Key_1_1,std_ElectronAffinity,range_ElectronAffinity,wtd_range_Density,wtd_mean_atomic_radius,wtd_std_Valence,Key_2_4
110,50.1110406996303,127.05,1919.18342857143,111.135714285714,0.257539376818856,13109
14322,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,18582
493,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,17987
6630,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,4468
7389,49.2169726821957,127.05,1155.29929032258,114.290322580645,0.591300089671721,7027
14948,51.12571973821,127.05,1791.1426,107.05,0.286181760425084,17135
910,51.12571973821,127.05,1791.1426,107.2,0.271293199325011,17973
5433,51.12571973821,127.05,994.444111111111,81.0055555555556,0.187942071453473,11077
20638,51.12571973821,127.05,1791.1426,107.5,0.237486841740758,4347
13922,51.12571973821,127.05,1791.1426,107.65,0.217944947177034,6219
1266,51.12571973821,127.05,1791.1426,107.8,0.195959179422654,1939
20885,51.12571973821,127.05,1791.1426,107.35,0.255147016443461,12352
4085,54.8307552268797,127.05,1791.1426,105.666666666667,0.249443825784929,7111
16617,51.5367021524467,135.97,1503.84592307692,103.846153846154,1.08240363688233,1913
6091,51.5367021524467,135.97,2444.64275,138.75,1.29903810567666,16061
19972,51.12571973821,127.05,3839.79585714286,173.571428571429,0.349927106111883,20537
17307,51.12571973821,127.05,3839.79585714286,173.571428571429,0.349927106111883,14421
6824,51.12571973821,127.05,3839.79585714286,174.571428571429,0.349927106111883,18275
15648,54.8307552268797,127.05,2082.95658139535,115.054263565891,0.2674137722583,16238
5516,51.12571973821,127.05,3839.79585714286,172.714285714286,0.410325903324145,3066
11551,51.12571973821,127.05,3839.79585714286,173.142857142857,0.410325903324145,18132
7595,54.8307552268797,127.05,3839.79585714286,168.642857142857,0.410325903324145,11800
18434,51.12571973821,127.05,3839.79585714286,170.785714285714,0.410325903324145,13560
3016,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,12334
16006,51.1421978409219,127.05,1894.61515384615,114.615384615385,0.266469355010596,11274
6407,50.8122662356246,127.05,2032.46130769231,114.434615384615,0.272480388523977,2200
16054,50.8122662356246,127.05,1997.99976923077,114.330769230769,0.278308500232701,16581
16884,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,20413
15484,50.4870199556282,135.97,1623.48342857143,104.385714285714,0.440952123830019,8542
16839,50.4870199556282,135.97,1623.48342857143,104.4,0.440952123830019,11463
5410,50.8122662356246,127.05,1991.10746153846,114.31,0.279453185417946,3424
7957,50.8122662356246,127.05,1984.21515384615,114.289230769231,0.28059109206592,1209
10473,50.8122662356246,127.05,1977.32284615385,114.268461538462,0.281722302314357,12229
9130,50.8122662356246,127.05,1973.87669230769,114.258076923077,0.282285421464867,4617
1337,50.8122662356246,127.05,1942.86130769231,114.164615384615,0.287280659834234,154
17044,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,20846
8230,54.8307552268797,127.05,2099.24084375,115.578125,0.268368188083089,6743
14964,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,918
16580,49.0561922696819,127.05,2045.66114261796,113.882800608828,0.287183596105224,18655
6486,49.0561922696819,127.05,1994.06208071217,112.347181008902,0.329096038765858,12918
8963,49.0561922696819,127.05,1919.99357857143,110.142857142857,0.377964473009227,4774
17267,54.8307552268797,127.05,1791.1426,105.666666666667,0.249443825784929,15494
12145,51.12571973821,127.05,2051.13390076336,115.480916030534,0.26553476535765,9331
4121,51.12571973821,127.05,2054.27237614679,115.737003058104,0.265720905152642,2009
10873,51.12571973821,127.05,2095.96366770671,116.720748829953,0.268176496687536,2265
9769,51.12571973821,127.05,2114.11576789929,117.158143194335,0.269235855739869,5777
10258,51.12571973821,127.05,2095.96366770671,116.564742589704,0.268176496687536,235
16789,51.12571973821,127.05,2124.14997233202,117.169960474308,0.269818943334008,19051
2421,51.12571973821,127.05,2114.11576789929,116.843430369788,0.269235855739869,15274
3207,51.12571973821,127.05,2066.92284615385,114.923076923077,0.266469355010596,6464
20808,54.8307552268797,127.05,2112.45260377359,116.003144654088,0.269139037242511,16046
15079,51.12571973821,127.05,2041.7757112462,113.273556231003,0.264978659181804,4046
2255,51.12571973821,127.05,2049.56825400458,115.963386727689,0.265441840447068,4889
20855,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,19035
14631,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,4512
4351,51.1421978409219,127.05,1980.1751140834,116.277734067663,0.269235855739869,966
19012,57.6447430387195,141.0,1499.44677419355,114.562211981567,0.266281656272807,6847
19141,52.9427275459057,127.05,2009.42046493302,116.243498817967,0.293945550119983,12297
6270,71.3509635534097,191.35,2096.19148387097,118.010967741935,0.441015760653337,19497
20996,49.2779220341118,127.05,1887.76602654176,115.849336455894,0.395145812277666,3383
16781,51.1421978409219,127.05,2046.24101415094,116.322798742138,0.270365967200175,5098
11062,57.6447430387195,141.0,1872.50076744186,115.43007751938,0.394934910229914,3830
7843,54.6063146531608,127.05,1959.40284615385,114.670461538462,0.284632681387098,9979
19781,54.6063146531608,127.05,3442.12122507123,172.219800569801,0.389941256875242,7520
5415,54.8307552268797,127.05,2082.95658139535,115.054263565891,0.2674137722583,5452
6612,49.4651028503934,127.05,2059.77176090468,117.844588045234,0.296235294282936,7703
1098,49.4651028503934,127.05,1989.73485759494,117.384018987342,0.301507679684131,2825
7586,54.6063146531608,127.05,1963.53823076923,114.665384615385,0.283964953250496,18137
8790,54.6063146531608,127.05,1963.53823076923,114.665384615385,0.283964953250496,5536
14768,54.6063146531608,127.05,1860.15361538462,114.792307692308,0.3,16247
11071,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,404
6878,54.6063146531608,127.05,2035.90746153846,114.576538461538,0.271887713944714,12407
13393,54.6063146531608,127.05,2035.90746153846,114.576538461538,0.271887713944714,4339
7731,54.6063146531608,127.05,1994.55361538462,114.627307692308,0.278881695347687,9097
12556,112.191570093301,314.05,3434.96495846645,157.91054313099,0.482417535800048,5279
193,112.191570093301,314.05,2017.05077673546,112.172607879925,0.443277295205597,15453
11186,112.191570093301,314.05,3804.11662383244,170.36116614775,0.365227509214943,16401
486,112.191570093301,314.05,3804.11662383244,170.36116614775,0.365227509214943,4257
7180,112.191570093301,314.05,3751.5310760642,168.587578506629,0.386024192210449,15535
11636,112.191570093301,314.05,3831.23900570125,171.275940706956,0.35375352468617,5534
16752,112.191570093301,314.05,3821.97412654628,170.963457983791,0.357734839340513,4079
16720,112.191570093301,314.05,3812.75392907801,170.652482269504,0.36163258961651,1451
5940,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,942
7095,51.12571973821,127.05,3839.79585714286,174.571428571429,0.349927106111883,8689
6985,51.12571973821,127.05,3839.79585714286,173.571428571429,0.349927106111883,3515
9020,51.12571973821,127.05,3839.79585714286,173.857142857143,0.349927106111883,9821
15841,51.12571973821,127.05,3839.79585714286,173.571428571429,0.349927106111883,18246
8466,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,18976
7697,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,11692
9898,50.4870199556282,135.97,1623.48342857143,104.374285714286,0.440952123830019,15724
5730,50.4870199556282,135.97,1623.48342857143,104.377142857143,0.440952123830019,20090
12560,50.4870199556282,135.97,1623.48342857143,104.382857142857,0.440952123830019,17438
505,50.4870199556282,135.97,2842.16775,146.68,0.498591766879478,71
17822,58.4343360020459,138.63,2986.50788888889,159.555555555556,0.415739709641549,2900
9771,58.4343360020459,138.63,2687.8571,168.9,0.4,12277
19166,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,19436
16376,56.1067233047876,133.4,3647.79585714286,172.235714285714,0.440546969860265,2711
8469,56.1067233047876,133.4,3455.79585714286,172.9,0.511899224776255,5799
18183,56.1067233047876,133.4,3263.79585714286,173.564285714286,0.571249972089492,9458
2846,56.1067233047876,133.4,3071.79585714286,174.228571428571,0.622044030202207,13604
5896,56.1067233047876,133.4,2879.79585714286,174.892857142857,0.666241360934915,1308
14954,56.1067233047876,133.4,2687.79585714286,175.557142857143,0.705083581671604,5736
8799,57.6456725175446,138.63,2986.4285,149.0,1.11803398874989,17780
15546,57.6456725175446,138.63,2444.821375,156.375,1.29903810567666,16036
11208,57.6456725175446,138.63,3982.14283333333,162.611111111111,0.942809041582063,9118
18098,57.6456725175446,138.63,2986.4285,149.0,1.11803398874989,2120
8166,57.8037367650224,141.0,1635.16316546763,104.068345323741,0.441963238946983,11209
15203,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,10086
2952,49.2779220341118,127.05,1987.94084375,115.665078125,0.342359367512322,13575
3287,49.2550505024612,127.05,1888.15389181067,113.448835462059,0.539013073182826,20440
10804,54.8307552268797,127.05,2109.13410832025,115.896389324961,0.268945709560625,17545
12283,54.6063146531608,127.05,2064.2611778809,114.91569992266,0.269561237674656,4487
5599,54.6063146531608,127.05,2045.05505572755,114.993034055728,0.273248316776041,1253
2712,54.6063146531608,127.05,2010.38013312693,115.03560371517,0.279088902081704,16749
6658,54.6063146531608,127.05,1939.5279992266,115.068832173241,0.290162379598394,16412
8057,54.6063146531608,127.05,1791.23053846154,114.876923076923,0.309991410455537,11396
1118,50.8122662356246,127.05,2043.47231477185,114.794276875483,0.273151974993252,15966
4256,50.8122662356246,127.05,2008.8242095901,114.689868522815,0.278990997728772,3735
3224,50.8122662356246,127.05,1942.53490395043,114.584043377227,0.290364038618827,15490
6514,50.8122662356246,127.05,1861.58670438799,113.966127790608,0.300102615631694,13279
1665,50.8122662356246,127.05,1791.23053846154,113.707692307692,0.309991410455537,5864
15346,51.1421978409219,127.05,2018.19601942502,115.241647241647,0.267699039268877,13955
10648,51.1421978409219,127.05,1956.18207644306,115.535101404056,0.268176496687536,14000
6705,49.2779220341118,127.05,2069.06510852713,115.06511627907,0.277887244820781,6245
14508,49.2779220341118,127.05,2045.05505572755,114.977554179567,0.29262698670093,19112
12481,49.2779220341118,127.05,2026.07287207488,115.527301092044,0.316926974642223,18018
7249,49.2779220341118,127.05,1954.65626890101,115.529228371005,0.358314344846673,7524
13041,49.2779220341118,127.05,1877.49755279503,115.321428571429,0.394177561515022,7759
7013,51.1421978409219,127.05,1864.45951195066,114.784888203547,0.266751640586063,12381
10742,57.6447430387195,141.0,2027.65562138954,115.501951600312,0.268272291607175,9131
8308,57.6447430387195,141.0,1960.77381469898,115.584050039093,0.26846418629225,4199
11427,57.6447430387195,141.0,1898.14509733124,115.825745682889,0.268945709560625,9712
1148,54.8307552268797,127.05,2091.0670311284,115.315175097276,0.267889719502856,5314
16388,51.12571973821,127.05,3839.79585714286,174.571428571429,0.349927106111883,21246
20710,54.8685310902342,135.97,3839.79585714286,173.6,0.349927106111883,18432
107,54.8685310902342,135.97,3839.79585714286,172.628571428571,0.349927106111883,11319
10968,54.8685310902342,135.97,3839.79585714286,171.657142857143,0.349927106111883,6422
5420,54.8685310902342,135.97,3839.79585714286,170.685714285714,0.349927106111883,21249
19422,54.8685310902342,135.97,3839.79585714286,169.714285714286,0.349927106111883,16897
20310,40.4826814823327,93.0,2219.528,115.18125,0.504225891838172,8252
13431,40.4826814823327,93.0,2139.30409638554,117.885542168675,0.555258319543758,4080
8533,57.6456725175446,138.63,2986.4285,149.0,1.11803398874989,9735
779,57.6456725175446,138.63,2986.4285,149.0,1.11803398874989,6771
12370,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,18657
17130,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,15657
21054,51.12571973821,127.05,2066.92284615385,116.538461538462,0.266469355010596,19466
14184,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,20660
7787,51.12571973821,127.05,3839.79585714286,174.285714285714,0.349927106111883,18236
8640,54.8307552268797,127.05,2099.24084375,115.578125,0.268368188083089,14784
5070,51.12571973821,127.05,3839.79585714286,170.714285714286,0.349927106111883,16112
9987,57.6456725175446,138.63,2986.4285,149.0,1.11803398874989,14601
4362,54.3730969207199,135.97,1579.58342857143,104.542857142857,0.43705881545081,18653
9515,54.8307552268797,127.05,1279.18342857143,113.4,0.376883027379226,9877
16685,52.6301662547251,127.05,1683.6226,107.198666666667,0.26921779700128,7561
16451,54.8307552268797,127.05,1279.18342857143,113.4,0.376883027379226,2716
3521,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,13994
16761,47.3626815119246,127.05,2066.92284615385,115.538461538462,0.266469355010596,20728
1804,47.3626815119246,127.05,2066.92284615385,115.498461538462,0.266469355010596,4020
15043,47.3626815119246,127.05,2066.92284615385,115.461538461538,0.266469355010596,11610
1832,47.3626815119246,127.05,2066.92284615385,115.421538461538,0.266469355010596,9760
15647,47.3626815119246,127.05,2066.92284615385,115.384615384615,0.266469355010596,3823
7126,51.12571973821,127.05,2066.92284615385,115.307692307692,0.266469355010596,18400
8034,54.6063146531608,127.05,3711.79585714286,171.728571428571,0.363935405795914,13158
13035,54.6063146531608,127.05,3583.79585714286,171.885714285714,0.376883027379226,184
2134,54.6063146531608,127.05,3455.79585714286,172.042857142857,0.388875931109034,1614
16081,54.6063146531608,127.05,3327.79585714286,172.2,0.4,5037
14858,51.1421978409219,127.05,3711.79585714286,171.628571428571,0.349927106111883,12363
11141,51.1421978409219,127.05,3583.79585714286,171.685714285714,0.349927106111883,15470
7427,49.2779220341118,127.05,3711.79585714286,171.671428571429,0.413052351280027,6114
5345,49.2779220341118,127.05,3455.79585714286,171.871428571429,0.511899224776255,13238
13477,49.2779220341118,127.05,3327.79585714286,171.971428571429,0.552545131594678,19733
10140,57.6447430387195,141.0,3711.79585714286,171.528571428571,0.349927106111883,11814
8095,57.6447430387195,141.0,3583.79585714286,171.485714285714,0.349927106111883,6371
13573,51.12571973821,127.05,3839.79585714286,173.857142857143,0.349927106111883,18187
13492,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,20630
12642,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,19007
8060,54.3730969207199,135.97,1623.48342857143,104.371428571429,0.440952123830019,16731
15882,52.4988533208107,127.05,2025.569,114.496923076923,0.273660265344464,17477
15355,52.4988533208107,127.05,1963.53823076923,114.434615384615,0.283964953250496,6720
15596,52.4988533208107,127.05,1860.15361538462,114.330769230769,0.3,19030
5322,54.8307552268797,127.05,2070.10982896764,114.640986132512,0.266657446839396,5386
13818,54.6063146531608,127.05,1984.21515384615,114.64,0.28059109206592,6555
12514,51.12571973821,127.05,2066.92284615385,116.153846153846,0.266469355010596,14551
6578,51.12571973821,127.05,2066.92284615385,116.0,0.266469355010596,14614
8169,51.12571973821,127.05,3839.79585714286,170.714285714286,0.349927106111883,18870
6754,51.12571973821,127.05,3839.79585714286,169.371428571429,0.376883027379226,12251
17135,51.12571973821,127.05,3839.79585714286,170.177142857143,0.361222414383522,8273
11038,51.12571973821,127.05,3839.79585714286,168.565714285714,0.39116779634571,2578
17284,49.0661349608872,127.05,3801.39585714286,171.764285714286,0.431078382000967,16457
16767,49.0661349608872,127.05,3762.99585714286,171.957142857143,0.498618499619965,13692
18202,49.0661349608872,127.05,3705.39585714286,172.246428571429,0.584556346684372,775
2498,49.0661349608872,127.05,3647.79585714286,172.535714285714,0.658383921245881,9114
526,57.6447430387195,141.0,3801.39585714286,171.558571428571,0.349927106111883,20865
11717,57.6447430387195,141.0,3762.99585714286,171.545714285714,0.349927106111883,2067
394,57.6447430387195,141.0,3705.39585714286,171.526428571429,0.349927106111883,11281
7864,57.6447430387195,141.0,3647.79585714286,171.507142857143,0.349927106111883,17607
14677,50.8122662356246,127.05,3801.39585714286,171.455714285714,0.354248269910657,11753
15828,50.8122662356246,127.05,3762.99585714286,171.34,0.358466119994168,11936
29,50.8122662356246,127.05,3697.87854077253,171.203862660944,0.364818788551033,12701
12194,50.8122662356246,127.05,3647.79585714286,170.992857142857,0.370534638552655,9754
11750,50.2814916246525,127.05,3839.79585714286,171.157142857143,0.357071421427142,14153
19314,50.2814916246525,127.05,3839.79585714286,170.328571428571,0.370534638552655,15789
19723,50.2814916246525,127.05,3839.79585714286,169.5,0.382993046241557,9063
544,50.2814916246525,127.05,3839.79585714286,168.671428571429,0.394541842275471,6398
17353,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,12611
1639,51.12571973821,127.05,2066.92284615385,114.076923076923,0.266469355010596,10813
5430,51.12571973821,127.05,2066.92284615385,116.538461538462,0.266469355010596,20106
20249,51.12571973821,127.05,2066.92284615385,116.0,0.266469355010596,1812
12595,51.12571973821,127.05,2066.92284615385,116.153846153846,0.266469355010596,1971
1184,51.12571973821,127.05,2066.92284615385,115.769230769231,0.266469355010596,7855
12903,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,20131
13213,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,6006
7754,51.12571973821,127.05,2066.92284615385,115.307692307692,0.266469355010596,18351
10047,51.12571973821,127.05,2066.92284615385,115.307692307692,0.266469355010596,21238
10957,49.0561922696819,127.05,1919.99357857143,110.142857142857,0.377964473009227,17020
19884,49.0561922696819,127.05,1919.99357857143,110.142857142857,0.377964473009227,16827
17990,51.12571973821,127.05,2066.92284615385,116.153846153846,0.266469355010596,8847
7265,51.12571973821,127.05,2066.92284615385,115.769230769231,0.266469355010596,17708
13788,51.12571973821,127.05,2066.92284615385,116.538461538462,0.266469355010596,16737
16762,51.12571973821,127.05,2066.92284615385,115.615384615385,0.266469355010596,2197
3693,54.8307552268797,127.05,2066.92284615385,114.538461538462,0.266469355010596,875
5709,51.12571973821,127.05,2066.92284615385,114.076923076923,0.266469355010596,10332
2037,66.0531876596429,186.05,2067.03276923077,117.076923076923,1.07692307692308,9184
18645,66.0531876596429,186.05,2239.40458333333,122.833333333333,1.11492401335497,108
6557,66.0531876596429,186.05,2067.03276923077,119.0,1.07692307692308,18882
20576,51.12571973821,127.05,2066.92284615385,116.153846153846,0.266469355010596,2484
6381,66.0531876596429,186.05,2067.03276923077,119.153846153846,1.07692307692308,9302
18694,54.8307552268797,127.05,2084.57363770365,115.10628394104,0.267508761048358,5914
635,69.8263302773388,186.05,2043.3327391635,113.868441064639,0.324489463293522,1286
11843,69.8263302773388,186.05,2021.79596162528,113.262603461249,0.372523575082895,1468
13079,69.8263302773388,186.05,2005.19379701493,112.901492537313,0.45355456100498,6701
7779,54.8307552268797,127.05,3839.79585714286,171.571428571429,0.349927106111883,10708
4495,57.6447430387195,141.0,3807.79585714286,171.560714285714,0.349927106111883,14912
5931,57.6447430387195,141.0,3775.79585714286,171.55,0.349927106111883,18730
8224,57.6447430387195,141.0,3743.79585714286,171.539285714286,0.349927106111883,1500
20555,57.6447430387195,141.0,3711.79585714286,171.528571428571,0.349927106111883,9912
12057,57.6447430387195,141.0,3647.79585714286,171.507142857143,0.349927106111883,14311
1438,57.6447430387195,141.0,3583.79585714286,171.485714285714,0.349927106111883,862
13534,57.6447430387195,141.0,3455.79585714286,171.442857142857,0.349927106111883,20718
5629,51.12571973821,127.05,2082.95658139535,116.682170542636,0.2674137722583,8307
20311,52.6301662547251,127.05,1874.58448837209,116.937984496124,0.30103081920849,4235
19476,46.2391868440612,127.05,1874.58448837209,116.84496124031,0.393902202043798,14321
764,54.8307552268797,127.05,2082.95658139535,115.054263565891,0.2674137722583,18805
10156,57.6456725175446,138.63,1433.63786666667,105.453333333333,1.06131993291373,7882
7826,51.1421978409219,127.05,1722.30746153846,114.692307692308,0.266469355010596,16601
1881,51.4337118896741,127.05,2061.36915880322,111.275795934024,0.309625111612056,3041
14381,51.4337118896741,127.05,2062.16071603991,111.745203376823,0.299692770450833,3478
19239,51.4337118896741,127.05,2066.12763206459,112.313725490196,0.28940981937831,6417
20304,51.4337118896741,127.05,2078.1204199536,113.135344160866,0.278990997728772,102
13618,51.4337118896741,127.05,2082.95658139535,113.736434108527,0.2674137722583,17206
584,50.2814916246525,127.05,2025.60258688277,110.382208820204,0.316689993385525,16924
