Key_2_4,wtd_std_fie,wtd_entropy_Valence,entropy_Valence,wtd_std_atomic_radius,mean_Valence
13560,251.049880095407,1.30851509953902,1.36892236074022,66.7020866791058,2.25
12334,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
11274,342.525935268208,1.26556435333289,1.59416669911802,79.2668700428529,2.2
2200,343.040410888232,1.22835363014486,1.58902691517397,79.213098384177,2.4
16581,343.682400170539,1.24705398598147,1.58902691517397,79.1906548936502,2.4
20413,353.819831451067,1.04883427304761,1.36892236074022,67.1114577035996,2.25
8542,353.843895947761,1.06358592593562,1.59416669911802,67.1205297223143,2.2
11463,353.867956016659,1.07388351511018,1.59416669911802,67.1295974749056,2.2
3424,343.810508796332,1.25038545418115,1.58902691517397,79.186149089928,2.4
1209,343.938521263466,1.25361134764805,1.58902691517397,79.1816375820652,2.4
12229,344.066437679268,1.25674018336618,1.58902691517397,79.1771203690866,2.4
4617,344.130359901395,1.25827049963434,1.58902691517397,79.1748596228738,2.4
154,344.704582728097,1.27114871780008,1.58902691517397,79.1544486932288,2.4
20846,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
6743,342.851187425026,1.2099142117597,1.36892236074022,79.4108786406773,2.25
918,345.504910693914,1.20182302376485,1.36892236074022,80.6354936751595,2.25
18655,342.02895263846,1.22793872291912,1.55711309805765,79.0650077948874,2.0
12918,341.044445620322,1.26884170838663,1.55711309805765,78.6430990749515,2.0
4774,339.322705652641,1.31297687658714,1.55711309805765,77.9806360055927,2.0
15494,335.665205955114,1.12372066358246,1.36892236074022,77.1541026488907,2.25
9331,348.541568177994,1.19779024450509,1.36892236074022,81.0771333003274,2.25
2009,344.087954903981,1.19859604879901,1.36892236074022,81.3151715997866,2.25
2265,347.252730589301,1.20910371561224,1.36892236074022,81.0105924589303,2.25
5777,346.817137012003,1.21356474303186,1.36892236074022,80.8934142164002,2.25
235,345.922922147275,1.20910371561224,1.36892236074022,80.7977923578035,2.25
19051,345.529799728292,1.21600115232514,1.36892236074022,80.5265696878374,2.25
15274,344.136108680042,1.21356474303186,1.36892236074022,80.4760611259878,2.25
6464,352.272024731292,1.20182302376485,1.36892236074022,79.7182167565246,2.25
16046,343.017466521043,1.21315887619646,1.36892236074022,79.4785876954343,2.25
4046,349.931891353461,1.19537519579345,1.36892236074022,78.5366810692396,2.25
4889,349.195139306055,1.19738748802177,1.36892236074022,81.8463623794872,2.25
19035,353.819831451067,1.04883427304761,1.36892236074022,67.1114577035996,2.25
4512,353.819831451067,1.04883427304761,1.36892236074022,67.1114577035996,2.25
966,343.299803830393,1.26808400882269,1.59416669911802,79.5797526124878,2.2
6847,337.258550925571,1.33301443893756,1.59416669911802,79.2912947108302,2.2
12297,343.044349973659,1.23885104627921,1.55711309805765,79.5515591211226,2.0
19497,343.065377152278,1.30423393158932,1.49436508345339,79.8702044390021,3.0
3383,342.776516501735,1.33073085419232,1.5649572502428,79.5401004130654,2.6
5098,343.281091048388,1.24717348240388,1.59416669911802,79.5820630747672,2.2
3830,343.151988302119,1.3263456462699,1.5649572502428,79.5028944575339,2.6
9979,342.271618480524,1.26446976264765,1.58902691517397,79.2951760377887,2.4
7520,255.331129892019,1.47149823402512,1.58902691517397,67.7507496701838,2.4
5452,342.630435927781,1.20586465999055,1.36892236074022,79.3242106093641,2.25
7703,346.285827340944,1.25081922746505,1.55711309805765,79.7906727189347,2.0
2825,347.246693100858,1.25094444030791,1.55711309805765,79.9348716162316,2.0
18137,342.276404821433,1.26273448069337,1.58902691517397,79.2928818335382,2.4
5536,342.276404821433,1.26273448069337,1.58902691517397,79.2928818335382,2.4
16247,342.156689080089,1.29957729522078,1.58902691517397,79.350119592159,2.4
404,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
12407,342.36013493147,1.22623355884883,1.58902691517397,79.2526698624434,2.4
4339,342.36013493147,1.22623355884883,1.58902691517397,79.2526698624434,2.4
9097,342.312296301534,1.24873351019525,1.58902691517397,79.2756628217538,2.4
5279,376.842868073681,1.4460043218667,1.55711309805765,75.5589500771795,2.0
15453,398.364501890266,1.4123476247721,1.55711309805765,79.5665570341248,2.0
16401,269.921621570939,1.33194998445375,1.55711309805765,68.7330477815712,2.0
4257,269.921621570939,1.33194998445375,1.55711309805765,68.7330477815712,2.0
15535,289.324418813129,1.3552864240859,1.55711309805765,69.8818325647525,2.0
5534,259.096778830185,1.31648824773491,1.55711309805765,68.1149108089716,2.0
4079,262.863539708666,1.32228168923599,1.55711309805765,68.3280696142764,2.0
1451,266.540088168129,1.32745248466369,1.55711309805765,68.5381279005186,2.0
942,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
8689,257.025844805458,1.30952583530407,1.36892236074022,70.0609064474968,2.25
3515,258.100516726902,1.30952583530407,1.36892236074022,69.2652399792837,2.25
9821,259.325371229398,1.30952583530407,1.36892236074022,69.4846921917309,2.25
18246,258.702072757409,1.30952583530407,1.36892236074022,69.2652399792837,2.25
18976,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
11692,353.819831451067,1.04883427304761,1.36892236074022,67.1114577035996,2.25
15724,353.824644704672,1.05280639493368,1.59416669911802,67.1132724487155,2.2
20090,353.829457781138,1.05590071271383,1.59416669911802,67.115087023131,2.2
17438,353.839083402675,1.06120513907659,1.59416669911802,67.1187156599166,2.2
71,315.799944185298,1.10437591775849,1.59416669911802,60.9191890950626,2.2
2900,228.241375372869,1.50478828368119,1.59416669911802,51.8654479529294,2.2
12277,225.458386626002,1.54659868604851,1.59416669911802,56.6294093205995,2.2
19436,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
2711,255.728576839283,1.43102469153989,1.5649572502428,67.7997693542522,2.6
5799,255.978015573883,1.49389598547115,1.5649572502428,67.6814281342062,2.6
9458,256.213584307455,1.53396367393989,1.5649572502428,67.556347984932,2.6
13604,256.435321264128,1.55922173314947,1.5649572502428,67.4244914019848,2.6
1308,256.643262295414,1.57357287647615,1.5649572502428,67.2858185470833,2.6
5736,256.837440909734,1.57935355774955,1.5649572502428,67.1402871848587,2.6
17780,252.345052568018,1.52463352843489,1.5193826646423,53.5319219407137,2.6
16036,230.243936931573,1.42423292841047,1.5193826646423,51.3807782638605,2.6
9118,168.168817755945,1.44815404695709,1.5193826646423,40.7337409811693,2.6
2120,252.345052568018,1.52463352843489,1.5193826646423,53.5319219407137,2.6
11209,354.057111424413,1.0568895202025,1.59416669911802,67.25725607237,2.2
10086,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
13575,342.733783017991,1.28961909230935,1.5649572502428,79.4468715901554,2.6
20440,342.997798088937,1.30762837177675,1.49436508345339,79.1839998641239,3.0
17545,342.976780058065,1.21234732518593,1.36892236074022,79.4617999284785,2.25
4487,342.545600064006,1.21737705924733,1.58902691517397,79.3054235351003,2.4
1253,342.544850064239,1.2317270841241,1.58902691517397,79.3256843207904,2.4
16749,342.505064991077,1.25052124219184,1.58902691517397,79.3447252165005,2.4
16412,342.402303386585,1.27957736120855,1.58902691517397,79.3739564372836,2.4
11396,342.076812322896,1.31858580002524,1.58902691517397,79.388142438045,2.4
15966,343.205922774802,1.23130502097561,1.58902691517397,79.2758567764016,2.4
3735,343.847902076147,1.25008739715212,1.58902691517397,79.2537830798336,2.4
15490,345.170671817846,1.28048013367836,1.58902691517397,79.2272693593702,2.4
13279,346.250446812875,1.30004019821667,1.58902691517397,79.1087406552177,2.4
5864,347.484259211838,1.31858580002524,1.58902691517397,79.0529954819838,2.4
13955,342.749973969088,1.23987112775633,1.59416669911802,79.3628857598855,2.2
14000,342.911715362135,1.26426813606148,1.59416669911802,79.4184739824501,2.2
6245,342.615635098156,1.22214358565001,1.5649572502428,79.3287856013596,2.6
19112,342.547597195722,1.23879343196964,1.5649572502428,79.3180704967705,2.6
18018,342.734299158482,1.26636556700352,1.5649572502428,79.4164144453495,2.6
7524,342.638621916222,1.30161619612138,1.5649572502428,79.4304926318095,2.6
7759,342.453612248528,1.32655824833961,1.5649572502428,79.4100380121406,2.6
12381,342.623535231533,1.27543617930305,1.59416669911802,79.2999098404323,2.2
9131,342.191098966723,1.24244914183151,1.59416669911802,79.3940569094303,2.2
4199,341.591129458672,1.26560850913095,1.59416669911802,79.4029455844734,2.2
9712,341.052607328075,1.28600660918701,1.59416669911802,79.4372243860806,2.2
5314,342.742565084577,1.20788850789013,1.36892236074022,79.3678200482449,2.25
21246,257.025844805458,1.30952583530407,1.36892236074022,70.0609064474968,2.25
18432,255.936788273661,1.39621462820846,1.59416669911802,69.1971097662323,2.2
11319,254.836151441731,1.44296648158092,1.59416669911802,68.3085795549602,2.2
6422,253.723783606005,1.47242298251871,1.59416669911802,67.3943375566069,2.2
21249,252.599529787725,1.4889956131732,1.59416669911802,66.4533225778264,2.2
16897,251.463230565684,1.49436508345339,1.59416669911802,65.484380440168,2.2
8252,366.619539657919,0.988964525415993,1.32088834314932,68.8934750062551,2.0
4080,369.874715908644,1.04180974978205,1.32088834314932,69.0635653295669,2.0
9735,252.345052568018,1.52463352843489,1.5193826646423,53.5319219407137,2.6
6771,252.345052568018,1.52463352843489,1.5193826646423,53.5319219407137,2.6
18657,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
15657,346.16384190696,1.20182302376485,1.36892236074022,80.6354936751595,2.25
19466,349.478249316838,1.20182302376485,1.36892236074022,81.9517826197589,2.25
20660,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
18236,261.234550954205,1.30952583530407,1.36892236074022,69.8257305945396,2.25
14784,342.851187425026,1.2099142117597,1.36892236074022,79.4108786406773,2.25
16112,262.815305676742,1.30952583530407,1.36892236074022,67.431900644204,2.25
14601,252.345052568018,1.52463352843489,1.5193826646423,53.5319219407137,2.6
18653,353.745421362162,1.0662210317362,1.36892236074022,67.3728825724597,2.25
9877,344.329823185117,1.18279579989071,1.36892236074022,80.5020674091222,2.25
7561,337.36399482495,1.18539868637491,1.58902691517397,79.3055979416894,2.4
2716,344.329823185117,1.18279579989071,1.36892236074022,80.5020674091222,2.25
13994,345.504910693914,1.20182302376485,1.36892236074022,80.6354936751595,2.25
20728,345.003488276679,1.26430470650028,1.58902691517397,80.5319959200311,2.4
4020,344.742255203909,1.27560792671642,1.58902691517397,80.4780954284269,2.4
11610,344.500816464023,1.2788393771604,1.58902691517397,80.4282914102469,2.4
9760,344.238931543968,1.27504032161853,1.58902691517397,80.3742830901061,2.4
3823,343.996889778839,1.26430470650028,1.58902691517397,80.3243793450019,2.4
18400,343.491702698166,1.20182302376485,1.36892236074022,80.2202589177348,2.25
13158,255.475944348614,1.3861058198401,1.58902691517397,67.8624494165686,2.4
184,255.48650196383,1.43390685912234,1.58902691517397,67.8130924689627,2.4
1614,255.496900340637,1.47039932795454,1.58902691517397,67.7633351587474,2.4
5037,255.507139498476,1.49935975663965,1.58902691517397,67.7131766033339,2.4
12363,255.464092832105,1.36798373370749,1.59416669911802,67.890704482293,2.2
15470,255.462896319443,1.40749784602192,1.59416669911802,67.8699476640314,2.2
6114,255.474823269319,1.40179751333526,1.5649572502428,67.8773518779216,2.6
13238,255.493602543814,1.49389598547115,1.5649572502428,67.8087481563449,2.6
19733,255.502786054541,1.52252010892841,1.5649572502428,67.7741989315722,2.6
11814,256.236424691681,1.36798373370749,1.59416669911802,67.9291062018908,2.2
6371,256.984774836875,1.40749784602192,1.59416669911802,67.9467738868642,2.2
18187,259.325371229398,1.30952583530407,1.36892236074022,69.4846921917309,2.25
20630,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
19007,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
16731,353.819831451067,1.04883427304761,1.36892236074022,67.1114577035996,2.25
17477,343.160429862144,1.23242813168296,1.58902691517397,79.2217772492674,2.4
6720,344.30068212664,1.26273448069337,1.58902691517397,79.2012987573567,2.4
19030,346.184248211075,1.29957729522078,1.58902691517397,79.1670471910298,2.4
5386,342.443950433306,1.20263067162875,1.36892236074022,79.2533274203295,2.25
6555,342.300333666246,1.25361134764805,1.58902691517397,79.281404939814,2.4
14551,344.286420254412,1.20182302376485,1.36892236074022,81.3906497690151,2.25
14614,348.797180685908,1.20182302376485,1.36892236074022,81.1712340103884,2.25
18870,262.815305676742,1.30952583530407,1.36892236074022,67.431900644204,2.25
12251,262.153085047649,1.31606023944334,1.36892236074022,66.2372729400193,2.25
8273,262.550931642077,1.31334796650577,1.36892236074022,66.9598390752217,2.25
2578,261.753689547706,1.31539289870543,1.36892236074022,65.4968262823568,2.25
16457,255.488785997926,1.36006617453498,1.49436508345339,67.8995698192017,3.0
13692,255.512081836472,1.39345977187751,1.49436508345339,67.8871828244237,3.0
775,255.546533218472,1.43188895436511,1.49436508345339,67.8675705333707,3.0
9114,255.580393961569,1.46181313194122,1.49436508345339,67.8467191242021,3.0
20865,255.698997764232,1.33192644904601,1.59416669911802,67.9167199966403,2.2
2067,255.930698882589,1.34874148061596,1.59416669911802,67.9220302694079,2.2
11281,256.27438312839,1.37021162691922,1.59416669911802,67.9299903374415,2.2
17607,256.61344301243,1.38893193264242,1.59416669911802,67.9379439981361,2.2
11753,255.681604984458,1.33985886117872,1.58902691517397,67.9795518324955,2.4
11936,255.895778536848,1.36175014305029,1.58902691517397,68.0474317768758,2.4
12701,256.395889651699,1.38944869862661,1.58902691517397,68.1902943010816,2.4
9754,256.525130371753,1.41181984516352,1.58902691517397,68.2494894202326,2.4
14153,255.231249330277,1.3521800774415,1.58902691517397,67.5895460459225,2.4
15789,254.761753204672,1.4035324783646,1.58902691517397,66.9334896805503,2.4
9063,254.290194483004,1.43922888810998,1.58902691517397,66.2605786702341,2.4
6398,253.816561669153,1.46571730720392,1.58902691517397,65.5702941078333,2.4
12611,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
10813,350.351125816582,1.20182302376485,1.36892236074022,78.6818926862235,2.25
20106,349.478249316838,1.20182302376485,1.36892236074022,81.9517826197589,2.25
1812,348.797180685908,1.20182302376485,1.36892236074022,81.1712340103884,2.25
1971,344.286420254412,1.20182302376485,1.36892236074022,81.3906497690151,2.25
7855,346.83155299633,1.20182302376485,1.36892236074022,80.8475810457354,2.25
20131,346.16384190696,1.20182302376485,1.36892236074022,80.6354936751595,2.25
6006,345.504910693914,1.20182302376485,1.36892236074022,80.6354936751595,2.25
18351,344.762661867192,1.20182302376485,1.36892236074022,80.2202589177348,2.25
21238,343.491702698166,1.20182302376485,1.36892236074022,80.2202589177348,2.25
17020,339.322705652641,1.31297687658714,1.55711309805765,77.9806360055927,2.0
16827,339.322705652641,1.31297687658714,1.55711309805765,77.9806360055927,2.0
8847,344.286420254412,1.20182302376485,1.36892236074022,81.3906497690151,2.25
17708,346.83155299633,1.20182302376485,1.36892236074022,80.8475810457354,2.25
16737,349.478249316838,1.20182302376485,1.36892236074022,81.9517826197589,2.25
2197,346.16384190696,1.20182302376485,1.36892236074022,80.6354936751595,2.25
875,342.396001400641,1.20182302376485,1.36892236074022,79.2353994166121,2.25
10332,350.351125816582,1.20182302376485,1.36892236074022,78.6818926862235,2.25
9184,338.355617342142,1.49330953549558,1.49436508345339,76.8269399249043,3.0
108,337.020952200634,1.52702069649816,1.49436508345339,77.2235211721288,3.0
18882,336.831307839441,1.49330953549558,1.49436508345339,79.3017605779924,3.0
2484,344.286420254412,1.20182302376485,1.36892236074022,81.3906497690151,2.25
9302,332.422648919704,1.49330953549558,1.49436508345339,79.5205306376876,3.0
5914,342.653138116827,1.20626927507929,1.36892236074022,79.3329758321425,2.25
1286,341.707292739323,1.2286640209611,1.49436508345339,79.0462936041324,3.0
1468,341.036658556992,1.24624327525642,1.49436508345339,78.864874538421,3.0
6701,340.140654561263,1.27883176817327,1.49436508345339,78.6604216748858,3.0
10708,255.465227475247,1.30952583530407,1.36892236074022,67.9114068744969,2.25
14912,255.660179894471,1.32880354681598,1.59416669911802,67.9158346741744,2.2
18730,255.853694736277,1.34343226558999,1.59416669911802,67.9202604950414,2.2
1500,256.04577526015,1.35628857495908,1.59416669911802,67.9246843374847,2.2
9912,256.236424691681,1.36798373370749,1.59416669911802,67.9291062018908,2.2
14311,256.61344301243,1.38893193264242,1.59416669911802,67.9379439981361,2.2
862,256.984774836875,1.40749784602192,1.59416669911802,67.9467738868642,2.2
20718,257.710476943664,1.43955902466065,1.59416669911802,67.9644099540941,2.2
8307,344.522698721723,1.20586465999055,1.36892236074022,81.4831493966625,2.25
4235,344.286869306543,1.30421377336452,1.58902691517397,81.5888493614403,2.4
14321,344.303167990787,1.32562399515434,1.5649572502428,81.5465292216614,2.6
18805,342.630435927781,1.20586465999055,1.36892236074022,79.3242106093641,2.25
7882,331.597376748771,1.34374692203653,1.5193826646423,65.6731895237487,2.6
16601,342.655736285659,1.30194773684625,1.59416669911802,79.2982535605386,2.2
3041,347.666032566854,1.21255916156664,1.36892236074022,75.1062275529257,2.25
3478,348.085526010253,1.2116962637101,1.36892236074022,75.774048167481,2.25
6417,348.554443564432,1.21036598384317,1.36892236074022,76.4508772987854,2.25
102,349.143871359562,1.20972735917288,1.36892236074022,77.1632659818966,2.25
17206,349.620994969968,1.20586465999055,1.36892236074022,77.8298202530222,2.25
16924,343.166824396388,1.30559648187993,1.58902691517397,75.042504453501,2.4
11825,343.633884536187,1.30241541442908,1.58902691517397,75.7180838198355,2.4
17868,344.194260040405,1.29919743491612,1.58902691517397,76.4172134582245,2.4
1037,344.841879369077,1.29579043519884,1.58902691517397,77.1404364260209,2.4
5679,345.418176142546,1.28917688075573,1.58902691517397,77.8345570019157,2.4
17542,345.977247355009,1.27999187900613,1.58902691517397,78.5173781512434,2.4
13952,340.091349534086,1.31395564018463,1.58902691517397,75.9869473378267,2.4
11821,340.474514199887,1.30102961191419,1.58902691517397,76.6238545148066,2.4
6852,341.115125211474,1.28961011358553,1.58902691517397,77.3440548640637,2.4
18300,341.665166928996,1.27220670211857,1.58902691517397,78.0269896170314,2.4
5593,342.072813072871,1.24572193171958,1.58902691517397,78.6506684053198,2.4
5077,342.094414635599,1.23612172132974,1.58902691517397,78.7755157876388,2.4
11674,342.258587031883,1.22809991457338,1.58902691517397,78.952993370629,2.4
21031,342.514886547644,1.20384279204454,1.36892236074022,79.2800654743815,2.25
17419,342.538265957356,1.20424700143084,1.36892236074022,79.2889366426035,2.25
19056,342.410297235534,1.21834565726455,1.58902691517397,79.1256036497322,2.4
19133,342.420994796498,1.23104567895412,1.58902691517397,79.0145334517946,2.4
7865,342.316201656014,1.24017213195841,1.58902691517397,78.8589985172053,2.4
15684,342.211360073045,1.24831095331748,1.58902691517397,78.7029956784002,2.4
