from_path,from_table,from_column,to_path,to_label,to_column
credit/,table6.csv,residence_since,credit/,table13.csv,residence_since
credit/,table6.csv,credit_amount,credit/,table13.csv,credit_amount
credit/,table6.csv,installment_commitment,credit/,table1.csv,installment_commitment
credit/,table6.csv,property_magnitude,credit/,table1.csv,property_magnitude
credit/,table6.csv,residence_since,credit/,table1.csv,residence_since
credit/,table6.csv,credit_amount,credit/,table1.csv,credit_amount
credit/,table6.csv,property_magnitude,credit/,table11.csv,property_magnitude
credit/,table6.csv,credit_amount,credit/,table11.csv,credit_amount
credit/,table6.csv,property_magnitude,credit/,table10.csv,property_magnitude
credit/,table6.csv,residence_since,credit/,table10.csv,residence_since
credit/,table6.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table6.csv,installment_commitment,credit/,table8.csv,installment_commitment
credit/,table6.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table7.csv,credit_amount,credit/,table2.csv,credit_amount
credit/,table7.csv,age,credit/,table2.csv,age
credit/,table7.csv,credit_amount,credit/,table14.csv,credit_amount
credit/,table7.csv,credit_amount,credit/,table1.csv,credit_amount
credit/,table7.csv,age,credit/,table1.csv,age
credit/,table7.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table7.csv,age,credit/,table9.csv,age
credit/,table7.csv,credit_amount,credit/,table11.csv,credit_amount
credit/,table7.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table3.csv,installment_commitment,credit/,table2.csv,installment_commitment
credit/,table3.csv,credit_amount,credit/,table2.csv,credit_amount
credit/,table3.csv,installment_commitment,credit/,table1.csv,installment_commitment
credit/,table3.csv,residence_since,credit/,table1.csv,residence_since
credit/,table3.csv,credit_amount,credit/,table1.csv,credit_amount
credit/,table3.csv,purpose,credit/,table1.csv,purpose
credit/,table3.csv,credit_amount,credit/,table12.csv,credit_amount
credit/,table3.csv,purpose,credit/,table12.csv,purpose
credit/,table3.csv,installment_commitment,credit/,table13.csv,installment_commitment
credit/,table3.csv,residence_since,credit/,table13.csv,residence_since
credit/,table3.csv,credit_amount,credit/,table13.csv,credit_amount
credit/,table3.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table3.csv,residence_since,credit/,table10.csv,residence_since
credit/,table3.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table3.csv,installment_commitment,credit/,table8.csv,installment_commitment
credit/,table3.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table2.csv,installment_commitment,credit/,table1.csv,installment_commitment
credit/,table2.csv,credit_amount,credit/,table1.csv,credit_amount
credit/,table2.csv,age,credit/,table1.csv,age
credit/,table2.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table2.csv,age,credit/,table9.csv,age
credit/,table2.csv,installment_commitment,credit/,table13.csv,installment_commitment
credit/,table2.csv,credit_amount,credit/,table13.csv,credit_amount
credit/,table2.csv,installment_commitment,credit/,table8.csv,installment_commitment
credit/,table2.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table1.csv,credit_amount,credit/,table14.csv,credit_amount
credit/,table1.csv,duration,credit/,table14.csv,duration
credit/,table1.csv,property_magnitude,credit/,table12.csv,property_magnitude
credit/,table1.csv,credit_amount,credit/,table12.csv,credit_amount
credit/,table1.csv,purpose,credit/,table12.csv,purpose
credit/,table1.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table1.csv,age,credit/,table9.csv,age
credit/,table1.csv,installment_commitment,credit/,table13.csv,installment_commitment
credit/,table1.csv,residence_since,credit/,table13.csv,residence_since
credit/,table1.csv,credit_amount,credit/,table13.csv,credit_amount
credit/,table1.csv,property_magnitude,credit/,table11.csv,property_magnitude
credit/,table1.csv,checking_status,credit/,table11.csv,checking_status
credit/,table1.csv,credit_amount,credit/,table11.csv,credit_amount
credit/,table1.csv,property_magnitude,credit/,table10.csv,property_magnitude
credit/,table1.csv,residence_since,credit/,table10.csv,residence_since
credit/,table1.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table1.csv,installment_commitment,credit/,table8.csv,installment_commitment
credit/,table1.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table1.csv,duration,credit/,table8.csv,duration
credit/,table14.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table14.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table14.csv,duration,credit/,table8.csv,duration
credit/,table12.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table12.csv,property_magnitude,credit/,table11.csv,property_magnitude
credit/,table12.csv,credit_amount,credit/,table11.csv,credit_amount
credit/,table12.csv,property_magnitude,credit/,table10.csv,property_magnitude
credit/,table12.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table13.csv,credit_amount,credit/,table9.csv,credit_amount
credit/,table13.csv,residence_since,credit/,table10.csv,residence_since
credit/,table13.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table9.csv,credit_amount,credit/,table11.csv,credit_amount
credit/,table13.csv,installment_commitment,credit/,table8.csv,installment_commitment
credit/,table13.csv,credit_amount,credit/,table8.csv,credit_amount
credit/,table9.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table11.csv,property_magnitude,credit/,table10.csv,property_magnitude
credit/,table11.csv,credit_amount,credit/,table10.csv,credit_amount
credit/,table11.csv,credit_amount,credit/,table8.csv,credit_amount
steel/,table5.csv,V25,steel/,table14.csv,V25
steel/,table5.csv,V24,steel/,table6.csv,V24
steel/,table5.csv,V5,steel/,table4.csv,V5
steel/,table5.csv,V24,steel/,table3.csv,V24
steel/,table5.csv,V25,steel/,table3.csv,V25
steel/,table5.csv,V5,steel/,table3.csv,V5
steel/,table5.csv,V5,steel/,table13.csv,V5
steel/,table5.csv,V24,steel/,table9.csv,V24
steel/,table5.csv,V25,steel/,table9.csv,V25
steel/,table5.csv,V5,steel/,table12.csv,V5
steel/,table5.csv,V25,steel/,table10.csv,V25
steel/,table5.csv,V24,steel/,table8.csv,V24
steel/,table5.csv,V25,steel/,table8.csv,V25
steel/,table4.csv,V9,steel/,table6.csv,V9
steel/,table4.csv,V19,steel/,table7.csv,V19
steel/,table4.csv,V5,steel/,table13.csv,V5
steel/,table4.csv,V5,steel/,table12.csv,V5
steel/,table4.csv,V6,steel/,table12.csv,V6
steel/,table4.csv,V19,steel/,table3.csv,V19
steel/,table4.csv,V5,steel/,table3.csv,V5
steel/,table4.csv,V6,steel/,table3.csv,V6
steel/,table4.csv,V9,steel/,table3.csv,V9
steel/,table6.csv,V24,steel/,table3.csv,V24
steel/,table6.csv,V26,steel/,table3.csv,V26
steel/,table6.csv,V9,steel/,table3.csv,V9
steel/,table6.csv,V24,steel/,table9.csv,V24
steel/,table6.csv,V26,steel/,table10.csv,V26
steel/,table6.csv,V24,steel/,table8.csv,V24
steel/,table6.csv,V26,steel/,table8.csv,V26
steel/,table7.csv,V19,steel/,table3.csv,V19
steel/,table7.csv,V8,steel/,table3.csv,V8
steel/,table3.csv,V4,steel/,table1.csv,V4
steel/,table3.csv,V5,steel/,table13.csv,V5
steel/,table3.csv,V5,steel/,table12.csv,V5
steel/,table3.csv,V6,steel/,table12.csv,V6
steel/,table3.csv,V7,steel/,table12.csv,V7
steel/,table3.csv,V24,steel/,table9.csv,V24
steel/,table3.csv,V25,steel/,table9.csv,V25
steel/,table2.csv,V11,steel/,table1.csv,V11
steel/,table2.csv,V1,steel/,table1.csv,V1
steel/,table2.csv,V2,steel/,table1.csv,V2
steel/,table3.csv,V3,steel/,table11.csv,V3
steel/,table3.csv,V25,steel/,table10.csv,V25
steel/,table3.csv,V26,steel/,table10.csv,V26
steel/,table3.csv,V24,steel/,table8.csv,V24
steel/,table3.csv,V25,steel/,table8.csv,V25
steel/,table3.csv,V26,steel/,table8.csv,V26
steel/,table14.csv,V25,steel/,table9.csv,V25
steel/,table14.csv,V25,steel/,table10.csv,V25
steel/,table14.csv,V25,steel/,table8.csv,V25
steel/,table12.csv,V5,steel/,table13.csv,V5
steel/,table9.csv,V25,steel/,table10.csv,V25
steel/,table9.csv,V24,steel/,table8.csv,V24
steel/,table9.csv,V25,steel/,table8.csv,V25
steel/,table10.csv,V25,steel/,table8.csv,V25
steel/,table10.csv,V26,steel/,table8.csv,V26
jannis/,table5.csv,V6,jannis/,table6.csv,V6
jannis/,table5.csv,V7,jannis/,table6.csv,V7
jannis/,table5.csv,V7,jannis/,table7.csv,V7
jannis/,table5.csv,V5,jannis/,table4.csv,V5
jannis/,table5.csv,V6,jannis/,table4.csv,V6
jannis/,table4.csv,V17,jannis/,table9.csv,V17
jannis/,table4.csv,V18,jannis/,table9.csv,V18
jannis/,table6.csv,V7,jannis/,table7.csv,V7
jannis/,table6.csv,V8,jannis/,table7.csv,V8
jannis/,table4.csv,V20,jannis/,table10.csv,V20
jannis/,table4.csv,V21,jannis/,table10.csv,V21
jannis/,table4.csv,V21,jannis/,table1.csv,V21
jannis/,table4.csv,V22,jannis/,table1.csv,V22
jannis/,table3.csv,V38,jannis/,table2.csv,V38
jannis/,table7.csv,V1,jannis/,table8.csv,V1
jannis/,table7.csv,V2,jannis/,table8.csv,V2
jannis/,table7.csv,V3,jannis/,table8.csv,V3
jannis/,table2.csv,V38,jannis/,table1.csv,V38
jannis/,table2.csv,V41,jannis/,table1.csv,V41
jannis/,table12.csv,V24,jannis/,table11.csv,V24
jannis/,table12.csv,V25,jannis/,table11.csv,V25
jannis/,table12.csv,V24,jannis/,table10.csv,V24
jannis/,table11.csv,V21,jannis/,table10.csv,V21
jannis/,table11.csv,V24,jannis/,table10.csv,V24
miniboone/,table5.csv,ParticleID_13,miniboone/,table7.csv,ParticleID_13
miniboone/,table4.csv,ParticleID_13,miniboone/,table7.csv,ParticleID_13
miniboone/,table5.csv,ParticleID_45,miniboone/,table3.csv,ParticleID_5
miniboone/,table5.csv,ParticleID_13,miniboone/,table6.csv,ParticleID_13
miniboone/,table5.csv,ParticleID_24,miniboone/,table6.csv,ParticleID_4
miniboone/,table5.csv,ParticleID_45,miniboone/,table6.csv,ParticleID_4
miniboone/,table4.csv,ParticleID_13,miniboone/,table6.csv,ParticleID_13
miniboone/,table4.csv,ParticleID_24,miniboone/,table6.csv,ParticleID_4
miniboone/,table5.csv,ParticleID_13,miniboone/,table4.csv,ParticleID_13
miniboone/,table5.csv,ParticleID_24,miniboone/,table4.csv,ParticleID_24
miniboone/,table5.csv,ParticleID_28,miniboone/,table4.csv,ParticleID_28
miniboone/,table6.csv,ParticleID_13,miniboone/,table7.csv,ParticleID_13
miniboone/,table6.csv,ParticleID_4,miniboone/,table7.csv,ParticleID_44
miniboone/,table6.csv,ParticleID_11,miniboone/,table7.csv,ParticleID_15
miniboone/,table7.csv,ParticleID_15,miniboone/,table3.csv,ParticleID_5
miniboone/,table5.csv,ParticleID_13,miniboone/,table2.csv,ParticleID_13
miniboone/,table5.csv,ParticleID_24,miniboone/,table2.csv,ParticleID_24
miniboone/,table5.csv,ParticleID_28,miniboone/,table2.csv,ParticleID_2
miniboone/,table5.csv,ParticleID_28,miniboone/,table2.csv,ParticleID_8
miniboone/,table6.csv,ParticleID_11,miniboone/,table2.csv,ParticleID_11
miniboone/,table6.csv,ParticleID_13,miniboone/,table2.csv,ParticleID_13
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_14
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_24
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_34
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_40
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_41
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_42
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_43
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_46
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_47
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_48
miniboone/,table6.csv,ParticleID_4,miniboone/,table2.csv,ParticleID_49
miniboone/,table4.csv,ParticleID_13,miniboone/,table2.csv,ParticleID_13
miniboone/,table4.csv,ParticleID_24,miniboone/,table2.csv,ParticleID_24
miniboone/,table4.csv,ParticleID_26,miniboone/,table2.csv,ParticleID_26
miniboone/,table4.csv,ParticleID_28,miniboone/,table2.csv,ParticleID_2
miniboone/,table4.csv,ParticleID_28,miniboone/,table2.csv,ParticleID_8
miniboone/,table2.csv,ParticleID_48,miniboone/,table1.csv,ParticleID_48
miniboone/,table2.csv,ParticleID_49,miniboone/,table1.csv,ParticleID_49
miniboone/,table7.csv,ParticleID_13,miniboone/,table2.csv,ParticleID_13
miniboone/,table7.csv,ParticleID_15,miniboone/,table2.csv,ParticleID_15
miniboone/,table3.csv,ParticleID_34,miniboone/,table2.csv,ParticleID_34
miniboone/,table3.csv,ParticleID_38,miniboone/,table2.csv,ParticleID_38
miniboone/,table3.csv,ParticleID_5,miniboone/,table2.csv,ParticleID_15
miniboone/,table3.csv,ParticleID_5,miniboone/,table2.csv,ParticleID_25
miniboone/,table3.csv,ParticleID_5,miniboone/,table2.csv,ParticleID_35
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table6.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table6.csv,Elevation
covertype/,table5.csv,Slope,covertype/,table6.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table4.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Soil_Type23,covertype/,table4.csv,Soil_Type23
covertype/,table5.csv,Elevation,covertype/,table4.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table4.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table4.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table3.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table3.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table3.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table3.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table14.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table14.csv,Elevation
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table2.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table2.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table2.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table2.csv,Slope
covertype/,table5.csv,Elevation,covertype/,table18.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table18.csv,Aspect
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table7.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table7.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table7.csv,Aspect
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table1.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table1.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table1.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table1.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table15.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Aspect,covertype/,table15.csv,Aspect
covertype/,table5.csv,Elevation,covertype/,table17.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table17.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table17.csv,Slope
covertype/,table5.csv,Elevation,covertype/,table12.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table12.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table12.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table9.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table9.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table9.csv,Aspect
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table10.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table10.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table10.csv,Aspect
covertype/,table5.csv,Elevation,covertype/,table11.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table11.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table11.csv,Slope
covertype/,table5.csv,Elevation,covertype/,table16.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table16.csv,Aspect
covertype/,table5.csv,Slope,covertype/,table16.csv,Slope
covertype/,table5.csv,Horizontal_Distance_To_Roadways,covertype/,table8.csv,Horizontal_Distance_To_Roadways
covertype/,table5.csv,Elevation,covertype/,table8.csv,Elevation
covertype/,table5.csv,Aspect,covertype/,table8.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table6.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table6.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Wilderness_Area1,covertype/,table6.csv,Wilderness_Area1
covertype/,table4.csv,Elevation,covertype/,table6.csv,Elevation
covertype/,table4.csv,Slope,covertype/,table6.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table2.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table2.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table2.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table2.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table2.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table3.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table3.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table3.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table3.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table3.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table14.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table14.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table14.csv,Elevation
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table18.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Elevation,covertype/,table18.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table18.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table1.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table1.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table1.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table1.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table1.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table15.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table15.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Aspect,covertype/,table15.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table7.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table7.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table7.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table7.csv,Aspect
covertype/,table4.csv,Elevation,covertype/,table17.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table17.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table17.csv,Slope
covertype/,table4.csv,Wilderness_Area1,covertype/,table17.csv,Wilderness_Area4
covertype/,table4.csv,Wilderness_Area3,covertype/,table17.csv,Wilderness_Area4
covertype/,table4.csv,Wilderness_Area1,covertype/,table13.csv,Wilderness_Area1
covertype/,table4.csv,Wilderness_Area3,covertype/,table13.csv,Wilderness_Area3
covertype/,table4.csv,Elevation,covertype/,table13.csv,Elevation
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table9.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table9.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table9.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table12.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Wilderness_Area1,covertype/,table12.csv,Wilderness_Area1
covertype/,table4.csv,Elevation,covertype/,table12.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table12.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table12.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table11.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Wilderness_Area3,covertype/,table11.csv,Wilderness_Area3
covertype/,table4.csv,Elevation,covertype/,table11.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table11.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table11.csv,Slope
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table10.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table10.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table10.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Roadways,covertype/,table8.csv,Horizontal_Distance_To_Roadways
covertype/,table4.csv,Elevation,covertype/,table8.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table8.csv,Aspect
covertype/,table4.csv,Horizontal_Distance_To_Hydrology,covertype/,table16.csv,Horizontal_Distance_To_Hydrology
covertype/,table4.csv,Elevation,covertype/,table16.csv,Elevation
covertype/,table4.csv,Aspect,covertype/,table16.csv,Aspect
covertype/,table4.csv,Slope,covertype/,table16.csv,Slope
covertype/,table4.csv,Wilderness_Area1,covertype/,table16.csv,Wilderness_Area4
covertype/,table4.csv,Wilderness_Area3,covertype/,table16.csv,Wilderness_Area4
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table7.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table7.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Elevation,covertype/,table7.csv,Elevation
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table14.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table14.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Elevation,covertype/,table14.csv,Elevation
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table3.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table3.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Elevation,covertype/,table3.csv,Elevation
covertype/,table6.csv,Slope,covertype/,table3.csv,Slope
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table15.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table15.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table18.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Elevation,covertype/,table18.csv,Elevation
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table2.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table2.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Elevation,covertype/,table2.csv,Elevation
covertype/,table6.csv,Slope,covertype/,table2.csv,Slope
covertype/,table6.csv,Elevation,covertype/,table17.csv,Elevation
covertype/,table6.csv,Slope,covertype/,table17.csv,Slope
covertype/,table6.csv,Horizontal_Distance_To_Hydrology,covertype/,table1.csv,Horizontal_Distance_To_Hydrology
covertype/,table6.csv,Horizontal_Distance_To_Roadways,covertype/,table1.csv,Horizontal_Distance_To_Roadways
covertype/,table6.csv,Elevation,covertype/,table1.csv,Elevation
