bioresponse/table_1_1.D139,bioresponse/table_1_1.D184,bioresponse/table_1_1.D203,bioresponse/table_1_1.D865,bioresponse/table_1_1.D770,bioresponse/table_1_1.D585,bioresponse/table_1_1.D815,bioresponse/table_1_1.D767,bioresponse/table_1_1.D107,bioresponse/table_1_1.D188,bioresponse/table_1_1.Key_1_1,Key_0_0
0.238095238,0.0,0.0836,0.0588,0.0,0.0,0.0,0.0,0.660387369,0.0,12,2132
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.741215596,0.0,2839,2818
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.569038121,0.0,740,578
0.0238,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.57983225,0.0,1298,1488
0.380952381,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.616197027,0.0,1919,321
0.166666667,0.0,0.528330269,0.0,0.0,0.0,0.0,0.153846154,0.573321869,0.0,2611,1435
0.333333333,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.432409517,0.0,157,1331
0.19047619,0.0,0.566939662,0.0,0.0,0.0,0.0,0.0,0.576730854,0.0,1042,3402
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.739541863,0.0,275,811
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.653749245,0.0,602,1931
0.0238,0.0,0.0836,0.0,0.0,0.333333333,0.0,0.0,0.330411047,0.0,409,3079
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.525346602,0.0,1461,752
0.142857143,0.0,0.0836,0.0588,0.0,0.0,0.0,0.0,0.570514998,0.0,2161,775
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.675112471,0.0,217,359
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.726631301,0.0,3386,1483
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.714929218,0.0,1533,2340
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.584082886,0.0,2235,2299
0.0952,0.0,0.0836,0.0,0.0606,0.0,0.0,0.0,0.651915566,0.0,135,3047
0.119047619,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.692412424,0.0,3085,3141
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.70754544,0.0,2115,1769
0.0,0.0,0.512351663,0.882352941,0.0303,0.111111111,0.0625,0.0,0.336523006,0.0,1750,2029
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.729085017,0.0,1001,1356
0.238095238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.582030933,0.0,1269,1050
0.0476,0.0,0.0836,0.0,0.0606,0.0,0.0,0.0,0.644851071,0.0,1650,2934
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.648176437,0.0,2002,1184
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.411933511,0.0,184,67
0.0476,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.612744525,0.0,2047,112
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.655247083,0.0,2883,2313
0.0476,0.0,0.381079726,0.0,0.0,0.0,0.0,0.0,0.630627376,0.0,438,2827
0.0238,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.56356283,0.0,672,2542
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.677419987,0.0,1177,2380
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.574419008,0.0,2328,197
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.652011715,0.0,1305,1245
0.285714286,0.0,0.0836,0.0,0.0303,0.0,0.0,0.0,0.737909521,0.0,3120,1745
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.738051087,0.0,143,1518
0.166666667,0.0,0.505164633,0.0,0.0,0.0,0.0,0.0,0.563332709,0.0,2819,2643
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.793471726,0.0,712,2273
0.0238,0.0,0.465452114,0.0,0.0,0.0,0.0,0.0,0.660521265,0.0,861,2524
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.727021292,0.0,686,1264
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.710977133,0.0,3273,3341
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.578346107,0.0,2964,3011
0.0238,0.0,0.0836,0.0,0.0,0.222222222,0.0,0.0,0.569315861,0.0,2643,1054
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.718216838,0.0,1860,1624
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.73032038,0.0,2062,566
0.0238,0.0,0.0836,0.0,0.0606,1.0,0.125,0.384615385,0.46355244,0.0,219,2065
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.772157182,0.0,203,1253
0.0238,0.0,0.334280461,0.0,0.0,0.0,0.0,0.0,0.744731666,0.0,1525,1954
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.602883715,0.0,1035,1702
0.476190476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.654732918,0.0,1020,1829
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.754225117,0.0,2932,3428
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.612498682,0.0,389,2970
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.758971843,0.0,84,2207
0.285714286,0.0,0.76834364,0.0,0.0,0.0,0.0,0.0,0.683732904,0.0,775,2982
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.678709957,0.0,1148,639
0.285714286,0.0,0.576700652,0.0,0.0,0.0,0.125,0.0,0.62552476,0.0,1136,1641
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.641052628,0.0,2919,42
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.230769231,0.568691875,0.0,2050,1902
0.0952,0.0,0.428313555,0.0,0.0,0.0,0.0,0.0,0.706968846,0.0,1388,216
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.724397075,0.0,2720,7
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.636611819,0.0,900,449
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.153846154,0.660074845,0.0,1059,1188
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.656882083,0.0,919,12
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.686642305,0.0,1872,362
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.307692308,0.565969002,0.0,1964,2112
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.546855496,0.0,1186,1024
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.554502584,0.0,692,3151
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.626540407,0.0,1511,3373
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.668871173,0.0,3100,1704
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.590023583,0.0,1084,2275
0.119047619,0.0,0.0836,0.0,0.0606,0.0,0.1875,0.0,0.566995965,0.0,2639,1790
0.0,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.600264207,0.0,683,117
0.0714,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.569481047,0.0,972,1271
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.614735871,0.0,1273,2892
0.0476,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.609920109,0.0,3079,450
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.710967411,0.0,2178,694
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.68255002,0.0,3152,2953
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.685626354,0.0,2290,2329
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.749741019,0.0,845,206
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.564393089,0.0,2822,2573
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.572693099,0.0,1321,2016
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.672890092,0.0,1323,1375
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.727826261,0.0,2000,1965
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.654016428,0.0,1404,1761
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.369404598,0.0,1328,2842
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.685580633,0.0,2965,198
0.0476,0.0,0.0836,0.0,0.0,0.222222222,0.0,0.0,0.59690474,0.0,90,1943
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.650363273,0.0,1243,757
0.0238,0.0,0.0836,0.0,0.0,0.222222222,0.0,0.0,0.604481729,0.0,1798,3109
0.333333333,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.654273283,0.0,1071,1228
0.0,0.0,0.61129868,0.0,0.0,0.111111111,0.0,0.0,0.613555038,0.0,736,82
0.0,0.0,0.499147585,0.0,0.0,0.222222222,0.0,0.153846154,0.565936572,0.0,1976,3207
0.0238,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.604505197,0.0,2267,1275
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.560194781,0.0,1034,1251
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.575337367,0.0,337,1192
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.573810212,0.0,228,929
0.285714286,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.718563159,0.0,3115,2135
0.142857143,0.0,0.605281631,0.117647059,0.0,0.111111111,0.0,0.0,0.601955484,0.0,33,2055
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.683447948,0.0,214,961
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.629165384,0.0,2602,2837
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.782705469,0.0,561,6
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.695425721,0.0,1122,3195
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.688094423,0.0,590,451
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.677398494,0.0,2137,343
0.214285714,0.0,0.643723884,0.0,0.0,0.0,0.0,0.0,0.57957061,0.0,1284,1424
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.72884806,0.0,2750,1448
0.0952,0.0,0.750158783,0.0,0.0,0.0,0.0,0.153846154,0.660533568,0.0,2362,2012
0.0238,0.0,0.534447602,0.0,0.0,0.222222222,0.0,0.0,0.538124331,0.0,2160,286
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.746841339,0.0,279,1892
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.727787604,0.0,1694,1579
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.731985835,0.0,398,1083
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.727468092,0.0,1770,860
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.664033082,0.0,330,3209
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.752734266,0.0,1686,3033
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.712207788,0.0,3251,419
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.673949181,0.0,879,2285
0.19047619,0.0,0.844225305,0.0,0.0,0.0,0.0,0.0,0.766584223,0.0,1965,733
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.402255507,0.0,207,2969
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.786603708,0.0,2490,139
0.214285714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.644845375,0.0,74,553
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.685710731,0.0,1915,2646
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.666276347,0.0,2356,3332
0.0,0.0,0.510713689,0.0,0.0,0.0,0.0,0.0,0.68917736,0.0,2765,2497
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.564030211,0.0,3,607
0.0952,0.0,0.0836,0.0,0.0,0.111111111,0.0,0.0,0.56398806,0.0,836,1150
0.357142857,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.57111787,0.0,37,244
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.761257258,0.0,1566,2589
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.70024604,0.0,753,1430
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.375981433,0.0,2091,3393
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.307692308,0.55257192,0.0,403,3198
0.119047619,0.0,0.0836,0.0,0.0303,0.0,0.125,0.153846154,0.653645728,0.0,2117,2447
0.0714,0.0,0.610362694,0.0,0.0303,0.0,0.0,0.0,0.610996363,0.0,1287,3293
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.71418797,0.0,3230,457
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.7442254,0.0,1928,2766
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.680914564,0.0,2981,415
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.698073103,0.0,453,2750
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.661530381,0.0,2982,2507
0.0952,0.0,0.0836,0.0,0.0,0.0,0.125,0.0,0.566904145,0.0,3422,1071
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.723688939,0.0,87,2010
0.0,0.0,0.0836,0.0,0.0606,0.0,0.0,0.846153846,0.499224575,0.0,1661,3182
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.5804554,0.0,2560,1780
0.142857143,0.0,0.514858767,0.0,0.0,0.0,0.0,0.153846154,0.56942796,0.0,2110,1711
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.741391339,0.0,2723,1755
0.119047619,0.0,0.48554237,0.0,0.0,0.0,0.0,0.0,0.663781316,0.0,2568,1682
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.71607785,0.0,1905,20
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.641198979,0.0,2456,1963
0.0238,0.0,0.475012536,0.0,0.0,0.0,0.0,0.0,0.662996549,0.0,779,2726
0.0952,0.0,0.533478188,0.0,0.0,0.0,0.0,0.0769,0.570130931,0.0,883,1537
0.142857143,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.667514976,0.0,2546,2206
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.660638452,0.0,2530,2104
0.30952381,0.0,0.626709009,0.0,0.0,0.0,0.125,0.0,0.700822862,0.0,1204,2862
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.612832472,0.0,1060,2460
0.452380952,0.0,0.672873141,0.0,0.0,0.111111111,0.0625,0.0,0.729904947,0.0,792,1816
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.589542379,0.0,2644,85
0.0238,0.0,0.0836,0.0,0.0303,0.111111111,0.0625,0.230769231,0.563621385,0.0,2368,1497
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.639572333,0.0,199,563
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.729127244,0.0,1363,492
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.711124851,0.0,3002,2274
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.706701586,0.0,2059,396
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.716251314,0.0,3072,2597
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.695552098,0.0,400,779
0.0476,0.0,0.89239512,0.0,0.0,0.0,0.0,0.0,0.730885279,0.0,574,1051
0.119047619,0.0,0.0836,0.0,0.0606,0.0,0.0,0.0769,0.654489582,0.0,1997,3136
0.285714286,0.0,0.0836,0.0,0.0303,0.0,0.0,0.0,0.622254076,0.0,2516,1491
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.554236768,0.0,3124,1955
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.5855006,0.0,1189,879
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.570104653,0.0,1037,2417
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.698578534,0.0,577,137
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0769,0.660017125,0.0,1070,2397
0.0,0.0,0.292495404,0.0,0.0,0.0,0.0,0.0,0.735238216,0.0,320,2229
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.442963044,0.0,2143,39
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.694668751,0.0,2637,1634
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.153846154,0.627990323,0.0,1424,2435
0.19047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.742597843,0.0,375,1550
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.789766926,0.0,1473,1812
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.575651562,0.0,1949,732
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.408668827,0.0,984,2672
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.706051171,0.0,2316,902
0.238095238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.657072788,0.0,2207,2665
0.0,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.730315672,0.0,789,1885
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.679764793,0.0,509,2675
0.261904762,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.695627362,0.0,878,1068
0.166666667,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.645699558,0.0,820,990
0.119047619,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.624575567,0.0,2771,1752
0.0714,0.0,0.725522313,0.0,0.0,0.0,0.0,0.0,0.669508373,0.0,2292,1519
0.0476,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.743757714,0.0,112,2177
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.628805924,0.0,1264,849
0.166666667,0.0,0.638910246,0.0,0.0,0.0,0.0,0.0,0.583554442,0.0,2155,1179
0.0238,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.668745783,0.0,2601,1862
0.0952,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.730132866,0.0,3098,855
0.0714,0.0,0.0836,0.0,0.0,0.0,0.0,0.0,0.698319249,0.0,417,3143
