Key_1_3,V23,V24,Key_2_10
661,1.0414,1.5051,957
1093,1.1139,1.5441,327
273,0.9542,1.4472,1896
306,0.9542,1.5051,149
515,0.7782,1.9243,1836
24,0.8451,1.8451,1182
1596,0.8451,1.4771,1063
109,1.0792,1.6532,1125
1739,0.9542,1.301,1150
611,1.1761,1.9294,863
1448,1.1461,1.9912,228
972,1.1461,1.6233,772
1191,1.0414,1.5185,249
839,1.0792,1.4771,225
1724,0.9031,1.4314,655
936,1.0792,1.8389,369
1616,1.2041,1.9395,1688
1202,1.0792,1.5051,573
737,1.1761,2.0086,607
557,0.9542,1.4914,891
1044,0.9542,1.6435,216
681,1.2553,1.9494,136
440,1.1139,1.7324,777
1405,1.1761,1.5051,1495
460,0.9031,1.3617,720
1217,1.2553,2.6294,230
363,0.699,1.2553,339
926,0.9542,1.415,950
653,1.0414,1.3617,1765
785,0.7782,1.301,1800
1577,1.1461,2.5515,969
1745,0.699,1.699,1525
1501,1.0414,1.4914,1536
585,0.9031,1.2553,435
1631,1.0,1.1461,639
907,1.2041,2.5527,1590
490,1.1139,1.7243,725
1915,1.1139,1.5185,1334
229,1.0414,1.7853,148
217,1.0792,1.4914,1061
679,0.9031,1.4472,1275
1740,1.0,1.2787,1566
353,0.9542,1.415,1692
1056,1.0,1.5315,1359
828,0.9542,1.7404,1940
1343,0.9031,1.3802,1217
327,0.9542,1.3424,1222
1714,0.9542,1.3222,1664
1274,1.2787,1.1461,1115
802,1.0792,0.7782,1315
883,1.2041,1.3979,1370
843,1.0792,1.7482,932
468,1.0792,1.0414,450
1736,1.1461,1.0792,282
998,1.3222,2.2279,1399
677,1.6128,2.1644,596
591,1.5441,1.6628,1387
787,1.1139,1.7404,1612
1569,1.2305,1.699,762
658,1.0792,1.5441,855
1164,1.0414,1.301,1088
1299,1.0792,1.6233,221
7,0.9031,1.1139,1385
449,0.7782,1.2553,1020
979,0.9542,1.1461,1469
748,1.2787,1.5315,1271
422,0.9031,1.2553,1551
399,1.0,1.1461,482
230,1.301,1.0792,1078
1603,1.2041,1.2787,921
1832,1.0792,1.0792,979
542,0.9542,1.0414,605
1418,1.1461,1.0792,495
1011,1.3424,1.9395,420
210,2.1303,2.1847,1908
433,1.3617,1.5051,266
167,0.9031,1.0792,1541
331,1.1139,1.0792,730
483,1.0792,0.8451,351
1080,1.1761,1.7243,217
464,1.2787,1.0414,250
522,1.0414,1.0414,180
1484,0.7782,1.2305,92
1169,1.1139,1.3802,1210
4,1.0792,1.301,563
220,1.3424,1.8389,645
456,1.0,1.4314,370
920,1.2553,1.699,1254
277,1.1761,1.2041,926
1493,1.0414,0.9542,646
278,0.8451,1.301,1243
552,1.1461,2.0792,508
957,1.5051,2.3096,1873
137,1.3424,1.9823,381
1373,1.3617,1.8062,1893
858,1.5315,1.8751,1663
1482,2.0212,2.4829,285
1648,1.3617,1.9445,1691
1108,1.301,1.7076,1520
1594,1.5682,2.5922,1203
237,1.3979,1.9445,524
777,1.5051,1.9685,100
1166,1.301,1.7559,519
113,1.5911,2.1239,1312
511,1.4624,2.0934,729
1532,1.4914,1.6128,1323
867,1.301,1.9294,1287
1523,1.6628,2.2718,1329
487,1.415,1.6628,757
1120,1.1139,1.8389,677
744,1.5185,1.7076,1187
67,1.0,1.0792,134
1180,1.3979,1.9868,1666
1223,1.2305,1.5441,784
1387,1.2305,1.1461,98
1602,1.1139,1.3424,1350
905,0.8451,1.301,1496
717,1.8692,2.3463,1485
1381,1.2787,1.1761,1346
804,1.2553,1.4472,1726
151,1.0,1.1461,1629
178,1.1139,0.8451,530
1369,1.0,1.0,1921
1742,1.3979,1.2787,1918
421,1.1139,0.8451,822
301,0.9031,1.4624,1479
643,0.7782,1.1461,1928
935,0.8451,1.1461,1118
1637,1.3617,1.8261,293
846,1.3802,1.5315,1855
1751,0.9542,1.0414,1236
1157,1.1461,1.2787,1440
1142,1.2041,1.1139,434
356,0.7782,1.2041,1865
709,1.1461,1.4472,1104
1829,1.2041,0.9031,1573
0,1.5315,1.3979,1049
166,1.1761,1.5563,233
954,1.0414,1.0414,227
1917,1.0414,1.1461,3
160,1.0414,1.0,344
307,1.0414,1.1461,635
596,1.3424,1.8692,684
1256,1.4624,1.2553,1065
705,1.0792,1.0414,670
1270,1.1139,1.3424,1804
1445,1.2305,1.3222,1161
287,1.0414,1.4472,1923
1240,1.0,1.4314,1617
463,1.2305,1.959,912
485,1.301,1.3222,1010
1229,1.5798,1.8692,977
698,1.1461,1.0792,549
1874,1.301,1.2787,118
250,1.3222,1.3222,1648
688,1.2787,1.7076,333
902,1.1761,1.4314,1717
665,1.1461,1.0792,798
1857,0.9542,1.2041,1894
374,1.8573,1.6532,1907
1198,1.0,1.0792,1242
1322,1.1139,1.0,295
199,1.415,1.0414,1790
1586,1.5441,1.5441,806
90,1.1461,1.0414,1913
1475,1.4472,1.1461,1610
938,1.5051,1.4624,562
457,1.1139,1.301,1326
1619,1.3424,0.7782,1232
803,1.0,1.1139,246
190,1.1761,1.0414,1430
942,1.0,0.9542,1637
732,1.0,1.2305,1564
1449,1.0,1.0,253
1315,1.3222,0.699,954
1413,1.0,1.0414,1382
1084,1.2787,1.1139,386
1059,1.1761,1.0792,63
1086,1.2041,1.6335,1681
1924,1.2787,1.4771,287
770,1.2305,1.3222,44
386,1.0414,1.0,538
707,1.0792,1.2553,908
1212,0.9542,1.0414,305
1352,1.2041,1.3617,1851
219,1.2305,1.0,780
577,1.1461,1.4314,982
1281,0.9031,1.1461,1938
614,1.0792,1.4314,1294
1424,0.9542,1.0414,1015
337,0.9542,1.1139,827
509,1.3979,1.0,1890
597,1.1139,1.1139,759
1366,1.0792,1.2041,1555
1070,1.2305,1.0792,1909
1040,1.3222,1.9494,245
1782,1.0,1.301,881
383,1.2787,2.1553,1092
45,0.9031,1.1761,830
654,1.3222,1.7853,1097
39,1.1139,1.2305,854
1333,0.9542,1.3802,1500
1045,1.1461,1.301,448
1536,0.9542,1.0,213
1558,1.1461,1.3424,298
1365,1.2041,0.9542,496
1386,1.4472,1.6812,1733
1359,1.0,0.9542,1453
1317,1.1139,1.3222,83
1554,1.2041,1.0,1109
1015,1.2305,1.0792,1671
1375,1.1761,1.6128,131
110,1.2041,1.0792,1572
1297,1.4472,2.1072,91
727,0.9542,1.5563,425
1,1.0,1.0792,633
424,1.1461,1.3617,1899
629,0.8451,1.1139,270
751,0.7782,1.2305,785
1318,0.8451,1.0792,1144
1608,1.3979,1.3222,892
1438,1.301,1.1761,392
1691,1.7243,1.3222,505
324,1.2787,1.0792,466
226,1.716,1.4914,391
927,1.3222,1.2041,739
1103,1.4771,1.0792,973
224,1.6902,1.415,815
613,1.0414,1.415,1468
652,0.9031,1.4771,1148
53,1.2553,2.4683,1014
593,0.8451,1.5798,1503
1526,1.301,2.3181,123
1762,1.0,1.301,718
963,1.1139,1.2787,229
1565,0.9542,1.3979,565
204,1.4624,2.4487,1459
1645,1.0414,1.7482,207
454,1.0,1.0414,24
570,0.9031,1.0414,1931
1253,0.9542,1.0792,654
1913,0.9031,1.0414,1693
736,1.2041,1.7708,1831
419,1.0,0.9542,1422
19,1.1139,1.1761,390
1764,1.2787,2.0086,206
1557,1.1761,0.9542,1588
1680,1.2553,1.0414,1352
674,1.1139,1.1139,930
191,0.9031,1.0792,1734
1187,0.9031,1.0,523
1323,0.9031,1.0414,669
1654,0.8451,1.1461,36
1476,0.8451,1.0414,1727
1216,0.9031,0.9542,9
1468,1.3802,1.4314,678
31,1.0792,1.1761,1411
811,1.0414,1.1139,1689
478,0.9542,1.1139,169
719,1.0,1.0,935
1503,1.0414,1.0,471
952,0.9031,0.9542,251
285,0.9542,1.0414,1872
1190,1.0414,1.0,556
251,0.9542,1.0792,1651
576,0.8451,1.0,744
1055,0.7782,1.0414,1191
1497,0.9031,0.9542,1748
962,0.9542,1.0414,583
549,1.0,1.0414,1718
1585,1.0414,1.0792,1386
1051,0.9031,0.9031,1173
1898,1.7853,1.8389,1174
523,1.8633,1.6128,751
1454,1.1461,1.2553,1635
434,1.2305,1.2305,164
455,1.1761,1.2305,1676
812,1.1761,1.3222,88
1464,1.1139,1.2787,522
1794,1.2787,1.6812,96
1544,1.3802,1.5315,1211
1397,2.1761,4.2587,1238
1926,2.3617,2.3201,593
452,2.3424,2.3075,717
1357,2.3522,2.3201,1640
58,2.6395,2.3692,1850
1634,2.3503,2.2967,1119
1627,2.918,2.3075,162
51,2.3444,2.3463,1336
83,2.3483,2.3139,1678
215,2.5843,2.3404,1108
1341,2.248,2.2648,1621
172,2.2577,2.29,1509
891,2.8414,2.2553,1937
242,2.2577,2.3117,1822
467,2.3503,2.3541,1178
1765,2.2529,2.3304,960
1428,2.6181,2.2833,1823
1071,2.842,2.3032,1360
1132,2.2672,2.3222,1874
293,2.2718,2.2878,1231
212,2.243,2.3075,650
240,2.2718,2.2553,388
1885,2.281,2.2765,870
1860,2.2624,2.301,1492
1098,2.238,2.3385,277
1296,2.2718,2.2967,338
1873,2.248,2.1553,1157
1403,2.9385,2.2529,1213
1679,2.2695,2.29,588
1232,1.2787,1.0414,1123
1279,1.3979,1.4624,393
17,2.2529,2.1703,1780
1177,2.2529,2.1732,951
247,2.2577,2.238,453
743,1.2305,1.1461,109
1612,2.2577,2.233,877
8,2.243,2.233,628
992,2.2455,2.2529,419
225,2.243,2.2041,1594
767,2.2406,2.2175,1087
1712,2.2406,2.2765,1463
1008,2.233,2.238,1220
11,2.243,2.2672,50
949,2.238,2.1761,1169
1653,2.248,2.3054,1129
870,1.5441,1.7076,1090
1410,2.2504,2.2304,554
546,2.2553,2.1399,1497
1049,2.243,2.2718,1286
152,2.2355,2.233,1040
493,2.6031,2.2148,1762
1443,2.243,2.2122,360
1744,2.2577,2.2553,610
1251,2.2355,2.233,864
1009,2.238,2.2355,1199
1774,2.233,2.2148,1137
1385,2.2695,2.2175,203
1561,1.4624,1.5051,1673
641,1.5185,1.5441,1164
1498,2.2504,2.1461,1832
671,2.2624,2.2148,143
760,1.4314,1.7243,13
548,2.2355,2.2041,178
1161,2.2279,2.1367,779
1398,2.2095,2.2253,1224
87,2.1818,2.2227,1348
832,2.179,2.2095,260
496,2.1847,2.2355,275
649,2.1703,2.1818,1652
1127,2.1903,2.2601,511
1469,2.1931,2.2787,1073
1508,2.1818,2.2672,1603
1105,2.1761,2.2041,1846
1252,2.1847,2.2068,235
848,2.1818,2.1703,200
298,2.2068,2.143,559
830,2.1847,2.1732,353
991,2.1732,2.2253,925
885,2.1761,2.1703,1052
520,2.1761,2.1987,1207
502,2.1818,2.1987,922
1434,2.179,2.2227,461
1550,2.1818,2.2253,341
1204,2.179,2.1644,177
899,2.179,2.2279,286
813,2.1644,2.2014,40
79,2.1847,2.1584,1930
1921,2.2175,2.2553,457
1849,2.179,2.2553,1333
1489,2.1732,2.2095,1696
982,2.1931,2.2253,1031
61,2.1903,2.2355,1876
1282,2.1847,2.1959,320
768,2.1847,2.2014,688
411,2.1703,2.2304,421
1213,2.1931,2.2833,592
84,2.1959,2.2553,151
612,2.1732,2.2014,139
1072,2.1875,2.1703,1694
1421,2.1987,2.1703,814
910,2.5465,2.2878,20
227,2.1584,2.179,157
1458,2.1818,2.1553,569
297,2.1931,2.2227,564
1170,2.1818,2.2355,1147
881,2.1987,2.2175,1373
1500,2.1644,2.2175,1012
859,2.2148,2.2355,923
663,2.1673,2.2175,1189
180,2.1903,1.8751,62
1031,2.1703,1.699,847
1938,2.1673,2.1903,927
1731,2.1931,2.2201,1011
499,2.1732,1.7482,474
50,2.1903,1.7482,724
631,2.1903,2.2175,686
943,2.1818,1.8808,536
354,2.1673,1.8513,27
532,2.1703,2.1959,1343
459,2.1847,2.2304,1878
1047,2.1931,2.1732,336
1378,2.1761,2.233,661
540,2.1818,2.1931,944
1687,1.8921,1.8451,885
1730,2.1987,1.7559,1003
1778,2.1931,2.2201,368
521,2.1644,1.8633,1005
1840,2.1584,1.7243,74
975,2.1461,1.699,955
1801,2.1492,2.1523,555
1907,2.1523,1.7559,1018
271,2.1461,1.9085,414
1660,1.7924,1.8451,441
1327,1.8976,2.0043,1202
795,2.1335,1.9445,64
359,2.1271,2.1703,1886
1004,2.143,2.2095,843
1655,2.1399,1.8325,1298
1817,2.1703,1.9294,1537
32,2.1847,1.716,361
1696,2.1761,1.8865,1466
112,2.1553,1.7924,611
96,1.5911,1.2787,1655
1773,1.4472,1.2787,79
929,2.1206,1.6902,1888
1122,2.1492,1.6721,1647
329,2.1523,1.6902,1622
738,2.1553,1.716,832
159,1.7634,2.0414,884
1321,2.1173,1.7708,630
1847,1.3424,0.9031,1883
158,2.1206,1.7324,51
1271,2.1523,1.699,1248
587,2.1584,1.6812,300
753,2.0828,1.6721,1209
1239,2.0934,1.6902,1228
970,2.1004,1.6721,1772
500,2.1303,1.7076,1711
340,2.0864,1.6721,90
565,2.1553,1.6721,1897
864,2.0682,1.6721,1127
1408,2.0828,1.6721,179
9,2.0756,1.6721,1141
1183,2.1239,1.6721,841
551,2.1173,1.6628,1602
1185,2.1553,1.6902,328
1102,2.1239,1.7076,1595
1189,2.1106,1.6812,880
1451,2.1399,1.6628,184
133,2.1492,1.716,1439
1491,2.1335,1.6812,445
1457,2.1644,1.7243,116
1697,2.1959,1.8129,1679
49,2.1959,1.8129,1662
1661,2.1847,1.8692,460
584,2.1732,1.8865,23
1460,1.5798,1.2041,1701
1459,2.1903,1.7924,756
80,2.1732,1.7708,364
1591,2.1875,1.7559,548
1041,1.5911,1.1139,335
446,1.5682,1.1461,283
1527,2.1931,1.7781,1616
1422,2.1903,1.7924,258
536,2.1959,1.7993,366
775,2.1931,1.7924,267
391,2.179,1.7781,668
1302,2.1959,1.8129,11
200,2.1959,1.7708,158
198,2.1903,1.8325,705
1492,2.1903,1.7708,1145
1432,2.1959,1.8062,1283
988,2.1875,1.8261,349
657,2.2068,1.7993,0
1685,1.8808,1.9191,552
1790,2.1847,1.8195,879
626,1.8325,1.8865,172
12,2.179,1.7781,68
223,1.8261,1.8808,585
1533,1.8751,1.8865,53
1153,2.2068,1.7924,1528
1800,2.1959,1.7853,1416
1649,1.8976,1.9243,219
1770,2.238,1.8195,1237
1319,2.238,1.8325,1083
1571,2.2304,1.8325,558
798,2.2279,1.7993,599
495,2.233,1.8389,1095
1230,2.248,1.8261,15
1511,2.2304,1.8062,846
1879,2.2529,1.8389,278
1188,2.233,1.8261,1121
93,2.2553,1.8751,906
1018,2.243,1.8195,642
906,1.9031,1.8921,1270
186,2.243,1.8261,154
27,2.2455,1.8195,1933
414,2.238,1.8129,428
1722,2.233,1.8261,584
1200,2.2455,1.8325,209
1301,2.243,1.8451,215
1785,2.2304,1.7853,1165
1453,2.2355,1.8062,839
494,2.243,1.7924,970
1415,2.2529,1.9191,1215
724,2.243,1.8325,974
1583,2.2529,1.8513,594
57,2.248,1.8261,21
1495,2.2504,1.8325,964
432,2.238,1.8325,770
253,0.301,0.0,431
436,2.238,1.8261,852
1767,2.2529,1.8261,281
1307,2.243,1.8325,897
1781,2.238,1.8513,310
1123,2.2253,1.8261,753
262,2.2504,1.9395,792
1304,2.238,1.8195,1375
1339,2.2553,1.8325,1445
796,2.2577,1.8195,1131
274,2.2253,1.8451,1715
1377,1.8573,1.7324,1240
814,2.233,1.8451,984
194,2.2553,1.7993,1000
1517,2.248,1.8325,1146
1845,2.243,1.8325,860
344,2.233,1.7993,1261
987,2.248,1.8195,1863
1205,2.2455,1.8325,153
901,2.233,1.8261,1320
1676,2.243,1.8751,745
1514,2.243,1.8751,1391
311,2.248,1.8062,1122
123,1.9731,1.9243,241
1082,2.243,1.8195,1318
841,2.2304,1.8261,1774
450,2.2304,1.8573,1660
916,2.238,1.8451,218
1671,2.243,1.8129,553
932,2.248,1.8451,1627
851,2.2455,1.7993,465
120,2.2355,1.7708,641
407,2.248,1.8261,1682
771,0.301,0.0,190
1273,2.248,1.8325,137
1843,2.248,1.7708,1601
1136,2.2355,1.8325,1829
646,2.243,1.8195,1900
642,2.238,1.8325,115
75,2.238,1.8633,978
1305,2.238,1.8129,1901
1534,2.2504,1.8129,938
1854,2.2504,1.8513,802
1884,2.2355,1.8195,1082
547,2.2253,1.8261,75
819,1.7853,1.9345,1136
1814,2.2201,1.8389,1338
1779,2.243,1.8389,342
1429,2.2355,1.7993,882
1210,2.248,1.7993,1929
1605,2.233,1.8062,14
769,2.233,1.7781,710
1005,2.2279,1.8129,1922
1052,2.238,1.7924,1135
1036,2.2253,1.7853,76
604,1.7634,1.7924,1649
909,2.248,1.8261,470
1030,2.248,1.8573,1397
1351,2.248,1.7924,67
889,2.243,1.7853,226
1250,2.238,1.8261,612
1564,2.2355,1.9031,1521
427,2.243,1.8261,396
1407,1.5185,1.2041,1476
197,2.238,1.8195,402
1106,2.238,1.8325,276
850,2.248,1.7781,1413
826,1.5315,1.1461,1763
56,2.243,1.8389,463
689,2.248,1.8261,255
820,2.248,1.8633,1089
1151,2.2406,1.8633,42
1311,2.243,1.8129,734
852,2.238,1.8062,1510
644,2.243,1.8261,1881
1461,2.243,1.8451,1046
470,1.3979,1.1139,1206
142,2.243,1.8389,223
844,2.2455,1.8325,1268
477,2.2355,1.8513,1340
739,2.2553,1.8325,993
645,2.2304,1.8195,1543
258,2.2279,1.7559,1027
801,2.2253,1.7634,476
308,2.233,1.7708,890
1674,2.2279,1.7924,436
984,2.2253,1.8129,1847
1148,2.2175,1.7924,992
749,2.2304,1.8129,598
694,2.1139,1.716,159
1816,2.0934,1.7324,5
518,2.2253,1.7404,272
960,2.1399,1.7243,604
893,2.1139,1.7324,1877
1614,2.1106,1.7076,1441
1371,2.1072,1.6902,1771
1249,2.0756,1.6902,1358
44,2.1399,1.7243,497
221,2.143,1.7634,456
1804,2.1818,1.6812,1887
471,2.0934,1.716,438
505,2.1461,1.7076,291
1747,2.8882,2.0899,589
1035,2.3503,2.1303,1686
1480,2.3503,2.0969,1487
1818,2.3962,2.0899,735
947,2.9335,2.1903,1314
447,2.143,1.699,1366
648,2.0645,1.699,619
150,2.0492,1.6812,1409
1886,2.0969,1.6812,484
290,2.0086,2.0414,1699
1264,2.0828,1.6902,634
1474,2.0899,2.0531,1738
1901,2.1038,2.1492,1023
807,2.0756,2.143,132
526,1.6233,2.356,557
1896,1.3802,1.2041,288
563,1.3979,0.8451,1578
29,0.8451,0.6021,101
1927,0.9542,1.1139,1563
1499,1.0792,0.7782,905
1522,0.699,0.6021,243
1244,0.9031,0.6021,1615
1400,0.6021,0.6021,1618
1681,0.6021,0.7782,910
1663,0.6021,0.6021,1221
810,0.699,0.699,582
1775,0.699,0.6021,1631
54,0.9542,0.4771,171
683,0.7782,0.4771,1875
974,0.8451,0.4771,1927
1388,0.7782,0.4771,857
716,1.0,1.0,1084
609,0.9031,0.6021,1219
1062,0.699,0.6021,791
71,0.699,0.4771,358
1079,0.699,0.699,1724
260,0.7782,0.6021,1677
38,0.6021,0.6021,1608
1290,0.699,0.4771,271
336,0.4771,0.6021,1912
403,0.6021,0.4771,781
601,0.6021,0.4771,804
1165,0.4771,0.4771,121
81,0.7782,0.301,903
268,0.6021,0.6021,70
1361,0.9031,0.6021,865
514,0.8451,0.6021,1706
977,1.0414,0.7782,1611
437,0.8451,0.6021,488
332,1.301,1.0792,689
1834,0.7782,0.6021,850
534,0.8451,0.6021,1550
684,0.9031,0.699,1707
21,1.0,0.699,1825
668,0.8451,0.6021,1667
529,0.7782,0.699,406
1842,0.699,0.6021,1443
1667,0.699,0.6021,1057
880,0.7782,0.7782,1710
1293,0.699,0.6021,500
1272,0.7782,0.7782,119
1795,0.7782,0.699,259
1002,0.7782,0.6021,1518
946,0.7782,0.7782,1107
126,0.8451,0.699,1799
318,0.699,0.7782,1085
155,1.1461,0.7782,989
320,0.699,0.6021,1473
36,0.7782,0.699,1653
243,0.7782,0.699,1347
299,0.9031,0.6021,521
1791,0.7782,0.699,1055
1283,1.0,0.6021,1428
1275,1.0792,0.9031,1356
1046,0.8451,0.6021,1645
1436,0.8451,0.7782,771
594,0.9031,0.699,1515
99,0.8451,0.6021,48
1813,0.699,0.6021,302
1502,0.7782,0.6021,829
1580,0.7782,0.699,790
745,1.0,0.7782,1556
408,0.9031,0.9031,394
406,0.9031,0.8451,942
1363,1.0,0.6021,294
1477,0.8451,0.699,124
1025,0.699,0.6021,1939
398,0.7782,0.699,1310
420,1.1461,1.4914,1446
1852,1.1761,1.7559,1654
618,1.0,1.7853,1069
1300,0.9542,1.5911,1374
1016,1.0414,1.9085,1185
708,1.3222,1.8692,135
73,0.9031,2.1038,811
1509,0.7782,1.5563,312
1690,0.8451,1.3979,1190
319,0.8451,1.5441,795
156,0.8451,1.5798,57
101,0.699,1.6628,842
886,0.6021,1.4771,1377
20,0.699,1.4472,1367
1081,0.699,1.2553,1394
349,0.7782,1.2553,41
1285,0.7782,1.4624,961
1206,0.7782,1.301,1745
125,0.7782,1.2553,54
1325,1.5563,0.9031,1769
650,1.2041,0.8451,1527
1666,1.4472,0.9031,1021
1000,1.4314,0.6021,820
364,1.301,0.6021,963
1848,1.3424,0.699,244
1771,1.1139,0.9542,1355
1638,1.3617,2.1818,945
1179,0.9542,1.2305,81
1909,0.7782,1.4914,446
1940,1.0,1.9445,373
1750,1.0414,2.0128,1062
1838,1.0,1.9777,1260
261,1.0414,2.1761,444
105,1.2041,2.1271,1756
1821,1.0414,2.0294,765
1360,1.2305,2.0607,350
519,0.9542,1.699,1905
1769,1.0414,2.017,1180
592,1.0414,1.9494,32
1713,0.9542,1.9085,667
1865,1.0792,2.2122,1547
993,1.0414,2.0492,130
236,1.0792,2.143,663
531,1.0414,1.9685,1415
610,1.0414,2.1614,758
1891,1.0414,2.0414,1871
168,0.7782,1.415,537
1192,0.8451,1.3424,728
1226,0.7782,1.3222,1368
252,0.8451,1.1761,1916
1048,0.9031,1.3802,763
969,0.9031,1.4472,1787
72,0.9031,1.1461,1898
1796,0.7782,1.301,231
1420,1.0,1.1761,742
1632,1.0414,1.0792,1032
590,1.9823,1.8808,1364
543,0.8451,1.0414,1452
685,1.2305,1.7076,1309
1916,1.0414,1.0792,1741
64,1.415,1.699,447
821,1.1139,1.1461,289
47,1.0792,1.4624,1793
875,0.9542,1.301,102
968,1.0414,1.6628,1475
1158,0.9542,1.4624,813
1683,1.3424,0.9542,1914
1340,0.8451,1.5682,1911
1110,1.0414,1.2041,424
1894,1.0792,1.2041,129
539,1.1761,1.3424,84
1836,1.0792,1.1461,337
409,1.6128,0.9031,432
1729,1.1139,1.2787,1924
1595,1.5563,1.4472,1166
878,1.4314,1.0,1458
362,1.1139,1.301,110
1719,1.2041,1.3979,1848
933,1.2041,1.1461,929
482,1.1139,1.1761,595
488,0.9031,1.0,1854
1095,0.8451,1.2787,1494
995,0.9031,0.7782,1542
104,0.9031,0.8451,828
1717,0.9031,0.9542,399
1823,0.8451,0.9031,1410
270,1.0792,0.9542,1884
177,0.8451,0.8451,1842
1933,0.9542,0.9031,997
1651,0.8451,0.9031,1363
119,1.0,0.9542,1843
1233,1.0,1.0,1722
412,1.1461,1.1461,574
1923,1.1761,1.1139,754
1783,0.9542,1.0414,1704
1815,0.9542,1.1461,1600
759,1.4771,1.5315,862
1471,1.1139,1.0414,239
1316,1.0,1.0,648
703,0.9542,1.0,1675
1543,0.9542,1.4771,909
1652,1.0,1.0,430
854,1.0,1.0414,1761
794,1.1139,1.0,1514
541,0.9542,0.9031,975
501,1.1461,1.301,1076
1566,1.0792,1.3424,1181
561,0.9542,1.2553,498
1023,1.1139,1.3424,971
1878,1.0792,1.0792,578
1037,1.3617,1.3424,1194
1695,0.7782,1.0792,418
606,1.0792,1.1761,1910
562,1.0,1.0792,1792
1442,1.0,1.0414,1501
395,0.8451,1.0792,534
1531,1.4472,1.5185,1753
343,1.0414,1.0,487
647,1.2041,1.2553,1571
1228,1.5563,1.4624,590
791,1.1761,1.3222,1539
443,0.9031,1.0414,1559
845,1.1139,1.0792,1421
976,1.1761,0.9031,1620
276,1.0,1.3222,1889
1515,0.9031,1.1761,1650
1643,1.0792,1.2305,1785
1452,0.9031,1.1461,1188
1925,0.9542,1.1461,1484
134,1.1139,1.2787,812
1881,1.3979,1.1139,1239
333,0.9031,1.1461,682
444,1.0,0.9542,234
360,1.0792,1.0414,357
664,1.0792,1.0,18
1919,0.9542,0.9542,1098
1539,0.9542,1.0,621
1247,1.5798,1.6233,1301
1882,0.9542,1.0,30
1154,1.0,1.0792,22
