Key_1_1,V17,V15,Key_2_6
468,0.3188,0.0723,1322
194,0.3704,0.0752,898
157,0.36,0.5847,477
683,0.9375,0.941,1040
1770,0.8182,0.5965,1274
1615,0.35,0.1991,1719
1483,0.1167,0.0,1225
610,0.1569,0.0147,974
895,0.2292,0.0148,1755
1916,0.3594,0.0118,1050
811,0.4533,0.3186,591
693,0.3454,0.0502,1866
124,0.2614,0.3338,996
209,0.3922,0.2574,1226
654,0.0946,0.0,952
1829,0.2841,0.003,206
250,0.3441,0.2378,575
172,0.3509,0.1817,1929
62,0.2932,0.0962,1676
1122,0.2339,0.0399,1618
1435,0.7561,0.3609,1419
973,0.2353,0.2127,396
734,0.246,0.2032,202
1585,0.5652,0.0974,1000
1032,0.1884,0.2482,1814
960,0.6471,0.2482,905
88,0.8333,0.2323,1387
466,0.2577,0.2788,533
449,0.4857,0.09,1711
972,0.8235,0.2596,314
682,0.5909,0.208,1138
346,0.35,0.2541,726
1811,0.3333,0.6785,1612
19,0.7895,0.2024,541
1147,0.6429,0.0206,530
1016,0.7143,0.3131,560
1595,0.5385,0.1684,184
907,1.0,0.3575,1846
1193,0.76,0.056,833
1261,0.5385,0.1581,623
1757,0.2759,0.1755,551
1865,0.4286,0.0162,1893
564,0.5,0.1108,1723
1026,0.3433,0.2876,393
844,0.7059,0.6824,1278
222,0.8182,0.8881,1359
834,0.7368,0.324,979
1792,0.8125,0.3314,593
636,0.375,0.0266,1586
1090,0.5,0.433,243
1115,0.5,0.1165,1082
128,0.7353,0.705,49
1341,0.4167,0.0957,975
212,1.0,0.243,508
1049,0.7857,0.1985,77
481,0.9091,0.1252,1481
877,0.7857,0.5243,1461
1119,0.2973,0.0722,626
1695,0.6207,0.7118,662
994,0.9167,0.1593,304
1870,0.5909,0.5258,4
939,0.8095,0.2493,760
1347,0.3929,0.0546,405
769,0.3704,0.1711,126
1539,0.1868,0.0,1393
1702,0.9524,0.7552,1821
1689,0.5135,0.0782,1699
68,0.8571,0.3658,1923
863,0.95,0.1534,709
1620,1.0,0.1696,472
1793,0.3726,0.0458,1428
818,0.5556,0.3264,1289
1188,0.8571,0.2872,767
1304,0.5625,0.2121,1013
643,0.625,0.6613,334
246,0.8333,0.0811,787
272,0.7692,0.2088,491
916,0.4231,0.0723,387
1520,1.0,0.4749,1910
350,0.7857,0.3097,892
1606,0.5,0.0443,1475
795,0.9063,0.1296,782
1291,0.65,0.0619,1124
1091,0.2727,0.0796,1524
28,0.7692,0.0428,804
1315,0.7333,0.2552,1083
627,0.9,0.1224,1516
1447,0.5882,0.0251,763
1561,1.0,0.1445,445
1701,0.2381,0.2714,1473
1911,0.9091,0.1711,841
1576,0.6842,0.2625,1028
964,0.8,0.0605,1924
1844,0.3721,0.1211,10
1374,0.6333,0.1078,277
78,0.8095,0.0295,883
1024,0.9091,0.223,32
149,0.6667,0.1021,679
565,0.8182,0.1165,970
1571,0.6956,0.1254,420
43,0.5882,0.1093,1402
928,0.5185,0.0502,363
965,0.5714,0.0192,981
368,0.4444,0.0473,375
1836,0.8182,0.1195,1041
632,0.6923,0.0325,296
1521,0.4,0.4136,1458
736,1.0,0.1578,1069
1388,0.75,0.0103,1933
1614,0.7059,0.0619,677
680,0.236,0.0118,1735
1222,0.5,0.0118,34
200,0.1329,0.0457,1110
1405,0.5333,0.0665,289
514,0.3443,0.0369,532
739,0.7647,0.0059,1583
578,0.375,0.0398,1729
439,0.7,0.0384,55
227,0.9,0.003,840
1356,0.6364,0.0354,721
150,0.5625,0.0133,1629
260,0.5833,0.0782,762
467,0.9,0.0192,76
1017,0.6191,0.071,1101
470,0.625,0.0251,921
1460,0.7059,0.034,1081
1531,0.3659,0.0399,715
36,0.75,0.0,68
1880,0.2188,0.0355,435
1146,0.25,0.0281,1574
710,0.8333,0.0251,450
1767,0.6087,0.0266,205
492,0.5385,0.0222,1555
884,0.3529,0.0,1480
455,0.5833,0.1281,1819
1095,0.84,0.1853,998
1612,0.75,0.1542,1609
247,0.3962,0.1747,1886
87,0.6316,0.1513,1055
140,0.5961,0.2129,844
1232,0.7619,0.3069,1086
1313,0.4,0.3015,1409
1308,0.5306,0.2662,48
613,0.4231,0.2364,453
1821,0.2667,0.2056,1236
900,0.0612,0.1953,1666
1933,0.1842,0.2173,812
233,0.0962,0.2059,1183
1131,0.5,0.239,796
433,0.6842,0.2185,656
1042,0.36,0.3559,1472
807,0.1032,0.21,66
1882,0.1964,0.2273,1598
125,0.9091,0.6691,1615
1910,0.7273,0.7585,1288
1785,0.75,0.0,1006
810,0.7273,0.8118,1271
1451,0.2712,0.7844,1343
59,0.9,0.4585,1551
1742,0.8667,0.3735,129
1043,0.1863,0.7426,809
1681,0.6,0.8219,697
850,0.6111,0.9185,1754
163,1.0,0.4182,1368
13,0.6667,0.2408,1317
509,0.8,0.7527,568
660,0.7273,0.7599,401
12,0.5,0.2033,1191
1102,0.6364,0.9575,566
32,0.8889,0.2293,537
396,0.8889,0.4831,233
1221,0.8,0.0058,72
637,0.8461,0.734,421
1864,0.6923,0.1427,368
631,1.0,0.6143,1347
1838,0.9091,0.6215,1180
141,0.8889,0.7541,601
623,0.8182,0.6532,311
857,0.9091,0.659,602
1369,0.75,0.6619,862
1559,0.7,0.6446,703
872,0.5454,0.6417,687
1203,0.8889,0.6388,353
1873,0.8182,0.6518,1627
132,0.9091,0.6921,1463
153,0.9167,0.6979,1513
648,1.0,0.8003,442
1700,0.8841,0.8565,641
849,0.5616,0.5292,1408
1693,0.7778,0.6934,657
661,1.0,0.7254,1416
1019,0.8824,0.3074,295
1112,0.7143,0.7123,180
991,0.6842,0.3438,1499
197,0.3958,0.0779,938
432,0.7059,0.0581,1675
1227,0.0083,0.0284,269
461,0.9087,0.0,419
1608,0.9227,0.0043,811
1648,0.9289,0.0,853
947,0.5367,0.0,146
329,0.8839,0.0,1132
307,0.2452,0.0,743
114,0.9955,0.0014,1004
1919,0.9238,0.0,634
1535,0.5703,0.0,1169
1477,0.962,0.0585,632
353,0.9282,0.0585,145
1360,0.2594,0.0586,866
1163,0.8829,0.0586,872
1357,0.9912,0.0529,713
33,0.8364,0.0586,745
1235,0.4627,0.0585,1832
394,0.2892,0.0557,1532
82,0.8809,0.0584,1538
297,0.9639,0.0557,380
920,0.8621,0.0585,1341
794,0.9626,0.0613,956
760,0.9895,0.0586,1536
357,0.915,0.0558,1325
1660,0.7936,0.0557,347
1496,0.9444,0.0557,84
340,0.8079,0.0586,1234
1518,0.2062,0.0558,637
1645,0.9538,0.0558,1907
306,0.5789,0.0558,465
359,0.8621,0.2029,1113
1740,0.8268,0.0558,565
1642,0.8324,0.0558,377
1326,0.9558,0.0586,1656
1440,0.8235,0.0586,242
83,0.9448,0.0586,1168
1741,0.9771,0.0501,1679
622,0.9832,0.0586,245
402,0.9143,0.0558,1822
1424,0.9483,0.0586,1250
1210,0.9206,0.0587,1542
296,0.9884,0.0614,916
694,0.9459,0.0557,852
1379,0.867,0.0558,1433
72,0.8762,0.0586,86
852,0.6863,0.0558,744
1713,0.9551,0.0586,885
1039,0.7667,0.0586,868
1939,0.9358,0.0557,470
1403,0.9942,0.0614,615
315,0.409,0.0558,733
1497,0.9314,0.0557,43
484,0.9945,0.053,599
1601,0.9942,0.0558,1565
921,0.9942,0.0558,666
1637,0.9591,0.0585,973
813,0.8871,0.0585,1779
975,0.9063,0.0556,21
26,0.9429,0.0557,722
1690,0.7865,0.0557,536
285,0.8962,0.0586,1369
932,0.5094,0.0556,580
1187,0.9302,0.0556,1242
1814,0.8106,0.0556,1581
948,0.9643,0.0529,153
1541,0.9102,0.0557,1812
1419,0.9321,0.0613,1150
113,0.8895,0.0556,1838
435,0.9737,0.0556,1170
1353,0.8516,0.0586,606
814,0.821,0.0585,1443
603,0.8216,0.0557,535
458,0.9375,0.0585,1573
1089,0.9503,0.0557,1713
362,0.9737,0.0557,1085
681,0.8633,0.0556,696
387,0.9739,0.0556,621
1586,0.8869,0.0557,1141
1013,0.9867,0.0586,1608
762,0.9494,0.0613,1882
64,0.962,0.0613,1024
1138,0.9042,0.0585,1903
210,0.9048,0.0557,918
499,0.9669,0.0585,211
1166,0.8935,0.0585,1088
625,0.9182,0.0586,928
1826,0.9412,0.0585,178
732,0.9167,0.0585,785
620,0.8389,0.0556,30
239,0.9197,0.0585,1057
1176,0.9286,0.0557,940
1425,0.9012,0.0556,1497
1904,0.9745,0.0557,1001
1125,0.9623,0.0556,1482
1327,0.8706,0.0586,1845
35,0.8125,0.0556,1117
1560,0.8722,0.0528,1220
579,0.9371,0.0586,332
1446,0.961,0.0556,1670
1854,0.9367,0.0557,1577
958,0.5511,0.0585,1425
1324,0.9536,0.0585,1811
355,0.9408,0.0585,1071
162,0.9341,0.0586,364
1547,0.8837,0.0585,643
1045,0.9576,0.0557,555
1096,0.8849,0.0585,839
1084,0.9535,0.0585,1251
691,0.8909,0.0585,678
566,0.4839,0.0556,808
1758,0.3378,0.0584,1603
901,0.9484,0.0557,1883
1456,0.9398,0.0556,1920
1646,0.3758,0.0585,65
308,0.3613,0.0556,1371
1817,0.9394,0.0585,1139
181,0.5,0.0556,976
444,0.483,0.0556,1773
988,0.9427,0.0556,1906
237,0.9,0.0584,512
257,0.9551,0.0556,1528
14,0.8772,0.0613,596
248,0.9744,0.0557,515
1316,0.8974,0.1327,794
111,0.3608,0.0585,1562
528,0.9398,0.0556,1662
1271,0.5,0.0557,1144
1502,0.3681,0.0585,1044
1472,0.3571,0.0586,645
1691,0.993,0.0557,1468
1206,0.4014,0.0557,22
1883,0.5786,0.0557,290
1350,0.8857,0.1271,1076
310,0.7822,0.1071,1158
1674,0.6471,0.0557,1303
1168,0.9054,0.0557,860
1189,0.858,0.0557,1897
868,0.4927,0.0557,1142
842,0.5743,0.0557,1635
464,0.3399,0.0574,581
1340,0.5133,0.0574,1919
1820,0.4336,0.0573,1105
767,0.4872,0.1856,1422
1001,0.6786,0.1894,1430
1634,0.3712,0.0676,373
1625,0.3333,0.0631,1403
828,0.3451,0.0573,133
188,0.3636,0.0632,1312
129,0.5273,0.1515,1547
1499,0.4504,0.0734,1798
493,0.3636,0.1968,1885
582,0.4091,0.0676,1722
60,0.3521,0.0603,252
1487,0.3333,0.0544,163
1579,0.3884,0.0882,1539
592,0.3952,0.0749,200
655,0.373,0.0707,1332
95,0.3778,0.069,1751
1469,0.3853,0.0764,1224
686,0.3287,0.0602,1689
294,0.4017,0.0822,412
486,0.3884,0.075,748
1679,0.395,0.0809,1282
856,0.3534,0.0573,345
1376,0.3512,0.0735,16
1116,0.3427,0.0603,603
1184,0.3835,0.0632,352
1638,0.3721,0.0705,1761
332,0.3333,0.0618,1258
1160,0.3688,0.0602,1796
1070,0.3529,0.0573,437
1234,0.363,0.0573,827
1763,0.414,0.0603,333
1819,0.414,0.0575,1862
398,0.4837,0.0604,558
806,0.5168,0.0605,854
1044,0.4211,0.1782,1683
216,0.4,0.0574,982
971,0.396,0.0605,604
146,0.3701,0.0575,869
779,0.3333,0.1873,1275
1808,0.3784,0.1856,630
567,0.3846,0.0575,1297
1915,0.4,0.0604,107
483,0.4013,0.0574,1632
1023,0.3974,0.0574,929
341,0.3974,0.0575,920
1157,0.414,0.0604,1070
1380,0.3758,0.0603,3
217,0.4387,0.0575,646
1599,0.3807,0.0633,1743
881,0.4076,0.0633,1522
835,0.4351,0.0574,1541
1358,0.3913,0.0575,317
1526,0.9157,0.1414,1299
1086,0.4314,0.0604,1106
1720,0.8831,0.1443,1192
1285,0.3974,0.0574,752
558,0.8816,0.1534,306
820,0.974,0.1475,1753
251,0.3851,0.0604,409
893,0.3885,0.0574,1677
1765,0.9405,0.137,372
463,0.3815,0.0604,1340
1268,0.3931,0.0604,1438
390,0.4,0.0575,1049
870,0.3728,0.0604,1809
754,0.4035,0.0575,1447
657,0.3785,0.0604,400
366,0.3765,0.0604,1764
963,0.3855,0.0575,1304
1167,0.3918,0.0605,910
1273,0.4167,0.0574,194
406,0.3771,0.0575,249
1202,0.975,0.1605,913
1653,0.3829,0.0604,1700
938,0.375,0.0546,326
1907,0.3757,0.0604,1130
374,0.3918,0.0605,52
968,0.3864,0.0574,1839
1772,0.4,0.0605,1703
1259,0.3588,0.0605,1197
1546,0.3721,0.0605,1736
542,0.3543,0.0605,1382
1909,0.4637,0.0574,1523
821,0.3886,0.0604,1765
1488,0.3966,0.0605,15
74,0.3785,0.0574,1355
548,0.382,0.0604,925
1244,0.3931,0.0574,1864
133,0.5,0.2802,1488
256,0.3873,0.0604,1360
1715,0.3743,0.0574,1927
809,0.3886,0.0633,489
1813,0.4104,0.0605,451
845,0.3988,0.0604,1731
949,0.4888,0.0574,25
830,0.3815,0.0574,861
831,0.3778,0.0546,700
1506,0.3646,0.0574,1716
658,0.4167,0.0604,78
1748,0.75,0.1608,1067
1077,0.4094,0.0604,1350
1686,0.35,0.0605,747
383,0.3842,0.0574,156
862,0.3886,0.0574,1182
1845,0.3684,0.0604,1592
490,0.3729,0.0574,1631
1680,0.3864,0.0605,122
1850,0.3918,0.0604,1667
1934,0.4286,0.0633,1561
11,0.4286,0.0574,1658
1331,0.3616,0.0604,1311
737,0.8936,0.1443,54
1275,0.3771,0.0575,59
1302,0.3941,0.0605,1378
1060,0.4235,0.0605,935
70,0.4046,0.0575,1223
1480,0.3714,0.0633,801
1282,0.3955,0.0604,1851
1798,0.358,0.0574,1277
733,0.343,0.0603,1621
151,0.3785,0.0604,382
1220,0.5,0.2872,1668
1154,0.3842,0.0604,503
1938,0.3333,0.0575,457
52,0.3954,0.0574,207
238,0.3771,0.0546,736
1851,0.3931,0.0575,574
1544,0.422,0.0574,1640
40,0.3757,0.0605,1385
1553,0.3652,0.0574,385
472,0.3989,0.0604,1853
886,0.3837,0.0604,825
280,0.3988,0.0633,417
1214,0.7093,0.1885,438
1392,0.4157,0.0605,1916
1605,0.3943,0.0575,716
1747,0.3663,0.0574,192
1705,0.3559,0.0574,1190
1913,0.3743,0.0604,908
1192,0.3509,0.0574,33
226,0.3846,0.0604,370
1644,0.3584,0.0604,611
692,0.3631,0.0604,1912
213,0.9355,0.1915,635
1708,0.3785,0.0574,613
1397,0.4068,0.0574,522
703,0.3503,0.0604,567
372,0.3486,0.0604,549
1468,0.3873,0.0575,1686
1415,0.4651,0.0604,1917
302,0.3829,0.0545,151
267,0.4848,0.2165,944
1306,0.3815,0.0574,1570
480,0.3931,0.0574,461
1423,0.339,0.0574,1417
1436,0.4118,0.2194,1777
475,0.3943,0.0546,127
555,0.3785,0.0604,1756
1921,0.4124,0.0574,1727
1573,0.4195,0.0575,689
384,0.3714,0.0575,1209
544,0.3699,0.0604,337
1061,0.3829,0.0604,342
282,0.4,0.0604,1241
1769,0.52,0.2168,642
744,0.3943,0.0605,1436
535,0.3864,0.0575,63
1721,0.4128,0.0605,836
1517,0.3778,0.0604,478
1780,0.3882,0.0605,994
1778,0.3373,0.0604,1705
1719,0.3452,0.0605,647
1008,0.345,0.0604,422
1381,0.3669,0.0605,795
1082,0.3869,0.0604,1059
300,0.3758,0.0604,1269
536,0.3823,0.0605,1196
1030,0.4,0.1237,870
15,0.4355,0.1252,1401
1641,0.3274,0.0603,1710
47,0.3841,0.1164,1589
0,0.4154,0.1177,1937
575,0.3954,0.1265,1509
191,0.3828,0.1309,1290
1602,0.4118,0.1221,1641
954,0.3841,0.1001,1938
473,0.4173,0.0941,1002
1842,0.3158,0.0896,1334
1085,0.4193,0.1279,1395
1462,0.3643,0.1075,1619
1486,0.1591,0.0044,452
1676,0.6027,0.003,447
27,0.558,0.0,496
1566,0.494,0.0014,186
142,0.1806,0.0189,1901
46,0.3597,0.2437,559
1172,0.431,0.2861,1847
160,0.4286,0.279,904
4,0.384,0.2581,849
254,0.9273,0.2761,681
1478,0.405,0.2695,1189
241,0.9187,0.3001,933
295,0.9007,0.2917,969
421,0.8561,0.2893,1918
22,0.185,0.7107,204
959,0.6667,0.6097,1007
756,0.28,0.4897,963
1555,0.5714,0.3034,1836
130,0.6923,0.8395,1330
1698,0.5,0.2485,688
980,0.8,0.5882,221
269,0.5,0.8532,1857
1318,1.0,0.85,923
1604,0.6667,0.5552,1237
1123,1.0,0.8895,1575
1500,1.0,0.1458,255
521,0.8,0.8177,83
951,0.3333,0.2035,1826
1470,0.5,0.5921,349
1609,0.4286,0.8838,1876
1663,0.5,0.9146,1427
698,1.0,0.9057,1137
1936,0.5,0.1959,1010
671,0.8,0.2312,201
342,0.6,0.8557,1567
1319,1.0,0.6259,1019
231,0.6667,0.8601,1646
1196,1.0,0.7393,292
48,0.6,0.4683,948
1409,0.75,0.2599,655
1665,0.75,0.8118,742
1283,0.75,0.7603,1079
955,1.0,0.1856,1090
865,0.3333,0.732,1136
323,1.0,0.0928,1875
344,0.5,0.8026,466
108,0.5714,0.4728,1407
489,0.5454,0.4757,189
1616,0.5714,0.9087,799
808,0.6,0.9515,1871
1253,0.6667,0.8073,251
899,0.5714,0.6985,1546
1199,0.625,0.4728,394
1207,0.5,0.9602,348
523,0.5714,0.1593,1682
1745,0.8333,0.2298,1738
41,0.8,0.7202,977
1898,0.8,0.7227,1431
699,1.0,0.8645,538
1580,0.8,0.8304,1272
644,1.0,0.7894,181
1175,0.8333,0.9808,1179
585,0.6667,0.5567,589
1923,1.0,0.8612,699
1412,0.7143,0.4602,41
861,0.8333,0.4381,1319
1246,0.4286,0.4498,1123
1422,0.8,0.9144,1174
356,0.8333,0.4439,1125
182,0.8333,0.8778,1309
1121,0.5,0.4433,903
298,0.8333,0.8468,617
1519,0.4,0.215,564
1021,0.6667,0.4521,741
607,0.5714,0.9765,487
1491,0.8571,0.3809,85
1059,0.625,0.4456,676
1158,0.5714,0.7158,1697
1727,0.8,0.8809,1476
1414,0.6667,0.1735,1614
1418,0.8333,0.1723,82
185,0.6,0.4397,1831
1505,1.0,0.1134,224
266,0.875,0.3118,1377
1846,0.4,0.4397,1444
859,0.7143,0.3412,257
1733,0.8,0.7985,1600
1228,0.8333,0.2047,1187
1098,0.4516,0.0207,588
1905,0.2632,0.0015,962
999,0.1639,0.0296,577
1752,0.2308,0.0296,474
487,0.1358,0.0266,659
61,0.2838,0.0739,858
1569,0.063,0.9816,169
1217,0.1667,0.0325,1724
503,0.28,0.0325,236
349,0.2,0.031,482
659,0.1842,0.0325,322
474,0.1087,0.0325,1770
977,0.1333,0.0353,267
1565,0.1786,0.0325,440
1055,0.2778,0.0383,816
10,0.3333,0.0353,1896
573,0.2069,0.0651,1863
50,0.3,0.0459,625
116,0.3333,0.0532,1487
1618,0.2222,0.223,857
1329,0.4375,0.3378,56
1889,0.2857,0.2385,1388
1417,0.1481,0.2448,1564
86,0.2,0.2603,362
1433,0.2273,0.3091,1331
1871,0.6923,0.2318,817
879,0.1513,0.0743,1307
1893,0.5294,0.1484,1856
534,0.1936,0.9164,1491
1513,0.1136,0.9164,1889
135,0.1068,0.9164,961
1807,0.1053,0.9164,1521
415,0.0733,0.9151,318
1755,0.1194,0.9148,1869
1481,0.1028,0.915,1792
642,0.1478,0.9091,829
976,0.18,0.9135,652
115,0.1058,0.9106,1098
1006,0.1236,0.9106,392
823,0.1111,0.9135,706
1694,0.0736,0.9106,1474
500,0.0982,0.9106,578
477,0.0863,0.9106,711
1100,0.1183,0.9091,1285
527,0.0759,0.9076,579
265,0.1,0.9063,325
1498,0.2308,0.9047,1415
1764,0.3182,0.9048,1827
995,0.2857,0.9019,1432
457,0.4667,0.9004,828
1284,0.3333,0.9004,685
605,0.2857,0.9003,1283
1759,0.5714,0.9003,734
1903,0.3,0.9032,757
701,0.6667,0.8974,1797
448,0.9167,0.0445,1514
883,0.7917,0.4019,517
1307,0.6364,0.4976,1780
1584,0.3333,0.2853,1127
1626,0.9167,0.2705,1445
262,0.52,0.4339,1507
587,0.9286,0.9923,150
1847,0.4138,0.5624,340
65,0.45,0.0389,671
1003,0.2391,0.0735,323
1635,0.3103,0.2661,571
713,0.4091,0.8835,141
526,0.1892,0.5982,117
645,0.6875,0.882,64
1887,0.75,0.7628,878
485,0.6818,0.4031,960
131,0.8571,0.5691,104
1375,0.1951,0.9061,884
7,0.6842,0.6371,1790
1810,0.7778,0.1419,951
1509,0.3704,0.6696,1935
301,0.65,0.776,1457
8,0.64,0.1215,366
1237,0.875,0.1454,783
924,0.8667,0.4538,802
1252,0.8,0.8842,955
409,0.3684,0.7979,308
1768,0.75,0.8617,1715
389,0.875,0.4556,980
171,0.8889,0.6698,1364
418,0.875,0.4468,502
926,0.75,0.8793,500
768,1.0,0.6686,523
1056,0.8889,0.4402,968
158,0.875,0.0853,1750
727,0.9,0.8852,1449
77,1.0,0.2237,1072
1383,1.0,0.1429,1484
1688,0.8667,0.9031,1708
1884,0.8182,0.0591,284
1538,0.6429,0.1572,67
1080,0.8824,0.5936,788
1391,0.8461,0.8331,692
1400,1.0,0.0627,875
1582,0.9,0.845,113
1673,0.3,0.6584,1496
824,1.0,0.6631,930
339,0.9091,0.4085,1469
9,0.7692,0.3806,343
1574,0.8889,0.6052,1628
174,0.7,0.0783,1672
388,0.5454,0.6311,1783
738,0.5,0.3389,1828
234,0.5909,0.8805,876
1649,1.0,0.7033,1622
677,0.9565,0.7917,161
871,0.5,0.9196,241
1109,0.8,0.4355,1588
1371,0.8333,0.0638,1874
106,0.9091,0.2518,1188
990,0.5833,0.1385,1579
1577,0.8485,0.0758,2
1128,0.9091,0.1532,217
601,0.8889,0.1232,624
1262,0.8056,0.0615,1926
1337,0.7143,0.7385,620
1448,0.7273,0.6386,1318
259,0.9231,0.8639,993
927,0.5333,0.6402,444
1659,0.4762,0.1396,1861
429,0.5333,0.734,1587
1631,0.7059,0.706,1456
1866,0.5714,0.1765,1843
1359,0.6429,0.0284,1685
936,0.6842,0.1837,1490
1173,0.52,0.7811,197
338,0.5714,0.0355,1712
715,0.9,0.9443,504
909,0.9167,0.3314,147
1537,0.8333,0.5065,1153
740,1.0,0.4326,413
1540,0.9,0.519,467
1344,0.9048,0.013,404
1802,0.9,0.0036,1606
