fk_table,fk_column,pk_table,pk_column
table_2_5.csv,Key_1_1,table_1_1.csv,Key_1_1
table_2_10.csv,Key_1_3,table_2_7.csv,Key_1_2
table_2_7.csv,Key_1_2,table_2_10.csv,Key_1_3
table_2_10.csv,Key_2_10,table_2_4.csv,Key_2_4
table_2_10.csv,Key_2_10,table_2_7.csv,Key_2_7
table_2_10.csv,Key_1_3,table_2_9.csv,Key_1_2
table_2_4.csv,Key_2_4,table_2_10.csv,Key_2_10
table_2_9.csv,Key_1_2,table_2_10.csv,Key_1_3
table_2_7.csv,Key_2_7,table_2_10.csv,Key_2_10
table_2_10.csv,Key_2_10,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_2_10.csv,Key_2_10
table_2_10.csv,V23,table_2_9.csv,V2
table_2_9.csv,V2,table_2_10.csv,V23
table_2_10.csv,V24,table_2_9.csv,V2
table_2_9.csv,V2,table_2_10.csv,V24
table_1_1.csv,Key_0_0,table_0_0.csv,Key_0_0
table_1_1.csv,Key_1_1,table_2_12.csv,Key_1_3
table_1_2.csv,Key_0_0,table_1_1.csv,Key_0_0
table_1_1.csv,Key_1_1,table_1_2.csv,Key_1_2
table_1_2.csv,Key_1_2,table_1_1.csv,Key_1_1
table_2_6.csv,Key_1_1,table_1_1.csv,Key_1_1
table_2_12.csv,Key_1_3,table_1_1.csv,Key_1_1
table_1_3.csv,Key_0_0,table_1_1.csv,Key_0_0
table_1_1.csv,Key_1_1,table_1_3.csv,Key_1_3
table_1_3.csv,Key_1_3,table_1_1.csv,Key_1_1
table_1_1.csv,Key_1_1,table_2_9.csv,Key_1_2
table_2_9.csv,Key_1_2,table_1_1.csv,Key_1_1
table_1_1.csv,V21,table_2_9.csv,V2
table_2_4.csv,Key_1_1,table_1_1.csv,Key_1_1
table_2_9.csv,V2,table_1_1.csv,V21
table_2_5.csv,Key_1_1,table_2_8.csv,Key_1_2
table_1_1.csv,Key_1_1,table_2_11.csv,Key_1_3
table_2_8.csv,Key_1_2,table_2_5.csv,Key_1_1
table_2_11.csv,Key_1_3,table_1_1.csv,Key_1_1
table_2_5.csv,Key_1_1,table_1_2.csv,Key_1_2
table_1_1.csv,Key_1_1,table_2_7.csv,Key_1_2
table_2_5.csv,Key_2_5,table_2_8.csv,Key_2_8
table_1_2.csv,Key_1_2,table_2_5.csv,Key_1_1
table_2_7.csv,Key_1_2,table_1_1.csv,Key_1_1
table_1_1.csv,V10,table_2_11.csv,V1
table_2_8.csv,Key_2_8,table_2_5.csv,Key_2_5
table_2_11.csv,V1,table_1_1.csv,V10
table_1_1.csv,V21,table_2_11.csv,V1
table_2_11.csv,V1,table_1_1.csv,V21
table_2_5.csv,V3,table_3_15.csv,V33
table_3_15.csv,V33,table_2_5.csv,V3
table_2_5.csv,Key_2_5,table_3_15.csv,Key_2_4
table_2_5.csv,Key_1_1,table_2_12.csv,Key_1_3
table_3_15.csv,Key_2_4,table_2_5.csv,Key_2_5
table_2_12.csv,Key_1_3,table_2_5.csv,Key_1_1
table_2_5.csv,V4,table_3_15.csv,V14
table_2_5.csv,Key_1_1,table_1_3.csv,Key_1_3
table_3_15.csv,V14,table_2_5.csv,V4
table_1_3.csv,Key_1_3,table_2_5.csv,Key_1_1
table_2_5.csv,Key_2_5,table_2_12.csv,Key_2_12
table_2_12.csv,Key_2_12,table_2_5.csv,Key_2_5
table_2_5.csv,Key_2_5,table_3_13.csv,Key_2_4
table_2_5.csv,Key_1_1,table_2_11.csv,Key_1_3
table_3_13.csv,Key_2_4,table_2_5.csv,Key_2_5
table_2_11.csv,Key_1_3,table_2_5.csv,Key_1_1
table_2_5.csv,Key_2_5,table_2_11.csv,Key_2_11
table_2_11.csv,Key_2_11,table_2_5.csv,Key_2_5
table_2_5.csv,Key_1_1,table_2_7.csv,Key_1_2
table_2_7.csv,Key_1_2,table_2_5.csv,Key_1_1
table_2_5.csv,Key_2_5,table_2_7.csv,Key_2_7
table_2_7.csv,Key_2_7,table_2_5.csv,Key_2_5
table_2_5.csv,V3,table_2_7.csv,V32
table_2_7.csv,V32,table_2_5.csv,V3
table_2_5.csv,Key_1_1,table_2_4.csv,Key_1_1
table_2_6.csv,Key_1_1,table_2_5.csv,Key_1_1
table_2_5.csv,Key_2_5,table_2_6.csv,Key_2_6
table_2_5.csv,Key_2_5,table_2_4.csv,Key_2_4
table_2_6.csv,Key_2_6,table_2_5.csv,Key_2_5
table_2_4.csv,Key_2_4,table_2_5.csv,Key_2_5
table_2_5.csv,Key_1_1,table_2_9.csv,Key_1_2
table_2_9.csv,Key_1_2,table_2_5.csv,Key_1_1
table_2_5.csv,Key_2_5,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_2_5.csv,Key_2_5
table_2_8.csv,Key_1_2,table_1_2.csv,Key_1_2
table_2_5.csv,V3,table_2_9.csv,V31
table_2_9.csv,V31,table_2_5.csv,V3
table_2_8.csv,V6,table_1_2.csv,V26
table_2_8.csv,Key_1_2,table_2_12.csv,Key_1_3
table_2_12.csv,Key_1_3,table_2_8.csv,Key_1_2
table_1_2.csv,V26,table_2_8.csv,V6
table_2_8.csv,Key_2_8,table_2_12.csv,Key_2_12
table_2_12.csv,Key_2_12,table_2_8.csv,Key_2_8
table_3_14.csv,Key_2_4,table_2_10.csv,Key_2_10
table_2_10.csv,Key_2_10,table_3_14.csv,Key_2_4
table_2_8.csv,Key_2_8,table_3_15.csv,Key_2_4
table_3_15.csv,Key_2_4,table_2_8.csv,Key_2_8
table_2_8.csv,Key_1_2,table_2_6.csv,Key_1_1
table_2_6.csv,Key_1_1,table_2_8.csv,Key_1_2
table_2_8.csv,Key_2_8,table_2_6.csv,Key_2_6
table_2_6.csv,Key_2_6,table_2_8.csv,Key_2_8
table_2_8.csv,Key_1_2,table_1_3.csv,Key_1_3
table_1_3.csv,Key_1_3,table_2_8.csv,Key_1_2
table_2_8.csv,V6,table_1_3.csv,V16
table_1_3.csv,V16,table_2_8.csv,V6
table_2_8.csv,Key_2_8,table_3_13.csv,Key_2_4
table_3_13.csv,Key_2_4,table_2_8.csv,Key_2_8
table_2_9.csv,Key_1_2,table_2_8.csv,Key_1_2
table_2_8.csv,Key_2_8,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_2_8.csv,Key_2_8
table_2_8.csv,Key_1_2,table_2_7.csv,Key_1_2
table_2_8.csv,Key_2_8,table_2_7.csv,Key_2_7
table_2_7.csv,Key_2_7,table_2_8.csv,Key_2_8
table_1_2.csv,Key_0_0,table_0_0.csv,Key_0_0
table_2_8.csv,Key_1_2,table_2_4.csv,Key_1_1
table_2_8.csv,V11,table_2_11.csv,V1
table_2_4.csv,Key_1_1,table_2_8.csv,Key_1_2
table_2_11.csv,V1,table_2_8.csv,V11
table_2_8.csv,Key_1_2,table_2_11.csv,Key_1_3
table_2_11.csv,Key_1_3,table_2_8.csv,Key_1_2
table_2_8.csv,Key_2_8,table_2_11.csv,Key_2_11
table_2_8.csv,Key_2_8,table_2_4.csv,Key_2_4
table_2_11.csv,Key_2_11,table_2_8.csv,Key_2_8
table_2_4.csv,Key_2_4,table_2_8.csv,Key_2_8
table_1_3.csv,Key_0_0,table_0_0.csv,Key_0_0
table_1_2.csv,Key_1_2,table_2_6.csv,Key_1_1
table_2_6.csv,Key_1_1,table_1_2.csv,Key_1_2
table_1_2.csv,Key_1_2,table_2_12.csv,Key_1_3
table_2_12.csv,Key_1_3,table_1_2.csv,Key_1_2
table_1_2.csv,V25,table_2_12.csv,V5
table_2_12.csv,V5,table_1_2.csv,V25
table_1_3.csv,Key_0_0,table_1_2.csv,Key_0_0
table_1_2.csv,Key_1_2,table_1_3.csv,Key_1_3
table_1_3.csv,Key_1_3,table_1_2.csv,Key_1_2
table_2_7.csv,Key_1_2,table_1_2.csv,Key_1_2
table_1_2.csv,Key_1_2,table_2_11.csv,Key_1_3
table_2_11.csv,Key_1_3,table_1_2.csv,Key_1_2
table_3_15.csv,Key_2_4,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_3_15.csv,Key_2_4
table_2_9.csv,Key_1_2,table_1_2.csv,Key_1_2
table_1_2.csv,V26,table_2_9.csv,V2
table_3_15.csv,Key_2_4,table_2_6.csv,Key_2_6
table_2_9.csv,V2,table_1_2.csv,V26
table_2_6.csv,Key_2_6,table_3_15.csv,Key_2_4
table_1_2.csv,V25,table_2_9.csv,V2
table_2_9.csv,V2,table_1_2.csv,V25
table_3_15.csv,Key_2_4,table_2_12.csv,Key_2_12
table_2_12.csv,Key_2_12,table_3_15.csv,Key_2_4
table_3_15.csv,Key_2_4,table_3_13.csv,Key_2_4
table_1_2.csv,Key_1_2,table_2_4.csv,Key_1_1
table_2_4.csv,Key_1_1,table_1_2.csv,Key_1_2
table_3_15.csv,Key_2_4,table_2_11.csv,Key_2_11
table_2_11.csv,Key_2_11,table_3_15.csv,Key_2_4
table_3_15.csv,V14,table_2_11.csv,V1
table_2_11.csv,V1,table_3_15.csv,V14
table_3_15.csv,Key_2_4,table_2_4.csv,Key_2_4
table_3_15.csv,Key_2_4,table_2_7.csv,Key_2_7
table_2_7.csv,Key_2_7,table_3_15.csv,Key_2_4
table_2_12.csv,Key_1_3,table_2_11.csv,Key_1_3
table_2_12.csv,Key_1_3,table_1_3.csv,Key_1_3
table_2_12.csv,Key_2_12,table_2_11.csv,Key_2_11
table_2_12.csv,Key_2_12,table_3_13.csv,Key_2_4
table_2_11.csv,Key_2_11,table_2_12.csv,Key_2_12
table_3_13.csv,Key_2_4,table_2_12.csv,Key_2_12
table_2_6.csv,Key_1_1,table_1_3.csv,Key_1_3
table_1_3.csv,Key_1_3,table_2_6.csv,Key_1_1
table_2_12.csv,Key_1_3,table_2_6.csv,Key_1_1
table_2_6.csv,Key_2_6,table_3_13.csv,Key_2_4
table_2_6.csv,Key_1_1,table_2_12.csv,Key_1_3
table_3_13.csv,Key_2_4,table_2_6.csv,Key_2_6
table_2_12.csv,Key_2_12,table_2_6.csv,Key_2_6
table_2_6.csv,Key_2_6,table_2_12.csv,Key_2_12
table_2_6.csv,Key_1_1,table_2_11.csv,Key_1_3
table_2_12.csv,V22,table_2_9.csv,V2
table_2_12.csv,Key_1_3,table_2_4.csv,Key_1_1
table_2_9.csv,V2,table_2_12.csv,V22
table_2_12.csv,V5,table_2_6.csv,V15
table_2_4.csv,Key_1_1,table_2_12.csv,Key_1_3
table_2_12.csv,Key_1_3,table_2_9.csv,Key_1_2
table_2_6.csv,Key_1_1,table_2_9.csv,Key_1_2
table_2_12.csv,Key_2_12,table_2_4.csv,Key_2_4
table_2_9.csv,Key_1_2,table_2_12.csv,Key_1_3
table_2_12.csv,Key_1_3,table_2_7.csv,Key_1_2
table_2_12.csv,Key_2_12,table_2_9.csv,Key_2_9
table_2_6.csv,Key_1_1,table_2_7.csv,Key_1_2
table_2_7.csv,Key_1_2,table_2_12.csv,Key_1_3
table_2_9.csv,Key_2_9,table_2_12.csv,Key_2_12
table_2_12.csv,Key_2_12,table_2_7.csv,Key_2_7
table_2_6.csv,V15,table_2_12.csv,V5
table_2_11.csv,Key_1_3,table_2_6.csv,Key_1_1
table_2_7.csv,Key_2_7,table_2_12.csv,Key_2_12
table_2_7.csv,Key_1_2,table_2_6.csv,Key_1_1
table_2_6.csv,Key_1_1,table_2_4.csv,Key_1_1
table_2_4.csv,Key_2_4,table_2_12.csv,Key_2_12
table_2_6.csv,Key_2_6,table_2_7.csv,Key_2_7
table_2_6.csv,Key_2_6,table_2_11.csv,Key_2_11
table_2_9.csv,Key_1_2,table_2_6.csv,Key_1_1
table_2_7.csv,Key_2_7,table_2_6.csv,Key_2_6
table_2_11.csv,Key_2_11,table_2_6.csv,Key_2_6
table_2_6.csv,Key_2_6,table_2_4.csv,Key_2_4
table_2_6.csv,Key_2_6,table_2_9.csv,Key_2_9
table_2_6.csv,V17,table_2_11.csv,V1
table_2_4.csv,Key_2_4,table_2_6.csv,Key_2_6
table_2_9.csv,Key_2_9,table_2_6.csv,Key_2_6
table_2_6.csv,V17,table_2_4.csv,V7
table_2_11.csv,V1,table_2_6.csv,V17
table_2_4.csv,V7,table_2_6.csv,V17
table_1_3.csv,Key_1_3,table_2_9.csv,Key_1_2
table_2_6.csv,V15,table_2_11.csv,V1
table_2_11.csv,Key_1_3,table_1_3.csv,Key_1_3
table_1_3.csv,V16,table_2_11.csv,V1
table_2_11.csv,V1,table_1_3.csv,V16
table_2_9.csv,Key_1_2,table_1_3.csv,Key_1_3
table_2_11.csv,V1,table_2_6.csv,V15
table_1_3.csv,V20,table_2_9.csv,V2
table_2_6.csv,V15,table_2_4.csv,V19
table_2_9.csv,V2,table_1_3.csv,V20
table_2_4.csv,V19,table_2_6.csv,V15
table_1_3.csv,Key_1_3,table_2_4.csv,Key_1_1
table_2_4.csv,Key_1_1,table_1_3.csv,Key_1_3
table_2_11.csv,Key_1_3,table_2_9.csv,Key_1_2
table_2_9.csv,Key_1_2,table_2_11.csv,Key_1_3
table_2_11.csv,Key_2_11,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_2_11.csv,Key_2_11
table_2_11.csv,V1,table_2_9.csv,V31
table_2_9.csv,V31,table_2_11.csv,V1
table_1_3.csv,Key_1_3,table_2_7.csv,Key_1_2
table_2_7.csv,Key_1_2,table_1_3.csv,Key_1_3
table_2_11.csv,Key_1_3,table_2_7.csv,Key_1_2
table_2_11.csv,Key_2_11,table_3_13.csv,Key_2_4
table_2_7.csv,Key_1_2,table_2_11.csv,Key_1_3
table_2_11.csv,Key_2_11,table_2_7.csv,Key_2_7
table_3_13.csv,Key_2_4,table_2_11.csv,Key_2_11
table_2_11.csv,Key_1_3,table_2_4.csv,Key_1_1
table_2_11.csv,V18,table_3_13.csv,V8
table_2_7.csv,Key_2_7,table_2_11.csv,Key_2_11
table_2_4.csv,Key_1_1,table_2_11.csv,Key_1_3
table_3_13.csv,V8,table_2_11.csv,V18
table_2_11.csv,Key_2_11,table_2_4.csv,Key_2_4
table_2_4.csv,Key_2_4,table_2_11.csv,Key_2_11
table_2_11.csv,V1,table_2_4.csv,V19
table_2_4.csv,V19,table_2_11.csv,V1
table_3_13.csv,Key_2_4,table_2_9.csv,Key_2_9
table_2_9.csv,Key_2_9,table_3_13.csv,Key_2_4
table_3_13.csv,V28,table_2_9.csv,V2
table_2_9.csv,V2,table_3_13.csv,V28
table_3_13.csv,Key_2_4,table_2_7.csv,Key_2_7
table_3_13.csv,Key_2_4,table_2_4.csv,Key_2_4
table_2_7.csv,Key_2_7,table_3_13.csv,Key_2_4
table_2_9.csv,Key_1_2,table_2_7.csv,Key_1_2
table_2_9.csv,Key_2_9,table_2_7.csv,Key_2_7
table_2_7.csv,Key_2_7,table_2_9.csv,Key_2_9
table_2_9.csv,V2,table_2_7.csv,V27
table_2_7.csv,V27,table_2_9.csv,V2
table_2_9.csv,V2,table_2_7.csv,V32
table_2_9.csv,Key_1_2,table_2_4.csv,Key_1_1
table_2_7.csv,V32,table_2_9.csv,V2
table_2_4.csv,Key_1_1,table_2_9.csv,Key_1_2
table_2_9.csv,Key_2_9,table_2_4.csv,Key_2_4
table_2_4.csv,Key_2_4,table_2_9.csv,Key_2_9
table_2_4.csv,Key_1_1,table_2_7.csv,Key_1_2
table_2_7.csv,Key_1_2,table_2_4.csv,Key_1_1
table_2_4.csv,Key_2_4,table_2_7.csv,Key_2_7
table_2_7.csv,Key_2_7,table_2_4.csv,Key_2_4
table_2_4.csv,V7,table_2_7.csv,V27
table_2_7.csv,V27,table_2_4.csv,V7
