Key_1_3,V5,V22,Key_2_12
118,759,2.8802,297
1520,677,2.8306,1555
1143,211,2.3243,1278
890,52,1.716,1592
713,261,2.4166,1138
254,135,2.1303,763
342,181,2.2577,130
1353,109,2.0374,830
1058,102,2.0086,59
25,51,1.7076,1827
1664,134,2.1271,1352
691,266,2.4249,407
622,970,2.9868,1725
370,515,2.7118,1403
1746,116,2.0645,1585
825,2490,3.3962,1749
1763,251,2.3997,247
918,165,2.2175,1746
121,112,2.0492,562
661,208,2.3181,1096
1093,337,2.5276,1108
273,167,2.2227,1368
306,200,2.301,1522
515,359,2.5551,718
24,349,2.5428,1062
1596,140,2.1461,77
109,379,2.5786,989
1739,121,2.0828,18
611,762,2.8819,530
1448,861,2.935,1765
972,335,2.525,787
1191,242,2.3838,972
839,264,2.4216,262
1724,134,2.1271,1779
936,372,2.5705,1711
1616,794,2.8998,1110
1202,227,2.356,1437
737,927,2.9671,127
557,227,2.356,1447
1044,271,2.433,1672
681,771,2.887,881
440,471,2.673,1531
1405,285,2.4548,579
460,120,2.0792,273
1217,4686,3.6708,1689
363,70,1.8451,47
926,180,2.2553,1156
653,170,2.2304,837
785,83,1.9191,868
1577,2705,3.4322,45
1745,177,2.248,240
1501,221,2.3444,1810
585,109,2.0374,1848
1631,104,2.017,167
907,3319,3.521,1739
490,501,2.6998,1647
1915,291,2.4639,1143
229,444,2.6474,520
217,258,2.4116,702
679,168,2.2253,1694
1740,136,2.1335,119
353,119,2.0756,141
1056,257,2.4099,620
828,265,2.4232,603
1343,105,2.0212,1443
327,154,2.1875,515
1714,145,2.1614,887
1274,123,2.0899,992
802,56,1.7482,1458
883,226,2.3541,1436
843,436,2.6395,1434
468,84,1.9243,1732
1736,63,1.7993,126
998,1590,3.2014,1815
677,2267,3.3554,1158
591,521,2.7168,26
787,395,2.5966,379
1569,353,2.5478,478
658,205,2.3117,1211
1164,135,2.1303,1440
1299,294,2.4683,717
7,71,1.8513,671
449,56,1.7482,1939
979,54,1.7324,1074
748,400,2.6021,1928
422,82,1.9138,1687
399,69,1.8389,932
230,114,2.0569,255
1603,158,2.1987,104
1832,57,1.7559,1085
542,74,1.8692,256
1418,75,1.8751,391
1011,787,2.896,111
210,5027,3.7013,1164
433,353,2.5478,1563
167,59,1.7708,1195
331,74,1.8692,1837
483,55,1.7404,1619
1080,397,2.5988,1480
464,123,2.0899,622
522,78,1.8921,785
1484,63,1.7993,61
1169,170,2.2304,1009
4,124,2.0934,1874
220,884,2.9464,342
456,139,2.143,720
920,444,2.6474,414
277,112,2.0492,37
1493,71,1.8513,1319
278,77,1.8865,1444
552,812,2.9096,1866
957,2904,3.463,1897
137,964,2.9841,1426
1373,521,2.7168,373
858,938,2.9722,1328
1482,4315,3.635,568
1648,995,2.9978,1093
1108,585,2.7672,1200
1594,7292,3.8628,1454
237,1014,3.006,235
777,1784,3.2514,1474
1166,573,2.7582,678
113,2875,3.4586,974
511,2483,3.395,1909
1532,709,2.8507,259
867,1148,3.0599,1338
1523,3811,3.581,773
487,613,2.7875,1863
1120,540,2.7324,1509
744,694,2.8414,15
67,67,1.8261,511
1180,1348,3.1297,1520
1223,265,2.4232,550
1387,138,2.1399,1561
1602,109,2.0374,5
905,74,1.8692,864
717,7579,3.8796,963
1381,184,2.2648,832
804,252,2.4014,614
151,62,1.7924,1342
178,60,1.7781,451
1369,55,1.7404,335
1742,241,2.382,313
421,54,1.7324,1273
301,128,2.1072,13
643,51,1.7076,910
935,61,1.7853,473
1637,780,2.8921,188
846,493,2.6929,1664
1751,65,1.8129,317
1157,138,2.1399,358
1142,85,1.9294,341
356,59,1.7708,1388
709,222,2.3463,156
1829,73,1.8633,432
0,286,2.4564,143
166,390,2.5911,1674
954,52,1.716,683
1917,98,1.9912,348
160,61,1.7853,1820
307,75,1.8751,1071
596,705,2.8482,731
1256,196,2.2923,347
705,64,1.8062,1347
1270,130,2.1139,1805
1445,215,2.3324,445
287,178,2.2504,1484
1240,155,2.1903,1349
463,1030,3.0128,236
485,140,2.1461,1580
1229,1470,3.1673,1239
698,69,1.8389,769
1874,231,2.3636,1335
250,169,2.2279,221
688,445,2.6484,1735
902,245,2.3892,329
665,99,1.9956,548
1857,55,1.7404,1658
374,873,2.941,874
1198,64,1.8062,645
1322,60,1.7781,873
199,120,2.0792,63
1586,314,2.4969,883
90,61,1.7853,1257
1475,253,2.4031,1612
938,509,2.7067,826
457,170,2.2304,351
1619,78,1.8921,1646
803,77,1.8865,396
190,83,1.9191,246
942,61,1.7853,1127
732,80,1.9031,1700
1449,51,1.7076,1853
1315,58,1.7634,1692
1413,58,1.7634,1867
1084,130,2.1139,569
1059,117,2.0682,1851
1086,490,2.6902,571
1924,318,2.5024,134
770,185,2.2672,225
386,59,1.7708,482
707,119,2.0756,1332
1212,66,1.8195,1303
1352,268,2.4281,1396
219,99,1.9956,1390
577,197,2.2945,1101
1281,91,1.959,1461
614,142,2.1523,1507
1424,60,1.7781,601
337,60,1.7781,903
509,149,2.1732,202
597,103,2.0128,1894
1366,93,1.9685,1785
1070,115,2.0607,487
1040,1203,3.0803,926
1782,109,2.0374,1856
383,1371,3.137,350
45,88,1.9445,688
654,566,2.7528,980
39,97,1.9868,1304
1333,145,2.1614,1040
1045,205,2.3117,1336
1536,60,1.7781,924
1558,173,2.238,1581
1365,71,1.8513,1808
1386,578,2.7619,49
1359,53,1.7243,204
1317,153,2.1847,1761
1554,78,1.8921,1712
1015,94,1.9731,1189
1375,376,2.5752,1125
110,111,2.0453,1831
1297,1543,3.1884,429
727,192,2.2833,746
1,76,1.8808,928
424,199,2.2989,208
629,71,1.8513,1583
751,69,1.8389,921
1318,52,1.716,1908
1608,339,2.5302,43
1438,155,2.1903,1542
1691,618,2.791,965
324,142,2.1523,1274
226,508,2.7059,489
927,158,2.1987,638
1103,156,2.1931,249
224,312,2.4941,1271
613,180,2.2553,1541
652,147,2.1673,1543
53,1733,3.2388,361
593,120,2.0792,1370
1526,1804,3.2562,771
1762,124,2.0934,765
963,119,2.0756,344
1565,130,2.1139,1854
204,3883,3.5892,800
1645,295,2.4698,693
454,72,1.8573,1171
570,66,1.8195,652
1253,61,1.7853,1752
1913,75,1.8751,199
736,443,2.6464,89
419,76,1.8808,1783
19,150,2.1761,1213
1764,892,2.9504,124
1557,74,1.8692,1133
1680,136,2.1335,1844
674,108,2.0334,1010
191,74,1.8692,1100
1187,52,1.716,1713
1323,69,1.8389,401
1654,60,1.7781,1151
1476,68,1.8325,333
1216,70,1.8451,267
1468,504,2.7024,54
31,140,2.1461,116
811,108,2.0334,1034
478,96,1.9823,592
719,81,1.9085,133
1503,85,1.9294,495
952,57,1.7559,1290
285,75,1.8751,611
1190,88,1.9445,743
251,88,1.9445,687
576,52,1.716,1915
1055,52,1.716,290
1497,65,1.8129,140
962,63,1.7993,1704
549,101,2.0043,1113
1585,92,1.9638,1504
1051,53,1.7243,557
1898,2358,3.3725,554
523,2108,3.3239,1527
1454,227,2.356,630
434,231,2.3636,1104
455,194,2.2878,745
812,247,2.3927,1361
1464,175,2.243,1478
1794,566,2.7528,1275
1544,655,2.8162,1524
1397,152655,5.1837,1666
1926,25323,4.4035,1836
452,21110,4.3245,584
1357,25473,4.4061,1260
58,24365,4.3868,664
1634,20894,4.32,353
1627,20726,4.3165,302
51,22554,4.3532,979
83,21987,4.3422,519
215,21036,4.323,1784
1341,16759,4.2242,1117
172,17977,4.2547,462
891,19629,4.2929,1488
242,17887,4.2525,916
467,18517,4.2676,1099
1765,17825,4.251,1345
1428,16686,4.2224,162
1071,16521,4.218,703
1132,17706,4.2481,599
293,18071,4.257,1460
212,18908,4.2766,1544
240,18896,4.2764,405
1885,20313,4.3078,1499
1860,18203,4.2601,1751
1098,17357,4.2395,955
1296,18954,4.2777,243
1873,14949,4.1746,1088
1403,16469,4.2167,490
1679,17810,4.2507,1004
1232,100,2.0,1593
1279,354,2.549,689
17,16821,4.2259,411
1177,15937,4.2024,1293
247,15896,4.2013,975
743,128,2.1072,698
1612,16220,4.2101,585
8,14963,4.175,673
992,15050,4.1775,740
225,13033,4.115,1812
767,16968,4.2296,170
1712,16584,4.2197,305
1008,14969,4.1752,1523
11,13601,4.1336,1570
949,13387,4.1267,945
1653,16164,4.2085,1166
870,935,2.9708,914
1410,15601,4.1932,110
546,11348,4.0549,1546
1049,15414,4.1879,1263
152,13975,4.1453,744
493,11388,4.0564,1591
1443,13553,4.132,893
1744,15704,4.196,1628
1251,12012,4.0796,540
1009,11875,4.0746,651
1774,11271,4.052,395
1385,12212,4.0868,1256
1561,539,2.7316,952
641,677,2.8306,1016
1498,10276,4.0118,1637
671,11535,4.062,1876
760,794,2.8998,151
548,11492,4.0604,474
1161,10904,4.0376,575
1398,14069,4.1483,1177
87,12388,4.093,900
832,12108,4.0831,1144
496,13946,4.1445,1170
649,13309,4.1241,828
1127,12729,4.1048,219
1469,14309,4.1556,1901
1508,14346,4.1567,930
1105,12260,4.0885,1790
1252,13185,4.1201,230
848,13114,4.1177,1743
298,10796,4.0333,623
830,11505,4.0609,292
991,13612,4.1339,1540
885,12477,4.0961,325
520,12718,4.1044,1806
502,13057,4.1158,619
1434,13699,4.1367,278
1550,12509,4.0972,337
1204,11089,4.0449,1152
899,11711,4.0686,1176
813,13041,4.1153,467
79,10913,4.0379,237
1921,12051,4.081,700
1849,11355,4.0552,1255
1489,11388,4.0564,345
982,11813,4.0724,1537
61,13203,4.1207,1264
1282,11809,4.0722,682
768,11211,4.0496,1122
411,10880,4.0366,1217
1213,13037,4.1152,210
84,12489,4.0965,644
612,12515,4.0974,224
1072,11510,4.0611,1162
1421,12834,4.1084,1242
910,10429,4.0182,701
227,9576,3.9812,1220
1458,10743,4.0311,1598
297,11411,4.0573,1607
1170,10941,4.0391,1472
881,10821,4.0343,779
1500,9349,3.9708,1205
859,11542,4.0623,1911
663,9927,3.9968,539
180,5519,3.7419,527
1031,4881,3.6885,1691
1938,9484,3.977,1708
1731,10986,4.0408,1174
499,4995,3.6985,1923
50,5702,3.756,1161
631,9518,3.9785,9
943,5957,3.775,84
354,5617,3.7495,1112
532,9582,3.9815,189
459,9183,3.963,1405
1047,8726,3.9408,1341
1378,9892,3.9953,416
540,8457,3.9272,513
1687,2027,3.3068,612
1730,5593,3.7476,1167
1778,8709,3.94,466
521,5576,3.7463,1224
1840,5357,3.7289,265
975,4635,3.666,231
1801,8957,3.9522,617
1907,5261,3.7211,419
271,5731,3.7582,772
1660,1909,3.2808,1685
1327,2791,3.4458,1511
795,6381,3.8049,35
359,8344,3.9214,1617
1004,7998,3.903,32
1655,5480,3.7388,902
1817,6397,3.806,987
32,4915,3.6915,1513
1696,5757,3.7602,730
112,4471,3.6504,83
96,384,2.5843,53
1773,276,2.4409,238
929,4115,3.6144,456
1122,3918,3.5931,884
329,4223,3.6256,441
738,4403,3.6437,786
159,2463,3.3915,497
1321,3912,3.5924,1802
1847,101,2.0043,1491
158,4130,3.616,1087
1271,4214,3.6247,472
587,4487,3.652,1788
753,3324,3.5217,215
1239,3631,3.56,257
970,3661,3.5636,1142
500,3786,3.5782,1868
340,3703,3.5686,120
565,3936,3.5951,1267
864,3287,3.5168,803
1408,3671,3.5648,93
9,3437,3.5362,514
1183,4123,3.6152,995
551,3666,3.5642,253
1185,4331,3.6366,563
1102,4048,3.6072,1227
1189,3985,3.6004,632
1451,4019,3.6041,1842
133,4409,3.6443,606
1491,3920,3.5933,1066
1457,5003,3.6992,906
1697,6376,3.8045,929
49,6213,3.7933,163
1661,6170,3.7903,1875
584,6232,3.7946,556
1460,229,2.3598,88
1459,5877,3.7692,359
80,5702,3.756,977
1591,5852,3.7673,92
1041,207,2.316,1645
446,200,2.301,1512
1527,5970,3.776,1741
1422,6057,3.7823,1204
536,6143,3.7884,1929
775,5786,3.7624,1614
391,5941,3.7739,1742
1302,6277,3.7977,96
200,6008,3.7787,1905
198,6293,3.7989,871
1492,6227,3.7943,479
1432,6059,3.7824,187
988,6117,3.7865,859
657,6181,3.7911,669
1685,2406,3.3813,1241
1790,5695,3.7555,1882
626,2148,3.332,1486
12,5817,3.7647,16
223,1961,3.2925,1423
1533,1923,3.284,1355
1153,5993,3.7776,802
1800,5885,3.7698,1582
1649,2108,3.3239,1838
1770,6357,3.8033,6
1319,6404,3.8064,587
1571,6676,3.8245,1683
798,6294,3.7989,525
495,6399,3.8061,135
1230,7017,3.8461,1840
1511,6337,3.8019,752
1879,7250,3.8603,1825
1188,6494,3.8125,628
93,6999,3.845,1899
1018,6661,3.8235,789
906,1834,3.2634,1858
186,6562,3.817,761
27,6210,3.7931,1816
414,6353,3.803,1926
1722,6017,3.7794,383
1200,6430,3.8082,510
1301,6276,3.7977,1212
1785,5706,3.7563,662
1453,6206,3.7928,182
494,6501,3.813,1697
1415,6828,3.8343,1019
724,6422,3.8077,1
1583,6519,3.8142,376
57,6679,3.8247,99
1495,6625,3.8212,663
432,6596,3.8193,1745
253,2,0.301,1289
436,6855,3.836,1253
1767,6543,3.8158,1014
1307,6776,3.831,179
1781,6686,3.8252,1230
1123,6662,3.8236,0
262,6816,3.8335,1855
1304,6525,3.8146,994
1339,6605,3.8199,1733
796,6644,3.8224,1834
274,6484,3.8118,1625
1377,1843,3.2655,10
814,6432,3.8084,1463
194,6490,3.8122,306
1517,6878,3.8375,94
1845,6615,3.8205,889
344,6493,3.8124,1308
987,7038,3.8475,767
1205,6987,3.8443,234
901,6603,3.8197,330
1676,7327,3.8649,1471
1514,6998,3.845,1567
311,6944,3.8416,634
123,2795,3.4464,684
1082,6592,3.819,258
841,6499,3.8128,1564
450,6476,3.8113,1859
916,6399,3.8061,855
1671,6515,3.8139,961
932,6937,3.8412,1864
851,6763,3.8301,1747
120,6025,3.78,439
407,6277,3.7977,1498
771,2,0.301,1829
1273,6010,3.7789,1129
1843,5933,3.7733,798
1136,6249,3.7958,1465
646,6281,3.798,1082
642,6310,3.8,537
75,6827,3.8342,529
1305,6176,3.7907,1134
1534,6185,3.7913,1688
1854,6454,3.8098,1490
1884,5753,3.7599,1393
547,6279,3.7979,1534
819,2160,3.3345,1716
1814,5724,3.7577,696
1779,6472,3.811,1339
1429,6381,3.8049,425
1210,6239,3.7951,1431
1605,5544,3.7438,1889
769,5816,3.7646,1248
1005,6234,3.7948,1055
1052,6075,3.7836,1216
1036,5962,3.7754,797
604,1685,3.2266,464
909,6309,3.8,171
1030,6664,3.8237,46
1351,6327,3.8012,890
889,6298,3.7992,196
1250,6108,3.7859,1655
1564,6532,3.815,123
427,6280,3.798,95
1407,251,2.3997,1883
197,6172,3.7904,192
1106,5969,3.7759,1538
850,5846,3.7669,1824
826,219,2.3404,394
56,6426,3.8079,239
689,6503,3.8131,1663
820,6450,3.8096,438
1151,6282,3.7981,1624
1311,6182,3.7911,1020
852,6509,3.8135,1377
644,6882,3.8377,1446
1461,6653,3.823,1061
470,170,2.2304,869
142,7003,3.8453,643
844,6570,3.8176,594
477,6137,3.788,1927
739,6294,3.7989,1898
645,6318,3.8006,1610
258,5499,3.7403,406
801,5533,3.743,541
308,6175,3.7906,1809
1674,5688,3.755,1680
984,5828,3.7655,723
1148,5814,3.7645,586
749,5830,3.7657,25
694,4080,3.6107,996
1816,4239,3.6273,1845
518,4788,3.6802,1922
960,4417,3.6451,1198
893,4071,3.6097,792
1614,4346,3.6381,1560
1371,3961,3.5978,801
1249,3455,3.5385,374
44,4396,3.6431,1589
221,4364,3.6399,136
1804,3824,3.5825,1086
471,3900,3.5911,1376
505,3876,3.5884,808
1747,14386,4.1579,976
1035,16052,4.2055,1185
1480,13349,4.1255,403
1818,15650,4.1945,597
947,15208,4.1821,1679
447,3333,3.5228,65
648,3288,3.5169,254
150,3340,3.5238,1506
1886,3630,3.5599,1665
290,5665,3.7532,799
1264,3228,3.5089,627
1474,6114,3.7863,90
1901,7639,3.883,894
807,7080,3.85,1410
526,5390,3.7316,17
1896,263,2.42,1281
563,62,1.7924,1334
29,22,1.3424,595
1927,86,1.9345,793
1499,42,1.6233,1367
1522,17,1.2305,1194
1244,18,1.2553,1234
1400,12,1.0792,241
1681,12,1.0792,1037
1663,12,1.0792,211
810,12,1.0792,958
1775,12,1.0792,1525
54,14,1.1461,1305
683,12,1.0792,1452
974,15,1.1761,194
1388,12,1.0792,681
716,65,1.8129,1272
609,12,1.0792,636
1062,12,1.0792,1137
71,11,1.0414,1649
1079,17,1.2305,1770
260,15,1.1761,784
38,12,1.0792,1556
1290,9,0.9542,1600
336,8,0.9031,1173
403,8,0.9031,712
601,9,0.9542,508
1165,6,0.7782,1464
81,6,0.7782,814
268,10,1.0,1003
1361,16,1.2041,1277
514,17,1.2305,447
977,28,1.4472,1862
437,16,1.2041,1157
332,67,1.8261,132
1834,16,1.2041,399
534,18,1.2553,503
684,17,1.2305,435
21,26,1.415,415
668,18,1.2553,260
529,17,1.2305,48
1842,16,1.2041,1092
1667,17,1.2305,1130
880,16,1.2041,504
1293,17,1.2305,1917
1272,18,1.2553,408
1795,18,1.2553,1710
1002,18,1.2553,878
946,17,1.2305,1545
126,16,1.2041,147
318,16,1.2041,857
155,32,1.5051,923
320,16,1.2041,1323
36,16,1.2041,879
243,16,1.2041,1611
299,21,1.3222,633
1791,17,1.2305,1288
1283,22,1.3424,1359
1275,49,1.6902,1795
1046,16,1.2041,1384
1436,17,1.2305,1000
594,18,1.2553,1731
99,16,1.2041,1206
1813,16,1.2041,129
1502,17,1.2305,841
1580,19,1.2787,1667
745,21,1.3222,446
408,26,1.415,1320
406,26,1.415,558
1363,19,1.2787,1762
1477,17,1.2305,1482
1025,16,1.2041,593
398,16,1.2041,1847
420,268,2.4281,1237
1852,370,2.5682,112
618,330,2.5185,631
1300,207,2.316,1729
1016,594,2.7738,1051
708,578,2.7619,1445
73,788,2.8965,807
1509,145,2.1614,1774
1690,97,1.9868,485
319,139,2.143,1340
156,175,2.243,757
101,144,2.1584,1719
886,73,1.8633,1147
20,89,1.9494,1001
1081,72,1.8573,1773
349,64,1.8062,1938
1285,115,2.0607,707
1206,58,1.7634,1485
125,60,1.7781,248
1325,134,2.1271,1861
650,52,1.716,1919
1666,123,2.0899,159
1000,81,1.9085,1202
364,56,1.7482,1481
1848,68,1.8325,1865
1771,79,1.8976,502
1638,2028,3.3071,1120
1179,78,1.8921,155
1909,127,2.1038,1183
1940,540,2.7324,1184
1750,716,2.8549,1115
1838,571,2.7566,118
261,1082,3.0342,114
105,1004,3.0017,533
1821,477,2.6785,1201
1360,695,2.842,42
519,319,2.5038,523
1769,585,2.7672,1621
592,495,2.6946,1857
1713,492,2.692,198
1865,969,2.9863,222
993,733,2.8651,1102
236,975,2.989,1283
531,706,2.8488,846
610,926,2.9666,1878
1891,653,2.8149,1599
168,104,2.017,777
1192,105,2.0212,233
1226,82,1.9138,1644
252,57,1.7559,1118
1048,111,2.0453,1190
969,161,2.2068,191
72,68,1.8325,935
1796,87,1.9395,1023
1420,87,1.9395,1058
1632,113,2.0531,1914
590,1812,3.2582,428
543,41,1.6128,1297
685,588,2.7694,1547
1916,106,2.0253,103
64,612,2.7868,1415
821,155,2.1903,1819
47,247,2.3927,714
875,135,2.1303,967
968,376,2.5752,154
1158,202,2.3054,1797
1683,132,2.1206,1033
1340,198,2.2967,1470
1110,128,2.1072,336
1894,143,2.1553,840
539,221,2.3444,668
1836,114,2.0569,770
409,176,2.2455,1402
1729,176,2.2455,1661
1595,513,2.7101,1401
878,150,2.1761,670
362,181,2.2577,1397
1719,279,2.4456,454
933,106,2.0253,946
482,127,2.1038,2
488,50,1.699,1930
1095,88,1.9445,294
995,34,1.5315,667
104,46,1.6628,67
1717,38,1.5798,951
1823,35,1.5441,1877
270,66,1.8195,402
177,39,1.5911,1528
1933,38,1.5798,581
1651,32,1.5051,1489
119,67,1.8261,624
1233,64,1.8062,1562
412,115,2.0607,862
1923,134,2.1271,1285
1783,69,1.8389,1648
1815,101,2.0043,549
759,617,2.7903,1387
1471,93,1.9685,1168
1316,68,1.8325,212
703,67,1.8261,542
1543,166,2.2201,463
1652,75,1.8751,1904
854,82,1.9138,727
794,81,1.9085,829
541,55,1.7404,1519
501,208,2.3181,888
1566,148,2.1703,1508
561,126,2.1004,1295
1023,162,2.2095,909
1878,100,2.0,1196
1037,329,2.5172,1057
1695,52,1.716,1631
606,138,2.1399,1604
562,87,1.9395,708
1442,87,1.9395,1730
395,56,1.7482,735
1531,659,2.8189,1244
343,66,1.8195,465
647,184,2.2648,1427
1228,662,2.8209,552
791,184,2.2648,1179
443,70,1.8451,1574
845,107,2.0294,1807
976,84,1.9243,296
276,126,2.1004,360
1515,90,1.9542,1798
1643,144,2.1584,1906
1452,67,1.8261,1300
1925,94,1.9731,1163
134,163,2.2122,657
1881,204,2.3096,1601
333,78,1.8921,318
444,62,1.7924,936
360,110,2.0414,1536
664,65,1.8129,142
1919,58,1.7634,521
1539,68,1.8325,354
1247,822,2.9149,152
1882,68,1.8325,734
1154,59,1.7708,1238
48,71,1.8513,209
170,1130,3.0531,80
1597,1125,3.0512,1885
218,66,1.8195,1590
1349,69,1.8389,1682
831,255,2.4065,1934
1598,78,1.8921,33
400,54,1.7324,1041
1601,74,1.8692,1350
26,250,2.3979,8
1146,51,1.7076,843
245,86,1.9345,1548
1342,55,1.7404,226
1034,110,2.0414,1833
1097,375,2.574,1243
246,67,1.8261,618
1364,126,2.1004,1677
734,76,1.8808,113
135,880,2.9445,572
244,52,1.716,168
1710,112,2.0492,232
1416,59,1.7708,430
1568,84,1.9243,709
510,55,1.7404,1843
1050,68,1.8325,1584
776,78,1.8921,1777
900,122,2.0864,334
148,67,1.8261,827
222,56,1.7482,544
448,101,2.0043,547
1075,67,1.8261,23
1934,77,1.8865,1532
283,89,1.9494,1832
1085,52,1.716,907
1267,105,2.0212,385
1863,54,1.7324,1936
469,193,2.2856,844
1199,223,2.3483,553
1447,86,1.9345,1760
1673,110,2.0414,665
1245,81,1.9085,1049
1284,116,2.0645,214
1473,110,2.0414,458
822,89,1.9494,1516
1064,51,1.7076,796
1382,76,1.8808,1505
904,51,1.7076,1559
1806,252,2.4014,1075
508,102,2.0086,1070
1738,979,2.9908,1869
1716,52,1.716,164
1613,290,2.4624,742
1419,56,1.7482,760
586,56,1.7482,925
1441,226,2.3541,781
1061,187,2.2718,203
1042,171,2.233,1005
1167,383,2.5832,455
742,120,2.0792,1623
692,425,2.6284,1597
1066,111,2.0453,328
1313,96,1.9823,1214
1376,133,2.1239,964
269,63,1.7993,1326
507,69,1.8389,1701
1337,165,2.2175,1121
255,245,2.3892,1588
1810,88,1.9445,1766
46,106,2.0253,1613
98,154,2.1875,1013
1811,88,1.9445,694
1757,169,2.2279,833
1880,80,1.9031,460
630,63,1.7993,679
1437,84,1.9243,308
873,79,1.8976,1374
1513,66,1.8195,986
914,350,2.5441,1159
1286,85,1.9294,457
326,82,1.9138,160
729,60,1.7781,561
22,108,2.0334,1391
402,57,1.7559,1261
1259,34,1.5315,492
37,51,1.7076,1615
924,116,2.0645,1309
1265,79,1.8976,316
18,114,2.0569,21
55,38,1.5798,186
1362,32,1.5051,754
1610,25,1.3979,795
10,45,1.6532,375
1822,223,2.3483,1286
428,62,1.7924,1469
1193,84,1.9243,1432
640,137,2.1367,24
1930,148,2.1703,778
1732,52,1.716,1686
1786,68,1.8325,988
239,60,1.7781,564
62,113,2.0531,788
1450,51,1.7076,775
43,70,1.8451,1494
1835,66,1.8195,1448
888,104,2.017,1221
599,140,2.1461,413
1793,64,1.8062,98
396,57,1.7559,261
1861,114,2.0569,1632
1390,58,1.7634,531
451,767,2.8848,1496
173,66,1.8195,1781
1559,59,1.7708,287
535,93,1.9685,1503
1819,84,1.9243,1887
799,76,1.8808,1252
1099,63,1.7993,912
131,52,1.716,780
1391,84,1.9243,1629
701,121,2.0828,1422
965,61,1.7853,810
917,75,1.8751,896
1221,72,1.8573,1053
132,50,1.699,1871
1350,88,1.9445,1318
498,107,2.0294,984
537,147,2.1673,228
710,84,1.9243,604
887,32,1.5051,1476
913,62,1.7924,424
259,273,2.4362,1090
69,1176,3.0704,1407
1809,2400,3.3802,850
779,177,2.248,1896
545,61,1.7853,11
721,220,2.3424,44
30,67,1.8261,982
1929,341,2.5327,289
1592,57,1.7559,418
1131,80,1.9031,1702
405,111,2.0453,1155
136,98,1.9912,422
978,168,2.2253,1208
1355,172,2.2355,516
1383,631,2.8,321
1020,1015,3.0065,39
1263,561,2.749,1846
1220,8391,3.9238,675
961,158,2.1987,1392
1257,60,1.7781,1028
280,51,1.7076,970
556,90,1.9542,323
620,212,2.3263,498
1446,217,2.3365,1276
1877,81,1.9085,905
1332,239,2.3784,817
201,59,1.7708,105
1727,63,1.7993,51
1303,215,2.3324,1259
66,350,2.5441,674
1734,112,2.0492,1608
1831,170,2.2304,660
1423,153,2.1847,206
908,140,2.1461,1684
1091,168,2.2253,165
1872,226,2.3541,1420
598,116,2.0645,1383
365,104,2.017,969
1196,156,2.1931,384
1479,136,2.1335,755
945,377,2.5763,1245
141,224,2.3503,87
1287,163,2.2122,1803
373,172,2.2355,1828
1137,184,2.2648,1047
418,304,2.4829,1052
1621,140,2.1461,1389
879,262,2.4183,647
1096,261,2.4166,339
1043,101,2.0043,86
558,144,2.1584,326
415,116,2.0645,1759
617,563,2.7505,1369
572,3187,3.5034,580
1545,210,2.3222,1551
1776,112,2.0492,1330
800,114,2.0569,436
818,446,2.6493,1107
922,139,2.143,875
85,178,2.2504,656
1587,128,2.1072,434
475,460,2.6628,739
192,112,2.0492,1924
