Key_1_2,V11,V6,Key_2_8
577,1400,675,325
815,1400,631,920
1119,1402,614,679
1153,1402,589,1499
655,1402,500,139
1050,1400,634,14
934,1402,793,1829
803,1400,694,457
1685,1402,660,258
935,1400,572,1844
1610,1400,618,1403
830,1402,572,829
5,1402,577,1750
101,1400,579,1305
446,1400,560,1683
626,1402,596,1837
44,1404,562,795
43,1402,587,493
441,1400,622,207
284,1402,593,1730
39,1402,538,1078
1327,1400,616,1734
155,1402,634,729
160,1402,631,799
1831,1402,639,702
459,1402,705,637
1735,1400,591,223
211,1402,608,127
495,1400,621,271
7,1402,639,291
668,1400,649,643
938,1402,623,938
458,1402,700,632
1034,1400,626,1346
1261,1402,699,256
383,1400,570,1468
1753,1402,578,1848
683,1402,564,1462
929,1402,652,84
273,1400,801,1736
175,1402,685,1162
1001,1400,754,1144
337,1402,659,344
1871,1402,757,306
149,1402,625,413
581,1402,319,1451
57,1404,239,1776
1377,1400,655,1025
952,1404,755,1450
1751,1402,232,55
933,1402,214,1382
1696,1402,743,1689
1277,1404,289,1594
621,1404,268,1339
837,1404,611,1355
1212,1404,602,383
696,1402,653,1889
1560,1402,682,953
1892,1400,636,1285
1854,1402,255,1913
1537,1402,239,1284
708,1402,578,727
1939,1400,235,1531
455,1402,181,982
161,1400,226,1902
1779,1400,588,45
1715,1400,190,56
1447,1400,325,705
402,1400,175,1101
1345,1400,332,208
1242,1400,280,412
1707,1400,558,1832
157,1400,558,1428
310,1400,230,1297
1304,1400,381,791
1609,1358,248,399
1179,1358,240,1151
1402,1360,248,407
1346,1358,70,1446
1477,1362,39,201
1412,1360,179,1587
633,1362,172,1874
1861,1360,198,317
443,1360,215,561
1366,1360,262,1743
400,1362,226,532
146,1362,31,39
344,1360,197,64
1527,1360,210,672
1248,1360,219,424
1774,1360,157,487
490,1362,179,1024
416,1358,184,968
603,1362,196,1011
1769,1362,187,398
1776,1362,182,1037
1520,1362,163,760
1297,1360,175,498
42,1360,163,1192
1483,1360,177,1310
413,1360,161,169
1425,1360,178,1088
1784,1360,178,742
1655,1362,166,1260
1884,1360,191,1188
486,1362,191,368
85,1360,166,1109
1010,1360,196,1595
1760,1360,200,1028
1215,1356,210,1682
1724,1358,228,1841
1912,1356,250,239
852,1358,51,934
1081,1358,211,75
1481,1356,216,1903
723,1356,205,1617
1702,1356,40,367
144,1358,50,1528
886,1356,188,1114
1502,1358,209,731
313,1358,198,69
1606,1358,202,1327
550,1356,207,610
1336,1358,192,199
510,1360,200,1417
116,1356,216,568
1303,1358,205,1614
1699,1358,206,536
386,1358,182,445
1821,1356,209,348
56,1358,231,1781
1802,1358,211,1473
721,1358,269,1630
1813,1358,212,1385
1490,1356,220,1400
614,1356,227,683
1112,1358,214,90
761,1358,249,488
903,1358,317,496
1665,1358,257,1040
322,1358,231,253
72,1356,240,326
1052,1358,262,1717
672,1356,229,1252
750,1358,274,990
154,1358,344,893
360,1356,268,267
928,1356,315,1581
1786,1358,285,1910
1661,1356,247,27
757,1358,242,1694
1558,1358,255,1655
900,1356,293,501
1374,1358,260,1724
1408,1356,261,414
465,1358,276,192
525,1356,279,1457
600,1356,266,715
1057,1356,257,1622
817,1356,257,209
595,1358,297,538
1413,1358,278,270
1432,1356,331,241
1193,1358,288,716
987,1358,351,1691
1783,1358,316,1656
397,1356,2,1561
549,1358,238,1491
1845,1358,279,472
806,1358,259,846
318,1356,273,290
1611,1358,266,1779
1221,1358,333,912
1450,1358,278,1342
1240,1356,310,1545
230,1358,252,556
1720,1358,223,926
127,1356,171,35
1839,1358,276,168
1659,1356,282,724
1137,1358,247,1790
1651,1358,244,1379
608,1358,293,153
330,1358,262,682
1535,1356,251,217
1570,1358,271,1286
1049,1358,234,1937
638,1358,280,361
959,1358,256,266
798,1358,312,58
1511,1356,265,156
398,1356,263,1669
165,1356,296,1261
1263,1356,287,736
189,1358,222,279
763,1358,253,940
995,1358,277,1791
1701,1360,283,758
882,1358,286,1534
1443,1358,2,961
1898,1358,257,1854
1275,1356,312,1812
921,1358,263,1934
1155,1356,265,243
1818,1356,290,646
722,1358,276,998
447,1356,307,1426
969,1358,313,93
62,1358,310,295
1579,1358,291,230
1819,1358,306,1071
619,1358,259,1434
436,1356,277,1704
391,1356,243,1738
296,1358,293,918
545,1358,263,240
115,1358,295,249
1061,1358,273,1496
1825,1358,219,480
1039,1358,242,872
1185,1358,251,1598
1777,1358,181,1169
261,1358,269,1228
482,1358,328,68
704,1358,275,629
521,1358,275,1628
867,1356,299,1429
1136,1358,356,1500
1349,1358,324,1150
730,1358,41,1516
16,1358,263,831
1628,1358,300,1557
748,1358,323,1645
1668,1358,43,48
1489,1356,275,1670
1042,1358,264,1857
883,1358,276,1279
412,1356,330,294
420,1356,295,1053
561,1358,274,1069
466,1358,274,215
1524,1358,302,1420
147,1356,28,988
173,1356,252,1879
823,1356,274,927
227,1356,284,1309
1714,1358,289,158
468,1356,286,1909
1857,1358,298,598
579,1356,288,573
905,1358,266,497
1885,1356,303,38
1023,1358,296,1904
850,1358,262,1273
864,1356,289,798
66,1358,188,131
1300,1358,150,482
1876,1360,257,1413
1881,1358,176,910
382,1360,177,1798
428,1360,163,185
26,1360,175,1558
1719,1360,157,1466
1344,1358,179,766
198,1360,185,1709
679,1362,157,1657
70,1360,203,623
1398,1358,185,1514
1390,1358,851,155
1109,1358,805,977
1358,1358,740,65
838,1378,943,1089
17,1378,861,984
1660,1666,173,602
125,1664,191,1361
252,1670,169,806
697,1666,173,164
589,1666,405,278
629,1670,166,180
676,1666,320,726
1887,1666,462,1154
1250,1666,492,805
578,1362,297,1801
1759,1358,29,2
408,1360,31,181
1749,1358,7,520
1848,1358,17,1441
628,1360,14,773
783,1360,6,145
297,1362,9,442
627,1360,4,1141
1222,1358,5,461
700,1358,4,1827
1018,1358,5,422
742,1360,5,109
910,1356,10,1799
773,1358,6,1774
1392,1360,7,676
483,1358,6,1471
1868,1358,12,51
423,1358,9,406
1763,1358,6,1312
982,1358,5,707
1105,1358,6,1739
1074,1358,6,1674
351,1358,6,1443
1833,1358,5,1171
1580,1362,3,1275
1563,1360,4,260
1140,1360,4,1402
1219,1358,3,1004
1141,1358,6,1080
961,1358,4,1010
180,1358,8,86
1598,1358,7,1405
1054,1358,11,1276
802,1358,7,386
899,1360,23,929
878,1360,6,1872
226,1360,7,1174
433,1358,12,594
1733,1358,13,1118
254,1356,7,447
1863,1358,7,1707
789,1358,6,681
631,1356,7,1603
1782,1358,9,32
1000,1356,6,1216
790,1358,8,987
121,1358,6,1373
303,1358,6,1742
642,1354,9,1135
826,1356,9,16
971,1356,5,274
1787,1356,16,1182
1650,1356,5,1093
824,1356,7,1884
1403,1358,6,1289
728,1358,8,747
321,1358,8,355
1608,1358,10,1014
2,1358,19,1376
779,1360,7,1592
782,1360,7,1679
251,1360,9,1927
1134,1358,8,965
759,1360,5,1756
1730,1360,6,1770
1082,1358,7,193
377,1360,15,1732
1160,1358,9,1179
376,1360,13,1744
373,1360,10,1215
682,1360,9,1073
586,1360,5,1635
267,1358,9,746
1075,1353,29,183
1144,1353,48,1821
1405,1353,48,1797
1747,1353,25,721
1032,1353,55,1061
13,1353,73,1846
1531,1687,78,821
731,1352,23,1925
1469,1354,19,293
124,1354,27,1586
962,1354,30,832
1294,1354,20,584
1118,1358,15,167
1305,1356,16,1145
809,1358,15,661
744,1358,14,1589
661,1352,18,1900
1514,1352,15,915
1607,1352,16,1317
1177,1650,47,648
939,1652,20,1782
1864,1652,29,110
1099,1650,28,92
1636,1652,26,1757
434,1650,24,508
670,1648,19,1852
1844,1696,129,1211
984,1658,15,1818
1156,1364,19,465
623,1364,57,882
151,1364,74,289
1162,1364,68,1760
216,1366,102,772
1574,1362,99,1715
1634,1364,82,1057
1902,1364,99,259
1094,1364,31,1288
378,1364,91,154
153,1364,67,552
1712,1364,59,136
1028,1364,124,541
637,1364,75,1278
1142,1364,107,531
819,1364,56,1602
1445,1364,113,558
1465,1366,90,1915
1575,1364,25,996
1463,1366,16,4
342,1366,14,1229
1260,1366,13,434
131,1366,21,1802
1235,1364,18,748
1571,1364,13,1813
1669,1364,15,1899
1341,1364,15,586
135,1707,11,321
88,1687,119,656
1330,1467,8,161
1499,1353,18,37
594,1353,11,1013
1653,1687,46,590
568,1687,13,1039
712,1387,14,900
991,1387,12,1193
1869,1387,13,1892
1890,1353,15,46
675,1227,32,931
399,1227,10,718
776,1687,12,969
922,1353,15,529
152,1687,19,793
1619,1687,15,220
1874,1353,44,401
504,1353,21,186
78,1353,42,753
1493,1353,27,1110
690,1353,16,1132
1411,1366,21,937
472,1362,25,974
554,1688,19,595
136,1692,10,1784
1688,1692,14,1480
117,1692,10,997
1911,1690,8,166
1,1690,12,1867
1163,1692,9,1678
1428,1690,14,119
432,1690,9,1277
1282,1690,11,1133
365,1688,9,688
1909,1690,12,1775
132,1690,11,1137
1554,1694,19,843
1545,1692,20,1214
1227,1692,12,1789
1323,1692,12,635
1334,1688,53,1513
438,1690,14,1806
1306,1690,10,1795
616,1690,13,1436
1846,1692,23,1755
275,1692,13,318
607,1694,14,81
1121,1692,15,468
319,1692,11,1396
688,1686,23,1719
648,1686,25,770
702,1688,15,478
317,1690,21,366
1507,1692,15,213
1147,1690,26,346
1092,1692,11,177
955,1690,17,1752
1775,1692,15,1362
734,1692,16,1894
94,1690,10,1017
1522,1688,50,1778
1168,1684,14,802
780,1688,20,1440
320,1690,55,1580
174,1690,23,1337
1053,1688,9,911
685,1690,15,140
46,1690,17,1796
1913,1690,22,1189
1012,1692,12,1861
1309,1694,16,1096
715,1688,13,603
280,1690,13,1368
1090,1688,18,570
405,1690,30,324
946,1692,10,1049
1487,1688,11,1116
375,1690,15,1140
531,1690,14,1727
925,1692,11,1808
237,1688,11,292
669,1692,88,1873
816,1692,10,1652
9,1692,14,574
1534,1690,11,888
1459,1692,102,883
1422,1692,83,992
1385,1692,16,88
293,1682,12,1862
1741,1684,25,1266
943,1688,13,933
1718,1690,10,377
1791,1688,11,490
548,1692,20,1518
1271,1694,10,1834
1264,1688,11,534
988,1690,10,808
894,1686,13,1123
646,1364,32,866
120,1364,11,1663
615,1354,15,1631
437,1358,13,738
1785,1358,109,402
1431,1358,9,551
860,1356,21,204
3,1356,11,251
931,1356,14,1301
1216,1354,11,885
1683,1354,14,979
1441,1352,12,30
1738,1352,16,202
218,1350,13,343
1697,1380,14,1703
206,1376,15,1213
364,1376,12,1387
1254,1350,15,337
111,1352,14,336
1519,1352,20,591
591,1368,37,1566
993,1652,12,187
866,1654,25,907
82,1652,24,188
1896,1652,16,455
1557,1650,20,5
114,1646,16,1406
1546,1650,18,376
294,1650,34,1377
737,1650,32,664
418,1650,14,1433
1888,1650,24,1357
640,1690,10,580
667,1652,20,1578
572,1650,24,1741
105,1660,126,852
1241,1662,10,902
192,1710,28,1225
1771,1710,10,138
585,1658,19,769
51,1358,23,860
1703,1358,32,1641
1184,1360,23,211
300,1360,37,1314
1418,1360,17,943
1548,1356,28,991
1895,1352,14,964
1270,1362,21,543
79,1358,14,713
1717,1356,12,1165
1700,1362,11,1442
367,1632,16,614
1556,1656,20,440
256,1656,13,691
563,1654,11,1100
1797,1656,19,673
435,1656,21,986
680,1654,20,395
1921,1648,12,458
1362,1648,12,849
327,1646,15,1294
1826,1646,12,1919
221,1646,14,1830
1036,1648,31,870
915,1648,11,1698
949,1648,16,1843
835,1648,11,20
1379,1648,17,837
573,1646,10,579
1045,1690,8,477
630,1686,25,179
858,1692,18,1828
609,1682,17,1847
285,1694,18,563
1211,1696,9,756
1355,1698,9,354
129,1694,6,195
658,1694,10,6
1071,1626,31,1384
1130,1626,12,743
450,1628,13,517
1793,1626,16,41
1387,1626,21,359
333,1626,9,542
1664,1624,14,1183
1386,1624,12,1247
426,1624,14,662
1640,1624,10,229
1157,1624,12,639
1279,1624,13,863
168,1626,16,1882
1187,1624,18,1761
527,1624,14,1710
343,1626,12,874
897,1626,16,1449
339,1628,10,504
1438,1624,42,320
1329,1624,10,53
1630,1622,8,1794
1602,1696,14,1619
302,1696,11,1272
1924,1698,18,1176
1302,1696,16,1618
602,1352,10,121
47,1352,12,939
1572,1354,14,1665
1832,1356,11,1725
738,1352,15,1199
479,1356,14,52
916,1360,11,857
1657,1358,13,44
61,1358,15,1046
370,1358,17,618
1667,1358,9,625
233,1358,6,1532
1283,1360,11,1414
507,1376,31,173
1565,1668,67,1220
25,1664,96,1256
671,1666,18,170
551,1668,10,989
282,1666,19,1563
203,1374,11,588
1058,1362,39,1887
1873,1362,8,833
1762,1358,12,43
292,1362,15,1805
1009,1358,14,378
1918,1362,15,427
839,1362,24,510
1772,1364,46,1003
1641,1364,49,919
1373,1362,57,627
1795,1364,609,1544
1022,1364,65,1938
350,1366,13,680
28,1364,10,1542
200,1362,17,36
902,1358,38,172
460,1360,60,105
1284,1362,17,1332
718,1360,30,720
1599,1360,15,1419
352,1360,9,1223
1908,1360,28,1181
957,1364,107,1219
1359,1364,44,1438
191,1362,39,851
102,1362,58,322
1690,1360,43,1735
1396,1362,53,10
1083,1360,64,842
332,1360,32,894
919,1360,18,1883
77,1362,17,1090
736,1364,50,1306
1851,1364,33,695
622,1364,25,522
304,1362,18,31
978,1360,14,1313
1189,1628,42,949
41,1360,30,554
1804,1358,22,286
1914,1360,21,1559
335,1356,27,948
1247,1356,22,305
714,1356,17,1800
559,1360,19,1152
764,1306,36,1146
706,1306,208,397
888,1308,20,1633
1464,1306,13,120
247,1306,14,717
1875,1308,43,333
1097,1690,15,1155
1339,1692,16,1597
425,1692,17,1148
403,1694,52,1713
341,1794,15,1194
498,1696,15,1815
195,1692,24,958
487,1696,16,744
1014,1694,20,701
1293,1694,106,1653
687,1694,35,830
1060,1694,22,1588
1230,1692,198,1485
430,1694,709,122
95,1694,192,7
625,1694,83,1324
547,1692,58,328
209,1692,103,714
1746,1694,76,668
311,1692,44,311
522,1692,69,782
719,1694,31,796
1479,1694,41,1515
1822,1694,25,914
371,1684,18,1896
890,1684,26,1905
1213,1686,15,1593
791,1686,17,1023
1883,1688,15,780
612,1690,39,1119
618,1690,12,1714
1457,1686,15,261
1770,1688,17,1021
463,1690,16,655
1811,1688,14,141
1251,1688,15,474
1798,1686,17,1692
1496,1690,15,658
134,1688,16,862
927,1688,37,408
1767,1688,14,227
6,1688,25,246
225,1688,24,1488
1926,1688,18,1888
1543,1692,18,417
1453,1690,17,810
644,1690,17,1416
1455,1690,30,784
1644,1358,37,268
1740,1356,12,654
12,1356,16,280
1616,1354,12,1079
1165,1322,14,811
32,1322,16,143
1814,1320,21,877
1484,1324,10,116
141,1322,13,749
345,1696,27,254
35,1368,31,73
1252,1368,23,777
1026,1370,83,759
140,1368,48,310
506,1366,39,54
693,1368,51,1505
1125,1368,32,1359
1803,1364,16,946
1920,1362,38,265
142,1364,31,1463
778,1364,24,1458
356,1364,40,470
1423,1364,27,999
1249,1364,27,1056
941,1364,32,1381
1866,1364,26,1918
908,1364,43,316
741,1362,21,101
1288,1362,27,345
1139,1362,44,812
1178,1364,44,1328
979,1364,29,800
725,1366,28,1351
1635,1364,38,347
1932,1364,44,1819
224,1364,46,1072
1259,1364,40,28
65,1364,28,118
1878,1366,72,503
1326,1364,31,980
1470,1364,37,1299
194,1362,23,1479
290,1362,44,1604
1626,1362,35,1869
537,1364,53,171
240,1364,64,1291
1220,1362,62,150
415,1364,72,700
768,1366,57,1699
760,1358,99,1712
1578,1356,47,1282
749,1356,16,515
1704,1358,35,1163
739,1360,26,437
1559,1362,47,1047
857,1362,30,1864
1231,1362,15,1356
538,1362,20,823
1228,1360,15,621
299,1362,19,1824
1742,1362,16,384
18,1360,20,499
1595,1360,21,890
480,1364,23,236
1307,1360,38,1868
727,1362,37,364
1597,1358,25,1788
990,1358,23,135
1686,1362,16,430
1146,1362,20,1540
1692,1360,14,1439
1652,1362,27,1236
832,1364,13,59
799,1364,25,1240
1076,1362,27,572
1046,1364,15,1522
210,1360,33,435
1111,1354,20,1836
1236,1356,25,575
1458,1356,26,1489
1830,1356,67,577
55,1373,13,1611
787,1353,16,952
1938,1353,188,1481
1816,1353,188,1870
1021,1353,170,1212
517,1353,22,319
1705,1353,25,859
695,1694,5,1091
143,1356,286,607
650,1356,302,644
1446,1656,10,467
1234,1656,23,674
1805,1658,17,899
1638,1656,25,790
110,1658,17,1772
800,1630,25,1527
1796,1626,12,1564
1927,1360,41,550
1335,1362,22,308
930,1358,16,390
1232,1374,26,1041
1673,1374,359,1722
1368,1687,36,3
1424,1687,63,924
1622,1687,12,1415
1257,1687,14,1550
295,1687,12,904
892,1687,11,1178
1108,1687,12,33
381,1687,11,690
963,1687,11,85
467,1687,13,1383
1478,1687,17,464
1041,1687,13,72
1420,1687,18,453
1612,1687,12,1052
1461,1687,18,1814
653,1687,15,555
1849,1687,18,1121
597,1658,16,393
709,1658,15,1835
1115,1362,11,1338
1169,1360,18,693
232,1698,16,449
126,1353,33,491
281,1353,36,1634
1342,1353,12,626
1448,1353,22,99
1828,1372,26,667
305,1372,32,107
1466,1372,25,381
1710,1370,23,1807
1539,1374,37,754
1016,1372,35,1763
1513,1372,38,930
1015,1372,25,332
1935,1374,47,1103
869,1372,24,1250
1047,1372,36,1393
940,1372,51,1063
108,1372,42,804
1752,1374,34,1344
1195,1376,33,1350
1437,1372,18,323
118,1370,29,1585
795,1374,38,456
530,1374,42,1816
92,1374,29,1583
27,1372,39,1130
429,1372,53,903
841,1372,34,733
1414,1372,51,1560
907,1376,32,1257
1905,1356,11,71
844,1362,21,282
8,1360,15,40
1573,1358,24,605
1417,1366,9,1811
1790,1696,20,272
859,1698,30,283
936,1696,19,834
45,1362,20,785
1268,1387,165,1823
106,1687,44,1397
1925,1358,249,1768
1840,1358,9,928
1356,1376,81,432
31,1360,46,387
1621,1353,155,1386
746,1353,60,147
694,1227,68,1238
534,1360,153,789
1391,1358,18,1850
536,1666,69,1070
255,1670,118,628
269,1668,247,157
324,1666,136,476
689,1664,28,1412
1900,1370,24,1576
1176,1370,26,104
1674,1370,29,1007
847,1366,17,519
308,1364,25,1058
876,1360,19,774
1525,1356,25,1880
485,1354,10,1366
651,1360,21,1187
401,1360,361,224
692,1358,705,1629
756,1360,593,1329
1604,1360,79,525
1591,1356,501,1740
1815,1360,187,178
613,1358,239,300
1325,1354,1275,1885
1842,1352,304,944
1343,1358,106,889
1080,1356,58,1579
1879,1358,118,828
1748,1356,110,315
1919,1362,44,1331
1267,1360,50,761
1328,1356,417,79
1226,1360,73,840
1495,1356,58,1374
176,1356,30,17
552,1358,45,297
1471,1387,10,1906
592,1627,62,1083
1552,1627,41,1596
1727,1627,55,1708
69,1627,241,1323
