Key_0_0,V16,V20,Key_1_3
754,0.1795,1.0,478
615,0.19,1.0,719
804,0.2273,1.0,1503
89,0.2083,0.8182,952
87,0.2424,1.0,285
641,0.2,1.0,1190
685,0.1852,0.9231,251
1468,0.2571,1.0,576
1077,0.2121,1.0,1055
64,0.0972,1.0,1497
256,0.3636,1.0,962
135,0.0818,1.0,549
766,0.303,1.0,1585
882,0.1719,1.0,1051
1696,0.4398,0.6832,1898
1639,0.2957,0.6721,523
1927,0.0992,1.0,1454
1594,0.2007,1.0,434
1413,0.2392,1.0,455
797,0.2159,1.0,812
1047,0.2915,1.0,1464
1343,0.3794,0.9796,1794
964,0.1973,0.9714,1544
734,0.9439,0.9994,1397
1566,0.4732,0.3525,1926
917,0.5273,0.34,452
1801,0.4583,0.3616,1357
1414,0.7612,0.3441,58
534,0.5289,0.2781,1634
271,0.8767,0.2863,1627
381,0.5403,0.3669,51
425,0.5214,0.3012,83
1181,0.7499,0.3737,215
1160,0.4854,0.4249,1341
1169,0.4907,0.3801,172
1712,0.8429,0.3371,891
1086,0.5179,0.4576,242
60,0.6342,0.3247,467
452,0.5347,0.397,1765
415,0.7906,0.3416,1428
868,0.8817,0.3401,1071
1397,0.5443,0.3911,1132
1496,0.5019,0.3633,293
1477,0.4678,0.3794,212
433,0.4386,0.355,240
557,0.4373,0.3803,1885
1216,0.5027,0.4167,1860
347,0.5398,0.4404,1098
550,0.4881,0.4108,1296
1806,0.4094,0.3049,1873
705,0.894,0.3151,1403
659,0.509,0.4276,1679
258,0.5215,0.6875,1232
834,0.5117,0.617,1279
865,0.365,0.3482,17
1376,0.4025,0.3218,1177
94,0.4924,0.3689,247
292,0.4622,0.5185,743
1415,0.476,0.3775,1612
49,0.5,0.3654,8
1518,0.5223,0.3309,992
1755,0.5345,0.381,225
563,0.409,0.4135,767
1040,0.4957,0.3795,1712
375,0.494,0.3439,1008
955,0.5799,0.3678,11
1237,0.4841,0.3529,949
1139,0.5479,0.387,1653
1379,0.4762,0.5204,870
37,0.4844,0.3288,1410
1713,0.5432,0.3866,546
490,0.529,0.3912,1049
65,0.5249,0.3878,152
805,0.8268,0.3952,493
382,0.5249,0.3844,1443
19,0.518,0.3232,1744
1044,0.5916,0.4724,1251
855,0.6009,0.4444,1009
172,0.5981,0.4141,1774
922,0.6021,0.4435,1385
136,0.4192,0.5079,1561
1127,0.4139,0.443,641
1923,0.5876,0.4389,1498
1620,0.6156,0.3914,671
547,0.4451,0.5824,760
1236,0.5824,0.3612,548
616,0.529,0.4102,1161
583,0.4831,0.3717,1398
1318,0.512,0.4465,87
71,0.505,0.4512,832
823,0.4701,0.4236,496
1048,0.4084,0.4903,649
1924,0.5488,0.4505,1127
1483,0.5172,0.4051,1469
15,0.4898,0.4363,1508
14,0.4892,0.4233,1105
1099,0.4647,0.4351,1252
667,0.4171,0.3884,848
189,0.5176,0.3829,298
1849,0.4953,0.4269,830
1224,0.4562,0.4706,991
141,0.438,0.4471,885
1537,0.4634,0.454,520
1387,0.4563,0.4377,502
1147,0.4568,0.4744,1434
475,0.5101,0.4492,1550
213,0.497,0.4124,1204
165,0.5411,0.4856,899
1909,0.4382,0.4356,813
866,0.5047,0.4011,79
1500,0.5942,0.4615,1921
1069,0.5822,0.4639,1849
606,0.5282,0.3857,1489
1019,0.5493,0.4578,982
854,0.5048,0.4587,61
1009,0.5084,0.3925,1282
161,0.5391,0.4108,768
1064,0.5676,0.4157,411
1416,0.5647,0.4961,1213
1240,0.5581,0.3896,84
167,0.4717,0.4005,612
367,0.495,0.345,1072
424,0.4512,0.4157,1421
1642,0.8473,0.5078,910
1173,0.5596,0.4402,227
809,0.5058,0.3421,1458
1234,0.562,0.3857,297
1381,0.5815,0.4226,1170
939,0.5849,0.3634,881
1429,0.6119,0.4264,1500
704,0.5908,0.39,859
1901,0.5907,0.3947,663
0,0.5253,0.4335,180
635,0.3404,0.4545,1031
681,0.5838,0.4058,1938
1332,0.5758,0.3739,1731
595,0.4014,0.4516,499
1433,0.3431,0.4746,50
1576,0.6278,0.3642,631
1753,0.4843,0.4578,943
1899,0.4618,0.4671,354
384,0.5876,0.4089,532
113,0.6469,0.4789,459
476,0.6246,0.3744,1047
1868,0.6144,0.4033,1378
1394,0.6434,0.4073,540
379,0.6288,0.5426,1687
140,0.379,0.4286,1730
1392,0.6637,0.5155,1778
322,0.4768,0.5489,521
1928,0.2981,0.5889,1840
767,0.3379,0.3906,975
948,0.5526,0.3944,1801
1078,0.35,0.5327,1907
1628,0.4946,0.4355,271
1499,0.5601,0.56,1660
1152,0.6502,0.4879,1327
1351,0.4668,0.5301,795
361,0.5793,0.4379,359
1859,0.6448,0.4723,1004
1032,0.416,0.5714,1655
1227,0.4915,0.3935,1817
1292,0.3822,0.3399,32
102,0.5016,0.5662,1696
1785,0.4957,0.5345,112
941,0.4818,0.4524,96
1395,0.4812,0.7308,1773
647,0.3638,0.4537,929
807,0.4088,0.5341,1122
56,0.3931,0.5904,329
1818,0.4079,0.4522,738
1366,0.614,0.6548,159
376,0.4938,0.5619,1321
222,0.4261,0.381,1847
1740,0.4206,0.551,158
1013,0.4065,0.431,1271
1507,0.3508,0.4528,587
211,0.4155,0.5529,753
632,0.4024,0.5104,1239
1438,0.3818,0.5402,970
1686,0.4501,0.5,500
949,0.3542,0.5,340
864,0.4144,0.5054,565
1293,0.4022,0.5402,864
506,0.3545,0.5281,1408
1916,0.3855,0.5732,9
80,0.3404,0.5222,1183
556,0.3916,0.5897,551
103,0.3819,0.4537,1185
228,0.4032,0.5313,1102
1694,0.3564,0.4848,1189
959,0.3669,0.451,1451
196,0.3987,0.5098,133
1841,0.3995,0.5454,1491
1328,0.3535,0.5824,1457
1191,0.3752,0.5909,1697
1846,0.3912,0.5285,49
835,0.455,0.5401,1661
1362,0.4568,0.5923,584
320,0.6234,0.5161,1460
1708,0.3884,0.5636,1459
1246,0.3514,0.4958,80
134,0.3333,0.4872,1591
1056,0.5917,0.5652,1041
1514,0.6139,0.4667,446
1714,0.3622,0.5085,1527
200,0.3697,0.4493,1422
898,0.3789,0.5294,536
1501,0.4018,0.5849,775
1189,0.3443,0.5128,391
85,0.3849,0.5963,1302
544,0.3514,0.5268,200
6,0.4029,0.5484,198
731,0.3191,0.5043,1492
294,0.397,0.4961,1432
1451,0.4072,0.5929,988
1456,0.3906,0.5385,657
73,0.6186,0.494,1685
1203,0.436,0.4853,1790
1208,0.5898,0.4695,626
96,0.358,0.458,12
1220,0.6149,0.5352,223
618,0.667,0.554,1533
316,0.3996,0.4769,1153
842,0.3855,0.4485,1800
1063,0.6823,0.4565,1649
742,0.4433,0.5116,1770
785,0.4556,0.544,1319
1838,0.4225,0.5313,1571
1655,0.4089,0.4118,798
1459,0.4577,0.5565,495
486,0.4083,0.4295,1230
1418,0.4176,0.3678,1511
267,0.413,0.4894,1879
872,0.4332,0.4621,1188
1783,0.4816,0.4545,93
1075,0.4233,0.4962,1018
1908,0.7061,0.6094,906
101,0.4403,0.536,186
1443,0.4654,0.4314,27
42,0.435,0.5417,414
1195,0.4748,0.4685,1722
368,0.4627,0.5354,1200
1710,0.4877,0.4545,1301
553,0.4498,0.4388,1785
1747,0.4362,0.5,1453
801,0.4008,0.5391,494
1921,0.5404,0.5461,1415
1132,0.4603,0.4927,724
1228,0.4871,0.4465,1583
356,0.4368,0.4295,57
483,0.4527,0.3931,1495
729,0.4393,0.4,432
1869,0.0,1.0,253
270,0.4086,0.4718,436
858,0.4544,0.4187,1767
485,0.4306,0.5113,1307
1161,0.4557,0.5379,1781
1703,0.4081,0.5114,1123
1280,0.5599,0.537,262
1305,0.4285,0.4925,1304
467,0.4604,0.4503,1339
1934,0.4438,0.5841,796
656,0.4486,0.5983,274
1896,0.526,0.6353,1377
1775,0.4627,0.5224,814
1059,0.4277,0.45,194
148,0.4286,0.5313,1517
856,0.4441,0.5191,1845
1098,0.3973,0.4667,344
777,0.3975,0.4962,987
123,0.4162,0.5529,1205
287,0.4237,0.4855,901
201,0.4417,0.6302,1676
91,0.4668,0.5245,1514
1735,0.387,0.5664,311
657,0.646,0.4912,123
1029,0.4293,0.528,1082
244,0.4294,0.4891,841
1041,0.4709,0.4615,450
1055,0.4716,0.5303,916
1375,0.4272,0.625,1671
521,0.4401,0.5185,932
784,0.3901,0.4172,851
1805,0.4063,0.4014,120
591,0.4707,0.4558,407
1676,0.0,1.0,771
571,0.5007,0.5529,1273
682,0.4319,0.3533,1843
692,0.4657,0.4963,1136
1213,0.4562,0.5,646
1573,0.4636,0.4503,642
1288,0.4594,0.5177,75
11,0.4508,0.4643,1305
325,0.4654,0.4114,1534
1326,0.4893,0.4897,1854
348,0.4932,0.4125,1884
1469,0.4422,0.4497,547
1356,0.5883,0.5772,819
1221,0.5003,0.4259,1814
1482,0.464,0.5349,1779
491,0.4111,0.4437,1429
178,0.4405,0.4667,1210
1116,0.4934,0.4025,1605
206,0.4331,0.4545,769
1752,0.4325,0.52,1005
335,0.4336,0.4733,1052
334,0.4182,0.488,1036
72,0.5314,0.6139,604
231,0.468,0.4786,909
658,0.4771,0.4186,1030
1262,0.4235,0.4189,1351
743,0.41,0.4552,889
911,0.473,0.4497,1250
1832,0.5253,0.4301,1564
1339,0.4644,0.3641,427
1575,0.5246,0.64,1407
885,0.4595,0.4615,197
429,0.4926,0.4416,1106
1919,0.4495,0.4027,850
604,0.5399,0.6667,826
1337,0.4678,0.5149,56
212,0.4516,0.4963,689
1795,0.5008,0.5105,820
1538,0.5054,0.4171,1151
1380,0.4565,0.471,1311
1547,0.4121,0.4604,852
1763,0.413,0.5114,644
330,0.4569,0.4516,1461
689,0.4769,0.9286,470
832,0.42,0.5,142
447,0.451,0.4823,844
580,0.4975,0.4897,477
1207,0.4858,0.425,739
1187,0.4369,0.4151,645
795,0.4291,0.413,258
1898,0.4322,0.3742,801
377,0.388,0.4097,308
1008,0.4572,0.4026,1674
581,0.4663,0.3846,984
763,0.4317,0.4525,1148
1515,0.4724,0.4114,749
1403,0.3965,0.5714,694
146,0.3669,0.7105,1816
921,0.4818,0.4044,518
1680,0.3961,0.5955,960
1101,0.4201,0.5454,893
992,0.3394,0.573,1614
180,0.3685,0.4949,1371
676,0.4075,0.5698,1249
406,0.399,0.53,44
1421,0.4587,0.537,221
791,0.4759,0.5053,1804
765,0.3952,0.5778,471
562,0.4571,0.5,505
889,0.8487,0.2901,1747
1802,0.4692,0.3375,1035
602,0.5232,0.3511,1480
1604,0.489,0.2282,1818
1702,0.8856,0.3094,947
446,0.5204,0.5747,447
1531,0.4331,0.4386,648
209,0.3787,0.5161,150
1081,0.395,0.48,1886
1862,0.4951,0.5093,290
1876,0.4556,0.5506,1264
1212,0.5601,0.5736,1474
1717,0.5734,0.5423,1901
434,0.572,0.4744,807
697,0.4347,0.8798,526
1610,0.3151,0.9412,1896
1727,0.6457,0.7778,563
625,0.2143,1.0,29
197,0.265,1.0,1927
192,0.4167,0.8571,1499
203,0.15,1.0,1522
138,0.4375,0.8,1244
1618,0.25,1.0,1400
311,0.5,1.0,1681
1555,0.25,1.0,1663
683,0.52,1.0,810
1156,0.4,1.0,1775
1709,0.4815,0.75,54
23,0.3333,1.0,683
1591,0.2857,1.0,974
1265,0.3333,1.0,1388
1880,0.35,1.0,716
437,0.625,1.0,609
278,0.4,1.0,1062
758,0.2667,1.0,71
291,0.32,1.0,1079
1364,0.375,1.0,260
1688,0.25,1.0,38
1844,0.4,0.75,1290
702,0.3333,1.0,336
1244,0.3333,1.0,403
54,0.25,0.75,601
816,0.3333,1.0,1165
1495,0.5,1.0,81
1506,0.375,0.8,268
1579,0.5,1.0,1361
1792,0.3929,1.0,514
337,0.5758,0.8571,977
978,0.4286,1.0,437
1529,0.7208,0.9231,332
1341,0.3333,1.0,1834
837,0.3571,1.0,534
457,0.575,1.0,684
1617,0.48,0.7143,21
703,0.3571,0.8,668
728,0.4333,0.8333,529
574,0.2,1.0,1842
1309,0.15,1.0,1667
317,0.5556,0.75,880
1716,0.15,1.0,1293
1183,0.5,1.0,1272
1354,0.4,1.0,1795
543,0.25,1.0,1002
1222,0.5278,0.8571,946
1780,0.5429,1.0,126
1024,0.4667,1.0,318
1593,0.6191,0.75,155
539,0.2,1.0,320
631,0.4667,1.0,36
1253,0.4667,1.0,243
324,0.3438,0.8,299
1235,0.4333,1.0,1791
345,0.45,1.0,1283
243,0.4896,0.6667,1275
1648,0.4286,1.0,1046
1458,0.5952,0.8571,1436
1649,0.55,0.625,594
164,0.4286,1.0,99
1070,0.2,1.0,1813
1931,0.2917,1.0,1502
1626,0.3667,0.8333,1580
488,0.65,0.8571,745
857,0.5938,1.0,408
1066,0.5357,1.0,406
355,0.525,0.5714,1363
717,0.5143,0.8333,1477
1751,0.2,1.0,1025
77,0.4667,0.8333,398
940,0.3825,1.0,420
1697,0.5673,0.9194,1852
99,0.459,1.0,618
695,0.4103,1.0,1300
1410,0.3333,1.0,1016
522,0.6281,0.8222,708
1097,0.2244,1.0,73
896,0.3287,1.0,1509
323,0.4457,1.0,1690
1331,0.4326,1.0,319
1146,0.3421,1.0,156
769,0.3739,0.9787,101
115,0.3917,1.0,886
1329,0.3643,1.0,20
1110,0.2,1.0,1081
622,0.4074,0.9474,349
1061,0.3391,1.0,1285
1196,0.5167,1.0,1206
1850,0.4444,0.9474,125
679,0.5347,0.6154,1325
1738,0.5357,0.875,650
881,0.4509,0.6154,1666
1486,0.25,0.4444,1000
1045,0.3,0.6667,364
930,0.3818,0.5556,1848
1079,0.3248,0.8182,1771
1090,0.4199,0.9682,1638
517,0.4902,1.0,1179
478,0.3172,1.0,1909
132,0.3864,1.0,1940
451,0.3681,1.0,1750
1552,0.399,1.0,1838
1267,0.3442,1.0,261
408,0.5317,1.0,105
1807,0.5947,1.0,1821
125,0.6445,0.9829,1360
81,0.2911,1.0,519
1205,0.4886,0.9905,1769
1599,0.4944,0.9889,592
1296,0.3251,0.9759,1713
260,0.5046,1.0,1865
1184,0.405,1.0,993
1383,0.4155,0.9858,236
1904,0.3099,1.0,531
918,0.4194,0.9931,610
1180,0.4603,1.0,1891
1613,0.3333,1.0,168
1890,0.3182,0.9565,1192
800,0.3492,1.0,1226
313,0.4571,1.0,252
204,0.4219,1.0,1048
713,0.2813,1.0,969
1475,0.3929,1.0,72
1654,0.275,1.0,1796
223,0.42,1.0,1420
1484,0.1439,1.0,1632
259,0.7516,0.563,590
1382,0.4675,1.0,543
1252,0.3218,1.0,685
299,0.197,1.0,1916
214,0.5292,0.9615,64
363,0.1484,1.0,821
428,0.2902,1.0,47
997,0.25,0.9524,875
1427,0.2569,0.9787,968
1115,0.2261,1.0,1158
1232,0.3333,0.45,1683
1684,0.2355,1.0,1340
1657,0.2727,1.0,1110
1471,0.2552,1.0,1894
1638,0.3303,1.0,539
519,0.3214,1.0,1836
1168,0.4634,0.5333,409
1630,0.2874,1.0,1729
677,0.4911,0.9655,1595
1330,0.4444,0.8333,878
1777,0.3038,1.0,362
1074,0.3025,1.0,1719
191,0.5268,0.875,933
1774,0.3487,1.0,482
1460,0.375,1.0,488
97,0.3383,1.0,1095
327,0.2917,1.0,995
1645,0.1786,0.875,104
877,0.4722,0.9,1717
1106,0.375,0.8889,1823
1607,0.3889,1.0,270
362,0.2041,1.0,177
449,0.4722,1.0,1933
513,0.4286,1.0,1651
1346,0.2556,0.9,119
1833,0.36,1.0,1233
722,0.4133,1.0,412
1935,0.3128,1.0,1923
469,0.303,1.0,1783
996,0.1984,1.0,1815
119,0.3951,0.7907,759
649,0.3496,1.0,1471
1083,0.32,1.0,1316
1361,0.2556,1.0,703
1809,0.3852,0.9677,1543
1095,0.25,1.0,1652
1299,0.2546,1.0,854
474,0.3769,1.0,794
35,0.2361,1.0,541
1641,0.2571,0.9524,501
1448,0.4394,0.9565,1566
1411,0.2222,1.0,561
226,0.4336,0.9565,1023
1126,0.3056,1.0,1878
924,0.3498,0.9565,1037
688,0.2778,1.0,1695
163,0.2333,0.9375,606
48,0.275,1.0,562
575,0.2091,1.0,1442
453,0.3333,1.0,395
1615,0.2868,0.9706,1531
283,0.4,1.0,343
273,0.3611,1.0,647
1627,0.3659,0.8788,1228
1312,0.4159,1.0,791
994,0.2045,1.0,443
75,0.3141,1.0,845
799,0.3,1.0,976
869,0.4,1.0,276
1571,0.25,1.0,1515
1586,0.2941,1.0,1643
342,0.4018,0.9333,1452
1243,0.254,1.0,1925
608,0.3401,1.0,134
605,0.3723,0.7647,1881
1398,0.3036,1.0,333
1084,0.3111,1.0,444
86,0.1667,1.0,360
1210,0.4583,1.0,664
1440,0.284,1.0,1919
952,0.2444,1.0,1539
1445,0.485,0.6667,1247
880,0.2444,1.0,1882
998,0.5083,1.0,1154
937,0.3426,1.0,48
12,0.4937,0.9208,170
1864,0.4625,0.9891,1597
364,0.3333,1.0,218
1119,0.2333,1.0,1349
1409,0.3462,1.0,831
504,0.1136,1.0,1598
1204,0.25,1.0,400
905,0.26,1.0,1601
205,0.2188,1.0,26
1568,0.2031,1.0,1146
1670,0.2182,1.0,245
1556,0.1406,1.0,1342
1085,0.2143,1.0,1034
1283,0.2589,1.0,1097
764,0.3232,1.0,246
609,0.3636,1.0,1364
1776,0.2762,1.0,734
45,0.5582,0.3934,135
199,0.2778,1.0,244
1257,0.3333,1.0,1710
