Key_1_2,V31,V2,Key_2_9
1760,0,198,1736
1215,0,196,1838
1724,0,194,1508
1912,0,190,1019
852,0,159,437
1081,0,194,1791
1481,0,190,901
723,0,193,1461
1702,0,166,1295
144,0,163,481
886,0,195,317
1502,0,196,464
313,0,196,958
1606,0,195,198
550,0,190,1773
1336,0,198,611
510,0,198,776
116,0,194,1608
1303,0,198,1267
1699,0,200,123
386,0,193,1048
1821,0,200,1291
56,0,172,956
1802,0,194,1669
721,0,166,1781
1813,0,190,836
1490,0,171,1311
614,0,175,1502
1112,0,202,338
761,0,196,377
903,0,172,541
1665,0,214,546
322,0,214,319
72,0,209,416
1052,0,210,152
672,0,210,1748
750,0,218,507
154,0,211,1013
360,0,218,1234
928,0,212,65
1786,0,219,1423
1661,0,214,552
757,0,189,1442
1558,0,216,434
900,0,213,1004
1374,0,214,1835
1408,0,212,1583
465,0,215,683
525,0,216,353
600,0,211,1328
1057,0,213,26
817,0,216,937
595,0,218,1666
1413,0,216,1870
1432,0,220,1645
1193,0,216,563
987,0,219,1832
1783,0,212,1639
397,0,192,72
549,0,214,991
1845,0,218,1547
806,0,218,1301
318,0,214,1135
1611,0,209,1828
1221,0,217,1518
1450,0,212,1315
1240,0,217,697
230,0,220,887
1720,0,209,239
127,0,181,294
1839,0,212,1141
1659,0,221,1187
1137,0,216,1204
1651,0,214,1788
608,0,212,12
330,0,216,501
1535,0,217,426
1570,0,212,1878
1049,0,218,397
638,0,214,1286
959,0,218,404
798,0,192,226
1511,0,214,1321
398,0,211,81
165,0,211,116
1263,0,212,753
189,0,218,976
763,0,218,1599
995,0,215,1822
1701,0,213,822
882,0,218,513
1443,0,197,1416
1898,0,218,1794
1275,0,216,1021
921,0,211,410
1155,0,212,118
1818,0,212,277
722,0,212,1923
447,0,214,722
969,0,217,500
62,0,219,861
1579,0,213,622
1819,0,211,1006
619,0,189,511
436,0,207,103
391,0,214,942
296,0,211,1155
545,0,216,858
115,0,212,135
1061,0,210,43
1825,0,210,1913
1039,0,214,23
1185,0,209,493
1777,0,188,1100
261,0,216,10
482,0,216,540
704,0,218,369
521,0,216,1672
867,0,212,259
1136,0,213,1271
1349,0,212,119
730,0,180,1720
16,0,212,1807
1628,0,212,25
748,0,216,865
1668,0,183,172
1489,0,212,1054
1042,0,218,750
883,0,216,964
412,0,213,1774
420,0,214,891
561,0,214,591
466,0,216,951
1524,0,216,1358
147,0,172,742
173,0,216,1317
823,0,215,714
227,0,213,183
1714,0,221,1179
468,0,211,211
1857,0,210,405
579,0,209,637
905,0,212,1488
1885,0,210,860
1023,0,209,1901
850,0,206,856
864,0,211,1631
66,0,214,1453
1300,0,209,1636
1876,0,209,1152
1881,0,217,520
382,0,210,648
428,0,215,1217
26,0,217,388
1719,0,202,1357
1344,0,206,1240
198,0,203,1437
679,0,213,275
70,0,211,1787
1398,0,213,1080
1390,0,776,1654
1109,0,226,1058
1358,0,224,505
838,0,250,28
17,0,871,1335
1660,0,342,969
125,0,354,1278
252,0,345,1663
697,0,340,1683
589,0,332,1238
629,0,346,1266
676,0,373,908
1887,0,370,7
1250,0,360,425
578,0,878,233
1759,0,438,752
408,1,1027,1533
1749,1,1152,1265
1848,1,579,1380
628,1,1191,1131
783,1,960,166
297,1,589,170
627,1,782,771
1222,1,981,459
700,1,608,1793
1018,1,1259,556
742,1,804,1936
910,1,1218,970
773,1,408,870
1392,1,759,373
483,1,627,1727
1868,1,625,815
423,1,1225,432
1763,1,1201,98
982,1,777,528
1105,1,430,1779
1074,1,590,271
351,1,856,479
1833,1,1040,1066
1580,1,1185,898
1563,1,808,1869
1140,1,521,1690
1219,1,1232,916
1141,1,861,849
961,1,1295,1366
180,1,813,895
1598,1,328,1553
1054,1,334,41
802,1,624,783
899,1,667,1306
878,1,811,1824
226,1,482,1241
433,1,329,93
1733,1,706,1764
254,1,1248,1167
1863,1,1202,110
789,1,494,1296
631,1,866,453
1782,1,771,925
1000,1,568,371
790,1,822,1330
121,1,692,1460
303,1,980,694
642,1,589,1594
826,1,319,455
971,1,302,1668
1787,1,319,1704
1650,1,736,1150
824,1,307,1698
1403,1,762,1086
728,1,309,1653
321,1,581,129
1608,1,1212,1939
2,1,319,801
779,1,696,1866
782,1,1101,1933
251,1,311,366
1134,1,493,1819
759,1,604,567
1730,1,1242,1827
1082,1,1241,1530
377,1,309,1826
1160,1,1281,618
376,1,1148,1404
373,1,309,490
682,1,1128,88
586,1,548,1476
267,1,1219,1126
1075,0,1339,478
1144,0,16,378
1405,0,1333,151
1747,0,1333,1343
1032,0,1335,1546
13,0,71,918
1531,0,836,725
731,0,1330,1811
1469,0,1332,790
124,0,1333,485
962,0,1332,728
1294,0,1332,1845
1118,0,1334,744
1305,0,1334,1611
809,0,1332,839
744,0,1334,1859
661,0,1308,316
1514,0,1321,649
1607,0,1316,1092
1177,0,1466,1170
939,0,1373,700
1864,0,1455,821
1099,0,1448,809
1636,0,1437,252
434,0,1395,180
670,0,1457,1128
1844,0,86,94
984,0,132,18
1156,0,631,1850
623,0,635,939
151,0,636,1538
1162,0,635,580
216,0,636,984
1574,0,639,1763
1634,0,635,1223
1902,0,637,869
1094,0,632,606
378,0,632,161
153,0,632,1346
1712,0,632,1582
1028,0,633,347
637,0,632,322
1142,0,633,1040
819,0,631,1501
1445,0,630,1037
1465,0,630,1569
1575,0,623,182
1463,0,625,738
342,0,622,1178
1260,0,622,1035
131,0,623,874
1235,0,622,497
1571,0,622,387
1669,0,622,1408
1341,0,622,1024
135,0,49,164
88,0,1348,670
1330,0,1102,314
1499,0,210,1062
594,0,1170,1605
1653,0,392,1587
568,0,850,1151
712,0,402,1260
991,0,1360,11
1869,0,1336,1161
1890,0,1173,933
675,0,564,1247
399,0,374,961
776,0,943,441
922,0,528,1129
152,0,1347,1090
1619,0,492,1193
1874,0,740,1775
504,0,444,1680
78,0,132,1585
1493,0,900,350
690,0,538,337
1411,0,99,424
472,0,115,1471
554,0,396,691
136,0,944,1119
1688,0,1017,470
117,0,963,1700
1911,0,1305,701
1,0,1124,1002
1163,0,1314,608
1428,0,947,881
432,0,572,326
1282,0,381,1259
365,0,1616,122
1909,0,758,1560
132,0,199,756
1554,0,1573,1525
1545,0,779,494
1227,0,1642,140
1323,0,142,1626
1334,0,531,840
438,0,986,197
1306,0,1637,372
616,0,976,1876
1846,0,1135,1567
275,0,571,348
607,0,1348,1527
1121,0,1370,547
319,0,521,1272
688,0,1620,6
648,0,544,1085
702,0,1402,1693
317,0,757,587
1507,0,607,1337
1147,0,692,16
1092,0,914,635
955,0,380,963
1775,0,1638,581
734,0,223,281
94,0,124,1581
1522,0,92,601
1168,0,140,1308
780,0,120,256
320,0,88,360
174,0,1066,514
1053,0,547,300
685,0,960,1406
46,0,556,1833
1913,0,128,15
1012,0,1071,1708
1309,0,1096,1169
715,0,1539,736
280,0,33,883
1090,0,168,1472
405,0,1030,1625
946,0,38,820
1487,0,891,1403
375,0,292,150
531,0,1262,1339
925,0,1326,431
237,0,447,1390
669,0,1681,680
816,0,1689,1491
9,0,1684,1076
1534,0,1687,1674
1459,0,1665,208
1422,0,1656,1057
1385,0,1647,703
293,0,686,509
1741,0,1590,1545
943,0,734,1220
1718,0,768,19
1791,0,198,71
548,0,355,693
1271,0,151,1507
1264,0,879,717
988,0,404,115
894,0,518,619
646,0,1156,1505
120,0,260,1087
615,0,693,535
437,0,24,449
1785,0,1167,749
1431,0,928,258
860,0,27,487
3,0,64,1023
931,0,214,80
1216,0,1332,475
1683,0,490,884
1441,0,1324,1618
1738,0,23,1495
218,0,837,1451
1697,0,733,486
206,0,603,1107
364,0,1058,620
1254,0,1322,927
111,0,470,1528
1519,0,497,879
591,0,226,938
993,0,586,100
866,0,1592,1898
82,0,982,399
1896,0,1296,805
1557,0,1293,1414
114,0,67,403
1546,0,732,919
294,0,1376,395
737,0,222,799
418,0,1358,199
1888,0,169,325
640,0,313,367
667,0,1056,1750
572,0,1273,288
105,0,239,1728
1241,0,823,1413
192,0,695,75
1771,0,1170,363
585,0,927,138
51,0,1154,732
1703,0,1325,222
1184,0,567,1703
300,0,1263,578
1418,0,1285,803
1548,0,678,1
1895,0,1187,472
1270,0,1316,1635
79,0,931,1803
1717,0,329,1860
1700,0,669,1192
367,0,567,592
1556,0,1482,993
256,0,939,1163
563,0,176,301
1797,0,280,1031
435,0,1613,1410
680,0,1602,266
1921,0,966,76
1362,0,255,1212
327,0,858,393
1826,0,962,1226
221,0,542,3
1036,0,279,204
915,0,73,1829
949,0,404,986
835,0,583,1173
1379,0,103,460
573,0,404,524
1045,0,67,1689
630,0,1562,1523
858,0,488,307
609,0,975,114
285,0,1489,1164
1211,0,941,1623
1355,0,1141,544
129,0,1185,1810
658,0,985,1182
1071,0,625,1289
1130,0,1450,518
450,0,370,798
1793,0,1237,586
1387,0,742,1001
333,0,877,1519
1664,0,1020,610
1386,0,1420,153
426,0,1528,1797
1640,0,394,1659
1157,0,1278,305
1279,0,1075,1189
168,0,1308,754
1187,0,114,658
527,0,935,1273
343,0,1004,888
897,0,1009,761
339,0,994,1368
1438,0,616,721
1329,0,1223,68
1630,0,998,708
1602,0,1245,850
302,0,862,519
1924,0,1140,1821
1302,0,975,1083
602,0,815,734
47,0,738,1633
1572,0,780,1875
1832,0,902,1356
738,0,571,621
479,0,928,1839
916,0,904,716
1657,0,322,538
61,0,1159,102
370,0,692,1813
1667,0,778,1036
233,0,761,848
1283,0,746,772
507,0,348,62
1565,0,527,105
25,0,1302,1593
671,0,747,1350
551,0,740,657
282,0,1126,1715
203,0,291,1660
1058,0,584,1707
1873,0,528,444
1762,0,1047,1550
292,0,587,480
1009,0,814,1745
1918,0,1157,996
839,0,385,1342
1772,0,378,746
1641,0,388,1479
1373,0,253,39
1795,0,1316,759
1022,0,419,31
350,0,1346,1841
28,0,17,631
200,0,1232,1307
902,0,763,1893
460,0,1305,855
1284,0,1023,1733
718,0,705,935
1599,0,992,238
352,0,957,209
1908,0,1054,1785
957,0,164,1395
1359,0,1159,293
191,0,149,980
102,0,109,597
1690,0,179,1138
1396,0,194,1176
1083,0,282,1225
332,0,341,1651
919,0,318,1400
77,0,320,1897
736,0,203,1101
1851,0,323,61
622,0,1329,1103
304,0,1304,1902
978,0,806,1882
1189,0,1232,495
41,0,842,1027
1804,0,1297,1509
1914,0,768,160
335,0,1141,924
1247,0,1205,616
714,0,509,1359
559,0,370,1156
764,0,883,872
706,0,652,236
888,0,1227,1038
1464,0,829,1111
247,0,28,291
1875,0,86,435
1097,0,274,1239
1339,0,127,1322
425,0,133,1341
403,0,592,534
341,0,191,660
498,0,1506,988
195,0,1556,1370
487,0,1360,1768
1014,0,780,871
1293,0,232,48
687,0,1664,672
1060,0,1388,1452
1230,0,178,349
430,0,317,1561
95,0,335,739
625,0,222,542
547,0,131,1344
209,0,225,1918
1746,0,110,639
311,0,127,676
522,0,203,1896
719,0,81,1548
1479,0,314,576
1822,0,403,1492
371,0,1218,58
890,0,649,831
1213,0,900,1825
791,0,1126,613
1883,0,1286,570
612,0,856,928
618,0,682,740
1457,0,1088,56
1770,0,1135,1251
463,0,580,1916
1811,0,1222,614
1251,0,1045,1325
1798,0,1141,1352
1496,0,1090,254
134,0,1047,596
927,0,621,223
1767,0,1610,213
6,0,1629,1800
225,0,1466,361
1926,0,1078,1312
1543,0,1637,645
1453,0,1461,1283
644,0,1644,1730
1455,0,1610,1190
1644,0,1101,929
1740,0,918,141
12,0,904,1117
1616,0,904,1742
1165,0,594,1316
32,0,1254,523
1814,0,1168,344
1484,0,786,1183
141,0,1164,989
345,0,493,1852
35,0,800,536
1252,0,1285,512
1026,0,434,484
140,0,420,125
506,0,713,1201
693,0,256,1282
1125,0,205,462
1803,0,1051,1000
1920,0,1092,575
142,0,1088,147
778,0,1085,659
356,0,1090,385
1423,0,1083,775
1249,0,1195,1510
941,0,1234,699
1866,0,1084,1489
908,0,1088,602
741,0,1080,549
1288,0,1083,476
1139,0,1085,20
1178,0,1084,565
979,0,1080,438
725,0,1082,1886
1635,0,1084,247
1932,0,1322,229
224,0,342,673
1259,0,1080,318
65,0,1103,1233
1878,0,1078,1269
1326,0,1059,343
1470,0,1098,1686
194,0,1061,169
290,0,1056,1487
1626,0,1077,420
537,0,1151,1726
240,0,1076,1549
1220,0,1114,163
415,0,263,832
768,0,1122,499
760,0,1103,1168
1578,0,686,154
749,0,992,296
1704,0,1145,1427
739,0,567,1245
1559,0,785,615
857,0,655,474
1231,0,1098,1208
538,0,1145,246
1228,0,588,1924
299,0,1167,1175
1742,0,621,303
18,0,717,793
1595,0,360,1591
480,0,666,1275
1307,0,921,1293
727,0,1124,1648
1597,0,15,1215
990,0,24,1056
1686,0,1134,415
1146,0,1332,203
1692,0,1170,1616
1652,0,614,1721
832,0,166,1314
799,0,149,719
1076,0,60,1465
1046,0,80,1602
210,0,242,1930
1111,0,1121,1319
1236,0,1006,1411
1458,0,418,448
1830,0,646,142
55,0,1120,1834
787,0,342,57
1938,0,1296,1439
1816,0,1144,139
1021,0,1316,200
517,0,1264,987
1705,0,1064,398
695,0,322,1776
143,0,208,1842
650,0,212,1912
1446,0,1619,1747
1234,0,1625,977
1805,0,1622,1557
1638,0,1613,743
110,0,1587,791
800,0,670,308
1796,0,564,574
1927,0,1064,1589
1335,0,558,1716
930,0,783,1436
1232,0,116,1053
1673,0,111,1198
1368,0,13,690
1424,0,18,284
1622,0,11,1830
1257,0,18,134
295,0,24,1262
892,0,17,878
1108,0,19,1095
381,0,18,447
963,0,14,1574
467,0,17,380
1478,0,13,733
1041,0,10,1650
1420,0,12,1422
1612,0,11,1340
1461,0,8,594
653,0,12,1213
1849,0,8,666
597,0,36,880
709,0,33,1729
1115,0,1351,1705
1169,0,4,181
232,0,10,1171
126,0,1283,1817
281,0,34,1153
1342,0,1214,354
1448,0,79,329
1828,0,1158,289
305,0,817,825
1466,0,857,1044
1710,0,808,854
1539,0,1103,868
1016,0,828,1096
1513,0,974,1706
1015,0,396,457
1935,0,989,1531
869,0,1034,1874
1047,0,335,1613
940,0,1036,332
108,0,415,1532
1752,0,1095,1512
1195,0,1071,846
1437,0,989,1678
118,0,357,572
795,0,1009,168
530,0,373,715
92,0,386,1232
27,0,374,941
429,0,378,1717
841,0,362,595
1414,0,364,532
907,0,292,1836
1905,0,834,1622
844,0,1069,1808
8,0,1191,952
1573,0,1314,492
1417,0,1289,73
1790,0,280,1789
859,0,151,863
936,0,241,545
45,0,284,1263
1268,0,398,1684
106,0,563,1667
1925,0,1142,1369
1840,0,1072,781
1356,0,114,477
31,0,583,851
1621,0,588,1214
746,0,801,702
694,0,116,1928
534,0,918,983
1391,0,522,1075
536,0,340,1097
255,0,744,945
269,0,1104,1493
324,0,626,240
689,0,1050,1516
1900,0,667,510
1176,0,822,1470
1674,0,1055,171
847,0,1035,789
308,0,1130,1617
876,0,941,813
1525,0,1154,467
485,0,353,955
651,0,1115,1665
401,0,790,838
692,0,998,1694
756,0,966,1454
1604,0,1205,1049
1591,0,922,962
1815,0,923,689
613,0,927,709
1325,0,1245,1261
1842,0,729,364
1343,0,555,1050
1080,0,363,1017
1879,0,461,625
1748,0,549,1524
1919,0,565,1444
1267,0,443,713
1328,0,615,341
1226,0,357,1539
1495,0,339,1865
176,0,977,13
552,0,1129,1288
1471,0,802,4
592,0,936,302
1552,0,1058,1607
1727,0,1094,902
69,0,820,445
238,0,825,985
133,0,1139,953
726,0,1182,1222
937,0,1108,1082
158,0,625,417
1581,0,670,77
1135,0,1561,665
1069,0,1053,1632
1085,0,1077,1848
1324,0,1088,1030
674,0,801,461
1933,0,1036,692
654,0,1140,1202
871,0,1059,45
924,0,307,562
475,0,168,1435
1281,0,916,1771
166,0,1616,1211
1435,0,356,711
1030,0,1188,1468
340,0,796,1511
1186,0,1042,662
1440,0,1000,968
40,0,1184,1028
1794,0,770,9
885,0,465,1115
36,0,772,1718
1452,0,524,22
462,0,1083,1078
1243,0,689,1379
355,0,348,1022
1289,0,823,949
827,0,672,807
1736,0,1163,617
1409,0,1169,458
1596,0,335,1644
139,0,355,588
562,0,1046,1559
1658,0,1130,1297
184,0,1079,1384
868,0,526,1132
1126,0,1134,1112
1633,0,312,1520
286,0,446,1638
1322,0,818,334
1013,0,650,1536
1460,0,1549,1905
1351,0,1522,1256
743,0,1565,890
520,0,1166,365
1143,0,182,1069
264,0,152,930
1852,0,1150,784
1904,0,1525,1106
1167,0,1372,173
1429,0,797,1917
1567,0,1162,1426
1256,0,608,1252
673,0,1130,1681
1101,0,229,819
1206,0,852,406
1084,0,1231,235
137,0,804,249
4,0,1192,1804
1617,0,658,904
1048,0,1133,1563
805,0,290,418
1209,0,1216,1799
665,0,758,224
1371,0,806,1154
1492,0,493,1658
1077,0,628,280
1834,0,396,1620
1482,0,1116,162
1365,0,1137,506
307,0,1142,261
865,0,824,312
542,0,1162,644
861,0,399,107
983,0,1561,1326
1138,0,299,1600
1106,0,1580,1397
617,0,270,1713
1562,0,262,521
1044,0,251,1186
395,0,252,755
895,0,1585,810
1164,0,272,886
331,0,1579,685
298,0,1592,1417
1214,0,268,1673
1709,0,261,906
911,0,1600,1612
145,0,1584,1894
1679,0,254,605
1218,0,1602,430
1006,0,1598,1255
1817,0,265,593
1338,0,280,1264
1273,0,271,1012
1055,0,275,917
1823,0,262,24
372,0,1610,1430
1877,0,297,526
807,0,340,89
523,0,385,564
1311,0,1210,1026
1940,0,1244,1849
1515,0,1248,560
199,0,1601,440
529,0,1591,634
