Key_1_2,V27,V32,Key_2_7
1839,1.0,0,246
1659,1.0,0,1309
1137,1.0,0,1593
1651,1.0,0,592
608,1.0,0,1099
330,1.0,0,151
1535,1.0,0,647
1570,1.0,0,1031
1049,1.0,0,841
638,1.0,0,1226
959,1.0,0,509
798,1.0,0,1908
1511,1.0,0,1350
398,1.0,0,278
165,1.0,0,570
1263,1.0,0,1868
189,1.0,0,1470
763,1.0,0,1920
995,1.0,0,795
1701,1.0,0,1489
882,1.0,0,579
1443,0.119,0,655
1898,1.0,0,549
1275,1.0,0,305
921,1.0,0,1281
1155,1.0,0,1525
1818,1.0,0,811
722,1.0,0,1105
447,1.0,0,227
969,1.0,0,1272
62,1.0,0,1340
1579,1.0,0,262
1819,1.0,0,388
619,1.0,0,492
436,1.0,0,118
391,1.0,0,1562
296,1.0,0,1249
545,1.0,0,1933
115,1.0,0,1544
1061,1.0,0,1068
1825,1.0,0,892
1039,1.0,0,962
1185,1.0,0,1428
1777,1.0,0,482
261,1.0,0,990
482,1.0,0,944
704,1.0,0,862
521,1.0,0,89
867,1.0,0,1676
1136,1.0,0,307
1349,1.0,0,203
730,0.8183,0,877
16,1.0,0,1934
1628,1.0,0,1700
748,1.0,0,1878
1668,0.761,0,1875
1489,1.0,0,955
1042,1.0,0,1144
883,1.0,0,530
412,1.0,0,740
420,1.0,0,1176
561,1.0,0,1545
466,1.0,0,1603
1524,1.0,0,535
147,0.5378,0,932
173,1.0,0,1839
823,1.0,0,1714
227,1.0,0,943
1714,1.0,0,466
468,1.0,0,1721
1857,1.0,0,664
579,1.0,0,556
905,1.0,0,544
1885,1.0,0,606
1023,1.0,0,1431
850,1.0,0,1690
864,1.0,0,1822
66,1.0,0,571
1300,1.0,0,225
1876,1.0,0,1075
1881,1.0,0,1695
382,1.0,0,1889
428,1.0,0,1170
26,1.0,0,457
1719,1.0,0,1575
1344,1.0,0,777
198,1.0,0,261
679,1.0,0,1015
70,1.0,0,514
1398,1.0,0,1560
1390,1.0,0,1158
1109,1.0,0,987
1358,1.0,0,1358
838,1.0,0,1219
17,1.0,0,605
1660,1.0,0,65
125,1.0,0,1687
252,1.0,0,1522
697,1.0,0,132
589,1.0,0,1244
629,1.0,0,185
676,1.0,0,258
1887,1.0,0,162
1250,1.0,0,279
578,1.0,0,59
1759,0.633,0,844
408,0.2998,0,1905
1749,0.1384,0,767
1848,0.2253,0,1762
628,0.1773,0,109
783,0.1322,0,1930
297,0.1417,0,966
627,0.1292,0,697
1222,0.1353,0,849
700,0.1292,0,1451
1018,0.1361,0,1190
742,0.1322,0,1543
910,0.1376,0,97
773,0.1307,0,1061
1392,0.133,0,273
483,0.1307,0,1573
1868,0.2061,0,326
423,0.1417,0,1047
1763,0.1322,0,1814
982,0.1284,0,851
1105,0.1361,0,114
1074,0.1353,0,758
351,0.1292,0,754
1833,0.1284,0,651
1580,0.1262,0,1210
1563,0.1262,0,230
1140,0.1262,0,1050
1219,0.124,0,947
1141,0.1262,0,896
961,0.1292,0,474
180,0.1417,0,72
1598,0.1384,0,6
1054,0.1715,0,737
802,0.1384,0,265
899,0.3977,0,1494
878,0.1353,0,139
226,0.1384,0,426
433,0.1483,0,10
1733,0.1569,0,1864
254,0.1384,0,1235
1863,0.14,0,1150
789,0.1322,0,295
631,0.1322,0,1263
1782,0.1449,0,612
1000,0.1322,0,339
790,0.1449,0,1712
121,0.14,0,1729
303,0.1353,0,739
642,0.1449,0,1305
826,0.1441,0,1631
971,0.14,0,1939
1787,0.1892,0,382
1650,0.1322,0,1414
824,0.14,0,960
1403,0.14,0,528
728,0.1417,0,1738
321,0.14,0,1199
1608,0.1483,0,1618
2,0.2018,0,1874
779,0.1384,0,1866
782,0.1499,0,1273
251,0.1483,0,1529
1134,0.1384,0,1818
759,0.1322,0,949
1730,0.1353,0,1473
1082,0.14,0,1429
377,0.1659,0,615
1160,0.1696,0,698
376,0.1622,0,817
373,0.1483,0,1896
682,0.1441,0,199
586,0.1322,0,1649
267,0.14,0,1856
1075,0.7065,1,1437
1144,0.9755,1,372
1405,0.8861,1,7
1747,0.5805,1,3
1032,0.9806,1,746
13,0.9998,1,1141
1531,0.9915,1,1897
731,0.3601,1,761
1469,0.2998,1,216
124,0.4057,1,611
962,0.4399,1,707
1294,0.3819,1,211
1118,0.2288,1,1520
1305,0.2532,1,37
809,0.1954,1,1057
744,0.215,1,17
661,0.2984,1,1742
1514,0.2288,1,1735
1607,0.215,1,1016
1177,0.4763,1,993
939,0.2195,1,808
1864,0.3725,1,462
1099,0.215,1,671
1636,0.1852,1,1245
434,0.2173,1,1371
670,0.2253,1,1682
1844,1.0,1,1590
984,0.2699,1,473
1156,0.3154,1,1892
623,0.9792,1,704
151,0.9961,1,524
1162,0.9869,1,883
216,0.9999,1,1033
1574,1.0,1,1276
1634,0.9971,1,1707
1902,1.0,1,648
1094,0.7281,1,1060
378,0.9964,1,995
153,0.9891,1,276
1712,0.9451,1,1394
1028,1.0,1,311
637,0.998,1,861
1142,0.9999,1,1813
819,0.9919,1,215
1445,0.9998,1,784
1465,0.9977,1,298
1575,0.2739,1,821
1463,0.2712,1,177
342,0.2359,1,233
1260,0.2116,1,82
131,0.3241,1,1295
1235,0.3725,1,149
1571,0.2195,1,1621
1669,0.2288,1,459
1341,0.266,1,727
135,0.2432,0,325
88,1.0,0,846
1330,0.1822,0,581
1499,0.9774,0,1119
594,0.2432,0,859
1653,0.9987,0,126
568,0.3097,0,1623
712,0.5757,0,513
991,0.3068,0,560
1869,0.7955,0,810
1890,0.4317,0,1155
675,0.3329,0,1727
399,0.4284,0,361
776,0.3012,0,1127
922,0.3241,0,937
152,0.5461,0,1003
1619,0.2901,0,120
1874,0.5428,0,88
504,0.4089,0,396
78,0.991,0,772
1493,0.4465,0,1028
690,0.43,0,280
1411,0.6574,0,1420
472,0.3725,0,346
554,0.3285,0,540
136,0.1852,0,582
1688,0.2445,0,1538
117,0.1551,0,657
1911,0.1622,0,1008
1,0.1773,0,1559
1163,0.1622,0,565
1428,0.215,0,22
432,0.156,0,354
1282,0.1773,0,489
365,0.1622,0,735
1909,0.1954,0,900
132,0.2061,0,853
1554,0.33,0,1572
1545,0.3285,0,1684
1227,0.2051,0,1262
1323,0.2359,0,384
1334,0.9917,0,867
438,0.257,0,674
1306,0.2061,0,868
616,0.1954,0,1788
1846,0.4465,0,584
275,0.2061,0,137
607,0.2173,0,915
1121,0.2408,0,281
319,0.1773,0,910
688,0.463,0,1563
648,0.4366,0,1614
702,0.2819,0,1736
317,0.4729,0,1104
1507,0.2583,0,1468
1147,0.7955,0,1178
1092,0.1773,0,1708
955,0.3068,0,1389
1775,0.2288,0,725
734,0.2173,0,1550
94,0.1892,0,769
1522,0.9844,0,1882
1168,0.2173,0,1517
780,0.4763,0,1118
320,0.9929,0,1880
174,0.5212,0,1307
1053,0.1934,0,461
685,0.2739,0,1112
46,0.2288,0,1220
1913,0.3509,0,1706
1012,0.2288,0,141
1309,0.3419,0,1476
715,0.2195,0,1743
280,0.2359,0,1747
1090,0.4089,0,54
405,0.5378,0,602
946,0.2195,0,845
1487,0.1954,0,1898
375,0.2432,0,792
531,0.2288,0,1732
925,0.1862,0,239
237,0.1954,0,1906
669,0.9998,0,529
816,0.1954,0,433
9,0.2288,0,1480
1534,0.215,0,683
1459,1.0,0,1413
1422,1.0,0,541
1385,0.2051,0,404
293,0.1954,0,1457
1741,0.6422,0,138
943,0.1934,0,1348
1718,0.1773,0,140
1791,0.2061,0,444
548,0.5296,0,1192
1271,0.1696,0,183
1264,0.2173,0,1909
988,0.1696,0,744
894,0.2532,0,623
646,0.7955,0,742
120,0.2051,0,1361
615,0.3329,0,394
437,0.2116,0,1746
1785,1.0,0,1439
1431,0.1773,0,694
860,0.2901,0,123
3,0.1753,0,1083
931,0.2359,0,964
1216,0.1753,0,1775
1683,0.2195,0,454
1441,0.2195,0,904
1738,0.2984,0,486
218,0.2051,0,899
1697,0.1773,0,292
206,0.266,0,385
364,0.2051,0,1100
1254,0.2532,0,1846
111,0.2432,0,1
1519,0.1852,0,1904
591,0.6173,0,1872
993,0.1753,0,1925
866,0.4963,0,889
82,0.5708,0,520
1896,0.2359,0,946
1557,0.3241,0,1433
114,0.2408,0,1808
1546,0.2699,0,254
294,0.3329,0,191
737,0.2942,0,1160
418,0.1965,0,1937
1888,0.223,0,1891
640,0.1773,0,1054
667,0.6189,0,721
572,0.2901,0,847
105,1.0,0,1406
1241,0.1773,0,969
192,0.7147,0,1659
1771,0.1773,0,1172
585,0.2469,0,117
51,0.6514,0,1653
1703,0.7512,0,1655
1184,0.463,0,519
300,0.8749,0,505
1418,0.2914,0,347
1548,0.8355,0,1761
1895,0.2583,0,1274
1270,0.2699,0,1045
79,0.2901,0,1609
1717,0.1954,0,488
1700,0.1934,0,1639
367,0.3509,0,1395
1556,0.5708,0,1463
256,0.2173,0,600
563,0.257,0,713
1797,0.3479,0,1887
435,0.2792,0,247
680,0.4399,0,1477
1921,0.2253,0,1760
1362,0.204,0,1895
327,0.23,0,1730
1826,0.2469,0,348
221,0.2061,0,430
1036,0.8355,0,1014
915,0.2288,0,306
949,0.2288,0,1806
835,0.1822,0,1801
1379,0.2928,0,855
573,0.1773,0,1402
1045,0.1659,0,1065
630,0.2583,0,1090
858,0.2712,0,1279
609,0.266,0,1422
285,0.286,0,434
1211,0.1622,0,1488
1355,0.1551,0,1329
129,0.1449,0,351
658,0.1687,0,1227
1071,0.7254,0,1169
1130,0.1862,0,43
450,0.2432,0,300
1793,0.2914,0,1237
1387,0.3882,0,1106
333,0.1773,0,1032
1664,0.2173,0,934
1386,0.2061,0,533
426,0.2739,0,1935
1640,0.1773,0,223
1157,0.2173,0,1089
1279,0.2061,0,1424
168,0.257,0,1275
1187,0.3097,0,408
527,0.1934,0,1512
343,0.1822,0,566
897,0.2914,0,1254
339,0.1852,0,1334
1438,0.9954,0,1717
1329,0.2105,0,604
1630,0.1696,0,1796
1602,0.2432,0,829
302,0.215,0,355
1924,0.2482,0,970
1302,0.2173,0,1596
602,0.1773,0,668
47,0.2288,0,411
1572,0.3068,0,314
1832,0.1862,0,757
738,0.2432,0,1452
479,0.1954,0,1498
916,0.1862,0,290
1657,0.2288,0,1681
61,0.2901,0,1261
370,0.3168,0,1568
1667,0.2116,0,145
233,0.1499,0,1849
1283,0.2173,0,804
507,0.6574,0,627
1565,0.9999,0,1799
25,1.0,0,1458
671,0.3882,0,956
551,0.1753,0,1128
282,0.556,0,1493
203,0.1954,0,711
1058,0.8061,0,332
1873,0.1892,0,1380
1762,0.215,0,1251
292,0.2432,0,1855
1009,0.23,0,909
1918,0.3977,0,789
839,0.5789,0,1617
1772,0.997,0,1693
1641,0.9996,0,1332
1373,0.997,0,828
1795,1.0,0,1095
1022,0.8612,0,1646
350,0.2195,0,1335
28,0.1753,0,1224
200,0.23,0,1343
902,0.5951,0,287
460,0.7462,0,555
1284,0.2482,0,1156
718,0.7933,0,1066
1599,0.2408,0,1268
352,0.1892,0,1504
1908,0.6422,0,1278
957,0.976,0,1417
1359,0.417,0,1699
191,0.556,0,768
102,0.6868,0,442
1690,0.4366,0,952
1396,0.7776,0,639
1083,0.9076,0,1877
332,0.5162,0,1202
919,0.257,0,1580
77,0.3663,0,58
736,0.5029,0,1341
1851,0.8299,0,667
622,0.5642,0,221
304,0.3663,0,991
978,0.3419,0,470
1189,0.5063,0,1053
41,0.8299,0,1709
1804,0.417,0,1645
1914,0.5967,0,1810
335,0.5903,0,1338
1247,0.2914,0,1566
714,0.3494,0,523
559,0.2792,0,941
764,0.9608,0,1116
706,1.0,0,1359
888,0.4729,0,938
1464,0.2712,0,1142
247,0.2469,0,1323
1875,0.9603,0,176
1097,0.3241,0,1638
1339,0.4219,0,921
425,0.3509,0,1399
403,0.9546,0,419
341,0.2532,0,402
498,0.2432,0,1009
195,0.5626,0,429
487,0.2739,0,776
1014,0.4498,0,1486
1293,0.9998,0,171
687,0.5329,0,890
1060,0.4235,0,1869
1230,1.0,0,220
430,1.0,0,1183
95,1.0,0,835
625,0.9935,0,1637
547,0.9993,0,92
209,0.9999,0,182
1746,1.0,0,1475
311,0.9769,0,1239
522,0.9676,0,1108
719,0.7659,0,547
1479,0.8705,0,1823
1822,0.5296,0,1283
371,0.266,0,1302
890,0.6268,0,928
1213,0.2432,0,820
791,0.3977,0,854
1883,0.2901,0,1705
612,0.9419,0,1518
618,0.2432,0,568
1457,0.3068,0,1441
1770,0.2712,0,1666
463,0.257,0,670
1811,0.2583,0,31
1251,0.2901,0,352
1798,0.2914,0,538
1496,0.257,0,1004
134,0.3285,0,465
927,0.8336,0,1271
1767,0.2901,0,1086
6,0.6781,0,1582
225,0.4763,0,1598
1926,0.2914,0,61
1543,0.5951,0,446
1453,0.2901,0,635
644,0.2901,0,1767
1455,0.8749,0,515
1644,0.9474,0,512
1740,0.3068,0,1311
12,0.2288,0,1000
1616,0.2482,0,1811
1165,0.257,0,1592
32,0.3197,0,1002
1814,0.2686,0,1285
1484,0.1852,0,303
141,0.2116,0,1812
345,0.4779,0,244
35,0.4366,0,619
1252,0.5063,0,1702
1026,0.9272,0,148
140,0.8123,0,1134
506,0.4729,0,942
693,0.5279,0,39
1125,0.3154,0,690
1803,0.2739,0,1495
1920,0.6438,0,1546
142,0.5822,0,266
