V16,V17,V18
0.340802,0.493387,0.696087
0.127327,0.0337278,0.211404
-0.239172,-0.196214,-0.0697998
0.256535,0.28974,0.407041
0.185471,0.0963187,-0.247502
2.00279,0.226576,-0.220236
0.826334,-1.64314,-2.08984
-6.58275,-13.3143,-16.7005
1.71421,1.82814,2.14678
-0.464182,-0.471995,-0.488922
0.641587,0.0715886,-0.00185021
0.228584,0.0197667,0.312084
0.181848,0.284773,0.00078327
2.17656,2.00198,2.25214
-0.765909,-1.70592,-7.34327
-0.0113259,-0.145091,-0.108431
-0.220055,-0.126949,-0.150551
-0.451553,-0.0445225,-0.109327
-0.838137,-0.767855,-1.04799
0.0773574,0.11122,-0.22138
3.85406,2.80348,2.64848
-0.209261,0.0310537,0.198338
-0.823393,-0.728758,-0.543251
-0.598072,-1.06326,-2.11102
-25.5493,-27.7026,-14.9012
-0.00479477,-0.0954584,-0.0140181
-0.828282,-0.574369,-0.381058
2.10525,1.613,2.65314
-7.43682,-10.087,-12.076
6.21924,1.06332,-1.77119
-1.80259,-2.71616,-1.81788
-0.425409,-1.44802,-0.994009
-0.606185,-0.515348,-0.230579
0.698842,0.711017,0.808621
-0.050848,0.877205,1.6005
1.21203,0.647541,1.81192
-0.43186,-0.953659,0.229382
0.152829,0.050842,0.126392
1.71682,1.79122,0.94664
-2.29101,-2.28207,-2.22783
2.12911,1.918,3.08117
0.975845,1.07597,1.11935
-0.246007,-0.197828,-0.0925401
-8.33379,-8.45443,-9.07296
0.211753,0.261651,-0.553984
0.634569,0.123012,0.383949
0.803818,0.510619,-0.716493
0.998004,1.01579,1.03074
-0.294959,-0.354266,-0.229556
-2.28456,-3.14149,-2.4846
-0.24942,0.947208,0.626482
-1.33424,1.92973,3.92433
-0.552117,-0.458652,-0.464288
2.55353,1.51264,0.575823
-1.14291,-2.07343,-1.98468
-1.1764,-1.89687,-0.915733
0.292648,0.660421,0.786183
2.15035,2.17086,2.15914
1.0367,1.13602,1.36685
1.07111,1.01084,1.05031
-2.33033,-2.35757,-2.63228
0.274392,0.122892,3.65773
0.778888,0.913343,1.14557
1.85067,2.31239,2.5087
-0.160466,-0.745541,-3.78533
0.886526,0.557221,0.0635971
-0.423675,-0.662108,-0.854651
-3.86195,-3.97879,-3.57941
-0.60268,-0.442752,-0.376323
-0.668476,-0.288274,0.369677
0.852572,0.413368,-0.0230113
-0.197356,-0.413098,-1.37249
-0.367946,-0.319864,-0.10714
0.595814,0.795625,1.03675
1.2074,0.581753,0.121352
-0.208967,-0.469431,-0.740332
0.32979,0.298385,1.07928
-0.0587896,-0.150793,0.435673
0.11746,-0.269995,-5.05041
0.547501,0.562073,0.65044
-0.194417,-0.220404,-0.206926
0.220526,0.921021,0.550355
-0.108535,-0.347851,-0.455468
0.776743,0.241571,0.94597
-1.20385,-0.907969,-1.10992
-0.388096,-0.416889,-0.151671
-0.0647449,0.264236,0.300978
0.337912,1.10111,2.41735
-2.57533,-3.15833,-4.19926
0.702511,-0.705556,0.47183
0.344216,0.192667,0.472736
-0.461198,-0.311281,0.287141
-0.953329,-0.670668,-0.50343
0.162285,0.546867,1.00583
0.91163,0.458556,1.28162
0.297595,0.44374,1.15163
3.04267,2.81737,2.40932
-0.609677,-0.693802,-0.719693
2.67656,3.1418,4.87369
0.159883,0.0370906,-0.852932
1.07943,0.6602,0.148876
-0.451516,-0.434798,-0.359523
-2.43613,-2.41694,-2.1864
-0.304115,-0.323244,-0.0772407
-0.00250034,0.288511,0.208753
-0.253526,-0.195322,0.614856
-0.55619,-0.694258,-0.858381
0.422776,-0.602798,0.644521
0.70357,0.448308,1.28898
-1.72606,-1.56995,-1.43355
-0.0815331,-0.00441268,0.154249
-3.15753,-1.68892,-0.619471
0.274247,0.352089,0.368397
1.40461,0.899488,1.08682
0.715227,0.507803,0.646293
0.404179,0.33582,0.771135
0.54255,0.827645,0.963272
-3.5981,-2.88594,-1.20337
0.346572,0.229249,-0.752175
1.84396,1.70877,1.05909
-0.0757141,-0.323995,-0.656734
-0.452153,-0.689442,0.0568191
0.142573,0.284969,0.614641
-6.37026,-5.39372,-4.44067
-1.16937,-1.67583,-1.67699
-1.14879,-0.982831,-0.777942
-3.42075,-3.3985,-3.22244
-0.1183,-0.0919194,0.474817
-1.06239,-0.913087,-0.629664
1.48897,0.460907,-2.1936
-8.24334,-10.2073,-10.3918
0.466055,0.548943,0.496083
0.0329681,-1.08025,-14.3552
0.584093,0.400178,1.03463
-0.142317,-1.87502,-27.651
-0.491004,-0.126999,-1.22741
0.539803,0.520512,1.00515
0.395811,0.73018,1.98816
-4.10376,-12.4257,-9.13869
-2.12829,-5.24465,-6.08086
-4.37717,-4.60279,-4.64672
-0.428335,0.468387,1.19308
2.67384,2.30491,3.06971
0.0321099,-0.120505,0.00940382
0.995601,0.898322,1.45073
-0.293885,0.123703,0.262589
6.31626,6.0297,3.72982
4.82742,4.0841,2.15638
1.67718,1.64594,1.67807
0.0982095,0.12816,0.239184
0.506237,-0.372869,-7.84299
-2.77853,-2.73952,-1.88268
0.703749,0.717021,1.6389
0.371023,0.932481,0.193045
0.609629,0.931861,1.25523
0.76716,0.910134,1.91188
-0.611881,-0.640421,-0.594982
0.317391,0.107941,-0.215967
0.776945,0.488827,-0.136983
2.4161,2.55513,2.47534
-1.06009,-0.831766,-0.904813
1.04047,2.71026,3.19871
0.246026,0.327147,0.666859
-0.183493,-0.290187,-2.63134
-0.358906,-0.314816,-0.128145
0.197906,0.0549202,0.248068
-0.680465,-0.713493,0.468772
0.0627732,0.582158,0.687669
-1.26561,-1.15413,-0.793347
-0.400582,-0.380815,-0.314145
-0.602213,-0.38562,-0.19066
2.32169,2.38035,2.0359
0.0667531,0.170717,0.484685
0.0973608,0.208869,0.284822
1.6656,1.21743,2.04043
-0.60663,-1.62388,-2.67444
0.147472,0.0420794,0.397588
-0.229578,-0.521505,-0.199282
1.41959,1.34983,1.87568
0.0974096,-1.10302,-2.40359
0.426455,-0.817579,0.351781
-1.56849,-2.9467,-9.38044
-1.06054,-1.24671,-1.37321
-1.48267,-0.83135,-0.857704
2.08063,2.38746,3.58731
-1.82189,-0.726889,0.0064856
0.440703,0.381659,0.236325
2.00534,1.59004,1.08256
-0.0811817,0.0363746,-0.0416325
0.374717,0.876981,1.05265
0.13151,0.0471731,0.557172
-1.57371,-1.87053,-1.92619
0.754996,0.709254,0.573969
-9.30456,-8.34952,-7.09993
1.04456,0.82194,0.570312
-0.0400967,-0.178424,-0.149649
-0.942741,-0.978999,-0.71044
1.21569,1.07603,1.74698
-2.06707,-1.44241,-0.526127
1.38278,-0.550214,-0.75111
2.23648,2.13538,3.21303
-0.92847,-1.30304,-1.29785
0.600458,0.697868,1.01837
0.530576,0.0434438,-0.706469
0.339337,0.482787,0.397835
2.19383,2.04635,1.91837
-3.76473,-0.479276,0.805856
-0.376513,-1.37095,-1.19667
-1.98237,-1.92647,-1.78887
0.229972,0.105162,0.629609
-1.33149,-1.21009,-1.06051
1.14312,0.532153,-1.30043
-0.499757,-0.70496,-1.30488
-0.32012,-0.144756,0.136641
-0.998576,-1.30437,-0.303381
0.77543,0.568861,-0.548933
-1.97302,-2.51183,-2.15018
1.01033,-0.295947,-1.13476
0.247732,0.196418,0.400287
0.476403,0.482857,0.731593
0.512877,0.455158,1.59378
0.503232,-0.147094,0.235622
0.508668,0.526085,0.63183
-0.402831,-0.499236,-0.558462
0.510195,0.450282,0.366113
-0.0509569,-0.0816437,-1.06086
0.103533,0.680199,0.511928
0.463597,0.221562,-0.498179
1.15757,0.678769,1.3878
-0.878204,-0.737821,-0.15346
2.44382,-0.212187,2.3763
0.407663,0.343466,0.316825
-5.02033,-4.91318,-4.97553
2.51843,1.95618,0.775832
1.06295,0.972104,1.25679
-1.26238,-0.879545,-0.494714
-0.471641,-0.492715,-0.206886
-2.85083,-3.12966,-3.88993
0.374076,0.122083,1.11118
0.105592,-0.390212,-0.961287
-0.594827,-0.673276,-1.10168
0.5931,0.698614,1.09721
0.800597,0.796239,0.683624
-0.0836753,-0.272715,1.63106
1.35978,1.25159,1.53146
-0.198521,-0.405393,-0.664853
1.54668,1.83979,1.53379
1.17385,1.01053,1.26055
-4.53371,-4.95376,-4.4512
0.161992,1.12465,2.31927
-0.90199,-0.968486,-0.938419
-0.37957,-0.860081,-2.11917
0.238811,-0.403886,-1.02218
1.08764,0.987044,1.18216
1.13747,1.10348,-0.891503
1.38813,2.17477,3.18492
-0.408935,-0.207627,-0.0585562
1.52183,1.36602,0.860942
-0.611827,-0.472716,-0.185298
-0.49002,-0.684742,-0.946468
0.390778,-0.326653,-2.65904
-4.13245,-5.16574,-6.7122
0.0287505,0.0378834,0.0190895
-4.74969,-7.44257,-8.39198
1.00773,0.886629,0.218052
-0.427032,-0.576647,0.341968
-0.958731,-0.873173,-0.709719
0.363306,0.344521,0.980363
0.683262,0.608157,0.547228
1.78926,1.73788,1.62541
-0.91374,-0.909057,-0.90495
-1.69291,-1.59619,-1.83834
1.94122,1.77889,2.80254
1.8092,0.00875647,0.396425
0.842261,0.744743,1.34794
-0.776749,-1.2386,-1.9032
0.528903,0.164152,0.565374
0.249148,0.238628,0.171316
-1.23954,-1.195,-1.0762
-0.0604978,0.0177119,0.141223
-0.292785,-0.596238,-0.583825
0.314789,0.562738,0.754253
-0.341918,-0.378394,0.0269185
0.440376,0.502037,0.258589
-0.593879,-0.453374,-0.451998
1.0403,0.936105,1.67521
0.592588,0.511725,0.994792
-0.288052,0.138707,0.341522
1.41125,1.0191,2.58684
-0.664569,-0.657795,0.230517
1.0747,1.48791,2.50136
0.279651,0.543413,1.00477
-0.134193,-0.235456,0.0598161
-0.474418,-0.436783,-0.194629
-0.86779,-0.741962,-0.584804
2.64524,0.377989,0.194746
0.680539,0.918864,1.54835
2.49497,0.969854,0.22791
-0.37402,0.0353598,0.570982
-0.371802,-0.285064,-0.169027
1.67398,1.21271,2.77208
-11.3945,-11.3288,-15.2011
-0.0724025,-1.00353,-1.91722
-0.810366,-1.03339,-1.28003
-1.0713,-0.694673,-0.605209
1.21522,0.879152,0.842445
1.54243,1.67978,1.90341
-1.33916,-1.24002,-1.09637
2.05612,3.75952,5.96352
-1.27335,-2.57739,-3.43764
2.3912,2.20393,3.07551
1.41241,1.36368,0.976351
-0.105462,0.151244,1.18946
-3.12845,-3.51265,-0.476887
-0.705488,-0.69866,-0.794895
-1.10859,-0.697264,-0.37271
-0.208775,-0.563517,-0.372232
0.340187,0.247415,1.23857
7.41379,0.872036,0.07332
-3.50547,-3.26434,-2.0969
1.03588,-0.286176,-4.34411
0.713771,0.456898,0.594957
-0.271282,-0.498968,-1.31176
1.03595,1.06056,1.33507
3.32313,2.93054,1.55547
-0.606734,0.4123,0.814134
-0.765376,-0.226377,-0.107483
0.632116,0.755367,0.590112
1.02145,0.6013,1.24155
-0.404493,-0.308141,-0.249551
-0.220654,-0.110244,0.151685
1.85123,1.85571,1.88812
-0.222611,-0.385154,-0.419042
1.37042,1.4191,1.55722
0.547294,0.450713,1.51241
-0.126164,-0.465505,-10.6847
-0.443757,-0.409057,-0.350808
-2.49809,-2.42115,-2.4346
0.0880872,0.0356129,0.286905
0.281654,0.170797,-0.348992
0.15892,0.103584,0.0756269
1.72784,1.71514,0.8452
-1.45528,-1.38735,-1.36473
0.314001,0.305712,0.430026
0.0972035,-1.14702,0.258199
0.841786,0.733738,0.657651
-0.759796,-2.21245,-3.2169
0.910233,0.840667,1.01262
-0.194742,-0.105127,-0.373587
-1.5057,-1.33204,-1.11419
0.285095,0.124444,1.68724
-0.249772,-0.398729,-0.920891
-0.217041,-0.636409,-1.00017
2.80505,2.91043,3.4013
-3.53697,-3.58584,-3.40727
0.301213,0.18208,0.363604
-1.60539,-2.15574,-1.71005
2.7746,2.81384,3.08882
0.847529,0.902995,1.42453
0.306942,-0.0781522,-3.83487
-3.61989,-4.02756,-3.74296
1.00014,0.332925,-16.9741
-1.14501,-1.34116,-1.7773
0.556389,-0.2081,-13.671
0.362334,-0.619786,-1.35381
-1.13812,-1.10901,-0.225971
-1.7971,-1.68198,-1.57125
-1.08978,-1.11703,-1.08589
-0.1755,-0.270448,-0.376854
1.50722,0.713009,-0.411634
0.492677,1.35874,3.39991
-0.735654,-0.377324,-2.02815
-1.5745,-1.31443,-1.0875
-0.175669,-0.0935828,0.463843
2.36296,2.23814,2.10731
0.588327,0.414527,-0.0311405
-0.45572,-0.2452,0.0108942
-4.9619,-21.2105,-19.3461
-0.265573,-0.335825,-0.0987646
1.90746,1.7741,1.07605
0.836313,0.930556,1.01744
-0.421482,-0.186507,0.135411
-5.75759,-8.35872,-9.3843
0.904451,0.811244,1.39436
0.0707138,0.326515,0.0522309
1.21278,1.09184,0.545852
0.256907,0.858087,1.21385
0.843253,0.155807,-19.7326
-0.308211,-0.254599,-0.684358
-7.2134,-7.21822,-7.01774
-1.64844,-1.57288,-1.23736
-0.735789,-0.879536,-0.804369
0.342421,-0.713374,0.68128
0.504303,0.583362,1.01264
-0.886996,-0.788217,-0.765462
-5.09488,-4.63392,-4.18223
-27.5869,-24.5687,-25.1096
1.76247,1.86213,1.85335
-0.446872,1.06721,1.53872
-2.91479,-2.88761,-2.89633
0.971301,1.06705,1.04393
0.0918433,0.244067,0.42093
-0.637258,-0.551165,-0.230459
-0.591192,-0.594426,-0.905581
0.393967,0.280993,0.922201
0.457996,-0.594371,-1.14055
1.39733,1.5099,1.77741
0.229265,0.2743,0.363545
-0.629719,-0.663568,-0.143685
0.716681,0.61693,1.22726
0.129038,0.0910017,0.139998
0.107924,0.247742,0.580797
-2.49323,-0.923478,-0.87374
1.13104,0.995681,1.08357
-5.46119,-5.382,-5.08937
-0.239151,-0.00112711,-0.11713
0.168186,0.37468,0.520483
1.82209,1.96083,1.7236
0.0336183,0.123362,0.240025
0.655397,0.432353,1.54145
-6.54324,-8.18577,-9.23328
2.83575,2.67406,2.81361
0.464642,0.485383,0.502932
-1.35027,-1.44927,-1.45531
-0.0910959,0.0668674,0.405688
-0.153463,-0.0793301,-0.022052
1.22302,1.25652,1.50817
-0.103397,-0.555538,-0.73225
-5.06585,-5.54289,-4.23038
-0.49481,0.129559,0.259688
0.00373603,0.00259894,0.168097
-0.38564,-0.26578,-0.0127826
0.575131,0.603088,0.73518
-0.897205,-1.03716,-0.576976
3.49598,2.19632,0.43201
0.740779,0.808361,1.29291
-0.611641,-0.633562,-0.291833
-0.614876,0.588638,0.834598
2.09972,1.23701,2.37989
-0.189659,-0.935955,-2.05222
-1.15996,-1.40072,-2.28128
-0.255452,-0.58297,-1.93879
-0.10998,-0.132668,-0.140687
0.384359,-0.0105241,-0.292592
-0.118481,-0.0645409,0.142932
0.178832,0.452629,1.20591
-0.569144,-0.726328,-1.41689
0.23419,0.616854,0.86903
1.13802,0.289466,-4.59366
-0.647368,-0.488977,-0.372288
0.186775,-0.54539,-2.87397
-0.164917,-0.153462,0.298541
1.09383,1.10455,1.58456
2.95382,2.95619,3.14785
0.499102,0.975015,1.08507
-0.54697,-0.45647,-0.996321
0.876843,-0.398234,-1.24104
0.208243,0.228782,0.244159
0.0820204,0.208749,0.332344
0.00851758,-0.0269376,-0.0542597
-1.51821,-1.61644,-1.25961
0.631955,0.59182,0.348983
0.966213,0.916977,1.82759
-0.212232,-0.391752,-0.39226
0.449539,-0.22683,-2.39241
-1.00551,-1.43272,-2.72242
0.212061,0.754846,1.23552
-1.44589,-2.37875,-2.5079
0.0318814,-0.11667,-1.03442
0.40792,-0.106305,1.35949
-0.237916,-0.190982,-0.153927
1.30855,1.16916,2.32873
-0.329681,-0.634116,-0.748519
13.5146,15.027,14.8285
-1.56946,-1.66969,-2.61976
-0.0381773,-0.111831,-1.39109
-0.660824,-0.489208,-0.350979
-0.574381,-0.467985,0.346022
0.740136,0.498912,0.193894
1.21968,1.17338,0.437387
2.13892,1.73428,1.73753
-0.27333,-0.151007,-0.0235045
1.49261,0.385072,0.00506616
0.369305,0.588926,0.629201
0.182159,-0.0154223,1.06366
0.388195,0.212215,-0.392017
2.54222,2.10516,1.89633
0.380382,0.290666,0.434479
1.57886,-0.657205,-4.44034
1.4418,1.45937,2.18068
-1.05525,-0.977113,-0.206773
-0.592356,0.771076,2.11217
-0.408234,-0.0444069,0.190966
-1.17737,-0.823937,-0.680909
1.0203,0.938062,1.42883
1.80449,1.13895,1.15536
0.673477,0.165016,-0.216477
0.366758,0.563683,1.05639
0.614319,0.57932,0.538826
0.00654916,-1.00561,0.843136
-1.78439,-1.9161,-1.58582
1.59199,1.91013,2.13953
0.21015,-0.0536779,0.450497
-7.53824,-7.35918,-7.34822
2.21574,2.29653,2.52077
0.279195,-0.461547,-1.28356
0.182331,-0.776988,0.747431
0.953165,0.77556,0.889922
1.26175,1.18115,0.943051
0.744698,0.0723012,-0.597982
1.04235,0.860501,0.625424
0.498603,1.25018,1.00882
0.999961,1.07232,1.12668
-0.636765,-0.00739668,0.00992727
0.0490249,0.168507,0.224873
0.227188,0.392666,0.494417
0.0229844,0.0296794,0.0267301
-1.78341,-1.84181,-1.58927
0.0189863,0.0893252,0.571172
-1.65136,-1.60949,-1.97375
0.814496,0.763286,1.01472
-0.399015,-0.112624,0.244071
0.755495,0.723399,0.449414
-0.242225,0.0534833,0.459514
-0.875154,-0.587317,-0.00968743
1.08368,0.820768,1.19432
2.543,0.338879,-1.25994
1.62654,0.552322,-0.156288
0.473096,0.283417,0.113478
-0.110286,-1.37036,-3.44974
0.377482,0.230697,1.98369
-0.745117,-1.97576,0.435081
1.24889,1.37989,1.74674
0.507051,-0.838137,-1.47782
-6.23386,-6.21992,-6.24742
0.231352,0.401306,0.706263
0.907776,0.916881,0.91806
-1.95704,-2.0791,-2.16542
0.0222813,0.0858725,0.168996
-0.0324045,-1.90014,-4.95455
-7.83143,-8.0285,-7.49958
1.03275,1.00711,1.04178
0.424303,0.181722,0.508117
0.133599,0.355963,1.61065
-0.310449,-0.440424,-4.017
-0.254168,-0.30978,-0.373412
-1.98517,-1.86393,-1.91868
2.46934,2.2494,1.64233
-1.93592,-1.36755,-1.41215
2.09156,2.09793,2.09634
0.350848,0.664974,0.762843
0.605412,0.378522,0.00854284
0.784953,1.0077,1.30896
-0.235684,-0.250668,-1.10618
0.350795,0.0118789,-0.581545
-0.476602,-0.455879,-0.432937
-0.0121191,0.0327047,0.763457
0.084477,0.870484,0.517555
0.678388,0.761025,0.857442
-0.531116,0.184711,1.25727
0.216223,0.0319906,0.541533
1.00845,1.26567,1.39177
0.647078,0.218364,0.16575
0.539548,0.355002,1.10634
1.92349,1.81462,2.51646
-0.148169,-0.461091,-0.944601
-2.51616,-2.49348,-2.40457
0.251698,0.12716,0.512194
0.137986,0.246575,1.29922
-1.93448,-2.31482,-3.04714
-0.0158903,-0.123733,0.467261
-3.34213,-2.74456,-2.09104
1.96552,1.7866,1.38336
0.273686,-0.292917,-0.658251
-0.0815343,-0.0705136,0.667723
0.351845,0.363975,1.22098
0.223366,0.332682,0.491386
-1.01917,-0.80453,0.290641
1.2769,1.08631,0.521148
0.26059,0.477308,0.458008
0.0753142,0.0545465,0.0281134
0.819321,0.797143,0.736004
-1.08261,-0.843463,-0.675497
1.69862,1.64989,2.12145
1.92163,2.02038,2.18536
2.55571,2.71452,3.12534
-4.3287,-3.64175,-3.08054
0.986646,0.446512,-0.365093
1.26538,1.20875,1.1352
-9.2348,-13.4555,-15.7151
-0.764632,-1.13,-0.225822
-0.908438,-0.916014,-1.37816
0.542858,0.384711,0.304085
0.349233,0.218456,-0.137093
1.78325,1.50419,0.911125
0.857106,1.00285,3.04766
-1.75256,-1.45638,-0.105708
2.19434,2.45993,2.68082
0.508224,0.786913,0.168298
-10.3389,-18.0311,-18.066
-1.31701,-1.96475,-0.420961
-0.562999,-0.957029,-0.746019
1.04514,0.467849,-3.71965
0.566492,0.72051,1.46316
-0.773466,-0.620501,-0.614285
0.558824,0.593027,0.516509
0.222791,0.0107442,0.155686
-1.01485,-7.369,-22.9824
0.287593,-0.269498,-4.7029
5.17931,5.50854,6.47313
0.935813,0.539172,0.178414
-0.0633909,-0.162573,-0.184095
0.897359,0.86155,1.46546
1.28117,1.15802,1.20029
0.214375,-0.919561,-8.34502
2.70844,2.81255,-4.61339
-0.426674,-0.493848,-0.570189
-2.90662,-2.51467,-2.32375
0.110334,0.143932,-0.717661
0.350864,0.118488,-0.40615
-0.300526,-0.5592,-2.21398
0.00538488,0.198943,0.190078
3.17384,2.26338,1.18067
-2.07834,-3.31011,-6.51139
-0.928427,-1.24002,-1.55863
0.411018,0.325249,-0.003347
-1.3782,-1.18268,-0.790818
-0.83091,-0.497978,-0.624812
1.30743,1.27977,1.25337
0.874205,0.210424,0.0928712
-0.637845,-0.680854,-0.774762
0.232033,-0.0967883,-0.406304
0.860988,0.698394,1.55473
-2.07746,-2.06237,-2.08737
1.194,0.645603,1.71074
-0.0585445,0.00428243,0.317972
-48.2541,-49.4695,-48.1278
1.50015,1.12845,1.81608
1.17436,1.1913,1.83273
0.859282,0.526122,0.332077
-1.15369,0.303451,2.34346
2.7496,2.62159,0.608808
1.07282,1.32489,1.4603
2.63569,2.54829,3.05552
0.325656,0.861639,1.50571
1.01985,0.648134,-0.28651
-45.3609,-45.6971,-46.3998
0.012547,-0.119865,-0.332806
-0.263665,0.280293,-0.499081
-0.618754,-0.30399,0.283206
-0.349844,-0.508017,0.399965
-0.206612,0.00352804,-0.131243
-0.178804,-0.187501,0.234081
0.0970791,0.191139,0.402509
-1.39898,-1.32343,-1.29567
0.281463,0.237685,2.43768
2.56109,2.60075,2.6356
0.193734,-0.736362,-1.16252
-0.556103,-0.503547,-0.46855
1.14238,1.07443,1.3423
0.277843,0.279159,1.12862
-0.13907,-0.78316,-1.13649
-2.1774,-2.39683,-2.333
0.227037,0.197876,0.222995
0.250841,0.0735875,-0.174178
-0.0860324,-0.0891303,0.350772
1.24099,1.5563,1.43471
0.120723,0.0696381,0.482667
