V6,V7,V8
0.446892,0.186228,0.0453083
0.884549,0.455186,0.0922244
1.15544,0.182382,0.0637083
0.180496,0.178491,0.090711
0.16076,0.257791,0.100311
0.468994,0.11726,0.0440225
0.160895,0.460706,0.0496602
0.900842,0.167684,0.0516612
1.09954,0.233551,0.0530829
0.0607518,0.0841384,0.136038
1.02972,0.467254,0.0207917
1.12231,0.59154,0.0223595
0.611489,0.175988,0.0804309
1.05934,0.223054,0.0450785
0.160149,0.891758,0.0868756
0.998657,0.31793,0.0219169
0.940546,0.32736,0.0433329
0.320069,0.41094,0.0377091
1.03006,0.396324,0.0383787
1.1073,0.44711,0.0228353
0.285195,0.151034,0.053224
0.420482,0.190007,0.0383239
0.972967,0.164541,0.0518752
0.919603,0.457982,0.0399779
0.943685,1.22179,0.0363443
1.03979,0.115576,0.0497373
0.869686,0.349904,0.0428673
0.14893,0.268226,0.054058
0.164326,0.265443,0.0436412
0.520674,0.485687,0.0197658
1.06878,0.13816,0.0546459
0.250764,0.498749,0.0595814
0.444221,0.164003,0.040404
0.102561,0.121254,0.0875676
0.59923,0.494597,0.0210541
1.0189,0.697612,0.0173906
0.306211,0.0989782,0.0573628
0.181985,0.899347,0.0405174
0.759647,0.733363,0.0265846
0.985269,0.528083,0.0152266
1.12384,0.384506,0.0305351
0.998728,0.384713,0.0202261
0.36194,0.115046,0.0715986
0.641163,0.217505,0.0402363
0.299247,0.177139,0.0480723
0.775983,0.247618,0.0429777
1.00838,0.32852,0.0217051
0.237159,0.348967,0.0444099
0.938817,0.304862,0.022489
0.471327,0.161638,0.0371304
0.987353,0.268033,0.0396577
0.311755,0.24223,0.0502783
0.152681,0.35942,0.046331
0.359376,0.126065,0.0604722
0.155994,0.835276,0.0436536
0.246244,0.327754,0.0333495
0.532585,0.0326412,0.210802
1.00821,0.414829,0.0176614
0.770977,0.410242,0.0368066
1.00443,0.123023,0.0551177
1.10479,0.405212,0.0336924
0.907466,0.303876,0.0267163
0.203128,0.220939,0.0650585
0.29331,0.486281,0.0233207
0.216767,0.435396,0.0313659
1.03845,0.204036,0.0417906
0.992055,0.62061,0.0159005
0.105446,0.0714226,0.12387
0.972562,0.284776,0.0270304
0.122292,0.156983,0.100576
0.968964,0.849545,0.0110035
0.544271,0.195445,0.040703
1.07972,0.69511,0.0450193
1.00501,0.211411,0.0306542
0.902443,0.194236,0.0522843
1.00267,0.359936,0.017098
0.347193,0.568427,0.0289528
0.142179,0.265062,0.0522301
0.0899751,0.213066,0.0715368
0.998741,0.609896,0.0131115
0.969602,0.317395,0.0218871
1.23285,0.441509,0.0397526
1.08565,0.285646,0.0469617
1.06458,0.252975,0.0463071
0.964908,0.275494,0.0285099
0.74938,0.692683,0.0440436
1.07633,0.190668,0.0391326
0.278165,0.263985,0.0563032
1.00182,0.606871,0.0171766
0.804631,0.408721,0.0259257
0.799403,0.28818,0.0351864
1.00651,0.361456,0.0280071
0.0556108,0.0473008,0.154176
0.112811,0.0690166,0.109047
1.00237,0.260769,0.0283066
1.04619,0.248055,0.0295187
0.735268,0.126468,0.0580386
0.777031,0.941847,0.0215772
0.998398,0.468767,0.018248
0.989282,0.306898,0.0226927
0.71121,0.237034,0.0405669
1.11869,0.195529,0.0455429
0.140992,0.118123,0.0767857
1.15397,0.402322,0.0295906
0.607474,0.264731,0.0330497
0.399664,0.174619,0.0403841
1.01352,0.440062,0.0229598
0.205127,0.294888,0.0627385
1.28272,0.760715,0.0286257
0.351296,0.712277,0.0290852
0.380755,0.165457,0.0546711
1.04292,0.220689,0.0321155
1.06314,0.617211,0.0196648
1.08723,0.373978,0.0247911
0.286649,0.201904,0.0571343
0.662361,0.180129,0.0643058
1.11731,0.78143,0.0288932
0.390498,0.0578279,0.120482
1.01565,0.51952,0.0155532
0.97328,0.25522,0.023734
0.998048,0.245839,0.0275593
0.954231,0.297308,0.0190246
0.173848,0.0770634,0.0932056
0.873257,0.117963,0.0550475
0.986673,0.475631,0.0222013
0.941114,0.269191,0.0263605
0.984493,0.329914,0.0209463
0.638215,0.141442,0.0679262
0.559805,0.109958,0.0507804
0.745664,0.147283,0.0703063
1.02777,0.207074,0.0354012
0.0851546,0.136075,0.0865776
0.193356,0.729338,0.0339522
0.382469,0.0652749,0.148446
0.686258,0.186023,0.046181
0.203075,0.53057,0.0561349
0.758253,0.139508,0.0506675
0.762995,0.121685,0.0681729
0.330463,0.338419,0.029469
0.209909,0.100987,0.0856031
1.13695,0.425243,0.0291465
1.06537,0.314888,0.0209435
0.986904,0.300791,0.022746
0.989537,0.16189,0.0408457
0.0598156,0.131544,0.168274
0.880789,0.228949,0.0330366
0.978574,0.317034,0.0195065
0.858584,0.216965,0.0442018
1.3569,0.333688,0.0607994
0.708151,0.521113,0.0250715
0.339255,0.140202,0.0624197
0.648216,0.0796063,0.104177
0.321454,0.358152,0.0278204
0.941766,0.204449,0.0303707
1.01359,0.487434,0.0191258
1.08121,0.861861,0.0221144
1.15247,0.924633,0.0261125
0.246824,0.100114,0.0714791
1.16153,1.07852,0.0254682
0.502913,0.0681811,0.178684
0.719629,0.107089,0.0722892
0.468016,0.269397,0.0302688
0.252484,0.150511,0.0792866
0.249657,0.404732,0.0339848
0.963063,0.273407,0.0207985
0.355475,0.395316,0.040096
1.00782,0.155204,0.0327167
1.04187,0.566265,0.0223873
0.98632,0.293786,0.0253306
0.707379,0.227838,0.0362031
0.223729,0.0776531,0.127146
0.680765,0.431836,0.021445
0.397597,0.3911,0.0248728
1.07285,0.19644,0.0363879
0.426027,0.177406,0.0428358
1.30414,0.782493,0.0358415
0.212172,0.462809,0.0368196
0.949618,0.331889,0.0389911
1.30766,0.220582,0.0695259
0.991449,0.103354,0.0696893
0.225804,0.416768,0.0379775
0.0756776,0.189485,0.0805957
0.447282,0.26454,0.029074
0.164867,0.0853343,0.0901857
0.201397,0.205795,0.0465645
0.371424,0.521958,0.0266386
0.253666,0.296362,0.042471
1.50344,0.303011,0.0620553
0.212206,0.109968,0.0558838
0.515751,0.122831,0.0530116
0.941729,0.289205,0.0499528
0.0907882,0.138584,0.073921
0.21548,0.330616,0.0298301
0.473746,0.321393,0.0297577
1.03044,0.475061,0.0164655
1.10798,0.86457,0.0226847
1.00376,0.429809,0.0153628
1.04035,0.578175,0.0340325
1.08487,0.602816,0.0247917
0.14796,0.220734,0.0525845
0.839599,0.0383739,0.165651
0.919517,0.29377,0.0264093
1.07964,0.549622,0.0222939
0.33826,0.0715682,0.0893912
0.138559,0.195518,0.0698404
0.853539,0.253208,0.0311471
0.954604,0.196714,0.0379601
0.16118,0.199823,0.0603559
0.973674,0.148956,0.0665316
1.15606,0.966863,0.0176825
1.03108,0.179402,0.0376837
0.369663,0.110121,0.0963323
1.0129,0.804136,0.0229181
0.537315,0.420941,0.0198078
0.30195,0.53836,0.0241646
0.69688,0.466589,0.0196139
0.432544,0.068748,0.146884
0.727463,0.671259,0.026152
1.18614,0.53096,0.0362679
0.934213,0.212432,0.0321572
0.706674,0.244635,0.043892
1.03991,0.473572,0.0202518
0.0305632,0.0612801,0.201258
0.899211,0.218625,0.0337962
0.339739,0.0491819,0.13727
0.171243,0.456077,0.0359423
1.00304,0.314184,0.022003
1.07814,0.382063,0.0238576
0.28905,0.190011,0.0379121
0.596201,0.120976,0.0781509
0.0708315,0.309742,0.0713363
1.08675,0.232472,0.0360796
0.980265,0.449166,0.0171414
1.02444,0.253667,0.023219
1.00265,0.454463,0.0184094
0.142557,0.127537,0.0689888
0.951151,0.173399,0.043678
0.0342211,0.168085,0.162459
1.01387,0.445563,0.0321458
1.17389,0.235449,0.0387106
1.14351,0.125414,0.0574902
1.01005,0.272224,0.0255421
0.454925,0.728988,0.0239845
0.148529,0.34212,0.0435142
1.11869,0.496449,0.0288417
1.09955,0.563926,0.0551316
1.00058,0.38018,0.0187095
0.88416,0.477167,0.0194668
0.482844,0.741379,0.0293713
1.01797,1.01865,0.0130545
0.418509,0.527803,0.0283702
0.31146,0.0890398,0.0800451
0.136709,0.162411,0.0657331
0.510777,0.337026,0.0348059
1.11159,0.755671,0.0282306
0.618871,0.317333,0.0299098
1.02099,0.674863,0.0238643
0.3122,0.254776,0.0532352
0.531972,0.209039,0.0717119
0.881512,0.414202,0.020115
0.278453,0.329346,0.0439878
0.445808,0.590531,0.0151633
0.608254,0.412455,0.0217781
1.09174,0.326271,0.0304826
1.00585,0.339634,0.0207177
0.295292,0.66339,0.0435781
0.975773,0.266961,0.0269012
0.438506,0.146319,0.0536197
0.317853,0.155824,0.0680621
0.47461,0.386949,0.0343875
0.632786,0.23057,0.0410198
1.02003,0.231273,0.0266992
0.313637,0.179161,0.0901026
0.777648,0.0588054,0.109145
0.91072,0.440444,0.0219616
1.00395,0.360357,0.0200294
0.707402,0.134753,0.0579799
0.401026,0.173311,0.0526084
1.00707,0.666278,0.0214705
0.863312,0.275322,0.0387292
1.0005,0.19527,0.0328613
0.992565,0.627395,0.0129811
0.979989,0.41162,0.0176005
0.949426,0.396995,0.0288048
0.675154,0.725914,0.0828559
1.01251,0.100802,0.055
0.366699,0.614348,0.0347926
0.947437,0.124085,0.059179
1.02296,0.492825,0.0191025
1.07925,0.137542,0.0491154
0.986042,0.49819,0.022423
0.953196,0.703376,0.0209327
0.950687,0.168956,0.0427247
0.983149,0.189732,0.0331922
0.405882,0.175349,0.0400346
0.0574797,0.0622403,0.128776
1.10783,0.306297,0.0458373
0.0960967,0.282376,0.088586
0.277426,0.297142,0.0315675
0.19423,0.161614,0.0547432
1.02321,0.24987,0.0268398
0.96515,0.30532,0.025118
1.04096,0.188246,0.0353968
1.06418,0.234178,0.0372129
0.370973,0.263824,0.0362557
1.11319,0.42171,0.0218537
0.286282,0.127946,0.0559377
0.0593259,0.222541,0.157567
0.556793,0.103857,0.0654947
0.605537,0.265405,0.0297111
1.143,0.385554,0.0355738
0.275608,0.054606,0.0971593
1.09884,0.28251,0.0687918
0.56735,0.296158,0.04289
1.17964,0.864675,0.0267078
1.05707,0.418404,0.0226955
0.876552,0.121308,0.0618063
0.701408,0.566031,0.0172601
0.794981,0.111146,0.0681985
0.434524,0.316023,0.0582291
0.89031,0.428148,0.0221189
1.1003,0.461542,0.050404
1.01151,0.136172,0.036748
1.00193,0.476237,0.0156514
1.00835,0.120922,0.0450434
0.393491,0.213954,0.0438879
0.172892,0.401202,0.0361886
0.561204,0.0867822,0.0922563
0.310715,0.0638761,0.098747
0.990614,0.427129,0.0215707
0.484123,0.120305,0.168472
0.981858,0.235129,0.0300894
0.322509,0.841354,0.0276873
0.53631,0.533829,0.0197637
0.291485,0.41207,0.0625
0.983538,0.324679,0.02177
1.0049,0.207698,0.0257255
0.834059,0.586336,0.039976
1.04935,0.1279,0.0643308
0.345171,0.226149,0.0515261
1.07335,0.429016,0.0202852
0.233701,0.179125,0.0806685
0.189399,0.174944,0.0577232
0.545437,0.303973,0.0282621
0.984348,0.174182,0.0651445
0.258547,0.559489,0.0253056
1.05923,0.361564,0.0320897
1.02198,0.626913,0.0208944
0.214301,0.407094,0.0350439
0.446783,0.235754,0.0359859
0.294314,0.54102,0.0250343
1.00053,0.355647,0.0296638
0.154592,0.0621194,0.125824
0.998365,0.185402,0.0354127
0.270133,0.109215,0.0681299
1.06532,0.129816,0.0467132
0.98454,0.237138,0.0275794
0.308511,0.255304,0.0358084
0.362205,0.348295,0.0274088
0.964475,0.599899,0.0179706
1.01969,0.0740018,0.0722437
0.972911,0.750729,0.0202931
1.00736,0.885189,0.0104908
0.316642,0.347713,0.0409192
1.0261,0.208354,0.0436064
0.24381,0.111858,0.0584677
1.0203,0.327909,0.0212294
1.02321,0.703878,0.0172095
0.190228,0.335389,0.13665
0.992574,0.382651,0.0214951
1.12861,0.281381,0.075271
1.06994,0.347939,0.0259017
0.217762,0.152586,0.0556891
0.497959,0.347453,0.0371062
0.416209,0.316766,0.0505646
0.668174,0.914681,0.0267135
0.232051,0.996059,0.0265167
0.971774,0.311081,0.0327628
1.06939,0.373069,0.0226061
0.235728,0.805604,0.0274045
0.189875,0.080964,0.0756844
0.98955,0.750932,0.0254887
0.252707,0.524803,0.0327571
1.05785,0.47648,0.020943
0.611538,0.464704,0.0196252
0.563055,0.0751781,0.0873106
0.974424,0.294876,0.0248633
0.343275,0.0258021,0.286506
0.089794,0.805144,0.063812
0.854112,0.191802,0.0682555
1.00604,0.189371,0.0345152
0.140238,0.143849,0.0789474
0.967136,0.42546,0.0193739
0.397142,0.430188,0.022787
0.931729,0.209398,0.0267127
1.03651,0.282922,0.0306717
0.824947,0.206251,0.0370636
0.134896,0.103652,0.0791308
1.01111,0.277134,0.0246079
0.781061,0.0872151,0.0719783
0.932978,0.278793,0.0345881
0.131631,0.194454,0.0819093
0.0670882,1.00542,0.0687751
0.673793,0.542352,0.0207783
0.162261,0.0709885,0.103753
0.167022,0.485169,0.0436748
0.973195,0.615332,0.0180513
0.252096,0.135357,0.0490112
0.946218,0.140152,0.058095
0.550742,0.15651,0.0433632
0.129406,0.366337,0.0527971
1.15125,0.747784,0.0236005
0.44698,0.648506,0.0195389
0.242866,0.113964,0.077432
1.11175,0.505829,0.0213369
1.005,0.163223,0.0456517
0.375231,0.410442,0.0214305
0.196213,0.320213,0.0354549
0.457708,0.105689,0.0614586
1.00268,0.507627,0.0203941
1.16819,0.916386,0.0376479
0.371652,0.485502,0.0526798
1.03257,0.0821929,0.0606518
1.0104,1.01767,0.018968
0.403942,0.245008,0.030105
0.132801,0.42429,0.0525931
0.941502,0.515528,0.0382158
0.499869,0.30227,0.0618761
1.0297,0.0906684,0.0724135
0.382524,0.397761,0.0245013
0.857541,0.100749,0.112934
0.346806,0.50234,0.026142
0.983239,0.468004,0.0202987
0.24059,0.179143,0.0830731
0.1543,0.332166,0.0716728
1.02044,1.02141,0.0146119
0.898079,0.175806,0.0402476
1.03926,0.36902,0.0217485
1.06724,0.236668,0.0527004
0.554132,0.337933,0.023724
0.787731,0.201559,0.108839
0.115694,0.192126,0.0745492
0.396212,0.182983,0.0504505
0.989492,0.137053,0.051551
0.810056,0.180655,0.049898
0.870627,0.461707,0.0190707
0.424602,0.0920055,0.080187
0.872798,0.0660854,0.081044
0.969641,0.814031,0.0135434
1.0807,0.187047,0.0657386
0.180774,0.402801,0.0479465
0.155878,0.226558,0.0528448
0.48416,0.377111,0.0310714
0.498192,0.147362,0.0433862
0.953863,0.430763,0.0181628
0.690539,0.0798436,0.105545
0.174774,0.304901,0.0506494
1.0,1.0,0.00969907
1.0333,0.283581,0.0682009
0.244194,0.140332,0.0766585
0.964474,0.391283,0.0180816
0.961211,0.249188,0.0230911
1.00019,0.139614,0.0356102
1.07746,0.164119,0.0428082
0.942183,0.485484,0.0159182
0.630745,0.210523,0.0400817
0.259129,0.0700264,0.0828977
0.975866,0.156813,0.0468757
1.27617,0.210041,0.0418773
0.290402,0.349258,0.0386152
1.02711,0.0942529,0.0650407
0.0736929,0.0338522,0.206161
1.25046,0.466713,0.0388271
0.943781,0.262796,0.0329167
0.0826767,0.0912237,0.1
0.99798,0.973226,0.0103135
1.06043,0.891778,0.0259051
1.05251,0.516135,0.0187705
0.89084,0.28896,0.0255153
0.734028,0.162586,0.0545304
0.991454,0.412693,0.0178883
1.04198,0.131978,0.0549199
0.196571,0.190112,0.0867209
0.0635608,0.148831,0.0961776
0.87514,0.416939,0.0392484
0.989835,0.782415,0.0138389
0.968471,0.24627,0.0908413
0.0924969,0.231187,0.0694688
1.05655,0.247011,0.0315398
0.144689,0.442178,0.0390537
0.622369,0.392804,0.0590404
0.825936,0.145707,0.0502736
0.65762,0.890243,0.0400829
0.159849,0.417485,0.0668747
0.991315,0.616677,0.0211631
1.00998,0.466657,0.0177785
0.646853,0.130773,0.108261
0.0532418,0.230393,0.0955777
0.693975,0.615689,0.029164
0.279324,0.204252,0.0549958
0.626462,0.395226,0.0546075
0.975627,0.356175,0.0227086
0.127305,0.235923,0.0871149
1.00594,0.432917,0.0170009
0.107426,0.284452,0.12337
0.419012,0.907665,0.0500153
1.00899,0.272987,0.036401
0.567652,0.478238,0.0253082
0.703669,0.114814,0.0952325
1.00418,0.239002,0.0312989
0.565873,0.159761,0.123402
0.827523,0.126545,0.0603896
0.0555402,0.06204,0.164534
0.998257,0.617234,0.0132693
0.394777,0.714095,0.0183736
1.00556,0.212254,0.0251306
0.0973721,0.467279,0.0705421
0.814893,0.312885,0.0270983
0.113035,0.127439,0.120181
0.938754,0.319233,0.0228221
0.875694,0.37298,0.0398798
0.955198,0.694587,0.0148593
0.11629,0.0705777,0.102446
0.426975,0.552155,0.0337551
1.07795,0.24556,0.0363326
1.34196,0.628757,0.0358591
1.21957,0.544994,0.0269675
0.775009,0.504664,0.0201347
0.394068,0.471884,0.0490472
1.12496,0.440622,0.0626045
0.864514,0.0643554,0.0803244
1.06163,0.210341,0.035336
0.195547,0.171665,0.0523587
0.0724831,0.120148,0.0840282
1.17597,0.286841,0.0301935
0.297828,0.48606,0.0422018
0.154959,0.0800393,0.0915698
0.991908,0.477097,0.0141905
0.86728,0.700532,0.0223863
0.995923,0.210945,0.0304777
0.990032,0.366409,0.0274052
0.614378,0.340971,0.0265487
1.16553,0.396901,0.0305397
0.417686,0.179164,0.0741573
1.38752,0.405316,0.0427161
0.131329,0.0708029,0.0971503
1.11404,1.01149,0.0292715
0.150937,0.437248,0.0417133
0.992536,0.142977,0.0432862
0.999783,0.377881,0.0352082
0.918625,0.342612,0.0296569
1.08849,0.36316,0.0292678
0.414274,0.651306,0.0166385
0.225466,0.22581,0.0555397
0.964845,0.723281,0.0115003
0.939501,0.083085,0.102083
1.12915,0.606717,0.0233122
0.232033,0.147384,0.0532927
1.05771,0.413164,0.0227788
0.0790041,0.0595044,0.169184
0.127772,0.49063,0.0438101
1.03029,0.550155,0.0198881
0.397969,0.61092,0.0210251
0.700919,0.774599,0.0255525
0.353329,0.663426,0.0647988
0.136658,0.111541,0.0851485
0.232495,0.162037,0.0515448
0.187332,0.160705,0.0568083
1.03442,0.48448,0.0174981
0.916966,0.520902,0.0239077
0.312046,0.573628,0.0486778
0.0928463,0.254026,0.070553
0.99386,0.45323,0.0163293
0.807891,0.338693,0.0256245
0.551358,0.295356,0.0287964
0.319723,0.161638,0.05
1.05202,0.528294,0.0214388
0.190156,0.125964,0.0709801
0.0821588,0.145021,0.0868895
0.564637,0.0244125,0.289702
0.526313,0.157936,0.0629641
0.990073,0.457201,0.0174953
0.173525,0.264603,0.0530025
0.95699,0.190365,0.0345728
1.00789,0.274942,0.0384101
1.01058,0.364175,0.0172635
1.18396,0.296306,0.0322474
0.992149,0.645215,0.0127262
0.308977,0.373485,0.0276024
0.154284,0.0998122,0.0661346
0.95783,0.427406,0.020707
0.949842,0.707609,0.0123615
1.04145,0.326651,0.0235955
0.607782,0.226478,0.040781
0.983106,0.562473,0.0181411
1.00957,0.14981,0.0338246
0.148434,0.21542,0.0460613
1.05937,0.273121,0.0233474
1.00146,0.10674,0.073609
0.0993263,0.502363,0.0727176
0.473537,0.191206,0.0468409
0.1612,0.103032,0.0776805
0.773736,0.145468,0.0541305
0.992816,0.264383,0.0249353
1.02428,0.520293,0.0185887
1.0666,0.396894,0.0393977
0.262929,0.148222,0.050739
0.159414,0.118079,0.0706897
0.13131,0.294625,0.054755
0.992311,0.349027,0.0172244
0.77458,0.313957,0.0308504
0.956769,0.467515,0.0160868
1.03537,0.385477,0.0189208
0.297786,0.544051,0.0355573
1.03403,0.364488,0.0249766
0.871513,0.241158,0.053443
0.261489,0.148287,0.0560716
0.239023,0.359047,0.048102
0.86376,0.47873,0.039245
0.691769,0.134415,0.0525501
1.08299,0.222146,0.0289275
0.0967846,0.35172,0.0627811
0.483063,0.0646149,0.119194
0.712431,0.465484,0.0198601
0.913434,0.22868,0.0332667
0.152284,0.169689,0.0683499
0.056996,0.0903999,0.126682
0.981433,0.46428,0.0171583
0.345897,0.547016,0.0255436
0.483183,0.078023,0.0819258
1.08422,0.282502,0.0387735
0.99457,0.22689,0.0290108
0.191792,0.23152,0.0427228
0.909652,0.316617,0.0388142
0.280721,0.656401,0.067145
0.0943221,0.143214,0.141672
0.689749,0.975228,0.0149828
0.144887,0.248016,0.104361
0.719057,0.205445,0.0422819
0.964747,0.334977,0.0232652
0.412439,0.303681,0.0358467
0.668922,0.274483,0.0289138
1.05074,0.449547,0.055925
0.126993,0.25687,0.0559601
0.554326,0.0583878,0.109908
0.904808,0.200844,0.0339874
1.11319,0.444193,0.0228759
0.970114,0.261656,0.034724
0.341675,0.715157,0.0604627
0.306621,0.21452,0.053148
1.19324,1.07506,0.0259334
1.27299,0.324938,0.0440918
0.288373,0.801918,0.0330573
1.0295,0.400134,0.183911
0.68207,0.046581,0.165171
1.08749,0.436811,0.0231899
1.01035,0.505128,0.0176147
1.00246,0.832264,0.0112556
0.867178,0.56304,0.0200375
0.4358,0.37145,0.04592
0.965605,0.0473842,0.169575
0.608929,0.489986,0.0268583
0.611478,0.174253,0.0391778
1.04399,0.307344,0.0247663
0.159219,0.228434,0.0707153
0.929802,0.432503,0.0309555
1.05511,0.0499078,0.18381
0.99215,0.282824,0.0201199
0.439274,0.073575,0.0939963
0.987462,0.302651,0.0310437
0.531465,0.243763,0.0312127
0.41053,0.754653,0.0271057
0.187274,0.11056,0.112324
0.14095,0.167626,0.127699
0.278697,0.062364,0.0949367
0.105142,0.214105,0.0726779
0.214776,0.0735872,0.0794129
0.963977,0.333166,0.0376172
0.468955,0.366885,0.0441905
0.234746,0.48593,0.0329332
0.9784,0.371667,0.0531164
0.43912,0.56866,0.0293381
0.247435,1.00865,0.112841
1.00181,0.35693,0.0382447
0.824927,0.323045,0.0268856
1.14175,0.938892,0.0238866
1.09613,0.837959,0.0195325
1.02099,0.235571,0.0281177
0.178237,0.193988,0.0657636
1.00689,0.0601227,0.139005
0.989764,0.518043,0.0293643
1.00183,0.443443,0.0191851
1.02343,0.257678,0.0275462
0.996692,0.188442,0.027583
1.07308,0.440394,0.0216153
0.998722,0.405455,0.0177816
1.00084,0.124719,0.0507094
0.608146,0.15681,0.0460915
0.333479,0.188137,0.0503659
0.932709,0.187261,0.0441352
1.02426,0.18533,0.0351304
1.00512,0.33308,0.0211103
0.339661,0.384456,0.0351441
0.304551,0.436827,0.0291142
0.873996,0.292898,0.0254239
0.369488,0.0972067,0.0779523
1.0036,0.315936,0.0225167
0.999997,0.408254,0.0156835
0.924354,0.343662,0.0273053
0.985858,0.498575,0.0197393
0.114658,0.148114,0.0784077
0.44851,0.31078,0.0616037
0.552191,0.176953,0.0564317
1.03866,0.118299,0.0619191
0.332421,0.531969,0.0291373
0.748406,0.276444,0.0281058
0.601485,0.145694,0.0644982
1.00036,0.501825,0.0154058
1.09008,0.108052,0.0782349
0.239883,0.0963432,0.0885399
0.0388437,0.44817,0.126855
0.953959,0.678566,0.0165074
0.925487,0.398469,0.0299746
0.937263,0.335122,0.0197044
0.691116,0.111192,0.0456038
0.985615,0.322481,0.0239005
0.241156,0.241859,0.0545766
0.525964,0.401165,0.0507539
0.99144,0.420561,0.0173021
0.665539,0.253032,0.0289113
0.619716,0.330626,0.0363549
0.963422,0.392226,0.0430454
0.0563906,0.142591,0.113377
1.001,0.18614,0.0275946
0.0828265,0.148512,0.0847538
0.168631,0.174738,0.0597477
0.990185,0.357094,0.0202492
1.07117,0.41846,0.0231673
0.532068,0.236829,0.0345986
1.00118,0.392714,0.0165013
1.01958,0.513347,0.0140148
0.390192,0.230336,0.0325002
0.983558,0.206623,0.0318538
0.851833,1.13677,0.0185707
0.342258,0.0832462,0.120998
0.198537,0.213293,0.0576655
0.36061,0.761497,0.0346977
0.977196,0.968039,0.0100333
0.345407,0.212736,0.0519761
0.843485,0.257542,0.0539013
0.21158,0.0780093,0.104127
0.964321,0.277504,0.0411298
0.351724,0.409406,0.0312446
0.401062,0.172927,0.0592105
0.512097,0.3934,0.050199
0.61701,0.205515,0.0580894
0.445316,0.668658,0.0193797
1.03814,0.112909,0.0444977
0.289337,0.0578259,0.0913998
0.122031,0.0933182,0.079333
0.24802,0.676951,0.0538409
1.15061,0.728951,0.0422457
0.936132,0.233783,0.0329337
0.401585,0.216404,0.0452705
0.282735,0.0944881,0.0610687
0.678026,0.284448,0.0697051
0.90534,0.274553,0.0333892
0.0648781,0.0710563,0.110571
0.978827,0.205227,0.0320033
0.999428,0.093339,0.0528036
1.01198,0.416741,0.0181571
0.480333,0.205991,0.054782
0.959376,0.172608,0.0808652
0.950228,0.680211,0.0144024
0.35992,0.130573,0.0720605
