V1,V2,V3,V9
0.00484954,0.0694444,0.108333,0.355385
0.417222,1.0,0.555556,0.249
0.439213,1.0,0.644444,0.318463
0.0483507,0.560417,0.205556,0.580277
0.158802,1.0,0.25,0.364792
0.0590856,0.1875,0.861111,0.63405
0.316325,1.0,0.330556,0.0430497
0.135017,0.99375,0.375,0.637689
0.105488,0.360417,0.471875,0.379742
0.239149,1.0,0.544444,0.560746
0.36037,1.0,0.494444,0.271161
0.0359896,0.308333,0.197917,0.410242
0.0776157,0.45,0.23125,0.254143
0.122824,1.0,0.197222,0.37723
0.178484,0.830556,0.595833,0.639334
0.38581,1.0,1.0,0.61419
0.0979102,1.0,0.177083,0.447096
0.204254,0.879167,0.444444,0.477266
0.0392882,0.177778,0.3375,0.345197
0.0432292,0.179167,0.313889,0.231323
0.226319,0.569444,0.635417,0.374522
0.11522,1.0,0.197222,0.415786
0.08489,0.330556,0.679167,0.621875
0.0750521,0.477083,0.188889,0.167159
0.0120443,0.125,0.13125,0.265873
0.286341,0.65625,0.55,0.206674
0.65522,1.0,0.725,0.0962484
0.0300637,0.319444,0.108333,0.131271
0.155255,0.208333,1.0,0.254778
0.276458,0.875,0.727083,0.565452
0.50662,1.0,0.588889,0.139701
0.250926,1.0,0.54375,0.538527
0.384648,1.0,0.390625,0.0153
0.0340278,0.4125,0.136111,0.393939
0.113623,0.777083,0.294444,0.503414
0.0480324,0.30625,0.213889,0.26672
0.158351,0.870833,0.286111,0.364449
0.321811,1.0,0.405556,0.206493
0.0632002,0.235417,0.438889,0.388316
0.284861,1.0,0.341667,0.16626
0.0688889,0.558333,0.2125,0.419374
0.201522,1.0,0.363889,0.446199
0.064456,0.35,0.269444,0.316519
0.0469336,0.166667,0.428125,0.342245
0.0419155,0.404167,0.147222,0.295565
0.0990278,0.214583,0.875,0.472584
0.080625,0.270833,0.35,0.149451
0.0143576,0.51875,0.0583333,0.525531
0.409253,1.0,0.441667,0.0733884
0.240874,1.0,0.455556,0.471253
0.122253,1.0,0.134375,0.0902132
0.302986,1.0,0.602778,0.49735
0.245637,1.0,0.369444,0.335119
0.0316667,0.219444,0.302083,0.522305
0.136979,0.347917,0.622222,0.367248
0.0877995,0.241667,0.496875,0.268814
0.157587,1.0,0.291667,0.459702
0.505532,1.0,0.808333,0.374599
0.00640046,0.114583,0.0833333,0.329697
0.232934,1.0,0.370833,0.371863
0.0110475,0.14375,0.216667,0.645299
0.80467,0.986111,0.970833,0.159481
0.100093,0.641667,0.216667,0.280053
0.155926,1.0,0.68125,0.771118
0.20974,1.0,0.241667,0.132112
0.125405,0.963889,0.252083,0.483888
0.359786,1.0,0.366667,0.0187658
0.171696,0.4,0.622222,0.310152
0.0349016,0.15625,0.308333,0.275556
0.0190914,0.110417,0.225,0.23154
0.608652,1.0,0.638889,0.0473279
0.307766,1.0,0.352778,0.127592
0.217054,1.0,0.497222,0.563466
0.192853,1.0,0.308333,0.374531
0.163212,1.0,0.283333,0.423958
0.236678,1.0,0.336111,0.295833
0.235457,0.95625,0.719444,0.65775
0.161192,1.0,0.216667,0.256036
0.0537558,0.3375,0.344444,0.537585
0.440683,1.0,0.835417,0.472499
0.220984,0.8375,0.497222,0.469329
0.178941,0.916667,0.313889,0.378097
0.297311,1.0,0.525,0.433693
0.00270255,0.0666667,0.0555556,0.270313
0.00716435,0.129167,0.0833333,0.334409
0.259206,1.0,0.28125,0.0783796
0.233883,1.0,0.286111,0.182544
0.0793692,0.7625,0.180556,0.423497
0.59809,0.960417,1.0,0.37726
0.405613,1.0,0.558333,0.273528
0.304236,1.0,0.35,0.130754
0.145365,0.897917,0.272222,0.405299
0.136979,1.0,0.269444,0.491624
0.0162037,0.15625,0.141667,0.267974
0.25918,1.0,0.483333,0.463766
0.14691,0.735417,0.322222,0.380043
0.0644849,0.430556,0.2375,0.369383
0.419161,1.0,0.538889,0.222176
0.0379109,0.269444,0.314583,0.552741
0.377436,1.0,0.769444,0.509469
0.193397,0.408333,0.955556,0.504346
0.0552546,0.44375,0.25,0.50193
0.209566,1.0,0.319444,0.343967
0.530006,1.0,0.638889,0.170426
0.313032,1.0,0.38125,0.178931
0.0384896,0.33125,0.230556,0.496022
0.0638947,0.81875,0.202778,0.615149
0.432627,1.0,0.894444,0.516317
0.019213,0.4,0.0833333,0.423611
0.506401,1.0,0.539583,0.0614972
0.22798,1.0,0.297917,0.234751
0.236233,1.0,0.277778,0.149562
0.287153,1.0,0.335417,0.143892
0.013287,0.177083,0.0888889,0.155882
0.0980845,0.927083,0.152778,0.307497
0.4428,1.0,0.496875,0.108831
0.24522,1.0,0.352778,0.304889
0.316892,1.0,0.3875,0.182213
0.0723633,0.677083,0.178125,0.4
0.0541319,0.591667,0.139583,0.344545
0.0733398,0.74375,0.184375,0.465176
0.170336,1.0,0.266667,0.361241
0.00995949,0.09375,0.163889,0.351789
0.140278,0.211111,0.733333,0.0938995
0.0158275,0.410417,0.0888889,0.566149
0.0984954,0.691667,0.225,0.367098
0.0668034,0.258333,0.7,0.63058
0.0953704,0.795833,0.188889,0.365568
0.0827018,0.864583,0.14375,0.334573
0.0981887,0.4125,0.427778,0.443559
0.0178472,0.294444,0.120833,0.498373
0.277201,1.0,0.466667,0.405999
0.289028,1.0,0.370833,0.220599
0.295127,1.0,0.327778,0.0996116
0.152731,1.0,0.197222,0.225587
0.00539931,0.0666667,0.152778,0.469886
0.186557,0.99375,0.263889,0.288602
0.292222,1.0,0.38125,0.233515
0.161576,1.0,0.259375,0.377058
0.106128,1.0,0.364583,0.708905
0.200353,0.783333,0.60625,0.578112
0.0354622,0.459375,0.164583,0.530957
0.0394336,0.614583,0.10625,0.396112
0.114668,0.395833,0.403125,0.281395
0.163299,1.0,0.275,0.406187
0.419977,1.0,0.616667,0.318956
0.582251,1.0,1.0,0.417749
0.636047,1.0,1.0,0.363953
0.0245313,0.266667,0.105556,0.128495
0.630324,1.0,1.0,0.369676
0.0185091,0.514583,0.1,0.640309
0.0658044,0.8,0.161111,0.489449
0.122934,0.472917,0.3,0.133505
0.0269329,0.285417,0.227778,0.585722
0.0941667,0.2875,0.475,0.31045
0.259323,1.0,0.308333,0.158953
0.106082,0.464583,0.375,0.391098
0.15265,1.0,0.170833,0.106436
0.495538,1.0,0.619444,0.200028
0.291458,1.0,0.303125,0.038488
0.145463,0.770833,0.269444,0.299638
0.0124711,0.21875,0.113889,0.499419
0.285371,0.708333,0.4625,0.128915
0.154722,0.466667,0.433333,0.23489
0.160846,1.0,0.2125,0.243076
0.0697106,0.452083,0.222222,0.306106
0.345488,1.0,0.783333,0.558951
0.0946181,0.25,0.53125,0.287582
0.184931,1.0,0.4625,0.60015
0.0819039,1.0,0.26875,0.695241
0.0949154,1.0,0.121875,0.221207
0.0767998,0.252083,0.469444,0.35102
0.0132118,0.102083,0.216667,0.402669
0.119427,0.46875,0.286111,0.109515
0.0130903,0.1875,0.133333,0.476389
0.0381539,0.227778,0.277083,0.39547
0.156632,0.416667,0.570833,0.34146
0.0640755,0.310417,0.396875,0.479892
0.0642535,1.0,0.380556,0.831159
0.0235069,0.266667,0.129167,0.31754
0.0561111,0.633333,0.133333,0.335526
0.116429,0.910417,0.322222,0.603113
0.0126042,0.116667,0.161111,0.329433
0.0711979,0.260417,0.416667,0.34384
0.140019,0.510417,0.4625,0.406867
0.463582,1.0,0.511111,0.0929914
0.643125,1.0,0.852778,0.245847
0.428299,1.0,0.458333,0.0655303
0.273432,1.0,0.708333,0.613979
0.436273,1.0,0.713889,0.388878
0.0323553,0.152083,0.247222,0.139449
0.0313368,0.93125,0.0444444,0.242869
0.192176,0.988889,0.364583,0.466966
0.448814,1.0,0.639583,0.298272
0.0225289,0.427778,0.0791667,0.334757
0.0248893,0.19375,0.235417,0.454325
0.182824,1.0,0.302083,0.394789
0.171354,1.0,0.225,0.238426
0.0315451,0.183333,0.233333,0.262581
0.0885474,0.9875,0.183333,0.5109
0.713785,1.0,1.0,0.286215
0.169693,1.0,0.236111,0.281299
0.0261921,0.41875,0.144444,0.566973
0.677483,1.0,0.788889,0.141219
0.215029,0.589583,0.480556,0.241059
0.161412,0.329167,0.580556,0.155351
0.315664,0.8875,0.484375,0.265697
0.018478,0.464583,0.0861111,0.538117
0.332813,1.0,0.754167,0.558702
0.275885,1.0,0.580556,0.524791
0.192558,1.0,0.247222,0.221114
0.116157,0.810417,0.3,0.522232
0.379196,1.0,0.664583,0.429424
0.00184028,0.0333333,0.0694444,0.205
0.179624,1.0,0.2625,0.315719
0.0147975,0.35,0.0638889,0.338251
0.0761574,0.1875,0.497222,0.183116
0.31272,1.0,0.355556,0.120475
0.332315,1.0,0.525,0.367019
0.0538831,0.35,0.279167,0.448531
0.0550651,0.610417,0.16875,0.465428
0.0223901,0.08125,0.338889,0.186843
0.184456,0.985417,0.333333,0.438443
0.41897,1.0,0.5,0.16206
0.248738,1.0,0.279167,0.108997
0.429091,1.0,0.544444,0.211873
0.0171123,0.170833,0.163889,0.388797
0.136071,0.941667,0.205556,0.297028
0.00527199,0.04375,0.188889,0.362045
0.304242,0.983333,0.514583,0.39874
0.156371,1.0,0.295833,0.47142
0.0875752,1.0,0.164583,0.467897
0.261007,1.0,0.305556,0.145795
0.265411,0.585417,0.719444,0.369832
0.0490741,0.185417,0.386111,0.314526
0.37441,1.0,0.51875,0.278246
0.233553,1.0,0.638889,0.634438
0.379832,1.0,0.391667,0.0302157
0.37338,1.0,0.538889,0.307131
0.273085,0.633333,0.764583,0.436051
0.961516,1.0,1.0,0.0384838
0.195977,0.5125,0.59375,0.355969
0.0256655,0.316667,0.113889,0.28835
0.0202488,0.15,0.205556,0.343281
0.142656,0.7125,0.355556,0.436883
0.449751,1.0,0.770833,0.416539
0.157882,0.639583,0.402778,0.387128
0.528646,1.0,0.636111,0.168941
0.0605498,0.3875,0.302778,0.48392
0.0607357,0.614583,0.23125,0.572652
0.340058,1.0,0.505556,0.327358
0.0720949,0.33125,0.463889,0.530825
0.274786,0.51875,0.675,0.215248
0.222946,0.65,0.472222,0.273661
0.204086,1.0,0.447917,0.544367
0.334635,1.0,0.386111,0.133318
0.176487,0.4,0.747222,0.409522
0.260163,1.0,0.296875,0.123662
0.0428472,0.452778,0.185417,0.489626
0.0417477,0.358333,0.177778,0.344658
0.117297,0.588889,0.472917,0.578817
0.119512,0.6875,0.284375,0.388711
0.220868,1.0,0.335417,0.341511
0.0332697,0.35,0.204167,0.534419
0.0349942,0.866667,0.0916667,0.559513
0.282743,1.0,0.560417,0.495477
0.35827,1.0,0.386111,0.0721073
0.0758565,0.697917,0.166667,0.347861
0.0524711,0.454167,0.252778,0.542948
0.45147,1.0,0.94375,0.521621
0.151366,0.814583,0.358333,0.481433
0.193715,1.0,0.213889,0.0943182
0.626354,1.0,0.644444,0.0280711
0.401794,1.0,0.45,0.107124
0.277324,0.9875,0.484375,0.420212
0.122228,0.610417,0.694444,0.711659
0.0833333,1.0,0.13125,0.365079
0.145538,0.4625,0.641667,0.509594
0.102483,1.0,0.144444,0.290505
0.466575,1.0,0.540625,0.13697
0.0906076,1.0,0.175,0.482242
0.454681,1.0,0.578125,0.213525
0.611528,1.0,0.766667,0.202355
0.143576,1.0,0.197222,0.272007
0.187251,1.0,0.197222,0.0505575
0.0669271,0.397222,0.214583,0.214814
0.00364005,0.0666667,0.075,0.271991
0.122338,1.0,0.445833,0.725597
0.016985,0.13125,0.286111,0.547696
0.0839388,0.328125,0.3625,0.294308
0.0308681,0.204167,0.175,0.136054
0.245585,1.0,0.280556,0.124649
0.266105,1.0,0.366667,0.274258
0.182946,1.0,0.233333,0.215947
0.207141,1.0,0.261111,0.206693
0.0809259,0.385417,0.347222,0.395286
0.348223,1.0,0.533333,0.347081
0.0319676,0.305556,0.177083,0.409198
0.00837384,0.10625,0.222222,0.645343
0.0539873,0.620833,0.138889,0.373893
0.14842,0.670833,0.333333,0.336258
0.220752,0.983333,0.6,0.625844
0.0140567,0.305556,0.06875,0.330854
0.0907697,1.0,0.33125,0.725978
0.136007,0.627778,0.370833,0.41578
0.508737,1.0,1.0,0.491263
0.348056,1.0,0.452083,0.230107
0.0724711,1.0,0.141667,0.48844
0.367135,0.739583,0.747222,0.335662
0.0707697,0.827083,0.152778,0.439936
0.0841782,0.6125,0.338889,0.594457
0.35556,1.0,0.477083,0.254722
0.207008,1.0,0.558333,0.629239
0.13496,1.0,0.1625,0.16948
0.432234,1.0,0.575,0.248289
0.107246,1.0,0.152083,0.29482
0.0737095,0.495833,0.247222,0.398688
0.0697222,0.210417,0.45,0.26366
0.0433449,0.720833,0.102778,0.414935
0.0193981,0.31875,0.075,0.188574
0.400278,1.0,0.458333,0.126667
0.029919,0.610417,0.125,0.607888
0.226563,0.995833,0.366667,0.379517
0.190202,0.45,0.905556,0.533245
0.269387,0.6,0.580556,0.226641
0.069537,0.458333,0.455556,0.666962
0.309688,1.0,0.366667,0.155398
0.207182,1.0,0.21875,0.0528836
0.356985,0.927083,0.761111,0.494079
0.101742,1.0,0.166667,0.389549
0.0528993,0.377083,0.252778,0.445025
0.373721,1.0,0.5,0.252558
0.0280498,0.30625,0.216667,0.577272
0.0287732,0.195833,0.216667,0.321877
0.14702,0.660417,0.352778,0.368961
0.0914988,0.94375,0.186111,0.479062
0.1411,0.29375,0.713889,0.327152
0.253918,1.0,0.452778,0.4392
0.481921,1.0,0.663889,0.274093
0.0764583,0.233333,0.488889,0.329748
0.0966493,0.491667,0.286111,0.312942
0.160428,0.322222,0.583333,0.14649
0.232349,0.920833,0.372222,0.322111
0.00878472,0.2,0.0777778,0.435268
0.177471,1.0,0.213889,0.170265
0.0253125,0.277083,0.147222,0.379487
0.109514,1.0,0.170833,0.358943
0.234173,1.0,0.247222,0.0527856
0.0790278,0.335417,0.288889,0.184424
0.123516,0.4,0.36875,0.162606
0.448264,1.0,0.738889,0.393327
0.0628819,1.0,0.0895833,0.298062
0.488785,1.0,0.814583,0.399957
0.884259,1.0,0.929167,0.0483308
0.0906539,0.4,0.405556,0.441174
0.161243,1.0,0.303125,0.468063
0.0258333,0.258333,0.127083,0.213115
0.313724,1.0,0.383333,0.18159
0.625799,1.0,0.708333,0.11652
0.0202431,0.210417,0.333333,0.711386
0.354368,1.0,0.4375,0.190015
0.0838021,1.0,0.355556,0.764307
0.299387,1.0,0.372222,0.195678
0.0288889,0.288889,0.183333,0.454545
0.142546,0.683333,0.338889,0.384446
0.0804572,0.54375,0.355556,0.583842
0.344664,1.0,0.980556,0.648501
0.200127,0.264583,1.0,0.243613
0.252962,1.0,0.378125,0.331009
0.327928,1.0,0.413889,0.20769
0.165347,0.277083,0.791667,0.246221
0.014375,0.225,0.102083,0.37415
0.451134,1.0,0.716667,0.37051
0.117836,0.316667,0.655556,0.432371
0.428854,1.0,0.513889,0.165473
0.254774,0.786111,0.535417,0.394687
0.0305556,0.547222,0.0958333,0.417347
0.286986,1.0,0.334375,0.141725
0.00626157,0.325,0.0305556,0.369464
0.0623032,0.145833,0.891667,0.520872
0.116071,1.0,0.194444,0.403066
0.184769,1.0,0.230556,0.198594
0.0164931,0.152778,0.185417,0.417773
0.397201,1.0,0.471875,0.158251
0.169647,0.466667,0.5125,0.290675
0.194543,1.0,0.239583,0.187995
0.234525,1.0,0.377778,0.379197
0.120851,0.933333,0.2625,0.506732
0.0141146,0.139583,0.111111,0.0899254
0.275619,1.0,0.305556,0.0979735
0.066169,0.833333,0.113889,0.302805
0.193247,1.0,0.35,0.447867
0.0196412,0.177083,0.247222,0.551355
0.0649595,0.08125,1.0,0.200499
0.271829,0.78125,0.619444,0.438302
0.0117969,0.1875,0.084375,0.254321
0.0678414,0.245833,0.530556,0.479856
0.511019,1.0,0.688889,0.258199
0.0336516,0.286111,0.166667,0.294296
0.104196,0.983333,0.241667,0.561538
0.0808738,0.594444,0.179167,0.240654
0.0441725,0.160417,0.402778,0.316346
0.461481,0.994444,0.883333,0.47465
0.263304,0.5125,0.705556,0.27183
0.0236169,0.308333,0.122222,0.373311
0.379983,1.0,0.597222,0.36375
0.137413,1.0,0.194444,0.293304
0.152031,0.460417,0.5,0.339593
0.0605556,0.2375,0.394444,0.353595
0.0479282,0.458333,0.122222,0.144422
0.452882,1.0,0.577778,0.216166
0.413301,1.0,0.890625,0.535943
0.0948032,0.488889,0.660417,0.706374
0.076713,1.0,0.104167,0.263556
0.572662,1.0,1.0,0.427338
0.0991898,0.411111,0.254167,0.0507311
0.0475347,0.154167,0.463889,0.335329
0.200191,1.0,0.564583,0.645418
0.0643461,0.45625,0.336111,0.580399
0.071765,1.0,0.102778,0.301745
0.149983,0.477778,0.577083,0.456028
0.0366898,0.9,0.138889,0.706481
0.164616,0.445833,0.671875,0.450446
0.418874,1.0,0.5125,0.182686
0.0277951,0.288889,0.195833,0.508695
0.0406134,0.197917,0.391667,0.476073
0.954873,1.0,1.0,0.0451273
0.148675,1.0,0.227778,0.347282
0.350174,1.0,0.483333,0.275503
0.168119,1.0,0.302778,0.444744
0.181973,0.694444,0.360417,0.272948
0.0475347,0.847917,0.238889,0.765328
0.018776,0.141667,0.2125,0.376298
0.0546007,0.429167,0.230556,0.448181
0.131595,1.0,0.1625,0.190184
0.113426,0.95625,0.2,0.406923
0.358681,1.0,0.505556,0.290522
0.0375911,0.464583,0.109375,0.260218
0.0505556,0.955556,0.0875,0.395349
0.752043,1.0,0.894444,0.159207
0.0748264,1.0,0.233333,0.679315
0.0597454,0.213889,0.452083,0.382129
0.0342766,0.186111,0.239583,0.231278
0.148814,0.520833,0.491667,0.41887
0.0737616,0.5375,0.169444,0.190113
0.376609,1.0,0.538889,0.301138
0.0443576,0.833333,0.108333,0.508654
0.0445602,0.227778,0.341667,0.427424
1.0,1.0,1.0,0.0
0.137546,1.0,0.388889,0.646309
0.0264974,0.258333,0.1875,0.452957
0.378941,1.0,0.413889,0.0844379
0.238588,1.0,0.279167,0.145357
0.138947,1.0,0.154167,0.0987237
0.131806,1.0,0.202083,0.347766
0.432305,1.0,0.529167,0.183046
0.110451,0.76875,0.255556,0.437787
0.0154977,0.283333,0.0895833,0.389421
0.146803,1.0,0.1875,0.217049
0.105301,1.0,0.320833,0.671789
0.0977865,0.333333,0.353125,0.169248
0.0918229,1.0,0.116667,0.212946
0.00244213,0.0833333,0.0361111,0.188462
0.230127,1.0,0.547917,0.579996
0.194444,1.0,0.333333,0.416667
0.00740741,0.0944444,0.110417,0.289678
0.969607,1.0,1.0,0.0303935
0.412384,1.0,0.933333,0.55816
0.381065,1.0,0.639583,0.404198
0.212517,0.863889,0.354167,0.30541
0.0909491,0.808333,0.247222,0.544886
0.404711,1.0,0.463889,0.12757
0.105267,1.0,0.145833,0.27817
0.0192188,0.225,0.213889,0.600649
0.00938657,0.0791667,0.163889,0.276539
0.207899,1.0,0.533333,0.610189
0.650677,1.0,1.0,0.349323
0.0621123,0.991667,0.241667,0.740824
0.0198264,0.122917,0.275,0.413457
0.21651,1.0,0.3625,0.40273
0.0638477,0.160417,0.496875,0.198971
0.135963,0.73125,0.421875,0.55927
0.106823,0.914583,0.186111,0.37242
0.240098,0.727083,0.85,0.611504
0.042662,0.202778,0.435417,0.516812
0.552095,1.0,0.694444,0.204983
0.430972,1.0,0.530556,0.187696
0.0388079,0.845833,0.169444,0.729226
0.0121701,0.05625,0.252778,0.144078
0.173825,0.952778,0.691667,0.736231
0.0488252,0.295833,0.261111,0.36792
0.120388,0.614583,0.466667,0.580246
0.337153,1.0,0.366667,0.0804924
0.0174711,0.152083,0.311111,0.630749
0.432303,1.0,0.447222,0.0333592
0.0115394,0.147917,0.294444,0.735052
0.169971,0.464583,1.0,0.634143
0.182986,1.0,0.372222,0.508396
0.20511,0.677083,0.588889,0.485588
0.0489178,0.820833,0.15,0.602698
0.203571,1.0,0.305556,0.333769
0.0393924,0.583333,0.191667,0.647671
0.0802083,0.79375,0.183333,0.448819
0.00316551,0.0666667,0.0777778,0.389509
0.613189,1.0,0.655556,0.0646275
0.274334,0.441667,0.830556,0.252146
0.211626,1.0,0.222917,0.050649
0.0354398,0.122917,0.522222,0.44789
0.223808,0.975,0.355556,0.3544
0.0102083,0.144444,0.154167,0.54158
0.2911,1.0,0.358333,0.187629
0.171377,0.83125,0.527778,0.609366
0.589248,1.0,0.822917,0.283952
0.00756944,0.130556,0.0833333,0.304255
0.157962,0.478125,0.629167,0.474895
0.196869,1.0,0.313889,0.372806
0.258374,1.0,0.66875,0.613647
0.322963,1.0,0.630556,0.487812
0.314433,0.910417,0.613889,0.437402
0.131794,0.439583,0.555556,0.460332
0.124606,1.0,0.566667,0.780106
0.0520891,1.0,0.0916667,0.431755
0.146412,1.0,0.279167,0.475539
0.0334896,0.204167,0.180556,0.0915228
0.00902199,0.0833333,0.133333,0.188021
0.198565,1.0,0.316667,0.372953
0.129311,0.355556,0.641667,0.433213
0.0119444,0.1625,0.0944444,0.22172
0.466128,1.0,0.5125,0.090481
0.478241,1.0,0.997222,0.520427
0.209815,1.0,0.230556,0.0899598
0.289086,1.0,0.452778,0.361529
0.179832,0.68125,0.408333,0.353534
0.262257,1.0,0.59375,0.558304
0.0463542,0.416667,0.219444,0.493038
0.143605,1.0,0.441667,0.674856
0.00893519,0.166667,0.1,0.463889
0.621181,1.0,1.0,0.378819
0.0620139,0.175,0.505556,0.299058
0.141447,1.0,0.152778,0.0741667
0.198061,1.0,0.422222,0.530907
0.263819,1.0,0.4,0.340451
0.314583,1.0,0.422222,0.254934
0.274074,0.479167,0.744444,0.231668
0.0406366,0.260417,0.294444,0.470038
0.69191,1.0,0.772222,0.104002
0.0566898,1.0,0.113889,0.502236
0.40066,1.0,0.697222,0.425349
0.0304051,0.277778,0.179167,0.38907
0.367266,1.0,0.515625,0.287727
0.00383102,0.0791667,0.0888889,0.455592
0.0583854,0.15,0.527778,0.2625
0.515254,1.0,0.684375,0.247118
0.230104,0.508333,0.861111,0.474326
0.44412,0.760417,0.963889,0.39407
0.0567998,0.35,0.75,0.78362
0.0146123,0.141667,0.144444,0.285916
0.036713,0.245833,0.194444,0.231961
0.0266898,0.214583,0.205556,0.39491
0.46566,1.0,0.529167,0.120013
0.363571,1.0,0.552778,0.342284
0.142899,0.36875,0.788889,0.508773
0.0212442,0.122917,0.275,0.371512
0.451146,1.0,0.475,0.0502193
0.197384,0.933333,0.50625,0.582256
0.143287,0.608333,0.338889,0.304963
0.040162,0.336111,0.220833,0.458912
0.454566,1.0,0.561111,0.189882
0.0211979,0.24375,0.138889,0.373846
0.0112558,0.110417,0.158333,0.356173
0.0093287,0.608333,0.0305556,0.498132
0.0553299,0.579167,0.180556,0.470891
0.456224,1.0,0.465625,0.0201902
0.0443424,0.1875,0.308333,0.232995
0.179606,1.0,0.219444,0.18154
0.181551,1.0,0.308333,0.411186
0.361366,1.0,0.385417,0.0624024
0.193096,1.0,0.31875,0.394208
0.637992,1.0,0.694444,0.0812917
0.113634,0.35,0.427083,0.239799
0.0152257,0.175,0.110417,0.212039
0.32838,1.0,0.5125,0.359259
0.610469,1.0,0.858333,0.288774
0.30265,1.0,0.422222,0.283196
0.113524,0.727083,0.275,0.432231
0.50434,1.0,0.725,0.304358
0.14765,1.0,0.16875,0.125034
0.0307812,0.185417,0.252778,0.343252
0.252824,1.0,0.345833,0.268942
0.0866377,1.0,0.169444,0.488695
0.0436111,0.130556,0.491667,0.320591
0.0715336,0.55625,0.225,0.428446
0.0158681,0.175,0.125,0.274603
