V21,V24,V25
-3.28344,0.643123,-0.367118
6.53917,5.54176,-0.48444
23.1455,8.11931,-0.533424
-4.0655,1.61137,-0.941623
24.9886,6.51908,-1.756
20.0127,8.94737,-0.309249
8.01707,2.3754,-2.58742
0.109796,5.59074,-0.269698
0.277048,0.973359,-3.58519
-0.11455,3.42281,-0.139393
13.3367,5.99038,0.330744
4.75039,5.90182,0.119049
15.7049,11.8695,-0.0538619
0.60798,1.20785,0.406626
9.51404,5.12101,-3.4349
-11.7121,2.07101,-0.461578
-4.76455,5.14927,1.34967
-6.08369,2.34043,-0.327217
29.6234,4.71873,-1.81593
20.8805,13.4336,-0.579417
13.42,1.60991,-6.02097
-11.1498,1.534,-2.13082
12.38,4.21551,-2.43639
3.54756,1.66854,-3.82664
26.5127,14.94,-0.653621
24.4686,4.61923,-1.42507
-28.0102,4.33008,-1.08366
-3.37744,0.669761,-11.3858
-0.124932,8.34485,-0.0571447
-3.59595,2.93244,-1.43271
12.1811,11.6964,-0.496297
-3.02671,1.61312,-0.925842
-5.07937,4.00239,-0.30631
6.74753,8.28292,0.189481
8.66175,9.41638,0.0758706
-4.34348,1.27617,-13.5752
-3.03804,1.71768,-8.14312
-4.40565,0.479018,-4.88288
4.34809,2.32571,-1.16208
8.27152,5.79095,0.391626
12.5693,5.05352,-0.956805
32.4791,13.8444,-0.246885
17.6128,4.06428,-0.406336
-4.88318,5.49681,2.46588
-13.5125,1.56602,3.17375
-2.53598,1.29866,1.48564
3.16205,2.45314,-0.230696
-22.4098,9.69746,-0.306144
9.03286,2.26271,-3.7222
18.6239,7.36289,-0.129656
5.99992,2.72783,0.690591
17.3441,9.4095,-0.101163
13.1385,4.81051,0.268518
0.158038,0.860299,-0.987118
-20.5724,1.85696,0.0350335
-16.9313,2.75626,0.324319
6.20274,1.11512,1.99011
15.627,5.09971,-1.71065
12.951,16.1536,0.354975
18.9818,4.96696,-0.455458
-6.0406,5.27506,-0.351932
10.241,7.77305,-0.475773
9.58412,8.19058,-0.597296
26.1819,7.33711,-1.36961
-0.347798,9.01758,0.00328142
9.9787,1.56055,-1.81173
1.12098,2.93636,-0.795546
12.9696,3.04983,-1.00273
0.857989,1.90304,0.342591
20.3537,8.1686,-0.522705
3.1832,3.87988,-0.412275
5.70829,5.61116,0.896505
-0.97496,0.430478,-1.45779
19.3832,8.05824,-0.735439
21.9376,3.07295,-0.780546
11.4273,8.36937,0.633541
-7.07857,3.05972,-0.881756
19.933,3.20461,-1.69128
-0.792674,0.965557,-3.40537
2.13619,1.17668,-2.50877
-3.04519,1.39291,-1.30785
15.7192,12.6443,0.539825
45.1478,13.5147,-1.6405
3.20978,4.58283,-0.0793008
2.77738,7.01329,0.622887
-1.00229,0.781136,-0.393599
3.81165,17.5149,-0.128567
21.4495,4.11799,-0.254439
-1.69011,0.633768,-2.32223
-3.53444,4.10611,0.49319
0.116926,0.540479,-8.57296
-5.27206,2.16364,0.429673
0.617989,0.0867185,-0.241618
13.2932,3.5376,-1.20309
18.8465,9.78814,-0.170272
13.3128,3.09288,-2.24933
-3.20507,2.83926,-0.00357
8.20453,6.26808,0.716729
-0.957319,1.57153,-2.13511
16.4906,7.01026,-0.107596
-9.73757,3.02566,-0.0329876
-21.2961,1.19837,0.247199
-1.28167,0.515488,1.4513
20.6645,7.38661,-1.09069
-6.55306,2.55384,-1.31729
8.59645,1.61947,-2.18592
17.6886,10.6993,-0.306544
3.04415,2.84752,-1.7082
-6.88727,1.47905,0.673259
-2.32811,3.1968,-0.805153
23.8844,4.90426,-0.627807
21.5136,3.60233,-2.10582
-15.8285,4.60715,-0.349851
-0.114269,0.538667,-2.93838
-1.6044,1.29117,-0.300982
23.4286,7.17109,-0.346044
30.2287,6.44892,0.219087
24.8177,11.96,-0.396744
21.915,10.7795,-0.972646
5.59003,8.10029,0.0953856
-2.10538,0.909276,-0.559701
-1.88356,1.50411,-0.386883
-1.11357,1.01623,-0.145321
14.3457,2.00987,0.169106
-18.8128,2.76598,0.125105
4.10471,3.39543,0.226876
-5.75431,2.12735,-0.899644
15.9721,3.91572,0.198928
0.0435308,4.70713,-0.224252
-0.0750502,0.275527,-5.14035
-1.21979,12.7955,-1.2562
2.91101,7.68247,0.241801
6.03748,1.36508,-1.29018
20.7335,4.77374,-1.04548
-1.1765,2.48376,-4.72658
32.5826,6.75978,-0.536043
-9.00414,1.8712,-0.381046
-1.87588,2.09519,-1.30016
11.2705,6.20452,0.174529
4.58889,3.7873,0.222148
45.4224,11.0429,-0.643091
3.66849,5.18009,1.01003
-4.18079,2.11296,-0.87437
-5.89047,4.41114,1.42898
5.26852,3.56707,0.405282
-0.0140898,0.111453,-4.72143
13.2731,2.68374,0.0550931
-1.43933,2.93504,-1.61092
-4.99435,2.00945,-0.95638
-5.75503,2.80539,-0.68863
17.857,5.09069,0.299648
-20.9104,4.54778,0.944419
10.4357,13.4012,-0.0359168
1.91887,2.71844,-0.992276
0.681167,1.75951,0.327487
1.93355,4.42622,-1.02957
-14.2508,3.9347,-0.873396
-16.1976,5.68211,-0.250045
-0.648977,1.02776,-11.0651
-0.972418,1.95891,-0.290045
-0.370925,0.624093,-7.61096
-29.2005,3.11859,0.594447
24.7727,7.4808,-0.904527
4.55246,6.04709,-1.23171
30.3821,9.95896,-0.45265
-0.744512,1.23325,0.349689
-0.683028,4.05898,1.21253
0.376976,2.65572,-0.991433
-0.926114,0.544345,-2.74114
24.5031,15.794,0.794373
0.403246,5.94931,-1.14436
22.0156,6.16698,0.239684
-3.21686,1.12097,-1.7984
18.8485,5.6048,-0.0569511
10.7307,1.77747,-0.166982
11.0708,2.08742,-1.53419
16.2692,4.32486,-0.528654
-8.49815,2.77105,-0.639936
6.17509,7.33972,0.0726606
25.4878,6.25217,-0.547034
-4.11688,1.79105,-0.321623
1.00377,0.430527,-0.615255
16.6777,13.6857,0.222296
22.5659,15.4432,-0.687204
13.921,5.44443,-0.787388
17.5396,8.03931,0.089469
11.6013,7.1085,-1.1144
-4.40114,3.17208,0.504329
16.1267,3.73759,0.162293
12.2383,4.54526,-0.497508
-0.574784,1.36153,-0.44786
3.88576,1.1842,-1.20316
-8.78597,5.35656,0.828183
12.4468,7.28318,0.126193
-19.5116,4.54959,0.537597
-0.0628385,2.75889,-1.23798
3.36059,2.77895,-0.433483
38.7513,14.375,0.0418014
-3.06591,0.550758,-22.3269
-3.72892,1.89682,-1.71723
-11.5172,2.4327,-1.70579
4.90995,4.83632,-1.42977
-20.8866,11.0021,0.514151
7.3431,4.51764,0.781651
7.03715,1.47651,-1.94369
42.1532,10.5221,1.84504
-2.24026,6.37964,-3.7277
-9.58162,2.30388,1.15072
-4.27114,1.36742,1.44903
15.2014,6.39664,-0.409072
17.9844,4.31832,-3.78836
2.00915,1.37866,-1.11053
15.2332,5.97783,-1.48881
-1.71517,1.2591,-0.877685
12.5146,10.9958,-0.765905
-30.6068,2.23194,0.71721
12.438,1.69672,-4.72382
-15.3744,3.6005,-0.482668
5.70842,8.07389,0.161944
-8.78332,3.0888,-0.597088
0.493048,4.62479,0.762426
-4.90357,5.19634,0.957591
2.43335,4.67437,-0.407587
10.5603,6.22294,-1.22002
-0.0125758,3.08813,0.112991
14.8506,2.54833,0.327797
7.22346,4.68718,-1.31107
5.39818,6.22907,-0.710265
1.20508,5.93841,0.465478
-1.56495,1.02837,-0.527984
2.43398,2.71114,0.904943
21.3468,10.0234,-0.0818443
-7.44794,2.71699,-2.3508
4.74569,1.24182,-0.532705
2.55028,1.00793,-2.7962
13.7621,11.3904,-1.07181
-9.47826,2.21591,0.0821775
-8.65251,6.03506,-0.130696
2.98594,7.00975,0.498801
0.876743,1.08964,-1.65482
-1.19826,1.72473,0.145475
22.1495,4.89944,-1.53234
-3.91395,4.77075,0.020697
-2.92759,3.60811,-2.31398
2.42775,3.79169,0.267897
0.0698222,0.233875,-0.252626
7.56993,5.20295,-1.9356
10.9593,9.93087,-0.815847
-2.42387,4.38933,-1.96435
-0.190233,0.486402,-0.447389
10.4514,10.1674,0.61656
-2.06532,2.13716,-4.05188
7.32094,7.51598,-0.175545
-4.22188,2.26177,-2.24638
13.9886,8.92713,1.54657
19.0422,8.07029,0.117189
-10.0443,2.35812,-0.0790188
0.863713,1.76209,-6.83749
-23.8896,7.25836,0.254184
-2.816,2.68438,-1.90035
-15.623,3.58491,-0.363005
-7.52686,0.607268,-0.69897
15.5696,3.09666,-1.51391
1.64069,2.77541,-2.29646
-0.290908,0.465744,-1.20866
-0.892741,1.15214,-0.268875
-20.9598,4.83237,0.656313
11.4338,5.37282,0.0965318
-1.23518,0.458182,-0.611583
5.37362,3.59136,-3.01124
21.7536,6.97113,-0.888509
1.5457,7.20031,1.54907
-14.3867,2.1373,0.336887
3.95844,2.5221,-0.838089
-1.20144,0.859836,-19.9237
11.843,5.16247,-0.944478
-11.6853,5.01866,1.0785
5.61515,2.16119,0.365063
16.7589,8.35505,-0.839245
-0.520637,1.08599,-9.41325
7.57705,4.84168,0.534795
0.445522,4.82179,-0.113161
-10.7035,1.29183,0.996736
13.3999,1.60803,0.630709
-6.6092,2.54126,0.071315
-0.674667,0.546242,-0.391189
-0.16654,2.78635,-8.35141
10.6998,1.89446,-2.56413
-3.65205,1.60286,-1.03483
18.9687,5.16744,-0.7301
6.74101,5.48425,0.282716
2.22407,1.62877,-1.07971
5.76904,0.893738,-5.46152
-0.00445355,0.272896,-25.2782
5.57755,1.83155,1.1676
29.43,8.00724,0.44256
-5.16487,1.35625,-3.27238
7.24459,7.61709,0.406286
4.87916,6.05135,-0.0609409
7.20948,7.00955,-1.31004
-2.56693,1.13207,-1.12388
10.6335,4.36651,-0.327392
-3.12064,0.38405,-0.471541
7.82061,13.6831,0.0571672
3.99172,10.4156,-0.659712
17.3332,6.1447,-1.29753
24.9783,9.34987,-0.418657
-1.81396,4.05527,-0.18422
11.42,6.56541,-0.463738
20.2057,2.73425,-2.38206
9.30647,4.24765,0.307416
-0.00101242,0.312149,-6.71422
8.27425,3.58872,-0.58057
5.32982,5.46293,-0.556713
-20.8525,4.59752,1.59535
6.26645,4.83781,-0.485114
21.2547,3.46086,0.043633
-0.18998,0.603332,-9.40765
23.0598,9.18144,2.16539
1.34197,3.36636,-0.734808
-0.924079,1.16117,-1.76586
11.6368,11.3099,-0.8703
-3.59744,3.04569,-0.434529
6.78093,13.0237,0.268038
-3.47043,0.825877,-0.584746
0.762732,2.63572,-5.96806
5.90338,3.99549,-0.976022
14.3116,3.74234,-0.426888
6.00051,2.4247,-0.7444
18.3188,4.87914,0.139314
-3.97794,1.23492,-1.18556
-33.7991,5.20101,0.869033
14.0141,5.04807,0.296267
17.5154,10.1051,-0.927791
3.05668,6.42284,-0.929981
11.0418,7.42479,0.364131
-0.828709,1.49642,-0.910514
-0.704135,0.593083,-1.4358
-6.59378,4.80499,-0.671296
1.06645,2.89366,-0.505206
-15.0192,3.41011,-0.0880274
-1.48423,10.5823,-0.265271
11.9537,4.18354,-0.110379
-2.71213,3.05555,-1.47369
4.72496,4.54663,0.211381
-9.43269,1.82518,0.305422
4.12497,2.6378,-0.732156
-16.5684,1.9956,-0.4998
9.11667,4.37146,-0.487354
18.4174,14.6585,-0.261003
3.29084,5.00026,1.39489
-1.81448,1.61954,0.661425
-1.78722,1.06921,-0.510377
-15.4136,9.02115,-0.524964
1.60584,4.79949,-0.663114
-0.0999927,2.14472,-0.0493092
-5.59832,12.8254,-1.1294
23.8783,7.79862,-1.85473
-3.17664,7.12353,-0.0564183
16.8316,11.9482,0.305141
-1.62202,0.499288,-0.385731
-20.8114,2.24686,-0.400018
-1.60833,3.18974,-2.22406
12.1196,8.80782,0.0271415
-7.9125,1.87355,-2.98148
-8.65722,4.57749,-0.157375
10.8268,5.40328,-0.426171
3.33302,3.61823,-0.918104
14.989,7.53769,0.35538
-6.18972,3.1184,-0.762409
0.707551,2.76209,3.04598
-3.18564,1.42447,-2.05616
-12.351,3.33847,-0.253008
5.53717,2.63899,-1.15157
18.5936,4.27018,-0.867664
1.28635,2.51795,0.110853
-0.419844,1.49844,1.04422
4.07672,4.23249,0.73749
12.7152,4.19047,-0.484293
-15.2265,2.19196,-0.110295
6.42362,7.90399,0.323648
20.3017,7.7788,-0.688197
-3.23984,2.44776,-0.0402434
2.27615,9.02246,0.471014
13.7261,6.8769,-0.566992
-20.306,3.59563,-1.93399
13.7794,5.73955,0.819696
3.86355,3.37357,-2.07728
10.895,4.34191,-1.11507
9.97694,5.64618,-0.606931
10.2214,3.4949,-1.54809
8.39242,8.83749,-0.188117
0.54278,6.26869,0.40127
-19.9658,3.69811,0.136202
4.81529,8.66017,0.00471072
1.34494,2.1834,-0.0884915
30.6942,8.54397,-1.29889
-0.990531,0.939908,-3.01217
2.41856,4.23421,1.01541
18.089,4.72842,-0.387352
0.707758,0.604799,-8.02986
4.63802,5.96772,1.22927
-17.8238,7.1727,-0.790615
14.3879,3.28203,-0.449138
-5.14214,9.72835,-0.235465
1.23314,4.29875,0.866641
-22.745,5.15403,0.0295645
-23.4023,3.53469,0.642552
18.6066,13.6074,0.437785
8.15203,2.48373,0.747532
-4.96176,4.12158,-0.230571
7.50994,2.27151,-0.375503
-7.86219,6.10215,-0.0743184
0.0086516,0.0878382,-0.144096
6.97714,0.641998,-3.29883
-6.45707,7.1914,-0.276066
-3.70352,0.11286,-1.80315
15.4239,9.47139,0.166622
-4.48477,3.29706,-0.344987
-3.12815,7.22384,0.0820427
23.1424,7.11942,-1.16097
-0.454383,1.72039,-0.730478
11.6882,7.24246,0.022681
-6.76096,2.51861,-0.319439
-12.6536,1.06406,0.212664
-26.741,2.69226,0.146312
-2.77586,1.54914,-2.06878
18.7389,8.87373,-0.458867
16.9216,6.4984,-3.39124
23.1888,9.96443,0.368879
-6.76258,3.07218,-0.89284
0.0380033,0.0978462,-7.1094
-1.48512,1.86976,0.308916
-1.30992,0.186908,0.864519
-0.21125,0.793055,-2.45587
19.6038,6.91861,-0.364962
-9.8456,4.99127,-1.78674
-1.89016,0.573676,-9.45356
0.242837,6.32159,0.35718
8.50177,10.8574,-0.746085
17.6623,9.12292,-0.505023
-6.43118,5.90355,-0.493868
-4.92598,2.82258,-0.873622
-1.43,1.1572,-3.4623
-6.61479,6.07318,1.41485
4.26162,0.879643,-1.85459
5.08187,5.58512,1.09865
6.80259,7.81269,0.191652
-16.8059,5.79817,0.120891
11.3037,7.34641,0.154472
-11.8009,3.06133,-0.341198
-2.34505,3.99389,-0.908732
-1.03866,0.545022,-0.584175
24.9054,10.1893,-0.50802
-6.13981,2.00008,0.533656
5.90972,7.70295,-0.0272025
33.8916,18.0238,-0.413806
12.439,11.4749,-0.620784
0.788006,2.51639,0.451171
-7.18187,10.0322,-0.251082
22.105,9.29749,-0.198988
5.59055,7.59239,0.136136
-11.7163,3.02547,-0.44248
-0.627919,4.33355,-2.67518
7.65544,9.455,-0.354627
23.5736,15.9914,-0.540398
-0.598188,0.538859,-2.64267
23.4659,5.82271,-0.710511
2.3357,1.91175,-4.26288
-1.39081,6.2752,0.585156
-15.7,2.62266,-0.374552
22.8892,13.1087,-0.927644
13.083,4.49861,-0.16384
8.33122,5.35769,-0.106689
15.7812,10.0128,-1.84491
-15.1322,4.63506,0.600233
-0.640171,0.6798,0.167842
-5.43233,1.28409,-0.0759611
-0.890487,0.793674,0.52969
-0.914379,1.03198,-0.97404
11.1133,18.0914,0.676923
4.24867,3.32245,1.72494
7.08998,5.17645,1.47189
9.2909,1.04762,-4.8571
-17.774,4.17082,0.290625
2.20798,4.51216,0.756158
-0.926273,0.673552,-16.6028
27.4544,3.54019,-1.70358
-4.4166,4.51347,-1.07732
4.47525,4.40402,-0.189583
-21.9058,3.05027,0.0423431
-3.86115,3.06775,1.16373
11.0375,8.02903,0.50014
10.4496,6.72904,-1.93667
-7.57583,2.6802,2.07013
-1.94855,0.756294,0.697684
-1.40487,0.637119,-21.5859
29.8561,3.38979,-2.49728
8.91738,6.85207,-1.27401
-27.7718,4.24814,-0.118436
12.2027,9.6144,0.379892
0.335562,2.04678,-0.746826
10.9842,7.49865,-0.313611
-3.66698,11.6252,-0.901895
-5.55628,1.74761,-12.7049
-14.0408,2.97601,-0.556991
11.8212,7.96889,3.11463
-24.9942,3.49139,0.331596
-2.32491,0.7382,-0.208804
2.991,18.0221,-0.198139
5.47028,10.6594,0.386899
-9.46248,3.4465,-3.0989
-35.0332,5.45861,2.52035
-5.67643,1.2353,-0.827533
-4.44188,0.25425,-2.85574
-13.7656,3.93239,0.0129615
-8.9793,2.55559,0.0396063
-2.38979,1.5659,-0.5452
-0.550496,1.18497,0.0334514
-15.6144,2.20936,2.14717
-0.964598,0.785063,-3.98724
-12.399,1.08518,-1.27213
1.68674,3.09454,-0.0791778
13.1273,2.03026,-1.51246
14.0127,2.20837,-0.756377
4.55996,3.9886,0.635429
-3.20795,1.25371,-0.00739215
-5.48799,0.708721,-1.01768
-5.23785,3.79814,-0.0843334
24.0968,12.4499,-0.0486179
4.98112,0.91508,-2.81777
21.3035,3.45699,0.430823
7.22755,9.55626,-0.847959
-0.517469,0.072782,-53.1073
8.11949,8.39746,0.96821
31.2865,13.3009,0.375103
-15.3048,2.03378,0.28128
17.1019,6.45195,-0.892279
0.773743,5.46225,0.625859
-5.73181,8.69078,0.238097
-14.8343,2.88908,1.94544
19.4185,6.11046,-0.0556711
-26.0365,12.9173,0.463669
0.00357791,0.0994338,-50.5121
-8.77095,2.96744,-0.832065
-3.33972,1.91546,-0.228775
13.8305,4.99255,-1.23811
-1.36927,7.56419,-0.777571
5.66143,1.66322,-0.282649
-10.3044,6.42053,-0.332151
7.48094,1.88743,-0.0539089
-0.113017,1.40013,-1.5797
22.1724,4.4333,-0.0741437
7.57975,6.77312,1.27934
-8.59936,0.699309,-1.30199
8.67259,1.44285,-0.812641
13.6957,6.41827,0.270288
22.2902,12.9183,-0.433415
-15.3723,1.56859,-0.852417
0.209975,0.521687,-3.27899
7.87075,4.46174,-0.133239
-9.55041,4.59364,-0.242107
15.6259,3.44387,-0.411157
8.16212,3.12677,1.09492
17.6382,9.35726,-0.56585
-16.0218,2.10667,0.419451
9.53195,3.9509,-0.49262
35.7463,11.8727,-0.533017
8.56806,7.8133,-0.299584
5.48937,5.88742,0.574419
-0.519937,2.78715,-8.64567
2.93708,1.97957,-0.937634
-2.0726,1.41295,-1.37339
13.2531,10.8475,0.267509
-6.63544,2.79026,-3.46629
19.2302,9.1542,-1.06197
-3.14989,2.10303,-1.26532
29.4441,11.1391,0.343903
0.00254578,0.148836,-19.5076
-8.10473,1.33526,0.0336186
3.35414,2.81623,-0.749643
6.97793,9.86413,-0.380249
25.4607,6.05822,-0.378118
1.51902,2.78838,-0.484824
-0.917568,1.45405,-2.69994
11.2588,2.97799,-0.321179
