jannis/table9.V16,jannis/table9.V17,jannis/table9.V18
-0.781301,-0.053902,0.542786
-1.44402,-1.40581,-1.2685
0.24209,0.224715,0.22788
0.328891,0.881085,1.32048
1.912,1.47662,0.913559
0.660028,0.587691,0.609463
-0.610447,0.167964,2.29769
0.78939,1.09405,1.11562
-2.55645,-2.5757,-2.59279
1.61093,1.83374,2.48656
-0.510627,-0.181379,0.382863
0.130258,-0.30133,-2.13334
-2.00753,-3.65311,-7.48617
-0.807486,-0.347698,0.95708
0.452011,0.688276,0.935019
-0.47565,-0.794511,-0.441351
0.10503,0.702784,0.82928
1.50561,0.846157,0.811944
0.587738,0.586616,0.41531
1.07775,1.07082,0.833496
1.515,1.75495,1.57888
0.470366,0.546666,0.616195
-0.445085,-0.20017,0.00749804
-0.637978,-1.55937,-9.48647
1.70716,1.67131,1.61453
0.980347,1.40013,1.72942
-2.07467,-1.96032,-1.68415
0.820694,-1.02847,-13.4098
0.448157,0.331251,0.205152
-0.756342,-0.295859,0.469999
0.951914,0.989879,1.10674
-0.643767,-0.594126,-0.580977
0.339024,0.312478,0.287475
-0.0599677,0.286433,0.416783
-0.588088,-0.396055,0.0237226
0.216553,0.291309,0.306846
0.696202,0.532472,0.250644
0.0839874,0.645568,0.589864
-2.58173,-2.36451,-1.97196
2.59913,3.59889,2.38276
-0.156008,-0.163708,-0.067724
0.0793865,-0.0377638,-0.366686
-0.534927,-0.501887,-0.522306
3.91005,2.53073,1.16459
-0.690955,-1.29268,-0.185977
-0.245426,0.0455816,0.127142
1.41414,2.46468,3.04818
0.131404,0.0517689,0.624166
0.405719,0.320383,0.0443297
-0.0776354,-0.0320442,-0.00864766
0.760154,0.962291,1.14608
-1.99796,-2.96281,-7.21371
2.55648,2.12351,2.36188
0.551294,0.574259,0.614976
0.595455,1.21695,1.71145
0.993579,1.7954,2.07623
-3.10965,-1.19086,-0.424877
0.407663,0.343466,0.316825
3.27803,2.58037,2.33228
1.80981,1.89288,2.09916
-1.21477,-1.04037,-0.439522
1.05606,1.23004,2.52338
1.49777,2.04706,2.66781
-1.70302,-1.66816,-1.28619
0.353103,0.676194,0.902836
-1.13793,-0.937695,-0.563817
2.48573,3.65258,5.25806
-0.792806,-0.828598,-0.180526
-1.81152,-1.6154,-1.62824
-0.390437,-0.331162,-0.370288
0.907898,0.87737,0.996387
-0.852353,-0.897553,-0.975429
-0.69967,-0.864498,-0.898371
-1.12406,-0.923998,-0.556847
1.64332,1.86613,1.82869
-1.53726,-1.27598,-1.07122
-0.219758,-0.225026,-0.244294
0.748726,-0.0109995,0.290601
-0.89939,-0.938661,-0.957211
-1.37616,2.02734,1.91917
0.97097,1.02296,1.05103
-1.23103,-0.959232,1.04021
-0.0537137,-0.0765162,-0.0471703
1.18603,1.39389,1.59166
1.02728,1.33523,1.77277
2.19328,2.14515,2.09636
1.79805,1.0328,0.362678
0.151687,0.267772,0.619143
0.0952365,-0.0719538,-0.191614
1.89138,1.94265,2.15045
-0.260128,-0.711816,-1.61644
3.31673,3.09085,1.28994
1.21668,1.63593,1.81356
-0.0762814,-0.0732772,-0.0678327
0.495903,0.403242,0.278322
-0.337613,-0.196958,-0.0838125
-0.216472,0.0671487,0.180208
-2.84164,-1.67726,-0.867437
-1.21585,-1.36345,-0.55993
0.705374,0.87544,0.926154
-0.376768,-0.307086,-0.0953137
-1.38049,-1.07718,-0.272921
-12.4973,-13.0318,-12.6279
-1.12394,-0.940177,-0.951737
-5.27461,-4.69087,-2.96439
-0.183919,0.347637,0.507345
-0.0125484,1.56388,1.86649
-0.195182,-0.0388522,1.75927
0.671896,0.151201,-0.287412
-0.690108,-0.268474,0.614092
0.829029,0.632268,0.253258
-1.82787,-1.64404,-1.49952
-0.832455,-0.537293,-0.253621
-1.49247,-1.40189,-1.35474
-0.485362,-0.414189,-0.333907
-0.0857571,0.00987563,0.160658
-0.134452,-0.00292859,0.599765
0.0343687,0.0854386,1.00453
-0.271624,-0.157991,-0.208572
0.280738,0.835915,0.810165
-0.536752,-0.41296,-0.116492
-1.31277,-0.961588,-3.96714
0.545408,0.769392,0.647155
-0.993556,-1.10546,-1.07837
0.219428,0.290687,0.309773
1.35959,1.34434,1.20524
-0.210743,-0.100902,0.139702
1.38453,1.46156,1.65826
0.856818,0.903952,0.93709
-0.219733,-0.259898,-0.256241
1.38792,1.46343,1.55269
-0.949896,-1.84363,-3.00108
-0.334804,-0.578122,0.135249
0.0745846,0.408297,1.1894
0.964472,1.3776,1.48604
0.382224,0.000710805,1.56751
0.208491,0.198176,0.204948
-40.0828,-43.884,-36.2711
-1.97309,-1.51425,-0.40459
0.799567,1.03978,1.12735
1.18,1.4046,1.53137
-1.6014,-1.59583,-1.53804
0.246836,0.598417,0.719063
0.205891,0.231074,0.267136
-1.35599,-1.23957,-1.12145
-0.489363,-1.29741,-6.86762
0.872331,1.18904,1.17585
1.12315,1.16895,1.13531
-0.631894,-0.657104,0.645226
-0.510327,-0.437311,-0.435224
-2.63172,-6.21973,-8.91367
1.01903,0.879291,1.14654
2.05037,2.0344,0.667972
1.67817,1.73031,1.66463
0.167832,0.325948,0.460268
-0.0149753,0.139218,0.236555
-0.546224,0.277679,0.337042
-0.0553731,0.180253,0.352047
0.414005,0.259541,0.262004
-3.14139,-3.21806,1.65597
0.790691,1.27066,1.68178
-0.630945,-0.397074,-0.101975
-11.2808,-5.09772,-2.4802
0.637711,0.524284,0.815602
1.79737,0.941819,0.155533
-2.27609,-4.34776,-6.31323
0.748538,0.865768,0.637113
-0.489781,-0.288199,0.0150182
-1.4527,-13.5779,-7.56581
-0.735723,-0.454852,-0.202446
-0.434736,0.402944,0.466951
0.948133,1.14803,1.17749
3.39941,2.36047,0.215802
0.969368,1.0524,0.950006
-0.178704,-0.141613,-0.193012
1.2181,1.21749,1.11851
-0.115378,0.361895,0.543111
-0.369522,0.0670852,-0.431497
0.288457,-0.0517615,0.692705
-2.75206,-2.33032,-4.16798
-0.178679,0.037214,-0.0338417
-0.482523,-0.479381,-0.470089
0.639386,0.0352044,2.56025
0.0230552,0.0580257,0.0620187
0.516658,0.330777,-0.178394
-1.68596,-0.99112,-0.845005
-0.214963,-0.412112,0.0881993
-2.06523,-2.27027,-2.23667
-1.23147,-0.898589,-0.517933
0.503165,-0.179189,1.39872
-1.79412,-2.18463,-2.36311
2.10586,2.93418,2.62974
0.383916,-0.456478,-2.01581
0.0376315,-0.0192056,0.447178
-0.104388,-0.189206,0.0335757
-9.19111,-10.683,-10.8604
3.27852,3.40378,3.30039
0.576043,0.961259,0.720431
-1.89078,-1.62508,-1.66364
2.98123,2.45615,1.63935
-0.077471,0.0811979,0.30365
-0.325553,-0.284863,-0.282134
-0.391742,-1.26573,-23.988
-0.516405,-0.447519,1.37349
1.3379,1.28254,1.27213
-1.78459,-1.6235,-0.79669
-0.0989367,-1.28446,-5.57954
1.52115,1.87007,1.91519
-0.485869,-0.363828,0.0528942
-23.5304,-23.8517,-24.3767
0.819992,0.769222,1.97895
-1.26319,-1.30143,-1.31973
0.627683,0.590617,0.610218
1.0679,-0.0896043,4.48993
-0.348455,-0.274095,-0.240969
-0.0177763,0.040436,0.776242
1.31918,1.55103,1.27278
-0.409528,-0.177449,0.360274
0.580586,0.634361,0.709895
0.2004,0.121756,0.253322
-0.298852,-0.24735,-0.0463439
0.831242,1.3714,2.10614
-0.851818,-0.929723,-0.958741
-0.144991,0.310591,0.80431
0.318978,0.084152,-1.17382
0.31175,0.515732,0.84878
-1.79674,-1.17849,-0.553585
0.912599,0.741201,0.662099
-0.107108,-0.104549,-0.111475
0.375101,0.889143,1.45962
0.816466,1.04342,1.39497
-0.863769,-0.750104,-0.387149
-0.201522,-0.368922,-0.661139
1.52872,1.20328,0.248695
2.10499,5.35181,4.27477
3.00204,3.09756,3.24832
0.501454,0.514563,0.529797
-5.03333,-5.28852,-5.20214
0.983675,0.689655,-0.416636
0.522271,1.65935,2.00231
0.213269,0.0542101,1.08312
0.689198,0.740567,0.582263
-2.08443,-1.93995,-1.85424
-3.87323,-3.88799,-3.96143
-0.0884897,0.00721407,0.241928
2.65042,2.03868,1.305
3.14921,2.40807,2.70129
0.247798,0.411886,0.628324
-0.399703,-0.13689,1.94822
1.52724,1.61259,2.39554
0.606433,0.624145,0.553854
0.746577,1.87528,1.90909
-1.03006,-0.714463,-0.837984
0.923967,0.917804,0.978364
1.30189,0.44249,1.1526
-0.0552644,-0.0143364,0.027868
-2.70491,-3.03176,-2.26218
0.697531,0.523922,0.926357
0.529822,0.45749,0.108944
1.62844,1.85645,2.46153
0.547504,0.344349,0.22471
0.0891648,0.372814,1.88626
-0.352193,0.764242,1.26213
-0.409828,0.225866,0.266561
-2.30985,-2.99409,-3.03868
-1.30594,-0.722615,0.551878
1.05384,1.609,-0.856192
1.98083,2.15062,2.42911
0.249227,0.0177092,-1.27877
-1.72953,-1.64668,-1.43341
0.24933,0.0935327,0.415582
0.271082,0.482351,0.618981
0.107366,0.283527,0.729624
2.70918,2.77311,2.80595
-1.17515,-0.0680507,0.809745
-0.681535,-0.539884,0.382701
3.10581,2.80807,3.05692
-1.30323,-1.50219,-1.10416
0.537263,0.551507,0.884071
-1.2896,-1.77807,-1.52657
0.544776,0.375846,0.0178995
-6.13502,-4.12753,-2.71098
-0.576096,-0.387674,-0.181151
-0.352835,0.196463,0.505853
3.52454,2.40379,3.21395
-0.355746,-0.387563,-0.418442
-0.11036,-0.161527,0.284193
-0.420347,-0.11544,0.407326
-0.498797,1.80979,1.28378
0.492049,0.0736263,-0.323468
-0.485962,-0.890766,-1.18286
0.756665,0.887092,0.990501
0.0195982,-0.224702,-0.438385
-0.424374,0.132386,0.280942
1.52608,2.14415,1.96608
-2.42042,-2.43922,-2.25452
0.908677,1.21754,1.29292
0.262343,0.191928,0.157453
0.609265,0.627094,0.602436
0.726887,1.17991,1.43084
0.663096,0.508055,-0.0738899
0.160768,-0.0443188,0.0822366
0.618767,-0.22464,-0.385643
0.0604645,-0.0973604,-0.341576
-0.217349,-0.0620318,0.0177556
1.28409,0.810183,-1.1491
2.1674,1.78012,3.21215
0.902743,0.900626,1.6341
-1.26164,-1.07572,-0.969896
-1.07877,-0.569643,-0.141688
-2.3298,-2.17999,-2.22758
0.557056,0.634899,1.28966
1.22302,1.25652,1.50817
-0.363301,-1.23934,-2.33207
6.31626,6.0297,3.72982
0.0353408,-0.0583922,-0.125352
-1.83406,-2.20816,-4.55931
-1.56498,-1.3003,-1.11213
-1.70578,-1.51291,-0.607869
-2.00295,-1.89624,-1.91584
-1.8654,-1.95645,-1.88702
0.73653,0.836003,1.06875
-0.546724,-0.766718,-0.995672
-0.413449,-0.983772,0.353773
0.703461,0.568909,0.979992
-0.132722,-0.0730243,-0.18279
0.868305,1.07275,1.1373
2.6878,2.9895,3.11895
0.873065,0.222564,0.404075
0.45573,0.349296,0.408414
0.0674713,0.354084,0.49793
0.19151,-0.244103,-0.529234
-16.5542,-16.9771,-16.4683
0.47409,0.423517,0.469668
-1.60188,-1.62648,-1.48203
2.14569,1.61379,3.51879
-0.0189615,-0.0869547,0.443159
1.18333,1.0428,1.08644
-1.44779,-1.4998,-1.48926
0.766637,0.914991,1.18294
-0.132452,0.782203,0.779903
-0.615891,-0.641632,-1.03024
-0.174658,0.278414,1.46957
-0.114648,0.0733509,0.232604
-0.551824,-0.505258,-0.510003
1.05924,2.2905,3.48563
1.61285,1.71988,1.73454
0.758635,0.783989,1.06782
-0.226001,-0.286508,-0.428173
1.10696,1.41195,1.69458
-12.9626,-13.3476,-13.2894
-1.72364,-2.4663,-2.57016
0.955474,-0.826755,-1.51809
0.224248,0.387849,0.414725
0.872121,0.975301,1.09896
-0.664889,-0.58735,-0.748093
-0.264881,0.0815264,0.379629
0.284077,-0.159915,-0.176812
1.03355,1.20498,1.63909
-0.593196,-0.61671,-0.545937
1.30742,1.30274,1.37286
-4.62386,-3.95389,-1.51223
-3.82032,-14.2593,-18.2047
0.221086,-0.218193,-0.505704
-0.107859,0.347203,0.82869
-0.309724,-0.472789,-0.232825
1.89016,2.35977,3.15158
1.40963,1.34015,1.1556
0.0134193,-0.483818,1.19476
0.905832,0.943475,0.532134
0.971731,1.03493,1.14394
0.446622,0.426599,0.610286
0.930113,0.858877,1.0023
-0.046496,0.457683,0.274964
0.337436,0.0960374,-0.0942778
0.610852,1.34132,1.58152
-0.432887,-0.360938,-0.469548
0.220399,0.22482,0.33108
-1.08678,-1.50055,-2.5535
1.50579,0.103736,-0.664972
0.505657,0.672208,0.699009
-40.1855,-31.1568,-2.96628
0.11963,-0.0931156,-0.243812
-0.255623,0.0705351,-0.38077
0.272378,0.494125,0.379852
0.54893,0.504461,0.561329
-1.08897,-1.69826,-0.570367
1.59907,1.63877,1.71504
-0.223626,-0.462099,-1.58983
0.0764624,0.650736,0.680208
0.0419751,-0.0523565,-0.0911202
-2.14985,-1.93649,-1.96596
-3.83958,-3.98343,-3.95561
-1.36991,-0.113561,0.673517
0.324581,0.183048,0.203728
-2.23795,-1.96506,-2.24227
-0.160785,-0.444011,0.465911
1.593,1.49651,1.60701
0.768825,0.780774,0.930461
-0.577846,-0.642437,-0.795766
-3.92289,-22.3926,-17.9902
0.440943,0.592309,0.665884
4.72417,2.20568,-7.77554
1.65125,1.3463,1.00988
1.08008,1.34322,1.49252
0.00960824,-0.116234,-0.245341
2.0682,2.21205,2.23153
-2.41558,-2.3761,-2.26494
-12.2152,-17.9337,-24.6682
0.307683,0.198966,0.111878
-4.53274,-4.62291,-4.64731
2.21723,2.20827,2.99543
-0.181786,-0.476564,0.0164014
-2.45453,-1.45879,-1.18148
-8.6121,-8.60077,-8.64532
1.95303,5.26886,5.92284
1.06133,1.09603,0.546233
0.195383,0.0370783,0.401518
0.806209,0.346806,2.47811
-1.64274,-1.73003,-6.63316
-4.83899,-5.36294,-5.94996
0.136527,0.13313,0.228789
-9.65752,-9.71814,-9.73814
0.723373,0.857398,0.906122
0.658542,1.60366,1.94029
-0.694345,-0.936152,-1.01419
-1.61953,-2.09003,-3.06123
-0.8927,-1.06684,-0.940055
-0.19149,-0.883058,-0.715274
-0.149439,-0.793785,-0.992659
0.288432,0.531074,0.813985
-0.736892,-0.79115,-0.687016
-4.10285,-2.45521,-1.12882
1.12449,1.11245,0.879741
-0.241652,0.265063,0.858293
-0.476377,1.63416,1.89727
-0.292087,-0.0387053,0.085161
0.627981,0.691633,0.784342
3.44744,0.388313,-0.637399
1.2847,1.30864,0.971573
0.0222756,1.25452,0.606445
-0.732103,-0.608904,-0.410231
0.303506,0.796849,1.45546
0.766331,0.592303,0.430581
0.0291196,0.270082,0.641732
1.22001,2.54783,2.27568
1.3789,0.0460875,4.09208
0.786186,0.809036,0.570353
0.128668,-0.290361,0.840456
1.26702,1.18195,1.39128
0.316584,0.362793,0.150609
1.05068,1.32315,1.68162
-0.491837,0.0459708,0.850843
-0.319189,0.296784,0.315191
0.616809,1.18901,1.44631
2.09001,1.86022,0.533778
0.428489,0.403816,-0.06669
-0.656074,-0.533175,-0.424763
1.21623,1.34022,1.46354
2.20735,1.0016,0.481557
0.327164,0.429839,0.428409
-1.31764,-2.30902,-4.43477
0.402963,0.707259,0.752635
-0.151363,0.0565536,0.324016
0.187405,0.14819,-0.00137854
0.418052,-0.393729,1.36686
-0.875024,-0.707291,-0.896103
1.63261,0.939184,1.67886
1.68629,1.64073,2.22287
-0.175391,-0.0683749,0.039876
1.46637,1.53754,1.41366
-1.63691,-3.91,-6.4267
0.367554,0.340126,0.352036
-1.88492,-1.7887,-1.91262
0.638843,0.853543,0.78689
1.52177,1.83753,2.60204
0.953036,0.876315,0.875377
0.48586,0.483092,1.19059
0.338175,-1.47102,-1.65469
-1.53664,-0.587193,0.765846
-0.142369,-0.0545669,0.101369
-0.929044,-0.762548,-0.54013
-12.7502,-12.8884,-12.836
1.49144,1.6214,2.42765
0.661848,0.973895,0.775788
0.124172,-0.213726,-0.493169
-0.0822672,-0.105951,-0.180672
1.3673,1.65792,1.83423
0.128782,-0.706533,-0.676328
-0.0869932,0.0454803,0.412198
-2.01827,-1.38362,-0.782516
4.38313,1.86183,0.104531
0.956407,0.805187,1.00112
0.467039,0.419999,0.40737
-0.352958,-0.161522,0.164216
0.0259947,-0.322662,-0.755509
-0.404738,-0.382665,-0.334959
-0.845354,-0.811819,-0.861945
-0.121971,0.0805657,0.00363979
0.822663,0.635552,0.959295
0.00373603,0.00259894,0.168097
-0.296038,-0.567187,-0.679503
0.982587,1.06921,1.22129
-0.554644,-0.31004,0.125273
-1.13298,-1.24863,-1.19514
0.466814,0.705613,0.899404
0.0876536,-0.14519,-1.2062
-3.4683,-3.41215,-3.34916
2.1968,2.57447,3.14626
-0.620711,-0.791648,-0.946466
0.00388318,-0.0431847,-0.0219886
-0.0689978,-0.0586559,-0.0694678
-0.439556,-0.395168,-0.330849
-0.748691,-0.440235,-0.158307
-0.480196,-0.462565,0.269196
0.253572,0.773155,1.1481
0.933188,1.45517,1.91493
-1.14786,-0.943673,-0.951606
-0.205129,0.056904,0.185959
-0.550949,-0.109374,0.327353
-0.239656,-0.42035,-0.611675
1.00974,0.65566,0.755264
-2.01274,-1.94385,-1.99461
1.43337,-1.74893,-1.97294
1.1818,1.31922,1.29806
0.11468,0.155152,-0.117086
0.482245,0.129854,-0.12049
-1.18802,-0.441973,-1.39056
0.480315,0.68232,0.575509
1.15245,1.04843,1.26373
-1.437,-1.30552,-1.10091
-2.46501,-2.31924,-1.87165
-0.904709,-0.874595,-0.753612
-0.352162,-0.232358,0.00989679
1.51798,2.07822,1.96674
-0.608673,-0.198142,-0.0922626
0.492205,0.663535,0.678979
0.176746,0.0701218,-2.15883
-1.28096,-0.934001,-0.394661
0.202759,1.44064,1.79181
0.373674,0.592917,0.659818
0.66695,0.630652,0.499516
-0.55503,-0.511449,-0.601963
-1.79003,-2.04288,-2.01823
-0.204382,-0.444477,-1.02742
-0.274821,-0.318453,-0.237521
-1.61277,-1.90651,-2.42798
0.0762356,0.482389,0.527815
0.323815,0.402506,0.539173
1.89734,1.80511,2.59322
-0.150901,1.38933,1.312
1.4592,2.74744,3.46161
0.88685,0.102205,-0.162046
0.701705,0.759747,0.851974
0.0173672,0.152268,0.364296
-4.50138,-4.56889,-3.89565
0.484738,-0.596169,0.834747
0.376522,0.146402,0.214831
0.643138,0.869905,-0.0988311
0.621373,0.610164,0.561576
-0.0910229,-0.553969,-2.19763
1.10856,1.00023,1.43404
-0.0732305,0.278471,0.466878
0.425663,0.48311,0.996947
-0.732459,-0.43641,-0.318582
1.34493,0.806492,0.591619
0.942544,0.606833,0.368493
2.215,3.63385,4.33799
0.521166,0.675778,0.745728
2.24006,1.81372,1.24053
2.58727,2.9547,2.79689
-0.0454071,-0.0841738,-0.0369801
