Day,Temperature,f0_,f1_,f2_,f3_,f4_,f5_,f6_
1990-02-07,40.169855219178075,48.255707762557066,12.986301369863009,23.821917808219176,99.26484018264838,North Dakota,Mercer,Not in a city
1990-02-08,43.468060913636386,52.32727272727272,13.545454545454547,23.713636363636372,98.81818181818184,North Dakota,Mercer,Not in a city
1990-02-09,44.85631497727272,53.427272727272715,11.845454545454544,23.809090909090905,99.21363636363634,North Dakota,Mercer,Not in a city
1990-02-10,44.005072559090934,52.31818181818183,12.750000000000004,23.909090909090917,99.62727272727278,North Dakota,Mercer,Not in a city
1990-02-11,43.88890839545455,53.73636363636365,13.3,23.7590909090909,98.99999999999997,North Dakota,Mercer,Not in a city
1990-02-12,40.9267735416667,53.208333333333336,11.763888888888891,23.578703703703695,98.25462962962966,North Dakota,Mercer,Not in a city
1990-02-13,36.58237894954129,45.44954128440368,9.720183486238533,23.490825688073407,97.88990825688074,North Dakota,Mercer,Not in a city
1990-02-14,32.825059525581395,40.334883720930236,10.237209302325581,23.818604651162783,99.25581395348836,North Dakota,Mercer,Not in a city
1990-02-15,32.19440209216588,39.11059907834104,11.870967741935486,23.709677419354826,98.80184331797238,North Dakota,Mercer,Not in a city
1990-02-16,31.801378385321105,38.85321100917432,11.93119266055046,23.518348623853203,98.01376146788986,North Dakota,Mercer,Not in a city
1990-02-17,30.50145361860463,37.679069767441845,11.297674418604657,23.827906976744202,99.28837209302321,North Dakota,Mercer,Not in a city
1990-02-18,31.785366265116256,39.87441860465117,14.33953488372093,23.79069767441861,99.13023255813957,North Dakota,Mercer,Not in a city
1990-02-19,34.91552191588784,44.84112149532709,12.53271028037383,23.771028037383182,99.0560747663551,North Dakota,Mercer,Not in a city
1990-02-20,35.113292158878515,43.92990654205606,12.635514018691588,23.49532710280375,97.92523364485984,North Dakota,Mercer,Not in a city
1990-02-21,41.148900733944934,50.7018348623853,14.000000000000005,23.463302752293583,97.78440366972478,North Dakota,Mercer,Not in a city
1990-02-22,46.25032615137618,55.64220183486238,13.256880733944957,23.655963302752287,98.58256880733943,North Dakota,Mercer,Not in a city
1990-02-23,45.582235908256884,55.642201834862405,11.885321100917434,23.73853211009174,98.92201834862381,North Dakota,Mercer,Not in a city
1990-02-24,39.189319940909115,50.24090909090911,9.30909090909091,23.559090909090905,98.1772727272727,North Dakota,Mercer,Not in a city
1990-02-25,36.81692095412843,46.25229357798167,12.660550458715592,23.94954128440366,99.79357798165131,North Dakota,Mercer,Not in a city
1990-02-26,36.61546860633485,45.3212669683258,13.253393665158372,23.773755656108584,99.06334841628963,North Dakota,Mercer,Not in a city
1990-02-27,39.069162243243255,47.490990990990966,12.36486486486487,23.846846846846834,99.36936936936934,North Dakota,Mercer,Not in a city
1990-02-28,38.482253167420815,46.470588235294144,11.687782805429867,23.809954751131233,99.22171945701356,North Dakota,Mercer,Not in a city
1990-03-01,38.750894695067274,47.475336322869964,12.89237668161435,23.461883408071753,97.77130044843045,North Dakota,Mercer,Not in a city
1990-03-02,42.87767828251122,52.64125560538118,14.080717488789233,23.7847533632287,99.10762331838559,North Dakota,Mercer,Not in a city
1990-03-03,42.84788532882885,52.12612612612612,11.58108108108109,23.797297297297295,99.15765765765765,North Dakota,Mercer,Not in a city
1990-03-04,40.79626916742084,49.47058823529414,11.977375565610851,23.83257918552036,99.31221719457004,North Dakota,Mercer,Not in a city
1990-03-05,41.12257171945701,48.73755656108595,12.113122171945697,23.723981900452483,98.8597285067873,North Dakota,Mercer,Not in a city
1990-03-06,40.131364696832584,46.44796380090497,10.696832579185521,23.63348416289593,98.48868778280543,North Dakota,Mercer,Not in a city
1990-03-07,39.8960827090909,47.96363636363636,13.581818181818182,23.845454545454555,99.3636363636363,North Dakota,Mercer,Not in a city
1990-03-08,44.82168960273971,54.031963470319646,14.48858447488584,23.639269406392692,98.50684931506845,North Dakota,Mercer,Not in a city
1990-03-09,48.624159273148145,57.064814814814824,13.657407407407414,23.717592592592585,98.83333333333331,North Dakota,Mercer,Not in a city
1990-03-10,51.15915304186047,60.93953488372092,12.809302325581404,23.781395348837208,99.09767441860463,North Dakota,Mercer,Not in a city
1990-03-11,51.88984625118484,60.454976303317544,12.578199052132698,23.758293838862556,98.99999999999997,North Dakota,Mercer,Not in a city
1990-03-12,50.29033849999998,57.09523809523813,10.876190476190486,23.1952380952381,96.67619047619051,North Dakota,Mercer,Not in a city
1990-03-13,49.73973234905661,57.78773584905656,12.066037735849063,23.033018867924536,95.99999999999996,North Dakota,Mercer,Not in a city
1990-03-14,49.68129494835683,56.90140845070425,12.206572769953052,23.32863849765258,97.22065727699527,North Dakota,Mercer,Not in a city
1990-03-15,49.39053822748814,58.38862559241705,12.454976303317537,23.63507109004739,98.49763033175357,North Dakota,Mercer,Not in a city
1990-03-16,49.67765928301889,59.216981132075446,13.792452830188678,23.778301886792434,99.08490566037736,North Dakota,Mercer,Not in a city
1990-03-17,48.788143601895726,57.43601895734601,11.29383886255925,23.90521327014218,99.61137440758294,North Dakota,Mercer,Not in a city
1990-03-18,46.077790625592414,55.16113744075832,12.464454976303312,23.96208530805686,99.84834123222744,North Dakota,Mercer,Not in a city
1990-03-19,45.403406824884776,55.373271889400925,12.023041474654375,23.534562211981566,98.06912442396317,North Dakota,Mercer,Not in a city
1990-03-20,46.520298630137,56.625570776255714,13.424657534246581,23.7351598173516,98.90867579908672,North Dakota,Mercer,Not in a city
1990-03-21,48.33740968036531,58.3881278538813,13.497716894977163,23.488584474885837,97.8904109589041,North Dakota,Mercer,Not in a city
1990-03-22,45.59755919545456,56.04545454545457,10.40454545454546,23.781818181818167,99.09545454545459,North Dakota,Mercer,Not in a city
1990-03-23,39.14608605429864,47.78733031674206,8.904977375565617,23.778280542986412,99.08597285067874,North Dakota,Mercer,Not in a city
1990-03-24,35.56470684545454,43.26818181818181,13.109090909090915,23.945454545454538,99.7772727272727,North Dakota,Mercer,Not in a city
1990-03-25,38.996651872727234,48.11818181818184,14.363636363636358,23.92727272727272,99.69999999999996,North Dakota,Mercer,Not in a city
1990-03-26,41.11102998190049,51.009049773755656,13.380090497737559,23.769230769230763,99.04524886877829,North Dakota,Mercer,Not in a city
1990-03-27,41.970518636363614,50.32727272727272,13.836363636363645,23.809090909090905,99.20909090909088,North Dakota,Mercer,Not in a city
1990-03-28,44.82250802727273,52.35909090909089,13.33181818181818,23.76818181818183,99.04090909090911,North Dakota,Mercer,Not in a city
1990-03-29,45.42647246188339,52.766816143497756,12.08968609865471,23.65470852017937,98.5784753363229,North Dakota,Mercer,Not in a city
1990-03-30,46.87354641255605,54.121076233183835,11.587443946188337,23.784753363228695,99.1121076233184,North Dakota,Mercer,Not in a city
1990-03-31,49.23108891402715,57.60180995475117,13.75113122171946,23.85520361990949,99.40271493212671,North Dakota,Mercer,Not in a city
1990-04-01,50.45222910502282,58.85388127853884,13.315068493150685,23.794520547945215,99.15068493150682,North Dakota,Mercer,Not in a city
1990-04-02,49.07903432568806,58.165137614678905,11.288990825688078,23.729357798165143,98.89908256880739,North Dakota,Mercer,Not in a city
1990-04-03,49.35884851141554,58.232876712328775,13.091324200913236,23.689497716894977,98.71689497716893,North Dakota,Mercer,Not in a city
1990-04-04,49.35313010958905,58.255707762557066,11.75342465753425,23.621004566210036,98.43378995433788,North Dakota,Mercer,Not in a city
1990-04-05,46.077717328767136,54.24657534246573,11.726027397260273,23.639269406392707,98.50684931506854,North Dakota,Mercer,Not in a city
1990-04-06,43.63314999541283,52.55963302752295,11.949541284403665,23.83486238532111,99.32568807339447,North Dakota,Mercer,Not in a city
1990-04-07,44.14878191743117,53.28440366972475,14.403669724770644,23.977064220183504,99.90825688073402,North Dakota,Mercer,Not in a city
1990-04-08,48.56219732568809,58.56422018348624,13.8348623853211,23.954128440366965,99.81192660550452,North Dakota,Mercer,Not in a city
1990-04-09,49.696350972850674,58.416289592760194,13.393665158371038,23.606334841628964,98.37556561085968,North Dakota,Mercer,Not in a city
1990-04-10,47.892985086363645,55.872727272727275,10.940909090909104,23.599999999999998,98.35000000000002,North Dakota,Mercer,Not in a city
1990-04-11,46.69603065137615,55.61009174311928,11.807339449541285,23.766055045871553,99.03669724770634,North Dakota,Mercer,Not in a city
1990-04-12,47.082254945454565,56.45000000000003,13.968181818181813,23.704545454545453,98.78636363636365,North Dakota,Mercer,Not in a city
1990-04-13,49.593083873873866,58.234234234234286,13.47747747747748,23.752252252252248,98.9774774774775,North Dakota,Mercer,Not in a city
1990-04-14,51.941256140909076,60.06363636363636,12.78636363636364,23.854545454545477,99.4045454545455,North Dakota,Mercer,Not in a city
1990-04-15,52.89889242792793,61.79729729729731,14.067567567567565,23.927927927927946,99.70720720720726,North Dakota,Mercer,Not in a city
1990-04-16,51.12274226008967,60.28699551569508,11.219730941704041,23.6457399103139,98.5381165919282,North Dakota,Mercer,Not in a city
1990-04-17,48.55810771171169,57.63963963963965,11.076576576576572,23.810810810810803,99.22522522522524,North Dakota,Mercer,Not in a city
1990-04-18,50.102463883928586,59.47321428571428,13.236607142857137,23.51339285714285,97.97767857142856,North Dakota,Mercer,Not in a city
1990-04-19,54.1594153169643,62.781250000000014,14.348214285714285,23.750000000000004,98.96875000000003,North Dakota,Mercer,Not in a city
1990-04-20,58.68207181250002,66.92857142857142,13.763392857142854,23.816964285714295,99.25000000000001,North Dakota,Mercer,Not in a city
1990-04-21,59.00330782062779,67.66816143497749,13.143497757847538,23.869955156950674,99.46188340807171,North Dakota,Mercer,Not in a city
1990-04-22,59.567514567567585,69.23423423423415,13.743243243243242,23.860360360360357,99.41891891891886,North Dakota,Mercer,Not in a city
1990-04-23,60.50427183555556,70.01333333333334,13.315555555555555,23.54666666666666,98.11999999999999,North Dakota,Mercer,Not in a city
1990-04-24,59.69542562053569,68.65624999999999,12.772321428571422,23.61160714285715,98.38839285714285,North Dakota,Mercer,Not in a city
1990-04-25,59.94086482142859,67.58035714285711,13.379464285714292,23.48660714285715,97.8794642857143,North Dakota,Mercer,Not in a city
1990-04-26,58.74634069955157,67.84304932735428,11.322869955156955,23.65470852017938,98.5695067264574,North Dakota,Mercer,Not in a city
1990-04-27,59.135987860360345,68.92792792792794,12.499999999999996,23.5945945945946,98.31981981981984,North Dakota,Mercer,Not in a city
1990-04-28,55.8998208119266,66.20183486238537,9.114678899082579,23.71100917431192,98.80733944954127,North Dakota,Mercer,Not in a city
1990-04-29,51.180746262672834,59.34101382488483,11.815668202764975,23.86175115207373,99.42857142857139,North Dakota,Mercer,Not in a city
1990-04-30,51.80319123873871,59.328828828828854,12.378378378378386,23.60360360360361,98.3558558558559,North Dakota,Mercer,Not in a city
1990-05-01,53.688971808888894,62.11111111111109,13.968888888888884,23.75111111111111,98.97777777777783,North Dakota,Mercer,Not in a city
1990-05-02,54.59797006666668,61.724444444444444,12.066666666666666,23.68888888888888,98.71111111111105,North Dakota,Mercer,Not in a city
1990-05-03,55.18701571040721,63.511312217194536,13.339366515837103,23.79638009049774,99.16289592760181,North Dakota,Mercer,Not in a city
1990-05-04,56.746323553571436,66.23660714285717,13.169642857142863,23.696428571428562,98.75000000000001,North Dakota,Mercer,Not in a city
1990-05-05,56.149621750000016,66.06249999999999,12.98214285714286,23.97321428571428,99.89285714285712,North Dakota,Mercer,Not in a city
1990-05-06,58.872762794642846,70.30803571428568,14.098214285714286,23.767857142857135,99.03125000000004,North Dakota,Mercer,Not in a city
1990-05-07,56.9510912455357,66.47767857142856,12.383928571428575,23.517857142857146,98.01785714285718,North Dakota,Mercer,Not in a city
1990-05-08,56.37031169369367,64.08558558558555,12.396396396396396,23.47297297297298,97.81981981981973,North Dakota,Mercer,Not in a city
1990-05-09,56.731717293333354,66.53777777777778,13.484444444444451,23.33333333333332,97.24444444444441,North Dakota,Mercer,Not in a city
1990-05-10,54.04594112,62.49333333333328,12.097777777777777,23.85777777777778,99.41777777777773,North Dakota,Mercer,Not in a city
1990-05-11,54.278582293333336,61.959999999999994,11.999999999999998,23.73333333333336,98.8933333333333,North Dakota,Mercer,Not in a city
1990-05-12,55.47988391402717,63.710407239819034,13.144796380090497,23.954751131221716,99.81447963800902,North Dakota,Mercer,Not in a city
1990-05-13,55.7450658198198,63.56306306306307,11.324324324324321,23.905405405405407,99.61261261261266,North Dakota,Mercer,Not in a city
1990-05-14,58.498398906249996,67.97767857142865,14.218749999999998,23.77232142857142,99.06249999999999,North Dakota,Mercer,Not in a city
1990-05-15,58.394004321428596,65.87946428571428,12.312499999999998,23.745535714285715,98.9553571428572,North Dakota,Mercer,Not in a city
1990-05-16,59.09716448660715,66.58035714285708,13.22321428571429,23.611607142857146,98.39285714285712,North Dakota,Mercer,Not in a city
1990-05-17,58.47878643946188,66.58744394618836,11.901345291479817,23.565022421524667,98.19282511210773,North Dakota,Mercer,Not in a city
1990-05-18,58.79067295067266,67.42152466367715,13.475336322869955,23.93273542600897,99.73094170403589,North Dakota,Mercer,Not in a city
1990-05-19,59.49270368468469,67.36486486486488,12.959459459459461,23.93693693693692,99.73873873873873,North Dakota,Mercer,Not in a city
1990-05-20,59.28211092342343,67.1711711711712,12.801801801801803,23.972972972972972,99.89189189189189,North Dakota,Mercer,Not in a city
1990-05-21,58.849340780269046,66.83408071748872,11.74887892376682,23.609865470852025,98.39013452914794,North Dakota,Mercer,Not in a city
1990-05-22,59.45801901339288,68.22767857142856,13.584821428571427,23.513392857142843,97.99553571428571,North Dakota,Mercer,Not in a city
1990-05-23,59.78003217777777,69.3911111111111,13.231111111111105,23.60888888888888,98.38222222222223,North Dakota,Mercer,Not in a city
1990-05-24,61.22539712775327,70.72687224669602,13.193832599118942,23.806167400881048,99.21145374449337,North Dakota,Mercer,Not in a city
1990-05-25,60.535018709251055,68.7885462555066,13.198237885462563,23.82378854625549,99.27312775330392,North Dakota,Mercer,Not in a city
1990-05-26,61.86505456637166,70.4823008849557,13.137168141592916,23.778761061946906,99.08407079646017,Utah,Grand,Not in a city
1990-05-27,62.76450726905829,71.60986547085201,13.008968609865468,23.869955156950674,99.4663677130045,Utah,Grand,Not in a city
1990-05-28,62.549335756756726,71.21621621621621,12.882882882882882,23.95045045045045,99.79729729729729,Utah,Grand,Not in a city
1990-05-29,59.64090251555553,66.55111111111108,12.106666666666662,23.382222222222218,97.44,North Dakota,Mercer,Not in a city
1990-05-30,60.69083133333333,69.21333333333328,13.346666666666668,23.657777777777785,98.59555555555562,North Dakota,Mercer,Not in a city
1990-05-31,62.66074182300884,72.98230088495576,13.522123893805317,23.75221238938054,98.9778761061947,North Dakota,Mercer,Not in a city
1990-06-01,64.10484238495577,73.92920353982296,13.32300884955752,23.74336283185841,98.9380530973451,North Dakota,Mercer,Not in a city
1990-06-02,66.20497474439463,75.56053811659197,12.995515695067258,23.825112107623305,99.28699551569503,North Dakota,Mercer,Not in a city
1990-06-03,64.69670536936938,74.9189189189189,12.788288288288285,23.806306306306297,99.19819819819818,North Dakota,Mercer,Not in a city
1990-06-04,62.48070681165921,72.06726457399101,12.4932735426009,23.681614349775785,98.69955156950675,North Dakota,Mercer,Not in a city
1990-06-05,62.414774502222194,72.27999999999996,14.506666666666668,23.764444444444443,99.03555555555555,North Dakota,Mercer,Not in a city
1990-06-06,66.11107931415926,75.91150442477877,13.367256637168147,23.491150442477874,97.88938053097344,North Dakota,Mercer,Not in a city
1990-06-07,67.38114889732145,76.71875000000001,13.504464285714286,23.50446428571428,97.95982142857142,North Dakota,Mercer,Not in a city
1990-06-08,68.1278219333333,77.9066666666667,13.648888888888889,23.560000000000006,98.18666666666667,North Dakota,Mercer,Not in a city
1990-06-09,69.15048936651584,78.54751131221724,13.638009049773746,23.94117647058824,99.76018099547508,North Dakota,Mercer,Not in a city
1990-06-10,67.8569828727273,76.28181818181818,12.322727272727267,23.90454545454545,99.60454545454543,North Dakota,Mercer,Not in a city
1990-06-11,64.68782692825111,73.25112107623315,11.941704035874437,23.60986547085202,98.37668161434975,North Dakota,Mercer,Not in a city
1990-06-12,66.21237622072071,76.00450450450452,14.036036036036032,23.74774774774775,98.96396396396393,North Dakota,Mercer,Not in a city
1990-06-13,67.08645105855861,76.8288288288288,13.860360360360355,23.66666666666665,98.62162162162154,North Dakota,Mercer,Not in a city
1990-06-14,66.26700603571427,73.8392857142857,12.482142857142863,23.66964285714285,98.6428571428571,North Dakota,Mercer,Not in a city
1990-06-15,66.54057832735423,75.56053811659196,13.6322869955157,23.860986547085204,99.43049327354261,North Dakota,Mercer,Not in a city
1990-06-16,67.93159265315316,76.72972972972971,13.693693693693692,23.950450450450454,99.80180180180182,North Dakota,Mercer,Not in a city
1990-06-17,70.50665032126697,80.46606334841623,14.176470588235295,23.963800904977376,99.8552036199095,North Dakota,Mercer,Not in a city
1990-06-18,71.08286857207212,81.49099099099101,13.504504504504506,23.531531531531535,98.0630630630631,North Dakota,Mercer,Not in a city
1990-06-19,68.32450292376683,77.80717488789232,13.417040358744403,23.538116591928254,98.08968609865474,North Dakota,Mercer,Not in a city
1990-06-20,68.28470072444446,77.53777777777776,13.50666666666666,23.493333333333336,97.90666666666664,North Dakota,Mercer,Not in a city
1990-06-21,69.35080340358742,78.76233183856503,14.017937219730946,23.83408071748879,99.31838565022422,North Dakota,Mercer,Not in a city
1990-06-22,69.66771287053571,79.34375,12.85714285714285,23.60714285714287,98.37500000000003,North Dakota,Mercer,Not in a city
1990-06-23,70.05461728181811,79.73181818181821,13.736363636363638,23.72272727272729,98.84999999999992,North Dakota,Mercer,Not in a city
1990-06-24,71.16349598148145,81.7222222222222,14.060185185185189,23.726851851851862,98.87037037037038,North Dakota,Mercer,Not in a city
1990-06-25,73.29978429816515,84.36697247706425,13.87155963302752,23.298165137614685,97.10091743119261,North Dakota,Mercer,Not in a city
1990-06-26,74.9928583153153,85.96396396396402,13.729729729729735,23.04504504504505,96.04504504504503,North Dakota,Mercer,Not in a city
1990-06-27,74.27722692727272,84.95000000000002,12.7590909090909,23.400000000000006,97.51818181818183,North Dakota,Mercer,Not in a city
1990-06-28,73.43985908256889,83.77981651376143,13.84403669724771,23.550458715596328,98.13302752293575,North Dakota,Mercer,Not in a city
1990-06-29,72.81447294063928,82.4383561643836,13.397260273972606,23.64383561643836,98.52968036529681,North Dakota,Mercer,Not in a city
1990-06-30,74.31367872727276,84.58636363636361,13.218181818181813,23.66363636363637,98.60909090909092,North Dakota,Mercer,Not in a city
1990-07-01,73.45371621875003,83.81696428571432,13.04464285714286,23.75892857142857,98.99999999999996,North Dakota,Mercer,Not in a city
1990-07-02,72.78197152444444,83.79555555555557,13.991111111111115,23.56888888888889,98.23111111111122,North Dakota,Mercer,Not in a city
1990-07-03,72.46365294690266,83.49115044247786,14.32743362831858,23.743362831858406,98.93805309734513,North Dakota,Mercer,Not in a city
1990-07-04,74.07623024553573,84.30803571428572,13.723214285714288,23.839285714285715,99.33482142857142,North Dakota,Mercer,Not in a city
1990-07-05,72.82212363839291,83.19642857142856,12.843749999999996,23.638392857142847,98.50892857142856,North Dakota,Mercer,Not in a city
1990-07-06,70.36286826940639,79.31506849315072,13.178082191780815,23.511415525114145,97.97716894977164,North Dakota,Mercer,Not in a city
1990-07-07,68.78795143925231,78.18691588785042,13.780373831775705,23.86448598130841,99.44392523364488,North Dakota,Mercer,Not in a city
1990-07-08,72.27272869302334,82.7581395348837,14.009302325581398,23.81395348837209,99.23255813953487,North Dakota,Mercer,Not in a city
1990-07-09,74.15302232876711,83.73059360730592,13.42465753424658,23.49315068493152,97.90410958904106,North Dakota,Mercer,Not in a city
1990-07-10,73.53843674429226,83.42465753424658,12.872146118721465,23.730593607305934,98.89041095890417,North Dakota,Mercer,Not in a city
1990-07-11,71.24045187837838,79.70270270270268,12.819819819819823,23.35135135135135,97.32432432432434,North Dakota,Mercer,Not in a city
1990-07-12,68.79641052252265,76.63063063063059,11.64864864864865,23.527027027027028,98.045045045045,North Dakota,Mercer,Not in a city
1990-07-13,67.92901007692309,77.23529411764706,12.443438914027151,23.50678733031673,97.95475113122174,North Dakota,Mercer,Not in a city
1990-07-14,67.6144494318182,76.89545454545453,13.127272727272729,23.859090909090902,99.41818181818178,North Dakota,Mercer,Not in a city
1990-07-15,68.51469805936065,77.8082191780822,13.954337899543379,23.840182648401836,99.34246575342468,North Dakota,Mercer,Not in a city
1990-07-16,72.12337987443946,81.77578475336323,12.869955156950674,23.860986547085194,99.4304932735426,North Dakota,Mercer,Not in a city
1990-07-17,73.25922328571434,83.10267857142857,14.10267857142857,23.843750000000004,99.3571428571429,North Dakota,Mercer,Not in a city
1990-07-18,73.35847769333333,83.58222222222223,13.684444444444438,23.866666666666674,99.45333333333333,North Dakota,Mercer,Not in a city
1990-07-19,72.93051067111111,82.80444444444444,13.262222222222217,23.840000000000007,99.34222222222228,North Dakota,Mercer,Not in a city
1990-07-20,69.92777760267859,78.50446428571432,12.500000000000002,23.745535714285715,98.96428571428571,North Dakota,Mercer,Not in a city
1990-07-21,69.43675465022426,78.04484304932731,13.434977578475335,23.7847533632287,99.11210762331838,North Dakota,Mercer,Not in a city
1990-07-22,68.48126905381166,76.74887892376682,13.031390134529142,23.744394618834086,98.94170403587445,North Dakota,Mercer,Not in a city
1990-07-23,69.22320649775789,78.152466367713,13.479820627802692,23.798206278026914,99.17488789237663,North Dakota,Mercer,Not in a city
1990-07-24,69.64923390134534,78.53811659192829,12.860986547085192,23.780269058295957,99.09417040358747,North Dakota,Mercer,Not in a city
1990-07-25,71.1538792882883,80.61711711711712,13.981981981981978,23.837837837837842,99.33333333333341,North Dakota,Mercer,Not in a city
1990-07-26,71.21073674208144,80.52488687782802,13.248868778280551,23.72398190045249,98.85972850678732,North Dakota,Mercer,Not in a city
1990-07-27,71.81478031221711,81.09502262443438,13.769230769230765,23.80090497737557,99.17647058823532,North Dakota,Mercer,Not in a city
1990-07-28,72.24782776018098,82.11764705882356,13.57918552036199,23.968325791855197,99.87330316742079,North Dakota,Mercer,Not in a city
1990-07-29,72.21686456108596,82.5067873303167,13.769230769230766,23.85067873303166,99.38914027149316,North Dakota,Mercer,Not in a city
1990-07-30,71.07290405429865,81.19457013574659,12.972850678733026,23.68325791855203,98.69230769230768,North Dakota,Mercer,Not in a city
1990-07-31,70.05506054260087,80.2242152466368,13.291479820627806,23.59641255605381,98.33183856502242,North Dakota,Mercer,Not in a city
1990-08-01,69.98994425454549,79.9545454545455,13.713636363636363,23.713636363636354,98.82272727272729,North Dakota,Mercer,Not in a city
1990-08-02,70.60780173303162,81.1447963800905,13.475113122171946,23.38461538461539,97.44343891402708,North Dakota,Mercer,Not in a city
1990-08-03,71.73286577578473,82.10762331838566,13.6322869955157,23.62331838565023,98.44843049327362,North Dakota,Mercer,Not in a city
1990-08-04,72.0362293648649,82.38738738738736,13.671171171171165,23.90990990990991,99.63513513513513,North Dakota,Mercer,Not in a city
1990-08-05,71.23894917194573,80.74208144796383,12.950226244343883,23.787330316742064,99.12217194570135,North Dakota,Mercer,Not in a city
1990-08-06,70.27374147767854,79.57589285714286,12.575892857142865,23.66517857142857,98.61607142857144,North Dakota,Mercer,Not in a city
