air/nonoxnoy_daily_summary.o3_AQI,air/nonoxnoy_daily_summary.f0_,air/nonoxnoy_daily_summary.f1_,air/nonoxnoy_daily_summary.f2_,air/nonoxnoy_daily_summary.f3_,air/nonoxnoy_daily_summary.f4_,air/nonoxnoy_daily_summary.f5_,air/nonoxnoy_daily_summary.f6_,Day
,22.92011331444761,7.992917847025488,23.11898016997168,96.41784702549567,North Dakota,Mercer,Not in a city,2007-07-23
,16.9584755403868,8.467576791808884,23.02389078498292,96.0250284414108,Iowa,Polk,Des Moines,2021-04-30
,50.37967914438505,8.39037433155081,22.532085561497325,93.9839572192514,North Dakota,Mercer,Beulah,1993-08-23
,66.37871939736353,11.960451977401124,23.32956685499057,97.29566854990576,North Dakota,Mercer,Beulah,1998-12-19
,34.11751592356687,8.894904458598726,23.235668789808926,96.88216560509552,North Dakota,Mercer,Beulah,1992-08-15
,47.24507512520866,8.604340567612695,22.55091819699502,94.10851419031724,North Dakota,Steele,Sharon,1999-05-12
,24.821286370597228,7.779479326186837,22.644716692189863,94.4456355283309,North Dakota,Mercer,Not in a city,2005-06-07
,14.020890774125126,9.200424178154824,22.676564156945943,94.58112407211031,Colorado,Archuleta,Not in a city,2018-08-22
,47.214473684210496,8.929824561403498,23.470760233918128,97.86842105263166,North Dakota,Mercer,Not in a city,2007-03-03
,24.13076923076924,11.55594405594405,22.825174825174816,95.23426573426576,Iowa,Polk,Des Moines,2021-11-07
,36.211045364891504,7.978303747534515,22.329388560157792,93.1597633136095,North Dakota,Mercer,Beulah,1994-07-19
,131.00212121212112,9.96060606060606,23.03030303030303,96.02424242424244,North Dakota,Mercer,Beulah,1992-10-23
,76.7310116086237,9.462686567164171,22.724709784411253,94.787728026534,North Dakota,Mercer,Not in a city,2001-10-25
,13.356069364161849,8.848554913294784,22.816184971098256,95.1664739884392,Iowa,Polk,Des Moines,2021-08-02
,37.189173789173786,11.601139601139598,21.948717948717952,91.57264957264952,North Dakota,Mercer,Beulah,1993-06-01
,136.2333333333332,10.517730496453895,22.879432624113477,95.41489361702124,North Dakota,Mercer,Beulah,1991-10-18
,53.1,10.269230769230774,22.76573426573428,94.95454545454548,North Dakota,Mercer,Beulah,1991-09-16
,49.10550724637681,10.521739130434796,23.19855072463765,96.72898550724636,North Dakota,Mercer,Not in a city,2009-10-23
,35.41923076923078,9.664529914529911,23.42628205128207,97.67521367521373,Colorado,Archuleta,Not in a city,2018-11-17
,128.66771653543307,11.598425196850394,22.722440944881917,94.78740157480316,North Dakota,Mercer,Beulah,1996-01-09
,31.876208178438645,9.515489467162334,22.503097893432464,93.87484510532836,Wyoming,Sweetwater,Not in a city,2011-09-20
,35.12508591065296,8.76460481099657,23.01374570446736,96.03951890034372,North Dakota,Mercer,Not in a city,2001-04-15
,73.70543293718158,11.699490662139214,22.830220713073004,95.23259762309002,North Dakota,Mercer,Not in a city,2004-01-28
,38.88868335146896,10.528835690968435,23.0130576713819,95.97497279651796,Colorado,Archuleta,Not in a city,2018-02-26
,18.197239915074316,9.23354564755838,23.101910828025503,96.3768577494692,Arizona,La Paz,Wenden,2014-10-12
,21.31976369495166,9.994629430719646,22.88399570354457,95.44897959183672,Wyoming,Sweetwater,Not in a city,2020-03-17
,24.39840881272949,7.997552019583841,22.72337821297429,94.76499388004903,Wyoming,Sweetwater,Not in a city,2011-08-26
,87.64206773618547,12.155080213903735,22.909090909090924,95.5579322638146,North Dakota,Steele,Sharon,2000-11-07
,32.681857142857154,7.892857142857141,22.96285714285714,95.76000000000006,North Dakota,Mercer,Not in a city,2007-05-10
,107.6753424657535,8.019569471624266,22.821917808219155,95.19373776908029,North Dakota,Mercer,Beulah,1997-03-11
,88.52731092436976,9.626050420168054,22.84033613445379,95.28781512605042,North Dakota,Steele,Sharon,1994-10-13
,46.13475026567485,9.046758767268877,22.85228480340063,95.29968119022332,Idaho,Ada,Not in a city,2017-02-01
,26.383451957295364,11.088967971530248,23.29003558718861,97.13879003558716,North Dakota,Mercer,Beulah,1997-07-05
,11.60424929178469,7.0679886685552376,22.9915014164306,95.93059490084984,North Dakota,Mercer,Not in a city,2008-05-25
,35.83333333333334,9.412935323383088,22.736318407960216,94.84577114427864,Wyoming,Sweetwater,Not in a city,2012-03-12
,39.52098765432098,9.802469135802474,23.22633744855965,96.8600823045267,North Dakota,Mercer,Beulah,1990-03-18
,33.338421052631524,9.910526315789475,23.082105263157917,96.25684210526316,Idaho,Ada,Not in a city,2017-02-17
,17.93930288461537,10.156250000000004,23.01442307692307,96.02163461538456,Wyoming,Sweetwater,Not in a city,2012-09-23
,39.77819843342041,11.070496083550914,22.796344647519604,95.08877284595307,Wyoming,Sweetwater,Not in a city,2011-02-28
,32.9956613756614,8.041269841269816,22.86137566137569,95.35978835978844,Alaska,Fairbanks North Star ,Fairbanks,2015-03-31
,22.14212962962961,8.007716049382715,23.387345679012327,97.53086419753082,California,Fresno,Fresno,2003-05-31
,62.45996131528048,9.541586073500964,23.073500967117983,96.23984526112189,North Dakota,Mercer,Beulah,1996-03-10
,96.19589322381933,12.831622176591363,23.449691991786448,97.78644763860366,North Dakota,Mercer,Beulah,1994-11-11
,36.24282380396739,10.799299883313871,22.73395565927657,94.8144690781796,Iowa,Polk,Des Moines,2021-11-04
,76.13179916317988,8.57740585774059,22.443514644351467,93.62343096234314,North Dakota,Mercer,Beulah,1990-04-04
,91.65652985074628,9.891791044776127,23.34888059701493,97.37873134328358,North Dakota,Mercer,Beulah,1997-10-18
,40.20122850122852,8.555282555282565,22.44103194103196,93.60933660933662,Wyoming,Sweetwater,Not in a city,2011-10-11
,51.66386404293386,10.708407871198569,23.130590339892663,96.48479427549192,North Dakota,Mercer,Not in a city,2001-03-16
,147.83639575971748,13.9434628975265,22.66077738515901,94.52650176678443,North Dakota,Mercer,Beulah,1991-12-16
,64.68832807570975,7.905362776025239,23.391167192429013,97.5331230283912,North Dakota,Mercer,Beulah,1992-12-12
,13.589707927677331,8.305980528511828,23.490959666203107,97.95410292072324,North Dakota,Mercer,Not in a city,2008-07-05
,37.13996889580093,8.057542768273727,22.80404354587871,95.11353032659424,North Dakota,Mercer,Not in a city,2003-09-03
,83.9229106628242,10.263688760806922,23.15273775216138,96.55043227665698,North Dakota,Mercer,Not in a city,2008-01-11
,26.239889705882355,11.01286764705882,23.193014705882344,96.73529411764709,North Dakota,Mercer,Beulah,1995-07-09
,50.4817288801572,9.689587426326137,22.69155206286839,94.67190569744596,North Dakota,Mercer,Beulah,1995-03-01
,20.249107142857124,9.546875000000004,22.94642857142857,95.71428571428592,Wyoming,Fremont,Riverton,2020-09-10
,23.202190580503824,8.187294633077759,22.777656078860904,95.00219058050386,Idaho,Ada,Not in a city,2017-09-13
,16.850961538461547,8.012820512820518,22.66666666666668,94.54059829059824,Colorado,Archuleta,Not in a city,2018-05-23
,106.353744493392,11.090308370044053,23.088105726872243,96.2995594713657,North Dakota,Mercer,Beulah,1994-01-28
,30.92205206738135,8.888208269525267,22.92036753445637,95.58805513016846,California,Fresno,Fresno,2003-07-24
,35.34078807241744,10.96059637912672,22.86474973375932,95.35676251331186,Colorado,Archuleta,Not in a city,2018-11-26
,45.84074074074075,10.980056980056997,22.787749287749268,95.05698005697994,Wyoming,Sweetwater,Not in a city,2010-11-17
,35.834943639291446,7.806763285024148,22.587761674718188,94.25281803542671,North Dakota,Steele,Sharon,1999-07-28
,24.973011363636388,8.157670454545459,22.93323863636362,95.65056818181824,North Dakota,Mercer,Not in a city,2007-06-20
,16.33548387096774,7.766909469302805,23.013527575442232,95.96982310093654,Colorado,Rio Blanco,Not in a city,2016-08-12
,34.20158730158727,10.248677248677234,23.079365079365104,96.25044091710762,North Dakota,Mercer,Beulah,1997-09-14
,139.97951807228918,12.641566265060236,22.804216867469886,95.10240963855428,North Dakota,Mercer,Beulah,1993-12-08
,45.27411764705885,8.314705882352941,22.602941176470598,94.27352941176468,North Dakota,Mercer,Beulah,1993-05-18
,34.725490196078425,9.474509803921576,22.325490196078444,93.11372549019612,North Dakota,Mercer,Beulah,1990-07-05
,49.23426124196996,11.044967880085656,22.643468950749444,94.44539614561032,Colorado,Archuleta,Not in a city,2018-12-19
,76.58438735177874,9.268774703557312,22.68181818181819,94.6205533596837,North Dakota,Mercer,Beulah,1996-10-01
,33.21641949152546,9.837923728813555,22.739406779661035,94.85593220338988,Alaska,Fairbanks North Star ,Fairbanks,2015-02-19
,28.018139534883723,8.669767441860472,22.858914728682173,95.34108527131774,California,Fresno,Fresno,2003-08-04
,32.97292358803987,12.031561461794023,22.852159468438543,95.26910299003332,North Dakota,Mercer,Not in a city,2004-03-28
,40.78145161290324,8.959677419354836,22.51612903225806,93.91129032258064,North Dakota,Mercer,Beulah,1993-07-21
,136.8265337423315,7.404907975460115,22.88496932515336,95.441717791411,North Dakota,Mercer,Not in a city,2002-06-18
,45.02574139976279,10.340450771055751,23.335705812574144,97.31316725978644,Wyoming,Sweetwater,Not in a city,2012-11-23
,47.43141945773524,9.311004784688995,23.090909090909093,96.3062200956937,North Dakota,Mercer,Not in a city,2001-08-27
,53.98390410958904,9.20890410958904,22.993150684931496,95.88698630136982,North Dakota,Mercer,Beulah,1991-03-26
,12.387130801687771,8.732067510548516,23.179324894514764,96.659282700422,Alaska,Fairbanks North Star ,Fairbanks,2015-09-05
,98.8940154440154,11.615830115830134,23.39768339768342,97.58494208494206,North Dakota,Mercer,Beulah,1997-11-22
,78.70014662756606,9.400293255131974,22.7434017595308,94.85923753665668,North Dakota,Mercer,Not in a city,2007-10-31
,12.603239740820756,9.40928725701942,23.101511879049657,96.3650107991362,Colorado,Rio Blanco,Not in a city,2016-10-16
,121.33439716312056,10.968085106382974,22.829787234042552,95.22340425531918,North Dakota,Mercer,Beulah,1991-01-17
,77.6738229755179,10.455743879472704,22.79661016949151,95.10546139359693,North Dakota,Mercer,Beulah,1998-04-20
,77.27514970059885,10.94011976047904,22.67664670658681,94.5808383233533,North Dakota,Mercer,Beulah,1993-03-01
,37.621608040201046,8.747068676716918,23.152428810720263,96.57956448911216,North Dakota,Steele,Sharon,1999-09-12
,40.39323899371075,8.45911949685534,22.932389937106915,95.64779874213828,North Dakota,Mercer,Not in a city,2003-08-15
,35.35335533553352,10.718371837183716,22.92739273927397,95.59955995599567,Wyoming,Sweetwater,Not in a city,2019-12-26
,47.73878406708593,10.58280922431866,23.31027253668763,97.22431865828096,North Dakota,Mercer,Beulah,1994-09-25
,48.72387596899222,8.207751937984503,22.711627906976723,94.74418604651156,North Dakota,Mercer,Not in a city,2005-09-07
,34.66218487394958,10.048019207683076,23.010804321728664,95.95438175270098,Wyoming,Sweetwater,Not in a city,2012-10-19
,54.80344827586208,7.887477313974589,22.73865698729582,94.87658802177852,North Dakota,Mercer,Beulah,1996-08-22
,45.35214899713471,8.598853868194835,22.58739255014327,94.22922636103148,North Dakota,Mercer,Beulah,1993-06-07
,47.16004962779153,10.65384615384616,22.71712158808933,94.7555831265509,Wyoming,Sweetwater,Not in a city,2012-02-01
,82.9733913043478,11.692173913043492,22.845217391304327,95.295652173913,North Dakota,Mercer,Not in a city,2002-11-12
,66.79285714285719,11.639941690962107,22.86734693877551,95.37317784256564,North Dakota,Mercer,Not in a city,2007-12-10
,42.52383900928792,8.414860681114561,23.027863777089784,96.04643962848294,North Dakota,Mercer,Not in a city,2004-09-07
,50.234744525547455,12.239416058394168,23.13576642335768,96.51532846715328,North Dakota,Mercer,Not in a city,2007-12-16
,38.44829351535836,8.530716723549478,22.679180887371995,94.61262798634807,North Dakota,Mercer,Beulah,1998-07-14
,18.892819429778232,7.276663146779302,22.76768743400211,94.95987328405472,Colorado,Jackson,Not in a city,2014-07-23
,37.47038216560512,9.179936305732484,23.44267515923565,97.75318471337576,North Dakota,Mercer,Not in a city,2006-10-14
,84.9299401197605,10.636726546906193,23.225548902195587,96.86227544910172,North Dakota,Mercer,Beulah,1996-01-01
,58.24340949033385,10.244288224956064,23.272407732864675,97.05096660808437,North Dakota,Steele,Sharon,1999-09-18
,21.92305936073061,9.974885844748853,23.481735159817337,97.92465753424652,Wyoming,Fremont,Riverton,2020-10-17
,32.99145161290319,10.343548387096778,22.74354838709676,94.87741935483872,North Dakota,Steele,Sharon,1999-06-21
,16.130139935414412,7.178686759956946,23.200215285252952,96.73735199138868,Idaho,Ada,Not in a city,2017-07-21
,39.89760119940032,8.068965517241383,22.90254872563717,95.5172413793104,North Dakota,Mercer,Not in a city,2007-10-04
,10.061169102296471,9.787056367432156,23.001043841336124,95.95615866388312,Alaska,Fairbanks North Star ,Fairbanks,2015-08-23
,65.474609929078,9.836879432624118,23.43404255319147,97.713475177305,North Dakota,Mercer,Not in a city,2008-02-09
,27.41789137380192,7.750798722044727,23.40575079872205,97.60063897763575,North Dakota,Mercer,Beulah,1991-06-15
,38.80867256637167,8.189380530973459,22.72035398230089,94.7805309734514,North Dakota,Mercer,Not in a city,1998-05-20
,23.2603703703704,8.616049382716056,22.81604938271604,95.15555555555568,Wyoming,Sweetwater,Not in a city,2012-04-12
,20.780487804878067,8.277584204413484,22.540069686411144,94.00348432055758,Iowa,Polk,Des Moines,2021-09-14
,20.469622093023258,8.594476744186037,22.844476744186007,95.27325581395344,North Dakota,Mercer,Not in a city,2009-05-11
,48.57750708215298,10.643059490084978,22.90084985835692,95.51699716713884,North Dakota,Mercer,Not in a city,2010-03-16
,37.90904907975455,8.794478527607367,22.98619631901841,95.87116564417182,California,Fresno,Fresno,2003-05-01
,59.1254934210526,10.978618421052628,22.97368421052633,95.83388157894744,North Dakota,Mercer,Not in a city,2005-10-17
,57.87708978328177,9.317337461300326,22.82817337461301,95.2151702786378,North Dakota,Mercer,Not in a city,2004-05-03
,14.554316939890697,8.174863387978135,22.63934426229509,94.42185792349731,Wyoming,Sweetwater,Not in a city,2019-06-03
,45.98341968911917,8.117443868739203,22.630397236614872,94.39896373056992,North Dakota,Mercer,Beulah,1998-08-13
,47.16280991735542,7.491735537190083,22.92975206611569,95.62396694214875,North Dakota,Mercer,Beulah,1990-05-25
,69.92830188679245,8.936139332365748,23.03047895500725,96.04354136429605,North Dakota,Mercer,Not in a city,2009-01-23
,10.713280363223602,10.31214528944382,23.442678774120303,97.76503972758223,Iowa,Polk,Des Moines,2021-04-17
,14.166568914956011,8.530791788856302,22.71994134897358,94.71407624633436,North Dakota,Mercer,Not in a city,2009-05-17
,82.66459143968882,11.18287937743191,22.67704280155643,94.59922178988327,North Dakota,Mercer,Beulah,1996-10-28
,100.47794612794615,10.183501683501698,22.82828282828284,95.22390572390566,North Dakota,Mercer,Not in a city,2005-02-02
,65.66966490299818,9.560846560846558,22.525573192239868,93.97883597883596,North Dakota,Steele,Sharon,1999-03-24
,33.53318385650227,8.21076233183856,22.744394618834043,94.85351270553063,North Dakota,Mercer,Not in a city,2005-08-02
,10.176287553648088,9.280042918454926,23.388412017167397,97.52467811158796,Idaho,Ada,Not in a city,2017-07-29
,87.14337349397586,11.327022375215146,23.113597246127373,96.40963855421684,North Dakota,Mercer,Not in a city,2003-12-30
,24.668053244592343,9.149750415973386,23.109816971713816,96.40765391014985,North Dakota,Steele,Sharon,1999-05-16
,11.655644241733183,9.283922462941833,23.301026225769675,97.1664766248575,Alaska,Fairbanks North Star ,Fairbanks,2013-09-21
,54.908875739645005,10.080867850098624,23.372781065088763,97.48323471400384,North Dakota,Mercer,Beulah,1997-02-22
,108.72026578073088,9.999999999999991,22.94684385382059,95.68106312292365,North Dakota,Mercer,Beulah,1992-02-28
,74.34914675767916,10.827645051194525,23.39419795221842,97.56484641638232,North Dakota,Mercer,Not in a city,2001-12-22
,53.4488636363637,11.143465909090905,22.931818181818187,95.64346590909092,Wyoming,Sweetwater,Not in a city,2010-11-05
,62.074868189806764,8.353251318101934,22.42706502636203,93.58875219683657,North Dakota,Steele,Sharon,1999-09-15
,75.0052188552189,10.015151515151498,23.333333333333325,97.30471380471378,North Dakota,Mercer,Not in a city,2002-02-23
,39.3499108734403,8.306595365418902,22.832442067736185,95.25846702317288,North Dakota,Mercer,Beulah,1995-07-24
,50.47470881863557,10.387687188019962,23.339434276206347,97.32778702163075,North Dakota,Mercer,Not in a city,2002-10-19
,11.283978494623652,8.53978494623654,23.06129032258066,96.19139784946228,Wyoming,Sweetwater,Not in a city,2020-05-15
,18.13348519362189,10.37243735763098,22.855353075170825,95.29612756264238,Alabama,Jefferson,Birmingham,2013-09-29
,102.7327702702703,10.337837837837856,22.94763513513515,95.7111486486487,North Dakota,Mercer,Not in a city,2002-01-28
,105.12241379310336,11.544827586206894,22.88620689655172,95.4310344827586,North Dakota,Mercer,Beulah,1991-03-08
,21.832365747460084,9.558780841799717,23.303338171262684,97.1741654571844,North Dakota,Mercer,Not in a city,2009-10-10
,86.3474012474012,11.03534303534303,22.58419958419957,94.23076923076913,North Dakota,Mercer,Beulah,1994-11-16
,37.09383259911892,9.334801762114548,23.010279001468405,95.95301027900152,North Dakota,Mercer,Not in a city,2007-10-16
,46.17790697674416,10.559593023255804,22.729651162790685,94.80232558139544,North Dakota,Mercer,Not in a city,2009-12-15
,33.03195084485406,10.192012288786476,23.32872503840245,97.28264208909376,North Dakota,Mercer,Not in a city,2004-09-04
,45.939999999999976,10.56666666666667,23.458333333333325,97.80833333333337,North Dakota,Mercer,Beulah,1990-12-16
,10.059581151832454,9.035602094240838,23.0607329842932,96.21361256544496,Alaska,Fairbanks North Star ,Fairbanks,2015-08-09
,21.753433476394843,9.640557939914164,22.818669527896997,95.1598712446354,Wyoming,Sweetwater,Not in a city,2019-03-15
,125.94837398373978,8.658536585365853,22.95934959349593,95.74796747967476,North Dakota,Mercer,Beulah,1990-02-12
,24.693555316863627,9.150375939849628,22.87432867883997,95.38990332975284,Wyoming,Sweetwater,Not in a city,2019-03-21
,54.97443365695789,10.24595469255664,22.31067961165049,93.06472491909382,North Dakota,Mercer,Beulah,1992-09-08
,61.49364485981309,8.708411214953255,22.8355140186916,95.25233644859809,North Dakota,Mercer,Beulah,1996-05-01
,17.40057077625572,10.277397260273984,22.94748858447485,95.74885844748854,Alabama,Jefferson,Birmingham,2013-10-06
,77.33277870216295,9.337770382695508,23.069883527454238,96.2196339434276,North Dakota,Mercer,Not in a city,2005-11-03
,19.304268292682924,8.47804878048781,23.051219512195136,96.13048780487809,Wyoming,Sweetwater,Not in a city,2012-05-11
,114.20566666666672,11.084999999999996,22.85333333333334,95.33999999999992,North Dakota,Mercer,Not in a city,2002-02-06
,8.449482163406227,8.154200230149593,23.338319907940136,97.3107019562715,Iowa,Polk,Des Moines,2021-06-26
,34.49263502454995,10.49590834697217,23.09165302782326,96.31751227495916,North Dakota,Steele,Sharon,1999-08-22
,15.032125984251964,9.696062992125992,23.346456692913364,97.355905511811,North Dakota,Mercer,Not in a city,2003-09-01
,52.4613935969868,8.210922787193967,22.659133709981155,94.53107344632774,North Dakota,Mercer,Beulah,1998-04-14
,114.548596491228,11.815789473684196,23.06491228070175,96.2,North Dakota,Steele,Sharon,2000-12-08
,33.26166666666666,9.126666666666663,23.33666666666667,97.31000000000004,North Dakota,Mercer,Beulah,1992-07-05
,15.386956521739137,8.885093167701854,23.180124223602483,96.65838509316768,North Carolina,Northampton,Gaston,2022-03-29
,31.4124468085106,10.303191489361687,22.715957446808492,94.73617021276588,Wyoming,Sweetwater,Not in a city,2020-01-21
,27.42390710382513,7.801912568306012,22.732240437158456,94.80737704918032,North Dakota,Mercer,Not in a city,2008-06-18
,55.58811040339703,9.268577494692142,22.978768577494662,95.8397027600849,Alaska,Fairbanks North Star ,Fairbanks,2015-03-10
,26.43460764587525,7.038229376257542,23.195171026156952,96.75050301810865,North Dakota,Mercer,Beulah,1994-06-05
,11.654357459379607,8.039881831610044,22.85672082717875,95.36336779911372,North Dakota,Mercer,Not in a city,2009-04-26
,50.41897106109323,10.227224008574485,22.75884244372988,94.92068595927108,Arizona,La Paz,Wenden,2014-11-19
,43.29970674486806,9.901759530791807,22.763929618768344,94.93695014662757,North Dakota,Mercer,Not in a city,2007-10-18
,20.44384297520661,7.931129476584024,23.16115702479339,96.59779614325068,North Dakota,Mercer,Not in a city,2010-04-16
,51.037854251012114,13.12753036437248,23.08704453441296,96.30161943319835,North Dakota,Mercer,Beulah,1995-01-08
,27.35621301775149,9.039940828402363,23.02810650887572,96.04733727810653,North Dakota,Mercer,Not in a city,2009-04-01
,13.769828571428564,8.119999999999992,22.71314285714284,94.7302857142857,Alabama,Jefferson,Birmingham,2013-06-06
,48.5653530377668,8.369458128078806,23.101806239737297,96.34975369458124,North Dakota,Steele,Sharon,2000-05-12
,20.26624423963133,7.662442396313369,22.699308755760388,94.67626728110594,Alabama,Jefferson,Birmingham,2013-05-14
,96.52207357859524,11.12709030100333,23.521739130434806,98.07357859531776,North Dakota,Mercer,Beulah,1992-02-22
,37.760655737704944,10.216393442622952,22.856830601092867,95.3245901639343,Wyoming,Sweetwater,Not in a city,2019-11-06
,113.13502994011978,11.203592814371262,22.871257485029968,95.39221556886224,North Dakota,Mercer,Beulah,1993-03-02
,69.39697624190059,10.619870410367165,22.606911447084247,94.32397408207338,North Dakota,Mercer,Beulah,1994-03-17
,13.183758700696046,8.20417633410674,22.612529002320205,94.32830626450132,Alabama,Jefferson,Birmingham,2013-04-16
,8.928342245989295,9.405347593582867,22.99572192513369,95.94331550802134,Alaska,Fairbanks North Star ,Fairbanks,2015-06-14
,22.15987012987015,8.564935064935058,22.78961038961038,95.05064935064938,Wyoming,Sweetwater,Not in a city,2011-03-21
,14.407361111111117,8.48333333333333,22.994444444444454,95.94305555555556,North Dakota,Mercer,Not in a city,2009-08-30
,68.26329113924054,12.243670886075954,23.0981012658228,96.32120253164553,North Dakota,Mercer,Not in a city,2006-12-26
,16.490435706695017,7.720510095642933,22.816153028692884,95.16365568544089,Colorado,Archuleta,Not in a city,2018-07-19
,43.6683655536028,8.618629173989458,22.857644991212656,95.36203866432334,North Dakota,Mercer,Beulah,1996-07-29
,34.04915433403803,9.786469344608884,22.9323467230444,95.70295983086676,Arizona,La Paz,Wenden,2016-02-03
,12.042580645161305,7.659139784946235,22.755913978494625,94.92473118279574,Wyoming,Sweetwater,Not in a city,2020-06-16
,11.539376770538244,9.26203966005666,23.06515580736544,96.23229461756377,North Dakota,Mercer,Not in a city,2008-03-16
,27.67361894024804,10.899661781285229,22.74859075535513,94.88275084554678,Alaska,Fairbanks North Star ,Fairbanks,2013-11-19
,88.84609523809523,10.352380952380964,23.3009523809524,97.19238095238092,North Dakota,Mercer,Beulah,1995-11-23
,28.44540880503147,7.670440251572325,22.71949685534591,94.75345911949675,Wyoming,Sweetwater,Not in a city,2011-04-14
,27.635262593783494,9.41479099678457,23.427652733118983,97.69453376205792,Arizona,La Paz,Wenden,2016-02-27
,39.067053701015965,11.98984034833092,23.06531204644411,96.23222060957916,North Dakota,Mercer,Not in a city,2009-11-15
,17.399136868064126,7.351418002466088,22.86559802712698,95.36991368680636,Wyoming,Sweetwater,Not in a city,2011-07-05
,39.55315789473685,8.682456140350885,23.003508771929823,95.95263157894726,North Dakota,Steele,Sharon,1999-04-23
,88.2364705882355,13.005042016806726,22.93949579831932,95.6857142857142,California,Fresno,Fresno,2003-01-24
,11.094770544290292,9.038420490928509,22.589114194236934,94.23052294557104,Wyoming,Sweetwater,Not in a city,2020-06-29
,24.089010989010973,8.773351648351653,22.719780219780183,94.74587912087912,North Dakota,Mercer,Not in a city,2009-08-31
