air/pm10_daily_summary.o3_AQI,air/pm10_daily_summary.f0_,air/pm10_daily_summary.f1_,air/pm10_daily_summary.f2_,air/pm10_daily_summary.f3_,air/pm10_daily_summary.f4_,air/pm10_daily_summary.f5_,air/pm10_daily_summary.f6_,Day
26.758865248226936,30.184397163120572,15.226950354609931,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-09-12
22.6610644257703,25.470588235294137,12.22128851540616,1.0,100.0,Alabama,Madison,Huntsville,2007-04-09
20.21428571428574,22.83982683982684,16.97619047619049,1.0,100.0,Alabama,Jefferson,Birmingham,2017-10-07
24.851776649746213,27.671065989847715,4.568527918781723,1.0,100.0,Alabama,Jefferson,Bessemer,2007-07-23
19.9903147699758,21.83292978208232,20.142857142857142,1.0,100.0,Alabama,Madison,Huntsville,2021-04-30
30.65035460992905,34.06453900709217,0.6007092198581558,1.0,100.0,California,Sacramento,Sacramento,1993-08-23
17.818834796488424,19.78770949720671,1.6336791699920177,1.0,100.0,Alabama,Jefferson,Birmingham,1998-12-19
24.168316831683168,26.336633663366328,6.534653465346535,1.0,100.0,Colorado,Boulder,Longmont,1992-08-15
25.114634146341466,27.846341463414618,1.7105691056910577,1.0,100.0,Alabama,DeKalb,Fort Payne,1999-05-12
26.05263157894736,29.340350877193,14.743859649122813,1.0,100.0,Alabama,Jefferson,Birmingham,2005-06-07
25.330882352941163,28.03921568627452,20.051470588235293,1.0,100.0,Alabama,Madison,Huntsville,2018-08-22
16.831578947368424,18.856140350877197,15.494736842105253,1.0,100.0,Alaska,Anchorage ,Anchorage,2007-03-03
18.07281553398057,19.91504854368933,20.04126213592234,1.0,100.0,Colorado,Prowers,Lamar,2021-11-07
30.65991902834008,33.66396761133603,1.067476383265853,1.0,100.0,Alabama,Jefferson,Birmingham,1994-07-19
39.77114427860695,46.06467661691541,2.945273631840797,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-10-23
25.31353135313533,28.699669966996723,10.330033003300333,1.0,100.0,Alabama,Jefferson,Birmingham,2001-10-25
23.18417047184169,25.59056316590566,12.872146118721464,1.0,100.0,California,San Diego,Chula Vista,2021-08-02
19.17142857142857,20.657142857142848,7.466666666666668,1.0,100.0,California,Kern,Bakersfield,1993-06-01
37.43362831858406,43.2566371681416,1.7168141592920352,1.0,100.0,Colorado,Adams,Welby,1991-10-18
31.98765432098765,36.13580246913581,2.419753086419753,1.0,100.0,Colorado,Adams,Welby,1991-09-16
18.942176870748327,21.285714285714278,16.87414965986395,1.0,100.0,Alabama,Jefferson,Birmingham,2009-10-23
22.5513126491647,26.811455847255388,20.035799522673027,1.0,100.0,California,Riverside,Banning,2018-11-17
25.09278350515464,28.283505154639183,11.701030927835053,1.0,100.0,Alabama,Jefferson,Birmingham,1996-01-09
20.451713395638635,22.58878504672897,17.38940809968848,1.0,100.0,California,Kern,Not in a city,2011-09-20
27.37885462555067,30.136563876651984,14.387665198237883,1.0,100.0,Alabama,Jefferson,Birmingham,2001-04-15
17.365622032288705,19.233618233618213,3.6106362773029432,1.0,100.0,Alabama,Escambia,Brewton,2004-01-28
15.36386768447836,16.82188295165394,19.938931297709928,1.0,100.0,Alabama,Madison,Huntsville,2018-02-26
17.872222222222216,19.91666666666669,18.847222222222225,1.0,100.0,Alabama,Jefferson,Birmingham,2014-10-12
10.43203883495145,11.271844660194176,19.96844660194175,1.0,100.0,Alabama,Madison,Huntsville,2020-03-17
29.514657980456025,33.983713355048856,17.657980456026046,1.0,100.0,Alabama,Madison,Huntsville,2011-08-26
31.73711340206185,35.21649484536083,14.237113402061857,1.0,100.0,Alabama,Jefferson,Birmingham,2000-11-07
29.563176895306853,33.42599277978339,15.833935018050544,1.0,100.0,Alabama,Madison,Huntsville,2007-05-10
22.423004399748585,24.937774984286637,1.6725329981143924,1.0,100.0,Alabama,Jefferson,Birmingham,1997-03-11
26.90677966101696,30.008474576271183,6.237288135593219,1.0,100.0,Alabama,Jefferson,Birmingham,1994-10-13
17.514138817480706,19.277634961439592,19.848329048843187,1.0,100.0,Alabama,Jefferson,Birmingham,2017-02-01
22.31455399061032,24.52112676056338,12.309859154929574,1.0,100.0,Alabama,Jefferson,Birmingham,1997-07-05
16.42553191489361,17.734042553191493,16.55673758865249,1.0,100.0,Alabama,Jefferson,Birmingham,2008-05-25
25.025236593059947,28.044164037854888,18.55205047318612,1.0,100.0,Alabama,Madison,Huntsville,2012-03-12
18.00446428571427,19.729464285714275,0.0749999999999999,1.0,100.0,Colorado,Denver,Denver,1990-03-18
19.72062663185377,22.535248041775457,19.85900783289817,1.0,100.0,Alabama,Jefferson,Birmingham,2017-02-17
22.017910447761174,24.101492537313437,18.537313432835813,1.0,100.0,Colorado,Alamosa,Alamosa,2012-09-23
16.016501650165008,17.53135313531355,17.739273927392745,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2011-02-28
23.387484957882062,26.0348977135981,8.765342960288816,1.0,100.0,Alabama,Jefferson,Birmingham,2015-03-31
23.775100401606423,26.076305220883537,14.594377510040156,1.0,100.0,Alabama,Jefferson,Birmingham,2003-05-31
20.49682337992372,22.50444726810669,1.4911054637865355,1.0,100.0,Alabama,Jefferson,Birmingham,1996-03-10
22.666666666666693,25.11538461538461,9.435897435897436,1.0,100.0,Alabama,Jefferson,Birmingham,1994-11-11
20.2294685990338,22.328502415458946,20.094202898550723,1.0,100.0,Alabama,Madison,Huntsville,2021-11-04
26.07594936708861,28.9240506329114,2.962025316455696,1.0,100.0,Colorado,Denver,Denver,1990-04-04
26.790000000000006,29.72,13.339999999999998,1.0,100.0,Alabama,Jefferson,Birmingham,1997-10-18
19.51265822784809,21.65506329113925,17.518987341772153,1.0,100.0,Alabama,Madison,Huntsville,2011-10-11
18.23553719008264,20.11983471074381,13.942148760330584,1.0,100.0,Alabama,Jefferson,Birmingham,2001-03-16
34.07738095238096,40.32738095238095,1.6666666666666672,1.0,100.0,Colorado,Adams,Welby,1991-12-16
21.31188118811881,23.6039603960396,3.113861386138614,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-12-12
25.954498448810742,28.435367114788008,4.851085832471566,1.0,100.0,Alabama,Jefferson,Birmingham,2008-07-05
25.72500000000001,28.94687499999999,11.478125000000002,1.0,100.0,Alabama,Jefferson,Birmingham,2003-09-03
19.16842105263157,21.07017543859649,16.519298245614046,1.0,100.0,Alabama,Jefferson,Birmingham,2008-01-11
22.76543209876544,24.78395061728396,11.358024691358032,1.0,100.0,Alabama,Jefferson,Birmingham,1995-07-09
19.278260869565237,20.88260869565218,8.304347826086957,1.0,100.0,Alabama,Jefferson,Birmingham,1995-03-01
27.440963855421693,34.07951807228917,20.04578313253013,1.0,100.0,Alabama,Madison,Huntsville,2020-09-10
28.15470852017937,33.0291479820628,16.950672645739914,1.0,100.0,Alabama,Jefferson,Birmingham,2017-09-13
16.470842332613394,17.83369330453564,17.421166306695483,1.0,100.0,Virginia,Alexandria City,Alexandria,2018-05-23
21.806722689075627,24.025210084033624,5.886554621848738,1.0,100.0,Alabama,Jefferson,Birmingham,1994-01-28
28.04799999999999,31.00399999999999,14.811999999999989,1.0,100.0,Alabama,Jefferson,Birmingham,2003-07-24
14.181598062953986,15.474576271186438,20.15980629539952,1.0,100.0,Colorado,Alamosa,Alamosa,2018-11-26
18.93624161073824,20.906040268456348,17.033557046979865,1.0,100.0,New Mexico,Grant,Silver City,2010-11-17
28.32544378698224,30.95266272189349,10.92899408284024,1.0,100.0,Alabama,Madison,Huntsville,1999-07-28
27.743869209809255,31.234332425068125,11.700272479564031,1.0,100.0,Alabama,Jefferson,Leeds,2007-06-20
16.92051282051283,18.44358974358975,19.738461538461543,1.0,100.0,Alabama,Jefferson,Birmingham,2016-08-12
26.139896373057013,29.26943005181347,14.53886010362694,1.0,100.0,Alabama,Jefferson,Birmingham,1997-09-14
27.31292517006802,30.482993197278912,7.108843537414964,1.0,100.0,California,Butte,Not in a city,1993-12-08
29.2992125984252,32.086614173228355,7.503937007874019,1.0,100.0,California,Kern,Bakersfield,1993-05-18
34.95833333333333,39.81944444444444,1.9722222222222228,1.0,100.0,Colorado,Denver,Denver,1990-07-05
17.382536382536387,18.88357588357589,17.343035343035325,1.0,100.0,Virginia,Alexandria City,Alexandria,2018-12-19
34.61928934010152,38.59898477157362,11.5989847715736,1.0,100.0,Alabama,Jefferson,Birmingham,1996-10-01
21.310810810810832,23.73783783783782,19.251351351351357,1.0,100.0,Alabama,Jefferson,Birmingham,2015-02-19
20.84326018808778,22.63322884012541,11.25391849529781,1.0,100.0,Alabama,Jefferson,Birmingham,2003-08-04
16.536968576709803,18.23567467652495,3.6349353049907567,1.0,100.0,Alabama,Escambia,Brewton,2004-03-28
23.359756097560957,25.80487804878051,4.6890243902438975,1.0,100.0,California,Kern,Bakersfield,1993-07-21
26.21120689655173,29.10775862068964,14.086206896551728,1.0,100.0,Ohio,Stark,Canton,2002-06-18
18.07508532423209,20.02047781569964,6.960182025028442,1.0,100.0,Arizona,Gila,Miami,2012-11-23
28.07234042553192,30.753191489361694,13.906382978723402,1.0,100.0,Alabama,Jefferson,Birmingham,2001-08-27
28.674157303370784,33.10112359550562,2.03370786516854,1.0,100.0,Colorado,Denver,Denver,1991-03-26
18.821808510638306,20.433510638297864,19.63563829787235,1.0,100.0,Alabama,Jefferson,Birmingham,2015-09-05
21.4032258064516,23.141129032258064,10.8508064516129,1.0,100.0,Alabama,Jefferson,Birmingham,1997-11-22
29.929078014184388,34.599290780141864,15.634751773049642,1.0,100.0,Alabama,Madison,Huntsville,2007-10-31
24.26086956521737,28.67007672634273,19.47058823529412,1.0,100.0,Alabama,Jefferson,Birmingham,2016-10-16
31.863636363636363,38.27272727272727,1.965909090909092,1.0,100.0,Colorado,Adams,Welby,1991-01-17
23.16803278688523,25.536885245901622,10.811475409836063,1.0,100.0,Alabama,Jefferson,Birmingham,1998-04-20
38.47457627118642,44.39830508474577,5.796610169491526,1.0,100.0,California,Sacramento,Sacramento,1993-03-01
22.704035874439462,24.79372197309417,8.910313901345296,1.0,100.0,Alaska,Matanuska-Susitna ,Not in a city,1999-09-12
34.12643678160917,38.90038314176248,13.80842911877394,1.0,100.0,Alabama,Jefferson,Birmingham,2003-08-15
10.637744034707165,11.462039045553144,17.711496746203913,1.0,100.0,California,San Diego,El Cajon,2019-12-26
22.379310344827577,24.40394088669951,8.009852216748763,1.0,100.0,Alabama,Jefferson,Birmingham,1994-09-25
28.251203079884476,31.15880654475456,4.177093358999037,1.0,100.0,Alabama,Jefferson,Birmingham,2005-09-07
22.54810495626821,25.12827988338192,17.749271137026245,1.0,100.0,New Mexico,Luna,Deming,2012-10-19
35.76543209876542,40.308641975308646,10.444444444444446,1.0,100.0,Alabama,Jefferson,Birmingham,1996-08-22
25.504347826086956,27.800000000000008,7.086956521739133,1.0,100.0,California,Kern,Bakersfield,1993-06-07
20.363363363363373,22.33333333333333,18.21321321321321,1.0,100.0,Alabama,Madison,Huntsville,2012-02-01
17.499999999999993,19.406779661016945,13.847457627118644,1.0,100.0,Montana,Lake,Not in a city,2002-11-12
14.99630996309962,16.394833948339482,16.380073800738003,1.0,100.0,Alaska,Anchorage ,Anchorage,2007-12-10
20.266393442622952,22.11475409836065,14.95901639344262,1.0,100.0,Alabama,Madison,Huntsville,2004-09-07
14.706093189964164,16.22939068100358,15.992831541218637,1.0,100.0,Alaska,Anchorage ,Anchorage,2007-12-16
34.55500000000001,39.93500000000002,10.845000000000002,1.0,100.0,Alabama,Jefferson,Birmingham,1998-07-14
23.61904761904762,26.386554621848745,18.59943977591036,1.0,100.0,Alabama,Jefferson,Birmingham,2014-07-23
17.75529865125242,19.32947976878615,4.1926782273603065,1.0,100.0,Missouri,Buchanan,St. Joseph,2006-10-14
21.75221238938054,23.792035398230084,9.734513274336276,1.0,100.0,Alabama,Jefferson,Birmingham,1996-01-01
28.28054298642533,31.638009049773768,8.846153846153843,1.0,100.0,Alaska,Juneau ,Juneau,1999-09-18
29.54347826086956,34.22463768115944,20.0,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2020-10-17
28.685393258426984,32.241573033707866,11.162921348314608,1.0,100.0,Alabama,Madison,Huntsville,1999-06-21
22.18568232662192,24.199105145413885,17.221476510067124,1.0,100.0,Alabama,Jefferson,Birmingham,2017-07-21
32.53448275862068,35.94137931034481,15.837931034482754,1.0,100.0,Alabama,Madison,Huntsville,2007-10-04
23.088471849865947,25.41823056300268,19.855227882037543,1.0,100.0,Alabama,Jefferson,Birmingham,2015-08-23
19.25459317585303,21.265091863517057,12.73753280839896,1.0,100.0,Alabama,Jefferson,Birmingham,2008-02-09
26.08148148148149,28.666666666666664,0.8074074074074078,1.0,100.0,Colorado,Adams,Welby,1991-06-15
33.65725806451613,38.00000000000003,10.54435483870968,1.0,100.0,Alabama,Jefferson,Birmingham,1998-05-20
20.648325358851643,23.095693779904288,14.124401913875603,1.0,100.0,Nevada,Washoe,Reno,2012-04-12
25.26995305164318,27.845070422535223,20.014084507042263,1.0,100.0,Alabama,Madison,Huntsville,2021-09-14
22.292857142857137,24.39285714285715,16.896428571428558,1.0,100.0,Alabama,Jefferson,Birmingham,2009-05-11
17.92682926829267,19.515679442508706,17.28571428571428,1.0,100.0,Alabama,Madison,Huntsville,2010-03-16
20.79752066115703,22.6198347107438,14.359504132231406,1.0,100.0,Alabama,Jefferson,Birmingham,2003-05-01
23.89347079037801,26.546391752577332,15.230240549828176,1.0,100.0,Alabama,Jefferson,Birmingham,2005-10-17
20.69861751152077,22.92995391705068,3.626728110599077,1.0,100.0,Alabama,Escambia,Brewton,2004-05-03
18.899497487437195,20.788944723618112,20.168341708542723,1.0,100.0,Alabama,Jefferson,Birmingham,2019-06-03
30.27127659574469,33.10106382978724,11.537234042553193,1.0,100.0,Alabama,Jefferson,Birmingham,1998-08-13
27.331125827814574,29.70198675496688,0.8940397350993382,1.0,100.0,Colorado,Denver,Denver,1990-05-25
20.965034965034963,23.05244755244758,17.42657342657341,1.0,100.0,Alabama,Jefferson,Birmingham,2009-01-23
17.3806146572104,19.1631205673759,20.06382978723404,1.0,100.0,California,Solano,Vacaville,2021-04-17
19.74910394265233,21.870967741935484,16.81720430107527,1.0,100.0,Alabama,Jefferson,Birmingham,2009-05-17
23.128630705394198,25.2780082987552,9.195020746887964,1.0,100.0,Alabama,Jefferson,Birmingham,1996-10-28
25.485294117647054,28.49264705882352,15.36397058823529,1.0,100.0,Alabama,Jefferson,Birmingham,2005-02-02
26.25806451612904,28.715053763440856,12.080645161290322,1.0,100.0,Alabama,Madison,Huntsville,1999-03-24
30.512524084778416,33.966281310212004,4.070327552986515,1.0,100.0,Alabama,Jefferson,Birmingham,2005-08-02
18.682864450127862,20.31457800511509,19.823529411764703,1.0,100.0,Alabama,Jefferson,Birmingham,2017-07-29
18.846774193548388,20.907258064516128,14.84677419354838,1.0,100.0,Alabama,Jefferson,Birmingham,2003-12-30
19.37222222222222,20.949999999999992,11.549999999999995,1.0,100.0,Arizona,Pima,Tucson,1999-05-16
19.766197183098605,22.507042253521124,18.85352112676055,1.0,100.0,Alabama,Jefferson,Birmingham,2013-09-21
16.571428571428566,18.080952380952372,12.047619047619046,1.0,100.0,Alabama,Jefferson,Birmingham,1997-02-22
31.83769633507854,36.2931937172775,2.1413612565445024,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-02-28
15.504065040650405,17.0569105691057,13.650406504065042,1.0,100.0,Alabama,Jefferson,Birmingham,2001-12-22
23.023890784982928,26.341296928327623,16.853242320819113,1.0,100.0,Alabama,Madison,Huntsville,2010-11-05
26.141986062717784,29.089721254355396,1.6837979094076654,1.0,100.0,Alabama,Escambia,Brewton,1999-09-15
26.972440944881903,31.500000000000007,13.31102362204724,1.0,100.0,Montana,Lake,Not in a city,2002-02-23
25.862559241706155,28.170616113744074,9.161137440758283,1.0,100.0,Alabama,Jefferson,Birmingham,1995-07-24
20.697095435684652,22.3941908713693,14.12448132780082,1.0,100.0,Montana,Lake,Not in a city,2002-10-19
14.90372670807454,16.2034161490683,12.846273291925469,1.0,100.0,Texas,El Paso,El Paso,2020-05-15
15.54545454545454,17.002840909090896,18.818181818181824,1.0,100.0,Alabama,Jefferson,Birmingham,2013-09-29
24.57254901960784,27.26274509803922,12.996078431372547,1.0,100.0,New Mexico,Santa Fe,Santa Fe,2002-01-28
25.131578947368418,27.63157894736842,1.960526315789474,1.0,100.0,Colorado,Denver,Denver,1991-03-08
15.64977973568283,17.35132158590311,5.426211453744484,1.0,100.0,Alabama,Jefferson,Birmingham,2009-10-10
17.96235138705417,19.680977542932627,0.9167767503302516,1.0,100.0,Alabama,Jefferson,Birmingham,1994-11-16
27.21379310344829,32.16206896551723,15.837931034482754,1.0,100.0,Alabama,Madison,Huntsville,2007-10-16
14.669247787610624,15.998893805309754,5.417035398230079,1.0,100.0,Alabama,Jefferson,Birmingham,2009-12-15
24.25199999999998,26.54,14.628000000000004,1.0,100.0,Alaska,Anchorage ,Anchorage,2004-09-04
21.22429906542056,23.037383177570096,0.8785046728971958,1.0,100.0,Colorado,Denver,Denver,1990-12-16
16.932614555256066,18.29919137466308,19.77628032345014,1.0,100.0,Alabama,Jefferson,Birmingham,2015-08-09
13.823389021479713,14.985680190930797,20.128878281622907,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-03-15
27.8698224852071,30.875739644970416,0.7928994082840237,1.0,100.0,Colorado,Denver,Denver,1990-02-12
14.050239234449768,15.320574162679428,20.066985645933,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-03-21
30.776699029126203,34.058252427184485,7.242718446601943,1.0,100.0,Indiana,Lake,Gary,1992-09-08
24.23684210526316,26.587719298245624,10.122807017543858,1.0,100.0,Alabama,Jefferson,Birmingham,1996-05-01
14.732937685459945,16.03560830860533,19.45103857566766,1.0,100.0,Alabama,Jefferson,Birmingham,2013-10-06
26.6,30.151999999999973,11.450666666666674,1.0,100.0,Alabama,Jefferson,Birmingham,2005-11-03
24.43504531722053,26.540785498489416,18.045317220543797,1.0,100.0,New Mexico,Santa Fe,Santa Fe,2012-05-11
23.933070866141737,26.429133858267715,13.59055118110236,1.0,100.0,Montana,Lake,Not in a city,2002-02-06
16.763157894736846,18.21531100478469,20.2488038277512,1.0,100.0,Colorado,Archuleta,Pagosa Springs,2021-06-26
22.539101497504163,24.57570715474211,1.691347753743761,1.0,100.0,Alabama,DeKalb,Fort Payne,1999-08-22
16.704166666666666,18.054166666666674,15.141666666666662,1.0,100.0,Alabama,Jefferson,Birmingham,2003-09-01
22.76954732510286,25.378600823045275,10.572016460905344,1.0,100.0,Alabama,Jefferson,Birmingham,1998-04-14
23.69022185702547,26.702547247329512,2.2810188989317903,1.0,100.0,Alabama,Jefferson,Birmingham,2000-12-08
23.69910179640722,26.34580838323352,0.4266467065868264,1.0,100.0,Arizona,Cochise,Douglas,1992-07-05
25.19658119658119,30.538461538461544,21.623931623931615,1.0,100.0,Arizona,Apache,McNary,2022-03-29
13.15291262135922,14.407766990291265,19.96844660194175,1.0,100.0,Alabama,Madison,Huntsville,2020-01-21
25.385665529010243,28.529010238907865,15.989761092150172,1.0,100.0,Alabama,Jefferson,Birmingham,2008-06-18
24.1293103448276,26.41379310344827,15.74784482758621,1.0,100.0,Alabama,Jefferson,Birmingham,2015-03-10
28.28333333333333,31.61666666666669,8.016666666666666,1.0,100.0,Alabama,Jefferson,Birmingham,1994-06-05
19.465703971119137,21.31768953068591,17.270758122743693,1.0,100.0,Alabama,Jefferson,Birmingham,2009-04-26
19.18581907090463,21.127139364303183,7.9767726161369135,1.0,100.0,Alabama,Jefferson,Birmingham,2014-11-19
21.413978494623677,24.567204301075275,12.099462365591403,1.0,100.0,Alabama,Jefferson,Birmingham,2007-10-18
24.47959183673469,26.823129251700667,16.952380952380953,1.0,100.0,Alabama,Madison,Huntsville,2010-04-16
16.714285714285726,18.125,9.720238095238098,1.0,100.0,Alabama,Jefferson,Birmingham,1995-01-08
20.291529152915263,22.60066006600659,5.356435643564351,1.0,100.0,Alabama,Jefferson,Birmingham,2009-04-01
21.313465783664476,24.66004415011039,14.810154525386316,1.0,100.0,Alabama,Jefferson,Birmingham,2013-06-06
24.12469237079571,26.52994257588187,2.0057424118129608,1.0,100.0,Alabama,Jefferson,Birmingham,2000-05-12
28.11506849315068,31.58904109589042,18.44383561643836,1.0,100.0,Alabama,Jefferson,Birmingham,2013-05-14
26.54054054054053,29.172972972972996,1.9567567567567563,1.0,100.0,Alaska,Fairbanks North Star ,Fairbanks,1992-02-22
21.3181818181818,23.91626794258373,19.90191387559809,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-11-06
30.307746478873256,33.821830985915526,0.5422535211267602,1.0,100.0,California,Sacramento,Sacramento,1993-03-02
27.184549356223176,30.763948497854077,6.884120171673831,1.0,100.0,Alabama,Jefferson,Birmingham,1994-03-17
20.578587699316635,23.58542141230069,7.53644646924829,1.0,100.0,Alabama,Jefferson,Birmingham,2013-04-16
15.52941176470587,16.834422657952068,15.884531590413944,1.0,100.0,Alabama,Jefferson,Birmingham,2015-06-14
30.13442622950821,36.39999999999997,17.92459016393441,1.0,100.0,Alabama,Madison,Huntsville,2011-03-21
20.803508771929813,23.02807017543861,16.705263157894734,1.0,100.0,Alabama,Jefferson,Birmingham,2009-08-30
33.948905109489054,36.97810218978104,15.839416058394155,1.0,100.0,California,Colusa,Cortina Indian Rancheria,2006-12-26
22.21904761904761,24.334693877551043,10.974149659863947,1.0,100.0,Ohio,Columbiana,East Liverpool,2018-07-19
26.255813953488374,28.576744186046515,11.055813953488364,1.0,100.0,Alabama,Jefferson,Birmingham,1996-07-29
10.65044247787611,11.484513274336283,16.26769911504426,1.0,100.0,Alabama,Jefferson,Birmingham,2016-02-03
21.887254901960777,24.178921568627462,20.107843137254903,1.0,100.0,Alabama,Madison,Huntsville,2020-06-16
20.330729166666647,24.747395833333325,12.458333333333346,1.0,100.0,Alabama,Jefferson,Birmingham,2008-03-16
19.42285714285716,21.285714285714285,18.971428571428564,1.0,100.0,Alabama,Jefferson,Birmingham,2013-11-19
20.287072243346,22.79594423320657,1.4378960709759172,1.0,100.0,Alabama,Jefferson,Birmingham,1995-11-23
27.235849056603797,30.663522012578603,17.33647798742139,1.0,100.0,New Mexico,Grant,Silver City,2011-04-14
18.518599562363253,20.33479212253828,16.155361050328246,1.0,100.0,Alabama,Jefferson,Birmingham,2016-02-27
17.19890710382513,18.674316939890712,5.460109289617481,1.0,100.0,Alabama,Jefferson,Birmingham,2009-11-15
42.74430379746834,48.69367088607594,13.840506329113923,1.0,100.0,Nevada,Washoe,Reno,2011-07-05
19.7125748502994,21.754491017964074,12.299401197604793,1.0,100.0,Alabama,Madison,Huntsville,1999-04-23
21.224242424242416,23.66363636363636,10.739393939393944,1.0,100.0,Alabama,Jefferson,Birmingham,2003-01-24
23.52115812917596,25.639198218262813,17.9643652561247,1.0,100.0,Wyoming,Campbell,Not in a city,2020-06-29
24.395017793594302,27.711743772241995,16.836298932384327,1.0,100.0,Alabama,Jefferson,Birmingham,2009-08-31
26.16193181818185,29.47727272727271,18.602272727272727,1.0,100.0,Alabama,Jefferson,Birmingham,2013-09-06
24.813504823151124,27.03536977491964,11.019292604501608,1.0,100.0,Colorado,Weld,Greeley,2002-09-14
15.62257696693272,17.143671607753728,7.4515393386544995,1.0,100.0,Alabama,Jefferson,Birmingham,2013-02-15
10.440281030444964,11.259953161592492,20.09133489461359,1.0,100.0,Wyoming,Sweetwater,Point of Rocks,2019-01-19
19.368539325842715,21.32584269662922,14.973033707865174,1.0,100.0,Alabama,Jefferson,Birmingham,2013-12-27
24.332335329341326,26.74850299401198,17.88323353293414,1.0,100.0,Alabama,Madison,Huntsville,2012-09-26
13.114285714285716,14.432142857142862,17.003571428571433,1.0,100.0,Alaska,Anchorage ,Anchorage,2010-01-24
