air/so2_daily_summary.o3_AQI,air/so2_daily_summary.f0_,air/so2_daily_summary.f1_,air/so2_daily_summary.f2_,air/so2_daily_summary.f3_,air/so2_daily_summary.f4_,air/so2_daily_summary.f5_,air/so2_daily_summary.f6_,Day
36.64465408805032,24.54311565696301,10.653815892997642,15.246262785208524,94.35326514555476,Alabama,Colbert,Not in a city,1997-12-17
4.473684210526318,2.8407322654462237,8.545766590389015,15.493135011441646,96.16704805491986,Alabama,Jefferson,Birmingham,2013-05-04
13.898373983739834,8.347865853658506,9.349593495934975,15.251016260162585,94.61788617886172,Alabama,Colbert,Not in a city,2007-08-13
20.31325301204818,12.620499569336769,10.24978466838933,15.258397932816518,94.55986218776916,Alabama,Colbert,Not in a city,1999-09-09
16.489393939393935,10.671969696969692,10.504545454545466,15.56893939393938,96.68257575757576,Alabama,Colbert,Not in a city,1995-11-04
30.56824925816025,21.71862017804154,10.689910979228484,15.13130563798223,93.50148367952522,Alabama,Colbert,Not in a city,1995-03-13
2.326968973747017,1.6388755980861252,8.398325358851661,15.136363636363637,93.65550239234447,Alabama,Jefferson,Birmingham,2021-05-11
4.293279022403257,2.9443991853360485,9.665987780040735,15.099796334012202,93.45824847250496,Alabama,Jefferson,Birmingham,2017-06-13
8.187919463087255,5.220492721164613,10.880179171332577,15.505039193728988,96.34378499440082,Alabama,Jefferson,Birmingham,2013-11-11
11.646924829157175,8.487927107061504,11.224373576309771,15.466970387243729,96.2585421412302,Alabama,Jefferson,Birmingham,2014-01-26
5.329493087557604,3.5620967741935488,10.133640552995391,15.594470046082948,96.913594470046,Alabama,Jefferson,Fairfield,2015-02-15
5.210526315789466,3.894401756311739,10.783754116355654,15.073545554335883,93.33699231613612,Alabama,Jefferson,Birmingham,2018-01-18
5.373576309794987,3.509681093394076,8.395216400911163,15.568337129840568,96.71981776765386,Alabama,Jefferson,Birmingham,2011-03-26
30.09741248097411,19.9128712871287,10.172124904798192,15.461538461538446,95.91546077684688,Alabama,Colbert,Not in a city,1994-12-23
4.265402843601892,2.7988123515439414,9.285035629453674,15.472684085510684,96.08788598574824,Alabama,Jefferson,Birmingham,2021-08-21
17.082962962962974,10.407195845697345,10.162462908011875,15.527448071216638,96.39169139465864,Alabama,Colbert,Not in a city,1995-04-22
23.718349928876236,16.099359886201995,11.347795163584644,15.09672830725467,93.2332859174964,Alabama,Colbert,Not in a city,1990-12-04
18.46107784431135,11.302247191011237,9.549812734082392,15.358801498127336,95.1722846441948,Alabama,Colbert,Not in a city,1996-05-24
22.18545454545456,13.529000000000014,12.830000000000004,15.357272727272749,95.26818181818189,Alabama,Colbert,Not in a city,2002-01-16
23.11544227886056,14.523088455772104,10.56746626686658,15.546476761619177,96.52773613193416,Alabama,Colbert,Not in a city,1995-09-04
16.632812500000014,10.322070312499994,9.611328124999986,15.443359375000016,95.7919921875,Alabama,Colbert,Not in a city,2004-10-26
21.12888888888888,13.049369903632332,10.182357301704952,15.349888806523367,95.11415863602672,Alabama,Colbert,Not in a city,1994-09-23
5.0848623853211,3.1717566016073477,8.692307692307704,15.213547646383452,94.2411021814006,Alabama,Jefferson,Birmingham,2014-07-14
23.96627565982405,15.339002932551336,11.91422287390029,15.221407624633423,94.19428152492664,Alabama,Colbert,Not in a city,1992-11-13
21.92441860465117,13.92732558139535,10.984496124031011,15.61724806201548,97.093992248062,Alabama,Colbert,Not in a city,2004-01-17
3.615894039735101,2.405849889624723,9.584988962472398,15.204194260485648,94.08388520971306,Alabama,Jefferson,Birmingham,2019-07-10
23.992175273865403,15.132785602503908,10.505477308294218,15.186228482003102,93.9491392801252,Alabama,Colbert,Not in a city,1997-09-16
5.916289592760184,3.846153846153844,8.996606334841617,15.17533936651584,94.03619909502262,Alabama,Jefferson,Birmingham,2013-07-08
7.065909090909093,4.716704545454538,10.694318181818192,15.294318181818198,94.7375,Alabama,Jefferson,Birmingham,2016-01-06
19.396084337349404,12.333057228915688,9.759789156626498,15.259789156626525,94.41340361445788,Alabama,Colbert,Not in a city,1996-05-09
20.733716475095783,13.053544061302675,10.521072796934856,15.398467432950198,95.47605363984664,Alabama,Colbert,Not in a city,2004-03-23
22.7020484171322,14.8792364990689,9.690875232774683,15.55493482309127,96.68156424580997,Alabama,Mobile,Theodore,2003-03-01
3.844155844155845,2.618309859154925,9.726977248103998,15.098591549295762,93.38569880823398,Alabama,Jefferson,Fairfield,2018-08-13
18.68527918781726,11.600084674005096,10.584250635055028,15.602878916172758,96.96104995766302,Alabama,Colbert,Not in a city,1999-04-10
18.438380281690133,11.100088028169017,10.117957746478872,15.185739436619736,93.9533450704226,Alabama,Colbert,Not in a city,2000-08-23
11.03416856492028,7.317312072892944,10.8621867881549,15.275626423690213,94.88154897494314,Alabama,Jefferson,Fairfield,2010-03-24
42.286318758815256,30.65655853314531,10.552891396332868,15.221438645980234,94.16078984485192,Alabama,Colbert,Not in a city,1992-02-06
16.047694753577115,9.829252782193954,8.620826709061971,15.618441971383149,97.01510333863276,Alabama,Colbert,Not in a city,1997-11-01
3.210526315789473,2.4965269461077835,9.441916167664672,15.341317365269466,95.12694610778438,Alabama,Jefferson,Birmingham,2021-06-25
4.464367816091952,2.928505747126435,8.862068965517228,15.55862068965518,96.64712643678152,Alabama,Jefferson,Birmingham,2016-03-27
31.902985074626898,21.5388349514563,10.62733383121732,15.225541448842412,94.18969380134418,Alabama,Colbert,Not in a city,1993-02-18
3.5045871559633,2.470871559633028,10.175458715596331,15.407110091743109,95.53784403669744,Alabama,Jefferson,Birmingham,2020-12-18
4.817767653758542,3.304328018223232,9.248291571753974,15.574031890660596,96.79384965831444,Alabama,Jefferson,Birmingham,2016-06-26
21.477064220183493,14.620336391437313,10.78058103975536,15.309633027522912,94.78593272171248,Alabama,Colbert,Not in a city,1996-11-15
3.0715883668903827,2.2088366890380304,9.08836689038031,15.23713646532437,94.48769574944066,Alabama,Jefferson,Birmingham,2016-04-12
21.41327300150831,13.670663650075417,10.026395173454002,15.582956259426846,96.76847662141763,Alabama,Colbert,Not in a city,1996-03-23
21.14059405940595,13.92752475247524,10.577227722772262,15.393069306930672,95.49108910891076,Alabama,Colbert,Not in a city,2005-10-19
14.909650924024634,10.059403905447056,10.908530318602264,15.577595066803694,96.88489208633086,Alabama,Colbert,Not in a city,2006-12-02
6.576388888888892,4.245370370370369,9.023148148148156,15.174768518518531,93.94907407407406,Alabama,Jefferson,Fairfield,2012-05-01
6.860465116279072,4.042441860465113,8.998837209302318,15.326744186046486,95.2255813953488,Alabama,Jefferson,Fairfield,2010-06-29
17.846449136276387,11.375842155919184,10.783445620789236,15.587102983638143,96.90471607314733,Alabama,Colbert,Not in a city,2004-02-22
30.37789904502045,19.91897610921501,9.408873720136494,15.346075085324223,95.04573378839584,Alabama,Colbert,Not in a city,1990-04-13
20.47555555555556,12.741555555555552,10.577777777777772,15.148148148148165,93.6696296296297,Alabama,Jackson,Not in a city,1995-06-13
7.463800904977373,4.791402714932124,8.51696832579185,15.495475113122144,96.35859728506782,Alabama,Jefferson,Birmingham,2012-08-04
24.54285714285716,16.054512957998202,10.02055406613046,15.280607685433408,94.69794459338698,Alabama,Colbert,Not in a city,2001-11-14
9.20267260579064,6.45607580824972,9.37123745819399,15.486064659977698,96.21181716833895,Alabama,Jefferson,Birmingham,2013-01-26
35.759887005649695,23.99272598870058,9.914548022598863,15.093220338983038,93.33827683615816,Alabama,Colbert,Not in a city,1992-04-08
5.075,3.319112627986349,8.967007963595005,15.475540386803196,96.14675767918088,Alabama,Jefferson,Birmingham,2013-08-17
28.77361319340332,20.013653413353317,10.354088522130525,15.522130532633147,96.30832708177056,Alabama,Colbert,Not in a city,1994-07-31
10.962226640159043,6.551294820717136,9.84661354581672,15.532868525896424,96.5567729083666,Alabama,Colbert,Not in a city,2005-10-22
17.747763864042913,10.409212880143093,10.401610017889093,15.10554561717354,93.57602862254016,Alabama,Colbert,Not in a city,2001-09-04
6.468965517241379,4.322298850574717,10.204597701149414,15.582758620689674,96.92413793103452,Alabama,Jefferson,Fairfield,2012-02-19
4.27114967462039,3.17578718783931,8.628664495114005,15.270358306188932,94.53203040173716,Alabama,Jefferson,Fairfield,2019-01-08
17.82334384858044,11.304968454258672,10.847003154574116,15.169558359621444,93.81861198738171,Alabama,Colbert,Not in a city,1997-10-27
9.113689095127604,7.150232558139527,9.41046511627906,15.40465116279069,95.73139534883724,Alabama,Jefferson,Fairfield,2010-06-03
4.149674620390451,2.96670281995662,9.056399132321026,15.439262472885034,95.8123644251626,Alabama,Jefferson,Birmingham,2018-03-25
5.614512471655332,3.9706349206349207,8.607709750566896,15.306122448979597,94.92290249433108,Alabama,Jefferson,Birmingham,2016-04-04
25.070783132530128,16.750263752825948,9.079125847776943,15.10324039186134,93.37302185380544,Alabama,Colbert,Not in a city,1996-03-25
15.160071942446042,9.378487848784877,10.86048604860485,15.45814581458146,95.959495949595,Alabama,Colbert,Not in a city,2001-12-31
5.880459770114941,3.902413793103448,10.133333333333349,15.495402298850587,96.3045977011494,Alabama,Jefferson,Birmingham,2014-10-19
16.21730382293763,9.877062374245472,10.148893360160963,15.470824949698208,96.0150905432594,Alabama,Colbert,Not in a city,2006-09-27
19.9563909774436,13.121879699248115,9.848120300751882,15.188721804511264,93.88646616541332,Alabama,Colbert,Not in a city,1995-08-08
12.472916666666665,7.903749999999992,9.220833333333324,15.243750000000007,94.52291666666666,Alabama,Jefferson,Fairfield,2008-01-02
2.75161987041037,2.072864864864866,9.065945945945945,15.291891891891895,94.72432432432424,Alabama,Jefferson,Birmingham,2019-05-03
10.97161572052402,7.784497816593887,9.778384279475986,15.31877729257642,95.09170305676862,Alabama,Jefferson,Fairfield,2008-12-01
21.02492668621701,13.301689933872144,8.99191770756798,15.07421013960324,93.22483468038206,Alabama,Colbert,Not in a city,1993-07-19
13.666666666666668,8.652032520325207,10.695121951219518,15.678861788617892,97.50813008130092,Alabama,Colbert,Not in a city,2006-01-22
30.59274755927477,20.54710397766923,10.547103977669227,15.055826936496866,93.0055826936496,Alabama,Colbert,Not in a city,1991-08-15
5.375565610859734,3.361312217194571,9.257918552036202,15.32918552036199,95.05769230769224,Alabama,Jefferson,Birmingham,2014-08-21
31.820512820512807,21.12936564504632,9.806842480399158,15.232359230220997,94.24732715609412,Alabama,Colbert,Not in a city,1990-08-10
10.862302483069984,6.850790067720092,10.73589164785554,15.258465011286663,94.7031602708804,Alabama,Jefferson,Birmingham,2011-01-31
9.37585421412301,5.784396355353078,10.11275626423689,15.212984054669676,94.3633257403189,Alabama,Jefferson,Birmingham,2011-09-13
4.528344671201817,3.2267877412031747,8.581157775255404,15.265607264472198,94.79568671963683,Alabama,Jefferson,Birmingham,2016-03-17
2.613744075829385,1.837959667852908,8.285883748517202,15.209964412811376,94.26809015421112,Alabama,Jefferson,Birmingham,2021-01-06
24.75317348377998,15.493794076163631,9.098025387870225,15.3342736248237,94.9485190409026,Alabama,Colbert,Not in a city,1992-05-08
8.256944444444446,5.27766203703704,8.827546296296289,15.598379629629626,97.09259259259257,California,Los Angeles,Long Beach,2009-08-23
14.558052434456917,8.934082397003747,9.961610486891386,15.485018726591717,96.05992509363293,Alabama,Mobile,Theodore,2003-04-06
5.4897540983606525,3.708709016393445,9.292008196721309,15.199795081967215,94.06762295081975,Alabama,Jefferson,Birmingham,2017-04-18
4.674259681093396,3.4328018223234613,10.12870159453302,15.235763097949889,94.42027334851936,Alabama,Jefferson,Fairfield,2016-11-07
23.099857346647653,15.434807417974325,9.910128388017124,15.106990014265332,93.36376604850216,Alabama,Colbert,Not in a city,1992-04-21
17.750433275563267,10.8566724436742,9.441941074523402,15.246100519930692,94.39428076256522,Alabama,Colbert,Not in a city,2000-05-10
6.99772727272727,4.44988636363636,9.843181818181826,15.140909090909068,93.9818181818182,Alabama,Jefferson,Birmingham,2011-10-20
5.078260869565216,4.378672470076163,11.142546245919473,15.1893362350381,94.0228509249184,Alabama,Jefferson,Birmingham,2018-01-30
8.200913242009133,6.144520547945198,9.62100456621005,15.560502283105034,96.83447488584474,Alabama,Jefferson,Fairfield,2015-01-11
21.053254437869835,13.274315321983725,9.57512953367876,15.179866765359025,93.85492227979282,Alabama,Colbert,Not in a city,1992-09-21
6.538812785388123,4.322945205479454,8.472602739726014,15.296803652968036,94.82420091324198,Alabama,Jefferson,Birmingham,2015-03-25
8.956221198156676,6.223387096774191,7.929723502304148,15.278801843317977,94.85483870967744,Alabama,Jefferson,Fairfield,2012-03-07
34.001488095238145,25.168452380952417,12.34672619047618,15.164434523809502,93.72619047619048,Alabama,Colbert,Not in a city,1994-04-04
4.903966597077249,3.238140020898641,10.31347962382446,15.48171368861025,96.2612330198538,Alabama,Jefferson,Birmingham,2017-12-10
8.864745011086473,7.208314855875834,8.804878048780486,15.537694013303764,96.6097560975609,California,Humboldt,Eureka,2009-04-11
8.447247706422015,5.5737385321100925,8.21215596330276,15.269495412844025,94.80389908256872,Alabama,Jefferson,Fairfield,2010-04-26
3.6903669724770607,2.500458715596329,9.82683486238533,15.108944954128456,93.50917431192671,Alabama,Jefferson,Birmingham,2020-07-08
11.426695842450773,7.101203501094092,9.944201312910282,15.541575492341344,96.70240700218812,Alabama,Jefferson,Fairfield,2008-10-10
10.879818594104306,7.4948979591836675,11.004535147392287,15.325396825396847,95.01814058956914,Alabama,Jefferson,Fairfield,2011-01-11
4.858108108108107,3.5312288613303275,9.217587373167998,15.117249154453216,93.68658399098084,Alabama,Jefferson,Birmingham,2015-10-05
24.45166402535657,15.267749603803509,10.690966719492868,15.551505546751192,96.5554675118859,Alabama,Colbert,Not in a city,1997-10-19
13.273469387755108,7.908775510204096,10.450000000000005,15.415306122448971,95.68571428571424,Alabama,Colbert,Not in a city,2006-07-03
3.6132723112128153,2.5792906178489705,8.930205949656745,15.5,96.30549199084668,Alabama,Jefferson,Birmingham,2016-07-03
24.390505359877483,15.38459770114942,10.32107279693486,15.208429118773964,94.01455938697332,Alabama,Colbert,Not in a city,1996-11-18
20.88246268656717,13.820429104477611,11.33022388059704,15.666044776119447,97.4141791044776,Alabama,Mobile,Theodore,2003-04-27
24.419642857142843,15.722693452380955,11.947916666666671,15.171130952380947,93.72544642857127,Alabama,Colbert,Not in a city,1994-01-03
3.2939914163090145,2.1818669527896977,9.57081545064378,15.2081545064378,94.10836909871246,Alabama,Jefferson,Birmingham,2018-04-25
16.637826961770614,10.259959758551307,10.651911468812882,15.495975855130798,96.2474849094568,Alabama,Jefferson,Fairfield,2007-10-08
16.145648312611034,9.617777777777798,10.096888888888888,15.351111111111104,95.27111111111108,Alabama,Colbert,Not in a city,2002-06-28
25.80312499999998,16.68468749999998,10.304687500000012,15.347656249999996,95.00859374999996,Alabama,Colbert,Not in a city,1997-10-06
4.6943231441048034,3.110491803278688,9.279781420765032,15.322404371584708,94.94754098360644,Alabama,Jefferson,Birmingham,2018-01-15
11.109704641350216,9.850843881856536,9.824894514767948,15.320675105485256,95.03270042194096,Alabama,Jefferson,Fairfield,2008-03-04
18.125188536953253,11.499019607843142,10.723981900452484,15.270739064856704,94.450980392157,Alabama,Colbert,Not in a city,1996-02-12
16.223642172523952,10.035731414868115,9.103916866506797,15.593924860111931,96.86410871302954,Alabama,Colbert,Not in a city,1998-05-09
9.273563218390803,5.784827586206894,9.416091954022985,15.239080459770118,94.53678160919532,Alabama,Jefferson,Fairfield,2010-12-22
21.199643493761144,13.884046345811058,9.67201426024954,15.429590017825314,95.717468805704,Alabama,Colbert,Not in a city,2002-06-20
36.18508287292814,24.708845888044216,10.090532135452635,15.00345542501729,92.59778852798893,Alabama,Colbert,Not in a city,1991-02-05
18.649186256781185,11.438607594936707,9.952079566003611,15.436708860759504,95.7703435804701,Alabama,Colbert,Not in a city,2002-09-18
3.395196506550217,2.36477024070022,8.62472647702408,15.442013129102843,95.74070021881847,Alabama,Jefferson,Birmingham,2019-05-11
7.56108597285068,4.8202488687782745,11.115384615384622,15.228506787330303,94.45814479638013,Alabama,Jefferson,Birmingham,2011-03-16
3.987096774193548,2.7063509149623206,9.105489773950485,15.091496232508064,93.46071044133475,Alabama,Jefferson,Birmingham,2018-11-15
5.622425629290613,3.4516018306636145,9.280320366132722,15.189931350114408,94.23569794050346,Alabama,Jefferson,Birmingham,2011-11-22
16.68245614035088,10.16885964912282,9.43859649122806,15.63245614035086,97.19824561403516,Alabama,Colbert,Not in a city,2000-08-19
14.450101832993887,8.916395112016309,10.810590631364557,15.380855397148688,95.36252545824844,Alabama,Colbert,Not in a city,2006-12-19
32.25735294117651,20.718543046357578,10.961000735835178,15.109639440765257,93.4142752023547,Alabama,Colbert,Not in a city,1992-10-20
27.369885433715208,17.450696150696157,10.298935298935293,15.256347256347304,94.44717444717442,Alabama,Colbert,Not in a city,1999-01-12
18.364130434782627,11.919746376811585,9.60416666666667,15.57246376811595,96.83967391304355,Alabama,Colbert,Not in a city,2002-11-09
6.274157303370784,4.391573033707863,9.326966292134829,15.223595505617975,94.33146067415731,Alabama,Jefferson,Birmingham,2015-10-13
38.27222222222216,26.81125000000001,10.946527777777767,15.093055555555608,93.17291666666672,Alabama,Colbert,Not in a city,1990-03-01
20.71014492753625,13.26277173913044,12.653985507246391,15.369565217391298,95.36956521739133,Alabama,Colbert,Not in a city,2002-11-07
3.663793103448277,2.535598705501619,9.03236245954692,15.065803667745412,93.21574973031282,Alabama,Jefferson,Birmingham,2019-09-17
16.760700389105065,10.6441634241245,9.423151750972764,15.636186770428033,97.2101167315174,Alabama,Colbert,Not in a city,2005-05-07
3.945080091533181,2.5117848970251715,8.755148741418767,15.408466819221976,95.5949656750572,Alabama,Jefferson,Birmingham,2016-09-10
12.4442060085837,9.3392703862661,8.949570815450636,15.243562231759686,94.50214592274672,Alabama,Jefferson,Fairfield,2008-05-21
21.45132743362833,13.88945427728616,9.404867256637171,15.55530973451326,96.55604719764004,Alabama,Colbert,Not in a city,1993-08-21
14.129032258064512,8.72923387096774,9.393145161290336,15.531249999999991,96.5100806451613,Alabama,Jefferson,Fairfield,2007-10-05
17.943894389438938,11.108175061932297,9.52601156069366,15.591246903385596,96.88026424442612,Alabama,Colbert,Not in a city,1999-03-06
12.669662921348316,7.9776152980877315,10.532058492688408,15.39257592800898,95.46344206974123,Alabama,Jefferson,Birmingham,2014-02-17
