air/o3_daily_summary.o3_AQI,air/o3_daily_summary.f0_,air/o3_daily_summary.f1_,air/o3_daily_summary.f2_,air/o3_daily_summary.f3_,air/o3_daily_summary.f4_,air/o3_daily_summary.f5_,air/o3_daily_summary.f6_,Day
73.27822944896117,0.0567886178861788,10.540198735320692,16.793134598012625,98.77958446251132,Alabama,Clay,Ashland,1999-06-11
60.82136445242374,0.0518662477558347,9.876122082585283,16.838420107719923,99.048473967684,Alabama,Clay,Ashland,1999-08-01
43.56756756756756,0.0444634340222575,10.23847376788555,16.786168521462606,98.73847376788552,Alabama,Baldwin,Fairhope,2017-09-25
46.15561224489798,0.0440535714285714,11.19217687074831,16.828231292516957,98.98894557823138,Alabama,Baldwin,Fairhope,2006-04-25
28.742892459826937,0.031027194066749,10.945611866501864,16.67985166872683,98.12237330037075,Alabama,DeKalb,Crossville,2017-11-13
28.51617647058823,0.0308323529411764,10.954411764705895,16.89558823529415,99.38529411764712,Arizona,Coconino,Grand Canyon Village,2009-12-26
39.15686274509807,0.0407189542483659,10.602124183006532,16.864379084967286,99.19934640522878,Alabama,Baldwin,Fairhope,2020-05-29
39.28200692041523,0.0407664359861591,14.619377162629767,12.182525951557103,71.73269896193776,Alabama,Clay,Ashland,2007-03-31
24.681135225375648,0.0266627712854758,12.524207011686135,16.878130217028378,99.2821368948247,Arizona,Coconino,Grand Canyon Village,2001-12-08
42.82540919719407,0.0429150428682775,10.45440374123148,16.93920498830864,99.64146531566644,Alabama,Baldwin,Fairhope,2010-06-05
56.197735191637705,0.0473536585365853,10.798780487804873,16.778745644599283,98.69425087108011,Alabama,Baldwin,Fairhope,2000-08-30
26.42894056847546,0.0285516795865632,10.089147286821706,16.81136950904395,98.88501291989668,Alabama,DeKalb,Crossville,2013-12-08
52.80360360360356,0.0492009009009009,10.22792792792792,16.931531531531554,99.59549549549564,Alabama,Baldwin,Fairhope,2010-10-11
29.438625204582618,0.0317937806873976,10.292962356792136,16.761047463175117,98.59247135842888,Arizona,Coconino,Grand Canyon Village,2003-12-01
24.027372262773696,0.025941605839416,10.572992700729923,16.492700729926998,97.02737226277372,Alabama,Clay,Ashland,1994-01-26
65.59142212189613,0.0520688487584649,10.46388261851016,16.542889390519196,97.30699774266374,Alabama,Elmore,Wetumpka,1991-08-29
56.51572327044028,0.048858939802336,10.256963162623547,16.8607367475292,99.17879604672058,Alabama,Clay,Ashland,1999-09-13
28.74406332453829,0.0309709762532981,11.346965699208443,16.712401055408964,98.3126649076517,Alabama,DeKalb,Crossville,2015-01-20
43.91952054794522,0.0445017123287671,11.393835616438372,16.681506849315074,98.13013698630138,Alabama,Clay,Ashland,1994-03-14
41.75508543531328,0.0394833197721725,11.023596419853536,16.831570382424754,99.00732302685104,Alabama,Baldwin,Fairhope,2006-09-12
39.68792517006805,0.0425433673469388,10.7465986394558,16.833333333333353,99.01700680272111,Alabama,Clay,Ashland,2007-04-09
38.567476948868425,0.0387443419949706,9.89606035205363,16.829002514668915,98.99161777032688,Alabama,Colbert,Muscle Shoals,2017-10-07
49.698630136986246,0.0472328767123287,10.773569701853347,16.813053988718792,98.89846897663172,Alabama,Baldwin,Fairhope,2007-07-23
44.50283860502839,0.0450957015409569,10.72262773722628,16.716950527169494,98.33657745336572,Alaska,Fairbanks North Star ,Fairbanks,2021-04-30
72.85788923719966,0.0574064785788923,10.717868338557995,16.626959247648884,97.79832810867296,Alabama,Clay,Ashland,1993-08-23
25.70194003527337,0.0277548500881834,10.46560846560847,16.60493827160493,97.64902998236327,Arizona,Coconino,Grand Canyon Village,1998-12-19
48.14096916299558,0.0430936123348018,10.704845814977984,16.77312775330398,98.66409691629956,Alabama,Elmore,Wetumpka,1992-08-15
63.81653042688461,0.054613987284287,10.98546775658492,16.78292461398733,98.724795640327,Alabama,Clay,Ashland,1999-05-12
61.514876033057895,0.0531504132231405,10.712396694214872,16.729752066115694,98.40743801652886,Alabama,Baldwin,Fairhope,2005-06-07
41.94488188976382,0.0425204724409448,10.591338582677132,16.76692913385828,98.6267716535433,Alabama,Baldwin,Fairhope,2018-08-22
38.958060288335496,0.0420262123197902,10.553079947575355,16.900393184796837,99.41415465268672,Alabama,Baldwin,Fairhope,2007-03-03
36.69724770642197,0.039570117955439,10.007863695937107,16.96199213630407,99.77588466579284,Alaska,Fairbanks North Star ,Fairbanks,2021-11-07
69.35198372329604,0.0555961342828076,10.652085452695829,16.64394710071212,97.90640895218708,Alabama,Clay,Ashland,1994-07-19
36.83088235294114,0.0376004901960784,10.19607843137256,16.795343137254925,98.79534313725496,Alabama,Elmore,Wetumpka,1992-10-23
35.075075075075105,0.0369169169169168,10.685685685685693,16.80080080080079,98.82182182182184,Alabama,Baldwin,Fairhope,2001-10-25
46.2065306122449,0.044349387755102,10.310204081632657,16.836734693877546,99.13306122448972,Delaware,Kent,Not in a city,2021-08-02
40.26580921757768,0.0418885316184351,10.620578778135052,16.741693461950668,98.47909967845656,Alabama,Clay,Ashland,1993-06-01
47.11344019728732,0.041695437731196,10.053020961775571,16.702836004932184,98.25400739827376,Alabama,Clay,Ashland,1991-10-18
65.19470046082955,0.0522258064516129,10.63940092165898,16.714285714285722,98.31566820276504,Alabama,Clay,Ashland,1991-09-16
28.4283071230342,0.0306096207215541,11.65124884366326,16.841813135985195,99.06567992599447,Alabama,Baldwin,Fairhope,2009-10-23
31.35483870967739,0.0336117084826762,11.003584229390675,16.90919952210276,99.4647550776582,Alabama,DeKalb,Crossville,2018-11-17
23.12424849699398,0.0249278557114228,10.699398797595196,16.577154308617228,97.51302605210424,Alabama,Madison,Huntsville,1996-01-09
40.70289288506645,0.0393768569194683,10.331508991399527,16.770132916340913,98.64347146207972,Alabama,Baldwin,Fairhope,2011-09-20
49.70393559928445,0.0490509838998211,10.847048300536668,16.936493738819333,99.62432915921282,Alabama,Baldwin,Fairhope,2001-04-15
28.01631321370308,0.0302707993474714,10.822185970636218,16.774877650897235,98.67699836867872,Alabama,Jefferson,Birmingham,2004-01-28
37.72531214528944,0.0406912599318955,10.82746878547106,16.665153234960272,98.03178206583424,Alabama,DeKalb,Crossville,2018-02-26
33.095486111111015,0.0342690972222221,10.404513888888896,16.897569444444432,99.39409722222216,Alabama,Baldwin,Fairhope,2014-10-12
31.54482758620684,0.0339758620689654,10.879310344827603,16.805172413793127,98.85258620689648,Alabama,Baldwin,Fairhope,2020-03-17
56.62023346303504,0.0500038910505837,10.871595330739297,16.80700389105058,98.90739299610894,Alabama,Baldwin,Fairhope,2011-08-26
24.341098169717128,0.0262745424292845,9.925124792013316,16.64891846921797,97.93843594009996,Alabama,Jefferson,Birmingham,2000-11-07
63.46460537021978,0.0547388120423107,10.719283970707904,16.811228641171677,98.88608624898278,Alabama,Baldwin,Fairhope,2007-05-10
38.57142857142858,0.0403892857142857,11.841071428571416,16.4625,96.84107142857144,Alabama,Madison,Huntsville,1997-03-11
28.343201754386016,0.0302620614035087,10.3081140350877,16.699561403508806,98.23135964912292,Alabama,Clay,Ashland,1994-10-13
35.1304347826087,0.0374981366459627,11.713043478260866,16.693167701863356,98.20248447204972,Alabama,DeKalb,Crossville,2017-02-01
51.61357210179077,0.0484731385485391,10.72761545711592,16.759660697455214,98.57681432610752,Alabama,Clay,Ashland,1997-07-05
48.56345998383188,0.0483055780113177,10.705739692805167,16.924009700889226,99.55295068714628,Alabama,Baldwin,Fairhope,2008-05-25
38.19431818181816,0.04095,10.565909090909107,16.82727272727274,98.98181818181818,Alabama,Baldwin,Fairhope,2012-03-12
51.01633393829398,0.0468856624319418,10.39201451905626,16.860254083484573,99.17967332123412,Alabama,Autauga,Not in a city,1990-03-18
39.605616605616646,0.0423089133089132,11.907203907203916,16.853479853479858,99.13431013431004,Alabama,DeKalb,Crossville,2017-02-17
40.79657053780197,0.0414216679657054,10.045985970381894,16.91504286827748,99.49727201870628,Alabama,Baldwin,Fairhope,2012-09-23
36.63904653802496,0.0391293984108966,13.985244040862655,13.837684449489206,81.43813847900111,Alabama,Baldwin,Fairhope,2011-02-28
40.19335604770023,0.0422870528109028,13.29471890971038,13.334752981260662,78.48126064735953,Alabama,Baldwin,Fairhope,2015-03-31
60.7799352750808,0.0526165048543689,11.23462783171521,16.722491909385127,98.37216828478977,Alabama,Baldwin,Fairhope,2003-05-31
41.025688073394505,0.0425009174311926,10.434862385321097,16.87889908256879,99.2825688073394,Alabama,Clay,Ashland,1996-03-10
24.18760469011728,0.0261038525963148,10.214405360133997,16.936348408710217,99.62646566164152,Alabama,Clay,Ashland,1994-11-11
29.690507152145635,0.032037711313394,10.86215864759428,16.70741222366711,98.2756827048114,Alaska,Fairbanks North Star ,Fairbanks,2021-11-04
44.25482625482629,0.0424066924066924,11.9021879021879,16.602316602316623,97.66537966537976,Alabama,Autauga,Not in a city,1990-04-04
38.1861233480176,0.0373425110132158,10.733480176211453,16.78964757709251,98.74779735682826,Alabama,Clay,Ashland,1997-10-18
36.35532102022865,0.0386244503078276,10.445910290237473,16.77484608619173,98.67106420404556,Alabama,Baldwin,Fairhope,2011-10-11
37.517730496453886,0.0397148936170212,11.85815602836878,16.727659574468095,98.39290780141845,Alabama,Baldwin,Fairhope,2001-03-16
21.360443622920528,0.023079482439926,9.550831792975972,16.635859519408513,97.8558225508318,Alaska,Denali ,Not in a city,1991-12-16
25.36813186813188,0.0274010989010988,12.551282051282053,16.84432234432236,99.07692307692304,Arizona,Cochise,Not in a city,1992-12-12
47.93715194908513,0.0466324582338901,10.663484486873504,16.939538583929977,99.64439140811442,Alabama,Baldwin,Fairhope,2008-07-05
40.97229013854936,0.0397049714751426,10.453137734311346,16.788101059494725,98.75061124694366,Alabama,Baldwin,Fairhope,2003-09-03
25.14837712519319,0.0271653786707882,10.9273570324575,16.81143740340032,98.88562596599678,Alabama,Jefferson,Birmingham,2008-01-11
65.06666666666669,0.0535363184079602,10.424875621890555,16.851741293532317,99.12835820895516,Alabama,Clay,Ashland,1995-07-09
24.85051546391754,0.0268213058419243,12.139175257731967,16.65807560137456,97.99312714776612,Alabama,Clay,Ashland,1995-03-01
26.63434675431392,0.0286179129005751,10.797863599013963,16.786359901396878,98.74116680361529,Alabama,Baldwin,Fairhope,2020-09-10
40.66584967320262,0.0412156862745098,10.229575163398671,16.7091503267974,98.33169934640524,Alabama,Baldwin,Fairhope,2017-09-13
46.560956175298834,0.0473394422310756,10.67490039840638,16.801593625497965,98.82868525896411,Alabama,Colbert,Muscle Shoals,2018-05-23
23.820512820512832,0.0257600732600732,11.430402930402932,16.703296703296676,98.2527472527472,Alabama,Clay,Ashland,1994-01-28
57.859820700896464,0.0510162999185004,10.922575387123048,16.841075794621062,99.06438467807664,Alabama,Baldwin,Fairhope,2003-07-24
26.303980699638096,0.0284258142340168,11.683956574185794,16.71049457177322,98.29794933655016,Alabama,DeKalb,Crossville,2018-11-26
31.83193277310925,0.034344537815126,10.984593837535016,16.747899159663856,98.51680672268904,Arizona,Coconino,Grand Canyon Village,2010-11-17
74.91853178155776,0.0587215756490599,10.445837063563104,16.671441360787824,98.06803939122652,Alabama,Clay,Ashland,1999-07-28
52.56891025641031,0.0498004807692307,10.909455128205124,16.807692307692303,98.8661858974361,Alabama,Baldwin,Fairhope,2007-06-20
40.673091750192754,0.0398920585967617,10.239784117193532,16.824209714726305,98.96376252891292,Alabama,Baldwin,Fairhope,2016-08-12
54.90909090909086,0.0487825679475164,10.298969072164954,16.909090909090907,99.46579194001892,Alabama,Clay,Ashland,1997-09-14
22.70209059233451,0.0244529616724738,10.524390243902436,16.423344947735192,96.62020905923347,Alabama,Clay,Ashland,1993-12-08
46.1105092091007,0.0445850487540628,11.107258938244858,16.67280606717227,98.07042253521118,Alabama,Clay,Ashland,1993-05-18
60.96711327649206,0.0498818514007307,9.729598051157138,16.481120584652874,96.95006090133992,Alabama,Autauga,Not in a city,1990-07-05
25.19562575941676,0.0272211421628189,10.79343863912515,16.729040097205345,98.40947752126374,Alabama,DeKalb,Crossville,2018-12-19
38.05573770491802,0.0382131147540983,10.309289617486332,16.654644808743182,97.97049180327866,Alabama,Clay,Ashland,1996-10-01
35.07963446475201,0.0378250652741514,10.681462140992158,16.533942558746745,97.25326370757188,Alabama,DeKalb,Crossville,2015-02-19
42.16979591836741,0.0427502040816326,10.671020408163256,16.858775510204083,99.1697959183674,Alabama,Baldwin,Fairhope,2003-08-04
44.677248677248656,0.0465066137566137,10.72486772486773,16.88492063492065,99.32142857142853,Alabama,Baldwin,Fairhope,2004-03-28
56.93081761006282,0.047904612159329,10.627882599580698,16.655136268343835,97.97064989517838,Alabama,Clay,Ashland,1993-07-21
72.06577851790169,0.0573663613655287,10.90507910074937,16.803497085761865,98.83846794338056,Alabama,Baldwin,Fairhope,2002-06-18
31.85328185328184,0.0343101673101672,10.571428571428555,16.8738738738739,99.25997425997411,Alabama,DeKalb,Crossville,2012-11-23
56.86828859060396,0.0507189597315436,10.30117449664431,16.803691275167775,98.8422818791946,Alabama,Baldwin,Fairhope,2001-08-27
37.81927710843374,0.0381376936316694,11.984509466437158,16.488812392426873,97.00000000000009,Alabama,Clay,Ashland,1991-03-26
41.71236133122029,0.042917591125198,10.152931854199688,16.919175911251944,99.52297939778128,Alabama,Baldwin,Fairhope,2015-09-05
24.060498220640557,0.0259661921708185,11.6797153024911,16.695729537366567,98.1903914590748,Alabama,Madison,Huntsville,1997-11-22
35.32156488549624,0.0375830152671755,10.323473282442755,15.076335877862602,88.81297709923655,Alabama,Baldwin,Fairhope,2007-10-31
33.798785776235896,0.0365169124024284,10.55333911535125,16.873373807458748,99.25325238508243,Alabama,Baldwin,Fairhope,2016-10-16
24.62695312499999,0.026583984375,10.751953124999991,16.501953125,97.06835937499996,Arizona,Apache,Petrified Forest National Park,1991-01-17
53.06286266924563,0.0512176015473888,10.648936170212773,16.83365570599613,99.01547388781432,Georgia,Dawson,Not in a city,1998-04-20
37.76791808873719,0.0397764505119453,10.774744027303749,16.540955631399317,97.30375426621154,Alabama,Clay,Ashland,1993-03-01
75.01248884924178,0.0574558429973238,10.396966993755566,16.950044603032982,99.70651204281896,Alabama,Clay,Ashland,1999-09-12
64.18780487804882,0.0541138211382113,10.499186991869914,16.778048780487794,98.69024390243908,Alabama,Baldwin,Fairhope,2003-08-15
27.441709844559597,0.0296373056994818,11.485751295336776,16.844559585492206,99.08419689119162,Alabama,DeKalb,Crossville,2019-12-26
41.633774160732415,0.0407853509664292,10.736520854526978,16.916581892166857,99.50762970498477,Alabama,Clay,Ashland,1994-09-25
60.74529074529077,0.0533046683046683,10.676494676494675,16.812448812448803,98.89762489762514,Alabama,Clay,Ashland,2005-09-07
33.4426523297491,0.0356469534050179,9.996415770609314,16.8817204301075,99.30107526881729,Alabama,Baldwin,Fairhope,2012-10-19
75.31054687500004,0.0585947265624999,10.623046875000009,16.734374999999996,98.43652343750004,Alabama,Clay,Ashland,1996-08-22
45.68308351177728,0.043296573875803,11.066381156316927,16.582441113490358,97.54068522483938,Alabama,Clay,Ashland,1993-06-07
29.96112600536193,0.0323378016085791,10.273458445040202,16.8592493297587,99.17158176943693,Alabama,DeKalb,Crossville,2012-02-01
26.1134521880065,0.0282090761750405,11.246353322528378,16.701782820097247,98.24797406807134,Arizona,Coconino,Grand Canyon Village,2002-11-12
22.417956656346757,0.0242012383900928,12.716718266253883,16.77554179566564,98.67647058823536,Alabama,Jefferson,Birmingham,2007-12-10
40.205930807248784,0.0386062602965403,11.080724876441504,16.808072487644125,98.86738056013183,Alabama,Baldwin,Fairhope,2004-09-07
29.85493827160496,0.0322391975308641,11.297839506172847,16.81481481481483,98.91049382716048,Alabama,Jefferson,Birmingham,2007-12-16
82.81552511415529,0.0613442922374429,10.612785388127843,16.77351598173517,98.66210045662118,Georgia,Dawson,Not in a city,1998-07-14
42.25806451612906,0.0426577498033044,10.29583005507474,16.688434303697907,98.16365066876492,Alabama,Baldwin,Fairhope,2014-07-23
34.995300751879725,0.0376635338345864,10.148496240601492,16.946428571428605,99.6832706766917,Alabama,Baldwin,Fairhope,2006-10-14
22.022088353413668,0.0238092369477911,11.732931726907635,16.77710843373493,98.69277108433744,Alabama,Madison,Huntsville,1996-01-01
59.55675675675673,0.0511288288288287,10.782882882882872,16.815315315315292,98.90720720720736,Alabama,Clay,Ashland,1999-09-18
37.98108340498705,0.0391487532244196,10.924333619948424,16.90197764402408,99.42132416165096,Alabama,Baldwin,Fairhope,2020-10-17
69.73584905660374,0.0539874213836478,10.650494159928106,16.792452830188676,98.77628032344994,Alabama,Clay,Ashland,1999-06-21
50.10703125000001,0.0487171875,10.38203125,16.840624999999978,99.0624999999999,Alabama,Baldwin,Fairhope,2017-07-21
39.9741219963032,0.0405970425138632,10.20055452865064,16.86414048059151,99.19963031423292,Alabama,Baldwin,Fairhope,2007-10-04
42.721389108129394,0.0419510655090766,10.388318863456984,16.863456985003925,99.25177584846092,Alabama,Baldwin,Fairhope,2015-08-23
35.357032457496146,0.0375023183925811,10.94435857805254,16.89489953632146,99.38176197836157,Alabama,Jefferson,Birmingham,2008-02-09
74.75761124121786,0.0576498829039811,10.50234192037472,16.72248243559719,98.36651053864168,Alabama,Clay,Ashland,1991-06-15
82.2179132040628,0.0616158818097875,10.589104339796856,16.702677746999026,98.24746075715606,Georgia,Dawson,Not in a city,1998-05-20
44.99917695473255,0.0463843621399176,11.357201646090545,16.838683127572004,99.0518518518518,Alabama,Baldwin,Fairhope,2012-04-12
42.93750000000005,0.0426428571428572,10.90178571428572,16.77272727272727,98.6590909090909,Alaska,Fairbanks North Star ,Fairbanks,2021-09-14
41.98954143201929,0.0430201126307321,10.913917940466623,16.858407079646007,99.16653258246184,Alabama,Baldwin,Fairhope,2009-05-11
39.65279429250888,0.0424387633769322,10.411414982164088,16.783590963139112,98.72770511296083,Alabama,Baldwin,Fairhope,2010-03-16
50.13936430317855,0.0488883455582721,10.956805215973914,16.774246128769352,98.67074164629172,Alabama,Baldwin,Fairhope,2003-05-01
43.06460945033748,0.041622950819672,10.41562198649953,16.736740597878484,98.4493731918997,Alabama,Baldwin,Fairhope,2005-10-17
48.572123176661215,0.0461239870340356,11.760129659643416,16.794165316045387,98.7852512155591,Alabama,Baldwin,Fairhope,2004-05-03
46.934818481848254,0.0467021452145215,10.473597359735956,16.783003300330037,98.72029702970298,Alabama,Baldwin,Fairhope,2019-06-03
75.97814207650269,0.0586120218579234,10.664845173041916,16.828779599271392,98.99180327868848,Georgia,Dawson,Not in a city,1998-08-13
52.52334152334145,0.0487862407862407,11.2936117936118,16.745700245700235,98.50614250614262,Alabama,Autauga,Not in a city,1990-05-25
26.148484848484856,0.0282227272727272,12.271212121212129,16.70151515151514,98.24090909090908,Arizona,Coconino,Grand Canyon Village,2009-01-23
38.39901477832517,0.0407931034482759,10.345648604269291,16.92692939244663,99.56978653530392,Alaska,Fairbanks North Star ,Fairbanks,2021-04-17
47.97258064516125,0.0462604838709677,11.7282258064516,16.925000000000004,99.55887096774184,Alabama,Baldwin,Fairhope,2009-05-17
26.20533642691415,0.0282981438515081,11.49999999999998,16.824825986078896,98.97099767981432,Alabama,Clay,Ashland,1996-10-28
25.68910256410257,0.0276907051282051,11.008012820512816,16.817307692307683,98.92467948717952,Arizona,Coconino,Grand Canyon Village,2005-02-02
46.21044303797467,0.0453101265822784,11.27848101265823,16.648734177215196,97.93829113924052,Alabama,Clay,Ashland,1999-03-24
72.7428571428571,0.0581730612244898,10.406530612244907,16.802448979591865,98.83428571428576,Alabama,Baldwin,Fairhope,2005-08-02
39.75588697017259,0.0403477237048665,10.549450549450544,16.89403453689167,99.37441130298278,Alabama,Baldwin,Fairhope,2017-07-29
25.524350649350648,0.0275876623376623,10.547077922077907,16.753246753246746,98.55032467532467,Arizona,Coconino,Grand Canyon Village,2003-12-30
59.2542986425339,0.0532,10.771040723981892,16.92488687782807,99.5583710407238,Alabama,Clay,Ashland,1999-05-16
35.08411214953279,0.0370280373831775,10.618380062305311,16.89953271028041,99.40654205607476,Alabama,Baldwin,Fairhope,2013-09-21
34.8870673952641,0.0375282331511839,11.411657559198554,16.763205828779597,98.6010928961748,Alabama,Madison,Huntsville,1997-02-22
36.83425414364642,0.0387255985267035,12.594843462246793,16.165745856353595,95.11786372007369,Arizona,Cochise,Not in a city,1992-02-28
28.336734693877577,0.030595238095238,10.389455782312917,16.942176870748302,99.65986394557822,Arizona,Coconino,Grand Canyon Village,2001-12-22
31.52892561983472,0.0340330578512396,10.206611570247944,16.853994490358133,99.13223140495876,Arizona,Coconino,Grand Canyon Village,2010-11-05
48.96819457436858,0.0437764265668849,12.173058933582796,16.637979420018727,97.87277829747433,Alabama,Clay,Ashland,1999-09-15
36.91318864774623,0.039575959933222,10.70617696160267,16.923205342237075,99.54757929883142,Arizona,Coconino,Grand Canyon Village,2002-02-23
56.61843409316156,0.0502319127849355,10.48761149653122,16.665014866204157,98.02973240832507,Alabama,Clay,Ashland,1995-07-24
38.01467710371818,0.0388062622309197,9.553816046966748,16.941291585127185,99.6536203522504,Alabama,Baldwin,Fairhope,2002-10-19
42.99835390946503,0.0452567901234567,10.550617283950617,16.873251028806592,99.25349794238686,Alabama,Baldwin,Fairhope,2020-05-15
36.35046728971964,0.0379618380062305,10.084890965732088,16.871495327102817,99.23987538940818,Alabama,Baldwin,Fairhope,2013-09-29
26.659966499162472,0.0288023450586264,11.005025125628135,16.804020100502505,98.84924623115572,Arizona,Coconino,Grand Canyon Village,2002-01-28
36.35523978685606,0.0387833037300177,10.467140319715808,16.64298401420958,97.90230905861452,Alabama,Elmore,Wetumpka,1991-03-08
29.61981981981984,0.0305405405405405,10.151351351351352,16.94684684684685,99.68738738738722,Alabama,Baldwin,Fairhope,2009-10-10
24.764805414551585,0.0267123519458544,12.067681895093058,16.483925549915398,96.96954314720814,Alabama,Clay,Ashland,1994-11-16
33.498609823911025,0.035660797034291,10.249304911955509,16.851714550509715,99.12604263206666,Alabama,Baldwin,Fairhope,2007-10-16
23.75581395348839,0.0256598837209302,13.303779069767446,16.66424418604652,98.02616279069764,Arizona,Coconino,Grand Canyon Village,2009-12-15
49.64415156507416,0.0480626029654036,10.325370675453057,16.926688632619456,99.5691927512356,Alabama,Baldwin,Fairhope,2004-09-04
20.75147928994082,0.0224023668639053,11.29980276134123,16.804733727810664,98.8500986193294,Alaska,Denali ,Not in a city,1990-12-16
40.984896661367294,0.0425262321144673,10.248012718600952,16.90381558028618,99.43163751987278,Alabama,Baldwin,Fairhope,2015-08-09
40.950171821305815,0.0440773195876287,11.110824742268033,16.85051546391754,99.11683848797252,Alabama,Baldwin,Fairhope,2019-03-15
31.54960317460318,0.0333650793650793,11.732142857142854,16.569444444444432,97.47023809523816,Alaska,Denali ,Not in a city,1990-02-12
45.65555555555554,0.0473068376068376,11.162393162393156,16.858974358974386,99.16923076923092,Alabama,Baldwin,Fairhope,2019-03-21
41.70647321428565,0.0392700892857142,10.79241071428571,16.24776785714285,95.58035714285722,Alabama,Elmore,Wetumpka,1992-09-08
56.1303441084463,0.0519301355578727,10.90093847758082,16.733055265901996,98.42857142857136,Alabama,Clay,Ashland,1996-05-01
35.477095937770166,0.0375203111495245,10.454624027657712,16.862575626620607,99.18841832324966,Alabama,Baldwin,Fairhope,2013-10-06
35.52607361963196,0.038133435582822,10.561349693251527,16.760736196319,98.59662576687114,Arizona,Coconino,Grand Canyon Village,2005-11-03
57.92981072555202,0.054621451104101,10.75552050473185,16.90378548895899,99.43375394321762,Alabama,Baldwin,Fairhope,2012-05-11
27.271043771043765,0.0294057239057239,11.240740740740742,16.79966329966331,98.82323232323222,Arizona,Coconino,Grand Canyon Village,2002-02-06
36.50000000000002,0.0369174836601307,10.32271241830063,16.910130718954235,99.56535947712425,Alaska,Fairbanks North Star ,Fairbanks,2021-06-26
70.66221033868082,0.0557121212121212,10.307486631016031,16.90552584670235,99.44474153297696,Alabama,Clay,Ashland,1999-08-22
40.84691358024691,0.0387539094650206,10.68559670781893,16.927572016460903,99.57366255144034,Alabama,Baldwin,Fairhope,2003-09-01
45.55468750000003,0.046716796875,10.733398437499991,16.197265625000014,95.27929687499994,Georgia,Dawson,Not in a city,1998-04-14
20.845626072041167,0.0224939965694682,10.367066895368785,16.78730703259006,98.7478559176672,Alabama,Jefferson,Birmingham,2000-12-08
52.1833712984054,0.0469851936218678,10.45785876993166,16.83712984054669,99.03986332574031,Alabama,Elmore,Wetumpka,1992-07-05
39.17400000000003,0.0418639999999999,11.48799999999999,16.811999999999976,98.89199999999994,Rhode Island,Washington,Not in a city,2022-03-29
31.29923273657289,0.0337135549872122,10.82480818414322,16.664961636828654,98.0294117647059,Alabama,DeKalb,Crossville,2020-01-21
55.64234161988765,0.0508805132317562,10.408981555733764,16.834001603849263,99.02325581395344,Alabama,Baldwin,Fairhope,2008-06-18
35.89195402298849,0.0382436781609196,10.845977011494249,16.758620689655203,98.57701149425282,Alabama,Baldwin,Fairhope,2015-03-10
75.41666666666669,0.0576458333333333,9.996875000000026,16.84062500000002,99.05937500000005,Alabama,Clay,Ashland,1994-06-05
51.55215231788079,0.0505794701986754,10.964403973509938,16.92880794701986,99.58112582781452,Alabama,Baldwin,Fairhope,2009-04-26
30.87708066581309,0.0333329065300896,10.233034571062724,16.549295774647874,97.3418693982074,Alabama,DeKalb,Crossville,2014-11-19
31.331444759206757,0.0338168083097261,11.053824362606234,16.76015108593015,98.5873465533522,Alabama,Baldwin,Fairhope,2007-10-18
53.00324149108586,0.0503638573743922,10.49594813614263,16.824149108589918,98.9651539708266,Alabama,Baldwin,Fairhope,2010-04-16
25.27808471454881,0.0271767955801104,10.158379373848993,16.90976058931864,99.46777163904244,Alabama,Clay,Ashland,1995-01-08
