air/wind_daily_summary.o3_AQI,air/wind_daily_summary.f0_,air/wind_daily_summary.f1_,air/wind_daily_summary.f2_,air/wind_daily_summary.f3_,air/wind_daily_summary.f4_,air/wind_daily_summary.f5_,air/wind_daily_summary.f6_,Day
,151.11869565217384,13.302173913043474,23.47391304347825,97.82173913043474,Indiana,Porter,Dune Acres,1993-03-22
,154.14825446082213,10.74864235841735,23.62296353762608,98.43910007757952,District Of Columbia,District of Columbia,Washington,2021-09-29
,139.06697459584296,12.847575057736716,23.672055427251745,98.64665127020794,Indiana,Porter,Dune Acres,1991-07-06
,156.26763157894734,11.538157894736848,23.87894736842106,99.49999999999989,Alaska,Denali ,Not in a city,2001-12-21
,151.48095909732024,11.84626234132581,23.722143864598028,98.84908321579694,Arizona,Cochise,Not in a city,1999-07-30
,157.84779951100248,12.969437652811722,23.982885085574555,99.92909535452324,Alaska,Denali ,Not in a city,2003-09-21
,143.10207253886006,12.221502590673587,23.863989637305707,99.43782383419703,Alabama,Mobile,Mobile,2002-11-02
,155.47811704834598,12.348600508905868,23.814249363867688,99.2315521628498,Arizona,Coconino,Grand Canyon Village,2004-07-10
,129.78579356270825,11.780244173140971,23.89678135405108,99.573806881243,Alaska,Denali ,Not in a city,2008-03-30
,152.54800777453835,12.148688046647216,23.881438289601554,99.51603498542276,Alaska,Denali ,Not in a city,2010-09-15
,142.839888888889,12.451111111111116,23.841111111111072,99.34111111111116,California,Tehama,Not in a city,2007-06-18
,144.24070351758817,12.791959798994958,23.883417085427137,99.5175879396985,Alaska,Denali ,Not in a city,2009-03-22
,163.4721129170234,12.874251497005998,23.846877673224974,99.36954662104368,Alabama,Jefferson,Birmingham,2012-01-17
,155.47193396226402,10.195754716981146,23.608490566037723,98.38679245283016,Indiana,Porter,Dune Acres,1991-11-25
,161.3368012422362,11.402173913043477,23.86335403726706,99.4332298136645,Alaska,Denali ,Not in a city,1996-12-08
,147.57545839210155,11.730606488011285,23.98871650211565,99.9548660084626,Alaska,Denali ,Not in a city,1999-06-06
,149.89297052154194,12.188208616780043,23.44217687074832,97.7052154195011,Utah,Davis,Bountiful,1992-09-09
,159.22496940024487,11.507955936352516,23.88372093023256,99.51897184822516,Alaska,Denali ,Not in a city,2003-09-05
,144.40286123032922,11.41630901287552,23.734620886981407,98.903433476395,District Of Columbia,District of Columbia,Washington,2020-06-30
,151.06937738246515,12.202033036848798,23.813214739517157,99.22998729351968,Alaska,Denali ,Not in a city,2001-07-24
,172.23406593406594,13.140109890109894,23.47252747252745,97.82142857142856,Illinois,DuPage,Lisle,1990-04-02
,161.98972503617964,10.921852387843716,23.871201157742423,99.4703328509406,Alaska,Denali ,Not in a city,1996-03-16
,162.51306451612933,11.670161290322584,23.895967741935493,99.57258064516122,Alabama,Jefferson,Birmingham,2013-04-03
,158.9824637681159,12.407971014492752,23.747826086956557,98.95942028985492,Indiana,Porter,Dune Acres,2018-10-11
,159.81408839779007,11.585635359116024,23.444751381215475,97.7099447513812,Illinois,DuPage,Lisle,1990-09-19
,161.01569506726452,13.41405082212258,23.982062780269043,99.92825112107616,Alaska,Denali ,Not in a city,1999-02-20
,161.5803849679194,12.25481209899176,23.88542621448212,99.53528872593944,Alaska,Denali ,Not in a city,2009-12-27
,141.3056029232644,11.976857490864802,23.8380024360536,99.32764920828264,Arizona,Coconino,Grand Canyon Village,2005-06-10
,146.76094720496877,11.985248447204988,23.96040372670804,99.83773291925458,Iowa,Black Hawk,Waterloo,2014-11-30
,157.23732057416268,12.255980861244025,23.734449760765543,98.90430622009562,Indiana,Porter,Dune Acres,1991-03-22
,141.66501416430594,11.369688385269129,23.913597733711068,99.64022662889518,Arizona,Cochise,Not in a city,1999-09-26
,159.08250377073892,11.1161387631976,23.58974358974356,98.3107088989442,Alaska,Denali ,Not in a city,1996-01-04
,166.976404494382,11.878651685393269,23.96629213483148,99.86292134831466,Idaho,Benewah,Not in a city,2007-04-14
,139.06409395973145,11.48573825503355,23.772651006711428,99.06040268456384,Alaska,Denali ,Not in a city,2012-10-23
,155.52942097026607,12.053208137715174,23.607198748043825,98.37715179968694,Alaska,Denali ,Not in a city,1997-11-07
,163.35981308411215,11.395638629283498,23.707165109034246,98.78193146417428,Alaska,Denali ,Not in a city,1996-12-01
,146.43145336225592,11.986984815618223,23.637744034707172,98.49457700650758,District Of Columbia,District of Columbia,Washington,2022-03-21
,167.01203585147255,11.600512163892448,23.838668373879656,99.3341869398208,Arizona,Coconino,Grand Canyon Village,2004-04-27
,140.08781942078355,12.127768313458253,23.90119250425895,99.59284497444638,Alaska,Denali ,Not in a city,2011-07-15
,162.3839285714285,9.45089285714286,23.794642857142836,99.1517857142858,Indiana,Porter,Dune Acres,1993-03-14
,155.73660714285728,11.877551020408172,23.7691326530612,99.04464285714285,Alaska,Denali ,Not in a city,2001-05-07
,167.5607046070461,12.0189701897019,23.327913279132783,97.21951219512198,Illinois,DuPage,Lisle,1990-03-26
,151.42875175315575,12.251051893408135,23.918653576437578,99.66619915848528,Alaska,Denali ,Not in a city,1998-08-16
,144.64059293044474,12.247434435575828,23.865450399087823,99.44127708095776,Idaho,Benewah,Not in a city,2007-01-03
,158.41928571428565,11.140476190476184,23.923809523809524,99.68571428571433,Utah,Grand,Not in a city,1992-05-30
,146.43223330775132,12.683806600153469,23.81197237145055,99.22486569455106,District Of Columbia,District of Columbia,Washington,2016-02-23
,160.6961154273031,14.367369589345172,23.885682574916764,99.52608213096556,Alaska,Denali ,Not in a city,2008-02-17
,160.01893491124244,11.64694280078895,23.534516765285986,98.06706114398428,Utah,San Juan,Not in a city,1994-01-07
,138.0296349319972,12.26127415891193,23.793843951324305,99.14674302075872,District Of Columbia,District of Columbia,Washington,2020-06-15
,165.38455026455023,11.362962962962976,23.859259259259264,99.41375661375656,Alaska,Denali ,Not in a city,2008-06-20
,152.81842310694773,12.01717408274785,23.850117096018717,99.3809523809523,Iowa,Black Hawk,Waterloo,2014-06-06
,156.59222520107238,11.481233243967814,23.782841823056295,99.1032171581769,Alaska,Denali ,Not in a city,2001-11-05
,145.8556657223797,11.243626062322956,23.922096317280445,99.67988668555242,Alaska,Denali ,Not in a city,2001-01-27
,145.35532212885136,12.246498599439782,23.868347338935564,99.45658263305324,Alaska,Denali ,Not in a city,2001-04-30
,154.87798833819244,10.854227405247808,23.74344023323617,98.9591836734694,Alaska,Denali ,Not in a city,1998-04-28
,155.90173035328075,12.371304974765668,23.829848594087963,99.29992790194656,Indiana,Porter,Dune Acres,2018-08-29
,154.9142857142857,11.901560624249695,23.855942376950782,99.40816326530609,Alaska,Denali ,Not in a city,2003-05-14
,162.7530337078653,11.676404494382032,23.741573033707866,98.9303370786517,Indiana,Porter,Dune Acres,1991-08-03
,150.80206738131682,12.310872894333848,23.86830015313941,99.45329249617131,District Of Columbia,District of Columbia,Washington,2021-02-27
,140.2475845410627,11.047504025764882,23.82689210950083,99.28502415458918,Alabama,Jefferson,Birmingham,2013-11-14
,149.08107448107447,11.79731379731379,23.7887667887668,99.12332112332108,Alaska,Denali ,Not in a city,2003-08-18
,139.38253731343292,12.043283582089556,23.817910447761182,99.24850746268652,District Of Columbia,District of Columbia,Washington,2016-04-28
,157.0909324208725,11.639007698887957,23.870829769033374,99.46706586826356,Alaska,Denali ,Not in a city,2011-09-05
,147.8898368883314,12.20326223337515,23.942283563362608,99.75909661229588,Alaska,Denali ,Not in a city,2001-05-20
,161.2102543068089,11.385561936013133,23.62018047579985,98.42739950779338,Iowa,Black Hawk,Waterloo,2014-01-25
,151.3012165450121,12.228710462287106,23.630170316301715,98.4622871046229,Indiana,Porter,Dune Acres,1991-02-18
,169.54162561576362,11.985221674876843,23.45073891625616,97.7586206896552,Indiana,Porter,Dune Acres,1991-02-07
,160.754876462939,12.984395318595588,23.96879063719116,99.87256176853056,Alaska,Denali ,Not in a city,2002-02-15
,150.89870689655154,12.672413793103456,23.85775862068965,99.41379310344828,Alaska,Denali ,Not in a city,1995-09-16
,155.1289051094891,12.413138686131392,23.90802919708028,99.61897810218996,Alaska,Denali ,Not in a city,1998-05-16
,136.7127980922099,12.22257551669315,23.890302066772644,99.54848966613692,Iowa,Black Hawk,Waterloo,2014-04-17
,151.99860724234,11.434540389972144,23.58495821727021,98.30640668523677,Illinois,DuPage,Lisle,1990-06-14
,157.74893617021283,14.297872340425526,24.0,100.0,California,Fresno,Not in a city,2022-04-10
,150.93474903474885,12.007722007722007,23.76576576576577,99.027027027027,Alaska,Denali ,Not in a city,2001-10-12
,147.74529991047436,10.683974932855858,23.80931065353628,99.2103849597135,Alabama,Jefferson,Tarrant (corporate name for Tarrant City),2010-01-15
,147.20418679549107,12.256038647343004,23.756038647342976,98.99355877616746,Iowa,Black Hawk,Waterloo,2014-04-01
,149.75373134328365,11.58358208955224,23.91194029850748,99.6358208955224,Alaska,Denali ,Not in a city,1999-01-31
,147.37404222048468,11.822517591868646,23.92259577795152,99.6794370602032,District Of Columbia,District of Columbia,Washington,2015-12-26
,156.6726628895185,11.651558073654392,23.692634560906495,98.72379603399436,Alaska,Denali ,Not in a city,2000-10-09
,160.47365542388332,11.468550592525071,23.931631722880624,99.71741112123956,Alabama,Jefferson,Birmingham,2011-01-16
,161.3191321499013,12.560157790927034,23.67652859960553,98.67455621301777,Indiana,Porter,Dune Acres,1993-08-27
,157.35268975681663,12.327929255711148,23.81061164333091,99.2129697862934,Indiana,Porter,Dune Acres,2018-11-21
,164.05624999999998,11.04567307692308,23.38701923076923,97.45673076923072,Ohio,Summit,Not in a city,1992-01-24
,146.41332357247433,12.320644216691075,23.97950219619324,99.91800878477297,Alaska,Denali ,Not in a city,1998-05-23
,153.62046511627898,12.062790697674425,23.80000000000001,99.1720930232558,Indiana,Porter,Dune Acres,1991-12-08
,163.9932246998285,10.644082332761556,23.861063464837063,99.42967409948535,Alabama,Jefferson,Birmingham,2012-01-03
,154.18774509803936,11.247549019607836,23.890931372549,99.55147058823523,Alaska,Denali ,Not in a city,2002-07-10
,160.46094354215,12.053364269141523,23.75715390564577,98.99458623356544,District Of Columbia,District of Columbia,Washington,2021-09-05
,158.9603616133519,12.225312934631429,23.8164116828929,99.2461752433935,Alaska,Denali ,Not in a city,1998-08-18
,150.97773279352236,12.542510121457491,23.848852901484488,99.37516869095803,Alaska,Denali ,Not in a city,2000-05-27
,163.53666191155492,11.831669044222544,23.79885877318117,99.16833095577738,Alaska,Denali ,Not in a city,2001-01-05
,163.0389150943396,11.957547169811315,23.320754716981167,97.19103773584902,Utah,Davis,Bountiful,1992-12-10
,138.1462537462535,11.612387612387618,23.80019980019977,99.16883116883108,Alaska,Denali ,Not in a city,2010-12-17
,145.77521126760553,12.263380281690129,23.650704225352115,98.55492957746472,Alaska,Denali ,Not in a city,1999-06-01
,161.63546961325974,12.313812154696148,23.79779005524861,99.16353591160228,California,Tehama,Not in a city,2007-05-15
,142.32720273738246,11.333618477331049,23.753635585970905,98.97861420017128,Alabama,Jefferson,Birmingham,2011-05-19
,169.4814400000004,13.131199999999987,23.73839999999998,98.9168,District Of Columbia,District of Columbia,Washington,2015-01-12
,156.97985294117635,12.48676470588236,23.570588235294128,98.22647058823529,Alaska,Denali ,Not in a city,1996-08-26
,154.4741573033707,12.162921348314606,23.073033707865186,96.16853932584272,Illinois,DuPage,Lisle,1990-09-04
,143.49060402684566,12.630872483221474,23.81610738255032,99.24026845637572,Alaska,Denali ,Not in a city,2000-06-12
,138.68302583025826,12.313653136531368,23.83640836408366,99.32841328413282,Arizona,Coconino,Grand Canyon Village,2004-08-24
,165.28831360946742,11.739644970414195,23.911242603550303,99.6331360946745,Alaska,Denali ,Not in a city,1999-12-12
,156.44940711462482,11.127470355731225,23.924901185770757,99.68972332015812,Alaska,Denali ,Not in a city,2010-10-31
,147.72119013062382,12.253991291727134,23.785195936139324,99.11756168359932,Alaska,Denali ,Not in a city,1996-03-12
,152.48835516739436,12.224163027656488,23.784570596797693,99.10625909752554,Florida,Miami-Dade,Not in a city,1996-02-25
,147.25226730310243,12.219570405727922,23.46062052505969,97.77326968973742,Utah,Grand,Not in a city,1992-04-15
,163.98029197080288,12.294403892944027,23.80535279805352,99.19708029197078,Indiana,Porter,Dune Acres,1991-03-09
,162.25817273376143,11.832262669521771,23.66738044254104,98.6266952177017,District Of Columbia,District of Columbia,Washington,2020-09-30
,150.09434782608685,12.404347826086964,23.204347826086945,96.69565217391312,Indiana,Porter,Dune Acres,1993-03-19
,157.6611650485437,12.133495145631068,23.88349514563109,99.51618122977354,Alabama,Jefferson,Birmingham,2013-03-03
,140.27475369458136,11.780788177339891,23.79187192118229,99.15517241379314,Alabama,Mobile,Mobile,2002-10-01
,151.06311418685124,13.127335640138382,23.853979238754324,99.39792387543268,Indiana,Porter,Dune Acres,2017-03-21
,150.55488029465934,12.966850828729273,23.33517495395952,97.2403314917126,Alabama,Jefferson,Birmingham,2011-02-01
,157.6083236994221,14.431213872832378,23.92369942196533,99.6867052023122,Idaho,Benewah,Not in a city,2006-12-31
,156.10896336710863,12.760717069368662,23.6726422447389,98.6469212782541,District Of Columbia,District of Columbia,Washington,2021-09-15
,132.76596794081374,11.035758323057951,23.758323057953127,98.9975339087547,Alaska,Denali ,Not in a city,2003-10-30
,163.78235294117678,11.799847211611928,23.58059587471354,98.25821237585936,District Of Columbia,District of Columbia,Washington,2021-07-28
,149.4408514492755,10.242753623188404,23.69655797101448,98.74094202898549,Alaska,Denali ,Not in a city,2009-12-16
,141.89204545454535,12.663352272727272,23.892045454545464,99.55397727272717,Alaska,Denali ,Not in a city,1999-05-01
,156.3859491778776,11.938714499252614,23.77877428998508,99.085201793722,Alaska,Denali ,Not in a city,1997-06-22
,139.139972899729,12.910569105691051,23.71951219512196,98.83739837398376,District Of Columbia,District of Columbia,Washington,2022-01-31
,165.9830466830469,11.695331695331696,23.815724815724806,99.2457002457002,Indiana,Porter,Dune Acres,1991-03-10
,160.4978288633461,9.821200510855697,23.831417624521077,99.3001277139208,Arizona,Coconino,Grand Canyon Village,2004-02-13
,157.99788838612352,11.993212669683244,23.94645550527901,99.77978883861245,Iowa,Black Hawk,Waterloo,2014-08-02
,165.46695970695978,12.578754578754577,23.87545787545785,99.4871794871795,District Of Columbia,District of Columbia,Washington,2019-06-10
,163.68574401664944,11.869927159209158,23.836628511966676,99.3204994797086,Alaska,Denali ,Not in a city,2008-09-27
,153.4561014263073,12.749603803486536,23.81141045958793,99.21949286846278,Alabama,Jefferson,Birmingham,2013-07-19
,156.93854047890537,11.526795895096914,23.78563283922465,99.11288483466352,Idaho,Benewah,Not in a city,2007-02-21
,169.63225020308695,11.876523151909025,23.87733549959381,99.49634443541834,Iowa,Black Hawk,Waterloo,2014-03-24
,165.37182481751847,13.291970802919716,23.919708029197093,99.67299270072996,Alaska,Denali ,Not in a city,2000-12-16
,160.49884393063564,12.629094412331415,23.91425818882464,99.64739884393066,Alaska,Denali ,Not in a city,2010-08-06
,158.81377952755886,12.019685039370088,23.726377952755914,98.86811023622045,Indiana,Porter,Dune Acres,1993-08-25
,158.03601083032473,11.290613718411544,23.875451263537894,99.4846570397112,Alaska,Denali ,Not in a city,2010-03-26
,162.8589743589744,10.747435897435894,23.88717948717949,99.53717948717964,Alaska,Denali ,Not in a city,2003-11-19
,154.6802985074626,11.520149253731358,23.808208955223883,99.20671641791046,Iowa,Black Hawk,Waterloo,2014-10-28
,148.85009784735823,10.747553816046974,23.450097847358126,97.72602739726032,Indiana,Porter,Dune Acres,1993-12-14
,167.55038335158827,10.335158817086528,23.93756845564076,99.74151150054762,Alaska,Denali ,Not in a city,2008-01-19
,158.56670807453418,12.500621118012411,23.770186335403704,99.04844720496897,Alaska,Denali ,Not in a city,2003-04-25
,147.7464740866608,12.763806287170784,23.87170773152083,99.46728971962622,Alaska,Denali ,Not in a city,2012-05-06
,160.4137049941928,14.092915214866435,23.80836236933801,99.21138211382116,Idaho,Benewah,Not in a city,2006-04-07
,146.56343570057587,12.341650671785022,23.78982725527831,99.13243761996164,Alaska,Denali ,Not in a city,2009-06-17
,162.7818939393939,12.402272727272733,23.793939393939358,99.14999999999992,District Of Columbia,District of Columbia,Washington,2015-08-11
,155.15948553054662,10.863344051446951,23.845659163987133,99.36334405144706,Alaska,Denali ,Not in a city,1997-01-13
,162.55096308186188,12.142054574638832,23.951043338683807,99.79695024077036,Alabama,Jefferson,Birmingham,2013-03-23
,150.7106783919598,12.32160804020101,23.96231155778893,99.84798994974864,Alaska,Denali ,Not in a city,2001-09-17
,144.69270833333314,12.495535714285715,23.85267857142857,99.38988095238086,Florida,Miami-Dade,Not in a city,2000-01-15
,142.1681652490886,11.349939246658565,23.8055893074119,99.19805589307424,Arizona,Coconino,Grand Canyon Village,2005-06-03
,158.9216814159293,11.480825958702075,23.737463126843643,98.92625368731557,Alaska,Denali ,Not in a city,1996-09-12
,141.9093711467325,12.141800246609115,23.93094944512948,99.71516646115896,Alaska,Denali ,Not in a city,2003-04-14
,145.975,11.319940476190474,23.886904761904784,99.53571428571436,Florida,Miami-Dade,Not in a city,2000-01-06
,163.3874375446109,12.140613847251972,23.83654532476805,99.32548179871507,Indiana,Porter,Dune Acres,2017-01-25
,151.20492264416308,12.108298171589318,23.86638537271448,99.44866385372706,Alaska,Denali ,Not in a city,1998-09-08
,146.25896907216526,11.727835051546387,23.816494845360832,99.24948453608243,Indiana,Porter,Dune Acres,1993-05-08
,170.15550122249428,11.592909535452328,23.867970660146696,99.45721271393658,California,Tehama,Not in a city,2006-05-16
,134.85519125683058,11.845173041894352,23.814207650273232,99.23041894353372,Alabama,Jefferson,Birmingham,2011-02-16
,151.99351851851867,12.70138888888888,23.835648148148127,99.32407407407408,Indiana,Porter,Dune Acres,1991-06-29
,153.4589690721649,12.185567010309278,23.46185567010308,97.76288659793808,Alabama,Mobile,Mobile,1993-04-19
,141.98172458172462,12.043758043758045,23.75675675675677,98.99099099099108,Arizona,Coconino,Grand Canyon Village,2004-02-01
,146.62205188679266,12.93632075471699,23.790094339622645,99.13443396226413,Idaho,Benewah,Not in a city,2006-03-08
,154.61056081573255,12.391114348142752,23.869628550619044,99.46321922796793,District Of Columbia,District of Columbia,Washington,2019-06-28
,166.76478658536584,11.510670731707318,23.698170731707325,98.74542682926828,Alaska,Denali ,Not in a city,1997-03-22
,144.39609609609602,12.632882882882884,23.82957957957957,99.2987987987988,District Of Columbia,District of Columbia,Washington,2021-05-16
,158.98361375274334,12.205559619604974,23.729334308705187,98.88880760790045,District Of Columbia,District of Columbia,Washington,2019-06-18
,164.5250735294118,10.439705882352946,23.81544117647058,99.23823529411746,District Of Columbia,District of Columbia,Washington,2016-12-12
,159.83097142857164,11.60457142857142,23.796571428571426,99.15657142857135,California,Tehama,Not in a city,2006-06-27
,161.8550545454545,11.192727272727293,23.876363636363664,99.49090909090914,Indiana,Porter,Dune Acres,2018-03-28
,161.6298823529411,11.967058823529412,23.71294117647057,98.82352941176472,Utah,Grand,Not in a city,1992-05-27
,151.43183520599297,11.891385767790284,23.737078651685405,98.90636704119848,District Of Columbia,District of Columbia,Washington,2016-04-20
,142.85126760563378,12.836619718309866,23.752112676056328,98.9802816901409,Illinois,DuPage,Lisle,1990-07-16
,167.9906458797327,11.365256124721602,23.347438752783983,97.29175946547883,District Of Columbia,District of Columbia,Washington,2022-03-07
,145.23080291970828,11.919708029197086,23.351824817518253,97.30510948905116,Alaska,Denali ,Not in a city,1999-04-07
,163.5876984126985,12.089947089947092,23.96031746031743,99.84126984126972,Alaska,Denali ,Not in a city,2001-12-28
,146.4610534716679,12.055865921787715,23.661612130885874,98.60494812450108,District Of Columbia,District of Columbia,Washington,2021-10-26
,138.59649551752233,12.35289323553384,23.841075794621037,99.34392828035848,Iowa,Black Hawk,Waterloo,2014-01-09
,146.68297546012263,11.826687116564422,23.556748466257662,98.16564417177908,Alaska,Denali ,Not in a city,1998-03-17
,151.56742118027455,12.203718674211794,23.872271624898943,99.47615198059825,Alabama,Jefferson,Birmingham,2013-04-25
,154.36525821596274,12.200312989045376,23.395931142410003,97.5023474178403,Alaska,Denali ,Not in a city,1997-01-15
,151.99247751430903,12.000817661488146,23.640228945216656,98.50695012264922,District Of Columbia,District of Columbia,Washington,2021-11-23
,157.77347383720945,12.93822674418605,23.776162790697686,99.07848837209298,Indiana,Porter,Dune Acres,2017-12-19
,160.7712669683261,11.366515837104082,23.82654600301657,99.27978883861208,District Of Columbia,District of Columbia,Washington,2020-11-28
,161.25718677940068,10.972328977709449,23.690238278247485,98.71483474250576,District Of Columbia,District of Columbia,Washington,2021-01-11
,166.30025873221237,11.240620957309178,23.847347994825363,99.3686934023286,Alabama,Mobile,Mobile,2002-11-25
,148.36708385481862,12.737171464330403,23.932415519399232,99.71964956195252,Alaska,Denali ,Not in a city,2001-05-26
,150.83457249070642,11.547707558859974,23.79429987608429,99.14869888475836,Alaska,Denali ,Not in a city,2003-04-08
,149.86550868486353,11.609181141439215,23.89205955334989,99.55210918114147,Arizona,Coconino,Grand Canyon Village,2004-08-15
,140.44902419984385,12.779859484777532,23.840749414519937,99.34426229508207,Iowa,Black Hawk,Waterloo,2014-05-19
,160.539636913767,11.266263237518896,23.60363086232981,98.36611195158848,Alaska,Denali ,Not in a city,1997-05-06
,147.46119691119696,11.99903474903477,23.837837837837863,99.32818532818524,Alaska,Denali ,Not in a city,2009-06-19
,147.9275229357797,12.048929663608558,23.67737003058106,98.66972477064222,Alaska,Denali ,Not in a city,1996-11-13
,157.26329588014954,11.533333333333337,23.57003745318352,98.21722846441943,District Of Columbia,District of Columbia,Washington,2020-12-16
,139.7090373280942,12.29076620825148,23.80353634577604,99.1944990176816,Utah,San Juan,Not in a city,1994-02-19
,157.4891696750901,12.444043321299642,23.861371841155226,99.42960288808668,District Of Columbia,District of Columbia,Washington,2016-10-07
,151.24265505984755,12.317736670293808,23.681175190424405,98.68117519042424,Alaska,Denali ,Not in a city,2008-07-30
,154.65000000000012,12.668724279835397,23.808641975308632,99.2139917695474,Indiana,Porter,Dune Acres,1993-05-29
,153.28925410872324,12.695322376738304,23.90139064475348,99.5954487989886,Arizona,Coconino,Grand Canyon Village,2004-04-01
,148.05516413130508,11.774219375500383,23.72057646116895,98.84227381905524,Alabama,Jefferson,Birmingham,2013-10-04
,146.4828158844765,12.232490974729233,23.88880866425992,99.54223826714818,Indiana,Porter,Dune Acres,2018-07-20
,154.75780590717312,13.149085794655416,23.969057665260195,99.87341772151883,Alaska,Denali ,Not in a city,2001-04-14
,142.8481985588473,12.602882305844666,23.96317053642912,99.84947958366696,Alabama,Jefferson,Birmingham,2013-07-07
,158.12786885245913,11.430012610340484,23.786885245901622,99.11727616645646,Arizona,Coconino,Grand Canyon Village,2004-06-03
,151.26464757709252,12.472466960352428,23.90308370044052,99.59801762114542,California,Tehama,Not in a city,2007-05-27
,156.14264705882357,12.069004524886878,23.91402714932128,99.64479638009055,California,Tehama,Not in a city,2006-09-23
,151.74309392265204,12.433701657458558,23.439226519337005,97.67403314917128,Illinois,DuPage,Lisle,1990-09-12
,153.83514001806716,12.33423667570009,23.84372177055106,99.35049683830162,Alabama,Jefferson,Birmingham,2011-03-13
,149.87264851485148,11.46039603960396,23.89232673267326,99.5569306930693,Alaska,Denali ,Not in a city,2002-05-09
,149.9454328832408,12.15488482922955,23.96981731532964,99.87609213661636,District Of Columbia,District of Columbia,Washington,2015-03-22
,143.4936200716848,11.84372759856631,23.85089605734772,99.38494623655932,District Of Columbia,District of Columbia,Washington,2016-09-30
,167.27017994858633,11.164524421593836,23.673521850899757,98.65809768637534,Ohio,Summit,Not in a city,1992-01-30
,145.40090090090075,12.49099099099099,23.67567567567568,98.66216216216212,Indiana,Porter,Dune Acres,1991-10-17
,163.39154383242823,12.948797517455386,23.72304111714509,98.85492629945696,District Of Columbia,District of Columbia,Washington,2021-09-21
,151.0799139167862,11.83070301291248,23.9196556671449,99.66714490674316,Alaska,Denali ,Not in a city,1999-04-25
,150.16234817813776,10.269230769230775,23.831983805668017,99.30364372469624,Indiana,Porter,Dune Acres,1993-11-21
,155.93988005996997,12.431784107946031,23.99400299850077,99.97601199400307,Alaska,Denali ,Not in a city,1998-05-03
,161.08074074074074,11.585185185185196,23.799999999999983,99.17629629629636,Alaska,Denali ,Not in a city,1997-10-01
,148.3772217428817,11.876617773943057,23.87057808455566,99.4659188955996,Alabama,Jefferson,Birmingham,2011-06-25
,153.24930362116982,13.55988857938718,23.75208913649026,98.97493036211698,Illinois,DuPage,Lisle,1990-11-25
,154.68361111111122,12.133333333333333,23.22777777777777,96.79444444444444,Illinois,DuPage,Lisle,1990-09-11
,145.9163176895306,12.056317689530688,23.774007220216628,99.06498194945831,Indiana,Porter,Dune Acres,2018-08-28
,164.76208718626177,11.706737120211372,23.91941875825629,99.66710700132096,Alaska,Denali ,Not in a city,2001-12-26
,154.82044444444443,12.445925925925934,23.687407407407427,98.72000000000004,Alaska,Denali ,Not in a city,1998-04-08
,164.16032210834558,10.7818448023426,23.912152269399712,99.6398243045388,Alaska,Denali ,Not in a city,1998-04-18
,162.08640483383715,12.35649546827794,23.73867069486404,98.9214501510574,Alaska,Denali ,Not in a city,1997-03-21
,167.915789473684,10.954736842105255,23.766315789473648,99.02736842105266,Alaska,Denali ,Not in a city,2008-12-12
,158.91587837837838,13.191441441441452,23.7240990990991,98.85360360360364,Idaho,Benewah,Not in a city,2007-04-17
,152.1219076005961,12.64232488822651,23.71982116244409,98.83755588673614,Alaska,Denali ,Not in a city,1998-04-07
,169.4956386292835,11.646417445482871,23.8722741433022,99.47040498442372,Alaska,Denali ,Not in a city,1998-01-24
,155.04664679582694,11.684053651266767,23.943368107302497,99.76453055141572,Florida,Miami-Dade,Not in a city,2000-01-08
,151.8505042016804,11.05882352941176,23.649579831932776,98.54957983193272,Alabama,Jefferson,Birmingham,2012-12-21
,164.79249471458766,12.840380549682877,23.88794926004229,99.54756871035944,Alaska,Denali ,Not in a city,2008-10-15
,149.09557446808492,11.90468085106385,23.82382978723406,99.2714893617022,Alaska,Denali ,Not in a city,2011-09-02
,165.3557603686636,12.222734254992314,23.65437788018434,98.57450076804916,Alaska,Denali ,Not in a city,1997-04-17
,157.64658339456273,13.58045554739163,23.792064658339463,99.1403379867746,District Of Columbia,District of Columbia,Washington,2016-11-18
,157.61659999999998,11.482000000000008,23.56799999999999,98.21199999999996,Indiana,Porter,Dune Acres,1993-09-24
,161.86472772277233,12.240099009900996,23.599009900990087,98.33787128712872,Arizona,Coconino,Grand Canyon Village,2004-08-10
,141.35666666666654,11.934782608695654,23.902898550724636,99.60579710144934,Arizona,Cochise,Not in a city,1999-07-14
,147.36226556639187,11.002250562640665,23.669167291822905,98.63615903976002,District Of Columbia,District of Columbia,Washington,2021-03-16
,148.924601910828,11.579617834394902,23.9140127388535,99.6433121019108,Alabama,Jefferson,Birmingham,2013-10-13
,139.34391752577324,11.65223367697596,23.934020618556687,99.7278350515464,Indiana,Porter,Dune Acres,2017-06-10
,159.37561597281237,11.390824129141905,23.84197111299911,99.35004248088346,Alaska,Denali ,Not in a city,2012-03-05
,155.43181818181833,12.800171526586633,23.640651801029183,98.51457975986274,Alaska,Denali ,Not in a city,2011-07-12
,158.95140186915887,12.018691588785057,23.722741433021824,98.85669781931465,Alaska,Denali ,Not in a city,1997-11-20
,148.58643578643586,12.950937950937952,23.62481962481962,98.45887445887443,Alaska,Denali ,Not in a city,1999-04-05
,152.84616935483868,11.745967741935488,23.5141129032258,98.00403225806454,Indiana,Porter,Dune Acres,1993-07-26
,168.19005397070168,11.035466461064004,23.70084811102544,98.75636083269085,District Of Columbia,District of Columbia,Washington,2021-01-09
,172.82100628930817,11.748427672955977,23.929559748427668,99.70566037735848,Alaska,Denali ,Not in a city,2003-03-30
