Key_1_2,V9,V27,V7,V3
26686,0.221207,-0.84191,0.103354,0.121875
31929,0.35102,0.827222,0.416768,0.469444
44912,0.402669,-0.0516543,0.189485,0.216667
30514,0.109515,-0.998195,0.26454,0.286111
19075,0.476389,0.475807,0.0853343,0.133333
55955,0.39547,-0.0340205,0.205795,0.277083
15553,0.34146,4.86096,0.521958,0.570833
44835,0.479892,0.705289,0.296362,0.396875
34864,0.831159,-2.96087,0.303011,0.380556
29038,0.31754,0.00667864,0.109968,0.129167
13496,0.335526,-0.459358,0.122831,0.133333
30616,0.603113,0.44443,0.289205,0.322222
13525,0.329433,0.777917,0.138584,0.161111
24981,0.34384,-0.25033,0.330616,0.416667
36539,0.406867,0.715751,0.321393,0.4625
45218,0.0929914,1.10075,0.475061,0.511111
19545,0.245847,0.419818,0.86457,0.852778
17436,0.0655303,0.0991425,0.429809,0.458333
18468,0.613979,0.68062,0.578175,0.708333
10940,0.388878,0.40134,0.602816,0.713889
49925,0.139449,-1.17019,0.220734,0.247222
47642,0.242869,0.951429,0.0383739,0.0444444
52628,0.466966,3.57107,0.29377,0.364583
44272,0.298272,-2.68908,0.549622,0.639583
8003,0.334757,0.599598,0.0715682,0.0791667
12703,0.454325,-0.192882,0.195518,0.235417
40794,0.394789,1.78983,0.253208,0.302083
19105,0.238426,-0.628963,0.196714,0.225
17402,0.262581,-0.869619,0.199823,0.233333
7142,0.5109,-0.0110466,0.148956,0.183333
15295,0.286215,0.615127,0.966863,1.0
50922,0.281299,-0.699838,0.179402,0.236111
19782,0.566973,-0.811172,0.110121,0.144444
6069,0.141219,1.26131,0.804136,0.788889
39185,0.241059,-0.823074,0.420941,0.480556
9885,0.155351,-0.165991,0.53836,0.580556
23305,0.265697,-0.682304,0.466589,0.484375
12591,0.538117,-1.17588,0.068748,0.0861111
16298,0.558702,-2.15132,0.671259,0.754167
51321,0.524791,1.67608,0.53096,0.580556
27988,0.221114,0.482706,0.212432,0.247222
5697,0.522232,0.171154,0.244635,0.3
25296,0.429424,0.990076,0.473572,0.664583
39824,0.205,1.29354,0.0612801,0.0694444
34870,0.315719,4.53972,0.218625,0.2625
23563,0.338251,0.0126665,0.0491819,0.0638889
6215,0.183116,0.538191,0.456077,0.497222
11425,0.120475,-0.253304,0.314184,0.355556
4759,0.367019,14.0053,0.382063,0.525
13556,0.448531,0.1761,0.190011,0.279167
10733,0.465428,0.323115,0.120976,0.16875
43923,0.186843,0.59839,0.309742,0.338889
5285,0.438443,0.199052,0.232472,0.333333
42905,0.16206,-0.995301,0.449166,0.5
56947,0.108997,0.672072,0.253667,0.279167
56702,0.211873,1.37468,0.454463,0.544444
11932,0.388797,-0.131766,0.127537,0.163889
47296,0.297028,2.20697,0.173399,0.205556
51732,0.362045,-0.169584,0.168085,0.188889
50403,0.39874,0.760058,0.445563,0.514583
22214,0.47142,-0.233757,0.235449,0.295833
29223,0.467897,-0.078424,0.125414,0.164583
8132,0.145795,0.381179,0.272224,0.305556
51712,0.369832,-0.852897,0.728988,0.719444
656,0.314526,-0.691626,0.34212,0.386111
44491,0.278246,0.0638697,0.496449,0.51875
19643,0.634438,0.211515,0.563926,0.638889
26347,0.0302157,0.880805,0.38018,0.391667
813,0.307131,-0.62627,0.477167,0.538889
48414,0.436051,1.38384,0.741379,0.764583
39229,0.0384838,0.409236,1.01865,1.0
33487,0.355969,0.471683,0.527803,0.59375
45536,0.28835,-0.170801,0.0890398,0.113889
53266,0.343281,1.00124,0.162411,0.205556
46925,0.436883,0.458455,0.337026,0.355556
7658,0.416539,1.16542,0.755671,0.770833
41474,0.387128,-0.875919,0.317333,0.402778
2885,0.168941,-0.023412,0.674863,0.636111
29998,0.48392,-0.679763,0.254776,0.302778
48990,0.572652,2.72174,0.209039,0.23125
8321,0.327358,1.46335,0.414202,0.505556
56570,0.530825,0.468393,0.329346,0.463889
49833,0.215248,-0.770682,0.590531,0.675
48313,0.273661,1.77536,0.412455,0.472222
42877,0.544367,0.547239,0.326271,0.447917
17058,0.133318,-0.257676,0.339634,0.386111
31089,0.409522,0.538371,0.66339,0.747222
20544,0.123662,-0.132848,0.266961,0.296875
11695,0.489626,2.70731,0.146319,0.185417
34088,0.344658,-0.680344,0.155824,0.177778
45792,0.578817,5.50282,0.386949,0.472917
31264,0.388711,0.479643,0.23057,0.284375
6311,0.341511,-1.51747,0.231273,0.335417
30194,0.534419,1.05397,0.179161,0.204167
46253,0.559513,0.567548,0.0588054,0.0916667
8183,0.495477,-0.82618,0.440444,0.560417
17428,0.0721073,1.24102,0.360357,0.386111
34855,0.347861,0.272462,0.134753,0.166667
52306,0.542948,0.788192,0.173311,0.252778
50943,0.521621,0.639707,0.666278,0.94375
20137,0.481433,1.15431,0.275322,0.358333
13165,0.0943182,0.0278931,0.19527,0.213889
55893,0.0280711,0.178188,0.627395,0.644444
1468,0.107124,0.065915,0.41162,0.45
52678,0.420212,0.158294,0.396995,0.484375
28114,0.711659,-0.84523,0.725914,0.694444
32615,0.365079,1.12002,0.100802,0.13125
7037,0.509594,-0.0488014,0.614348,0.641667
2395,0.290505,0.995027,0.124085,0.144444
30644,0.13697,-0.424642,0.492825,0.540625
42665,0.482242,0.0146335,0.137542,0.175
22851,0.213525,-0.41427,0.49819,0.578125
24217,0.202355,0.277473,0.703376,0.766667
30488,0.272007,-0.731861,0.168956,0.197222
22470,0.0505575,1.47229,0.189732,0.197222
45948,0.214814,0.97622,0.175349,0.214583
42522,0.271991,-0.121468,0.0622403,0.075
41242,0.725597,0.364836,0.306297,0.445833
8276,0.547696,1.07596,0.282376,0.286111
23627,0.294308,0.770377,0.297142,0.3625
4996,0.136054,0.0483553,0.161614,0.175
32853,0.124649,0.464675,0.24987,0.280556
10682,0.274258,23.9985,0.30532,0.366667
19965,0.215947,0.128962,0.188246,0.233333
1976,0.206693,0.770831,0.234178,0.261111
26193,0.395286,0.255448,0.263824,0.347222
56981,0.347081,-0.758464,0.42171,0.533333
11767,0.409198,-1.29781,0.127946,0.177083
11559,0.645343,1.62624,0.222541,0.222222
32379,0.373893,-2.39661,0.103857,0.138889
15350,0.336258,1.27822,0.265405,0.333333
24501,0.625844,0.711236,0.385554,0.6
35028,0.330854,-2.01045,0.054606,0.06875
33639,0.725978,0.827331,0.28251,0.33125
7980,0.41578,-2.75692,0.296158,0.370833
33913,0.491263,-0.298172,0.864675,1.0
18899,0.230107,0.111107,0.418404,0.452083
42570,0.48844,0.673626,0.121308,0.141667
9103,0.335662,0.534446,0.566031,0.747222
15986,0.439936,0.995913,0.111146,0.152778
11170,0.594457,-0.701604,0.316023,0.338889
4464,0.254722,0.884159,0.428148,0.477083
35634,0.629239,-0.252095,0.461542,0.558333
5373,0.16948,0.278783,0.136172,0.1625
48824,0.248289,0.309903,0.476237,0.575
46396,0.29482,-3.2888,0.120922,0.152083
19870,0.398688,-1.6306,0.213954,0.247222
28176,0.26366,2.92789,0.401202,0.45
12601,0.414935,0.163505,0.0867822,0.102778
37358,0.188574,-0.0254368,0.0638761,0.075
49920,0.126667,0.701966,0.427129,0.458333
41776,0.607888,1.62926,0.120305,0.125
12581,0.379517,1.3325,0.235129,0.366667
30910,0.533245,-1.71919,0.841354,0.905556
48388,0.226641,2.19829,0.533829,0.580556
48063,0.666962,0.155437,0.41207,0.455556
31811,0.155398,-0.584027,0.324679,0.366667
24864,0.0528836,-0.188834,0.207698,0.21875
45953,0.494079,-4.04588,0.586336,0.761111
881,0.389549,0.337525,0.1279,0.166667
11288,0.445025,1.98879,0.226149,0.252778
8808,0.252558,2.12622,0.429016,0.5
35462,0.577272,0.301775,0.179125,0.216667
12132,0.321877,1.16099,0.174944,0.216667
4154,0.368961,0.712235,0.303973,0.352778
40706,0.479062,0.183028,0.174182,0.186111
46177,0.327152,0.463765,0.559489,0.713889
43522,0.4392,-0.927821,0.361564,0.452778
9900,0.274093,-1.03876,0.626913,0.663889
43358,0.329748,0.521424,0.407094,0.488889
56851,0.312942,1.10721,0.235754,0.286111
11005,0.14649,0.620211,0.54102,0.583333
51631,0.322111,0.029374,0.355647,0.372222
1857,0.435268,0.509275,0.0621194,0.0777778
46619,0.170265,1.37428,0.185402,0.213889
18169,0.379487,1.34489,0.109215,0.147222
17292,0.358943,0.938634,0.129816,0.170833
27832,0.0527856,0.00344821,0.237138,0.247222
46632,0.184424,0.450103,0.255304,0.288889
48028,0.162606,-0.188144,0.348295,0.36875
47678,0.393327,-0.0786631,0.599899,0.738889
40295,0.298062,-0.976842,0.0740018,0.0895833
17883,0.399957,1.27514,0.750729,0.814583
29614,0.0483308,0.373533,0.885189,0.929167
6598,0.441174,2.3548,0.347713,0.405556
11147,0.468063,-0.237953,0.208354,0.303125
44632,0.213115,-0.863112,0.111858,0.127083
30713,0.18159,-0.434881,0.327909,0.383333
21115,0.11652,0.13497,0.703878,0.708333
53721,0.711386,0.759483,0.335389,0.333333
56246,0.190015,-0.199767,0.382651,0.4375
49547,0.764307,0.624362,0.281381,0.355556
6629,0.195678,-0.113532,0.347939,0.372222
42039,0.454545,0.0918794,0.152586,0.183333
49094,0.384446,1.91364,0.347453,0.338889
53224,0.583842,-0.80195,0.316766,0.355556
34044,0.648501,-0.0685528,0.914681,0.980556
48551,0.243613,-0.352629,0.996059,1.0
72,0.331009,8.43349,0.311081,0.378125
7417,0.20769,0.0688326,0.373069,0.413889
40661,0.246221,-1.32476,0.805604,0.791667
17115,0.37415,2.8613,0.080964,0.102083
14328,0.37051,0.314317,0.750932,0.716667
20120,0.432371,0.597163,0.524803,0.655556
32400,0.165473,0.888186,0.47648,0.513889
56363,0.394687,-1.00187,0.464704,0.535417
30108,0.417347,2.83352,0.0751781,0.0958333
31399,0.141725,0.192833,0.294876,0.334375
44571,0.369464,0.561936,0.0258021,0.0305556
29726,0.520872,-1.21112,0.805144,0.891667
33412,0.403066,0.474808,0.191802,0.194444
12518,0.198594,1.2169,0.189371,0.230556
21007,0.417773,0.941416,0.143849,0.185417
32262,0.158251,0.244242,0.42546,0.471875
53209,0.290675,0.16851,0.430188,0.5125
46157,0.187995,14.0133,0.209398,0.239583
20360,0.379197,-0.0841206,0.282922,0.377778
8141,0.506732,2.709,0.206251,0.2625
29248,0.0899254,-0.152659,0.103652,0.111111
47390,0.0979735,0.0745056,0.277134,0.305556
33058,0.302805,0.11293,0.0872151,0.113889
44091,0.447867,3.33842,0.278793,0.35
6643,0.551355,-0.299835,0.194454,0.247222
18617,0.200499,1.08058,1.00542,1.0
36182,0.438302,0.66893,0.542352,0.619444
48331,0.254321,-0.877498,0.0709885,0.084375
14545,0.479856,3.45188,0.485169,0.530556
40384,0.258199,1.13545,0.615332,0.688889
5155,0.294296,0.579487,0.135357,0.166667
14685,0.561538,2.09949,0.140152,0.241667
7212,0.240654,0.535686,0.15651,0.179167
16058,0.316346,-0.145935,0.366337,0.402778
48492,0.47465,0.873669,0.747784,0.883333
37576,0.27183,1.13318,0.648506,0.705556
33754,0.373311,-0.85999,0.113964,0.122222
46508,0.36375,1.42446,0.505829,0.597222
50777,0.293304,0.383218,0.163223,0.194444
46864,0.339593,-0.178847,0.410442,0.5
33783,0.353595,2.32521,0.320213,0.394444
37701,0.144422,-1.30067,0.105689,0.122222
21599,0.216166,-2.48318,0.507627,0.577778
7153,0.535943,-0.657669,0.916386,0.890625
34862,0.706374,-0.0921491,0.485502,0.660417
26252,0.263556,2.03427,0.0821929,0.104167
11376,0.427338,0.316959,1.01767,1.0
13631,0.0507311,3.22548,0.245008,0.254167
1536,0.335329,2.14093,0.42429,0.463889
25860,0.645418,-0.475903,0.515528,0.564583
49080,0.580399,7.53428,0.30227,0.336111
35001,0.301745,-1.25558,0.0906684,0.102778
17988,0.456028,0.423209,0.397761,0.577083
39785,0.706481,3.92803,0.100749,0.138889
36139,0.450446,-0.236869,0.50234,0.671875
1895,0.182686,-1.27554,0.468004,0.5125
52191,0.508695,1.10672,0.179143,0.195833
22211,0.476073,0.470933,0.332166,0.391667
6796,0.0451273,0.91992,1.02141,1.0
8325,0.347282,-5.48638,0.175806,0.227778
45144,0.275503,0.289675,0.36902,0.483333
46000,0.444744,-0.924033,0.236668,0.302778
29812,0.272948,0.4069,0.337933,0.360417
42976,0.765328,-0.61626,0.201559,0.238889
53189,0.376298,-0.989049,0.192126,0.2125
18848,0.448181,-1.56808,0.182983,0.230556
11495,0.190184,-0.0455191,0.137053,0.1625
55629,0.406923,-0.0220224,0.180655,0.2
9888,0.290522,1.41965,0.461707,0.505556
42819,0.260218,-1.07207,0.0920055,0.109375
17321,0.395349,-0.538209,0.0660854,0.0875
39108,0.159207,2.65134,0.814031,0.894444
56136,0.679315,0.00127013,0.187047,0.233333
45458,0.382129,-0.71491,0.402801,0.452083
23947,0.231278,1.07772,0.226558,0.239583
3566,0.41887,-0.518868,0.377111,0.491667
37347,0.190113,-11.1349,0.147362,0.169444
15122,0.301138,-2.14537,0.430763,0.538889
8826,0.508654,1.42223,0.0798436,0.108333
23387,0.427424,0.447146,0.304901,0.341667
25705,0.0,1.24867,1.0,1.0
38452,0.646309,-1.0638,0.283581,0.388889
26303,0.452957,0.670425,0.140332,0.1875
4849,0.0844379,-0.200018,0.391283,0.413889
5470,0.145357,1.336,0.249188,0.279167
14175,0.0987237,-0.490891,0.139614,0.154167
18921,0.347766,0.470138,0.164119,0.202083
24346,0.183046,0.71939,0.485484,0.529167
19878,0.437787,13.7781,0.210523,0.255556
40473,0.389421,1.10756,0.0700264,0.0895833
9884,0.217049,-1.15446,0.156813,0.1875
54886,0.671789,-0.462809,0.210041,0.320833
30907,0.169248,0.375072,0.349258,0.353125
49038,0.212946,-0.371538,0.0942529,0.116667
6945,0.188462,0.354471,0.0338522,0.0361111
22252,0.579996,-26.0671,0.466713,0.547917
50509,0.416667,-0.0856259,0.262796,0.333333
4056,0.289678,-0.905141,0.0912237,0.110417
8232,0.0303935,2.57186,0.973226,1.0
22179,0.55816,0.0347321,0.891778,0.933333
27287,0.404198,-0.368506,0.516135,0.639583
3966,0.30541,-1.08934,0.28896,0.354167
44159,0.544886,0.912167,0.162586,0.247222
51617,0.12757,0.339266,0.412693,0.463889
4027,0.27817,2.94841,0.131978,0.145833
35722,0.600649,0.120925,0.190112,0.213889
57054,0.276539,0.451265,0.148831,0.163889
54967,0.610189,-0.385033,0.416939,0.533333
36760,0.349323,0.737058,0.782415,1.0
53018,0.740824,1.07239,0.24627,0.241667
3380,0.413457,1.55334,0.231187,0.275
29710,0.40273,2.36666,0.247011,0.3625
9734,0.198971,1.46174,0.442178,0.496875
25317,0.55927,0.328391,0.392804,0.421875
14525,0.37242,0.512607,0.145707,0.186111
31755,0.611504,0.777842,0.890243,0.85
43699,0.516812,1.20314,0.417485,0.435417
