Key_1_1,V39,V45,V34,V47
5056,82.6839,44.8315,0.50138,0.518728
41097,107.665,76.1196,0.18693,0.421689
29605,117.559,21.993,0.292161,0.517278
19256,156.658,9.1845,0.0725295,0.338095
21818,171.084,49.2529,0.251185,0.305279
25540,142.541,58.7368,0.0840746,0.231164
43209,137.455,55.2454,0.286493,0.121055
55944,133.049,72.8443,0.575412,0.425217
45394,189.792,32.6793,0.201966,0.388523
23776,141.675,58.2668,0.415476,0.526086
50073,92.7405,20.6438,0.0810805,0.217949
46449,131.914,45.1658,0.511918,0.3003
22718,141.545,10.9294,0.173997,0.270925
27394,101.263,63.3491,0.501453,0.610316
33244,214.229,37.9995,0.0504486,0.1624
51504,161.95,17.763,0.16996,0.292723
2808,166.647,24.0373,0.241561,0.298031
35492,76.535,17.5992,0.307446,0.517491
9539,100.765,40.0125,0.2513,0.0863795
48039,105.334,54.5988,0.0642812,0.529861
32049,99.0078,15.7144,0.502775,0.459573
39703,114.692,19.233,0.283951,0.500323
57362,119.494,13.9535,0.576004,0.214574
51573,69.3644,42.2708,0.109119,0.326431
3969,162.999,49.9024,0.770155,0.270876
6832,117.07,34.3252,0.659649,0.452064
40473,133.427,24.9216,0.423935,0.511494
54593,109.403,58.7382,0.137198,0.326653
9947,82.2814,21.7825,0.0603808,0.558441
27289,58.2575,13.7833,0.317583,0.0854118
4539,104.943,59.0896,0.857356,0.455142
51533,105.111,37.7815,0.178946,0.14903
22460,112.308,31.8697,0.772172,0.488909
39494,88.6924,8.61651,0.116625,0.129343
27828,65.1966,29.541,0.446896,0.112821
53223,130.619,68.8109,0.521339,0.51767
26824,115.849,18.9101,0.119472,0.575325
36917,130.995,56.5031,0.229531,0.400246
40507,135.539,4.99121,0.211473,0.515328
23196,201.546,69.7669,0.32758,0.213095
20607,72.5507,18.835,0.308031,0.0967484
14511,101.932,17.0981,0.593738,0.186
32190,190.43,15.0889,0.331536,0.516328
33197,150.407,60.1489,0.914499,0.275006
29344,125.728,62.3976,0.086053,0.430046
20018,200.873,14.4992,0.403157,0.649201
7608,99.9494,71.5724,0.427282,0.339241
39269,48.1813,68.987,0.390558,0.689901
24605,136.074,24.1428,0.0409613,0.180037
18215,142.517,39.8179,0.579984,0.438711
19991,90.5955,12.3291,0.0631565,0.365657
14762,150.101,47.7579,0.682987,0.375541
25032,90.0628,34.0215,0.0719451,0.0643395
47128,76.0895,58.6304,0.372932,0.480314
31349,64.5602,55.0582,0.467908,0.378842
11803,128.536,45.1491,0.264023,0.250988
22987,20.5359,23.737,0.541801,0.164184
21554,124.785,20.1102,0.116084,0.177083
14934,214.998,25.2185,0.237042,0.372931
13178,166.465,34.5357,0.212585,0.646617
51027,248.772,40.1653,0.393776,0.241673
1424,182.207,18.7219,0.0974694,0.305101
5906,184.536,65.751,0.462891,0.157038
52792,117.98,22.5004,0.221234,0.184556
34520,151.602,43.6899,0.614329,0.786142
38581,51.9005,34.3991,0.334307,0.31463
43431,146.732,21.1781,0.229933,0.721133
45218,133.904,36.9068,0.101566,0.054072
6402,79.6478,41.4731,0.599356,0.573236
27093,50.4822,36.2966,0.131544,0.401613
55731,89.1196,33.3839,0.132365,0.516898
17717,186.78,21.5371,0.160522,0.277778
47937,100.204,45.1626,0.0704059,0.529825
38810,93.9236,58.9189,0.358684,0.530087
556,75.5967,79.4218,0.141043,0.204479
31270,123.334,44.5391,0.598789,0.436864
2534,125.951,31.1634,0.313186,0.440662
13182,94.2274,54.3556,0.0948793,0.0
30688,136.415,26.844,0.415613,0.387917
35476,68.9473,29.1068,0.406876,0.175777
29202,130.278,46.7567,0.280101,0.113051
25800,183.493,10.9857,0.710431,0.132016
44283,160.578,44.1114,0.0952797,0.271983
26972,187.536,29.473,0.506177,0.369796
19217,127.929,52.6176,0.198557,0.632711
17498,141.162,35.5918,0.280183,0.520408
35647,130.513,47.5321,0.651292,0.382002
18181,110.678,22.9076,0.375968,0.204063
50865,136.203,7.65569,0.162203,0.35648
37385,120.749,53.2415,0.0872867,0.47961
3963,108.3,63.8789,0.826578,0.497043
28065,156.889,12.8317,0.2618,0.14649
53105,115.134,87.3061,0.24558,0.28897
39355,194.421,63.5532,0.774354,0.457111
40064,106.768,14.4852,0.474661,0.770821
1216,52.1905,34.9321,0.381984,0.580928
48066,110.885,50.2976,0.456823,0.406802
55956,228.383,45.9183,0.309973,0.37191
20804,85.7624,75.4661,0.388728,0.256825
54816,224.6,66.9609,0.238797,0.515162
16913,113.618,55.1048,0.407287,0.23653
52564,158.903,41.5579,0.605406,0.321596
55166,42.4017,33.1594,0.174737,0.272794
24308,67.0055,36.9893,0.162134,0.670022
29105,140.509,24.7604,0.441585,0.370333
1231,89.8156,7.52255,0.186086,0.410388
17419,152.998,9.85445,0.211704,0.333333
44756,123.862,17.8744,0.181806,0.236289
17014,130.742,9.81668,0.143151,0.328321
32811,99.5388,14.739,0.237815,0.182886
34121,87.7575,36.3993,0.440258,0.625446
2806,189.656,57.4539,0.482271,0.305373
42057,62.3822,17.0998,0.453769,0.274766
10962,104.618,48.4559,0.340618,0.498823
7997,110.073,42.1373,0.230906,0.401281
20460,81.503,24.4094,0.494681,0.474495
16426,243.107,46.7706,0.333471,0.349738
6633,135.412,13.79,0.189028,0.416788
1636,249.503,61.1837,0.0539538,0.530974
7794,131.725,17.0148,0.225287,0.331984
36547,69.5729,33.5313,0.907207,0.154366
800,166.159,49.8469,0.644509,0.321213
25347,244.201,11.6507,0.436537,0.59049
29613,127.472,38.6386,0.673184,0.576248
25367,200.331,45.8351,0.449717,0.427283
47930,57.9865,24.0099,0.144653,0.282369
50146,229.74,28.1805,0.145336,0.372046
40920,119.338,20.117,0.560014,0.356625
20715,78.7485,52.1249,0.142644,0.213918
6099,154.687,14.3946,0.237117,0.185706
47740,75.1762,16.7733,0.333909,0.626042
37259,141.552,52.7621,0.972245,0.400327
25176,186.217,43.6735,0.189807,0.3557
54102,35.258,31.9476,0.0754982,0.561966
15328,153.257,28.729,0.891778,0.879861
14927,168.88,23.8555,0.251013,0.337681
43261,139.238,30.5743,0.244722,0.403787
36873,89.2545,8.80292,0.240824,0.473755
56235,200.966,87.7094,0.162072,0.345454
7414,123.291,8.45971,0.468048,0.211581
40304,27.7847,47.2665,0.308223,0.288902
55590,142.941,61.4766,0.166745,0.401743
57498,66.0284,45.9726,0.445328,0.526993
24904,128.596,42.6892,0.145429,0.466056
22118,166.34,34.298,0.373206,0.478894
11561,53.1459,4.07581,0.171458,0.195017
50995,239.801,31.9433,0.445232,0.400188
33804,195.028,33.6144,0.660459,0.360876
9230,87.7765,56.9529,0.12712,0.361246
23281,138.491,34.5213,0.115231,0.220934
35184,136.863,27.3114,0.516509,0.0401823
180,143.712,42.2896,0.213549,0.130456
51021,89.1292,19.3713,0.166155,0.362934
3649,38.2477,35.53,0.144815,0.627438
46554,126.263,73.3945,0.577475,0.335984
20785,43.1332,20.5572,0.387634,0.348947
26385,217.633,41.4783,0.0681938,0.175643
54222,73.1359,48.8304,0.239057,0.358806
48389,133.494,75.4557,0.565736,0.353846
45365,48.8085,53.8221,0.765057,0.183292
31038,125.343,60.7993,0.0884081,0.511649
31176,90.6603,25.7585,0.344736,0.26277
34117,130.612,30.3589,0.408807,0.405533
4153,182.453,64.6108,0.760414,0.467283
44141,126.003,30.3392,0.175427,0.529393
21052,136.016,23.4464,0.872056,0.189084
45287,64.9965,52.0137,0.427813,0.56432
33175,169.588,25.0932,0.423312,0.32753
15123,88.0568,54.4962,0.417896,0.516449
27741,117.951,54.0515,0.285019,0.395607
13155,185.138,32.0866,0.0566216,0.612134
17812,137.817,34.1742,0.815645,0.321368
43152,74.3019,52.8803,0.203661,0.394137
45683,104.787,16.7036,0.253699,0.539031
33167,178.597,47.7686,0.176997,0.208465
19573,151.828,32.3864,0.42857,0.262875
36899,207.605,27.6553,0.334146,0.33166
32894,120.707,10.6609,0.787077,0.641821
2986,144.38,39.8301,0.172029,0.303426
55961,128.824,21.1201,0.452129,0.305593
47012,149.258,61.8732,0.252464,0.618803
25283,167.864,29.7786,0.173828,0.337687
36131,136.22,11.3854,0.214048,0.323646
24721,170.915,35.5599,0.323178,0.530423
31723,172.742,20.951,0.109523,0.54731
33212,233.993,23.4418,0.325812,0.533648
2198,68.2122,62.7955,0.303499,0.409527
29640,74.6033,55.6893,0.418146,0.37127
27147,160.94,47.0001,0.478421,0.717357
48861,122.796,29.5893,0.279098,0.314917
3559,89.4956,62.0829,0.23261,0.101795
13742,212.64,32.9655,0.250689,0.209515
40322,137.628,30.1849,0.0961586,0.364297
5834,141.908,68.9108,0.484187,0.513898
51500,107.678,55.892,0.318269,0.23879
53056,95.5253,17.3152,0.242636,0.512058
1284,216.919,30.1362,0.852467,0.409337
5701,76.7734,22.5606,0.627171,0.186813
50256,138.912,25.8245,0.11954,0.344655
4172,120.372,18.9404,0.764376,0.583797
9489,118.944,83.2624,0.141864,0.411558
34381,215.921,33.167,0.157832,0.25681
12734,216.457,65.7121,0.344084,0.190086
57310,156.594,2.38478,0.14097,0.324036
7353,234.52,64.1591,0.433416,0.306625
29717,62.9241,11.24,0.603194,0.231742
20937,193.012,20.0128,0.840867,0.611949
54781,181.448,51.5889,0.626788,0.218976
5358,66.0145,12.853,0.367782,0.367837
9667,144.332,33.7016,0.0895481,0.278527
18719,102.227,36.2326,0.624928,0.0976934
37486,54.3913,28.2438,0.0389833,0.718891
52451,62.277,19.4042,0.0691751,0.316534
45124,121.95,31.417,0.184948,0.483792
14076,103.918,45.9479,0.278723,0.355303
33004,105.649,72.2981,0.72371,0.21298
32142,159.882,26.2668,0.230188,0.406841
22081,64.239,11.7448,0.368854,0.211134
20368,85.593,16.955,0.169361,0.394645
43539,31.6337,3.13106,0.14934,0.482307
5243,62.8584,50.9178,0.114442,0.0949519
4675,153.725,21.6613,0.475742,0.259041
39267,107.494,37.7851,0.309742,0.608783
18567,187.113,15.6752,0.214386,0.479108
37502,144.44,11.9799,0.350734,0.363107
9626,121.697,29.7142,0.217774,0.0376875
29698,171.741,5.91595,0.224329,0.221302
2654,181.695,22.8544,0.603992,0.25572
55705,122.88,54.3029,0.247812,0.628385
41626,151.234,48.2973,0.583797,0.408083
35982,151.589,15.5979,0.165085,0.35124
1893,180.587,7.57631,0.428684,0.28112
29289,108.054,25.3763,0.630732,0.421539
12749,171.786,31.0479,1.03854,0.45749
21962,68.087,52.0448,0.295291,0.381783
55466,81.8007,37.2065,0.264389,0.535772
11028,202.018,58.5256,0.422841,0.248281
28336,159.586,13.9769,0.339875,0.249286
23994,83.4987,41.0675,0.729575,0.124581
37285,88.5794,54.3803,0.27214,0.528015
31080,125.87,49.4149,0.259519,0.364901
23401,148.739,34.1821,0.36134,0.240277
51478,143.603,61.5312,0.0541363,0.205915
29770,77.392,30.0743,0.161705,0.0386201
56784,236.371,37.922,0.411543,0.373077
7221,164.723,3.45468,0.0814341,0.263743
40148,128.086,41.8321,0.299422,0.444217
43003,28.6909,55.5949,0.574723,0.434054
48000,157.666,53.4843,0.0864391,0.398802
17889,93.7294,31.9326,0.338159,0.188194
52497,151.237,12.8311,0.460737,0.446332
11229,83.4262,37.1807,0.455066,0.263766
14152,145.356,28.8184,0.365054,0.44087
2672,139.708,56.5825,0.843905,0.42527
15988,253.66,62.275,0.425438,0.281981
7006,233.471,4.65821,0.445398,0.189032
16656,141.886,62.2188,0.41226,0.717495
42813,136.779,21.1743,0.371367,0.197062
22213,106.642,11.0502,0.3408,0.462673
6698,93.6123,18.1228,0.0480125,0.523941
27172,229.775,11.8495,0.219605,0.226094
46250,143.945,44.2103,0.496898,0.528467
24187,108.471,21.2901,0.557475,0.316603
20204,81.6482,53.5085,0.116046,0.327533
23723,194.207,3.57288,0.451831,0.44555
40204,64.5848,50.527,0.284706,0.163331
40369,78.8925,33.7075,0.146712,0.72934
8270,108.295,23.9582,0.0450833,0.155556
32528,127.755,25.4917,0.166392,0.0365625
39919,88.3597,54.2354,0.277054,0.433941
12317,77.0187,47.535,0.0680718,0.630122
4215,192.765,15.3856,0.272507,0.545679
39836,224.726,16.8084,0.710855,0.26588
41905,93.4476,37.989,0.102541,0.413777
53843,216.741,24.6243,0.982405,0.405177
18402,130.421,49.8535,0.103737,0.359006
34835,75.5853,46.4684,0.120062,0.529159
27235,204.219,40.0238,0.256568,0.283938
19882,196.981,12.1375,0.383851,0.411059
19100,66.3834,20.7225,0.492245,0.53095
18302,200.633,61.4164,0.473767,0.188536
16390,138.349,42.5524,0.395479,0.299528
38044,89.0544,40.3129,0.287083,0.801718
19120,151.692,61.2601,0.348875,0.283333
6140,62.9307,48.8736,0.308504,0.293243
40282,196.71,7.85491,0.246213,0.322173
24659,114.152,48.8764,0.153188,0.285
16231,116.67,14.0815,0.36408,0.0187565
41608,82.9434,29.3613,0.0962126,0.185966
31421,101.275,18.5774,0.211055,0.175505
12024,45.0962,14.0568,0.104509,0.504557
42276,40.1739,60.4056,0.580879,0.043765
38144,119.874,57.0181,0.235128,0.331903
34000,229.149,32.7197,0.192139,0.409362
51838,98.6169,45.7991,0.197246,0.317293
47328,143.75,31.8741,0.525059,0.428195
39423,92.3441,48.188,0.31152,0.221717
51690,73.8516,19.5569,0.319222,0.488717
8181,148.041,13.9193,0.336289,0.350639
20809,35.3863,8.44569,0.162233,0.302435
47530,74.7993,61.7126,0.431243,0.227265
1608,72.5061,30.1686,0.0839935,0.152147
29069,93.8726,34.1076,0.35391,0.193733
23227,96.7349,23.5435,0.302121,0.429793
10876,157.392,61.5729,0.599347,0.240788
44463,163.131,11.3217,0.437725,0.524329
53989,156.042,20.1376,0.282367,0.554941
35640,115.597,59.2833,0.428722,0.532648
9619,141.673,74.1179,0.28666,0.358333
37045,57.4374,34.5878,0.105008,0.18609
12270,54.74,72.8972,0.320956,0.341286
50726,114.365,55.3433,0.72765,0.239554
11638,75.2486,17.5565,0.215763,0.589603
9424,83.3869,15.2308,0.190705,0.344995
41195,129.561,23.1045,0.163056,0.779203
15986,204.684,1.62299,0.330135,0.607464
16230,65.2523,13.2737,0.200753,0.450232
22263,125.977,55.8939,0.501913,0.0787332
36579,112.978,51.6471,0.398493,0.735635
21476,134.385,43.9759,0.907925,0.351661
8815,75.7722,22.6501,0.295457,0.405831
56135,136.348,41.6876,0.551948,0.759107
52752,48.1964,36.739,0.816387,0.369464
43809,116.635,56.8428,0.448454,0.149749
1919,69.1055,59.7555,0.432667,0.256763
40656,96.1788,13.6651,0.552119,0.163329
5398,126.785,15.0659,0.226362,0.183408
41704,57.6433,52.1828,0.110683,0.47227
9412,222.296,2.57521,0.295427,0.185436
35282,108.893,33.7639,0.801675,0.34486
14898,162.67,19.7047,0.397853,0.558704
13869,160.051,5.69527,0.909811,0.522818
54499,117.314,34.0668,0.133027,0.173041
3865,75.4057,44.8318,0.574728,0.409039
591,173.574,24.5553,0.114859,0.396663
56030,134.218,35.4563,0.173163,0.342627
50942,32.5356,9.19898,0.264642,0.525362
16024,25.4182,54.8151,0.06624,0.187007
11873,182.893,40.8734,0.356768,0.224122
27215,214.203,26.5057,0.107237,0.237521
17870,123.362,30.2227,0.324786,0.673574
54357,181.913,42.0883,0.143909,0.465406
18319,88.3732,37.798,0.0514203,0.49025
14177,91.0158,23.3949,0.0580991,0.658391
39384,62.761,15.6291,0.195445,0.265476
20369,124.4,27.1246,0.230998,0.403114
54770,86.0437,23.9546,0.491975,0.571035
28468,210.438,7.90697,0.415389,0.410573
26437,66.0945,59.4621,0.136188,0.247727
45999,181.377,41.6987,0.275652,0.451317
475,57.6918,69.2631,0.44616,0.535684
27766,127.517,80.1105,0.446202,0.330787
54854,106.74,48.8651,0.422754,0.573205
33646,55.8408,61.9332,0.428753,0.703351
43845,120.47,41.4323,0.0828674,0.258962
35681,147.962,21.5698,0.43102,0.474162
16183,98.749,39.5596,0.178817,0.173598
44140,91.2007,67.4293,0.438409,0.458212
10668,153.165,40.3025,0.318733,0.507297
46510,90.7953,37.5092,1.03198,0.225371
45069,87.7051,55.3852,0.44525,0.280397
3979,68.4679,57.3775,0.800273,0.20451
45515,103.19,36.4087,0.322934,0.551515
4575,81.0842,58.4706,0.264912,0.6352
45138,54.1622,35.4687,0.58138,0.454325
212,53.0367,29.782,0.127059,0.390688
36931,111.439,66.7283,0.0907054,0.398094
7872,99.5563,16.6913,0.378397,0.495016
27161,114.29,50.5077,0.6598,0.567311
31070,84.801,45.1023,0.809506,0.0781711
30491,185.614,18.4455,0.245082,0.311615
4711,107.865,7.46469,0.42218,0.198117
7927,78.9311,53.6014,0.228936,0.450647
50216,192.742,26.5296,0.136132,0.253689
28595,62.1335,33.9255,0.698533,0.238068
4451,59.9561,18.8718,0.165847,0.574744
37099,73.0118,20.9415,0.245287,0.345132
41501,127.621,61.7773,0.396894,0.474019
10466,197.773,56.2319,0.312399,0.280735
56564,173.3,43.2194,0.178948,0.456073
43646,81.3608,52.921,0.120352,0.256226
38407,102.992,48.6997,0.535731,0.366959
29636,143.759,24.0861,0.0974776,0.351649
54079,113.829,41.7191,0.0450246,0.610699
45809,200.161,31.867,0.0537134,0.227661
39193,90.885,9.93967,0.337997,0.367248
50822,194.267,42.0704,0.140628,0.46056
5664,78.186,25.7581,0.119025,0.477046
276,129.941,30.4781,0.462544,0.267166
12795,108.305,13.7945,0.542296,0.465422
28940,244.74,10.1963,0.401205,0.739004
16750,237.164,57.2265,0.329187,0.255618
45774,66.4761,22.6829,0.0645693,0.484562
25314,135.147,38.2426,0.414157,0.418879
1119,105.153,18.0788,0.257881,0.0816464
34945,193.125,7.62388,0.411383,0.214931
10643,64.2168,27.4902,0.189764,0.548218
46333,110.212,55.2605,0.0603743,0.406667
52151,165.938,53.3225,0.462472,0.253393
20860,103.471,38.1129,0.14765,0.52693
27473,153.135,11.9098,0.479054,0.276371
18356,224.476,61.7372,0.336727,0.369104
56834,111.166,46.9244,0.067012,0.357816
6649,252.684,37.1365,0.587327,0.228348
34254,115.97,71.8846,1.05649,0.441455
26503,88.7237,70.3149,0.424771,0.273399
7722,108.83,25.0397,0.17597,0.134787
19436,62.5444,13.3653,0.736244,0.34392
18738,170.86,13.3323,0.208538,0.460069
40202,160.515,33.8364,0.269507,0.169869
41329,163.533,9.75375,0.102606,0.462307
17614,197.01,32.5346,0.383978,0.352141
27077,93.8248,26.1552,0.208339,0.45814
57079,169.532,62.9318,0.239255,0.135024
25420,106.172,39.7813,0.210618,0.477126
3583,163.622,16.3771,0.124184,0.336634
41228,107.687,9.39102,0.287463,0.334307
35893,97.6197,22.2512,0.0583073,0.484822
14691,92.7834,31.1281,0.482917,0.226777
47189,14.4027,32.4633,0.284627,0.432418
25774,107.805,7.36364,1.07186,0.408082
20655,121.574,35.4066,0.367698,0.219182
30865,160.877,23.0694,0.781538,0.42214
3319,109.162,40.1408,0.710442,0.140532
15061,106.802,33.8743,0.0771158,0.557836
1536,156.75,13.5475,0.083877,0.259673
34391,155.387,11.6663,0.182055,0.00287616
26076,161.556,21.0256,0.519018,0.24391
41680,23.3331,43.5744,0.149326,0.611653
35280,41.072,33.2513,0.228188,0.638659
20251,165.177,60.4453,0.27796,0.387194
20230,216.335,38.9428,0.128503,0.538617
25814,153.092,51.5718,0.608032,0.656557
13450,42.887,28.0722,0.448674,0.291461
29088,85.9032,24.5769,0.485876,0.679236
11812,71.6293,7.19597,0.791017,0.162667
57577,88.4607,61.0993,0.0547934,0.291204
23417,163.952,38.4035,0.284853,0.199078
23441,61.7135,54.523,0.641421,0.496358
29427,149.26,67.0041,0.0872036,0.274871
47556,64.4231,51.0789,0.109162,0.503992
19510,227.716,35.7747,0.0450923,0.227732
14956,112.293,44.7255,0.273814,0.33796
33470,158.874,35.6875,0.0570046,0.50484
40951,120.37,30.5658,0.170884,0.428797
3272,138.223,74.6982,0.489084,0.224537
50591,152.458,35.4377,0.481288,0.348184
55816,85.4004,22.66,0.105067,0.466507
10108,175.335,27.8554,0.708665,0.1963
30891,84.0398,10.4569,0.679849,0.306127
9484,139.155,46.4967,0.0612513,0.127199
52524,54.4987,60.6429,0.121325,0.192168
48814,169.608,19.0177,0.52732,0.540843
37448,185.782,57.9549,0.16861,0.631742
46544,234.021,39.3091,0.319412,0.576376
22444,78.3305,54.0249,0.175401,0.521225
41325,139.718,14.7387,0.59405,0.242562
49060,59.4738,14.3997,0.226365,0.719204
55798,199.51,49.3148,0.496895,0.422825
45483,212.254,20.8646,0.387104,0.450052
44044,145.229,20.256,0.149333,0.444455
43966,153.507,71.6036,0.133072,0.514778
41658,129.573,26.5387,0.284153,0.480326
31481,120.554,31.5965,0.510432,0.400837
41309,92.5719,36.621,0.171224,0.377421
36575,203.084,32.722,0.654991,0.500986
4765,164.184,38.0607,0.286971,0.135807
52494,55.217,11.9656,0.468195,0.569869
2773,53.2228,26.7154,0.13561,0.284367
23556,175.117,22.5172,0.471565,0.501211
38767,110.036,18.9438,0.738123,0.445727
4683,101.667,33.6619,0.298661,0.0707276
13817,57.9342,30.5539,0.607229,0.0851022
29122,125.364,58.1968,0.121032,0.560696
22696,75.8922,6.32069,0.166224,0.270503
42238,219.963,40.171,0.123337,0.672127
49847,249.078,32.466,0.151701,0.260947
4547,124.258,72.5143,0.175829,0.327997
2944,147.389,59.7807,0.792114,0.44675
8329,89.2405,43.4154,0.754888,0.812167
39657,92.0412,24.1528,0.303855,0.511387
36689,145.327,24.9574,0.274237,0.241882
17917,79.8781,48.0332,0.329693,0.171748
24747,165.823,53.6741,0.570512,0.363692
173,39.2765,40.2023,0.214408,0.282597
37892,160.798,12.3616,0.178958,0.401194
43447,169.499,10.8353,0.351471,0.28689
25756,84.0563,39.4022,0.626456,0.370751
32032,41.8488,25.8872,0.375662,0.419307
11936,26.0106,35.1599,0.142641,0.236823
26248,107.012,45.1795,0.653982,0.333169
27286,133.49,26.4436,0.136315,0.297337
19010,199.476,51.5762,0.724901,0.40282
49601,70.8009,34.1773,0.182872,0.470491
28491,74.3924,30.9731,0.389852,0.502729
37242,125.761,48.7089,0.707965,0.43254
24369,241.972,49.6653,0.366761,0.24945
49596,185.688,71.9293,0.744133,0.482722
49401,183.414,20.0875,0.112078,0.295855
53058,125.474,40.7474,1.01326,0.137798
22553,172.785,32.8636,0.418084,0.242251
30253,192.56,43.0507,0.40387,0.301511
47160,115.372,37.9506,0.152767,0.549501
20663,171.914,13.8065,0.549376,0.422246
18123,110.234,20.6717,0.0991805,0.307692
50854,114.538,21.1571,0.423811,0.250565
18553,31.0076,51.5369,0.213356,0.552661
46002,74.5846,14.915,0.0578279,0.222687
565,96.9011,28.3853,0.31186,0.114662
33691,77.1159,45.6942,0.558245,0.357898
39740,189.194,30.5774,0.667704,0.467831
49112,125.373,27.8651,1.0,0.383135
56674,88.2501,35.1108,0.0369099,0.200672
8799,138.223,30.813,0.466793,0.159891
12875,104.616,23.1524,0.635899,0.339653
7654,169.928,28.4838,0.426446,0.36951
13102,62.4018,37.9874,0.319992,0.31754
