Key_1_2,V16,V10,V25,V21
13413,0.256535,140.831,-0.130861,0.463938
36118,0.185471,184.341,0.0307298,-4.9989
29833,2.00279,85.6535,-0.128821,-10.4602
8528,0.826334,125.115,-3.63394,-2.64878
50044,-6.58275,247.388,-17.3243,-0.164206
13658,1.71421,79.0559,1.04152,0.115368
9079,-0.464182,151.411,-0.925485,2.05959
56948,0.641587,130.462,-0.0169219,-4.58471
2179,0.228584,76.2987,-0.435629,5.34089
6165,0.181848,89.9786,-0.265182,-15.373
41863,2.17656,20.0631,0.620009,0.375201
2419,-0.765909,141.106,-2.2038,-11.5442
21334,-0.0113259,127.215,-0.33807,-2.34087
31415,-0.220055,113.323,-0.616374,-4.02434
27456,-0.451553,147.379,-1.23984,11.8358
14083,-0.838137,228.184,-1.12061,5.29887
10734,0.0773574,195.604,0.00215359,-6.66718
53153,3.85406,23.3433,1.34072,-0.174971
34409,-0.209261,149.492,-0.607691,8.46177
32561,-0.823393,193.556,-0.905667,-2.36438
34207,-0.598072,143.428,-1.06397,-3.07109
8764,-25.5493,253.887,-29.4942,-0.503999
37472,-0.00479477,150.905,-0.271109,10.1293
37337,-0.828282,111.147,-1.12112,23.513
1341,2.10525,75.3233,1.08436,4.03618
55942,-7.43682,248.63,-11.5386,-0.257215
29926,6.21924,60.5198,-0.360264,-16.6207
10979,-1.80259,230.687,-4.61139,0.0150658
55633,-0.425409,234.1,-1.36186,-2.0517
44124,-0.606185,161.576,-1.2079,12.2766
37372,0.698842,100.704,0.0831037,6.1272
43834,-0.050848,142.995,0.0910197,16.3853
1408,1.21203,37.5038,-0.0998414,18.5307
54569,-0.43186,144.363,-1.15132,26.1171
2994,0.152829,77.1061,-0.10569,22.3523
50671,1.71682,113.859,1.16633,2.15593
43005,-2.29101,212.443,-2.98295,0.812775
149,2.12911,33.7138,-0.207247,15.0943
53452,0.975845,94.075,0.0691525,1.67338
17574,-0.246007,145.797,-0.745795,16.1586
10286,-8.33379,243.906,-10.3483,-0.864677
6400,0.211753,169.535,-0.976027,-3.11876
51793,0.634569,145.455,-0.259288,17.916
46359,0.803818,112.693,-0.474029,-8.82574
37688,0.998004,113.955,0.617144,-7.66908
36671,-0.294959,149.05,-0.666615,0.538935
39615,-2.28456,201.087,-5.34463,16.5639
36483,-0.24942,181.193,-0.159223,44.4507
15014,-1.33424,243.262,1.69675,13.6336
4671,-0.552117,181.803,-1.07095,0.272774
12376,2.55353,83.3014,1.85186,-8.41645
37413,-1.14291,167.828,-2.98235,-1.25462
9302,-1.1764,94.5474,-2.72898,24.1307
2771,0.292648,154.888,0.258853,3.66871
25188,2.15035,99.8508,1.81065,-10.9739
51719,1.0367,111.85,0.491864,2.90444
7604,1.07111,59.9227,0.581974,-5.21546
45479,-2.33033,181.533,-3.23687,0.528845
50635,0.274392,47.2866,-0.382359,40.6478
33022,0.778888,113.398,0.494499,6.91584
12437,1.85067,51.0924,1.27761,9.10387
45640,-0.160466,192.733,-0.733826,-7.87172
29084,0.886526,99.2291,0.339559,-18.0332
51603,-0.423675,168.65,-0.733123,-7.71801
46349,-3.86195,249.987,-4.19408,0.209198
2932,-0.60268,184.865,-0.82659,7.87989
36541,-0.668476,99.7123,-1.49524,13.5114
10139,0.852572,59.3516,0.226848,-28.7269
37880,-0.197356,171.812,-0.464708,-2.54805
46455,-0.367946,96.1196,-0.985506,11.6264
25989,0.595814,96.0001,0.0971524,15.6302
42911,1.2074,150.948,0.634885,-9.13424
28428,-0.208967,136.699,-0.866961,-1.8621
44863,0.32979,117.42,-0.00822271,15.2648
32944,-0.0587896,124.928,-0.585185,9.26363
8838,0.11746,186.293,-0.200785,-8.79685
43595,0.547501,99.9914,0.102129,0.353909
4641,-0.194417,117.715,-1.4336,-0.436307
31020,0.220526,91.0116,0.630501,-13.2071
6127,-0.108535,163.251,-1.46986,-2.82945
10032,0.776743,135.731,0.217943,14.8403
9788,-1.20385,198.111,-1.38321,10.275
30006,-0.388096,117.745,-1.02186,5.30126
15604,-0.0647449,118.307,-0.00138681,-6.53416
21796,0.337912,147.53,0.439815,17.8152
57302,-2.57533,109.097,-5.643,-11.193
21432,0.702511,129.806,-1.03907,21.964
8845,0.344216,150.991,0.0841212,-10.0469
39105,-0.461198,140.223,-0.752224,22.0899
19071,-0.953329,192.543,-0.780904,-4.91293
37828,0.162285,137.473,-0.0162932,11.6941
8701,0.91163,109.315,0.379422,16.4322
52216,0.297595,138.859,-0.220675,15.1156
38653,3.04267,41.0191,1.32989,-2.56259
8385,-0.609677,164.616,-1.191,10.3002
5619,2.67656,17.7458,0.557686,6.54785
34282,0.159883,197.234,0.0555216,-5.68636
56348,1.07943,80.6838,0.549774,-26.4079
17841,-0.451516,186.998,-0.625574,2.28125
26232,-2.43613,136.985,-4.26408,0.311004
26686,-0.304115,210.031,-0.367118,-3.28344
31929,-0.00250034,133.311,-0.48444,6.53917
44912,-0.253526,164.852,-0.533424,23.1455
30514,-0.55619,115.38,-0.941623,-4.0655
19075,0.422776,96.4876,-1.756,24.9886
55955,0.70357,113.923,-0.309249,20.0127
15553,-1.72606,193.566,-2.58742,8.01707
44835,-0.0815331,121.729,-0.269698,0.109796
34864,-3.15753,203.042,-3.58519,0.277048
29038,0.274247,130.002,-0.139393,-0.11455
13496,1.40461,82.5648,0.330744,13.3367
30616,0.715227,130.827,0.119049,4.75039
13525,0.404179,72.635,-0.0538619,15.7049
24981,0.54255,125.272,0.406626,0.60798
36539,-3.5981,224.905,-3.4349,9.51404
45218,0.346572,89.3766,-0.461578,-11.7121
19545,1.84396,106.088,1.34967,-4.76455
17436,-0.0757141,164.872,-0.327217,-6.08369
18468,-0.452153,141.511,-1.81593,29.6234
10940,0.142573,104.638,-0.579417,20.8805
49925,-6.37026,248.097,-6.02097,13.42
47642,-1.16937,97.2923,-2.13082,-11.1498
52628,-1.14879,182.464,-2.43639,12.38
44272,-3.42075,209.242,-3.82664,3.54756
8003,-0.1183,121.649,-0.653621,26.5127
12703,-1.06239,146.815,-1.42507,24.4686
40794,1.48897,76.5378,-1.08366,-28.0102
19105,-8.24334,220.734,-11.3858,-3.37744
17402,0.466055,79.2372,-0.0571447,-0.124932
7142,0.0329681,227.915,-1.43271,-3.59595
15295,0.584093,75.3235,-0.496297,12.1811
50922,-0.142317,206.652,-0.925842,-3.02671
19782,-0.491004,194.797,-0.30631,-5.07937
6069,0.539803,83.7982,0.189481,6.74753
39185,0.395811,76.6152,0.0758706,8.66175
9885,-4.10376,185.455,-13.5752,-4.34348
23305,-2.12829,205.315,-8.14312,-3.03804
12591,-4.37717,208.886,-4.88288,-4.40565
16298,-0.428335,127.42,-1.16208,4.34809
51321,2.67384,23.9152,0.391626,8.27152
27988,0.0321099,56.0086,-0.956805,12.5693
5697,0.995601,95.3096,-0.246885,32.4791
25296,-0.293885,179.546,-0.406336,17.6128
39824,6.31626,17.8333,2.46588,-4.88318
34870,4.82742,83.8887,3.17375,-13.5125
23563,1.67718,87.3911,1.48564,-2.53598
6215,0.0982095,153.681,-0.230696,3.16205
11425,0.506237,62.7246,-0.306144,-22.4098
4759,-2.77853,139.114,-3.7222,9.03286
13556,0.703749,86.1698,-0.129656,18.6239
10733,0.371023,175.279,0.690591,5.99992
43923,0.609629,110.985,-0.101163,17.3441
5285,0.76716,104.314,0.268518,13.1385
42905,-0.611881,170.374,-0.987118,0.158038
56947,0.317391,84.0895,0.0350335,-20.5724
56702,0.776945,104.727,0.324319,-16.9313
11932,2.4161,74.5069,1.99011,6.20274
47296,-1.06009,200.814,-1.71065,15.627
51732,1.04047,41.2108,0.354975,12.951
50403,0.246026,97.6266,-0.455458,18.9818
22214,-0.183493,214.339,-0.351932,-6.0406
29223,-0.358906,120.007,-0.475773,10.241
8132,0.197906,144.768,-0.597296,9.58412
51712,-0.680465,116.344,-1.36961,26.1819
656,0.0627732,125.399,0.00328142,-0.347798
44491,-1.26561,150.824,-1.81173,9.9787
19643,-0.400582,172.454,-0.795546,1.12098
26347,-0.602213,116.89,-1.00273,12.9696
813,2.32169,48.6315,0.342591,0.857989
48414,0.0667531,113.099,-0.522705,20.3537
39229,0.0973608,117.907,-0.412275,3.1832
33487,1.6656,65.7283,0.896505,5.70829
45536,-0.60663,245.742,-1.45779,-0.97496
53266,0.147472,78.545,-0.735439,19.3832
46925,-0.229578,139.288,-0.780546,21.9376
7658,1.41959,89.8187,0.633541,11.4273
41474,0.0974096,177.072,-0.881756,-7.07857
2885,0.426455,152.411,-1.69128,19.933
29998,-1.56849,247.089,-3.40537,-0.792674
48990,-1.06054,143.613,-2.50877,2.13619
8321,-1.48267,98.8805,-1.30785,-3.04519
56570,2.08063,32.4333,0.539825,15.7192
49833,-1.82189,206.979,-1.6405,45.1478
48313,0.440703,123.466,-0.0793008,3.20978
42877,2.00534,76.212,0.622887,2.77738
17058,-0.0811817,132.579,-0.393599,-1.00229
31089,0.374717,95.152,-0.128567,3.81165
20544,0.13151,117.587,-0.254439,21.4495
11695,-1.57371,185.195,-2.32223,-1.69011
34088,0.754996,131.249,0.49319,-3.53444
45792,-9.30456,253.679,-8.57296,0.116926
31264,1.04456,127.237,0.429673,-5.27206
6311,-0.0400967,199.167,-0.241618,0.617989
30194,-0.942741,218.596,-1.20309,13.2932
46253,1.21569,64.239,-0.170272,18.8465
8183,-2.06707,217.955,-2.24933,13.3128
17428,1.38278,99.0766,-0.00357,-3.20507
34855,2.23648,49.1536,0.716729,8.20453
52306,-0.92847,185.138,-2.13511,-0.957319
50943,0.600458,71.3178,-0.107596,16.4906
20137,0.530576,101.241,-0.0329876,-9.73757
13165,0.339337,33.2219,0.247199,-21.2961
55893,2.19383,136.41,1.4513,-1.28167
1468,-3.76473,247.172,-1.09069,20.6645
52678,-0.376513,186.625,-1.31729,-6.55306
28114,-1.98237,202.761,-2.18592,8.59645
32615,0.229972,116.959,-0.306544,17.6886
7037,-1.33149,200.187,-1.7082,3.04415
2395,1.14312,178.289,0.673259,-6.88727
30644,-0.499757,219.669,-0.805153,-2.32811
42665,-0.32012,173.802,-0.627807,23.8844
22851,-0.998576,172.357,-2.10582,21.5136
24217,0.77543,80.3586,-0.349851,-15.8285
30488,-1.97302,150.851,-2.93838,-0.114269
22470,1.01033,158.252,-0.300982,-1.6044
45948,0.247732,116.736,-0.346044,23.4286
42522,0.476403,128.873,0.219087,30.2287
41242,0.512877,90.1897,-0.396744,24.8177
8276,0.503232,91.3976,-0.972646,21.915
23627,0.508668,118.703,0.0953856,5.59003
4996,-0.402831,125.324,-0.559701,-2.10538
32853,0.510195,111.046,-0.386883,-1.88356
10682,-0.0509569,166.205,-0.145321,-1.11357
19965,0.103533,82.6025,0.169106,14.3457
1976,0.463597,123.69,0.125105,-18.8128
26193,1.15757,82.3924,0.226876,4.10471
56981,-0.878204,176.115,-0.899644,-5.75431
11767,2.44382,75.7312,0.198928,15.9721
11559,0.407663,112.066,-0.224252,0.0435308
32379,-5.02033,252.234,-5.14035,-0.0750502
15350,2.51843,46.2961,-1.2562,-1.21979
24501,1.06295,65.3656,0.241801,2.91101
35028,-1.26238,175.605,-1.29018,6.03748
33639,-0.471641,167.021,-1.04548,20.7335
7980,-2.85083,234.682,-4.72658,-1.1765
33913,0.374076,53.5709,-0.536043,32.5826
18899,0.105592,171.25,-0.381046,-9.00414
42570,-0.594827,193.379,-1.30016,-1.87588
9103,0.5931,99.0802,0.174529,11.2705
15986,0.800597,122.83,0.222148,4.58889
11170,-0.0836753,153.766,-0.643091,45.4224
4464,1.35978,94.7029,1.01003,3.66849
35634,-0.198521,143.881,-0.87437,-4.18079
5373,1.54668,95.0582,1.42898,-5.89047
48824,1.17385,94.9902,0.405282,5.26852
46396,-4.53371,254.678,-4.72143,-0.0140898
19870,0.161992,146.899,0.0550931,13.2731
28176,-0.90199,144.392,-1.61092,-1.43933
12601,-0.37957,209.937,-0.95638,-4.99435
37358,0.238811,74.5761,-0.68863,-5.75503
49920,1.08764,89.8175,0.299648,17.857
41776,1.13747,57.7201,0.944419,-20.9104
12581,1.38813,64.986,-0.0359168,10.4357
30910,-0.408935,107.108,-0.992276,1.91887
48388,1.52183,8.63747,0.327487,0.681167
48063,-0.611827,143.318,-1.02957,1.93355
31811,-0.49002,143.674,-0.873396,-14.2508
24864,0.390778,107.321,-0.250045,-16.1976
45953,-4.13245,234.537,-11.0651,-0.648977
881,0.0287505,155.722,-0.290045,-0.972418
11288,-4.74969,247.224,-7.61096,-0.370925
8808,1.00773,67.7412,0.594447,-29.2005
35462,-0.427032,100.757,-0.904527,24.7727
12132,-0.958731,169.208,-1.23171,4.55246
4154,0.363306,104.082,-0.45265,30.3821
40706,0.683262,133.546,0.349689,-0.744512
46177,1.78926,46.7847,1.21253,-0.683028
43522,-0.91374,199.541,-0.991433,0.376976
9900,-1.69291,234.631,-2.74114,-0.926114
43358,1.94122,52.145,0.794373,24.5031
56851,1.8092,37.357,-1.14436,0.403246
11005,0.842261,84.8709,0.239684,22.0156
51631,-0.776749,206.798,-1.7984,-3.21686
1857,0.528903,139.583,-0.0569511,18.8485
46619,0.249148,76.7515,-0.166982,10.7307
18169,-1.23954,178.454,-1.53419,11.0708
17292,-0.0604978,99.0223,-0.528654,16.2692
27832,-0.292785,159.943,-0.639936,-8.49815
46632,0.314789,133.626,0.0726606,6.17509
48028,-0.341918,137.037,-0.547034,25.4878
47678,0.440376,105.888,-0.321623,-4.11688
40295,-0.593879,198.239,-0.615255,1.00377
17883,1.0403,80.6535,0.222296,16.6777
29614,0.592588,108.007,-0.687204,22.5659
6598,-0.288052,146.057,-0.787388,13.921
11147,1.41125,47.7071,0.089469,17.5396
44632,-0.664569,112.528,-1.1144,11.6013
30713,1.0747,34.5592,0.504329,-4.40114
21115,0.279651,148.441,0.162293,16.1267
53721,-0.134193,155.329,-0.497508,12.2383
56246,-0.474418,182.178,-0.44786,-0.574784
49547,-0.86779,125.99,-1.20316,3.88576
6629,2.64524,82.5501,0.828183,-8.78597
42039,0.680539,95.3438,0.126193,12.4468
49094,2.49497,38.2279,0.537597,-19.5116
53224,-0.37402,102.532,-1.23798,-0.0628385
34044,-0.371802,168.224,-0.433483,3.36059
48551,1.67398,71.9578,0.0418014,38.7513
72,-11.3945,187.948,-22.3269,-3.06591
7417,-0.0724025,161.234,-1.71723,-3.72892
40661,-0.810366,137.789,-1.70579,-11.5172
17115,-1.0713,211.393,-1.42977,4.90995
14328,1.21522,41.4071,0.514151,-20.8866
20120,1.54243,60.1351,0.781651,7.3431
32400,-1.33916,178.145,-1.94369,7.03715
56363,2.05612,96.0761,1.84504,42.1532
30108,-1.27335,213.35,-3.7277,-2.24026
31399,2.3912,98.6607,1.15072,-9.58162
44571,1.41241,186.694,1.44903,-4.27114
29726,-0.105462,98.0645,-0.409072,15.2014
33412,-3.12845,241.665,-3.78836,17.9844
12518,-0.705488,193.54,-1.11053,2.00915
21007,-1.10859,177.8,-1.48881,15.2332
32262,-0.208775,191.085,-0.877685,-1.71517
53209,0.340187,52.7806,-0.765905,12.5146
46157,7.41379,51.9401,0.71721,-30.6068
20360,-3.50547,220.528,-4.72382,12.438
8141,1.03588,113.788,-0.482668,-15.3744
29248,0.713771,96.6872,0.161944,5.70842
47390,-0.271282,140.941,-0.597088,-8.78332
33058,1.03595,79.9545,0.762426,0.493048
44091,3.32313,29.7254,0.957591,-4.90357
6643,-0.606734,147.4,-0.407587,2.43335
18617,-0.765376,169.799,-1.22002,10.5603
36182,0.632116,78.0389,0.112991,-0.0125758
48331,1.02145,118.188,0.327797,14.8506
14545,-0.404493,154.431,-1.31107,7.22346
40384,-0.220654,156.256,-0.710265,5.39818
5155,1.85123,42.1553,0.465478,1.20508
14685,-0.222611,150.667,-0.527984,-1.56495
7212,1.37042,117.386,0.904943,2.43398
16058,0.547294,112.356,-0.0818443,21.3468
48492,-0.126164,200.96,-2.3508,-7.44794
37576,-0.443757,192.367,-0.532705,4.74569
33754,-2.49809,196.947,-2.7962,2.55028
46508,0.0880872,113.548,-1.07181,13.7621
50777,0.281654,155.003,0.0821775,-9.47826
46864,0.15892,119.61,-0.130696,-8.65251
33783,1.72784,37.7411,0.498801,2.98594
37701,-1.45528,187.55,-1.65482,0.876743
21599,0.314001,105.493,0.145475,-1.19826
7153,0.0972035,82.1217,-1.53234,22.1495
34862,0.841786,69.068,0.020697,-3.91395
26252,-0.759796,204.694,-2.31398,-2.92759
11376,0.910233,137.657,0.267897,2.42775
13631,-0.194742,239.285,-0.252626,0.0698222
1536,-1.5057,196.863,-1.9356,7.56993
25860,0.285095,79.8689,-0.815847,10.9593
49080,-0.249772,175.859,-1.96435,-2.42387
35001,-0.217041,238.889,-0.447389,-0.190233
17988,2.80505,26.9496,0.61656,10.4514
39785,-3.53697,187.815,-4.05188,-2.06532
36139,0.301213,131.379,-0.175545,7.32094
1895,-1.60539,211.24,-2.24638,-4.22188
52191,2.7746,44.7814,1.54657,13.9886
22211,0.847529,89.4674,0.117189,19.0422
6796,0.306942,107.99,-0.0790188,-10.0443
8325,-3.61989,201.357,-6.83749,0.863713
45144,1.00014,52.1484,0.254184,-23.8896
46000,-1.14501,208.429,-1.90035,-2.816
29812,0.556389,146.978,-0.363005,-15.623
42976,0.362334,182.062,-0.69897,-7.52686
53189,-1.13812,171.322,-1.51391,15.5696
18848,-1.7971,205.214,-2.29646,1.64069
11495,-1.08978,212.523,-1.20866,-0.290908
55629,-0.1755,169.173,-0.268875,-0.892741
9888,1.50722,104.784,0.656313,-20.9598
42819,0.492677,65.5682,0.0965318,11.4338
17321,-0.735654,243.621,-0.611583,-1.23518
39108,-1.5745,209.065,-3.01124,5.37362
56136,-0.175669,134.299,-0.888509,21.7536
45458,2.36296,58.7684,1.54907,1.5457
23947,0.588327,100.205,0.336887,-14.3867
3566,-0.45572,124.909,-0.838089,3.95844
37347,-4.9619,229.669,-19.9237,-1.20144
15122,-0.265573,125.432,-0.944478,11.843
8826,1.90746,68.9048,1.0785,-11.6853
23387,0.836313,128.829,0.365063,5.61515
25705,-0.421482,170.066,-0.839245,16.7589
38452,-5.75759,247.609,-9.41325,-0.520637
26303,0.904451,79.4953,0.534795,7.57705
4849,0.0707138,122.553,-0.113161,0.445522
5470,1.21278,123.394,0.996736,-10.7035
14175,0.256907,168.622,0.630709,13.3999
18921,0.843253,197.343,0.071315,-6.6092
24346,-0.308211,220.719,-0.391189,-0.674667
19878,-7.2134,249.346,-8.35141,-0.16654
40473,-1.64844,147.919,-2.56413,10.6998
9884,-0.735789,190.84,-1.03483,-3.65205
54886,0.342421,144.02,-0.7301,18.9687
30907,0.504303,123.373,0.282716,6.74101
49038,-0.886996,208.688,-1.07971,2.22407
6945,-5.09488,244.872,-5.46152,5.76904
22252,-27.5869,254.773,-25.2782,-0.00445355
50509,1.76247,118.34,1.1676,5.57755
4056,-0.446872,209.019,0.44256,29.43
8232,-2.91479,141.305,-3.27238,-5.16487
22179,0.971301,113.913,0.406286,7.24459
27287,0.0918433,148.142,-0.0609409,4.87916
3966,-0.637258,152.368,-1.31004,7.20948
44159,-0.591192,151.279,-1.12388,-2.56693
51617,0.393967,79.369,-0.327392,10.6335
4027,0.457996,171.755,-0.471541,-3.12064
