Key_1_3,V11,V12,V23,V20
50232,120.642,99.4751,3.53449,-1.4282
54769,105.782,122.394,1.61904,0.423963
4305,80.2201,108.838,3.41727,-3.89532
2260,46.3078,25.0394,6.45305,-9.57151
1809,94.8575,63.5058,5.65401,-8.45643
43366,86.011,66.6608,2.09396,-1.07141
48466,82.0808,37.2056,4.4396,-15.2383
29772,103.113,35.4831,5.30934,4.7282
21215,104.462,97.0631,1.71962,2.56448
33268,232.544,234.01,1.92652,0.48291
24325,115.666,53.6778,7.11191,-12.9742
40533,185.961,174.737,6.36615,3.21989
20677,129.422,110.587,8.53691,-2.89769
19858,185.019,186.833,0.747367,-2.10528
31966,147.263,141.308,4.48003,5.60452
5763,88.6921,80.4069,3.4416,5.37971
5735,149.353,120.234,2.32755,-4.45683
51458,168.885,138.165,0.54096,-0.0952262
4992,123.769,125.351,1.07282,1.07204
3527,185.053,159.982,0.965358,4.0422
7495,60.4549,30.1739,3.61703,1.92627
15846,69.1529,23.2048,2.4447,-16.6589
19034,142.717,145.063,1.11974,0.766011
3780,98.7498,87.176,1.81819,2.47275
10785,99.0405,177.751,1.05508,-5.46229
2321,212.967,249.962,2.12927,-8.50476
49118,147.976,225.477,0.56553,-4.17591
13837,69.8533,16.4424,5.38692,-18.0645
51901,25.9323,8.82397,6.35949,-14.5558
23833,104.685,182.724,1.90221,2.79121
47992,98.0612,67.0468,3.22904,-6.08325
2291,68.7257,44.9056,2.82809,-0.660823
56674,154.659,217.031,1.12378,0.266406
40927,92.4795,88.1296,3.05309,-2.30299
43884,158.527,156.742,0.700382,0.741105
39833,115.196,90.7847,1.14654,0.249571
52497,229.258,236.345,0.44027,-2.41738
29678,90.7761,90.7786,2.43522,-2.41878
29979,251.691,252.922,0.0898605,0.362984
21024,140.5,90.0822,1.1373,1.2971
10610,106.904,69.7141,2.20393,-0.0858215
55095,135.496,120.936,1.41307,0.201147
29766,106.551,90.7992,1.82245,-5.32489
30643,77.6984,61.061,3.52665,1.06682
49695,193.84,180.224,4.08659,3.25904
6347,228.357,230.769,0.425031,-0.0893513
49520,130.816,193.804,1.03826,-0.906098
31065,213.687,224.041,1.42199,-0.284825
18312,28.0537,3.75289,3.11343,-9.68419
35641,105.254,130.402,1.16768,1.60268
50855,152.832,90.0366,2.1338,-3.91449
18206,104.619,45.1595,3.12103,-12.0815
6444,121.957,133.31,0.951491,1.81098
15657,162.134,50.0814,3.26983,-14.2508
19006,254.834,254.828,0.302464,-0.0780824
653,177.976,210.199,1.49233,-1.01248
4213,191.608,142.859,0.554253,0.0818304
50105,100.428,86.6057,2.70573,1.03287
46805,100.02,82.918,2.96339,-4.05379
25816,64.7727,58.6141,1.68698,0.148051
18477,94.2408,77.5151,2.39514,-1.79792
12901,94.2662,76.6837,1.86879,-1.58894
9726,124.876,88.6469,4.5617,-7.05067
35473,138.657,147.987,2.38582,-4.71708
31310,186.626,193.467,0.582351,0.386413
55064,118.406,65.4238,3.98012,-1.93977
28487,109.29,163.774,0.700517,-1.45154
44396,240.094,246.266,0.586422,-0.283522
53172,158.366,125.432,0.709792,4.95827
9830,95.0521,60.2389,2.6104,-5.50754
35485,33.0102,19.1895,4.36155,-7.59584
56305,166.801,128.209,0.434976,-1.04343
35668,115.24,113.998,2.17718,-0.622337
30126,158.836,154.674,1.10928,2.53981
7815,95.6522,78.8765,2.15413,-0.33381
9719,114.238,129.881,1.33089,-0.0287152
56878,88.0157,65.9221,6.30381,-5.23522
19941,136.666,119.974,0.32835,1.97437
4105,103.954,50.6437,5.10424,-9.48609
8761,179.488,171.995,0.906236,0.341031
5612,247.288,248.243,0.898177,0.108053
13151,68.2518,53.1332,1.52904,2.72872
24101,90.3399,96.1794,3.4402,-2.08081
38806,188.91,154.311,5.49145,-5.70668
9645,73.2716,65.4156,1.081,-0.919918
19559,143.019,138.297,0.977876,-1.18191
519,210.611,224.969,0.724726,-3.17002
9404,113.254,137.307,2.09413,-3.84449
29332,165.324,164.803,1.85786,-8.27336
24466,248.886,249.285,0.303305,-0.190442
51967,101.367,95.4993,2.93299,-7.81965
36232,148.993,144.273,0.993124,0.0677329
38931,181.964,186.734,1.45008,-9.46626
33044,85.6035,71.6287,2.71693,-5.15251
53998,131.466,171.644,2.58722,-4.71378
31973,22.1789,21.2814,2.77963,-2.09287
14515,171.864,208.245,1.55687,-2.30225
24493,147.188,149.187,1.18439,-4.1932
12226,115.336,127.674,3.69918,1.70588
15506,101.592,84.0137,3.54087,9.61973
24894,224.15,202.541,0.537742,-1.16887
46238,217.788,241.461,0.732176,-1.58381
13339,29.0782,27.9853,1.95638,-4.23503
38212,124.285,109.727,5.14146,6.08349
38455,193.64,202.425,0.415749,0.807271
36376,164.197,170.091,0.417919,-3.51124
1705,251.908,254.79,0.107495,0.510473
15353,127.772,104.284,0.366468,2.39005
52067,81.8743,44.2793,1.44573,2.8852
44226,80.0328,69.7008,3.32151,-3.11648
6630,250.181,250.999,0.290075,-0.165756
29527,99.9088,136.113,1.1841,-5.75053
24128,224.871,226.293,0.548318,1.03576
1713,247.988,254.239,0.393045,-1.57015
1166,135.942,107.242,2.22812,2.43065
4265,105.832,95.2108,4.17226,-3.26055
48952,113.659,81.9094,5.01852,2.96084
12566,50.0722,24.7979,4.48679,-12.8516
34332,166.342,84.8831,1.86231,-13.6385
34847,115.233,55.9485,2.20203,-19.5772
4044,120.498,113.34,2.27972,-2.57574
15801,211.486,208.381,0.229288,-0.119808
12113,37.0589,21.8992,5.97089,-7.20999
54650,92.3437,89.225,1.34527,0.148331
23390,114.072,82.3159,1.95379,3.76806
21085,243.863,247.926,0.304704,0.327903
31609,174.602,184.861,0.597102,0.061866
19991,138.536,90.7675,4.16268,-4.16918
45007,108.001,135.914,2.13803,4.88089
50394,131.305,150.039,1.04054,-1.78962
57173,155.944,149.615,1.10756,-2.29155
7585,137.386,103.107,0.849517,9.22685
31559,119.453,35.8746,5.38615,4.87105
22262,156.86,131.058,7.8719,13.6971
47501,172.606,174.642,2.57767,1.99255
50467,143.891,156.268,2.7902,-12.6092
32985,181.672,183.243,1.73828,-2.3333
18335,134.648,66.0529,4.35667,-19.6346
8019,135.619,129.207,1.1281,3.4187
11002,106.554,133.753,1.56639,2.23613
4095,115.716,108.123,1.68446,-2.00348
36384,73.609,78.1372,4.27103,-5.41287
39078,163.63,166.289,0.916309,3.70089
2613,56.9026,9.78643,4.44778,-15.9735
11204,106.486,90.8341,1.60954,-0.3877
40388,48.6096,39.5645,2.67785,-0.945504
13900,226.379,253.781,0.501837,-3.04913
43846,136.22,187.777,1.01358,-2.09816
34373,194.419,219.519,0.719437,-2.21256
9311,250.204,249.196,0.485478,-0.103234
15850,163.641,145.985,5.87323,3.41812
52910,73.4982,53.967,1.35151,5.07004
28440,117.58,196.744,1.33872,-3.97634
13136,180.973,188.447,0.547107,-0.957149
33763,80.7252,60.487,1.10937,1.48183
35008,76.9742,53.6957,3.24618,2.60732
29973,190.06,217.244,0.987475,-4.51616
49269,151.35,153.771,1.77966,-2.91301
54893,116.685,77.9385,2.56752,-5.05419
37848,127.26,100.792,4.64697,-3.77929
41436,223.38,253.71,1.04077,-3.42682
49108,95.0163,94.2529,2.11584,0.870755
38519,114.337,115.527,1.96688,1.18783
48571,124.653,157.951,0.630506,-3.84705
39739,177.11,184.455,2.98039,-2.36205
45063,130.228,92.3964,3.08316,-3.52675
20369,154.252,130.967,0.738544,6.08075
29170,117.522,103.566,1.70124,-1.82335
38031,125.909,143.352,0.853575,0.375839
14125,133.02,88.4658,1.94726,-2.21723
45931,130.829,161.792,0.537865,-1.20813
30190,144.848,81.2169,4.53057,-11.1369
11576,176.171,208.947,0.520754,-1.45993
2716,122.588,71.408,2.45108,-2.251
55335,208.491,225.493,0.664722,-1.16113
30625,113.026,89.8053,1.38773,3.12626
34494,132.423,84.7012,3.21727,-11.9067
7039,131.983,92.9119,2.68959,-3.22462
31102,45.3744,47.4321,1.44346,-1.68545
30465,144.369,117.615,1.2686,1.26285
16789,19.8676,14.6107,4.9638,-3.30772
4689,237.587,253.803,0.436188,-4.96974
16655,146.398,227.727,0.613697,-4.9361
26765,179.685,173.222,1.30198,0.690352
9320,137.992,137.042,0.758673,-0.354266
31933,227.643,237.982,0.853054,-1.93058
19701,122.882,108.715,1.52429,0.750549
39638,158.351,93.7113,4.50694,-5.80473
27165,125.642,135.256,0.516855,-1.20918
37532,101.959,50.4545,4.1888,-9.66148
33092,104.74,63.8931,5.62634,-3.73484
10353,180.901,155.604,0.789369,-0.148962
55856,127.781,127.765,1.52075,-1.41642
36963,201.803,200.993,0.552647,0.141397
21357,116.804,119.566,5.39276,5.71096
27467,99.5068,66.3521,4.51453,-10.4903
23996,152.908,135.43,3.69136,-7.46879
23164,85.702,58.8682,4.44751,-9.8301
23348,114.246,115.396,1.06024,2.8776
51215,206.331,174.742,0.781577,0.315663
34006,132.225,158.986,2.57375,-6.98026
3518,118.275,128.673,1.08339,-1.68824
17086,198.776,215.132,1.65714,-4.51916
34279,155.461,71.973,2.82455,-12.7804
20510,85.1448,55.2769,8.34688,3.77631
14351,214.96,169.204,1.41189,1.44754
14423,130.657,158.365,0.752131,-4.40119
10795,140.129,114.283,2.55032,6.19295
25777,195.715,184.472,1.12743,1.43803
9657,126.399,67.4156,8.20458,-9.60333
2725,156.787,84.6869,4.08041,-10.3674
55724,116.079,198.526,1.86534,1.23229
40760,231.859,244.486,0.335302,-0.684964
38681,70.4674,73.1666,8.98798,4.69393
4663,240.013,253.461,0.854497,-0.74823
9200,85.5557,61.4721,8.59042,-7.63312
17079,250.795,254.139,2.16398,-6.48026
14941,209.669,227.18,1.26775,-0.985926
12772,87.2481,71.8873,3.38602,-4.54443
5217,83.7844,67.2807,2.89054,-5.11952
43538,200.839,215.086,0.355886,-1.33865
46294,214.493,225.283,1.01529,-0.579858
31243,229.926,244.667,0.776791,-2.10274
37443,107.832,101.28,1.54843,4.15168
8142,28.3879,20.1517,4.35926,-6.42277
39102,63.4559,41.306,2.61217,-7.60284
35472,83.1877,38.1958,5.04662,-4.38316
11423,118.873,87.852,2.85771,10.2846
55359,12.7484,17.5409,3.29663,7.72107
8844,93.753,127.595,0.811437,2.27932
41879,94.4826,98.9636,1.03588,-1.34845
45062,147.806,139.384,1.06252,0.322863
57430,195.885,253.536,3.55108,-20.5614
51744,129.478,105.833,0.836693,-0.646624
5999,86.3574,50.58,4.46519,-5.97504
43001,158.355,141.923,1.02114,1.594
19000,81.8116,59.8369,4.52055,6.72217
22829,98.3734,70.1531,2.54048,-2.47556
18460,173.302,171.801,0.723656,-0.722755
4554,116.529,173.759,0.946918,-0.498037
27248,143.526,193.212,0.596787,-2.70674
35143,70.5972,59.6967,0.831998,-0.659666
37991,141.154,109.782,3.32064,9.09972
21386,18.7717,13.8957,17.7405,14.8795
28377,76.9871,46.6955,2.63938,1.43062
51576,229.631,252.672,0.523838,-0.500645
41506,101.59,77.4293,2.06339,1.59972
53343,128.454,108.33,2.16807,1.40008
29139,122.743,59.178,4.25564,-9.92263
38237,98.0734,106.179,15.8224,10.033
5226,135.255,109.781,0.585371,0.47826
25504,168.745,165.1,1.87882,0.670878
23742,90.8307,68.532,2.00236,4.08397
32946,48.1438,47.2353,0.944057,-0.0656881
29018,101.267,62.4321,5.49466,-2.7872
20935,112.89,106.617,1.94342,0.410702
21161,74.1032,59.9415,4.07858,-5.06076
24281,250.173,253.701,0.448627,-0.376339
24013,87.8468,51.2018,4.01564,-9.69017
26627,147.243,84.5152,2.33742,-9.23207
36217,88.6803,65.779,5.77728,-3.27036
30982,237.1,254.525,1.17125,-8.10347
29950,160.791,98.7245,2.21988,-8.61271
13748,248.175,251.611,0.374595,0.106678
32908,145.976,138.917,0.922901,-1.41633
35119,126.511,129.082,2.51951,-6.20653
12295,29.4867,17.4253,8.61027,-2.54741
32205,135.162,42.3659,15.2799,7.33864
57341,130.232,119.569,2.9819,-2.82182
9637,71.6791,68.9608,2.3692,1.18785
46196,133.932,136.585,1.28004,-0.125302
53268,69.6514,68.2915,18.4339,10.6788
20150,115.519,64.958,2.42017,-6.52089
20747,194.602,199.055,0.856812,-1.25255
46831,150.004,156.406,3.01809,-3.83878
38373,253.531,253.036,0.130197,-0.0168065
46961,140.751,154.373,1.30347,-1.43289
48392,203.97,200.28,0.40553,-1.14753
376,198.245,154.26,0.960574,-0.528886
9400,78.5011,46.6021,4.67381,-12.2237
11580,202.576,156.237,1.16047,-1.53969
1793,171.16,164.801,5.52312,-15.9948
51128,54.5949,41.4516,3.30891,-5.38089
51647,196.008,197.313,2.0506,-1.69136
54069,78.376,46.892,5.98274,-7.87786
34746,123.826,148.082,1.03642,-2.353
12639,77.9887,118.065,1.40854,-8.13744
16962,143.331,145.795,0.967784,-1.21307
8368,201.093,137.82,4.55856,2.38548
40403,212.589,234.315,1.3386,-2.44328
11603,186.849,158.595,1.08426,0.213317
13442,132.585,85.1366,5.34599,-10.2423
5359,192.919,183.026,1.20416,0.431062
55781,197.351,221.183,0.765282,-1.12054
55240,228.612,236.556,0.787557,-0.762828
39594,150.163,87.9687,1.67309,-1.93817
13956,184.792,111.266,2.52894,-9.82451
4309,82.7409,121.555,1.83422,5.59926
8801,152.816,152.733,0.469787,-0.411294
22929,157.595,163.398,0.568049,0.74321
41793,113.021,61.5026,3.07405,-6.28395
18575,138.804,62.6232,3.01904,-12.0316
32044,82.4778,41.0879,6.6457,-4.7529
11039,71.8821,43.4903,5.30349,2.33698
28012,120.13,110.099,1.55113,-1.65315
53739,130.979,136.143,0.440474,-0.656844
51233,114.162,118.585,0.61489,-0.208302
25870,168.044,171.691,0.552586,0.0118422
49387,52.3229,37.2328,1.4521,8.46513
4558,172.913,235.794,0.595389,-3.03477
33560,88.391,77.4944,2.18123,-3.59555
37816,162.243,186.847,0.775671,5.09203
37290,95.9712,57.7377,4.51959,-12.366
28572,103.341,106.169,7.62922,3.90819
31621,252.186,252.552,0.155852,0.0356986
57410,57.7993,61.723,4.81169,-4.82393
7762,75.5033,64.812,2.85598,-5.62176
39806,167.435,148.341,0.74863,-0.366246
20428,178.651,110.195,2.34451,-9.44181
28645,237.848,241.671,1.09746,-0.233005
4820,84.2888,25.6874,4.67769,-22.3856
48731,217.953,246.037,1.09977,-5.32677
34140,200.837,206.277,0.895847,-0.838959
49758,94.5173,72.7997,2.4833,-2.01345
8634,112.27,101.938,1.35772,1.16422
2709,164.878,47.2287,4.15073,-15.7977
9261,97.4181,87.9381,4.39298,-2.52416
45462,146.233,159.373,0.792644,0.991699
7448,107.907,119.711,2.55109,-1.9985
39656,101.962,88.6316,2.48188,-3.97743
24437,254.846,254.873,0.112747,-0.0224422
31318,123.885,93.4769,0.769439,1.59037
14825,160.103,161.554,2.20789,-2.9704
51307,223.885,242.518,0.453885,-0.65555
47234,112.327,118.579,1.86054,-9.37884
21876,96.1055,58.1207,4.18116,-8.55606
42649,106.892,155.881,4.54158,-6.74923
323,47.2341,32.3166,4.80459,3.37759
56541,96.9523,94.7951,2.2022,2.47342
6662,8.63398,8.21446,0.745276,-0.234161
44967,139.909,135.451,2.29966,-0.042411
32870,172.158,219.703,0.921166,-0.531825
38604,210.244,253.922,1.35483,-14.4723
9538,239.616,241.238,0.745065,-0.658604
40764,160.772,162.404,1.0936,-0.852451
24531,250.355,251.357,0.70974,-0.390924
9306,112.72,195.991,1.85787,-0.0277742
41340,107.348,52.2709,4.00576,-9.83447
22685,141.119,135.727,4.25986,5.59686
19060,109.634,48.2872,3.28689,-10.7761
52414,144.103,143.767,1.12575,-2.4074
51924,50.5924,52.4267,1.29894,-1.4199
9152,195.329,192.443,2.61282,1.20532
16920,233.683,238.058,0.39739,0.507226
27865,59.0039,25.4922,5.99056,-10.334
21681,70.7692,64.1714,4.38121,-15.018
46085,85.7334,44.2703,3.84358,-7.22927
29849,215.549,227.183,0.646017,-0.433162
17056,130.87,83.6324,3.86525,-3.94777
16297,59.4014,45.6379,0.818942,3.73945
2180,157.735,127.368,0.776409,0.963765
42020,70.1419,47.8308,1.98666,5.69914
46084,183.712,211.942,0.499852,-1.59543
20947,104.52,95.0458,5.09448,6.97702
44013,133.498,70.2595,3.1541,-7.20059
22855,109.282,119.322,1.10936,0.383346
29718,198.533,194.416,0.541487,-0.431801
54068,84.4759,54.3978,8.15227,-6.53704
39457,108.172,64.276,6.42173,-7.40715
30011,120.448,90.5933,2.82121,2.3601
1737,58.4742,31.8333,4.48868,-10.942
46172,103.58,77.6989,2.11793,-1.23194
18646,49.6223,52.7567,2.41404,-6.20516
27715,119.911,83.98,1.82926,2.62914
29481,137.506,107.323,3.22486,0.265358
7724,186.57,187.811,0.525768,-0.665513
1351,123.83,113.29,1.01409,-0.842704
43418,159.457,172.272,5.8411,-15.385
20921,72.7117,54.9876,2.59053,4.7562
12702,103.415,141.653,4.39741,-13.3429
9203,99.9221,100.809,1.13002,0.911291
41035,160.455,151.66,0.681061,0.641831
45704,84.0987,27.5235,9.19291,-15.9016
1409,188.648,200.708,0.55943,1.00227
43684,170.555,182.207,0.64643,-0.604241
37083,166.076,201.889,0.817102,-1.80032
44782,197.054,184.236,1.95361,1.30123
13214,70.399,99.4573,3.12362,-4.67457
41274,56.8862,47.7159,2.21554,-0.979053
40892,165.373,144.473,0.941987,0.331174
48093,40.0744,11.191,5.05807,17.4395
2595,220.108,229.038,3.02759,-0.289717
19507,127.023,149.598,1.14735,-3.93865
26118,208.608,221.255,1.05787,-2.5701
5500,79.3644,55.5574,2.37439,2.23406
4707,244.548,169.621,1.73866,-6.58362
43265,193.287,185.468,0.581275,-0.679063
35623,148.527,111.648,2.88949,2.2616
40932,195.806,201.607,0.690182,-0.280834
44999,55.81,37.8445,5.48763,-5.32949
15249,112.049,196.056,1.13692,-4.05492
47128,201.58,158.97,0.632896,-0.601855
55213,153.989,200.299,0.913661,-3.22487
2360,119.568,98.533,3.02416,-8.54025
5020,175.617,200.511,0.896485,-4.13215
55153,87.8131,85.8735,2.16609,-2.94622
29205,34.7594,38.916,1.79902,-1.81557
46081,112.098,114.73,2.86519,8.77257
54692,133.796,114.097,3.05957,5.62614
1107,77.7828,78.9027,1.66203,0.0929442
52339,118.22,80.8984,2.35853,-5.10923
47523,140.536,124.562,2.77841,1.4487
31679,151.604,136.39,2.63492,-0.714426
30121,38.6617,37.4715,3.72662,2.57077
26022,168.574,169.94,0.609104,-3.35041
41443,110.445,105.817,2.11678,1.27472
16093,119.19,69.2053,3.80719,-9.09463
55330,220.802,249.008,0.90929,-0.750303
6771,179.341,165.276,0.904902,1.16936
17932,176.328,171.869,0.567976,3.31196
6119,118.15,90.5696,6.04637,-6.01727
42490,182.466,213.152,0.421441,-2.05879
27912,136.946,155.813,1.07504,-1.84695
32172,28.2367,25.1637,4.35934,3.13059
27616,186.852,183.401,0.50269,-0.222655
50180,106.171,109.027,0.917798,0.243879
428,118.47,59.9583,5.0113,-18.9055
55520,78.1275,85.4489,2.60096,-1.9569
598,217.691,227.939,0.950754,-1.2557
1774,141.046,133.438,3.1958,-1.64347
54216,239.811,239.352,0.198902,-0.113699
31226,184.057,163.865,1.41273,0.281417
31778,84.3195,60.6613,4.19669,-5.076
15152,178.034,186.169,1.26837,0.440681
52295,246.485,245.512,0.80113,-1.21163
52110,27.4162,20.147,5.1503,-3.67585
6539,196.316,202.976,0.845602,-0.869391
12377,124.222,107.388,1.82389,-0.409721
40609,222.169,237.95,1.15358,-0.448669
11876,44.7916,31.695,4.21425,-4.54481
30233,81.1607,49.4446,7.54134,-3.28799
10905,121.612,149.129,0.479506,0.252692
35146,202.21,198.429,1.14863,-0.470934
8616,163.78,224.917,2.78085,-17.2884
35159,219.364,228.022,0.61807,-1.04528
27283,191.796,246.471,0.720371,-2.84057
33592,232.344,254.312,0.650661,-6.1821
13727,153.006,109.316,1.85317,-1.00416
545,203.922,197.128,0.862948,-0.356834
682,211.361,212.848,0.393256,0.316349
11730,171.075,173.877,0.331704,-0.0804072
47085,167.4,233.38,1.07507,-5.59504
37681,67.301,47.6914,3.02246,-4.37712
47724,249.832,254.155,0.396574,-0.575561
56844,197.445,180.087,1.1102,0.408064
57315,104.658,63.4755,3.26711,2.47783
31042,58.6137,59.116,2.46334,0.350491
13479,129.229,168.742,0.976347,-1.80876
35430,120.551,110.777,0.866929,-0.17777
45268,254.274,253.921,1.33618,-3.68446
22174,89.5042,72.0266,3.59138,7.96245
31458,80.2292,104.415,1.43473,0.588426
30980,121.855,108.465,1.02758,-0.0263
16290,143.132,106.237,4.64133,2.0406
50731,248.043,250.347,1.06994,0.13435
41559,76.7912,61.8418,3.25133,-1.63248
29778,129.794,127.232,2.34084,-2.15821
54950,130.4,163.675,0.744629,2.40562
24376,138.163,105.776,0.553713,2.81682
44973,232.188,253.69,0.747135,-3.68043
29070,222.132,224.755,0.477473,-0.0029735
10949,247.742,248.969,0.761411,0.35913
30431,114.957,94.4335,0.974763,5.26976
1661,198.094,210.909,0.908868,-0.11525
49133,161.011,100.2,3.73821,-10.4
1347,120.867,103.697,2.16484,-1.49248
38667,212.116,202.231,0.629148,-1.4304
46312,232.642,210.545,0.562469,0.080784
44580,254.766,254.783,0.329825,0.00363637
48399,100.149,91.1594,1.09938,3.64283
19307,131.011,75.6727,5.96813,10.9958
57242,148.507,164.637,0.885725,0.336663
27810,113.651,98.2732,2.68091,-2.42753
23655,134.478,121.135,1.5708,1.60264
50611,147.901,125.579,2.54233,-1.91247
14129,156.076,163.927,0.912444,-0.115602
27159,79.7075,58.4669,2.29433,-3.79196
6541,185.929,194.665,0.367309,-1.72331
10086,54.9795,50.3457,6.26891,-1.64758
5986,92.8113,89.4125,4.61661,4.5394
53900,58.7597,36.242,3.1382,3.04126
40176,62.565,29.1546,3.40724,-7.28726
19157,115.037,117.365,2.34748,-3.6881
29559,92.2472,70.7326,2.62076,0.0594688
34321,173.016,119.779,2.4176,5.92061
48543,79.4046,57.0823,3.85329,-11.1
25953,242.315,242.462,0.260191,0.0945047
22012,156.185,136.51,1.8875,4.57554
30967,123.349,112.309,2.28317,1.38737
25820,122.32,183.948,0.776758,1.95108
49663,121.764,108.314,2.10331,2.65759
12556,123.992,67.7681,2.54325,-12.2965
49779,250.417,251.464,0.455983,0.198372
13663,35.8336,22.9363,5.26934,13.1564
36891,99.8773,98.5883,3.02258,1.0503
47064,191.598,193.992,0.635241,-0.358871
46861,129.407,105.869,5.95803,-0.596281
48696,177.14,188.505,0.619186,0.610266
54961,47.7559,41.3233,5.13363,-5.10201
54743,152.918,162.163,0.622567,-1.27244
47708,245.545,241.969,2.0525,-0.553907
2362,129.574,120.301,3.14448,5.16036
27036,114.47,81.3088,0.985323,0.0339975
30759,151.59,135.069,1.08444,0.973966
57266,66.5625,39.7175,1.08439,2.1189
12057,194.129,208.904,0.55782,0.429151
10893,65.0026,133.246,5.18177,-1.74281
38654,86.0823,61.1944,3.34591,-0.776052
12221,170.015,125.044,3.85232,-3.41133
37159,153.403,144.558,2.30455,-0.364024
15027,77.0743,53.4347,4.62964,-10.2269
47907,170.631,173.8,0.345608,0.425384
19345,249.265,252.652,0.288343,0.309504
25961,223.247,244.257,1.32246,-3.22966
14986,89.3322,88.6655,2.82673,3.41106
32030,138.677,180.475,0.883514,-3.00296
11702,119.211,113.252,2.82692,-4.92856
25021,110.505,84.0832,1.01225,1.04266
39203,181.207,190.517,0.803419,0.525608
35442,112.856,107.309,4.19768,6.7417
21616,175.473,206.233,1.24581,-1.45235
27022,190.657,179.116,1.58267,1.22074
