Key_1_1,V28,V30,V51,V52
29889,80.3558,-3.13956,36.0358,12.7786
49520,58.3851,-0.0243307,26.0289,11.1238
53713,79.4,-0.21492,40.6923,15.9563
19450,67.8734,-11.6853,12.5071,12.0603
42118,45.1892,0.121443,67.6807,9.27396
27186,78.5157,-0.0856689,56.7684,19.0581
14186,41.0666,1.50893,44.9683,2.45234
39272,76.7728,-0.96347,0.456165,2.51884
18967,53.2486,7.12714,42.4614,9.53152
8225,59.2863,1.60638,53.6054,22.4434
1245,61.3802,-9.48744,25.4278,5.94601
44209,97.537,6.0559,49.5358,16.3642
7711,70.2953,-1.81388,33.7444,11.9213
22319,86.9783,1.38183,30.3824,11.4525
9628,83.3896,0.151509,33.6872,12.9415
38559,71.9187,4.3134,25.171,19.4042
8418,63.9933,2.95152,33.0666,8.01682
2254,81.5443,-14.4597,32.3148,22.2008
44068,62.316,2.72849,62.2914,2.75365
5056,93.818,0.283344,5.57999,11.0785
41097,56.9929,-5.67978,69.1851,5.29884
29605,86.8576,5.66388,10.4487,8.48856
19256,66.5416,5.02927,34.549,19.0535
21818,64.5424,15.3965,40.3763,13.5061
25540,80.6259,6.61937,14.1774,10.5647
43209,77.8374,0.356463,9.64645,14.1247
55944,74.3444,0.751851,53.2784,7.19466
45394,99.6654,3.28835,35.0738,13.8654
23776,50.2822,-1.25454,51.1401,6.42122
50073,61.4023,1.10291,25.7867,11.3346
46449,78.4196,10.0786,12.5417,9.69385
22718,99.9936,-3.60452,60.6764,10.6796
27394,70.8007,2.33845,58.0056,14.8283
33244,66.794,3.07422,68.1728,1.61133
51504,64.1835,13.3742,8.67709,4.62284
2808,51.4831,-1.36359,27.6669,19.246
35492,76.2923,-0.302217,69.8986,5.46331
9539,66.4874,-0.014524,31.8589,19.5578
48039,80.0579,0.259618,23.1323,8.3101
32049,95.0301,-1.00189,27.4967,8.39522
39703,74.9804,51.1487,44.3647,9.20993
57362,67.0122,0.889158,10.4495,16.5145
51573,58.7519,15.9273,35.7529,5.03313
3969,78.3902,0.0325668,51.7189,9.43704
6832,61.7404,-2.83349,74.6695,15.9665
40473,87.3794,-5.87961,34.7993,4.15423
54593,51.9339,30.7843,7.75258,6.58988
9947,98.2353,-1.16357,42.4754,23.7477
27289,64.8684,3.365,31.8658,11.4979
4539,42.527,2.15827,52.3251,3.77906
51533,60.267,0.36976,10.0487,9.56576
22460,70.0401,-7.42257,36.7243,4.88705
39494,76.272,-0.196725,8.09528,14.4122
27828,63.5488,3.43543,60.2327,16.1302
53223,60.017,6.68342,4.68127,8.45021
26824,54.6182,3.27866,45.6999,6.72518
36917,58.2157,4.69266,57.0231,11.7101
40507,70.0158,1.51497,34.0287,10.3487
23196,65.3147,0.41533,43.2125,6.99186
20607,53.4892,16.331,18.1751,15.7114
14511,79.7983,0.357509,12.7755,9.70744
32190,86.1814,1.6245,30.9908,7.20123
33197,64.4583,-0.623765,25.3331,5.99365
29344,80.7138,5.42483,22.908,5.67912
20018,44.3544,-0.855169,23.409,8.8762
7608,78.0159,6.43041,10.5935,3.88764
39269,54.4263,-2.08733,33.6685,11.7949
24605,98.1004,4.4112,36.7367,14.7207
18215,43.362,-3.15658,23.369,14.2209
19991,82.5205,6.41554,44.0288,13.1895
14762,89.4794,-2.28902,76.7489,18.148
25032,74.6944,4.10135,28.1422,5.93499
47128,44.9967,-0.378297,72.1205,12.3678
31349,36.1422,-1.28572,7.96958,17.3841
11803,64.2372,-1.31721,74.7316,12.9647
22987,78.787,-0.0148182,21.1326,1.05729
21554,76.3206,-0.140182,62.4083,6.68956
14934,99.6187,11.2231,27.952,3.83447
13178,46.9825,-4.71638,25.126,12.8051
51027,99.5234,0.613797,7.31426,1.31353
1424,83.5322,-6.79543,75.6009,7.38103
5906,60.4279,0.130112,32.3288,15.4638
52792,65.6799,0.583041,18.8505,21.8786
34520,81.2986,1.32575,14.9162,7.20616
38581,82.2911,4.83207,41.6455,20.3854
43431,72.0601,-1.97365,28.1208,14.5821
45218,81.7585,-0.579254,46.569,3.97769
6402,93.5175,-0.202577,41.3536,5.15033
27093,80.6838,12.3068,15.4299,9.80353
55731,44.2125,3.7571,20.1132,3.28868
17717,71.2581,2.8776,7.443,1.54839
47937,88.4573,-0.271163,19.6883,14.7729
38810,78.3321,4.51388,12.904,5.08897
556,70.2429,0.875596,13.7409,2.78772
31270,73.3352,4.60418,51.0767,3.25336
2534,82.4247,9.21016,61.1582,14.8689
13182,66.8382,-2.74494,12.2041,12.8726
30688,75.3555,0.190079,50.3178,2.93554
35476,38.8214,5.55791,9.56724,1.74191
29202,54.393,18.4987,8.84191,15.4308
25800,66.425,0.330245,7.618,7.59212
44283,95.5304,-10.4894,12.6007,1.71345
26972,79.5205,0.510319,75.9412,14.1136
19217,72.8354,-0.54622,61.2914,7.84401
17498,60.174,3.51276,29.0134,3.26456
35647,76.1795,1.35558,19.4668,10.8995
18181,64.8628,3.53902,67.8866,8.65234
50865,62.7968,4.93949,16.0871,3.94174
37385,51.3943,11.1098,29.8116,13.1135
3963,43.8678,4.32913,31.6018,17.7307
28065,69.3576,-1.05592,38.8255,14.3189
53105,82.2498,18.1862,57.8974,6.75883
39355,64.09,-1.75854,24.6693,18.4929
40064,81.9394,0.191333,47.4527,20.4772
1216,64.8291,-0.963126,34.6524,14.4185
48066,51.6227,-0.451194,71.0696,22.928
55956,72.1113,0.00255919,48.5313,12.2623
20804,45.1921,-13.6863,18.6614,1.89663
54816,66.8483,15.8042,40.2988,14.6246
16913,67.3123,2.29446,62.4578,9.89615
52564,84.0266,-2.762,22.1899,3.35486
55166,91.018,2.71226,48.3479,18.0848
24308,60.2689,-10.6863,51.7444,12.047
29105,82.6944,8.41481,65.9347,4.32533
1231,99.4934,0.141117,46.7683,4.14786
17419,72.6759,1.98668,64.764,10.4264
44756,81.243,-0.564512,65.9347,7.11552
17014,33.4195,-0.212052,63.7617,5.76248
32811,74.8551,-2.87569,41.497,2.41481
34121,76.3503,-1.84515,4.85197,11.6195
2806,81.1241,-9.03911,41.5404,16.0463
42057,47.2216,0.744765,86.6935,3.66155
10962,76.1357,9.88443,26.9426,13.3705
7997,82.3057,7.90919,8.28414,8.2028
20460,44.1519,1.97124,27.3857,16.1675
16426,82.2334,-4.06645,3.63649,8.50882
6633,64.1777,1.87201,45.1004,16.9895
1636,73.7048,13.7685,16.8711,1.79196
7794,59.1226,-1.98845,10.8517,2.23486
36547,93.5669,-1.75602,39.8154,10.726
800,57.5441,3.06655,23.9977,12.5728
25347,82.7876,2.15129,14.3096,9.9847
29613,70.4384,-1.80225,34.5306,10.3092
25367,88.98,-4.12205,32.2128,19.2842
47930,79.9842,4.01562,16.736,16.7653
50146,78.4598,-6.93911,9.01216,3.96935
40920,72.0549,0.558712,56.255,3.95077
20715,86.4083,4.45312,65.0099,14.3893
6099,50.3517,1.18577,36.4848,24.0426
47740,99.6143,4.27401,27.1145,14.1482
37259,67.246,0.224213,21.0579,12.4991
25176,66.459,5.88333,15.8217,5.89169
54102,57.243,4.04435,61.5771,9.93292
15328,75.8009,-0.162698,16.9339,5.90669
14927,74.4825,-3.11572,25.9671,14.1456
43261,52.0534,-0.660161,3.85759,1.31119
36873,14.3071,5.76917,61.977,8.77959
56235,82.1942,2.50952,48.4511,6.57713
7414,75.6829,-11.2811,42.6842,9.09299
40304,69.4374,-7.13076,30.5058,2.48281
55590,77.2413,-0.215639,10.8874,10.775
57498,85.4301,0.950234,15.0621,5.24109
24904,72.5528,-2.57602,10.1267,13.7009
22118,88.7022,-1.07661,36.0375,4.00656
11561,15.2627,-0.384124,34.9743,0.0155952
50995,88.7798,2.64009,40.4836,11.8491
33804,98.6658,0.111039,24.4933,13.5663
9230,61.7315,6.58715,61.9507,3.90623
23281,99.9569,0.381269,21.5835,9.38963
35184,57.5403,3.87971,6.03256,20.1049
180,66.755,-16.1689,39.1392,9.64641
51021,79.6241,-1.5401,41.6675,13.704
3649,83.3432,1.58587,20.7399,12.4298
46554,89.9991,-0.390924,42.9269,1.6091
20785,82.6469,1.08043,34.1042,18.5874
26385,52.2489,0.852136,43.0504,3.4346
54222,45.7181,5.51221,11.5222,8.80534
48389,82.1596,-4.6489,41.3071,13.1232
45365,91.8013,-4.69917,11.1201,11.6976
31038,82.6188,2.34519,10.2699,13.4579
31176,38.5545,1.29796,26.1548,10.314
34117,74.6462,-1.51717,18.7786,2.14502
4153,71.4697,-1.33819,15.9647,12.3917
44141,60.1394,9.34853,5.366,2.28478
21052,76.2497,-0.562205,30.342,15.1946
45287,53.858,9.44842,35.3211,21.473
33175,76.6431,-0.416668,33.0548,6.55943
15123,50.9947,-2.52223,13.9148,7.3871
27741,70.28,-0.220779,22.183,6.84268
13155,73.7582,-0.03032,12.5893,13.3445
17812,62.8174,-0.421937,61.9268,5.71107
43152,78.6642,3.76471,29.0672,8.05338
45683,72.3553,12.7055,51.3504,8.76695
33167,84.5954,2.34145,0.488268,10.8453
19573,91.4533,2.50747,54.0965,11.4218
36899,59.5954,8.81438,18.2261,6.99718
32894,53.4214,30.3304,24.6334,6.95713
2986,87.5723,21.9302,55.4523,12.0695
55961,84.1544,3.30731,29.9806,12.5765
47012,57.736,-0.0580666,30.3758,5.66863
25283,66.8304,1.47643,72.1114,13.349
36131,86.3188,7.64122,4.94915,15.6694
24721,69.1926,1.43877,27.2132,11.9945
31723,56.5994,7.1997,24.1352,2.82969
33212,28.0796,-13.6747,62.0753,4.67133
2198,76.3826,3.48113,24.1864,19.0714
29640,91.4582,15.1632,31.7747,6.3327
27147,90.8399,2.04245,48.701,0.902665
48861,66.6788,5.94197,21.4699,3.07325
3559,53.7038,5.44488,37.1105,1.69829
13742,69.1192,10.5255,12.4306,2.44844
40322,68.5898,2.66203,22.1196,14.9768
5834,93.266,-8.18335,41.9875,6.29156
51500,71.0945,4.97131,7.23326,5.69954
53056,87.2088,14.4123,13.6999,21.8898
1284,47.7941,22.2104,75.1807,10.4953
5701,52.9316,1.06614,18.095,0.00239879
50256,68.1236,0.222434,6.61202,19.8292
4172,93.9881,23.7553,7.75081,18.8875
9489,62.3365,0.916305,17.5221,5.42895
34381,86.5027,7.81524,29.6263,24.7118
12734,72.8585,0.493617,4.51055,9.94128
57310,60.5737,4.52249,12.7864,13.3497
7353,62.9676,1.81101,33.926,1.0193
29717,49.2702,1.65347,35.0135,5.46052
20937,64.27,0.917016,67.721,15.1242
54781,62.8522,1.62525,45.2326,12.9993
5358,80.5247,2.26906,32.5211,18.7426
9667,79.2733,2.67127,31.4248,3.96265
18719,74.8951,-3.04953,71.8137,10.0919
37486,53.695,0.156002,47.5442,10.7754
52451,53.3323,-2.30488,18.5102,4.97445
45124,41.2729,3.03794,11.7901,2.20517
14076,99.7241,-1.97691,67.3768,12.1795
33004,47.4323,13.7888,17.6256,14.1771
32142,79.7616,0.27525,43.877,3.77254
22081,76.7393,1.59592,37.6645,5.70822
20368,67.6412,-0.279272,39.6857,13.2036
43539,79.1051,4.66276,75.3415,2.83601
5243,53.3071,2.80426,72.622,19.465
4675,68.4871,0.544981,33.9675,7.54033
39267,59.1865,2.048,61.2934,11.1059
18567,61.2671,2.6874,13.5471,8.27455
37502,78.2639,3.70104,43.0401,6.97822
9626,86.9211,4.38707,18.739,16.6477
29698,59.4402,-5.11194,31.6807,11.2417
2654,96.3119,-1.30024,37.4635,20.7191
55705,77.2591,-2.03758,73.2198,4.29349
41626,63.8575,13.7089,49.3138,7.97123
35982,62.9826,-0.794018,21.6087,13.0092
1893,59.8073,-4.08007,16.6213,14.2247
29289,70.551,26.9142,27.7388,24.5529
12749,61.0403,2.85877,28.1589,11.7936
21962,64.17,-1.08118,39.0392,24.4956
55466,61.6019,9.51056,9.42451,10.4969
11028,81.0347,3.91963,8.52672,2.99266
28336,69.6371,0.257865,3.28199,5.81988
23994,77.8874,-0.241387,65.4686,19.3674
37285,53.595,1.47489,51.0466,8.49929
31080,65.5484,3.9967,45.2902,12.4978
23401,81.7451,-2.50067,6.73553,2.39603
51478,70.5876,3.09389,17.1561,20.8434
29770,69.3638,2.93301,33.2141,7.71926
56784,56.9233,-1.55183,28.9286,13.5205
7221,62.6523,-10.3619,42.6118,7.60486
40148,93.1605,0.823392,13.8248,5.81862
43003,73.9588,-0.245002,11.0624,13.0603
48000,51.2992,-7.2884,30.1152,16.1777
17889,85.2145,-11.6368,31.511,7.96251
52497,89.8748,0.964844,24.5203,2.47266
11229,37.0674,-0.77985,80.0663,21.5494
14152,59.8683,0.27448,53.3106,13.2039
2672,68.7023,-2.02181,40.8408,14.5611
15988,64.3684,-0.896371,19.7555,12.8944
7006,56.5276,6.48839,54.7113,3.63311
16656,85.1422,-0.590492,39.5295,5.97253
42813,81.4028,1.96659,65.0178,12.3108
22213,76.4403,2.86313,51.7968,18.6763
6698,59.3929,5.11477,64.5501,9.60509
27172,52.6703,5.4124,27.0135,14.5041
46250,70.5712,9.32927,21.3282,27.4889
24187,57.7001,-0.33383,23.3726,14.2086
20204,87.5263,-3.39431,71.7291,14.7318
23723,70.9674,2.53267,72.2553,21.0956
40204,88.5287,1.32203,33.2385,5.94996
40369,89.1419,2.79228,28.1226,18.4856
8270,69.6906,0.193448,13.0978,2.12703
32528,62.2715,0.456284,39.2755,5.1045
39919,88.1237,-1.76709,61.6606,13.6925
12317,68.5112,0.86733,12.8162,7.28662
4215,49.1102,1.43131,32.1283,3.50844
39836,85.6784,3.19313,48.313,6.32001
41905,58.4143,-1.52285,16.7884,4.78536
53843,75.8983,3.98873,66.0698,0.3418
18402,83.121,-3.2643,41.724,9.27998
34835,71.6408,-0.467023,61.6991,3.3218
27235,80.686,4.49414,56.3418,1.88553
19882,76.6314,13.0645,26.9674,11.3533
19100,85.3236,15.9557,17.4446,12.6123
18302,94.2289,4.52754,14.8367,9.37184
16390,73.5742,-2.70822,49.5759,19.5161
38044,70.7827,1.43685,31.5965,3.54769
19120,57.8991,1.02877,45.2636,16.3975
6140,67.7026,15.4249,33.9736,13.3877
40282,80.2471,1.14613,18.7272,15.9441
24659,78.9064,-0.648822,13.0102,4.93068
16231,76.733,16.1744,53.3602,5.83575
41608,74.8778,0.398661,48.0489,10.3264
31421,63.8405,2.65426,25.7984,11.423
12024,73.324,-3.5089,46.3456,9.98922
42276,65.6005,3.07106,38.8077,3.32272
38144,58.4157,-2.28161,13.48,12.4969
34000,98.6107,-1.83397,54.6626,15.7453
51838,77.6879,9.81652,8.60778,3.01619
47328,55.0316,-13.9451,56.3612,19.2038
39423,77.6616,5.09653,34.9276,6.70461
51690,72.3252,10.8856,54.3654,11.1425
8181,52.7764,0.270482,4.28677,11.9256
20809,78.1012,0.998351,18.8936,17.0566
47530,66.774,-4.10462,34.3224,1.19131
1608,76.5533,10.9754,29.3503,21.5362
29069,52.9034,0.699123,44.7634,3.24468
23227,99.2574,0.0827814,13.4605,23.9667
10876,59.3699,1.38633,4.44574,8.32261
44463,45.9967,-1.06827,33.2281,12.6852
53989,77.957,-0.395693,40.0536,10.442
35640,59.1168,7.31934,45.8727,8.36443
9619,65.3559,1.25053,10.8979,2.26442
37045,64.1073,-8.18643,43.925,18.8432
12270,64.9435,-3.40905,43.435,17.8306
50726,57.9633,0.166061,71.3049,10.7321
11638,76.9105,3.38061,11.5585,4.32599
9424,91.5682,-8.90858,44.8638,15.5284
41195,60.9032,-0.643192,7.88354,0.533096
15986,55.3284,11.0978,29.7612,1.56265
16230,65.5862,0.321609,8.44771,11.8801
22263,57.1728,-1.07832,66.6518,8.83813
36579,61.6957,4.05071,30.0832,10.6719
21476,38.4306,0.755317,25.7225,8.11235
8815,47.3343,-0.50985,63.1823,17.3581
56135,72.5679,-15.538,28.1552,10.5581
52752,45.2281,3.55171,42.1103,10.797
43809,47.6219,-3.34258,70.8056,8.03462
1919,78.5075,-2.92263,42.391,13.9417
40656,37.5362,-1.56068,18.6229,12.8161
5398,71.9095,-1.73283,63.1031,0.254307
41704,85.4662,-8.30889,44.9644,11.0182
9412,84.7615,-0.0692691,31.4861,11.2052
35282,65.7564,2.66358,22.6567,13.031
14898,75.487,0.325744,11.2341,16.054
13869,62.608,7.08726,9.94955,16.037
54499,80.2352,1.15098,21.4229,2.68156
3865,52.0654,-9.32961,20.8716,2.4397
591,54.1428,-1.13844,60.8425,3.03623
56030,53.6149,0.478712,15.321,12.333
50942,84.8922,2.11992,37.5748,1.10746
16024,55.4093,2.74371,42.9891,11.8882
11873,61.2444,-2.14008,22.3816,10.2244
27215,90.5482,11.9959,4.43489,13.8838
17870,61.6011,-3.28118,35.5745,10.0289
54357,63.7487,3.89326,20.7924,10.6335
18319,71.3233,1.47833,30.8328,13.4633
14177,87.5992,5.53118,62.7558,10.6058
39384,49.0678,-0.0861279,60.1659,12.1329
20369,80.2448,3.28724,49.3138,14.3619
54770,81.9524,-1.47269,17.624,6.29198
28468,33.2762,-5.59447,68.4439,5.52568
26437,71.2726,-5.09734,5.46569,2.62429
45999,74.8516,1.48285,12.555,18.4338
475,82.7836,0.632306,18.6537,12.6838
27766,62.5678,-13.8254,31.8218,15.4099
54854,82.8239,6.34006,51.9824,13.9044
33646,67.4569,-8.28928,42.1564,18.876
43845,61.7708,0.313481,54.0575,5.00721
35681,62.4319,0.759946,13.1207,5.38342
16183,61.0652,-1.46211,20.549,14.7941
44140,99.7354,-0.450775,10.0083,13.4908
10668,60.1519,0.343851,38.5674,4.84149
46510,82.3182,-0.929078,8.22419,7.45362
45069,62.1589,7.6586,31.4389,10.0723
3979,99.9149,-4.88664,39.3765,9.62692
45515,88.7535,2.08824,26.2182,3.78443
4575,80.4491,-0.0443319,19.7645,7.77767
45138,87.894,-0.140024,12.803,17.4615
212,53.0508,4.01492,1.90331,18.3903
36931,43.7458,-1.13169,57.6113,5.50444
7872,79.0037,-0.0277226,2.45074,12.0581
27161,89.0162,1.11398,45.2832,10.7286
31070,58.5508,-1.07266,31.6765,14.3913
30491,82.6527,2.2723,46.8839,2.06953
4711,66.8362,2.05,9.21396,6.14264
7927,84.2746,-10.1344,23.9898,13.5464
50216,74.4324,-5.66612,12.7445,14.7181
28595,70.4717,24.5267,55.9495,6.54969
4451,71.6145,3.30862,14.9054,5.96061
37099,58.0071,13.3167,58.2851,12.5102
41501,62.3406,3.35822,12.7655,22.6765
10466,55.7146,-3.31691,21.6845,14.6068
56564,61.8937,9.40893,16.2713,10.2345
43646,66.8659,-1.63586,15.7683,8.19755
38407,68.0208,23.317,66.9278,15.7906
29636,48.1747,-4.2034,50.4731,16.0369
54079,54.3797,5.77665,10.4548,9.05039
45809,73.6732,2.81781,32.4509,10.0921
39193,57.2528,1.30405,48.8395,17.2983
50822,64.2583,-7.59281,61.0945,14.9926
5664,79.4885,-7.80583,59.5409,20.8736
276,56.2504,-4.74529,37.4999,19.6003
12795,72.2833,4.01549,49.783,0.972735
28940,76.5807,6.68723,59.6933,6.40033
16750,55.235,-7.8384,13.5945,11.0905
45774,59.4979,1.59922,18.109,17.3245
25314,37.7502,-1.28037,56.4541,3.70457
1119,93.0998,0.189475,21.7127,12.9539
34945,64.9624,-0.0994699,59.6033,15.2625
10643,57.6749,3.77349,26.9415,1.61441
46333,63.9907,-1.00118,26.8268,15.3759
52151,89.5512,1.72752,24.4306,6.3011
20860,62.4648,-0.177399,18.1908,17.8174
27473,73.3753,9.94226,11.7914,19.3833
18356,73.0946,7.1547,34.2436,15.9848
56834,57.0269,4.8083,13.6021,10.5752
6649,60.7056,-2.21723,40.7573,12.5482
34254,66.1718,-2.2424,28.5955,10.7474
26503,56.3652,2.26497,46.2066,5.89693
7722,66.45,0.0826785,82.0443,10.0116
19436,64.5389,-1.53565,42.8796,2.06241
18738,52.4638,1.27141,13.8153,11.7998
40202,78.7181,0.643956,24.8415,5.23049
41329,54.2491,-3.36606,68.1715,20.5897
17614,65.5382,-9.1999,8.11094,9.75702
27077,63.2371,-0.377216,49.168,2.35784
57079,99.7516,-8.21455,12.7764,1.39718
25420,60.3832,7.00435,43.0653,1.80431
3583,80.4822,-3.89864,34.3736,8.86151
41228,67.8621,-2.78618,45.1478,13.8527
35893,80.296,1.45226,17.8724,15.7003
14691,89.5979,-8.2214,48.3585,10.8852
47189,90.355,0.89777,24.5508,10.197
25774,77.2938,-2.49369,25.0809,13.5945
20655,60.4937,3.0564,24.4664,12.2846
30865,44.0311,-3.43623,15.1176,16.3628
3319,82.8119,-3.05499,42.1995,8.88855
15061,60.6125,1.87836,36.8503,19.7588
1536,69.4723,9.97643,63.8448,0.587335
34391,70.0491,-19.0212,16.6001,14.2797
26076,94.7643,0.842523,15.1049,18.3005
41680,75.8365,-2.44512,40.4754,23.9013
35280,79.0707,-0.434637,66.8035,7.87796
20251,91.4,2.1001,33.9592,17.4936
20230,52.4837,2.38951,40.2408,7.06752
25814,79.0922,5.48276,21.8778,18.3538
13450,86.7878,-0.210163,24.7812,6.35099
29088,75.3821,8.36076,3.49849,15.1846
11812,38.5152,-4.1716,61.7432,13.7179
57577,66.3103,-0.0531621,54.0303,19.71
23417,77.0133,-4.57577,50.2999,19.2856
23441,81.665,6.35141,59.7885,13.3868
29427,54.5563,-3.20766,66.9059,2.20392
47556,64.9882,-9.60032,21.9152,23.4356
19510,61.8789,-1.30465,19.0942,17.6845
14956,69.9585,37.487,19.5908,4.18596
33470,95.851,2.19094,53.0213,18.0947
40951,95.7499,1.85286,25.7695,2.75666
3272,62.4847,4.37897,55.4564,14.122
50591,98.3552,2.51745,34.6932,9.11324
55816,53.358,5.02022,47.7225,13.4657
10108,67.146,-2.61995,53.0999,9.80648
30891,67.7722,12.5309,51.4303,6.50201
9484,47.4977,-4.40627,54.4052,11.4468
52524,69.5236,0.127247,17.0521,12.05
48814,44.2534,1.5002,54.0463,5.07956
37448,96.1018,-4.46495,50.303,14.2702
46544,51.5725,3.13018,11.077,20.2352
22444,68.241,0.00442186,13.5982,5.81885
41325,85.873,0.502935,45.2418,3.0982
49060,76.5469,1.79558,81.2685,12.3665
55798,68.6225,1.52111,81.7822,7.57838
45483,76.346,1.73948,7.49854,13.6055
44044,78.2791,-3.9426,23.6965,0.884837
43966,76.8729,-11.1897,42.8497,17.119
41658,73.591,-4.33322,40.9911,4.72282
31481,77.3353,1.32818,46.0526,1.47817
41309,96.8777,1.79703,47.2768,10.8762
36575,56.5408,15.714,32.8447,3.69421
4765,71.5319,-2.67892,79.2859,7.87507
52494,59.1368,7.39381,40.8065,5.82931
2773,92.5247,3.63581,51.3688,13.1134
23556,72.2523,0.27314,11.3998,3.90285
38767,84.9086,0.638097,53.6212,18.1537
4683,49.0227,2.73608,26.9814,25.1395
13817,54.3746,0.583207,34.7122,2.53251
29122,63.0728,-3.22487,30.0715,5.10009
22696,63.4547,2.143,34.6043,11.545
42238,77.3145,4.8382,43.8307,3.30866
49847,75.0046,-7.35867,45.3268,1.86088
4547,84.0157,-7.70569,39.7475,0.148705
2944,75.5453,2.38704,74.3614,2.46872
8329,98.772,-0.847197,30.6777,15.9794
39657,80.6412,6.36597,35.0182,5.22226
36689,83.7335,2.00806,26.9172,13.2495
17917,70.5602,8.73868,14.98,12.0958
24747,67.3601,-1.82104,58.5562,26.4387
173,86.5729,0.58627,34.6052,6.21543
37892,43.9021,2.78432,8.12722,4.07667
43447,74.4486,0.692744,8.31194,6.98718
25756,42.6055,-3.40888,14.367,16.5909
32032,96.5061,-3.75447,69.6011,0.145715
11936,73.2716,-4.54819,37.173,14.8745
26248,58.4328,-0.483315,44.6318,10.2861
27286,93.0846,1.24642,69.1263,14.6791
19010,70.8321,-0.583627,58.688,0.679208
49601,95.5874,3.33058,43.7717,17.6026
