Key_1_1,V36,V41,V50,V44
22718,2.28283,0.18041,-2.10542,76.314
27394,3.18402,0.603551,0.724498,215.735
33244,-0.21602,5.04458,0.628541,138.571
51504,0.532807,3.52442,6.35205,111.027
2808,-0.0551208,-1.55667,0.151174,111.55
35492,0.635673,0.456784,-2.22354,177.018
9539,-0.761783,8.18177,0.857973,124.864
48039,-0.053045,0.116868,1.55859,110.692
32049,-0.84705,0.345194,0.0790469,10.49
39703,3.82062,-0.146632,-0.873028,162.281
57362,1.29509,-0.560961,-0.408583,73.573
51573,0.0541576,-0.354357,-1.07315,138.327
3969,0.308419,-0.175939,0.117805,69.4041
6832,0.838796,0.290641,0.761014,110.055
40473,0.274209,-0.728415,0.362045,122.76
54593,-4.11571,1.10444,0.112222,193.975
9947,0.267219,9.47119,0.610698,135.078
27289,0.159951,3.04665,0.744138,81.091
4539,0.211297,-0.43092,-1.59752,111.519
51533,-0.787067,0.692979,-2.50005,90.2739
22460,0.932853,0.226407,1.25838,162.64
39494,0.493149,1.28022,-8.91253,117.026
27828,0.0916961,0.0164322,-0.182088,17.257
53223,-0.816006,3.27411,-3.22421,62.8408
26824,2.88699,0.639008,0.534357,126.617
36917,0.591593,-2.21045,1.46004,128.886
40507,-1.85844,-0.00486025,1.25538,82.0811
23196,1.43814,-0.742761,-0.827682,62.4867
20607,0.258657,1.51386,0.711887,100.854
14511,0.763774,-1.36847,-0.785207,63.6074
32190,-14.1352,0.353288,-31.953,252.4
33197,-0.661011,3.57041,2.39947,209.506
29344,-0.700069,0.221105,0.7307,144.385
20018,0.188395,-0.741361,0.277535,19.7463
7608,-8.1651,-1.44669,-2.49735,68.7707
39269,-0.683823,0.564278,2.47626,84.4582
24605,-0.239118,-0.235168,0.550144,155.233
18215,1.63347,1.65643,-0.288006,71.7097
19991,1.73163,-0.123289,0.76949,55.0737
14762,0.363745,1.81641,1.22322,143.776
25032,1.19367,-0.0789066,1.63814,143.42
47128,-0.0103307,-1.35194,0.545424,84.9225
31349,0.493844,-0.0445635,-0.403204,128.491
11803,0.394857,0.604157,1.2715,129.049
22987,0.560002,0.84393,0.240957,176.803
21554,0.30607,0.570212,0.897311,153.064
14934,-0.0112864,0.547161,0.156703,171.614
13178,1.15555,1.8006,-0.468254,61.733
51027,0.142261,4.04479,0.170877,120.37
1424,-3.90578,1.33925,2.447,76.6333
5906,0.292613,1.04931,0.279705,134.492
52792,3.54102,-0.0506773,-3.91353,97.1256
34520,5.15883,0.945757,-0.326688,171.775
38581,0.671844,0.153475,0.840071,104.738
43431,-7.88186,3.60727,0.228751,125.637
45218,1.72905,0.346037,-1.65694,188.545
6402,-0.0552386,-0.0665187,0.723642,68.5488
27093,1.30972,-0.400539,2.04771,203.55
55731,-4.09692,0.454833,2.91425,75.9006
17717,0.538355,0.123407,0.591326,80.7227
47937,0.152238,-0.915958,0.686347,91.3485
38810,1.27416,4.71787,1.67305,104.301
556,1.21968,-1.02374,-0.38263,97.9735
31270,0.760756,0.0183611,-20.2841,133.252
2534,0.219403,0.41341,-0.244294,7.6177
13182,0.143186,-0.35668,-0.841384,80.6054
30688,0.246986,0.264998,0.751775,248.17
35476,1.9141,0.158081,0.194526,93.6726
29202,-20.9401,0.326435,0.110295,87.9055
25800,-4.37225,2.69656,-0.376814,86.1489
44283,-0.258467,6.2013,0.0509482,170.166
26972,1.15046,0.228844,-1.29604,60.9737
19217,0.461599,-0.130124,-21.0304,92.1053
17498,-1.941,1.55839,1.23126,199.91
35647,-0.512018,-0.224219,-2.2692,196.582
18181,0.314973,0.166288,1.36799,124.064
50865,0.0773385,-0.806023,0.147161,104.99
37385,1.65304,-0.485629,0.837987,155.754
3963,-0.46221,-0.320861,0.806716,62.6472
28065,0.104531,0.0169976,0.304527,180.546
53105,0.395539,3.88386,-1.55875,182.032
39355,-0.566297,0.500267,0.0741514,95.5925
40064,0.495361,-0.886681,0.721139,67.9247
1216,1.42065,0.541028,0.698102,117.583
48066,-4.63578,0.514121,3.25232,102.528
55956,1.1248,0.224812,1.78225,160.694
20804,1.53979,0.430398,1.55164,129.743
54816,0.213501,2.99266,-2.02418,117.042
16913,-0.929611,0.281054,0.186974,70.8854
52564,1.59186,0.0785028,0.61558,133.712
55166,-0.0387461,0.105189,2.05815,89.9477
24308,0.738404,1.28062,2.35769,205.411
29105,4.11897,0.753899,0.896692,119.549
1231,2.40641,0.50066,1.20982,150.71
17419,-0.102311,-0.124257,-1.37495,99.7161
44756,1.63467,0.0827525,-10.3889,101.401
17014,0.800299,2.51381,1.67633,129.295
32811,0.663885,-0.346708,-0.160936,154.078
34121,0.88824,-0.0601317,-1.94186,141.385
2806,0.795987,0.679708,-0.343058,99.9088
42057,-0.403259,4.37157,1.43766,174.417
10962,0.55525,1.20847,1.60936,113.447
7997,-6.17031,0.019709,1.39202,53.6546
20460,0.376089,-1.05425,0.103034,86.8343
16426,0.35265,-1.12449,-0.171857,167.192
6633,-0.206704,0.260825,0.0101291,102.279
1636,0.327649,-0.149506,-9.1501,206.335
7794,5.08728,0.8125,0.625472,236.943
36547,0.863784,-1.71112,-0.122976,32.791
800,0.973703,2.03958,0.798373,196.712
25347,1.13806,1.34658,-0.338502,83.6506
29613,1.49646,-0.765235,6.00987,70.0251
25367,0.989131,0.682686,-0.340815,36.7353
47930,2.78753,0.345213,-1.08177,93.4899
50146,-0.233431,1.42171,2.00339,254.702
40920,-12.3752,-0.239724,1.55089,217.36
20715,-1.24607,2.61732,2.52525,140.925
6099,-0.406364,-0.478574,0.587894,184.33
47740,-1.10271,-0.151033,0.642142,87.3987
37259,0.914519,0.133102,0.352106,157.451
25176,1.25076,2.49479,0.491679,184.785
54102,0.654187,0.776487,-0.916712,156.732
15328,2.02356,0.935927,1.28068,15.9756
14927,-0.347187,-0.794773,0.0663239,231.507
43261,-0.232978,0.878265,-3.06768,108.456
36873,0.701996,0.271073,-0.245065,116.168
56235,0.794167,0.605614,-1.78683,77.3055
7414,-1.14099,0.461842,-2.20689,128.567
40304,0.0250902,-2.55993,-1.15744,214.372
55590,1.3878,-1.40694,0.0932843,243.39
57498,0.366015,2.3434,0.49488,87.8998
24904,0.636288,0.624536,-0.313718,182.256
22118,0.972836,0.654866,1.84009,121.178
11561,0.612085,-0.185217,-0.162253,125.476
50995,0.909305,1.16005,-2.74534,104.462
33804,0.458151,-0.438954,0.894757,145.607
9230,0.431883,1.50569,-0.660976,74.5547
23281,0.360131,0.527665,0.254759,73.2322
35184,0.975212,-0.176954,-2.71469,95.9051
180,0.839642,0.95596,1.22112,121.556
51021,0.0847161,0.253227,0.524591,106.159
3649,-0.599114,3.08118,1.72271,52.1174
46554,1.11052,0.507296,0.874791,93.4596
20785,1.91799,-0.0818671,-2.882,85.5136
26385,1.38259,-0.255524,0.410617,157.749
54222,1.50138,2.3097,0.324977,73.7726
48389,0.622447,-0.943192,0.365239,50.004
45365,0.438552,-1.33419,2.22574,59.5215
31038,-0.799794,-1.56514,1.19043,127.589
31176,4.68882,1.26663,-0.956747,83.2821
34117,1.06462,1.58268,0.256154,107.978
4153,5.05171,-0.298666,-0.961959,112.294
44141,-1.65732,-1.15715,-0.951734,93.1238
21052,-0.131707,-0.550321,3.11895,143.417
45287,0.355316,0.359807,1.015,244.487
33175,-0.985943,-0.890432,0.618291,49.0187
15123,-1.26144,0.104465,3.88497,164.781
27741,0.462405,0.567426,-0.702408,120.076
13155,1.21961,0.241863,-1.60358,231.994
17812,-0.153757,0.304158,-1.66364,41.371
43152,1.3775,1.14981,-0.542621,189.961
45683,0.923677,0.121621,-0.149189,186.534
33167,1.81573,-0.365301,1.65272,115.966
19573,-2.0497,-0.382944,-1.36816,49.7143
36899,0.219975,0.121701,0.484378,2.6487
32894,2.41671,-0.563523,1.23475,124.492
2986,1.05563,1.18438,-1.52125,30.7054
55961,-0.172777,0.409859,0.538367,116.556
47012,1.28444,-0.235449,-0.628555,65.8687
25283,1.00297,0.279254,0.21616,143.503
36131,-1.11329,-0.00698424,-1.4168,118.348
24721,1.68178,0.514353,0.499841,178.261
31723,1.41262,-0.472223,-0.441507,97.937
33212,0.280917,0.110107,-0.765825,160.821
2198,0.305771,0.537624,3.61974,151.762
29640,2.37734,-0.89599,0.691222,65.166
27147,1.25849,1.65228,-2.95065,141.501
48861,0.726175,-0.37148,3.20879,127.351
3559,1.44874,0.39483,-0.204419,98.8858
13742,-5.40983,0.219218,2.60423,140.059
40322,2.95532,1.64522,-2.1125,102.595
5834,0.943465,-0.0841411,1.5321,162.125
51500,1.24603,0.0187046,0.275367,136.38
53056,1.48942,0.0295916,1.03785,178.401
1284,1.68508,-0.449294,-0.0409464,132.443
5701,1.18797,-0.342129,-9.13245,68.2055
50256,-0.207202,1.37239,2.30531,139.665
4172,1.45289,0.271738,-0.409109,42.9182
9489,0.291311,-0.361935,0.453975,51.9765
34381,0.693514,0.7582,1.55169,161.481
12734,0.788469,-2.86558,2.83314,215.54
57310,-0.873431,0.371809,2.12803,62.9419
7353,1.82364,2.45456,1.70849,60.4549
29717,-0.383998,3.25303,0.490929,50.7582
20937,1.21392,-0.503307,1.42231,111.88
54781,-0.0903721,0.285677,2.50219,72.7882
5358,0.315245,0.319397,1.08793,99.5189
9667,1.71576,5.24531,-0.860083,194.162
18719,-0.651668,2.28557,-0.949828,66.339
37486,-1.29757,-3.45688,0.515614,175.637
52451,-1.17282,1.44358,-2.25892,238.941
45124,0.770619,0.085765,0.0953897,151.527
14076,0.397527,1.01349,-1.67124,176.612
33004,-0.593921,-0.357382,-0.0470336,107.287
32142,-0.580509,-0.749542,-1.84689,84.8883
22081,-0.839296,1.44006,0.380808,140.277
20368,0.245479,0.437322,-5.88709,66.1411
43539,0.570855,0.167803,-0.213446,129.004
5243,0.840528,1.59128,0.710464,200.95
4675,1.18197,-0.758404,0.259551,69.5305
39267,0.722822,-0.192505,0.604844,11.2116
18567,-0.874436,1.77443,0.409348,142.642
37502,3.06721,0.343123,0.106174,231.967
9626,-0.648249,0.471442,-7.62767,111.935
29698,-6.80178,0.691426,0.788001,57.8074
2654,-1.15281,0.654021,1.09591,80.824
55705,-0.0243981,2.26838,1.32871,135.926
41626,3.28369,1.94824,0.915316,66.4076
35982,-0.0898158,1.5395,-0.51625,107.382
1893,1.46633,1.28521,-1.04287,105.564
29289,0.582525,-0.0234076,0.10215,196.381
12749,0.26519,0.0891712,-1.8884,139.822
21962,0.578279,-0.220998,1.51308,233.9
55466,3.21767,-7.46534,2.52049,149.505
11028,-0.691156,0.0286436,0.760229,84.194
28336,0.418229,-1.06561,0.775096,110.678
23994,2.54736,0.0649126,0.774674,181.517
37285,2.73389,-0.104658,2.61881,68.8109
31080,-0.805024,0.723232,1.00288,179.262
23401,-2.42746,-1.25918,1.42765,107.099
51478,-0.399128,-0.0418074,0.524438,187.021
29770,0.768593,0.390703,0.542319,84.8669
56784,0.651949,0.913565,-0.72617,99.8872
7221,-2.58643,1.25991,-0.600252,172.932
40148,-0.806457,-1.6051,1.54439,251.749
43003,2.22846,0.24559,-0.886167,89.2507
48000,0.525527,2.10575,0.503485,254.987
17889,1.00062,0.148433,0.403323,114.508
52497,-0.196884,0.196109,1.38248,127.768
11229,1.01853,0.299673,-2.12257,56.793
14152,0.59722,4.95191,2.41933,185.644
2672,0.836761,-0.33943,-1.61865,120.561
15988,-2.00328,2.05096,0.994435,74.4386
7006,2.04689,0.836182,1.38285,145.255
16656,0.900252,-0.166644,-1.40481,141.354
42813,2.54798,2.22682,1.44464,162.865
22213,-0.175415,0.547641,-0.620024,232.602
6698,-0.0340824,0.669234,2.0996,96.0805
27172,-0.0525325,0.423299,0.636792,100.449
46250,0.581737,1.00867,0.87588,90.1888
24187,1.18234,0.428122,1.06131,133.799
20204,0.0463293,0.721417,5.42814,80.0578
23723,0.141662,1.50063,1.23893,116.134
40204,1.54705,0.59306,-9.81802,75.8451
40369,2.32621,1.02778,1.22356,131.422
8270,0.00799241,-0.419771,0.710122,235.84
32528,-2.45215,0.00870283,0.445483,100.875
39919,-0.274568,2.5176,2.36841,119.755
12317,0.147662,0.278982,-1.68616,97.3051
4215,2.30038,-0.41519,0.460187,114.552
39836,-0.453096,2.73786,-3.44974,56.8262
41905,2.34844,0.0840717,1.37373,160.997
53843,1.99828,0.495817,2.72474,56.4178
18402,0.136901,0.48166,-5.07315,111.265
34835,0.776265,-4.93333,-0.267064,117.224
27235,0.542421,0.569217,0.645349,251.49
19882,0.688537,-0.362556,-1.32473,83.1654
19100,0.855248,0.978833,-6.97933,58.1613
18302,2.57829,0.149173,-0.856261,180.394
16390,-0.15805,-0.475805,1.72383,145.214
38044,-0.0678327,-1.05802,-5.33209,50.5507
19120,-0.367386,-0.563641,-4.13581,147.177
6140,0.675398,-0.19178,0.718955,132.397
40282,0.00588442,-1.26679,-20.242,112.837
24659,0.0363436,0.876899,1.53024,76.3841
16231,1.06194,0.114801,0.0881539,54.6837
41608,1.95554,1.17224,3.83031,128.275
31421,0.0336818,0.953187,0.362506,120.272
12024,-0.719391,-0.53096,2.17021,108.243
42276,0.477113,-0.000836391,0.938807,99.087
38144,2.37407,1.90846,-0.860151,95.5396
34000,0.747609,-0.336248,0.124442,227.652
51838,1.76435,-2.07754,0.193894,145.809
47328,0.393359,0.0115467,2.02645,175.977
39423,-1.46363,-0.247103,0.820039,186.284
51690,-0.118814,0.768831,1.815,142.491
8181,1.16828,0.822547,-4.56232,246.865
20809,-5.87509,1.07384,-1.0267,63.173
47530,-0.878661,1.31631,0.182677,124.191
1608,0.286282,2.77207,2.7883,108.225
29069,0.921946,-0.946647,0.114707,130.64
23227,1.13703,0.175181,1.88251,153.555
10876,2.33852,-0.394712,0.122499,112.345
44463,0.719911,-0.66683,-0.425196,150.255
53989,-0.32807,0.767985,1.58681,20.5667
35640,0.84323,0.0159794,1.6358,112.678
9619,1.44042,-0.378908,0.415119,171.832
37045,0.960801,1.28309,7.40193,218.086
12270,0.285249,-0.713532,0.118959,140.956
50726,-1.20905,0.777079,-0.146818,83.3888
11638,-36.9624,2.95185,0.9857,86.8833
9424,1.9239,1.41121,-7.99317,215.77
41195,1.6506,2.23752,1.0984,142.555
15986,0.235279,0.465608,-0.315188,101.404
16230,-0.949839,-0.257859,0.785032,116.875
22263,-0.725478,1.53467,2.68137,161.463
36579,0.249213,0.15025,-0.0920574,151.205
21476,-1.60216,0.495322,-0.749059,138.86
8815,-0.619012,0.639718,-1.11531,44.2052
56135,0.0912545,0.284929,0.382522,54.3815
52752,-16.4107,8.86222,-0.305692,155.361
43809,0.293313,2.12085,0.836426,123.685
1919,0.41446,0.72571,-0.673528,77.0383
40656,0.150609,0.730455,1.05899,151.918
5398,0.715751,0.118489,0.482793,70.5137
41704,-0.519796,-1.92854,1.61093,33.5193
9412,-1.17952,1.37741,1.90584,76.358
35282,-0.620024,1.14462,-0.056929,104.696
14898,2.09226,0.620722,-0.0367129,77.8573
13869,1.66056,2.13292,1.95583,44.2147
54499,0.529679,0.834643,-0.725212,200.517
3865,0.287697,1.06689,1.25689,253.084
591,0.836139,-1.15515,1.19663,152.577
56030,-0.499234,1.02818,10.2291,81.59
50942,1.84029,0.692228,-0.00636785,220.651
16024,0.182214,0.66967,0.488146,118.244
11873,-2.93162,1.50783,-0.511888,181.683
27215,0.459971,0.946591,-0.438599,53.8442
17870,-1.26476,-1.07656,-0.161158,117.169
54357,-0.55,-0.710828,0.835049,56.9104
18319,1.47906,-0.700129,0.398527,124.657
14177,-0.254937,2.07586,1.49438,97.1585
39384,3.49131,0.70564,2.09307,204.212
20369,-1.99325,0.959397,1.54104,76.9647
54770,1.28547,-0.518085,-1.29318,106.02
28468,0.669983,2.32163,-0.679503,78.9729
26437,0.555657,0.132827,2.94694,99.5886
45999,-2.62477,0.595477,0.746538,139.551
475,0.546233,2.26672,3.48764,63.6599
27766,0.876378,-0.505653,0.474919,29.3021
54854,1.35242,1.15238,0.75301,168.493
33646,-0.47121,-0.0485415,0.667543,157.172
43845,-0.583921,-0.183155,-0.551425,26.9273
35681,0.314285,0.399804,-1.90403,112.663
16183,-0.295522,2.323,-3.45249,120.664
44140,1.80875,4.03228,-0.136925,76.9859
10668,-1.9154,-0.236389,0.76712,218.268
46510,-1.21603,-0.14174,0.482339,126.514
45069,0.581215,-2.40114,0.559644,72.9188
3979,0.325845,-0.481678,1.44912,130.603
45515,-1.48405,0.876182,0.339308,83.4893
4575,-0.0272249,0.424686,-3.26204,219.941
45138,0.117068,-0.0154166,1.49351,125.514
212,1.93889,1.55266,0.102544,149.862
36931,-0.0944325,-0.589721,1.27166,151.778
7872,0.371187,-0.559944,-1.0336,50.7321
27161,-0.0650178,-0.720824,0.943316,180.295
31070,0.223705,0.117885,0.578326,116.644
30491,0.167943,1.32502,-1.32092,163.662
4711,0.559327,0.0827126,-0.278457,128.403
7927,1.31875,2.30763,-0.296712,63.2458
50216,-7.09827,4.08553,0.128144,103.98
28595,0.17088,-0.371394,1.24441,101.895
4451,-0.250993,-0.049792,-4.50328,145.852
37099,-0.5803,3.77383,2.87115,214.685
41501,0.440023,1.05232,-1.13267,103.792
10466,0.291293,0.283115,-0.626099,181.571
56564,1.17861,0.0903645,-0.32313,151.494
43646,0.190393,0.853831,0.875377,193.315
38407,-2.66278,1.53891,2.71224,184.73
29636,-0.682282,0.858963,1.32093,82.4146
54079,-0.844027,0.455689,1.73362,146.666
45809,0.404176,-0.590574,0.538455,82.4192
39193,-1.44503,-0.768536,1.01346,136.616
50822,1.22881,0.418181,-1.13476,134.52
5664,1.21041,1.55464,-0.788743,115.029
276,-0.473857,0.889312,0.444547,116.194
12795,-0.170389,-0.851589,0.760593,92.5159
28940,0.463367,0.828452,3.40032,128.778
16750,-6.12023,1.38145,-5.76774,90.2506
45774,-3.81019,-0.85496,-1.30916,113.351
25314,0.82503,-0.356397,-5.44359,62.8518
1119,-2.14892,0.130804,-0.804062,74.998
34945,-0.424833,3.46769,0.112224,164.242
10643,1.77606,0.556096,0.0012917,172.206
46333,-0.495728,-1.40049,1.35191,37.3392
52151,0.745206,-0.232325,1.40299,164.31
20860,-1.12989,-1.29895,0.577094,84.0107
27473,0.842259,0.950061,0.181262,166.076
18356,-0.372393,0.814353,1.72874,171.101
56834,1.73704,-0.545703,2.84952,202.315
6649,2.46239,0.192444,0.0506504,66.843
34254,-0.142633,2.15157,1.04036,229.74
26503,-0.0637225,7.04308,1.65021,175.956
7722,0.457146,0.283232,1.17928,254.11
19436,-1.38071,1.14446,2.39953,108.82
18738,2.13075,0.839397,2.67955,73.8927
40202,0.841123,0.186421,0.763399,226.82
41329,0.94058,0.677114,-2.02646,50.1108
17614,1.00143,-0.112117,1.05371,89.3229
27077,-0.309295,7.41146,2.13075,87.663
57079,0.534898,0.946575,-1.33036,207.147
25420,0.766336,-2.28716,-7.03597,48.5743
3583,1.70334,-3.55986,2.08877,90.371
41228,-0.663984,2.47689,1.32826,93.2809
35893,0.27285,-0.201527,2.1533,193.962
14691,2.34585,0.00557166,0.219434,140.224
47189,1.50817,-1.69654,-3.76964,58.2819
25774,-2.1772,-1.64378,-0.905346,101.26
20655,-6.3008,-0.414915,3.84404,200.655
30865,-0.450506,2.22169,0.839589,94.6341
3319,-0.696778,1.78039,0.878325,124.12
15061,-21.5142,0.617854,0.664575,103.687
1536,1.12518,-0.165226,1.29958,170.311
34391,-0.547794,0.67416,0.666105,49.9287
26076,7.06202,0.34774,0.216953,109.414
41680,-6.15503,0.949535,0.224519,132.674
35280,0.153579,-0.249005,1.19621,65.4737
20251,1.53634,0.524909,-0.180672,135.32
20230,-0.781339,1.39953,-2.9599,36.9123
25814,-0.754183,0.287499,-0.301124,43.3392
13450,-0.553861,0.861957,-0.000959132,81.0231
29088,-1.15492,-0.919873,2.15606,115.856
11812,-2.42475,-0.918875,3.27502,119.573
57577,0.772884,-0.0816097,0.254588,181.692
23417,-0.190158,1.34066,0.377416,82.5227
23441,2.63225,1.30986,1.20974,55.4674
29427,1.73578,-0.543292,3.87559,2.92025
47556,1.18812,0.852886,0.276095,145.777
19510,-0.714288,-0.115306,-1.2905,113.609
14956,-0.563015,0.549364,1.02729,163.562
33470,0.381241,0.951125,1.56562,65.3706
40951,0.216586,-1.34126,2.32522,143.768
3272,1.07913,2.33419,1.09091,163.144
50591,1.22097,0.30352,0.753744,113.775
55816,-3.19551,0.231993,-1.97774,211.173
10108,-0.526839,3.24753,0.119898,143.586
30891,0.615512,0.461745,1.86175,87.5666
9484,-1.48553,0.139156,0.758273,77.2943
52524,0.85844,-0.933016,2.1453,157.167
48814,-3.47186,1.44784,0.463125,98.8545
37448,0.969323,0.855334,-0.713749,232.244
46544,-1.55618,1.16721,-0.516674,104.278
22444,-0.0543512,8.11503,0.461821,178.98
41325,0.384856,1.70168,-2.01127,91.351
49060,0.276361,0.3579,0.548733,86.2745
55798,-2.84646,0.66773,-0.615475,100.569
45483,0.260717,0.446088,-1.1685,138.457
44044,0.286905,0.990603,0.0885866,176.84
43966,-3.23384,1.71309,2.11227,65.7664
41658,-0.239576,-0.702289,2.01015,88.2464
31481,-0.103446,-0.113963,-1.11106,119.233
41309,-0.517302,0.29513,-0.257062,137.915
36575,0.845514,-1.46955,0.409002,94.7751
4765,-1.34905,-1.03392,1.91994,245.188
52494,0.870515,0.0507633,-0.749616,89.8492
2773,-3.53382,0.0330387,1.36768,97.2567
23556,-0.342986,2.75617,-0.578114,102.702
38767,1.70845,1.04149,0.0557895,106.495
4683,-0.456581,0.121972,0.749663,161.98
13817,1.20775,-0.450533,1.86297,198.559
29122,0.770519,0.24567,-0.398967,190.373
22696,0.702183,-0.184034,1.08886,122.738
42238,0.13504,0.457091,-0.157868,220.609
49847,-4.75751,-0.917007,2.52655,66.2793
4547,3.3674,-1.25484,1.22172,72.5422
2944,1.13934,1.26949,-0.479119,99.8873
8329,-0.204014,0.913924,-2.52265,42.2811
39657,0.503844,0.831915,-6.65287,47.6229
36689,-2.89452,-2.35943,-1.25886,97.1505
17917,0.241729,-0.719489,0.683155,107.644
24747,-0.236413,-0.987833,0.130579,88.1663
173,0.0105848,0.155773,1.90294,105.362
