miniboone/table4.ParticleID_13,miniboone/table4.ParticleID_24,miniboone/table4.ParticleID_26,miniboone/table4.ParticleID_28
0.0677953,0.403363,157.793,0.182746
0.185742,0.46219,6.691439999999999,0.245223
0.544049,0.417756,166.90900000000002,0.234746
0.769666,0.3991719999999999,122.729,0.406478
0.043237,0.442696,19.598,0.114824
0.0985421,0.489359,95.1842,0.134463
0.655363,0.438005,213.096,0.0829152
0.0934222,0.429138,131.83700000000002,0.111551
0.391725,0.475759,12.4428,0.122501
0.4948979999999999,0.4972939999999999,35.5324,0.17414
0.322678,0.4957729999999999,20.4615,0.1817119999999999
0.495471,0.357648,145.505,0.1856
0.0331898,0.498385,10.8965,0.121459
0.458032,0.473496,228.639,0.172564
0.3246989999999999,0.487667,294.66200000000003,0.1054099999999999
0.324005,0.408068,140.109,0.253415
0.00771075,0.296469,110.448,0.202018
0.2530429999999999,0.484413,5.22017,0.144653
0.30032,0.4965449999999999,60.0071,0.1356369999999999
0.0867016999999999,0.412188,126.903,0.200764
0.229969,0.42212,82.5336,0.143045
0.01325,0.411858,118.183,0.182215
0.365401,0.4856439999999999,38.9691,0.158877
0.467089,0.448288,135.333,0.0990177
0.0364118,0.4402189999999999,133.39,0.1462119999999999
0.817778,0.468987,153.30100000000002,0.0930032
0.328153,0.494982,143.062,0.151323
0.124665,0.475979,96.2281,0.170826
0.1231849999999999,0.4773529999999999,142.577,0.1531829999999999
0.5018560000000001,0.261869,105.015,0.269565
0.54146,0.4860069999999999,133.558,0.145521
0.2280869999999999,0.497891,2.38318,0.204202
0.0862203999999999,0.474404,2.9658,0.108288
0.5986640000000001,0.4959199999999999,247.393,0.1155819999999999
0.0832924999999999,0.432613,7.47381,0.128048
0.2068809999999999,0.496292,0.0,0.131329
0.119583,0.473413,2.90211,0.134398
0.322517,0.246159,112.148,0.298331
0.8461299999999999,0.4340189999999999,65.308,0.1125369999999999
0.536082,0.4441,14.2033,0.123162
0.417006,0.461056,85.4405,0.2702699999999999
0.186637,0.437206,0.528933,0.221548
0.698508,0.373561,157.351,0.183022
0.226064,0.471387,6.53066,0.108759
0.0535437,0.408588,57.193,0.314485
0.0769191,0.4756069999999999,7.54455,0.131759
0.574896,0.4596699999999999,51.5296,0.156024
0.380843,0.39083,151.311,0.166914
0.853767,0.4158439999999999,111.096,0.171511
0.635904,0.4977189999999999,290.376,0.175232
0.210835,0.433475,18.8485,0.148098
0.330826,0.479786,6.49385,0.146682
0.00361572,0.4196789999999999,112.488,0.1183819999999999
0.2360239999999999,0.4673319999999999,0.0,0.116378
0.469602,0.494026,14.651,0.120971
0.482418,0.406442,378.621,0.2349619999999999
0.345205,0.420353,215.02,0.336055
0.229517,0.495741,7.16856,0.124197
0.273278,0.466767,150.53,0.14399
0.419822,0.471313,177.81599999999997,0.1568
0.242371,0.418956,197.855,0.170415
0.609384,0.383134,152.406,0.159824
0.21583,0.430171,32.711,0.1718849999999999
0.0848366,0.4104939999999999,89.7289,0.194116
0.245563,0.48055,12.3389,0.121714
0.0191432,0.4850319999999999,71.3616,0.168964
0.181732,0.491258,66.1073,0.18413
0.748526,0.42352,157.239,0.152402
0.234234,0.463445,140.825,0.191073
0.55829,0.4648819999999999,168.628,0.116533
0.4871439999999999,0.4187619999999999,211.802,0.1132369999999999
0.68593,0.461892,133.012,0.2428409999999999
0.178466,0.49842,19.626,0.166009
0.2392369999999999,0.470039,26.2689,0.151884
0.331507,0.475285,15.3704,0.14164
0.1054529999999999,0.4539,25.5712,0.2239969999999999
0.0242517,0.187698,125.059,0.2338489999999999
0.18642,0.4877359999999999,80.0574,0.0868763999999999
0.664246,0.499562,163.295,0.109767
0.7002,0.473008,201.419,0.257783
0.825784,0.41447,70.4333,0.230619
0.233405,0.4914479999999999,12.8085,0.15669
0.348835,0.465188,257.333,0.139625
0.676312,0.475827,92.5154,0.178997
0.410612,0.495518,50.3683,0.184278
0.228932,0.499296,5.0076,0.112451
0.213743,0.459016,137.076,0.251631
0.556822,0.40754,176.173,0.188781
0.105496,0.372892,136.414,0.240884
0.0551888,0.4791649999999999,66.0866,0.196357
0.0,0.420952,140.72299999999998,0.128868
0.6813359999999999,0.427012,62.7333,0.143021
0.233538,0.4748,0.895202,0.145969
0.0713456,0.4332569999999999,130.825,0.194594
0.308154,0.469819,73.0682,0.115672
0.200589,0.489928,16.8846,0.144308
0.1164,0.4852649999999999,164.22299999999998,0.139151
0.31429,0.482955,68.4865,0.209418
0.192866,0.475869,19.5216,0.13565
0.105345,0.491242,127.696,0.189153
0.0293397999999999,0.451558,120.358,0.237753
0.150802,0.497967,9.92034,0.166424
0.581209,0.4838989999999999,0.0,0.148694
0.0743671,0.345861,175.185,0.194822
0.358704,0.448604,157.251,0.0916712
0.385776,0.489361,149.28,0.155725
0.715618,0.396828,133.446,0.171483
0.4674859999999999,0.420405,47.4613,0.2189829999999999
0.700784,0.490695,129.704,0.122052
0.116154,0.493176,7.23663,0.125185
0.492952,0.481185,176.083,0.180749
0.0340921,0.4445479999999999,52.3048,0.142182
0.0645355,0.364076,121.907,0.231054
0.158063,0.4864239999999999,13.2353,0.122031
0.0694896,0.498371,5.67256,0.143297
0.0843692,0.49531,3.34879,0.105943
0.4626989999999999,0.432619,128.925,0.18595
0.077236,0.466379,103.469,0.171878
0.8317180000000001,0.472195,3.58477,0.0942385
0.15637,0.4843989999999999,9.2018,0.130152
0.657392,0.457207,131.996,0.143664
0.0974584,0.468222,12.6212,0.1757119999999999
0.372151,0.497542,199.127,0.143747
0.104492,0.475249,40.243,0.114565
0.175484,0.354704,113.907,0.232302
0.1910079999999999,0.4996109999999999,5.26273,0.123076
0.7631859999999999,0.407512,121.982,0.129901
0.2048469999999999,0.488672,19.6402,0.162902
0.364503,0.499538,21.7865,0.111888
0.4256609999999999,0.496325,120.372,0.19898
0.763595,0.441774,104.864,0.189446
0.196731,0.4892039999999999,7.916469999999999,0.13996
0.0710238999999999,0.3790989999999999,100.579,0.270794
0.425509,0.4882579999999999,144.382,0.151719
0.30007,0.479495,6.95665,0.0800229
0.0326921,0.491235,86.3573,0.300498
0.207021,0.476587,12.7613,0.133548
0.1446309999999999,0.466406,57.913,0.130547
0.923925,0.42006,40.8331,0.1885599999999999
0.0461587,0.498762,0.0,0.112341
0.640288,0.48689,365.282,0.166134
0.2548539999999999,0.367489,79.1475,0.240366
0.116374,0.441696,25.8991,0.150534
0.353796,0.481759,19.2914,0.12818
0.0,0.236451,86.726,0.2216
0.776452,0.363632,175.782,0.25246
0.0887434,0.4762979999999999,3.00718,0.119127
0.137338,0.321904,142.743,0.197364
0.223059,0.462376,130.243,0.14957
0.2533559999999999,0.487737,59.4603,0.182504
0.296641,0.4796109999999999,64.8351,0.168314
0.509157,0.417559,201.558,0.165793
0.514386,0.417617,177.07299999999998,0.184941
0.212478,0.459783,39.225,0.251027
0.238679,0.482296,122.331,0.180308
0.196545,0.4908869999999999,123.581,0.220441
0.233647,0.488387,183.19,0.13484
0.00646854,0.470253,89.5004,0.172923
0.0,0.392392,91.6527,0.2469489999999999
0.0797166,0.263057,132.657,0.206806
0.3100449999999999,0.496172,0.0,0.125446
0.308761,0.4642979999999999,131.386,0.16213
0.288825,0.468259,17.2369,0.104623
0.566612,0.449092,230.414,0.190318
0.583432,0.499932,83.4304,0.125029
0.128929,0.450251,97.8183,0.281409
0.183338,0.437814,51.3482,0.175465
0.555469,0.403938,136.59799999999998,0.191322
0.0591660999999999,0.396312,113.718,0.188345
0.0834965,0.3002849999999999,102.893,0.181605
0.2233139999999999,0.451021,10.1263,0.155879
0.148323,0.4951399999999999,175.96400000000003,0.135268
0.241026,0.470922,217.507,0.1696369999999999
0.280617,0.487595,6.22051,0.141378
0.460294,0.497841,166.206,0.2086179999999999
0.498795,0.4961939999999999,101.115,0.148568
0.000645458,0.410365,135.35,0.1799069999999999
0.3599239999999999,0.4754899999999999,1.30162,0.103626
0.0268687,0.475427,69.4316,0.159829
0.2124,0.497335,6.588419999999999,0.12933
0.123772,0.476777,5.76537,0.139683
0.313542,0.464658,339.035,0.127124
0.171703,0.465321,47.1535,0.323271
0.8422629999999999,0.394227,100.271,0.15548
0.0437612,0.4746609999999999,13.5074,0.247328
0.242307,0.4897479999999999,1.50402,0.14262
0.0577908,0.398963,144.398,0.146245
0.307745,0.46663,106.188,0.177905
0.738351,0.498199,30.7959,0.16375
0.207127,0.4788989999999999,30.1806,0.152572
0.0968866999999999,0.481944,52.0555,0.174967
0.5509029999999999,0.469865,131.875,0.21638
0.575248,0.459952,229.937,0.240807
0.8336549999999999,0.47417,21.5973,0.126467
0.0697864,0.475514,112.635,0.100009
0.305263,0.4926689999999999,7.18698,0.1703319999999999
0.432422,0.4804279999999999,0.0,0.147064
0.418522,0.49444,195.918,0.131608
0.467842,0.479079,5.20129,0.161165
0.0,0.425987,200.491,0.2272969999999999
0.242024,0.497609,13.5374,0.163189
0.174691,0.467021,11.3151,0.132262
0.276858,0.4621699999999999,28.7682,0.1177599999999999
0.0744228,0.427725,2.77749,0.17351
0.130714,0.496359,86.5426,0.189754
0.250145,0.476883,126.054,0.100855
0.8999219999999999,0.461291,90.9354,0.180338
0.187949,0.345583,125.414,0.185612
0.818688,0.473584,17.993,0.192253
0.271839,0.479776,23.8698,0.172794
0.110663,0.497233,0.0,0.157344
0.260916,0.461215,150.238,0.174595
0.622953,0.414546,109.881,0.121565
0.0406783999999999,0.497101,13.729,0.146369
0.390181,0.4952109999999999,0.0,0.161681
0.627442,0.461845,0.5714779999999999,0.106649
0.116824,0.4484689999999999,23.5003,0.196342
0.1117369999999999,0.498734,4.13076,0.146996
0.344586,0.48296,4.0181,0.0923113999999999
0.8407549999999999,0.443538,95.0896,0.0896406
0.299539,0.4453569999999999,220.792,0.0899541
0.302437,0.46584,34.6807,0.259138
0.112974,0.484647,117.499,0.138745
0.246623,0.369586,126.384,0.233103
0.0579753,0.472014,1.02169,0.157466
0.0377675,0.489606,103.861,0.181546
0.252475,0.4635829999999999,4.41611,0.1499329999999999
0.16012,0.482468,73.1785,0.156471
0.260607,0.470922,3.29328,0.145432
0.3607849999999999,0.4932479999999999,44.5902,0.179319
0.291502,0.499443,0.0,0.127822
0.901983,0.451789,514.798,0.150393
0.223878,0.487105,5.08161,0.102738
0.176644,0.425526,36.9602,0.148525
0.144104,0.497885,89.6879,0.164746
0.0640428,0.373768,96.0723,0.176832
0.376011,0.481513,1.78237,0.0934187
0.854555,0.413162,4.68434,0.137766
0.0245422,0.400425,166.563,0.260223
0.1055869999999999,0.459362,24.0114,0.1660299999999999
0.430764,0.368605,157.683,0.159081
0.19742,0.4493689999999999,8.82041,0.18357
0.222052,0.485249,7.903919999999999,0.143811
0.0647770999999999,0.474427,105.315,0.311669
0.679667,0.28913,144.774,0.244469
0.531997,0.463181,267.213,0.137682
0.107292,0.450076,155.55700000000002,0.220002
0.0528713,0.491569,13.3187,0.128303
0.0,0.403333,0.0,0.1402119999999999
0.175006,0.491846,195.262,0.142234
0.335656,0.470642,0.0,0.363832
0.0613954,0.493841,6.79745,0.1287039999999999
0.30466,0.494313,49.5111,0.249367
0.322669,0.494936,30.9705,0.186636
0.33634,0.4838659999999999,256.11,0.240669
0.1839599999999999,0.435893,1.12989,0.0986756999999999
0.2952849999999999,0.476445,9.67445,0.136897
0.124523,0.483833,39.9511,0.1524049999999999
0.324531,0.451974,33.2089,0.173794
0.11996,0.465539,144.859,0.15291
0.265216,0.482901,3.3313,0.0793031999999999
0.7635430000000001,0.492091,86.863,0.139568
0.374176,0.438238,300.63,0.154631
0.0574909999999999,0.4565369999999999,140.10299999999998,0.164102
0.345787,0.484738,252.85,0.141475
0.0635182,0.498293,100.12,0.208329
0.0787031,0.471103,9.52809,0.143945
0.121817,0.484465,87.6103,0.169254
0.377571,0.475745,227.696,0.225881
0.0908998999999999,0.472116,4.3471,0.119718
0.247615,0.457306,10.1579,0.142611
0.7470289999999999,0.442188,14.3816,0.172898
0.444284,0.430713,186.83900000000003,0.1653859999999999
0.7123510000000001,0.40598,404.176,0.119353
-999.0,-999.0,-999.0,-999.0
0.0746938,0.442029,161.369,0.1837089999999999
0.33155,0.4871189999999999,8.494,0.135757
0.644543,0.471038,225.118,0.146781
0.4990159999999999,0.413645,354.952,0.190768
0.735129,0.495339,210.475,0.157703
0.134867,0.489075,3.42228,0.117682
0.125976,0.47668,7.67848,0.139213
0.141638,0.446374,150.047,0.13427
0.2877159999999999,0.488233,10.8811,0.185183
0.206303,0.465595,0.0,0.114652
0.0939208,0.4859489999999999,56.8236,0.140978
0.134274,0.494051,56.2533,0.167962
0.181165,0.49992,18.5924,0.14954
0.0583396,0.4671909999999999,126.118,0.245836
0.746598,0.47078,37.0891,0.255395
0.5300189999999999,0.386456,123.291,0.173618
0.219518,0.496238,0.0,0.139786
0.431785,0.4671369999999999,11.2372,0.2089619999999999
0.10507,0.445916,20.0505,0.1044549999999999
0.339885,0.499984,41.4853,0.162347
0.125886,0.464731,74.3393,0.195349
0.101523,0.47926,10.19,0.152423
0.00678214,0.4873729999999999,10.3071,0.223573
0.158503,0.277253,99.4066,0.2730309999999999
0.195702,0.391572,137.326,0.20448
0.0930441,0.494658,14.2929,0.1290099999999999
0.28614,0.288605,144.401,0.23815
0.110623,0.498928,20.9078,0.120771
0.259725,0.497571,6.37375,0.118525
0.133951,0.465128,64.625,0.183632
0.117371,0.406833,1.46517,0.156298
0.105098,0.4746609999999999,1.89933,0.170257
0.258235,0.4787079999999999,121.547,0.274285
0.0,0.4316279999999999,50.9797,0.0588728
0.4777619999999999,0.473926,129.634,0.1942839999999999
0.227392,0.48675,2.66092,0.0850988
0.396613,0.445163,108.884,0.214936
0.0986523999999999,0.432593,233.785,0.309658
0.0214782,0.3976429999999999,80.6851,0.152123
0.283853,0.397624,242.461,0.131251
0.0,0.402904,87.6587,0.0584064
0.12035,0.442131,5.48772,0.156349
0.561837,0.4310479999999999,186.443,0.235794
0.134965,0.43004,13.0465,0.152386
0.160959,0.394786,148.695,0.210115
0.0132114,0.349089,132.675,0.17604
0.1205359999999999,0.445345,142.082,0.1580859999999999
0.202517,0.49318,290.415,0.182979
0.195519,0.489126,6.28201,0.0916603
0.0827715,0.396769,53.7862,0.15289
0.204746,0.480314,23.9295,0.181271
0.168027,0.479771,34.7991,0.172226
0.0455446,0.492818,2.00293,0.2105659999999999
0.738314,0.34123,91.1389,0.137419
0.444713,0.420238,164.644,0.0980453
0.563893,0.4822149999999999,203.147,0.131264
0.125612,0.297514,171.702,0.172916
0.291527,0.424753,198.471,0.3465
0.142998,0.446847,17.3722,0.11412
0.2424059999999999,0.406609,139.346,0.272656
0.259973,0.451847,30.8922,0.145494
0.22904,0.460827,11.4327,0.215777
0.197802,0.461668,113.208,0.111349
0.337386,0.376971,155.91899999999998,0.153332
0.0314823,0.469404,111.872,0.241865
0.195109,0.4757479999999999,151.363,0.162447
0.354801,0.485118,162.134,0.157763
0.23903,0.473458,13.6734,0.12312
0.0427483,0.436845,108.927,0.159141
0.13894,0.477652,25.3527,0.148168
0.167909,0.480213,224.041,0.193779
0.359884,0.472918,9.9303,0.141115
0.0275360999999999,0.410467,126.5,0.187589
0.6343260000000001,0.443766,178.68400000000003,0.198982
0.210196,0.49977,121.884,0.214583
0.157352,0.4644189999999999,21.333,0.29867
0.550346,0.383648,145.25,0.173919
0.0652648,0.3907199999999999,172.175,0.298824
0.172064,0.49058,31.8911,0.197802
0.647454,0.388862,158.842,0.170683
0.300769,0.418638,76.4805,0.2210099999999999
0.672503,0.416753,212.039,0.120676
0.1016059999999999,0.464968,117.221,0.265552
0.0825597,0.4638489999999999,345.35400000000004,0.152051
0.490063,0.431159,25.7267,0.180172
0.267594,0.452308,130.54399999999998,0.162504
0.662891,0.459371,20.1102,0.25697
0.618736,0.383031,123.659,0.104901
0.211019,0.445284,240.683,0.166419
0.198489,0.47896,184.874,0.168594
0.134295,0.468881,32.985,0.16345
0.240598,0.4907069999999999,117.747,0.152727
0.5573640000000001,0.403185,147.864,0.152829
0.340692,0.485783,53.3123,0.126154
0.0262207,0.4839449999999999,86.3398,0.197118
0.415268,0.478488,37.9253,0.143415
0.334392,0.4768989999999999,139.69799999999998,0.1494329999999999
0.176057,0.479383,145.834,0.114658
0.272355,0.247807,159.452,0.227765
0.547646,0.4598859999999999,17.0874,0.114253
0.0776104,0.411318,63.3394,0.242734
0.271179,0.466343,13.8913,0.156844
0.632009,0.499155,453.032,0.13332
0.907164,0.373827,120.683,0.1648619999999999
0.140834,0.401933,179.549,0.179837
0.117749,0.469563,70.9092,0.228907
0.252923,0.4699029999999999,8.39465,0.0903228
0.297618,0.369316,180.728,0.143075
0.0727312,0.480908,127.246,0.137342
0.873374,0.492558,35.1267,0.13571
0.0560958,0.4199279999999999,56.9204,0.143627
0.537573,0.4826899999999999,122.739,0.105531
0.0525538,0.4426609999999999,88.8788,0.130655
0.7445689999999999,0.459367,175.765,0.146842
0.2728,0.4639859999999999,94.3399,0.144838
0.269541,0.4854739999999999,0.0,0.14682
0.129916,0.460236,83.4769,0.162889
0.122552,0.465109,1.29594,0.13041
0.151585,0.421626,134.158,0.250225
0.153269,0.481346,98.5693,0.209166
0.151846,0.462197,218.837,0.114395
0.4114899999999999,0.450177,40.8451,0.161604
0.544754,0.4841649999999999,54.3529,0.1416369999999999
0.650937,0.446927,122.141,0.204291
0.0980301,0.468581,2.12768,0.171854
0.0206617,0.4582569999999999,106.615,0.233893
0.206607,0.342933,158.207,0.277467
0.587924,0.455764,78.5907,0.212302
0.2183949999999999,0.49333,31.021,0.145802
0.0549749,0.411089,152.596,0.26399
0.145782,0.499303,121.672,0.187451
0.6469729999999999,0.470497,36.3263,0.125695
0.236366,0.4372439999999999,171.512,0.148468
0.836945,0.49271,3.11731,0.0942232
0.375396,0.4467399999999999,127.679,0.1952839999999999
0.532504,0.293704,170.21,0.137842
0.377552,0.446059,144.434,0.151981
0.32793,0.476976,0.0,0.131931
0.232101,0.492129,94.4727,0.170073
0.193742,0.491092,30.0867,0.217158
0.162486,0.442557,11.7874,0.126391
0.434714,0.32705,173.833,0.294246
0.606746,0.4825899999999999,59.3767,0.181338
0.0783003,0.390294,146.308,0.186665
0.0647562,0.489988,6.83415,0.136286
0.310859,0.4959699999999999,3.09208,0.1458279999999999
0.00552477,0.307437,134.379,0.225656
0.3881719999999999,0.4710109999999999,64.2195,0.1509329999999999
0.0553021999999999,0.3547329999999999,71.0647,0.259094
0.288477,0.475952,132.97,0.133263
0.135011,0.48532,120.538,0.1895089999999999
0.129493,0.4807359999999999,7.92259,0.1409089999999999
0.0810613,0.429488,142.619,0.129884
0.1499069999999999,0.466254,11.6889,0.15516
0.192796,0.260737,144.684,0.0995613
0.266474,0.4660829999999999,161.457,0.219542
0.638048,0.47871,83.2071,0.189256
0.131504,0.491702,28.0374,0.147844
0.338918,0.478709,31.7196,0.152013
0.108993,0.481917,185.36,0.238569
0.781688,0.4647159999999999,17.8277,0.160806
0.0451798,0.474671,36.4283,0.2058579999999999
0.519935,0.481689,300.014,0.136683
0.223011,0.476276,18.3827,0.191543
0.0314194,0.4368039999999999,154.928,0.21545
0.815308,0.396719,209.609,0.219057
0.134643,0.465376,1.81216,0.154897
0.0535384,0.491581,80.1111,0.1080339999999999
0.28457,0.382804,180.15,0.205364
0.0494413,0.489537,52.1377,0.129018
0.852416,0.435414,138.06,0.0804563
0.710104,0.493629,304.958,0.0834868
0.263895,0.412268,134.996,0.0815582
0.757412,0.36391,172.044,0.132932
0.045714,0.386036,94.2057,0.210621
0.462722,0.496213,11.7615,0.11287
0.211483,0.471588,26.5863,0.171614
0.0643208,0.478952,180.665,0.210877
0.198189,0.453275,26.8556,0.146321
0.302329,0.4755899999999999,21.4171,0.1472369999999999
0.296063,0.466157,52.9233,0.0982536999999999
0.250255,0.344736,133.138,0.169052
0.482692,0.420379,213.415,0.178033
0.393356,0.494951,113.332,0.173422
0.720746,0.467063,369.065,0.0915473
0.12539,0.464476,30.5475,0.260894
0.0686373,0.486917,14.9761,0.121443
0.467783,0.4934779999999999,118.837,0.158143
0.125907,0.452989,113.827,0.265045
0.375709,0.471944,110.557,0.221648
0.1262,0.4904779999999999,28.0872,0.123866
0.0146244,0.4959979999999999,192.947,0.1889809999999999
0.2380179999999999,0.467449,5.69118,0.122697
0.148415,0.483975,85.802,0.160797
0.258584,0.4386359999999999,180.898,0.152941
0.552013,0.474092,47.0638,0.175168
0.0417998,0.461158,55.8599,0.194868
0.705572,0.479075,41.9918,0.1587589999999999
0.00651442,0.496926,74.9336,0.187701
0.677253,0.4538649999999999,187.789,0.183249
0.362703,0.4857939999999999,238.838,0.1872599999999999
0.4948689999999999,0.470704,89.1132,0.146217
0.212377,0.492635,25.4473,0.320267
0.0926171,0.412031,6.12866,0.154075
0.354136,0.461002,4.3787,0.111127
0.531439,0.479225,158.336,0.152674
0.319196,0.275502,67.6696,0.259677
0.507271,0.426205,155.599,0.159629
0.0359515999999999,0.457721,136.435,0.1983619999999999
0.432702,0.398415,106.907,0.21814
0.161108,0.468101,2.50013,0.1124039999999999
0.341721,0.4907609999999999,5.39198,0.145367
0.185252,0.4534609999999999,14.9517,0.10972
0.0728571,0.484566,14.4341,0.162749
0.26625,0.4285609999999999,188.771,0.145118
0.261617,0.390002,130.02,0.131195
0.13538,0.499399,7.84745,0.126015
0.0657975,0.489833,123.797,0.144361
0.645552,0.49756,428.548,0.183774
0.413234,0.4789609999999999,7.173989999999999,0.0957933
0.505452,0.483322,0.0,0.121082
0.261817,0.46821,70.3492,0.261873
0.346284,0.451337,141.577,0.17782
0.239151,0.499035,138.869,0.11969
0.2952369999999999,0.445506,96.5767,0.15232
0.226009,0.4935479999999999,13.3472,0.136382
0.0527346,0.499442,103.272,0.124828
0.894935,0.351859,87.8164,0.210912
-999.0,-999.0,-999.0,-999.0
0.620325,0.4734899999999999,25.3524,0.101274
0.3644679999999999,0.4961649999999999,252.83900000000003,0.1426589999999999
0.2943429999999999,0.476639,182.906,0.116948
0.2455159999999999,0.481347,1.0173299999999998,0.126892
0.3431869999999999,0.487901,21.2228,0.151602
0.260023,0.441666,148.408,0.1157789999999999
0.586029,0.419278,104.197,0.214358
0.0262349,0.30721,88.6744,0.173896
0.0469905,0.4959729999999999,96.9405,0.1014279999999999
0.029429,0.439671,97.1915,0.18669
0.3640489999999999,0.48994,6.862360000000001,0.0770552
0.12118,0.482158,2.67889,0.11782
0.207938,0.473697,89.3951,0.325517
0.173931,0.4417399999999999,41.8125,0.163276
0.1024099999999999,0.448914,83.1892,0.172327
0.626884,0.44445,208.922,0.1145559999999999
0.00149832,0.261606,104.734,0.230396
0.293907,0.447575,2.85283,0.140199
0.765363,0.3907469999999999,108.156,0.149061
0.040185,0.468929,1.00502,0.1665299999999999
0.248183,0.498993,6.2277,0.125819
0.41918,0.4310779999999999,182.453,0.120445
0.4002489999999999,0.49596,334.083,0.165451
0.0703164999999999,0.441371,127.493,0.1849299999999999
0.255637,0.489301,23.2455,0.210456
0.0638688999999999,0.483726,60.8995,0.1509839999999999
0.39192,0.4302149999999999,128.564,0.217423
0.0166910999999999,0.468836,108.885,0.156052
0.494764,0.4646399999999999,134.203,0.204665
0.0541175999999999,0.44159,121.317,0.117754
0.821631,0.459717,19.8948,0.142486
0.123928,0.4834229999999999,9.8786,0.1097809999999999
0.863195,0.454575,201.261,0.0971184
0.0471961,0.34781,116.86,0.179813
0.331413,0.3775449999999999,126.567,0.212767
0.0743352,0.477008,103.83,0.187575
0.8429459999999999,0.4711359999999999,6.021719999999999,0.120854
0.137095,0.484417,21.6295,0.127414
0.1648359999999999,0.455438,6.93752,0.0564789
0.509948,0.409054,136.694,0.170037
0.0,0.401362,122.612,0.0657538
0.7459359999999999,0.443825,21.5764,0.125889
0.116514,0.473764,14.8226,0.149804
0.209535,0.498158,3.78828,0.12423
0.28184,0.483454,51.3471,0.186267
0.159539,0.495204,27.0622,0.141354
0.163155,0.4223159999999999,88.1499,0.122491
0.250488,0.466764,59.5129,0.1496839999999999
0.24846,0.492335,42.7645,0.117999
0.0440564,0.463136,80.765,0.179335
0.318308,0.3912469999999999,18.9067,0.26094
0.1785,0.498829,12.0872,0.1423849999999999
0.316608,0.497993,18.0266,0.1597869999999999
0.0780536999999999,0.466343,81.4209,0.131588
0.0932007,0.498046,141.623,0.186446
0.4966,0.499676,46.7446,0.1041079999999999
0.0,0.248885,69.2057,0.175348
0.525734,0.4854489999999999,180.308,0.157297
0.272414,0.426263,121.954,0.138704
0.218419,0.47498,82.9456,0.20997
0.117307,0.396798,158.622,0.1565359999999999
0.079529,0.260505,126.236,0.4108239999999999
0.0512219,0.407532,93.9162,0.216628
0.7561479999999999,0.4642239999999999,110.054,0.0572791999999999
0.114559,0.445814,103.086,0.16901
0.0917069,0.4852039999999999,0.0,0.143001
0.314507,0.440533,2.4584900000000003,0.167376
0.179789,0.457993,159.34799999999998,0.120762
0.0330902,0.425147,116.403,0.195161
0.177873,0.476663,12.4789,0.231037
0.180493,0.4911359999999999,26.5081,0.146606
0.327211,0.4797189999999999,64.828,0.2006
0.196793,0.4924,0.0,0.145128
0.31689,0.473435,2.06012,0.189479
0.5814090000000001,0.478521,0.0,0.136123
0.694693,0.4801689999999999,142.236,0.207173
0.0507311,0.489073,27.7704,0.128882
0.0847048,0.499268,15.2038,0.131017
0.100178,0.473393,56.1683,0.1439349999999999
0.0806516999999999,0.391542,30.9092,0.288186
