miniboone/table1.ParticleID_49,ParticleID_48,signal
0.173995,-0.780586,0
0.2332219999999999,-0.0205488,1
0.248187,0.265945,1
0.24629,1.27359,0
0.2588,-0.124467,1
0.234485,2.20978,1
0.111338,0.61749,0
0.2397889999999999,0.46233,0
0.2236,0.819276,0
0.245142,0.0668686,1
0.4564189999999999,1.6467599999999998,0
0.23066,0.35457,0
0.218676,1.17144,1
0.280921,0.8359639999999999,0
0.2371059999999999,0.661775,1
0.241274,0.667529,1
0.27933,0.855339,1
0.180387,0.2293219999999999,1
0.260301,0.0980088,1
0.316106,-0.313176,0
0.199471,11.9699,1
0.277472,0.77986,1
0.194356,-0.0728977,1
0.181822,0.866082,0
0.201206,-0.352142,0
0.1777109999999999,2.11481,0
0.170685,1.35618,0
0.170074,1.91341,1
0.158224,4.20541,0
0.25475,1.50317,1
0.165856,1.2095200000000002,0
0.228421,1.19873,1
0.17326,3.1913400000000003,0
0.260552,0.531069,1
0.2322239999999999,1.20166,1
0.280522,0.8263469999999999,1
0.261327,-0.0229277,0
0.363304,0.606259,0
0.237628,1.96393,0
0.2219539999999999,2.41876,1
0.149217,-0.435826,0
0.243308,0.955413,0
0.214477,0.997637,1
0.318467,0.381114,0
0.243101,1.78457,0
0.23342,0.532507,1
0.157381,0.6400710000000001,0
0.2450639999999999,-0.0887452,1
0.256276,0.8893530000000001,1
0.26429,0.3473429999999999,0
0.157238,7.13315,0
0.2926559999999999,0.177938,1
0.237081,1.06351,0
0.225469,-0.0562204,1
0.275934,3.37826,1
0.124118,0.109646,0
0.240367,0.258736,1
0.284,0.71199,1
0.228976,1.7811,0
0.276675,0.7205729999999999,1
0.165761,0.109367,1
0.255471,12.4428,0
0.125744,1.87109,1
0.250809,1.89648,0
0.220626,9.74087,0
0.163278,0.198538,0
0.290267,1.17899,1
0.226785,2.4771400000000003,0
0.25205,1.82826,1
0.156976,0.0563748,1
0.228876,-0.0668222,1
0.209997,0.0484731,0
0.205696,0.414508,0
0.166148,0.0434113,1
0.266579,1.17929,0
0.214228,0.00529132,1
0.241332,1.59975,1
0.27691,1.53407,0
0.280061,4.497240000000001,0
0.334972,1.73578,0
0.273805,-0.05127,1
0.19774,0.5685399999999999,0
0.291888,0.365432,1
0.211136,0.650806,0
0.266223,-0.0643194,1
0.20829,-0.23048,0
0.396309,0.254428,1
0.255681,0.111795,0
0.269227,0.6964229999999999,0
0.229863,3.10854,0
0.23355,-0.0979985,1
0.2283219999999999,0.197007,1
0.240328,-0.0743958,1
0.243901,1.90271,1
0.221721,2.15083,0
0.258695,0.946684,0
0.377986,2.63245,0
0.211519,1.52514,1
0.2635949999999999,0.920803,0
0.250731,0.0681359,1
0.222162,2.6764900000000003,1
0.178783,2.00465,1
0.1870359999999999,0.795894,1
0.2447909999999999,2.11639,0
0.154202,-0.3099929999999999,1
0.2207849999999999,0.353753,0
0.304752,1.91754,0
0.288865,2.1397,1
0.217768,-0.158317,1
0.190457,0.437214,1
0.175333,0.216048,0
0.224128,1.50471,0
0.182417,0.139245,1
0.206947,0.793687,0
0.247017,1.26857,1
0.298494,0.540818,0
0.272351,-0.0845457,1
0.2144489999999999,2.58087,1
0.211534,-0.1051049999999999,0
0.281835,6.14754,0
0.245065,-0.1792119999999999,1
0.210653,-0.00324824,1
0.2140389999999999,0.0723851,1
0.274081,0.203184,1
0.146392,9.22168,0
0.234671,1.20268,1
0.210357,3.06911,0
0.138976,8.13584,0
0.23148,0.961058,0
0.196487,-0.0157496,1
0.203,2.083,1
0.216273,1.50964,0
0.24315,1.30485,0
0.26904,3.31071,1
0.244855,-0.0858554,1
0.306096,1.57529,0
0.3397719999999999,0.8762639999999999,0
0.218137,0.8406110000000001,1
0.266219,0.941999,1
0.166762,3.04571,0
0.217428,0.2928699999999999,1
0.2373989999999999,0.0353406999999999,1
0.322374,1.2709700000000002,1
0.153801,1.17004,0
0.285727,1.27352,0
0.188145,0.24324,0
0.263782,0.466599,0
0.231909,-0.1282309999999999,1
0.274573,0.425952,1
0.272942,0.333365,1
0.293616,0.534918,1
0.164643,0.232731,1
0.2496969999999999,0.427645,1
0.23543,0.289689,1
0.232251,2.17893,0
0.301429,2.15715,0
0.3189619999999999,-0.0892936,0
0.191186,1.77945,0
0.300103,0.161879,0
0.311892,0.734527,0
0.153278,2.83881,0
0.20265,0.117467,1
0.2342679999999999,-0.3931389999999999,1
0.259427,-0.0345981,1
0.251949,3.12242,0
0.182838,0.696229,0
0.183065,1.96665,0
0.221513,1.7792400000000002,1
0.354479,2.62587,1
0.195976,0.534212,1
0.1464079999999999,-1.29682,0
0.236852,1.3672,1
0.198871,0.304222,1
0.239521,0.200495,1
0.120021,0.0713758,0
0.279578,2.27093,1
0.243258,0.00714792,1
0.292757,-0.141221,1
0.2731989999999999,0.66383,1
0.2031339999999999,0.163938,1
0.2772679999999999,0.989277,1
0.1565369999999999,2.57832,0
0.189855,0.024923,1
0.264522,1.6897799999999998,0
0.226171,0.862085,1
0.2317519999999999,2.80342,0
0.207092,-0.0704219,1
0.151255,0.662219,1
0.138337,-0.2461949999999999,0
0.219069,0.735755,1
0.174424,1.3744,0
0.168132,0.1243079999999999,0
0.221347,-0.157802,1
0.125147,0.514005,1
-999.0,-999.0,0
0.168931,0.254107,0
0.257548,0.31343,1
0.15114,0.119904,1
0.153187,0.0009034669999999,1
0.128363,-0.13344,0
0.294307,1.95925,1
0.2387679999999999,1.04158,1
0.232192,1.49275,1
0.17495,0.2356639999999999,1
0.223622,-0.1289,1
0.225227,-0.0829383,1
0.253459,0.808321,0
0.266025,0.744462,1
0.210146,0.929443,0
0.0883434999999999,1.3108,0
0.205771,1.97226,1
0.269905,0.459776,1
0.280816,0.275226,1
0.199331,0.648001,0
0.270468,0.112882,1
0.243837,4.06271,0
0.266727,0.399607,1
0.264975,2.56682,1
0.178141,1.7409400000000002,0
0.287227,1.66891,0
0.223099,1.857,1
0.23065,1.96143,0
0.24319,0.499979,1
0.240867,0.8842690000000001,1
0.130708,0.155168,1
0.26285,3.54731,0
0.225038,0.534289,1
0.155334,0.0301580999999999,1
0.266099,3.96298,0
0.279645,1.71192,0
0.264238,0.0245344,1
0.246025,2.6649700000000003,0
0.1451039999999999,4.725969999999999,1
0.407723,4.29824,0
0.434566,2.11285,0
0.310228,5.39874,0
0.260912,1.4939,1
0.1655,-0.0685558,0
0.257644,-0.135465,1
0.231683,0.819243,0
0.237359,1.95764,0
0.202253,1.58713,0
0.1711369999999999,-0.0183544,1
0.257742,1.47112,1
0.206088,2.16302,0
0.201216,2.24955,1
0.215754,1.53482,0
0.274298,1.49759,1
0.169737,4.24521,0
0.183188,4.88813,0
0.160074,2.63485,0
0.169264,6.68337,0
0.1345309999999999,1.59309,0
0.205415,-0.365288,0
0.169905,3.15893,0
0.215029,1.88631,1
0.223825,-0.17624,1
0.264637,1.60274,1
0.193601,2.28986,0
0.2204239999999999,0.437064,0
0.224217,1.40684,0
0.183474,-0.0881914,1
0.2351329999999999,-0.233176,1
0.270592,2.41136,0
0.16962,0.288238,1
0.2106969999999999,0.121023,1
0.218196,0.0428300999999999,1
0.29104,2.75968,0
0.169731,0.3181,1
0.188274,-0.00682593,0
0.1746839999999999,7.8409,0
0.247996,0.924464,0
0.137172,4.91476,0
0.227041,-0.146645,1
0.213714,0.893379,0
0.20009,0.403415,0
0.162546,0.0333558,0
0.295995,5.884180000000001,0
0.156861,1.65067,1
0.31658,1.40765,1
0.194581,1.11294,0
0.181695,4.66231,0
0.359739,2.7052400000000003,0
0.196961,0.703843,0
0.227741,0.658582,0
0.223532,0.824723,1
0.2335809999999999,-0.259163,1
0.2192489999999999,2.44239,0
0.204381,-0.0157201,1
0.2752719999999999,2.02531,1
0.2310719999999999,0.177233,1
0.199839,0.650334,0
0.224461,0.8358459999999999,0
0.134003,5.95667,0
0.2259409999999999,1.07245,1
0.176511,7.42442,0
0.252113,0.291213,1
0.154544,0.642368,1
0.152083,-0.206586,0
0.168016,2.65191,0
0.2288909999999999,1.95496,0
0.264083,1.75373,1
0.144039,2.06475,0
0.273877,2.15912,0
0.1602569999999999,7.0697,0
0.2005839999999999,7.36344,0
0.214509,0.50027,1
0.219013,0.2676989999999999,0
0.273519,1.33939,0
0.188381,0.082171,1
0.220776,-0.183556,1
0.248272,-0.2515429999999999,0
0.219782,0.153041,1
0.157467,2.69614,0
0.192723,-0.266913,0
0.161495,1.57335,0
0.239692,0.334701,0
0.273105,-0.0922618,1
0.140817,-0.1066329999999999,0
0.237784,0.308367,1
0.240285,3.66203,0
0.2312519999999999,-1.10134,0
0.158715,-0.612427,0
0.233484,1.31477,1
0.191408,1.46455,0
0.2195659999999999,0.470818,1
0.2490079999999999,1.40952,1
0.2395989999999999,1.48375,0
0.17378,0.4921359999999999,0
0.203559,2.0687900000000004,0
0.20905,1.7907099999999998,0
0.163644,1.54489,0
0.252813,-0.0416919,1
0.2412889999999999,1.68715,1
0.2304159999999999,0.161067,1
0.219404,0.730705,1
0.140238,0.557487,0
0.325874,0.14385,0
0.213202,2.58151,0
0.2730889999999999,0.710815,1
0.214451,0.493316,1
0.2470679999999999,2.31586,0
0.226175,0.13238,1
0.208168,2.41647,0
0.2043849999999999,1.50501,0
0.235035,1.54634,0
0.231675,1.68562,1
0.298548,1.41261,1
0.199243,0.696112,1
0.230875,2.07126,0
0.215948,0.749649,0
0.302101,0.7439479999999999,0
0.189899,-0.138924,1
0.254665,0.0747892,1
0.24147,1.6884,0
0.336124,-0.127633,0
0.345891,0.8971819999999999,1
0.258713,0.299744,1
0.193259,0.169952,1
0.2843699999999999,2.92363,0
0.212273,3.65641,0
0.186077,-0.099623,1
0.243652,0.1081029999999999,1
0.227669,2.05944,0
0.2173909999999999,0.0574575,1
0.2217469999999999,2.51654,0
0.175404,0.889482,1
0.196717,1.10937,0
0.194146,1.43743,0
0.1827109999999999,0.448401,0
0.255904,0.0479403,0
0.217784,-0.214596,1
0.141262,4.16412,0
0.288918,0.5371,1
0.2406739999999999,1.09955,1
0.201451,1.51811,1
0.214023,-0.0114562999999999,0
0.172395,2.02276,1
0.1580609999999999,0.447817,1
0.2013339999999999,0.917352,1
0.207817,0.0218706,0
0.167124,0.2350809999999999,1
0.226,3.00203,0
0.200748,-0.657705,0
0.267884,0.5836359999999999,1
0.241226,0.500037,1
0.283643,0.923323,0
0.267706,1.40056,1
0.263471,0.39121,0
0.195746,0.648163,1
0.270108,0.0770343,1
0.319874,3.38315,0
0.290732,1.23173,1
0.3221449999999999,3.61031,0
0.200433,0.609608,0
0.188671,-0.116307,1
0.393563,0.865408,0
0.215228,0.0755835,0
0.263758,0.742284,1
0.272737,0.540308,1
0.272225,1.98948,1
0.175082,0.644147,1
0.319121,-0.146138,0
0.2487239999999999,4.011,0
0.16252,5.62392,0
0.185843,1.78011,1
0.225213,-0.118934,1
0.253668,0.0674924,1
0.28079,1.20967,1
0.283765,1.7677200000000002,0
0.197264,1.55059,0
0.238055,1.928,1
0.169174,-0.276841,0
0.181612,1.40905,1
0.298552,-0.137731,0
0.255531,0.160134,1
0.300831,8.220289999999999,0
0.243562,4.2609900000000005,0
0.289063,0.0272379,1
0.281636,2.56203,1
0.299996,0.864469,1
0.243667,5.26336,0
0.196902,0.468157,0
-999.0,-999.0,0
0.206017,0.917285,0
0.202781,3.51087,1
0.1698569999999999,-0.650217,0
0.217226,0.297645,0
0.272536,0.455092,1
0.251554,1.05064,1
0.2284969999999999,-6.85151,0
0.1754119999999999,1.8498,0
0.268155,0.8901209999999999,1
0.281636,3.36005,0
0.186379,-0.0128866,1
0.170959,0.0319707,0
0.352409,-0.00137949,1
0.184639,-0.518209,0
0.299437,1.32799,0
0.22615,1.88682,0
0.273054,3.44386,0
0.263496,0.841641,1
0.260283,2.4154,0
0.228026,3.8418,1
0.316183,0.253348,1
0.296467,1.5311,0
0.149817,7.19352,1
0.281309,1.30753,0
0.20239,0.345294,1
0.289041,2.55939,0
0.183005,-0.31344,0
0.3192239999999999,1.28195,1
0.182715,0.00919943,1
0.318042,3.69602,1
0.151417,1.54536,0
0.236181,1.28634,1
0.19677,7.01029,0
0.1965049999999999,1.81226,0
0.231415,0.05427,0
0.18841,0.4674439999999999,0
0.2169219999999999,1.65959,0
0.252662,1.19327,1
0.233562,1.0864,1
0.249863,0.311967,0
0.246355,6.9114,0
0.137922,1.28516,0
0.263325,0.204626,1
0.293121,-0.0956014999999999,1
0.212611,0.0778393999999999,1
0.221552,-0.00621226,1
0.217605,2.91869,0
0.234486,0.361317,1
0.2114059999999999,0.8252450000000001,0
0.313848,0.371711,0
0.181863,0.250557,1
0.274598,0.313507,1
0.2717699999999999,0.0724086999999999,1
0.206864,0.909618,1
0.256003,1.06705,0
0.320112,1.06348,1
0.199418,4.97923,0
0.250925,0.810163,0
0.1502339999999999,1.77307,1
0.2827179999999999,0.216686,0
0.2690369999999999,2.95744,0
0.306176,-0.0663508999999999,0
0.271499,0.655436,0
0.180008,3.38325,0
0.272995,0.0660475,0
0.321876,2.28582,1
0.2126289999999999,2.16041,1
0.231602,0.250535,1
0.213015,1.44092,0
0.2046589999999999,0.0199729,1
0.245334,-0.132193,1
0.271901,0.113331,1
0.283427,-0.0652756999999999,1
0.199483,1.91904,0
0.2352719999999999,0.0347909,1
0.2412699999999999,4.7419,0
0.2565719999999999,1.7896299999999998,0
0.204713,-0.155299,1
0.238629,3.87221,1
0.173028,9.53245,0
0.213617,3.1067,0
0.172263,1.06328,1
0.201521,2.74575,0
0.191992,-0.00932466,0
0.252702,0.708018,0
0.228831,0.757003,1
0.2300219999999999,1.60427,0
0.283891,1.07777,0
0.209844,0.947791,0
0.220518,0.0662898999999999,0
0.268518,10.0001,0
0.227257,0.66589,1
0.143719,0.0847281,1
0.16194,0.387528,0
0.2600119999999999,-0.0649034,1
0.274844,1.7752400000000002,1
0.255476,0.0738032,1
-999.0,-999.0,0
0.211013,0.231303,0
0.225504,1.1909,1
0.215714,1.95027,1
0.234306,1.27614,0
0.2080929999999999,0.078679,1
0.193004,0.226027,1
0.270826,0.527295,1
0.125113,0.521787,1
0.194504,1.31129,0
0.282439,0.765096,1
0.226846,0.0130847999999999,1
0.203075,0.340246,0
0.258863,2.43595,0
0.205769,3.4216300000000004,0
0.183493,0.538489,1
0.2445179999999999,0.471835,1
0.2498159999999999,0.6472220000000001,1
0.282393,2.03796,0
0.282156,3.5760400000000003,0
0.275841,1.07071,0
0.203189,2.14046,0
0.255407,0.5070680000000001,1
0.190995,2.4167,0
0.199269,0.758725,0
0.2087369999999999,1.43449,0
0.18694,4.260669999999999,1
0.208476,0.153028,1
0.192017,1.9469,0
0.259834,2.20603,0
0.226803,-0.320731,0
0.273268,0.0278190999999999,1
0.2376849999999999,-0.107124,1
0.262821,0.5439930000000001,1
0.240469,0.23822,1
0.369564,4.06807,0
0.176286,0.592642,0
0.240103,0.5160399999999999,0
0.246802,0.0195654,1
0.213247,0.152362,1
0.222075,0.0123989,1
0.197633,3.09102,1
0.227934,1.69321,1
0.2192,2.55035,1
0.235505,0.281253,1
0.227057,2.36877,0
0.119806,1.38913,0
0.245004,2.80418,0
0.256662,3.53851,0
0.217531,6.1857,0
0.190387,1.91548,1
0.26095,0.0440275,0
0.322528,4.1605,0
0.2261389999999999,1.13238,1
0.187782,0.6500319999999999,0
0.251062,0.852126,0
0.308517,2.19591,0
0.297481,3.70108,0
0.1416059999999999,0.206188,0
0.25328,1.49814,0
0.195236,0.1134319999999999,0
0.2261989999999999,0.598449,0
0.0586733,-0.3594469999999999,0
0.207416,0.5859979999999999,1
0.2097389999999999,1.47109,1
0.160944,0.74763,1
0.2205079999999999,1.23451,0
0.149939,0.772758,1
0.2352469999999999,0.237754,1
0.179243,-0.0927313,1
0.179664,0.522247,0
0.1993079999999999,3.6864,0
0.185114,0.134514,1
0.311186,1.61643,0
0.2100989999999999,2.8198,0
0.240882,0.253198,1
0.229454,0.1346089999999999,1
0.1290369999999999,0.3597349999999999,0
0.269231,0.0372161,1
0.0511666,0.339557,1
0.268036,1.52345,1
0.122813,0.0706305,0
0.2359489999999999,-0.0763635,1
0.222908,0.290417,1
0.196786,3.22024,0
0.267432,0.410355,1
0.272811,6.79743,0
0.129519,-0.140016,1
0.247217,1.7469,0
0.242049,0.0829937999999999,1
0.2131809999999999,9.50566,0
0.268906,0.0218710999999999,1
0.27071,0.1519329999999999,1
0.175267,1.6495099999999998,0
0.288379,3.6359,0
0.333684,1.98493,1
0.284566,0.20193,0
0.2085179999999999,4.23736,0
0.221847,-0.23729,1
0.2297449999999999,1.48299,1
0.188875,-0.0717365,0
0.3357449999999999,2.11322,0
0.225734,-0.515349,0
0.264008,3.4955300000000005,0
0.281842,0.39459,1
0.179835,0.235321,1
0.241863,3.4965900000000003,0
0.31115,-0.196299,1
0.284727,0.747985,1
0.204954,8.46599,0
0.21169,1.93581,0
0.231541,0.93682,1
0.2245639999999999,-0.0872717,1
0.227509,-0.117097,1
0.237035,0.15544,1
0.327527,1.49996,0
0.243587,0.984507,0
0.377797,2.17828,0
0.224782,-0.297688,1
0.301641,1.14954,0
0.256337,3.36458,0
0.2291889999999999,1.94976,0
0.323573,3.1877,0
0.270557,1.07246,1
0.285699,2.24231,1
0.247176,0.181741,1
0.233601,-0.045551,1
0.211664,1.1142299999999998,0
0.195327,1.53633,1
0.32613,1.61821,1
0.1963089999999999,2.9536,0
0.184027,0.276678,0
0.182132,3.30962,0
0.280518,0.104888,0
0.2259219999999999,4.97275,0
0.162732,-0.117557,0
0.264629,3.77762,0
0.171925,0.105194,1
0.248303,-0.2055219999999999,1
0.343339,2.92435,1
0.309197,1.24176,0
0.1694109999999999,-0.0176130999999999,1
0.216052,0.17575,1
0.2494719999999999,0.316334,0
0.21441,1.00091,1
0.317023,-0.0558873,1
0.133225,2.13886,0
0.25828,-0.0988611,1
0.213457,0.0318158,1
0.212786,0.2812929999999999,1
0.259894,1.03399,1
0.260876,3.25857,0
0.240559,2.55803,0
0.265489,1.22318,1
0.2243949999999999,0.3130199999999999,1
0.2491989999999999,3.0333900000000003,0
0.24488,1.42563,1
0.196023,0.0174421999999999,0
0.314744,2.19698,0
0.249996,6.223669999999999,0
0.233292,0.1960599999999999,1
0.253263,2.77387,1
0.208659,3.62983,0
0.23089,-0.0260977,1
0.173539,0.4549649999999999,1
0.264852,0.0434405,0
0.260369,-0.0480977,1
0.303242,0.0514827999999999,1
0.274416,0.3184929999999999,0
0.259709,0.769451,1
0.215959,4.979769999999999,0
0.240127,0.12815,1
0.292631,2.02357,0
0.221987,0.0264689,0
0.202076,0.0972908,1
0.230528,2.18399,1
0.259846,1.53004,1
0.252442,5.34301,0
0.258215,0.174539,1
0.215044,0.254684,0
0.191409,1.99123,0
0.31432,0.4731979999999999,1
0.313567,0.946793,0
0.2610909999999999,2.18003,1
0.31031,0.56396,0
0.26654,0.744061,0
0.106741,1.9015,1
0.244392,0.808686,0
0.253459,0.0596583,0
0.112398,2.86079,0
0.203388,-0.168348,0
0.321092,3.29866,1
0.2487889999999999,2.06798,1
0.1572319999999999,2.36425,1
0.245704,0.7819050000000001,1
0.336214,0.330388,1
0.252056,0.706158,1
0.248421,2.47919,0
0.251473,0.030929,1
0.353135,1.22519,0
0.138982,0.872668,0
0.223516,1.56953,0
0.252023,0.587759,1
0.276353,1.0949799999999998,0
0.167403,2.29149,0
0.229338,0.223036,1
0.222313,3.16055,0
0.269734,-0.139373,0
0.2685869999999999,1.1773,1
0.272257,-0.0651213,1
0.178801,4.95439,0
0.266934,1.68232,0
0.206515,1.54419,1
0.213152,-0.0592464,1
0.233956,2.679,1
0.264721,0.4675479999999999,1
0.1453009999999999,1.40559,0
0.2443179999999999,0.606913,1
0.259716,2.03067,0
0.256902,0.5313439999999999,0
0.191521,0.5605479999999999,0
0.211096,2.17004,0
0.31871,1.05018,0
0.383183,8.5883,0
0.2310579999999999,0.3774,1
0.132142,-0.0806224,1
0.2404489999999999,0.8469209999999999,0
0.225354,-0.0268387999999999,1
0.225171,0.749473,1
0.330041,0.938104,1
0.1859819999999999,2.10466,0
0.200255,0.346952,1
0.311953,1.43786,0
0.2256,4.29255,0
0.2767679999999999,2.06961,1
0.269151,0.541085,1
0.20764,-0.205708,1
0.2802449999999999,-0.305306,0
0.214432,1.83928,1
0.17857,0.709832,1
0.206112,0.252413,0
0.195745,0.319781,1
0.381369,3.90725,0
0.279888,2.30192,1
0.241037,1.3431,0
0.214742,0.948236,0
0.243577,0.56902,0
0.299323,1.88377,0
0.25187,-0.182116,1
0.261652,0.346732,1
0.2985739999999999,1.29357,0
0.1328099999999999,0.266823,0
0.137398,0.639605,1
0.259203,0.120077,1
0.258482,0.514642,1
0.335027,1.84027,0
0.124642,1.7414,0
0.196748,1.83599,1
0.172228,2.2850900000000003,1
0.280325,0.36535,1
0.1048359999999999,2.23579,1
0.159488,0.512787,1
0.249085,-0.0376859,1
0.221832,2.48048,1
0.142006,0.846612,0
0.26538,0.882044,0
0.2546469999999999,11.1283,1
0.145626,1.2429,0
0.295106,0.0756746,0
0.357238,1.18811,1
0.272262,1.73992,0
0.236762,4.77891,0
0.278941,0.333725,0
0.198465,0.358503,1
0.231205,3.57772,0
0.274545,0.541474,1
0.100361,1.2575,0
0.186497,-0.0683502,1
0.195698,0.797705,0
0.251976,0.3856989999999999,1
0.2530949999999999,0.147233,1
0.310987,0.875634,0
0.317046,0.53746,0
0.2406829999999999,0.758359,1
0.260741,-0.000948293,1
0.2204699999999999,2.20953,0
0.207183,-0.0213578,0
0.3215659999999999,2.75745,0
0.316801,-0.202941,1
0.295568,0.162237,1
0.270467,0.93401,1
0.263418,8.182039999999999,0
0.232478,1.97573,0
0.234802,3.30921,1
0.2453739999999999,2.02873,0
0.16892,6.833289999999999,0
0.244693,-0.103931,0
0.2463929999999999,-0.0993633999999999,1
0.226991,-0.209832,1
0.254859,-0.00367777,1
0.183519,1.06535,0
0.18428,-0.139628,0
0.247714,1.44063,0
0.228615,1.13037,1
0.243523,1.76157,0
0.3089719999999999,1.75713,1
0.3194059999999999,1.27257,1
0.310977,0.286912,1
0.248386,1.2214,1
0.208037,-0.186619,1
0.179291,3.79674,0
0.25931,1.6065,0
0.234657,3.95476,0
0.261696,2.7393,0
0.20106,0.386637,1
0.298331,1.20982,1
0.197718,0.451975,1
0.226844,0.686852,0
0.1612839999999999,3.51698,0
0.255852,-0.0163152,1
0.232647,-0.128401,0
0.374814,1.46508,0
0.234876,0.0774393,1
0.147257,0.028941,1
0.159421,0.0771929,1
0.230895,0.20715,1
0.255584,15.0035,0
0.307755,3.4757800000000003,0
0.220878,0.333371,0
0.118221,-0.165672,1
0.1844609999999999,0.119017,1
0.2155,1.86736,0
0.296574,1.88247,0
0.1720529999999999,0.610815,1
0.238681,0.7594989999999999,1
0.232229,-0.076704,1
0.3698619999999999,0.44104,1
0.2262489999999999,0.2210659999999999,0
0.214493,1.23802,1
0.1158119999999999,0.278623,1
0.220405,0.620059,1
0.231765,0.8746450000000001,1
0.286049,0.324298,0
0.2625099999999999,0.3230909999999999,1
0.287026,0.749849,1
0.303694,0.781569,1
0.237556,0.453305,0
0.29866,1.95862,0
0.27034,1.40669,1
0.176848,1.24058,1
0.258011,2.97777,0
0.276467,0.8455889999999999,1
0.227473,-0.0379139999999999,0
0.218007,1.83203,0
0.213334,0.6094579999999999,1
0.250913,0.4817229999999999,0
0.220127,-0.0312728,1
0.2157369999999999,0.274952,1
0.2192059999999999,1.3043,0
0.2321949999999999,0.217829,0
0.242992,0.467894,1
0.240298,0.7777930000000001,0
0.310871,0.269843,1
0.1466849999999999,-0.286486,0
0.360428,1.39541,1
0.179626,1.79509,0
0.331887,1.61149,0
0.2882679999999999,1.36972,1
0.243716,0.674387,1
0.1592869999999999,4.85505,0
0.272579,1.50035,0
0.225688,0.38832,1
0.237461,-0.153156,1
0.241529,2.15748,1
0.2154989999999999,1.54809,0
0.275779,1.81807,0
0.261505,0.518583,1
0.2273369999999999,2.7338,0
0.210585,1.92981,1
0.206657,1.08591,1
0.251618,2.25889,0
0.327216,0.226014,0
0.2368019999999999,-0.0538188,1
0.258414,-0.0680889,1
0.11364,3.41625,0
0.276352,2.24747,0
0.178271,0.196232,1
0.2376199999999999,0.249411,1
0.274938,-0.1390819999999999,1
0.267156,2.25322,0
