miniboone/table5.ParticleID_13,miniboone/table5.ParticleID_24,miniboone/table5.ParticleID_28,miniboone/table5.ParticleID_45
0.0340921,0.4445479999999999,0.142182,0.125872
0.0645355,0.364076,0.231054,0.2186409999999999
0.158063,0.4864239999999999,0.122031,0.1826009999999999
0.0694896,0.498371,0.143297,0.203933
0.0843692,0.49531,0.105943,0.205925
0.4626989999999999,0.432619,0.18595,0.152644
0.077236,0.466379,0.171878,0.161987
0.8317180000000001,0.472195,0.0942385,0.188085
0.15637,0.4843989999999999,0.130152,0.0791118999999999
0.657392,0.457207,0.143664,0.195375
0.0974584,0.468222,0.1757119999999999,0.0680568999999999
0.372151,0.497542,0.143747,0.276286
0.104492,0.475249,0.114565,0.109251
0.175484,0.354704,0.232302,0.139765
0.1910079999999999,0.4996109999999999,0.123076,0.153631
0.7631859999999999,0.407512,0.129901,0.204338
0.2048469999999999,0.488672,0.162902,0.1683579999999999
0.364503,0.499538,0.111888,0.169865
0.4256609999999999,0.496325,0.19898,0.1198289999999999
0.763595,0.441774,0.189446,0.32391
0.196731,0.4892039999999999,0.13996,0.126953
0.0710238999999999,0.3790989999999999,0.270794,0.0640921
0.425509,0.4882579999999999,0.151719,0.23629
0.30007,0.479495,0.0800229,0.154278
0.0326921,0.491235,0.300498,0.11815
0.207021,0.476587,0.133548,0.185354
0.1446309999999999,0.466406,0.130547,0.113407
0.923925,0.42006,0.1885599999999999,0.2625
0.0461587,0.498762,0.112341,0.145521
0.640288,0.48689,0.166134,0.279395
0.2548539999999999,0.367489,0.240366,0.0763431
0.116374,0.441696,0.150534,0.18049
0.353796,0.481759,0.12818,0.156295
0.0,0.236451,0.2216,0.000163456
0.776452,0.363632,0.25246,0.201602
0.0887434,0.4762979999999999,0.119127,0.173796
0.137338,0.321904,0.197364,0.271096
0.223059,0.462376,0.14957,0.115408
0.2533559999999999,0.487737,0.182504,0.148363
0.296641,0.4796109999999999,0.168314,0.142946
0.509157,0.417559,0.165793,0.216798
0.514386,0.417617,0.184941,0.225028
0.212478,0.459783,0.251027,0.125495
0.238679,0.482296,0.180308,0.1884
0.196545,0.4908869999999999,0.220441,0.165853
0.233647,0.488387,0.13484,0.203114
0.00646854,0.470253,0.172923,0.148391
0.0,0.392392,0.2469489999999999,0.0343634
0.0797166,0.263057,0.206806,0.10918
0.3100449999999999,0.496172,0.125446,0.204192
0.308761,0.4642979999999999,0.16213,0.1138339999999999
0.288825,0.468259,0.104623,0.0892868
0.566612,0.449092,0.190318,0.158674
0.583432,0.499932,0.125029,0.193484
0.128929,0.450251,0.281409,0.0589239
0.183338,0.437814,0.175465,0.0575704
0.555469,0.403938,0.191322,0.204095
0.0591660999999999,0.396312,0.188345,0.120319
0.0834965,0.3002849999999999,0.181605,0.173311
0.2233139999999999,0.451021,0.155879,0.0902288
0.148323,0.4951399999999999,0.135268,0.164735
0.241026,0.470922,0.1696369999999999,0.197814
0.280617,0.487595,0.141378,0.196649
0.460294,0.497841,0.2086179999999999,0.188167
0.498795,0.4961939999999999,0.148568,0.277896
0.000645458,0.410365,0.1799069999999999,0.1247109999999999
0.3599239999999999,0.4754899999999999,0.103626,0.172575
0.0268687,0.475427,0.159829,0.120188
0.2124,0.497335,0.12933,0.0897261
0.123772,0.476777,0.139683,0.193473
0.313542,0.464658,0.127124,0.28151
0.171703,0.465321,0.323271,0.0865825
0.8422629999999999,0.394227,0.15548,0.279404
0.0437612,0.4746609999999999,0.247328,0.0910443
0.242307,0.4897479999999999,0.14262,0.0930258
0.0577908,0.398963,0.146245,0.14209
0.307745,0.46663,0.177905,0.167091
0.738351,0.498199,0.16375,0.241969
0.207127,0.4788989999999999,0.152572,0.137803
0.0968866999999999,0.481944,0.174967,0.155407
0.5509029999999999,0.469865,0.21638,0.145321
0.575248,0.459952,0.240807,0.219452
0.8336549999999999,0.47417,0.126467,0.156991
0.0697864,0.475514,0.100009,0.11899
0.305263,0.4926689999999999,0.1703319999999999,0.185018
0.432422,0.4804279999999999,0.147064,0.2008339999999999
0.418522,0.49444,0.131608,0.180771
0.467842,0.479079,0.161165,0.121857
0.0,0.425987,0.2272969999999999,0.0386889
0.242024,0.497609,0.163189,0.0978243999999999
0.174691,0.467021,0.132262,0.102266
0.276858,0.4621699999999999,0.1177599999999999,0.147398
0.0744228,0.427725,0.17351,0.180763
0.130714,0.496359,0.189754,0.334578
0.250145,0.476883,0.100855,0.186116
0.8999219999999999,0.461291,0.180338,0.196443
0.187949,0.345583,0.185612,0.2892889999999999
0.818688,0.473584,0.192253,0.238346
0.271839,0.479776,0.172794,0.092798
0.110663,0.497233,0.157344,0.0860705
0.260916,0.461215,0.174595,0.260501
0.622953,0.414546,0.121565,0.149715
0.0406783999999999,0.497101,0.146369,0.172255
0.390181,0.4952109999999999,0.161681,0.238311
0.627442,0.461845,0.106649,0.145357
0.116824,0.4484689999999999,0.196342,0.0565021999999999
0.1117369999999999,0.498734,0.146996,0.0852233999999999
0.344586,0.48296,0.0923113999999999,0.0944707
0.8407549999999999,0.443538,0.0896406,0.125637
0.299539,0.4453569999999999,0.0899541,0.181241
0.302437,0.46584,0.259138,0.0881838
0.112974,0.484647,0.138745,0.195049
0.246623,0.369586,0.233103,0.2482239999999999
0.0579753,0.472014,0.157466,0.145609
0.0377675,0.489606,0.181546,0.138947
0.252475,0.4635829999999999,0.1499329999999999,0.124139
0.16012,0.482468,0.156471,0.208078
0.260607,0.470922,0.145432,0.1670819999999999
0.3607849999999999,0.4932479999999999,0.179319,0.0850693999999999
0.291502,0.499443,0.127822,0.131321
0.901983,0.451789,0.150393,0.330387
0.223878,0.487105,0.102738,0.0999798
0.176644,0.425526,0.148525,0.1812099999999999
0.144104,0.497885,0.164746,0.169013
0.0640428,0.373768,0.176832,0.0619899999999999
0.376011,0.481513,0.0934187,0.176469
0.854555,0.413162,0.137766,0.316675
0.0245422,0.400425,0.260223,0.0940973
0.1055869999999999,0.459362,0.1660299999999999,0.0952891
0.430764,0.368605,0.159081,0.257845
0.19742,0.4493689999999999,0.18357,0.147218
0.222052,0.485249,0.143811,0.0852046
0.0647770999999999,0.474427,0.311669,0.1394
0.679667,0.28913,0.244469,0.1868109999999999
0.531997,0.463181,0.137682,0.2385949999999999
0.107292,0.450076,0.220002,0.201262
0.0528713,0.491569,0.128303,0.2120679999999999
0.0,0.403333,0.1402119999999999,0.0224928
0.175006,0.491846,0.142234,0.279036
0.335656,0.470642,0.363832,0.193972
0.0613954,0.493841,0.1287039999999999,0.2278739999999999
0.30466,0.494313,0.249367,0.1059869999999999
0.322669,0.494936,0.186636,0.1181859999999999
0.33634,0.4838659999999999,0.240669,0.218185
0.1839599999999999,0.435893,0.0986756999999999,0.0941207
0.2952849999999999,0.476445,0.136897,0.0980486
0.124523,0.483833,0.1524049999999999,0.148402
0.324531,0.451974,0.173794,0.123113
0.11996,0.465539,0.15291,0.175928
0.265216,0.482901,0.0793031999999999,0.161207
0.7635430000000001,0.492091,0.139568,0.294803
0.374176,0.438238,0.154631,0.274106
0.0574909999999999,0.4565369999999999,0.164102,0.144699
0.345787,0.484738,0.141475,0.243836
0.0635182,0.498293,0.208329,0.176713
0.0787031,0.471103,0.143945,0.148006
0.121817,0.484465,0.169254,0.115449
0.377571,0.475745,0.225881,0.165721
0.0908998999999999,0.472116,0.119718,0.211373
0.247615,0.457306,0.142611,0.206467
0.7470289999999999,0.442188,0.172898,0.210909
0.444284,0.430713,0.1653859999999999,0.115745
0.7123510000000001,0.40598,0.119353,0.4489359999999999
-999.0,-999.0,-999.0,-999.0
0.0746938,0.442029,0.1837089999999999,0.22595
0.33155,0.4871189999999999,0.135757,0.157941
0.644543,0.471038,0.146781,0.241779
0.4990159999999999,0.413645,0.190768,0.278732
0.735129,0.495339,0.157703,0.213558
0.134867,0.489075,0.117682,0.169642
0.125976,0.47668,0.139213,0.1177589999999999
0.141638,0.446374,0.13427,0.108618
0.2877159999999999,0.488233,0.185183,0.0853307
0.206303,0.465595,0.114652,0.149005
0.0939208,0.4859489999999999,0.140978,0.166648
0.134274,0.494051,0.167962,0.1474089999999999
0.181165,0.49992,0.14954,0.16085
0.0583396,0.4671909999999999,0.245836,0.1104599999999999
0.746598,0.47078,0.255395,0.185157
0.5300189999999999,0.386456,0.173618,0.152753
0.219518,0.496238,0.139786,0.196855
0.431785,0.4671369999999999,0.2089619999999999,0.134401
0.10507,0.445916,0.1044549999999999,0.0698588
0.339885,0.499984,0.162347,0.132691
0.125886,0.464731,0.195349,0.173158
0.101523,0.47926,0.152423,0.19046
0.00678214,0.4873729999999999,0.223573,0.157597
0.158503,0.277253,0.2730309999999999,0.2317719999999999
0.195702,0.391572,0.20448,0.3054409999999999
0.0930441,0.494658,0.1290099999999999,0.172749
0.28614,0.288605,0.23815,0.2520429999999999
0.110623,0.498928,0.120771,0.0960207
0.259725,0.497571,0.118525,0.237311
0.133951,0.465128,0.183632,0.130131
0.117371,0.406833,0.156298,0.107845
0.105098,0.4746609999999999,0.170257,0.0605276999999999
0.258235,0.4787079999999999,0.274285,0.145988
0.0,0.4316279999999999,0.0588728,0.0
0.4777619999999999,0.473926,0.1942839999999999,0.11109
0.227392,0.48675,0.0850988,0.0734896
0.396613,0.445163,0.214936,0.0850571
0.0986523999999999,0.432593,0.309658,0.173718
0.0214782,0.3976429999999999,0.152123,0.177912
0.283853,0.397624,0.131251,0.181255
0.0,0.402904,0.0584064,0.00266923
0.12035,0.442131,0.156349,0.176468
0.561837,0.4310479999999999,0.235794,0.271613
0.134965,0.43004,0.152386,0.088379
0.160959,0.394786,0.210115,0.158517
0.0132114,0.349089,0.17604,0.0930491
0.1205359999999999,0.445345,0.1580859999999999,0.181263
0.202517,0.49318,0.182979,0.180527
0.195519,0.489126,0.0916603,0.16033
0.0827715,0.396769,0.15289,0.190048
0.204746,0.480314,0.181271,0.16435
0.168027,0.479771,0.172226,0.1385829999999999
0.0455446,0.492818,0.2105659999999999,0.1067109999999999
0.738314,0.34123,0.137419,0.329777
0.444713,0.420238,0.0980453,0.534891
0.563893,0.4822149999999999,0.131264,0.317353
0.125612,0.297514,0.172916,0.269948
0.291527,0.424753,0.3465,0.24759
0.142998,0.446847,0.11412,0.129671
0.2424059999999999,0.406609,0.272656,0.291328
0.259973,0.451847,0.145494,0.128351
0.22904,0.460827,0.215777,0.113294
0.197802,0.461668,0.111349,0.185622
0.337386,0.376971,0.153332,0.310678
0.0314823,0.469404,0.241865,0.1174619999999999
0.195109,0.4757479999999999,0.162447,0.186836
0.354801,0.485118,0.157763,0.192945
0.23903,0.473458,0.12312,0.0964531
0.0427483,0.436845,0.159141,0.1931369999999999
0.13894,0.477652,0.148168,0.122252
0.167909,0.480213,0.193779,0.161408
0.359884,0.472918,0.141115,0.135411
0.0275360999999999,0.410467,0.187589,0.151102
0.6343260000000001,0.443766,0.198982,0.2563269999999999
0.210196,0.49977,0.214583,0.0990857
0.157352,0.4644189999999999,0.29867,0.1482099999999999
0.550346,0.383648,0.173919,0.1889569999999999
0.0652648,0.3907199999999999,0.298824,0.1550109999999999
0.172064,0.49058,0.197802,0.150701
0.647454,0.388862,0.170683,0.276928
0.300769,0.418638,0.2210099999999999,0.143407
0.672503,0.416753,0.120676,0.339863
0.1016059999999999,0.464968,0.265552,0.182216
0.0825597,0.4638489999999999,0.152051,0.4127189999999999
0.490063,0.431159,0.180172,0.142799
0.267594,0.452308,0.162504,0.147867
0.662891,0.459371,0.25697,0.2777739999999999
0.618736,0.383031,0.104901,0.305293
0.211019,0.445284,0.166419,0.185721
0.198489,0.47896,0.168594,0.1592569999999999
0.134295,0.468881,0.16345,0.0816494
0.240598,0.4907069999999999,0.152727,0.1757
0.5573640000000001,0.403185,0.152829,0.324772
0.340692,0.485783,0.126154,0.0869966
0.0262207,0.4839449999999999,0.197118,0.1133619999999999
0.415268,0.478488,0.143415,0.11984
0.334392,0.4768989999999999,0.1494329999999999,0.221375
0.176057,0.479383,0.114658,0.2545989999999999
0.272355,0.247807,0.227765,0.372098
0.547646,0.4598859999999999,0.114253,0.0890411999999999
0.0776104,0.411318,0.242734,0.2070719999999999
0.271179,0.466343,0.156844,0.191823
0.632009,0.499155,0.13332,0.387289
0.907164,0.373827,0.1648619999999999,0.307381
0.140834,0.401933,0.179837,0.343188
0.117749,0.469563,0.228907,0.120202
0.252923,0.4699029999999999,0.0903228,0.125471
0.297618,0.369316,0.143075,0.2719
0.0727312,0.480908,0.137342,0.215296
0.873374,0.492558,0.13571,0.433118
0.0560958,0.4199279999999999,0.143627,0.0828663999999999
0.537573,0.4826899999999999,0.105531,0.167129
0.0525538,0.4426609999999999,0.130655,0.10248
0.7445689999999999,0.459367,0.146842,0.2203429999999999
0.2728,0.4639859999999999,0.144838,0.0809319
0.269541,0.4854739999999999,0.14682,0.237946
0.129916,0.460236,0.162889,0.1166109999999999
0.122552,0.465109,0.13041,0.102346
0.151585,0.421626,0.250225,0.175189
0.153269,0.481346,0.209166,0.153768
0.151846,0.462197,0.114395,0.230471
0.4114899999999999,0.450177,0.161604,0.164805
0.544754,0.4841649999999999,0.1416369999999999,0.0780588
0.650937,0.446927,0.204291,0.144754
0.0980301,0.468581,0.171854,0.145396
0.0206617,0.4582569999999999,0.233893,0.0800396999999999
0.206607,0.342933,0.277467,0.0599568
0.587924,0.455764,0.212302,0.136228
0.2183949999999999,0.49333,0.145802,0.142349
0.0549749,0.411089,0.26399,0.170947
0.145782,0.499303,0.187451,0.120502
0.6469729999999999,0.470497,0.125695,0.245326
0.236366,0.4372439999999999,0.148468,0.216704
0.836945,0.49271,0.0942232,0.304521
0.375396,0.4467399999999999,0.1952839999999999,0.237166
0.532504,0.293704,0.137842,0.353067
0.377552,0.446059,0.151981,0.178024
0.32793,0.476976,0.131931,0.229219
0.232101,0.492129,0.170073,0.118519
0.193742,0.491092,0.217158,0.0908128
0.162486,0.442557,0.126391,0.139255
0.434714,0.32705,0.294246,0.254064
0.606746,0.4825899999999999,0.181338,0.108019
0.0783003,0.390294,0.186665,0.18895
0.0647562,0.489988,0.136286,0.126622
0.310859,0.4959699999999999,0.1458279999999999,0.12557
0.00552477,0.307437,0.225656,0.0677517
0.3881719999999999,0.4710109999999999,0.1509329999999999,0.13304
0.0553021999999999,0.3547329999999999,0.259094,0.116598
0.288477,0.475952,0.133263,0.182079
0.135011,0.48532,0.1895089999999999,0.212286
0.129493,0.4807359999999999,0.1409089999999999,0.127645
0.0810613,0.429488,0.129884,0.182525
0.1499069999999999,0.466254,0.15516,0.135568
0.192796,0.260737,0.0995613,0.455185
0.266474,0.4660829999999999,0.219542,0.249694
0.638048,0.47871,0.189256,0.232296
0.131504,0.491702,0.147844,0.173617
0.338918,0.478709,0.152013,0.14367
0.108993,0.481917,0.238569,0.1142079999999999
0.781688,0.4647159999999999,0.160806,0.156773
0.0451798,0.474671,0.2058579999999999,0.149616
0.519935,0.481689,0.136683,0.208536
0.223011,0.476276,0.191543,0.1246599999999999
0.0314194,0.4368039999999999,0.21545,0.172959
0.815308,0.396719,0.219057,0.247419
0.134643,0.465376,0.154897,0.0712547
0.0535384,0.491581,0.1080339999999999,0.116901
0.28457,0.382804,0.205364,0.177003
0.0494413,0.489537,0.129018,0.173782
0.852416,0.435414,0.0804563,0.370315
0.710104,0.493629,0.0834868,0.374869
0.263895,0.412268,0.0815582,0.329422
0.757412,0.36391,0.132932,0.3206449999999999
0.045714,0.386036,0.210621,0.240192
0.462722,0.496213,0.11287,0.16369
0.211483,0.471588,0.171614,0.0889895
0.0643208,0.478952,0.210877,0.3185159999999999
0.198189,0.453275,0.146321,0.193303
0.302329,0.4755899999999999,0.1472369999999999,0.215673
0.296063,0.466157,0.0982536999999999,0.155337
0.250255,0.344736,0.169052,0.224304
0.482692,0.420379,0.178033,0.2490389999999999
0.393356,0.494951,0.173422,0.144376
0.720746,0.467063,0.0915473,0.339715
0.12539,0.464476,0.260894,0.0940184999999999
0.0686373,0.486917,0.121443,0.156501
0.467783,0.4934779999999999,0.158143,0.218769
0.125907,0.452989,0.265045,0.345861
0.375709,0.471944,0.221648,0.0676317999999999
0.1262,0.4904779999999999,0.123866,0.146432
0.0146244,0.4959979999999999,0.1889809999999999,0.175298
0.2380179999999999,0.467449,0.122697,0.0976023
0.148415,0.483975,0.160797,0.0762485
0.258584,0.4386359999999999,0.152941,0.255985
0.552013,0.474092,0.175168,0.168165
0.0417998,0.461158,0.194868,0.0550942
0.705572,0.479075,0.1587589999999999,0.0979261
0.00651442,0.496926,0.187701,0.0717571
0.677253,0.4538649999999999,0.183249,0.237997
0.362703,0.4857939999999999,0.1872599999999999,0.200447
0.4948689999999999,0.470704,0.146217,0.135798
0.212377,0.492635,0.320267,0.101332
0.0926171,0.412031,0.154075,0.0974557
0.354136,0.461002,0.111127,0.0920581
0.531439,0.479225,0.152674,0.161163
0.319196,0.275502,0.259677,0.177113
0.507271,0.426205,0.159629,0.0978464
0.0359515999999999,0.457721,0.1983619999999999,0.0732971
0.432702,0.398415,0.21814,0.2237489999999999
0.161108,0.468101,0.1124039999999999,0.0940763999999999
0.341721,0.4907609999999999,0.145367,0.134733
0.185252,0.4534609999999999,0.10972,0.106878
0.0728571,0.484566,0.162749,0.153226
0.26625,0.4285609999999999,0.145118,0.155952
0.261617,0.390002,0.131195,0.257792
0.13538,0.499399,0.126015,0.2371349999999999
0.0657975,0.489833,0.144361,0.14264
0.645552,0.49756,0.183774,0.376626
0.413234,0.4789609999999999,0.0957933,0.120666
0.505452,0.483322,0.121082,0.203199
0.261817,0.46821,0.261873,0.116245
0.346284,0.451337,0.17782,0.197081
0.239151,0.499035,0.11969,0.20456
0.2952369999999999,0.445506,0.15232,0.0954265
0.226009,0.4935479999999999,0.136382,0.125014
0.0527346,0.499442,0.124828,0.322575
0.894935,0.351859,0.210912,0.2646409999999999
-999.0,-999.0,-999.0,-999.0
0.620325,0.4734899999999999,0.101274,0.265613
0.3644679999999999,0.4961649999999999,0.1426589999999999,0.3584199999999999
0.2943429999999999,0.476639,0.116948,0.206779
0.2455159999999999,0.481347,0.126892,0.107645
0.3431869999999999,0.487901,0.151602,0.11964
0.260023,0.441666,0.1157789999999999,0.1999119999999999
0.586029,0.419278,0.214358,0.18727
0.0262349,0.30721,0.173896,0.128485
0.0469905,0.4959729999999999,0.1014279999999999,0.135891
0.029429,0.439671,0.18669,0.109739
0.3640489999999999,0.48994,0.0770552,0.0454575999999999
0.12118,0.482158,0.11782,0.1100329999999999
0.207938,0.473697,0.325517,0.0710965
0.173931,0.4417399999999999,0.163276,0.1605859999999999
0.1024099999999999,0.448914,0.172327,0.0662939
0.626884,0.44445,0.1145559999999999,0.284679
0.00149832,0.261606,0.230396,0.0264344
0.293907,0.447575,0.140199,0.192248
0.765363,0.3907469999999999,0.149061,0.193848
0.040185,0.468929,0.1665299999999999,0.0879409
0.248183,0.498993,0.125819,0.206238
0.41918,0.4310779999999999,0.120445,0.236923
0.4002489999999999,0.49596,0.165451,0.323294
0.0703164999999999,0.441371,0.1849299999999999,0.1602829999999999
0.255637,0.489301,0.210456,0.1271
0.0638688999999999,0.483726,0.1509839999999999,0.0995315
0.39192,0.4302149999999999,0.217423,0.15266
0.0166910999999999,0.468836,0.156052,0.180892
0.494764,0.4646399999999999,0.204665,0.187892
0.0541175999999999,0.44159,0.117754,0.175351
0.821631,0.459717,0.142486,0.25686
0.123928,0.4834229999999999,0.1097809999999999,0.231725
0.863195,0.454575,0.0971184,0.359673
0.0471961,0.34781,0.179813,0.30461
0.331413,0.3775449999999999,0.212767,0.110263
0.0743352,0.477008,0.187575,0.157174
0.8429459999999999,0.4711359999999999,0.120854,0.190898
0.137095,0.484417,0.127414,0.171002
0.1648359999999999,0.455438,0.0564789,0.190032
0.509948,0.409054,0.170037,0.138077
0.0,0.401362,0.0657538,0.000968191
0.7459359999999999,0.443825,0.125889,0.289958
0.116514,0.473764,0.149804,0.134365
0.209535,0.498158,0.12423,0.0917819
0.28184,0.483454,0.186267,0.1341359999999999
0.159539,0.495204,0.141354,0.146837
0.163155,0.4223159999999999,0.122491,0.10945
0.250488,0.466764,0.1496839999999999,0.106775
0.24846,0.492335,0.117999,0.166168
0.0440564,0.463136,0.179335,0.0588675999999999
0.318308,0.3912469999999999,0.26094,0.0696424
