miniboone/table6.ParticleID_11,miniboone/table6.ParticleID_13,miniboone/table6.ParticleID_4
-0.0555419999999999,0.0787031,0.00212766
16.7931,0.121817,0.00831601
201.695,0.377571,0.0679612
-0.887756,0.0908998999999999,0.00524246
84.5854,0.247615,0.0113314
133.47899999999998,0.7470289999999999,0.0406976999999999
328.06300000000005,0.444284,0.0358911
96.7902,0.7123510000000001,0.0067659
-999.0,-999.0,-999.0
107.559,0.0746938,0.0
177.87099999999998,0.33155,0.0158311
38.7609,0.644543,0.0480769
102.118,0.4990159999999999,0.00192678
44.3761,0.735129,0.0175439
329.273,0.134867,0.00573614
168.53599999999997,0.125976,0.00472441
338.946,0.141638,0.00203666
232.732,0.2877159999999999,0.0144231
104.911,0.206303,0.0282101
186.791,0.0939208,0.0203217999999999
159.168,0.134274,0.00252207
67.433,0.181165,0.0130485999999999
48.2357,0.0583396,0.0
96.623,0.746598,0.00902935
95.4096,0.5300189999999999,0.0386964999999999
21.9311,0.219518,0.013347
151.509,0.431785,0.00376648
83.6189,0.10507,0.0
230.365,0.339885,0.0240275
283.996,0.125886,0.0
-1.0166,0.101523,0.00529101
-0.195618,0.00678214,0.0
148.56799999999998,0.158503,0.0
22.109,0.195702,0.00234192
104.539,0.0930441,0.00616333
179.391,0.28614,0.00317965
118.312,0.110623,0.0
140.317,0.259725,0.0157068
92.5891,0.133951,0.0121766
-1.11078,0.117371,0.0
230.301,0.105098,0.00763359
-0.848633,0.258235,0.00422833
172.33,0.0,0.0
458.798,0.4777619999999999,0.0033557
293.587,0.227392,0.00295858
266.658,0.396613,0.00904977
119.101,0.0986523999999999,0.0273522999999999
-0.117737,0.0214782,0.00414079
33.6092,0.283853,0.0362069
293.302,0.0,0.00316957
-1.4147299999999998,0.12035,0.0
231.077,0.561837,0.0142602
188.069,0.134965,0.00250627
285.641,0.160959,0.00622407
141.80100000000002,0.0132114,0.0
240.16,0.1205359999999999,0.0
-0.80011,0.202517,0.00880503
217.666,0.195519,0.00355872
190.292,0.0827715,0.00478469
124.237,0.204746,0.00429185
80.4999,0.168027,0.00769231
3.85834,0.0455446,0.00283286
358.599,0.738314,0.00220264
27.9421,0.444713,0.0
-0.43512,0.563893,0.00862069
81.8616,0.125612,0.0
17.7026,0.291527,0.00220264
207.388,0.142998,0.00260417
9.63965,0.2424059999999999,0.0
192.36,0.259973,0.0234009
191.215,0.22904,0.00458015
80.5026,0.197802,0.0094162
163.392,0.337386,0.00514139
0.00354004,0.0314823,0.0
54.9401,0.195109,0.0
115.199,0.354801,0.0157274
142.013,0.23903,0.0172043
400.441,0.0427483,0.0
-0.8486940000000001,0.13894,0.0107962
156.33,0.167909,0.0168317
252.516,0.359884,0.00863309
245.772,0.0275360999999999,0.00159236
83.6419,0.6343260000000001,0.0411899
197.672,0.210196,0.0
105.684,0.157352,0.0026178
308.258,0.550346,0.00863558
188.565,0.0652648,0.0207972
89.0608,0.172064,0.0105882
195.257,0.647454,0.0103627
204.818,0.300769,0.00652174
99.1215,0.672503,0.0075188
4.961790000000001,0.1016059999999999,0.0144928
34.0229,0.0825597,0.0
196.788,0.490063,0.0172955999999999
223.061,0.267594,0.0035524
141.692,0.662891,0.00963855
13.1599,0.618736,0.00903614
-0.529358,0.211019,0.00505051
267.8,0.198489,0.0121803
172.933,0.134295,0.00293255
-0.593079,0.240598,0.0235174
216.745,0.5573640000000001,0.0
289.86,0.340692,0.0466019
139.292,0.0262207,0.0
206.811,0.415268,0.0441026
219.18400000000003,0.334392,0.0
65.1164,0.176057,0.00162338
-0.670471,0.272355,-0.00304878
235.636,0.547646,0.0206422
122.737,0.0776104,0.00496278
53.8607,0.271179,0.0219206999999999
113.304,0.632009,0.0148462
202.23,0.907164,0.0243505999999999
26.391,0.140834,0.002
171.87900000000002,0.117749,0.00399202
407.794,0.252923,0.00687758
39.9239,0.297618,0.0
289.643,0.0727312,0.0026455
375.717,0.873374,0.00492611
66.4135,0.0560958,0.00385356
72.6057,0.537573,0.0410023
103.982,0.0525538,0.0
157.005,0.7445689999999999,0.00448431
233.358,0.2728,0.00923788
58.3151,0.269541,0.0154143
265.065,0.129916,0.0038961
165.33599999999998,0.122552,0.0
160.52700000000002,0.151585,0.00240385
76.8646,0.153269,0.00472813
-0.197998,0.151846,0.0
235.033,0.4114899999999999,0.0274389999999999
392.349,0.544754,0.029601
213.001,0.650937,0.0131926
107.393,0.0980301,0.00248756
59.8801,0.0206617,0.0
156.376,0.206607,0.00308642
254.973,0.587924,0.00946372
85.9079,0.2183949999999999,0.00818331
149.232,0.0549749,0.00204918
150.961,0.145782,0.00880282
-0.253052,0.6469729999999999,0.0273484
89.1219,0.236366,0.00209644
209.067,0.836945,0.00242131
374.75,0.375396,0.004
92.9297,0.532504,0.00443459
379.467,0.377552,0.0187207
29.5472,0.32793,0.0216410999999999
366.128,0.232101,0.00834725
140.924,0.193742,0.0166415
98.4922,0.162486,0.0
199.102,0.434714,0.008
396.142,0.606746,0.0358829
98.7267,0.0783003,0.002849
215.552,0.0647562,0.0
297.473,0.310859,0.0206612
50.7251,0.00552477,0.0
274.371,0.3881719999999999,0.0443213
115.027,0.0553021999999999,0.0
435.914,0.288477,0.0
38.1263,0.135011,0.00173913
408.003,0.129493,0.00217865
9.94806,0.0810613,0.00797872
-0.145081,0.1499069999999999,0.00451467
311.968,0.192796,0.0
166.232,0.266474,0.00189753
12.876,0.638048,0.0157977999999999
125.559,0.131504,0.00413223
162.559,0.338918,0.0218818
137.22799999999998,0.108993,0.0234542
514.8340000000001,0.781688,0.0101523
-0.835449,0.0451798,0.00280112
83.2721,0.519935,0.0201005
112.115,0.223011,0.0241477
136.84,0.0314194,0.0
168.15400000000002,0.815308,0.00815217
26.8434,0.134643,0.00516796
78.5166,0.0535384,0.0133689999999999
234.287,0.28457,0.00116414
68.4313,0.0494413,0.00392927
207.345,0.852416,0.0158729999999999
177.5,0.710104,0.0
215.036,0.263895,0.0
265.043,0.757412,0.00831601
62.8499,0.045714,0.00393701
97.5484,0.462722,0.0107991
298.928,0.211483,0.00853485
7.65485,0.0643208,0.0217391
-0.432556,0.198189,0.00821918
-0.419189,0.302329,0.0126262999999999
75.2206,0.296063,0.0112179
289.469,0.250255,0.0025
397.643,0.482692,0.034076
119.042,0.393356,0.0309498
274.531,0.720746,0.003663
79.5328,0.12539,0.0
-0.54425,0.0686373,0.0
190.699,0.467783,0.00886525
14.7472,0.125907,0.0
339.653,0.375709,0.0
92.1477,0.1262,0.00892857
65.2003,0.0146244,0.0
423.375,0.2380179999999999,0.0138462
316.995,0.148415,0.0172215999999999
-0.577332,0.258584,0.00455927
386.387,0.552013,0.0396476
339.039,0.0417998,0.0
285.157,0.705572,0.0402116
254.773,0.00651442,0.0
114.631,0.677253,0.006
192.893,0.362703,0.0218894
368.765,0.4948689999999999,0.003367
-0.401794,0.212377,0.0025
204.87,0.0926171,0.0
435.299,0.354136,0.0194004
252.685,0.531439,0.00531915
72.8529,0.319196,0.0195530999999999
278.96,0.507271,0.0111732
238.46400000000003,0.0359515999999999,0.0
13.2718,0.432702,0.0
255.705,0.161108,0.0
382.635,0.341721,0.0302759999999999
194.005,0.185252,0.0056101
-0.0497436999999999,0.0728571,0.00417246
513.689,0.26625,0.00519031
326.256,0.261617,0.0
14.4073,0.13538,0.00530035
172.762,0.0657975,0.00819672
273.268,0.645552,0.0
382.851,0.413234,0.0269575999999999
42.6805,0.505452,0.0427509
236.862,0.261817,0.0
399.513,0.346284,0.00185185
132.44299999999998,0.239151,0.00348432
204.103,0.2952369999999999,0.00201613
283.698,0.226009,0.00539957
315.094,0.0527346,0.0
97.6015,0.894935,0.0
-999.0,-999.0,-999.0
131.218,0.620325,0.0
-0.735657,0.3644679999999999,0.00316456
55.3321,0.2943429999999999,0.00626959
215.122,0.2455159999999999,0.00361011
108.418,0.3431869999999999,0.00819672
107.629,0.260023,0.00504202
81.8079,0.586029,0.002331
14.0432,0.0262349,0.0
-0.5122680000000001,0.0469905,0.002849
201.157,0.029429,0.00161812
345.456,0.3640489999999999,0.00321543
190.388,0.12118,0.0
36.7615,0.207938,0.0
110.803,0.173931,0.015
286.16200000000003,0.1024099999999999,0.0
-0.565979,0.626884,0.00592885
141.313,0.00149832,0.00712589
15.3132,0.293907,0.018847
300.285,0.765363,0.00518135
381.401,0.040185,0.0
-1.6771200000000002,0.248183,0.00486618
-1.62512,0.41918,0.0
-0.30127,0.4002489999999999,0.00824742
86.7995,0.0703164999999999,0.0014771
192.766,0.255637,0.0194932
209.383,0.0638688999999999,0.00208986
237.5,0.39192,0.00759494
47.689,0.0166910999999999,0.00238663
214.683,0.494764,0.0524109
-0.444702,0.0541175999999999,0.0
160.727,0.821631,0.0246679
-0.0576172,0.123928,0.00429799
263.748,0.863195,0.00400802
190.376,0.0471961,0.0
209.826,0.331413,0.00616016
314.887,0.0743352,0.0
378.87,0.8429459999999999,0.0
0.47345,0.137095,0.00735294
-1.04205,0.1648359999999999,0.00873362
331.723,0.509948,0.00559701
158.8,0.0,0.00389864
60.5249,0.7459359999999999,0.0193133
209.621,0.116514,0.00377358
429.95,0.209535,0.0106572
189.223,0.28184,0.0307329
126.837,0.159539,0.0118202999999999
10.6871,0.163155,0.00316456
186.138,0.250488,0.0284024
-0.957642,0.24846,0.00807754
104.909,0.0440564,0.002079
60.6636,0.318308,0.0167715
108.849,0.1785,0.0125969
195.754,0.316608,0.0171278
35.1222,0.0780536999999999,0.0
122.476,0.0932007,0.00204918
186.043,0.4966,0.0138593
439.932,0.0,0.0284974
212.759,0.525734,0.00178891
89.1529,0.272414,0.00600601
147.548,0.218419,0.00760456
156.613,0.117307,0.00179211
172.48,0.079529,0.00384615
274.531,0.0512219,0.0
206.953,0.7561479999999999,0.0
225.528,0.114559,0.00408998
129.665,0.0917069,0.0
374.744,0.314507,0.00826446
215.177,0.179789,0.0549738
117.949,0.0330902,0.0
151.66,0.177873,0.00720461
199.863,0.180493,0.0
259.07,0.327211,0.0337243
55.5709,0.196793,0.0167189
197.485,0.31689,0.00490196
8.41943,0.5814090000000001,0.0250865
318.132,0.694693,0.00440529
134.14600000000002,0.0507311,-0.00305344
23.9387,0.0847048,0.0
58.9351,0.100178,0.00495868
142.852,0.0806516999999999,0.0
125.879,0.725635,0.0203562
172.00599999999997,0.0695983,0.0
169.93599999999998,0.381531,0.0161551
150.17700000000002,0.297065,0.011236
420.05,0.2189019999999999,0.0
-0.4441529999999999,0.1985309999999999,0.0148514999999999
240.098,0.355497,0.00918635
338.981,0.176726,0.00956938
275.077,0.810217,0.00412371
320.57,0.511111,0.0
17.3442,0.0337279,0.0
233.146,0.341636,0.00259067
136.388,0.181968,0.0126182999999999
304.818,0.416847,0.0
225.827,0.693395,0.0248365999999999
227.124,0.508452,0.0220750999999999
332.98900000000003,0.351929,0.0267685999999999
-999.0,-999.0,-999.0
13.1228,0.122957,0.0
383.929,0.183173,0.00362319
71.4315,0.190519,0.0150658999999999
202.404,0.168919,0.0056926
178.805,0.425804,0.047191
167.668,0.4670109999999999,0.0117509
195.322,0.4974659999999999,0.0183875999999999
56.5942,0.0828279,0.0
196.072,0.6341359999999999,0.017341
35.47,0.418617,0.0198939
82.7726,0.0963893,0.00404313
219.403,0.173881,0.00209644
96.851,0.841669,0.0019685
314.581,0.721577,0.00181818
238.155,0.164261,0.0
30.6885,0.557954,0.0452489
269.818,0.172452,0.00793651
436.591,0.128752,0.00492611
117.826,0.430559,0.00898876
20.8035,0.8552290000000001,0.0416666999999999
113.802,0.0613839,0.00555556
89.975,0.399564,0.0246238
258.587,0.375121,0.0124805
177.479,0.452219,0.0307692
191.635,0.8542190000000001,0.0
36.0446,0.227726,0.0
171.141,0.117435,0.0
268.91,0.876926,0.00771208
238.919,0.0426936999999999,0.00157233
301.666,0.159383,0.0
327.44,0.373932,0.0329513
122.112,0.360097,0.0245455
-0.647644,0.243702,0.0141844
111.778,0.464805,0.0139147
6.4122900000000005,0.0,0.044898
228.531,0.147757,0.0145833
320.88,0.2272219999999999,0.0
34.158,0.62163,0.0322862
177.84799999999998,0.8286110000000001,0.027027
257.326,0.311569,0.0453721
117.81,0.46061,0.0179282999999999
1.12018,0.0520576,0.00230947
84.3318,0.311853,0.00815217
301.246,0.423004,0.0406321
32.2745,0.0895418,0.00842697
178.945,0.8026810000000001,0.0140056
124.487,0.0296714,0.00223714
93.3737,0.0296269999999999,0.00505051
138.411,0.00650999,0.0
165.065,0.196863,0.00692841
174.30599999999998,0.184715,0.0
94.1855,0.0,0.00845666
202.315,0.186797,0.00668896
81.9768,0.378189,0.012605
104.352,0.0792517,0.00215285
142.928,0.201709,0.0191898
80.4262,0.152567,-0.00282486
197.155,0.668171,0.0367893
329.74300000000005,0.521734,0.00386847
149.626,0.213063,0.00808625
98.9144,0.447322,0.00516796
155.526,0.901545,0.00692042
165.58599999999998,0.206256,0.0202604999999999
154.998,0.31394,0.0153417
159.813,0.279684,0.0027248
72.4143,0.553266,0.00588235
428.085,0.416296,0.0469799
205.469,0.192417,0.0140845
-0.185669,0.346184,0.0104167
188.062,0.24953,0.0
25.7054,0.0358804,0.0
133.931,0.6868270000000001,0.0324617
31.3765,0.0290596999999999,0.0
170.55900000000003,0.0928133,0.00285307
181.386,0.184972,0.0
90.8764,0.403457,0.0447917
5.57111,0.0497148,0.00480769
214.888,0.267394,0.0210773
112.731,0.257815,0.0152439
106.922,0.080522,0.00278164
163.27,0.764199,0.0
-0.587341,0.510551,0.0292207999999999
83.8369,0.320548,0.0174824999999999
193.83900000000003,0.702128,0.00478469
11.2115,0.409729,0.0250284
275.703,0.0,0.00234192
21.0606,0.1532619999999999,0.00479616
32.3591,0.0552956999999999,0.00367197
172.707,0.141824,0.00572082
236.117,0.144138,0.00787402
441.047,0.371825,0.0139616
96.4622,0.375337,0.0239852
326.796,0.698462,0.0
121.906,0.0981168999999999,0.0101744
56.6214,0.0311517999999999,0.00343643
425.127,0.125967,0.00328947
281.026,0.668138,0.0
292.093,0.420347,0.0602309999999999
285.85200000000003,0.149884,0.00917431
11.803,0.364188,0.00884956
155.309,0.0406426,0.0
272.053,0.7366229999999999,0.0
38.7689,0.167729,0.00543478
311.469,0.426803,0.0188492
110.128,0.318385,0.0157895
130.379,0.0527734,0.00541516
339.791,0.230853,0.00533808
71.4635,0.0683068,0.00903614
-0.521667,0.0,0.00484262
183.477,0.28683,0.00151286
9.76764,0.412221,0.014652
321.527,0.481577,0.0475395999999999
100.368,0.272741,0.022335
17.2913,0.456825,0.0135317999999999
167.003,0.0,0.00200401
136.153,0.1146269999999999,0.0
26.8563,0.2140989999999999,0.020794
254.844,0.395388,0.038693
129.70600000000002,0.236693,0.0037037
11.6772,0.254949,0.00621118
169.855,0.7673439999999999,0.00199601
361.032,0.214456,0.0
325.135,0.4384149999999999,0.0175130999999999
396.1880000000001,0.166676,0.00379507
0.697144,0.474336,0.025663
167.11700000000002,0.290193,0.0159129
131.993,0.638115,0.0138889
317.313,0.427896,0.0115473
6.454280000000001,0.0592915999999999,0.00947867
183.141,0.137479,0.00350877
187.441,0.148857,0.0
124.239,0.0,0.00851789
30.4023,0.0490505,0.0
131.615,0.095498,0.00729927
240.738,0.651146,0.0
70.8318,0.261814,0.0218978
32.8452,0.107432,0.0
108.701,0.300493,0.0193285999999999
122.855,0.0167840999999999,0.00507614
76.6985,0.0847731999999999,0.0
288.647,0.784076,0.00131752
100.544,0.0576248,0.0
86.8914,0.25969,0.0159091
306.17,0.110466,0.00183486
-0.307007,0.045357,0.0015083
19.2831,0.245234,0.0
369.64,0.384005,0.0170543
269.647,0.145233,0.00334448
100.634,0.437474,0.0493696999999999
311.955,0.118104,0.00352113
147.572,0.177754,0.0121951
339.26,0.362707,0.00222717
391.4980000000001,0.29107,0.00678733
-0.789307,0.5908909999999999,0.0366491999999999
87.2806,0.0577779,0.0
11.311,0.0819584,0.0127042
356.009,0.463401,0.0143197999999999
460.81,0.188856,0.00250941
421.472,0.208161,0.00210084
152.839,0.321553,0.0184275
-0.0543822999999999,0.11032,0.00549451
116.105,0.5515,0.00187266
34.7292,0.294554,0.0138018
79.7622,0.193004,0.0179558
295.869,0.492826,0.0565553
139.69299999999998,0.2701699999999999,0.017562
133.961,0.2091199999999999,0.00668151
139.789,0.0839423,0.00816697
-0.5561520000000001,0.154178,0.00962696
67.2327,0.0238114,0.0
62.3848,0.174019,0.00849858
24.5099,0.5139670000000001,0.00302115
397.605,0.413761,0.0278671
262.577,0.581384,0.0702904999999999
-0.5117189999999999,0.0983757,0.00721154
8.34711,0.0210758,0.00142653
402.383,0.182411,0.0
251.679,0.149066,0.00483559
382.364,0.471338,0.0256065
93.7482,0.0551393,0.00144509
260.395,0.332531,0.014068
184.076,0.118949,0.00420168
-0.709412,0.13881,0.00318979
38.355,0.257331,0.0061665
-0.190247,0.1173839999999999,0.00545455
24.8275,0.2113469999999999,0.00438596
279.865,0.511627,0.0160643
45.3501,0.5597479999999999,0.00377358
-0.301086,0.3073079999999999,0.0
27.913,0.0816804,0.0
7.33197,0.00228935,0.0
-0.460876,0.0717928999999999,0.00304414
223.241,0.272767,0.00980392
204.698,0.224634,0.0
374.642,0.159137,0.00269542
156.33100000000002,0.123746,0.00309119
101.5,0.342496,0.0144928
163.80100000000002,0.242403,0.00769231
352.79900000000004,0.0,0.0
211.566,0.330105,0.0173812
260.517,0.523917,0.0
