ParticleID_48,ParticleID_49,signal
0.0677063,0.2186519999999999,0
4.06841,0.177572,0
1.17826,0.182298,0
-0.44021,0.193359,0
2.09715,0.1703839999999999,0
0.971287,0.246376,0
0.505785,0.268304,0
4.6252,0.287624,0
1.013,0.238355,0
0.00930892,0.1756309999999999,0
4.55536,0.21069,0
1.51811,0.27612,0
0.78597,0.141238,0
0.4769,0.253347,0
1.62768,0.168569,0
4.16256,0.172157,0
1.06519,0.204672,0
1.43539,0.259734,0
3.27135,0.317592,0
0.0368149,0.279906,0
1.90717,0.317069,0
-0.153164,0.206657,0
0.763249,0.224957,0
-0.178802,0.191963,0
2.96771,0.185897,0
3.04236,0.228198,0
-0.0701201,0.231121,0
1.22557,0.27655,0
2.13689,0.1640839999999999,0
-0.0980188,0.260291,0
1.87439,0.266444,0
2.3134200000000003,0.337715,0
9.61226,0.170505,0
0.0434325,0.301433,0
2.33183,0.220692,0
3.98706,0.257983,0
0.516479,0.260858,0
10.6475,0.226061,0
0.23298,0.15057,0
0.79281,0.265023,0
3.44162,0.282682,0
0.0895206,0.2248119999999999,0
1.43719,0.264759,0
2.99349,0.271791,0
1.35388,0.156876,0
1.29672,0.2087949999999999,0
0.116013,0.222882,0
2.37352,0.217284,0
1.24234,0.169337,0
8.06863,0.25094,0
2.06081,0.353652,0
0.707134,0.2283369999999999,0
1.79506,0.193935,0
1.53086,0.246641,0
2.02691,0.229449,0
2.61247,0.212377,0
1.56027,0.2513039999999999,0
6.26869,0.175648,0
0.763476,0.200489,0
0.586601,0.2256,0
2.31314,0.2707489999999999,0
0.592144,0.255352,0
1.77212,0.104167,0
0.418959,0.12367,0
0.717061,0.187192,0
1.06024,0.283665,0
1.13689,0.3414,0
2.07278,0.232905,0
0.152952,0.1734609999999999,0
0.527642,0.183354,0
1.96186,0.18766,0
2.72361,0.186572,0
1.76528,0.257259,0
-0.1169619999999999,0.142083,0
1.75617,0.21728,0
0.912718,0.239643,0
1.54272,0.298386,0
2.2938400000000003,0.327151,0
1.46686,0.201032,0
0.0278976,0.173477,0
3.8526,0.176213,0
0.556696,0.138773,0
0.103862,0.253981,0
4.4686900000000005,0.294359,0
4.25736,0.207832,0
2.25721,0.1947539999999999,0
1.40854,0.17001,0
-0.142019,0.16317,0
3.39732,0.195957,0
1.92489,0.305358,0
1.18826,0.24881,0
1.06234,0.178367,0
1.45468,0.187791,0
3.05871,0.2957579999999999,0
1.1325,0.185506,0
2.56575,0.274361,0
1.51558,0.305292,0
0.710122,0.2355719999999999,0
1.5527,0.109154,0
0.207983,0.163953,0
0.4232329999999999,0.1711619999999999,0
-4.16689,0.176983,0
0.763079,0.203572,0
1.56003,0.312971,0
1.55069,0.289637,0
1.00749,0.200197,0
0.702343,0.0896243999999999,0
-0.125698,0.286678,0
2.9232400000000003,0.208757,0
0.425556,0.304962,0
1.47164,0.3058389999999999,0
1.17914,0.264735,0
2.92364,0.228801,0
-0.101219,0.290639,0
0.337325,0.207909,0
0.238065,0.139723,0
1.53208,0.278378,0
2.30111,0.182091,0
5.68564,0.218338,0
0.307717,0.243306,0
-0.0843049,0.1701089999999999,0
-0.22074,0.264439,0
1.6891,0.256663,0
-0.209738,0.2060929999999999,0
0.54435,0.133813,0
2.65669,0.283636,0
2.08676,0.218438,0
1.42536,0.259141,0
3.57462,0.218069,0
0.6434300000000001,0.274288,0
0.324298,0.286049,0
0.0452508,0.16624,0
4.09069,0.228539,0
1.10322,0.286686,0
3.5646,0.15839,0
0.216048,0.175333,0
1.54305,0.171978,0
0.0663708,0.184545,0
2.83635,0.225805,0
0.749877,0.207204,0
2.3949,0.1285359999999999,0
12.3378,0.173113,0
1.22693,0.20635,0
1.7175200000000002,0.199999,0
3.40232,0.28829,0
7.23809,0.189685,0
5.58953,0.25574,0
0.0471994,0.135857,0
3.218,0.220687,0
0.374364,0.314673,0
1.6880700000000002,0.28529,0
0.367166,0.2369869999999999,0
-0.165513,0.217009,0
0.4797189999999999,0.180728,0
1.3038,0.2480909999999999,0
4.729,0.23531,0
1.45601,0.3302239999999999,0
3.5571300000000003,0.171594,0
1.27104,0.2646199999999999,0
2.62532,0.200728,0
0.320452,0.283206,0
0.301755,0.2479849999999999,0
2.16474,0.197699,0
3.39146,0.145603,0
1.55322,0.217138,0
9.76602,0.2131219999999999,0
0.930629,0.197749,0
1.09064,0.196547,0
1.86533,0.177803,0
4.13457,0.223603,0
0.580381,0.268716,0
3.28376,0.1741859999999999,0
1.13747,0.250415,0
3.06673,0.162259,0
2.2224,0.192906,0
0.0732598,0.1907029999999999,0
3.79122,0.195691,0
0.254428,0.253247,0
3.3642,0.1945589999999999,0
3.77262,0.165965,0
0.643356,0.255801,0
0.234436,0.197989,0
0.255,0.2445,0
-0.0462427,0.154809,0
0.904885,0.215494,0
11.769,0.1467119999999999,0
3.38325,0.180008,0
0.112304,0.194267,0
1.25188,0.2311099999999999,0
1.0071,0.225148,0
6.28855,0.237521,0
-0.144432,0.259968,0
0.322899,0.1907569999999999,0
0.440843,0.122817,0
2.14334,0.319816,0
-0.278584,0.246102,0
3.72091,0.276669,0
2.57665,0.221653,0
1.23343,0.283502,0
1.56598,0.232058,0
2.48142,0.24464,0
1.44275,0.266806,0
1.1265,0.133081,0
2.35166,0.209917,0
1.28527,0.193419,0
0.554757,0.300064,0
-0.100408,0.198069,0
2.62747,0.265789,0
1.89385,0.276648,0
0.5758850000000001,0.157137,0
0.561826,0.152088,0
-0.294061,0.251219,0
5.494,0.224234,0
2.27703,0.299008,0
1.0561200000000002,0.210888,0
2.98721,0.0850808,0
0.586522,0.313039,0
1.7897299999999998,0.267957,0
0.589982,0.186256,0
1.0808799999999998,0.196851,0
3.41181,0.187098,0
3.71371,0.210036,0
0.98908,0.231928,0
1.32021,0.235365,0
5.24642,0.160437,0
2.01452,0.2908969999999999,0
1.87512,0.16135,0
0.195324,0.193876,0
-0.170133,0.291903,0
0.819509,0.292675,0
1.77678,0.205205,0
7.00691,0.2808239999999999,0
1.43924,0.211877,0
1.23844,0.172694,0
0.0258214,0.25373,0
2.51326,0.379813,0
0.0339235,0.1395839999999999,0
1.91605,0.254687,0
2.99458,0.212582,0
1.31335,0.259002,0
1.38772,0.246581,0
1.23829,0.263372,0
0.7901560000000001,0.229829,0
5.5515300000000005,0.153006,0
0.619685,0.265448,0
2.51447,0.269536,0
3.32369,0.335543,0
0.456246,0.188729,0
1.00826,0.262048,0
0.402341,0.227181,0
2.54171,0.2600449999999999,0
1.89445,0.221638,0
5.75448,0.3392949999999999,0
0.921313,0.236394,0
2.56334,0.255324,0
1.49281,0.234645,0
1.25395,0.259338,0
-0.396251,0.297081,0
-0.3212239999999999,0.25831,0
2.58483,0.310812,0
2.49218,0.095296,0
3.15539,0.209261,0
1.46346,0.329597,0
0.535524,0.259695,0
0.354622,0.266734,0
0.0267609,0.2282269999999999,0
1.49583,0.25379,0
2.05966,0.140231,0
2.45201,0.196545,0
0.506024,0.243964,0
1.27359,0.24629,0
2.10517,0.2487349999999999,0
0.75232,0.2795539999999999,0
1.50501,0.2043849999999999,0
1.29764,0.205451,0
0.231979,0.283319,0
1.16487,0.2128929999999999,0
-0.0128679,0.2038569999999999,0
0.0471849,0.232846,0
1.35199,0.2208389999999999,0
1.70091,0.319222,0
3.2235400000000003,0.292792,0
0.152192,0.116119,0
2.27977,0.2065489999999999,0
-0.0920826,0.143068,0
3.5996,0.262805,0
3.0691,0.2486139999999999,0
1.48855,0.184197,0
1.15805,0.255031,0
4.43023,0.189845,0
0.2126579999999999,0.266385,0
6.815110000000001,0.226036,0
0.585619,0.348348,0
1.30772,0.4373,0
6.55806,0.3528679999999999,0
0.5428189999999999,0.227394,0
2.46303,0.214476,0
2.79218,0.202156,0
0.888641,0.25629,0
1.55124,0.249018,0
0.349931,0.195947,0
-0.63653,0.228679,0
0.789809,0.287486,0
3.09491,0.222292,0
1.43812,0.2716469999999999,0
2.41355,0.195868,0
0.5954659999999999,0.316333,0
0.906354,0.234456,0
2.1031,0.228145,0
-0.375242,0.186408,0
0.849424,0.300832,0
1.4478,0.253027,0
1.3155,0.201658,0
1.55611,0.211232,0
5.06486,0.219696,0
1.30817,0.200454,0
-0.00476851,0.218582,0
2.20043,0.264947,0
2.55171,0.21156,0
0.4135819999999999,0.259017,0
-0.444308,0.0783347,0
0.0989182,0.167521,0
-0.288704,0.112965,0
0.00342431,0.174753,0
2.38555,0.272961,0
1.72745,0.301587,0
1.3074,0.289224,0
-0.200324,0.178828,0
2.787,0.209231,0
-0.0272384,0.2407119999999999,0
-0.20175,0.073081,0
0.340246,0.203075,0
0.8234469999999999,0.220332,0
1.35043,0.2335239999999999,0
2.16906,0.231871,0
1.56298,0.176655,0
3.40632,0.253714,0
0.428961,0.331634,0
0.358978,0.192867,0
2.06266,0.203622,0
0.652217,0.219626,0
2.11354,0.1980819999999999,0
5.5962,0.227636,0
0.0261538999999999,0.180111,0
0.0235338,0.183305,0
0.408507,0.196373,0
3.05717,0.225826,0
-0.2104849999999999,0.203551,0
0.231172,0.1498,0
0.135046,0.185463,0
0.354635,0.266226,0
3.56852,0.2368829999999999,0
0.779539,0.245141,0
2.34213,0.175923,0
2.6767,0.244076,0
1.5904200000000002,0.253497,0
2.87452,0.174083,0
3.94386,0.152789,0
1.24611,0.251551,0
3.92122,0.237663,0
3.7645,0.1966359999999999,0
0.904777,0.34975,0
2.29159,0.256262,0
2.34412,0.235553,0
1.0658,0.223471,0
0.309607,0.2259219999999999,0
0.852942,0.235617,0
1.56191,0.2075389999999999,0
1.95682,0.256831,0
3.24023,0.174231,0
0.815465,0.2306639999999999,0
0.671722,0.204627,0
0.6455770000000001,0.304621,0
-0.152951,0.209838,0
1.47735,0.237234,0
0.224548,0.242721,0
6.78927,0.238166,0
1.25012,0.244232,0
1.96053,0.238017,0
1.81712,0.355468,0
1.77158,0.344387,0
1.10717,0.219203,0
0.337302,0.186772,0
2.71087,0.17698,0
1.41792,0.325054,0
3.97861,0.2459039999999999,0
1.96301,0.3295619999999999,0
1.45218,0.273534,0
3.10894,0.15203,0
-0.305306,0.2802449999999999,0
3.21798,0.295827,0
4.98064,0.185321,0
1.53906,0.2396219999999999,0
4.82155,0.276089,0
1.25552,0.224537,0
1.49205,0.1696119999999999,0
-0.142476,0.161524,0
0.802813,0.272311,0
0.676488,0.275544,0
0.8056989999999999,0.2285239999999999,0
9.79026,0.11399,0
-0.0752691,0.256336,0
1.10749,0.199703,0
0.282777,0.153495,0
0.39428,0.202417,0
-0.3382969999999999,0.179614,0
3.47637,0.32338,0
2.30447,0.298469,0
0.3214889999999999,0.254212,0
0.273798,0.264909,0
6.1467,0.30253,0
0.8480030000000001,0.2552,0
1.3762,0.1622019999999999,0
2.9921900000000003,0.199478,0
3.06765,0.1620319999999999,0
2.50178,0.295859,0
1.3866,0.2622239999999999,0
0.561346,0.174803,0
1.25797,0.1831799999999999,0
1.64718,0.290489,0
-0.203326,0.160945,0
0.0765956,0.234117,0
-0.00311182,0.222973,0
0.0740659,0.0296776999999999,0
1.85756,0.181565,0
0.385684,0.1688329999999999,0
-0.186007,0.164474,0
0.15812,0.1635859999999999,0
3.67017,0.3174119999999999,0
-0.7493350000000001,0.193122,0
0.715288,0.0638924999999999,0
0.7448279999999999,0.234296,0
-0.805048,0.366745,0
6.03205,0.347412,0
3.0647900000000003,0.226518,0
0.681557,0.249219,0
-0.1870609999999999,0.312295,0
0.5316069999999999,0.1088,0
1.63336,0.164988,0
0.332011,0.254787,0
0.377607,0.20564,0
1.7169599999999998,0.274586,0
-0.177055,0.291596,0
0.425627,0.296054,0
0.417156,0.227079,0
2.16288,0.290371,0
4.72866,0.207396,0
0.6503369999999999,0.210496,0
2.08436,0.242441,0
1.5395299999999998,0.265517,0
4.13089,0.3055199999999999,0
0.4731939999999999,0.198127,0
3.01571,0.2889219999999999,0
2.8690900000000004,0.261955,0
3.24542,0.257345,0
0.125916,0.265308,0
1.56908,0.252619,0
1.12386,0.217743,0
1.51137,0.143628,0
1.28475,0.182353,0
0.299534,0.2610119999999999,0
1.95838,0.270727,0
1.6681400000000002,0.322323,0
0.794417,0.226129,0
2.33949,0.231352,0
1.37236,0.184086,0
1.04488,0.223289,0
2.23054,0.227592,0
-0.2621949999999999,0.193402,0
2.83422,0.2395949999999999,0
3.025,0.173447,0
2.41375,0.4710149999999999,0
3.08775,0.141908,0
7.15953,0.278901,0
1.04978,0.312772,0
2.53879,0.251701,0
-0.178075,0.148803,0
1.07778,0.334226,0
3.10661,0.26794,0
0.595793,0.268577,0
0.2272969999999999,0.263771,0
1.07591,0.202479,0
7.6128,0.2504619999999999,0
0.923725,0.290777,0
-2.04465,0.265734,0
1.73836,0.185766,0
1.88894,0.212615,0
3.30925,0.159633,0
0.0668072,0.264569,0
0.923729,0.318871,0
0.91236,0.1666359999999999,0
1.74128,0.233346,0
-0.23274,0.166654,0
3.79747,0.244466,0
1.47566,0.209677,0
4.221480000000001,0.223778,0
2.34727,0.19089,0
6.327459999999999,0.269097,0
2.27006,0.209008,0
3.30626,0.162277,0
-0.276841,0.169174,0
0.4301569999999999,0.247561,0
0.955413,0.243308,0
1.00686,0.204757,0
2.05001,0.2327139999999999,0
0.616464,0.153196,0
10.4509,0.116476,0
2.79452,0.261778,0
4.93166,0.13814,0
0.611481,0.289167,0
1.32131,0.146275,0
1.97015,0.173756,0
-0.273254,0.158522,0
0.371001,0.2270059999999999,0
2.93737,0.296378,0
2.47402,0.200035,0
3.5230300000000003,0.256507,0
0.199758,0.194053,0
1.22666,0.207188,0
0.534367,0.260606,0
-12.2505,0.0793907,0
1.08197,0.2682719999999999,0
6.01275,0.2227699999999999,0
0.729646,0.226408,0
3.4522800000000005,0.203763,0
0.54714,0.1254849999999999,0
0.240484,0.216416,0
3.28827,0.234217,0
-0.2078159999999999,0.271634,0
2.16303,0.2176699999999999,0
-1.29682,0.1464079999999999,0
2.01236,0.217125,0
3.22036,0.333677,0
7.59227,0.21888,0
0.508135,0.28193,0
2.24206,0.194589,0
0.892792,0.177619,0
5.36578,0.254611,0
3.3235,0.15761,0
1.4276,0.267307,0
3.11325,0.184418,0
1.2056,0.244033,0
5.09243,0.257888,0
-0.0918645,0.211298,0
1.99017,0.202891,0
2.89938,0.240941,0
0.193575,0.275469,0
1.59796,0.2250349999999999,0
0.15905,0.219557,0
0.310449,0.210335,0
1.06459,0.19367,0
1.1841700000000002,0.223944,0
0.6073149999999999,0.2161159999999999,0
1.80592,0.23904,0
0.589859,0.255076,0
0.4511229999999999,0.223711,0
3.76625,0.1578369999999999,0
-999.0,-999.0,0
4.07151,0.294637,0
1.76613,0.234136,0
-1.40108,0.0876815,0
0.787276,0.255973,0
0.46529,0.202693,0
0.104992,0.205801,0
-0.0111387999999999,0.190545,0
7.36044,0.341308,0
0.818749,0.199066,0
1.66373,0.1839579999999999,0
0.2888699999999999,0.344309,0
1.89086,0.273353,0
4.10292,0.257186,0
-0.1582619999999999,0.160407,0
0.0188172,0.243767,0
0.4893439999999999,0.178564,0
3.10458,0.349821,0
4.2295,0.309228,0
3.5316300000000003,0.1710279999999999,0
9.88153,0.205626,0
-0.0647823,0.16337,0
0.886149,0.144027,0
0.322771,0.22753,0
-0.023878,0.198229,0
0.1167849999999999,0.251338,0
0.194418,0.189298,0
0.729222,0.1950619999999999,0
0.0108165,0.179141,0
0.917986,0.162082,0
3.07888,0.219831,0
0.311857,0.248743,0
1.25769,0.285426,0
1.25653,0.30159,0
1.49744,0.2327659999999999,0
2.31303,0.249948,0
1.46499,0.282045,0
0.0289512,0.185481,0
-0.00108524,0.319128,0
7.357089999999999,0.194303,0
0.298776,0.220103,0
0.65871,0.147254,0
2.26253,0.1973859999999999,0
2.2158900000000004,0.270227,0
-0.140784,0.0327382,0
7.98692,0.229726,0
1.4187299999999998,0.254612,0
-0.0922393,0.274608,0
1.7199400000000002,0.205713,0
0.0891622,0.222778,0
2.60896,0.220671,0
0.542663,0.248888,0
4.80143,0.316249,0
2.37557,0.234698,0
2.01343,0.1919789999999999,0
6.08394,0.299145,0
2.70995,0.228658,0
0.8096409999999999,0.187451,0
2.5049200000000003,0.213297,0
0.649972,0.248928,0
2.29015,0.247205,0
0.269566,0.293166,0
1.4706,0.231826,0
3.91775,0.223836,0
2.73311,0.360101,0
0.577902,0.299051,0
3.51155,0.224644,0
2.15539,0.19404,0
0.208565,0.27818,0
-0.1757369999999999,0.28697,0
2.39941,0.202793,0
0.934961,0.325549,0
0.673122,0.280126,0
0.179788,0.218613,0
1.07821,0.304176,0
2.49369,0.203265,0
1.08663,0.236176,0
1.33858,0.210163,0
1.6031799999999998,0.2408239999999999,0
3.23066,0.262181,0
2.24916,0.187029,0
7.810939999999999,0.243589,0
2.85399,0.221793,0
0.8093020000000001,0.280566,0
0.133693,0.20576,0
0.0872735,0.238731,0
6.144080000000001,0.298373,0
1.06305,0.246102,0
2.29925,0.194661,0
1.49192,0.315321,0
4.91879,0.102818,0
4.453790000000001,0.191021,0
-0.0479347,0.256133,0
0.540818,0.298494,0
2.21051,0.180257,0
1.2357200000000002,0.281351,0
0.673133,0.202065,0
0.498185,0.206252,0
0.29436,0.260562,0
2.38908,0.273748,0
-0.252779,0.1905609999999999,0
4.71786,0.208306,0
2.78426,0.245159,0
0.174954,0.21556,0
5.60813,0.242817,0
3.8214,0.300199,0
2.1185,0.2420179999999999,0
0.476534,0.269125,0
1.60369,0.247716,0
0.235188,0.234645,0
0.219573,0.186048,0
0.178822,0.2469579999999999,0
1.62017,0.134363,0
-1.22286,0.166695,0
0.981228,0.247969,0
0.315824,0.18843,0
-0.2189739999999999,0.1812119999999999,0
8.1711,0.276196,0
0.298328,0.1934799999999999,0
2.06471,0.285454,0
2.06786,0.221625,0
-0.451583,0.181344,0
0.4313189999999999,0.145027,0
1.58309,0.204143,0
2.50113,0.215302,0
1.21921,0.1320839999999999,0
1.97271,0.236864,0
1.30147,0.2120159999999999,0
0.7490760000000001,0.208251,0
3.70739,0.219403,0
1.78105,0.338035,0
-0.098139,0.2001349999999999,0
0.732719,0.223634,0
0.827866,0.1398609999999999,0
-999.0,-999.0,0
0.150679,0.271229,0
2.59705,0.305398,0
1.46269,0.230854,0
0.244084,0.292037,0
5.1394400000000005,0.168071,0
-999.0,-999.0,0
1.22988,0.276611,0
0.8262510000000001,0.0955521999999999,0
0.5707409999999999,0.2196239999999999,0
0.419729,0.251108,0
4.870830000000001,0.176153,0
1.05912,0.226717,0
5.64384,0.205157,0
0.540728,0.313332,0
0.5394439999999999,0.290988,0
2.29236,0.244504,0
-0.040052,0.24197,0
0.4685829999999999,0.231039,0
2.48353,0.207821,0
0.215585,0.240755,0
0.765126,0.27003,0
1.58637,0.170003,0
7.20678,0.229435,0
0.949305,0.206013,0
2.33965,0.249187,0
6.08114,0.198163,0
0.8124239999999999,0.2228349999999999,0
0.953895,0.186977,0
0.8834489999999999,0.300031,0
0.729067,0.225987,0
1.92318,0.256825,0
1.50784,0.258607,0
4.20115,0.259031,0
2.09329,0.153099,0
10.8757,0.2090139999999999,0
1.01361,0.2560139999999999,0
0.413412,0.262962,0
1.7979900000000002,0.268011,0
2.52011,0.2118719999999999,0
2.2656400000000003,0.217052,0
1.43855,0.219009,0
-0.30238,0.20631,0
1.80127,0.3150179999999999,0
1.53128,0.163866,0
1.97225,0.220793,0
5.41713,0.283486,0
2.06466,0.1874579999999999,0
3.86875,0.236675,0
1.21399,0.23831,0
1.02396,0.260934,0
0.470338,0.111666,0
0.354732,0.190211,0
1.92372,0.292851,0
-0.1133599999999999,0.224152,0
1.24366,0.2050489999999999,0
7.708639999999999,0.258202,0
5.1273800000000005,0.188265,0
4.62685,0.222846,0
5.24016,0.21339,0
2.81305,0.270781,0
4.25619,0.155717,0
2.3183,0.335029,0
1.6984099999999998,0.251873,0
0.684241,0.163471,0
3.76655,0.367411,0
0.4407819999999999,0.22058,0
2.1872700000000003,0.278246,0
2.75319,0.262984,0
1.25138,0.1960049999999999,0
9.34721,0.229789,0
2.47702,0.248355,0
2.48801,0.214869,0
3.59263,0.342609,0
2.24852,0.168925,0
0.317603,0.213259,0
3.22398,0.267781,0
0.133681,0.188189,0
3.30966,0.245357,0
6.31307,0.117944,0
2.48755,0.2777969999999999,0
0.0810379,0.209342,0
2.11543,0.249444,0
0.542928,0.2061719999999999,0
1.00185,0.222489,0
1.90638,0.311279,0
2.46352,0.120964,0
2.21476,0.172739,0
2.01033,0.274757,0
5.88555,0.180161,0
1.25194,0.256065,0
-5.42012,0.131139,0
0.321974,0.108548,0
5.28469,0.1091569999999999,0
1.65742,0.266284,0
2.24897,0.307883,0
0.883391,0.178275,0
6.49966,0.2187869999999999,0
0.156167,0.1451039999999999,0
3.44084,0.2444,0
1.57816,0.2087719999999999,0
0.993004,0.195138,0
0.70868,0.0994058999999999,0
2.02869,0.220527,0
0.639903,0.216213,0
0.512735,0.202381,0
0.329689,0.1729,0
4.560630000000001,0.293771,0
0.990641,0.252369,0
0.143286,0.188427,0
8.64048,0.231371,0
1.11197,0.244996,0
8.168619999999999,0.299624,0
0.5178159999999999,0.2219809999999999,0
0.239976,0.0292283,0
-0.5464399999999999,0.106877,0
0.582346,0.279313,0
9.33175,0.233363,0
2.24784,0.2767219999999999,0
12.5954,0.217952,0
0.155067,0.2468699999999999,0
-0.413387,0.2418,0
1.3744299999999998,0.2410449999999999,0
2.71472,0.1572589999999999,0
3.87903,0.258361,0
3.07225,0.248351,0
1.08229,0.262378,0
6.95582,0.268548,0
1.2484,0.237676,0
1.15577,0.31725,0
0.5980449999999999,0.175774,0
2.74644,0.1481839999999999,0
0.169844,0.229105,0
-0.082598,0.164902,0
2.24445,0.266532,0
1.69148,0.20994,0
1.1529,0.258342,0
4.149830000000001,0.259506,0
0.00228422,0.21795,0
3.62888,0.207584,0
6.42236,0.23964,0
1.59695,0.234984,0
1.26828,0.244954,0
2.15271,0.374736,0
1.26611,0.258945,0
2.45436,0.2201,0
3.009,0.137993,0
3.13107,0.21556,0
1.95367,0.187635,0
2.5753,0.167643,0
0.0469286,0.233366,0
1.11109,0.211913,0
4.73657,0.196733,0
9.91933,0.197883,0
5.92138,0.139325,0
0.169744,0.157477,0
1.33144,0.248732,0
2.98188,0.267735,0
1.91754,0.304752,0
0.399086,0.226289,0
10.9057,0.229488,0
-0.291192,0.168128,0
0.0748862,0.274713,0
2.30398,0.235668,0
0.6033310000000001,0.227225,0
0.330937,0.164363,0
2.22261,0.210838,0
0.45548,0.2762949999999999,0
0.796048,0.178706,0
5.0865800000000005,0.260083,0
8.46147,0.240087,0
2.215,0.203888,0
0.228092,0.0946008,0
0.945859,0.209181,0
2.1199,0.27784,0
-0.14217,0.293117,0
0.663754,0.193042,0
-0.142071,0.1244849999999999,0
0.74032,0.206258,0
1.29528,0.171404,0
2.10761,0.4148689999999999,0
1.01024,0.173273,0
4.08007,0.2124,0
1.21561,0.297689,0
2.09466,0.179492,0
2.51856,0.252204,0
0.0272330999999999,0.245905,0
5.0854,0.237379,0
5.90205,0.302701,0
12.808,0.219379,0
3.4050800000000003,0.238915,0
1.42169,0.2378159999999999,0
2.04996,0.2266159999999999,0
1.64308,0.3119139999999999,0
4.34017,0.244993,0
6.0046,0.155514,0
2.71183,0.204844,0
1.65812,0.214817,0
0.397469,0.287198,0
2.36943,0.23409,0
2.36468,0.228878,0
2.7627900000000003,0.259612,0
0.303595,0.248652,0
1.36057,0.298269,0
2.71372,0.380273,0
0.314264,0.189421,0
0.4524859999999999,0.144221,0
1.16478,0.297961,0
3.78444,0.117736,0
3.35543,0.204413,0
0.154752,0.162357,0
0.194222,0.186102,0
-0.168972,0.189553,0
5.851719999999999,0.303075,0
0.203484,0.22426,0
1.43816,0.157148,0
0.0666373999999999,0.183581,0
2.99341,0.2170389999999999,0
0.671396,0.289923,0
1.09035,0.24316,0
2.25036,0.25684,0
1.46918,0.166148,0
0.3064219999999999,0.261271,0
1.25457,0.311704,0
2.30816,0.237351,0
6.47897,0.224498,0
0.8697520000000001,0.189902,0
0.423214,0.175097,0
3.13654,0.236303,0
2.69288,0.158382,0
1.44915,0.2020829999999999,0
3.66464,0.284125,0
0.351626,0.154738,0
1.28927,0.221961,0
1.36009,0.216626,0
1.18789,0.183747,0
3.27093,0.269848,0
2.74385,0.235985,0
4.4877,0.0931953,0
18.4045,0.141953,0
0.163194,0.227618,0
1.97756,0.231223,0
3.19122,0.21135,0
1.81107,0.264252,0
1.85149,0.163359,0
4.56137,0.203389,0
0.394388,0.1524829999999999,0
1.75822,0.248952,0
1.9196,0.156112,0
0.0888393999999999,0.206011,0
4.87141,0.207441,0
4.68498,0.203461,0
0.775359,0.233767,0
6.51352,0.127987,0
3.62233,0.254268,0
-0.327231,0.2205349999999999,0
1.1475799999999998,0.246073,0
0.0474042,0.168595,0
1.8045400000000005,0.198303,0
0.520904,0.2390949999999999,0
1.86359,0.312053,0
-0.0814061,0.223109,0
3.10453,0.221802,0
-0.0213578,0.207183,0
1.84646,0.229819,0
-999.0,-999.0,0
-0.0355256,0.2250469999999999,0
1.0594,0.271874,0
0.0821743,0.299129,0
1.25647,0.328733,0
3.09035,0.2655639999999999,0
0.108975,0.25658,0
1.76934,0.200878,0
10.6457,0.20533,0
1.19852,0.234302,0
0.270103,0.0424441999999999,0
2.77218,0.2097429999999999,0
1.60031,0.2156989999999999,0
8.89763,0.216201,0
2.09107,0.287596,0
2.84151,0.214771,0
3.33115,0.122054,0
2.6649700000000003,0.246025,0
3.0558400000000003,0.261027,0
