Key_1_1,oz83,oz3,oz181,oz1
7517,0.0,1.0,0.0,0.999958
3915,0.0,1.0,0.0,0.999958
3138,0.0,0.999731,0.0,0.999973
7917,0.0,0.998049,0.0,0.999955
8859,0.0,1.0,0.0,0.999958
4855,0.384615,0.998427,0.384615,0.998278
3988,0.0,0.99726,0.0,0.998759
4025,0.307692,0.999855,0.307692,0.999752
5743,0.076923,0.99726,0.076923,0.998759
4700,0.0,1.0,0.0,0.999958
824,0.0,1.0,0.0,0.999958
1907,0.0,1.0,0.0,0.999958
390,0.0,1.0,0.0,0.999958
4104,0.076923,1.0,0.076923,0.999958
6738,0.0,0.997772,0.0,0.999659
8344,0.0,0.999748,0.0,0.999577
1308,0.0,0.99726,0.0,0.998759
6595,0.0,0.998427,0.0,0.998278
5686,0.0,0.99726,0.0,0.998759
4158,0.0,0.998589,0.0,0.999778
4577,0.0,0.99866,0.0,0.999963
6510,0.0,1.0,0.0,0.999958
4618,0.0,0.999742,0.0,0.999971
223,0.0,1.0,0.0,0.999958
4868,0.0,0.999844,0.0,0.999735
840,0.0,1.0,0.0,0.999924
932,0.0,0.999614,0.0,0.999291
6323,0.0,0.99726,0.0,0.998759
7291,0.0,0.99726,0.0,0.998759
2452,0.0,0.9996,0.0,0.999537
5020,0.0,1.0,0.0,0.999958
8767,0.0,0.999855,0.0,0.999752
2827,0.076923,0.99726,0.076923,0.998759
4623,0.0,1.0,0.0,0.999958
6624,0.0,0.999855,0.0,0.999752
3190,0.0,0.99726,0.0,0.998759
4452,0.076923,0.99726,0.076923,0.998759
2738,0.0,0.99726,0.0,0.998759
8355,0.0,0.999488,0.0,0.999536
7739,0.0,1.0,0.0,0.999958
1251,0.0,0.999718,0.0,0.999949
4259,0.0,0.998427,0.0,0.998278
6276,0.076923,0.997504,0.076923,0.999954
7758,0.0,0.99726,0.0,0.998759
1793,0.0,1.0,0.0,0.999958
5309,0.0,0.998427,0.0,0.998278
3204,0.076923,0.99846,0.076923,0.998136
4409,0.0,0.99726,0.0,0.998759
4226,0.0,1.0,0.0,0.999958
6465,0.0,0.999827,0.0,0.999965
2133,0.0,0.999775,0.0,0.999823
1155,0.0,1.0,0.0,0.999958
2325,0.0,1.0,0.0,0.999958
225,0.0,1.0,0.0,0.999958
3910,0.0,0.999858,0.0,0.999928
1092,0.0,1.0,0.0,0.999958
3526,0.076923,0.99726,0.076923,0.998759
4320,0.076923,0.99726,0.076923,0.998759
5104,0.076923,0.99726,0.076923,0.998759
7323,0.0,0.997399,0.0,0.999953
2118,0.0,1.0,0.0,0.999948
3090,0.0,0.999748,0.0,0.999577
6949,0.0,0.9996,0.0,0.999537
4668,0.0,1.0,0.0,0.999958
2555,0.0,0.999748,0.0,0.999577
4672,0.0,1.0,0.0,0.999958
7388,0.0,0.99726,0.0,0.998759
2998,0.0,0.99726,0.0,0.998759
602,0.0,0.99726,0.0,0.998759
6484,0.0,1.0,0.0,0.999958
3586,0.0,0.999855,0.0,0.999752
4045,0.076923,0.99726,0.076923,0.998759
907,0.0,1.0,0.0,0.999958
97,0.0,0.99726,0.076923,0.998759
924,0.0,1.0,0.0,0.999958
3553,0.153846,0.99726,0.153846,0.998759
6199,0.0,0.999479,0.0,0.999666
7949,0.0,1.0,0.0,0.999958
5520,0.0,1.0,0.0,0.999958
706,0.0,0.999211,0.0,0.999836
6411,0.0,1.0,0.0,0.999958
4147,0.076923,0.998049,0.076923,0.999955
3908,0.0,1.0,0.0,0.999958
7264,0.0,0.999748,0.0,0.999577
6804,0.0,1.0,0.0,0.999958
7275,0.0,0.999748,0.0,0.999577
384,0.0,1.0,0.0,0.999958
6963,0.307692,1.0,0.307692,0.999958
1382,0.076923,0.99726,0.076923,0.998759
8329,0.076923,0.99726,0.076923,0.998759
5101,0.0,0.99726,0.0,0.998759
1716,0.0,0.99726,0.0,0.998759
671,0.0,0.997772,0.0,0.999659
7281,0.0,0.99781,0.0,0.999408
7247,0.0,0.99726,0.0,0.998759
7754,0.076923,0.99726,0.076923,0.998759
2656,0.076923,0.99726,0.076923,0.998759
1596,0.0,0.999386,0.0,0.999588
5722,0.0,0.998953,0.0,0.999816
2934,0.153846,0.99726,0.153846,0.998759
1598,0.0,0.999742,0.0,0.999971
3238,0.076923,1.0,0.076923,0.999958
3206,0.076923,0.99726,0.076923,0.998759
6842,0.0,0.999858,0.0,0.999928
8004,0.0,1.0,0.0,1.0
7916,0.0,0.999775,0.0,0.999903
4398,0.0,0.998602,0.0,0.998606
8425,0.0,0.999748,0.0,0.999577
2748,0.0,0.99866,0.0,0.999963
566,0.0,1.0,0.0,0.999958
5285,0.0,0.999597,0.0,0.999554
2626,0.0,0.998602,0.0,0.998606
4346,0.0,1.0,0.0,0.999958
760,0.0,0.999995,0.0,0.952334
1019,0.0,1.0,0.0,0.999958
3668,0.0,0.999855,0.0,0.999752
7553,0.0,1.0,0.076923,0.999958
1829,0.0,0.99726,0.0,0.998759
5551,0.0,0.999748,0.0,0.999577
41,0.0,0.998427,0.0,0.998278
5815,0.0,1.0,0.0,0.999958
2640,0.0,0.99726,0.0,0.998759
7998,0.0,0.998427,0.0,0.998278
5511,0.0,0.998427,0.0,0.998278
5201,0.0,0.998427,0.0,0.998278
8010,0.0,0.999748,0.0,0.999577
1105,0.307692,0.999614,0.307692,0.999291
2065,0.0,0.999794,0.0,0.999716
7943,0.0,0.99726,0.0,0.998759
2919,0.0,1.0,0.0,0.999958
4966,0.076923,0.999263,0.076923,0.999278
5417,0.0,0.998427,0.0,0.998278
964,0.0,0.998602,0.0,0.997948
5133,0.0,1.0,0.0,0.999958
6745,0.0,0.999855,0.0,0.999752
8110,0.0,0.99726,0.0,0.998759
6003,0.0,0.99726,0.0,0.998759
22,0.0,0.997504,0.0,0.999954
4594,0.0,0.999748,0.076923,0.999577
7908,0.0,1.0,0.0,0.999958
6672,0.0,0.999718,0.0,0.999949
6424,0.0,0.999742,0.0,0.999985
7730,0.0,0.999197,0.0,0.999557
2486,0.0,0.999197,0.0,0.999557
5920,0.0,1.0,0.0,0.999958
1872,0.0,0.999748,0.0,0.999577
1368,0.0,0.999614,0.0,0.999291
3146,0.0,1.0,0.076923,0.999958
4743,0.0,1.0,0.0,0.999958
1224,0.0,0.999608,0.153846,0.999813
4031,0.0,0.99726,0.0,0.998759
1940,0.0,0.997504,0.0,0.999954
6827,0.0,0.99726,0.0,0.998759
8586,0.0,0.999742,0.0,0.999971
713,0.0,0.998641,0.0,0.999822
4248,0.0,0.999403,0.0,0.999404
3043,0.0,0.999742,0.0,0.999971
8463,0.0,0.99769,0.0,0.999954
5462,0.0,0.998049,0.0,0.999955
5610,0.0,0.999748,0.076923,0.999577
6449,0.0,1.0,0.0,0.999958
2730,0.0,0.999748,0.0,0.999577
502,0.0,0.998602,0.0,0.997948
2205,0.0,1.0,0.0,0.999958
3441,0.0,0.998589,0.0,0.999778
2036,0.076923,0.99726,0.076923,0.998759
3280,0.0,0.99726,0.0,0.998759
2449,0.076923,0.99726,0.076923,0.998759
5041,0.076923,0.99726,0.076923,0.998759
2078,0.0,0.999551,0.0,0.999806
2876,0.076923,1.0,0.076923,0.999958
7928,0.0,1.0,0.0,0.999958
5211,0.0,0.99726,0.076923,0.998759
2983,0.0,0.99726,0.0,0.998759
5359,0.0,0.99726,0.0,0.998759
6512,0.076923,1.0,0.076923,0.999958
6428,0.0,0.999775,0.0,0.999903
1502,0.0,0.999855,0.0,0.999752
228,0.153846,0.99726,0.153846,0.998759
7895,0.0,0.99781,0.0,0.999408
6819,0.0,0.99934,0.076923,0.999368
5652,0.076923,1.0,0.076923,0.999958
6156,0.0,0.99726,0.0,0.998759
8660,0.0,0.998427,0.0,0.998278
2989,0.0,0.999827,0.0,0.999965
4678,0.0,0.999726,0.0,0.999717
637,0.0,0.998049,0.0,0.999955
4715,0.0,0.999893,0.0,0.99981
4564,0.0,1.0,0.076923,0.999958
8056,0.0,0.998446,0.0,0.998167
6991,0.0,0.999748,0.0,0.999577
8503,0.0,0.99726,0.0,0.998759
546,0.076923,0.99726,0.076923,0.998759
6941,0.0,1.0,0.0,0.999958
2380,0.0,1.0,0.0,0.999958
3626,0.0,1.0,0.0,0.999958
7600,0.076923,1.0,0.076923,0.999958
5624,0.076923,0.99726,0.076923,0.998759
3919,0.0,0.999748,0.0,0.999577
8846,0.0,0.99849,0.0,0.99808
8603,0.076923,0.99726,0.076923,0.998759
2525,0.0,0.998644,0.0,0.99838
1503,0.0,0.999748,0.0,0.999577
8147,0.153846,0.99726,0.153846,0.998759
4997,0.0,1.0,0.0,0.999958
286,0.0,0.99726,0.0,0.998759
1791,0.0,0.99726,0.0,0.998759
387,0.0,0.99726,0.0,0.998759
7775,0.0,0.999742,0.0,0.999971
5445,0.0,0.999455,0.0,0.999288
4046,0.0,1.0,0.0,0.999958
6363,0.076923,0.99726,0.076923,0.998759
5638,0.0,0.99726,0.0,0.998759
4328,0.0,1.0,0.0,0.999958
989,0.0,1.0,0.0,0.999958
7478,0.0,0.99726,0.0,0.998759
2833,0.0,1.0,0.0,0.999958
6237,0.0,1.0,0.0,0.999958
8748,0.0,1.0,0.0,0.999958
3369,0.0,0.999748,0.0,0.999577
6481,0.0,1.0,0.0,0.999958
7455,0.0,1.0,0.0,0.999958
5783,0.0,0.997504,0.0,0.999954
7663,0.0,0.99726,0.0,0.998759
3520,0.0,0.998602,0.0,0.997948
6930,0.0,1.0,0.0,0.999958
564,0.0,0.998427,0.0,0.998278
7123,0.0,1.0,0.0,0.999958
785,0.0,1.0,0.0,0.999958
2314,0.0,0.99726,0.0,0.998759
1941,0.0,0.99726,0.0,0.998759
8356,0.0,0.998296,0.0,0.998238
3849,0.0,1.0,0.0,0.999958
3574,0.0,0.997967,0.0,0.999955
5390,0.076923,0.99726,0.076923,0.998759
2088,0.0,1.0,0.076923,0.999958
2499,0.0,1.0,0.0,0.999958
1464,0.0,1.0,0.0,0.999958
6205,0.0,1.0,0.0,0.999958
8623,0.153846,0.99726,0.153846,0.998759
8548,0.0,0.99726,0.0,0.998759
8667,0.0,1.0,0.0,0.999958
7369,0.0,0.99726,0.0,0.998759
4039,0.0,0.99726,0.0,0.998759
2206,0.0,0.996377,0.0,0.998834
2462,0.0,0.99669,0.0,0.998769
643,0.0,0.99934,0.0,0.999368
2047,0.153846,0.99726,0.153846,0.998759
6444,0.0,0.999775,0.0,0.999903
3649,0.0,1.0,0.0,0.999958
6160,0.0,1.0,0.0,0.999958
421,0.076923,1.0,0.076923,0.999958
2603,0.0,0.999748,0.0,0.999577
523,0.0,0.99726,0.0,0.998759
4007,0.0,1.0,0.0,0.999958
3808,0.0,0.999455,0.0,0.999288
3600,0.0,0.99726,0.0,0.998759
1836,0.0,0.99726,0.0,0.998759
2774,0.0,0.99726,0.0,0.998759
3436,0.0,0.99726,0.0,0.998759
1946,0.0,0.99726,0.0,0.998759
174,0.0,1.0,0.0,0.999958
2610,0.0,1.0,0.0,0.999958
5786,0.0,0.99726,0.0,0.998759
4384,0.0,0.99726,0.0,0.998759
4889,0.0,1.0,0.0,0.999958
8710,0.0,1.0,0.0,0.999958
7483,0.0,1.0,0.0,0.999958
4289,0.0,0.99726,0.0,0.998759
3844,0.0,0.99726,0.0,0.998759
6719,0.0,0.999386,0.0,0.999588
6459,0.0,1.0,0.0,0.999958
3635,0.0,1.0,0.0,0.999958
1264,0.0,1.0,0.0,0.999958
8858,0.076923,1.0,0.076923,0.999958
8845,0.0,1.0,0.0,0.999958
3990,0.0,1.0,0.0,0.999958
8778,0.0,0.99726,0.0,0.998759
6861,0.0,1.0,0.0,0.999958
4875,0.0,0.999748,0.0,0.999577
3985,0.0,0.99726,0.0,0.998759
1868,0.0,0.997969,0.0,0.999619
7815,0.0,1.0,0.0,0.999958
2200,0.0,1.0,0.0,0.999948
5222,0.0,1.0,0.0,0.999958
5045,0.0,1.0,0.0,0.999958
4492,0.0,0.999614,0.0,0.999291
4276,0.0,0.999077,0.076923,0.999897
726,0.0,1.0,0.0,0.999958
2423,0.0,0.99726,0.0,0.998759
2847,0.0,0.99726,0.0,0.998759
2908,0.0,0.99726,0.0,0.998759
6896,0.0,0.999748,0.0,0.999577
437,0.0,0.999614,0.0,0.999291
6215,0.0,0.99726,0.0,0.998759
325,0.0,1.0,0.0,0.999958
8611,0.0,0.999748,0.0,0.999577
987,0.076923,1.0,0.076923,0.999958
4897,0.0,0.998602,0.0,0.997948
2257,0.0,0.999742,0.0,0.999971
3142,0.0,1.0,0.0,0.999958
2331,0.0,1.0,0.0,0.999958
2669,0.0,0.99726,0.0,0.998759
4005,0.0,1.0,0.0,0.999958
2917,0.0,1.0,0.0,0.999958
8456,0.0,0.999855,0.0,0.999752
6029,0.0,1.0,0.0,0.999958
8119,0.0,1.0,0.0,0.999958
7259,0.0,0.998602,0.0,0.997948
3404,0.0,1.0,0.0,0.999958
976,0.230769,0.99726,0.230769,0.998759
3364,0.0,1.0,0.0,0.999958
4705,0.0,0.99726,0.0,0.998759
1429,0.0,0.99726,0.0,0.998759
6516,0.0,0.99726,0.0,0.998759
2306,0.0,0.99726,0.0,0.998759
428,0.0,1.0,0.076923,0.999958
1302,0.0,1.0,0.076923,0.999958
8727,0.0,0.991143,0.0,0.993693
841,0.0,0.999679,0.0,0.999924
3337,0.0,0.99726,0.0,0.998759
6282,0.0,0.999455,0.0,0.999288
1394,0.0,1.0,0.0,0.999958
3402,0.0,0.999551,0.0,0.999806
2806,0.0,1.0,0.0,0.999958
8677,0.0,0.99726,0.0,0.998759
4047,0.0,0.99726,0.0,0.998759
6664,0.0,0.99726,0.0,0.998759
1453,0.076923,1.0,0.076923,0.999958
190,0.0,1.0,0.0,0.999958
206,0.0,1.0,0.0,0.999958
7960,0.0,1.0,0.0,0.999958
246,0.0,0.999748,0.0,0.999577
6625,0.076923,0.999855,0.076923,0.999752
1804,0.0,0.99726,0.076923,0.998759
5167,0.0,0.99726,0.0,0.998759
4894,0.0,0.99943,0.0,0.999608
3445,0.076923,0.99726,0.076923,0.998759
3145,0.0,0.99726,0.0,0.998759
8542,0.0,1.0,0.0,0.999958
66,0.0,0.999748,0.0,0.999577
6801,0.0,1.0,0.0,0.999958
3125,0.0,1.0,0.0,0.999958
3468,0.0,0.99726,0.0,0.998759
7233,0.0,0.99726,0.0,0.998759
7261,0.0,1.0,0.0,0.999958
5005,0.0,0.999263,0.0,0.999278
5643,0.0,0.999748,0.0,0.999577
2549,0.0,0.999748,0.0,0.999577
3763,0.0,1.0,0.0,0.999958
1342,0.0,1.0,0.0,0.999958
4801,0.0,0.999855,0.0,0.999752
2038,0.0,0.99726,0.0,0.998759
6243,0.0,1.0,0.0,0.999958
3630,0.153846,0.99726,0.153846,0.998759
4318,0.0,0.999855,0.0,0.999752
5991,0.0,1.0,0.0,0.999958
4526,0.0,0.998602,0.0,0.997948
1396,0.0,1.0,0.0,0.999958
8469,0.0,0.998602,0.0,0.997948
6197,0.0,0.997772,0.0,0.999659
1961,0.153846,0.99726,0.153846,0.998759
515,0.0,0.998602,0.0,0.998606
357,0.0,1.0,0.0,0.999958
7723,0.0,0.999614,0.0,0.999291
3500,0.0,0.999748,0.0,0.999577
1445,0.0,0.999748,0.0,0.999577
4885,0.0,0.999326,0.0,0.998925
3314,0.0,1.0,0.0,0.999958
1594,0.0,1.0,0.0,0.999958
5648,0.0,1.0,0.0,0.999958
1785,0.0,1.0,0.0,0.999958
2954,0.0,0.999608,0.307692,0.999813
554,0.153846,0.99726,0.153846,0.998759
3658,0.0,1.0,0.0,0.999958
4264,0.0,0.99726,0.0,0.998759
5851,0.0,0.999748,0.0,0.999577
3577,0.076923,0.9996,0.076923,0.999537
6278,0.0,0.998756,0.0,0.999008
4086,0.0,0.998945,0.0,0.998683
3296,0.0,0.99726,0.0,0.998759
644,0.0,0.99726,0.0,0.998759
6524,0.0,0.99726,0.0,0.998759
4332,0.0,1.0,0.0,0.999958
8722,0.0,0.99726,0.0,0.998759
4515,0.076923,0.999742,0.076923,0.999971
7505,0.0,0.999775,0.0,0.999903
6169,0.0,0.99726,0.0,0.998759
6058,0.0,0.997772,0.0,0.999659
5162,0.0,1.0,0.0,0.999958
4115,0.0,0.99726,0.0,0.998759
2140,0.0,0.99726,0.0,0.998759
7915,0.0,1.0,0.0,0.999958
5389,0.0,0.99726,0.0,0.998759
3321,0.076923,0.9996,0.076923,0.999537
1903,0.0,1.0,0.0,0.999958
4055,0.0,1.0,0.0,0.999958
8535,0.307692,0.99726,0.307692,0.998759
2795,0.0,1.0,0.0,0.999958
5779,0.0,0.99726,0.0,0.998759
6940,0.076923,0.99726,0.076923,0.998759
1522,0.0,0.99726,0.0,0.998759
6712,0.0,1.0,0.0,0.999958
4808,0.0,0.999992,0.0,0.957247
8841,0.0,0.993895,0.0,0.998204
8376,0.0,0.998427,0.0,0.998278
5440,0.076923,0.99726,0.076923,0.998759
8815,0.076923,1.0,0.076923,0.999958
8818,0.0,0.999748,0.0,0.999577
5464,0.0,0.999748,0.0,0.999577
5428,0.0,0.997772,0.0,0.999659
7397,0.0,0.999742,0.0,0.999985
2969,0.0,0.99726,0.0,0.998759
7306,0.0,0.99726,0.0,0.998759
3486,0.0,0.999655,0.0,0.9997
5424,0.0,0.999663,0.0,0.999405
5886,0.0,1.0,0.0,0.999958
4247,0.153846,0.998427,0.153846,0.998278
1921,0.0,0.99726,0.0,0.998759
6330,0.0,0.998715,0.0,0.999851
7873,0.0,0.999309,0.0,0.999506
6032,0.0,0.998049,0.0,0.999955
4724,0.0,0.997772,0.0,0.999659
4299,0.0,0.999748,0.0,0.999577
6247,0.0,1.0,0.0,0.999958
8005,0.0,0.998589,0.0,0.999778
2123,0.0,0.999222,0.0,0.999103
1188,0.0,1.0,0.0,0.999958
3774,0.0,0.999748,0.0,0.999577
1983,0.0,0.999488,0.0,0.999582
272,0.0,0.99726,0.0,0.998759
385,0.0,0.999488,0.0,0.999627
5772,0.0,0.999263,0.0,0.999278
7735,0.0,0.99726,0.0,0.998759
891,0.0,1.0,0.0,0.999958
1611,0.0,0.999748,0.0,0.999577
4963,0.0,0.999614,0.0,0.999291
6968,0.0,0.99726,0.076923,0.998759
7550,0.0,1.0,0.0,0.999958
4719,0.076923,0.998265,0.076923,0.999965
7651,0.0,0.999485,0.0,0.999578
8662,0.0,0.999485,0.0,0.999578
2234,0.0,1.0,0.0,0.999958
2387,0.0,0.99849,0.0,0.999607
6314,0.0,1.0,0.0,0.999958
7103,0.0,0.997504,0.0,0.999954
4225,0.0,0.999455,0.0,0.999288
1707,0.0,0.999455,0.0,0.999288
3585,0.0,0.999748,0.0,0.999577
3897,0.0,0.999455,0.0,0.999288
2818,0.0,0.999748,0.0,0.999577
5148,0.0,0.997504,0.0,0.999954
1562,0.0,1.0,0.0,0.999958
2829,0.0,0.997504,0.0,0.999954
5750,0.0,0.998049,0.0,0.999955
3251,0.0,1.0,0.0,0.999958
7269,0.0,0.998049,0.0,0.999955
3948,0.0,0.998049,0.0,0.999955
1190,0.0,1.0,0.0,0.999958
3270,0.0,0.9996,0.0,0.999537
4208,0.0,0.99726,0.0,0.998759
6580,0.0,1.0,0.0,0.999958
2965,0.0,1.0,0.0,0.999958
3031,0.0,0.99726,0.0,0.998759
6697,0.076923,1.0,0.076923,0.999958
8138,0.0,0.99769,0.0,0.999535
133,0.0,0.999211,0.0,0.998952
537,0.0,0.99934,0.0,0.999368
235,0.0,1.0,0.0,0.999958
1196,0.0,1.0,0.0,0.999958
5804,0.0,1.0,0.0,0.999958
6758,0.076923,1.0,0.076923,0.999958
3637,0.0,1.0,0.0,0.999958
6057,0.0,0.99726,0.0,0.998759
2881,0.0,0.9996,0.0,0.999537
7175,0.0,1.0,0.0,0.999958
8064,0.0,1.0,0.0,0.999958
1343,0.0,1.0,0.0,0.999958
1581,0.0,0.99726,0.0,0.998759
6030,0.0,0.99726,0.0,0.998759
