Key_1_2,oz172,oz12,oz149,oz150
198,0.0,0.0,0.0,0.0
7951,0.057692,0.057692,0.057692,0.090909
6841,0.057692,0.076923,0.057692,0.0
7447,0.0,0.0,0.0,0.0
2376,0.076923,0.0,0.0,0.0
6548,0.038462,0.0,0.0,0.0
7605,0.019231,0.0,0.0,0.0
4350,0.0,0.0,0.0,0.0
7992,0.096154,0.096154,0.096154,0.045455
3186,0.038462,0.038462,0.038462,0.045455
3544,0.038462,0.038462,0.038462,0.181818
5805,0.076923,0.0,0.0,0.0
1206,0.076923,0.076923,0.076923,0.0
6282,0.153846,0.038462,0.038462,0.0
4710,0.153846,0.076923,0.076923,0.0
5543,0.038462,0.0,0.0,0.0
1894,0.038462,0.0,0.0,0.0
5499,0.057692,0.0,0.0,0.0
7776,0.134615,0.134615,0.134615,0.136364
3796,0.192308,0.134615,0.134615,0.090909
7185,0.038462,0.0,0.0,0.0
6632,0.096154,0.096154,0.096154,0.045455
3690,0.153846,0.096154,0.096154,0.045455
3959,0.057692,0.0,0.019231,0.045455
6074,0.076923,0.076923,0.076923,0.0
7821,0.134615,0.0,0.0,0.0
7198,0.173077,0.115385,0.115385,0.136364
919,0.0,0.038462,0.0,0.045455
5557,0.057692,0.019231,0.0,0.045455
627,0.076923,0.096154,0.076923,0.045455
7544,0.0,0.019231,0.0,0.045455
1307,0.0,0.019231,0.0,0.045455
8361,0.153846,0.115385,0.096154,0.045455
1071,0.115385,0.038462,0.0,0.045455
3435,0.173077,0.038462,0.0,0.045455
5408,0.096154,0.096154,0.096154,0.045455
4538,0.019231,0.0,0.0,0.0
7147,0.096154,0.096154,0.096154,0.0
6494,0.115385,0.115385,0.115385,0.090909
4893,0.211538,0.153846,0.153846,0.045455
2957,0.153846,0.153846,0.153846,0.045455
4676,0.057692,0.057692,0.057692,0.0
5124,0.038462,0.019231,0.0,0.045455
8316,0.0,0.019231,0.0,0.045455
154,0.076923,0.076923,0.076923,0.045455
5685,0.076923,0.076923,0.076923,0.045455
8788,0.019231,0.0,0.0,0.0
1211,0.076923,0.0,0.0,0.0
1090,0.038462,0.0,0.019231,0.045455
1880,0.153846,0.173077,0.153846,0.045455
431,0.096154,0.115385,0.096154,0.045455
7140,0.134615,0.115385,0.096154,0.045455
6010,0.057692,0.0,0.0,0.045455
3144,0.25,0.0,0.0,0.0
4551,0.057692,0.057692,0.057692,0.0
953,0.115385,0.076923,0.076923,0.045455
1349,0.115385,0.0,0.0,0.0
6788,0.134615,0.134615,0.134615,0.090909
5708,0.0,0.0,0.0,0.0
4205,0.211538,0.173077,0.173077,0.227273
731,0.0,0.0,0.0,0.0
5989,0.096154,0.096154,0.096154,0.045455
7697,0.096154,0.096154,0.096154,0.0
847,0.038462,0.038462,0.038462,0.0
6063,0.134615,0.096154,0.076923,0.045455
5945,0.153846,0.153846,0.153846,0.136364
1105,0.057692,0.057692,0.057692,0.0
6873,0.173077,0.192308,0.173077,0.227273
5276,0.211538,0.173077,0.173077,0.227273
3044,0.076923,0.0,0.0,0.0
4703,0.230769,0.0,0.0,0.0
5452,0.192308,0.076923,0.076923,0.0
3760,0.230769,0.192308,0.192308,0.090909
2094,0.057692,0.0,0.0,0.0
7844,0.173077,0.153846,0.134615,0.045455
1550,0.115385,0.019231,0.0,0.0
5581,0.230769,0.192308,0.192308,0.090909
2990,0.096154,0.057692,0.057692,0.045455
4276,0.134615,0.134615,0.134615,0.136364
2311,0.038462,0.038462,0.038462,0.0
7420,0.0,0.0,0.0,0.0
4173,0.211538,0.173077,0.173077,0.045455
1126,0.076923,0.076923,0.076923,0.0
5217,0.269231,0.173077,0.173077,0.090909
2953,0.173077,0.0,0.0,0.0
775,0.153846,0.076923,0.076923,0.045455
1559,0.269231,0.269231,0.269231,0.363636
940,0.134615,0.076923,0.076923,0.045455
6258,0.211538,0.096154,0.096154,0.0
800,0.153846,0.0,0.0,0.0
8088,0.076923,0.096154,0.076923,0.090909
2744,0.038462,0.0,0.0,0.0
7997,0.211538,0.076923,0.076923,0.0
8451,0.057692,0.057692,0.057692,0.045455
3752,0.115385,0.096154,0.096154,0.045455
3454,0.153846,0.134615,0.115385,0.045455
4617,0.288462,0.076923,0.076923,0.045455
1813,0.038462,0.038462,0.038462,0.090909
6880,0.211538,0.173077,0.173077,0.090909
7856,0.134615,0.096154,0.096154,0.045455
2017,0.057692,0.076923,0.057692,0.045455
2794,0.038462,0.0,0.0,0.0
5512,0.288462,0.192308,0.192308,0.0
6108,0.173077,0.173077,0.173077,0.181818
2611,0.038462,0.0,0.0,0.0
4931,0.134615,0.096154,0.096154,0.045455
734,0.192308,0.192308,0.192308,0.136364
3826,0.019231,0.0,0.0,0.0
133,0.076923,0.076923,0.076923,0.0
795,0.211538,0.173077,0.173077,0.090909
7164,0.115385,0.057692,0.057692,0.0
6739,0.076923,0.0,0.0,0.0
6756,0.0,0.0,0.0,0.0
1747,0.076923,0.0,0.0,0.0
2870,0.0,0.0,0.0,0.0
8737,0.173077,0.173077,0.173077,0.045455
8748,0.076923,0.076923,0.076923,0.045455
8467,0.076923,0.076923,0.076923,0.045455
3311,0.057692,0.057692,0.057692,0.045455
7144,0.096154,0.096154,0.096154,0.0
4217,0.192308,0.019231,0.019231,0.045455
496,0.0,0.0,0.0,0.0
7224,0.230769,0.115385,0.115385,0.090909
4926,0.057692,0.0,0.0,0.0
8659,0.115385,0.038462,0.038462,0.181818
3981,0.076923,0.076923,0.076923,0.0
2855,0.057692,0.057692,0.057692,0.0
3252,0.076923,0.057692,0.057692,0.0
2784,0.134615,0.076923,0.076923,0.0
7261,0.076923,0.076923,0.076923,0.045455
7562,0.096154,0.038462,0.038462,0.181818
355,0.038462,0.0,0.0,0.0
3573,0.134615,0.096154,0.096154,0.090909
6915,0.0,0.0,0.0,0.0
99,0.134615,0.134615,0.134615,0.181818
3584,0.076923,0.115385,0.076923,0.090909
5928,0.134615,0.134615,0.134615,0.136364
4377,0.057692,0.076923,0.057692,0.0
3878,0.134615,0.134615,0.134615,0.136364
6140,0.096154,0.096154,0.096154,0.227273
5098,0.057692,0.076923,0.057692,0.0
3399,0.076923,0.076923,0.076923,0.090909
458,0.057692,0.0,0.0,0.0
579,0.134615,0.0,0.0,0.0
5829,0.076923,0.096154,0.076923,0.090909
8201,0.307692,0.153846,0.153846,0.045455
1848,0.173077,0.173077,0.173077,0.090909
5627,0.173077,0.0,0.0,0.0
6720,0.173077,0.096154,0.096154,0.045455
7847,0.230769,0.115385,0.115385,0.090909
1764,0.038462,0.0,0.0,0.0
1884,0.057692,0.0,0.0,0.0
3770,0.019231,0.0,0.0,0.0
7550,0.192308,0.076923,0.076923,0.045455
2673,0.192308,0.192308,0.192308,0.0
4932,0.115385,0.019231,0.0,0.0
3241,0.096154,0.0,0.0,0.0
3671,0.096154,0.057692,0.057692,0.0
7822,0.153846,0.0,0.0,0.0
5764,0.076923,0.057692,0.057692,0.090909
1050,0.038462,0.0,0.0,0.0
4878,0.288462,0.0,0.038462,0.045455
5896,0.134615,0.0,0.0,0.0
3979,0.346154,0.346154,0.346154,0.181818
141,0.096154,0.115385,0.096154,0.090909
2598,0.019231,0.019231,0.019231,0.0
520,0.096154,0.076923,0.076923,0.090909
2140,0.192308,0.076923,0.076923,0.045455
3378,0.192308,0.192308,0.192308,0.0
727,0.0,0.0,0.0,0.0
3717,0.115385,0.096154,0.096154,0.0
8002,0.096154,0.0,0.019231,0.0
7725,0.057692,0.0,0.0,0.0
83,0.0,0.0,0.0,0.0
2910,0.019231,0.019231,0.019231,0.0
1657,0.038462,0.0,0.0,0.0
153,0.192308,0.096154,0.096154,0.045455
1464,0.173077,0.096154,0.096154,0.045455
1672,0.230769,0.115385,0.115385,0.136364
5734,0.115385,0.076923,0.076923,0.090909
8129,0.076923,0.076923,0.076923,0.045455
2112,0.096154,0.0,0.0,0.0
2895,0.038462,0.0,0.0,0.0
8676,0.076923,0.0,0.0,0.0
6102,0.25,0.192308,0.192308,0.0
6269,0.230769,0.173077,0.173077,0.045455
1086,0.038462,0.0,0.0,0.0
3613,0.134615,0.076923,0.076923,0.0
5783,0.0,0.0,0.0,0.0
2423,0.192308,0.192308,0.192308,0.0
87,0.057692,0.0,0.0,0.0
3480,0.173077,0.211538,0.173077,0.0
7778,0.134615,0.076923,0.076923,0.0
7411,0.076923,0.076923,0.076923,0.0
3810,0.076923,0.076923,0.076923,0.0
1212,0.057692,0.057692,0.057692,0.0
6154,0.115385,0.076923,0.076923,0.045455
6747,0.057692,0.057692,0.057692,0.0
2170,0.115385,0.057692,0.057692,0.045455
3924,0.076923,0.076923,0.076923,0.0
4479,0.076923,0.076923,0.076923,0.045455
4733,0.134615,0.076923,0.076923,0.0
2327,0.192308,0.076923,0.076923,0.0
43,0.038462,0.0,0.0,0.0
5202,0.038462,0.0,0.019231,0.045455
88,0.038462,0.0,0.0,0.0
3510,0.076923,0.0,0.0,0.0
4670,0.134615,0.076923,0.076923,0.045455
2853,0.173077,0.076923,0.076923,0.045455
8371,0.0,0.0,0.0,0.0
7961,0.019231,0.0,0.0,0.0
7753,0.038462,0.0,0.0,0.0
2554,0.115385,0.038462,0.038462,0.045455
8740,0.230769,0.192308,0.192308,0.136364
4415,0.0,0.0,0.0,0.0
6413,0.038462,0.057692,0.038462,0.045455
5133,0.211538,0.076923,0.076923,0.0
5731,0.173077,0.0,0.0,0.0
5246,0.057692,0.0,0.0,0.0
1849,0.076923,0.0,0.0,0.0
4214,0.076923,0.076923,0.076923,0.0
1560,0.019231,0.057692,0.019231,0.045455
2179,0.096154,0.076923,0.076923,0.045455
4486,0.057692,0.076923,0.057692,0.045455
7539,0.057692,0.076923,0.057692,0.0
7269,0.269231,0.269231,0.269231,0.181818
4114,0.038462,0.057692,0.038462,0.0
6173,0.096154,0.096154,0.096154,0.0
4840,0.076923,0.038462,0.038462,0.0
8884,0.173077,0.173077,0.173077,0.045455
3982,0.153846,0.153846,0.153846,0.181818
924,0.057692,0.057692,0.057692,0.045455
8160,0.076923,0.0,0.0,0.0
8148,0.115385,0.115385,0.115385,0.090909
4661,0.038462,0.057692,0.038462,0.0
1845,0.057692,0.057692,0.057692,0.0
6318,0.0,0.0,0.0,0.0
2871,0.076923,0.057692,0.038462,0.0
1334,0.076923,0.057692,0.038462,0.0
4848,0.115385,0.057692,0.038462,0.0
6463,0.115385,0.076923,0.076923,0.045455
3456,0.230769,0.115385,0.115385,0.227273
5293,0.25,0.230769,0.230769,0.409091
1591,0.0,0.0,0.0,0.0
276,0.134615,0.134615,0.134615,0.090909
6027,0.115385,0.096154,0.096154,0.0
4158,0.057692,0.0,0.0,0.0
3444,0.230769,0.0,0.0,0.0
7715,0.230769,0.076923,0.076923,0.0
7160,0.173077,0.173077,0.173077,0.045455
1947,0.038462,0.0,0.0,0.0
6312,0.038462,0.0,0.0,0.0
4336,0.038462,0.038462,0.038462,0.0
3021,0.076923,0.076923,0.076923,0.045455
7341,0.096154,0.096154,0.096154,0.0
710,0.057692,0.038462,0.0,0.0
2291,0.0,0.019231,0.0,0.0
3136,0.057692,0.019231,0.0,0.045455
2347,0.057692,0.019231,0.0,0.045455
3659,0.134615,0.076923,0.076923,0.0
6932,0.057692,0.057692,0.057692,0.045455
5847,0.057692,0.057692,0.057692,0.045455
3413,0.115385,0.115385,0.115385,0.090909
3894,0.173077,0.173077,0.173077,0.0
8180,0.307692,0.307692,0.307692,0.363636
1761,0.0,0.0,0.0,0.0
7548,0.096154,0.076923,0.076923,0.0
6236,0.096154,0.0,0.0,0.0
4141,0.153846,0.076923,0.038462,0.045455
690,0.115385,0.115385,0.115385,0.045455
1799,0.192308,0.192308,0.192308,0.0
3057,0.038462,0.076923,0.038462,0.0
3466,0.038462,0.038462,0.038462,0.0
7469,0.076923,0.076923,0.076923,0.045455
5628,0.134615,0.076923,0.076923,0.045455
8537,0.057692,0.057692,0.057692,0.090909
2138,0.192308,0.038462,0.038462,0.181818
3418,0.153846,0.0,0.0,0.0
269,0.211538,0.096154,0.096154,0.045455
1699,0.134615,0.134615,0.134615,0.181818
2618,0.096154,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0
5894,0.211538,0.0,0.0,0.0
5658,0.038462,0.0,0.0,0.0
7475,0.211538,0.173077,0.173077,0.0
2723,0.288462,0.153846,0.153846,0.090909
1690,0.346154,0.153846,0.153846,0.090909
1302,0.115385,0.0,0.0,0.0
5209,0.096154,0.0,0.0,0.0
3030,0.038462,0.0,0.0,0.0
1443,0.115385,0.076923,0.076923,0.090909
5167,0.134615,0.076923,0.076923,0.0
6831,0.365385,0.057692,0.057692,0.181818
2353,0.096154,0.0,0.0,0.0
2519,0.115385,0.076923,0.076923,0.045455
6479,0.096154,0.096154,0.096154,0.045455
1688,0.211538,0.096154,0.096154,0.045455
3226,0.134615,0.0,0.0,0.0
1842,0.057692,0.0,0.0,0.045455
1796,0.153846,0.096154,0.076923,0.045455
3927,0.211538,0.153846,0.153846,0.045455
3503,0.076923,0.076923,0.076923,0.045455
3568,0.230769,0.230769,0.230769,0.136364
5018,0.076923,0.076923,0.076923,0.090909
4371,0.076923,0.115385,0.076923,0.0
5062,0.346154,0.192308,0.192308,0.090909
1306,0.153846,0.0,0.0,0.0
1515,0.0,0.0,0.0,0.0
2220,0.096154,0.096154,0.096154,0.0
8416,0.346154,0.192308,0.192308,0.090909
5523,0.153846,0.096154,0.096154,0.045455
7768,0.096154,0.076923,0.076923,0.090909
6448,0.076923,0.0,0.0,0.0
229,0.076923,0.076923,0.076923,0.090909
3653,0.076923,0.0,0.0,0.090909
5532,0.096154,0.0,0.0,0.0
5436,0.038462,0.0,0.0,0.0
3096,0.076923,0.076923,0.076923,0.090909
3149,0.057692,0.0,0.0,0.0
7741,0.076923,0.076923,0.076923,0.045455
702,0.019231,0.0,0.0,0.0
3112,0.019231,0.0,0.0,0.0
7170,0.057692,0.0,0.0,0.0
7381,0.096154,0.0,0.0,0.090909
2107,0.019231,0.019231,0.019231,0.136364
8468,0.134615,0.057692,0.057692,0.045455
6157,0.038462,0.0,0.0,0.0
1476,0.057692,0.0,0.0,0.0
1655,0.173077,0.173077,0.173077,0.090909
7244,0.134615,0.096154,0.096154,0.045455
7197,0.019231,0.0,0.0,0.0
2362,0.134615,0.096154,0.096154,0.045455
8195,0.076923,0.076923,0.076923,0.045455
3651,0.076923,0.076923,0.076923,0.045455
7402,0.134615,0.057692,0.057692,0.045455
1705,0.038462,0.038462,0.038462,0.136364
8671,0.153846,0.153846,0.153846,0.0
7352,0.057692,0.057692,0.057692,0.0
3421,0.076923,0.0,0.0,0.0
5440,0.0,0.0,0.0,0.045455
81,0.115385,0.115385,0.115385,0.227273
4413,0.038462,0.0,0.0,0.0
2830,0.115385,0.076923,0.076923,0.045455
2153,0.153846,0.076923,0.076923,0.045455
5331,0.057692,0.0,0.019231,0.0
2201,0.0,0.0,0.0,0.0
7495,0.038462,0.038462,0.038462,0.0
2219,0.057692,0.057692,0.057692,0.0
5986,0.115385,0.115385,0.115385,0.090909
6289,0.153846,0.0,0.0,0.0
2514,0.115385,0.115385,0.115385,0.090909
3621,0.076923,0.076923,0.076923,0.090909
4895,0.038462,0.038462,0.038462,0.136364
5360,0.076923,0.076923,0.076923,0.090909
4408,0.076923,0.0,0.0,0.0
2785,0.230769,0.0,0.0,0.0
4215,0.134615,0.096154,0.096154,0.045455
7612,0.019231,0.0,0.0,0.0
5057,0.076923,0.0,0.0,0.0
1049,0.096154,0.038462,0.038462,0.0
7829,0.038462,0.038462,0.038462,0.0
451,0.153846,0.096154,0.096154,0.045455
6434,0.076923,0.0,0.0,0.0
1918,0.076923,0.076923,0.076923,0.0
6060,0.173077,0.096154,0.096154,0.045455
7014,0.134615,0.096154,0.096154,0.045455
8428,0.134615,0.096154,0.096154,0.045455
3707,0.211538,0.096154,0.096154,0.045455
5712,0.038462,0.0,0.0,0.0
7229,0.153846,0.096154,0.096154,0.0
4360,0.25,0.096154,0.096154,0.045455
6651,0.057692,0.0,0.0,0.0
6409,0.076923,0.0,0.0,0.0
5935,0.038462,0.0,0.0,0.0
6966,0.038462,0.0,0.0,0.0
5562,0.019231,0.0,0.0,0.0
4925,0.057692,0.057692,0.057692,0.090909
3148,0.057692,0.057692,0.057692,0.090909
3637,0.019231,0.0,0.0,0.0
829,0.038462,0.0,0.0,0.0
701,0.192308,0.192308,0.192308,0.0
179,0.192308,0.192308,0.192308,0.0
8593,0.153846,0.153846,0.153846,0.090909
2478,0.038462,0.0,0.0,0.0
3139,0.0,0.0,0.0,0.0
4774,0.076923,0.076923,0.038462,0.045455
7911,0.115385,0.076923,0.076923,0.045455
2275,0.057692,0.057692,0.057692,0.0
5832,0.134615,0.096154,0.096154,0.0
1224,0.076923,0.057692,0.057692,0.045455
6574,0.173077,0.096154,0.096154,0.0
1847,0.153846,0.096154,0.096154,0.045455
325,0.115385,0.0,0.0,0.0
6039,0.076923,0.057692,0.057692,0.045455
8720,0.115385,0.076923,0.076923,0.090909
303,0.076923,0.0,0.0,0.0
1082,0.211538,0.096154,0.096154,0.045455
1997,0.134615,0.096154,0.096154,0.045455
1826,0.076923,0.0,0.0,0.0
4137,0.269231,0.192308,0.192308,0.090909
3723,0.211538,0.096154,0.096154,0.0
7038,0.115385,0.115385,0.115385,0.181818
8481,0.192308,0.192308,0.192308,0.181818
2154,0.288462,0.096154,0.134615,0.045455
7512,0.0,0.0,0.0,0.0
4334,0.019231,0.0,0.0,0.0
8060,0.019231,0.0,0.0,0.0
4606,0.153846,0.038462,0.038462,0.045455
6912,0.153846,0.153846,0.153846,0.181818
5279,0.115385,0.0,0.038462,0.0
5755,0.173077,0.096154,0.096154,0.045455
6367,0.25,0.134615,0.134615,0.136364
6198,0.134615,0.076923,0.076923,0.045455
7262,0.038462,0.038462,0.038462,0.090909
7763,0.115385,0.153846,0.115385,0.0
5679,0.019231,0.019231,0.019231,0.0
4450,0.115385,0.057692,0.057692,0.0
6751,0.038462,0.0,0.038462,0.0
5372,0.134615,0.076923,0.076923,0.0
6816,0.153846,0.096154,0.096154,0.045455
647,0.25,0.173077,0.173077,0.045455
7930,0.134615,0.038462,0.038462,0.136364
1429,0.134615,0.076923,0.076923,0.0
1052,0.076923,0.038462,0.038462,0.0
556,0.115385,0.076923,0.076923,0.0
7423,0.076923,0.0,0.0,0.0
3715,0.076923,0.076923,0.076923,0.0
4887,0.038462,0.0,0.0,0.0
5361,0.0,0.0,0.0,0.0
7921,0.0,0.0,0.0,0.0
6934,0.153846,0.0,0.0,0.0
4444,0.115385,0.115385,0.115385,0.090909
5326,0.038462,0.038462,0.038462,0.045455
1632,0.0,0.0,0.0,0.0
5844,0.057692,0.019231,0.0,0.0
6346,0.0,0.0,0.0,0.0
7074,0.115385,0.096154,0.096154,0.045455
821,0.115385,0.115385,0.115385,0.090909
214,0.153846,0.153846,0.153846,0.0
7486,0.115385,0.076923,0.076923,0.045455
3691,0.346154,0.0,0.0,0.0
1036,0.153846,0.0,0.0,0.0
7296,0.038462,0.0,0.0,0.0
3940,0.134615,0.096154,0.096154,0.045455
8602,0.076923,0.076923,0.076923,0.0
3268,0.115385,0.096154,0.096154,0.045455
622,0.173077,0.096154,0.096154,0.0
8620,0.096154,0.096154,0.096154,0.045455
1150,0.211538,0.192308,0.192308,0.090909
5789,0.038462,0.0,0.0,0.0
4477,0.0,0.0,0.0,0.0
5838,0.096154,0.096154,0.096154,0.045455
4463,0.0,0.0,0.0,0.0
1113,0.076923,0.0,0.0,0.0
1314,0.076923,0.076923,0.076923,0.0
8212,0.134615,0.076923,0.076923,0.045455
7208,0.076923,0.076923,0.076923,0.045455
6308,0.173077,0.057692,0.057692,0.045455
428,0.057692,0.0,0.0,0.0
870,0.096154,0.0,0.0,0.0
7525,0.076923,0.076923,0.076923,0.045455
937,0.096154,0.096154,0.096154,0.045455
3332,0.115385,0.076923,0.076923,0.045455
8227,0.115385,0.076923,0.076923,0.045455
120,0.134615,0.096154,0.096154,0.0
7854,0.134615,0.096154,0.096154,0.0
2637,0.211538,0.173077,0.173077,0.090909
8251,0.019231,0.0,0.0,0.0
1961,0.173077,0.096154,0.096154,0.0
5093,0.0,0.0,0.0,0.0
4734,0.153846,0.153846,0.153846,0.136364
5069,0.134615,0.096154,0.096154,0.045455
8504,0.115385,0.0,0.0,0.0
5352,0.230769,0.096154,0.096154,0.045455
7082,0.0,0.0,0.0,0.0
5373,0.057692,0.057692,0.057692,0.045455
1421,0.096154,0.0,0.0,0.0
6092,0.076923,0.076923,0.038462,0.0
3556,0.173077,0.134615,0.134615,0.136364
8438,0.115385,0.076923,0.076923,0.090909
8725,0.115385,0.076923,0.076923,0.045455
6653,0.173077,0.057692,0.057692,0.045455
3567,0.096154,0.096154,0.096154,0.136364
4910,0.173077,0.096154,0.096154,0.045455
2122,0.076923,0.076923,0.076923,0.045455
4504,0.173077,0.173077,0.173077,0.181818
5702,0.076923,0.076923,0.076923,0.090909
571,0.230769,0.230769,0.230769,0.363636
134,0.057692,0.0,0.0,0.0
7445,0.153846,0.153846,0.153846,0.0
6307,0.0,0.0,0.0,0.0
4417,0.057692,0.057692,0.057692,0.045455
549,0.173077,0.096154,0.096154,0.045455
3460,0.230769,0.0,0.0,0.0
6772,0.211538,0.0,0.0,0.0
2314,0.038462,0.0,0.0,0.0
2624,0.076923,0.0,0.0,0.0
4452,0.038462,0.0,0.0,0.0
2250,0.115385,0.076923,0.076923,0.045455
3082,0.038462,0.0,0.0,0.0
5108,0.076923,0.076923,0.038462,0.045455
8072,0.076923,0.076923,0.076923,0.0
1720,0.057692,0.0,0.0,0.0
671,0.057692,0.057692,0.057692,0.045455
2650,0.115385,0.076923,0.076923,0.045455
5029,0.076923,0.0,0.0,0.0
6418,0.0,0.0,0.0,0.0
6257,0.096154,0.096154,0.096154,0.0
311,0.096154,0.0,0.0,0.0
6230,0.288462,0.096154,0.076923,0.090909
8710,0.230769,0.057692,0.057692,0.090909
8134,0.384615,0.192308,0.192308,0.090909
4067,0.346154,0.0,0.0,0.0
4311,0.096154,0.038462,0.057692,0.045455
8480,0.0,0.0,0.0,0.0
4761,0.0,0.0,0.0,0.0
2363,0.0,0.0,0.0,0.0
5325,0.057692,0.057692,0.057692,0.090909
3798,0.153846,0.153846,0.153846,0.045455
7448,0.096154,0.019231,0.0,0.045455
4665,0.038462,0.057692,0.038462,0.0
5450,0.057692,0.0,0.0,0.0
2614,0.115385,0.076923,0.076923,0.090909
8631,0.134615,0.076923,0.076923,0.090909
3657,0.192308,0.076923,0.076923,0.045455
3035,0.115385,0.076923,0.076923,0.045455
6235,0.038462,0.019231,0.0,0.045455
6875,0.0,0.0,0.0,0.0
6894,0.0,0.0,0.0,0.0
3437,0.365385,0.192308,0.173077,0.136364
8774,0.25,0.25,0.25,0.409091
8431,0.134615,0.076923,0.076923,0.0
3989,0.038462,0.019231,0.019231,0.045455
7729,0.0,0.0,0.0,0.0
8312,0.0,0.019231,0.0,0.0
8573,0.019231,0.019231,0.019231,0.0
6947,0.115385,0.076923,0.076923,0.045455
3108,0.076923,0.076923,0.076923,0.045455
5910,0.134615,0.096154,0.096154,0.045455
1836,0.115385,0.076923,0.076923,0.0
6319,0.115385,0.115385,0.115385,0.136364
2547,0.173077,0.173077,0.173077,0.272727
7003,0.038462,0.038462,0.038462,0.181818
4010,0.134615,0.076923,0.076923,0.045455
3731,0.230769,0.153846,0.153846,0.090909
6533,0.0,0.0,0.0,0.0
6722,0.173077,0.057692,0.057692,0.045455
459,0.173077,0.096154,0.096154,0.045455
5683,0.0,0.0,0.0,0.0
5645,0.076923,0.076923,0.076923,0.045455
2656,0.192308,0.096154,0.096154,0.045455
4779,0.115385,0.076923,0.076923,0.090909
4280,0.057692,0.0,0.0,0.0
11,0.173077,0.096154,0.096154,0.045455
2688,0.076923,0.076923,0.038462,0.045455
5905,0.096154,0.096154,0.096154,0.0
5103,0.173077,0.057692,0.057692,0.0
3705,0.115385,0.076923,0.076923,0.090909
286,0.230769,0.115385,0.096154,0.045455
7819,0.307692,0.153846,0.153846,0.090909
1864,0.153846,0.038462,0.038462,0.0
1789,0.115385,0.096154,0.096154,0.045455
3631,0.115385,0.096154,0.096154,0.045455
7077,0.076923,0.076923,0.076923,0.090909
7031,0.25,0.038462,0.038462,0.045455
5175,0.153846,0.153846,0.153846,0.181818
8039,0.038462,0.038462,0.038462,0.0
3831,0.038462,0.038462,0.038462,0.0
1079,0.038462,0.038462,0.038462,0.0
3285,0.057692,0.057692,0.057692,0.0
7408,0.057692,0.057692,0.057692,0.0
3493,0.057692,0.057692,0.057692,0.0
