yprop/table_1_1.oz250,yprop/table_1_1.oz185,yprop/table_1_1.oz126,yprop/table_1_1.oz10,yprop/table_1_1.Key_1_1,Key_0_0
0.322398,0.083333,0.0,0.0,3490,870
0.407298,0.0,0.066667,0.0,2427,5865
0.22748,0.0,0.0,0.0,5251,7342
0.264686,0.083333,0.066667,0.0,1428,3518
0.263749,0.0,0.2,0.0,6251,7248
0.120326,0.0,0.066667,0.0,5465,616
0.279418,0.166667,0.666667,0.375,4010,6422
0.401773,0.083333,0.0,0.041667,589,5165
0.276765,0.083333,0.066667,0.208333,1448,3717
0.270741,0.166667,0.066667,0.0,307,5998
0.141519,0.166667,0.2,0.041667,8866,2187
0.249204,0.083333,0.0,0.041667,7771,7836
0.532867,0.25,0.066667,0.0,2304,6379
0.05328,0.0,0.066667,0.0,7019,5824
0.116674,0.0,0.066667,0.0,4346,8253
0.057619,0.0,0.333333,0.083333,4880,6067
0.122323,0.083333,0.066667,0.0,5688,1925
0.344965,0.0,0.0,0.0,7278,3104
0.120326,0.0,0.133333,0.166667,913,6870
0.113241,0.0,0.0,0.0,7535,2444
0.173731,0.0,0.066667,0.0,8816,5184
0.175011,0.083333,0.066667,0.0,2788,8272
0.340471,0.083333,0.0,0.0,7096,4010
0.627442,0.25,0.2,0.0,7585,1561
0.0,0.0,0.0,0.0,7150,1567
0.303889,0.25,0.4,0.333333,6194,1111
0.167801,0.0,0.0,0.0,8625,5803
0.315688,0.083333,0.266667,0.208333,3448,8342
0.126787,0.0,0.133333,0.0,5489,7991
0.106561,0.0,0.133333,0.0,3232,7766
0.106561,0.0,0.4,0.0,4897,4737
0.08209,0.083333,0.133333,0.0,479,6902
0.32836,0.25,0.4,0.25,6632,4263
0.106561,0.0,0.066667,0.0,1115,7107
0.0,0.0,0.2,0.0,5525,817
0.16418,0.083333,0.066667,0.041667,622,5461
0.157937,0.0,0.0,0.0,8086,2009
0.16418,0.166667,0.2,0.0,8564,8583
0.385979,0.25,0.4,0.25,7125,3304
0.239497,0.083333,0.0,0.0,3325,7791
0.0,0.0,0.266667,0.25,2737,6816
0.189244,0.0,0.0,0.0,7684,5763
0.02881,0.0,0.266667,0.0,1845,6244
0.08209,0.083333,0.133333,0.0,463,165
0.0,0.0,0.0,0.0,161,3812
0.040233,0.0,0.0,0.0,5548,8328
0.156346,0.083333,0.133333,0.0,7155,1490
0.156346,0.083333,0.0,0.0,872,3567
0.147512,0.0,0.066667,0.0,5038,7515
0.073506,0.0,0.0,0.0,1726,1554
0.103065,0.0,0.0,0.0,5667,5805
0.0,0.0,0.0,0.0,6347,7328
0.073506,0.0,0.133333,0.0,6355,2087
0.128379,0.0,0.0,0.0,7627,8144
0.165366,0.0,0.066667,0.0,1355,2080
0.102316,0.083333,0.2,0.0,1343,8381
0.010113,0.0,0.0,0.0,4605,1198
0.188651,0.083333,0.466667,0.0,7875,288
0.106561,0.0,0.0,0.0,5750,2316
0.146794,0.0,0.0,0.0,1314,3476
0.227574,0.166667,0.066667,0.0,1915,576
0.0,0.0,0.0,0.0,5237,7317
0.161121,0.0,0.4,0.0,7657,1551
0.089082,0.0,0.0,0.0,1041,4673
0.185998,0.0,0.0,0.0,2843,4998
0.050346,0.0,0.133333,0.0,8459,8488
0.08209,0.083333,0.2,0.0,174,3947
0.219801,0.0,0.0,0.041667,1220,6136
0.05328,0.0,0.0,0.0,4273,7235
0.155596,0.0,0.0,0.0,4617,827
0.265435,0.0,0.133333,0.0,1224,678
0.057619,0.0,0.0,0.041667,5337,1968
0.08209,0.083333,0.066667,0.0,916,7191
0.169954,0.0,0.0,0.125,2913,6482
0.1109,0.0,0.0,0.0,8507,4204
0.077158,0.0,0.4,0.0,155,1588
0.106561,0.0,0.0,0.0,8263,1565
0.092203,0.083333,0.2,0.125,3210,1230
0.0,0.0,0.066667,0.041667,5527,4870
0.1109,0.083333,0.0,0.0,3125,4880
0.08209,0.083333,0.0,0.0,1629,8768
0.106561,0.0,0.266667,0.0,8785,2540
0.422561,0.083333,0.0,0.0,329,6027
0.252637,0.0,0.0,0.0,734,7451
0.040233,0.0,0.0,0.0,2526,7130
0.274799,0.0,0.0,0.041667,8641,271
0.067045,0.0,0.066667,0.0,5689,7573
0.077158,0.0,0.133333,0.0,4491,1137
0.038923,0.083333,0.0,0.0,8583,3176
0.117392,0.0,0.0,0.0,7779,1564
0.368968,0.0,0.0,0.0,6479,1348
0.402897,0.0,0.266667,0.083333,2515,563
0.05328,0.0,0.066667,0.0,3783,6060
0.08209,0.083333,0.333333,0.125,4596,1005
0.092203,0.083333,0.0,0.0,3358,1450
0.188651,0.083333,0.0,0.0,6534,5498
0.074256,0.0,0.066667,0.0,5611,6618
0.020226,0.0,0.0,0.083333,4443,3549
0.0,0.0,0.133333,0.0,6082,7174
0.250484,0.0,0.066667,0.041667,4441,1153
0.120326,0.0,0.0,0.0,1088,2650
0.200855,0.0,0.0,0.0,2608,5548
0.063393,0.0,0.0,0.0,8529,2577
0.106561,0.0,0.066667,0.0,5636,8294
0.113365,0.0,0.0,0.166667,2985,585
0.08209,0.083333,0.2,0.083333,1743,8179
0.16418,0.166667,0.133333,0.0,7135,6568
0.080467,0.0,0.0,0.0,1451,1330
0.16418,0.166667,0.133333,0.0,6553,5324
0.288813,0.083333,0.0,0.041667,6171,144
0.502778,0.0,0.133333,0.0,4371,3441
0.144048,0.0,0.133333,0.166667,8252,4416
0.106561,0.0,0.066667,0.0,6520,8429
0.16418,0.166667,0.066667,0.0,5077,8053
0.080467,0.0,0.0,0.0,6967,8216
0.160934,0.0,0.0,0.0,3062,8542
0.050346,0.0,0.0,0.0,2066,8668
0.399963,0.083333,0.066667,0.0,5316,8742
0.159841,0.0,0.0,0.0,8116,1283
0.242525,0.0,0.0,0.0,724,7958
0.08209,0.083333,0.133333,0.0,1828,1366
0.222236,0.0,0.0,0.0,3717,1320
0.159841,0.0,0.0,0.0,7895,656
0.100162,0.0,0.066667,0.041667,3648,5013
0.16418,0.0,0.0,0.0,2241,4165
0.08209,0.083333,0.0,0.0,2439,7092
0.170298,0.0,0.0,0.041667,4477,1093
0.182596,0.0,0.0,0.0,6911,6252
0.234003,0.0,0.0,0.0,7391,1990
0.05328,0.0,0.066667,0.0,1676,32
0.115238,0.0,0.0,0.0,1298,5966
0.220738,0.0,0.0,0.0,1171,5358
0.16418,0.166667,0.333333,0.291667,6749,8469
0.106561,0.0,0.0,0.0,8207,993
0.354454,0.0,0.0,0.0,563,8322
0.606218,0.333333,0.0,0.0,3977,8624
0.267495,0.0,0.133333,0.0,3243,547
0.0,0.0,0.0,0.125,2019,2340
0.159841,0.0,0.0,0.0,647,1070
0.197328,0.0,0.0,0.041667,7643,4512
0.13537,0.083333,0.133333,0.0,7354,5371
0.22542,0.166667,0.133333,0.0,338,500
0.221799,0.166667,0.133333,0.0,3035,8479
0.112086,0.0,0.333333,0.0,5229,4030
0.102847,0.0,0.133333,0.0,6616,7129
0.08209,0.083333,0.066667,0.0,3001,1898
0.1109,0.0,0.0,0.0,8093,5275
0.133747,0.0,0.0,0.0,86,183
0.067045,0.0,0.0,0.0,5479,1428
0.080467,0.0,0.0,0.0,7572,7126
0.193645,0.0,0.0,0.0,7878,4712
0.038923,0.0,0.066667,0.0,3876,2387
0.157937,0.0,0.0,0.0,3471,2015
0.08209,0.0,0.266667,0.125,5079,6301
0.159841,0.0,0.133333,0.0,5292,2046
0.0,0.0,0.0,0.0,3397,8118
0.0,0.0,0.066667,0.0,2255,1572
0.05328,0.0,0.0,0.0,282,5784
0.274112,0.0,0.0,0.0,6779,8187
0.147013,0.0,0.133333,0.0,6368,395
0.261845,0.166667,0.133333,0.0,4344,2018
0.074443,0.0,0.0,0.208333,393,5672
0.174293,0.0,0.0,0.125,7070,1344
0.226044,0.0,0.0,0.0,3046,1679
0.09186,0.0,0.066667,0.0,4901,7337
0.161527,0.0,0.066667,0.0,1807,4091
0.5417,0.333333,0.466667,0.208333,6170,8147
0.191117,0.0,0.066667,0.0,4413,6038
0.132249,0.0,0.066667,0.0,7522,2041
0.038923,0.083333,0.0,0.041667,4757,85
0.033991,0.0,0.0,0.0,4313,8448
0.057619,0.0,0.0,0.0,7983,1411
0.069043,0.0,0.133333,0.0,849,8517
0.08209,0.083333,0.133333,0.0,5573,2064
0.255852,0.0,0.0,0.0,3472,1793
0.057619,0.0,0.066667,0.0,3166,5546
0.127723,0.0,0.0,0.0,6835,205
0.02881,0.0,0.0,0.166667,6753,2926
0.134465,0.0,0.0,0.0,5333,8099
0.151913,0.166667,0.0,0.0,4726,8464
0.132936,0.083333,0.2,0.041667,6837,5526
0.088145,0.0,0.0,0.083333,3873,6189
0.084369,0.0,0.0,0.0,5076,3507
0.149822,0.0,0.0,0.0,3237,7705
0.204913,0.166667,0.133333,0.041667,2500,289
0.086429,0.0,0.0,0.0,4122,1244
0.397185,0.083333,0.066667,0.0,2868,7432
0.233348,0.0,0.0,0.0,7131,6874
0.05328,0.0,0.2,0.0,8100,8133
0.096198,0.083333,0.133333,0.0,3965,4431
0.092203,0.083333,0.133333,0.291667,8318,8240
0.321368,0.0,0.0,0.0,864,561
0.162276,0.0,0.0,0.0,7313,7904
0.16418,0.083333,0.133333,0.0,1378,7416
0.116674,0.0,0.0,0.0,5080,1416
0.397528,0.083333,0.266667,0.041667,6329,8149
0.217461,0.166667,0.0,0.0,7283,8616
0.180941,0.0,0.133333,0.041667,5027,8691
0.299551,0.0,0.0,0.0,6682,5296
0.211405,0.083333,0.066667,0.0,1537,2568
0.16418,0.0,0.133333,0.041667,7812,2839
0.0,0.0,0.0,0.041667,3507,8046
0.16418,0.0,0.0,0.0,1775,7591
0.106561,0.0,0.0,0.0,5250,2607
0.13537,0.0,0.0,0.0,8417,3152
0.16418,0.166667,0.266667,0.166667,2329,164
0.106561,0.0,0.0,0.0,4352,1236
0.17164,0.0,0.0,0.0,2009,7812
0.08209,0.083333,0.0,0.041667,1311,785
0.086429,0.0,0.0,0.041667,3588,2625
0.113927,0.0,0.066667,0.0,5001,4707
0.367189,0.0,0.0,0.0,5722,7187
0.08209,0.083333,0.2,0.0,5700,8757
0.13537,0.083333,0.066667,0.0,4640,8509
0.063393,0.0,0.133333,0.041667,3209,3869
0.023878,0.0,0.066667,0.0,3321,1889
0.16418,0.0,0.0,0.0,657,3985
0.131875,0.0,0.133333,0.25,783,7639
0.040233,0.0,0.0,0.0,7339,8071
0.232318,0.0,0.333333,0.0,6290,2406
0.630876,0.166667,0.0,0.0,5880,6857
0.174293,0.0,0.0,0.041667,5549,5832
0.33248,0.0,0.0,0.166667,2254,6935
0.13537,0.083333,0.4,0.25,6977,53
0.233348,0.0,0.266667,0.0,1601,1652
0.020226,0.0,0.0,0.0,2426,2572
0.276609,0.0,0.0,0.125,4858,5404
0.295212,0.083333,0.066667,0.0,7310,3714
0.05328,0.0,0.2,0.0,3018,1250
0.13537,0.083333,0.066667,0.0,5367,3600
0.05328,0.0,0.0,0.083333,3032,6254
0.080467,0.0,0.0,0.0,8809,4932
0.129752,0.0,0.266667,0.0,694,3776
0.077502,0.0,0.0,0.0,2245,7861
0.309383,0.0,0.266667,0.0,1876,88
0.116674,0.0,0.0,0.0,446,5034
0.14283,0.0,0.0,0.0,6824,6094
0.0,0.0,0.266667,0.083333,3084,1151
0.106561,0.0,0.0,0.0,8469,6291
0.106561,0.0,0.0,0.0,897,1074
0.0,0.0,0.0,0.0,2701,5465
0.297147,0.166667,0.266667,0.0,2220,5424
0.270741,0.0,0.0,0.041667,4689,5582
0.038923,0.0,0.266667,0.0,7737,1103
0.106561,0.0,0.0,0.0,8699,1295
0.159841,0.0,0.133333,0.0,6826,5885
0.105968,0.083333,0.066667,0.083333,829,7329
0.057619,0.0,0.066667,0.0,3649,7811
0.153412,0.0,0.066667,0.0,7962,4846
0.242525,0.0,0.0,0.0,6866,6886
0.063393,0.0,0.066667,0.041667,5833,1226
0.110806,0.0,0.0,0.0,2230,8108
0.03062,0.0,0.066667,0.0,8018,697
0.05328,0.0,0.0,0.0,5888,3303
0.223235,0.0,0.2,0.041667,8488,4492
0.32836,0.25,0.4,0.333333,838,3707
0.185998,0.0,0.0,0.0,4594,5060
0.05328,0.0,0.0,0.041667,3058,1843
0.506898,0.0,0.0,0.0,7907,1920
0.18553,0.0,0.0,0.0,5781,433
0.063393,0.0,0.0,0.0,5124,8862
0.100162,0.0,0.066667,0.0,5005,1012
0.010113,0.0,0.066667,0.0,4250,5110
0.424902,0.166667,0.666667,0.625,8535,6906
0.139709,0.083333,0.2,0.25,2214,5408
0.141519,0.166667,0.0,0.0,1608,4086
0.08209,0.0,0.466667,0.208333,665,3232
0.223235,0.0,0.0,0.208333,1421,872
0.13537,0.0,0.066667,0.0,4005,5088
0.170329,0.25,0.266667,0.0,3380,5061
0.130813,0.0,0.0,0.0,5469,3988
0.05328,0.0,0.0,0.0,8868,4659
0.086429,0.0,0.066667,0.0,5930,1799
0.128972,0.0,0.0,0.0,4181,7170
0.040233,0.0,0.0,0.0,3999,3258
0.323054,0.166667,0.0,0.0,6976,4341
0.0,0.0,0.133333,0.0,6348,6673
0.122323,0.083333,0.066667,0.0,6938,6207
0.08209,0.083333,0.0,0.0,650,3602
0.463731,0.333333,0.4,0.25,5052,6249
0.02881,0.0,0.0,0.208333,8856,6346
0.134528,0.083333,0.066667,0.0,425,5419
0.241931,0.0,0.266667,0.041667,5445,7095
0.1109,0.166667,0.0,0.041667,7826,2220
0.194769,0.0,0.0,0.125,4414,2352
0.05328,0.0,0.2,0.208333,3571,5036
0.26762,0.083333,0.066667,0.041667,1267,4371
0.221799,0.166667,0.133333,0.0,2622,2280
0.05328,0.0,0.533333,0.125,3851,5663
0.209626,0.083333,0.066667,0.0,7469,1052
0.084369,0.0,0.133333,0.041667,8706,2757
0.040233,0.0,0.0,0.0,4515,3437
0.161527,0.083333,0.066667,0.041667,7793,2534
0.246957,0.0,0.066667,0.0,7650,1949
0.057619,0.0,0.0,0.0,1113,1475
0.092203,0.0,0.2,0.083333,7445,4980
0.132717,0.0,0.0,0.0,5058,5839
0.08209,0.083333,0.133333,0.0,5643,3817
0.134528,0.083333,0.0,0.0,6923,1066
0.126787,0.0,0.266667,0.0,5321,4061
0.094232,0.0,0.066667,0.041667,7792,2493
0.146794,0.0,0.066667,0.0,5897,5379
0.266402,0.0,0.0,0.0,2260,4531
0.010113,0.0,0.0,0.0,2018,8790
0.125351,0.0,0.0,0.041667,7002,972
0.293589,0.0,0.0,0.0,7045,1911
0.010113,0.0,0.0,0.0,4294,741
0.040233,0.0,0.0,0.0,1279,2630
0.02881,0.0,0.0,0.083333,4611,6056
0.173201,0.0,0.066667,0.0,4182,4991
0.16418,0.0,0.066667,0.041667,1868,6583
0.181722,0.083333,0.066667,0.0,6751,7111
0.09186,0.0,0.0,0.166667,7054,7661
0.244585,0.083333,0.066667,0.0,610,7875
0.120669,0.0,0.0,0.041667,8517,2128
0.121013,0.0,0.0,0.083333,115,7679
0.399713,0.083333,0.0,0.0,8249,6543
0.057619,0.0,0.2,0.0,7293,994
0.247799,0.083333,0.2,0.166667,8265,1365
0.277733,0.083333,0.266667,0.083333,4465,7262
0.172951,0.0,0.0,0.0,5559,54
0.16418,0.166667,0.2,0.0,2068,1097
0.063393,0.0,0.0,0.0,7582,2455
0.0,0.0,0.466667,0.0,1464,3098
0.132717,0.0,0.066667,0.0,7517,4575
0.02881,0.0,0.133333,0.0,2424,2145
0.132967,0.0,0.066667,0.0,2878,5236
0.187371,0.0,0.0,0.0,1251,4313
0.106561,0.0,0.066667,0.0,3301,5092
0.040452,0.0,0.0,0.0,6728,1248
0.161714,0.0,0.0,0.0,5969,4591
0.340283,0.166667,0.0,0.125,7552,8030
0.129752,0.0,0.0,0.0,2143,3411
0.47762,0.0,0.4,0.333333,2572,3892
0.176072,0.0,0.066667,0.0,2122,7529
0.08209,0.083333,0.066667,0.0,2637,5079
0.213122,0.0,0.066667,0.0,6212,632
0.1109,0.083333,0.066667,0.041667,6850,7780
0.268431,0.0,0.066667,0.041667,5471,4197
0.27508,0.083333,0.066667,0.25,6829,2060
0.210968,0.0,0.066667,0.041667,7854,5990
0.196579,0.083333,0.066667,0.0,4978,1015
0.270741,0.166667,0.2,0.0,8449,7063
0.27227,0.083333,0.066667,0.041667,3261,6401
0.05328,0.0,0.0,0.0,2553,8230
0.177945,0.0,0.0,0.0,7738,3394
0.069043,0.0,0.133333,0.0,5381,2129
0.174761,0.083333,0.0,0.0,3979,4853
0.02881,0.0,0.0,0.0,8286,5284
0.132717,0.0,0.133333,0.0,4917,4162
0.05328,0.0,0.0,0.0,6191,8751
0.171609,0.083333,0.066667,0.0,7182,8386
0.080467,0.0,0.133333,0.0,2336,5423
0.295212,0.083333,0.0,0.041667,1014,4651
0.213122,0.0,0.133333,0.083333,6155,8195
0.16418,0.166667,0.133333,0.0,1683,3585
0.520881,0.0,0.0,0.0,245,1441
0.14308,0.0,0.0,0.0,616,4087
0.080467,0.0,0.066667,0.0,1210,6130
0.1109,0.0,0.0,0.0,4187,7256
0.040233,0.0,0.0,0.0,587,1924
0.13537,0.083333,0.066667,0.0,5019,1632
0.13537,0.083333,0.0,0.125,6198,2679
0.145483,0.0,0.0,0.0,7733,3711
0.175604,0.083333,0.066667,0.0,7824,6676
0.386073,0.166667,0.133333,0.0,675,3516
0.063393,0.0,0.0,0.0,699,3944
0.080467,0.0,0.066667,0.0,8295,508
0.264498,0.0,0.0,0.0,7436,6309
0.1369,0.0,0.133333,0.0,7701,3058
0.02881,0.0,0.133333,0.0,1561,2051
0.204414,0.166667,0.0,0.0,7195,7454
0.05328,0.0,0.0,0.0,458,6658
0.08209,0.083333,0.066667,0.0,1961,4845
0.115238,0.0,0.066667,0.083333,2354,2156
0.155596,0.0,0.0,0.0,183,1579
0.313035,0.083333,0.066667,0.0,1,6159
0.235533,0.083333,0.133333,0.0,8711,5987
0.074256,0.0,0.0,0.0,4579,8353
0.170828,0.0,0.0,0.0,3862,3534
0.176384,0.083333,0.0,0.0,6273,5245
0.19299,0.166667,0.0,0.0,1750,2855
0.132249,0.0,0.066667,0.0,7315,3559
0.080467,0.0,0.0,0.0,5410,6582
0.195643,0.0,0.0,0.0,4993,1448
0.05328,0.0,0.066667,0.0,3395,5235
0.159841,0.0,0.0,0.0,2976,819
0.139709,0.0,0.266667,0.0,8424,1923
0.248923,0.0,0.0,0.0,7198,8512
0.057619,0.0,0.0,0.0,2205,962
0.08209,0.083333,0.066667,0.0,7239,5141
0.099195,0.0,0.0,0.0,8620,3756
0.040233,0.0,0.0,0.0,99,5933
0.464823,0.0,0.066667,0.083333,6718,230
0.094232,0.0,0.066667,0.0,7250,1580
0.08209,0.0,0.0,0.0,3354,7961
0.0,0.0,0.133333,0.0,554,4421
0.385168,0.0,0.066667,0.0,4877,8391
0.138741,0.0,0.0,0.125,1169,79
0.038923,0.0,0.066667,0.041667,4932,2373
0.280854,0.083333,0.0,0.208333,3401,2986
0.155596,0.0,0.0,0.083333,6717,4308
0.316374,0.083333,0.0,0.0,2533,4760
0.0,0.0,0.0,0.041667,2403,1299
0.05328,0.0,0.2,0.0,564,4016
0.221799,0.0,0.066667,0.041667,6338,2160
0.289625,0.0,0.0,0.041667,1916,3222
0.198764,0.083333,0.133333,0.0,6352,7938
0.132249,0.0,0.333333,0.0,5680,1105
0.208877,0.083333,0.266667,0.0,983,7889
0.303889,0.25,0.2,0.208333,2647,5572
0.317623,0.166667,0.133333,0.0,609,6588
0.206723,0.0,0.2,0.0,70,4620
0.05328,0.0,0.0,0.041667,5876,3561
0.0,0.0,0.0,0.0,2075,4456
0.057619,0.0,0.133333,0.041667,3868,8739
0.13537,0.0,0.0,0.0,2422,769
0.1109,0.083333,0.066667,0.0,3771,1246
0.08209,0.0,0.466667,0.25,3310,1938
0.237686,0.083333,0.266667,0.125,7637,4452
0.05328,0.0,0.2,0.0,2692,4691
0.13537,0.0,0.0,0.0,509,2358
0.261814,0.0,0.133333,0.041667,279,3014
0.106561,0.0,0.0,0.041667,2508,5625
0.0,0.0,0.066667,0.041667,2619,1790
0.050346,0.0,0.066667,0.0,527,4494
0.265435,0.0,0.0,0.0,3564,7732
0.235533,0.083333,0.066667,0.0,4109,2238
0.1109,0.083333,0.0,0.0,8845,1615
0.216618,0.166667,0.133333,0.0,8377,3729
0.159841,0.0,0.066667,0.041667,1108,6572
0.221799,0.166667,0.0,0.208333,4954,337
0.223297,0.0,0.066667,0.0,7237,8175
0.19171,0.166667,0.266667,0.0,722,3568
0.174293,0.166667,0.0,0.166667,6991,4041
0.140552,0.0,0.0,0.0,5180,7405
0.126787,0.0,0.133333,0.0,164,6323
0.132717,0.0,0.0,0.0,5375,3835
0.256383,0.0,0.0,0.041667,673,3700
0.18066,0.0,0.133333,0.125,4590,1516
0.040233,0.0,0.0,0.0,5723,2598
0.137649,0.0,0.266667,0.166667,261,3626
0.13537,0.0,0.0,0.0,7784,3563
0.434921,0.333333,0.0,0.0,8467,7145
0.160934,0.0,0.133333,0.0,424,5107
0.417754,0.166667,0.4,0.0,8051,461
0.095012,0.0,0.0,0.0,6894,6091
0.102316,0.0,0.0,0.166667,8065,2636
0.155596,0.0,0.0,0.0,79,356
0.123104,0.083333,0.133333,0.0,4285,4443
0.217461,0.166667,0.2,0.0,2665,1193
0.16418,0.166667,0.0,0.0,1021,1129
0.158624,0.0,0.066667,0.0,6692,3130
0.050346,0.0,0.0,0.0,732,6514
0.295212,0.083333,0.133333,0.083333,7223,2423
0.05328,0.0,0.066667,0.0,1806,6280
0.233348,0.0,0.0,0.0,7493,3261
0.161527,0.083333,0.133333,0.0,4067,3705
0.092203,0.0,0.066667,0.0,1373,3431
0.109276,0.0,0.133333,0.041667,8794,5058
0.138086,0.0,0.133333,0.0,5494,8367
0.140552,0.0,0.0,0.083333,6762,5148
0.213122,0.0,0.133333,0.0,5854,2543
0.05328,0.0,0.066667,0.0,1573,5256
0.053998,0.0,0.066667,0.0,8072,3704
0.010113,0.0,0.0,0.125,3921,3753
0.474405,0.083333,0.066667,0.083333,5808,8045
0.223297,0.0,0.0,0.0,5158,7503
0.13537,0.0,0.066667,0.041667,703,4236
0.123104,0.083333,0.2,0.0,7099,312
0.092203,0.0,0.066667,0.0,2173,2335
0.092203,0.0,0.066667,0.0,7758,1811
0.246988,0.0,0.066667,0.0,2259,4814
0.117392,0.0,0.0,0.0,8619,816
0.141519,0.166667,0.0,0.0,1640,8146
0.217461,0.0,0.0,0.0,8091,8461
0.05328,0.0,0.266667,0.0,5823,5332
0.354735,0.0,0.0,0.0,1478,7250
0.264498,0.0,0.0,0.0,5674,4280
0.131875,0.0,0.0,0.041667,7291,7841
0.297022,0.0,0.0,0.0,1859,3052
0.188651,0.083333,0.133333,0.0,512,1998
0.187028,0.0,0.133333,0.0,6867,5422
0.188651,0.083333,0.133333,0.0,6294,6399
0.05328,0.0,0.0,0.041667,6433,850
0.020226,0.0,0.0,0.0,5122,2082
0.08209,0.083333,0.066667,0.0,779,1550
0.1109,0.083333,0.0,0.0,727,3245
0.093514,0.0,0.0,0.0,6806,5212
0.08209,0.083333,0.066667,0.0,6003,5923
0.086429,0.0,0.266667,0.083333,1533,4153
0.0,0.0,0.2,0.0,1315,6934
0.146014,0.0,0.0,0.0,4601,5862
0.122323,0.083333,0.133333,0.0,2131,3436
0.106561,0.0,0.133333,0.0,6399,707
0.08209,0.083333,0.066667,0.083333,1782,6281
0.139709,0.083333,0.0,0.041667,4552,5105
0.146794,0.0,0.0,0.0,4577,2164
0.291529,0.083333,0.133333,0.0,2734,3204
0.05328,0.0,0.0,0.0,1625,1980
0.40196,0.0,0.066667,0.0,7763,6371
0.146794,0.0,0.0,0.0,1700,6476
0.137181,0.0,0.0,0.0,3663,2661
0.05328,0.0,0.0,0.0,5493,7364
0.16418,0.166667,0.0,0.0,3464,4368
0.02881,0.0,0.266667,0.0,918,4852
0.063393,0.0,0.066667,0.0,7889,5389
0.053998,0.0,0.0,0.0,2037,3234
0.02881,0.0,0.333333,0.0,8852,5804
0.106561,0.0,0.066667,0.0,2490,4717
0.106561,0.0,0.0,0.0,5171,4740
0.106561,0.0,0.133333,0.0,3421,4159
0.0,0.0,0.0,0.0,824,2489
0.05328,0.0,0.066667,0.0,5885,5076
0.08209,0.083333,0.0,0.0,199,1419
0.159841,0.0,0.0,0.0,6197,1743
0.106561,0.0,0.133333,0.0,4153,5174
0.106561,0.0,0.0,0.0,1229,3771
0.13537,0.083333,0.066667,0.0,5405,8544
0.093514,0.0,0.0,0.0,4994,698
0.08209,0.0,0.066667,0.0,1491,2486
0.097853,0.0,0.133333,0.0,774,5219
0.200793,0.0,0.066667,0.0,7463,2631
0.19299,0.083333,0.066667,0.166667,5909,2186
0.116674,0.0,0.0,0.0,7047,2674
0.237093,0.0,0.0,0.0,7751,3240
0.05328,0.0,0.0,0.083333,7750,6843
0.230601,0.0,0.066667,0.0,3774,4762
0.128379,0.0,0.2,0.0,2953,2997
0.080467,0.0,0.066667,0.0,8327,2539
0.05328,0.0,0.0,0.0,891,6913
0.159248,0.083333,0.133333,0.0,1528,5216
0.0,0.0,0.2,0.0,2754,5292
0.1207,0.0,0.066667,0.0,6694,3275
0.217461,0.0,0.066667,0.0,6922,2299
0.405175,0.083333,0.266667,0.0,5342,8374
0.038923,0.0,0.133333,0.083333,6703,4915
0.171827,0.083333,0.066667,0.0,7805,4761
0.040233,0.0,0.333333,0.083333,332,5413
0.115238,0.0,0.133333,0.0,4712,3365
0.053998,0.0,0.0,0.0,4340,6045
