Key_1_2,oz247,oz175,oz165,oz2
3690,0.078341,0.076923,0.0,0.164706
3959,0.07481,0.076923,0.0,0.0
6074,0.114421,0.076923,0.0,0.164706
7821,0.304756,0.230769,0.0,0.0
7198,0.023944,0.0,0.0,0.174118
919,0.214719,0.230769,0.0,0.174118
5557,0.203023,0.153846,0.0,0.174118
627,0.17268,0.153846,0.1,0.174118
7544,0.228181,0.384615,0.1,0.174118
1307,0.213174,0.230769,0.0,0.174118
8361,0.031336,0.0,0.0,0.174118
1071,0.047225,0.0,0.0,0.174118
3435,0.043584,0.0,0.0,0.174118
5408,0.02935,0.076923,0.1,0.164706
4538,0.093236,0.076923,0.0,0.0
7147,0.017434,0.076923,0.1,0.164706
6494,0.265254,0.230769,0.0,0.164706
4893,0.075692,0.076923,0.0,0.174118
2957,0.07823,0.076923,0.0,0.174118
4676,0.314355,0.230769,0.0,0.164706
5124,0.194196,0.230769,0.1,0.174118
8316,0.126779,0.230769,0.1,0.174118
154,0.042039,0.307692,0.1,0.174118
5685,0.104711,0.307692,0.0,0.174118
8788,0.06201,0.153846,0.1,0.0
1211,0.056824,0.076923,0.0,0.0
1090,0.059804,0.076923,0.0,0.0
1880,0.079334,0.076923,0.0,0.174118
431,0.085402,0.076923,0.0,0.174118
7140,0.029681,0.0,0.0,0.174118
6010,0.204127,0.153846,0.1,0.174118
3144,0.044135,0.0,0.8,0.0
4551,0.045901,0.153846,0.2,0.164706
953,0.022399,0.0,0.0,0.174118
1349,0.035308,0.0,0.2,0.174118
6788,0.149509,0.153846,0.0,0.164706
5708,0.010593,0.0,0.1,0.0
4205,0.064769,0.076923,0.0,0.164706
731,0.051087,0.153846,0.0,0.177647
5989,0.020523,0.153846,0.1,0.164706
7697,0.032109,0.153846,0.1,0.164706
847,0.051528,0.230769,0.0,0.164706
6063,0.037736,0.0,0.0,0.164706
5945,0.07823,0.153846,0.1,0.174118
1105,0.460995,0.307692,0.0,0.164706
6873,0.065541,0.076923,0.0,0.164706
5276,0.012579,0.076923,0.1,0.174118
3044,0.258965,0.153846,0.0,0.0
4703,0.111111,0.076923,0.0,0.0
5452,0.338078,0.307692,0.0,0.164706
3760,0.013241,0.0,0.0,0.174118
2094,0.018868,0.076923,0.1,0.0
7844,0.01622,0.0,0.0,0.174118
1550,0.112987,0.076923,0.0,0.174118
5581,0.001986,0.0,0.0,0.174118
2990,0.035308,0.076923,0.1,0.174118
4276,0.020523,0.076923,0.1,0.174118
2311,0.063445,0.230769,0.0,0.174118
7420,0.069955,0.076923,0.1,0.0
4173,0.074037,0.076923,0.0,0.164706
1126,0.184155,0.230769,0.1,0.164706
5217,0.008386,0.0,0.0,0.174118
2953,0.176211,0.153846,0.0,0.0
775,0.174556,0.153846,0.0,0.164706
1559,0.012579,0.0,0.0,0.174118
940,0.038288,0.076923,0.0,0.164706
6258,0.029681,0.0,0.2,0.164706
800,0.038288,0.0,0.2,0.0
8088,0.163853,0.307692,0.2,0.174118
2744,0.03586,0.076923,0.1,0.0
7997,0.092574,0.076923,0.0,0.164706
8451,0.146861,0.153846,0.0,0.164706
3752,0.020523,0.0,0.1,0.164706
3454,0.021847,0.0,0.0,0.174118
4617,0.149509,0.153846,0.0,0.164706
1813,0.165398,0.230769,0.1,0.174118
6880,0.028136,0.153846,0.1,0.174118
7856,0.037736,0.153846,0.1,0.164706
2017,0.044908,0.0,0.0,0.164706
2794,0.046011,0.076923,0.0,0.0
5512,0.390378,0.538462,0.0,0.174118
6108,0.066755,0.076923,0.0,0.164706
2611,0.050094,0.0,0.1,0.0
4931,0.087719,0.076923,0.0,0.164706
734,0.018206,0.076923,0.1,0.174118
3826,0.107139,0.076923,0.0,0.0
133,0.043584,0.0,0.1,0.164706
795,0.014123,0.0,0.0,0.174118
7164,0.096546,0.076923,0.0,0.164706
6739,0.028578,0.0,0.0,0.0
6756,0.03586,0.0,0.0,0.0
1747,0.035308,0.153846,0.2,0.174118
2870,0.071168,0.0,0.0,0.143529
8737,0.021847,0.0,0.0,0.164706
8748,0.041818,0.0,0.0,0.164706
8467,0.092574,0.076923,0.0,0.164706
3311,0.193865,0.153846,0.0,0.164706
7144,0.041818,0.307692,0.0,0.164706
4217,0.321968,0.615385,0.3,0.174118
496,0.018868,0.076923,0.1,0.0
7224,0.567803,0.538462,0.0,0.174118
4926,0.067638,0.153846,0.1,0.0
8659,0.020523,0.0,0.0,0.164706
3981,0.107139,0.076923,0.0,0.164706
2855,0.111111,0.076923,0.0,0.164706
3252,0.037736,0.0,0.0,0.164706
2784,0.092574,0.076923,0.0,0.164706
7261,0.047225,0.153846,0.1,0.174118
7562,0.01313,0.0,0.1,0.174118
355,0.025709,0.076923,0.1,0.0
3573,0.078341,0.076923,0.0,0.174118
6915,0.038288,0.153846,0.2,0.0
99,0.021847,0.0,0.0,0.174118
3584,0.035308,0.0,0.0,0.164706
5928,0.015116,0.076923,0.1,0.164706
4377,0.011586,0.0,0.0,0.164706
3878,0.015116,0.076923,0.1,0.164706
6140,0.00971,0.0,0.0,0.174118
5098,0.103829,0.076923,0.0,0.164706
3399,0.09776,0.076923,0.0,0.174118
458,0.050535,0.0,0.2,0.0
579,0.032109,0.0,0.1,0.0
5829,0.081209,0.153846,0.1,0.174118
8201,0.073375,0.076923,0.0,0.164706
1848,0.015116,0.076923,0.1,0.174118
5627,0.116959,0.076923,0.0,0.0
6720,0.027033,0.076923,0.0,0.164706
7847,0.331016,0.307692,0.0,0.174118
1764,0.033212,0.0,0.3,0.0
1884,0.412888,0.230769,0.0,0.0
3770,0.078341,0.076923,0.0,0.0
7550,0.17268,0.230769,0.0,0.174118
2673,0.153592,0.230769,0.0,0.164706
4932,0.112987,0.076923,0.0,0.164706
3241,0.048108,0.153846,0.2,0.174118
3671,0.101953,0.153846,0.0,0.164706
7822,0.032109,0.0,0.1,0.0
5764,0.057707,0.076923,0.1,0.164706
1050,0.051087,0.153846,0.2,0.174118
4878,0.125014,0.230769,0.1,0.174118
5896,0.034095,0.076923,0.1,0.0
3979,0.117842,0.153846,0.0,0.164706
141,0.012799,0.0,0.0,0.164706
2598,0.137151,0.307692,0.0,0.164706
520,0.025047,0.0,0.2,0.164706
2140,0.012799,0.0,0.0,0.164706
3378,0.017434,0.153846,0.0,0.164706
727,0.210637,0.384615,0.1,0.164706
3717,0.035308,0.076923,0.0,0.164706
8002,0.177645,0.153846,0.0,0.0
7725,0.146309,0.076923,0.0,0.0
83,0.133289,0.076923,0.0,0.0
2910,0.383096,0.307692,0.0,0.164706
1657,0.051528,0.0,0.1,0.143529
153,0.022399,0.0,0.0,0.174118
1464,0.02935,0.0,0.0,0.174118
1672,0.067307,0.076923,0.0,0.164706
5734,0.024826,0.076923,0.0,0.174118
8129,0.078341,0.076923,0.0,0.164706
2112,0.050535,0.0,0.1,0.0
2895,0.27022,0.230769,0.2,0.0
8676,0.176211,0.153846,0.0,0.0
6102,0.00971,0.0,0.0,0.164706
6269,0.020523,0.0,0.1,0.174118
1086,0.129869,0.076923,0.1,0.0
3613,0.02935,0.0,0.1,0.164706
5783,0.372724,0.307692,0.1,0.0
2423,0.01622,0.0,0.0,0.164706
87,0.182942,0.153846,0.0,0.0
3480,0.019309,0.0,0.0,0.174118
7778,0.037736,0.0,0.1,0.164706
7411,0.032771,0.076923,0.1,0.164706
3810,0.039391,0.076923,0.0,0.164706
1212,0.10736,0.076923,0.0,0.164706
6154,0.095553,0.076923,0.0,0.164706
6747,0.40726,0.307692,0.0,0.164706
2170,0.101512,0.153846,0.1,0.174118
3924,0.09776,0.153846,0.1,0.164706
4479,0.035308,0.153846,0.2,0.174118
4733,0.02935,0.076923,0.1,0.164706
2327,0.441355,0.384615,0.0,0.164706
43,0.051639,0.076923,0.0,0.0
5202,0.054397,0.153846,0.1,0.0
88,0.032109,0.076923,0.1,0.0
3510,0.027033,0.0,0.1,0.0
4670,0.043584,0.0,0.1,0.174118
2853,0.037736,0.0,0.1,0.174118
8371,0.018868,0.076923,0.1,0.0
7961,0.07172,0.076923,0.0,0.0
7753,0.062893,0.076923,0.0,0.0
2554,0.037736,0.076923,0.1,0.174118
8740,0.029902,0.0,0.0,0.174118
4415,0.146861,0.153846,0.0,0.0
6413,0.107139,0.076923,0.0,0.164706
5133,0.248704,0.230769,0.0,0.164706
5731,0.103829,0.076923,0.0,0.0
5246,0.225312,0.307692,0.0,0.164706
1849,0.381772,0.307692,0.0,0.157647
4214,0.040494,0.076923,0.1,0.164706
1560,0.193865,0.230769,0.1,0.174118
2179,0.027033,0.076923,0.1,0.174118
4486,0.102725,0.076923,0.0,0.164706
7539,0.120159,0.076923,0.0,0.164706
7269,0.032881,0.153846,0.2,0.174118
4114,0.087719,0.076923,0.0,0.174118
6173,0.032771,0.076923,0.2,0.164706
4840,0.025047,0.0,0.0,0.118824
8884,0.026812,0.0,0.0,0.164706
3982,0.014123,0.076923,0.1,0.174118
924,0.110449,0.153846,0.0,0.164706
8160,0.040494,0.0,0.2,0.0
8148,0.157784,0.153846,0.0,0.174118
4661,0.031226,0.0,0.0,0.174118
1845,0.435617,0.307692,0.0,0.164706
6318,0.039391,0.230769,0.0,0.0
2871,0.035419,0.076923,0.1,0.174118
1334,0.035419,0.153846,0.1,0.174118
4848,0.02935,0.0,0.1,0.174118
6463,0.176211,0.153846,0.1,0.174118
3456,0.297584,0.307692,0.0,0.174118
5293,0.004965,0.0,0.0,0.174118
1591,0.089705,0.384615,0.0,0.0
276,0.078341,0.076923,0.0,0.164706
6027,0.092133,0.076923,0.1,0.177647
4158,0.050094,0.076923,0.1,0.174118
3444,0.032771,0.0,0.2,0.174118
7715,0.088271,0.076923,0.0,0.164706
7160,0.07823,0.076923,0.1,0.174118
1947,0.146861,0.076923,0.0,0.0
6312,0.050535,0.153846,0.0,0.0
4336,0.294494,0.230769,0.0,0.164706
3021,0.047225,0.076923,0.0,0.174118
7341,0.178859,0.230769,0.1,0.164706
710,0.117069,0.076923,0.0,0.164706
2291,0.337747,0.230769,0.0,0.164706
3136,0.194086,0.153846,0.0,0.174118
2347,0.300894,0.230769,0.0,0.174118
3659,0.092574,0.076923,0.1,0.164706
6932,0.295046,0.307692,0.1,0.174118
5847,0.038288,0.076923,0.0,0.174118
3413,0.17268,0.230769,0.0,0.164706
3894,0.162198,0.230769,0.0,0.164706
8180,0.261172,0.461538,0.0,0.174118
1761,0.017434,0.076923,0.1,0.0
7548,0.052521,0.0,0.1,0.164706
6236,0.035308,0.0,0.0,0.0
4141,0.020523,0.0,0.0,0.164706
690,0.160984,0.153846,0.0,0.164706
1799,0.036963,0.307692,0.2,0.174118
3057,0.116959,0.076923,0.0,0.164706
3466,0.047225,0.0,0.0,0.164706
7469,0.032109,0.0,0.0,0.164706
5628,0.101512,0.153846,0.1,0.174118
8537,0.07172,0.076923,0.0,0.164706
2138,0.018206,0.076923,0.1,0.174118
3418,0.046011,0.0,0.2,0.174118
269,0.020523,0.0,0.0,0.164706
1699,0.021847,0.0,0.0,0.174118
2618,0.107139,0.076923,0.0,0.0
404,0.015999,0.0,0.0,0.0
5894,0.088381,0.076923,0.0,0.0
5658,0.069072,0.076923,0.0,0.0
7475,0.020523,0.0,0.0,0.164706
2723,0.073375,0.076923,0.0,0.164706
1690,0.018206,0.0,0.0,0.164706
1302,0.075692,0.076923,0.0,0.0
5209,0.012799,0.0,0.0,0.0
3030,0.025047,0.0,0.1,0.0
1443,0.07172,0.076923,0.0,0.164706
5167,0.032109,0.0,0.0,0.164706
6831,0.02946,0.0,0.0,0.174118
2353,0.389606,0.230769,0.0,0.0
2519,0.040494,0.076923,0.1,0.174118
6479,0.02935,0.076923,0.0,0.174118
1688,0.076796,0.076923,0.0,0.164706
3226,0.056604,0.0,0.0,0.0
1842,0.024826,0.0,0.0,0.174118
1796,0.255765,0.230769,0.0,0.164706
3927,0.075692,0.076923,0.0,0.174118
3503,0.025047,0.0,0.0,0.164706
3568,0.012579,0.0,0.1,0.174118
5018,0.01622,0.076923,0.0,0.164706
4371,0.032771,0.0,0.0,0.174118
5062,0.019861,0.0,0.2,0.174118
1306,0.067196,0.0,0.0,0.0
1515,0.078341,0.076923,0.0,0.0
2220,0.023392,0.076923,0.0,0.164706
8416,0.139689,0.153846,0.0,0.164706
5523,0.02935,0.076923,0.1,0.164706
7768,0.078341,0.076923,0.0,0.164706
6448,0.079996,0.076923,0.0,0.0
229,0.010593,0.0,0.0,0.174118
3653,0.088381,0.076923,0.2,0.174118
5532,0.07823,0.076923,0.1,0.0
5436,0.046011,0.0,0.0,0.170588
3096,0.020523,0.076923,0.1,0.174118
3149,0.193865,0.230769,0.1,0.0
7741,0.285336,0.230769,0.0,0.164706
702,0.083747,0.076923,0.1,0.0
3112,0.078341,0.076923,0.0,0.0
7170,0.064769,0.076923,0.0,0.0
7381,0.178859,0.153846,0.1,0.164706
2107,0.144654,0.153846,0.0,0.174118
8468,0.064548,0.076923,0.0,0.164706
6157,0.111111,0.076923,0.1,0.0
1476,0.035308,0.0,0.3,0.0
1655,0.014123,0.0,0.1,0.164706
7244,0.020523,0.0,0.0,0.164706
7197,0.027033,0.0,0.1,0.0
2362,0.017434,0.0,0.1,0.164706
8195,0.01622,0.0,0.1,0.164706
3651,0.014123,0.0,0.1,0.164706
7402,0.023944,0.0,0.1,0.174118
1705,0.011806,0.0,0.1,0.164706
8671,0.346795,0.307692,0.0,0.164706
7352,0.052301,0.076923,0.0,0.164706
3421,0.05208,0.153846,0.2,0.0
5440,0.044908,0.076923,0.2,0.174118
81,0.230718,0.230769,0.0,0.164706
4413,0.012799,0.0,0.0,0.174118
2830,0.014234,0.0,0.0,0.164706
2153,0.019309,0.0,0.0,0.164706
5331,0.027695,0.0,0.0,0.0
2201,0.134503,0.230769,0.2,0.0
7495,0.051528,0.0,0.0,0.174118
2219,0.111111,0.076923,0.0,0.164706
5986,0.042039,0.0,0.0,0.164706
6289,0.079996,0.076923,0.0,0.0
2514,0.17268,0.230769,0.0,0.164706
3621,0.001986,0.0,0.0,0.164706
4895,0.064769,0.076923,0.0,0.164706
5360,0.001214,0.0,0.0,0.164706
4408,0.22145,0.153846,0.0,0.0
2785,0.046011,0.0,0.0,0.0
4215,0.023392,0.0,0.1,0.164706
7612,0.035419,0.076923,0.1,0.0
5057,0.017434,0.0,0.0,0.0
1049,0.056162,0.0,0.1,0.174118
7829,0.20192,0.307692,0.0,0.174118
451,0.027033,0.0,0.0,0.174118
6434,0.205671,0.153846,0.0,0.0
1918,0.093236,0.076923,0.0,0.164706
6060,0.020523,0.0,0.0,0.164706
7014,0.018868,0.0,0.0,0.164706
8428,0.084519,0.076923,0.1,0.164706
3707,0.025047,0.0,0.1,0.174118
5712,0.018868,0.0,0.0,0.0
7229,0.023392,0.0,0.1,0.164706
4360,0.021847,0.0,0.1,0.174118
6651,0.01622,0.0,0.0,0.0
6409,0.015116,0.0,0.1,0.0
5935,0.015116,0.0,0.1,0.0
6966,0.015116,0.0,0.0,0.0
5562,0.01622,0.0,0.1,0.0
4925,0.014123,0.0,0.1,0.164706
3148,0.014123,0.0,0.1,0.164706
3637,0.014123,0.0,0.1,0.0
829,0.044356,0.0,0.1,0.0
701,0.023392,0.0,0.0,0.164706
179,0.021847,0.0,0.0,0.164706
8593,0.019309,0.153846,0.0,0.164706
2478,0.00971,0.076923,0.1,0.0
3139,0.073596,0.153846,0.2,0.0
4774,0.032109,0.0,0.1,0.174118
7911,0.08805,0.076923,0.1,0.164706
2275,0.037736,0.153846,0.2,0.164706
5832,0.01622,0.0,0.1,0.164706
1224,0.092574,0.076923,0.0,0.164706
6574,0.032771,0.0,0.1,0.164706
1847,0.017434,0.0,0.0,0.164706
325,0.023392,0.0,0.1,0.0
6039,0.026812,0.0,0.1,0.164706
8720,0.01622,0.0,0.1,0.174118
303,0.014123,0.0,0.0,0.0
1082,0.031336,0.0,0.0,0.174118
1997,0.020523,0.076923,0.1,0.164706
1826,0.035308,0.0,0.0,0.143529
4137,0.014123,0.0,0.0,0.164706
3723,0.015999,0.0,0.0,0.164706
7038,0.151826,0.153846,0.0,0.174118
8481,0.145426,0.230769,0.0,0.164706
2154,0.013682,0.0,0.1,0.164706
7512,0.03586,0.076923,0.1,0.0
4334,0.017434,0.0,0.1,0.0
8060,0.330354,0.307692,0.2,0.0
4606,0.035308,0.0,0.0,0.174118
6912,0.015116,0.0,0.0,0.174118
5279,0.03586,0.0,0.0,0.0
5755,0.082644,0.076923,0.0,0.164706
6367,0.076906,0.076923,0.1,0.174118
6198,0.167384,0.153846,0.0,0.164706
7262,0.015116,0.0,0.0,0.174118
7763,0.088271,0.076923,0.0,0.164706
5679,0.304756,0.230769,0.0,0.164706
4450,0.177645,0.230769,0.1,0.164706
6751,0.184155,0.230769,0.1,0.0
5372,0.030564,0.076923,0.1,0.164706
6816,0.015999,0.0,0.0,0.164706
647,0.017323,0.0,0.0,0.174118
7930,0.010593,0.0,0.0,0.164706
1429,0.193093,0.153846,0.0,0.164706
1052,0.039391,0.0,0.0,0.174118
556,0.027033,0.076923,0.1,0.164706
7423,0.227629,0.307692,0.1,0.0
3715,0.035419,0.076923,0.0,0.164706
4887,0.05208,0.0,0.4,0.0
5361,0.024826,0.076923,0.1,0.0
7921,0.017434,0.076923,0.1,0.0
6934,0.566479,0.384615,0.0,0.0
4444,0.17268,0.230769,0.0,0.164706
5326,0.394682,0.384615,0.0,0.164706
1632,0.418405,0.307692,0.0,0.221176
5844,0.203023,0.153846,0.0,0.164706
6346,0.228181,0.384615,0.2,0.0
7074,0.092133,0.153846,0.0,0.174118
821,0.265254,0.230769,0.0,0.164706
214,0.160433,0.153846,0.0,0.164706
7486,0.07172,0.076923,0.0,0.164706
3691,0.051528,0.0,0.0,0.0
1036,0.087719,0.076923,0.0,0.0
7296,0.057376,0.0,0.0,0.0
3940,0.094119,0.076923,0.0,0.164706
8602,0.032109,0.076923,0.1,0.164706
3268,0.015999,0.0,0.0,0.164706
622,0.024826,0.0,0.0,0.164706
8620,0.037736,0.076923,0.2,0.174118
1150,0.0715,0.076923,0.0,0.174118
5789,0.070396,0.076923,0.1,0.0
4477,0.057376,0.307692,0.2,0.0
5838,0.044908,0.230769,0.0,0.174118
4463,0.087719,0.076923,0.0,0.0
1113,0.046011,0.0,0.1,0.0
1314,0.038288,0.0,0.1,0.164706
8212,0.09776,0.076923,0.1,0.174118
7208,0.02935,0.0,0.1,0.164706
6308,0.028578,0.0,0.1,0.164706
428,0.014123,0.0,0.0,0.0
870,0.038288,0.076923,0.1,0.0
7525,0.02935,0.0,0.1,0.164706
937,0.171135,0.230769,0.0,0.177647
3332,0.021847,0.0,0.1,0.174118
8227,0.021847,0.0,0.1,0.174118
120,0.021847,0.0,0.1,0.164706
7854,0.021847,0.0,0.1,0.164706
2637,0.020523,0.0,0.1,0.174118
8251,0.014123,0.0,0.1,0.0
1961,0.017323,0.0,0.1,0.164706
5093,0.182942,0.153846,0.0,0.0
4734,0.014123,0.0,0.1,0.174118
5069,0.027033,0.076923,0.1,0.164706
8504,0.038288,0.0,0.2,0.174118
5352,0.012799,0.0,0.0,0.164706
7082,0.056162,0.0,0.0,0.174118
5373,0.051859,0.076923,0.1,0.174118
1421,0.193865,0.153846,0.1,0.0
6092,0.015999,0.0,0.0,0.174118
3556,0.011586,0.0,0.0,0.164706
8438,0.028578,0.076923,0.2,0.174118
8725,0.092574,0.076923,0.1,0.174118
6653,0.035308,0.076923,0.1,0.174118
3567,0.017434,0.0,0.0,0.174118
4910,0.027033,0.076923,0.1,0.164706
2122,0.032771,0.0,0.0,0.164706
4504,0.008937,0.0,0.0,0.164706
5702,0.025378,0.153846,0.2,0.164706
571,0.414874,0.769231,0.0,0.174118
134,0.205671,0.153846,0.0,0.0
7445,0.162198,0.153846,0.0,0.164706
6307,0.057376,0.0,0.2,0.0
4417,0.035419,0.0,0.0,0.174118
549,0.082644,0.076923,0.0,0.174118
3460,0.04888,0.0,0.0,0.174118
6772,0.03895,0.0,0.0,0.174118
2314,0.044356,0.0,0.2,0.0
2624,0.038288,0.0,0.2,0.0
4452,0.032109,0.0,0.1,0.0
2250,0.082644,0.076923,0.0,0.164706
3082,0.022399,0.0,0.1,0.0
5108,0.099415,0.076923,0.0,0.164706
8072,0.281033,0.307692,0.0,0.164706
1720,0.03586,0.076923,0.1,0.0
671,0.051859,0.076923,0.1,0.174118
2650,0.027033,0.0,0.0,0.164706
5029,0.033212,0.0,0.2,0.0
6418,0.027695,0.0,0.0,0.0
6257,0.017434,0.076923,0.1,0.164706
311,0.022399,0.076923,0.1,0.0
6230,0.075692,0.076923,0.0,0.174118
8710,0.01644,0.0,0.0,0.164706
8134,0.014896,0.076923,0.1,0.164706
4067,0.249145,0.384615,0.3,0.0
4311,0.025709,0.0,0.1,0.164706
8480,0.290301,0.307692,0.1,0.0
4761,0.134503,0.230769,0.2,0.0
2363,0.214719,0.307692,0.2,0.0
5325,0.087719,0.076923,0.0,0.164706
3798,0.02273,0.0,0.0,0.117647
7448,0.186472,0.153846,0.1,0.208235
4665,0.044356,0.153846,0.1,0.174118
5450,0.120159,0.076923,0.1,0.0
2614,0.087719,0.076923,0.0,0.164706
8631,0.022399,0.0,0.1,0.174118
3657,0.092574,0.076923,0.1,0.174118
3035,0.033212,0.0,0.1,0.174118
6235,0.047225,0.153846,0.0,0.164706
6875,0.076575,0.153846,0.1,0.0
6894,0.056604,0.0,0.0,0.0
3437,0.014896,0.0,0.0,0.177647
8774,0.015447,0.076923,0.1,0.174118
8431,0.174887,0.230769,0.0,0.164706
3989,0.131524,0.153846,0.0,0.174118
7729,0.218691,0.230769,0.1,0.0
8312,0.136489,0.153846,0.0,0.164706
8573,0.126779,0.230769,0.1,0.174118
6947,0.041818,0.0,0.0,0.164706
3108,0.051859,0.230769,0.1,0.174118
5910,0.024826,0.0,0.0,0.174118
1836,0.182942,0.153846,0.0,0.164706
6319,0.079334,0.076923,0.0,0.174118
2547,0.288867,0.384615,0.0,0.174118
7003,0.146861,0.153846,0.0,0.164706
4010,0.02273,0.0,0.2,0.174118
3731,0.301997,0.461538,0.0,0.174118
6533,0.080106,0.307692,0.2,0.0
6722,0.173894,0.230769,0.0,0.174118
459,0.162198,0.230769,0.0,0.177647
5683,0.051087,0.153846,0.2,0.0
5645,0.272757,0.307692,0.1,0.164706
2656,0.083747,0.076923,0.0,0.174118
4779,0.02273,0.153846,0.2,0.174118
4280,0.228181,0.230769,0.0,0.0
11,0.16937,0.153846,0.0,0.164706
2688,0.104711,0.076923,0.0,0.164706
5905,0.079996,0.076923,0.0,0.174118
5103,0.081982,0.076923,0.0,0.174118
3705,0.025378,0.076923,0.2,0.164706
286,0.033874,0.0,0.1,0.174118
7819,0.020523,0.076923,0.1,0.164706
1864,0.055611,0.0,0.0,0.164706
1789,0.030564,0.153846,0.2,0.174118
3631,0.028578,0.153846,0.2,0.174118
7077,0.023392,0.076923,0.1,0.174118
7031,0.033543,0.0,0.2,0.174118
5175,0.008386,0.0,0.0,0.174118
8039,0.063445,0.0,0.0,0.164706
3831,0.046011,0.0,0.0,0.164706
1079,0.063445,0.0,0.0,0.164706
3285,0.117069,0.076923,0.0,0.164706
7408,0.204789,0.153846,0.0,0.164706
3493,0.203575,0.153846,0.0,0.164706
5026,0.194196,0.153846,0.0,0.164706
8254,0.02935,0.0,0.0,0.164706
5076,0.030564,0.0,0.0,0.174118
2686,0.204789,0.230769,0.1,0.0
7131,0.193865,0.153846,0.0,0.164706
2114,0.035419,0.153846,0.0,0.164706
2567,0.032109,0.0,0.1,0.0
3507,0.08805,0.076923,0.0,0.164706
6199,0.039391,0.0,0.2,0.174118
4033,0.088381,0.076923,0.0,0.174118
1492,0.171135,0.230769,0.1,0.174118
