Key_0_0,oz31,oz87,oz127,oz11,Key_1_2
8561,0.0,0.0,0.0,0.0,6494
5554,0.0,0.0,0.0,0.0,4893
3029,0.0,0.0,0.0,0.0,2957
309,0.0,0.0,0.0,0.0,4676
3819,0.0,0.0,0.0,0.0,5124
4934,0.0,0.0,0.0,0.0,8316
8268,0.0,0.0,0.0,0.0,154
3929,0.0,0.0,0.0,0.0,5685
5439,0.0,0.090909,0.228571,0.4,8788
5873,0.0,0.090909,0.285714,0.3,1211
5036,0.0,0.090909,0.228571,0.2,1090
8698,0.0,0.0,0.0,0.0,1880
1454,0.0,0.0,0.028571,0.0,431
6893,0.0,0.0,0.0,0.0,7140
1530,0.0,0.0,0.0,0.0,6010
7178,0.727273,0.0,0.0,0.1,3144
3110,0.0,0.0,0.0,0.0,4551
259,0.0,0.0,0.0,0.0,953
8334,0.181818,0.0,0.057143,0.0,1349
2174,0.0,0.0,0.0,0.0,6788
6618,0.0,0.0,0.285714,0.0,5708
4150,0.0,0.0,0.0,0.0,4205
8225,0.0,0.0,0.028571,0.0,731
5566,0.0,0.0,0.028571,0.0,5989
7953,0.0,0.0,0.0,0.0,7697
6601,0.0,0.0,0.0,0.0,847
12,0.0,0.0,0.0,0.0,6063
3202,0.0,0.0,0.0,0.0,5945
202,0.0,0.0,0.0,0.0,1105
6550,0.0,0.0,0.0,0.0,6873
3607,0.0,0.0,0.0,0.0,5276
5001,0.0,0.0,0.0,0.0,3044
4885,0.0,0.0,0.0,0.0,4703
193,0.0,0.272727,0.0,0.0,5452
5910,0.0,0.0,0.0,0.0,3760
4029,0.0,0.0,0.228571,0.0,2094
4901,0.0,0.0,0.0,0.0,7844
5602,0.0,0.0,0.0,0.0,1550
2852,0.0,0.0,0.0,0.0,5581
279,0.0,0.0,0.0,0.0,2990
7983,0.0,0.0,0.057143,0.0,4276
2197,0.0,0.0,0.0,0.0,2311
6719,0.0,0.0,0.0,0.0,7420
1418,0.0,0.0,0.0,0.0,4173
5896,0.0,0.0,0.0,0.0,1126
5284,0.0,0.0,0.0,0.0,5217
1594,0.0,0.0,0.028571,0.0,2953
5196,0.0,0.0,0.0,0.0,775
8385,0.181818,0.0,0.0,0.0,1559
8820,0.0,0.0,0.0,0.0,940
7550,0.181818,0.0,0.085714,0.0,6258
3998,0.0,0.0,0.057143,0.0,800
3824,0.0,0.0,0.028571,0.0,8088
1462,0.0,0.0,0.028571,0.0,2744
3065,0.0,0.0,0.0,0.0,7997
528,0.0,0.0,0.057143,0.0,8451
1366,0.090909,0.0,0.0,0.0,3752
8071,0.0,0.0,0.0,0.0,3454
1045,0.0,0.090909,0.057143,0.0,4617
1106,0.0,0.0,0.0,0.0,1813
3280,0.0,0.0,0.0,0.0,6880
6236,0.0,0.0,0.0,0.0,7856
2518,0.0,0.0,0.0,0.0,2017
2901,0.0,0.0,0.028571,0.0,2794
4415,0.0,0.363636,0.0,0.0,5512
7317,0.0,0.0,0.0,0.0,6108
237,0.0,0.0,0.028571,0.0,2611
2621,0.0,0.0,0.028571,0.0,4931
6830,0.0,0.0,0.0,0.0,734
5233,0.0,0.090909,0.028571,0.0,3826
7747,0.090909,0.0,0.0,0.0,133
7680,0.0,0.0,0.0,0.0,795
3302,0.0,0.090909,0.0,0.0,7164
614,0.0,0.0,0.171429,0.0,6739
6531,0.0,0.0,0.028571,0.0,6756
4190,0.0,0.0,0.057143,0.0,1747
357,0.0,0.0,0.0,0.0,2870
4575,0.0,0.0,0.0,0.0,8737
3475,0.0,0.0,0.0,0.0,8748
7164,0.0,0.0,0.0,0.0,8467
5414,0.0,0.0,0.0,0.0,3311
5846,0.0,0.0,0.0,0.0,7144
1312,0.0,0.454545,0.257143,0.6,4217
5271,0.0,0.0,0.114286,0.1,496
8024,0.0,0.272727,0.057143,0.0,7224
2772,0.0,0.090909,0.371429,0.0,4926
3164,0.0,0.0,0.0,0.0,8659
2489,0.0,0.0,0.0,0.0,3981
7929,0.0,0.0,0.0,0.0,2855
1878,0.0,0.0,0.0,0.0,3252
8229,0.0,0.090909,0.0,0.0,2784
3297,0.0,0.0,0.0,0.0,7261
2619,0.090909,0.0,0.142857,0.2,7562
2722,0.0,0.0,0.171429,0.4,355
6506,0.0,0.0,0.0,0.0,3573
3248,0.0,0.0,0.085714,0.0,6915
3762,0.0,0.0,0.028571,0.0,99
2164,0.0,0.0,0.0,0.0,3584
8863,0.0,0.0,0.085714,0.0,5928
8666,0.0,0.0,0.142857,0.0,4377
7444,0.0,0.0,0.085714,0.0,3878
7192,0.0,0.0,0.057143,0.0,6140
4782,0.0,0.0,0.0,0.0,5098
3826,0.0,0.0,0.0,0.0,3399
8519,0.090909,0.0,0.028571,0.0,458
7841,0.0,0.0,0.085714,0.0,579
796,0.0,0.0,0.085714,0.0,5829
7027,0.0,0.0,0.0,0.0,8201
2199,0.0,0.0,0.0,0.0,1848
3139,0.0,0.090909,0.0,0.0,5627
8491,0.0,0.0,0.0,0.0,6720
8313,0.0,0.0,0.0,0.0,7847
7185,0.090909,0.0,0.114286,0.0,1764
1249,0.0,0.090909,0.0,0.0,1884
3536,0.0,0.0,0.085714,0.2,3770
1883,0.0,0.0,0.0,0.0,7550
7124,0.0,0.0,0.0,0.0,2673
4313,0.0,0.0,0.0,0.0,4932
8481,0.090909,0.0,0.0,0.0,3241
2627,0.0,0.0,0.085714,0.0,3671
1811,0.0,0.0,0.057143,0.0,7822
7856,0.090909,0.0,0.342857,0.1,5764
1699,0.0,0.0,0.057143,0.0,1050
1519,0.0,0.090909,0.057143,0.2,4878
8766,0.0,0.0,0.171429,0.0,5896
3597,0.0,0.0,0.0,0.0,3979
5918,0.0,0.0,0.0,0.0,141
3356,0.0,0.0,0.0,0.0,2598
6539,0.090909,0.0,0.0,0.0,520
3996,0.0,0.0,0.028571,0.0,2140
5431,0.0,0.0,0.0,0.0,3378
5985,0.0,0.0,0.0,0.0,727
4748,0.0,0.0,0.0,0.0,3717
7159,0.0,0.0,0.0,0.1,8002
4949,0.0,0.090909,0.0,0.0,7725
8689,0.0,0.0,0.0,0.0,83
4749,0.0,0.0,0.0,0.0,2910
2212,0.090909,0.0,0.0,0.0,1657
8070,0.0,0.0,0.0,0.0,153
7633,0.0,0.0,0.0,0.0,1464
8214,0.0,0.0,0.085714,0.0,1672
6033,0.0,0.0,0.0,0.0,5734
7341,0.0,0.0,0.0,0.0,8129
5984,0.090909,0.0,0.028571,0.0,2112
6099,0.0,0.0,0.085714,0.1,2895
591,0.0,0.0,0.114286,0.0,8676
3132,0.0,0.0,0.0,0.0,6102
8518,0.0,0.0,0.0,0.0,6269
6759,0.0,0.0,0.057143,0.0,1086
4815,0.090909,0.0,0.0,0.0,3613
1474,0.0,0.0,0.0,0.0,5783
1383,0.0,0.0,0.0,0.0,2423
1929,0.0,0.090909,0.085714,0.0,87
3373,0.0,0.0,0.0,0.0,3480
7505,0.0,0.0,0.0,0.0,7778
7033,0.0,0.0,0.028571,0.0,7411
489,0.0,0.0,0.0,0.0,3810
2115,0.0,0.0,0.0,0.0,1212
4834,0.0,0.090909,0.028571,0.0,6154
3509,0.0,0.0,0.0,0.0,6747
7685,0.0,0.0,0.0,0.0,2170
7834,0.0,0.0,0.0,0.0,3924
4527,0.0,0.0,0.0,0.0,4479
6012,0.0,0.0,0.0,0.0,4733
4121,0.0,0.272727,0.0,0.0,2327
8545,0.0,0.0,0.685714,0.0,43
7483,0.0,0.090909,0.257143,0.5,5202
162,0.0,0.0,0.114286,0.0,88
7546,0.0,0.0,0.0,0.0,3510
2735,0.0,0.0,0.0,0.0,4670
483,0.090909,0.0,0.0,0.0,2853
6218,0.0,0.0,0.257143,0.0,8371
7781,0.0,0.090909,0.257143,0.0,7961
880,0.0,0.0,0.4,0.0,7753
5375,0.0,0.0,0.0,0.0,2554
7187,0.0,0.0,0.0,0.0,8740
6219,0.0,0.0,0.285714,0.2,4415
788,0.0,0.0,0.0,0.0,6413
4906,0.0,0.090909,0.028571,0.0,5133
6256,0.0,0.0,0.0,0.0,5731
5366,0.0,0.0,0.0,0.0,5246
3497,0.0,0.0,0.085714,0.0,1849
536,0.0,0.0,0.0,0.0,4214
4827,0.0,0.0,0.028571,0.0,1560
6202,0.0,0.0,0.0,0.0,2179
2917,0.0,0.0,0.0,0.0,4486
8410,0.0,0.0,0.0,0.0,7539
1199,0.0,0.0,0.0,0.0,7269
8494,0.0,0.0,0.0,0.0,4114
8253,0.0,0.0,0.0,0.0,6173
2148,0.090909,0.0,0.0,0.0,4840
4395,0.0,0.0,0.0,0.0,8884
8569,0.0,0.0,0.028571,0.0,3982
3691,0.0,0.0,0.0,0.0,924
5799,0.181818,0.0,0.0,0.0,8160
935,0.0,0.0,0.0,0.0,8148
1498,0.0,0.0,0.0,0.0,4661
6638,0.0,0.0,0.0,0.0,1845
4947,0.0,0.0,0.028571,0.0,6318
378,0.0,0.0,0.0,0.0,2871
3590,0.0,0.0,0.0,0.0,1334
7007,0.090909,0.0,0.0,0.0,4848
8821,0.0,0.0,0.0,0.0,6463
6921,0.0,0.272727,0.0,0.0,3456
7622,0.0,0.0,0.0,0.0,5293
3087,0.0,0.0,0.0,0.0,1591
8531,0.0,0.0,0.0,0.0,276
2343,0.0,0.090909,0.0,0.0,6027
8142,0.0,0.0,0.028571,0.0,4158
8065,0.181818,0.0,0.0,0.0,3444
5745,0.0,0.0,0.0,0.0,7715
4241,0.0,0.0,0.0,0.0,7160
2285,0.0,0.0,0.0,0.0,1947
5923,0.0,0.0,0.028571,0.0,6312
4600,0.0,0.0,0.0,0.0,4336
5060,0.0,0.0,0.0,0.0,3021
2342,0.0,0.0,0.0,0.0,7341
2567,0.0,0.0,0.0,0.0,710
6701,0.0,0.0,0.0,0.0,2291
3550,0.0,0.0,0.0,0.0,3136
7601,0.0,0.0,0.0,0.0,2347
3570,0.0,0.0,0.0,0.0,3659
2924,0.0,0.0,0.0,0.0,6932
4185,0.0,0.0,0.0,0.0,5847
5362,0.0,0.0,0.0,0.0,3413
392,0.0,0.0,0.0,0.0,3894
678,0.0,0.0,0.0,0.0,8180
1861,0.0,0.0,0.285714,0.0,1761
1311,0.0,0.0,0.0,0.0,7548
8879,0.0,0.0,0.0,0.0,6236
1268,0.0,0.0,0.057143,0.0,4141
3660,0.0,0.0,0.0,0.0,690
523,0.0,0.0,0.0,0.0,1799
4837,0.0,0.0,0.0,0.0,3057
1635,0.0,0.0,0.0,0.0,3466
8172,0.0,0.0,0.028571,0.0,7469
537,0.0,0.0,0.0,0.0,5628
7246,0.0,0.0,0.0,0.0,8537
3,0.0,0.0,0.0,0.0,2138
5681,0.181818,0.0,0.0,0.0,3418
962,0.0,0.0,0.028571,0.0,269
6461,0.0,0.0,0.028571,0.0,1699
2095,0.0,0.0,0.085714,0.0,2618
3962,0.0,0.0,0.057143,0.0,404
5925,0.0,0.090909,0.0,0.0,5894
7173,0.0,0.0,0.314286,0.0,5658
8733,0.0,0.0,0.0,0.0,7475
7879,0.0,0.090909,0.0,0.0,2723
2407,0.0,0.0,0.0,0.0,1690
3871,0.0,0.0,0.0,0.0,1302
5163,0.0,0.0,0.142857,0.0,5209
7551,0.090909,0.0,0.085714,0.1,3030
6041,0.0,0.0,0.028571,0.0,1443
812,0.0,0.0,0.0,0.0,5167
160,0.090909,0.0,0.028571,0.0,6831
8578,0.0,0.090909,0.0,0.0,2353
656,0.0,0.0,0.0,0.0,2519
5203,0.0,0.0,0.0,0.0,6479
930,0.0,0.0,0.085714,0.0,1688
4075,0.0,0.0,0.0,0.0,3226
3565,0.090909,0.0,0.028571,0.0,1842
7897,0.0,0.0,0.0,0.0,1796
5054,0.0,0.0,0.0,0.0,3927
3774,0.0,0.0,0.028571,0.0,3503
5011,0.0,0.0,0.0,0.0,3568
1003,0.0,0.0,0.0,0.0,5018
7473,0.0,0.0,0.0,0.0,4371
4041,0.0,0.0,0.085714,0.0,5062
7247,0.0,0.0,0.0,0.0,1306
3391,0.0,0.0,0.114286,0.0,1515
155,0.0,0.0,0.0,0.0,2220
4386,0.0,0.0,0.0,0.0,8416
5328,0.0,0.0,0.0,0.0,5523
8270,0.0,0.090909,0.085714,0.0,7768
484,0.0,0.090909,0.085714,0.0,6448
3837,0.0,0.0,0.028571,0.0,229
6093,0.0,0.0,0.0,0.0,3653
3863,0.090909,0.090909,0.142857,0.0,5532
4898,0.0,0.0,0.114286,0.0,5436
7276,0.0,0.0,0.0,0.0,3096
1488,0.0,0.090909,0.0,0.0,3149
6919,0.0,0.0,0.0,0.0,7741
3285,0.0,0.0,0.142857,0.0,702
5460,0.0,0.0,0.057143,0.0,3112
1038,0.0,0.0,0.057143,0.0,7170
754,0.0,0.0,0.0,0.0,7381
7095,0.0,0.0,0.0,0.1,2107
5792,0.0,0.0,0.285714,0.0,8468
1989,0.090909,0.090909,0.0,0.1,6157
8693,0.090909,0.0,0.114286,0.0,1476
252,0.090909,0.0,0.028571,0.0,1655
875,0.090909,0.0,0.057143,0.0,7244
3527,0.090909,0.0,0.142857,0.0,7197
299,0.090909,0.0,0.085714,0.0,2362
2844,0.090909,0.0,0.028571,0.0,8195
4964,0.090909,0.0,0.171429,0.0,3651
2000,0.0,0.0,0.114286,0.0,7402
948,0.090909,0.0,0.028571,0.0,1705
2854,0.0,0.0,0.0,0.0,8671
1884,0.0,0.0,0.0,0.0,7352
3167,0.0,0.0,0.0,0.0,3421
3712,0.090909,0.0,0.0,0.0,5440
7996,0.0,0.0,0.0,0.0,81
4016,0.0,0.0,0.057143,0.0,4413
439,0.0,0.0,0.0,0.0,2830
5182,0.0,0.0,0.057143,0.1,2153
2882,0.0,0.0,0.057143,0.0,5331
7757,0.0,0.0,0.028571,0.0,2201
3730,0.0,0.0,0.0,0.0,7495
5457,0.0,0.0,0.0,0.0,2219
4577,0.0,0.0,0.0,0.0,5986
4252,0.0,0.0,0.142857,0.0,6289
5394,0.0,0.0,0.0,0.0,2514
3220,0.0,0.0,0.0,0.0,3621
3098,0.0,0.0,0.0,0.0,4895
7114,0.0,0.0,0.285714,0.0,5360
863,0.0,0.0,0.0,0.0,4408
908,0.0,0.0,0.0,0.0,2785
1539,0.090909,0.0,0.0,0.0,4215
2756,0.0,0.0,0.057143,0.0,7612
1741,0.0,0.0,0.085714,0.0,5057
6819,0.0,0.0,0.0,0.0,1049
1918,0.0,0.0,0.0,0.0,7829
6475,0.0,0.0,0.0,0.0,451
846,0.0,0.0,0.057143,0.0,6434
5793,0.0,0.0,0.0,0.0,1918
7811,0.0,0.0,0.0,0.1,6060
59,0.0,0.0,0.0,0.0,7014
2811,0.090909,0.090909,0.028571,0.0,8428
8499,0.0,0.0,0.0,0.0,3707
8128,0.0,0.0,0.142857,0.0,5712
3428,0.090909,0.0,0.028571,0.0,7229
1864,0.090909,0.0,0.0,0.0,4360
1241,0.0,0.0,0.228571,0.0,6651
5725,0.090909,0.0,0.228571,0.0,6409
5306,0.090909,0.0,0.285714,0.0,5935
2895,0.0,0.0,0.228571,0.0,6966
3242,0.090909,0.0,0.171429,0.0,5562
3947,0.090909,0.0,0.142857,0.0,4925
3079,0.090909,0.0,0.0,0.0,3148
7824,0.090909,0.0,0.285714,0.0,3637
3584,0.090909,0.0,0.0,0.0,829
215,0.0,0.0,0.0,0.0,701
599,0.0,0.0,0.0,0.0,179
6420,0.0,0.0,0.0,0.0,8593
4449,0.0,0.0,0.514286,0.0,2478
7857,0.0,0.0,0.0,0.0,3139
841,0.0,0.0,0.0,0.0,4774
5412,0.0,0.0,0.0,0.0,7911
3457,0.0,0.0,0.0,0.0,2275
5229,0.0,0.0,0.085714,0.0,5832
6460,0.0,0.090909,0.0,0.0,1224
1615,0.090909,0.0,0.0,0.0,6574
7923,0.0,0.0,0.028571,0.1,1847
3233,0.090909,0.0,0.171429,0.0,325
5391,0.090909,0.0,0.0,0.0,6039
1540,0.0,0.0,0.0,0.0,8720
3785,0.0,0.0,0.257143,0.2,303
6583,0.0,0.0,0.0,0.1,1082
7226,0.0,0.0,0.028571,0.0,1997
2347,0.0,0.0,0.171429,0.2,1826
3389,0.0,0.0,0.0,0.0,4137
7911,0.0,0.0,0.0,0.0,3723
4240,0.0,0.0,0.0,0.0,7038
8556,0.0,0.0,0.0,0.0,8481
3731,0.090909,0.0,0.142857,0.0,2154
4858,0.0,0.0,0.028571,0.0,7512
8213,0.090909,0.0,0.085714,0.0,4334
4580,0.0,0.0,0.0,0.0,8060
2641,0.0,0.0,0.0,0.0,4606
3778,0.0,0.0,0.0,0.0,6912
1885,0.0,0.0,0.0,0.0,5279
7771,0.0,0.0,0.0,0.0,5755
4734,0.0,0.0,0.0,0.0,6367
7393,0.0,0.090909,0.0,0.0,6198
4737,0.0,0.0,0.0,0.0,7262
6966,0.0,0.0,0.0,0.0,7763
3608,0.0,0.0,0.0,0.0,5679
3881,0.0,0.0,0.0,0.0,4450
7559,0.0,0.0,0.085714,0.0,6751
5088,0.0,0.0,0.028571,0.0,5372
2070,0.0,0.0,0.0,0.0,6816
1114,0.0,0.0,0.028571,0.0,647
4246,0.0,0.0,0.0,0.0,7930
8814,0.0,0.0,0.0,0.0,1429
7701,0.0,0.0,0.0,0.0,1052
436,0.0,0.0,0.0,0.0,556
5452,0.0,0.181818,0.342857,0.0,7423
4294,0.0,0.0,0.0,0.0,3715
8180,0.363636,0.0,0.0,0.0,4887
5733,0.0,0.0,0.171429,0.0,5361
8660,0.0,0.0,0.285714,0.0,7921
4461,0.0,0.0,0.057143,0.0,6934
8772,0.0,0.0,0.0,0.0,4444
6374,0.0,0.0,0.0,0.0,5326
1376,0.0,0.0,0.0,0.0,1632
4640,0.0,0.0,0.0,0.0,5844
2385,0.0,0.0,0.028571,0.0,6346
6879,0.0,0.0,0.0,0.0,7074
149,0.0,0.0,0.0,0.0,821
5881,0.0,0.0,0.0,0.0,214
1180,0.0,0.0,0.085714,0.0,7486
1032,0.0,0.0,0.0,0.0,3691
6147,0.0,0.0,0.0,0.0,1036
7583,0.0,0.0,0.057143,0.0,7296
2806,0.0,0.0,0.0,0.0,3940
5020,0.0,0.0,0.0,0.0,8602
4701,0.0,0.0,0.0,0.0,3268
6397,0.0,0.0,0.0,0.0,622
7409,0.0,0.0,0.0,0.0,8620
5428,0.0,0.090909,0.0,0.0,1150
2031,0.0,0.0,0.028571,0.0,5789
1029,0.0,0.0,0.057143,0.0,4477
5948,0.0,0.0,0.0,0.0,5838
929,0.0,0.0,0.142857,0.1,4463
37,0.090909,0.0,0.028571,0.0,1113
4271,0.090909,0.0,0.0,0.0,1314
3358,0.0,0.0,0.0,0.0,8212
2548,0.090909,0.0,0.0,0.0,7208
4880,0.090909,0.0,0.028571,0.0,6308
6689,0.0,0.0,0.228571,0.0,428
3492,0.0,0.0,0.028571,0.0,870
5293,0.090909,0.0,0.0,0.0,7525
1012,0.0,0.0,0.028571,0.0,937
3817,0.0,0.0,0.057143,0.0,3332
2777,0.0,0.0,0.057143,0.0,8227
2834,0.0,0.0,0.085714,0.0,120
904,0.0,0.0,0.028571,0.0,7854
5454,0.0,0.0,0.0,0.0,2637
959,0.090909,0.0,0.342857,0.0,8251
6088,0.090909,0.0,0.2,0.0,1961
1552,0.0,0.0,0.0,0.0,5093
5478,0.0,0.0,0.0,0.0,4734
114,0.0,0.0,0.028571,0.0,5069
6621,0.181818,0.0,0.0,0.0,8504
6480,0.0,0.0,0.0,0.0,5352
6291,0.0,0.0,0.0,0.0,7082
1743,0.0,0.0,0.0,0.0,5373
4845,0.090909,0.090909,0.057143,0.0,1421
6737,0.0,0.0,0.057143,0.0,6092
8051,0.0,0.0,0.0,0.0,3556
4843,0.0,0.0,0.057143,0.0,8438
8038,0.0,0.0,0.0,0.0,8725
6533,0.0,0.0,0.0,0.0,6653
4893,0.0,0.0,0.028571,0.0,3567
6102,0.0,0.0,0.028571,0.0,4910
4339,0.0,0.0,0.0,0.0,2122
3872,0.0,0.0,0.0,0.0,4504
3412,0.0,0.0,0.028571,0.0,5702
4104,0.0,0.0,0.0,0.0,571
4421,0.0,0.090909,0.028571,0.0,134
7508,0.0,0.0,0.0,0.0,7445
1985,0.0,0.0,0.057143,0.0,6307
3150,0.0,0.0,0.0,0.0,4417
6393,0.0,0.0,0.0,0.0,549
3094,0.0,0.0,0.0,0.0,3460
3743,0.0,0.0,0.0,0.0,6772
3197,0.090909,0.0,0.028571,0.0,2314
1781,0.181818,0.0,0.057143,0.0,2624
4864,0.090909,0.0,0.085714,0.0,4452
849,0.0,0.0,0.0,0.0,2250
3976,0.090909,0.0,0.142857,0.0,3082
3437,0.0,0.0,0.028571,0.0,5108
4501,0.0,0.0,0.0,0.0,8072
1697,0.0,0.0,0.057143,0.0,1720
335,0.0,0.0,0.0,0.0,671
8243,0.0,0.0,0.0,0.0,2650
8635,0.181818,0.0,0.0,0.0,5029
8676,0.0,0.0,0.0,0.0,6418
3229,0.0,0.0,0.028571,0.0,6257
5651,0.0,0.0,0.028571,0.0,311
1889,0.0,0.090909,0.0,0.0,6230
8043,0.0,0.0,0.171429,0.1,8710
3452,0.0,0.0,0.028571,0.0,8134
6906,0.181818,0.181818,0.2,0.3,4067
8089,0.090909,0.0,0.085714,0.1,4311
1935,0.0,0.0,0.0,0.0,8480
7149,0.0,0.090909,0.028571,0.0,4761
4802,0.0,0.0,0.057143,0.0,2363
7675,0.0,0.0,0.0,0.0,5325
793,0.0,0.0,0.085714,0.0,3798
4235,0.0,0.0,0.0,0.0,7448
113,0.0,0.0,0.0,0.0,4665
6307,0.090909,0.0,0.0,0.0,5450
3843,0.0,0.0,0.0,0.0,2614
447,0.0,0.0,0.0,0.0,8631
5638,0.0,0.0,0.0,0.0,3657
6790,0.0,0.0,0.028571,0.0,3035
58,0.0,0.0,0.0,0.0,6235
2410,0.0,0.0,0.0,0.0,6875
134,0.0,0.0,0.028571,0.0,6894
518,0.0,0.0,0.028571,0.0,3437
7888,0.0,0.0,0.0,0.0,8774
7931,0.0,0.0,0.0,0.0,8431
396,0.0,0.090909,0.2,0.3,3989
2737,0.0,0.0,0.0,0.0,7729
2194,0.0,0.0,0.0,0.0,8312
8643,0.0,0.0,0.0,0.0,8573
153,0.0,0.0,0.0,0.0,6947
7140,0.0,0.0,0.0,0.0,3108
2840,0.0,0.0,0.0,0.0,5910
1477,0.0,0.0,0.0,0.0,1836
8678,0.0,0.0,0.028571,0.0,6319
6738,0.0,0.0,0.0,0.0,2547
2612,0.0,0.0,0.0,0.0,7003
4762,0.0,0.0,0.114286,0.0,4010
2325,0.0,0.0,0.085714,0.0,3731
8606,0.0,0.0,0.0,0.0,6533
1778,0.0,0.0,0.0,0.0,6722
3646,0.0,0.0,0.028571,0.0,459
2249,0.0,0.0,0.057143,0.0,5683
6913,0.0,0.0,0.028571,0.0,5645
