superconduct/table46.wtd_gmean_ElectronAffinity,superconduct/table46.wtd_mean_ElectronAffinity,superconduct/table46.wtd_range_atomic_radius
70.9195000344966,105.716033333333,28.7266666666667
82.046890506221,91.35,107.3
107.6,107.6,0.0
60.5082930252004,85.4275625,70.0625
75.0232056392407,77.15,81.25
32.1164585132256,42.9796,54.6384
89.6427276492197,110.492248062016,30.3875968992248
21.4940022931244,66.5,47.0
56.3173611072925,80.4007142857143,71.4714285714286
87.4539400146137,109.56399383192,33.2999228989977
10.7094600222881,19.3628,57.376
17.986271690926,25.3,87.02
68.5472871662888,105.475333333333,16.2666666666667
70.9542186541176,106.1104,26.7333333333333
71.1345714377263,106.320789473684,26.0263157894737
86.4229396828729,109.079251831855,22.6764365599691
98.8456850792986,111.480511476339,50.1133465570983
41.3491396190622,51.1984571428571,110.316
88.189448852582,110.372076923077,37.4307692307692
76.0226282102901,79.95,18.0
103.94732073931,113.271428571429,41.7307142857143
23.1331333291898,60.4307142857143,56.7428571428571
91.923639295361,92.29625,143.1375
80.1249478468159,108.748356807512,31.0015649452269
149.863169770084,156.109375,69.84375
116.260613192536,145.678431372549,35.2352941176471
103.098460665207,113.183071528752,54.1178120617111
90.8979605753886,113.966666666667,26.0
87.5525285004811,109.64,33.2230769230769
58.1898712066894,73.875,57.95
77.9572336583749,108.783076923077,31.2538461538462
25.749628967748,27.9165,114.96225
105.824776033798,111.997512437811,19.9751243781095
98.3926839795108,111.756357142857,51.0035714285714
94.1655896568184,113.799565217391,38.2826086956522
34.2159394372846,67.2635714285714,55.7142857142857
32.1530464119317,43.54192,56.788
82.2449998480151,84.3,6.0
47.7687177067096,92.7145411203814,43.0274135876043
85.5945842747456,109.8225,37.0230769230769
75.2593515783919,76.9,12.0
90.8986073914357,111.9488,38.284
82.2585747151874,107.313302034429,37.2143974960876
123.688731583874,123.8975,110.75
11.2198189480726,20.0083333333333,56.0333333333333
172.102898316269,174.503333333333,64.7
100.191665431298,111.978857142857,39.9028571428571
102.570909098098,112.732285714286,45.0342857142857
65.0086628113832,80.1357723577236,37.4065040650406
130.656552707292,140.5,142.0
96.3931546574113,111.303142857143,49.94
61.9033117046253,70.65,10.5
36.1321457397857,73.07875,48.75
59.1671658685206,75.0666666666667,57.3333333333333
108.427348397381,143.677049180328,62.4590163934426
109.434318842034,116.855555555556,15.2222222222222
50.5939385533119,98.997,86.39
27.4731044071985,62.0821428571429,55.7142857142857
132.194697423095,156.24,34.8
29.964053471961,74.7488888888889,45.0666666666667
81.3069046216467,110.511428571429,18.5714285714286
124.215929684899,140.948333333333,73.5833333333333
35.5282899072115,71.60875,50.575
135.498738600199,160.38,37.36
60.5836816067225,98.0066666666667,32.5555555555556
81.1189292337964,109.649612703331,32.9783113865221
31.787071370385,68.7859405940594,41.8425742574257
87.8626493918228,110.858775981524,27.5134719014627
39.0765470974948,48.14,50.64
36.8680763852803,65.3566666666667,50.6666666666667
87.5764203315239,109.316461538462,36.7630769230769
76.190647985356,106.58,29.2142857142857
45.5351412795123,46.675,94.25
32.2859997404741,68.1019047619048,37.3142857142857
54.5688975463646,69.4355,56.9825
86.5393772975223,109.169230769231,22.6153846153846
150.110039256008,160.2,2.66666666666666
42.4998888875262,50.7333333333333,62.0666666666667
112.257691686067,127.686666666667,52.1333333333333
90.4832906460075,110.771705426357,19.6976744186046
36.1321457397857,73.07875,48.75
85.9693729590358,108.727591582229,22.9150428682775
85.3394705196673,117.8,55.25
36.8930234191252,73.35105,52.63
135.585927456197,146.3692,57.6005
86.205442920185,108.910852713178,22.7906976744186
47.3032169582048,69.370125,36.8125
45.8682850926788,46.9337,124.209
133.246079965541,156.64,40.2
103.198460287608,113.027031044294,43.8555513087301
76.7267129992097,107.913287671233,23.7579908675799
87.0232380012861,109.265600624025,36.3104524180967
30.5958767739073,30.6256231306082,131.556331006979
103.94732073931,113.271428571429,32.9828571428571
114.259080783796,115.0125,64.0
79.5,79.5,0.0
64.8242331488914,100.211692307692,26.4307692307692
87.0318707632443,110.395384615385,25.0384615384615
89.6110669306628,111.925588458618,25.6643887623386
103.94732073931,113.271428571429,59.54
103.94732073931,113.271428571429,50.0228571428571
90.5945564804488,110.857557015848,19.6443757247777
90.8412770934434,111.764333333333,37.6633333333333
85.676181225121,108.410230769231,37.7430769230769
85.867609721279,108.6484375,22.96875
95.1704964693977,110.80768675047,41.395752058951
147.472298958281,150.469841269841,59.0793650793651
76.5479923201208,81.406,103.72
140.092125649636,148.456725,65.0275
97.7979402454115,111.610071428571,51.3328571428571
82.9755279632603,108.964235841738,26.0822342901474
86.281243480285,109.011230769231,38.6830769230769
42.7917848643728,88.2975449101797,23.125748502994
103.110655366342,112.995049504951,34.6534653465347
52.3650373155475,99.4864864864865,62.2162162162162
32.1676317829913,42.8035,55.11
107.729747763933,117.674,116.16
13.8328768880498,19.42,92.72
103.686170288821,113.86343792633,38.1036834924966
34.918946543415,45.215,38.1
69.7704271991095,106.0498,14.8066666666667
18.287735202009,26.3,37.2
71.5218120448679,106.235833333333,25.95
103.659378043267,113.124714285714,54.22
101.067782011241,102.252941176471,88.4294117647059
68.5472871662888,105.475333333333,16.2666666666667
150.110039256008,160.2,2.66666666666666
86.3752092369922,108.947692307692,33.7653846153846
29.6380115392518,59.2735354696556,31.9596206351487
64.1385448722896,98.7631578947368,63.6184210526316
91.1900828797247,111.130292532717,15.4041570438799
69.7649891274783,105.811533333333,27.9333333333333
68.5485393855299,160.352178571429,45.8285714285714
70.0556552986052,106.219619422572,25.9120734908136
101.301276893401,112.393071428571,52.7571428571429
88.189448852582,110.372076923077,37.4307692307692
61.2029486254375,98.8247058823529,27.7882352941176
44.6770680283737,45.295,171.35
40.78096558621,61.4666666666667,26.6666666666667
107.749444005136,121.285714285714,57.0571428571429
60.7622983111751,85.4833333333333,1.0
28.0676127117459,49.39,98.52
128.527348173295,148.333980582524,43.0679611650485
50.3107736173241,77.5875,58.1785714285714
70.8888615277496,76.16,131.2
5.819632243741,30.2,30.6666666666667
113.845118388018,123.966666666667,11.0
65.9170130732752,66.9625,19.5
80.4442081119617,100.8375,50.25
40.78096558621,61.4666666666667,26.6666666666667
68.3650720791252,103.8664,26.4533333333333
58.1898712066894,73.875,42.45
140.016942536129,164.4,68.0
88.6767541646352,109.764705882353,39.1529411764706
89.094382831229,110.737333333333,34.6533333333333
42.6291494462056,51.716,44.844
99.1027393659031,112.048142857143,50.1571428571429
11.8834703149604,27.78,47.7333333333333
81.6452931618398,85.7,57.0
63.1037364950965,68.01,84.6
83.3874505045157,108.368421052632,20.5263157894737
78.2330646466526,106.7,4.16666666666667
99.4840667006033,112.029778571429,45.4307142857143
10.6054676906229,19.3,9.66666666666667
29.5660875922345,29.6333333333333,8.66666666666666
32.6395654972869,45.562,55.74
58.9155481023127,81.8875,56.3928571428571
84.2188878383335,110.457647058824,26.0
51.3618016567353,85.465,34.7142857142857
98.4119621279586,111.779214285714,46.8428571428571
85.6688338654512,108.896,38.5953846153846
92.3766505656583,110.701714285714,35.9142857142857
77.5564581105444,80.525,142.25
98.4815941255884,111.814928571429,44.375
99.8647043817074,106.044186046512,42.3488372093023
64.5189070945765,103.489583333333,21.7916666666667
43.3234806824025,76.6636666666667,63.8066666666667
101.579869285779,115.363725490196,21.9019607843137
74.5338481181168,88.706625,89.4425
47.8198937015263,98.5306666666667,43.9555555555556
135.1,135.1,0.0
80.8137413061666,109.809230769231,29.7115384615385
30.7606746040232,43.4556,42.96
64.8242331488914,100.211692307692,26.4307692307692
84.9354640353898,107.918994413408,23.463687150838
53.2188414519895,69.3738961038961,50.0961038961039
107.418582347995,141.033333333333,46.1666666666667
89.8032971295384,110.61583011583,33.3513513513513
97.2005565474433,115.454,12.12
159.523280945915,163.156923076923,62.0615384615385
66.0247445724404,80.2508,59.0512
56.3554686268178,97.9733071428572,62.5588571428571
55.6164425973934,76.385725,38.87925
85.9693729590358,108.727591582229,22.9150428682775
28.7455679260506,47.184925,47.7375
147.003249786202,150.304761904762,51.1904761904762
97.3803746968565,103.735754189944,15.2234636871508
82.273355997774,107.803076923077,37.2846153846154
59.1672501214454,74.475,53.8
103.94732073931,113.271428571429,57.0857142857143
83.7612317217996,109.909411764706,22.7941176470588
117.482801954169,122.309302325581,33.2325581395349
85.7995694368474,108.595461658842,23.0046948356807
56.4170187088967,67.55,1.5
84.3867607435905,107.485858585859,23.7575757575758
68.3991381004742,72.9133333333333,62.9
88.8111619455153,109.946682279469,39.0132708821233
91.6878540379824,92.31425,142.4115
121.761281837218,123.366666666667,36.6666666666667
50.8077636638615,96.867447595561,20.6535141800247
94.1596834925398,111.394736842105,20.5263157894737
83.4857833808209,114.055,75.455
31.256971145631,67.1513333333333,40.72
56.1908865740826,80.2092857142857,71.2
2.02660678123075,4.39,138.3
73.8184979166229,88.37445,89.31
56.3652290755322,97.98,37.1428571428571
137.789480688611,164.12,31.92
40.10017099125,74.44025,48.75
101.145110014246,111.32,55.4
63.147191170079,63.8457033388068,68.5106732348112
86.8757849410773,109.326153846154,37.0230769230769
83.9911463300903,109.901854714065,16.6924265842349
68.9631231578099,105.78132231405,16.1322314049587
33.5112874959557,46.1954108216433,49.6953907815631
125.210795401269,140.404545454545,60.0909090909091
28.2762809221736,64.5852380952381,46.7047619047619
42.1850215531444,61.3,20.0
84.1176001855142,107.272357723577,23.9024390243902
35.6945837273645,71.98475,51.71
46.0435120386256,46.38,93.5
137.043124859341,147.085714285714,14.5714285714286
77.5936808732741,109.082222222222,16.7407407407407
86.4173022821736,95.255,44.81
93.4679089313546,96.5,13.5
89.9597999378543,110.421730489949,27.2873194221509
89.9629157631912,110.738461538462,22.2307692307692
26.0621603832256,45.1575,43.94
35.0760059158894,35.4134328358209,130.865671641791
95.4753275874297,107.76,104.8
89.9629157631912,110.738461538462,21.5384615384615
78.5329827003084,79.576,99.68
68.4471655829446,100.767425,27.24225
43.2907979870889,90.951,47.28
88.1620543616423,110.192,38.2676923076923
17.543253007772,27.8,66.6666666666667
28.6780224382328,58.224,45.8
63.5837447917122,100.005769230769,34.1923076923077
100.411834070033,112.019,46.7542857142857
42.5590442197981,72.4032142857143,44.9285714285714
36.569746645026,37.4,107.25
86.6522757414897,108.914453125,36.03125
87.8647124758024,109.983333333333,34.5909090909091
54.1874530446069,58.7388235294118,81.8588235294118
85.3883839914461,106.632754880694,33.061460592914
99.822698347115,112.058714285714,52.29
86.3934347424203,108.972307692308,34.3384615384615
38.1751541070923,74.0908875,49.50125
54.3774156420894,54.38,165.3
45.4128513390478,75.5765833333333,52.225
84.0181555635395,107.407436708861,38.7974683544304
92.8782092124456,110.5515,35.0142857142857
99.4146820543113,111.727142857143,42.9142857142857
82.5485982934945,108.636825885978,21.7026194144838
49.5205911311121,49.521,190.5795
57.0282473960117,77.3175,47.595
71.0658616459651,123.944761904762,42.9904761904762
92.8616842854752,112.560666666667,36.0666666666667
37.2691266456865,75.390625,54.625
48.8371193264596,92.4378048780488,59.390243902439
94.8691132812589,95.825,117.25
33.1632864700823,43.6992,48.792
37.1997341574802,73.6145875,52.12875
47.1025082031039,77.3631,58.6766666666667
91.4469646536872,109.6793,13.896
111.624673231827,122.4406,27.62
84.6535241533755,107.696787148594,23.6144578313253
91.1644917247523,112.027733333333,38.4753333333333
49.093304379945,50.1333333333333,86.6666666666667
84.2193540923256,108.027607692308,38.3878461538462
36.1321457397857,73.07875,48.75
52.8509081790375,95.7846666666667,23.3333333333333
45.2838976437555,90.2715,62.8775
97.3699652877749,111.750785714286,45.8071428571429
55.6125287218913,75.1,47.7
70.0300007458231,75.4333333333333,36.0
21.4931177420828,25.025,98.25
51.0012429735368,97.0356265356265,20.5773955773956
50.8087295102131,99.33876,85.0836
86.3394808786664,109.014683153014,22.7202472952087
96.9983566293431,111.472285714286,43.8857142857143
99.6894515796109,104.683333333333,56.5
89.9629157631911,110.738461538462,33.2230769230769
76.7194248454877,81.146,149.46
90.799962045307,111.015769230769,17.2615384615385
31.8893498505946,42.97292,58.7396
95.9717614240003,111.184742857143,49.798
98.4767113669472,111.799425714286,50.596
71.6748428172176,106.53142,25.918
68.4427539218068,120.009333333333,29.8133333333333
75.5580929296869,88.5198125,75.01875
97.3148845813625,111.722214285714,47.3785714285714
85.4569703679056,108.328075709779,23.186119873817
86.6228018402317,110.416191210486,27.5558982266769
10.6054676906229,19.3,9.66666666666667
194.725027134217,209.468,155.4
146.933931161387,153.528125,51.125
117.860720544452,170.843,26.4
87.3984895449727,109.415175097276,31.6887159533074
85.4086851979703,108.290304752882,23.2117479867361
78.8759249337227,107.110923076923,36.9569230769231
73.1527200828087,76.35,97.0
44.3690196910263,88.626,15.0
97.2366857242587,111.484814285714,49.9128571428571
58.638374108706,93.2771428571429,22.9985714285714
57.5082868744384,79.1875,47.175
84.637288267309,108.491969111969,38.415444015444
98.1938142138592,111.661842857143,51.3574285714286
99.4196779091121,111.9514,52.5385714285714
19.048772666259,20.8275862068966,135.241379310345
60.272812330018,99.8647058823529,27.7529411764706
51.9994884909734,72.25,65.75
38.08751867815,41.316,136.32
64.8891050504147,114.29,27.978947368421
29.4853609888235,67.4895,48.225
85.9580376071068,108.987076923077,38.7046153846154
160.56391265074,169.275,27.75
28.1813470509277,64.4376190476191,46.047619047619
69.3011333199622,101.743674698795,20.5421686746988
73.4782130438092,106.383,22.7333333333333
10.6054676906229,19.3,9.66666666666667
91.0150814483803,91.92,146.8
55.9894518367899,81.367,56.6
80.7162845121585,94.1015,28.05
69.2072413943045,105.960096058951,16.0536877426146
54.9585060387113,70.8846153846154,46.6153846153846
86.205442920185,108.910852713178,22.7906976744186
49.5,49.5,0.0
40.8071483335445,49.3821428571429,105.25
73.6468534727087,76.615625,147.7425
62.2527224540909,104.199545454545,17.9863636363636
84.574836099334,107.84609375,38.3125
84.8089118222806,109.638684210526,25.2894736842105
79.3044790336425,108.265954545455,30.9727272727273
51.5388855016024,97.9835164835165,39.3076923076923
57.5082868744384,79.1875,47.175
89.7712595642859,110.591190108192,21.097372488408
84.2618792245452,107.179591836735,72.0408163265306
100.411834070033,112.019,46.7542857142857
97.0566380024801,100.2,56.8253968253968
48.8927726443928,92.3352201257862,45.3647798742138
63.0271152556123,110.77680798005,48.1620947630923
130.155341457074,136.747058823529,86.0588235294118
82.0119202742241,107.372217774219,37.4059247397918
22.7698788268244,35.793676092545,96.0071979434447
81.8981110854973,104.910638297872,72.7659574468085
43.8199921175148,44.725,107.25
40.1025386641533,42.675,70.6875
95.1021819375682,111.02305912968,45.1351742084719
82.6091203358601,108.575736842105,25.2894736842105
82.273355997774,107.803076923077,37.2846153846154
49.5066666668349,49.5068,193.5516
85.9934237310212,88.36625,136.995
92.3482071339309,110.211885714286,47.6485714285714
65.9110196899252,81.7166666666667,38.5
85.9354914161388,108.701248049922,22.9329173166927
69.9046404151019,107.232201175702,27.8576094056172
103.2657422374,112.901146131805,28.5787965616046
94.5577920831499,113.466666666667,23.6
54.5,54.5,0.0
54.5902844626828,54.84,103.6
89.5459261213545,110.417637917638,22.0668220668221
98.3655702089927,111.732842857143,51.89
100.378435085493,112.009271428571,46.6262857142857
58.5222513891843,93.6805333333333,89.3146666666667
54.3558867302784,79.5851428571429,70.9057142857143
70.7435717080695,72.5444309927361,63.2227602905569
97.3357590252811,111.545948571429,44.5954285714286
86.5393772975223,109.169230769231,22.6153846153846
73.6918352628652,102.971428571429,51.5714285714286
45.2870028232128,90.2795,63.06375
76.7329197336579,105.984104234528,24.5472312703583
84.4617119671506,109.064153846154,35.9384615384615
65.9110196899252,81.7166666666667,38.5
58.2823091719103,107.35,69.3
37.369995616594,40.2914285714286,104.261428571429
47.5273516341412,97.61,35.0
202.969830520309,214.605,158.5
86.4481343358663,109.046153846154,36.0576923076923
93.8393695835658,112.220364741641,8.48024316109423
85.867609721279,108.6484375,22.96875
102.835083019792,112.750998288648,34.9401026811181
85.05098799212,108.171018376723,38.0015313935682
86.5393772975223,109.169230769231,22.6153846153846
57.9807899763885,78.0575,50.74
23.5450937070426,39.454,23.6
88.1620543616423,110.192,38.2676923076923
43.8199921175148,44.725,112.25
83.0634401512619,88.2333333333333,58.3333333333333
36.0222549263207,72.80525,53.99
49.3534631701514,93.093471810089,57.8278931750742
87.7946907450744,109.721279876638,31.3955281418658
55.2965954302921,80.4649019607843,60.6862745098039
59.7627937664487,99.1853846153846,36.1923076923077
55.4799253344018,67.6777777777778,52.2222222222222
191.7,191.7,0.0
31.1038969199521,31.444,146.76
80.1,80.1,0.0
70.9542186541176,106.1104,26.0933333333333
17.870065131743,21.3128,166.366
91.4512084808703,112.333055344958,27.0962850644428
61.5338513743655,73.86,148.0
121.023906318525,139.716312997347,73.8660477453581
107.6,107.6,0.0
146.797923288163,150.238095238095,49.6190476190476
69.4727167871681,106.153795811518,15.9685863874346
132.718197183498,140.557142857143,25.7142857142857
65.6811349268137,104.298285714286,31.0628571428571
86.239010727434,108.936870642912,22.7730441518203
84.5533158933704,110.803529411765,22.7941176470588
99.4949349954155,112.077657142857,37.4742857142857
60.5968744174289,78.3166666666667,38.5
38.9404323596017,48.763,57.34
60.6524135059113,83.5142857142857,65.4285714285714
77.4172675041247,104.873333333333,23.0694444444444
28.8067475852961,57.1154146341463,35.2843902439024
81.3948062191628,107.332642089094,35.3609831029186
111.253940977796,111.84375,137.4875
103.94732073931,113.271428571429,61.9314285714286
61.08813305381,65.1,4.0
60.6524135059113,83.5142857142857,65.4285714285714
84.2906935349266,89.8333333333333,16.6666666666667
141.565424554822,154.807142857143,18.6428571428571
99.82895297403,111.84875,44.5142857142857
103.94732073931,113.271428571429,50.4785714285714
50.6682780232132,69.055,103.35
49.5392285827661,49.54,186.98
87.9697271732888,109.553461538462,37.1230769230769
51.4442673960974,96.403125,29.51
64.5304238596172,88.025,111.0
39.2666172606603,48.67,39.3
29.7358381371394,62.3933333333333,50.8888888888889
99.4587382802689,112.016921428571,47.9278571428571
16.0,16.0,0.0
123.498148588665,132.369047619048,43.9523809523809
70.1315564557636,74.825,129.0
121.444538637811,139.092105263158,57.0
94.8691132812589,95.825,117.25
66.0588323429291,80.29,14.0
99.6900604942152,112.043857142857,52.8778571428571
13.315477529709,36.26,39.4
12.1956235014484,20.5714285714286,20.7142857142857
77.0104310064698,107.822307692308,29.3076923076923
91.1592562015575,111.902684563758,24.6979865771812
87.4890062452212,111.169901065449,28.8051750380518
91.2841213333802,109.268,26.655
84.1528965700595,105.442255111745,31.0924869234427
49.5392285827661,49.54,186.76
56.5989560069005,64.36,80.4
78.5836141242424,79.2708609271523,87.7284768211921
28.1670606624733,45.674,52.41
42.393820299082,50.2666666666667,23.0
11.3895904928409,27.0,12.8
137.043124859341,147.085714285714,14.5714285714286
39.8413027948606,42.345,136.305
103.334232075193,113.147116875793,43.6768645143099
29.4988958375337,30.111,152.83
48.958507884107,80.2028571428572,49.3
84.0815293299883,107.243694060212,23.9218877135883
108.583969283726,117.4,104.25
1.99290714007243,7.11428571428571,90.2142857142857
43.846034935037,44.755,139.83
87.9240450935373,109.969085271318,38.5973643410853
105.721794603381,111.716,53.0
143.821176227099,161.4,84.0
123.426488533594,123.47,5.5
48.7186241761926,48.9333333333333,45.3333333333333
174.842270255647,176.568333333333,73.35
125.669520541798,140.4,67.0833333333333
37.2691266456865,75.390625,54.625
66.491001505187,103.98175,43.45
89.9629157631912,110.738461538462,21.0
66.3412434773833,103.092763157895,22.7368421052632
110.495766012765,117.243781094527,95.0845771144279
87.2812007633836,109.514461538462,34.7430769230769
82.0936316807767,108.466120049505,20.9429146039604
66.5299796414937,106.06,29.4761904761905
57.5861617065252,83.525,72.0
103.94732073931,113.271428571429,55.4985714285714
101.503371823326,112.335178571429,50.9142857142857
1.5,1.5,92.0
83.8088590962061,108.750307692308,35.9384615384615
103.888519323092,113.242857142857,48.7142857142857
1.66072029933388,2.1235,99.1
33.7383944070933,44.2277108433735,46.0602409638554
1.55104515858919,1.911,203.86
108.614645713452,115.87,76.6
91.1947448542109,111.969733333333,38.2653333333333
28.4406595418744,60.99,27.6666666666667
85.7676777704034,109.108617760618,37.8749034749035
60.0271403529167,83.01,12.1
85.1371802476517,108.515519937451,38.8037529319781
55.4799253344018,67.6777777777778,51.7777777777778
118.846441018678,124.317274939173,42.7834549878345
99.6154906336656,111.98365,50.7864285714286
84.9427452743085,109.056136363636,26.2045454545455
71.6594771845934,87.7,50.25
89.1265007409089,110.742857142857,21.1071428571429
86.9891026087912,87.3627,197.238
36.1730557170467,64.8075,54.25
89.6427276492197,110.492248062016,21.5503875968992
128.027590199744,148.673570019724,35.9763313609467
85.5280999104976,108.274570982839,38.2839313572543
86.6009377713731,108.52627388535,32.0382165605096
61.014076747727,63.9,82.3333333333333
88.7921152932798,109.833860759494,31.25
51.4952527986598,108.797716894977,47.0776255707762
92.2112984430733,92.5925,138.525
68.2297924290838,104.543875,37.275
102.189134290019,116.834270833333,23.15625
37.8268494462772,82.71625,51.75
89.4975305906142,94.055,99.87
101.0742314352,112.204428571429,52.7157142857143
80.9166299969133,108.5254,29.7474545454545
75.4205850402606,78.9875,146.955
111.164297758498,117.45,76.5
57.5232950962068,73.0,57.95
56.8870466820432,80.9314285714286,69.5714285714286
97.3435226590241,111.737071428571,48.5568571428571
92.4565509690541,102.17,80.1
73.4456658015237,106.745466666667,22.6133333333333
88.5048461919543,109.61008443524,21.3477776007647
83.8177102627257,107.724069675376,39.5011876484561
60.6524135059113,83.5142857142857,65.4285714285714
25.2692764002179,33.22,74.6
56.3652290755322,97.98,37.1428571428571
66.0940269997021,97.7000333333333,28.7866666666667
80.6784293713205,109.724615384615,29.6615384615385
71.0483979680559,105.862066666667,29.0106666666667
103.613789917385,116.7,6.33333333333333
136.828114176409,144.85223880597,59.1641791044776
26.7741491369802,66.1429285714286,55.7142857142857
151.05718405283,151.4717,175.19
88.1844017517991,110.023739956172,21.5850986121256
80.8753217303648,109.847692307692,18.5384615384615
9.80964507075539,12.163,165.53
128.074852087853,147.133333333333,79.1166666666667
27.5429120501376,71.6338461538462,58.0
76.6178411855983,105.828323071351,24.7555233611011
63.6279226418642,91.9455,52.15
30.0451758965018,63.5845714285714,52.3428571428571
56.7631855835796,79.1053571428571,59.0357142857143
75.1839587181876,106.888769230769,28.6769230769231
96.9983566293431,111.472285714286,43.8857142857143
56.3652290755322,97.98,37.1428571428571
68.4528515295643,104.333566666667,28.632
100.045360810896,112.02825,50.6678571428571
91.2169497293161,111.507946768061,31.6045627376426
140.783059117391,148.682,66.48
36.4892321750871,62.74,92.3
38.9836234948036,74.690125,40.5375
32.7428579753431,32.88,32.0
43.2068412151237,47.1311827956989,88.6989247311828
88.2345437457236,109.953846153846,30.7692307692308
89.8772483875943,111.994766058684,32.53766851705
101.529503101315,101.95,15.0
4.82422647716039,17.6333333333333,33.0
91.4027363891951,111.762857142857,31.7071428571429
32.0309788906484,42.8836,55.2544
50.9045899923877,96.9516923076923,20.6153846153846
61.3977240181197,102.527932960894,19.9553072625698
73.5386962469988,90.775,84.0
45.5038764005874,90.5019917838914,44.9396240507905
63.1953309990088,100.225,43.95
70.7060521840694,107.433050293926,24.1345525800131
85.1171392490583,103.47,26.5
74.3058040302531,99.837,40.59
