range_FusionHeat,wtd_mean_FusionHeat,wtd_range_ElectronAffinity
12.878,5.11251987767584,74.7706422018349
12.878,5.29750702028081,73.3970358814352
16.778,5.80563493312352,72.7989771833202
19.678,5.9839344773791,73.3970358814352
16.578,5.81630830039526,72.4683794466403
12.878,5.07392761605035,72.7989771833202
21.778,6.06569230769231,74.3538461538461
12.878,5.36099371069182,72.8537735849057
12.878,4.86242553191489,75.1823708206687
12.878,4.98691228070175,74.9256292906178
12.878,3.83471428571429,81.2886428571429
12.878,3.83471428571429,81.2886428571429
16.978,5.43244689221086,73.4213217938631
12.878,4.89239631336406,76.5184331797235
12.878,5.34531126871552,73.7039952718676
19.778,5.54814516129032,71.914
15.978,5.40355971896956,74.1170960187354
16.978,5.40619496855346,74.2202044025157
12.978,5.29163565891473,76.1856976744186
13.578,5.25870769230769,76.5243692307692
13.578,9.59089743589744,45.3217521367521
12.878,5.28928682170543,73.8255813953488
12.878,5.36199515347334,72.9120920840065
12.878,5.26740506329114,73.4785443037975
13.578,5.25838461538462,76.5323076923077
13.578,5.25838461538462,76.5323076923077
13.578,5.26646153846154,76.3338461538462
12.878,5.25030769230769,74.3538461538461
13.578,5.25273076923077,76.6712307692308
13.578,5.25273076923077,76.6712307692308
13.578,5.25596153846154,76.5918461538461
12.878,8.57974440894569,42.0191693290735
12.878,5.13237148217636,58.3705440900563
12.878,9.47341636003397,47.8280498160204
12.878,9.47341636003397,47.8280498160204
12.878,9.34611304954641,45.8897418004187
12.878,9.5390763968073,50.5171037628278
12.878,9.51664723446609,49.598535475615
12.878,9.49432624113475,48.6843971631206
12.878,9.56028571428571,46.9714285714286
12.878,9.36028571428571,46.9714285714286
19.678,10.7745714285714,46.9714285714286
12.878,9.51742857142857,46.9714285714286
16.778,10.3602857142857,46.9714285714286
12.878,9.56028571428571,46.9714285714286
12.878,3.83471428571429,81.2886428571429
16.978,3.83764285714286,81.3475
16.978,3.84057142857143,81.2886428571429
16.978,3.84642857142857,81.2886428571429
16.978,6.575,35.380125
12.878,8.11133333333333,39.1066666666667
12.878,8.1002,35.196
12.878,9.56028571428571,46.9714285714286
18.478,9.68028571428571,48.6214285714286
18.478,9.80028571428571,45.8571428571429
18.478,9.92028571428571,43.0928571428571
18.478,10.0402857142857,40.3285714285714
18.478,10.1602857142857,37.5642857142857
18.478,10.2802857142857,34.8
12.878,8.977,39.3216666666667
12.878,9.10875,29.3945
12.878,10.2767777777778,52.4288888888889
12.878,8.977,39.3216666666667
12.878,3.74737410071942,82.0089928057554
12.878,5.25030769230769,74.3538461538461
15.978,5.3673828125,74.89321875
20.278,5.24689706987228,77.1964537941397
12.878,5.3529262166405,72.9631083202512
13.578,5.27861252900232,76.3481051817479
13.578,5.28415170278638,76.2569659442724
13.578,5.28686068111455,76.1904024767802
13.578,5.28835730858469,76.1086620262954
13.578,5.27184615384615,76.2015384615385
12.878,5.26824903325599,76.2045630317092
12.878,5.2589682907966,76.0344160866203
12.878,5.24818125484121,75.5906274206042
12.878,5.19875134719015,75.6639722863741
12.878,5.17646153846154,75.3769230769231
16.978,5.33295571095571,75.1845376845377
16.978,5.38487051482059,74.0366614664587
15.978,5.29409302325581,76.1198449612403
15.978,5.29343962848297,76.0712074303406
15.978,5.34508892355694,75.298751950078
15.978,5.36525798908807,74.8429462197973
15.978,5.3693602484472,74.5993788819876
16.978,5.35677255204318,74.1962220508867
12.878,5.28000156128025,75.7435597189696
12.878,5.2429538702111,75.6274433150899
12.878,5.21752590266876,75.3532182103611
12.878,5.30900389105058,73.5583657587549
12.878,9.36028571428571,46.9714285714286
12.878,9.36028571428571,51.1991428571429
12.878,9.36028571428571,51.0125714285714
12.878,9.36028571428571,50.826
12.878,9.36028571428571,50.6394285714286
12.878,9.36028571428571,50.4528571428571
12.878,4.060125,70.503375
12.878,4.00734939759036,65.9924096385542
12.878,8.977,39.3216666666667
12.878,8.977,39.3216666666667
12.878,5.25030769230769,74.3538461538461
16.778,5.68107692307692,74.3538461538461
12.878,5.02723076923077,74.3538461538461
12.878,5.25030769230769,74.3538461538461
12.878,9.26028571428571,46.9714285714286
12.878,5.328875,73.2890625
12.878,8.946,46.9714285714286
12.878,8.977,39.3216666666667
12.878,3.84685714285714,81.242
12.878,4.86685714285714,79.6628571428571
13.578,4.49493333333333,85.2936
12.878,4.86685714285714,79.6628571428571
19.678,5.90415384615385,74.3538461538461
19.678,5.66953846153846,75.7403846153846
19.678,5.54753846153846,75.2253846153846
19.678,5.43492307692308,74.75
19.678,5.31292307692308,75.265
19.678,5.20030769230769,75.7403846153846
12.878,4.96569230769231,74.3538461538461
13.578,9.57028571428571,49.4271428571429
13.578,9.58028571428571,47.4685714285714
13.578,9.59028571428571,45.51
13.578,9.60028571428571,43.5514285714286
16.978,9.61885714285714,48.0514285714286
16.978,9.67742857142857,44.7171428571429
15.978,9.60457142857143,48.7414285714286
15.978,9.69314285714286,43.4528571428571
15.978,9.73742857142857,40.8085714285714
12.878,9.47814285714286,49.6514285714286
12.878,9.396,47.9171428571429
12.878,9.51742857142857,46.9714285714286
12.878,9.56028571428571,46.9714285714286
12.878,9.56028571428571,46.9714285714286
12.878,3.83471428571429,81.2886428571429
12.878,5.21564615384615,76.5904615384615
12.878,5.16365384615385,76.38
12.878,5.077,76.0292307692308
12.878,5.25805546995378,74.248844375963
13.578,5.25676923076923,76.572
12.878,5.14261538461539,74.3538461538461
12.878,5.08876923076923,74.3538461538461
12.878,8.946,46.9714285714286
12.878,8.92028571428571,47.4128571428571
12.878,8.93571428571429,47.148
12.878,8.90485714285714,47.6777142857143
35.778,9.65842857142857,50.5572857142857
35.778,9.75657142857143,49.7288571428571
35.778,9.90378571428571,48.4862142857143
35.778,10.051,47.2435714285714
12.878,9.53564285714286,50.8654285714286
12.878,9.511,50.3451428571429
12.878,9.47403571428571,49.5647142857143
12.878,9.43707142857143,48.7842857142857
12.878,9.55,50.6832857142857
12.878,9.53971428571429,49.9808571428571
12.878,9.51917024320458,48.8256795422031
12.878,9.50885714285714,47.8735714285714
12.878,9.54814285714286,51.0321428571429
12.878,9.52385714285714,50.325
12.878,9.49957142857143,49.6178571428571
12.878,9.47528571428571,48.9107142857143
12.878,5.25030769230769,74.3538461538461
12.878,4.91953846153846,74.3538461538461
12.878,5.02723076923077,74.3538461538461
12.878,5.08876923076923,74.3538461538461
12.878,5.14261538461539,74.3538461538461
12.878,5.22723076923077,74.3538461538461
16.778,5.68107692307692,74.3538461538461
19.678,5.90415384615385,74.3538461538461
16.578,5.66569230769231,74.3538461538461
12.878,4.96569230769231,74.3538461538461
12.878,4.91514285714286,69.0428571428571
12.878,4.91514285714286,69.0428571428571
12.878,5.14261538461539,74.3538461538461
12.878,5.22723076923077,74.3538461538461
12.878,5.02723076923077,74.3538461538461
16.778,5.68107692307692,74.3538461538461
12.878,5.25030769230769,74.3538461538461
12.878,4.91953846153846,74.3538461538461
12.878,5.03553846153846,63.3923076923077
12.878,5.43666666666667,56.8
12.878,5.20476923076923,63.3923076923077
12.878,5.14261538461539,74.3538461538461
12.878,5.25861538461538,63.3923076923077
12.878,5.29321799844841,73.7723041117145
12.878,5.19639087452471,76.6961977186312
12.878,5.14739352896915,76.6128668171557
12.878,5.11371343283582,75.6134328358209
12.878,9.56028571428571,46.9714285714286
12.878,9.53975,50.9521428571429
12.878,9.51921428571429,50.5185714285714
12.878,9.49867857142857,50.085
12.878,9.47814285714286,49.6514285714286
12.878,9.43707142857143,48.7842857142857
12.878,9.396,47.9171428571429
12.878,9.31385714285714,46.1828571428571
12.878,5.18075968992248,73.8255813953488
13.578,5.19703875968992,75.8209302325581
15.978,5.25285271317829,74.7046511627907
12.878,5.28928682170543,73.8255813953488
12.878,4.98586666666667,75.7936
16.978,5.408,74.3538461538461
12.878,4.79338473341005,75.0109321058688
12.878,4.80818572524942,74.8664620107444
12.878,4.8300738177624,74.6176470588235
12.878,4.86995050270688,74.1044083526682
12.878,4.89393798449612,73.8255813953488
12.878,4.89354165096118,76.8724085940445
12.878,4.91343072857682,76.7733106832767
12.878,4.94588172858226,76.4992418498863
12.878,4.99131297709924,76.0458015267176
12.878,5.02813732259302,75.7144227080936
12.878,5.06346435452794,75.4055876685935
12.878,5.15268398930073,75.3868933893771
12.878,5.16001526717557,75.7213740458015
12.878,5.20724212144504,75.6398923904689
12.878,5.24152913932844,75.7381319953686
12.878,5.25270987654321,76.1458333333333
12.878,5.24243093497499,76.4197768372451
12.878,5.25538473400154,76.3878180416345
12.878,5.26972200772201,74.0907335907336
12.878,5.2736228748068,74.0378670788253
12.878,5.26644015444015,76.3812741312741
12.878,5.2826976744186,76.0290697674419
12.878,5.27940310077519,75.9331395348837
12.878,5.27610852713178,75.8372093023256
12.878,5.24346718146718,75.7123552123552
12.878,5.21107692307692,75.5884615384615
12.878,5.17893486590038,75.4655172413793
12.878,5.15456880733945,75.3612385321101
12.878,9.36028571428571,46.9714285714286
13.578,9.36778571428571,49.9167857142857
13.578,9.37528571428571,48.4478571428571
13.578,9.38278571428571,46.9789285714286
13.578,9.39028571428571,45.51
12.878,9.56028571428571,46.9714285714286
12.878,9.56028571428571,46.9714285714286
12.878,8.83171428571429,46.9714285714286
12.878,8.851,51.2475
12.878,8.88957142857143,50.9710714285714
12.878,8.90885714285714,50.8328571428571
12.878,8.94742857142857,50.5564285714286
15.978,5.28242944785276,75.9325153374233
12.878,9.4402,35.196
12.878,9.09525,29.49125
15.978,5.27300308641975,76.3768518518518
15.978,5.27986430223593,76.2016191210486
15.978,5.27441749808135,76.1316193399847
15.978,5.30787374903772,75.5508083140877
15.978,5.27905568268497,75.7906178489702
16.978,5.26535126825519,76.2578785549577
16.978,5.36086292834891,74.5852803738318
16.978,5.39265217391304,73.7189440993789
16.978,5.46373106646059,74.0378670788254
12.878,3.81542387419585,81.3289063616869
12.878,3.82079897054618,81.3014869888476
12.878,3.83222044088176,81.2033638705983
12.878,3.8335,81.2933071428571
12.878,3.83471428571429,81.2886428571429
12.878,3.86193394600804,80.9393954623779
12.878,3.88045932325414,80.7380705543556
12.878,3.90051466551076,80.4955931223812
12.878,3.90968985968465,80.4049472009258
12.878,4.86611023622047,73.8661417322835
12.878,4.83894915254237,74.4869029275809
21.778,9.74957142857143,50.4660714285714
21.778,9.93885714285714,49.5464285714286
21.778,10.1281428571429,48.6267857142857
21.778,10.3174285714286,49.1642857142857
21.778,10.5067142857143,49.7196428571429
21.778,10.696,50.275
21.778,10.8852857142857,50.8303571428571
12.878,3.82257142857143,81.2078571428572
12.878,6.571875,34.7945625
12.878,3.832888252149,81.1600286532951
12.878,6.533625,35.4209375
12.878,3.8450659025788,81.1132521489971
12.878,6.554875,35.3393125
12.878,3.85204291845494,81.1543633762518
12.878,6.58675,35.216875
12.878,3.8473767762308,81.0837519735898
12.878,3.8765664073754,80.8347018150389
12.878,3.90596703773312,80.5838513806563
12.878,5.2736228748068,74.0378670788253
12.878,5.29321799844841,73.7723041117145
12.878,5.31296573208723,73.5046728971963
12.878,5.31693374902572,73.4508963367108
12.878,5.34890196078431,73.0176470588235
12.878,5.36908661417323,72.744094488189
12.878,5.49361290322581,71.0564516129032
13.578,5.29566175329713,76.1094647013188
13.578,5.28686068111455,76.1904024767802
12.878,5.26250235478807,73.7307692307692
12.878,5.18955905511811,72.744094488189
12.878,4.78106833333333,80.5204166666667
20.778,5.32527102803738,75.8448598130841
20.778,5.36189071038251,75.555737704918
20.778,5.57900232018561,73.7320185614849
12.878,5.18030721003135,73.0721003134796
12.878,5.13411180124224,73.7189440993789
13.578,5.27861252900232,76.3481051817479
12.878,5.39488202692003,74.803325415677
12.878,3.859,81.1953571428571
12.878,7.174,44.41
12.878,3.88971428571429,81.242
12.878,5.25030769230769,74.3538461538461
12.878,5.25030769230769,76.4695692307692
12.878,5.25030769230769,76.4695692307692
12.878,9.26028571428571,46.9714285714286
12.878,5.08332295719844,73.5583657587549
12.878,5.07771095571096,73.7255244755245
12.878,5.05157528957529,74.2696911196911
12.878,5.03122367409685,74.6437355880092
12.878,5.02691174213354,74.8427475057559
12.878,5.0148844682479,75.1325554705432
12.878,6.86475,34.955675
12.878,5.34890196078431,73.0176470588235
12.878,5.36099371069182,72.8537735849057
12.878,5.4017147385103,72.3019017432647
19.678,5.90415384615385,74.3538461538461
12.878,4.9544,75.742
10.678,3.5163,83.4915
12.878,3.73307994389902,68.6570827489481
12.878,3.82257142857143,81.3352857142857
12.878,3.859,81.1953571428571
12.878,9.09525,29.49125
12.878,9.4402,35.196
12.878,7.42025,29.49125
12.878,5.328875,73.2890625
12.878,9.56028571428571,46.9714285714286
12.878,5.25030769230769,74.3538461538461
12.878,5.01298013245033,75.2403973509934
12.878,4.72137219730942,78.3556950672646
19.478,8.86297520661157,38.996694214876
12.878,8.77266666666667,39.3216666666667
13.578,9.57828571428571,47.8602857142857
13.578,9.59028571428571,45.51
12.878,9.76413333333333,31.4573333333333
12.878,4.97689473684211,74.5926315789474
12.878,5.43060557768924,71.9103585657371
10.678,3.4596,83.646
12.878,5.22953846153846,75.2642307692308
12.878,5.28928682170543,73.8255813953488
12.878,5.32090795631825,73.3970358814352
12.878,5.38534913112164,72.5236966824644
12.878,5.4640208500401,71.4574979951884
12.878,5.468227929374,71.400481540931
12.878,4.42498039215686,75.2894117647059
12.878,5.4384,73.94
12.878,3.65333333333333,77.2783333333333
12.878,3.67222222222222,77.1066666666667
12.878,3.99257142857143,80.325
12.878,5.30504821150855,73.6119751166407
12.878,5.26582716049383,74.1435185185185
12.878,8.1002,35.196
16.978,9.58957142857143,49.7185714285714
16.978,9.61885714285714,48.0514285714286
12.878,9.51921428571429,50.5185714285714
12.878,9.47814285714286,49.6514285714286
12.878,8.946,46.9714285714286
16.978,8.97528571428571,49.7185714285714
16.978,9.00457142857143,48.0514285714286
12.878,8.90492857142857,50.5185714285714
12.878,8.86385714285714,49.6514285714286
12.878,9.36028571428571,46.9714285714286
16.978,9.38957142857143,49.7185714285714
16.978,9.41885714285714,48.0514285714286
12.878,9.31921428571428,50.5185714285714
12.878,9.27814285714286,49.6514285714286
12.878,9.51742857142857,46.9714285714286
16.978,9.54671428571429,49.7185714285714
16.978,9.576,48.0514285714286
12.878,9.47635714285714,50.5185714285714
12.878,9.43528571428571,49.6514285714286
19.678,10.7745714285714,46.9714285714286
19.678,10.8038571428571,49.7185714285714
19.678,10.8331428571429,48.0514285714286
19.678,10.7335,50.5185714285714
19.678,10.6924285714286,49.6514285714286
12.878,4.08107692307692,87.4839230769231
12.878,4.90674576271186,76.3312788906009
19.678,6.301670781893,69.5864197530864
19.678,6.20806158833063,70.7090761750405
19.678,6.22264987814785,70.534118602762
19.678,6.0521499605367,72.5789265982636
19.678,5.94376607281177,73.8787761425252
10.678,3.4596,83.646
12.878,3.82257142857143,81.3352857142857
12.878,3.83471428571429,81.2886428571429
12.878,3.84685714285714,81.242
12.878,3.87114285714286,81.1487142857143
12.878,5.25030769230769,74.3538461538461
12.878,5.25030769230769,74.3538461538461
12.878,5.26504891220491,74.1540657305971
12.878,5.39943541568812,64.5056364490371
12.878,5.2533922097956,76.2477824913228
12.878,5.24689402697495,76.2225433526012
12.878,5.23971956856703,76.095531587057
12.878,5.21915668946438,76.0356950741566
12.878,5.20971498771499,75.9398034398034
12.878,5.18853648824565,75.8907649896623
12.878,5.17801621662969,75.8106402508988
12.878,5.16643170526638,75.6346021554689
12.878,5.14546394267419,75.5865985668547
15.978,5.30918944099379,75.8649068322981
15.978,5.31726764934057,75.6636927851047
15.978,5.34945552977572,74.8619489559165
13.578,5.26,76.4926153846154
13.578,5.26969230769231,76.2544615384615
12.878,4.9544,75.742
12.878,4.9904,75.5646666666667
12.878,5.08573333333333,75.613
12.878,8.1002,35.196
12.878,7.42025,29.49125
12.878,3.99257142857143,80.325
12.878,4.04542857142857,80.9621428571429
12.878,3.79828571428571,67.2857142857143
12.878,9.151,38.9991666666667
16.778,9.66766666666667,38.9991666666667
19.678,9.90933333333333,38.9991666666667
16.578,9.651,38.9991666666667
12.878,8.89266666666667,38.9991666666667
21.778,10.0843333333333,38.9991666666667
12.878,9.201,38.9991666666667
12.878,8.776,38.9991666666667
12.878,8.70933333333333,38.9991666666667
12.878,8.826,38.9991666666667
12.878,8.84266666666667,38.9991666666667
12.878,8.95933333333333,38.9991666666667
12.878,9.026,38.9991666666667
12.878,9.08433333333333,38.9991666666667
12.878,4.00471428571429,81.0087857142857
12.878,4.91953846153846,74.3538461538461
12.878,4.91261538461538,74.4726923076923
12.878,4.90569230769231,74.5915384615385
12.878,4.89876923076923,74.7103846153846
12.878,9.56028571428571,46.9714285714286
12.878,8.1002,35.196
13.578,5.16580292532717,76.2034642032333
12.878,5.14640338722094,74.3013856812933
13.578,5.17029984544049,76.3061823802164
13.578,5.18667854376452,76.032455460883
13.578,5.16475808936826,76.2716486902928
12.878,5.02723076923077,74.3538461538461
12.878,9.36028571428571,46.9714285714286
13.578,9.364353041988,50.8178806055413
13.578,9.36528571428571,50.4064285714286
13.578,9.36728571428571,50.0147142857143
13.578,9.37028571428571,49.4271428571429
13.578,9.37528571428571,48.4478571428571
13.578,9.38028571428571,47.4685714285714
13.578,9.39028571428571,45.51
12.878,5.26582716049383,74.1435185185185
12.878,3.87293525179856,80.8012949640288
12.878,4.9544,75.742
21.778,5.04413333333333,75.7678
21.778,5.13386666666667,75.7936
21.778,5.2236,75.8194
21.778,5.31333333333333,75.8452
21.778,5.40306666666667,75.871
12.878,4.9148,75.7678
12.878,4.8752,75.7936
12.878,4.8356,75.8194
12.878,4.9544,75.742
12.878,4.9148,75.7678
12.878,4.8752,75.7936
12.878,4.8356,75.8194
12.878,4.9544,75.742
12.878,4.9148,75.7678
12.878,4.8752,75.7936
12.878,4.8356,75.8194
12.878,5.47244176706827,71.3433734939759
12.878,5.45144,71.628
12.878,5.328875,73.2890625
12.878,5.25030769230769,74.3538461538461
12.878,5.328875,73.2890625
12.878,5.26972200772201,74.0907335907336
12.878,9.29292730844794,35.2689489194499
12.878,4.67712962962963,78.8083333333333
12.878,8.977,39.3216666666667
12.878,4.93173333333333,75.742
12.878,4.90906666666667,75.742
12.878,4.8864,75.742
12.878,4.8788,75.742
12.878,4.8032,75.742
12.878,4.8788,75.742
12.878,4.8032,75.742
12.878,4.8788,75.742
12.878,4.8032,75.742
12.878,5.21569230769231,76.3346153846154
12.878,5.18107692307692,75.9384615384615
12.878,5.14646153846154,75.5423076923077
12.878,5.11184615384615,75.2953846153846
12.878,5.07723076923077,75.5346153846154
19.678,6.11729130087789,71.7976855546688
19.678,6.06598734177215,72.4129746835443
19.678,6.00196870109546,73.1807511737089
19.678,5.96154933954934,73.6655011655012
19.678,5.90415384615385,74.3538461538461
12.878,4.97346666666667,75.7926666666667
12.878,4.9544,75.742
12.878,4.99253333333333,75.7936
12.878,5.0116,75.8194
12.878,5.03066666666667,75.8452
12.878,5.04973333333333,75.871
12.878,5.0402,75.8581
12.878,5.26582716049383,74.1435185185185
12.878,5.2505050348567,75.8733539891557
12.878,5.21564833462432,75.4744384198296
12.878,5.19234161490683,74.9184782608696
12.878,5.12538201383551,75.3958493466564
12.878,5.1497519379845,74.7744186046512
12.878,5.09079323597233,75.4665641813989
12.878,5.25030769230769,74.3538461538461
12.878,5.08876923076923,74.3538461538461
12.878,5.21192366412214,74.8740458015267
12.878,3.83471428571429,81.2886428571429
12.878,9.16885714285714,33.4278571428571
12.878,9.14625,28.668875
12.878,9.21171428571428,33.4278571428571
10.678,3.4596,83.646
12.878,4.85880817610063,73.9740566037736
12.878,4.91211673151751,73.5583657587549
12.878,5.28928682170543,73.8255813953488
12.878,5.22918701700155,76.4142194744977
12.878,5.19360305343511,76.8969465648855
12.878,5.09835542168675,77.2981927710843
12.878,8.1002,35.196
12.878,3.79828571428571,67.2857142857143
12.878,3.82742857142857,81.1637142857143
12.878,3.83714285714286,81.2793142857143
16.978,3.84475714285714,81.2793142857143
16.978,3.85178571428571,81.2793142857143
12.878,4.9724,75.613
12.878,4.9724,75.613
12.878,4.9724,75.613
12.878,4.74836363636364,76.54
12.878,4.9544,75.742
12.878,5.07368421052632,74.5926315789474
12.878,9.09525,29.49125
12.878,5.08876923076923,74.3538461538461
12.878,9.1611,29.4090125
12.878,9.5346,35.3508
35.778,9.30853556485356,99.0589958158996
12.878,9.4874,35.2734
12.878,9.4402,35.196
12.878,9.43286432160804,35.372864321608
12.878,9.41040816326531,35.9142857142857
12.878,9.2563,35.196
12.878,9.28852941176471,34.5058823529412
12.878,9.14269230769231,33.8423076923077
12.878,5.25030769230769,74.3538461538461
12.878,5.24476923076923,76.6292307692308
12.878,5.23923076923077,76.5276923076923
12.878,5.22815384615385,76.3246153846154
12.878,5.21707692307692,76.1215384615385
12.878,5.206,75.9184615384615
12.878,5.19492307692308,75.7153846153846
13.578,5.25192307692308,76.6910769230769
13.578,5.25305384615385,76.6632923076923
13.578,5.25563846153846,76.5997846153846
13.578,5.26113076923077,76.4648307692308
12.878,5.25030769230769,74.3538461538461
12.878,9.7288,69.8874
12.878,10.2292727272727,50.2863636363636
12.878,5.21192366412214,74.8740458015267
12.878,9.58619718309859,46.3098591549296
10.678,2.9324,82.41
12.878,5.25030769230769,74.3538461538461
12.878,5.21564615384615,76.5904615384615
12.878,5.19831538461538,76.5203076923077
12.878,5.18098461538461,76.4501538461538
12.878,5.16365384615385,76.38
12.878,5.14632307692308,76.3098461538462
12.878,5.11166153846154,76.1695384615385
12.878,5.077,76.0292307692308
12.878,4.858,74.3538461538461
12.878,4.36842105263158,74.5926315789474
12.878,4.39870588235294,75.0570588235294
12.878,8.35388788426763,39.6282097649186
12.878,9.50355555555556,39.1066666666667
12.878,5.2736228748068,74.0378670788253
12.878,5.25030769230769,74.3538461538461
12.878,5.33686697965571,73.1807511737089
12.878,5.34488401253919,73.0721003134796
12.878,5.36099371069182,72.8537735849057
12.878,5.40993650793651,72.1904761904762
12.878,5.43891939345571,71.7976855546688
12.878,5.44725979216627,71.6846522781775
12.878,5.53647154471545,70.4756097560976
13.578,5.22635114503817,76.878320610687
12.878,3.83471428571429,81.2886428571429
12.878,3.83060714285714,81.4275
12.878,3.8265,81.4264285714286
12.878,3.82239285714286,81.4253571428572
12.878,3.81828571428571,81.4242857142857
12.878,5.48936502820306,71.1140209508461
12.878,5.29321799844841,73.7723041117145
12.878,5.38127387529597,72.5789265982636
12.878,5.42645859872612,71.9665605095541
12.878,5.45562690152122,71.5712570056045
13.578,5.25273076923077,76.6712307692308
13.578,5.25596153846154,76.5918461538461
13.578,5.25838461538462,76.5323076923077
13.578,5.26646153846154,76.3338461538462
12.878,5.17467307692308,76.7110384615385
12.878,5.18396153846154,76.7134615384615
12.878,5.19192307692308,76.7155384615385
