superconduct/table39.mean_Density,superconduct/table39.wtd_mean_Density,superconduct/table39.wtd_range_Valence,superconduct/table39.wtd_std_Valence
2172.10725,1363.82974051896,1.07385229540918,0.79940057463077
5035.80966666667,3006.7632291372,0.868458274398868,0.450401225688562
5401.0,6234.45945945946,2.64864864864865,1.56056216575698
4491.75,6062.78,1.97,1.25103956771958
13935.0,10930.6,2.8,0.0
5308.5,4891.72,1.84,0.427083130081252
2359.80966666667,1711.67598908595,1.31923601637108,1.37924913259206
4491.75,5877.0,1.9,1.36014705087354
4584.2858,3001.09546666667,0.933333333333333,1.04096109437385
5308.5,5148.2,0.4,0.489897948556636
4844.5715,3030.0288,1.01666666666667,1.02130091332357
6106.8858,3275.24371428571,1.13857142857143,0.506174125077487
10734.25,10442.9705882353,3.45,0.592477351267292
4584.2858,2953.4288,0.933333333333333,1.01980390271856
6694.5,6069.33333333333,2.33333333333333,0.471404520791032
5170.2858,2950.66176923077,1.00769230769231,0.266469355010596
9150.25,6751.9782535805,1.67648608516549,1.41505150300016
3389.025,5638.64896052632,0.842105263157895,0.455802844097073
5093.10725,3269.41021632025,0.810623556581986,0.28406362200459
3981.5715,2949.5488,1.06,1.02564884612403
2296.5286,1709.63371428571,1.40357142857143,1.37984304786258
4565.5715,2919.02722834646,1.06167979002625,1.01363405593559
4434.35725,3011.70228571429,1.12857142857143,0.448296093843234
4611.90483333333,3102.84638461538,1.06153846153846,0.293922664223735
4173.24,2793.2208,0.717647058823529,0.719092084232288
8395.5,6840.7875,3.125,0.565132727772866
6233.33333333333,6233.33333333333,0.666666666666667,0.816496580927726
3993.28125,3283.68515714286,1.01428571428571,0.519222338439607
4416.5,4718.66666666667,2.0,0.942809041582063
2857.56,4285.62728,2.48,1.01483988884947
8243.0,6615.78640776699,3.18446601941748,0.722241355860089
5038.23816666667,5511.06128571429,0.714285714285714,0.382993046241557
7237.0,8036.8,3.4,0.8
5154.0,4015.33333333333,0.333333333333333,1.4142135623731
1397.5,1685.0,2.33333333333333,1.4142135623731
4591.0,5057.875,2.0,1.99608992783391
9160.0,8445.0,1.375,0.5
6233.33333333333,6233.33333333333,0.666666666666667,0.816496580927726
5895.91842857143,3088.6288,1.02666666666667,0.934855900957765
5838.2858,5098.50725,1.15,1.11775444530541
5120.0,5691.42857142857,1.85714285714286,0.349927106111883
5488.2858,3358.65456862745,1.04705882352941,0.274901681071716
4963.4858,3141.7488,1.02666666666667,0.271293199325011
6936.25,6547.682,1.772,0.960495184787514
4164.35725,2971.15942857143,1.11428571428571,0.444696640464954
2152.66666666667,2206.0,1.53333333333333,0.573488351136175
9529.5,10476.3333333333,2.66666666666667,0.942809041582063
9298.0,8037.2,0.3,1.37477270848675
9291.66666666667,6761.31578947368,1.31578947368421,1.03939040305955
1681.143,841.286,1.16666666666667,0.897527467855751
4949.4858,2994.48228571429,1.11,0.44358868151402
2099.0,2219.33333333333,1.33333333333333,0.471404520791032
9555.0,7190.0,0.333333333333333,0.942809041582063
9640.25,6413.92,1.88,1.24273891063248
4716.6858,5593.70414285714,0.714285714285714,0.48968961431436
6596.347,2726.87,1.10588235294118,1.00043243245264
5287.4858,6125.63271428571,1.21428571428571,1.3343958351621
4434.35725,2961.47371428571,1.1,0.440952123830019
4816.6858,2948.26176923077,1.07230769230769,0.266469355010596
5058.0858,3024.21657142857,1.02857142857143,0.498159879261791
5531.0,7233.65,3.55,0.804673846971554
4949.4858,2976.90228571429,1.1,0.440952123830019
2276.629725,2118.11278372093,1.09302325581395,1.49634492485074
5710.23816666667,2989.2859375,0.958333333333333,0.907087735405028
5776.23816666667,5723.1715,1.64,1.40198272298754
1923.3633,1447.29015686275,2.07843137254902,1.4456712620523
5329.0858,5181.24725,1.3775,0.498591766879478
4619.06128571429,5535.09211111111,1.04444444444444,1.80315224667563
2330.0,2330.0,0.0,0.0
4786.40483333333,3069.21176923077,1.01923076923077,0.266469355010596
4271.75,5824.48,1.92,1.33026313186527
3861.06128571429,2505.631,1.04615384615385,0.328525484677886
4235.85725,3063.1549377494,0.802873104549082,0.270996438090178
5377.6858,5126.54666233766,1.29090909090909,1.08477014189746
9236.33333333333,8999.5,2.0,0.471404520791032
5292.8858,3169.80938610039,0.980694980694981,0.369649533433249
5255.60725,2898.1374,0.96,0.271293199325011
754.434633333333,2121.07279846154,3.73846153846154,0.42966892442366
4992.0,6534.1376,1.944,1.46969384566991
4877.10725,2518.82635714286,1.14257142857143,1.39946053017232
4527.44642857143,4853.1115925,1.247,1.13287662059908
4235.85725,2991.56352844895,0.830865159781761,0.26808080314762
5324.25,5437.81,2.3575,1.25159648050001
1896.0,2225.33333333333,3.76190476190476,0.63887656499994
2467.379725,1278.8588603352,0.885474860335196,0.97142870584143
4816.6858,2931.46176923077,1.05384615384615,0.266469355010596
5971.0858,5277.33225,1.1,1.09765374777295
5223.60725,2810.06657142857,1.05714285714286,0.505631550940131
5581.73816666667,2651.10529411765,1.05882352941176,0.911290199107627
6595.47633333333,4515.06674418605,1.32558139534884,1.74651007958312
4235.85725,3003.26202034429,0.826291079812207,0.268560286412058
6300.5,6300.5,1.0,1.0
4235.85725,3101.50382828283,0.787878787878788,0.272540152792566
8288.5,6904.0,1.6,0.816496580927726
5539.6858,3217.74328571429,1.05386416861827,0.273121426028818
7330.0,8214.41,3.585,0.433012701892219
14935.0,12393.3333333333,0.666666666666667,0.942809041582063
5511.0858,3116.26056596794,0.890258939580765,0.0
9787.33333333333,7152.63157894737,1.31578947368421,1.03939040305955
9185.0,8782.475,2.9925,1.01115960659037
5710.23816666667,5864.6286,1.15333333333333,1.30061523903113
5168.6858,5481.48985714286,0.814285714285714,0.383059647936912
10422.0,12911.6,1.5,0.3
5122.2858,5170.00225,1.3725,0.498591766879478
5000.47633333333,2519.388,0.571428571428571,1.39970842444753
4240.35416666667,4103.80318,2.28,1.79877736254379
4565.5715,5682.528625,1.1,1.28840987267251
6350.33333333333,5893.1,2.0,0.979795897113271
6011.54495,6580.7741364532,1.73672687465791,1.49326010435332
4716.6858,2969.13869230769,1.04615384615385,0.304696958774436
4779.2858,3232.21926275116,0.918083462132921,0.267034815195842
4584.2858,2929.03210743802,0.942148760330578,1.01622652224393
4029.75,5681.83967935872,1.87174348697395,1.40591981837538
8512.25,7639.0,3.09090909090909,0.717260629002705
5767.347,5729.21090476191,0.714285714285714,1.12992685333058
5889.66666666667,6173.2,1.0,0.489897948556636
4235.85725,3120.40672357724,0.780487804878049,0.273296525430433
5303.5715,5535.228625,1.17,1.3061010680648
9267.0,8164.6,1.6,0.0
7405.0,7238.57142857143,1.28571428571429,0.494871659305394
4015.85725,2712.79388888889,0.888888888888889,0.261891400439462
4011.5,4457.41,1.69,0.47021271782035
3573.0,3573.0,0.5,0.5
4617.8858,3014.33322685928,0.991057096996102,0.309124811677994
5578.10725,3365.46176923077,0.846153846153846,0.266469355010596
4810.21798,3818.552475,1.13,1.49385407587221
11595.0,11378.0597014925,3.47761194029851,0.262788311368045
8197.0,9572.8,0.2,0.8
5316.60725,3285.00023076923,0.846153846153846,0.266469355010596
10291.0,9464.48,2.56,0.598665181883831
5139.48985714286,3743.20325,0.996625,0.672784779387138
6463.0858,3184.4845,0.84,0.829216497665115
5392.8858,3165.67715384615,1.06769230769231,0.266469355010596
6703.5,5971.33333333333,1.33333333333333,0.0
5174.2858,6070.1429,0.4,0.4
6090.2858,3066.15407692308,0.961538461538461,0.319485533189157
4654.35725,2984.09657142857,1.10285714285714,0.441712807242028
4637.63271428571,5421.847,0.642857142857143,0.57476703355111
11380.0,14015.0,2.5,0.0
4617.8858,3019.16540625,1.0390625,0.280271736166439
4716.6858,2940.59763636364,1.03030303030303,0.336076863830588
12553.3333333333,6899.05882352941,2.01176470588235,1.27254750898729
3388.70378,2775.26804757773,0.932754880694143,0.372552241517967
5329.0858,2986.36514285714,1.13428571428571,0.444696640464954
5170.2858,2950.86176923077,1.01538461538462,0.266469355010596
4926.90483333333,5644.591125,1.165,1.30650057405269
8805.0,11230.5,5.45,0.217944947177034
6476.23816666667,5939.33816666667,1.15833333333333,1.31969588247529
4963.4858,3027.91839873418,1.02689873417722,0.281872153203331
4434.35725,2861.01657142857,1.04285714285714,0.424444414764159
4654.35725,2961.50228571429,1.08571428571429,0.43705881545081
3914.6858,2909.55118798151,0.967642526964561,0.266657446839396
7470.5,6173.8145,2.937,0.0
3950.025,4937.1145925,1.2225,1.1326931402635
2804.625,2523.63872380952,0.676190476190476,0.329364123157916
4617.8858,3191.37546666667,1.02666666666667,0.271293199325011
5386.2858,5584.553625,1.0,1.31695671910659
7257.0858,3560.31729268293,0.951219512195122,0.439024390243902
6946.5,7758.25,2.75,0.433012701892219
4491.75,5993.776,1.944,1.29308313731175
5137.0715,5607.877375,1.21625,1.2968224386939
6394.48985714286,5894.7315,1.49,1.35359603361646
3536.85725,2462.4614,1.126,1.26385283953473
4596.2858,2418.23266666667,1.29333333333333,0.353773310971243
4235.85725,3082.82867871486,0.795180722891566,0.271789948846404
4816.6858,3155.01546666667,1.06533333333333,0.249443825784929
7705.5,7307.33333333333,1.33333333333333,0.0
4997.90483333333,2921.859,1.06938461538462,0.278423276164295
4584.2858,5536.428625,1.0,1.29903810567666
6567.5715,3459.0288,0.933333333333333,0.249443825784929
6982.6858,3689.8345,0.995,0.0
4733.4858,2950.67371428571,1.1,0.440952123830019
3169.225,3961.113925,1.225,1.12888219048756
6928.0,6928.0,0.666666666666667,0.816496580927726
13565.0,17292.5,4.0,0.866025403784439
5511.0858,3104.78084275184,0.894348894348894,2.2204460492503094e-16
6319.0,6190.0984,1.0944,0.897870903860906
4235.85725,2966.14507418856,0.84080370942813,0.267034815195842
4434.35725,2936.35942857143,1.08571428571429,0.43705881545081
6948.66666666667,7986.0,2.5,1.21335164821342
5224.2858,3139.15407692308,0.984615384615385,0.368990306314199
7794.0,8217.04,3.88,0.942549733435854
5093.10725,3250.00792307692,0.823076923076923,0.278308500232701
6994.2,6159.6824,1.9848,1.20621663062652
4975.4858,2931.93942857143,1.138,0.43705881545081
3799.5715,2959.49657142857,1.13542857142857,0.440952123830019
5331.23816666667,3078.41546666667,1.03666666666667,1.04168133323008
2804.625,2467.45372,0.786666666666667,0.290898989723619
4654.35725,5171.67225,1.23125,0.49710254223852
4164.35725,2938.33085714286,1.1,0.440952123830019
4235.85725,3026.93578233438,0.817034700315457,0.269526932028944
4033.4858,3048.23131303007,1.01310717039322,0.278600393807237
2099.0,2219.33333333333,1.33333333333333,0.471404520791032
9770.0,18110.3,4.51,0.542586398650021
7205.0,7532.8125,0.375,0.0
4212.1392,3672.2392,2.2,1.98997487421324
4716.6858,3054.39600389105,0.941634241245136,0.39916945068427
4235.85725,3030.27993952313,0.81572714353387,0.269663087313942
4272.23816666667,2882.30792307692,1.04923076923077,0.240315374643282
7540.5,8055.25,2.75,0.433012701892219
2379.47633333333,1428.2574,0.8,0.8
6021.4858,2951.12514285714,1.12571428571429,0.481025689839653
1681.143,1325.23942857143,0.99,1.04730850375657
3950.025,4937.1172625,1.2125,1.14775596273772
4816.6858,2955.42328571429,1.06409266409266,0.266940324593724
5122.2858,2960.23257142857,1.13942857142857,0.441561145140692
5122.2858,2980.78942857143,1.14071428571429,0.444328776048198
11860.0,17861.3793103448,5.27586206896552,1.5109587793246
6567.5715,2894.09770588235,1.03529411764706,0.211764705882353
6591.33333333333,7086.0,1.5,0.433012701892219
12610.0,15357.2,3.4,0.0
2804.625,2501.29528421053,0.863157894736842,0.24324673701666
6393.06128571429,5497.16908333333,0.665,1.05772160798577
4816.6858,2949.66176923077,1.07384615384615,0.266469355010596
6694.5,5756.75,3.25,0.433012701892219
5710.23816666667,5779.02042857143,0.666666666666667,1.11326774828209
4825.5715,3484.5355060241,0.975903614457831,0.662239741192661
4565.5715,3050.8288,1.0,1.02252411001186
2099.0,2219.33333333333,1.33333333333333,0.471404520791032
7261.33333333333,8237.425,3.7125,0.467540105231626
4250.5715,5548.43271428571,0.8,0.363935405795914
4682.4858,5019.80725,1.15,1.24398553046247
4584.2858,2914.77836508981,0.947299164418712,1.01412561412799
5455.35725,5595.20156410256,0.820512820512821,1.08483055391314
4235.85725,2975.33799224806,0.837209302325582,0.2674137722583
6146.0,6146.0,0.0,0.0
12252.25,9038.78571428571,1.92857142857143,1.04978131833565
5927.0,7098.639375,3.733125,0.86602337403502
4516.33333333333,5305.06363636364,2.55909090909091,1.92570691109473
4963.4858,2990.08728125,1.0390625,0.280271736166439
5928.40483333333,2782.65836842105,1.07894736842105,0.765332473513211
4733.4858,2829.48854545455,1.07727272727273,0.374027665039467
6346.5,6497.57142857143,1.05494505494505,1.49264590189078
3950.025,4937.1172625,1.2125,1.14775596273772
5093.10725,3231.13734621329,0.84080370942813,0.267034815195842
5504.0,3379.51020408163,2.16326530612245,0.549127512125458
4654.35725,2984.09657142857,1.10285714285714,0.441712807242028
9693.33333333333,8689.68253968254,2.06349206349206,0.958971902666236
6501.35725,3570.51773584906,0.792452830188679,0.0
2472.5,2471.22194513716,1.51122194513716,1.49999533584265
10025.5,9195.63529411765,2.77647058823529,0.848365005991527
3698.6858,3026.1708734988,1.00720576461169,0.244844194376908
6303.75033333333,8790.95861028278,2.16349614395887,0.938765389635405
5100.66666666667,3375.65957446809,2.08510638297872,0.556455184281788
6728.0,6437.0,1.5,0.0
8212.0,7664.625,0.9375,0.3903123748999
4164.35725,2940.34948575972,1.07474338586092,0.438759148886759
5505.40483333333,2650.41521052632,1.07894736842105,0.765332473513211
4816.6858,2931.46176923077,1.05384615384615,0.266469355010596
5695.0,6142.9332,2.9796,4.44089209850063e-16
5531.0,7502.5075,3.4575,0.649418008681619
5041.4858,2903.49657142857,1.10857142857143,0.462151137042189
5737.0,5719.33333333333,0.5,0.687184270936277
4235.85725,2993.89592667707,0.829953198127925,0.268176496687536
4643.5715,2925.91326518615,1.02677988242978,1.07644957251549
5687.2858,3117.05980229226,1.07736389684814,0.729112358166159
5384.35725,3462.49546666667,0.866666666666667,0.249443825784929
11500.0,11500.0,0.0,0.0
6650.0,6326.0,2.8,0.4
5447.85725,3358.96015773116,0.834498834498835,0.267699039268877
4975.4858,2968.91942857143,1.14,0.442467570586148
4654.35725,2983.34342857143,1.10228571428571,0.441561145140692
12409.0,10311.1173333333,1.968,0.935677057298914
4882.6858,5469.147,0.805714285714286,0.389285058977168
8194.33333333333,6095.71428571429,3.56900726392252,0.709653796113939
4434.35725,2942.38685714286,1.08914285714286,0.438006989041248
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4157.143,2283.67371428571,0.857142857142857,0.0
6982.6858,3689.8995,0.9975,0.0
4637.63271428571,3022.88808794788,1.04885993485342,0.481269669361324
4188.90483333333,2940.86176923077,1.04615384615385,0.31902217466658
6194.8,5611.5,0.75,0.687184270936277
4884.33333333333,6060.6,1.8,1.5
8837.25,7595.5,1.89428571428571,0.693756411994638
9935.66666666667,9935.66666666667,1.33333333333333,1.69967317119759
12602.0,18630.2,4.6,0.435889894354067
5170.2858,2951.46176923077,1.03846153846154,0.266469355010596
4428.85725,3027.9507325228,0.844984802431611,0.308327164812541
4235.85725,2998.57165625,0.828125,0.268368188083089
5035.80966666667,3031.6219549344,0.859098687963491,0.451521694131315
4565.5715,2926.56881623277,1.07350689127106,0.370113621388425
4235.85725,2952.46176923077,0.846153846153846,0.266469355010596
4919.02083333333,5158.2445925,1.23,1.13390641148201
5050.33333333333,5750.4,1.6,1.2
5632.4858,3257.831,1.06769230769231,0.266469355010596
6025.0,6085.5,1.5,0.0
14368.0,17108.6666666667,3.0,1.4142135623731
5303.5715,5536.128625,1.23,1.30092274943595
9405.0858,3592.75054302671,0.967359050445104,0.541492213379663
4716.6858,3026.14958596762,0.951426368542791,0.397455479966782
