entropy_Density,gmean_Density,mean_Density
1.01540712310099,669.556587809389,4235.85725
1.03312880053102,724.953210852388,4654.35725
0.995982779568411,674.484751445268,4434.35725
1.29818708732989,986.177796256656,4448.8858
1.30985742742169,1048.0595282037,4769.4858
1.30945072644508,1082.73826803862,4985.4858
1.30856430686073,1091.04290370734,5041.4858
1.30681469030341,1102.59695980625,5122.2858
1.30026419005146,1129.94085056073,5327.4858
1.30020285201444,1130.14391299645,5329.0858
1.30957873721684,1081.22816694619,4975.4858
1.31030864728841,1065.64198894511,4875.4858
1.30986654540629,1077.26192960319,4949.4858
1.30896893789833,1087.60356324089,5018.0858
1.30667933681294,1103.35208728778,5127.6858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.01540712310099,669.556587809389,4235.85725
1.24322962706058,830.005641443333,3780.6858
1.01702957712381,230.164852160458,3389.3286
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.03227077724971,771.937882361276,5093.10725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.0273100853899,792.904348559951,5316.60725
1.31785557832121,1096.89799417711,4968.8858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.31260980008452,1114.874531278,5102.6858
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.01540712310099,669.556587809389,4235.85725
0.980642980506267,757.545478556243,5342.85725
0.980642980506267,757.545478556243,5342.85725
1.02538153140938,798.942947407027,5384.35725
1.0273100853899,792.904348559951,5316.60725
1.03227077724971,771.937882361276,5093.10725
1.01540712310099,669.556587809389,4235.85725
1.02662160472379,696.75085366071,4428.85725
1.03227077724971,771.937882361276,5093.10725
1.01540712310099,669.556587809389,4235.85725
1.03430323226115,737.145436258023,4760.35725
1.01540712310099,669.556587809389,4235.85725
1.30954321277507,1123.53310024957,5170.2858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
0.995982779568411,674.484751445268,4434.35725
1.30020285201444,1130.14391299645,5329.0858
1.30020285201444,1130.14391299645,5329.0858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.02538153140938,798.942947407027,5384.35725
1.01547149006152,112.559399711834,3388.70378
1.01547149006152,112.559399711834,3388.70378
1.01547149006152,112.559399711834,3388.70378
1.01540712310099,669.556587809389,4235.85725
1.02662160472379,696.75085366071,4428.85725
1.03227077724971,771.937882361276,5093.10725
1.02888999364195,787.346797473557,5255.60725
1.0273100853899,792.904348559951,5316.60725
1.02538153140938,798.942947407027,5384.35725
1.02342186079968,804.481046872304,5447.85725
1.03430323226115,737.145436258023,4760.35725
1.01899345593772,815.49564606351,5578.10725
1.01540712310099,669.556587809389,4235.85725
1.03449529359397,749.188915504209,4870.35725
1.03401612116771,758.189874542393,4956.10725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
1.30954321277507,1123.53310024957,5170.2858
1.32221306724433,1074.9034884109,4816.6858
1.29235288127566,1160.87358074319,5486.6858
1.13435236823687,1339.41540404257,7678.6858
1.30961869274625,1123.33122563403,5168.6858
1.30954321277507,1123.53310024957,5170.2858
1.32055933909268,1084.66081355735,4882.6858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.01540712310099,669.556587809389,4235.85725
1.12117969382665,640.177765654808,3495.6858
1.12117969382665,640.177765654808,3495.6858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.01540712310099,669.556587809389,4235.85725
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01632733075718,202.541955900169,3389.025
1.01540712310099,669.556587809389,4235.85725
1.03227077724971,771.937882361276,5093.10725
1.02538153140938,798.942947407027,5384.35725
1.02888999364195,787.346797473557,5255.60725
1.0273100853899,792.904348559951,5316.60725
1.01540712310099,669.556587809389,4235.85725
0.995982779568411,674.484751445268,4434.35725
1.30020285201444,1130.14391299645,5329.0858
1.30020285201444,1130.14391299645,5329.0858
1.30020285201444,1130.14391299645,5329.0858
1.30020285201444,1130.14391299645,5329.0858
1.16506544127006,962.364248380021,5174.2858
1.16506544127006,962.364248380021,5174.2858
1.01540712310099,669.556587809389,4235.85725
1.31616303355153,980.409117886402,4290.0858
1.31616303355153,980.409117886402,4290.0858
1.31616303355153,980.409117886402,4290.0858
1.31616303355153,980.409117886402,4290.0858
1.31616303355153,980.409117886402,4290.0858
1.31616303355153,980.409117886402,4290.0858
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.30957873721684,1081.22816694619,4975.4858
1.01540712310099,669.556587809389,4235.85725
1.30961869274625,1123.33122563403,5168.6858
1.32198753412948,1076.40475611897,4826.6858
1.01540712310099,669.556587809389,4235.85725
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30954321277507,1123.53310024957,5170.2858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.01540712310099,669.556587809389,4235.85725
1.03227077724971,771.937882361276,5093.10725
1.26973066664085,986.409015741245,4600.4858
1.26973066664085,986.409015741245,4600.4858
1.26973066664085,986.409015741245,4600.4858
1.26973066664085,986.409015741245,4600.4858
1.26973066664085,986.409015741245,4600.4858
0.863421197328189,525.353993508459,4018.85725
0.863421197328189,525.353993508459,4018.85725
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.01540712310099,669.556587809389,4235.85725
1.0273100853899,792.904348559951,5316.60725
1.03401612116771,758.189874542393,4956.10725
1.01540712310099,669.556587809389,4235.85725
1.02662160472379,696.75085366071,4428.85725
1.01540712310099,669.556587809389,4235.85725
1.03449529359397,749.188915504209,4870.35725
1.16177435651007,874.164786339504,4584.2858
0.995982779568411,674.484751445268,4434.35725
1.01540712310099,669.556587809389,4235.85725
1.33629326992003,1228.30145255842,5649.2858
1.01540712310099,669.556587809389,4235.85725
1.02538153140938,798.942947407027,5384.35725
1.32946591240517,1217.65901334405,5621.4858
1.32946591240517,1217.65901334405,5621.4858
1.32946591240517,1217.65901334405,5621.4858
1.32946591240517,1217.65901334405,5621.4858
1.32946591240517,1217.65901334405,5621.4858
1.03430323226115,737.145436258023,4760.35725
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.02888999364195,787.346797473557,5255.60725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
0.995982779568411,674.484751445268,4434.35725
1.32440300990621,1034.80638492869,4569.4858
1.32440300990621,1034.80638492869,4569.4858
1.32440300990621,1034.80638492869,4569.4858
1.01540712310099,669.556587809389,4235.85725
1.3180416651861,1096.14728383779,4963.4858
1.03227077724971,771.937882361276,5093.10725
1.02662160472379,696.75085366071,4428.85725
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.29485816381883,1156.18798760199,5444.6858
1.29485816381883,1156.18798760199,5444.6858
1.29485816381883,1156.18798760199,5444.6858
1.29485816381883,1156.18798760199,5444.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.01540712310099,669.556587809389,4235.85725
1.03449529359397,749.188915504209,4870.35725
1.03401612116771,758.189874542393,4956.10725
1.02662160472379,696.75085366071,4428.85725
1.03227077724971,771.937882361276,5093.10725
1.02888999364195,787.346797473557,5255.60725
1.0273100853899,792.904348559951,5316.60725
1.02538153140938,798.942947407027,5384.35725
1.02342186079968,804.481046872304,5447.85725
1.03430323226115,737.145436258023,4760.35725
1.01547149006152,112.559399711834,3388.70378
1.01547149006152,112.559399711834,3388.70378
1.03227077724971,771.937882361276,5093.10725
1.02888999364195,787.346797473557,5255.60725
1.03401612116771,758.189874542393,4956.10725
1.0273100853899,792.904348559951,5316.60725
1.01540712310099,669.556587809389,4235.85725
1.03449529359397,749.188915504209,4870.35725
1.24572234051612,908.080372566121,4288.2858
1.24572234051612,908.080372566121,4288.2858
1.2485928302708,856.866614131344,3935.0858
1.03227077724971,771.937882361276,5093.10725
1.23900932520665,930.07312981436,4466.4858
1.01540712310099,669.556587809389,4235.85725
1.24322962706058,830.005641443333,3780.6858
1.24322962706058,830.005641443333,3780.6858
1.24322962706058,830.005641443333,3780.6858
1.01540712310099,669.556587809389,4235.85725
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.03227077724971,771.937882361276,5093.10725
1.33629326992003,1228.30145255842,5649.2858
1.33266771886665,1258.76275615046,5854.4858
1.01540712310099,669.556587809389,4235.85725
1.16177435651007,874.164786339504,4584.2858
1.30954321277507,1123.53310024957,5170.2858
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.03227077724971,771.937882361276,5093.10725
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.03312880053102,724.953210852388,4654.35725
1.2247501848213,843.945344498653,4033.4858
1.2247501848213,843.945344498653,4033.4858
1.2247501848213,843.945344498653,4033.4858
1.2247501848213,843.945344498653,4033.4858
1.30961869274625,1123.33122563403,5168.6858
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.29989688522598,1146.14001783391,5356.8858
1.03312880053102,724.953210852388,4654.35725
1.03312880053102,724.953210852388,4654.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.923184667248286,590.970936501288,4164.35725
0.923184667248286,590.970936501288,4164.35725
0.923184667248286,590.970936501288,4164.35725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.27614721403569,884.91709056393,3928.6858
1.3242022774334,1055.25973918681,4690.8858
1.3242022774334,1055.25973918681,4690.8858
1.3242022774334,1055.25973918681,4690.8858
1.02662160472379,696.75085366071,4428.85725
1.02662160472379,696.75085366071,4428.85725
1.3180416651861,1096.14728383779,4963.4858
1.32221306724433,1074.9034884109,4816.6858
0.995982779568411,674.484751445268,4434.35725
1.03401612116771,758.189874542393,4956.10725
1.30578821965704,1016.50669922884,4596.2858
1.01540712310099,669.556587809389,4235.85725
1.27357359482288,880.280293657353,3914.6858
1.27357359482288,880.280293657353,3914.6858
1.02662160472379,696.75085366071,4428.85725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.03401612116771,758.189874542393,4956.10725
1.31096189576108,1095.65806577297,5058.0858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.02538153140938,798.942947407027,5384.35725
1.16177435651007,874.164786339504,4584.2858
0.771702225515271,452.676543596251,3536.85725
0.676601754113298,428.526415481517,5035.80966666667
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.16506544127006,962.364248380021,5174.2858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.62666728581842,1686.25341383313,5851.20414285714
1.41211873118102,1339.97470162901,5710.23816666667
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.16177435651007,874.164786339504,4584.2858
1.41211873118102,1339.97470162901,5710.23816666667
1.01540712310099,669.556587809389,4235.85725
0.771702225515271,452.676543596251,3536.85725
1.29235288127566,1160.87358074319,5486.6858
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.41032277204337,1287.16760259036,5390.73816666667
1.01540712310099,669.556587809389,4235.85725
1.29957529350206,1267.62750000476,6093.4858
1.29957529350206,1267.62750000476,6093.4858
1.09060991131509,880.2476272724,5665.10725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.16506544127006,962.364248380021,5174.2858
1.30954321277507,1123.53310024957,5170.2858
1.30954321277507,1123.53310024957,5170.2858
1.32221306724433,1074.9034884109,4816.6858
1.32221306724433,1074.9034884109,4816.6858
1.03449529359397,749.188915504209,4870.35725
1.33198346111731,1229.21858035908,5677.8858
1.33198346111731,1229.21858035908,5677.8858
1.33850379136385,1176.01460940845,5324.2858
1.33850379136385,1176.01460940845,5324.2858
1.03227077724971,771.937882361276,5093.10725
1.33262881627241,1258.9889692581,5856.0858
1.33262881627241,1258.9889692581,5856.0858
1.33693010331554,1204.49645375447,5502.4858
1.33693010331554,1204.49645375447,5502.4858
1.02888999364195,787.346797473557,5255.60725
1.33150537839669,1279.05404043042,5986.0858
1.33150537839669,1279.05404043042,5986.0858
1.33421559656022,1223.69305329706,5632.4858
1.33421559656022,1223.69305329706,5632.4858
1.02538153140938,798.942947407027,5384.35725
1.32981974665363,1294.1024386345,6089.0858
1.32981974665363,1294.1024386345,6089.0858
1.33129352928075,1238.09011531595,5735.4858
1.33129352928075,1238.09011531595,5735.4858
1.16177435651007,874.164786339504,4584.2858
1.2247501848213,843.945344498653,4033.4858
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
0.771702225515271,452.676543596251,3536.85725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
0.995982779568411,674.484751445268,4434.35725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.32454830505054,1043.15379207048,4617.8858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.30961869274625,1123.33122563403,5168.6858
1.3180416651861,1096.14728383779,4963.4858
1.3180416651861,1096.14728383779,4963.4858
1.16177435651007,874.164786339504,4584.2858
1.16177435651007,874.164786339504,4584.2858
1.41713512335629,1147.47893711504,4565.5715
1.16506544127006,962.364248380021,5174.2858
1.16506544127006,962.364248380021,5174.2858
1.09060991131509,880.2476272724,5665.10725
1.31096189576108,1095.65806577297,5058.0858
0.676601754113298,428.526415481517,5035.80966666667
1.41675612497984,1301.69714810807,5450.0715
1.41569487247201,1316.47544768761,5546.0715
1.41491760724459,1323.15099909926,5591.23816666667
1.41404148160665,1329.25848743379,5633.5715
1.41429591451273,1254.01005327575,5175.23816666667
1.41183319518881,1341.36404787406,5720.40483333333
1.39369500203704,1176.13476974967,4825.5715
1.41201221712964,1240.14428412543,5104.5715
1.41479888660087,1257.767366749,5195.0715
1.41459878325799,1256.22703782533,5186.90483333333
1.4158765003168,1267.63180245722,5248.5715
1.41660757119153,1277.7646949739,5305.73816666667
1.40422978280207,1207.76907083709,4954.23816666667
1.41696327865716,1293.1645786376,5397.0715
1.31096189576108,1095.65806577297,5058.0858
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.03449529359397,749.188915504209,4870.35725
1.01540712310099,669.556587809389,4235.85725
1.16506544127006,962.364248380021,5174.2858
1.33629326992003,1228.30145255842,5649.2858
1.03227077724971,771.937882361276,5093.10725
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.03401612116771,758.189874542393,4956.10725
1.03227077724971,771.937882361276,5093.10725
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.33629326992003,1228.30145255842,5649.2858
1.01540712310099,669.556587809389,4235.85725
0.995982779568411,674.484751445268,4434.35725
1.16177435651007,874.164786339504,4584.2858
1.42398822922503,1308.68250095732,5460.40483333333
1.42398822922503,1308.68250095732,5460.40483333333
1.42398822922503,1308.68250095732,5460.40483333333
1.42398822922503,1308.68250095732,5460.40483333333
1.42398822922503,1308.68250095732,5460.40483333333
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.16177435651007,874.164786339504,4584.2858
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.16177435651007,874.164786339504,4584.2858
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.28429251725007,889.147167938647,3981.5715
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.01540712310099,669.556587809389,4235.85725
1.41211873118102,1339.97470162901,5710.23816666667
1.41211873118102,1339.97470162901,5710.23816666667
1.16177435651007,874.164786339504,4584.2858
1.43198701933065,1209.92889728141,4844.5715
1.43198701933065,1209.92889728141,4844.5715
1.43198701933065,1209.92889728141,4844.5715
1.27496819142185,871.110771831259,3962.90483333333
1.27496819142185,871.110771831259,3962.90483333333
1.27496819142185,871.110771831259,3962.90483333333
1.27496819142185,871.110771831259,3962.90483333333
1.27496819142185,871.110771831259,3962.90483333333
1.27496819142185,871.110771831259,3962.90483333333
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.02538153140938,798.942947407027,5384.35725
1.41713512335629,1147.47893711504,4565.5715
1.16177435651007,874.164786339504,4584.2858
1.41713512335629,1147.47893711504,4565.5715
1.41713512335629,1147.47893711504,4565.5715
1.41713512335629,1147.47893711504,4565.5715
1.41713512335629,1147.47893711504,4565.5715
1.41713512335629,1147.47893711504,4565.5715
1.01540712310099,669.556587809389,4235.85725
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
1.32393024336346,1059.40848225352,4716.6858
