superconduct/table17.range_atomic_mass,superconduct/table17.range_atomic_radius,superconduct/table17.wtd_gmean_atomic_radius,superconduct/table17.wtd_mean_atomic_radius,superconduct/table17.wtd_range_atomic_mass,superconduct/table17.wtd_std_Valence,superconduct/table17.wtd_std_atomic_radius
192.981,171.0,150.348671565446,159.1,30.0137766666667,1.0774197572596,43.8203529576535
81.482,139.0,151.419724260021,158.4412,29.4856904,1.20533587020382,50.8198872741764
71.6206,171.0,106.158479060712,127.875,15.905225,1.26861144563653,69.4540090635523
103.31115,32.0,190.960478511654,191.5,66.4732166666667,1.4142135623731,14.6030818665102
110.81997,84.0,144.064924718292,147.727272727273,27.6704009090909,0.852802865422442,33.1747190413284
56.114088,6.0,179.977939683288,180.0,52.394696,1.4142135623731,2.82842712474619
20.0543,20.0,76.3478879865056,77.0,10.02715,1.0,10.0
188.3839,145.0,72.0265563536154,89.2558139534884,31.5911162790698,1.67053813916911,63.2555147051745
128.2426,205.0,89.487342298876,114.076923076923,12.5121692307692,0.266469355010596,78.6818926862235
13.494,78.0,101.97114127837,105.453333333333,7.57319586666667,0.541866732283461,28.2561112367258
23.115,53.0,126.759615019927,129.5,11.5575,1.5,26.5
82.53,18.0,195.819909547141,196.0,4.47666666666666,0.942809041582063,8.48528137423857
121.3276,205.0,88.3466325843719,112.081538461538,15.3521553846154,0.558715771756505,76.9633147221308
184.5906,205.0,95.2644970275529,123.834333733493,30.7362905162065,0.544533898201283,85.6656384223499
78.09485,145.0,115.498499487397,125.033333333333,15.6062366666667,0.687184270936277,49.8962145079386
191.2006,171.0,147.58599431041,162.057142857143,22.7486571428571,0.662247256371386,55.9149572921199
72.0613,44.0,179.658750505665,180.333333333333,56.59345,1.11803398874989,16.3978318349985
124.90825,205.0,156.638171815489,176.571428571429,36.9506571428571,0.699854212223765,71.8765949246289
67.484,57.0,139.62223433155,141.97,83.1158266666667,0.0,26.8292582827032
74.355,111.0,119.839168849512,128.0,9.924095,0.707106781186548,47.8304296447356
73.893,65.0,168.999547473543,170.75,7.213405,0.5,23.573024837725
0.0,0.0,142.0,142.0,0.0,0.0,0.0
122.90607,171.0,84.0386184131952,104.195714285714,37.6095132857143,0.444696640464954,66.846051140372
121.3276,205.0,91.0101608921559,116.099511887892,14.623535663675,0.269313384937638,79.4936157229996
134.3606,205.0,92.1421870999193,118.577075098814,19.4839897233202,0.342758630651048,82.484152197722
95.535,69.0,133.806209794747,135.9,47.8335,1.5,22.5319772767505
51.93183072,76.0,150.058643736427,153.333333333333,17.31061024,1.63299316185545,31.084115271666
188.3839,199.0,149.201344453015,162.125,23.5479875,0.559016994374947,53.2257867485301
82.09538,111.0,114.437377960082,124.0,23.76146,0.942809041582063,52.3259018078045
60.507,111.0,130.153977026312,137.714285714286,37.3271785714286,0.309294787065871,45.8311007495823
124.90825,199.0,119.598603241942,139.5,22.420334375,1.1659223816361,69.8963518361295
29.6228,151.0,152.989263764257,161.0,12.87508,1.49666295470958,55.2883351169123
164.1315,73.0,140.373355085159,144.736842105263,28.6362336842105,1.03939040305955,35.5880555143275
122.90607,205.0,87.4691326000036,109.500803182131,13.0497207985925,0.294065171193635,72.6401368230332
71.6206,171.0,104.527427838741,126.625,18.03327975,1.0,70.9082814274891
151.2596,205.0,90.1129578098399,115.592307692308,20.6243076923077,0.266469355010596,80.627509731132
71.755,53.0,133.690724720399,135.5,22.488,1.5,21.6390850083824
184.5906,205.0,95.0827774335829,120.75,19.548,0.0,79.4786396880738
47.8824,82.0,128.277331090057,133.237563451777,35.508665786802,0.747648126903626,30.8669390949056
128.2426,205.0,91.3402876210803,116.337301587302,21.2387791666667,0.290388355182154,79.2479615021256
121.3276,205.0,94.2519376908233,119.753948462178,22.4976059850374,0.26308931461153,79.836174572442
188.3839,205.0,89.8710251947588,113.329411764706,14.8294117647059,0.229694396037287,75.5095456739694
192.981,185.0,86.6575826353583,106.656,25.1921866666667,1.02277704749808,67.2553070817959
83.06047,39.0,172.841996185592,172.852147852148,101.635903626374,0.312752735621049,1.82996423817649
125.3163,205.0,151.909707441528,170.68,39.0990205714286,0.401385356087679,68.7609556985025
1.0546,5.0,169.032331440714,169.05,10.795836,0.487749935930288,2.43874967965144
81.4226,36.0,159.163629805266,159.485714285714,80.3359028571429,0.483186700722508,10.5461473766393
11.6815,33.0,194.354014028591,195.0,26.5141666666667,0.942809041582063,15.556349186104
191.2006,205.0,91.7220775821296,115.325227963526,11.8235866261398,0.343343981676424,75.4031958681891
128.2426,205.0,87.9898241519573,110.109067321503,12.8643840059306,0.289963143334202,72.6926326492143
191.2006,171.0,84.8949989891413,104.792452830189,10.7203733629301,0.543636284232265,66.6249977973545
124.90825,205.0,90.6648701451126,116.132295719844,18.0841793774319,0.370978566118382,80.5306694590542
122.90607,171.0,84.1173745872317,104.382857142857,36.5430359285714,0.440952123830019,67.1187156599166
122.90607,171.0,83.9631470111997,104.194816291655,34.7240272714326,0.440508504313238,67.0802618803628
78.256569,29.0,169.769543187709,170.085,154.350232185,0.341723572496836,9.90998360240823
124.90825,205.0,153.731545491814,172.314285714286,38.6637428571429,0.435421447260805,68.6374622526926
167.8406,145.0,68.8385601762479,85.5555555555556,45.1087682804938,1.73543539662277,63.4813086129286
42.4882,23.0,157.733980920639,158.1,55.89374,0.458257569495584,10.5399240983984
73.893,43.0,164.095779441333,165.25,5.46025,0.433012701892219,18.6195461813654
46.6827,82.0,126.299119259258,131.8,32.8139,0.8,32.4370158923413
121.3276,205.0,88.8307719353987,112.144,18.1537509333333,0.249443825784929,76.1125872025558
192.981,177.0,83.8376659060406,103.428571428571,35.7064659571429,1.16857741823037,66.4826392867387
63.9046,146.0,101.454527171311,116.6,22.1728637348571,1.38328210707545,57.4467206573684
122.90607,171.0,84.1065642175913,104.364142857143,36.5519513571429,0.440952123830019,67.1072093208825
96.119,117.0,148.844974447432,154.2,8.0548,0.979795897113271,42.7476315133365
191.2006,171.0,87.5671730757314,108.692307692308,10.3970769230769,0.423076923076923,69.1596643398277
148.93092,178.0,150.987764693932,164.941176470588,25.255007,0.583065517694089,56.8097657183064
12.782,33.0,133.63886161409,134.109452736318,62.4037114427861,1.02209447310543,11.2430392041598
140.2209,14.0,169.394455928902,169.5,9.05717500000001,0.0,6.06217782649107
192.981,190.0,145.323432522359,156.4,38.2210755555556,1.19579703777671,49.5446599880687
121.3276,205.0,155.822385790488,174.228571428571,36.9506571428571,0.622044030202207,67.4244914019848
188.3839,205.0,88.1795271285181,112.784946236559,30.9337455197133,0.383529293172629,79.1687797516338
0.0,0.0,177.0,177.0,0.0,0.0,0.0
22.856,60.0,153.489201758875,156.0,31.18475,0.433012701892219,25.9807621135332
148.93092,205.0,90.0216640979645,115.369230769231,20.8189384615385,0.253846153846154,80.3464745731346
0.0,0.0,67.0,67.0,0.0,0.0,0.0
141.2506,185.0,85.8266655544577,108.767857142857,12.1496232142857,1.04246567995189,73.9995152183514
192.981,171.0,87.2202193437978,106.828947368421,16.5218789473684,0.888815545989292,65.7698115355235
47.7266,94.0,156.971024422092,160.6,35.963464,0.854166260162505,34.9262079247089
167.8406,250.0,74.1444834761525,96.8235294117647,35.4385028294118,1.74498787931663,78.99235651342
121.3276,205.0,90.5654612760871,115.578125,14.51157421875,0.268368188083089,79.4108786406773
81.482,139.0,151.377615590699,158.3984,28.27827008,1.22577753283375,50.8238022725573
141.2506,185.0,85.6995853714444,108.438571428571,10.6626028571429,1.04246567995189,73.4936961200602
192.981,171.0,86.6304811964024,106.543333333333,27.64612,1.021822989672,66.9231010605124
124.90825,199.0,142.001715350727,169.425,61.169938125,1.0,81.4095779070252
0.0,0.0,185.0,185.0,0.0,0.0,0.0
122.90607,205.0,151.452058268208,167.1875,31.8637,0.323494107365188,63.3029607818623
50.9094,7.0,167.722988392699,167.75,13.2707,0.0,3.03108891324554
81.482,139.0,151.478711624477,158.4992,28.483523486,1.19763306567579,50.8090267507655
146.5006,205.0,90.9121923221186,117.031007751938,15.8294709302326,0.424591129848966,82.0310905310488
166.4793,141.0,142.1243373044,160.333333333333,55.4931,0.0,66.001683480213
121.3276,205.0,153.433619708221,171.764285714286,38.8250285714286,0.431078382000967,67.8995698192017
124.90825,205.0,90.1329589309428,115.501927525058,17.9168623747109,0.369385422414432,80.4222484492276
45.034,69.0,103.180080461796,106.377333333333,7.78106666666667,0.469971157507446,27.41241117126
23.9599614,58.0,164.541838890384,166.025,24.43363421,0.62767427858723,20.2848311553239
192.981,171.0,86.4573385873277,106.133333333333,25.1921866666667,1.01980390271856,66.3192949969229
192.981,171.0,86.402596919897,106.013333333333,25.99584,1.03503086373735,66.1681682449264
192.981,171.0,85.8907214699671,105.605263157895,26.3276072368421,1.01537692740634,66.5616214194289
121.3276,205.0,89.8366638598488,114.718087157732,14.3268916313151,0.266798774491754,79.2667196914384
122.90607,171.0,84.6453102095112,104.997166336073,36.8117070289034,0.446660518052727,67.1536430881623
80.266,29.0,163.130493967076,163.552571428571,80.7866148571429,1.04978131833565,12.0224234169458
158.9674,205.0,89.8582170993952,114.976923076923,20.8189384615385,0.293922664223735,79.8559727918491
15.34,36.0,149.92331373072,151.0,7.67,0.5,18.0
141.2506,199.0,88.7983362523063,116.275714285714,23.0654295357143,0.814122477372579,84.4067599454558
184.5906,171.0,148.158851367327,162.785714285714,22.7486571428571,0.318157963590287,56.1747001663161
116.07402,55.0,183.068951663099,184.675,61.84302,0.409076704298839,23.0823390279235
128.2426,205.0,89.3524134536157,112.366197183099,14.2897026604069,0.242238154252136,74.4199090541594
160.152,93.0,125.657464426185,133.125,36.223390625,0.0,43.358065858615
176.9154,113.0,113.943305216606,122.107843137255,24.3879362745098,0.484749149347533,48.084873260979
122.90607,171.0,83.0654505448743,102.87237026648,38.6459586676017,0.448557959883,66.1875590070605
76.89515,145.0,98.3622577620068,115.333333333333,21.62815,0.471404520791032,68.3536555146996
124.90825,205.0,90.0019970531844,115.346153846154,17.8755157692308,0.368990306314199,80.3946718037823
124.90825,199.0,120.423122723591,141.15,33.753582625,1.11775444530541,72.1604289067076
122.90607,205.0,87.2946871138736,108.669230769231,13.6727230769231,0.266469355010596,70.857320175725
65.47783,91.0,165.27191753058,166.179,152.1249868875,0.0904540629269907,18.2320585508055
112.0305,74.0,137.013317752981,139.626865671642,17.4025671641791,0.978975034925281,27.5244816332835
122.90607,171.0,84.1190096384077,104.385714285714,36.5011120714286,0.440952123830019,67.1205297223143
121.3276,205.0,80.8769360614343,106.608695652174,18.2922565217391,1.23741299745719,81.6084176873263
152.93481,174.0,146.440772188038,161.142857142857,22.7486571428571,0.589015089373952,57.0298883329198
81.482,139.0,151.449909739746,158.4712,28.88868144,1.21661063615275,50.8153005556397
49.0739,12.0,171.895316981004,172.0,24.53695,0.0,6.0
184.5906,205.0,94.6916280847658,123.089392133492,25.1618593563766,2.2204460492503094e-16,85.4642255248647
141.2506,205.0,90.0619131438664,115.511538461538,20.3565,0.276575636743797,80.6516003318885
202.0394,24.0,154.534785728004,155.0,101.0197,2.0,12.0
121.3276,205.0,88.8218500061434,112.129333333333,18.2230933333333,0.249443825784929,76.1060528006077
121.3276,205.0,90.5965137616529,115.511737089202,20.8637245696401,0.34114370187014,79.1629098389241
10.8418,20.0,161.310877754926,161.5,68.217015,1.1399013115178,7.59934207678533
16.1705386,58.0,102.796280926686,105.883333333333,7.24689102333333,0.465176191231762,26.9203093510375
89.3115,57.0,139.092891611949,141.3,74.7761166666667,0.0,25.9462906790161
128.2426,205.0,84.5351819379745,105.497142857143,29.4046644,0.44018548965876,69.0994210673051
128.2426,164.0,85.0961607710195,106.708571428571,31.9593353928571,0.505631550940131,70.3443524849764
164.1558,150.0,116.876432130394,126.707317073171,26.4969268292683,0.71006847352514,50.9780331629186
11.26912,20.0,181.906515216592,182.0,154.900512,0.3,6.0
122.90607,171.0,84.1780846524238,104.538571428571,35.6251494285714,0.43705881545081,67.3704042542996
85.44,21.0,143.115338101826,143.5,42.72,0.5,10.5
192.981,171.0,144.682968109792,157.0,50.245175,1.29903810567666,51.9831703534904
56.114088,6.0,179.977939683288,180.0,52.394696,1.4142135623731,2.82842712474619
157.95811072,113.0,115.773345672342,125.737704918033,58.9502923068853,0.754810782506317,53.477711502265
79.9606,195.0,78.0341213062073,101.222222222222,16.9801888888889,1.74977952755818,76.6373534943456
46.922495,85.0,126.324298506669,131.83,34.03977405,0.814616474176652,32.4542924741859
184.5906,171.0,146.232644423191,160.785714285714,22.7486571428571,0.376883027379226,56.4689277029267
192.981,153.0,98.9306548010956,111.4,40.19614,1.79164728671689,52.1463325651958
181.406,93.0,132.475941495946,139.155555555556,77.3143777777778,1.71212091415629,40.977476499254
135.9646,183.0,85.7825610939316,108.642857142857,5.29785714285714,1.04246567995189,73.7772779024401
119.899,144.0,127.064841576149,137.22,36.4055,0.695021982066435,53.1796163957583
202.0394,171.0,145.194819534992,157.55,52.071575,1.32263940664113,51.9696786597724
192.981,164.0,99.755664621033,113.48,40.516128,1.82252571998312,55.8828202581079
191.2006,171.0,86.5628327042981,108.555555555556,15.9615555555556,0.628539361054709,71.5885017321002
124.1166,205.0,87.6574889263918,109.080557707204,14.2240278853602,0.29273070056818,70.8936954257708
192.981,171.0,149.509151556955,159.89504950495,36.7900975247525,1.19062483235586,47.7353769558423
122.90607,205.0,87.984823815637,110.347959969207,13.4416320246343,0.294903484363017,73.4096393651911
120.990238,133.0,146.16814074315,152.28,26.67594856,0.979795897113271,44.8192101670701
121.3276,217.0,137.357562203779,153.566666666667,37.9201,1.30341431973448,62.4364654847007
141.2506,205.0,90.4306874273062,116.306153846154,20.3539923076923,0.287280659834234,81.45475455155
164.94848,183.0,86.1031096432002,109.428571428571,10.8212857142857,0.754442624372051,74.7975498889352
18.7815,35.0,161.484859462703,162.25,20.775375,0.866025403784439,15.1554445662277
192.981,250.0,154.348405446201,166.409523809524,32.3111695238095,1.17208653608535,55.2791522294057
149.35206,190.0,119.951602980018,139.2375,37.54212285,1.16253763379944,68.6068953804936
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
13.94638,95.0,128.069745518327,134.666666666667,21.6712066666667,0.471404520791032,44.783429475148
51.93183072,76.0,150.026165199577,153.3,24.4827567083333,1.6355214934557,31.0833824843222
128.2426,164.0,81.3003231260802,102.666666666667,37.19797312,0.541602560309064,70.1823022959176
128.2426,205.0,89.7773498345222,114.22480620155,11.6686387596899,0.279285016041113,78.2359024931389
192.981,171.0,144.682968109792,157.0,50.245175,1.29903810567666,51.9831703534904
121.3276,205.0,90.4311164342201,115.420109119252,14.4776422447389,0.26808080314762,79.3851104481253
175.135,67.0,120.739529665441,124.5,95.58375,1.0,30.0374765917512
192.981,171.0,144.811399549975,157.18,51.3560415,1.29707362936728,52.1418986996063
12.782,33.0,134.032003162361,134.5445,58.116509,1.07053713153725,11.7759084469097
121.3276,205.0,90.120839474344,115.054263565891,14.3990813953488,0.2674137722583,79.3242106093641
124.90825,199.0,119.699808735201,139.275,19.853493125,1.18083656786195,68.8429326438088
42.7414614,53.0,160.682946723367,161.589,37.2229159578,0.8717224328879,16.327157713454
192.981,180.0,101.530039748421,116.8,40.19614,1.79164728671689,61.1454004811482
128.2426,158.0,83.6076002134098,103.661726193004,31.3106334848034,0.450515041846051,66.6834493473138
192.981,171.0,84.6024415539213,103.96803652968,34.2751452054795,1.18110475587944,66.3168944175304
121.3276,205.0,89.3431567382952,113.928237129485,19.8929781981279,0.316926974642223,78.6928377478213
156.2585,35.0,136.532397562776,136.571286141575,67.5547133599202,0.192011607563833,3.4258493413675
141.2506,199.0,88.3884762309847,115.165714285714,21.9328714285714,0.704763674386453,82.7562753524111
89.3115,12.0,178.287753554422,178.375,47.309125,0.0,5.58877222652704
0.0,0.0,114.0,114.0,0.0,0.0,0.0
121.3276,205.0,87.2400889139904,108.584615384615,10.8988307692308,0.328525484677886,70.4645884459142
146.5006,205.0,89.6893334600794,114.461538461538,12.4754230769231,0.266469355010596,78.8680644978253
128.2426,205.0,86.8347366987925,108.364464692483,12.9536066818527,0.317683956286591,71.3314371316797
134.3606,190.0,88.3710507998118,115.082857142857,37.15048,0.502248007685934,82.5330167204592
141.2506,199.0,88.9724528121392,116.745714285714,27.7959006428571,0.854013334503744,85.0916038928708
128.2426,205.0,89.6253769013307,114.045612678779,11.5937735601082,0.278942083633441,78.2056861477867
121.3276,205.0,88.8459787595718,112.17,18.1241166666667,0.255147016443461,76.1261744299116
121.3276,205.0,89.5005854817198,114.268461538462,20.8574153832308,0.281722302314357,79.1771203690866
121.3276,205.0,90.5654612760871,115.578125,14.51157421875,0.268368188083089,79.4108786406773
122.90607,171.0,84.7931953753852,105.361652940327,31.9577477965612,0.434647758199346,67.7442428714971
120.8947519,231.0,70.9142506229235,74.5714285714286,10.7089279593651,0.63887656499994,35.636486690939
140.2209,14.0,168.437071918202,168.52,8.03774199999999,0.0,5.37862435944359
54.97,33.0,133.509431120747,133.99,62.7650225,1.03652062208139,11.3800219683443
122.90607,171.0,84.1083226254019,104.367142857143,36.6173313571429,0.440952123830019,67.108958783307
124.90825,205.0,89.78563405821,114.082234290147,10.6512404965089,0.39859568681488,77.6591950047518
121.3276,205.0,89.6952805462304,114.555384615385,21.0413153846154,0.268896495781903,79.2430778937999
71.6206,171.0,83.8505946796013,106.4750499002,9.76243912175649,0.79940057463077,72.4944892684879
122.90607,147.0,83.4392606369167,103.304101838755,30.3062149929279,0.450401225688562,66.2205566192246
81.482,150.0,132.324721943698,136.891891891892,28.8558378378378,1.56056216575698,37.8694655460711
98.2287,139.0,151.39462503783,158.3,28.795691,1.25103956771958,50.2683797232415
104.060189,24.0,192.450783280634,192.72,29.13433122,0.0,9.94191128505983
3.0745,5.0,174.786825220641,174.8,24.15296,0.427083130081252,2.13541565040626
34.9421,142.0,72.2251667738797,87.9536152796726,12.8644442206821,1.37924913259206,58.6469821639903
98.2287,139.0,150.967846259947,157.6,26.05881,1.36014705087354,48.9983673197383
192.981,171.0,86.2120175562207,105.626666666667,26.5853893333333,1.04096109437385,65.742887743762
3.0745,5.0,173.98269141218,174.0,8.3436,0.489897948556636,2.44948974278318
192.981,171.0,86.4647474333787,106.15,25.8601533333333,1.02130091332357,66.3414965663774
128.2426,158.0,85.0404999939926,106.565714285714,38.0413214285714,0.506174125077487,70.123054871346
68.47,114.0,148.35485902682,150.855882352941,82.1300647058824,0.592477351267292,29.646641424466
192.981,171.0,86.4573385873277,106.133333333333,25.1921866666667,1.01980390271856,66.3192949969229
13.94638,95.0,128.069745518327,134.666666666667,21.6712066666667,0.471404520791032,44.783429475148
121.3276,205.0,89.7697116339388,114.676923076923,19.0955361538462,0.266469355010596,79.291983820717
155.006,80.0,145.345346507159,149.033817119318,22.6998323513915,1.41505150300016,33.1749800871791
121.3276,211.0,148.806889928252,167.723684210526,35.0860921052632,0.455802844097073,67.8257439643778
141.2506,205.0,90.297257384987,115.975365665897,10.9483559661278,0.28406362200459,81.0391289730604
192.981,171.0,86.4453310231989,106.106666666667,27.7107882048,1.02564884612403,66.2847540707682
47.5466,146.0,96.5455141149075,112.328571428571,9.87416291085714,1.37984304786258,59.5149972524504
192.981,171.0,85.6415880708958,105.171916010499,26.8418776246719,1.01363405593559,66.1153100606274
122.90607,171.0,83.9714798808151,104.028571428571,38.0692380714286,0.448296093843234,66.5842047825955
128.2426,205.0,89.5710136166509,114.3,20.8189384615385,0.293922664223735,79.0306318412726
192.3726,205.0,89.7692710834821,112.964705882353,15.6617635294118,0.719092084232288,77.5248646350202
4.73599999999999,16.0,204.547783908944,204.6,74.8454,0.565132727772866,4.52106182218293
70.096238,80.0,145.340365696991,150.666666666667,23.3654126666667,0.816496580927726,37.249906785864
128.2426,164.0,84.7414101997939,106.742857142857,40.39778272,0.519222338439607,70.9051047354915
64.697,128.0,158.117588585434,167.666666666667,2.64433333333333,0.942809041582063,60.3397786612521
78.89968,150.0,105.137377686049,126.92,46.293196,1.01483988884947,71.0844117933039
128.24,95.0,127.4884659733,132.990291262136,26.5124320388349,0.722241355860089,40.5542894300628
122.90607,205.0,151.72403838078,169.392857142857,32.0461214285714,0.382993046241557,66.3025205757208
23.18338,62.0,183.670722295155,185.6,60.380504,0.8,24.8
68.60138,53.0,160.867037838359,162.666666666667,14.76546,1.4142135623731,24.9844396019247
5.0697,100.0,90.8424193886725,100.333333333333,5.69346666666667,1.4142135623731,47.1404520791032
35.8233,129.0,158.592052819099,165.75,18.321025,1.99608992783391,49.9618604537501
168.93718,133.0,115.613034027792,133.25,61.850105,0.5,66.2528301282292
70.096238,80.0,145.340365696991,150.666666666667,23.3654126666667,0.816496580927726,37.249906785864
192.981,171.0,86.7834257428558,106.733333333333,17.5816106666667,0.934855900957765,66.8222185271403
124.1166,137.0,112.028514847947,125.65,33.555670125,1.11775444530541,51.4444117470498
63.895,103.0,122.943799508227,132.142857142857,29.7108571428571,0.349927106111883,50.1581173360193
151.2596,205.0,91.2248108258123,116.905882352941,21.2680666666667,0.274901681071716,80.848678337542
121.3276,205.0,88.9109687096161,112.28,17.5656666666667,0.271293199325011,76.1814605618279
96.119,117.0,148.624757239993,153.972,27.033607885,0.960495184787514,42.7480902029553
122.90607,147.0,83.8957268291344,103.842857142857,37.1303704285714,0.444696640464954,66.2988118217785
13.494,78.0,101.369165785576,105.0,7.30095333333333,0.573488351136175,28.7054001888146
39.046,7.0,180.3033977876,180.333333333333,20.6746666666667,0.942809041582063,3.29983164553722
35.99997,22.0,188.121337964447,188.4,66.362179,1.37477270848675,10.0816665289028
164.1315,73.0,140.373355085159,144.736842105263,28.6362336842105,1.03939040305955,35.5880555143275
40.926,128.0,73.3723363181331,89.1666666666667,9.50943333333333,0.897527467855751,58.2764007887317
128.2426,171.0,84.1444503065119,104.447857142857,33.4853324571429,0.44358868151402,67.209194702444
13.494,58.0,103.149905830212,106.333333333333,0.894333333333334,0.471404520791032,27.3414622058798
170.13688,113.0,114.821398885028,124.666666666667,53.1086266666667,0.942809041582063,53.2687108493866
139.239,139.0,151.961250057001,159.02,26.06696,1.24273891063248,50.8635390038877
124.90825,205.0,153.124674788632,171.357142857143,32.0461214285714,0.48968961431436,67.663143737253
135.9646,183.0,84.4377966209829,107.494117647059,12.2796470588235,1.00043243245264,74.4779672954139
192.981,147.0,134.072114738248,144.642857142857,57.4230571428571,1.3343958351621,45.1467561607336
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
121.3276,205.0,89.6808639072515,114.531538461538,20.9763538461538,0.266469355010596,79.2328686017609
128.2426,171.0,85.2639756439622,107.142857142857,24.8450857142857,0.498159879261791,71.0368688407216
65.9248414,80.0,174.470013554111,178.35,66.048285,0.804673846971554,34.0635802580997
128.2426,171.0,84.1932986251966,104.567857142857,32.3527051071429,0.440952123830019,67.3919428925798
91.89844,150.0,89.8028202898807,110.906976744186,21.5358134883721,1.49634492485074,67.6037751641232
192.981,171.0,87.721343028059,107.291666666667,15.4171208333333,0.907087735405028,65.5834259846868
192.981,171.0,137.159811150855,151.993333333333,68.7884,1.40198272298754,56.9811075903428
136.31906,200.0,66.0841819472369,72.4509803921569,7.68278823529412,1.4456712620523,45.6312215636594
122.90607,171.0,128.120629341416,146.67,63.950312875,0.498591766879478,60.9191357456752
192.981,171.0,141.316792449752,152.733333333333,44.6623777777778,1.80315224667563,51.1526690951269
0.0,0.0,111.0,111.0,0.0,0.0,0.0
146.5006,205.0,88.0998111579665,110.596153846154,11.9932025,0.266469355010596,73.5540773370138
48.5217,129.0,148.495596603709,153.72,26.840776,1.33026313186527,42.2161296189028
121.3276,205.0,87.2400889139904,108.584615384615,10.8988307692308,0.328525484677886,70.4645884459142
121.3276,205.0,91.8129466276681,117.03431763767,14.8242737430168,0.270996438090178,79.6331950236461
122.90607,147.0,117.419970241994,131.322077922078,35.8246155844156,1.08477014189746,53.1053611483363
101.98788,97.0,132.356760635343,138.666666666667,39.0492933333333,0.471404520791032,43.9418808073675
134.3606,205.0,90.786647102849,117.011583011583,17.9445332046332,0.369649533433249,82.3176108437498
146.5006,205.0,82.7994769210393,106.4,6.8796,0.271293199325011,78.1424340547439
34.44506,26.0,67.2683969971094,67.3384615384615,11.2560732307692,0.42966892442366,3.08981912877125
106.353238,155.0,148.693762550201,155.7104,29.3756259728,1.46969384566991,51.1456364887563
85.0706,171.0,89.3091216775767,115.428428571429,25.0308666428571,1.39946053017232,78.8810959996249
122.90607,170.0,113.646714398366,128.93875,27.73989046625,1.13287662059908,55.8778802249826
121.3276,205.0,90.4311164342201,115.420109119252,14.4776422447389,0.26808080314762,79.3851104481253
98.82747,81.0,140.860773736874,144.5475,30.862790175,1.25159648050001,33.3990680072064
73.4571,198.0,71.5338369355883,76.4285714285714,7.36886666666667,0.63887656499994,42.165853289996
57.925255,142.0,61.4443910124043,69.4972067039106,7.864881424581,0.97142870584143,42.3057340305342
121.3276,205.0,89.6635585350862,114.503846153846,20.3728461538462,0.266469355010596,79.2227384839694
