superconduct/table45.wtd_mean_Density,superconduct/table45.wtd_range_atomic_mass,superconduct/table45.wtd_std_Density
5857.9552238806,17.4025671641791,2987.40976723952
2961.288,36.5011120714286,3581.53923485332
2302.67108695652,18.2922565217391,3486.1868138997
5145.48985714286,22.7486571428571,3600.21029053107
6161.4256,28.88868144,1655.14476553099
9780.0,24.53695,2590.0
3518.5069499404,25.1618593563766,4685.88627411288
3084.39638461538,20.3565,3796.71777478427
5157.5,101.0197,4622.5
3153.80213333333,18.2230933333333,3794.57807837323
2956.59535367762,20.8637245696401,3647.56454294846
9933.5,68.217015,1208.29539020887
2235.36666666667,7.24689102333333,339.96048626601
10669.0,74.7761166666667,6810.79503435539
3001.25085714286,29.4046644,3605.08639594629
3209.71942857143,31.9593353928571,3787.1015337236
5881.43089430894,26.4969268292683,3418.8639488153
21969.0,154.900512,1773.0
2933.75942857143,35.6251494285714,3568.01918386582
9018.5,42.72,2321.5
5536.428625,50.245175,3919.18305716073
9241.66666666667,52.394696,4424.13142762383
6760.13114754098,58.9502923068853,6908.52320219447
2380.50822222222,16.9801888888889,4230.68386496711
6144.32,34.03977405,3388.6626119459
4912.20414285714,22.7486571428571,3704.05560075364
3969.5125,40.19614,3530.43258032064
10786.2222222222,77.3143777777778,10068.3595682247
2914.67371428571,5.29785714285714,4105.56183979954
5693.84666666667,36.4055,3898.66180329724
5325.803625,52.071575,3955.7513986842
4142.31784,40.516128,3651.78633287203
2840.79388888889,15.9615555555556,4083.57170648263
2970.78422850503,14.2240278853602,3749.72010671516
5543.65633663366,36.7900975247525,3929.69752567366
3073.97911547344,13.4416320246343,3752.41845462268
6020.72,26.67594856,1906.08915888004
4253.9715,37.9201,2312.05398239918
3201.19407692308,20.3539923076923,3837.07359684265
3086.95942857143,10.8212857142857,4636.43422982794
6058.5,20.775375,89.2006165897972
5353.23133333333,32.3111695238095,3922.22583315881
5238.79364275,37.54212285,3125.90708156519
2952.46176923077,14.2883192307692,3639.1292471846
6069.33333333333,21.6712066666667,1768.23835748716
4864.88333333333,24.4827567083333,2896.2281539482
3064.8752,37.19797312,3796.68029853378
3199.21396124031,11.6686387596899,3800.00001509311
5536.428625,50.245175,3919.18305716073
2991.56352844895,14.4776422447389,3647.16574275274
7364.75,95.58375,4101.74934479181
5565.648625,51.3560415,3900.19947929471
6775.0,58.116509,535.0
2975.33799224806,14.3990813953488,3643.8840288369
4733.98225,19.853493125,3059.42552895069
5970.962,37.2229159578,551.636241155347
4054.3125,40.19614,3586.34223745998
3033.73502624538,31.3106334848034,3630.07551593317
3139.00219178082,34.2751452054795,4121.94817651565
2966.05995943838,19.8929781981279,3656.04374672007
6045.52941176471,67.5547133599202,863.771286496735
3378.968,21.9328714285714,3945.88368181679
17516.25,47.309125,5066.25832715822
5727.0,0.0,0.0
2505.631,10.8988307692308,3301.26681381783
3232.38484615385,12.4754230769231,3923.05769655901
3099.94274335611,12.9536066818527,3799.75727387139
3368.39371428571,37.15048,3922.22510367134
3236.65514285714,27.7959006428571,3800.27828006767
3190.56127676846,11.5937735601082,3798.48948731304
3152.6088,18.1241166666667,3792.68752952104
2889.86176923077,20.8574153832308,3588.74283436721
2998.57165625,14.51157421875,3648.55995321009
2944.45934243606,31.9577477965612,3568.0307560203
2212.93650793651,10.7089279593651,230.394614755728
9956.6,8.03774199999999,5904.96117176057
6746.68525,62.7650225,558.021415971141
2958.87371428571,36.6173313571429,3578.1523997035
2990.30611404189,10.6512404965089,3690.25805659739
2950.791,21.0413153846154,3636.61916092019
1363.82974051896,9.76243912175649,1819.21996427631
3006.7632291372,30.3062149929279,3605.5712967969
6234.45945945946,28.8558378378378,1621.56888652992
6062.78,28.795691,1810.65174774168
10930.6,29.13433122,4444.86283702883
4891.72,24.15296,684.614257520248
1711.67598908595,12.8644442206821,2701.56692041264
5877.0,26.05881,2164.6054143885
3001.09546666667,26.5853893333333,4015.56020446811
5148.2,8.3436,785.306411536287
3030.0288,25.8601533333333,3993.51893617552
3275.24371428571,38.0413214285714,3829.00274898956
10442.9705882353,82.1300647058824,6738.15580890033
2953.4288,25.1921866666667,3977.06081745709
6069.33333333333,21.6712066666667,1768.23835748716
2950.66176923077,19.0955361538462,3636.16898673364
6751.9782535805,22.6998323513915,5310.49838143821
5638.64896052632,35.0860921052632,3324.30116887531
3269.41021632025,10.9483559661278,3890.09915294001
2949.5488,27.7107882048,3978.71165816781
1709.63371428571,9.87416291085714,3032.4491371195
2919.02722834646,26.8418776246719,3964.64636544803
3011.70228571429,38.0692380714286,3601.44742258933
3102.84638461538,20.8189384615385,3765.09046136617
2793.2208,15.6617635294118,3589.87590966016
6840.7875,74.8454,1064.99262548797
6233.33333333333,23.3654126666667,4475.48673951287
3283.68515714286,40.39778272,3837.47854232799
4718.66666666667,2.64433333333333,854.65639619414
4285.62728,46.293196,4284.37272003624
6615.78640776699,26.5124320388349,2442.64049252803
5511.06128571429,32.0461214285714,3205.33070675687
8036.8,60.380504,1066.4
4015.33333333333,14.76546,3220.63568604433
1685.0,5.69346666666667,813.17279836453
5057.875,18.321025,2507.3034039332
8445.0,61.850105,6661.44316195823
6233.33333333333,23.3654126666667,4475.48673951287
3088.6288,17.5816106666667,4115.96678293599
5098.50725,33.555670125,3052.99180021953
5691.42857142857,29.7108571428571,3991.91836651227
3358.65456862745,21.2680666666667,3976.19390445146
3141.7488,17.5656666666667,3777.56775983177
6547.682,27.033607885,1236.1661275395
2971.15942857143,37.1303704285714,3595.5655251244
2206.0,7.30095333333333,334.532509630977
10476.3333333333,20.6746666666667,2678.04908261385
8037.2,66.362179,2888.85571810016
6761.31578947368,28.6362336842105,8163.01702515121
841.286,9.50943333333333,1650.89417010843
2994.48228571429,33.4853324571429,3604.206495035
2219.33333333333,0.894333333333334,340.354064011125
7190.0,53.1086266666667,6689.23015002474
6413.92,26.06696,2684.59768188829
5593.70414285714,32.0461214285714,3260.13756890544
2726.87,12.2796470588235,3874.18260808279
6125.63271428571,57.4230571428571,3994.40281590108
2961.47371428571,34.8331599285714,3581.84892090518
2948.26176923077,20.9763538461538,3633.2388741419
3024.21657142857,24.8450857142857,3718.13799928024
7233.65,66.048285,2373.33080869482
2976.90228571429,32.3527051071429,3597.36004864932
2118.11278372093,21.5358134883721,3558.14171184936
2989.2859375,15.4171208333333,4028.0335128647
5723.1715,68.7884,3930.88567483138
1447.29015686275,7.68278823529412,1197.59572425052
5181.24725,63.950312875,3309.07451787923
5535.09211111111,44.6623777777778,3655.80142810606
2330.0,0.0,0.0
3069.21176923077,11.9932025,3896.6420706442
5824.48,26.840776,2209.85103787563
2505.631,10.8988307692308,3301.26681381783
3063.1549377494,14.8242737430168,3660.75183001838
5126.54666233766,35.8246155844156,2847.77050975115
8999.5,39.0492933333333,5432.99919473581
3169.80938610039,17.9445332046332,3794.33549556043
2898.1374,6.8796,3871.05940485881
2121.07279846154,11.2560732307692,542.528169182805
6534.1376,29.3756259728,2112.91313221018
2518.82635714286,25.0308666428571,4181.13027645125
4853.1115925,27.73989046625,2949.04439135759
2991.56352844895,14.4776422447389,3647.16574275274
5437.81,30.862790175,2147.13638688836
2225.33333333333,7.36886666666667,155.034046439985
1278.8588603352,7.864881424581,3075.93825240779
2931.46176923077,20.3728461538462,3609.53238966241
5277.33225,35.3800051875,3164.07932637919
2810.06657142857,37.1594285714286,3434.94310552054
2651.10529411765,8.31196911764706,3571.66605671667
4515.06674418605,42.2692325581395,8112.4267939789
3003.26202034429,14.5342840375587,3649.48524824322
6300.5,26.0185,396.5
3101.50382828283,15.0099515151515,3667.4339451415
6904.0,26.9778166666667,4318.03435218696
3217.74328571429,21.2662138953942,3812.41711252165
8214.41,67.30629498,608.528677960209
12393.3333333333,15.0676666666667,7188.91894206323
3116.26056596794,11.9912453760789,4271.50002792262
7152.63157894737,25.6848947368421,8006.75599077709
8782.475,101.758955,2550.68003175134
5864.6286,50.481872,3878.61085788002
5481.48985714286,38.8153343214286,3275.51716013388
12911.6,169.0492,1867.2
5170.00225,63.7569037,3308.80254707125
2519.388,15.8917714285714,4181.92534104219
4103.80318,40.836116,3622.90691365961
5682.528625,50.245175,3821.08889994864
5893.1,32.37865,3786.27052520023
6580.7741364532,57.7922460974275,5984.4439968522
2969.13869230769,20.0433257692308,3651.0028172484
3232.21926275116,7.96120556414219,3953.42412130581
2929.03210743802,24.9839867768595,3969.59915672941
5681.83967935872,27.378248496994,2448.4420285322
7639.0,60.1818181818182,1797.42214397074
5729.21090476191,31.3594752380952,3798.80277271634
6173.2,11.27083,1423.03919833573
3120.40672357724,15.1014756097561,3670.57579477864
5535.228625,51.0664361,3918.14367069863
8164.6,31.9308,2525.91572305966
7238.57142857143,33.0972657142857,1153.05096618157
2712.79388888889,7.53571481481481,3603.77903592371
4457.41,39.758192262,1233.36795884278
3573.0,20.828119,1750.0
3014.33322685928,12.5476581823741,3676.00002520156
3365.46176923077,12.5121692307692,4067.58260596263
3818.552475,18.478415,3199.24787531255
11378.0597014925,176.484828358209,134.022038797703
9572.8,72.34996,1834.4
3285.00023076923,12.5121692307692,3947.25897675342
9464.48,42.4328832,1300.93772702616
3743.20325,25.869645769075,4515.584824412
3184.4845,19.5651755,4313.15910560696
3165.67715384615,20.8254769230769,3797.91288172557
5971.33333333333,12.266935,2070.880059835
6070.1429,39.27672,4273.9753599879
3066.15407692308,11.3022307692308,4119.6630145015
2984.09657142857,34.1626277428571,3584.31032407475
5421.847,21.2636428571429,3665.73985520323
14015.0,122.975535,4563.95387794399
3019.16540625,19.299277578125,3658.81336085042
2940.59763636364,18.6721568181818,3653.14363424557
6899.05882352941,31.0517647058824,7825.37435654482
2775.26804757773,19.7922411569053,3597.25510945685
2986.36514285714,37.4513701428571,3591.38029817544
2950.86176923077,19.32128,3636.49806756114
5644.591125,50.245175,3877.68999042295
11230.5,90.552925,1174.72326528421
5939.33816666667,53.06154,4036.01289422083
3027.91839873418,21.2871439873418,3643.1881307425
2861.01657142857,28.3610036428571,3540.18933743545
2961.50228571429,31.7949208571429,3572.59662370838
2909.55118798151,9.9617873651772,3638.30336136801
6173.8145,135.715194205,270.012896154517
4937.1145925,34.203911412,2961.0522258108
2523.63872380952,23.8053405561905,3390.9404795811
3191.37546666667,15.0935270666667,3812.9855581307
5584.553625,50.245175,4037.52923391949
3560.31729268293,32.3241463414634,4638.12203552993
7758.25,51.522285,1405.99224304404
5993.776,27.7791352,1951.70153400155
5607.877375,50.4760375,3903.71761766502
5894.7315,62.46171,3965.0858691729
2462.4614,38.9028058,3830.47257433527
2418.23266666667,13.9902199333333,3587.2529617002
3082.82867871486,14.9195301204819,3664.23154471558
3155.01546666667,18.26668,3796.14314282922
7307.33333333333,41.1716016666667,1126.18540016977
2921.859,20.8807984615385,3599.95467176414
5536.428625,50.245175,3919.18305716073
3459.0288,15.6384,4702.65434797474
3689.8345,34.1850165,4732.24777918805
2950.67371428571,33.8675532142857,3599.88032719596
3961.113925,34.25140742,3175.48535731795
6928.0,23.977246,4348.46325345709
17292.5,126.919875,6456.21938521299
3104.78084275184,11.9470515970516,4267.79726183411
6190.0984,33.10716312,3448.50395875044
2966.14507418856,14.3545710973725,3641.99131284047
2936.35942857143,33.2151208571429,3571.7444739799
7986.0,41.1731666666667,4564.80448650323
3139.15407692308,17.8755157692308,3772.41216599254
8217.04,70.8035,936.659873379873
3250.00792307692,11.4558076923077,3879.01866945228
6159.6824,29.4856904,1652.90197069585
2931.93942857143,35.5597694285714,3565.40803672659
2959.49657142857,36.5160667857143,3583.22344253809
3078.41546666667,27.584666,4057.28768148657
2467.45372,16.537082368,3454.12892636552
5171.67225,57.9867159875,3292.83377793204
2938.33085714286,35.8519170714286,3587.40057474766
3026.93578233438,14.6489077287066,3654.06005036978
3048.23131303007,14.6460524286816,3739.00938342741
2219.33333333333,0.894333333333334,340.354064011125
18110.3,179.86016655,4083.55444557802
7532.8125,39.638078125,5234.74583574444
3672.2392,37.99639936,3513.82155683332
3054.39600389105,17.2226062256809,3692.85955546558
3030.27993952313,14.6650994789199,3654.69346452757
2882.30792307692,20.5106461538462,3602.24390505601
8055.25,46.873785,891.57315319608
1428.2574,7.9506,1845.55461164655
2951.12514285714,35.6282143857143,3594.76305331875
1325.23942857143,12.1366342857143,1971.82427088948
4937.1172625,34.01392738,2961.04777538692
2955.42328571429,20.9058841698842,3629.7096277219
2960.23257142857,36.6469085,3579.95781773907
2980.78942857143,37.4645876142857,3588.61068353323
17861.3793103448,149.450355413793,6920.19120930665
2894.09770588235,13.7962352941176,4035.67345169435
7086.0,34.48644,1673.8484101017
15357.2,137.1311984,2962.17692921945
2501.29528421053,13.2555745347368,3510.14347843052
5497.16908333333,27.684273,3922.2882019829
2949.66176923077,21.0266461538462,3635.20393150398
5756.75,35.993405,1624.23064479771
5779.02042857143,31.0827561904762,3837.55901242839
3484.5355060241,23.7566867469879,4400.94091707031
3050.8288,26.52812,3977.27807118291
2219.33333333333,0.894333333333334,340.354064011125
8237.425,68.8082475,596.064861718085
5548.43271428571,32.2057571428571,3327.69311229587
5019.80725,23.781244,3277.16220736138
2914.77836508981,24.8623462069873,3965.16372240714
5595.20156410256,37.0579205128205,3212.7898939494
2975.33799224806,14.3990813953488,3643.8840288369
6146.0,0.0,0.0
9038.78571428571,78.3376607142857,4788.25222629855
7098.639375,69.3345405375,2541.11627795239
5305.06363636364,29.3152859090909,2434.37783642882
2990.08728125,21.0210546875,3635.92818845357
2782.65836842105,13.5601663157895,3645.39237914702
2829.48854545455,22.0743405454545,3639.54294501637
6497.57142857143,4.89131868131868,1520.01107675878
4937.1172625,34.01392738,2961.04777538692
3231.13734621329,12.644371251932,3860.13188318822
3379.51020408163,25.5509183673469,1688.87077504285
2984.09657142857,34.1626277428571,3584.31032407475
8689.68253968254,54.1369603174603,2046.80856360441
3570.51773584906,26.4976603773585,4587.272595048
2471.22194513716,6.34941995012469,512.498406412905
9195.63529411765,49.6198117647059,6804.52759452386
3026.1708734988,21.3481505204163,3662.99239138538
8790.95861028278,91.8096459640103,8109.86107750222
3375.65957446809,30.0955859574468,1524.3028860321
6437.0,75.4746025,504.026785002543
7664.625,51.7141425,2423.51786859
2940.34948575972,34.9883252855284,3586.07334020091
2650.41521052632,13.5601663157895,3533.97176929164
2931.46176923077,20.3728461538462,3609.53238966241
6142.9332,137.916513802,52.5056981456299
7502.5075,67.0490849865,1956.48061195192
2903.49657142857,34.4539063571429,3544.44861611752
5719.33333333333,26.1539183333333,3329.50159767027
2993.89592667707,14.4889352574103,3647.63130861521
2925.91326518615,26.4709570868713,3954.90790530841
3117.05980229226,17.6923653295129,3677.51348652381
3462.49546666667,9.77725333333333,4067.15174281314
11500.0,0.0,0.0
6326.0,30.35398,432.0
3358.96015773116,12.8001648795649,4011.83350928669
2968.91942857143,37.0142041285714,3582.14835926953
2983.34342857143,34.08370418,3583.92277911392
10311.1173333333,63.228430448,6265.68726506249
5469.147,38.7653881857143,3265.27097297732
6095.71428571429,40.1906755447942,7441.01362798307
2942.38685714286,33.6034502342857,3574.18824031725
2952.46176923077,14.2883192307692,3639.1292471846
2283.67371428571,30.1582857142857,3126.28599219419
3689.8995,34.25838325,4732.31980966209
3022.88808794788,11.6361302931596,3953.11431782147
2940.86176923077,20.5106461538462,3662.17696291203
5611.5,17.5626833333333,3220.19532275088
6060.6,28.3775,1985.53016597583
7595.5,77.7496292857143,1150.88191339139
9935.66666666667,40.0541333333333,8239.44805325103
18630.2,183.63209055,2919.59051238354
2951.46176923077,19.9985115384615,3637.48506543364
3027.9507325228,7.99145106382979,3681.86897103229
2998.57165625,14.51157421875,3648.55995321009
3031.6219549344,30.556893896178,3610.0344573673
2926.56881623277,20.876730474732,3634.10477173408
2952.46176923077,14.2883192307692,3639.1292471846
5158.2445925,35.765834025,3076.22985607384
5750.4,21.95304,2309.27734150751
3257.831,20.8254769230769,3911.24098519003
6085.5,86.7483525,104.789073857917
17108.6666666667,80.5181766666667,7751.77593988773
5536.128625,51.950434025,3918.92327083738
3592.75054302671,30.3897091988131,4935.30127363262
3026.14958596762,17.0632606013878,3687.33997555157
5976.19892156863,27.089431372549,3151.38948860112
2552.76946153846,15.3085384615385,3601.68434192589
7662.22222222222,40.9308888888889,4745.66416796024
6240.0,0.0,0.0
7357.7,109.60546415,271.233681536788
19250.0,0.0,0.0
3038.1088,25.7673866666667,4013.72146788793
21111.06,164.373654,366.977215096523
3136.63946247157,13.2378165276725,3811.45257354652
8046.12,70.2694546,1026.30883539021
5913.71352785146,37.4218647214854,4212.61881698832
22590.0,0.0,0.0
2241.85714285714,5.10993086190476,81.1373237549924
2899.33456282722,24.7305497382199,3960.29445734471
2875.71428571429,14.4271142857143,1508.18582734221
2522.83657142857,29.7745642857143,3763.95708122642
2973.03442215337,14.3879279628195,3643.41202051336
2751.45823529412,9.28752941176471,3928.29632111875
3025.91371428571,27.8665279428571,3636.69997984922
4911.33333333333,17.5626833333333,2920.82583451249
5684.84,27.2221,2452.96198388805
6174.48985714286,36.9506571428571,3494.42672736215
2984.56888888889,11.2075488888889,3946.67089122091
6521.41268292683,23.117287804878,5032.15544531271
2879.21901536098,20.1713210445469,3634.07777812493
21700.125,147.93551875,2864.42249578776
3178.93942857143,34.6388555714286,3738.07922171041
7540.5,0.841189999999997,1029.5
6248.91842857143,36.9506571428571,3565.45754133551
8635.33333333333,11.99999,2738.91527596034
4947.14285714286,5.69431535714286,3449.3113775929
2970.91657142857,32.7814653928572,3577.49933507914
3276.79514285714,35.1186142857143,3831.0851961366
5267.0,30.265159125,1732.10017031348
6163.28,133.2425206,120.96
3203.70023076923,20.4828653846154,3840.47793001466
3243.307,15.07104625,4553.26360644445
9708.25,19.17635775,5537.79944449959
6118.0,21.42186,1863.89216426273
5427.93655555556,28.7394,4021.4707754725
2988.928,34.3782961928571,3598.675568354
21020.0,0.0,0.0
4633.58104761905,43.6061666666667,8174.45969131337
8155.125,58.276785,745.83098579705
5764.55263157895,25.05,4034.79685588786
7758.25,51.522285,1405.99224304404
6556.0,6.49128,2084.05403000978
2985.938,37.6795632857143,3590.83283991046
2192.66666666667,6.50024,328.066388945219
2253.71428571429,0.777857142857142,326.166352948796
2964.27715384615,11.4283265384615,3771.65340107269
3177.40195302013,12.4663187919463,3801.59575186921
3079.54361187215,12.9831811263318,3814.10940024271
2399.4374,36.54775925,3759.79125334184
3337.50139954826,22.990648062292,3674.72013465159
6219.9,132.6280246,517.3
5312.8,24.9478,1493.53251052664
6097.48400596026,46.7280339735099,4466.72910259257
6373.68,24.11612,3259.14466963343
3410.66666666667,16.3013333333333,3199.55667067938
2315.2,6.46692316,471.281826511483
7238.57142857143,33.0972657142857,1153.05096618157
7583.115,97.8833073,2464.56797162809
3021.38007852813,31.1830602001974,3627.81874853648
7323.4,112.54571,133.328316572287
4870.48985714286,22.3861142857143,3300.45204484652
3122.94454109032,15.1137632221318,3670.98998945339
11790.0,20.908785,5577.20360037178
3091.0,4.76297385714286,4481.70023540174
6463.325,99.73677045,533.13152164827
3129.93179069767,21.002119379845,3741.71123438935
5973.52,25.118,2909.64261887951
14673.8,111.4333,8412.81271395007
7648.15,8.59419,2570.55004376495
6243.66666666667,3.553,189.033212837204
11174.5,79.9213916666667,7283.03472118594
5872.5,30.0908333333333,3990.01488092463
5629.116125,50.245175,4052.83804500255
3029.9895,15.78325,3742.52751171054
3216.231,12.5121692307692,3857.43010609788
3104.83105263158,19.3612263157895,4139.56108770565
10806.0696517413,90.5362835820896,8504.564473897
2989.151,18.7426397692308,3665.10016343214
2917.84499628713,9.66297957920792,3640.78524383899
2530.27233333333,13.331030952381,3526.90936309328
13330.0,106.15835775,3446.78110706207
3376.05657142857,34.9041285714286,3930.67511965205
3008.57371428571,36.7276435357143,3596.79695618452
10585.0,144.36625,5107.81783152062
2907.50792307692,20.5106461538462,3638.12833641009
3264.45228571429,34.0761361428571,3820.41474633743
2672.396,0.617757173999999,3889.17617847071
5971.77510040161,27.4196341365462,2010.69214981004
13242.01,175.79286,676.491958488791
6374.5,38.1285,4138.31786478516
3154.7808,18.2358066666667,3795.70052748807
2193.33333333333,4.36548713333333,479.32823363073
2970.91672200772,20.961216988417,3659.10864288111
5495.4,20.95061,3237.90794186617
2989.4920179828,21.3174433150899,3648.97357190752
7634.0,40.9308888888889,4736.46788229372
4880.38613138686,41.6569391727494,8232.44727730219
2979.05942857143,36.4220966071429,3586.95554585225
2592.16259090909,18.0162727272727,3486.53267325567
8798.75,40.213772,3958.51357045798
3061.62267857143,13.267725,3726.30735784778
8544.293753,92.58564076,468.625188333041
4286.93816666667,39.1622033333333,2286.97315875157
3291.53954263566,12.7331891472868,3926.09057634829
3914.71580473373,40.0948479368836,3536.43111444303
2993.42790795632,20.9641716458658,3646.86955194166
3024.34508280255,18.3196687898089,3663.89568368687
7357.33333333333,22.9435133333333,1713.08402855461
3314.0418164557,16.1550771360759,3898.81409267258
1792.53538812785,17.6295205479452,2600.16174239236
8209.025,60.547785,640.809429062182
3048.5895,13.335213125,3728.23072401779
3423.91395833333,19.0306666666667,4646.73910111946
5845.0893125,51.2451375,3656.80100039992
7145.96,82.2751316,647.474353468923
2999.08514285714,37.6190655714286,3591.89654141133
3230.01763636364,37.9429436363636,4110.00496581015
7134.285,68.495385,2499.42872548409
8895.0,124.8353,1532.86496469846
4598.25725,33.753582625,3213.08031697508
5431.86128571429,38.9078604388571,3317.52469796705
2944.74914285714,34.8200478657143,3593.9007446279
8153.0,67.41327842,3569.8264663706
3089.16213333333,26.2609333333333,4013.53805717615
