wtd_mean_Density,wtd_range_atomic_mass,wtd_std_Density
2961.47371428571,34.8331599285714,3581.84892090518
2904.55228571429,35.3766422857143,3537.62554658645
2932.288,35.6457758571429,3566.49631117864
2933.83085714286,35.6442692857143,3568.10388781931
2932.10228571429,35.5615835857143,3565.44479835721
2928.60228571429,35.3196565714286,3559.81322409171
2935.93085714286,35.2975980357143,3571.02520258936
2935.988,35.2993108571429,3571.1207007476
2933.75942857143,35.6251494285714,3568.01918386582
2943.41657142857,31.7212191428571,3578.56071581542
2948.70228571429,31.6735855714286,3584.28552712546
2953.60228571429,31.5861855714286,3590.06408683203
2961.43085714286,31.487757,3600.2320642802
2939.931,20.4828653846154,3620.2423844947
2927.40023076923,19.8385,3601.21286886992
2949.95561538462,20.9983576923077,3635.36317991727
2947.44946153846,20.8694846153846,3631.59147764006
2942.43715384615,20.6117384615385,3624.03109765421
2952.46176923077,14.2883192307692,3639.1292471846
3103.12107692308,18.6606923076923,3553.37013181388
2952.59907692308,18.4000769230769,3639.01793138701
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
3216.231,12.5121692307692,3857.43010609788
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
3050.45942857143,10.4756285714286,3896.5442856577
2962.10942857143,18.9831010714286,3787.48714189881
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
2432.31361290323,19.1525361290323,3276.3451012636
2840.7274,5.50633,3769.32286679104
2802.2974,6.8796,3742.61823155633
1527.577,6.93077777777778,3079.98266311726
2725.4374,10.20418,3687.42765948104
2687.0074,13.08105,3658.91485382891
2648.5774,15.95792,3629.77125194327
2763.8674,8.25287,3715.324191836
2558.99073333333,12.38321,3533.24495593009
3288.46176923077,23.5357692307692,4161.28737286437
5342.85725,48.24525,4143.1391379765
6138.20414285714,36.9506571428571,3462.75091605175
6099.48985714286,36.9506571428571,3431.17204923834
5971.77557142857,36.9506571428571,3343.99416253471
2975.33799224806,14.3990813953488,3643.8840288369
5716.06128571429,30.2780857142857,3204.0322739535
6285.41842857143,31.4108,3304.07237439029
5550.63271428571,27.1415857142857,3243.8174895759
6000.20414285714,34.7973714285714,3208.36303944909
2952.46176923077,14.2883192307692,3639.1292471846
2951.46176923077,19.9985115384615,3637.48506543364
2928.38484615385,21.0234556207692,3619.96097302488
2904.30792307692,20.9196804723077,3600.52965802011
2961.47371428571,34.8331599285714,3581.84892090518
2961.288,36.5011120714286,3581.53923485332
2961.10228571429,36.2914927857143,3581.22951239071
2899.49253846154,20.8989254426154,3596.61145595688
2894.67715384615,20.8781704129231,3592.68252648354
2889.86176923077,20.8574153832308,3588.74283436721
2887.45407692308,20.8470378683846,3586.76894123893
2865.78484615385,20.7536402347692,3568.8816832394
2952.46176923077,14.2883192307692,3639.1292471846
2998.57165625,14.51157421875,3648.55995321009
3305.84638461538,12.5121692307692,3976.90743931587
2921.00575235921,20.8913918112633,3632.36036972145
2847.33280059347,20.3390347774481,3615.38645770438
2741.57806428571,19.5461471428571,3588.23767275358
2558.99073333333,12.38321,3533.24495593009
2988.86609923664,12.2945236641221,3664.95733990372
3196.56860244648,12.3377865443425,3853.77521129007
3312.07065366615,12.912487675507,3929.68248565527
3359.92042407553,13.1627085759245,3960.39618551578
3352.24226053042,12.912487675507,3985.27181981155
3417.35200395257,13.3010268774704,4021.84730710652
3184.86141542093,13.1627085759245,3760.40945894897
3365.46176923077,12.5121692307692,4067.58260596263
3017.42161006289,14.6028419811321,3652.24062961785
3109.44009422492,12.1655240121581,3773.46866719023
3147.45691762014,12.2729417238749,3803.70372855418
2961.47371428571,34.8331599285714,3581.84892090518
2961.47371428571,34.8331599285714,3581.84892090518
3021.77767899292,20.8399310778914,3650.48167396417
2838.694546851,17.1880906298003,3470.13779309032
3040.23359338061,20.2345859259259,3688.19939523045
3193.96496774194,20.6077232258064,3977.84929125717
2997.56574551132,20.1676277517564,3644.87748915236
3023.31024371069,21.2665165408805,3649.90844099388
2940.34031782946,20.0006025089147,3593.03687823772
2939.42976923077,20.4570907692308,3619.48395772706
5430.79643874644,37.0410071225071,3229.6457030324
2975.33799224806,14.3990813953488,3643.8840288369
2989.68502423263,21.9885910339257,3620.37622262714
2920.39963607595,21.9494571202532,3589.8401612229
2939.931,20.4828653846154,3620.2423844947
2939.931,20.4828653846154,3620.2423844947
2927.40023076923,19.8385,3601.21286886992
2952.46176923077,14.2883192307692,3639.1292471846
2948.70253846154,20.9339211538462,3633.47803425105
2948.70253846154,20.9339211538462,3633.47803425105
2943.69023076923,20.676175,3625.92332010701
4904.13139936102,33.0965261801917,3526.05253122466
2880.51842213884,18.2594097350844,3623.16009403028
5430.7303900368,38.6923443799604,3302.97259732664
5430.7303900368,38.6923443799604,3302.97259732664
5355.71651639916,37.8952216988137,3340.73549504288
5469.42077194983,39.1034814066135,3282.65560530215
5456.20431792976,38.9630389157401,3289.66107786005
5443.05160283688,38.8232737361702,3296.56538199555
5481.91842857143,36.9506571428571,3275.96830700402
5971.77557142857,36.9506571428571,3343.99416253471
6138.20414285714,36.9506571428571,3462.75091605175
6064.63271428571,36.9506571428571,3404.74906412771
6099.48985714286,36.9506571428571,3431.17204923834
5481.91842857143,36.9506571428571,3275.96830700402
2961.47371428571,34.8331599285714,3581.84892090518
2961.43657142857,36.6688075,3581.78698660722
2961.39942857143,36.6268836428571,3581.72505085312
2961.32514285714,36.5430359285714,3581.60117497625
5181.11725,63.803579375,3308.92708173853
6354.60322222222,43.6408,4414.44677589827
6070.1429,39.27672,4273.9753599879
5481.91842857143,36.9506571428571,3275.96830700402
5386.497,38.2105642857143,3237.90174286148
5291.07557142857,37.1848428571429,3196.53508447738
5195.65414285714,36.9506571428571,3151.73839303058
5100.23271428571,36.9506571428571,3103.36313567232
5004.81128571429,36.9506571428571,3051.23911018714
4909.38985714286,36.9506571428571,2995.1706070206
5313.5715,32.1635,4002.63974414318
5509.428625,50.245175,3942.76222733324
5851.74605555556,27.3538111111111,3708.38035824312
5313.5715,32.1635,4002.63974414318
2911.77208633094,36.7396574820144,3548.79961107834
2952.46176923077,14.2883192307692,3639.1292471846
2997.82634375,20.7252829683594,3647.34802854112
2860.5673703982,19.9804678136739,3585.88661104186
3012.6869277865,14.5799175824176,3651.32562750094
2966.75815699923,21.1552281515855,3639.95166185315
2966.53163157895,21.0419311145511,3636.64812404762
2962.32884520124,20.8258126934985,3630.34125204558
2951.63982753287,20.3778035576179,3617.21196960228
2919.04638461538,19.4089230769231,3588.446153467
2944.23070146945,21.1372716991493,3623.31738430754
2920.02343155452,21.0329347362722,3603.90478271347
2876.05533617351,20.8565214779241,3565.2369328381
2810.16079368745,20.5203647744419,3520.57889848137
2759.84638461538,20.2970295815385,3478.16686275883
2981.86614063714,20.884588966589,3644.63553930089
2993.08469422777,20.5082152886115,3646.30990113825
2975.24496899225,21.1996384573643,3643.73201029725
2970.50221981424,21.0299798955108,3642.55936237627
2993.42790795632,20.9641716458658,3646.86955194166
2990.62822057677,20.4884926734217,3645.64240533103
2978.55834782609,19.9514007375776,3642.54330024473
2958.08482112567,19.8185026985351,3638.58901002263
2982.02431615925,20.9302107728337,3628.33275402837
2972.45527052385,20.4517591868647,3609.31680857491
2969.82978492936,20.0188383045526,3591.45825695459
2986.90962256809,14.4551089494163,3646.23214871578
5971.77557142857,36.9506571428571,3343.99416253471
5946.63271428571,33.0270285714286,3365.64743446295
5921.48985714286,29.1034,3386.97564511723
5896.347,25.1797714285714,3407.98489750129
5871.20414285714,24.9483714285714,3428.68105487312
5846.06128571429,24.9483714285714,3449.06975342109
3354.267,49.8634917099,3527.40533519066
3268.01638554217,47.2302413126747,3491.59478096329
5313.5715,32.1635,4002.63974414318
5313.5715,32.1635,4002.63974414318
2952.46176923077,14.2883192307692,3639.1292471846
3285.00023076923,12.5121692307692,3947.25897675342
3174.07715384615,12.5121692307692,3808.69115589495
2952.46176923077,14.2883192307692,3639.1292471846
5592.20414285714,36.9506571428571,3253.02733321091
2998.57165625,14.51157421875,3648.55995321009
5844.48985714286,36.9506571428571,3284.56716457698
5313.5715,32.1635,4002.63974414318
2936.35942857143,33.2151208571429,3571.7444739799
2448.588,6.61651428571429,3210.85539586207
2774.55873333333,17.6401266666667,3734.05469150828
2448.588,6.61651428571429,3210.85539586207
3305.84638461538,12.5121692307692,3976.90743931587
3257.84638461538,17.7992692307692,3921.7753675866
3232.88638461538,16.0687292307692,3892.56421446442
3209.84638461538,14.6941923076923,3865.26108907692
3184.88638461538,16.3667823076923,3835.30719195374
3161.84638461538,17.9107115384615,3807.30305329838
3113.84638461538,12.5121692307692,3747.83428029819
5466.40414285714,38.4385,3262.00188032531
5450.88985714286,37.6407142857143,3247.90129158421
5435.37557142857,36.9506571428571,3233.66478571613
5419.86128571429,36.9506571428571,3219.29055954324
5481.17557142857,38.3978085714286,3275.18533670264
5480.43271428571,37.5593314285714,3274.402010648
5481.06128571429,38.3943829285714,3275.06589503499
5479.347,36.9506571428571,3273.25965137371
5478.48985714286,36.9506571428571,3272.35581889782
5455.91842857143,38.3022857142857,3255.41888345886
5429.91842857143,37.3682857142857,3234.52992953632
6064.63271428571,36.9506571428571,3404.74906412771
5481.91842857143,36.9506571428571,3275.96830700402
5481.91842857143,36.9506571428571,3275.96830700402
2961.47371428571,34.8331599285714,3581.84892090518
2938.35715384615,20.8054323076923,3621.69827703079
2917.20023076923,20.3227346153846,3595.28962427108
2881.93869230769,19.5182384615385,3550.55862293229
2957.00881510015,14.3103351309707,3640.08628507001
2942.43715384615,20.6117384615385,3624.03109765421
3216.231,12.5121692307692,3857.43010609788
3011.84638461538,12.5121692307692,3669.61230309685
5844.48985714286,36.9506571428571,3284.56716457698
5944.48985714286,33.0270285714286,3265.19271823099
5884.48985714286,35.3812057142857,3277.19731936389
6004.48985714286,30.6728514285714,3252.03700845048
5487.57557142857,38.8250285714286,3283.10154921191
5493.23271428571,38.4137714285714,3290.20959968357
5501.71842857143,37.7968857142857,3300.82479673238
5510.20414285714,37.18,3311.38422006613
5474.11842857143,38.9560857142857,3269.83874770309
5466.31842857143,38.6758857142857,3263.67903499505
5454.61842857143,38.2555857142857,3254.38255352606
5442.91842857143,37.8352857142857,3245.01725510411
5455.08985714286,39.1206505488571,3273.00649459268
5428.26128571429,39.0050153834286,3269.82188112855
5382.90829756795,38.8871156576538,3264.16133116738
5347.77557142857,38.6581098871429,3258.92447432461
5500.747,37.2631966428571,3272.15359262232
5538.40414285714,34.0079357142857,3264.18498457602
5576.06128571429,32.0461214285714,3255.76135067293
5613.71842857143,30.0843071428571,3246.8791493869
2952.46176923077,14.2883192307692,3639.1292471846
3147.69253846154,12.5121692307692,3780.73584796728
3174.07715384615,12.5121692307692,3808.69115589495
3011.84638461538,12.5121692307692,3669.61230309685
3216.231,12.5121692307692,3857.43010609788
3266.231,12.5121692307692,3921.51041353077
3285.00023076923,12.5121692307692,3947.25897675342
3305.84638461538,12.5121692307692,3976.90743931587
3325.38484615385,12.5121692307692,4005.67882866026
3113.84638461538,12.5121692307692,3747.83428029819
2741.57806428571,19.5461471428571,3588.23767275358
2741.57806428571,19.5461471428571,3588.23767275358
3216.231,12.5121692307692,3857.43010609788
3266.231,12.5121692307692,3921.51041353077
3174.07715384615,12.5121692307692,3808.69115589495
3285.00023076923,12.5121692307692,3947.25897675342
2952.46176923077,14.2883192307692,3639.1292471846
3147.69253846154,12.5121692307692,3780.73584796728
3298.35184615385,18.6606923076923,3690.30005595649
3573.09541666667,20.21575,3711.04859317589
3162.50569230769,18.6606923076923,3582.08575845269
3216.231,12.5121692307692,3857.43010609788
3366.89030769231,18.6606923076923,3766.0942712559
2977.64513653995,14.4102521334368,3644.3552487883
2923.26802129278,20.8130836501901,3629.47141439075
2896.90983220466,20.5214522197141,3620.27008219214
2881.91068059702,20.2094179104478,3610.22912382689
5481.91842857143,36.9506571428571,3275.96830700402
5475.41842857143,39.0027857142857,3270.86243031807
5468.91842857143,38.7692857142857,3265.73563345805
5462.41842857143,38.5357857142857,3260.58781774224
5455.91842857143,38.3022857142857,3255.41888345886
5442.91842857143,37.8352857142857,3245.01725510411
5429.91842857143,37.3682857142857,3234.52992953632
5403.91842857143,36.9506571428571,3213.29482359648
3241.15194573643,12.7331891472868,3861.91365709902
3215.89613178295,19.9922868217054,3827.8321185404
3239.75659689922,19.9204683333333,3859.85741872085
2975.33799224806,14.3990813953488,3643.8840288369
3063.16213333333,28.5129653333333,4049.70009185882
2950.46176923077,18.8697923076923,3635.83986511937
3153.85140122746,8.22151292673571,3754.89305547057
3134.8308419033,9.28473660782809,3746.02724254689
3120.58517070358,10.3892966551326,3737.91128267232
3118.29102629544,11.6044437741686,3731.88543063503
3105.10543410853,12.7331891472868,3723.80422746302
3055.96544930268,12.1777289860535,3716.45656212048
3040.6759611174,13.2329388448471,3707.83625569874
3033.36425398029,14.3292626990144,3700.72529071981
3034.07220610687,15.4760057251908,3695.14251301977
3028.97222976601,16.6067031070196,3688.32248849264
3022.65643737958,17.741894026975,3681.18269030341
3034.01791860909,10.4346782575468,3685.78134726652
3010.42335114504,12.5313749618321,3675.21496730814
3010.97750115296,14.7412958493467,3669.38108407671
3003.40707796218,16.9361255113856,3661.83924834178
2981.90940123457,19.0610148919753,3651.39499974625
2968.81076221624,19.5410977106579,3647.1641487005
2969.44950886662,20.1112086738628,3645.76192660375
2963.85571814672,14.3434864864865,3641.51619843857
2966.14507418856,14.3545710973725,3641.99131284047
2968.94452123552,20.6755357722008,3644.11674537638
2985.55504651163,20.2203392635659,3649.06069063606
2990.66357364341,19.6850050193798,3651.63554958094
2995.77210077519,19.1496707751938,3654.20145255873
3004.56614285714,16.9426645559846,3662.07087529473
3013.29253846154,14.7526353076923,3669.84225298962
3021.9520651341,12.5793878927203,3677.51737629067
3035.17716513761,10.4386670489297,3686.00872415946
5971.77557142857,36.9506571428571,3343.99416253471
5960.13985714286,38.6379464285714,3335.45464720909
5948.50414285714,38.0396071428571,3326.85251678178
5936.86842857143,37.4412678571429,3318.18728427917
5925.23271428571,36.9506571428571,3309.45845403637
5481.91842857143,36.9506571428571,3275.96830700402
5481.91842857143,36.9506571428571,3275.96830700402
5721.06128571429,36.9506571428571,3254.54676233879
5651.06128571429,32.9003928571429,3321.73496959795
5511.06128571429,24.9483714285714,3447.9298670724
5441.06128571429,24.9483714285714,3507.23095165544
5301.06128571429,24.9483714285714,3618.86254343128
2942.48927607362,20.1585399539877,3635.69121360439
5480.1429,40.19614,3878.92691343672
5536.428625,50.245175,3919.18305716073
2961.43100617284,21.0560188387346,3640.81264141134
2958.94064225135,20.8353130589823,3639.99459559687
2944.97665924789,20.4001550844206,3636.55160722764
2953.69428098537,20.1227121728252,3637.90140124283
2926.32800839054,19.6013761632342,3631.54458837709
2949.95367332821,20.8403071483474,3638.25520425206
2988.62728660436,20.7048278816199,3645.70887495418
2978.74468322981,19.9569860248447,3642.84640062712
2963.73394590417,18.5037063369397,3638.03743543801
3008.82757040743,37.7726106933524,3599.91297201591
2999.20323505862,37.130240549042,3596.12391577348
2987.5373595763,36.1999911680504,3590.89835720294
2963.98514285714,34.9949638357143,3582.84811604676
2961.47371428571,34.8331599285714,3581.84892090518
2959.10461746123,33.8747455557151,3577.74346117546
2949.47694816415,32.8258224046076,3572.19879625006
2944.45934243606,31.9577477965612,3568.0307560203
2937.69299537104,31.33936975264,3564.56718122724
3083.4422992126,13.0596913385827,3706.59596627158
3126.59279044684,10.4401223420647,3738.99940573935
5577.79342857143,36.9506571428571,3323.23296643363
5673.66842857143,36.9506571428571,3367.1059262574
5769.54342857143,36.9506571428571,3407.71818917499
5865.41842857143,36.9506571428571,3445.18506959794
5961.29342857143,36.9506571428571,3479.6081732685
6057.16842857143,36.9506571428571,3511.07702620199
6153.04342857143,37.64868125,3539.67042210427
2999.15942857143,35.741099,3592.01928133231
5171.67225,57.9867159875,3292.83377793204
2995.14146418338,36.5556436962751,3593.33012418178
5203.48225,62.3738140625,3304.02299998732
2969.95521776504,34.9329684097421,3583.46554018951
5159.53225,59.5422456875,3314.56139960028
2940.55818454936,33.2626389127325,3572.57173081616
5093.60725,56.771293125,3329.21878122446
2985.22589966987,37.3062427156595,3598.24337011638
2962.86849870354,36.1514577211178,3592.25550009891
2940.34948575972,34.9883252855284,3586.07334020091
2966.14507418856,14.3545710973725,3641.99131284047
2977.64513653995,14.4102521334368,3644.3552487883
2989.23476323988,14.4663668224299,3646.6993544735
2991.56352844895,14.4776422447389,3647.16574275274
3010.32515686274,14.5684823529412,3650.86682181748
3022.17120472441,14.6258385826772,3653.15211794801
3095.25367741935,14.979689516129,3666.37307605626
2973.85382544608,21.1125659425912,3638.69018088327
2962.32884520124,20.8258126934985,3630.34125204558
2776.83135478807,20.5418258612245,3456.5290406425
2553.90348818898,19.6079951440945,3239.84792633026
2544.11929083333,22.6742294860833,3364.65679669333
2985.42012149533,21.2484049844237,3641.72912603616
2984.76124043716,21.0133145979703,3633.14567575119
3055.27035962877,19.8305645784996,3643.63238820393
3068.46865517241,13.0484369905956,3680.44450127609
3039.8937515528,12.7778049689441,3675.09097219387
2966.75815699923,21.1552281515855,3639.95166185315
3038.04863578781,21.7151005542359,3655.12877862169
2911.24514285714,31.5970817857143,3561.4342655633
4669.543,22.1322666666667,3824.76187300133
2923.47371428571,31.5632712857143,3561.75496593077
2952.46176923077,14.2883192307692,3639.1292471846
2917.26176923077,12.1293507692308,3637.8218684081
2917.26176923077,12.1293507692308,3637.8218684081
5592.20414285714,36.9506571428571,3253.02733321091
3211.11195719844,12.8449891050584,3815.31002423911
3221.05417482517,12.2666489510489,3823.11146724982
3230.84027413127,11.0315922779923,3836.79846213613
3230.71616372022,10.3791549577248,3842.68573358361
3249.3542494244,9.49552248656945,3855.26677546264
3259.99640627391,8.68200397857689,3865.17692247585
5274.73975,43.60001,3491.82903329762
3010.32515686274,14.5684823529412,3650.86682181748
3017.42161006289,14.6028419811321,3652.24062961785
3041.3201251981,14.7185538827258,3656.76208439789
3305.84638461538,12.5121692307692,3976.90743931587
2953.4288,25.1921866666667,3977.06081745709
2473.0774,39.059199,3829.68326612448
2981.47289901823,30.0511837307153,3600.84886393016
2986.588,36.451199,3591.74934290791
2911.24514285714,31.5970817857143,3561.4342655633
5536.428625,50.245175,3919.18305716073
5480.1429,40.19614,3878.92691343672
6273.928625,49.0959,4381.11656586089
2998.57165625,14.51157421875,3648.55995321009
5481.91842857143,36.9506571428571,3275.96830700402
2952.46176923077,14.2883192307692,3639.1292471846
3045.98887417219,27.7933033112583,4039.83294348772
2962.58191479821,34.9691659192825,4066.59575127142
5376.57504132231,26.6274909090909,4054.83487518749
5365.5715,25.1974866666667,4069.89551283501
5453.99271428571,37.8002714285714,3250.73222585904
5435.37557142857,36.9506571428571,3233.66478571613
6096.09526666667,60.2342906666667,3779.32568533863
2909.59421052632,15.4266673684211,3972.37533004183
3058.27569322709,14.8006494023904,3659.87195438484
2446.5374,38.668216,3831.60108252749
2970.11561538462,19.8825976923077,3671.79420929665
2975.33799224806,14.3990813953488,3643.8840288369
2993.89592667707,14.4889352574103,3647.63130861521
3031.71541390205,14.6720497630332,3654.96438432551
3077.88657818765,14.8956014434643,3663.36767814166
3080.35564526485,14.9075561797753,3663.80012353303
3097.34476470588,14.4583764705882,4160.84809174413
3156.2288,12.38321,3797.7071746611
3356.61611111111,15.6485888888889,4305.68563586269
3327.32722222222,15.6485888888889,4295.56521978108
3276.79514285714,35.1186142857143,3831.0851961366
2984.58809797823,14.4438685847589,3645.76413039271
2961.56989506173,14.3324189814815,3641.04031924972
6070.1429,39.27672,4273.9753599879
5481.547,38.8170471428571,3275.57686630654
5481.17557142857,38.3978085714286,3275.18533670264
5468.91842857143,38.7692857142857,3265.73563345805
5455.91842857143,38.3022857142857,3255.41888345886
5844.48985714286,36.9506571428571,3284.56716457698
5844.11842857143,38.8170471428571,3284.21775404441
5843.747,38.3978085714286,3283.86826432265
5831.48985714286,38.7692857142857,3275.80054260069
5818.48985714286,38.3022857142857,3266.95866689322
5971.77557142857,36.9506571428571,3343.99416253471
5971.40414285714,38.8170471428571,3343.66510158113
5971.03271428571,38.3978085714286,3343.33596697647
5958.77557142857,38.7692857142857,3335.8798125717
5945.77557142857,38.3022857142857,3327.69489117926
6064.63271428571,36.9506571428571,3404.74906412771
6064.26128571429,38.8170471428571,3404.43600640923
6063.88985714286,38.3978085714286,3404.12287937354
6051.63271428571,38.7692857142857,3397.1352107695
6038.63271428571,38.3022857142857,3389.45439426781
6138.20414285714,36.9506571428571,3462.75091605175
6137.83271428571,38.8170471428571,3462.45099484969
6137.46128571428,38.3978085714286,3462.15100781806
6125.20414285714,38.7692857142857,3455.54166728337
6112.20414285714,38.3022857142857,3448.26833672292
2541.18707692308,29.9927846153846,3905.64604581384
2934.97491679507,11.5993836671803,3739.70081221209
3537.01961728395,14.5068057613169,4013.09276088751
3482.5818363047,14.0370991896272,4005.80217418069
3491.06555564582,14.1102994313566,4006.98787789917
3391.91250434096,13.2547752170481,3991.98216933344
3328.88260185902,12.7109330751356,3981.13025489314
2446.5374,38.668216,3831.60108252749
2986.588,36.451199,3591.74934290791
2961.47371428571,34.8331599285714,3581.84892090518
2936.35942857143,33.2151208571429,3571.7444739799
2886.13085714286,29.9790427142857,3550.9165033491
2952.46176923077,14.2883192307692,3639.1292471846
2952.46176923077,14.2883192307692,3639.1292471846
2961.11315367999,14.3302075297022,3640.94505204675
3375.50762443803,12.4638093001409,3560.78982984425
2976.69363555727,19.4797842190513,3649.09970647782
2978.46375915222,19.0389790366089,3650.68893925991
2985.44024807396,18.1803893836672,3654.56012911404
2990.02701736725,16.8606398217167,3659.13774021076
2995.59868673219,15.9980195945946,3662.68384197968
2999.68506861169,14.6859835362585,3667.10978311081
3004.53968614702,13.8250562380479,3670.47528029134
3014.33322685928,12.5476581823741,3676.00002520156
3018.35124424455,11.2507290593078,3680.33419245312
2979.72294409938,21.0952903920807,3644.44541616567
2977.17965942591,20.8503243211792,3643.59487220721
2967.04586001547,19.8742491492653,3640.18623337116
2937.42484615385,20.3539923076923,3616.44796542197
2922.38792307692,19.5807538461538,3593.56061273271
2953.4288,25.1921866666667,3977.06081745709
2881.4288,22.52032,3992.01233627258
2978.8288,24.900525,3993.98500281516
6070.1429,39.27672,4273.9753599879
6273.928625,49.0959,4381.11656586089
3276.79514285714,35.1186142857143,3831.0851961366
2961.64514285714,22.7844857142857,3687.26260645441
3036.81657142857,30.6092771428571,3610.94479026991
5442.53575,19.8487166666667,3903.64059097086
5490.53575,19.8487166666667,3940.84945557114
5513.11908333333,19.8487166666667,3960.44898252154
5534.28575,19.8487166666667,3980.01127396021
5305.11908333333,19.8487166666667,3831.84833752885
5577.70241666667,19.8487166666667,4023.67381936139
5130.28575,19.8487166666667,3817.98489086198
5269.78575,19.8487166666667,3821.96410927685
5315.03575,19.8487166666667,3835.26142912388
5310.95241666667,19.8487166666667,3833.82223523808
5341.78575,19.8487166666667,3845.85601714369
5370.36908333333,19.8487166666667,3859.39915387714
5194.61908333333,19.8487166666667,3812.85139354253
5416.03575,19.8487166666667,3885.74085706
2986.05228571429,19.0944857142857,3695.68721131281
3147.69253846154,12.5121692307692,3780.73584796728
3174.61561538462,11.4558076923077,3795.65255688376
3201.53869230769,10.3994461538462,3810.32064384477
3228.46176923077,9.34308461538462,3824.74296928551
5481.91842857143,36.9506571428571,3275.96830700402
6070.1429,39.27672,4273.9753599879
3188.60883063895,19.5958275596613,3816.99458697155
3218.70582832948,12.5341180908391,3857.88278743653
3223.58402318393,20.8367812982998,3849.96365064626
3223.50072734314,20.4958869093726,3841.08059432756
3198.59433127889,19.9981394453005,3827.72603281586
3174.07715384615,12.5121692307692,3808.69115589495
5971.77557142857,36.9506571428571,3343.99416253471
5967.97614967152,38.9858111968009,3340.49158089161
5964.01842857143,38.8373928571429,3338.30808574951
5960.91557142857,38.6778357142857,3336.02589091837
5956.26128571428,38.4385,3332.594251505
5948.50414285714,38.0396071428571,3326.85251678178
5940.747,37.6407142857143,3321.08273687057
5925.23271428571,36.9506571428571,3309.45845403637
2961.56989506173,14.3324189814815,3641.04031924972
2957.47403597122,33.4540785611511,3575.85268365436
2953.4288,25.1921866666667,3977.06081745709
3008.70213333333,26.697608,4014.60887700126
3063.97546666667,25.72656,4051.05490484721
3119.2488,25.9937466666667,4086.42838749444
3174.52213333333,26.2609333333333,4120.75694592615
3229.79546666667,26.52812,4154.06648549603
