superconduct/table52.range_FusionHeat,superconduct/table52.wtd_mean_FusionHeat,superconduct/table52.wtd_range_ElectronAffinity
27.06,15.2128,15.38
19.478,13.9766666666667,33.2866666666667
13.578,5.15230769230769,76.4926153846154
35.778,5.96257142857143,80.4957142857143
17.21,18.4975,31.475
12.878,8.91504761904762,33.52
27.478,12.57146,25.327
12.878,5.25030769230769,74.3538461538461
21.4,12.5333333333333,101.8
25.1,14.72,25.9566666666667
12.878,3.77573333333333,62.2666666666667
12.878,4.94897674418605,73.9453488372093
12.878,9.09525,29.49125
12.878,5.31693374902572,73.4508963367108
3.67,4.1675,32.075
12.878,9.12385,29.664
14.24,12.06487,94.3452
12.878,5.28928682170543,73.8255813953488
27.478,12.05175,35.053625
17.21,18.54942,37.6265
10.678,4.4602,70.3
12.878,3.78848405317026,80.524659900058
12.878,4.76,76.9789497716895
15.978,5.28441809672387,76.4102964118565
18.03,5.62021934197408,29.3652043868395
12.878,4.43128571428571,80.325
9.3,25.725,36.5375
0.0,27.7,0.0
12.878,4.58461538461538,76.6116923076923
12.878,5.22723076923077,76.4796153846154
12.878,4.78449050873197,77.4328018223235
12.878,4.36685714285714,80.3985714285714
12.878,4.08142857142857,80.325
12.878,4.93618631619637,74.1308465403943
13.578,5.44073333333333,75.9426666666667
12.878,5.22630769230769,76.2907692307692
12.878,5.328875,73.2890625
12.878,3.90051466551076,80.4955931223812
102.91,100.115714285714,147.253968253968
5.5,21.49,26.506
28.54,12.5099,95.09
12.878,3.8265,81.4264285714286
12.878,5.15357486423584,75.7642358417378
13.578,5.25138461538462,76.7043076923077
18.478,5.51165668662675,85.089880239521
12.878,3.76287694483734,68.0304101838755
8.4,9.62702702702703,89.4486486486486
25.37,18.0299,30.303
14.3,23.654,18.982
4.1,19.684,5.588
22.578,6.48949522510232,94.7586630286494
25.37,17.633,30.255
12.878,4.97373333333333,75.742
4.1,20.34,15.38
12.878,4.91706666666667,75.8065
13.578,3.99357142857143,81.404
24.1,21.6111764705882,72.5426470588235
12.878,4.9544,75.742
21.4,12.5333333333333,101.8
16.978,5.39223076923077,74.3538461538461
19.16,19.1344541840303,33.3453082339417
12.878,9.67328947368421,51.1513157894737
12.878,5.16949807544265,74.479792147806
12.878,4.9148,75.7678
12.878,5.14064285714286,99.1338928571429
12.878,4.90218372703412,76.8431758530184
12.878,3.81042857142857,81.3819285714286
12.878,4.92907692307692,76.701
104.778,18.5982352941176,58.3764705882353
15.0,22.3125,32.45
25.06,15.0133333333333,31.2333333333333
12.878,4.02848571428571,61.2
23.8,23.8666666666667,75.1833333333333
26.578,13.57862,42.375
22.03,10.5085436893204,117.122330097087
12.878,9.29421428571429,47.05
21.21,22.558,64.0
18.1,14.7333333333333,28.2
102.0,71.0,83.2333333333333
25.37,18.6575,17.3375
78.2,69.35,66.75
25.06,15.0133333333333,31.2333333333333
12.878,4.69,75.7936
27.478,11.8655,33.995
34.27,16.9985714285714,54.9
19.678,5.98611764705882,75.3219607843137
13.578,5.44773333333333,75.7706666666667
18.4,18.5968,28.0836
12.878,3.83028571428571,81.3732857142857
96.3,39.9,16.42
20.2,18.9666666666667,51.3666666666667
15.4,10.92,1.29
34.2,36.1052631578947,65.9473684210526
18.478,3.76466666666667,93.4833333333333
12.878,3.8405,81.3212928571429
41.3,36.2333333333333,18.3
14.0,45.3333333333333,7.96666666666667
19.7,18.324,28.71
12.878,9.521,49.5464285714286
35.778,5.22823529411765,83.0552941176471
12.878,9.16885714285714,33.4278571428571
12.878,3.83471428571429,81.2886428571429
12.878,5.23703846153846,76.7273076923077
12.878,4.03257142857143,81.0554285714286
21.1,23.83,59.675
12.878,3.849,81.2886428571429
26.578,7.07241860465116,61.0953488372093
12.878,5.00666666666667,73.815625
12.878,8.387,30.88
104.442,58.3364705882353,84.4088235294118
16.978,6.56475,35.380125
12.878,9.01044444444444,32.6226666666667
0.0,50.2,0.0
12.878,5.17646153846154,76.4330769230769
25.37,17.7464,31.0164
12.878,4.58461538461538,76.6116923076923
12.878,5.43891939345571,71.7976855546688
27.478,12.4394675324675,31.4551948051948
30.6,17.6166666666667,87.4166666666667
12.878,5.00871814671815,75.2837837837838
12.878,4.6012,83.646
104.442,98.6947384615384,144.693846153846
27.06,19.408464,44.994
25.478,6.0835,81.4279214285714
27.478,12.261095,31.705125
12.878,5.31693374902572,73.4508963367108
21.4,19.3286,38.966325
102.81,100.104285714286,145.695238095238
15.978,2.66192737430168,63.7055865921788
12.878,5.18396153846154,76.7134615384615
27.478,12.6455,33.18
12.878,4.574,80.325
26.578,4.96,83.0552941176471
34.778,8.50372093023256,95.1558139534884
12.878,5.33686697965571,73.1807511737089
14.11,12.645,37.15
12.878,5.50426262626263,70.9121212121212
25.06,15.6466666666667,27.1333333333333
13.578,5.10068852459016,75.7015612802498
19.8,21.784,63.39495
19.0,13.3333333333333,21.7
12.878,4.7160813810111,72.1239210850802
38.8,34.8947368421053,62.9210526315789
14.24,11.128375,95.774
12.878,9.6002,31.2413333333333
15.978,9.58242857142857,50.0635714285714
0.97,2.387,1.69
13.578,6.55025,35.582
25.478,6.084,79.5628571428571
10.678,4.14972,76.48
12.878,9.23825,29.68475
84.0,69.0,73.44
16.142,9.39324904214559,3.41877394636015
12.878,5.21569230769231,76.3346153846154
16.778,5.70638948995363,75.9211746522411
12.878,4.91528925619835,76.2937190082645
25.1,17.5419238476954,31.6077955911824
12.73,13.7304545454545,102.9
22.578,9.9487619047619,39.4704761904762
20.4,20.52,41.98
12.878,5.53647154471545,70.4756097560976
15.978,9.15725,27.09325
4.3,19.71,13.26
9.3,21.4857142857143,72.0
12.878,5.06407407407407,78.1992592592593
21.1,24.837,66.215
31.16,16.22,24.0
12.878,5.16643170526638,75.6346021554689
21.778,6.06569230769231,74.3538461538461
27.142,12.7215,18.9075
0.569999999999999,4.72746268656716,32.3238805970149
5.71,10.158,95.6
16.778,5.68107692307692,74.3538461538461
19.3,27.024,47.232
16.778,4.958925,71.2005
20.278,4.8542,71.13
12.878,5.00069230769231,76.7238461538462
2.5,17.8666666666667,15.6666666666667
12.878,8.1002,35.196
12.878,4.26953846153846,75.475
12.878,3.83228571428571,81.1195714285714
12.878,8.86314285714286,42.6832142857143
13.2,32.7,11.35
12.878,5.31559375,75.31640625
12.878,5.10593939393939,76.9469696969697
20.3,15.2270588235294,28.8094117647059
12.878,4.97088792480116,68.9642082429501
16.978,3.84014285714286,81.3352857142857
16.978,5.37646153846154,74.3538461538461
12.878,9.0604,29.5734875
0.199999999999999,22.99,49.17
12.878,8.0125,22.92425
13.578,5.39905696202532,74.7215189873418
12.878,3.88328571428571,81.1020714285714
12.878,3.84685714285714,80.9871428571429
12.878,5.25805546995378,76.2772727272727
10.7,6.41235,48.4395
27.478,12.006545,27.40625
12.878,4.95337142857143,56.6314285714286
12.878,5.41573333333333,75.34
12.878,9.12775,28.765625
35.778,4.35285365853658,72.8231707317073
5.0,28.05,35.575
25.37,17.88248,29.5752
12.878,9.111675,29.5347875
12.878,8.1833,27.7086666666667
10.678,3.49362,83.5533
12.878,3.51533333333333,94.8694
12.878,5.47244176706827,71.3433734939759
12.878,5.43456666666667,75.999
4.8,19.4,6.66666666666666
12.878,5.17028769230769,76.7251153846154
12.878,9.09525,29.49125
12.878,3.93373333333333,75.9
16.978,4.045,71.0625
12.878,3.85771428571429,81.3456428571429
13.578,5.24145,27.7625
21.06,14.4466666666667,22.8666666666667
10.2,30.45,1.025
12.878,4.69951842751843,72.3832923832924
96.3,33.1722,66.3018
12.878,5.2736228748068,74.0378670788253
12.878,3.84685714285714,81.242
43.9,30.6333333333333,43.15
12.878,4.91492307692308,75.5423076923077
21.21,23.2546,65.824
12.878,5.158,74.4726923076923
19.7,18.2158,31.22624
12.878,3.83289285714286,81.4249285714286
12.878,3.83733714285714,81.4097742857143
19.678,5.08625333333333,75.78844
12.878,4.94728,62.184
12.878,6.571875,34.7945625
12.878,3.84628571428571,81.3456428571429
12.878,5.37720504731861,72.6340694006309
12.878,4.8722698535081,76.4592906707787
41.3,36.2333333333333,18.3
9.24,12.1328,205.444
19.97,12.3390625,35.378125
10.64,4.274,79.947
12.878,5.16892607003891,74.5108949416342
12.878,5.38290320543187,72.5568450971104
12.878,5.12669230769231,76.71
5.8,25.35,55.05
18.478,5.4732,84.194
25.478,3.88042857142857,81.2513285714286
18.478,5.74128571428571,78.9195714285714
27.478,12.006925,25.98125
12.878,5.24308108108108,76.4698841698842
13.578,3.83551428571429,81.4089142857143
13.578,3.8255,81.4162857142857
22.3,29.1551724137931,5.6551724137931
12.878,4.59976470588235,75.4235294117647
8.1,23.0,41.525
9.2,34.528,13.284
12.878,5.06766315789474,65.3889473684211
12.878,9.46283333333333,39.555
12.878,5.24146153846154,76.7284615384615
21.4,10.75,125.475
12.878,9.77704761904762,39.0452380952381
12.878,4.62163855421687,73.708734939759
12.878,5.04973333333333,75.871
41.3,36.2333333333333,18.3
21.21,21.832375,65.32
12.878,9.44,51.2751428571429
27.478,12.9405,35.2985
12.878,4.89243884466083,76.6160602671228
27.478,13.4614871794872,28.474358974359
12.878,5.28928682170543,73.8255813953488
0.0,6.3,0.0
22.74,6.675,17.7428571428571
16.1,22.764125,65.455875
11.47,8.05277272727273,82.8290909090909
13.578,5.33434375,75.56875
35.778,4.29215789473684,81.8126315789474
12.878,4.45890909090909,77.4931818181818
8.4,10.0153846153846,79.0824175824176
27.478,12.006925,25.98125
12.878,5.16543122102009,74.0378670788253
94.1,66.7755102040816,88.1877551020408
12.878,3.83228571428571,81.1195714285714
14.7,11.5888888888889,60.9047619047619
12.878,4.18169811320755,71.5377358490566
14.27,8.84720698254364,91.2256857855362
26.3,27.5423529411765,84.4529411764706
12.878,5.40983026421137,73.9832666132906
104.64,29.336205655527,13.4449871465296
93.6,65.8255319148936,85.5446808510638
3.04,5.54,29.525
2.7,5.8875,22.66875
12.878,3.90596703773312,80.5838513806563
35.778,4.51621052631579,81.8126315789474
12.878,5.18396153846154,76.7134615384615
3.0,6.3102,49.1566
21.1,25.99275,61.41
12.978,3.85742857142857,81.4157142857143
88.2,42.7,29.25
12.878,5.32090795631825,73.3970358814352
12.878,4.90781319399086,76.1629653821032
12.878,3.87242979942693,80.4419770773639
19.678,6.00506666666667,73.94
0.0,23.0,0.0
2.3,22.34,28.52
16.578,5.7206790986791,73.6655011655012
12.878,3.82164285714286,81.4264285714286
12.878,3.83277142857143,81.1151571428571
11.11,7.92693333333333,72.5306666666667
12.978,9.56114285714286,50.3451428571429
34.36,9.19128329297821,52.1771186440678
12.878,3.84394285714286,81.2531942857143
12.878,5.25030769230769,74.3538461538461
12.878,4.284,77.0142857142857
16.978,4.039875,71.108125
12.878,4.76297719869707,77.440651465798
12.878,5.13707692307692,76.6712307692308
93.9,42.2416666666667,33.5416666666667
12.07,9.233,70.0
18.44,5.65642857142857,17.1074285714286
19.7,18.5666666666667,66.7566666666667
6.91,12.1545,211.565
16.978,5.32915384615385,74.5480769230769
12.878,5.06911246200608,75.6519756838906
12.878,5.328875,73.2890625
12.878,3.79216543069025,67.4144324015972
15.978,5.27559877488515,77.0181087289433
12.878,5.25030769230769,74.3538461538461
27.478,12.218545,31.38025
19.16,18.308,31.026
12.878,5.20069230769231,76.7238461538462
0.71,6.1225,29.525
24.7,22.7666666666667,55.2333333333333
15.978,9.11075,29.0495
32.778,4.20692581602374,74.6839762611276
12.878,5.1231565150347,75.1399383191982
12.878,9.38588235294118,53.8449019607843
12.878,4.62376923076923,76.5819230769231
33.2,33.7333333333333,43.7
0.0,17.5,0.0
12.94,3.6482,27.532
0.0,35.0,0.0
12.878,4.97386666666667,75.7936
2.0,32.884,8.8312
12.878,4.76665504169826,77.5608036391205
21.21,22.4382,68.268
34.27,15.6824270557029,105.465384615385
0.0,31.0,0.0
102.91,100.099523809524,145.761904761905
12.878,4.86768062827225,76.9653141361256
97.3,91.1,125.842857142857
13.578,4.37357142857143,81.404
12.878,5.28536173508908,73.8787761425252
25.478,5.10705882352941,83.0552941176471
12.878,3.87314285714286,81.3166285714286
93.6,41.8,32.65
25.1,17.228,31.491
16.578,10.3317142857143,46.9714285714286
12.878,4.55838888888889,78.4411111111111
19.16,19.1366829268293,33.9585365853659
15.978,5.24811367127496,76.7426267281106
9.3,29.74875,79.04
12.878,3.94171428571429,80.3985714285714
5.8,23.9,22.5
21.778,11.0745714285714,46.9714285714286
15.4,11.6666666666667,20.5666666666667
14.47,7.26714285714286,101.171428571429
12.878,3.84078571428571,81.0423214285714
12.878,3.99257142857143,80.325
37.0,28.93,35.055
0.8,6.316,47.48
13.578,5.15069230769231,76.5323076923077
32.778,5.1233625,71.173125
8.5,18.875,24.125
25.51,17.749,26.96
12.878,8.53355555555556,39.1066666666667
12.878,3.83535714285714,81.3212928571429
0.0,33.0,0.0
34.778,8.61728571428571,93.847619047619
23.54,23.1325,61.9
34.27,15.9973684210526,101.986842105263
5.0,28.05,35.575
19.7,19.56,42.31
12.878,3.82051785714286,81.4280357142857
96.3,43.5666666666667,20.22
41.3,38.2,19.7142857142857
35.778,5.53646153846154,76.0130769230769
12.878,5.47340939597315,73.4798657718121
19.678,5.05556164383562,77.2842465753425
10.678,3.3996,84.7275
12.878,4.99600737042321,69.989122681883
15.7,6.614,47.48
44.61,24.838,25.18
35.442,17.6430993377483,39.5192052980132
19.7,18.386,30.494
13.16,5.81333333333333,18.4333333333333
2.0,9.9,25.8
9.3,21.4857142857143,72.0
2.7,5.7885,34.8525
12.878,3.77395262935288,80.7771746792612
3.04,3.2904,30.081
49.778,10.1272857142857,42.0157142857143
12.878,5.54079576891782,70.4170056956875
6.8,25.1,14.0
27.05,9.88214285714286,4.32857142857143
6.74,5.5955,35.61
12.878,4.97705813953488,76.2143023255814
44.7,25.684,43.816
44.7,23.14,113.78
20.5,22.575,9.08000000000001
1.8,22.2,20.5333333333333
8.5,20.1183333333333,122.24
34.27,16.4483333333333,91.6833333333333
12.878,9.22775,28.765625
12.878,5.436,69.9625
12.878,5.14261538461539,74.3538461538461
12.878,4.79065789473684,74.7453947368421
72.0,69.81592039801,77.2338308457712
12.878,5.17415384615385,75.8592307692308
12.878,5.27831188118812,75.9856512995049
104.778,7.40533333333333,74.09
7.73,6.7025,28.625
12.878,4.38614285714286,80.6192857142857
12.878,3.8165,81.2630357142857
6.41,3.8925,0.75
12.878,5.20630769230769,76.6712307692308
12.878,3.98114285714286,80.7214285714286
25.05,9.02715,0.7475
25.37,17.8538554216867,29.9421686746988
4.5,25.455,1.059
79.3,69.985,72.56
13.578,5.43933333333333,75.9770666666667
41.66,23.1466666666667,43.7433333333333
12.878,5.1999305019305,76.4529266409266
36.4,33.64,62.39
12.878,5.32168725566849,75.6357701329163
30.1,34.0777777777778,43.7
34.778,8.7651094890511,103.20097323601
12.878,3.82864285714286,81.3492785714286
35.778,4.17322727272727,83.6109090909091
14.7,16.6,50.7
12.878,5.35107142857143,74.1321428571429
26.44,26.72068,87.3117
19.478,14.0735,34.0933333333333
12.878,5.26603100775194,73.8255813953488
10.678,4.12405128205128,69.723865877712
15.978,5.34508892355694,75.298751950078
12.878,5.33394267515924,73.656050955414
4.6,7.83333333333333,2.1
16.578,5.42912025316456,72.820411392405
20.64,6.42648401826484,78.0821917808219
19.8,22.8025,57.8475
12.878,5.34475,69.862375
12.878,3.60125,88.8584375
12.878,9.566375,29.49125
10.5,7.245,79.54
16.978,3.82842857142857,81.2664285714286
12.878,4.66638636363636,77.7260454545454
21.4,22.6955,62.7525
6.6,12.55,21.6
27.478,8.833,33.995
12.878,9.43457142857143,50.61
12.878,3.85222857142857,81.3456428571429
0.600000000000001,11.12,75.77
12.878,4.91066666666667,75.8452
12.878,5.19794392225585,71.9328500876215
12.878,5.37485035629454,74.7980997624703
19.678,10.7745714285714,46.9714285714286
3.0,33.9,10.82
25.478,6.084,79.5628571428571
12.878,4.1278,75.8323
12.878,4.90876923076923,76.4330769230769
12.878,5.00393333333333,75.998
1.172,0.948666666666667,17.6333333333333
104.64,94.1645373134328,139.037313432836
12.878,8.14042857142857,34.15
10.0,26.13,149.5633
12.878,5.46721548575603,72.5840029218408
12.878,4.96107692307692,76.4330769230769
3.0,18.79,5.491
5.0,17.3166666666667,125.946666666667
12.878,9.48438461538461,49.7223076923077
12.878,4.39123216226005,77.0392973560304
23.26,25.191,77.7445
12.878,8.65737142857143,40.224
12.878,9.41385714285714,45.5321428571429
20.278,5.32015384615385,76.6712307692308
12.878,3.84685714285714,81.242
25.478,6.084,79.5628571428571
12.878,4.85646666666667,75.994
12.878,3.82864285714286,81.3819285714286
12.878,4.77690494296578,77.4515589353612
14.24,12.1752,95.242
104.64,24.044,40.4
12.878,9.0315,29.49125
1.51,3.864,3.6
93.6,29.7204301075269,26.3333333333333
12.878,5.13876923076923,75.5346153846154
12.878,5.01459318001586,77.9314829500397
10.8,16.3,9.25
0.04,2.30333333333333,15.6333333333333
12.878,5.12607142857143,75.6728571428571
19.7,18.25568,30.28736
12.878,4.70778461538462,72.2538461538461
12.878,4.76412290502793,78.3804469273743
2.8,22.1,12.625
12.878,4.01908701605876,71.3559691273497
27.478,12.0112,45.125
12.878,4.9539399085565,76.7145656433703
70.0,70.3,67.95
10.678,3.1163,82.41
0.8,6.332,45.46
12.978,5.25146153846154,76.7134615384615
12.878,3.82621428571429,81.3212928571429
12.878,3.82645714285714,81.1725428571429
12.878,4.96316,75.76522
12.878,5.27752977571539,73.9849187935035
19.7,18.296,30.494
27.44,12.745,81.4075
12.878,5.27610852713178,75.8372093023256
0.0,50.2,0.0
12.878,8.4194,43.8599
19.97,9.06,98.0142857142857
12.878,4.84646153846154,76.7169230769231
78.2,81.54,82.5
16.978,5.27437110546965,76.6782060158474
12.878,5.15019722650231,74.248844375963
12.878,4.34569230769231,76.4330769230769
27.478,12.006545,27.40625
12.878,5.32964285714286,74.1321428571429
16.578,4.93791809775429,76.4448480845443
13.2,22.90824,51.40628
12.878,4.97082142857143,71.2446428571429
1.35,8.025,0.0
12.878,5.19976025236593,73.8446372239748
12.878,4.75106666666667,75.742
34.27,12.1939393939394,117.184848484848
13.4,15.2333333333333,53.3
19.8,17.05,34.85
14.7,10.171,70.1395
24.942,20.9774117647059,30.2058823529412
12.878,5.569125,62.101875
12.878,5.05662627755203,72.0733284078315
12.878,5.15591714285714,99.1239414285714
25.478,5.09930769230769,87.5418461538462
12.878,8.78085714285714,51.3
12.878,5.328875,73.2890625
12.878,6.2944,28.275
4.71,6.7174,102.182
6.2,31.388,10.936
25.14,9.06200607902736,106.079027355623
12.878,4.90106400123973,75.9987602665427
44.7,26.42,43.74
16.978,5.31338461538462,74.9846153846154
42.24,18.32,215.475
16.44,9.98666666666667,26.1333333333333
13.93,8.66473557692308,119.680288461538
19.478,9.01604395604396,25.5472527472527
12.878,3.84292857142857,81.3119642857143
12.878,5.25538473400154,76.3878180416345
27.478,12.20626,28.475
27.478,9.776,31.325
12.878,3.84685714285714,81.242
12.878,4.77754711246201,77.4715805471125
12.878,5.36908661417323,72.744094488189
12.878,4.37328571428571,81.0607142857143
19.478,9.3097,35.196
27.478,8.99825,53.34375
35.778,9.5686,35.238
12.878,4.9544,75.742
12.878,8.9866,29.7476375
15.978,4.1062,75.7807
0.0,36.0,0.0
27.478,12.1272121212121,20.1262626262626
12.878,4.74072727272727,59.5572727272727
31.578,5.16690057729314,77.6789608723541
12.878,3.84685714285714,80.9871428571429
42.2,43.9481481481481,112.796296296296
32.778,4.32825730994152,75.6842105263158
28.2,37.116,64.994
12.878,9.1224,31.5089333333333
26.3,27.53,83.9985294117647
12.878,3.8267,81.3194271428572
8.4,12.266,100.443
12.878,5.25805546995378,76.0342835130971
27.478,10.12075,51.805
12.878,4.60661538461538,76.6414615384615
27.478,12.00626,28.475
12.878,4.33826315789474,74.9763157894737
41.3,36.2333333333333,18.3
10.678,3.28418,85.1395
25.478,3.88164285714286,81.2466642857143
5.8,23.204,6.876
12.878,5.2311049382716,76.1304012345679
12.878,5.01290760869565,76.5318070652174
104.778,11.3608,51.815
5.1,25.575,64.415
12.878,5.14415384615385,76.7030769230769
12.878,4.07320087336245,79.6313318777293
35.442,19.0572700729927,40.6802919708029
12.878,3.82014285714286,81.3446142857143
12.878,4.95152,75.76264
34.778,5.71370542635659,75.208527131783
25.478,5.28114285714286,80.4957142857143
12.878,5.07493269230769,77.3112179487179
5.0,28.05,35.575
7.73,9.92333333333333,137.333333333333
41.3,36.2843333333333,18.628
9.2,28.64,63.58
20.64,7.37425,58.611125
10.1,25.4875,24.3125
21.21,23.1946,66.168
13.578,3.84735714285714,81.4162857142857
10.678,2.7792,75.52
27.478,12.006545,27.40625
12.878,5.3491233974359,73.4086538461539
20.2,19.214,66.13
27.478,13.7113506493506,26.9935064935065
12.878,3.99257142857143,80.325
12.878,4.3982,83.8005
12.878,4.89640625,77.62734375
12.878,9.09525,29.49125
12.878,9.51694444444444,45.6388888888889
0.0,26.8,0.0
21.4,19.0092682926829,34.1473170731707
104.64,95.2961812688822,140.743202416918
12.878,5.18643579766537,74.5603112840467
11.47,8.38220833333333,81.8596875
12.878,5.3784,75.3133333333333
31.23,17.6370666666667,104.113333333333
12.878,7.37207301173403,30.9266101694915
25.37,17.92784,29.4516
34.778,8.45345794392524,98.9469626168224
15.77,12.0915841584158,38.7653465346535
12.878,9.47814285714286,49.6514285714286
19.678,10.6924285714286,49.6514285714286
6.0,22.7,0.950000000000003
12.878,4.4518,75.742
12.878,5.24146153846154,76.7284615384615
69.0,71.2574257425743,77.6316831683168
24.1,21.4811764705882,71.4870588235294
12.878,8.97471698113208,33.2433962264151
12.878,5.4384,75.7213866666667
