superconduct/table47.wtd_mean_ElectronAffinity,superconduct/table47.wtd_mean_atomic_radius,superconduct/table47.wtd_std_ElectronAffinity
109.256420233463,116.132295719844,48.9468580211485
111.760928571429,104.382857142857,42.5557740735014
111.875462831102,104.194816291655,42.5258432111711
208.7075,170.085,39.4690726233845
80.7938571428571,172.314285714286,52.6811815490898
126.003703703704,85.5555555555556,28.0238189889783
89.42,158.1,57.5571507286453
33.0,165.25,41.3960143008962
99.48,131.8,51.6077668573249
112.0896,112.144,46.8171821575512
115.137455357143,103.428571428571,63.3255734087158
153.560857142857,116.6,121.432537705308
111.491671428571,104.364142857143,42.9006578861382
48.98,154.2,27.8898834705346
98.6830769230769,108.692307692308,59.0185811529028
76.3608823529412,164.941176470588,54.3794694913681
149.286069651741,134.109452736318,43.6568255019827
87.475,169.5,37.5422012540554
76.8080277777778,156.4,53.3828280780472
71.1028571428571,174.228571428571,54.6595449027852
95.8781362007169,112.784946236559,58.5114709101341
206.8,177.0,0.0
72.85,156.0,35.9400542570542
110.372076923077,115.369230769231,47.8553653883827
155.4,67.0,0.0
110.541428571429,108.767857142857,48.9355025747657
104.046052631579,106.828947368421,54.286216533029
73.918,160.6,44.3281158634111
122.2,96.8235294117647,32.257931081318
108.6484375,115.578125,49.6533003126035
44.54344,158.3984,32.7497642887151
110.511428571429,108.438571428571,48.9376644105456
105.716033333333,106.543333333333,51.9392316263171
91.35,169.425,40.6431728584273
107.6,185.0,0.0
85.4275625,167.1875,51.1740624089352
77.15,167.75,19.6587766659068
42.9796,158.4992,30.7668900579828
110.492248062016,117.031007751938,47.3160937800779
66.5,160.333333333333,65.0625852545071
80.4007142857143,171.764285714286,52.5891318164132
109.56399383192,115.501927525058,48.8237541920874
19.3628,106.377333333333,12.536599864397
25.3,166.025,19.7928396143656
105.475333333333,106.133333333333,52.6707822695742
106.1104,106.013333333333,51.7204398651056
106.320789473684,105.605263157895,51.8842836654993
109.079251831855,114.718087157732,49.4820335119101
111.480511476339,104.997166336073,42.3364787518375
51.1984571428571,163.552571428571,43.1587856696262
110.372076923077,114.976923076923,47.8553653883827
79.95,151.0,24.75
113.271428571429,116.275714285714,39.8077420426054
60.4307142857143,162.785714285714,58.9798629635919
92.29625,184.675,8.62708588907634
108.748356807512,112.366197183099,50.0950914974272
156.109375,133.125,43.7262318249512
145.678431372549,122.107843137255,73.8303296349813
113.183071528752,102.87237026648,40.6452853477558
113.966666666667,115.333333333333,58.5955819343252
109.64,115.346153846154,48.7929867280755
73.875,141.15,45.1111058942252
108.783076923077,108.669230769231,50.153212702465
27.9165,166.179,12.5006210945697
111.997512437811,139.626865671642,31.3662245666143
111.756357142857,104.385714285714,42.5552432594674
113.799565217391,106.608695652174,44.5864000982812
67.2635714285714,161.142857142857,55.2837472379855
43.54192,158.4712,32.0915510175747
84.3,172.0,18.5
92.7145411203814,123.089392133492,61.6419926621
109.8225,115.511538461538,48.7926201416614
76.9,155.0,15.8
111.9488,112.129333333333,46.9916109381238
107.313302034429,115.511737089202,50.704928194838
123.8975,161.5,6.95339800025858
20.0083333333333,105.883333333333,12.7595361941134
174.503333333333,141.3,26.6617514220069
111.978857142857,105.497142857143,42.1107574835307
112.732285714286,106.708571428571,40.7672836325344
80.1357723577236,126.707317073171,47.7215008897215
140.5,182.0,36.0
111.303142857143,104.538571428571,43.354886544256
70.65,143.5,34.05
73.07875,157.0,54.3381531332958
75.0666666666667,180.0,39.2208561298138
143.677049180328,125.737704918033,79.8497285242162
116.855555555556,101.222222222222,36.8263827864726
98.997,131.83,51.7002310536423
62.0821428571429,160.785714285714,57.6973446007664
156.24,111.4,83.2245180220348
74.7488888888889,139.155555555556,67.1949489577312
110.511428571429,108.642857142857,48.9376644105456
140.948333333333,137.22,64.5514871805617
71.60875,157.55,53.8447352202376
160.38,113.48,86.1463498936548
98.0066666666667,108.555555555556,58.5798044456354
109.649612703331,109.080557707204,49.0518904948661
68.7859405940594,159.89504950495,55.0261457238665
110.858775981524,110.347959969207,47.0998636541392
48.14,152.28,27.0508114480878
65.3566666666667,153.566666666667,53.8927341010724
109.316461538462,116.306153846154,48.449696734171
106.58,109.428571428571,52.1822973540152
46.675,162.25,9.39637563106116
68.1019047619048,166.409523809524,54.3067544355604
69.4355,139.2375,43.2439040761816
109.169230769231,114.538461538462,49.4457143606911
160.2,134.666666666667,51.3359523141433
50.7333333333333,153.3,25.4417417293357
127.686666666667,102.666666666667,66.2434889043612
110.771705426357,114.22480620155,46.8581749525333
73.07875,157.0,54.3381531332958
108.727591582229,115.420109119252,49.6221580385277
117.8,124.5,81.2192403313402
73.35105,157.18,54.0581574084569
146.3692,134.5445,48.2598687457809
108.910852713178,115.054263565891,49.5494956369642
69.370125,139.275,49.6904262532973
46.9337,161.589,9.07985320971656
156.64,116.8,82.7137739436425
113.027031044294,103.661726193004,40.5209627748943
107.913287671233,103.96803652968,49.4928751217926
109.265600624025,113.928237129485,49.1724919135557
30.6256231306082,136.571286141575,1.53427165684321
113.271428571429,115.165714285714,39.8077420426054
115.0125,178.375,14.2666076468795
79.5,114.0,0.0
100.211692307692,108.584615384615,56.8261575081062
110.395384615385,114.461538461538,47.9347087377732
111.925588458618,108.364464692483,45.9121470724198
113.271428571429,115.082857142857,39.8077420426054
113.271428571429,116.745714285714,39.8077420426054
110.857557015848,114.045612678779,46.8237540019247
111.764333333333,112.17,47.1350212462972
108.410230769231,114.268461538462,49.8560064580663
108.6484375,115.578125,49.6533003126035
110.80768675047,105.361652940327,43.8650631622494
150.469841269841,74.5714285714286,22.0611245732198
81.406,168.52,33.3090522831257
148.456725,133.99,44.9351070408692
111.610071428571,104.367142857143,42.7600860699459
108.964235841738,114.082234290147,49.789522650513
109.011230769231,114.555384615385,49.5750883162313
88.2975449101797,106.4750499002,66.2298132824307
112.995049504951,103.304101838755,40.6002127326536
99.4864864864865,136.891891891892,89.4428729418261
42.8035,158.3,30.488950666594
117.674,192.72,56.6274696944866
19.42,174.8,18.3645745934939
113.86343792633,87.9536152796726,41.9518384967298
45.215,157.6,29.5788949252672
106.0498,105.626666666667,52.0547931891003
26.3,174.0,21.0656117879353
106.235833333333,106.15,51.5149769255397
113.124714285714,106.565714285714,39.9719569992131
102.252941176471,150.855882352941,12.7465851319462
105.475333333333,106.133333333333,52.6707822695742
160.2,134.666666666667,51.3359523141433
108.947692307692,114.676923076923,49.4114650591332
59.2735354696556,149.033817119318,58.6163841996391
98.7631578947368,167.723684210526,83.4489275609958
111.130292532717,115.975365665897,46.5389149082594
105.811533333333,106.106666666667,52.1798180747648
160.352178571429,112.328571428571,131.606871501169
106.219619422572,105.171916010499,52.188254870642
112.393071428571,104.028571428571,41.3274588914377
110.372076923077,114.3,47.8553653883827
98.8247058823529,112.964705882353,61.2904360755025
45.295,204.6,8.70304400770213
61.4666666666667,150.666666666667,39.0403494975249
121.285714285714,106.742857142857,59.0558314181571
85.4833333333333,167.666666666667,49.5210449090979
49.39,126.92,40.4471618287365
148.333980582524,132.990291262136,63.5117870772599
77.5875,169.392857142857,53.0493042653315
76.16,185.6,22.88
30.2,162.666666666667,40.5879292401078
123.966666666667,100.333333333333,44.4534463105943
66.9625,165.75,11.4993410137277
100.8375,133.25,57.1112278256211
61.4666666666667,150.666666666667,39.0403494975249
103.8664,106.733333333333,53.4419557935523
73.875,125.65,45.1111058942252
164.4,132.142857142857,88.7364637564513
109.764705882353,116.905882352941,47.7218855680326
110.737333333333,112.28,48.0564016500981
51.716,153.972,26.9775414743449
112.048142857143,103.842857142857,42.0450072895652
27.78,105.0,36.2782248738827
85.7,180.333333333333,24.1830519165799
68.01,188.4,28.2744920378775
108.368421052632,144.736842105263,53.476665374836
106.7,89.1666666666667,52.8073227245364
112.029778571429,104.447857142857,42.0801716898942
19.3,106.333333333333,12.5865007051205
29.6333333333333,124.666666666667,2.02703943940144
45.562,159.02,38.310424899758
81.8875,171.357142857143,51.4689133378447
110.457647058824,107.494117647059,48.0936129462985
85.465,144.642857142857,48.3478124412795
111.779214285714,104.371428571429,42.5578923529527
108.896,114.531538461538,49.7120768425541
110.701714285714,107.142857142857,44.8450977404101
80.525,178.35,19.6024711452408
111.814928571429,104.567857142857,42.5064211535223
106.044186046512,110.906976744186,35.1757335906418
103.489583333333,107.291666666667,54.331021255446
76.6636666666667,151.993333333333,51.6750037886361
115.363725490196,72.4509803921569,46.135805582096
88.706625,146.67,43.9211855470612
98.5306666666667,152.733333333333,86.4046133387693
135.1,111.0,0.0
109.809230769231,110.596153846154,49.124908527852
43.4556,153.72,31.0220008484301
100.211692307692,108.584615384615,56.8261575081062
107.918994413408,117.03431763767,49.9334715251987
69.3738961038961,131.322077922078,44.9912240405229
141.033333333333,138.666666666667,76.7634172130333
110.61583011583,117.011583011583,47.2663620052005
115.454,106.4,44.386373855047
163.156923076923,67.3384615384615,42.4006892876874
80.2508,155.7104,35.81328244325
97.9733071428572,115.428428571429,59.379526170269
76.385725,128.93875,62.1390080683975
108.727591582229,115.420109119252,49.6221580385277
47.184925,144.5475,33.5721245975642
150.304761904762,76.4285714285714,22.7865974849979
103.735754189944,69.4972067039106,36.1020095057461
107.803076923077,114.503846153846,50.7488437738112
74.475,138.85,44.670369094065
113.271428571429,113.157142857143,39.8077420426054
109.909411764706,109.941176470588,48.2132043751975
122.309302325581,90.0232558139535,30.9860870050632
108.595461658842,115.683881064163,49.6740616928852
67.55,134.5,37.15
107.485858585859,117.89898989899,50.0940670897878
72.9133333333333,160.5,24.9636233125099
109.946682279469,117.589383294301,47.685922984645
92.31425,184.3045,10.5323298437478
123.366666666667,156.666666666667,20.6003775585681
96.867447595561,116.803945745993,59.9824516119233
111.394736842105,152.105263157895,48.4573548128358
114.055,138.515,77.6536420588242
67.1513333333333,162.82,53.2545214814876
80.2092857142857,171.621428571429,52.5600879217961
4.39,169.5,8.67
88.37445,146.7375,44.2056760857415
97.98,115.428571428571,59.3747890221816
164.12,110.84,89.2907811590872
74.44025,157.9,52.9093509924049
111.32,130.1,44.9325895091747
63.8457033388068,116.492063492063,9.50708933104947
109.326153846154,114.807692307692,49.229600310642
109.901854714065,113.301391035549,48.7020669558468
105.78132231405,105.652892561983,52.5596751273365
46.1954108216433,146.176352705411,30.144561625154
140.404545454545,136.409090909091,58.0314058958417
64.5852380952381,166.342857142857,54.5250495180271
61.3,154.8,48.602345622408
107.272357723577,118.325203252033,50.1716627188057
71.98475,157.14,53.9336161863591
46.38,194.9,5.77404537564436
147.085714285714,155.142857142857,51.5161397336915
109.082222222222,107.037037037037,51.5262073076039
95.255,122.69,35.9712729132568
96.5,111.5,24.0
110.421730489949,112.343040587021,47.6986674008829
110.738461538462,114.923076923077,47.2166412720955
45.1575,129.13,33.4267171398868
35.4134328358209,154.149253731343,4.17833415075191
107.76,159.2,38.68
110.738461538462,115.615384615385,47.2166412720955
79.576,191.76,11.9960420139311
100.767425,110.907125,54.1911789477252
90.951,118.025,62.3194662525282
110.192,116.524615384615,47.7891282840966
27.8,168.0,26.4457936163769
58.224,168.9,55.5862186517486
100.005769230769,110.192307692308,57.3397343889288
112.019,105.017142857143,42.0103708675438
72.4032142857143,166.714285714286,55.0726430047216
37.4,192.75,8.4870489570875
108.914453125,115.125,49.2427945840904
109.983333333333,114.060606060606,48.8062413213637
58.7388235294118,133.435294117647,26.5871091901039
106.632754880694,110.877801879971,48.6350599595563
112.058714285714,104.217142857143,41.9452843568322
108.972307692308,114.661538461538,49.4153207562572
74.0908875,158.12625,53.476359546414
54.38,182.4,0.52306787322488
75.5765833333333,152.166666666667,51.0300128926732
107.407436708861,116.520569620253,50.45565299725
110.5515,105.057142857143,44.8925825073427
111.727142857143,105.514285714286,42.55839575195
108.636825885978,112.807395993837,50.4094077338348
49.521,195.3255,0.203860246247276
77.3175,128.085,61.5825599804847
123.944761904762,118.685714285714,94.8019413413363
112.560666666667,111.36,46.037962084446
75.390625,154.0625,52.6051881315843
92.4378048780488,125.060975609756,61.101189841602
95.825,179.75,14.246117892254
43.6992,158.04,30.1766406241649
73.6145875,157.43875,53.8859946282876
77.3631,151.65,50.396651357572
109.6793,107.26,45.6858447061013
122.4406,90.3466666666667,36.1767506783017
107.696787148594,117.477911646586,50.0163931933437
112.027733333333,112.131333333333,46.9053812569754
50.1333333333333,188.0,10.6537421698773
108.027607692308,114.457230769231,50.3403123378954
73.07875,157.0,54.3381531332958
95.7846666666667,113.4,60.2796850098679
90.2715,126.76,62.1080108581011
111.750785714286,103.992857142857,42.6593688933938
75.1,124.1,60.3633787987386
75.4333333333333,159.0,28.0825370807
25.025,183.75,15.6317585383091
97.0356265356265,116.550368550369,59.9356371291056
99.33876,132.1828,51.5838400050093
109.014683153014,114.846986089645,49.5079788506502
111.472285714286,104.542857142857,43.1566826532422
104.683333333333,158.5,28.5954201849799
110.738461538462,115.023076923077,47.2166412720955
81.146,186.38,21.3694193650646
111.015769230769,116.0,46.759841841303
42.97292,158.4812,31.4534528895255
111.184742857143,104.535571428571,43.4927004557532
111.799425714286,104.376285714286,42.511753887755
106.53142,105.996666666667,51.3200368840826
120.009333333333,113.64,87.0330923627457
88.5198125,148.8675,44.0574865016134
111.722214285714,103.835714285714,42.7003627965159
108.328075709779,116.217665615142,49.7778584279447
110.416191210486,111.114880493446,47.7683189013272
19.3,106.333333333333,12.5865007051205
209.468,170.66,50.3322220451273
153.528125,132.6875,45.0617301208506
170.843,112.2,103.710011286278
109.415175097276,116.4046692607,48.7256901701442
108.290304752882,116.293068056213,49.7923875792466
107.110923076923,114.22,51.7337292362187
76.35,200.0,19.4855715851499
88.626,107.8,65.9869100958667
111.484814285714,104.602857142857,43.0379469716777
93.2771428571429,101.481428571429,59.1305823010843
79.1875,128.025,66.1996022929896
108.491969111969,114.781467181467,50.0274724254674
111.661842857143,104.384,42.6767873058263
111.9514,104.242142857143,42.1467850244493
20.8275862068966,175.931034482759,10.5767114552722
99.8647058823529,112.941176470588,58.0033313564222
72.25,176.25,37.1219948278645
41.316,199.68,20.1999936633653
114.29,112.673684210526,79.0815028608893
67.4895,161.566666666667,55.9785428959168
108.987076923077,114.533846153846,49.623615368339
169.275,126.75,47.1550832360627
64.4376190476191,166.180952380952,54.5796065093183
101.743674698795,108.240963855422,54.4290211977469
106.383,106.733333333333,51.1239245461457
19.3,106.333333333333,12.5865007051205
91.92,184.6375,11.3568305437741
81.367,169.042857142857,52.1924896170759
94.1015,127.7,38.9137153552575
105.960096058951,105.37219553918,52.4938266107825
70.8846153846154,138.0,45.1433985204955
108.910852713178,115.054263565891,49.5494956369642
49.5,195.0,0.0
49.3821428571429,163.321428571429,39.1634400719
76.615625,178.015,18.930937136322
104.199545454545,146.540909090909,84.9933187201566
107.84609375,115.6640625,50.2906744622322
109.638684210526,104.633684210526,48.0676709754648
108.265954545455,105.672727272727,48.8160926194866
97.9835164835165,132.120879120879,89.2104700696725
79.1875,128.025,66.1996022929896
110.591190108192,116.469860896445,47.2763075734551
107.179591836735,123.367346938776,59.2532130519203
112.019,105.017142857143,42.0103708675438
100.2,163.0,21.1751201716948
92.3352201257862,126.14465408805,61.1605528502771
110.77680798005,135.379052369077,90.9497171965927
136.747058823529,143.682352941176,42.0534130621167
107.372217774219,116.967173738991,50.7550156384113
35.793676092545,131.155784061697,41.808999118718
104.910638297872,128.106382978723,59.6962603841136
44.725,185.25,8.27054260614139
42.675,195.0,12.7094207185064
111.02305912968,104.498482000867,43.4677065643114
108.575736842105,104.946315789474,49.5444445420814
107.803076923077,114.503846153846,50.7488437738112
49.5068,195.1224,0.116420616730887
88.36625,179.0675,18.7035821685981
110.211885714286,104.817142857143,44.776651994903
81.7166666666667,126.833333333333,48.4608232378371
108.701248049922,115.472698907956,49.632538786553
107.232201175702,105.393860222077,54.5215366365051
112.901146131805,110.489971346705,40.2813116401923
113.466666666667,113.066666666667,44.6940923264909
54.5,183.0,0.0
54.84,170.0,5.48
110.417637917638,115.987567987568,47.3459368756381
111.732842857143,104.298571428571,42.5192158347714
112.009271428571,105.033714285714,42.0287861442
93.6805333333333,148.626666666667,90.7310314852764
79.5851428571429,171.708571428571,53.0227776591709
72.5444309927361,125.881355932203,10.7903549873817
111.545948571429,104.501714285714,43.013932942547
109.169230769231,114.538461538462,49.4457143606911
102.971428571429,120.428571428571,55.8781957037093
90.2795,126.755,62.1114144481512
105.984104234528,109.980456026059,52.5236807715071
109.064153846154,114.8,49.790399812763
81.7166666666667,127.666666666667,48.4608232378371
107.35,127.9,90.1610919410363
40.2914285714286,160.441428571429,18.9490726712956
97.61,170.0,82.7566605577259
214.605,172.1,42.2595252576268
109.046153846154,114.615384615385,49.4268124897753
112.220364741641,114.504559270517,45.2001416719217
108.6484375,115.578125,49.6533003126035
112.750998288648,103.761551625784,40.6786381703701
108.171018376723,114.297856049005,49.9166670611561
109.169230769231,114.538461538462,49.4457143606911
78.0575,130.815,61.2185445249232
39.454,146.8,33.0577262375984
110.192,115.755384615385,47.7891282840966
44.725,180.25,8.27054260614139
88.2333333333333,188.333333333333,27.3886026579589
72.80525,157.035,54.239370478809
93.093471810089,122.979228486647,61.3612377679056
109.721279876638,115.771781033153,48.6030892777041
80.4649019607843,169.852941176471,49.8398912744128
99.1853846153846,111.807692307692,58.3573994537618
67.6777777777778,140.222222222222,39.5424322799861
191.7,123.0,0.0
31.444,155.88,5.93643529401273
80.1,193.0,0.0
106.1104,106.653333333333,51.7204398651056
21.3128,187.826,21.4108999381156
112.333055344958,108.363912054587,45.2232317063292
73.86,185.36,26.3945448909429
139.716312997347,132.672413793103,66.4390150286035
107.6,185.0,0.0
150.238095238095,78.0,23.0847398819978
106.153795811518,105.068062827225,52.4216988263746
140.557142857143,89.1428571428571,36.3574263250246
104.298285714286,103.372857142857,54.4697764550326
108.936870642912,115.002323780015,49.5391160219221
110.803529411765,107.352941176471,47.9313023032384
112.077657142857,104.897142857143,42.0265023417658
78.3166666666667,125.166666666667,51.1050361727905
48.763,147.26,28.3567995549568
83.5142857142857,173.0,50.3437945834561
104.873333333333,106.519444444444,51.5515346252876
57.1154146341463,148.580975609756,56.1487490593124
107.332642089094,114.182795698925,50.9548642151286
111.84375,183.5125,12.6303389082597
113.271428571429,117.474285714286,39.8077420426054
65.1,202.0,22.5
83.5142857142857,172.285714285714,50.3437945834561
89.8333333333333,171.0,28.5367988549678
154.807142857143,113.357142857143,56.81148606558
111.84875,105.307142857143,42.3311588238034
113.271428571429,106.55,39.8077420426054
69.055,155.25,40.3336704875715
49.54,195.22,0.28
109.553461538462,116.280769230769,48.2492864389092
96.403125,117.94125,59.9146860355153
88.025,198.0,78.6784079338163
48.67,157.6,27.8773761319103
62.3933333333333,170.333333333333,57.0903537288822
112.016921428571,104.377142857143,42.0989652895528
16.0,188.0,0.0
132.369047619048,90.2380952380952,53.4624144257985
74.825,193.75,22.3361674196806
139.092105263158,138.789473684211,66.0230875949305
95.825,179.75,14.246117892254
80.29,155.8,35.8086079036871
112.043857142857,104.198928571429,42.0000565065218
36.26,103.666666666667,48.2698498029567
20.5714285714286,103.571428571429,12.0618305037851
107.822307692308,112.230769230769,50.8949251896412
111.902684563758,112.563758389262,46.9092289918007
111.169901065449,109.77701674277,47.0919142145336
109.268,108.76,45.843665603876
105.442255111745,117.825844032335,48.1188560410081
49.54,195.44,0.28
64.36,152.0,36.3547851045774
79.2708609271523,145.903973509934,9.87806178138291
45.674,152.43,42.9297321678112
50.2666666666667,140.333333333333,23.8403486178836
27.0,128.8,20.820662813657
147.085714285714,155.142857142857,51.5161397336915
42.345,186.42,12.5002389977152
113.147116875793,103.434935852249,40.4818881713743
30.111,156.05,2.87551369323813
80.2028571428572,162.571428571429,59.5303804106503
107.243694060212,118.382424735557,50.182002061114
117.4,192.75,51.6151140655526
7.11428571428571,117.785714285714,20.2425950179621
44.755,185.82,8.29140971126141
109.969085271318,115.816201550388,47.8606094215487
111.716,139.96,30.8532485161611
161.4,165.4,61.5681411121044
123.47,143.0,3.28345854245184
48.9333333333333,182.666666666667,4.4783429475148
176.568333333333,141.65,23.0309899314428
140.4,134.75,61.8080496375674
75.390625,153.5,52.6051881315843
103.98175,115.35,54.8709724666649
110.738461538462,116.153846153846,47.2166412720955
103.092763157895,107.052631578947,53.9906716503851
117.243781094527,130.28855721393,38.2324687315025
109.514461538462,115.130769230769,48.9683406995163
108.466120049505,112.936571782178,50.5314285906927
106.06,109.619047619048,55.3923301807853
83.525,159.0,81.2764841451696
113.271428571429,114.928571428571,39.8077420426054
112.335178571429,104.478571428571,41.4061719429376
1.5,164.5,0.0
108.750307692308,114.261538461538,50.2147433749593
113.242857142857,106.392857142857,39.85275961561
2.1235,115.268,2.94142784205222
44.2277108433735,157.538152610442,30.027506720006
1.911,207.98,4.08939836650821
115.87,127.9,40.0189592568323
111.969733333333,112.148,46.9458793782325
60.99,141.0,54.9049074916502
109.108617760618,115.089575289575,49.485318808977
83.01,145.7,53.4279599086471
108.515519937451,115.56059421423,49.8585299359333
67.6777777777778,140.666666666667,39.5424322799861
124.317274939173,86.1703163017032,30.8723605449179
111.98365,104.48,42.1325056988451
109.056136363636,103.420454545455,48.7200304017253
87.7,168.75,39.3297597246665
110.742857142857,113.25,48.0786552623587
87.3627,197.574,4.32598182035015
64.8075,153.366666666667,54.2295520795627
110.492248062016,116.294573643411,47.3160937800779
148.673570019724,110.76134122288,74.8285446626348
108.274570982839,115.527301092044,49.7693639438405
108.52627388535,117.06050955414,49.0931600350876
63.9,177.666666666667,20.3646752981726
109.833860759494,118.213607594937,47.5747547234168
108.797716894977,137.716894977169,132.555119040452
92.5925,183.85,8.69814312080458
104.543875,116.05,54.0946047793528
116.834270833333,90.6041666666667,40.7129913680509
82.71625,161.1875,75.3919795033762
94.055,158.58,25.5417202827061
112.204428571429,104.691428571429,41.6388916977425
108.5254,104.088454545455,47.6773489322093
78.9875,177.775,23.4614277858361
117.45,138.0,42.8682574873297
73.0,139.15,45.061374812582
80.9314285714286,171.257142857143,52.4101272734223
111.737071428571,103.917428571429,42.6790532679913
102.17,150.9,38.081204025083
106.745466666667,107.546666666667,50.7443580651966
109.61008443524,118.973394933886,47.6602792635199
107.724069675376,116.47585114806,50.2723169327584
83.5142857142857,173.571428571429,50.3437945834561
33.22,188.6,26.3039844890465
97.98,115.428571428571,59.3747890221816
97.7000333333333,112.82,57.5645815787123
109.724615384615,109.492307692308,49.2268872147333
105.862066666667,106.489333333333,51.8879536732328
116.7,64.3333333333333,59.9626550446192
144.85223880597,74.089552238806,31.681221700253
66.1429285714286,163.65,58.2545342011667
151.4717,180.13,8.95997372261772
110.023739956172,114.72753834916,48.3791935493109
109.847692307692,109.538461538462,49.0784363041364
12.163,175.91,17.4169552735259
147.133333333333,138.4,63.4194677436581
71.6338461538462,161.769230769231,63.9184074291907
105.828323071351,104.582759869612,50.3755076694772
91.9455,140.75,42.8560621703628
63.5845714285714,170.742857142857,57.4573394214156
79.1053571428571,168.535714285714,51.4339752555326
106.888769230769,110.661538461538,52.3999890930022
111.472285714286,104.542857142857,43.1566826532422
97.98,115.428571428571,59.3747890221816
104.333566666667,106.641333333333,53.1701516355328
112.02825,104.65,42.0254376981753
111.507946768061,110.93536121673,46.3648081640421
148.682,134.22,44.3684829129868
62.74,128.1,48.4188847455205
74.690125,156.1,52.9604489806721
32.88,155.2,3.03736728105114
47.1311827956989,143.881720430108,23.5877176827839
109.953846153846,115.538461538462,48.3503936088444
111.994766058684,112.892942109437,46.9495126140776
101.95,158.0,9.25
17.6333333333333,195.0,22.8159788062859
111.762857142857,115.0,46.5709487048021
42.8836,158.5072,30.7722925866761
96.9516923076923,116.676923076923,59.9590646914589
102.527932960894,103.586592178771,56.9458978925506
90.775,172.5,66.9870649827263
90.5019917838914,126.426490725756,62.0769982518051
100.225,127.35,102.653284774526
107.433050293926,102.898758981058,50.6916393588245
103.47,132.1,54.4850080297324
99.837,109.43,55.1338102347371
49.58,195.44,0.391918358845308
107.803076923077,114.723076923077,50.7488437738112
111.994064285714,104.251428571429,42.132345746759
112.135742857143,104.818285714286,41.7885779116344
105.761113333333,106.367333333333,52.246222751128
108.988785769528,114.898685228152,49.5183576027141
41.906,151.64,32.5124490618594
112.3325,126.15,129.657468619243
109.17480620155,114.604651162791,49.1399209046253
135.1,111.0,0.0
66.3461,165.47,55.5277337173957
164.042857142857,119.857142857143,43.335035550031
108.600923076923,108.664615384615,50.3272152929996
135.06,106.3,31.0698632118006
108.935225786599,114.556965920455,49.5559782585415
110.689522342065,116.258859784284,47.2365280482412
98.0715384615385,108.769230769231,59.7367121814427
77.3175,128.085,61.5825599804847
