criticaltemp,wtd_gmean_Density,wtd_gmean_Valence,wtd_gmean_atomic_mass
79.2,832.829674423045,2.40033060321975,72.6263803195269
26.0,52.1468945665342,2.20058030129855,35.3055522679253
92.0,367.204850069315,2.11110011888848,48.9559936648586
88.0,41.1455642827849,2.06593805917258,33.0114883095383
71.9,60.433991723736,2.21978342968743,38.3249900875423
81.0,23.3741884952857,2.12541472231361,26.9910212378555
28.0,53.7584862910218,2.2262216392083,36.1195603503211
34.7,53.4270174887903,2.2262216392083,35.7734324182576
21.0,52.8440671901346,2.23080094293051,35.5837954075815
12.0,53.0750346956981,2.22269099937651,35.6446245891041
22.0,53.0873771678679,2.22326999546611,35.6456680142076
32.0,53.0764823747807,2.22418389027538,35.6410587887378
30.0,53.0550839985228,2.2262216392083,35.6229982184753
16.0,53.1015218555899,2.23080094293051,35.6366964995179
21.0,53.1018626442937,2.21978342968743,35.6356586646108
29.0,53.0868479352093,2.21978342968743,35.6573335765932
36.0,53.1627528228957,2.2289249428518,35.6631746480574
35.0,53.2039514850693,2.21978342968743,35.6750920790742
32.0,53.2402722997128,2.21978342968743,35.6962689676715
30.0,53.2949712485168,2.21978342968743,35.7191241764007
51.0,66.2433386928723,2.07303817332395,34.8832309627221
33.0,66.1446556554693,2.08275948798482,34.831273265642
82.0,66.3223911163781,2.06529380134206,34.9248529185312
60.0,66.3026191706783,2.06722717781512,34.9144427760361
54.0,66.2630929606824,2.07109936211099,34.8936317990563
90.0,66.3421689582226,2.06336223306145,34.93526616493
90.0,115.641729174706,2.24531414385029,36.854392128874
72.0,70.6102320291651,2.21404399798831,37.1402456046513
92.0,66.3421689582226,2.06336223306145,34.93526616493
93.0,66.3421689582226,2.06336223306145,34.93526616493
94.5,69.3112183157362,2.06336223306145,36.5018478008209
91.85,66.3421689582226,2.06336223306145,34.93526616493
91.95,66.3421689582226,2.06336223306145,34.93526616493
89.7,66.3421689582226,2.06336223306145,34.93526616493
89.9,66.3421689582226,2.06336223306145,34.93526616493
85.0,52.9317882982429,2.05877052890024,34.5308774180451
90.5,52.3149390144984,2.05877052890024,34.2735694452065
130.0,66.3421689582226,2.06336223306145,34.93526616493
88.8,66.3421689582226,2.06336223306145,34.93526616493
85.5,66.3421689582226,2.06336223306145,34.93526616493
77.3,44.8706525357033,2.14243601190143,33.783479318845
69.0,41.8260192457518,2.07433172234593,32.6719399810269
84.3,41.5178598426395,2.06593805917258,32.6423305828975
86.4,9.23474149503045,2.02995623665628,23.759673601754
88.8,40.9083355392166,2.04925248880628,32.5831922641015
73.6,40.6069373069819,2.04096030729891,32.5536632948197
62.5,40.307759670946,2.03270167962374,32.5241610865754
93.1,41.2119708496556,2.05757836047112,32.6127480186952
92.0,39.7699771134249,2.05479931812743,31.4805763636058
22.0,67.8533981139365,2.30277515670814,38.1560202706869
6.5,757.545478556243,2.51486685936587,65.6863575421637
85.5,1969.17241622668,2.1192680453341,74.676058552684
91.0,1960.65375258922,2.1192680453341,74.5266382026861
93.0,1930.85812788283,2.1192680453341,74.020664849634
95.0,68.3455537043014,2.0638611731558,35.147400203827
89.5,1874.01470273385,2.18154329728693,74.1947767189921
92.5,2046.06771935031,2.18154329728693,74.7404075524011
90.0,1811.14325799418,2.18154329728693,66.1432292182881
90.0,1966.76350495918,2.18154329728693,76.2900353717751
91.6,66.3421689582226,2.06336223306145,34.93526616493
63.9,66.3347435448057,2.06336223306145,34.8819387410997
88.0,66.0368021560702,2.06658251797604,34.8203557969568
75.0,65.7328409287629,2.06980782878224,34.7058233964108
39.3,53.4270174887903,2.2262216392083,35.7734324182576
22.6,53.4259068904833,2.2262216392083,35.763284836787
4.2,53.4247963152625,2.2262216392083,35.7531401338048
82.0,65.6722167824216,2.07045349474052,34.682962162917
51.0,65.6116485485751,2.07109936211099,34.6601159884521
45.0,65.5511361756562,2.07174543095648,34.6372848630965
45.0,65.5209009209429,2.072068540952,34.6258749407366
20.0,65.2494104234574,2.07497879950966,34.5233546262287
92.4,66.3421689582226,2.06336223306145,34.93526616493
91.6,70.4421740324466,2.06436803268003,35.3641673473087
86.0,70.0484337468342,2.06336223306145,36.6755216155718
92.5,61.8347015593902,2.04749964824093,33.6401527827151
93.6,52.4401553532722,2.0108236128906,30.7916766002748
93.2,41.3933315564663,1.95932193351547,27.1191606527435
90.0,39.7699771134249,2.05479931812743,31.4805763636058
94.9,65.2147425165933,2.06287102824422,36.1781896133552
93.8,67.6850890857187,2.06296865903271,36.3181699033182
92.7,73.6463001497052,2.06426601818538,37.0217438521198
92.9,76.3712686142676,2.06483113431065,37.335111507101
92.4,73.9830309998825,2.06426601818538,37.1051959124959
92.5,78.1836761093693,2.06514358828904,37.5566164581195
87.0,74.6386540293852,2.06483113431065,37.4766138109453
89.5,70.4918161122723,2.06336223306145,36.8028446101478
93.4,72.1903745582693,2.06477934979488,35.5410169664183
95.3,65.5177836238979,2.06257994380695,35.9013051566889
93.5,66.7233435980445,2.06282232628307,36.1264284388063
37.1,53.4270174887903,2.2262216392083,35.7734324182576
33.0,53.4270174887903,2.2262216392083,35.7734324182576
65.0,72.8532879028153,2.06483113431065,35.5812687997071
30.0,65.8001237164013,2.06326337906762,35.0715919501963
86.0,72.5538127407285,2.04775000541063,35.7753803955939
81.0,80.4332254670479,2.08449904582722,36.6036983002453
36.0,70.6463177398343,2.09810041037032,35.3392163861802
71.0,73.0926884226582,2.0654376276483,35.6282478042302
63.0,68.054207461148,2.09773771018605,35.027439258459
57.0,66.2393885460605,2.07342615330892,34.8811511675094
36.0,1774.21756389666,2.15757341887483,67.9434903170401
88.0,68.3455537043014,2.0638611731558,35.147400203827
62.0,76.6608741225855,2.04828924481965,35.2377996972122
33.0,72.69103249069,2.04422159267214,34.7633249343469
50.0,66.2433386928723,2.07303817332395,34.8832309627221
57.0,66.2433386928723,2.07303817332395,34.8832309627221
4.0,66.1446556554693,2.08275948798482,34.831273265642
91.0,66.3421689582226,2.06336223306145,34.93526616493
74.0,66.3125044066201,2.06626026344878,34.9196474593535
59.0,66.3125044066201,2.06626026344878,34.9196474593535
61.0,66.2729723035551,2.07013063658878,34.8988333800889
90.5,854.927987831551,1.95792334283052,59.6254385540891
90.3,61.7090717219218,1.892210030047,35.0131380198974
93.4,1668.09628060083,2.10445260473337,67.4196614294167
92.2,1668.09628060083,2.10445260473337,67.4196614294167
91.6,1516.59340348667,2.08292811355264,66.2500431797219
90.8,1752.06200840996,2.11564123144254,68.0309717765985
92.1,1722.91481217483,2.11181257516265,67.8215302061239
92.5,1694.38958579429,2.1080092619863,67.6137388458865
86.0,1780.07744735046,2.1192680453341,68.2296174829281
87.0,1930.85812788283,2.1192680453341,74.020664849634
90.0,1969.17241622668,2.1192680453341,74.676058552684
92.0,1952.78910072248,2.1192680453341,74.3687551181875
90.0,1960.65375258922,2.1192680453341,74.5266382026861
92.0,1780.07744735046,2.1192680453341,68.2296174829281
34.0,53.4270174887903,2.2262216392083,35.7734324182576
30.5,53.426795367282,2.2262216392083,35.7714026716452
30.5,53.4265732466971,2.2262216392083,35.7693730401985
23.0,53.4261290082978,2.2262216392083,35.7653141227759
24.0,807.771448980131,2.41252711382725,65.3724192024604
110.0,2202.00430386803,2.18857476102454,69.499358798592
110.0,2307.10339767144,2.1689435423954,74.397494727833
93.5,1780.07744735046,2.1192680453341,68.2296174829281
94.0,1754.05890571964,2.15098079384135,67.8166148644121
92.5,1728.4206646817,2.18316809223865,67.4061122036738
92.5,1703.15716556456,2.21583704169536,66.9980943681485
93.5,1678.26293094458,2.2489948496428,66.5925463168708
88.0,1653.73256345904,2.2826488313644,66.1894530999199
83.5,1629.56074463585,2.31680641160953,65.7887998578693
110.0,1288.38529176482,2.32998610150143,60.1611085108216
75.0,1790.93796478867,2.51486685936587,72.2492000325055
104.0,3072.7020306865,2.21434635777982,63.9772028153097
106.0,1288.38529176482,2.32998610150143,60.1611085108216
15.0,51.452002666207,2.22793855181868,35.62951397164
91.5,66.3421689582226,2.06336223306145,34.93526616493
54.0,70.4362950358663,2.08221937018432,35.331078200688
62.0,60.8308199021475,2.09514592631055,34.2607164067089
91.0,71.7472275775795,2.0646760285273,35.4965133414737
91.8,67.7214591604099,2.06500537050668,35.0762704818262
91.8,67.9036300041282,2.06700162379693,35.087061663438
76.0,67.8696856159986,2.07024757939145,35.0695246814965
49.0,67.5997604865343,2.07669430494751,35.0132464976751
31.0,66.0789486488486,2.0892656774595,34.7966778023108
91.0,67.4215329223471,2.06694894728232,34.9672592251918
92.0,67.1095217209926,2.07019230784422,34.8516219875835
85.0,66.8865506738279,2.07681537178357,34.6629204911123
73.0,64.7204799466049,2.0828244994922,34.2715249369288
42.0,63.938230408718,2.0892656774595,34.0264969740321
55.0,68.9613823884748,2.0640123909419,35.1902102425578
45.0,70.0087689932453,2.06426601818538,35.2766919920663
93.4,68.3448417539397,2.06608028711205,35.1432939446876
94.3,67.9358248701473,2.06930414100243,35.0943710322298
73.0,70.0114569037084,2.07545724485418,35.2996799593671
53.0,69.7957598473279,2.08664011744678,35.2571996068169
22.0,68.7464847583926,2.09755446003764,35.1286639043713
40.0,66.9247037321361,2.06351109461823,34.9341815914347
55.0,70.1037896108742,2.06431698498423,35.3501286999012
45.0,70.4067508168498,2.06441916146552,35.4018519041222
45.0,71.3646388240915,2.0646760285273,35.5203037080155
92.0,69.3818664261708,2.06411360125221,35.2551954556418
96.4,1930.85812788283,2.1192680453341,74.020664849634
94.7,1915.00052332481,2.1192680453341,73.0764077876263
92.4,1899.27315289362,2.1192680453341,72.1441962996615
89.4,1883.67494701234,2.1192680453341,71.2238767243482
90.7,1868.20484488821,2.1192680453341,70.3152973605023
88.6,1852.86179444043,2.1192680453341,69.4183084421414
16.0,95.7721997360745,2.29352670125726,41.7077095953763
18.0,104.124182181331,2.22573544847913,40.8193795281398
75.0,1288.38529176482,2.32998610150143,60.1611085108216
70.0,1288.38529176482,2.32998610150143,60.1611085108216
91.3,66.3421689582226,2.06336223306145,34.93526616493
92.1,69.8851003089865,2.06336223306145,36.6359885918252
92.6,68.9290331627275,2.06336223306145,36.3762607892995
88.1,66.3421689582226,2.06336223306145,34.93526616493
94.0,1821.03806880999,2.1192680453341,73.6599741201189
79.0,70.4421740324466,2.06436803268003,35.3641673473087
82.5,1898.13426807973,2.1192680453341,73.1132338048705
105.0,1288.38529176482,2.32998610150143,60.1611085108216
35.7,53.1040703916268,2.21978342968743,35.6558842705178
75.0,48.3262992493737,2.14396192632526,33.4241670897745
42.0,41.2439901372955,2.06482147329285,32.6497692062182
94.5,48.3262992493737,2.14396192632526,33.4241670897745
90.0,70.0484337468342,2.06336223306145,36.6755216155718
87.6,69.6159893286066,2.06336223306145,36.6995520750265
88.3,69.3921743403815,2.06336223306145,36.712054135789
89.3,69.1862146085414,2.06336223306145,36.7235982796692
87.8,68.9637813434641,2.06336223306145,36.7361085320061
86.3,68.7590931052414,2.06336223306145,36.7476602398163
88.5,68.334608439057,2.06336223306145,36.7717379657913
90.0,1776.79486076608,2.13157922697564,68.1038167603934
66.0,1773.51832749959,2.14396192632526,67.978247987302
44.0,1770.24783638828,2.15641655884126,67.8529107359891
22.0,1766.98337628997,2.1689435423954,67.7278045795783
80.0,1779.92944063399,2.1192680453341,68.152233680056
73.0,1779.78144622372,2.1192680453341,68.0749376433648
88.0,1779.90659481012,2.1403574975509,68.156203400259
50.0,1779.56493892336,2.18316809223865,68.0096121274031
15.0,1779.39413557378,2.20489343239272,67.936434767318
58.0,1774.31280391186,2.1192680453341,68.2573558746292
50.0,1768.56682882616,2.1192680453341,68.2851055432273
91.2,1952.78910072248,2.1192680453341,74.3687551181875
90.8,1780.07744735046,2.1192680453341,68.2296174829281
91.5,1780.07744735046,2.1192680453341,68.2296174829281
40.0,53.4270174887903,2.2262216392083,35.7734324182576
87.0,66.2145657633949,2.06722717781512,34.9502269601143
75.0,66.0236210109737,2.07303817332395,34.9726801666123
66.0,65.7066026006136,2.08275948798482,35.0101342369037
92.0,66.7356445425747,2.06346139644824,34.9773292823901
70.0,66.2630929606824,2.07109936211099,34.8936317990563
94.7,69.3112183157362,2.06336223306145,36.5018478008209
94.5,67.1598526078451,2.06336223306145,36.4059649831378
90.0,1898.13426807973,2.1192680453341,73.1132338048705
60.0,1936.0211544173,2.14396192632526,73.2159307343704
86.0,1913.199229321,2.12911128248303,73.1542952795026
20.0,1959.11531476078,2.1589161540545,73.2776181196037
76.0,1781.12619660826,2.12926980376406,68.3502469491698
63.0,1782.17556374647,2.13931876489304,68.4710896874284
52.5,1783.75077377596,2.15448119924456,68.652754504856
50.0,1785.32737608503,2.1697510974389,68.8349013082729
79.0,1778.34609053681,2.1192680453341,68.2379378166369
62.0,1776.61641769282,2.1192680453341,68.2462591649778
52.0,1774.02506228753,2.1192680453341,68.2587430901947
38.0,1771.437486608,2.1192680453341,68.2712292990296
81.0,1770.94991847523,2.12295391509046,67.9795927669328
58.0,1761.86919193633,2.12664619537894,67.7304842565518
42.0,1744.25288751593,2.13239190844751,67.3641469765167
33.0,1734.90543264635,2.13776161102719,66.9886224465759
91.0,1787.2143838817,2.12541472231361,68.2351875311571
88.0,1801.57421489427,2.13776161102719,68.2463289918151
76.0,1816.04942364135,2.1501802248772,68.2574722716539
64.0,1830.64093715486,2.16267098052691,68.2686173709706
92.5,66.3421689582226,2.06336223306145,34.93526616493
67.0,68.6762066183695,2.06336223306145,36.2602102293467
76.0,68.9290331627275,2.06336223306145,36.3762607892995
92.0,67.1598526078451,2.06336223306145,36.4059649831378
86.0,69.3112183157362,2.06336223306145,36.5018478008209
92.0,69.734015606651,2.06336223306145,36.5941767634385
91.0,69.8851003089865,2.06336223306145,36.6359885918252
91.0,70.0484337468342,2.06336223306145,36.6755216155718
92.0,70.197479906964,2.06336223306145,36.7036479626987
91.0,68.334608439057,2.06336223306145,36.7717379657913
90.0,41.3933315564663,1.95932193351547,27.1191606527435
43.05,41.3933315564663,1.95932193351547,27.1191606527435
93.0,69.3112183157362,2.06336223306145,36.5018478008209
94.0,69.734015606651,2.06336223306145,36.5941767634385
92.0,68.9290331627275,2.06336223306145,36.3762607892995
93.5,69.8851003089865,2.06336223306145,36.6359885918252
93.5,66.3421689582226,2.06336223306145,34.93526616493
88.0,68.6762066183695,2.06336223306145,36.2602102293467
69.0,119.710214652596,2.24531414385029,38.2521203691086
56.0,173.136828513537,2.26706708628159,41.1340525447083
85.0,117.067042103799,2.24531414385029,38.4058819813861
92.0,69.3112183157362,2.06336223306145,36.5018478008209
92.0,120.817110189519,2.24531414385029,38.5070320039631
92.0,68.5509302227079,2.06391149964508,35.1688660144516
90.0,64.5556693408604,2.06780440180681,34.6804013741272
89.0,63.0351843777731,2.07221087513464,34.4529465242081
89.0,63.1146610965498,2.08182328635611,34.3434322001216
91.9,1780.07744735046,2.1192680453341,68.2296174829281
82.8,1778.63453301916,2.1192680453341,68.2365510238949
74.7,1777.19278830088,2.1192680453341,68.243485269453
64.9,1775.75221224755,2.1192680453341,68.2504202196738
57.6,1774.31280391186,2.1192680453341,68.2573558746292
56.0,1771.437486608,2.1192680453341,68.2712292990296
56.5,1768.56682882616,2.1192680453341,68.2851055432273
47.6,1762.83946163734,2.1192680453341,68.3128664933072
92.0,71.4284995540566,2.0638611731558,36.7359842823658
41.0,71.214197251173,2.08341423142034,36.6257847030035
33.0,71.417339390299,2.09739958837392,36.6716591109974
91.0,68.3455537043014,2.0638611731558,35.147400203827
87.0,66.2297444101112,2.28767607504255,36.9304532161134
52.3,66.3273189624856,2.06336223306145,34.8286927196586
13.0,68.4500455873897,2.08902073538592,36.088806149158
26.0,68.2576639945113,2.08256506429695,36.0969063747077
39.0,68.4712960022,2.07624368276752,36.1502335037162
52.0,69.7227539287124,2.07019230784422,36.3183514787415
65.0,70.0511027659484,2.0638611731558,36.3844329081607
25.6,63.5137116965606,2.09383431466732,34.992915664016
41.9,63.609051715045,2.08757885030645,35.031269086522
53.1,64.3499708296832,2.08154337313365,35.1428881258247
64.0,65.7735447549141,2.07568043938723,35.3303020566649
70.4,66.7540492708117,2.06961716427708,35.4670340763223
72.2,67.6585305567846,2.06348623580786,35.5946993605036
28.0,66.108724589566,2.09515535339429,34.7736705595818
46.0,65.5382574188151,2.08856939065251,34.7397429543163
60.0,67.0067408010854,2.08269457844281,34.9235044130631
78.0,67.8164584130991,2.07654350693999,35.0363435790573
93.0,67.4234826548375,2.07002701378206,35.0226614174243
93.2,66.6553607316186,2.06822122592345,34.9480701672192
90.0,67.0784167875889,2.06673906683731,34.9999705348513
93.0,67.3325439014483,2.06361072482482,35.0407631341095
97.0,67.5333140317644,2.06366065722851,35.0619987667408
99.0,67.4053993307947,2.06522665089376,35.0415362505615
99.0,68.4941109829309,2.06710722587627,35.1489571709703
99.0,68.5685106685792,2.06873216626383,35.1497356804059
95.0,68.6429911686675,2.07035838400713,35.1505142070845
78.0,67.9175993964122,2.07657361908794,35.046948543358
67.0,67.2053651948466,2.08275948798482,34.9444811695741
52.0,66.5059723083054,2.08891617116251,34.8430951395347
38.0,66.2056925743865,2.09519257999396,34.7839913276291
89.0,1930.85812788283,2.1192680453341,74.020664849634
64.0,1928.18703435861,2.12849474295613,73.9182826154282
47.0,1925.51963594825,2.13776161102719,73.8160419919727
33.0,1922.85592754003,2.14706882443815,73.7139427833974
11.0,1920.1959040293,2.15641655884126,73.6119847941033
93.0,1780.07744735046,2.1192680453341,68.2296174829281
91.6,1780.07744735046,2.1192680453341,68.2296174829281
34.5,1862.7996579653,2.1192680453341,72.7205375875124
71.7,1809.20781901809,2.1192680453341,69.5913560034252
78.2,1706.60521728837,2.1192680453341,63.7311470660792
80.0,1657.50701633031,2.1192680453341,60.9887810392614
36.7,1563.50757056567,2.1192680453341,55.852985155265
53.0,65.558975550882,2.08521553142567,34.8114185102338
111.0,2095.66029918872,2.40224886796286,68.3061495020319
87.0,1814.76813123077,2.51486685936587,73.6759039439665
92.0,67.1316349772232,2.06687452697451,35.0134647045348
92.0,66.931113857136,2.07179860740706,34.9831805149463
65.0,65.7534533475098,2.07974321531728,34.8422679795926
58.0,66.5307212138903,2.08833443720278,34.91067641432
36.0,64.2299959951036,2.0958026321454,34.64729928315
85.0,66.1449774299885,2.06331276748097,34.9015135258372
75.0,69.5872539498839,2.06416432651059,35.2441733448934
73.0,68.7479234420059,2.06396190551114,35.1253280153249
66.0,67.5150903948172,2.06366065722851,34.9330920229106
6.5,54.1536975868079,2.2380372677512,36.0068527848429
20.3,54.0504944199885,2.2354797869589,35.9636101652643
29.2,54.0783471290453,2.23187524622231,35.9258240725699
34.9,53.4594200203804,2.22686648629602,35.7852085258912
35.2,53.4270174887903,2.2262216392083,35.7734324182576
33.2,54.2048753016265,2.22292069822638,35.8394516947885
34.8,54.5130377610995,2.21902449674032,35.8353029759125
19.6,55.0030213936735,2.2159262918953,35.863945611287
30.6,55.1003907658035,2.21359103508534,35.849639011732
45.0,69.5240987770278,2.06488300167867,36.4601358122834
80.0,68.9834980228027,2.07639330070539,36.2070331231586
89.7,1805.32600437817,2.1192680453341,69.0594934472947
88.2,1830.93268606666,2.1192680453341,69.8994631823968
88.0,1856.90257204373,2.1192680453341,70.7496494586384
86.7,1883.24081398648,2.1192680453341,71.6101765396788
86.9,1909.9526366432,2.1192680453341,72.4811702005945
86.0,1937.04333886983,2.1192680453341,73.3627577462624
87.9,1964.51829468111,2.1192680453341,74.2550680299675
26.9,53.9740223651659,2.23267852196607,36.1225090359592
25.5,809.197896585175,2.3966836878259,66.5106005458553
29.5,54.3135239659475,2.23338269322252,35.9745539507547
34.3,812.103603083386,2.4186485892348,65.6000279958526
37.9,53.9842804090644,2.22690529394049,35.8560067874086
35.0,803.532555772035,2.40642113155968,65.2232707353339
27.5,53.3794399959744,2.22011455606023,35.6967851150656
11.9,790.845298466069,2.38819575196943,64.6621881030324
20.0,54.2700288843686,2.23384269242088,35.626751395538
19.0,54.4426630211302,2.2282156770101,35.4111687301064
19.5,54.6171001812756,2.22256231467891,35.195346392565
92.5,67.5333140317644,2.06366065722851,35.0619987667408
92.1,68.5509302227079,2.06391149964508,35.1688660144516
91.0,69.591985781927,2.06416432651059,35.2768951054099
89.3,69.8030705066815,2.06421513209134,35.2986419690328
92.3,71.5271933947247,2.0646244913807,35.474334722442
83.0,72.6376673387816,2.06488300167867,35.5857168204737
33.0,79.8802139558822,2.06647855941176,36.2806485251236
72.0,68.5200165161065,2.06683505664162,35.1530087250126
48.0,67.8696856159986,2.07024757939145,35.0695246814965
68.0,68.5768782353701,2.09645930722204,34.3691813373357
63.0,66.4039048531204,2.12847047339958,33.3770030183866
83.3,50.1471045130187,2.07538332523616,33.7404440736312
90.2,69.5573851457731,2.06639414323903,35.2967675252184
92.3,70.1232151269013,2.07102986904692,35.402179421618
89.8,76.125581816933,2.08595585055941,35.9639600963416
77.0,72.2037024777075,2.06457303629674,36.9733307267663
94.0,69.612638697831,2.06396190551114,36.6859082397291
89.0,67.7214591604099,2.06500537050668,35.0762704818262
60.0,74.228558596203,2.06524840991255,35.7442131116878
33.0,52.7830753934661,2.21336383940064,35.5387223749798
18.0,392.376911941411,2.11110011888848,52.5088854874841
33.0,52.9837994603114,2.21978342968743,35.7016805405618
92.3,66.3421689582226,2.06336223306145,34.93526616493
95.0,65.5806340628486,2.06336223306145,34.3129414378922
85.0,65.5806340628486,2.06336223306145,34.3129414378922
93.0,1821.03806880999,2.1192680453341,73.6599741201189
92.8,72.1194522953475,2.06411360125221,36.7267108339525
89.75,71.8875399189529,2.06726625457099,36.6922384779765
77.3,70.5702498844811,2.07332528151512,36.5301476344034
56.5,69.5096926663635,2.07621382947156,36.4040074777794
43.6,69.4109106576189,2.08126937011076,36.3783433081426
26.2,68.8631161472637,2.0855396824682,36.3046310824978
20.0,802.933079497896,2.39585006461735,64.3136275467678
89.1,71.5271933947247,2.0646244913807,35.474334722442
62.0,72.1903745582693,2.06477934979488,35.5410169664183
62.0,74.4693033192785,2.06530094731568,35.7665039918304
88.0,70.0484337468342,2.06336223306145,36.6755216155718
88.5,64.6228811852236,2.25989709292424,36.126174653366
23.0,36.0786432100408,2.28847355237946,37.656734077188
28.0,50.9144416505157,2.24091022493406,35.5958234102454
26.0,53.7519285564517,2.23267852196607,35.8913680915719
30.0,52.7830753934661,2.21336383940064,35.5387223749798
85.0,1814.76813123077,2.51486685936587,73.6759039439665
108.0,2095.66029918872,2.40224886796286,68.3061495020319
106.0,2046.46282550799,2.21336383940064,81.9782431214311
92.0,70.4421740324466,2.06436803268003,35.3641673473087
89.0,1780.07744735046,2.1192680453341,68.2296174829281
91.2,66.3421689582226,2.06336223306145,34.93526616493
86.5,67.3907764696224,2.2856409595857,36.759553544318
84.0,56.854271890023,2.35727021856604,37.0803643100318
93.0,1312.46132033322,2.32750341741487,60.4955569418944
108.0,1294.75689240984,2.31271968349807,60.143953094815
55.0,1774.17315042357,2.14147964513135,68.0033432065041
39.0,1770.24783638828,2.15641655884126,67.8529107359891
83.6,3026.56929162688,2.61673091216103,83.4847183435159
107.0,66.4530316925428,2.1947661808348,34.3408782916062
89.0,76.1296576707105,2.06567109130828,35.9273500013195
31.5,35.573112300598,2.27266591087417,37.1866170061296
90.0,66.4629594252197,2.04692558368717,35.1492170081457
90.6,68.3455537043014,2.0638611731558,35.147400203827
91.2,70.0151262939026,2.06426601818538,35.3204361966262
88.9,73.544890213017,2.06509130366232,35.6757102872586
43.6,78.0962532501317,2.06609928422156,36.1142875493827
45.0,78.3474272042518,2.06615320123719,36.1378923630466
37.6,68.3524123278562,2.09771563119949,35.8487743051033
82.0,71.2372358793645,2.05479931812743,34.5123853189793
39.6,61.6714688788125,2.17873704126352,39.9538840726919
41.1,61.2888003873124,2.1689435423954,39.9488108345416
21.0,56.4346237469123,2.25953484237817,36.496948389849
91.0,69.1727067861111,2.06406295612589,35.2335428702331
85.0,67.1326790920917,2.06356087068266,35.0195731043259
120.0,2307.10339767144,2.1689435423954,74.397494727833
86.8,1780.00344245389,2.1192680453341,68.1909146044937
82.9,1779.92944063399,2.1192680453341,68.152233680056
72.2,1777.19278830088,2.1192680453341,68.243485269453
54.3,1774.31280391186,2.1192680453341,68.2573558746292
93.0,1898.13426807973,2.1192680453341,73.1132338048705
85.0,1898.05535509176,2.1192680453341,73.0717607217098
