criticaltemp,wtd_gmean_Density,wtd_gmean_Valence,wtd_gmean_fie,wtd_mean_atomic_mass
88.0,514.015826970178,2.14396192632526,766.085842950285,73.2809171428571
28.0,53.5885515304722,2.20696281450132,943.075848692441,60.7767998571429
35.5,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
79.2,832.829674423045,2.40033060321975,761.134001728179,102.9195735
26.0,52.1468945665342,2.20058030129855,940.683823350249,55.3435179285714
92.0,367.204850069315,2.11110011888848,810.835777778831,65.8346466666667
88.0,41.1455642827849,2.06593805917258,981.683854335301,52.6324
71.9,60.433991723736,2.21978342968743,925.241567081205,67.1356057142857
81.0,23.3741884952857,2.12541472231361,1049.42274125445,36.8819275
28.0,53.7584862910218,2.2262216392083,938.512776724546,57.8739670714286
34.7,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
21.0,52.8440671901346,2.23080094293051,939.555905980413,56.3304994285714
12.0,53.0750346956981,2.22269099937651,940.208665482826,56.4244858571429
22.0,53.0873771678679,2.22326999546611,940.213409080596,56.4259924285714
32.0,53.0764823747807,2.22418389027538,940.288026886182,56.4178981285714
30.0,53.0550839985228,2.2262216392083,940.517648037223,56.3874851428571
16.0,53.1015218555899,2.23080094293051,940.508792312802,56.4095436785714
21.0,53.1018626442937,2.21978342968743,940.311887301529,56.4078308571429
29.0,53.0868479352093,2.21978342968743,940.654285347295,56.4451122857143
36.0,53.1627528228957,2.2289249428518,940.026859393421,56.4710948571429
35.0,53.2039514850693,2.21978342968743,940.151245942925,56.5187284285714
32.0,53.2402722997128,2.21978342968743,940.366848816635,56.6061284285714
30.0,53.2949712485168,2.21978342968743,941.650137596818,56.704557
51.0,66.2433386928723,2.07303817332395,937.762044166009,51.1568076923077
33.0,66.1446556554693,2.08275948798482,937.96493977809,51.06795
82.0,66.3223911163781,2.06529380134206,937.599759277099,51.2278938461538
60.0,66.3026191706783,2.06722717781512,937.640327866235,51.2101223076923
54.0,66.2630929606824,2.07109936211099,937.721470310613,51.1745792307692
90.0,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
90.0,115.641729174706,2.24531414385029,918.048111216102,52.4814807692308
72.0,70.6102320291651,2.21404399798831,934.295339062983,52.7420961538462
92.0,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
93.0,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
94.5,69.3112183157362,2.06336223306145,935.034325726886,56.5029076923077
91.85,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
91.95,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
89.7,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
89.9,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
85.0,52.9317882982429,2.05877052890024,955.626605497615,54.1583942857143
90.5,52.3149390144984,2.05877052890024,958.230284297368,53.1216275
130.0,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
88.8,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
85.5,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
77.3,44.8706525357033,2.14243601190143,950.254974044032,51.2397461290323
69.0,41.8260192457518,2.07433172234593,973.7726636002,50.94721
84.3,41.5178598426395,2.06593805917258,973.070255674631,50.81688
86.4,9.23474149503045,2.02995623665628,1111.08299997752,35.2410766666667
88.8,40.9083355392166,2.04925248880628,971.666959454156,50.55622
73.6,40.6069373069819,2.04096030729891,970.966070428571,50.42589
62.5,40.307759670946,2.03270167962374,970.265686972739,50.29556
93.1,41.2119708496556,2.05757836047112,972.368354414441,50.68655
92.0,39.7699771134249,2.05479931812743,980.630154267995,46.5461633333333
22.0,67.8533981139365,2.30277515670814,955.894400816729,64.0222
6.5,757.545478556243,2.51486685936587,783.844635520963,94.03645
85.5,1969.17241622668,2.1192680453341,696.675756303839,92.6500571428571
91.0,1960.65375258922,2.1192680453341,695.470420481985,92.3173885714286
93.0,1930.85812788283,2.1192680453341,698.91519999395,91.2202
95.0,68.3455537043014,2.0638611731558,935.114076729286,51.518892248062
89.5,1874.01470273385,2.18154329728693,694.871753007314,91.5105571428571
92.5,2046.06771935031,2.18154329728693,707.333523192287,92.6432714285714
90.0,1811.14325799418,2.18154329728693,712.667096487998,77.9980964285714
90.0,1966.76350495918,2.18154329728693,709.565324319914,96.0298428571429
91.6,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
63.9,66.3347435448057,2.06336223306145,937.34497747783,51.1523461538462
88.0,66.0368021560702,2.06658251797604,936.639410120744,51.1050328407692
75.0,65.7328409287629,2.06980782878224,935.72053014077,50.9644002969231
39.3,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
22.6,53.4259068904833,2.2262216392083,940.254441788688,56.7914863571429
4.2,53.4247963152625,2.2262216392083,940.214540931878,56.7741556428571
82.0,65.6722167824216,2.07045349474052,935.536862347962,50.9362737881538
51.0,65.6116485485751,2.07109936211099,935.353230606364,50.9081472793846
45.0,65.5511361756562,2.07174543095648,935.169634908901,50.8800207706154
45.0,65.5209009209429,2.072068540952,935.077850574508,50.8659575162308
20.0,65.2494104234574,2.07497879950966,934.252196836029,50.7393882267692
92.4,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
91.6,70.4421740324466,2.06436803268003,932.637282988302,51.79638828125
86.0,70.0484337468342,2.06336223306145,933.41989500172,57.2728307692308
92.5,61.8347015593902,2.04749964824093,940.916514980407,50.7104080365297
93.6,52.4401553532722,2.0108236128906,948.826807968454,49.4567849554896
93.2,41.3933315564663,1.95932193351547,960.298121893067,47.6572564285714
90.0,39.7699771134249,2.05479931812743,980.630154267995,46.5461633333333
94.9,65.2147425165933,2.06287102824422,931.543849023371,55.7902091603053
93.8,67.6850890857187,2.06296865903271,936.97825719872,56.2551798165138
92.7,73.6463001497052,2.06426601818538,927.191961825924,57.4811160686427
92.9,76.3712686142676,2.06483113431065,925.296601237215,58.0313370574351
92.4,73.9830309998825,2.06426601818538,928.957725259096,57.8523329173167
92.5,78.1836761093693,2.06514358828904,925.647394299182,58.5472110671937
87.0,74.6386540293852,2.06483113431065,928.891752731465,58.6704936270653
89.5,70.4918161122723,2.06336223306145,924.525057808176,57.8657384615385
93.4,72.1903745582693,2.06477934979488,930.632629913306,52.021526572327
95.3,65.5177836238979,2.06257994380695,930.980236914462,55.0220139817629
93.5,66.7233435980445,2.06282232628307,930.898981056916,55.6375083142639
37.1,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
33.0,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
65.0,72.8532879028153,2.06483113431065,929.512593307635,52.0727856805665
30.0,65.8001237164013,2.06326337906762,948.261504788432,51.4934001536098
86.0,72.5538127407285,2.04775000541063,930.359116040358,52.545457572892
81.0,80.4332254670479,2.08449904582722,923.516348851013,53.9907043548387
36.0,70.6463177398343,2.09810041037032,932.567765019349,51.7551286885246
71.0,73.0926884226582,2.0654376276483,929.294624140166,52.1383658883648
63.0,68.054207461148,2.09773771018605,934.266916136962,51.316705398062
57.0,66.2393885460605,2.07342615330892,937.770159147755,51.1532533846154
36.0,1774.21756389666,2.15757341887483,702.525161759776,81.2145549145299
88.0,68.3455537043014,2.0638611731558,935.114076729286,51.518892248062
62.0,76.6608741225855,2.04828924481965,919.060036065709,52.1543712843296
33.0,72.69103249069,2.04422159267214,920.891030114957,51.7353321598101
50.0,66.2433386928723,2.07303817332395,937.762044166009,51.1568076923077
57.0,66.2433386928723,2.07303817332395,937.762044166009,51.1568076923077
4.0,66.1446556554693,2.08275948798482,937.96493977809,51.06795
91.0,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
74.0,66.3125044066201,2.06626026344878,937.620043352253,51.2190080769231
59.0,66.3125044066201,2.06626026344878,937.620043352253,51.2190080769231
61.0,66.2729723035551,2.07013063658878,937.701184041231,51.183465
90.5,854.927987831551,1.95792334283052,770.064912683309,74.8716846824281
90.3,61.7090717219218,1.892210030047,974.580953697307,50.7573591204503
93.4,1668.09628060083,2.10445260473337,708.168824268221,80.8733575730541
92.2,1668.09628060083,2.10445260473337,708.168824268221,80.8733575730541
91.6,1516.59340348667,2.08292811355264,716.672309318476,80.0184210087927
90.8,1752.06200840996,2.11564123144254,703.822443924514,81.3143136332953
92.1,1722.91481217483,2.11181257516265,705.304139108182,81.1636850996161
92.5,1694.38958579429,2.1080092619863,706.781785270537,81.0137830014184
86.0,1780.07744735046,2.1192680453341,702.424196542615,81.45675
87.0,1930.85812788283,2.1192680453341,698.91519999395,91.2202
90.0,1969.17241622668,2.1192680453341,696.675756303839,92.6500571428571
92.0,1952.78910072248,2.1192680453341,694.252418799925,91.9702
90.0,1960.65375258922,2.1192680453341,695.470420481985,92.3173885714286
92.0,1780.07744735046,2.1192680453341,702.424196542615,81.45675
34.0,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
30.5,53.426795367282,2.2262216392083,940.286363693317,56.8053509285714
30.5,53.4265732466971,2.2262216392083,940.278383115559,56.8018847857143
23.0,53.4261290082978,2.2262216392083,940.262422163244,56.7949525
24.0,807.771448980131,2.41252711382725,731.896444570043,87.379485375
110.0,2202.00430386803,2.18857476102454,684.227733130686,92.543
110.0,2307.10339767144,2.1689435423954,663.428634504288,97.0214
93.5,1780.07744735046,2.1192680453341,702.424196542615,81.45675
94.0,1754.05890571964,2.15098079384135,700.552977578379,81.1207714285714
92.5,1728.4206646817,2.18316809223865,698.686743437315,80.7847928571429
92.5,1703.15716556456,2.21583704169536,696.825480840132,80.4488142857143
93.5,1678.26293094458,2.2489948496428,694.969176542916,80.1128357142857
88.0,1653.73256345904,2.2826488313644,693.117817337029,79.7768571428571
83.5,1629.56074463585,2.31680641160953,691.271390049023,79.4408785714286
110.0,1288.38529176482,2.32998610150143,741.164132859734,79.9616333333333
75.0,1790.93796478867,2.51486685936587,710.419668019986,95.857725
104.0,3072.7020306865,2.21434635777982,689.153961838259,75.8611222222222
106.0,1288.38529176482,2.32998610150143,741.164132859734,79.9616333333333
15.0,51.452002666207,2.22793855181868,942.532915831315,56.7669452517986
91.5,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
54.0,70.4362950358663,2.08221937018432,932.839245777204,51.7390885941406
62.0,60.8308199021475,2.09514592631055,942.437432864509,50.347562689707
91.0,71.7472275775795,2.0646760285273,931.135747860908,51.9649769230769
91.8,67.7214591604099,2.06500537050668,935.878051476993,51.4245686001547
91.8,67.9036300041282,2.06700162379693,935.673504115445,51.4341058823529
76.0,67.8696856159986,2.07024757939145,935.741398318931,51.404303250774
49.0,67.5997604865343,2.07669430494751,936.122357987614,51.317362103635
31.0,66.0789486488486,2.0892656774595,938.100227907114,51.0087115384615
91.0,67.4215329223471,2.06694894728232,934.927835852775,51.2950865375097
92.0,67.1095217209926,2.07019230784422,934.005671932698,51.153692641918
85.0,66.8865506738279,2.07681537178357,931.66940216545,50.9249273214562
73.0,64.7204799466049,2.0828244994922,931.808115819234,50.4283539322556
42.0,63.938230408718,2.0892656774595,930.226149941444,50.1206050338462
55.0,68.9613823884748,2.0640123909419,934.288128926399,51.5639835275835
45.0,70.0087689932453,2.06426601818538,932.962243206078,51.6648391575663
93.4,68.3448417539397,2.06608028711205,935.13934847024,51.5117406124031
94.3,67.9358248701473,2.06930414100243,935.668730824145,51.4460571013932
73.0,70.0114569037084,2.07545724485418,933.262090133503,51.7045614274571
53.0,69.7957598473279,2.08664011744678,933.637340411413,51.6407787217459
22.0,68.7464847583926,2.09755446003764,935.000808119871,51.466605628882
40.0,66.9247037321361,2.06351109461823,936.571502294581,51.2149489591365
55.0,70.1037896108742,2.06431698498423,934.310738960887,51.7827606557377
45.0,70.4067508168498,2.06441916146552,935.241618984089,51.8530551993745
45.0,71.3646388240915,2.0646760285273,935.430769454418,52.0081637362637
92.0,69.3818664261708,2.06411360125221,933.879677425662,51.6571003891051
96.4,1930.85812788283,2.1192680453341,698.91519999395,91.2202
94.7,1915.00052332481,2.1192680453341,700.68474928817,89.8
92.4,1899.27315289362,2.1192680453341,702.458778817912,88.3798
89.4,1883.67494701234,2.1192680453341,704.237299926463,86.9596
90.7,1868.20484488821,2.1192680453341,706.020323985834,85.5394
88.6,1852.86179444043,2.1192680453341,707.807862396825,84.1192
16.0,95.7721997360745,2.29352670125726,876.239847821576,66.4386603651
18.0,104.124182181331,2.22573544847913,858.37590057698,64.8682185186506
75.0,1288.38529176482,2.32998610150143,741.164132859734,79.9616333333333
70.0,1288.38529176482,2.32998610150143,741.164132859734,79.9616333333333
91.3,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
92.1,69.8851003089865,2.06336223306145,932.549968393334,57.0937015384615
92.6,68.9290331627275,2.06336223306145,928.193325849499,55.9729076923077
88.1,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
94.0,1821.03806880999,2.1192680453341,690.681934046148,90.4650571428571
79.0,70.4421740324466,2.06436803268003,932.637282988302,51.79638828125
82.5,1898.13426807973,2.1192680453341,687.869420176443,89.3619142857143
105.0,1288.38529176482,2.32998610150143,741.164132859734,79.9616333333333
35.7,53.1040703916268,2.21978342968743,940.391698971013,56.4424922857143
75.0,48.3262992493737,2.14396192632526,952.873054107696,49.1560314285714
42.0,41.2439901372955,2.06482147329285,978.561142879445,51.010028
94.5,48.3262992493737,2.14396192632526,952.873054107696,49.1560314285714
90.0,70.0484337468342,2.06336223306145,933.41989500172,57.2728307692308
87.6,69.6159893286066,2.06336223306145,934.087285293819,57.3842730769231
88.3,69.3921743403815,2.06336223306145,934.434516805889,57.4422230769231
89.3,69.1862146085414,2.06336223306145,934.75515276645,57.4957153846154
87.8,68.9637813434641,2.06336223306145,935.102632547216,57.5536653846154
86.3,68.7590931052414,2.06336223306145,935.423497760795,57.6071576923077
88.5,68.334608439057,2.06336223306145,936.092320618278,57.7186
90.0,1776.79486076608,2.13157922697564,702.612364082203,81.3467357142857
66.0,1773.51832749959,2.14396192632526,702.800582028687,81.2367214285714
44.0,1770.24783638828,2.15641655884126,702.98885039557,81.1267071428571
22.0,1766.98337628997,2.1689435423954,703.177169196357,81.0166928571429
80.0,1779.92944063399,2.1192680453341,702.304971183909,81.3874271428571
73.0,1779.78144622372,2.1192680453341,702.185766061815,81.3181042857143
88.0,1779.90659481012,2.1403574975509,702.599132831965,81.3908527857143
50.0,1779.56493892336,2.18316809223865,702.949136123328,81.2590583571428
15.0,1779.39413557378,2.20489343239272,703.124203147043,81.1931611428572
58.0,1774.31280391186,2.1192680453341,704.388048011048,81.48295
50.0,1768.56682882616,2.1192680453341,706.357390054278,81.50915
91.2,1952.78910072248,2.1192680453341,694.252418799925,91.9702
90.8,1780.07744735046,2.1192680453341,702.424196542615,81.45675
91.5,1780.07744735046,2.1192680453341,702.424196542615,81.45675
40.0,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
87.0,66.2145657633949,2.06722717781512,936.466779538765,51.2741746153846
75.0,66.0236210109737,2.07303817332395,934.830546299755,51.3169384615385
66.0,65.7066026006136,2.08275948798482,932.109841531965,51.3882115384615
92.0,66.7356445425747,2.06346139644824,937.072674736103,51.2999739599384
70.0,66.2630929606824,2.07109936211099,937.721470310613,51.1745792307692
94.7,69.3112183157362,2.06336223306145,935.034325726886,56.5029076923077
94.5,67.1598526078451,2.06336223306145,929.087082169145,56.0962923076923
90.0,1898.13426807973,2.1192680453341,687.869420176443,89.3619142857143
60.0,1936.0211544173,2.14396192632526,688.97300945824,89.5594857142857
86.0,1913.199229321,2.12911128248303,688.310643604405,89.4409428571429
20.0,1959.11531476078,2.1589161540545,689.636012711087,89.6780285714286
76.0,1781.12619660826,2.12926980376406,702.170594767987,81.5956671428571
63.0,1782.17556374647,2.13931876489304,701.917084553217,81.7345842857143
52.5,1783.75077377596,2.15448119924456,701.536990833489,81.94296
50.0,1785.32737608503,2.1697510974389,701.157102937553,82.1513357142857
79.0,1778.34609053681,2.1192680453341,703.012776384436,81.46461
62.0,1776.61641769282,2.1192680453341,703.601849412897,81.47247
52.0,1774.02506228753,2.1192680453341,704.486384584629,81.48426
38.0,1771.437486608,2.1192680453341,705.372031752402,81.49605
81.0,1770.94991847523,2.12295391509046,701.656378993131,81.3000451654286
58.0,1761.86919193633,2.12664619537894,700.889400742452,81.1433403308571
42.0,1744.25288751593,2.13239190844751,699.6777668025,80.9331218244635
33.0,1734.90543264635,2.13776161102719,698.593492613917,80.6732258271429
91.0,1787.2143838817,2.12541472231361,702.795618537901,81.4680247857143
88.0,1801.57421489427,2.13776161102719,703.539051824576,81.4905743571428
76.0,1816.04942364135,2.1501802248772,704.283271531993,81.5131239285714
64.0,1830.64093715486,2.16267098052691,705.028278492045,81.5356735
92.5,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
67.0,68.6762066183695,2.06336223306145,927.047992066902,55.5022923076923
76.0,68.9290331627275,2.06336223306145,928.193325849499,55.9729076923077
92.0,67.1598526078451,2.06336223306145,929.087082169145,56.0962923076923
86.0,69.3112183157362,2.06336223306145,935.034325726886,56.5029076923077
92.0,69.734015606651,2.06336223306145,931.670193304971,56.9067538461538
91.0,69.8851003089865,2.06336223306145,932.549968393334,57.0937015384615
91.0,70.0484337468342,2.06336223306145,933.41989500172,57.2728307692308
92.0,70.197479906964,2.06336223306145,934.402328222219,57.4016930769231
91.0,68.334608439057,2.06336223306145,936.092320618278,57.7186
90.0,41.3933315564663,1.95932193351547,960.298121893067,47.6572564285714
43.05,41.3933315564663,1.95932193351547,960.298121893067,47.6572564285714
93.0,69.3112183157362,2.06336223306145,935.034325726886,56.5029076923077
94.0,69.734015606651,2.06336223306145,931.670193304971,56.9067538461538
92.0,68.9290331627275,2.06336223306145,928.193325849499,55.9729076923077
93.5,69.8851003089865,2.06336223306145,932.549968393334,57.0937015384615
93.5,66.3421689582226,2.06336223306145,937.559192443233,51.2456653846154
88.0,68.6762066183695,2.06336223306145,927.047992066902,55.5022923076923
69.0,119.710214652596,2.24531414385029,907.755654238578,56.7381076923077
56.0,173.136828513537,2.26706708628159,880.254443758113,60.133
85.0,117.067042103799,2.24531414385029,909.752309843954,57.3321076923077
92.0,69.3112183157362,2.06336223306145,935.034325726886,56.5029076923077
92.0,120.817110189519,2.24531414385029,915.575788253778,57.7387230769231
92.0,68.5509302227079,2.06391149964508,934.867832824252,51.5464480993018
90.0,64.5556693408604,2.06780440180681,940.581938949742,50.8802682889734
89.0,63.0351843777731,2.07221087513464,943.311305660914,50.5490904439428
89.0,63.1146610965498,2.08182328635611,944.718802946135,50.3374091044776
91.9,1780.07744735046,2.1192680453341,702.424196542615,81.45675
82.8,1778.63453301916,2.1192680453341,702.914645506215,81.4633
74.7,1777.19278830088,2.1192680453341,703.405436912725,81.46985
64.9,1775.75221224755,2.1192680453341,703.896571001246,81.4764
57.6,1774.31280391186,2.1192680453341,704.388048011048,81.48295
56.0,1771.437486608,2.1192680453341,705.372031752402,81.49605
56.5,1768.56682882616,2.1192680453341,706.357390054278,81.50915
47.6,1762.83946163734,2.1192680453341,708.332238022962,81.53535
92.0,71.4284995540566,2.0638611731558,932.576299708968,56.816888372093
41.0,71.214197251173,2.08341423142034,932.983019891849,56.6377953488372
33.0,71.417339390299,2.09739958837392,932.954418586683,56.7096138372093
91.0,68.3455537043014,2.0638611731558,935.114076729286,51.518892248062
87.0,66.2297444101112,2.28767607504255,947.593856405123,61.476432
52.3,66.3273189624856,2.06336223306145,937.130811456591,51.0590269230769
13.0,68.4500455873897,2.08902073538592,931.302817967496,55.0352617568086
26.0,68.2576639945113,2.08256506429695,930.651301656022,55.0381268610898
39.0,68.4712960022,2.07624368276752,929.506501568312,55.1010350634371
52.0,69.7227539287124,2.07019230784422,927.114809650559,55.3156348801237
65.0,70.0511027659484,2.0638611731558,925.833337834236,55.3948317829457
25.6,63.5137116965606,2.09383431466732,941.947267416963,52.4856793064455
41.9,63.609051715045,2.08757885030645,940.948971330749,52.5288562476406
53.1,64.3499708296832,2.08154337313365,939.115233100589,52.6692105382866
64.0,65.7735447549141,2.07568043938723,936.425798424005,52.9090911450382
70.4,66.7540492708117,2.06961716427708,934.317838638789,53.0810345991561
72.2,67.6585305567846,2.06348623580786,932.316648429478,53.240344894027
28.0,66.108724589566,2.09515535339429,942.27405533044,51.0770220863584
46.0,65.5382574188151,2.08856939065251,942.09977963528,51.024807480916
60.0,67.0067408010854,2.08269457844281,939.403780514781,51.254971944658
78.0,67.8164584130991,2.07654350693999,937.533336047298,51.3924639907372
93.0,67.4234826548375,2.07002701378206,937.119901396996,51.3666297067901
93.2,66.6553607316186,2.06822122592345,937.838178845996,51.2683369180454
90.0,67.0784167875889,2.06673906683731,937.096269562926,51.3332761372398
93.0,67.3325439014483,2.06361072482482,936.34055676121,51.3817513513513
97.0,67.5333140317644,2.06366065722851,936.09589068689,51.4090947449768
99.0,67.4053993307947,2.06522665089376,936.474344555907,51.3847985907336
99.0,68.4941109829309,2.06710722587627,935.382356900525,51.5250103488372
99.0,68.5685106685792,2.06873216626383,935.516525847922,51.5280693992248
95.0,68.6429911686675,2.07035838400713,935.650714040182,51.5311284496124
78.0,67.9175993964122,2.07657361908794,937.411394522405,51.4061292664093
67.0,67.2053651948466,2.08275948798482,939.161806359303,51.2820916153846
52.0,66.5059723083054,2.08891617116251,940.902036103403,51.1590044444444
38.0,66.2056925743865,2.09519257999396,942.154531747987,51.0904309633028
89.0,1930.85812788283,2.1192680453341,698.91519999395,91.2202
64.0,1928.18703435861,2.12849474295613,699.05561594659,91.1376892857143
47.0,1925.51963594825,2.13776161102719,699.196060109577,91.0551785714286
33.0,1922.85592754003,2.14706882443815,699.336532488578,90.9726678571429
11.0,1920.1959040293,2.15641655884126,699.477033089261,90.8901571428571
93.0,1780.07744735046,2.1192680453341,702.424196542615,81.45675
91.6,1780.07744735046,2.1192680453341,702.424196542615,81.45675
34.5,1862.7996579653,2.1192680453341,689.630740794461,88.5995528571429
71.7,1809.20781901809,2.1192680453341,693.570616936842,85.1263742857143
78.2,1706.60521728837,2.1192680453341,701.518023620396,78.1800171428571
80.0,1657.50701633031,2.1192680453341,705.525812080533,74.7068385714286
36.7,1563.50757056567,2.1192680453341,713.610209570023,67.7604814285714
53.0,65.558975550882,2.08521553142567,938.779450003831,51.0667994631902
111.0,2095.66029918872,2.40224886796286,699.603326504407,87.99942
87.0,1814.76813123077,2.51486685936587,709.159674058528,97.046275
92.0,67.1316349772232,2.06687452697451,936.622700778004,51.3437723649691
92.0,66.931113857136,2.07179860740706,936.923382083854,51.3005171646106
65.0,65.7534533475098,2.07974321531728,938.474939403442,51.1114129892556
58.0,66.5307212138903,2.08833443720278,937.599130332392,51.1929002983064
36.0,64.2299959951036,2.0958026321454,940.588049697614,50.8443739511823
85.0,66.1449774299885,2.06331276748097,937.750594944165,51.1961943120676
75.0,69.5872539498839,2.06416432651059,933.502249300636,51.6281819314642
73.0,68.7479234420059,2.06396190551114,934.362637896849,51.4610203416149
66.0,67.5150903948172,2.06366065722851,935.580280186845,51.1840901081917
6.5,54.1536975868079,2.2380372677512,939.89461863219,57.4978434310222
20.3,54.0504944199885,2.2354797869589,939.88863961863,57.357121246783
29.2,54.0783471290453,2.23187524622231,939.587287615014,57.1842465931864
34.9,53.4594200203804,2.22686648629602,940.284609429936,56.84544955
35.2,53.4270174887903,2.2262216392083,940.294344338809,56.8088170714286
33.2,54.2048753016265,2.22292069822638,938.740847641276,56.762026084147
34.8,54.5130377610995,2.21902449674032,937.947852376,56.6150856155508
19.6,55.0030213936735,2.2159262918953,936.913034079296,56.5336251842219
30.6,55.1003907658035,2.21359103508534,936.586390175156,56.4321590192391
45.0,69.5240987770278,2.06488300167867,924.870521800831,55.6408496062992
80.0,68.9834980228027,2.07639330070539,928.88818405831,55.1763463790447
