superconduct/table40.mean_Valence,superconduct/table40.wtd_mean_FusionHeat,superconduct/table40.wtd_mean_Valence,superconduct/table40.wtd_mean_atomic_radius,superconduct/table40.wtd_std_Valence
6.0,20.2733333333333,6.0,141.97,0.0
5.25,10.556875,5.5,128.0,0.707106781186548
4.66666666666667,20.975,4.5,170.75,0.5
2.0,7.35,2.0,142.0,0.0
2.2,3.81435714285714,2.27142857142857,104.195714285714,0.444696640464954
2.25,5.36827617698,2.07872775940797,116.099511887892,0.269313384937638
2.6,5.13488537549407,2.09486166007905,118.577075098814,0.342758630651048
5.0,14.073,4.5,135.9,1.5
3.0,14.7,3.0,153.333333333333,1.63299316185545
2.5,8.21275,2.25,162.125,0.559016994374947
4.0,42.2666666666667,3.66666666666667,124.0,0.942809041582063
5.66666666666667,18.2785714285714,5.89285714285714,137.714285714286,0.309294787065871
3.2,12.22425,3.375,139.5,1.1659223816361
3.0,17.038,3.4,161.0,1.49666295470958
4.33333333333333,36.1052631578947,4.15789473684211,144.736842105263,1.03939040305955
2.2,4.82025594737245,2.09561692037023,109.500803182131,0.294065171193635
2.8,6.31325,2.5,126.625,1.0
2.2,5.85992307692308,2.07692307692308,115.592307692308,0.266469355010596
5.0,13.23,4.5,135.5,1.5
2.0,4.53016666666667,2.0,120.75,0.0
2.75,30.7248730964467,2.35309644670051,133.237563451777,0.747648126903626
2.6,5.06787301587302,2.08333333333333,116.337301587302,0.290388355182154
2.2,5.63197506234414,2.07481296758105,119.753948462178,0.26308931461153
2.28571428571429,4.59941176470588,2.05588235294118,113.329411764706,0.229694396037287
2.66666666666667,5.02906666666667,2.43733333333333,106.656,1.02277704749808
4.0,21.6056943056943,5.96703296703297,172.852147852148,0.312752735621049
2.6,10.6105714285714,2.16571428571429,170.68,0.401385356087679
5.5,21.903,5.39,169.05,0.487749935930288
3.25,5.45714285714286,3.22857142857143,159.485714285714,0.483186700722508
5.0,21.2333333333333,4.66666666666667,195.0,0.942809041582063
2.33333333333333,4.72862613981763,2.06079027355623,115.325227963526,0.343343981676424
2.33333333333333,4.89326905434833,2.09266552379187,110.109067321503,0.289963143334202
2.6,4.11844839067703,2.2441731409545,104.792452830189,0.543636284232265
2.6,5.20394552529183,2.1011673151751,116.132295719844,0.370978566118382
2.2,3.84642857142857,2.26428571428571,104.382857142857,0.440952123830019
2.25,3.82339561378525,2.26345770435773,104.194816291655,0.440508504313238
4.5,11.7575,4.865,170.085,0.341723572496836
2.5,9.39085714285714,2.15714285714286,172.314285714286,0.435421447260805
3.0,8.83851851851852,2.97530864197531,85.5555555555556,1.73543539662277
1.5,10.115,1.3,158.1,0.458257569495584
4.5,18.95,4.25,165.25,0.433012701892219
2.66666666666667,33.06,2.4,131.8,0.8
2.2,5.44933333333333,2.06666666666667,112.144,0.249443825784929
2.5,4.59523214285714,2.52232142857143,103.428571428571,1.16857741823037
2.4,5.86228571428571,2.82857142857143,116.6,1.38328210707545
2.2,3.82075,2.26428571428571,104.364142857143,0.440952123830019
3.66666666666667,18.46,3.8,154.2,0.979795897113271
2.5,4.36761538461538,2.11538461538462,108.692307692308,0.423076923076923
2.66666666666667,10.0431764705882,2.20588235294118,164.941176470588,0.583065517694089
4.33333333333333,12.2202985074627,4.99004975124378,134.109452736318,1.02209447310543
6.0,21.875,6.0,169.5,0.0
2.85714285714286,9.33555555555555,2.64166666666667,156.4,1.19579703777671
2.6,10.0402857142857,2.31428571428571,174.228571428571,0.622044030202207
2.25,3.48275268817204,2.17921146953405,112.784946236559,0.383529293172629
6.0,20.0,6.0,177.0,0.0
4.5,29.65,4.75,156.0,0.433012701892219
2.2,5.616,2.06923076923077,115.369230769231,0.253846153846154
4.0,105.0,4.0,67.0,0.0
3.5,5.67685714285714,2.35714285714286,108.767857142857,1.04246567995189
2.83333333333333,4.99302631578947,2.30263157894737,106.828947368421,0.888815545989292
3.0,21.02,3.52,160.6,0.854166260162505
3.0,8.51494117647059,2.88235294117647,96.8235294117647,1.74498787931663
2.25,5.328875,2.078125,115.578125,0.268368188083089
3.0,18.29792,3.5712,158.3984,1.22577753283375
3.0,5.65385714285714,2.35714285714286,108.438571428571,1.04246567995189
2.57142857142857,5.00196666666667,2.42333333333333,106.543333333333,1.021822989672
3.0,6.728,3.0,169.425,1.0
6.0,31.0,6.0,185.0,0.0
2.33333333333333,9.927875,2.11875,167.1875,0.323494107365188
6.0,20.8,6.0,167.75,0.0
3.5,18.26048,3.6252,158.4992,1.19763306567579
2.6,5.10324031007752,2.11627906976744,117.031007751938,0.424591129848966
4.0,50.5,4.0,160.333333333333,0.0
3.0,9.65842857142857,2.16,171.764285714286,0.431078382000967
2.6,5.15785196607556,2.10023130300694,115.501927525058,0.369385422414432
2.66666666666667,36.2537333333333,2.67066666666667,106.377333333333,0.469971157507446
4.0,18.5455,4.105,166.025,0.62767427858723
2.6,4.9544,2.4,106.133333333333,1.01980390271856
2.83333333333333,4.91386666666667,2.42666666666667,106.013333333333,1.03503086373735
2.66666666666667,4.92976315789474,2.40789473684211,105.605263157895,1.01537692740634
2.25,5.263881989973,2.07713073659853,114.718087157732,0.266798774491754
2.25,3.8465429300085,2.27529045055256,104.997166336073,0.446660518052727
4.75,6.79085714285714,3.57142857142857,163.552571428571,1.04978131833565
2.5,5.846,2.07692307692308,114.976923076923,0.293922664223735
4.5,18.2,4.5,151.0,0.5
3.0,4.1855,2.49214285714286,116.275714285714,0.814122477372579
2.28571428571429,7.95314285714286,2.11428571428571,162.785714285714,0.318157963590287
4.66666666666667,21.99625,4.7875,184.675,0.409076704298839
2.16666666666667,5.02293896713615,2.06259780907668,112.366197183099,0.242238154252136
6.0,12.6078125,6.0,133.125,0.0
5.33333333333333,11.3431862745098,5.62254901960784,122.107843137255,0.484749149347533
2.25,3.73546423562412,2.27910238429173,102.87237026648,0.448557959883
3.5,73.8,3.66666666666667,115.333333333333,0.471404520791032
2.6,5.14646153846154,2.1,115.346153846154,0.368990306314199
3.6,12.2155,3.525,141.15,1.11775444530541
2.16666666666667,4.85530769230769,2.07692307692308,108.669230769231,0.266469355010596
3.33333333333333,4.72995,3.00825,166.179,0.0904540629269907
3.33333333333333,26.31592039801,3.20398009950249,139.626865671642,0.978975034925281
2.2,3.84935714285714,2.26428571428571,104.385714285714,0.440952123830019
2.75,7.01434782608696,2.65217391304348,106.608695652174,1.23741299745719
2.57142857142857,9.42671428571428,2.28571428571429,161.142857142857,0.589015089373952
3.0,18.26256,3.5816,158.4712,1.21661063615275
6.0,23.1,6.0,172.0,0.0
2.0,3.85751847437425,2.0,123.089392133492,2.2204460492503094e-16
2.5,5.09069230769231,2.06538461538462,115.511538461538,0.276575636743797
3.0,6.95,3.0,155.0,2.0
2.2,5.43073333333333,2.06666666666667,112.129333333333,0.249443825784929
2.5,5.34062284820031,2.09389671361502,115.511737089202,0.34114370187014
2.5,10.5475,1.525,161.5,1.1399013115178
2.66666666666667,36.2666666666667,2.68333333333333,105.883333333333,0.465176191231762
6.0,19.9033333333333,6.0,141.3,0.0
2.4,3.86,2.26285714285714,105.497142857143,0.44018548965876
2.8,4.10621428571429,2.30714285714286,106.708571428571,0.505631550940131
3.2,42.8747967479675,2.91056910569106,126.707317073171,0.71006847352514
5.5,27.0,5.9,182.0,0.3
2.2,3.83864285714286,2.25714285714286,104.538571428571,0.43705881545081
4.5,12.235,4.5,143.5,0.5
2.6,9.09525,2.75,157.0,1.29903810567666
4.5,22.4666666666667,5.0,180.0,1.4142135623731
4.0,12.9803278688525,5.59016393442623,125.737704918033,0.754810782506317
3.0,8.40688888888889,2.77777777777778,101.222222222222,1.74977952755818
3.0,33.05,2.42,131.83,0.814616474176652
2.28571428571429,8.14171428571428,2.17142857142857,160.785714285714,0.376883027379226
3.4,4.1802,4.3,111.4,1.79164728671689
3.66666666666667,30.6888888888889,4.04444444444444,139.155555555556,1.71212091415629
3.0,5.64114285714286,2.35714285714286,108.642857142857,1.04246567995189
5.0,16.1000666666667,5.81666666666667,137.22,0.695021982066435
2.33333333333333,8.84275,2.725,157.55,1.32263940664113
3.4,4.34096,4.28,113.48,1.82252571998312
2.5,3.88666666666667,2.22222222222222,108.555555555556,0.628539361054709
2.5,4.92037335398915,2.0852052672347,109.080557707204,0.29273070056818
3.14285714285714,9.3590099009901,2.62079207920792,159.89504950495,1.19062483235586
2.2,4.84547959969207,2.09622786759045,110.347959969207,0.294903484363017
4.0,15.2128,3.8,152.28,0.979795897113271
2.8,13.9766666666667,3.63333333333333,153.566666666667,1.30341431973448
2.4,5.15230769230769,2.09076923076923,116.306153846154,0.287280659834234
3.0,5.96257142857143,2.27142857142857,109.428571428571,0.754442624372051
4.0,18.4975,4.5,162.25,0.866025403784439
2.57142857142857,8.91504761904762,2.4952380952381,166.409523809524,1.17208653608535
2.8,12.57146,3.2025,139.2375,1.16253763379944
2.25,5.25030769230769,2.07692307692308,114.538461538462,0.266469355010596
5.5,12.5333333333333,5.66666666666667,134.666666666667,0.471404520791032
3.25,14.72,3.00833333333333,153.3,1.6355214934557
2.0,3.77573333333333,2.2,102.666666666667,0.541602560309064
2.25,4.94897674418605,2.08527131782946,114.22480620155,0.279285016041113
2.6,9.09525,2.75,157.0,1.29903810567666
2.25,5.31693374902572,2.07794232268122,115.420109119252,0.26808080314762
5.33333333333333,4.1675,5.0,124.5,1.0
2.66666666666667,9.12385,2.76,157.18,1.29707362936728
4.33333333333333,12.06487,4.9505,134.5445,1.07053713153725
2.25,5.28928682170543,2.07751937984496,115.054263565891,0.2674137722583
3.5,12.05175,3.325,139.275,1.18083656786195
3.66666666666667,18.54942,4.49,161.589,0.8717224328879
3.4,4.4602,4.3,116.8,1.79164728671689
2.5,3.78848405317026,2.28312169986269,103.661726193004,0.450515041846051
2.75,4.76,2.57534246575342,103.96803652968,1.18110475587944
2.6,5.28441809672387,2.09360374414977,113.928237129485,0.316926974642223
4.0,5.62021934197408,3.03190428713858,136.571286141575,0.192011607563833
3.0,4.43128571428571,2.41285714285714,115.165714285714,0.704763674386453
6.0,25.725,6.0,178.375,0.0
5.0,27.7,5.0,114.0,0.0
2.28571428571429,4.58461538461538,2.12307692307692,108.584615384615,0.328525484677886
2.2,5.22723076923077,2.07692307692308,114.461538461538,0.266469355010596
2.33333333333333,4.78449050873197,2.11389521640091,108.364464692483,0.317683956286591
2.75,4.36685714285714,2.30571428571429,115.082857142857,0.502248007685934
3.0,4.08142857142857,2.52571428571429,116.745714285714,0.854013334503744
2.25,4.93618631619637,2.08504058755315,114.045612678779,0.278942083633441
2.4,5.44073333333333,2.07,112.17,0.255147016443461
2.4,5.22630769230769,2.08692307692308,114.268461538462,0.281722302314357
2.25,5.328875,2.078125,115.578125,0.268368188083089
2.25,3.90051466551076,2.25285363386794,105.361652940327,0.434647758199346
2.0,100.115714285714,3.85714285714286,74.5714285714286,0.63887656499994
6.0,21.49,6.0,168.52,0.0
4.25,12.5099,4.975,133.99,1.03652062208139
2.2,3.8265,2.26428571428571,104.367142857143,0.440952123830019
2.5,5.15357486423584,2.10861132660978,114.082234290147,0.39859568681488
2.4,5.25138461538462,2.07846153846154,114.555384615385,0.268896495781903
2.5,5.51165668662675,2.39920159680639,106.4750499002,0.79940057463077
2.33333333333333,3.76287694483734,2.28288543140028,103.304101838755,0.450401225688562
3.66666666666667,9.62702702702703,4.32432432432432,136.891891891892,1.56056216575698
2.75,18.0299,3.57,158.3,1.25103956771958
5.0,23.654,5.0,192.72,0.0
4.5,19.684,4.24,174.8,0.427083130081252
2.66666666666667,6.48949522510232,2.77353342428377,87.9536152796726,1.37924913259206
2.75,17.633,3.5,157.6,1.36014705087354
2.6,4.97373333333333,2.42,105.626666666667,1.04096109437385
4.5,20.34,4.4,174.0,0.489897948556636
2.66666666666667,4.91706666666667,2.41666666666667,106.15,1.02130091332357
2.8,3.99357142857143,2.30857142857143,106.565714285714,0.506174125077487
4.5,21.6111764705882,5.15,150.855882352941,0.592477351267292
2.6,4.9544,2.4,106.133333333333,1.01980390271856
5.5,12.5333333333333,5.66666666666667,134.666666666667,0.471404520791032
2.2,5.39223076923077,2.07692307692308,114.676923076923,0.266469355010596
4.0,19.1344541840303,3.91397231402979,149.033817119318,1.41505150300016
2.0,9.67328947368421,2.05263157894737,167.723684210526,0.455802844097073
2.25,5.16949807544265,2.08852963818322,115.975365665897,0.28406362200459
2.33333333333333,4.9148,2.39333333333333,106.106666666667,1.02564884612403
2.4,5.14064285714286,2.83214285714286,112.328571428571,1.37984304786258
2.66666666666667,4.90218372703412,2.4002624671916,105.171916010499,1.01363405593559
2.25,3.81042857142857,2.27857142857143,104.028571428571,0.448296093843234
2.5,4.92907692307692,2.07692307692308,114.3,0.293922664223735
2.57142857142857,18.5982352941176,2.37647058823529,112.964705882353,0.719092084232288
5.0,22.3125,4.175,204.6,0.565132727772866
5.0,15.0133333333333,5.0,150.666666666667,0.816496580927726
2.0,4.02848571428571,2.24285714285714,106.742857142857,0.519222338439607
3.0,23.8666666666667,3.33333333333333,167.666666666667,0.942809041582063
3.33333333333333,13.57862,3.99,126.92,1.01483988884947
5.0,10.5085436893204,5.48543689320388,132.990291262136,0.722241355860089
2.33333333333333,9.29421428571429,2.17857142857143,169.392857142857,0.382993046241557
4.0,22.558,4.6,185.6,0.8
3.5,14.7333333333333,3.0,162.666666666667,1.4142135623731
2.5,71.0,3.0,100.333333333333,1.4142135623731
4.0,18.6575,4.375,165.75,1.99608992783391
4.66666666666667,69.35,4.5,133.25,0.5
5.0,15.0133333333333,5.0,150.666666666667,0.816496580927726
2.85714285714286,4.69,2.37333333333333,106.733333333333,0.934855900957765
3.6,11.8655,3.525,125.65,1.11775444530541
5.66666666666667,16.9985714285714,5.85714285714286,132.142857142857,0.349927106111883
2.4,5.98611764705882,2.08235294117647,116.905882352941,0.274901681071716
2.4,5.44773333333333,2.08,112.28,0.271293199325011
3.75,18.5968,3.857,153.972,0.960495184787514
2.25,3.83028571428571,2.27142857142857,103.842857142857,0.444696640464954
3.0,39.9,2.73333333333333,105.0,0.573488351136175
5.0,18.9666666666667,5.33333333333333,180.333333333333,0.942809041582063
4.5,10.92,3.9,188.4,1.37477270848675
4.33333333333333,36.1052631578947,4.15789473684211,144.736842105263,1.03939040305955
2.33333333333333,3.76466666666667,2.16666666666667,89.1666666666667,0.897527467855751
2.4,3.8405,2.26928571428571,104.447857142857,0.44358868151402
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
4.0,45.3333333333333,3.66666666666667,124.666666666667,0.942809041582063
4.0,18.324,3.66,159.02,1.24273891063248
2.6,9.521,2.21428571428571,171.357142857143,0.48968961431436
3.57142857142857,5.22823529411765,2.38235294117647,107.494117647059,1.00043243245264
2.8,9.16885714285714,2.92857142857143,144.642857142857,1.3343958351621
2.25,3.83471428571429,2.26428571428571,104.371428571429,0.440952123830019
2.2,5.23703846153846,2.07692307692308,114.531538461538,0.266469355010596
2.6,4.03257142857143,2.25714285714286,107.142857142857,0.498159879261791
4.0,23.83,4.55,178.35,0.804673846971554
2.4,3.849,2.26428571428571,104.567857142857,0.440952123830019
2.25,7.07241860465116,2.3953488372093,110.906976744186,1.49634492485074
2.83333333333333,5.00666666666667,2.32291666666667,107.291666666667,0.907087735405028
2.66666666666667,8.387,3.03333333333333,151.993333333333,1.40198272298754
2.33333333333333,58.3364705882353,2.70588235294118,72.4509803921569,1.4456712620523
2.2,6.56475,2.4625,146.67,0.498591766879478
3.28571428571429,9.01044444444444,3.24444444444444,152.733333333333,1.80315224667563
4.0,50.2,4.0,111.0,0.0
2.33333333333333,5.17646153846154,2.07692307692308,110.596153846154,0.266469355010596
2.75,17.7464,3.52,153.72,1.33026313186527
2.28571428571429,4.58461538461538,2.12307692307692,108.584615384615,0.328525484677886
2.25,5.43891939345571,2.07980845969673,117.03431763767,0.270996438090178
3.0,12.4394675324675,3.29480519480519,131.322077922078,1.08477014189746
5.66666666666667,17.6166666666667,5.66666666666667,138.666666666667,0.471404520791032
2.6,5.00871814671815,2.1003861003861,117.011583011583,0.369649533433249
2.25,4.6012,2.08,106.4,0.271293199325011
3.33333333333333,98.6947384615384,4.0,67.3384615384615,0.42966892442366
3.5,19.408464,3.2,155.7104,1.46969384566991
3.5,6.0835,2.57128571428571,115.428428571429,1.39946053017232
3.0,12.261095,3.22325,128.93875,1.13287662059908
2.25,5.31693374902572,2.07794232268122,115.420109119252,0.26808080314762
3.25,19.3286,3.7975,144.5475,1.25159648050001
2.5,100.104285714286,3.85714285714286,76.4285714285714,0.63887656499994
2.0,2.66192737430168,1.87988826815642,69.4972067039106,0.97142870584143
2.2,5.18396153846154,2.07692307692308,114.503846153846,0.266469355010596
3.4,12.6455,3.2875,138.85,1.09765374777295
2.75,4.574,2.30714285714286,113.157142857143,0.505631550940131
3.16666666666667,4.96,2.41176470588235,109.941176470588,0.911290199107627
3.0,8.50372093023256,2.86046511627907,90.0232558139535,1.74651007958312
2.25,5.33686697965571,2.07824726134585,115.683881064163,0.268560286412058
4.0,12.645,4.0,134.5,1.0
2.25,5.50426262626263,2.08080808080808,117.89898989899,0.272540152792566
5.25,15.6466666666667,5.0,160.5,0.816496580927726
2.4,5.10068852459016,2.08118657298985,117.589383294301,0.273121426028818
4.66666666666667,21.784,4.75,184.3045,0.433012701892219
5.0,13.3333333333333,4.66666666666667,156.666666666667,0.942809041582063
2.0,4.7160813810111,2.0,116.803945745993,0.0
4.33333333333333,34.8947368421053,4.15789473684211,152.105263157895,1.03939040305955
4.0,11.128375,4.9925,138.515,1.01115960659037
2.83333333333333,9.6002,2.78,162.82,1.30061523903113
2.6,9.58242857142857,2.15714285714286,171.621428571429,0.383059647936912
2.5,2.387,2.1,169.5,0.3
2.4,6.55025,2.4625,146.7375,0.498591766879478
3.33333333333333,6.084,2.57142857142857,115.428571428571,1.39970842444753
3.5,4.14972,4.38,110.84,1.79877736254379
2.66666666666667,9.23825,2.8,157.9,1.28840987267251
4.66666666666667,69.0,4.8,130.1,0.979795897113271
2.5,9.39324904214559,2.64203612479475,116.492063492063,1.49326010435332
2.6,5.21569230769231,2.08461538461538,114.807692307692,0.304696958774436
2.2,5.70638948995363,2.07727975270479,113.301391035549,0.267034815195842
2.6,4.91528925619835,2.39669421487603,105.652892561983,1.01622652224393
2.75,17.5419238476954,3.47094188376753,146.176352705411,1.40591981837538
4.75,13.7304545454545,5.40909090909091,136.409090909091,0.717260629002705
3.14285714285714,9.9487619047619,2.54285714285714,166.342857142857,1.12992685333058
3.33333333333333,20.52,3.4,154.8,0.489897948556636
2.25,5.53647154471545,2.08130081300813,118.325203252033,0.273296525430433
2.83333333333333,9.15725,2.79,157.14,1.3061010680648
4.0,19.71,4.0,194.9,0.0
5.5,21.4857142857143,5.57142857142857,155.142857142857,0.494871659305394
2.25,5.06407407407407,2.07407407407407,107.037037037037,0.261891400439462
3.5,24.837,3.67,122.69,0.47021271782035
4.5,16.22,4.5,111.5,0.5
2.4,5.16643170526638,2.10700909577314,112.343040587021,0.309124811677994
2.25,6.06569230769231,2.07692307692308,114.923076923077,0.266469355010596
3.0,12.7215,2.78,129.13,1.49385407587221
3.5,4.72746268656716,3.92537313432836,154.149253731343,0.262788311368045
2.0,10.158,1.4,159.2,0.8
2.25,5.68107692307692,2.07692307692308,115.615384615385,0.266469355010596
5.0,27.024,5.04,191.76,0.598665181883831
2.57142857142857,4.958925,2.282375,110.907125,0.672784779387138
2.8,4.8542,2.18,118.025,0.829216497665115
2.2,5.00069230769231,2.07692307692308,116.524615384615,0.266469355010596
4.0,17.8666666666667,4.0,168.0,0.0
2.2,8.1002,2.2,168.9,0.4
2.4,4.26953846153846,2.11538461538462,110.192307692308,0.319485533189157
2.25,3.83228571428571,2.26571428571429,105.017142857143,0.441712807242028
2.42857142857143,8.86314285714286,2.25,166.714285714286,0.57476703355111
5.0,32.7,5.0,192.75,0.0
2.4,5.31559375,2.0859375,115.125,0.280271736166439
2.6,5.10593939393939,2.09090909090909,114.060606060606,0.336076863830588
5.0,15.2270588235294,3.70588235294118,133.435294117647,1.27254750898729
2.0,4.97088792480116,2.0057845263919,110.877801879971,0.372552241517967
2.2,3.84014285714286,2.27142857142857,104.217142857143,0.444696640464954
2.2,5.37646153846154,2.07692307692308,114.661538461538,0.266469355010596
2.83333333333333,9.0604,2.7925,158.12625,1.30650057405269
5.5,22.99,5.95,182.4,0.217944947177034
3.0,8.0125,2.99166666666667,152.166666666667,1.31969588247529
2.4,5.39905696202532,2.0870253164557,116.520569620253,0.281872153203331
2.25,3.88328571428571,2.23571428571429,105.057142857143,0.424444414764159
2.25,3.84685714285714,2.25714285714286,105.514285714286,0.43705881545081
2.2,5.25805546995378,2.07704160246533,112.807395993837,0.266657446839396
3.0,6.41235,3.0,195.3255,0.0
2.8,12.006545,3.2225,128.085,1.1326931402635
1.8,4.95337142857143,1.87619047619048,118.685714285714,0.329364123157916
2.4,5.41573333333333,2.08,111.36,0.271293199325011
3.0,9.12775,2.875,154.0625,1.31695671910659
2.8,4.35285365853658,2.04878048780488,125.060975609756,0.439024390243902
4.5,28.05,4.75,179.75,0.433012701892219
2.75,17.88248,3.544,158.04,1.29308313731175
2.66666666666667,9.111675,2.76125,157.43875,1.2968224386939
3.0,8.1833,3.03333333333333,151.65,1.35359603361646
2.5,3.49362,2.526,107.26,1.26385283953473
2.4,3.51533333333333,2.14666666666667,90.3466666666667,0.353773310971243
2.25,5.47244176706827,2.08032128514056,117.477911646586,0.271789948846404
2.2,5.43456666666667,2.06666666666667,112.131333333333,0.249443825784929
4.0,19.4,4.0,188.0,0.0
2.33333333333333,5.17028769230769,2.08469230769231,114.457230769231,0.278423276164295
2.6,9.09525,2.75,157.0,1.29903810567666
2.16666666666667,3.93373333333333,2.06666666666667,113.4,0.249443825784929
2.0,4.045,2.0,126.76,0.0
2.4,3.85771428571429,2.26428571428571,103.992857142857,0.440952123830019
2.8,5.24145,3.225,124.1,1.12888219048756
5.0,14.4466666666667,5.0,159.0,0.816496580927726
6.0,30.45,6.5,183.75,0.866025403784439
2.0,4.69951842751843,2.0,116.550368550369,2.2204460492503094e-16
3.5,33.1722,2.4528,132.1828,0.897870903860906
2.25,5.2736228748068,2.07727975270479,114.846986089645,0.267034815195842
2.25,3.84685714285714,2.25714285714286,104.542857142857,0.43705881545081
4.33333333333333,30.6333333333333,4.83333333333333,158.5,1.21335164821342
2.6,4.91492307692308,2.1,115.023076923077,0.368990306314199
3.33333333333333,23.2546,4.54,186.38,0.942549733435854
2.25,5.158,2.08461538461538,116.0,0.278308500232701
3.2,18.2158,3.6012,158.4812,1.20621663062652
2.2,3.83289285714286,2.25714285714286,104.535571428571,0.43705881545081
2.16666666666667,3.83733714285714,2.26428571428571,104.376285714286,0.440952123830019
2.66666666666667,5.08625333333333,2.43,105.996666666667,1.04168133323008
1.8,4.94728,1.90666666666667,113.64,0.290898989723619
2.25,6.571875,2.44625,148.8675,0.49710254223852
2.25,3.84628571428571,2.26428571428571,103.835714285714,0.440952123830019
2.25,5.37720504731861,2.0788643533123,116.217665615142,0.269526932028944
2.2,4.8722698535081,2.08481110254433,111.114880493446,0.278600393807237
2.5,36.2333333333333,2.66666666666667,106.333333333333,0.471404520791032
3.66666666666667,12.1328,4.84,170.66,0.542586398650021
6.0,12.3390625,6.0,132.6875,0.0
3.6,4.274,4.2,112.2,1.98997487421324
2.6,5.16892607003891,2.10894941634241,116.4046692607,0.39916945068427
2.25,5.38290320543187,2.07895152376441,116.293068056213,0.269663087313942
2.16666666666667,5.12669230769231,2.06153846153846,114.22,0.240315374643282
4.5,25.35,4.75,200.0,0.433012701892219
2.66666666666667,5.4732,2.4,107.8,0.8
3.0,3.88042857142857,2.27,104.602857142857,0.481025689839653
2.33333333333333,5.74128571428571,2.39857142857143,101.481428571429,1.04730850375657
2.8,12.006925,3.2125,128.025,1.14775596273772
2.2,5.24308108108108,2.07722007722008,114.781467181467,0.266940324593724
2.4,3.83551428571429,2.26542857142857,104.384,0.441561145140692
2.4,3.8255,2.27071428571429,104.242142857143,0.444328776048198
5.0,29.1551724137931,6.31034482758621,175.931034482759,1.5109587793246
2.16666666666667,4.59976470588235,2.04705882352941,112.941176470588,0.211764705882353
4.66666666666667,23.0,4.75,176.25,0.433012701892219
5.0,34.528,5.0,199.68,0.0
1.8,5.06766315789474,1.93684210526316,112.673684210526,0.24324673701666
2.57142857142857,9.46283333333333,2.465,161.566666666667,1.05772160798577
2.2,5.24146153846154,2.07692307692308,114.533846153846,0.266469355010596
5.5,10.75,5.75,126.75,0.433012701892219
2.83333333333333,9.77704761904762,2.53333333333333,166.180952380952,1.11326774828209
2.5,4.62163855421687,2.2710843373494,108.240963855422,0.662239741192661
