wtd_mean_ElectronAffinity,wtd_mean_FusionHeat,wtd_range_ElectronAffinity,wtd_range_atomic_radius
96.2216666666667,7.98733333333333,43.895,43.0333333333333
95.6208333333333,7.84066666666667,43.6375,47.25
95.02,7.694,44.0666666666667,52.6666666666667
110.584615384615,4.858,74.3538461538461,23.9230769230769
80.6,9.56028571428571,46.9714285714286,65.4285714285714
110.090588235294,4.64470588235294,81.6423529411765,15.7647058823529
108.535833333333,4.65283333333333,80.8075,16.75
104.76,4.67257142857143,78.78,22.6571428571429
97.4233333333333,6.98733333333333,44.41,34.6
115.454,4.4572,83.646,11.88
115.454,4.5132,83.646,11.72
115.454,4.6012,83.646,12.12
115.454,5.0732,83.646,12.28
115.454,5.3052,83.646,12.28
115.454,5.0572,83.646,12.6
115.454,5.4732,83.646,13.0
81.0318181818182,9.44745454545454,50.2863636363636,64.6363636363636
83.5142857142857,9.146,46.9714285714286,65.4285714285714
81.0318181818182,9.97472727272727,50.2863636363636,64.6363636363636
80.6,9.56028571428571,46.9714285714286,65.4285714285714
113.509,4.5572,83.634,22.7
76.455,8.0105,30.99,63.9
84.2757142857143,7.81771428571429,36.7414285714286,51.3428571428571
108.703571428571,3.6395,81.3964285714286,43.6928571428571
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
89.4475,7.1255,34.8525,79.05
110.5515,3.88328571428571,81.1020714285714,35.0142857142857
94.7033333333333,7.56066666666667,44.41,34.6
115.454,4.3292,83.646,12.6
112.241428571429,7.884,80.9871428571429,48.5714285714286
119.905833333333,4.17466666666667,94.7425,27.7833333333333
111.970357142857,3.83471428571429,81.0975,46.1142857142857
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
110.680857142857,3.88685714285714,81.3635714285714,48.8857142857143
111.375428571429,3.86071428571429,81.3541428571429,49.8985714285714
111.395,3.85742857142857,81.3345714285714,49.9057142857143
111.134,3.84714285714286,81.4242857142857,49.6828571428571
110.738714285714,3.85185714285714,81.3057142857143,49.0285714285714
111.081571428571,3.869,81.242,49.0571428571429
111.426571428571,3.87614285714286,81.242,49.0785714285714
111.303142857143,3.83864285714286,81.4264285714286,49.94
111.500857142857,3.85542857142857,81.242,43.8285714285714
111.500857142857,3.85828571428571,81.242,44.4142857142857
111.500857142857,3.87828571428571,81.242,43.9571428571429
111.500857142857,3.89971428571429,81.242,44.0285714285714
107.984230769231,5.25838461538462,76.5323076923077,37.1230769230769
106.799230769231,5.26646153846154,76.3338461538462,35.3230769230769
108.932230769231,5.25192307692308,76.6910769230769,38.5630769230769
108.695230769231,5.25353846153846,76.6513846153846,38.2030769230769
108.221230769231,5.25676923076923,76.572,37.4830769230769
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
113.707692307692,5.36630769230769,63.3923076923077,32.2307692307692
125.169230769231,5.47938461538462,63.3923076923077,32.8461538461538
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
110.738461538462,5.14261538461539,74.3538461538461,21.0
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
113.007142857143,5.29114285714286,79.2214285714286,20.0
112.861428571429,4.80114285714286,81.2064285714286,34.6285714285714
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
106.540322580645,5.07729032258065,80.25,34.4193548387097
115.8145,4.3982,83.8005,7.58
115.454,4.3932,83.646,11.32
127.194055555556,2.53544444444444,109.683166666667,28.6066666666667
114.733,4.3832,83.337,21.14
114.3725,4.3782,83.1825,26.05
114.012,4.3732,83.44,30.96
115.0935,4.3882,83.4915,16.23
113.613333333333,4.57986666666667,83.44,19.6
110.443076923077,5.04261538461538,75.7261538461538,11.6923076923077
90.4075,8.0555,33.9925,42.75
83.5142857142857,10.7745714285714,46.9714285714286,65.4285714285714
83.5142857142857,10.3602857142857,46.9714285714286,65.4285714285714
83.5142857142857,9.36028571428571,46.9714285714286,65.4285714285714
108.910852713178,5.28928682170543,73.8255813953488,22.7906976744186
86.0892857142857,9.35314285714286,48.075,55.2857142857143
86.0892857142857,9.50314285714286,48.075,55.2857142857143
81.7178571428571,9.80314285714286,48.075,55.2857142857143
86.0892857142857,9.01028571428571,48.075,55.2857142857143
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
109.046153846154,5.32915384615385,74.5480769230769,36.0576923076923
108.877307692308,5.24107692307692,76.5615384615385,38.4692307692308
108.585384615385,5.23184615384615,76.3923076923077,38.0153846153846
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
111.756357142857,3.84935714285714,81.2886428571429,51.0035714285714
111.7335,3.864,81.2886428571429,50.4714285714286
108.527,5.23,76.3584615384615,37.9246153846154
108.468615384615,5.22815384615385,76.3246153846154,37.8338461538462
108.410230769231,5.22630769230769,76.2907692307692,37.7430769230769
108.381038461538,5.22538461538462,76.2738461538462,37.6976923076923
108.118307692308,5.21707692307692,76.1215384615385,37.2892307692308
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
108.6484375,5.328875,73.2890625,22.96875
110.738461538462,5.90415384615385,74.3538461538461,21.5384615384615
108.797716894977,5.20031354642313,75.1216133942161,37.9436834094368
107.927596439169,5.08322255192878,71.7062314540059,35.6498516320475
106.678571428571,4.91514285714286,69.0428571428571,32.3571428571429
113.613333333333,4.57986666666667,83.44,19.6
110.980916030534,5.05161832061069,74.8740458015267,20.9923664122137
110.932721712538,5.11251987767584,74.7706422018349,20.8715596330275
110.292511700468,5.29750702028081,73.3970358814352,21.6848673946958
110.013768686074,5.80563493312352,72.7989771833202,22.029897718332
110.292511700468,5.9839344773791,73.3970358814352,21.8408736349454
109.859683794466,5.81630830039526,72.4683794466403,22.4505928853755
110.013768686074,5.07392761605035,72.7989771833202,22.3446105428796
110.738461538462,6.06569230769231,74.3538461538461,22.2307692307692
108.435534591195,5.36099371069182,72.8537735849057,23.1132075471698
111.12462006079,4.86242553191489,75.1823708206687,22.7963525835866
111.004958047292,4.98691228070175,74.9256292906178,20.4424103737605
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
108.213099921322,5.43244689221086,73.4213217938631,37.7828481510621
101.568433179723,4.89239631336406,76.5184331797235,30.3087557603687
108.541930654058,5.34531126871552,73.7039952718676,37.6851851851852
108.243241935484,5.54814516129032,71.914,39.4075806451613
107.294652615144,5.40355971896956,74.1170960187354,36.1381733021077
108.200778301887,5.40619496855346,74.2202044025157,38.8776729559748
106.129829457364,5.29163565891473,76.1856976744186,35.4431782945736
107.936830769231,5.25870769230769,76.5243692307692,37.0510769230769
76.0039031339031,9.59089743589744,45.3217521367521,65.7068376068376
108.910852713178,5.28928682170543,73.8255813953488,22.7906976744186
106.965920840065,5.36199515347334,72.9120920840065,38.6041195476575
106.937096518987,5.26740506329114,73.4785443037975,38.0954113924051
107.984230769231,5.25838461538462,76.5323076923077,37.1230769230769
107.984230769231,5.25838461538462,76.5323076923077,37.1230769230769
106.799230769231,5.26646153846154,76.3338461538462,35.3230769230769
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
108.813730769231,5.25273076923077,76.6712307692308,38.3830769230769
108.813730769231,5.25273076923077,76.6712307692308,38.3830769230769
108.339730769231,5.25596153846154,76.5918461538461,37.6630769230769
106.841853035144,8.57974440894569,42.0191693290735,60.2364217252396
133.137898686679,5.13237148217636,58.3705440900563,32.7729831144465
82.9248514010756,9.47341636003397,47.8280498160204,71.2182281347297
82.9248514010756,9.47341636003397,47.8280498160204,71.2182281347297
86.3318213538032,9.34611304954641,45.8897418004187,69.6538729937195
81.1676168757127,9.5390763968073,50.5171037628278,72.0250855188141
81.7678799943125,9.51664723446609,49.598535475615,71.7494667993744
82.3652482269504,9.49432624113475,48.6843971631206,71.4751773049645
80.6,9.56028571428571,46.9714285714286,65.4285714285714
83.5142857142857,9.36028571428571,46.9714285714286,65.4285714285714
83.5142857142857,10.7745714285714,46.9714285714286,65.4285714285714
83.5142857142857,9.51742857142857,46.9714285714286,65.4285714285714
83.5142857142857,10.3602857142857,46.9714285714286,65.4285714285714
80.6,9.56028571428571,46.9714285714286,65.4285714285714
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
111.774642857143,3.83764285714286,81.3475,51.4292857142857
111.770071428571,3.84057142857143,81.2886428571429,51.3228571428571
111.760928571429,3.84642857142857,81.2886428571429,51.11
88.690625,6.575,35.380125,89.07
62.9766666666667,8.11133333333333,39.1066666666667,43.0
58.224,8.1002,35.196,45.8
80.6,9.56028571428571,46.9714285714286,65.4285714285714
78.2257142857143,9.68028571428571,48.6214285714286,68.5142857142857
75.8514285714286,9.80028571428571,45.8571428571429,65.4285714285714
73.4771428571429,9.92028571428571,43.0928571428571,65.4285714285714
71.1028571428571,10.0402857142857,40.3285714285714,65.4285714285714
68.7285714285714,10.1602857142857,37.5642857142857,65.4285714285714
66.3542857142857,10.2802857142857,34.8,65.4285714285714
80.9,8.977,39.3216666666667,40.3333333333333
73.01225,9.10875,29.3945,43.275
73.4538888888889,10.2767777777778,52.4288888888889,61.7777777777778
80.9,8.977,39.3216666666667,40.3333333333333
111.294892086331,3.74737410071942,82.0089928057554,51.3956834532374
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
107.9689609375,5.3673828125,74.89321875,37.643125
109.061540195342,5.24689706987228,77.1964537941397,35.7870773854245
108.489010989011,5.3529262166405,72.9631083202512,23.0769230769231
108.829930394432,5.27861252900232,76.3481051817479,38.892498066512
108.56540247678,5.28415170278638,76.2569659442724,38.5603715170279
108.167956656347,5.28686068111455,76.1904024767802,37.9566563467492
107.400232018561,5.28835730858469,76.1086620262954,36.7208043310131
106.009230769231,5.27184615384615,76.2015384615385,34.1230769230769
108.69528228925,5.26824903325599,76.2045630317092,38.677494199536
108.401778808971,5.2589682907966,76.0344160866203,38.2211910286156
107.761037955074,5.24818125484121,75.5906274206042,37.3663826491092
107.390685142417,5.19875134719015,75.6639722863741,36.2278675904542
106.833846153846,5.17646153846154,75.3769230769231,35.2923076923077
108.782828282828,5.33295571095571,75.1845376845377,38.1585081585082
108.601404056162,5.38487051482059,74.0366614664587,37.1450858034321
108.826046511628,5.29409302325581,76.1198449612403,38.9891472868217
108.751160990712,5.29343962848297,76.0712074303406,38.5758513931889
108.274570982839,5.34508892355694,75.298751950078,38.2839313572543
107.874902572097,5.36525798908807,74.8429462197973,37.0693686671863
107.584627329193,5.3693602484472,74.5993788819876,35.7453416149068
108.944101773323,5.35677255204318,74.1962220508867,35.5666923670008
107.750585480094,5.28000156128025,75.7435597189696,38.391881342701
106.770523846755,5.2429538702111,75.6274433150899,37.3416731821736
105.700941915228,5.21752590266876,75.3532182103611,36.3736263736264
108.780155642023,5.30900389105058,73.5583657587549,22.8793774319066
83.5142857142857,9.36028571428571,46.9714285714286,65.4285714285714
83.2594285714286,9.36028571428571,51.1991428571429,58.8
83.0045714285714,9.36028571428571,51.0125714285714,55.2857142857143
82.7497142857143,9.36028571428571,50.826,55.2857142857143
82.4948571428571,9.36028571428571,50.6394285714286,55.2857142857143
82.24,9.36028571428571,50.4528571428571,55.2857142857143
104.866,4.060125,70.503375,67.83125
103.038313253012,4.00734939759036,65.9924096385542,58.5120481927711
80.9,8.977,39.3216666666667,40.3333333333333
80.9,8.977,39.3216666666667,40.3333333333333
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
110.738461538462,5.68107692307692,74.3538461538461,21.5384615384615
110.738461538462,5.02723076923077,74.3538461538461,20.6153846153846
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
83.5142857142857,9.26028571428571,46.9714285714286,65.4285714285714
108.6484375,5.328875,73.2890625,22.96875
83.5142857142857,8.946,46.9714285714286,65.4285714285714
80.9,8.977,39.3216666666667,40.3333333333333
111.472285714286,3.84685714285714,81.242,43.8857142857143
105.654285714286,4.86685714285714,79.6628571428571,15.6285714285714
113.740933333333,4.49493333333333,85.2936,31.8613333333333
105.654285714286,4.86685714285714,79.6628571428571,15.6285714285714
110.738461538462,5.90415384615385,74.3538461538461,21.5384615384615
110.738461538462,5.66953846153846,75.7403846153846,34.6538461538462
110.738461538462,5.54753846153846,75.2253846153846,32.4338461538462
110.738461538462,5.43492307692308,74.75,30.3846153846154
110.738461538462,5.31292307692308,75.265,32.4907692307692
110.738461538462,5.20030769230769,75.7403846153846,34.5769230769231
110.738461538462,4.96569230769231,74.3538461538461,21.8461538461539
79.1328571428571,9.57028571428571,49.4271428571429,70.0571428571428
77.6657142857143,9.58028571428571,47.4685714285714,67.8285714285714
76.1985714285714,9.59028571428571,45.51,65.6
74.7314285714286,9.60028571428571,43.5514285714286,65.4285714285714
80.5085714285714,9.61885714285714,48.0514285714286,70.1571428571428
80.4171428571429,9.67742857142857,44.7171428571429,68.0285714285714
79.8185714285714,9.60457142857143,48.7414285714286,70.1142857142857
78.2557142857143,9.69314285714286,43.4528571428571,65.7714285714286
77.4742857142857,9.73742857142857,40.8085714285714,65.4285714285714
78.9085714285714,9.47814285714286,49.6514285714286,70.2571428571429
77.2171428571429,9.396,47.9171428571429,68.2285714285714
83.5142857142857,9.51742857142857,46.9714285714286,65.4285714285714
80.6,9.56028571428571,46.9714285714286,65.4285714285714
80.6,9.56028571428571,46.9714285714286,65.4285714285714
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
108.756153846154,5.21564615384615,76.5904615384615,38.2953846153846
108.136538461538,5.16365384615385,76.38,37.3538461538462
107.103846153846,5.077,76.0292307692308,35.7846153846154
109.117873651772,5.25805546995378,74.248844375963,22.6502311248074
108.221230769231,5.25676923076923,76.572,37.4830769230769
110.738461538462,5.14261538461539,74.3538461538461,21.0
110.738461538462,5.08876923076923,74.3538461538461,21.1538461538462
83.5142857142857,8.946,46.9714285714286,65.4285714285714
84.5442857142857,8.92028571428571,47.4128571428571,58.2
83.9262857142857,8.93571428571429,47.148,62.5371428571429
85.1622857142857,8.90485714285714,47.6777142857143,55.2857142857143
80.4007142857143,9.65842857142857,50.5572857142857,71.4714285714286
80.2014285714286,9.75657142857143,49.7288571428571,70.6571428571428
79.9025,9.90378571428571,48.4862142857143,69.4357142857143
79.6035714285714,10.051,47.2435714285714,68.2142857142857
80.0925714285714,9.53564285714286,50.8654285714286,71.6771428571429
79.5851428571429,9.511,50.3451428571429,71.0685714285714
78.824,9.47403571428571,49.5647142857143,70.1557142857143
78.0628571428571,9.43707142857143,48.7842857142857,69.2428571428571
80.2747142857143,9.55,50.6832857142857,71.78
79.9494285714286,9.53971428571429,49.9808571428571,71.2742857142857
79.4036480686695,9.51917024320458,48.8256795422031,70.6165951359084
78.9735714285714,9.50885714285714,47.8735714285714,69.7571428571429
80.8432142857143,9.54814285714286,51.0321428571429,69.0857142857143
81.3296428571429,9.52385714285714,50.325,62.6857142857143
81.8160714285714,9.49957142857143,49.6178571428571,56.3928571428571
82.3025,9.47528571428571,48.9107142857143,55.2857142857143
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
110.738461538462,4.91953846153846,74.3538461538461,23.0769230769231
110.738461538462,5.02723076923077,74.3538461538461,20.6153846153846
110.738461538462,5.08876923076923,74.3538461538461,21.1538461538462
110.738461538462,5.14261538461539,74.3538461538461,21.0
110.738461538462,5.22723076923077,74.3538461538461,21.3846153846154
110.738461538462,5.68107692307692,74.3538461538461,21.5384615384615
110.738461538462,5.90415384615385,74.3538461538461,21.5384615384615
110.738461538462,5.66569230769231,74.3538461538461,21.8461538461539
110.738461538462,4.96569230769231,74.3538461538461,21.8461538461539
106.678571428571,4.91514285714286,69.0428571428571,32.3571428571429
106.678571428571,4.91514285714286,69.0428571428571,32.3571428571429
110.738461538462,5.14261538461539,74.3538461538461,21.0
110.738461538462,5.22723076923077,74.3538461538461,21.3846153846154
110.738461538462,5.02723076923077,74.3538461538461,20.6153846153846
110.738461538462,5.68107692307692,74.3538461538461,21.5384615384615
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
110.738461538462,4.91953846153846,74.3538461538461,23.0769230769231
115.276923076923,5.03553846153846,63.3923076923077,32.2307692307692
113.008333333333,5.43666666666667,56.8,34.9166666666667
115.276923076923,5.20476923076923,63.3923076923077,32.2307692307692
110.738461538462,5.14261538461539,74.3538461538461,21.0
115.276923076923,5.25861538461538,63.3923076923077,32.2307692307692
108.884794414275,5.29321799844841,73.7723041117145,22.8083785880528
109.684030418251,5.19639087452471,76.6961977186312,38.280608365019
110.162904439428,5.14739352896915,76.6128668171557,37.6809631301731
110.692537313433,5.11371343283582,75.6134328358209,36.9820895522388
80.6,9.56028571428571,46.9714285714286,65.4285714285714
80.1771428571429,9.53975,50.9521428571429,71.7785714285714
79.7542857142857,9.51921428571429,50.5185714285714,71.2714285714286
79.3314285714286,9.49867857142857,50.085,70.7642857142857
78.9085714285714,9.47814285714286,49.6514285714286,70.2571428571429
78.0628571428571,9.43707142857143,48.7842857142857,69.2428571428571
77.2171428571429,9.396,47.9171428571429,68.2285714285714
75.5257142857143,9.31385714285714,46.1828571428571,66.2
110.492248062016,5.18075968992248,73.8255813953488,21.1627906976744
108.103875968992,5.19703875968992,75.8209302325581,35.5968992248062
109.22015503876,5.25285271317829,74.7046511627907,35.6899224806202
108.910852713178,5.28928682170543,73.8255813953488,22.7906976744186
106.659733333333,4.98586666666667,75.7936,18.8533333333333
108.923076923077,5.408,74.3538461538461,33.1923076923077
111.715189873418,4.79338473341005,75.0109321058688,12.4280782508631
111.442056792018,4.80818572524942,74.8664620107444,13.9293937068304
111.120530565167,4.8300738177624,74.6176470588235,17.0242214532872
110.675174013921,4.86995050270688,74.1044083526682,20.5877803557618
110.337209302326,4.89393798449612,73.8255813953488,24.1085271317829
111.812099509989,4.89354165096118,76.8724085940445,24.802110817942
111.508682521706,4.91343072857682,76.7733106832767,24.8395620989052
111.121304018196,4.94588172858226,76.4992418498863,24.9431387414708
110.645801526718,4.99131297709924,76.0458015267176,26.6717557251908
110.225738396624,5.02813732259302,75.7144227080936,28.7456846950518
109.814065510597,5.06346435452794,75.4055876685935,31.4836223506744
110.686855177684,5.15268398930073,75.3868933893771,25.7928926251433
110.463358778626,5.16001526717557,75.7213740458015,27.2519083969466
109.98001537279,5.20724212144504,75.6398923904689,28.9392774788624
109.579120030876,5.24152913932844,75.7381319953686,32.1420301042069
109.329089506173,5.25270987654321,76.1458333333333,35.5864197530864
109.352924201616,5.24243093497499,76.4197768372451,36.3524432474028
109.223400154202,5.25538473400154,76.3878180416345,37.2860447185813
109.040540540541,5.26972200772201,74.0907335907336,22.7027027027027
109.014683153014,5.2736228748068,74.0378670788253,22.7202472952087
109.106274131274,5.26644015444015,76.3812741312741,38.2084942084942
109.042829457364,5.2826976744186,76.0290697674419,37.4883720930233
109.108817829457,5.27940310077519,75.9331395348837,36.6201550387597
109.17480620155,5.27610852713178,75.8372093023256,35.7519379844961
109.566409266409,5.24346718146718,75.7123552123552,32.1544401544402
109.955,5.21107692307692,75.5884615384615,28.9615384615385
110.34061302682,5.17893486590038,75.4655172413793,27.3563218390805
110.674694189602,5.15456880733945,75.3612385321101,25.802752293578
83.5142857142857,9.36028571428571,46.9714285714286,65.4285714285714
82.4139285714286,9.36778571428571,49.9167857142857,70.6142857142857
81.3135714285714,9.37528571428571,48.4478571428571,68.9428571428571
80.2132142857143,9.38278571428571,46.9789285714286,67.2714285714286
79.1128571428572,9.39028571428571,45.51,65.6
80.6,9.56028571428571,46.9714285714286,65.4285714285714
80.6,9.56028571428571,46.9714285714286,65.4285714285714
83.2285714285714,8.83171428571429,46.9714285714286,65.4285714285714
82.815,8.851,51.2475,56.3928571428571
81.9878571428571,8.88957142857143,50.9710714285714,55.2857142857143
81.5742857142857,8.90885714285714,50.8328571428571,55.2857142857143
80.7471428571429,8.94742857142857,50.5564285714286,55.2857142857143
108.432515337423,5.28242944785276,75.9325153374233,36.4723926380368
70.84,9.4402,35.196,39.0
73.07875,9.09525,29.49125,48.75
108.939737654321,5.27300308641975,76.3768518518518,38.6913580246914
108.775828835775,5.27986430223593,76.2016191210486,38.1341557440247
108.616270145817,5.27441749808135,76.1316193399847,37.0836531082118
108.196112394149,5.30787374903772,75.5508083140877,36.320246343341
108.197177726926,5.27905568268497,75.7906178489702,35.118230358505
109.165334358186,5.26535126825519,76.2578785549577,38.205995388163
108.679127725857,5.36086292834891,74.5852803738318,37.667445482866
108.709627329193,5.39265217391304,73.7189440993789,35.8152173913043
108.717928902628,5.46373106646059,74.0378670788254,32.1947449768161
112.310121515368,3.81542387419585,81.3289063616869,52.2030021443888
112.182928224192,3.82079897054618,81.3014869888476,51.0265942236203
111.963684511881,3.83222044088176,81.2033638705983,49.3071858001718
111.809907142857,3.8335,81.2933071428571,47.1385714285714
111.779214285714,3.83471428571429,81.2886428571429,46.8428571428571
111.404444284894,3.86193394600804,80.9393954623779,45.0043078690408
111.102822174226,3.88045932325414,80.7380705543556,43.0410367170626
110.80768675047,3.90051466551076,80.4955931223812,41.395752058951
110.6466946333,3.90968985968465,80.4049472009258,40.2459134963113
110.008661417323,4.86611023622047,73.8661417322835,24.488188976378
111.060092449923,4.83894915254237,74.4869029275809,17.0570107858243
80.9642857142857,9.74957142857143,50.4660714285714,68.4107142857143
81.3285714285714,9.93885714285714,49.5464285714286,65.4285714285714
81.6928571428572,10.1281428571429,48.6267857142857,65.4285714285714
82.0571428571429,10.3174285714286,49.1642857142857,65.4285714285714
82.4214285714286,10.5067142857143,49.7196428571429,65.4285714285714
82.7857142857143,10.696,50.275,65.4285714285714
83.15,10.8852857142857,50.8303571428571,68.5
112.213571428571,3.82257142857143,81.2078571428572,49.3142857142857
88.5198125,6.571875,34.7945625,75.01875
111.998997134671,3.832888252149,81.1600286532951,49.9426934097421
89.0071875,6.533625,35.4209375,84.5625
111.691189111748,3.8450659025788,81.1132521489971,46.9770773638968
88.4700625,6.554875,35.3393125,79.3875
111.427896995708,3.85204291845494,81.1543633762518,43.9484978540773
87.664375,6.58675,35.216875,73.3125
111.90390411942,3.8473767762308,81.0837519735898,50.3947179560787
111.465067703832,3.8765664073754,80.8347018150389,47.7744165946413
111.02305912968,3.90596703773312,80.5838513806563,45.1351742084719
109.014683153014,5.2736228748068,74.0378670788253,22.7202472952087
108.884794414275,5.29321799844841,73.7723041117145,22.8083785880528
108.753894080997,5.31296573208723,73.5046728971963,22.8971962616822
108.727591582229,5.31693374902572,73.4508963367108,22.9150428682775
108.51568627451,5.34890196078431,73.0176470588235,23.0588235294118
108.38188976378,5.36908661417323,72.744094488189,23.1496062992126
107.556451612903,5.49361290322581,71.0564516129032,23.7096774193548
108.526260667184,5.29566175329713,76.1094647013188,38.7106283941039
108.167956656347,5.28686068111455,76.1904024767802,37.9566563467492
105.629356357928,5.26250235478807,73.7307692307692,35.2715855572998
102.704330708661,5.18955905511811,72.744094488189,31.0157480314961
107.316291666667,4.78106833333333,80.5204166666667,41.2325
108.633489096573,5.32527102803738,75.8448598130841,39.0872274143302
108.312802498048,5.36189071038251,75.555737704918,38.5355191256831
107.478499613302,5.57900232018561,73.7320185614849,35.9474091260634
110.141065830721,5.18030721003135,73.0721003134796,21.551724137931
110.442546583851,5.13411180124224,73.7189440993789,21.3509316770186
108.829930394432,5.27861252900232,76.3481051817479,38.892498066512
108.136547901821,5.39488202692003,74.803325415677,39.9958828186857
111.165357142857,3.859,81.1953571428571,40.9285714285714
97.4233333333333,7.174,44.41,34.6
111.500857142857,3.88971428571429,81.242,44.0571428571429
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
108.812430769231,5.25030769230769,76.4695692307692,24.7015384615385
108.812430769231,5.25030769230769,76.4695692307692,24.7015384615385
83.5142857142857,9.26028571428571,46.9714285714286,65.4285714285714
110.367704280156,5.08332295719844,73.5583657587549,20.8560311284047
110.557692307692,5.07771095571096,73.7255244755245,18.9160839160839
111.033397683398,5.05157528957529,74.2696911196911,15.007722007722
111.317063797079,5.03122367409685,74.6437355880092,13.0514988470407
111.58626247122,5.02691174213354,74.8427475057559,10.016884113584
111.873947972456,5.0148844682479,75.1325554705432,8.69931140015302
86.740575,6.86475,34.955675,55.98
108.51568627451,5.34890196078431,73.0176470588235,23.0588235294118
108.435534591195,5.36099371069182,72.8537735849057,23.1132075471698
108.165610142631,5.4017147385103,72.3019017432647,23.2963549920761
110.738461538462,5.90415384615385,74.3538461538461,21.5384615384615
105.475333333333,4.9544,75.742,16.2666666666667
109.5415,3.5163,83.4915,15.88
113.243338008415,3.73307994389902,68.6570827489481,34.3618513323983
112.086142857143,3.82257142857143,81.3352857142857,49.8
111.165357142857,3.859,81.1953571428571,40.9285714285714
73.07875,9.09525,29.49125,48.75
70.84,9.4402,35.196,39.0
57.30875,7.42025,29.49125,57.25
108.6484375,5.328875,73.2890625,22.96875
80.6,9.56028571428571,46.9714285714286,65.4285714285714
109.169230769231,5.25030769230769,74.3538461538461,22.6153846153846
105.961390728477,5.01298013245033,75.2403973509934,14.7086092715232
106.984125560538,4.72137219730942,78.3556950672646,14.2959641255605
79.2421487603306,8.86297520661157,38.996694214876,46.8347107438017
79.03,8.77266666666667,39.3216666666667,43.2
77.9591428571429,9.57828571428571,47.8602857142857,68.2742857142857
76.1985714285714,9.59028571428571,45.51,65.6
70.7485333333333,9.76413333333333,31.4573333333333,49.36
103.898421052632,4.97689473684211,74.5926315789474,22.8315789473684
