superconduct/table13.gmean_FusionHeat,superconduct/table13.mean_FusionHeat,superconduct/table13.std_FusionHeat
29.7715708923713,45.225,37.7998925263022
4.08662078283443,7.0644,4.10245163774054
4.68830001966416,8.2524,4.4281001614688
3.99507666729772,6.40742857142857,4.07674586114054
5.27958481340267,8.46033333333333,4.04016178168922
12.3564331304416,13.9333333333333,6.28773055685082
7.74393468809756,27.5444,38.9798651285507
21.6194357003137,21.65,1.15
8.40728824957584,10.54,6.22075558111714
21.3471309547677,21.35,0.35
3.59821959976163,6.15366666666667,4.26970341150556
4.55122707463572,7.21033333333333,3.80257463948952
3.70607869682571,6.4784,4.20128197577835
4.49255745351485,7.9244,4.4553048649896
4.78979196033283,8.9644,5.82042863026427
3.47947484936327,6.9055,4.59906411675245
9.35414346693486,9.75,2.75
5.00020348328762,8.027,4.07358380299215
2.72352556096835,12.6073333333333,15.863739814082
9.11345159640407,9.325,1.975
19.1934884791692,19.2,0.5
25.0464204191053,43.6333333333333,43.5313169517711
5.39298870946592,9.9844,5.70995739388658
2.73154971207761,6.46366666666667,4.89136932656786
3.27112165774986,6.0524,4.51294039845421
4.04080998930699,6.9944,4.11736875200655
15.2620873442351,16.9333333333333,7.83170195778386
3.98097972923623,6.472,4.03449872970608
3.59583843795603,7.917,6.08176440955528
7.36406979939334,9.25333333333333,6.02785386536719
23.0867927612304,23.25,2.75
5.08416244868313,7.71885714285714,3.87922110843959
5.48393303587464,10.2844,6.10679731446853
3.14406044539472,6.3805,4.75542224728783
20.0,20.0,0.0
33.8313464112796,36.5,13.7
5.07836848342959,9.3724,5.62816977711227
105.0,105.0,0.0
7.11515751713293,13.1203333333333,8.50666800548579
4.66680334835827,7.58866666666667,4.1758554679118
16.4414647714156,18.425,8.54469864886995
2.53234244873457,12.4373333333333,15.9724304419278
4.03556899860879,8.1805,4.9481552875794
15.1441297665677,16.675,7.16497557567365
5.90632881958975,10.687,7.75980530254035
5.63969777006035,8.50171428571429,3.8808939218501
3.24122375040231,6.4305,4.58568323698879
31.0,31.0,0.0
4.92496242537393,7.927,4.10724786201174
21.0914674690975,21.1,0.6
14.9190429506386,16.425,7.15973986957627
4.46865951534027,7.8644,4.40988315491465
38.310362208813,50.5,38.5810834477209
6.25150124263461,13.7444,11.9756137813475
4.49255745351485,7.9244,4.4553048649896
18.1742339580272,24.1666666666667,18.385199361322
16.5851757139847,17.4,5.02460612054982
4.6464334920886,8.1524,4.36102637460495
4.7788883690211,7.71033333333333,4.10193944643533
5.3961487492115,8.69366666666667,4.16096630069934
4.03556899860879,8.1805,4.9481552875794
3.47947484936327,6.9055,4.59906411675245
9.82643324822484,13.69,9.58140386373521
5.57922637657057,9.79366666666667,6.64210613351585
18.1380814861991,18.2,1.5
4.06038495648319,7.1444,4.34297195938449
4.33985176420509,7.02028571428571,4.31032321341238
12.6926735596543,14.9,8.56387762640266
4.73609142369061,7.49366666666667,3.78749352768057
9.91957491458047,16.4766666666667,10.5742023602518
8.78870796821766,16.21,14.4857470179023
3.47947484936327,6.9055,4.59906411675245
34.5976877840124,58.2,46.8
4.49255745351485,7.9244,4.4553048649896
6.24331413280121,12.9644,9.24609049490648
4.57755252238421,7.252,3.80250706771204
5.67300252497104,5.8,1.15758369027902
15.3501480107533,22.9333333333333,19.5284976949642
4.78979196033283,8.9644,5.82042863026427
4.41740212355258,10.7555,9.79242261904581
6.06618235842346,9.77885714285714,5.54380806276107
15.1441297665677,16.675,7.16497557567365
22.9532132826757,23.1,2.6
2.70170194138684,5.903,5.03790005855614
4.89219248786386,7.79366666666667,3.91052944696182
5.71839138219832,6.95,3.95
4.54968458544814,8.0144,4.43821466808445
5.76454896201777,9.577,5.01127578566576
8.89381807774367,9.15,2.15
16.6964578285833,23.1333333333333,19.0151401666029
21.4531157914087,21.7333333333333,3.47019051670398
4.01293967366487,6.9444,4.11426365708373
4.19208453646421,7.4644,4.55396414566474
31.7340198556034,42.08,33.804283752211
30.5941170815567,31.0,5.0
4.04080998930699,6.9944,4.11736875200655
9.69376088007126,12.235,7.465
4.6464334920886,8.1524,4.36102637460495
20.2780669690185,20.85,4.85
5.4505540496687,13.4433333333333,15.953926023257
2.65055690206313,12.8506666666667,16.3916572546999
22.4614610965459,36.775,39.5264705608786
4.33985176420509,7.02028571428571,4.31032321341238
1.46969729411234,3.8824,4.15318276024545
22.4467878334697,28.2333333333333,16.9344487821587
5.61081650421556,11.2644,8.34512728722576
7.38014119062302,11.886,12.3065667023748
4.31969728440675,7.29366666666667,4.41994425555597
1.50525976907515,4.0424,4.25734178097084
3.24569838214824,6.523,4.69611722596445
4.36160060560313,6.94366666666667,3.85667912703259
5.85377437010175,9.76171428571429,6.57871376300187
4.16392151950927,7.2324,4.16516110612783
6.90645910372289,12.86,9.7866133059399
4.27798228458354,9.7624,8.12530756587097
5.02711324589412,9.0244,4.87648043572411
6.15790461889564,12.2703333333333,11.2826031521493
11.2894641148285,14.195,8.605
4.16083477156605,6.80314285714286,4.31844242517969
3.31858534437083,10.156,10.1451364505363
4.03556899860879,8.1805,4.9481552875794
12.0299625934581,16.1,10.7
11.264497020771,15.075,8.91498037014104
1.52217292097769,5.1705,5.3665771912831
3.58503294864781,7.1055,4.58575956085794
4.6464334920886,8.1524,4.36102637460495
4.03556899860879,8.1805,4.9481552875794
3.54529801353031,3.96666666666667,1.60233856874535
5.3961487492115,8.69366666666667,4.16096630069934
7.36406979939334,9.25333333333333,6.02785386536719
4.03556899860879,8.1805,4.9481552875794
6.72232526467387,12.7203333333333,9.00590550077497
11.0894535001453,13.03,7.2165411844364
1.52988198173088,4.1624,4.34929684431863
3.3771923129014,6.6805,4.56187908103667
3.99057234710043,8.0555,4.87095891483392
5.32876814648097,9.7844,5.46601989019433
8.47139654153319,11.0533333333333,8.31289092648012
4.06038495648319,7.1444,4.34297195938449
25.9576232764977,26.2333333333333,3.80029238641216
27.7,27.7,0.0
5.18898818697744,7.836,3.85410193356192
4.60283540021512,8.0844,4.38364385414691
4.55122707463572,7.21033333333333,3.80257463948952
3.41469148297939,6.8305,4.67804347457353
4.06038495648319,7.1444,4.34297195938449
3.58503294864781,7.1055,4.58575956085794
5.16059335658217,9.3044,4.96386920053299
4.9045659331416,8.6844,4.53905865130646
4.03556899860879,8.1805,4.9481552875794
3.47947484936327,6.9055,4.59906411675245
8.29410720254797,36.5633333333333,48.3924789840552
23.0867927612304,23.25,2.75
10.6156160448809,14.89,11.0710116972208
4.04080998930699,6.9944,4.11736875200655
4.94606361327699,7.937,4.06721587821448
5.16059335658217,9.3044,4.96386920053299
4.10379454326383,8.8655,6.56282185877386
2.63626020060439,6.54066666666667,5.26017498652743
8.41629490019959,9.06666666666667,3.51125175527032
9.18758120972356,12.9575,9.42830412905736
18.3030052177231,19.65,7.15
20.6484866273536,20.75,2.05
2.36095145012907,8.54066666666667,10.129500196072
9.18758120972356,12.9575,9.42830412905736
4.6464334920886,8.1524,4.36102637460495
20.6484866273536,20.75,2.05
4.88828512046274,7.84366666666667,4.04046703846089
4.35536823083745,7.9444,5.04364604626455
13.1517589346779,16.175,10.0073410554452
4.6464334920886,8.1524,4.36102637460495
12.0299625934581,16.1,10.7
5.39298870946592,9.9844,5.70995739388658
15.9849646598564,17.51,7.1459988804925
2.33194601005358,6.5964,5.44287459344784
3.90551728529137,7.8305,4.75374491848269
4.2178907724382,7.227,4.48671576248522
2.90429744925367,5.5324,4.65947712087955
5.3961487492115,8.69366666666667,4.16096630069934
3.47947484936327,6.9055,4.59906411675245
4.6207583949432,7.31033333333333,3.78516937827387
4.35160366120046,19.8402857142857,35.0244207118987
27.495454169735,28.5,7.5
6.75022477532239,15.0133333333333,10.5576049472512
1.52217292097769,5.1705,5.3665771912831
15.9499216299015,19.9,11.9
1.28903118171845,9.12733333333333,12.4965894369446
8.83789785057873,12.3233333333333,10.2397797285337
4.80331608038327,7.72866666666667,4.10158614305355
12.2397712396924,16.195,10.605
15.2695775973011,17.75,9.05
17.7482393492988,54.0,51.0
10.9781674396803,16.8433333333333,10.6751310166303
46.616772070035,55.9333333333333,34.8980738086725
6.75022477532239,15.0133333333333,10.5576049472512
4.95511367345384,7.51885714285714,3.86987070395202
5.96647612042685,12.6844,9.44456740353946
7.12183978042687,14.51,15.2862966956247
4.81499486473214,9.3624,6.70290556699108
5.16059335658217,9.3044,4.96386920053299
15.4913478049593,16.75,6.78988217865376
3.53676067115796,7.0405,4.63697970127108
35.7458958236972,54.5666666666667,39.4467010309129
11.8890706112799,15.6,10.1
11.692305161943,14.0,7.7
27.5379970616258,30.7333333333333,14.3576537854283
2.31795648433648,7.30733333333333,8.13527140843432
4.01293967366487,6.9444,4.11426365708373
20.8566536146142,29.35,20.65
42.4264068711928,43.0,7.0
15.7260520779657,17.375,7.31723137532223
4.49255745351485,7.9244,4.4553048649896
7.29648418709691,13.9745714285714,11.5996844643925
4.42965433460169,7.8124,4.42544721355933
3.47947484936327,6.9055,4.59906411675245
4.54968458544814,8.0144,4.43821466808445
3.90541382275151,6.7844,4.15159890162814
20.8920904420025,23.1,9.00259221928144
4.01293967366487,6.9444,4.11426365708373
1.77648197597046,7.645,11.1109917199141
4.66680334835827,7.58866666666667,4.1758554679118
4.76754470321348,7.64533333333333,4.03061313229417
7.7679155422822,37.8526666666667,47.5774394808669
4.78979196033283,8.9644,5.82042863026427
5.68360123247723,8.56028571428571,3.86613582328423
50.2,50.2,0.0
4.90312098161105,7.877,4.0662863893238
9.18758120972356,12.9575,9.42830412905736
5.18898818697744,7.836,3.85410193356192
4.03556899860879,8.1805,4.9481552875794
5.23441249138902,11.0744,9.36247944937664
15.0398938048938,19.6333333333333,12.5831456939652
4.23639507725495,7.3444,4.14290302082972
4.00875310176596,8.1055,4.90083571954825
5.72344910730917,36.2526666666667,48.6236699652432
7.0278024364985,13.385,10.1354168636519
5.40510858209107,13.1555,9.77190568671229
4.14204611719982,10.4117142857143,8.80673705935706
4.03556899860879,8.1805,4.9481552875794
11.9753804319338,14.085,8.31869430860396
15.1641023473201,53.595,51.405
1.51136334111156,4.895,6.59007867934822
4.54968458544814,8.0144,4.43821466808445
6.50922305557463,13.2844,9.05641062673287
3.49234771015029,7.0305,4.76150089257578
5.35809165776909,10.087,8.37927870801937
2.85658679654774,12.7406666666667,15.7805314936545
4.03556899860879,8.1805,4.9481552875794
10.493950638344,12.645,7.055
4.03556899860879,8.1805,4.9481552875794
9.30460693524651,17.26,9.76164945078443
4.8663400563603,8.7244,4.85331860071024
16.2326426103408,18.8666666666667,8.54842415627322
13.490737563232,16.5,9.5
3.40095998408194,6.4304,4.62784535610256
24.5957822103199,29.2,16.0008333116331
5.81441236959504,7.4325,5.83742826508386
4.66680334835827,7.58866666666667,4.1758554679118
5.32876814648097,9.7844,5.46601989019433
2.73228841815794,2.775,0.485
4.5833896382016,8.2844,4.95243106362926
3.57375981890114,11.3073333333333,10.6610181294075
1.86811379272133,4.28533333333333,3.92418342531992
5.3961487492115,8.69366666666667,4.16096630069934
42.9770925399402,54.0,36.5786823163438
3.0526382032596,8.629,8.071
4.49255745351485,7.9244,4.4553048649896
5.01245668953019,9.2644,5.64825189239998
4.6464334920886,8.1524,4.36102637460495
9.59837069257238,13.16,9.28276898344454
8.41078252669611,9.6675,5.10442638794997
5.85377437010175,9.76171428571429,6.57871376300187
17.1029234767717,19.0,9.10384534139283
4.03556899860879,8.1805,4.9481552875794
5.72161906698625,9.49366666666667,4.98435290573299
18.7269858760026,18.85,2.15
21.6564078277077,22.15,4.65
4.03556899860879,8.1805,4.9481552875794
18.44613780714,21.25,10.55
4.51131909755894,16.22,15.58
4.41155737208488,7.8044,4.4892312749512
4.75646422349896,10.8305,7.91296978068285
7.83417354472668,13.3596,8.95565076585727
4.47593565637398,4.485,0.285
7.94776698198934,8.445,2.855
4.45954750545227,9.5805,6.27525622982839
25.2571642579579,26.5,7.88204711142142
5.59853946154629,8.90457142857143,5.06802353295762
4.05191867438464,8.8224,7.37535999392572
4.29026486144893,7.4344,4.13715523518275
17.4051716452323,17.45,1.25
3.83958497592852,6.8124,4.34020541449365
3.70036342138528,6.5244,4.26310467148063
3.47947484936327,6.9055,4.59906411675245
5.07271851027665,7.71885714285714,3.93225661960775
28.649607327152,29.4,6.6
4.41155737208488,7.8044,4.4892312749512
4.49255745351485,7.9244,4.4553048649896
20.4280164207002,22.4666666666667,8.59702791020763
2.71675616636258,6.656,5.37436448335987
4.78979196033283,8.9644,5.82042863026427
5.39298870946592,9.9844,5.70995739388658
4.96296584126426,7.94366666666667,4.00832141370369
22.8997816583477,22.9,0.0999999999999996
4.43608590055686,7.21533333333333,4.17424590661462
5.16059335658217,9.3044,4.96386920053299
3.47947484936327,6.9055,4.59906411675245
3.47947484936327,6.9055,4.59906411675245
4.62745089742284,8.1444,4.42635351502792
10.3489129863962,11.65,5.35
2.68290407719922,9.6564,10.3083129482957
2.20104587895384,6.0244,5.04363970164404
4.41155737208488,7.8044,4.4892312749512
4.51098669221303,7.9324,4.39080938324587
4.53492854072121,11.9224,12.8544566217324
29.1931498814362,29.3,2.5
9.18758120972356,12.9575,9.42830412905736
5.27958481340267,8.46033333333333,4.04016178168922
4.58505446325771,6.98314285714286,3.90622753446601
2.59153062315392,5.363,4.27905094617954
4.23552794074236,7.3844,4.22356406841426
4.03556899860879,8.1805,4.9481552875794
4.54968458544814,8.0144,4.43821466808445
18.4445113787273,18.6,2.4
4.70854121113936,7.61033333333333,4.15104090025087
4.6464334920886,8.1524,4.36102637460495
3.5227039801952,6.05866666666667,4.30562293854082
3.91215125281448,8.1624,6.38152826836958
4.06570821992559,7.0524,4.14750901626506
1.26283086051863,4.2444,5.30248672228418
6.63162053255274,14.4466666666667,9.76696927858836
27.4299106815899,27.9,5.1
3.40095998408194,6.4304,4.62784535610256
25.2082403198411,39.15,38.4906806902658
4.03556899860879,8.1805,4.9481552875794
3.47947484936327,6.9055,4.59906411675245
20.1060054825495,27.4,17.9623680695689
4.08662078283443,7.0644,4.10245163774054
13.7096073410802,16.53,8.67189713961138
3.90551728529137,7.8305,4.75374491848269
14.5360708312294,15.76,6.54051985701443
4.04080998930699,6.9944,4.11736875200655
4.64266246882215,7.36033333333333,3.81300064108163
5.92118481924681,10.1103333333333,5.91745783442706
2.20104587895384,6.0244,5.04363970164404
3.47947484936327,6.9055,4.59906411675245
3.53676067115796,7.0405,4.63697970127108
4.03556899860879,8.1805,4.9481552875794
4.16392151950927,7.2324,4.16516110612783
20.8566536146142,29.35,20.65
7.58293145504093,8.82,3.999599979998
6.12707107841912,11.715,9.985
2.92940706817387,5.278,3.92005306086538
4.49255745351485,7.9244,4.4553048649896
4.03556899860879,8.1805,4.9481552875794
5.05313289004207,8.102,4.05624949922955
23.7234061635339,23.9,2.9
3.21436252373772,8.974,7.57498638062582
5.19036125129777,10.6644,8.5696224794328
2.31795648433648,7.30733333333333,8.13527140843432
2.68290407719922,9.6564,10.3083129482957
4.54968458544814,8.0144,4.43821466808445
4.5833896382016,8.2844,4.95243106362926
4.5833896382016,8.2844,4.95243106362926
18.7909552710872,21.85,11.15
3.5227039801952,6.05866666666667,4.30562293854082
21.4526464568882,21.7333333333333,3.60585942907128
31.0612298533075,31.4,4.6
2.20104587895384,6.0244,5.04363970164404
5.29523287094348,8.11885714285714,4.07839069902303
4.54968458544814,8.0144,4.43821466808445
12.0299625934581,16.1,10.7
4.66680334835827,7.58866666666667,4.1758554679118
4.70181885280416,7.672,4.2455129254308
5.3961487492115,8.69366666666667,4.16096630069934
20.8566536146142,29.35,20.65
10.1597155147987,13.13,9.6832742396361
5.02407238550116,8.06033333333333,4.06503471353225
5.56363134677487,11.8844,9.59869227759699
4.6464334920886,8.1524,4.36102637460495
5.50216862838519,13.1305,9.8078943076483
4.03556899860879,8.1805,4.9481552875794
6.3,6.3,0.0
10.0289009685283,14.115,9.88476985063385
18.1933478083908,19.5,6.65782747348312
5.57882736371624,7.17666666666667,4.84820470781597
5.16059335658217,9.3044,4.96386920053299
5.65509145350353,11.6536666666667,11.5287438122672
4.06570821992559,7.0524,4.14750901626506
8.6324967419629,9.6,4.2
2.68290407719922,9.6564,10.3083129482957
3.90551728529137,7.8305,4.75374491848269
23.5418298297965,42.4333333333333,44.2417851759573
3.47947484936327,6.9055,4.59906411675245
13.6654001073591,15.1666666666667,6.11137373173077
2.70170194138684,5.903,5.03790005855614
5.26117857518636,8.865,7.135
12.4642807880048,16.05,10.7085246416115
4.68830001966416,8.2524,4.4281001614688
11.081488502687,47.12,43.4367217915901
31.774323642941,47.7333333333333,40.9788021081903
4.53188702418761,4.78,1.52
5.67300252497104,5.8,1.15758369027902
3.53676067115796,7.0405,4.63697970127108
6.11947337802023,12.3703333333333,11.3557504033077
4.54968458544814,8.0144,4.43821466808445
7.65441049330384,7.8,1.5
20.8920904420025,23.1,9.00259221928144
4.54282228484194,8.1644,4.82290674178964
35.0953241484343,47.25,35.9611943628128
4.03556899860879,8.1805,4.9481552875794
5.06108220194928,8.087,3.98373924012771
3.70199067066067,6.4044,4.10189193421767
4.63865243992239,10.3055,7.19124403354524
23.0,23.0,0.0
21.6194357003137,21.65,1.15
4.446372922798,9.5305,6.21646127229954
4.04080998930699,6.9944,4.11736875200655
3.47947484936327,6.9055,4.59906411675245
10.5280053592766,11.5966666666667,4.58039542203751
5.11491720186535,9.1844,4.85990261630827
5.63783898565191,14.5466666666667,14.7715161337247
3.47947484936327,6.9055,4.59906411675245
4.03556899860879,8.1805,4.9481552875794
2.85477193786574,7.10733333333333,5.29517776430174
3.91215125281448,8.1624,6.38152826836958
5.07271851027665,7.71885714285714,3.93225661960775
5.00020348328762,8.027,4.07358380299215
27.9442160317462,40.06,35.2392735452932
5.05172440538806,6.97666666666667,5.05210407212238
8.9102268168959,11.665,7.58153513478636
16.4260541646771,18.5666666666667,8.10610195401519
8.35912674865025,9.045,3.455
5.39298870946592,9.9844,5.70995739388658
3.83529965526993,7.6555,4.68301620219277
4.03556899860879,8.1805,4.9481552875794
2.63626020060439,6.54066666666667,5.26017498652743
5.76454896201777,9.577,5.01127578566576
4.03556899860879,8.1805,4.9481552875794
3.69325893228865,10.8803333333333,9.66442758550943
14.8344770850031,16.68,8.08278829777612
4.525482762308,7.9544,4.39384540465411
5.93439129144683,5.945,0.355
13.9749776386225,18.65,12.35
5.72161906698625,9.49366666666667,4.98435290573299
4.45669317640804,11.3224,11.7381401865883
4.49255745351485,7.9244,4.4553048649896
4.92496242537393,7.927,4.10724786201174
4.70181885280416,7.672,4.2455129254308
26.3176035240703,29.5,14.6330675754152
17.5,17.5,0.0
7.26718652574709,9.73,6.47
35.0,35.0,0.0
5.27958481340267,8.46033333333333,4.04016178168922
31.984371183439,32.0,1.0
4.55122707463572,7.21033333333333,3.80257463948952
12.5518240974374,15.1966666666667,8.77329407286048
7.89831717151834,13.9,13.4212126873841
31.0,31.0,0.0
14.813844875656,53.545,51.455
4.6464334920886,8.1524,4.36102637460495
28.4341344162259,56.35,48.65
5.57074080387493,9.09366666666667,4.50318856169961
4.03556899860879,8.1805,4.9481552875794
5.59219323442031,10.3036666666667,7.91513321990785
4.01293967366487,6.9444,4.11426365708373
31.8528392891578,45.9,37.1603283085605
9.44290341498755,13.025,9.35264000162521
4.446372922798,9.5305,6.21646127229954
4.9788882888037,7.69885714285714,4.18373337816738
15.9849646598564,17.51,7.1459988804925
5.76454896201777,9.577,5.01127578566576
25.9576232764977,26.2333333333333,3.80029238641216
3.24122375040231,6.4305,4.58568323698879
23.7234061635339,23.9,2.9
4.75646422349896,10.8305,7.91296978068285
9.85445871645874,11.6666666666667,7.10039122552804
7.16051300382655,10.3433333333333,6.22064483974308
3.47947484936327,6.9055,4.59906411675245
3.26445981654133,6.4805,4.59161635483628
24.7212730673112,28.7333333333333,15.6770178570061
6.68804904288239,6.7,0.4
5.02711324589412,9.0244,4.87648043572411
4.96691725449161,10.8586666666667,10.7654627809904
16.2018517460196,16.75,4.25
9.3933710902281,13.2475,9.31438504411322
3.83958497592852,6.8124,4.34020541449365
4.01293967366487,6.9444,4.11426365708373
33.0,33.0,0.0
1.67722739471529,8.1344,13.4764288088499
12.2421368391158,17.02,10.0137638611397
8.84213607669176,16.2766666666667,14.4615958855016
29.1931498814362,29.3,2.5
15.6206607683933,17.6333333333333,8.04832625802133
4.04080998930699,6.9944,4.11736875200655
35.7458958236972,54.5666666666667,39.4467010309129
20.8566536146142,29.35,20.65
6.3551886958727,12.6036666666667,11.225824419119
4.03556899860879,8.1805,4.9481552875794
5.40415286971958,9.34366666666667,6.06171377490631
3.15220819837181,5.6704,3.87636435851946
4.92496242537393,7.927,4.10724786201174
11.7728501222091,14.15,7.85
18.5645085720054,26.1966666666667,18.3696494855569
9.7374892498238,20.0145,13.1445856058683
15.7260520779657,17.375,7.31723137532223
2.98121596548833,5.81333333333333,5.72902163452791
9.64831591522583,9.7,1.0
21.6564078277077,22.15,4.65
5.67300252497104,5.8,1.15758369027902
3.3771923129014,6.6805,4.56187908103667
4.53188702418761,4.78,1.52
5.6488591135933,13.2074285714286,15.636765274343
4.03556899860879,8.1805,4.9481552875794
23.1516738055805,23.4,3.4
16.6808273176123,21.475,13.525
5.90000957577686,6.52,2.75598742135494
4.20628276244645,7.2744,4.1082187673005
18.4158261123967,25.15,17.3425055859873
17.6752460208749,25.2333333333333,18.6201205390537
18.9562654549888,21.55,10.25
21.8814990345726,21.9,0.9
21.4531157914087,21.7333333333333,3.47019051670398
7.58255463028777,14.91,15.0672780111959
4.70311407623645,8.2524,4.36211772422524
3.90551728529137,7.8305,4.75374491848269
3.90551728529137,7.8305,4.75374491848269
4.66680334835827,7.58866666666667,4.1758554679118
49.4983164410571,57.6666666666667,33.4796787453059
4.49255745351485,7.9244,4.4553048649896
4.62745089742284,8.1444,4.42635351502792
7.30924106246063,26.9724,39.2327390713419
7.72172260574025,8.635,3.865
4.23332076699308,7.4644,4.37202349490485
3.47947484936327,6.9055,4.59906411675245
4.46351879126771,5.495,3.205
4.68830001966416,8.2524,4.4281001614688
3.7232069065059,6.4444,4.10750111868518
16.1972219840317,20.475,12.525
9.18758120972356,12.9575,9.42830412905736
23.1408729308123,23.25,2.25
45.9700498171091,55.5666666666667,35.2066597235365
5.16059335658217,9.3044,4.96386920053299
16.6155653103261,23.1466666666667,19.1499091961874
5.00020348328762,8.027,4.07358380299215
24.7933471575438,28.6666666666667,15.5900253010984
4.68830001966416,8.2524,4.4281001614688
27.8458794200613,30.5333333333333,13.7846129998472
2.93683494828135,12.8273333333333,15.727422364209
4.1098782696146,7.1244,4.13675977547645
6.11947337802023,12.3703333333333,11.3557504033077
13.4449518789926,14.9,6.05144610816291
4.03556899860879,8.1805,4.9481552875794
3.10612298533075,13.58,13.22
4.27798228458354,9.7624,8.12530756587097
4.00875310176596,8.1055,4.90083571954825
1.46969729411234,3.8824,4.15318276024545
5.32876814648097,9.7844,5.46601989019433
3.57118743309926,6.9824,5.03280906055455
8.28673639015988,8.6,2.3
4.85483557759923,9.0044,5.6588547816674
2.8161856451754,6.79,8.27213998914428
15.4608376601188,17.8333333333333,8.19037375351224
3.55951507819241,7.0555,4.58663719406713
4.50385815287583,7.31533333333333,4.15827635231501
5.06108220194928,8.087,3.98373924012771
9.04862569813391,10.0333333333333,4.7932823363073
4.78979196033283,8.9644,5.82042863026427
4.76754470321348,7.64533333333333,4.03061313229417
11.5692208212094,14.3,9.09981684797374
13.8112273169331,14.2,3.3
4.27112863613134,10.9103333333333,9.60925459590331
3.69588535652077,7.0644,4.95682453189539
4.06570821992559,7.0524,4.14750901626506
10.9959083299198,11.0,0.300000000000001
4.96296584126426,7.94366666666667,4.00832141370369
3.75001751098846,7.4555,4.62523953433765
4.54968458544814,8.0144,4.43821466808445
4.63865243992239,10.3055,7.19124403354524
34.4673758792282,34.5,1.5
3.57375981890114,11.3073333333333,10.6610181294075
4.60314206170944,7.577,4.31519234797245
4.52960461666525,7.177,3.80427194085807
5.63969777006035,8.50171428571429,3.8808939218501
0.982517175422394,1.144,0.586
2.64771039170097,27.062,45.0040622833095
4.44380243592209,7.136,4.2053963971477
30.5941170815567,31.0,5.0
4.03556899860879,8.1805,4.9481552875794
4.26467652217401,7.3924,4.14156963481239
20.1442299430879,20.2,1.5
18.5099289287849,18.6333333333333,2.19291789378647
3.2154639596711,6.3184,4.73229101387478
4.43608590055686,7.21533333333333,4.17424590661462
16.3857629764004,18.8466666666667,9.67851687444357
3.83958497592852,6.8124,4.34020541449365
5.11356647376675,8.287,4.23778774834229
6.24745267957343,9.966,5.70153853922656
3.47947484936327,6.9055,4.59906411675245
3.57375981890114,11.3073333333333,10.6610181294075
5.52285510460507,8.03525,3.83429171262438
4.1098782696146,7.1244,4.13675977547645
4.16392151950927,7.2324,4.16516110612783
7.36406979939334,9.25333333333333,6.02785386536719
10.0432790884993,44.0533333333333,44.4270228076962
4.88828512046274,7.84366666666667,4.04046703846089
3.943374189701,4.015,0.755
