superconduct/table16.entropy_atomic_radius,superconduct/table16.range_atomic_radius,superconduct/table16.std_atomic_radius
1.26330558899854,199.0,72.2958332132634
0.0,0.0,0.0
1.70708701045859,205.0,64.8607482740268
0.692933975476905,7.0,3.5
1.34244374262868,139.0,51.3292070852453
1.49853136701389,205.0,78.3361985291602
1.00026474027682,141.0,66.001683480213
1.5071230346556,205.0,70.0873740412637
1.49986114126876,205.0,76.7932288681756
1.06941272079632,69.0,30.2691628926573
1.08360635832796,58.0,26.2424592343528
1.51953736136792,171.0,58.6085318021191
1.71627746325099,171.0,55.0868001934724
1.7119928218524,171.0,58.3078515772581
1.25670056650299,205.0,77.5258021564434
1.27527399052522,171.0,65.5796271718588
1.38424474660732,29.0,11.056672193748
1.70088661311757,205.0,70.6352131258435
0.686025305866616,36.0,18.0
1.50504611855326,199.0,71.5810030664561
1.87659870955836,171.0,54.5153039737186
1.08664062625509,55.0,25.4689353265241
1.70584250604834,205.0,66.2488993619265
1.05317089661389,93.0,42.2873766297015
1.04544971622314,113.0,46.1326589546085
1.27527399052522,171.0,65.5796271718588
0.551245130460572,145.0,72.5
1.49986114126876,205.0,76.7932288681756
1.50119778329526,199.0,64.7011591859064
1.70401743937111,205.0,63.3440780359318
1.0811637134858,91.0,37.2767428238514
1.07736670620389,74.0,30.24345659257
1.52027198000205,171.0,58.6665151513195
1.26581668592988,205.0,78.4171537356464
1.87345550202097,174.0,55.9179427959453
1.3417468814728,139.0,51.5897276596805
0.692538620108348,12.0,6.0
1.26017526380072,205.0,73.1552287946665
1.69941705044197,205.0,72.1171885814255
0.690147301347692,24.0,12.0
1.50121758487734,205.0,69.9228145886591
1.70399611092895,205.0,64.5746768392138
0.691064568948292,20.0,10.0
1.07764405545237,58.0,23.6971634495683
1.08527005019957,57.0,25.381533094402
1.50773494906385,205.0,69.7383682057445
1.52086972627758,164.0,60.3503106868556
1.52974647103665,150.0,53.1699163061218
0.691761498852418,20.0,10.0
1.51912201942685,171.0,58.7857125499045
0.690467808703202,21.0,10.5
1.51953736136792,171.0,58.6085318021191
0.693009815825648,6.0,3.0
1.04145348597629,113.0,51.0751080925598
0.941842004064546,195.0,82.3259105965768
1.34250072449887,85.0,35.4497884337834
1.87659870955836,171.0,54.5153039737186
1.4494960756899,153.0,58.4225983674126
1.05769171795591,93.0,38.3521692853076
1.51295098632587,183.0,65.6152421316877
1.54646657511788,144.0,53.5850725482387
1.71738865543458,171.0,53.8846504633328
1.4391357151859,164.0,61.9464284684759
1.27968692135499,171.0,61.0675855098267
1.70858064525838,205.0,63.0132261248912
1.88210879096873,171.0,50.0709700406965
1.50875989419117,205.0,68.6352679021507
1.32977000497997,133.0,51.4702584023045
1.48872078894253,217.0,80.0974406582383
1.49957414564803,205.0,72.8258195971731
1.70728279178076,183.0,61.8941749188798
0.686634286277562,35.0,17.5
1.85133732021476,250.0,71.5518935415951
1.44244601726071,190.0,70.5872509735292
1.25670056650299,205.0,77.5258021564434
0.642479175495818,95.0,47.5
1.3705418035466,76.0,26.9258240356725
1.18662161940803,164.0,68.7545453042924
1.25775303954432,205.0,76.6452868740146
1.51953736136792,171.0,58.6085318021191
1.25670056650299,205.0,77.5258021564434
1.06854342225043,67.0,28.5696031162882
1.7119928218524,171.0,58.3078515772581
1.09383108378687,33.0,13.7194104181711
1.25670056650299,205.0,77.5258021564434
1.69028536669278,199.0,66.0136770340477
1.08670959643264,53.0,22.0050499254653
1.42365172151854,180.0,67.2565238471332
1.28044590881526,158.0,62.4119379606178
1.27872030810402,171.0,60.6892700565759
1.50367904862732,205.0,69.5212197821644
1.09427389246789,35.0,14.290634073484
1.50504611855326,199.0,71.5810030664561
1.09823494185724,12.0,4.92160768674447
0.0,0.0,0.0
1.86533801960516,205.0,63.5314481021736
1.50288546771407,205.0,74.5562874612195
1.70765515759528,205.0,64.3188671127428
1.2680354551766,190.0,69.5233773633013
1.50504611855326,199.0,71.5810030664561
1.25775303954432,205.0,76.6452868740146
1.50445986331947,205.0,69.4244913557168
1.49187332206461,205.0,71.7924787146954
1.25670056650299,205.0,77.5258021564434
1.27527399052522,171.0,65.5796271718588
0.956116153046799,231.0,94.3716058992322
0.692328353013146,14.0,7.0
1.381246305525,33.0,13.8270568090248
1.51912201942685,171.0,58.7857125499045
1.70079360338067,205.0,71.5184513876586
1.50445986331947,205.0,69.4244913557168
1.27938500354957,171.0,66.0203567091242
0.972142053297261,147.0,61.0264059422003
1.03304696182341,150.0,62.1092227898205
1.33770223288979,139.0,58.5256354087677
0.691064568948292,24.0,12.0
0.693043364129368,5.0,2.5
0.972207355563521,142.0,62.9408893769031
1.33770223288979,139.0,58.5256354087677
1.51953736136792,171.0,58.6085318021191
0.693043364129368,5.0,2.5
1.71502348721567,171.0,56.0911955856017
1.52755573117709,158.0,54.4169091367748
1.36293652971022,114.0,41.0753880079057
1.51953736136792,171.0,58.6085318021191
0.642479175495818,95.0,47.5
1.50301899461572,205.0,69.6178138122708
1.36810411250296,80.0,29.9029680801087
1.40826605501341,211.0,84.907007955763
1.25186775273773,205.0,81.1892080266829
1.7157030311781,171.0,55.5600275977853
1.49907316990715,146.0,58.7176293799401
1.7119928218524,171.0,58.3078515772581
1.27527399052522,171.0,65.5796271718588
1.70142304847052,205.0,69.8937685984158
1.78390802211613,205.0,75.5502265694411
0.69233071508997,16.0,8.0
1.06569663118528,80.0,37.249906785864
1.18662161940803,164.0,68.7545453042924
0.634664677601465,128.0,64.0
0.881571999883926,150.0,68.9025076144225
1.06503443293585,95.0,38.8186667582606
1.70178773399035,205.0,65.1496141371706
0.67581782969041,62.0,31.0
0.681161162243196,53.0,26.5
0.598828071884228,100.0,50.0
1.05244852579358,129.0,52.9926619658064
1.0055755757243,133.0,62.230753383409
1.06569663118528,80.0,37.249906785864
1.87817953601387,171.0,53.2242080873977
1.53361618894884,137.0,47.2440472440709
1.03065411229255,103.0,46.9917250398644
1.49585716233512,205.0,72.5771313844795
1.50445986331947,205.0,69.4244913557168
1.35365601052135,117.0,42.4109360896456
1.28460887049299,147.0,59.8101162011912
1.04534389287856,78.0,33.0790299468141
0.692961237594103,7.0,3.5
0.691359134451414,22.0,11.0
1.0748131937063,73.0,33.5095342982992
0.980145415934492,128.0,58.3342857065113
1.51816265358845,171.0,62.541506217871
0.661563238157982,58.0,29.0
0.613497966168833,113.0,56.5
1.34560861566979,139.0,50.4232089419148
1.49986114126876,205.0,76.7932288681756
1.87778549769044,183.0,56.4609310469981
1.52778514439958,147.0,53.5051399400095
1.27527399052522,171.0,65.5796271718588
1.50121758487734,205.0,69.9228145886591
1.51904080558497,171.0,61.6266176258279
1.0696415309406,80.0,36.1754981536767
1.51816265358845,171.0,62.541506217871
1.21280160259569,150.0,66.9271992541149
1.71713704316059,171.0,53.5249163162976
1.7157756749221,171.0,53.7235723144154
0.848957997216149,200.0,91.1604202613295
1.52027198000205,171.0,58.6665151513195
1.8689560195488,171.0,56.2487188062709
0.0,0.0,0.0
1.70499169348545,205.0,66.6518733586853
1.34615647050576,129.0,50.9558632543891
1.86533801960516,205.0,63.5314481021736
1.25670056650299,205.0,77.5258021564434
1.52969757934397,147.0,49.0306026885251
1.05692940540536,97.0,41.8170619085878
1.49725721357831,205.0,79.5472186817365
1.25316722482293,205.0,80.2387063704295
1.08563519024031,26.0,10.6249183003395
1.31447542283668,155.0,60.3344843352456
1.28094941940192,171.0,64.2548636291448
1.81962522454021,170.0,62.4084635809167
1.25670056650299,205.0,77.5258021564434
1.3649214752823,81.0,33.2518796461193
0.502897591249189,198.0,99.0
1.2249297411039,142.0,61.7550605213856
1.50121758487734,205.0,69.9228145886591
1.50657959048196,190.0,61.8566083777635
1.27157465532141,183.0,67.4439582171747
1.70771452666217,199.0,64.2486489265641
0.971507807600682,145.0,63.1242161667507
1.25670056650299,205.0,77.5258021564434
0.693084991075459,3.0,1.5
1.25670056650299,205.0,77.5258021564434
1.353724973833,108.0,39.9898424603048
1.4982000593524,205.0,73.7536439777724
1.0906128901819,53.0,21.6384431561566
0.687337102910595,35.0,17.5
1.50889625036342,205.0,67.3361715573435
1.0653488664489,101.0,42.1452514789297
1.38157652194639,33.0,14.0245320777557
1.71713704316059,171.0,53.5249163162976
1.50367904862732,205.0,69.5212197821644
0.692094711285992,15.0,7.5
1.52105462229988,171.0,58.6808316232822
0.955643205075491,171.0,72.8941393772885
1.63793982874594,164.0,63.8924878213394
1.7119928218524,171.0,58.3078515772581
1.00556405196887,139.0,62.0984880832233
0.54962173214137,116.0,58.0
1.49986114126876,205.0,76.7932288681756
1.50318707563245,205.0,74.2950873207644
1.51953736136792,171.0,58.6085318021191
1.36597705051427,80.0,32.1675302129337
1.37540699315619,62.0,22.4318412084251
1.88210879096873,171.0,50.0709700406965
1.07492490523096,87.0,36.0030862874591
1.25670056650299,205.0,77.5258021564434
1.71701041392525,171.0,53.5083067279174
0.688271696390003,37.0,18.5
0.665598295129002,75.0,37.5
1.27069036799308,171.0,68.7204481941147
0.692732213506244,7.0,3.5
0.685799439296425,27.0,13.5
1.50699778198989,205.0,70.4062497225921
1.25570514472447,205.0,78.3178619473234
1.5375868199293,141.0,47.6839595671333
0.693126368761041,2.0,1.0
0.688498744304693,29.0,14.5
1.25366237079374,205.0,79.8717722352522
1.09641743272798,29.0,12.2292908852294
1.86784773665874,178.0,57.9721960098467
1.5246599567702,171.0,56.3680760714786
1.49441626948246,205.0,74.4188148252846
0.690467808703202,24.0,12.0
1.50732079160841,205.0,67.2113085722931
1.51853469283268,171.0,60.4099329580823
1.25924397214289,205.0,75.2375404967494
1.86918611113157,205.0,62.3584110491233
0.690089012818858,29.0,14.5
1.50699778198989,205.0,70.4062497225921
1.49986114126876,205.0,76.7932288681756
1.08009994104458,67.0,30.0702880302504
1.4282570381417,205.0,82.4461036071445
1.52027198000205,171.0,58.6665151513195
1.50301899461572,205.0,69.6178138122708
1.70282262491699,199.0,64.611660454338
0.692572522930569,12.0,6.0
1.71693649886212,171.0,53.661490433602
1.50445986331947,205.0,69.4244913557168
1.27527399052522,171.0,65.5796271718588
1.25924397214289,205.0,75.2375404967494
1.50490541781927,205.0,72.6872753650871
0.690433727374858,31.0,15.5
1.45637559724317,153.0,59.6992462263972
1.41309682991265,211.0,82.1135798756819
1.50699778198989,205.0,70.4062497225921
1.50754559450262,199.0,65.8440581981396
1.50924606765648,205.0,66.9764137588749
0.667385793066912,73.0,36.5
1.33770223288979,139.0,58.5256354087677
1.70690905308905,185.0,61.8376009308971
1.88026040436304,171.0,49.9452761754793
1.2481044493831,205.0,83.3947690206046
1.51254058848347,183.0,66.6741329152468
1.25670056650299,205.0,77.5258021564434
1.50121758487734,205.0,69.9228145886591
0.681727595508835,54.0,27.0
1.69755951633595,205.0,64.4541180479055
1.51953736136792,171.0,58.6085318021191
1.70733389361897,205.0,61.5126454930655
1.50775651755984,205.0,65.465716218491
1.52332305340682,158.0,58.7149044110607
1.45086763686066,153.0,59.8812157525213
1.05559039124791,108.0,45.18849411078
0.692025571847651,17.0,8.5
1.50889625036342,205.0,67.3361715573435
1.33371135998499,111.0,41.1362066797608
1.25670056650299,205.0,77.5258021564434
1.27527399052522,171.0,65.5796271718588
1.07185714180425,84.0,36.2613966759264
1.50011174221312,205.0,76.3450063854867
1.08522175484617,62.0,26.6958174002346
1.25186775273773,205.0,81.1892080266829
1.57161173938564,139.0,46.8828326789242
1.51912201942685,171.0,58.7857125499045
1.70627022679518,205.0,65.5837039379618
1.70875241989491,178.0,60.5715829962093
1.41309682991265,211.0,82.1135798756819
1.25924397214289,205.0,75.2375404967494
1.28460887049299,147.0,59.8101162011912
1.25670056650299,205.0,77.5258021564434
1.50875989419117,205.0,68.6352679021507
0.661563238157982,58.0,29.0
1.08605674830515,56.0,23.3428552000155
0.63739912266528,86.0,43.0
1.48486844751142,177.0,64.1448361132835
1.49986114126876,205.0,76.7932288681756
1.25670056650299,205.0,77.5258021564434
1.7018581351367,205.0,65.0760239173299
0.692951108534983,8.0,4.0
0.955805570315774,171.0,72.6284303072075
1.52142494596547,171.0,59.5885895117513
0.980145415934492,128.0,58.3342857065113
1.45637559724317,153.0,59.6992462263972
1.50121758487734,205.0,69.9228145886591
1.52105462229988,171.0,58.6808316232822
1.52105462229988,171.0,58.6808316232822
0.666748910125652,70.0,35.0
1.70733389361897,205.0,61.5126454930655
1.08551595574557,65.0,26.9938264547038
0.693134554563017,2.0,1.0
1.41309682991265,211.0,82.1135798756819
1.8822754924086,171.0,49.813529839814
1.50121758487734,205.0,69.9228145886591
0.642479175495818,95.0,47.5
1.71713704316059,171.0,53.5249163162976
1.71381853710979,171.0,57.9108510269592
1.7119928218524,171.0,58.3078515772581
0.661563238157982,58.0,29.0
1.08438467008606,62.0,27.3536509852382
1.70657904750139,205.0,65.565912552857
1.51062145626686,171.0,60.6003300321046
1.51953736136792,171.0,58.6085318021191
1.26553584061999,177.0,64.3209724739917
1.25670056650299,205.0,77.5258021564434
0.0,0.0,0.0
1.3842658455518,29.0,10.9658560997307
1.07077075160846,88.0,39.7324384686702
1.03937989329664,140.0,57.7138535265918
1.50445986331947,205.0,69.4244913557168
1.71654774146208,171.0,57.3141925413476
1.52332305340682,158.0,58.7149044110607
0.672061177844016,53.0,26.5
1.45637559724317,153.0,59.6992462263972
1.25186775273773,205.0,81.1892080266829
1.00472693048903,145.0,59.218990947912
1.25924397214289,205.0,75.2375404967494
1.08316132979027,77.0,31.8224239596337
1.26017526380072,205.0,73.1552287946665
0.627645810831723,97.0,48.5
1.35831493240885,122.0,43.2983833416445
1.50703211965634,205.0,70.3380409167045
0.926885841829559,144.0,65.4437841883313
1.00108553112486,145.0,65.3044153688452
0.686961576597323,39.0,19.5
1.0811637134858,91.0,37.2767428238514
1.28460887049299,147.0,59.8101162011912
1.71561619848356,171.0,58.0595958190088
1.50121758487734,205.0,69.9228145886591
0.689572198263584,36.0,18.0
1.0696415309406,80.0,36.1754981536767
1.52140462027423,171.0,58.7727828165385
1.28200628128941,155.0,60.4912183709338
1.25670056650299,205.0,77.5258021564434
1.70952507233229,171.0,55.0514910485326
1.51142177698867,199.0,66.495112602356
1.25366237079374,205.0,79.8717722352522
0.0,0.0,0.0
0.693037111274792,5.0,2.5
1.25460859180271,205.0,79.1612278833521
1.51912201942685,171.0,58.7857125499045
1.25924397214289,205.0,75.2375404967494
1.09289147560417,38.0,16.8588914885357
1.50528313780229,205.0,69.3553170276079
1.03245373211987,155.0,63.8139657302555
1.27527399052522,171.0,65.5796271718588
1.25670056650299,205.0,77.5258021564434
0.926795225960367,205.0,83.731050924307
1.50775651755984,205.0,65.465716218491
1.86918611113157,205.0,62.3584110491233
1.70118118273985,205.0,70.2695208148992
1.50549518917699,161.0,67.3931747286029
1.06699186973539,69.0,29.4882274061286
1.38313253872783,33.0,13.2759180473518
1.0651718343216,105.0,43.1508980207828
0.685615244177801,38.0,19.0
1.50301899461572,205.0,69.6178138122708
1.25239790075104,205.0,80.8033879240221
1.25670056650299,205.0,77.5258021564434
0.972142053297261,147.0,61.0264059422003
1.70399611092895,205.0,64.5746768392138
1.25670056650299,205.0,77.5258021564434
1.65770040097208,164.0,59.1880243142329
1.07594351104913,80.0,32.6734686795809
1.49729446844007,205.0,72.5462611028301
0.677175842506871,59.0,29.5
0.69280088019564,10.0,5.0
1.71701041392525,171.0,53.5083067279174
1.50939241531097,205.0,66.8101788651999
1.49986114126876,205.0,76.7932288681756
1.70708701045859,205.0,64.8607482740268
1.71381853710979,171.0,57.9108510269592
1.0338614772317,135.0,55.7992433242204
0.0,0.0,0.0
0.693062846936036,4.0,2.0
0.0,0.0,0.0
1.70690905308905,185.0,61.8376009308971
0.693114836127675,3.0,1.5
1.70765515759528,205.0,64.3188671127428
1.08677182458865,62.0,25.4689353265241
1.35127142205679,103.0,36.966200778549
0.0,0.0,0.0
0.476751423506313,231.0,115.5
1.51953736136792,171.0,58.6085318021191
0.54148279788807,155.0,77.5
1.71723930599743,171.0,53.5518959100008
1.25670056650299,205.0,77.5258021564434
1.71197538174677,183.0,60.3977556610251
1.51816265358845,171.0,62.541506217871
1.28992864505503,145.0,56.7819293437622
1.34565775336457,139.0,50.8644030732692
1.25460859180271,205.0,79.1612278833521
1.87795332785697,171.0,53.286288775149
1.36810411250296,80.0,29.9029680801087
1.70399611092895,205.0,64.5746768392138
1.09823494185724,12.0,4.92160768674447
1.26330558899854,199.0,72.2958332132634
0.692951108534983,8.0,4.0
1.25570514472447,205.0,78.3178619473234
1.09138548957812,50.0,20.4613456709637
1.07098047409146,65.0,29.1318840219212
1.25924397214289,205.0,75.2375404967494
1.28299625751195,158.0,60.6753656766896
1.08208348726834,60.0,26.2466929133727
0.692770891918578,11.0,5.5
1.49957414564803,205.0,72.8258195971731
1.70852492694195,205.0,62.2166912224257
0.689597271578374,32.0,16.0
1.3363113404132,151.0,59.6426860562131
1.50732079160841,205.0,67.2113085722931
1.51816265358845,171.0,62.541506217871
0.0,0.0,0.0
1.40888065526734,223.0,86.2392022226551
1.09151374805223,50.0,21.9291789378647
1.02978737296832,141.0,59.5669557911282
0.667385793066912,73.0,36.5
1.0417227279798,139.0,59.0310652679305
1.51912201942685,171.0,58.7857125499045
1.04534389287856,78.0,33.0790299468141
0.661563238157982,58.0,29.0
1.70683468518095,199.0,65.4762467532226
1.25670056650299,205.0,77.5258021564434
1.70529712123757,205.0,66.4013470412226
1.49570253975168,205.0,80.4348183313669
1.70708701045859,205.0,64.8607482740268
0.691720825955812,22.0,11.0
1.08308099001823,60.0,24.6080384337223
1.29642649810462,145.0,58.4144673860851
1.36001433759252,105.0,37.8582883923719
1.07396462295972,69.0,30.2691628926573
0.687868182984108,27.0,13.5
0.665598295129002,75.0,37.5
1.0811637134858,91.0,37.2767428238514
1.28044590881526,158.0,62.4119379606178
0.693022783677198,5.0,2.5
1.81928367579722,205.0,73.2713714731137
1.25670056650299,205.0,77.5258021564434
0.691578359988849,21.0,10.5
0.657455776464154,81.0,40.5
1.08547562198633,77.0,31.4360020076062
1.49886955287926,205.0,71.5066430480413
1.36741158739235,74.0,27.8702350187436
1.07515842728532,74.0,33.1595469745224
0.683604301061956,40.0,20.0
0.688831503276635,35.0,17.5
1.08527005019957,57.0,25.381533094402
1.05188926502079,103.0,42.1610668218388
1.5116338392755,190.0,63.3927440642855
1.26344766612107,185.0,73.4383244634571
1.25186775273773,205.0,81.1892080266829
1.71713704316059,171.0,53.5249163162976
1.01134523917867,126.0,58.25423208279
1.49986114126876,205.0,76.7932288681756
1.50490541781927,205.0,72.6872753650871
1.45343452702797,205.0,76.8026041225166
0.691287014374915,20.0,10.0
1.50766077779701,190.0,69.7521325838859
1.25924397214289,205.0,75.2375404967494
0.689758476837108,26.0,13.0
1.50703211965634,205.0,70.3380409167045
1.52452288989561,158.0,57.7006065826002
0.660705932665931,76.0,38.0
1.33770223288979,139.0,58.5256354087677
0.693135511630803,2.0,1.0
1.01556108588942,123.0,55.3714727996285
1.50445986331947,205.0,69.4244913557168
1.06471704691648,83.0,37.5854581808798
1.70118118273985,205.0,70.2695208148992
1.06230574309085,106.0,43.4383343245213
1.50703211965634,205.0,70.3380409167045
1.03169347573876,139.0,57.2771042098557
0.973119172089837,145.0,61.5160322373137
1.50596354672154,205.0,71.2797306392217
1.71561619848356,171.0,58.0595958190088
1.09371163782091,39.0,16.4181471413663
1.25670056650299,205.0,77.5258021564434
0.527505264031582,142.0,71.0
1.48872078894253,217.0,80.0974406582383
1.25316722482293,205.0,80.2387063704295
1.4494960756899,153.0,58.4225983674126
1.50367904862732,205.0,69.5212197821644
1.49543391929219,217.0,80.1513568194575
0.681265729663204,52.0,26.0
1.49913731145543,205.0,77.6994208472624
1.25577305795153,150.0,65.9976325332962
1.08323361309278,65.0,28.2410261066335
1.25784088025139,199.0,77.0206952708167
1.70182992973513,199.0,63.4315028637629
1.70952507233229,171.0,55.0514910485326
1.08371593290693,77.0,31.8991466273873
1.50593864757698,205.0,67.4447922377999
1.7157756749221,171.0,53.7235723144154
1.05602188996481,95.0,41.6999866773227
0.690317895856984,20.0,10.0
1.68809930342867,199.0,61.4394462503981
1.5071230346556,205.0,70.0873740412637
1.52332305340682,158.0,58.7149044110607
0.679292166616579,47.0,23.5
1.70282262491699,199.0,64.611660454338
1.25048423025934,205.0,82.1857651908163
1.50121758487734,205.0,69.9228145886591
1.25366237079374,205.0,79.8717722352522
0.693133183126141,2.0,1.0
0.955643205075491,171.0,72.8941393772885
1.70468188906554,205.0,64.4334281772021
1.70152958533253,205.0,69.3869984619277
1.87557528634355,171.0,54.3555941209817
0.66336043874351,34.0,17.0
1.13960480457517,190.0,79.9886710728463
1.86995049921124,199.0,59.844355947537
0.692781905987648,10.0,5.0
1.25670056650299,205.0,77.5258021564434
1.50777875032541,205.0,69.6660606034244
0.693110234595463,3.0,1.5
1.08747610584344,50.0,22.6862660362314
1.49319559921067,171.0,63.9456018815993
1.71693649886212,171.0,53.661490433602
1.0823877348026,69.0,28.3901391331568
1.50732079160841,205.0,67.2113085722931
1.69381197636551,205.0,67.1947831969781
1.87084935492412,205.0,61.9209502642898
1.27527399052522,171.0,65.5796271718588
0.955643205075491,171.0,72.8941393772885
2.01769526255097,171.0,50.8587197538436
1.50596354672154,205.0,71.2797306392217
1.50875989419117,205.0,68.6352679021507
1.09383108378687,33.0,13.7194104181711
0.929662393354685,142.0,64.5032298932904
1.71502348721567,171.0,56.0911955856017
0.693126368761041,2.0,1.0
1.28638341068178,145.0,59.1750580903813
1.50174812236455,205.0,75.3163992766516
1.6996656437335,205.0,72.946898494727
0.688633897209436,30.0,15.0
0.677947135917807,72.0,36.0
1.49986114126876,205.0,76.7932288681756
1.34244374262868,139.0,51.3292070852453
1.50889625036342,205.0,67.3361715573435
1.51220020654371,171.0,60.0246615983797
0.692998540614927,6.0,3.0
1.26017526380072,205.0,73.1552287946665
1.45637559724317,153.0,59.6992462263972
1.51466778980577,183.0,61.5642753551116
1.00714586933652,133.0,61.1137373173077
1.25790066687621,205.0,72.5895998060328
0.692770891918578,11.0,5.5
1.50528313780229,205.0,69.3553170276079
1.27527399052522,171.0,65.5796271718588
1.25924397214289,205.0,75.2375404967494
1.70690905308905,185.0,61.8376009308971
1.25670056650299,205.0,77.5258021564434
1.35922179975008,105.0,37.6721050646231
1.5193852102002,152.0,51.2406088956796
1.50699778198989,205.0,70.4062497225921
0.0,0.0,0.0
1.50732079160841,205.0,67.2113085722931
1.06146769717556,86.0,35.8143360495021
1.70401743937111,205.0,63.3440780359318
0.565423118149571,131.0,65.5
1.6988044203863,205.0,64.2531884206708
1.25186775273773,205.0,81.1892080266829
1.52125788115438,171.0,58.5375093423012
1.45637559724317,153.0,59.6992462263972
1.25316722482293,205.0,80.2387063704295
1.70974109881092,174.0,59.8871624158485
0.690089012818858,29.0,14.5
1.88208370982404,171.0,49.6168996884517
0.693092547361146,3.0,1.5
1.49986114126876,205.0,76.7932288681756
1.71636751159319,171.0,53.5319219407137
1.04482357513371,103.0,48.5546656414763
0.675174132855412,62.0,31.0
1.08813061829236,53.0,24.0970260959038
1.09162477863837,49.0,20.0720922897661
0.976162023063343,155.0,66.0958899377765
1.88045693602547,171.0,49.813529839814
1.70952507233229,171.0,55.0514910485326
1.49907316990715,146.0,58.7176293799401
1.70938103940215,185.0,60.4559067971581
1.70726424416759,205.0,62.6950290427133
1.25670056650299,205.0,77.5258021564434
