superconduct/table41.gmean_Valence,superconduct/table41.mean_Valence,superconduct/table41.wtd_mean_FusionHeat,superconduct/table41.wtd_std_Valence
5.31329284591305,5.33333333333333,11.3431862745098,0.484749149347533
2.21336383940064,2.25,3.73546423562412,0.448557959883
3.46410161513775,3.5,73.8,0.471404520791032
2.49146187923103,2.6,5.14646153846154,0.368990306314199
3.43754385517496,3.6,12.2155,1.11775444530541
2.13982638786733,2.16666666666667,4.85530769230769,0.266469355010596
3.30192724889463,3.33333333333333,4.72995,0.0904540629269907
3.1748021039364,3.33333333333333,26.31592039801,0.978975034925281
2.1689435423954,2.2,3.84935714285714,0.440952123830019
2.51486685936587,2.75,7.01434782608696,1.23741299745719
2.47939698673123,2.57142857142857,9.42671428571428,0.589015089373952
2.78315768371374,3.0,18.26256,1.21661063615275
6.0,6.0,23.1,0.0
2.0,2.0,3.85751847437425,2.2204460492503094e-16
2.40187391035201,2.5,5.09069230769231,0.276575636743797
2.23606797749979,3.0,6.95,2.0
2.1689435423954,2.2,5.43073333333333,0.249443825784929
2.40187391035201,2.5,5.34062284820031,0.34114370187014
2.0,2.5,10.5475,1.1399013115178
2.6207413942089,2.66666666666667,36.2666666666667,0.465176191231762
6.0,6.0,19.9033333333333,0.0
2.35215804504935,2.4,3.86,0.44018548965876
2.70192007704123,2.8,4.10621428571429,0.505631550940131
3.10369114783072,3.2,42.8747967479675,0.71006847352514
5.47722557505166,5.5,27.0,0.3
2.1689435423954,2.2,3.83864285714286,0.43705881545081
4.47213595499958,4.5,12.235,0.5
2.40224886796286,2.6,9.09525,1.29903810567666
4.24264068711928,4.5,22.4666666666667,1.4142135623731
3.10723250595386,4.0,12.9803278688525,0.754810782506317
2.28942848510666,3.0,8.40688888888889,1.74977952755818
2.82842712474619,3.0,33.05,0.814616474176652
2.2456485239871,2.28571428571429,8.14171428571428,0.376883027379226
2.82523450049477,3.4,4.1802,1.79164728671689
3.30192724889463,3.66666666666667,30.6888888888889,1.71212091415629
2.70192007704123,3.0,5.64114285714286,1.04246567995189
4.81644937056138,5.0,16.1000666666667,0.695021982066435
2.07578163111243,2.33333333333333,8.84275,1.32263940664113
2.82523450049477,3.4,4.34096,1.82252571998312
2.37841423000544,2.5,3.88666666666667,0.628539361054709
2.40187391035201,2.5,4.92037335398915,0.29273070056818
2.86900579917019,3.14285714285714,9.3590099009901,1.19062483235586
2.1689435423954,2.2,4.84547959969207,0.294903484363017
3.87298334620742,4.0,15.2128,0.979795897113271
2.40224886796286,2.8,13.9766666666667,1.30341431973448
2.35215804504935,2.4,5.15230769230769,0.287280659834234
2.79816641433953,3.0,5.96257142857143,0.754442624372051
3.87298334620742,4.0,18.4975,0.866025403784439
2.27970456209519,2.57142857142857,8.91504761904762,1.17208653608535
2.45950948584936,2.8,12.57146,1.16253763379944
2.21336383940064,2.25,5.25030769230769,0.266469355010596
5.47722557505166,5.5,12.5333333333333,0.471404520791032
2.78315768371374,3.25,14.72,1.6355214934557
1.8612097182042,2.0,3.77573333333333,0.541602560309064
2.21336383940064,2.25,4.94897674418605,0.279285016041113
2.40224886796286,2.6,9.09525,1.29903810567666
2.21336383940064,2.25,5.31693374902572,0.26808080314762
5.24148278841779,5.33333333333333,4.1675,1.0
2.49288287167843,2.66666666666667,9.12385,1.29707362936728
4.16016764610381,4.33333333333333,12.06487,1.07053713153725
2.21336383940064,2.25,5.28928682170543,0.2674137722583
3.25984442754959,3.5,12.05175,1.18083656786195
3.55689330449006,3.66666666666667,18.54942,0.8717224328879
2.82523450049477,3.4,4.4602,1.79164728671689
2.44948974278318,2.5,3.78848405317026,0.450515041846051
2.51486685936587,2.75,4.76,1.18110475587944
2.49146187923103,2.6,5.28441809672387,0.316926974642223
3.91486764116886,4.0,5.62021934197408,0.192011607563833
2.86193816221051,3.0,4.43128571428571,0.704763674386453
6.0,6.0,25.725,0.0
5.0,5.0,27.7,0.0
2.2456485239871,2.28571428571429,4.58461538461538,0.328525484677886
2.1689435423954,2.2,5.22723076923077,0.266469355010596
2.28942848510666,2.33333333333333,4.78449050873197,0.317683956286591
2.63214802590498,2.75,4.36685714285714,0.502248007685934
2.86193816221051,3.0,4.08142857142857,0.854013334503744
2.21336383940064,2.25,4.93618631619637,0.278942083633441
2.35215804504935,2.4,5.44073333333333,0.255147016443461
2.35215804504935,2.4,5.22630769230769,0.281722302314357
2.21336383940064,2.25,5.328875,0.268368188083089
2.21336383940064,2.25,3.90051466551076,0.434647758199346
1.5874010519682,2.0,100.115714285714,0.63887656499994
6.0,6.0,21.49,0.0
4.11953428781424,4.25,12.5099,1.03652062208139
2.1689435423954,2.2,3.8265,0.440952123830019
2.40187391035201,2.5,5.15357486423584,0.39859568681488
2.35215804504935,2.4,5.25138461538462,0.268896495781903
2.37841423000544,2.5,5.51165668662675,0.79940057463077
2.28942848510666,2.33333333333333,3.76287694483734,0.450401225688562
3.30192724889463,3.66666666666667,9.62702702702703,1.56056216575698
2.34034731932072,2.75,18.0299,1.25103956771958
5.0,5.0,23.654,0.0
4.47213595499958,4.5,19.684,0.427083130081252
2.15443469003188,2.66666666666667,6.48949522510232,1.37924913259206
2.34034731932072,2.75,17.633,1.36014705087354
2.40224886796286,2.6,4.97373333333333,1.04096109437385
4.47213595499958,4.5,20.34,0.489897948556636
2.49288287167843,2.66666666666667,4.91706666666667,1.02130091332357
2.70192007704123,2.8,3.99357142857143,0.506174125077487
4.35587717469286,4.5,21.6111764705882,0.592477351267292
2.40224886796286,2.6,4.9544,1.01980390271856
5.47722557505166,5.5,12.5333333333333,0.471404520791032
2.1689435423954,2.2,5.39223076923077,0.266469355010596
3.66284150148471,4.0,19.1344541840303,1.41505150300016
1.8881750225898,2.0,9.67328947368421,0.455802844097073
2.21336383940064,2.25,5.16949807544265,0.28406362200459
2.07578163111243,2.33333333333333,4.9148,1.02564884612403
2.09127910518255,2.4,5.14064285714286,1.37984304786258
2.49288287167843,2.66666666666667,4.90218372703412,1.01363405593559
2.21336383940064,2.25,3.81042857142857,0.448296093843234
2.40187391035201,2.5,4.92907692307692,0.293922664223735
2.47939698673123,2.57142857142857,18.5982352941176,0.719092084232288
4.89897948556636,5.0,22.3125,0.565132727772866
4.93242414866094,5.0,15.0133333333333,0.816496580927726
1.8612097182042,2.0,4.02848571428571,0.519222338439607
2.82842712474619,3.0,23.8666666666667,0.942809041582063
3.10723250595386,3.33333333333333,13.57862,1.01483988884947
4.93242414866094,5.0,10.5085436893204,0.722241355860089
2.28942848510666,2.33333333333333,9.29421428571429,0.382993046241557
3.87298334620742,4.0,22.558,0.8
3.16227766016838,3.5,14.7333333333333,1.4142135623731
2.0,2.5,71.0,1.4142135623731
3.10723250595386,4.0,18.6575,1.99608992783391
4.64158883361278,4.66666666666667,69.35,0.5
4.93242414866094,5.0,15.0133333333333,0.816496580927726
2.66709661118172,2.85714285714286,4.69,0.934855900957765
3.43754385517496,3.6,11.8655,1.11775444530541
5.64621617328617,5.66666666666667,16.9985714285714,0.349927106111883
2.35215804504935,2.4,5.98611764705882,0.274901681071716
2.35215804504935,2.4,5.44773333333333,0.271293199325011
3.66284150148471,3.75,18.5968,0.960495184787514
2.21336383940064,2.25,3.83028571428571,0.444696640464954
2.88449914061482,3.0,39.9,0.573488351136175
4.89897948556636,5.0,18.9666666666667,0.942809041582063
4.24264068711928,4.5,10.92,1.37477270848675
4.16016764610381,4.33333333333333,36.1052631578947,1.03939040305955
2.0,2.33333333333333,3.76466666666667,0.897527467855751
2.35215804504935,2.4,3.8405,0.44358868151402
2.44948974278318,2.5,36.2333333333333,0.471404520791032
3.87298334620742,4.0,45.3333333333333,0.942809041582063
3.66284150148471,4.0,18.324,1.24273891063248
2.49146187923103,2.6,9.521,0.48968961431436
3.20265777111539,3.57142857142857,5.22823529411765,1.00043243245264
2.60517108469735,2.8,9.16885714285714,1.3343958351621
2.21336383940064,2.25,3.83471428571429,0.440952123830019
2.1689435423954,2.2,5.23703846153846,0.266469355010596
2.49146187923103,2.6,4.03257142857143,0.498159879261791
3.91486764116886,4.0,23.83,0.804673846971554
2.35215804504935,2.4,3.849,0.440952123830019
1.77827941003892,2.25,7.07241860465116,1.49634492485074
2.61532097202366,2.83333333333333,5.00666666666667,0.907087735405028
2.49288287167843,2.66666666666667,8.387,1.40198272298754
2.0,2.33333333333333,58.3364705882353,1.4456712620523
2.1689435423954,2.2,6.56475,0.498591766879478
2.88907268898342,3.28571428571429,9.01044444444444,1.80315224667563
4.0,4.0,50.2,0.0
2.28942848510666,2.33333333333333,5.17646153846154,0.266469355010596
2.34034731932072,2.75,17.7464,1.33026313186527
2.2456485239871,2.28571428571429,4.58461538461538,0.328525484677886
2.21336383940064,2.25,5.43891939345571,0.270996438090178
2.82523450049477,3.0,12.4394675324675,1.08477014189746
5.64621617328617,5.66666666666667,17.6166666666667,0.471404520791032
2.49146187923103,2.6,5.00871814671815,0.369649533433249
2.21336383940064,2.25,4.6012,0.271293199325011
2.71441761659491,3.33333333333333,98.6947384615384,0.42966892442366
3.16227766016838,3.5,19.408464,1.46969384566991
3.13016916014657,3.5,6.0835,1.39946053017232
2.7123532530899,3.0,12.261095,1.13287662059908
2.21336383940064,2.25,5.31693374902572,0.26808080314762
3.08007028824102,3.25,19.3286,1.25159648050001
2.0,2.5,100.104285714286,0.63887656499994
1.68179283050743,2.0,2.66192737430168,0.97142870584143
2.1689435423954,2.2,5.18396153846154,0.266469355010596
3.24534222319921,3.4,12.6455,1.09765374777295
2.63214802590498,2.75,4.574,0.505631550940131
2.93559853524414,3.16666666666667,4.96,0.911290199107627
2.28942848510666,3.0,8.50372093023256,1.74651007958312
2.21336383940064,2.25,5.33686697965571,0.268560286412058
3.87298334620742,4.0,12.645,1.0
2.21336383940064,2.25,5.50426262626263,0.272540152792566
5.1800401282227,5.25,15.6466666666667,0.816496580927726
2.35215804504935,2.4,5.10068852459016,0.273121426028818
4.64158883361278,4.66666666666667,21.784,0.433012701892219
4.89897948556636,5.0,13.3333333333333,0.942809041582063
2.0,2.0,4.7160813810111,0.0
4.16016764610381,4.33333333333333,34.8947368421053,1.03939040305955
3.83365862547764,4.0,11.128375,1.01115960659037
2.61532097202366,2.83333333333333,9.6002,1.30061523903113
2.49146187923103,2.6,9.58242857142857,0.383059647936912
2.44948974278318,2.5,2.387,0.3
2.35215804504935,2.4,6.55025,0.498591766879478
2.88449914061482,3.33333333333333,6.084,1.39970842444753
2.99379516552391,3.5,4.14972,1.79877736254379
2.49288287167843,2.66666666666667,9.23825,1.28840987267251
4.57885697021333,4.66666666666667,69.0,0.979795897113271
2.0,2.5,9.39324904214559,1.49326010435332
2.49146187923103,2.6,5.21569230769231,0.304696958774436
2.1689435423954,2.2,5.70638948995363,0.267034815195842
2.40224886796286,2.6,4.91528925619835,1.01622652224393
2.34034731932072,2.75,17.5419238476954,1.40591981837538
4.68069463864143,4.75,13.7304545454545,0.717260629002705
2.86900579917019,3.14285714285714,9.9487619047619,1.12992685333058
3.30192724889463,3.33333333333333,20.52,0.489897948556636
2.21336383940064,2.25,5.53647154471545,0.273296525430433
2.61532097202366,2.83333333333333,9.15725,1.3061010680648
4.0,4.0,19.71,0.0
5.47722557505166,5.5,21.4857142857143,0.494871659305394
2.21336383940064,2.25,5.06407407407407,0.261891400439462
3.46410161513775,3.5,24.837,0.47021271782035
4.47213595499958,4.5,16.22,0.5
2.35215804504935,2.4,5.16643170526638,0.309124811677994
2.21336383940064,2.25,6.06569230769231,0.266469355010596
2.60517108469735,3.0,12.7215,1.49385407587221
3.46410161513775,3.5,4.72746268656716,0.262788311368045
1.73205080756888,2.0,10.158,0.8
2.21336383940064,2.25,5.68107692307692,0.266469355010596
4.93242414866094,5.0,27.024,0.598665181883831
2.47939698673123,2.57142857142857,4.958925,0.672784779387138
2.49146187923103,2.8,4.8542,0.829216497665115
2.1689435423954,2.2,5.00069230769231,0.266469355010596
4.0,4.0,17.8666666666667,0.0
2.1689435423954,2.2,8.1002,0.4
2.35215804504935,2.4,4.26953846153846,0.319485533189157
2.21336383940064,2.25,3.83228571428571,0.441712807242028
2.33986162551737,2.42857142857143,8.86314285714286,0.57476703355111
5.0,5.0,32.7,0.0
2.35215804504935,2.4,5.31559375,0.280271736166439
2.49146187923103,2.6,5.10593939393939,0.336076863830588
4.7622031559046,5.0,15.2270588235294,1.27254750898729
1.8881750225898,2.0,4.97088792480116,0.372552241517967
2.1689435423954,2.2,3.84014285714286,0.444696640464954
2.1689435423954,2.2,5.37646153846154,0.266469355010596
2.61532097202366,2.83333333333333,9.0604,1.30650057405269
5.47722557505166,5.5,22.99,0.217944947177034
2.79816641433953,3.0,8.0125,1.31969588247529
2.35215804504935,2.4,5.39905696202532,0.281872153203331
2.21336383940064,2.25,3.88328571428571,0.424444414764159
2.21336383940064,2.25,3.84685714285714,0.43705881545081
2.1689435423954,2.2,5.25805546995378,0.266657446839396
3.0,3.0,6.41235,0.0
2.45950948584936,2.8,12.006545,1.1326931402635
1.74110112659225,1.8,4.95337142857143,0.329364123157916
2.35215804504935,2.4,5.41573333333333,0.271293199325011
2.75945932292243,3.0,9.12775,1.31695671910659
2.49146187923103,2.8,4.35285365853658,0.439024390243902
4.47213595499958,4.5,28.05,0.433012701892219
2.34034731932072,2.75,17.88248,1.29308313731175
2.49288287167843,2.66666666666667,9.111675,1.2968224386939
2.82614631094813,3.0,8.1833,1.35359603361646
2.11474252688113,2.5,3.49362,1.26385283953473
2.35215804504935,2.4,3.51533333333333,0.353773310971243
2.21336383940064,2.25,5.47244176706827,0.271789948846404
2.1689435423954,2.2,5.43456666666667,0.249443825784929
4.0,4.0,19.4,0.0
2.28942848510666,2.33333333333333,5.17028769230769,0.278423276164295
2.40224886796286,2.6,9.09525,1.29903810567666
2.13982638786733,2.16666666666667,3.93373333333333,0.249443825784929
2.0,2.0,4.045,0.0
2.35215804504935,2.4,3.85771428571429,0.440952123830019
2.45950948584936,2.8,5.24145,1.12888219048756
4.93242414866094,5.0,14.4466666666667,0.816496580927726
5.91607978309962,6.0,30.45,0.866025403784439
2.0,2.0,4.69951842751843,2.2204460492503094e-16
3.13016916014657,3.5,33.1722,0.897870903860906
2.21336383940064,2.25,5.2736228748068,0.267034815195842
2.21336383940064,2.25,3.84685714285714,0.43705881545081
4.16016764610381,4.33333333333333,30.6333333333333,1.21335164821342
2.49146187923103,2.6,4.91492307692308,0.368990306314199
3.10723250595386,3.33333333333333,23.2546,0.942549733435854
2.21336383940064,2.25,5.158,0.278308500232701
2.99255573947769,3.2,18.2158,1.20621663062652
2.1689435423954,2.2,3.83289285714286,0.43705881545081
2.13982638786733,2.16666666666667,3.83733714285714,0.440952123830019
2.49288287167843,2.66666666666667,5.08625333333333,1.04168133323008
1.74110112659225,1.8,4.94728,0.290898989723619
2.21336383940064,2.25,6.571875,0.49710254223852
2.21336383940064,2.25,3.84628571428571,0.440952123830019
2.21336383940064,2.25,5.37720504731861,0.269526932028944
2.1689435423954,2.2,4.8722698535081,0.278600393807237
2.44948974278318,2.5,36.2333333333333,0.471404520791032
3.55689330449006,3.66666666666667,12.1328,0.542586398650021
6.0,6.0,12.3390625,0.0
2.99255573947769,3.6,4.274,1.98997487421324
2.49146187923103,2.6,5.16892607003891,0.39916945068427
2.21336383940064,2.25,5.38290320543187,0.269663087313942
2.13982638786733,2.16666666666667,5.12669230769231,0.240315374643282
4.47213595499958,4.5,25.35,0.433012701892219
2.51984209978975,2.66666666666667,5.4732,0.8
2.70192007704123,3.0,3.88042857142857,0.481025689839653
2.0,2.33333333333333,5.74128571428571,1.04730850375657
2.45950948584936,2.8,12.006925,1.14775596273772
2.1689435423954,2.2,5.24308108108108,0.266940324593724
2.35215804504935,2.4,3.83551428571429,0.441561145140692
2.35215804504935,2.4,3.8255,0.444328776048198
4.58257569495584,5.0,29.1551724137931,1.5109587793246
2.13982638786733,2.16666666666667,4.59976470588235,0.211764705882353
4.64158883361278,4.66666666666667,23.0,0.433012701892219
5.0,5.0,34.528,0.0
1.74110112659225,1.8,5.06766315789474,0.24324673701666
2.27970456209519,2.57142857142857,9.46283333333333,1.05772160798577
2.1689435423954,2.2,5.24146153846154,0.266469355010596
5.47722557505166,5.5,10.75,0.433012701892219
2.61532097202366,2.83333333333333,9.77704761904762,1.11326774828209
2.40187391035201,2.5,4.62163855421687,0.662239741192661
2.49288287167843,2.66666666666667,5.04973333333333,1.02252411001186
2.44948974278318,2.5,36.2333333333333,0.471404520791032
3.91486764116886,4.0,21.832375,0.467540105231626
2.28942848510666,2.33333333333333,9.44,0.363935405795914
2.60517108469735,2.8,12.9405,1.24398553046247
2.40224886796286,2.6,4.89243884466083,1.01412561412799
3.08007028824102,3.25,13.4614871794872,1.08483055391314
2.21336383940064,2.25,5.28928682170543,0.2674137722583
3.0,3.0,6.3,0.0
4.55901411390956,4.75,6.675,1.04978131833565
3.91486764116886,4.0,22.764125,0.86602337403502
2.6207413942089,3.33333333333333,8.05277272727273,1.92570691109473
2.35215804504935,2.4,5.33434375,0.280271736166439
2.88449914061482,3.16666666666667,4.29215789473684,0.765332473513211
2.35215804504935,2.4,4.45890909090909,0.374027665039467
4.24264068711928,4.5,10.0153846153846,1.49264590189078
2.45950948584936,2.8,12.006925,1.14775596273772
2.21336383940064,2.25,5.16543122102009,0.267034815195842
3.91486764116886,4.0,66.7755102040816,0.549127512125458
2.21336383940064,2.25,3.83228571428571,0.441712807242028
4.16016764610381,4.33333333333333,11.5888888888889,0.958971902666236
2.0,2.0,4.18169811320755,0.0
4.24264068711928,4.5,8.84720698254364,1.49999533584265
4.42672767880129,4.5,27.5423529411765,0.848365005991527
2.1689435423954,2.2,5.40983026421137,0.244844194376908
3.91486764116886,4.0,29.336205655527,0.938765389635405
3.91486764116886,4.0,65.8255319148936,0.556455184281788
3.0,3.0,5.54,0.0
3.30192724889463,3.33333333333333,5.8875,0.3903123748999
2.21336383940064,2.25,3.90596703773312,0.438759148886759
2.88449914061482,3.16666666666667,4.51621052631579,0.765332473513211
2.1689435423954,2.2,5.18396153846154,0.266469355010596
3.0,3.0,6.3102,4.44089209850063e-16
3.91486764116886,4.0,25.99275,0.649418008681619
2.49146187923103,2.6,3.85742857142857,0.462151137042189
2.91295063024394,3.0,42.7,0.687184270936277
2.21336383940064,2.25,5.32090795631825,0.268176496687536
2.87098773937074,3.33333333333333,4.90781319399086,1.07644957251549
2.86193816221051,3.0,3.87242979942693,0.729112358166159
2.21336383940064,2.25,6.00506666666667,0.249443825784929
6.0,6.0,23.0,0.0
5.47722557505166,5.5,22.34,0.4
2.21336383940064,2.25,5.7206790986791,0.267699039268877
2.1689435423954,2.2,3.82164285714286,0.442467570586148
2.21336383940064,2.25,3.83277142857143,0.441561145140692
3.91486764116886,4.0,7.92693333333333,0.935677057298914
2.49146187923103,2.6,9.56114285714286,0.389285058977168
3.91486764116886,4.33333333333333,9.19128329297821,0.709653796113939
2.21336383940064,2.25,3.84394285714286,0.438006989041248
2.21336383940064,2.25,5.25030769230769,0.266469355010596
2.0,2.0,4.284,0.0
2.0,2.0,4.039875,0.0
2.33986162551737,2.42857142857143,4.76297719869707,0.481269669361324
2.40187391035201,2.5,5.13707692307692,0.31902217466658
2.93015605158352,3.0,42.2416666666667,0.687184270936277
4.7622031559046,5.0,9.233,1.5
4.11953428781424,4.25,5.65642857142857,0.693756411994638
3.91486764116886,4.33333333333333,18.5666666666667,1.69967317119759
3.87298334620742,4.0,12.1545,0.435889894354067
2.1689435423954,2.2,5.32915384615385,0.266469355010596
2.21336383940064,2.25,5.06911246200608,0.308327164812541
2.21336383940064,2.25,5.328875,0.268368188083089
2.28942848510666,2.33333333333333,3.79216543069025,0.451521694131315
2.40187391035201,2.5,5.27559877488515,0.370113621388425
2.21336383940064,2.25,5.25030769230769,0.266469355010596
2.66716827534,3.0,12.218545,1.13390641148201
3.10723250595386,3.33333333333333,18.308,1.2
2.1689435423954,2.2,5.20069230769231,0.266469355010596
3.0,3.0,6.1225,0.0
4.24264068711928,4.5,22.7666666666667,1.4142135623731
2.61532097202366,2.83333333333333,9.11075,1.30092274943595
2.56947031424688,3.0,4.20692581602374,0.541492213379663
2.49146187923103,2.6,5.1231565150347,0.397455479966782
2.28942848510666,2.33333333333333,9.38588235294118,0.397028563359149
2.40187391035201,2.5,4.62376923076923,0.423076923076923
3.77976314968462,4.0,33.7333333333333,1.49071198499986
6.0,6.0,17.5,0.0
3.46410161513775,3.5,3.6482,0.17058722109232
6.0,6.0,35.0,0.0
