gmean_fie,mean_fie
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
740.540285254181,782.44
740.540285254181,782.44
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
740.540285254181,782.44
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
741.629348855485,794.0
735.158015772234,788.7
693.45618562989,740.76
693.45618562989,740.76
693.45618562989,740.76
693.45618562989,740.76
693.45618562989,740.76
715.674801840023,773.7
715.674801840023,773.7
740.399332713733,779.88
740.399332713733,779.88
741.629348855485,794.0
728.828770624619,783.65
717.820867453222,775.175
741.629348855485,794.0
720.069665798359,776.875
741.629348855485,794.0
714.946183650756,773.025
740.399332713733,779.88
734.219624171273,787.05
741.629348855485,794.0
739.885226648753,782.78
741.629348855485,794.0
731.040719484406,785.4
703.423246988482,748.92
703.423246988482,748.92
703.423246988482,748.92
703.423246988482,748.92
703.423246988482,748.92
737.864919527106,790.9
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
740.540285254181,782.44
740.540285254181,782.44
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
771.891022146416,816.36
771.891022146416,816.36
726.596497025721,781.9
741.629348855485,794.0
741.629348855485,794.0
734.219624171273,787.05
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
741.629348855485,794.0
745.091012254164,787.02
735.158015772234,788.7
720.069665798359,776.875
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
729.898173296926,772.16
729.898173296926,772.16
729.898173296926,772.16
729.898173296926,772.16
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
741.629348855485,794.0
714.946183650756,773.025
717.820867453222,775.175
720.069665798359,776.875
735.158015772234,788.7
726.596497025721,781.9
728.828770624619,783.65
731.040719484406,785.4
733.544320233598,787.4
737.864919527106,790.9
831.170151425455,897.46
831.170151425455,897.46
735.158015772234,788.7
726.596497025721,781.9
717.820867453222,775.175
728.828770624619,783.65
741.629348855485,794.0
714.946183650756,773.025
764.419539197019,818.22
764.419539197019,818.22
768.798824028831,821.3
735.158015772234,788.7
781.659580389165,830.76
741.629348855485,794.0
787.159287702356,835.0
787.159287702356,835.0
787.159287702356,835.0
741.629348855485,794.0
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
735.158015772234,788.7
739.885226648753,782.78
739.690186361554,782.58
741.629348855485,794.0
740.399332713733,779.88
740.540285254181,782.44
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
741.629348855485,794.0
741.629348855485,794.0
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
735.158015772234,788.7
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
741.629348855485,794.0
741.629348855485,794.0
718.15289995213,775.425
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
690.328114777212,738.22
744.894599675854,786.82
740.399332713733,779.88
740.399332713733,779.88
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
718.15289995213,775.425
718.15289995213,775.425
688.926672828591,737.8
688.926672828591,737.8
688.926672828591,737.8
688.926672828591,737.8
688.926672828591,737.8
688.926672828591,737.8
688.926672828591,737.8
718.15289995213,775.425
718.15289995213,775.425
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
747.36961095849,797.15
747.36961095849,797.15
747.36961095849,797.15
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
724.467359328319,767.14
724.467359328319,767.14
724.467359328319,767.14
720.069665798359,776.875
720.069665798359,776.875
745.091012254164,787.02
771.891022146416,816.36
734.219624171273,787.05
717.820867453222,775.175
692.217182243817,739.02
741.629348855485,794.0
698.335299442564,745.0
698.335299442564,745.0
720.069665798359,776.875
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
688.019540642714,735.74
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
731.040719484406,785.4
740.399332713733,779.88
663.751809830507,734.25
808.929243833275,866.4
734.219624171273,787.05
734.219624171273,787.05
740.399332713733,779.88
740.399332713733,779.88
702.115183963558,747.78
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
740.399332713733,779.88
740.399332713733,779.88
749.292323021429,778.271428571429
736.138615188467,769.1
745.091012254164,787.02
745.091012254164,787.02
740.399332713733,779.88
736.138615188467,769.1
741.629348855485,794.0
663.751809830507,734.25
739.389996391423,781.3
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
682.064396746511,720.916666666667
741.629348855485,794.0
690.210951139304,738.12
690.210951139304,738.12
727.960609684325,782.425
741.629348855485,794.0
741.629348855485,794.0
702.115183963558,747.78
740.540285254181,782.44
740.540285254181,782.44
771.891022146416,816.36
771.891022146416,816.36
714.946183650756,773.025
719.147283725985,765.66
719.147283725985,765.66
749.592348940931,799.58
749.592348940931,799.58
735.158015772234,788.7
735.366294568748,778.2
735.366294568748,778.2
766.497990817425,812.12
766.497990817425,812.12
726.596497025721,781.9
728.507122968943,772.76
728.507122968943,772.76
759.348436522166,806.68
759.348436522166,806.68
731.040719484406,785.4
732.069674953971,775.56
732.069674953971,775.56
763.06180897189,809.48
763.06180897189,809.48
740.399332713733,779.88
690.328114777212,738.22
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
663.751809830507,734.25
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
696.313849401554,743.42
744.894599675854,786.82
744.894599675854,786.82
744.894599675854,786.82
745.091012254164,787.02
745.091012254164,787.02
740.399332713733,779.88
740.399332713733,779.88
717.928615900725,752.466666666667
702.115183963558,747.78
702.115183963558,747.78
727.960609684325,782.425
688.019540642714,735.74
808.929243833275,866.4
710.661388960242,746.783333333333
711.698403113668,747.616666666667
713.137648581005,748.783333333333
714.764912622613,750.116666666667
717.568823250794,752.45
698.495431813951,737.45
720.007341366741,754.516666666667
704.731360971537,742.133333333333
704.514126127879,741.966666666667
701.548152229541,739.716666666667
702.631939248411,740.533333333333
704.514126127879,741.966666666667
705.984766132862,743.1
715.812784296664,750.983333333333
688.019540642714,735.74
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
741.629348855485,794.0
702.115183963558,747.78
739.885226648753,782.78
735.158015772234,788.7
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
717.820867453222,775.175
735.158015772234,788.7
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
741.629348855485,794.0
734.219624171273,787.05
740.399332713733,779.88
696.478813151075,735.4
696.478813151075,735.4
696.478813151075,735.4
696.478813151075,735.4
696.478813151075,735.4
692.484778858646,732.5
692.484778858646,732.5
692.484778858646,732.5
740.399332713733,779.88
692.484778858646,732.5
692.484778858646,732.5
692.484778858646,732.5
740.399332713733,779.88
692.484778858646,732.5
692.484778858646,732.5
692.484778858646,732.5
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
736.138615188467,769.1
736.138615188467,769.1
740.399332713733,779.88
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
673.241572872391,719.65
673.241572872391,719.65
673.241572872391,719.65
673.241572872391,719.65
673.241572872391,719.65
673.241572872391,719.65
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
731.040719484406,785.4
717.928615900725,752.466666666667
740.399332713733,779.88
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
741.629348855485,794.0
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
692.541331131983,740.52
741.629348855485,794.0
720.069665798359,776.875
741.629348855485,794.0
734.219624171273,787.05
738.256121189595,778.3
738.256121189595,778.3
734.256366327324,775.4
663.751809830507,734.25
718.15289995213,775.425
718.15289995213,775.425
741.629348855485,794.0
771.891022146416,816.36
705.366436731606,750.64
734.819564610056,776.84
702.115183963558,747.78
808.929243833275,866.4
718.15289995213,775.425
734.219624171273,787.05
734.615272701362,776.88
734.615272701362,776.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
783.844635520963,827.5
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
720.069665798359,776.875
740.399332713733,779.88
740.399332713733,779.88
776.116869881482,839.266666666667
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
741.629348855485,794.0
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
705.366436731606,750.64
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
758.907297845138,808.425
741.629348855485,794.0
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
718.15289995213,775.425
714.653657764228,757.08
714.653657764228,757.08
702.115183963558,747.78
740.399332713733,779.88
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
745.091012254164,787.02
734.219624171273,787.05
765.715174475879,810.8
765.715174475879,810.8
765.715174475879,810.8
765.715174475879,810.8
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
741.629348855485,794.0
741.629348855485,794.0
787.159287702356,835.0
787.159287702356,835.0
777.69991324401,823.28
741.629348855485,794.0
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.928615900725,752.466666666667
717.928615900725,752.466666666667
740.399332713733,779.88
717.928615900725,752.466666666667
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
736.138615188467,769.1
647.249188622361,710.3
740.399332713733,779.88
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
720.069665798359,776.875
741.629348855485,794.0
741.629348855485,794.0
703.35079016824,749.0
703.35079016824,749.0
703.35079016824,749.0
741.629348855485,794.0
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
705.732670800629,750.94
741.629348855485,794.0
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
740.399332713733,779.88
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
702.696738624533,740.083333333333
783.844635520963,827.5
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
725.244837646858,768.3
700.026125225245,745.5
702.532561289874,740.45
702.532561289874,740.45
702.532561289874,740.45
702.532561289874,740.45
702.532561289874,740.45
701.448927558287,739.633333333333
701.448927558287,739.633333333333
701.448927558287,739.633333333333
701.448927558287,739.633333333333
701.448927558287,739.633333333333
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.399332713733,779.88
663.219821263687,706.166666666667
702.532561289874,740.45
702.532561289874,740.45
702.532561289874,740.45
702.532561289874,740.45
704.414481958998,741.883333333333
701.448927558287,739.633333333333
700.026125225245,745.5
700.026125225245,745.5
702.532561289874,740.45
702.532561289874,740.45
700.026125225245,745.5
727.960609684325,782.425
726.276975830068,781.2
730.887622404089,784.575
740.540285254181,782.44
690.487190067069,737.66
783.844635520963,827.5
727.84599924245,770.22
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
741.629348855485,794.0
718.15289995213,775.425
808.929243833275,866.4
740.399332713733,779.88
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
741.629348855485,794.0
720.069665798359,776.875
735.158015772234,788.7
726.596497025721,781.9
728.828770624619,783.65
731.040719484406,785.4
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
663.751809830507,734.25
657.437115041938,730.325
663.751809830507,734.25
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
717.820867453222,775.175
741.629348855485,794.0
718.15289995213,775.425
714.946183650756,773.025
717.820867453222,775.175
720.069665798359,776.875
726.596497025721,781.9
728.828770624619,783.65
731.040719484406,785.4
733.544320233598,787.4
740.399332713733,779.88
740.399332713733,779.88
727.960609684325,782.425
740.399332713733,779.88
708.3233403671,753.08
698.335299442564,745.0
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
745.091012254164,787.02
745.091012254164,787.02
677.250526746733,717.666666666667
704.58258544133,750.0
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
744.894599675854,786.82
744.894599675854,786.82
740.399332713733,779.88
741.629348855485,794.0
741.629348855485,794.0
740.399332713733,779.88
661.437203639754,718.9
734.219624171273,787.05
741.629348855485,794.0
702.115183963558,747.78
733.513183093207,787.375
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
734.219624171273,787.05
735.158015772234,788.7
735.158015772234,788.7
739.885226648753,782.78
739.885226648753,782.78
739.885226648753,782.78
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
740.399332713733,779.88
741.629348855485,794.0
741.629348855485,794.0
663.751809830507,734.25
718.15289995213,775.425
734.219624171273,787.05
749.292323021429,778.271428571429
749.292323021429,778.271428571429
749.292323021429,778.271428571429
749.292323021429,778.271428571429
734.219624171273,787.05
718.15289995213,775.425
741.629348855485,794.0
702.115183963558,747.78
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
702.115183963558,747.78
740.399332713733,779.88
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
702.115183963558,747.78
693.90080575525,725.942857142857
702.115183963558,747.78
733.513183093207,787.375
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
702.115183963558,747.78
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
749.292323021429,778.271428571429
728.828770624619,783.65
728.828770624619,783.65
698.525770140285,744.8
698.525770140285,744.8
698.525770140285,744.8
698.525770140285,744.8
698.525770140285,744.8
741.629348855485,794.0
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
708.3233403671,753.08
734.219624171273,787.05
736.138615188467,769.1
740.399332713733,779.88
712.701322516347,748.066666666667
712.701322516347,748.066666666667
712.701322516347,748.066666666667
712.701322516347,748.066666666667
712.701322516347,748.066666666667
703.946525093271,741.05
703.946525093271,741.05
703.946525093271,741.05
711.078756531285,746.733333333333
711.078756531285,746.733333333333
711.078756531285,746.733333333333
709.643666294085,745.566666666667
709.643666294085,745.566666666667
709.643666294085,745.566666666667
740.399332713733,779.88
712.701322516347,748.066666666667
712.701322516347,748.066666666667
712.701322516347,748.066666666667
712.701322516347,748.066666666667
717.53817719705,747.142857142857
717.53817719705,747.142857142857
717.53817719705,747.142857142857
702.115183963558,747.78
745.091012254164,787.02
740.399332713733,779.88
745.091012254164,787.02
744.894599675854,786.82
771.891022146416,816.36
771.891022146416,816.36
740.540285254181,782.44
702.115183963558,747.78
740.399332713733,779.88
690.210951139304,738.12
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
717.928615900725,752.466666666667
740.399332713733,779.88
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
731.040719484406,785.4
733.544320233598,787.4
735.158015772234,788.7
726.596497025721,781.9
728.828770624619,783.65
731.040719484406,785.4
733.544320233598,787.4
741.629348855485,794.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
638.226141059532,676.814285714286
641.525455250023,679.685714285714
698.335299442564,745.0
698.335299442564,745.0
741.629348855485,794.0
698.335299442564,745.0
741.629348855485,794.0
678.872710808933,719.066666666667
678.872710808933,719.066666666667
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
698.335299442564,745.0
741.629348855485,794.0
727.960609684325,782.425
730.887622404089,784.575
726.276975830068,781.2
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
740.399332713733,779.88
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
733.513183093207,787.375
741.629348855485,794.0
741.629348855485,794.0
726.596497025721,781.9
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
717.928615900725,752.466666666667
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
714.946183650756,773.025
717.928615900725,752.466666666667
717.928615900725,752.466666666667
740.399332713733,779.88
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
718.15289995213,775.425
734.219624171273,787.05
741.629348855485,794.0
766.497990817425,812.12
766.497990817425,812.12
766.497990817425,812.12
735.158015772234,788.7
735.366294568748,778.2
735.366294568748,778.2
735.366294568748,778.2
663.751809830507,734.25
736.138615188467,769.1
769.607858277607,805.04
769.607858277607,805.04
769.607858277607,805.04
769.607858277607,805.04
728.828770624619,783.65
726.596497025721,781.9
745.091012254164,787.02
741.629348855485,794.0
741.629348855485,794.0
734.219624171273,787.05
718.15289995213,775.425
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
734.219624171273,787.05
747.36961095849,797.15
734.219624171273,787.05
727.960609684325,782.425
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
754.776789584644,785.0
754.776789584644,785.0
754.776789584644,785.0
754.776789584644,785.0
754.776789584644,785.0
754.776789584644,785.0
736.26647791528,778.24
663.751809830507,734.25
680.242186785209,719.483333333333
714.744685812163,750.1
741.629348855485,794.0
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
745.091012254164,787.02
741.629348855485,794.0
739.389996391423,781.3
739.389996391423,781.3
739.389996391423,781.3
740.399332713733,779.88
743.483807100859,776.416666666667
743.483807100859,776.416666666667
743.483807100859,776.416666666667
736.138615188467,769.1
749.292323021429,778.271428571429
736.138615188467,769.1
736.138615188467,769.1
663.751809830507,734.25
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
771.891022146416,816.36
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
741.629348855485,794.0
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
740.540285254181,782.44
