superconduct/table32.gmean_ElectronAffinity,superconduct/table32.mean_ElectronAffinity
49.7056765155976,81.694
48.4772646848066,79.6075
26.1868243919949,62.09
49.4575202357316,74.386
77.4428409613901,84.0333333333333
49.0672740582682,73.986
86.7635370976548,91.375
33.7005122489562,67.0166666666667
30.2612760160778,68.7716666666667
56.2932216546979,81.7166666666667
57.4684730300687,86.386
44.9249891052949,99.0428571428571
135.1,135.1
37.0920628817752,63.7866666666667
25.836121938745,38.2825
25.117382459464,49.9642857142857
53.5279646494387,77.2375
27.0446508851326,58.04
106.976735996825,140.233333333333
58.7537238728356,76.17
60.7214928257155,82.3375
159.358763085576,193.4
56.3841931512116,70.2375
30.5450357768754,65.2325
39.4330515537975,92.9714285714286
53.5279646494387,77.2375
22.6231426980854,37.5175
86.7257747154789,101.9
78.2461136072816,84.075
26.1868243919949,62.09
57.9632933173324,71.18
82.046890506221,91.35
54.4015113902721,76.5883333333333
88.6807852860489,94.5666666666667
53.5279646494387,77.2375
56.4170187088967,67.55
53.5279646494387,77.2375
77.0834913365185,82.275
47.1823579896103,69.31
79.1875503336878,82.8333333333333
128.809937504837,130.65
17.2612781570872,56.644
86.2108368023833,106.233333333333
45.8391738505036,69.85
33.7005122489562,67.0166666666667
55.6819073296071,74.83
6.75277720645365,15.95
39.4036247847416,67.126
45.7341262974723,83.9433333333333
115.108286128216,144.866666666667
32.7981780734071,66.1
78.617438781588,90.4666666666667
64.0418613096153,64.75
53.1160816531692,72.09
38.8737635112424,67.176
33.1487827641917,73.1
23.1526972324273,38.7175
76.075977333592,93.125
35.8645386087699,64.8857142857143
40.095160930404,56.2666666666667
53.5279646494387,77.2375
37.104870534969,71.7833333333333
48.4924736428242,48.9
129.587499397125,139.65
43.1595496564074,75.0075
72.8148336535901,82.25
93.4679089313546,96.5
52.6969674774445,71.69
60.7214928257155,82.3375
30.3227503264502,48.014
27.5248978199738,28.65
62.159794079453,78.75
60.7214928257155,82.3375
70.8021449125153,72.0666666666667
32.1894954344071,57.8428571428571
25.607835792464,67.246
28.9662452791622,66.17
24.3581608501135,37.15
29.1775463973801,60.484
41.2159164186701,68.226
60.1231785550982,81.8375
25.7922800685176,50.85
41.1491190671198,42.3
52.6969674774445,71.69
53.1160816531692,72.09
78.659772768789,84.8
57.156068335311,76.65
57.4684730300687,86.386
62.210509235202,84.49
35.6744697077684,69.5
53.2864898449879,53.3
51.5369691612114,74.6216666666667
42.6550321302085,65.23
48.4772646848066,79.6075
60.1231785550982,81.8375
35.1436787444855,63.096
50.4900980391205,50.5
79.5122808428765,123.64
50.748800654248,122.244
52.6969674774445,71.69
50.1010000918658,82.094
31.0935257341533,70.55
102.741422999684,104.05
32.0428510683132,40.5125
35.6744697077684,69.5
47.79357829323,68.3042857142857
56.4912138847514,75.1375
49.0672740582682,73.986
53.5279646494387,77.2375
26.1868243919949,62.09
52.702182118011,53.9
26.8461055783613,56.8083333333333
33.1487827641917,73.1
17.7919076956343,50.6533333333333
33.9257869436784,78.57
44.1927968763899,73.454
78.0599712761672,122.24
70.0300007458231,75.4333333333333
28.8721318921897,34.05
17.2612781570872,56.644
40.6099834432191,93.3
53.5279646494387,77.2375
48.4772646848066,79.6075
88.2574186103784,95.8
58.7537238728356,76.17
67.1106096023937,77.1666666666667
60.7214928257155,82.3375
44.0127158147989,59.45
24.1907168067826,63.986
26.2904879142397,56.2916666666667
35.6744697077684,69.5
50.748800654248,122.244
60.1231785550982,81.8375
42.5341298772863,78.9425
53.5279646494387,77.2375
34.7356747059872,66.244
6.50384501660364,14.85
66.9450563143489,99.5666666666667
149.689010952708,156.35
72.9770196133809,136.346
53.1160816531692,72.09
53.5279646494387,77.2375
19.0409022737981,52.3866666666667
61.08813305381,65.1
20.3824543966196,52.71
56.3415912374298,84.246
42.9502624842619,70.9
79.5122808428765,123.64
26.1868243919949,62.09
39.4036247847416,67.126
39.4036247847416,67.126
26.5329983228432,30.0
17.7919076956343,50.6533333333333
43.7016056117348,67.1333333333333
53.3572862878164,60.05
50.748800654248,122.244
40.7375529244542,75.6
26.1868243919949,62.09
131.199847560887,142.05
33.7005122489562,67.0166666666667
28.0920399931297,56.75
32.7981780734071,66.1
6.50384501660364,14.85
66.1711773226516,75.6
34.3273426985958,60.72
52.9345526183155,78.306
33.1487827641917,73.1
56.2832823998133,72.675
53.5279646494387,77.2375
49.5,49.5
71.7817200680235,86.4
54.7589939562433,58.0666666666667
55.2497752562127,87.8666666666667
42.6550321302085,65.23
52.8213655447333,74.2216666666667
44.1927968763899,73.454
58.1360473372588,106.85
79.5122808428765,123.64
60.7214928257155,82.3375
76.5180180549877,93.0666666666667
60.1231785550982,81.8375
85.4109666768141,90.5
25.0849620053422,69.8375
62.8442519248976,110.55
90.1650047396907,107.575
31.6524095958504,62.564
35.0147556830254,65.4666666666667
75.0882247113105,91.3666666666667
38.7917517005871,39.95
37.5083181547516,40.5666666666667
42.5341298772863,78.9425
48.5625874023697,70.8216666666667
26.1868243919949,62.09
50.4900980391205,50.5
77.4428409613901,84.0333333333333
24.1907168067826,63.986
71.1419562770795,87.15
53.5279646494387,77.2375
47.7649410071484,110.366666666667
74.1601741333456,82.98
60.7214928257155,82.3375
54.5,54.5
58.5506618237574,58.95
60.7214928257155,82.3375
24.1907168067826,63.986
60.1231785550982,81.8375
72.2016814498819,103.3
26.1868243919949,62.09
44.7678600827514,56.0166666666667
48.4772646848066,79.6075
53.5279646494387,77.2375
64.1486484143881,92.6166666666667
33.9257869436784,78.57
25.7922800685176,50.85
34.3273426985958,60.72
66.6902105395603,80.02
87.9809574843281,138.4
58.0441290365347,64.575
47.5273516341412,97.61
82.5755411729164,127.35
62.210509235202,84.49
60.7214928257155,82.3375
53.5279646494387,77.2375
94.5684814775723,103.966666666667
35.7037292235784,63.0033333333333
53.5279646494387,77.2375
77.434906911886,114.233333333333
17.4261793789052,33.5233333333333
28.9662452791622,66.17
38.7917517005871,39.95
72.9808193979761,78.55
37.104870534969,71.7833333333333
22.9273971849706,59.07
53.1160816531692,72.09
34.1014763070624,60.3866666666667
28.0920399931297,56.75
54.4569994400175,63.6333333333333
191.7,191.7
44.5205570495249,47.8
80.1,80.1
35.6744697077684,69.5
41.4921679356478,61.8
37.0920628817752,63.7866666666667
15.8668110368271,39.8333333333333
89.7569000202763,107.85
107.6,107.6
85.4622723779329,101.2
33.1487827641917,73.1
89.4600469483445,103.45
29.715136469183,63.7833333333333
53.5279646494387,77.2375
55.8717747626187,79.1216666666667
49.0672740582682,73.986
62.7139410360265,82.05
32.7269831016504,41.6125
60.7214928257155,82.3375
48.2213518018495,68.69
32.3436678757384,76.8425
35.7037292235784,63.0033333333333
122.197494330133,123.766666666667
82.046890506221,91.35
61.08813305381,65.1
60.7214928257155,82.3375
84.2906935349267,89.8333333333333
116.35381025759,128.866666666667
60.1231785550982,81.8375
82.046890506221,91.35
21.9378860899087,62.9
50.4900980391205,50.5
47.1823579896103,69.31
17.0443635769683,49.87
97.7506010211703,133.45
42.9671988310755,49.15
29.1775463973801,60.484
49.0672740582682,73.986
16.0,16.0
102.14988316718,132.32
48.4093327175288,53.5333333333333
91.3256516559069,108.8
102.741422999684,104.05
51.8517984985436,69.4833333333333
24.1907168067826,63.986
18.7325597831008,61.7
6.50384501660364,14.85
48.5625874023697,70.8216666666667
53.5279646494387,77.2375
37.0920628817752,63.7866666666667
55.4556974149822,70.41
34.1014763070624,60.3866666666667
50.4900980391205,50.5
59.8120772168007,72.5333333333333
71.6608597650396,72.625
36.8629275598968,77.5075
42.393820299082,50.2666666666667
8.12403840463596,22.75
129.587499397125,139.65
37.5083181547516,40.5666666666667
81.2384481711397,90.85
6.75277720645365,15.95
43.7056093934471,77.8828571428571
53.5279646494387,77.2375
134.594502116543,147.2
10.9612955438671,40.8
42.6345814553178,43.8
28.9662452791622,66.17
100.130688414169,106.75
112.894045878873,131.133333333333
123.756009955072,123.8
47.1111451781848,47.35
148.137694473647,151.8
117.183554868551,127.9
50.1010000918658,82.094
48.9596849419929,80.1075
60.7214928257155,82.3375
33.7005122489562,67.0166666666667
58.3984299321437,83.8333333333333
53.1160816531692,72.09
35.1436787444855,63.096
43.6661499829815,87.424
90.6056289642095,130.45
74.7499913797896,83.38
60.1231785550982,81.8375
1.5,1.5
31.6524095958504,62.564
74.1601741333456,82.98
4.89897948556636,8.75
32.0428510683132,40.5125
7.99374755668454,22.05
105.450035353902,110.533333333333
42.6550321302085,65.23
28.4406595418744,60.99
34.3273426985958,60.72
49.2792029645294,67.9333333333333
31.6524095958504,62.564
54.4569994400175,63.6333333333333
70.2705988571447,84.3333333333333
38.5670288116139,66.776
48.5625874023697,70.8216666666667
61.8960951287233,79.8666666666667
53.5279646494387,77.2375
27.2873597110457,48.05
39.9314753832468,64.03
60.7214928257155,82.3375
134.130039772621,163.14
55.6819073296071,74.83
52.4606486803048,71.47
67.7395748436614,71.1
58.7537238728356,76.17
51.2364574154099,113.975
99.9293880178823,100.366666666667
48.9596849419929,80.1075
51.8783171178277,74.955
47.7649410071484,110.366666666667
65.2149413108618,69.9333333333333
68.2704425880767,88.17
30.2612760160778,68.7716666666667
91.1534503904362,109.366666666667
133.306376441639,142.2
60.1659176868028,71.4
53.6814885444269,72.65
44.1927968763899,73.454
74.7823508590095,85.55
35.6744697077684,69.5
60.7214928257155,82.3375
26.1868243919949,62.09
60.7214928257155,82.3375
34.2695199849662,44.7
45.7341262974723,83.9433333333333
29.4894974682441,55.5866666666667
37.0920628817752,63.7866666666667
21.1084164442423,56.8714285714286
122.357876738688,137.9
47.0424383998195,72.025
22.6854845198637,59.7857142857143
105.799338372222,112.95
53.5279646494387,77.2375
35.0119375417732,66.644
31.8106900270962,60.15
105.573598771837,119.366666666667
38.7174413230381,94.86
51.5369691612114,74.6216666666667
31.2115403561363,63.19
29.1775463973801,60.484
51.1363978984444,67.075
28.0467053168934,55.0214285714286
48.4772646848066,79.6075
45.7341262974723,83.9433333333333
22.6117321676479,54.3375
38.5670288116139,66.776
34.7356747059872,66.244
85.90956709876,110.3
48.7294319545483,83.8333333333333
35.4397395157605,69.1666666666667
33.356258783023,33.5
52.3720890178616,67.475
53.1160816531692,72.09
40.7394375129614,64.5633333333333
101.529503101315,101.95
8.65158944934398,25.7
53.1160816531692,72.09
34.2584660957039,44.3375
17.2612781570872,56.644
28.5589459191671,63.36
103.799229284229,129.45
25.0849620053422,69.8375
79.5122808428765,123.64
50.1010000918658,82.094
73.9586480676064,89.3333333333333
52.2788519569735,71.8125
50.4900980391205,50.5
26.1868243919949,62.09
48.4772646848066,79.6075
60.1231785550982,81.8375
35.6744697077684,69.5
53.5279646494387,77.2375
27.6225703385751,42.1075
45.6343179767071,108.714
52.6969674774445,71.69
135.1,135.1
29.1775463973801,60.484
139.016496842998,144.2
20.5744543254246,55.4533333333333
116.674933040478,121.5
55.2118196764003,75.475
60.7214928257155,82.3375
24.5609809260892,58.7
79.5122808428765,123.64
60.7214928257155,82.3375
35.6744697077684,69.5
41.1491190671198,42.3
17.439859562457,47.3714285714286
1.5,1.5
53.1160816531692,72.09
40.4105229392498,79.05
92.9516235856092,109.733333333333
71.990624389569,77.1
102.654097147478,103.3
36.0424979596131,74.6233333333333
17.973773534315,42.6333333333333
33.207929590615,61.7857142857143
47.7649410071484,110.366666666667
66.0642597176458,134.214
58.1120051989023,81.405
20.5744543254246,55.4533333333333
53.5279646494387,77.2375
38.05272549006,96.17
12.7749755381371,55.15
37.4379486617523,51.8
22.194711754713,103.7
40.4713809428694,64.23
94.1370505380303,102.166666666667
62.210509235202,84.49
91.4709790042721,162.45
70.223594150293,81.3
51.6569168810178,87.75
39.6247493304713,72.4
49.0672740582682,73.986
52.6969674774445,71.69
80.1446649370792,124.04
59.2067381162195,72.64
48.4772646848066,79.6075
34.7356747059872,66.244
53.5279646494387,77.2375
74.7499913797896,83.38
39.6247493304713,72.4
19.6530122132634,45.9328571428571
37.6643714933071,67.9285714285714
33.1487827641917,73.1
35.6744697077684,69.5
33.0288245525688,56.96
73.4,73.4
79.5122808428765,123.64
50.748800654248,122.244
52.7452856853938,78.6716666666667
60.1231785550982,81.8375
45.6869237309758,75.275
22.9273971849706,59.07
106.335889222543,114.9
33.1487827641917,73.1
90.1650047396907,107.575
48.4772646848066,79.6075
115.357574523739,115.9
35.1436787444855,63.096
36.6684260607161,59.566
27.2363367023433,55.7166666666667
79.5122808428765,123.64
17.7919076956343,50.6533333333333
6.50384501660364,14.85
55.4556974149822,70.41
56.3415912374298,84.246
61.08813305381,65.1
53.1160816531692,72.09
50.2895176796547,78.546
28.7974935042009,72.7833333333333
100.046216503724,100.533333333333
26.1868243919949,62.09
45.8275566149212,71.006
71.6608597650396,72.625
48.4772646848066,79.6075
33.1487827641917,73.1
48.8413912963494,76.026
56.7896921567208,84.646
40.7394375129614,64.5633333333333
102.741422999684,104.05
90.6056289642095,130.45
8.99407016794234,15.6333333333333
53.3572862878164,60.05
75.9594324669595,157.76
115.756641278157,115.85
55.7881245523866,61.0666666666667
39.4036247847416,67.126
87.0292113560975,95.0333333333333
79.5122808428765,123.64
52.4606486803048,71.47
64.8439094891321,68.6
56.2832823998133,72.675
82.046890506221,91.35
60.7214928257155,82.3375
37.0920628817752,63.7866666666667
33.1487827641917,73.1
53.5279646494387,77.2375
87.6,87.6
35.2170079020465,71.374
48.1172489454844,68.18
53.1160816531692,72.09
22.4269751364198,66.275
53.1160816531692,72.09
72.2082354466305,89.5
29.1775463973801,60.484
32.0428510683132,40.5125
82.0535888059248,90.3333333333333
106.892452443447,151.725
26.1868243919949,62.09
28.9662452791622,66.17
103.745650511238,103.75
35.4873098857324,69.2333333333333
26.1868243919949,62.09
68.5170612660377,85.6666666666667
87.8799546589693,91.65
33.207929590615,61.7857142857143
35.1436787444855,63.096
62.210509235202,84.49
67.5300580854949,89.675
73.1838780060199,77.45
35.3405935075717,64.1571428571429
69.2659761477668,74.2333333333333
29.1775463973801,60.484
33.7005122489562,67.0166666666667
56.7896921567208,84.646
22.7539139101972,68.5
63.9933993843756,67.9333333333333
18.7325597831008,61.7
64.0418613096153,64.75
48.2213518018495,68.69
69.4067037260009,91.875
106.800561796275,114.4
33.7005122489562,67.0166666666667
86.2108368023833,106.233333333333
34.2695199849662,44.7
60.7214928257155,82.3375
43.8051366850966,56.7
57.3200175182305,64.5
94.1370505380303,102.166666666667
29.1775463973801,60.484
73.9586480676064,89.3333333333333
79.9091614769073,84.4666666666667
25.0849620053422,69.8375
5.57225268630201,11.1
33.7005122489562,67.0166666666667
17.2612781570872,56.644
60.7214928257155,82.3375
52.6969674774445,71.69
60.7214928257155,82.3375
63.9933993843756,67.9333333333333
71.0668699184085,93.95
68.8134171014376,88.57
55.8717747626187,79.1216666666667
88.0594117627412,102.65
51.4701127180447,70.59
13.4545786190269,40.5
40.7394375129614,64.5633333333333
55.6819073296071,74.83
28.0987795132743,92.1333333333333
26.1456814773515,56.44
18.7325597831008,61.7
33.1487827641917,73.1
87.8799546589693,91.65
32.7981780734071,66.1
135.196814650764,163.54
71.0903522073897,72.3666666666667
76.075977333592,93.125
32.9759827576635,59.0
19.7813039818431,37.15
1.5,1.5
28.9662452791622,66.17
24.1907168067826,63.986
40.175972078759,64.33
47.3402316147366,55.5
52.6969674774445,71.69
24.7699143540304,53.5166666666667
49.0672740582682,73.986
120.096211430669,134.95
33.1487827641917,73.1
128.097619025492,130.05
17.7919076956343,50.6533333333333
83.8970202093019,93.6
32.7981780734071,66.1
81.2384481711397,90.85
34.7356747059872,66.244
29.7974691182743,90.1333333333333
80.1446649370792,124.04
49.9361118722771,103.914285714286
48.3485238699581,74.6375
131.45523953042,133.3
13.7233622021733,30.2666666666667
95.8253524964885,104.633333333333
58.7537238728356,76.17
68.0127193986536,71.3
71.2902994207617,106.65
9.39432281305358,16.4333333333333
60.7214928257155,82.3375
33.1487827641917,73.1
140.173749325614,155.95
91.8027706139426,99.2666666666667
60.7214928257155,82.3375
31.2876335452273,43.986
91.3256516559069,108.8
21.2414688757628,22.1
52.6969674774445,71.69
106.430211796578,123.766666666667
55.837830146963,64.3666666666667
35.8052413956107,64.8
71.2902994207617,106.65
51.5369691612114,74.6216666666667
15.9585197984565,56.2883333333333
20.0646504988012,51.4733333333333
25.4522777400763,37.5575
32.0756287673543,58.9866666666667
129.828660111651,151.233333333333
44.5093845460368,48.0666666666667
35.6744697077684,69.5
35.4854457034846,77.8566666666667
55.188225779515,82.226
28.9662452791622,66.17
39.6247493304713,72.4
139.544374572837,144.133333333333
69.9117481463209,82.76
26.1868243919949,62.09
48.5625874023697,70.8216666666667
19.028925350634,25.55
94.5684814775723,103.966666666667
94.5684814775723,103.966666666667
33.1487827641917,73.1
33.1487827641917,73.1
93.4927446964165,112.85
35.0119375417732,66.644
80.6008684816734,97.55
60.7214928257155,82.3375
36.6684260607161,59.566
41.1517202392887,42.1666666666667
153.307201546931,215.775
33.1487827641917,73.1
60.7214928257155,82.3375
52.702182118011,53.9
39.350928142586,56.4125
37.0808151253512,66.8428571428571
25.0854539524403,25.55
80.5138306804712,88.6
53.5279646494387,77.2375
37.5083181547516,40.5666666666667
58.5596090481231,61.2333333333333
16.4949741888704,50.9
56.4912138847514,75.1375
53.1160816531692,72.09
40.4080272241202,62.955
27.6040172219939,57.1666666666667
28.9662452791622,66.17
58.7537238728356,76.17
116.35381025759,128.866666666667
86.1358700486235,92.3333333333333
47.1823579896103,69.31
17.2612781570872,56.644
24.2361445507395,41.4425
37.3377370080858,64.12
38.53843062008,92.9233333333333
53.5279646494387,77.2375
71.0672204852141,80.0
35.9906447008722,69.9666666666667
53.3572862878164,60.05
26.1868243919949,62.09
34.7356747059872,66.244
93.4927446964165,112.85
105.799338372222,112.95
153.307201546931,215.775
106.976735996825,140.233333333333
57.4684730300687,86.386
60.1231785550982,81.8375
55.2497752562127,87.8666666666667
60.7214928257155,82.3375
53.5279646494387,77.2375
74.7499913797896,83.38
33.7005122489562,67.0166666666667
57.4684730300687,86.386
34.3045411114564,57.6466666666667
42.0425046199418,64.99
42.6550321302085,65.23
34.2695199849662,44.7
73.1838780060199,77.45
25.9726728666031,71.9
91.8597844543519,104.85
16.5938945892974,46.0857142857143
64.0418613096153,64.75
33.1487827641917,73.1
19.7139362166864,54.6666666666667
26.1868243919949,62.09
70.2544038137118,86.4
34.7356747059872,66.244
76.1151758849706,81.65
29.0334270879344,66.29
53.7022013294892,60.6
68.8267389900175,76.9
47.9955237795755,74.686
49.1810764579576,74.106
53.1160816531692,72.09
87.0292113560975,95.0333333333333
48.4772646848066,79.6075
53.1160816531692,72.09
22.641269932957,56.33
22.3601198359772,58.9333333333333
123.262749840939,130.966666666667
47.8790141920236,48.05
58.2149393044628,72.3666666666667
39.7974873578722,41.25
29.8793691500482,73.75
25.0849620053422,69.8375
31.5720069351695,50.4666666666667
38.4277647744068,57.675
26.1868243919949,62.09
144.419389279972,150.25
33.7005122489562,67.0166666666667
132.858571420891,144.55
18.3245189640711,35.77
58.4145529812563,61.35
85.4109666768141,90.5
93.8537159626618,100.15
34.0656965600141,49.925
46.6690475583121,46.75
53.5279646494387,77.2375
22.8035085019828,24.25
116.154767607659,150.125
91.5471789786032,92.15
48.5744933011255,80.2716666666667
25.7922800685176,50.85
86.5308636119092,135.133333333333
56.4912138847514,75.1375
106.917538318089,107.0
40.4713809428694,64.23
85.90956709876,110.3
28.9662452791622,66.17
144.419389279972,150.25
56.2832823998133,72.675
53.5279646494387,77.2375
57.4684730300687,86.386
85.4109666768141,90.5
35.1436787444855,63.096
21.774067144197,30.6
71.4684545796255,81.25
23.8872234074352,52.36
59.0283835472543,72.6
51.4375180170299,76.726
84.393440031484,151.9
35.7037292235784,63.0033333333333
8.99407016794234,15.6333333333333
52.6969674774445,71.69
76.3891353531378,76.45
60.7214928257155,82.3375
115.108286128216,144.866666666667
57.156068335311,76.65
17.2612781570872,56.644
49.1810764579576,74.106
134.130039772621,163.14
49.0672740582682,73.986
53.5279646494387,77.2375
54.4569994400175,63.6333333333333
33.7005122489562,67.0166666666667
82.046890506221,91.35
42.6550321302085,65.23
48.3485238699581,74.6375
66.1711773226516,75.6
80.7136089350262,98.4333333333333
31.6524095958504,62.564
57.4684730300687,86.386
52.1535836494592,71.19
57.7762235432777,81.85
30.3227503264502,48.014
20.0099975012492,26.55
43.6661499829815,87.424
26.2374051941279,67.2444444444444
56.4170187088967,67.55
58.2901256971925,75.77
51.8241021403644,71.6042857142857
77.5540581566938,82.3
44.9917219340752,48.5333333333333
48.3485238699581,74.6375
27.7868485957919,57.5
18.9229194808868,35.0666666666667
