mean_ThermalConductivity,wtd_mean_FusionHeat,wtd_mean_ThermalConductivity
107.256645,9.36028571428571,178.146654285714
108.256645,10.7745714285714,178.718082857143
107.256645,9.51742857142857,178.146654285714
108.506645,10.3602857142857,178.86094
108.756645,9.56028571428571,179.003797142857
112.006645,3.83471428571429,61.34376
107.805316,3.83764285714286,61.1230457142857
107.805316,3.84057142857143,60.9023314285714
107.805316,3.84642857142857,60.4609028571428
107.805316,6.575,105.014145
132.805316,8.11133333333333,190.002953333333
132.805316,8.1002,172.802658
108.756645,9.56028571428571,179.003797142857
91.405316,9.68028571428571,170.903797142857
91.405316,9.80028571428571,162.803797142857
91.405316,9.92028571428571,154.703797142857
91.405316,10.0402857142857,146.603797142857
91.405316,10.1602857142857,138.503797142857
91.405316,10.2802857142857,130.403797142857
128.605316,8.977,173.837763333333
128.605316,9.10875,139.8783225
128.605316,10.2767777777778,228.945921111111
128.605316,8.977,173.837763333333
113.605316,3.74737410071942,57.9001899280576
108.756645,5.25030769230769,96.3989276923077
107.005316,5.3673828125,94.178183125
105.805316,5.24689706987228,89.7077410969196
108.756645,5.3529262166405,98.3657102982732
102.805316,5.27861252900232,96.4241453518948
102.805316,5.28415170278638,95.7534004334366
102.805316,5.28686068111455,94.511140371517
102.805316,5.28835730858469,91.9554678576953
102.805316,5.27184615384615,86.5220046153846
134.005316,5.26824903325599,96.282614029389
134.005316,5.2589682907966,95.6445629853055
134.005316,5.24818125484121,94.5146140821069
134.005316,5.19875134719015,92.6624937798306
134.005316,5.17646153846154,91.3220046153846
105.205316,5.33295571095571,94.9714533488734
105.205316,5.38487051482059,92.9314567550702
107.005316,5.29409302325581,96.680883875969
107.005316,5.29343962848297,95.8346697832818
107.005316,5.34508892355694,95.411955975039
107.005316,5.36525798908807,92.9993407170694
107.005316,5.3693602484472,90.309229068323
105.205316,5.35677255204318,89.4745769159599
111.005316,5.28000156128025,95.6425456518345
111.005316,5.2429538702111,93.6028520875684
111.005316,5.21752590266876,91.7723037048666
108.756645,5.30900389105058,97.5238967315175
107.256645,9.36028571428571,178.146654285714
92.805316,9.36028571428571,178.632368571429
92.805316,9.36028571428571,179.118082857143
92.805316,9.36028571428571,179.603797142857
92.805316,9.36028571428571,180.089511428571
92.805316,9.36028571428571,180.575225714286
138.256645,4.060125,56.63454
138.256645,4.00734939759036,59.6477493975904
128.605316,8.977,173.837763333333
128.605316,8.977,173.837763333333
108.756645,5.25030769230769,96.3989276923077
108.506645,5.68107692307692,96.3220046153846
107.756645,5.02723076923077,96.0912353846154
108.756645,5.25030769230769,96.3989276923077
108.006645,9.26028571428571,178.575225714286
108.756645,5.328875,97.904745625
108.756645,8.946,179.003797142857
128.605316,8.977,173.837763333333
112.006645,3.84685714285714,61.5009028571429
108.756645,4.86685714285714,62.1294742857143
101.605316,4.49493333333333,79.2972813333333
108.756645,4.86685714285714,62.1294742857143
108.256645,5.90415384615385,96.2450815384615
94.405316,5.66953846153846,96.70662
94.405316,5.54753846153846,96.94662
94.405316,5.43492307692308,97.1681584615385
94.405316,5.31292307692308,97.4081584615385
94.405316,5.20030769230769,97.6296969230769
114.256645,4.96569230769231,98.0912353846154
102.805316,9.57028571428571,174.418082857143
102.805316,9.58028571428571,169.832368571429
102.805316,9.59028571428571,165.246654285714
102.805316,9.60028571428571,160.66094
105.205316,9.61885714285714,174.589511428571
105.205316,9.67742857142857,170.175225714286
107.005316,9.60457142857143,174.718082857143
107.005316,9.69314285714286,166.146654285714
107.005316,9.73742857142857,161.86094
111.005316,9.47814285714286,175.003797142857
111.005316,9.396,171.003797142857
107.256645,9.51742857142857,178.146654285714
108.756645,9.56028571428571,179.003797142857
108.756645,9.56028571428571,179.003797142857
112.006645,3.83471428571429,61.34376
92.805316,5.21564615384615,94.68662
92.805316,5.16365384615385,92.1181584615385
92.805316,5.077,87.8373892307692
108.756645,5.25805546995378,96.5474212942989
102.805316,5.25676923076923,93.4358507692308
107.256645,5.14261538461539,95.9373892307692
108.006645,5.08876923076923,96.1681584615385
108.756645,8.946,179.003797142857
108.756645,8.92028571428571,178.975225714286
108.756645,8.93571428571429,178.992368571429
108.756645,8.90485714285714,178.958082857143
114.805316,9.65842857142857,177.885225714286
114.805316,9.75657142857143,176.766654285714
114.805316,9.90378571428571,175.088797142857
114.805316,10.051,173.41094
111.005316,9.53564285714286,177.803797142857
111.005316,9.511,176.603797142857
111.005316,9.47403571428571,174.803797142857
111.005316,9.43707142857143,173.003797142857
134.005316,9.55,178.296654285714
134.005316,9.53971428571429,177.589511428571
134.005316,9.51917024320458,176.209095851216
134.005316,9.50885714285714,175.468082857143
89.605316,9.54814285714286,178.968082857143
89.605316,9.52385714285714,178.896654285714
89.605316,9.49957142857143,178.825225714286
89.605316,9.47528571428571,178.753797142857
108.756645,5.25030769230769,96.3989276923077
108.756645,4.91953846153846,96.3989276923077
107.756645,5.02723076923077,96.0912353846154
108.006645,5.08876923076923,96.1681584615385
107.256645,5.14261538461539,95.9373892307692
107.256645,5.22723076923077,95.9373892307692
108.506645,5.68107692307692,96.3220046153846
108.256645,5.90415384615385,96.2450815384615
108.756645,5.66569230769231,96.3989276923077
114.256645,4.96569230769231,98.0912353846154
87.041416,4.91514285714286,89.5261828571429
87.041416,4.91514285714286,89.5261828571429
107.256645,5.14261538461539,95.9373892307692
107.256645,5.22723076923077,95.9373892307692
107.756645,5.02723076923077,96.0912353846154
108.506645,5.68107692307692,96.3220046153846
108.756645,5.25030769230769,96.3989276923077
108.756645,4.91953846153846,96.3989276923077
87.046316,5.03553846153846,96.4126523076923
87.046316,5.43666666666667,104.444825
86.446316,5.20476923076923,96.1818830769231
107.256645,5.14261538461539,95.9373892307692
85.846316,5.25861538461538,95.9511138461538
108.756645,5.29321799844841,97.2213449340574
87.046316,5.19639087452471,95.3000303878327
87.046316,5.14739352896915,94.2968001053424
87.046316,5.11371343283582,93.5237389850746
108.756645,9.56028571428571,179.003797142857
111.005316,9.53975,178.003797142857
111.005316,9.51921428571429,177.003797142857
111.005316,9.49867857142857,176.003797142857
111.005316,9.47814285714286,175.003797142857
111.005316,9.43707142857143,173.003797142857
111.005316,9.396,171.003797142857
111.005316,9.31385714285714,167.003797142857
107.256645,5.18075968992248,96.680883875969
101.605316,5.19703875968992,89.2157675968992
105.805316,5.25285271317829,89.7041396899225
108.756645,5.28928682170543,97.1460001550387
128.605316,4.98586666666667,69.854176
105.205316,5.408,84.5143123076923
107.756645,4.79338473341005,95.6798611660913
107.756645,4.80818572524942,95.7549391711435
107.756645,4.8300738177624,95.9774081430219
107.756645,4.86995050270688,96.5726372312452
107.756645,4.89393798449612,96.8359226356589
89.605316,4.89354165096118,94.1344216886543
89.605316,4.91343072857682,94.3142749792375
89.605316,4.94588172858226,94.7453457316148
89.605316,4.99131297709924,95.4342532824428
89.605316,5.02813732259302,95.9483690295359
89.605316,5.06346435452794,96.4304736416185
89.605316,5.15268398930073,95.5818356362247
89.605316,5.16001526717557,95.5105891603053
89.605316,5.20724212144504,96.2095561721753
89.605316,5.24152913932844,96.6564927749904
89.605316,5.25270987654321,96.657792962963
89.605316,5.24243093497499,96.4071509888418
89.605316,5.25538473400154,96.6025645797995
108.756645,5.26972200772201,96.7710216988417
108.756645,5.2736228748068,96.8457855641422
89.605316,5.26644015444015,96.7613691891892
89.605316,5.2826976744186,97.1266203100775
89.605316,5.27940310077519,97.1169303875969
89.605316,5.27610852713178,97.1072404651163
89.605316,5.24346718146718,96.6938016216216
89.605316,5.21107692307692,96.2835430769231
89.605316,5.17893486590038,95.8764282758621
89.605316,5.15456880733945,95.6183628746177
107.256645,9.36028571428571,178.146654285714
101.605316,9.36778571428571,174.707368571429
101.605316,9.37528571428571,171.268082857143
101.605316,9.38278571428571,167.828797142857
101.605316,9.39028571428571,164.389511428571
108.756645,9.56028571428571,179.003797142857
108.756645,9.56028571428571,179.003797142857
107.756645,8.83171428571429,178.432368571429
126.205316,8.851,184.932368571429
126.205316,8.88957142857143,197.932368571429
126.205316,8.90885714285714,204.432368571429
126.205316,8.94742857142857,217.432368571429
107.005316,5.28242944785276,91.50208
128.605316,9.4402,168.602658
128.605316,9.09525,135.7533225
107.005316,5.27300308641975,96.0019287654321
107.005316,5.27986430223593,94.8870672783346
107.005316,5.27441749808135,92.7234733231005
107.005316,5.30787374903772,91.2768124865281
107.005316,5.27905568268497,88.7253229443173
105.205316,5.26535126825519,94.8997944504228
105.205316,5.36086292834891,93.9900161370716
105.205316,5.39265217391304,90.0996017391304
105.205316,5.46373106646059,82.5181194126739
112.006645,3.81542387419585,61.1045299642602
112.006645,3.82079897054618,61.1761739376608
112.006645,3.83222044088176,61.3406739020899
112.006645,3.8335,61.3280457142857
112.006645,3.83471428571429,61.34376
112.006645,3.86193394600804,61.7713042963814
112.006645,3.88045932325414,62.0510954787617
112.006645,3.90051466551076,62.3615402658575
112.006645,3.90968985968465,62.4973249732388
107.756645,4.86611023622047,95.2110822047244
107.756645,4.83894915254237,96.1622132819723
90.205316,9.74957142857143,178.98594
90.205316,9.93885714285714,178.968082857143
90.205316,10.1281428571429,178.950225714286
90.205316,10.3174285714286,178.932368571429
90.205316,10.5067142857143,178.914511428571
90.205316,10.696,178.896654285714
90.205316,10.8852857142857,178.878797142857
107.756645,3.82257142857143,60.94376
107.756645,6.571875,106.775395
112.006645,3.832888252149,61.3618608022923
112.006645,6.533625,107.194145
112.006645,3.8450659025788,61.5194539255014
112.006645,6.554875,107.469145
112.006645,3.85204291845494,61.5888489556509
112.006645,6.58675,107.881645
153.256645,3.8473767762308,63.8446164575858
153.256645,3.8765664073754,65.4213163872083
153.256645,3.90596703773312,67.0094135983808
108.756645,5.2736228748068,96.8457855641422
108.756645,5.29321799844841,97.2213449340574
108.756645,5.31296573208723,97.5998292211838
108.756645,5.31693374902572,97.6758800779423
108.756645,5.34890196078431,98.2885815686274
108.756645,5.36908661417323,98.6754398425197
108.756645,5.49361290322581,101.062105806452
102.805316,5.29566175329713,96.1007087820015
102.805316,5.28686068111455,94.511140371517
134.005316,5.26250235478807,92.1490697959184
134.005316,5.18955905511811,86.3329201574803
134.005316,4.78106833333333,76.1255008166667
91.605316,5.32527102803738,97.0126018068536
91.605316,5.36189071038251,96.062530039032
91.605316,5.57900232018561,96.6573406805878
108.006645,5.18030721003135,97.9764640125392
108.006645,5.13411180124224,97.0638874534162
102.805316,5.27861252900232,96.4241453518948
111.005316,5.39488202692003,99.0891706571655
112.006645,3.859,61.6580457142857
107.756645,7.174,138.675526666667
92.405316,3.88971428571429,61.5151885714286
108.756645,5.25030769230769,96.3989276923077
94.005316,5.25030769230769,97.0789276923077
94.005316,5.25030769230769,97.0789276923077
108.006645,9.26028571428571,178.575225714286
107.756645,5.08332295719844,97.2126126848249
107.756645,5.07771095571096,97.0421604195804
107.756645,5.05157528957529,96.4042263320463
107.756645,5.03122367409685,95.9405323443505
107.756645,5.02691174213354,95.7626137682272
107.756645,5.0148844682479,95.44284013772
92.605316,6.86475,109.946645
108.756645,5.34890196078431,98.2885815686274
108.756645,5.36099371069182,98.5203315723271
108.756645,5.4017147385103,99.3007891917591
108.256645,5.90415384615385,96.2450815384615
128.605316,4.9544,72.414176
31.506645,3.5163,10.955948
137.675526666667,3.73307994389902,59.7629418513324
112.006645,3.82257142857143,61.1866171428571
112.006645,3.859,61.6580457142857
128.605316,9.09525,135.7533225
128.605316,9.4402,168.602658
132.805316,7.42025,141.0033225
108.756645,5.328875,97.904745625
108.756645,9.56028571428571,179.003797142857
108.756645,5.25030769230769,96.3989276923077
128.605316,5.01298013245033,71.8087841059603
128.605316,4.72137219730942,53.960849058296
100.289511428571,8.86297520661157,173.491996694215
113.00443,8.77266666666667,174.737763333333
102.805316,9.57828571428571,170.749511428571
102.805316,9.59028571428571,165.246654285714
128.605316,9.76413333333333,144.081772
113.00443,4.97689473684211,89.177147368421
108.756645,5.43060557768924,99.8545098804781
31.506645,3.4596,11.775948
173.005316,5.22953846153846,96.7450815384615
108.756645,5.28928682170543,97.1460001550387
108.756645,5.32090795631825,97.7520495787831
108.756645,5.38534913112164,98.9871266034755
108.756645,5.4640208500401,100.494945677626
108.756645,5.468227929374,100.575578394864
115.671096666667,4.42498039215686,80.2101501960784
108.756645,5.4384,110.214176
95.405316,3.65333333333333,53.0703222222222
95.405316,3.67222222222222,53.1258777777778
107.006645,3.99257142857143,61.8866171428571
108.756645,5.30504821150855,97.4480823328149
108.756645,5.26582716049383,96.6963732098765
132.805316,8.1002,172.802658
105.205316,9.58957142857143,176.796654285714
105.205316,9.61885714285714,174.589511428571
111.005316,9.51921428571429,177.003797142857
111.005316,9.47814285714286,175.003797142857
108.756645,8.946,179.003797142857
105.205316,8.97528571428571,176.796654285714
105.205316,9.00457142857143,174.589511428571
111.005316,8.90492857142857,177.003797142857
111.005316,8.86385714285714,175.003797142857
107.256645,9.36028571428571,178.146654285714
104.005316,9.38957142857143,175.939511428571
104.005316,9.41885714285714,173.732368571429
109.805316,9.31921428571428,176.146654285714
109.805316,9.27814285714286,174.146654285714
107.256645,9.51742857142857,178.146654285714
104.005316,9.54671428571429,175.939511428571
104.005316,9.576,173.732368571429
109.805316,9.47635714285714,176.146654285714
109.805316,9.43528571428571,174.146654285714
108.256645,10.7745714285714,178.718082857143
104.805316,10.8038571428571,176.51094
104.805316,10.8331428571429,174.303797142857
110.605316,10.7335,176.718082857143
110.605316,10.6924285714286,174.718082857143
128.605316,4.08107692307692,46.2855876923077
126.205316,4.90674576271186,110.260826533128
108.256645,6.301670781893,102.976417037037
108.256645,6.20806158833063,101.391289886548
108.256645,6.22264987814785,101.638320048741
108.256645,6.0521499605367,98.7511672138911
108.256645,5.94376607281177,96.9158534314485
31.506645,3.4596,11.775948
112.006645,3.82257142857143,61.1866171428571
112.006645,3.83471428571429,61.34376
112.006645,3.84685714285714,61.5009028571429
112.006645,3.87114285714286,61.8151885714286
108.756645,5.25030769230769,96.3989276923077
108.756645,5.25030769230769,96.3989276923077
108.756645,5.26504891220491,96.6814573337448
89.605316,5.39943541568812,85.7817269368583
89.605316,5.2533922097956,96.6282398534516
89.605316,5.24689402697495,96.5460805780347
89.605316,5.23971956856703,96.4934921725732
89.605316,5.21915668946438,96.2258053899946
89.605316,5.20971498771499,96.1291997788698
89.605316,5.18853648824565,95.8486582602037
89.605316,5.17801621662969,95.7307427782452
89.605316,5.16643170526638,95.6346607154322
89.605316,5.14546394267419,95.3567004451898
107.005316,5.30918944099379,96.1322104347826
107.005316,5.31726764934057,94.8939593638479
107.005316,5.34945552977572,89.960108228925
102.805316,5.26,91.9543123076923
102.805316,5.26969230769231,87.5096969230769
128.605316,4.9544,72.414176
128.605316,4.9904,83.414176
110.00443,5.08573333333333,77.314176
132.805316,8.1002,172.802658
132.805316,7.42025,141.0033225
107.006645,3.99257142857143,61.8866171428571
92.605316,4.04542857142857,63.1294742857143
137.675526666667,3.79828571428571,60.8723314285714
113.50443,9.151,193.002215
114.337763333333,9.66766666666667,193.418881666667
114.171096666667,9.90933333333333,193.335548333333
114.50443,9.651,193.502215
118.171096666667,8.89266666666667,195.335548333333
114.337763333333,10.0843333333333,193.418881666667
114.50443,9.201,193.502215
113.837763333333,8.776,193.168881666667
113.50443,8.70933333333333,193.002215
113.837763333333,8.826,193.168881666667
114.50443,8.84266666666667,193.502215
113.837763333333,8.95933333333333,193.168881666667
114.00443,9.026,193.252215
113.50443,9.08433333333333,193.002215
92.605316,4.00471428571429,62.8723314285714
108.756645,4.91953846153846,96.3989276923077
108.756645,4.91261538461538,96.3912353846154
108.756645,4.90569230769231,96.3835430769231
108.756645,4.89876923076923,96.3758507692308
108.756645,9.56028571428571,179.003797142857
132.805316,8.1002,172.802658
101.605316,5.16580292532717,87.1151496689761
107.256645,5.14640338722094,96.0112235719784
101.605316,5.17029984544049,94.149494992272
101.605316,5.18667854376452,92.1304157862122
101.605316,5.16475808936826,89.4079759938367
107.756645,5.02723076923077,96.0912353846154
107.256645,9.36028571428571,178.146654285714
101.605316,9.364353041988,176.834701513853
101.605316,9.36528571428571,175.853797142857
101.605316,9.36728571428571,174.936654285714
101.605316,9.37028571428571,173.56094
101.605316,9.37528571428571,171.268082857143
101.605316,9.38028571428571,168.975225714286
101.605316,9.39028571428571,164.389511428571
108.756645,5.26582716049383,96.6963732098765
112.006645,3.87293525179856,61.9431641726619
128.605316,4.9544,72.414176
109.837763333333,5.04413333333333,71.1875093333333
109.837763333333,5.13386666666667,69.9608426666667
109.837763333333,5.2236,68.734176
109.837763333333,5.31333333333333,67.5075093333333
109.837763333333,5.40306666666667,66.2808426666667
130.50443,4.9148,72.014176
130.50443,4.8752,71.614176
130.50443,4.8356,71.214176
128.605316,4.9544,72.414176
130.50443,4.9148,72.014176
130.50443,4.8752,71.614176
130.50443,4.8356,71.214176
128.605316,4.9544,72.414176
130.50443,4.9148,72.014176
130.50443,4.8752,71.614176
130.50443,4.8356,71.214176
108.756645,5.47244176706827,100.65634064257
108.756645,5.45144,100.2538216
108.756645,5.328875,97.904745625
108.756645,5.25030769230769,96.3989276923077
108.756645,5.328875,97.904745625
108.756645,5.26972200772201,96.7710216988417
113.00443,9.29292730844794,169.302218074656
113.00443,4.67712962962963,89.9314333333333
128.605316,8.977,173.837763333333
109.337763333333,4.93173333333333,72.1208426666667
109.337763333333,4.90906666666667,71.8275093333333
109.337763333333,4.8864,71.534176
123.837763333333,4.8788,73.2808426666667
123.837763333333,4.8032,74.1475093333333
123.837763333333,4.8788,73.2808426666667
123.837763333333,4.8032,74.1475093333333
123.837763333333,4.8788,73.2808426666667
123.837763333333,4.8032,74.1475093333333
89.605316,5.21569230769231,96.3681584615385
89.605316,5.18107692307692,96.3373892307692
89.605316,5.14646153846154,96.30662
89.605316,5.11184615384615,96.2758507692308
89.605316,5.07723076923077,96.2450815384615
108.256645,6.11729130087789,99.8542352274541
108.256645,6.06598734177215,98.9854818987342
108.256645,6.00196870109546,97.9014250704225
108.256645,5.96154933954934,97.2169855944056
108.256645,5.90415384615385,96.2450815384615
110.00443,4.97346666666667,71.194176
128.605316,4.9544,72.414176
110.00443,4.99253333333333,69.974176
110.00443,5.0116,68.754176
110.00443,5.03066666666667,67.534176
110.00443,5.04973333333333,66.314176
110.00443,5.0402,66.924176
108.756645,5.26582716049383,96.6963732098765
89.605316,5.2505050348567,97.039788365608
89.605316,5.21564833462432,97.0088046320682
89.605316,5.19234161490683,97.2036390062112
89.605316,5.12538201383551,96.217242567256
89.605316,5.1497519379845,97.0219691472868
89.605316,5.09079323597233,96.1864969869331
108.756645,5.25030769230769,96.3989276923077
108.006645,5.08876923076923,96.1681584615385
108.756645,5.21192366412214,95.6632609160305
112.006645,3.83471428571429,61.34376
124.205316,9.16885714285714,160.36094
124.205316,9.14625,169.9908225
124.205316,9.21171428571428,160.36094
31.506645,3.4596,11.775948
107.756645,4.85880817610063,95.0614210377358
107.756645,4.91211673151751,97.2126126848249
108.756645,5.28928682170543,97.1460001550387
111.005316,5.22918701700155,94.681952488408
134.005316,5.19360305343511,94.4037189312977
100.405316,5.09835542168675,91.8594504819277
132.805316,8.1002,172.802658
137.675526666667,3.79828571428571,60.8723314285714
107.756645,3.82742857142857,60.9580457142857
112.006645,3.83714285714286,61.3751885714286
107.805316,3.84475714285714,60.8013314285714
107.805316,3.85178571428571,60.2716171428571
128.605316,4.9724,77.914176
128.605316,4.9724,77.914176
128.605316,4.9724,77.914176
110.756645,4.74836363636364,44.1963163636364
128.605316,4.9544,72.414176
128.605316,5.07368421052632,88.7508315789474
128.605316,9.09525,135.7533225
108.006645,5.08876923076923,96.1681584615385
128.605316,9.1611,138.7533225
128.605316,9.5346,160.922658
74.6755266666667,9.30853556485356,38.1151405857741
128.605316,9.4874,164.762658
128.605316,9.4402,168.602658
128.605316,9.43286432160804,169.409706532663
128.605316,9.41040816326531,171.880263265306
113.00443,9.2563,169.412658
113.00443,9.28852941176471,166.247703921569
113.00443,9.14269230769231,163.983325
108.756645,5.25030769230769,96.3989276923077
134.005316,5.24476923076923,96.0181584615385
134.005316,5.23923076923077,95.6373892307692
134.005316,5.22815384615385,94.8758507692308
134.005316,5.21707692307692,94.1143123076923
134.005316,5.206,93.3527738461538
134.005316,5.19492307692308,92.5912353846154
102.805316,5.25192307692308,95.6581584615385
102.805316,5.25305384615385,95.13962
102.805316,5.25563846153846,93.9543892307692
102.805316,5.26113076923077,91.4357738461539
108.756645,5.25030769230769,96.3989276923077
108.756645,9.7288,243.539316
108.756645,10.2292727272727,189.820598181818
108.756645,5.21192366412214,95.6632609160305
108.756645,9.58619718309859,176.722053521127
15.256645,2.9324,9.535948
108.756645,5.25030769230769,96.3989276923077
