range_atomic_mass,range_atomic_radius,wtd_gmean_atomic_radius,wtd_mean_atomic_radius,wtd_range_atomic_mass,wtd_std_Valence,wtd_std_atomic_radius
122.90607,171.0,84.1969630433881,104.571428571429,35.2993108571429,0.43705881545081,67.3908792956799
122.90607,171.0,84.1780846524238,104.538571428571,35.6251494285714,0.43705881545081,67.3704042542996
124.90825,199.0,84.4653557626687,105.285714285714,31.7212191428571,0.475737880152763,68.6409171719324
128.2426,171.0,84.2466181985598,104.7,31.6735855714286,0.43705881545081,67.5961431697739
134.3606,190.0,84.4205796835037,105.157142857143,31.5861855714286,0.43705881545081,68.3832969819564
141.2506,185.0,84.3949773332439,105.085714285714,31.487757,0.43705881545081,68.2469764599016
121.3276,205.0,89.7608917520869,114.665384615385,20.4828653846154,0.283964953250496,79.2928818335382
121.3276,205.0,89.8366566292965,114.792307692308,19.8385,0.3,79.350119592159
121.3276,205.0,89.7003258589371,114.563846153846,20.9983576923077,0.270098601325275,79.2469154981841
121.3276,205.0,89.7154634998981,114.589230769231,20.8694846153846,0.273660265344464,79.2584217763968
121.3276,205.0,89.7457464460418,114.64,20.6117384615385,0.28059109206592,79.281404939814
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,93.883284707172,117.538461538462,18.6606923076923,1.07692307692308,77.3758214914665
121.3276,205.0,93.1892468840066,116.923076923077,18.4000769230769,0.821313711694716,77.6475880436352
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
141.2506,205.0,90.3391761147271,116.153846153846,12.5121692307692,0.266469355010596,81.3906497690151
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
148.93092,205.0,86.161469849077,110.785714285714,10.4756285714286,0.257539376818856,79.6296593805425
141.2506,205.0,86.2911679823362,111.135714285714,18.9831010714286,0.257539376818856,80.1620867559049
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,87.4794649466031,114.290322580645,19.1525361290323,0.591300089671721,83.2257689422271
134.3606,205.0,83.0335347574389,107.05,5.50633,0.286181760425084,79.1621595208216
134.3606,205.0,83.08429938177,107.2,6.8796,0.271293199325011,79.4239258662023
134.3606,205.0,65.1364673357527,81.0055555555556,6.93077777777778,0.187942071453473,66.3948205160465
134.3606,205.0,83.185921758068,107.5,10.20418,0.237486841740758,79.9440429300395
134.3606,205.0,83.2367795479961,107.65,13.08105,0.217944947177034,80.2024157990269
134.3606,205.0,83.2876684311037,107.8,15.95792,0.195959179422654,80.4596793431343
134.3606,205.0,83.1350950423214,107.35,8.25287,0.255147016443461,79.6845499453941
121.3276,205.0,82.5132075330693,105.666666666667,12.38321,0.249443825784929,77.1541026488907
192.981,171.0,85.0081142713456,103.846153846154,23.5357692307692,1.08240363688233,64.9293653534909
192.981,171.0,121.505894784823,138.75,48.24525,1.29903810567666,60.6892700565759
151.2596,205.0,154.662476803196,173.571428571429,36.9506571428571,0.349927106111883,69.2652399792837
148.93092,205.0,154.662476803196,173.571428571429,36.9506571428571,0.349927106111883,69.2652399792837
141.2506,205.0,155.33791020839,174.571428571429,36.9506571428571,0.349927106111883,70.0609064474968
121.3276,205.0,90.120839474344,115.054263565891,14.3990813953488,0.2674137722583,79.3242106093641
135.9646,205.0,154.141851333692,172.714285714286,30.2780857142857,0.410325903324145,68.2667337637851
141.2506,205.0,154.426861064889,173.142857142857,31.4108,0.410325903324145,68.6365761954713
121.3276,205.0,151.33271757344,168.642857142857,27.1415857142857,0.410325903324145,65.165292189343
157.0546,205.0,152.834785756239,170.785714285714,34.7973714285714,0.410325903324145,66.7020866791058
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.7321369771171,114.615384615385,19.9985115384615,0.266469355010596,79.2668700428529
121.3276,205.0,89.6141437187032,114.434615384615,21.0234556207692,0.272480388523977,79.213098384177
121.3276,205.0,89.5431529475085,114.330769230769,20.9196804723077,0.278308500232701,79.1906548936502
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
122.90607,171.0,84.1190096384077,104.385714285714,36.5011120714286,0.440952123830019,67.1205297223143
122.90607,171.0,84.1271853710253,104.4,36.2914927857143,0.440952123830019,67.1295974749056
121.3276,205.0,89.5289615432147,114.31,20.8989254426154,0.279453185417946,79.186149089928
121.3276,205.0,89.5147723880706,114.289230769231,20.8781704129231,0.28059109206592,79.1816375820652
121.3276,205.0,89.5005854817198,114.268461538462,20.8574153832308,0.281722302314357,79.1771203690866
121.3276,205.0,89.4934928717304,114.258076923077,20.8470378683846,0.282285421464867,79.1748596228738
121.3276,205.0,89.4296846693919,114.164615384615,20.7536402347692,0.287280659834234,79.1544486932288
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,90.5654612760871,115.578125,14.51157421875,0.268368188083089,79.4108786406773
151.2596,205.0,90.1274509998805,115.615384615385,12.5121692307692,0.266469355010596,80.6354936751595
136.31906,205.0,89.1839642012875,113.882800608828,20.8913918112633,0.287183596105224,79.0650077948874
136.31906,205.0,88.0209802845051,112.347181008902,20.3390347774481,0.329096038765858,78.6430990749515
136.31906,205.0,86.3780202167831,110.142857142857,19.5461471428571,0.377964473009227,77.9806360055927
121.3276,205.0,82.5132075330693,105.666666666667,12.38321,0.249443825784929,77.1541026488907
135.9646,205.0,89.844992952499,115.480916030534,12.2945236641221,0.26553476535765,81.0771333003274
141.2506,205.0,89.9904454218156,115.737003058104,12.3377865443425,0.265720905152642,81.3151715997866
146.5006,205.0,90.990757471038,116.720748829953,12.912487675507,0.268176496687536,81.0105924589303
148.93092,205.0,91.4323945335624,117.158143194335,13.1627085759245,0.269235855739869,80.8934142164002
151.2596,205.0,90.9282449554593,116.564742589704,12.912487675507,0.268176496687536,80.7977923578035
152.93481,205.0,91.582903332413,117.169960474308,13.3010268774704,0.269818943334008,80.5265696878374
157.0546,205.0,91.304021737732,116.843430369788,13.1627085759245,0.269235855739869,80.4760611259878
158.9674,205.0,89.8461549351321,114.923076923077,12.5121692307692,0.266469355010596,79.7182167565246
121.3276,205.0,90.9278034838823,116.003144654088,14.6028419811321,0.269139037242511,79.4785876954343
128.2426,205.0,88.8121959764671,113.273556231003,12.1655240121581,0.264978659181804,78.5366810692396
134.3606,205.0,90.0067642444351,115.963386727689,12.2729417238749,0.265441840447068,81.8463623794872
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
121.3276,205.0,91.1296344826159,116.277734067663,20.8399310778914,0.269235855739869,79.5797526124878
121.3276,205.0,89.7099795129793,114.562211981567,17.1880906298003,0.266281656272807,79.2912947108302
121.3276,205.0,91.087826984445,116.243498817967,20.2345859259259,0.293945550119983,79.5515591211226
179.0846,205.0,92.5851430720175,118.010967741935,20.6077232258064,0.441015760653337,79.8702044390021
121.3276,205.0,90.7382531408871,115.849336455894,20.1676277517564,0.395145812277666,79.5401004130654
121.3276,205.0,91.1714162931255,116.322798742138,21.2665165408805,0.270365967200175,79.5820630747672
121.3276,205.0,90.3426779789887,115.43007751938,20.0006025089147,0.394934910229914,79.5028944575339
121.3276,205.0,89.763921119989,114.670461538462,20.4570907692308,0.284632681387098,79.2951760377887
121.3276,205.0,153.921397258198,172.219800569801,37.0410071225071,0.389941256875242,67.7507496701838
121.3276,205.0,90.120839474344,115.054263565891,14.3990813953488,0.2674137722583,79.3242106093641
130.386,205.0,92.4635672809271,117.844588045234,21.9885910339257,0.296235294282936,79.7906727189347
130.386,205.0,91.9619779292251,117.384018987342,21.9494571202532,0.301507679684131,79.9348716162316
121.3276,205.0,89.7608917520869,114.665384615385,20.4828653846154,0.283964953250496,79.2928818335382
121.3276,205.0,89.7608917520869,114.665384615385,20.4828653846154,0.283964953250496,79.2928818335382
121.3276,205.0,89.8366566292965,114.792307692308,19.8385,0.3,79.350119592159
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,89.7078943601199,114.576538461538,20.9339211538462,0.271887713944714,79.2526698624434
121.3276,205.0,89.7078943601199,114.576538461538,20.9339211538462,0.271887713944714,79.2526698624434
121.3276,205.0,89.7381747513435,114.627307692308,20.676175,0.278881695347687,79.2756628217538
121.3276,211.0,133.704900211646,157.91054313099,33.0965261801917,0.482417535800048,75.5589500771795
121.3276,211.0,86.8796961831935,112.172607879925,18.2594097350844,0.443277295205597,79.5665570341248
121.3276,211.0,151.414168445522,170.36116614775,38.6923443799604,0.365227509214943,68.7330477815712
121.3276,211.0,151.414168445522,170.36116614775,38.6923443799604,0.365227509214943,68.7330477815712
121.3276,211.0,148.754974416104,168.587578506629,37.8952216988137,0.386024192210449,69.8818325647525
121.3276,211.0,152.804246684507,171.275940706956,39.1034814066135,0.35375352468617,68.1149108089716
121.3276,211.0,152.327973186157,170.963457983791,38.9630389157401,0.357734839340513,68.3280696142764
121.3276,211.0,151.85547038588,170.652482269504,38.8232737361702,0.36163258961651,68.5381279005186
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
141.2506,205.0,155.33791020839,174.571428571429,36.9506571428571,0.349927106111883,70.0609064474968
151.2596,205.0,154.662476803196,173.571428571429,36.9506571428571,0.349927106111883,69.2652399792837
146.5006,205.0,154.857267051939,173.857142857143,36.9506571428571,0.349927106111883,69.4846921917309
148.93092,205.0,154.662476803196,173.571428571429,36.9506571428571,0.349927106111883,69.2652399792837
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
122.90607,171.0,84.1124696243876,104.374285714286,36.6688075,0.440952123830019,67.1132724487155
122.90607,171.0,84.1141045802222,104.377142857143,36.6268836428571,0.440952123830019,67.115087023131
122.90607,171.0,84.1173745872317,104.382857142857,36.5430359285714,0.440952123830019,67.1187156599166
122.90607,171.0,128.129345864824,146.68,63.803579375,0.498591766879478,60.9191890950626
188.3839,205.0,147.922889001352,159.555555555556,43.6408,0.415739709641549,51.8654479529294
188.3839,205.0,156.078791712946,168.9,39.27672,0.4,56.6294093205995
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
121.3276,205.0,153.893596624102,172.235714285714,38.2105642857143,0.440546969860265,67.7997693542522
121.3276,205.0,154.533858891045,172.9,37.1848428571429,0.511899224776255,67.6814281342062
121.3276,205.0,155.176784919051,173.564285714286,36.9506571428571,0.571249972089492,67.556347984932
121.3276,205.0,155.822385790488,174.228571428571,36.9506571428571,0.622044030202207,67.4244914019848
121.3276,205.0,156.470672633834,174.892857142857,36.9506571428571,0.666241360934915,67.2858185470833
121.3276,205.0,157.121656623865,175.557142857143,36.9506571428571,0.705083581671604,67.1402871848587
192.981,171.0,135.288179892674,149.0,32.1635,1.11803398874989,53.5319219407137
192.981,171.0,144.24519326815,156.375,50.245175,1.29903810567666,51.3807782638605
192.981,171.0,155.584553361491,162.611111111111,27.3538111111111,0.942809041582063,40.7337409811693
192.981,171.0,135.288179892674,149.0,32.1635,1.11803398874989,53.5319219407137
122.90607,171.0,83.7756348956862,104.068345323741,36.7396574820144,0.441963238946983,67.25725607237
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
121.3276,205.0,90.6185165986568,115.665078125,20.7252829683594,0.342359367512322,79.4468715901554
121.3276,205.0,88.6739996639322,113.448835462059,19.9804678136739,0.539013073182826,79.1839998641239
121.3276,205.0,90.8366552051768,115.896389324961,14.5799175824176,0.268945709560625,79.4617999284785
121.3276,205.0,89.9993936881679,114.91569992266,21.1552281515855,0.269561237674656,79.3054235351003
121.3276,205.0,90.0584817067901,114.993034055728,21.0419311145511,0.273248316776041,79.3256843207904
121.3276,205.0,90.0839701432901,115.03560371517,20.8258126934985,0.279088902081704,79.3447252165005
121.3276,205.0,90.0910546184495,115.068832173241,20.3778035576179,0.290162379598394,79.3739564372836
121.3276,205.0,89.8872020725488,114.876923076923,19.4089230769231,0.309991410455537,79.388142438045
121.3276,205.0,89.917541220405,114.794276875483,21.1372716991493,0.273151974993252,79.2758567764016
121.3276,205.0,89.8459246279477,114.689868522815,21.0329347362722,0.278990997728772,79.2537830798336
121.3276,205.0,89.7898005926555,114.584043377227,20.8565214779241,0.290364038618827,79.2272693593702
121.3276,205.0,89.3023888080184,113.966127790608,20.5203647744419,0.300102615631694,79.1087406552177
121.3276,205.0,89.1183877531327,113.707692307692,20.2970295815385,0.309991410455537,79.0529954819838
121.3276,205.0,90.2723568910955,115.241647241647,20.884588966589,0.267699039268877,79.3628857598855
121.3276,205.0,90.5142241629114,115.535101404056,20.5082152886115,0.268176496687536,79.4184739824501
121.3276,205.0,90.1274271682085,115.06511627907,21.1996384573643,0.277887244820781,79.3287856013596
121.3276,205.0,90.0494290934306,114.977554179567,21.0299798955108,0.29262698670093,79.3180704967705
121.3276,205.0,90.5090855094148,115.527301092044,20.9641716458658,0.316926974642223,79.4164144453495
121.3276,205.0,90.4976028399451,115.529228371005,20.4884926734217,0.358314344846673,79.4304926318095
121.3276,205.0,90.308153853183,115.321428571429,19.9514007375776,0.394177561515022,79.4100380121406
121.3276,205.0,89.8715095668334,114.784888203547,19.8185026985351,0.266751640586063,79.2999098404323
121.3276,205.0,90.5058152720804,115.501951600312,20.9302107728337,0.268272291607175,79.3940569094303
121.3276,205.0,90.5808097196378,115.584050039093,20.4517591868647,0.26846418629225,79.4029455844734
121.3276,205.0,90.7919465883576,115.825745682889,20.0188383045526,0.268945709560625,79.4372243860806
121.3276,205.0,90.3420118323187,115.315175097276,14.4551089494163,0.267889719502856,79.3678200482449
141.2506,205.0,155.33791020839,174.571428571429,36.9506571428571,0.349927106111883,70.0609064474968
141.2506,205.0,154.69871410259,173.6,33.0270285714286,0.349927106111883,69.1971097662323
141.2506,205.0,154.062148208958,172.628571428571,29.1034,0.349927106111883,68.3085795549602
141.2506,205.0,153.428201704501,171.657142857143,25.1797714285714,0.349927106111883,67.3943375566069
141.2506,205.0,152.796863810758,170.685714285714,24.9483714285714,0.349927106111883,66.4533225778264
141.2506,205.0,152.168123793621,169.714285714286,24.9483714285714,0.349927106111883,65.484380440168
122.90607,147.0,93.1964745985105,115.18125,49.8634917099,0.504225891838172,68.8934750062551
122.90607,147.0,95.6270940384128,117.885542168675,47.2302413126747,0.555258319543758,69.0635653295669
192.981,171.0,135.288179892674,149.0,32.1635,1.11803398874989,53.5319219407137
192.981,171.0,135.288179892674,149.0,32.1635,1.11803398874989,53.5319219407137
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
148.93092,205.0,90.1274509998805,115.615384615385,12.5121692307692,0.266469355010596,80.6354936751595
134.3606,205.0,90.486842921788,116.538461538462,12.5121692307692,0.266469355010596,81.9517826197589
121.3276,205.0,89.6851907721419,114.538461538462,14.2883192307692,0.266469355010596,79.2353994166121
135.9646,205.0,155.146723928984,174.285714285714,36.9506571428571,0.349927106111883,69.8257305945396
121.3276,205.0,90.5654612760871,115.578125,14.51157421875,0.268368188083089,79.4108786406773
128.2426,205.0,152.628703542847,170.714285714286,36.9506571428571,0.349927106111883,67.431900644204
192.981,171.0,135.288179892674,149.0,32.1635,1.11803398874989,53.5319219407137
122.90607,171.0,84.1805988109463,104.542857142857,33.2151208571429,0.43705881545081,67.3728825724597
121.3276,205.0,87.6837094966376,113.4,6.61651428571429,0.376883027379226,80.5020674091222
141.2506,205.0,83.1073088899575,107.198666666667,17.6401266666667,0.26921779700128,79.3055979416894
121.3276,205.0,87.6837094966376,113.4,6.61651428571429,0.376883027379226,80.5020674091222
151.2596,205.0,90.1274509998805,115.615384615385,12.5121692307692,0.266469355010596,80.6354936751595
157.0546,205.0,90.096505130426,115.538461538462,17.7992692307692,0.266469355010596,80.5319959200311
157.0546,205.0,90.0804174777276,115.498461538462,16.0687292307692,0.266469355010596,80.4780954284269
157.0546,205.0,90.0655698864451,115.461538461538,14.6941923076923,0.266469355010596,80.4282914102469
157.0546,205.0,90.0494877575509,115.421538461538,16.3667823076923,0.266469355010596,80.3742830901061
157.0546,205.0,90.0346452642892,115.384615384615,17.9107115384615,0.266469355010596,80.3243793450019
157.0546,205.0,90.0037312603113,115.307692307692,12.5121692307692,0.266469355010596,80.2202589177348
121.3276,205.0,153.416162511048,171.728571428571,38.4385,0.363935405795914,67.8624494165686
121.3276,205.0,153.576505347608,171.885714285714,37.6407142857143,0.376883027379226,67.8130924689627
121.3276,205.0,153.737015766416,172.042857142857,36.9506571428571,0.388875931109034,67.7633351587474
121.3276,205.0,153.897693942619,172.2,36.9506571428571,0.4,67.7131766033339
121.3276,205.0,153.315577067907,171.628571428571,38.3978085714286,0.349927106111883,67.890704482293
121.3276,205.0,153.375190224209,171.685714285714,37.5593314285714,0.349927106111883,67.8699476640314
121.3276,205.0,153.359243651761,171.671428571429,38.3943829285714,0.413052351280027,67.8773518779216
121.3276,205.0,153.565965546664,171.871428571429,36.9506571428571,0.511899224776255,67.8087481563449
121.3276,205.0,153.669430965352,171.971428571429,36.9506571428571,0.552545131594678,67.7741989315722
121.3276,205.0,153.210221421903,171.528571428571,38.3022857142857,0.349927106111883,67.9291062018908
121.3276,205.0,153.164469428684,171.485714285714,37.3682857142857,0.349927106111883,67.9467738868642
146.5006,205.0,154.857267051939,173.857142857143,36.9506571428571,0.349927106111883,69.4846921917309
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
121.3276,205.0,153.255987081769,171.571428571429,36.9506571428571,0.349927106111883,67.9114068744969
122.90607,171.0,84.1108347003322,104.371428571429,34.8331599285714,0.440952123830019,67.1114577035996
121.3276,205.0,89.6586704271529,114.496923076923,20.8054323076923,0.273660265344464,79.2217772492674
121.3276,205.0,89.6189046130589,114.434615384615,20.3227346153846,0.283964953250496,79.2012987573567
121.3276,205.0,89.5526674459539,114.330769230769,19.5182384615385,0.3,79.1670471910298
121.3276,205.0,89.7716154831543,114.640986132512,14.3103351309707,0.266657446839396,79.2533274203295
121.3276,205.0,89.7457464460418,114.64,20.6117384615385,0.28059109206592,79.281404939814
141.2506,205.0,90.3391761147271,116.153846153846,12.5121692307692,0.266469355010596,81.3906497690151
135.9646,205.0,90.2792889870515,116.0,12.5121692307692,0.266469355010596,81.1712340103884
128.2426,205.0,152.628703542847,170.714285714286,36.9506571428571,0.349927106111883,67.431900644204
128.2426,205.0,151.735122960922,169.371428571429,33.0270285714286,0.376883027379226,66.2372729400193
128.2426,205.0,152.27064155512,170.177142857143,35.3812057142857,0.361222414383522,66.9598390752217
128.2426,205.0,151.201487724946,168.565714285714,30.6728514285714,0.39116779634571,65.4968262823568
121.3276,205.0,153.433619708221,171.764285714286,38.8250285714286,0.431078382000967,67.8995698192017
121.3276,205.0,153.611458221246,171.957142857143,38.4137714285714,0.498618499619965,67.8871828244237
121.3276,205.0,153.878602550197,172.246428571429,37.7968857142857,0.584556346684372,67.8675705333707
121.3276,205.0,154.146211467488,172.535714285714,37.18,0.658383921245881,67.8467191242021
121.3276,205.0,153.242255948568,171.558571428571,38.9560857142857,0.349927106111883,67.9167199966403
121.3276,205.0,153.228526045623,171.545714285714,38.6758857142857,0.349927106111883,67.9220302694079
121.3276,205.0,153.207933497693,171.526428571429,38.2555857142857,0.349927106111883,67.9299903374415
121.3276,205.0,153.187343717217,171.507142857143,37.8352857142857,0.349927106111883,67.9379439981361
121.3276,205.0,153.12071141523,171.455714285714,39.1206505488571,0.354248269910657,67.9795518324955
121.3276,205.0,152.985555153527,171.34,39.0050153834286,0.358466119994168,68.0474317768758
121.3276,205.0,152.794473005412,171.203862660944,38.8871156576538,0.364818788551033,68.1902943010816
121.3276,205.0,152.580801743936,170.992857142857,38.6581098871429,0.370534638552655,68.2494894202326
122.90607,205.0,152.971206886538,171.157142857143,37.2631966428571,0.357071421427142,67.5895460459225
122.90607,205.0,152.403233047986,170.328571428571,34.0079357142857,0.370534638552655,66.9334896805503
