wtd_mean_atomic_radius,wtd_range_FusionHeat,wtd_range_atomic_mass,wtd_range_fie
145.566666666667,4.29266666666667,26.7098333333333,378.8
146.083333333333,4.29266666666667,28.9986166666667,388.616666666667
146.6,4.29266666666667,31.2874,398.433333333333
113.230769230769,2.90353846153846,12.5121692307692,665.430769230769
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
109.494117647059,2.18117647058824,11.0197317647059,714.491764705882
111.316666666667,2.05383333333333,11.708465,704.435
115.742857142857,1.74457142857143,14.4637714285714,680.011428571428
142.4,4.29266666666667,22.1322666666667,366.833333333333
106.64,2.4868,6.8796,744.108
106.8,2.4868,6.8796,740.324
106.4,2.4868,6.8796,742.5
106.24,2.4868,6.8796,741.94
106.24,2.4868,6.8796,741.38
105.92,2.4868,6.8796,740.74
105.52,2.4868,6.8796,746.82
176.727272727273,5.93436363636364,35.9983272727273,242.0
175.285714285714,5.58257142857143,36.9506571428571,242.128571428571
181.636363636364,5.93436363636364,35.9983272727273,230.6
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
105.94,2.4868,13.891429,750.936
166.55,3.2195,37.19825,205.195
156.542857142857,3.67942857142857,30.7414,269.674285714286
106.9,1.54164285714286,29.4358284285714,728.807142857143
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
159.45,3.2195,65.22175,303.15
105.057142857143,1.74457142857143,28.3610036428571,722.892857142857
143.2,4.29266666666667,22.1322666666667,355.646666666667
105.92,2.4868,6.8796,739.62
111.171428571429,5.53028571428571,41.0678342857143,735.985714285714
92.1833333333333,2.05,11.0470941666667,867.025
105.1,1.74457142857143,33.7680099285714,739.575
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
104.764285714286,1.651,35.3766422857143,745.644285714286
104.58,1.82014285714286,35.6457758571429,749.414142857143
104.572857142857,1.82342857142857,35.6442692857143,749.410857142857
104.588571428571,1.79628571428571,35.5615835857143,748.294857142857
104.621428571429,1.67928571428571,35.3196565714286,744.920714285714
104.592857142857,1.66214285714286,35.2975980357143,744.927857142857
104.571428571429,1.655,35.2993108571429,745.084285714286
104.538571428571,1.84221428571429,35.6251494285714,749.048857142857
105.285714285714,1.77285714285714,31.7212191428571,742.82
104.7,1.77,31.6735855714286,742.75
105.157142857143,1.75,31.5861855714286,742.627142857143
105.085714285714,1.74457142857143,31.487757,741.854285714286
114.665384615385,2.75238461538462,20.4828653846154,698.295
114.792307692308,2.60123076923077,19.8385,689.536153846154
114.563846153846,2.961,20.9983576923077,705.302076923077
114.589230769231,2.89892307692308,20.8694846153846,703.550307692308
114.64,2.78261538461538,20.6117384615385,700.046769230769
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
117.538461538462,2.92061538461538,18.6606923076923,558.707692307692
116.923076923077,2.92061538461538,18.4000769230769,558.707692307692
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
116.153846153846,2.90353846153846,12.5121692307692,661.346153846154
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
110.785714285714,2.68028571428571,10.4756285714286,709.342857142857
111.135714285714,2.72571428571429,18.9831010714286,745.947142857143
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.290322580645,1.56141935483871,19.1525361290323,741.038709677419
107.05,2.4868,5.50633,739.251
107.2,2.4868,6.8796,744.652
81.0055555555556,1.28288888888889,6.93077777777778,1001.49633333333
107.5,2.4868,10.20418,755.454
107.65,2.4868,13.08105,760.855
107.8,2.4868,15.95792,766.256
107.35,2.4868,8.25287,750.053
105.666666666667,2.4868,12.38321,746.833333333333
103.846153846154,1.89584615384615,23.5357692307692,622.592307692308
138.75,3.2195,48.24525,191.025
173.571428571429,5.58257142857143,36.9506571428571,236.285714285714
173.571428571429,5.58257142857143,36.9506571428571,237.285714285714
174.571428571429,5.58257142857143,36.9506571428571,234.4
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
172.714285714286,5.58257142857143,30.2780857142857,211.607142857143
173.142857142857,5.58257142857143,31.4108,211.607142857143
168.642857142857,5.58257142857143,27.1415857142857,211.607142857143
170.785714285714,5.58257142857143,34.7973714285714,211.607142857143
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.615384615385,2.65161538461538,19.9985115384615,692.896153846154
114.434615384615,2.93153846153846,21.0234556207692,704.833846153846
114.330769230769,2.84,20.9196804723077,702.613846153846
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
104.385714285714,1.76321428571429,36.5011120714286,747.713571428571
104.4,1.655,36.2914927857143,745.084285714286
114.31,2.82169230769231,20.8989254426154,702.169846153846
114.289230769231,2.80338461538462,20.8781704129231,701.725846153846
114.268461538462,2.78507692307692,20.8574153832308,701.281846153846
114.258076923077,2.77592307692308,20.8470378683846,701.059846153846
114.164615384615,2.72215384615385,20.7536402347692,699.061846153846
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
115.578125,2.952375,14.51157421875,649.50625
115.615384615385,2.90353846153846,12.5121692307692,662.361538461538
113.882800608828,2.98492237442922,20.8913918112633,685.549315068493
112.347181008902,2.89556083086053,20.3390347774481,636.224035608309
110.142857142857,2.76728571428571,19.5461471428571,612.592857142857
105.666666666667,2.4868,12.38321,746.833333333333
115.480916030534,2.87967938931298,12.2945236641221,669.932061068702
115.737003058104,2.88442201834862,12.3377865443425,665.332415902141
116.720748829953,2.94742277691108,12.912487675507,654.316848673947
117.158143194335,2.97485287175452,13.1627085759245,648.064594807238
116.564742589704,2.94742277691108,12.912487675507,653.2248049922
117.169960474308,2.99001581027668,13.3010268774704,643.724505928854
116.843430369788,2.97485287175452,13.1627085759245,645.782926829268
114.923076923077,2.90353846153846,12.5121692307692,667.592307692308
116.003144654088,2.97233962264151,14.6028419811321,645.332704402516
113.273556231003,2.86553799392097,12.1655240121581,674.034650455927
115.963386727689,2.87731350114416,12.2729417238749,670.941342486651
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
116.277734067663,2.7791974822974,20.8399310778914,681.187411487018
114.562211981567,2.07403993855607,17.1880906298003,658.701996927803
116.243498817967,2.82177304964539,20.2345859259259,684.476241134752
118.010967741935,2.95124193548387,20.6077232258064,670.868241935484
115.849336455894,2.64327868852459,20.1676277517564,679.285714285714
116.322798742138,2.87588050314465,21.2665165408805,686.208113207547
115.43007751938,2.62006976744186,20.0006025089147,685.519348837209
114.670461538462,2.74633846153846,20.4570907692308,697.944646153846
172.219800569801,5.00123931623932,37.0410071225071,253.455512820513
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
117.844588045234,2.97550080775444,21.9885910339257,672.398651050081
117.384018987342,2.86462025316456,21.9494571202532,677.740443037975
114.665384615385,2.75238461538462,20.4828653846154,698.295
114.665384615385,2.75238461538462,20.4828653846154,698.295
114.792307692308,2.60123076923077,19.8385,689.536153846154
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.576538461538,2.92996153846154,20.9339211538462,704.426192307692
114.576538461538,2.92996153846154,20.9339211538462,704.426192307692
114.627307692308,2.80580769230769,20.676175,700.922653846154
157.91054313099,4.99495207667732,33.0965261801917,206.977635782748
112.172607879925,2.91714821763602,18.2594097350844,513.053846153846
170.36116614775,5.55941692612511,38.6923443799604,300.611378431928
170.36116614775,5.55941692612511,38.6923443799604,300.611378431928
168.587578506629,5.47900907187718,37.8952216988137,273.24494068388
171.275940706956,5.60088939566705,39.1034814066135,314.726339794755
170.963457983791,5.58672259348784,38.9630389157401,309.904734821555
170.652482269504,5.57262411347518,38.8232737361702,305.106382978723
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
174.571428571429,5.58257142857143,36.9506571428571,234.4
173.571428571429,5.58257142857143,36.9506571428571,236.285714285714
173.857142857143,5.58257142857143,36.9506571428571,238.285714285714
173.571428571429,5.58257142857143,36.9506571428571,237.285714285714
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
104.374285714286,1.84978571428571,36.6688075,749.817
104.377142857143,1.82814285714286,36.6268836428571,749.291142857143
104.382857142857,1.78485714285714,36.5430359285714,748.239428571428
146.68,3.12125,63.803579375,322.7535
159.555555555556,4.342,43.6408,192.5
168.9,3.9078,39.27672,123.0
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
172.235714285714,5.30185714285714,38.2105642857143,289.225714285714
172.9,5.02114285714286,37.1848428571429,259.165714285714
173.564285714286,4.74042857142857,36.9506571428571,229.105714285714
174.228571428571,4.45971428571429,36.9506571428571,199.045714285714
174.892857142857,4.179,36.9506571428571,168.985714285714
175.557142857143,3.89828571428571,36.9506571428571,138.925714285714
149.0,4.32966666666667,32.1635,156.833333333333
156.375,3.24725,50.245175,97.84
162.611111111111,5.80988888888889,27.3538111111111,258.161111111111
149.0,4.32966666666667,32.1635,156.833333333333
104.068345323741,1.71708633093525,36.7396574820144,752.48273381295
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
115.665078125,2.7896484375,20.7252829683594,688.1673515625
113.448835462059,2.63996994740796,19.9804678136739,710.67350864012
115.896389324961,2.96732496075353,14.5799175824176,646.381004709576
114.91569992266,2.99783449342614,21.1552281515855,702.598685228152
114.993034055728,2.93769349845201,21.0419311145511,700.363544891641
115.03560371517,2.83359133126935,20.8258126934985,697.425851393189
115.068832173241,2.71782985305491,20.3778035576179,692.031167826759
114.876923076923,2.50046153846154,19.4089230769231,683.696923076923
114.794276875483,2.94740912606342,21.1372716991493,701.540835266821
114.689868522815,2.8553750966744,21.0329347362722,699.308816705336
114.584043377227,2.72238419829589,20.8565214779241,693.886986831913
113.966127790608,2.60340415704388,20.5203647744419,693.257043879908
113.707692307692,2.50046153846154,20.2970295815385,689.293846153846
115.241647241647,2.83332245532246,20.884588966589,695.211888111888
115.535101404056,2.74305460218409,20.5082152886115,687.059438377535
115.06511627907,3.00108527131783,21.1996384573643,701.180465116279
114.977554179567,2.92840557275542,21.0299798955108,700.367414860681
115.527301092044,2.84523868954758,20.9641716458658,692.63120124805
115.529228371005,2.74074356975838,20.4884926734217,687.206001558846
115.321428571429,2.62753416149068,19.9514007375776,683.749844720497
114.784888203547,2.60776098689283,19.8185026985351,688.623515805705
115.501951600312,2.90827478532397,20.9302107728337,690.993832943013
115.584050039093,2.7529319781079,20.4517591868647,682.938936669273
115.825745682889,2.65884772370487,20.0188383045526,673.355886970173
115.315175097276,2.9400233463035,14.4551089494163,652.088326848249
174.571428571429,5.58257142857143,36.9506571428571,234.4
173.6,5.58257142857143,33.0270285714286,303.6
172.628571428571,5.58257142857143,29.1034,287.914285714286
171.657142857143,5.58257142857143,25.1797714285714,272.228571428571
170.685714285714,5.58257142857143,24.9483714285714,256.542857142857
169.714285714286,5.58257142857143,24.9483714285714,247.5
115.18125,2.240125,49.8634917099,649.7355
117.885542168675,2.0866265060241,47.2302413126747,608.337831325301
149.0,4.32966666666667,32.1635,156.833333333333
149.0,4.32966666666667,32.1635,156.833333333333
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
115.615384615385,2.90353846153846,12.5121692307692,662.9
116.538461538462,2.90353846153846,12.5121692307692,665.507692307692
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
174.285714285714,5.58257142857143,36.9506571428571,241.157142857143
115.578125,2.952375,14.51157421875,649.50625
170.714285714286,5.58257142857143,36.9506571428571,243.357142857143
149.0,4.32966666666667,32.1635,156.833333333333
104.542857142857,1.74457142857143,33.2151208571429,734.657142857143
113.4,1.82742857142857,6.61651428571429,692.914285714286
107.198666666667,2.3296,17.6401266666667,778.7508
113.4,1.82742857142857,6.61651428571429,692.914285714286
115.615384615385,2.90353846153846,12.5121692307692,662.361538461538
115.538461538462,2.90353846153846,17.7992692307692,695.457692307692
115.498461538462,2.90353846153846,16.0687292307692,689.427692307692
115.461538461538,2.90353846153846,14.6941923076923,684.707692307692
115.421538461538,2.90353846153846,16.3667823076923,690.517692307692
115.384615384615,2.90353846153846,17.9107115384615,695.880769230769
115.307692307692,2.90353846153846,12.5121692307692,660.669230769231
171.728571428571,5.39542857142857,38.4385,297.798571428571
171.885714285714,5.20828571428571,37.6407142857143,276.311428571429
172.042857142857,5.02114285714286,36.9506571428571,254.824285714286
172.2,4.834,36.9506571428571,233.337142857143
171.628571428571,5.39542857142857,38.3978085714286,298.125714285714
171.685714285714,5.20828571428571,37.5593314285714,276.965714285714
171.671428571429,5.39542857142857,38.3943829285714,297.812857142857
171.871428571429,5.02114285714286,36.9506571428571,254.867142857143
171.971428571429,4.834,36.9506571428571,233.394285714286
171.528571428571,5.39542857142857,38.3022857142857,295.702857142857
171.485714285714,5.20828571428571,37.3682857142857,272.12
173.857142857143,5.58257142857143,36.9506571428571,238.285714285714
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
114.496923076923,2.93681538461538,20.8054323076923,704.382923076923
114.434615384615,2.80742307692308,20.3227346153846,700.376538461538
114.330769230769,2.60123076923077,19.5182384615385,693.699230769231
114.640986132512,2.90835439137134,14.3103351309707,658.708628659476
114.64,2.78261538461538,20.6117384615385,700.046769230769
116.153846153846,2.90353846153846,12.5121692307692,661.346153846154
116.0,2.90353846153846,12.5121692307692,664.984615384615
170.714285714286,5.58257142857143,36.9506571428571,243.357142857143
169.371428571429,5.58257142857143,33.0270285714286,228.171428571429
170.177142857143,5.58257142857143,35.3812057142857,237.282857142857
168.565714285714,5.58257142857143,30.6728514285714,219.06
171.764285714286,5.52642857142857,38.8250285714286,313.158
171.957142857143,5.47028571428571,38.4137714285714,307.030285714286
172.246428571429,5.38607142857143,37.7968857142857,297.838714285714
172.535714285714,5.30185714285714,37.18,288.647142857143
171.558571428571,5.52664285714286,38.9560857142857,312.210857142857
171.545714285714,5.47028571428571,38.6758857142857,305.136
171.526428571429,5.38607142857143,38.2555857142857,294.523714285714
171.507142857143,5.30185714285714,37.8352857142857,283.911428571429
171.455714285714,5.52642857142857,39.1206505488571,313.619142857143
171.34,5.47028571428571,39.0050153834286,307.952571428571
171.203862660944,5.37503576537911,38.8871156576538,298.81530758226
170.992857142857,5.30185714285714,38.6581098871429,290.952857142857
171.157142857143,5.58257142857143,37.2631966428571,315.420714285714
170.328571428571,5.58257142857143,34.0079357142857,307.690714285714
169.5,5.58257142857143,32.0461214285714,299.960714285714
168.671428571429,5.58257142857143,30.0843071428571,292.230714285714
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.076923076923,2.90353846153846,12.5121692307692,666.169230769231
116.538461538462,2.90353846153846,12.5121692307692,665.507692307692
116.0,2.90353846153846,12.5121692307692,664.984615384615
116.153846153846,2.90353846153846,12.5121692307692,661.346153846154
115.769230769231,2.90353846153846,12.5121692307692,663.438461538461
115.615384615385,2.90353846153846,12.5121692307692,662.9
115.615384615385,2.90353846153846,12.5121692307692,662.361538461538
115.307692307692,2.90353846153846,12.5121692307692,661.746153846154
115.307692307692,2.90353846153846,12.5121692307692,660.669230769231
110.142857142857,2.76728571428571,19.5461471428571,612.592857142857
110.142857142857,2.76728571428571,19.5461471428571,612.592857142857
116.153846153846,2.90353846153846,12.5121692307692,661.346153846154
115.769230769231,2.90353846153846,12.5121692307692,663.438461538461
116.538461538462,2.90353846153846,12.5121692307692,665.507692307692
115.615384615385,2.90353846153846,12.5121692307692,662.9
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
114.076923076923,2.90353846153846,12.5121692307692,666.169230769231
117.076923076923,2.92061538461538,18.6606923076923,565.161538461538
122.833333333333,3.1825,20.21575,502.833333333333
119.0,2.92061538461538,18.6606923076923,563.976923076923
116.153846153846,2.90353846153846,12.5121692307692,661.346153846154
119.153846153846,2.92061538461538,18.6606923076923,560.338461538462
115.10628394104,2.9302110162917,14.4102521334368,654.139565554693
113.868441064639,2.9846463878327,20.8130836501901,708.69216730038
113.262603461249,2.94930022573363,20.5214522197141,709.839954853273
112.901492537313,2.91734328358209,20.2094179104478,704.439402985075
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
171.560714285714,5.54125,39.0027857142857,313.39
171.55,5.489,38.7692857142857,307.494285714286
171.539285714286,5.44221428571429,38.5357857142857,301.598571428571
171.528571428571,5.39542857142857,38.3022857142857,295.702857142857
171.507142857143,5.30185714285714,37.8352857142857,283.911428571429
171.485714285714,5.20828571428571,37.3682857142857,272.12
171.442857142857,5.02114285714286,36.9506571428571,248.537142857143
116.682170542636,2.92776744186047,12.7331891472868,656.293798449612
116.937984496124,2.62311627906977,19.9922868217054,684.702325581395
116.84496124031,2.62311627906977,19.9204683333333,684.725581395349
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
105.453333333333,1.62826666666667,28.5129653333333,668.885333333333
114.692307692308,2.39969230769231,18.8697923076923,678.738461538461
111.275795934024,2.89514614499425,8.22151292673571,650.565285769083
111.745203376823,2.89634228702993,9.28473660782809,654.463775901765
112.313725490196,2.90233679354095,10.3892966551326,657.358362168397
113.135344160866,2.92045939675174,11.6044437741686,657.739597834493
113.736434108527,2.92776744186047,12.7331891472868,660.41007751938
110.382208820204,2.84109837919337,12.1777289860535,695.96468149265
110.914307285768,2.84572366930917,13.2329388448471,695.032804832012
111.616376042456,2.85851554207733,14.3292626990144,692.455572403336
112.496183206107,2.87967938931298,15.4760057251908,688.191603053435
113.262754123514,2.89514614499425,16.6067031070196,685.075450709628
114.011560693642,2.90956069364162,17.741894026975,685.034489402697
111.889950324799,2.88323500191058,10.4346782575468,690.314367596484
112.259541984733,2.87967938931298,12.5313749618321,695.158015267176
113.149884704074,2.90113604919293,14.7412958493467,695.042352036895
113.874179853338,2.93631802392898,16.9361255113856,696.595175607873
114.296296296296,2.9837962962963,19.0610148919753,701.008179012346
114.229318968834,2.98787995382839,19.5410977106579,703.697729896114
114.468774094063,3.00578257517348,20.1112086738628,703.566075558982
114.795366795367,2.91560617760618,14.3434864864865,657.192664092664
114.846986089645,2.91803091190108,14.3545710973725,656.685780525502
114.683397683398,3.02258687258687,20.6755357722008,703.669305019305
114.829457364341,3.02209302325581,20.2203392635659,700.258527131783
114.717054263566,3.00988372093023,19.6850050193798,699.20988372093
114.604651162791,2.99767441860465,19.1496707751938,698.161240310078
113.899613899614,2.93745173745174,16.9426645559846,696.357142857143
113.2,2.90353846153846,14.7526353076923,694.566923076923
112.505747126437,2.8915632183908,12.5793878927203,692.790421455939
111.914373088685,2.88442201834862,10.4386670489297,690.07629969419
174.571428571429,5.58257142857143,36.9506571428571,234.4
174.689285714286,5.44221428571429,38.6379464285714,303.170357142857
174.807142857143,5.30185714285714,38.0396071428571,287.055
174.925,5.1615,37.4412678571429,270.939642857143
175.042857142857,5.02114285714286,36.9506571428571,254.824285714286
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
169.142857142857,5.58257142857143,36.9506571428571,241.985714285714
167.035714285714,5.58257142857143,32.9003928571429,298.235714285714
162.821428571429,5.58257142857143,24.9483714285714,256.135714285714
160.714285714286,5.58257142857143,24.9483714285714,247.5
156.5,5.58257142857143,24.9483714285714,283.392857142857
114.441717791411,2.69303067484663,20.1585399539877,697.285582822086
159.5,3.9078,40.19614,113.7
157.0,3.24725,50.245175,112.575
114.760030864198,2.96458333333333,21.0560188387346,703.428472222222
114.732845026985,2.8606399383192,20.8353130589823,701.268272937548
114.465848042978,2.74553645433615,20.4001550844206,699.72202609363
114.710931485758,2.67903926096998,20.1227121728252,693.45623556582
114.140350877193,2.57754233409611,19.6013761632342,694.791075514874
114.505764796311,2.88101460415065,20.8403071483474,704.124442736357
115.414330218069,2.78944859813084,20.7048278816199,690.901401869159
115.251552795031,2.62753416149068,19.9569860248447,684.259937888199
115.032457496136,2.31061205564142,18.5037063369397,670.107727975271
104.102930664761,1.80414581844174,37.7726106933524,745.231522516083
104.179582499285,1.78152702316271,37.130240549042,743.580411781527
104.346979673633,1.74921271113656,36.1999911680504,740.570655596908
104.354285714286,1.74457142857143,34.9949638357143,738.970714285714
104.371428571429,1.74457142857143,34.8331599285714,738.578571428571
104.783457782883,1.75473750717978,33.8747455557151,732.849425617461
105.059755219582,1.76014542836573,32.8258224046076,728.495248380129
105.361652940327,1.76701892790059,31.9577477965612,724.088296488947
105.497468537538,1.76932070013019,31.33936975264,721.818356719224
114.007874015748,2.87247244094488,13.0596913385827,660.470866141732
112.437596302003,2.90835439137134,10.4401223420647,656.095377503852
171.660714285714,5.58257142857143,36.9506571428571,310.125
171.75,5.58257142857143,36.9506571428571,300.964285714286
171.839285714286,5.58257142857143,36.9506571428571,291.803571428571
171.928571428571,5.58257142857143,36.9506571428571,282.642857142857
172.017857142857,5.58257142857143,36.9506571428571,286.317857142857
172.107142857143,5.58257142857143,36.9506571428571,297.307142857143
172.196428571429,5.58257142857143,37.64868125,308.296428571429
104.685714285714,1.75714285714286,35.741099,743.164285714286
148.8675,3.2195,57.9867159875,301.265625
104.361031518625,1.7621776504298,36.5556436962751,740.865042979943
146.5,3.2195,62.3738140625,311.11875
104.532951289398,1.75020630372493,34.9329684097421,736.932378223496
146.8,3.2195,59.5422456875,304.25625
104.623748211731,1.74738483547926,33.2626389127325,733.829613733906
147.25,3.2195,56.771293125,293.9625
104.107363284053,1.75771494186881,37.3062427156595,739.217410650208
104.30221838087,1.76100201670988,36.1514577211178,732.905531547104
104.498482000867,1.76816914847477,34.9883252855284,726.548026601128
114.846986089645,2.91803091190108,14.3545710973725,656.685780525502
115.10628394104,2.9302110162917,14.4102521334368,654.139565554693
115.367601246106,2.94248598130841,14.4663668224299,651.573520249221
115.420109119252,2.94495245518316,14.4776422447389,651.057911145752
115.843137254902,2.96482352941176,14.5684823529412,646.903921568627
116.110236220472,2.97737007874016,14.6258385826772,644.281102362205
117.758064516129,3.05477419354839,14.979689516129,628.1
115.144685802948,2.95496508921645,21.1125659425912,699.231923972071
115.03560371517,2.83359133126935,20.8258126934985,697.425851393189
114.879120879121,2.47376138147567,20.5418258612245,672.938618524333
114.090551181102,1.99744881889764,19.6079951440945,649.561417322835
113.322083333333,2.20233333333333,22.6742294860833,740.61475
115.46261682243,3.00763239875389,21.2484049844237,698.47429906542
115.811085089774,2.90819672131148,21.0133145979703,694.974941451991
117.192575406032,2.90328692962104,19.8305645784996,675.288863109049
117.278996865204,2.96232601880878,13.0484369905956,652.794357366771
116.633540372671,2.93265838509317,12.7778049689441,658.946273291925
114.91569992266,2.99783449342614,21.1552281515855,702.598685228152
116.486302454473,3.10192399049881,21.7151005542359,688.869216152019
104.714285714286,1.74457142857143,31.5970817857143,730.735714285714
146.666666666667,4.29266666666667,22.1322666666667,365.686666666667
105.057142857143,1.74457142857143,31.5632712857143,742.53
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
113.178461538462,2.90353846153846,12.1293507692308,685.093846153846
113.178461538462,2.90353846153846,12.1293507692308,685.093846153846
174.285714285714,5.58257142857143,36.9506571428571,241.157142857143
117.338521400778,2.9400233463035,12.8449891050584,657.948249027237
117.172494172494,2.93510955710956,12.2666489510489,656.868065268065
116.629343629344,2.91560617760618,11.0315922779923,656.751351351351
116.255188316679,2.90113604919293,10.3791549577248,657.702613374327
116.058326937836,2.89634228702993,9.49552248656945,655.392555640829
115.769701606733,2.88679877582249,8.68200397857689,654.512777352716
151.165,3.2195,43.60001,291.81825
115.843137254902,2.96482352941176,14.5684823529412,646.903921568627
116.003144654088,2.97233962264151,14.6028419811321,645.332704402516
116.541996830428,2.99765134706815,14.7185538827258,640.041362916006
115.615384615385,2.90353846153846,12.5121692307692,662.361538461538
106.133333333333,1.62826666666667,25.1921866666667,661.026666666667
107.3,2.0468,39.059199,758.565
102.838709677419,1.70871528751753,30.0511837307153,656.115427769986
104.2,1.75714285714286,36.451199,742.5
104.714285714286,1.74457142857143,31.5970817857143,730.735714285714
157.0,3.24725,50.245175,112.575
159.5,3.9078,40.19614,113.7
168.75,3.24725,49.0959,112.575
115.578125,2.952375,14.51157421875,649.50625
171.571428571429,5.58257142857143,36.9506571428571,231.371428571429
114.538461538462,2.90353846153846,14.2883192307692,659.715384615385
105.87417218543,1.61748344370861,27.7933033112583,656.649006622517
102.843049327354,1.83270852017937,34.9691659192825,687.263228699552
149.231404958678,4.29388429752066,26.6274909090909,239.394214876033
149.366666666667,4.32966666666667,25.1974866666667,224.493333333333
171.854285714286,5.24571428571429,37.8002714285714,280.608857142857
172.042857142857,5.02114285714286,36.9506571428571,254.824285714286
162.24,3.47853333333333,60.2342906666667,127.597333333333
106.857894736842,1.99310526315789,15.4266673684211,679.812631578947
116.924302788845,3.01560956175299,14.8006494023904,636.287250996016
107.2,2.0468,38.668216,754.38
114.769230769231,2.75238461538462,19.8825976923077,698.625
115.054263565891,2.92776744186047,14.3990813953488,654.650387596899
115.472698907956,2.94742277691108,14.4889352574103,650.541497659906
116.325434439179,2.98747867298578,14.6720497630332,642.167930489731
117.366479550922,3.03638011226945,14.8956014434643,631.945228548516
117.422150882825,3.03899518459069,14.9075561797753,631.398555377207
111.686274509804,1.93737254901961,14.4583764705882,673.990196078431
112.133333333333,3.37493333333333,12.38321,659.293333333333
110.533333333333,1.33222222222222,15.6485888888889,675.39
111.177777777778,1.33222222222222,15.6485888888889,681.402222222222
106.55,1.75857142857143,35.1186142857143,738.769285714286
