entropy_ElectronAffinity,range_atomic_mass,wtd_mean_fie,wtd_range_atomic_mass
1.10518217403612,121.3276,1044.134,13.891429
1.10518217403612,121.3276,788.355,37.19825
1.10518217403612,121.3276,822.74,30.7414
1.18353408859616,184.5906,1015.31,29.4358284285714
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.39956160761746,157.0546,807.905,65.22175
1.09667176877521,122.90607,1011.76642857143,28.3610036428571
1.10518217403612,121.3276,868.586666666667,22.1322666666667
1.1640132003214,157.0546,1045.4,6.8796
1.1640132003214,158.9674,1003.04285714286,41.0678342857143
1.10518217403612,121.3276,1100.25166666667,11.0470941666667
1.15968659338134,122.90607,1010.54428571429,33.7680099285714
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.19315380517766,122.90607,1010.97428571429,35.3766422857143
1.34853758989108,122.90607,1011.46157142857,35.6457758571429
1.36673021472848,122.90607,1011.46485714286,35.6442692857143
1.12135037382873,122.90607,1011.51657142857,35.5615835857143
1.24264118205134,122.90607,1011.69785714286,35.3196565714286
1.36610197927011,122.90607,1011.69071428571,35.2975980357143
1.38443341960821,122.90607,1011.53428571429,35.2993108571429
1.12135037382873,122.90607,1011.82685714286,35.6251494285714
1.34753491018002,124.90825,1011.39,31.7212191428571
1.34753491018002,128.2426,1011.46,31.6735855714286
1.34753491018002,134.3606,1011.58285714286,31.5861855714286
1.34753491018002,141.2506,1012.35571428571,31.487757
1.25339388367421,121.3276,1003.78576923077,20.4828653846154
1.25339388367421,121.3276,1003.94846153846,19.8385
1.25339388367421,121.3276,1003.65561538462,20.9983576923077
1.25339388367421,121.3276,1003.68815384615,20.8694846153846
1.25339388367421,121.3276,1003.75323076923,20.6117384615385
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.33973716170034,121.3276,979.461538461538,18.6606923076923
1.20893487291017,121.3276,999.146153846154,18.4000769230769
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,141.2506,1001.99230769231,12.5121692307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,148.93092,1022.77142857143,10.4756285714286
1.35742892856008,141.2506,1024.36571428571,18.9831010714286
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.3890929591384,121.3276,1020.58387096774,19.1525361290323
1.1640132003214,134.3606,1040.744,5.50633
1.1640132003214,134.3606,1040.368,6.8796
1.1640132003214,134.3606,1161.28977777778,6.93077777777778
1.1640132003214,134.3606,1039.616,10.20418
1.1640132003214,134.3606,1039.24,13.08105
1.1640132003214,134.3606,1038.864,15.95792
1.1640132003214,134.3606,1039.992,8.25287
1.10518217403612,121.3276,1044.88666666667,12.38321
1.15442179612317,192.981,1014.26923076923,23.5357692307692
1.15442179612317,192.981,827.5,48.24525
1.1640132003214,151.2596,733.442857142857,36.9506571428571
1.1640132003214,148.93092,732.442857142857,36.9506571428571
1.1640132003214,141.2506,735.328571428571,36.9506571428571
1.10518217403612,121.3276,1001.22403100775,14.3990813953488
1.1640132003214,135.9646,731.742857142857,30.2780857142857
1.1640132003214,141.2506,741.878571428571,31.4108
1.10518217403612,121.3276,746.421428571429,27.1415857142857
1.1640132003214,157.0546,743.764285714286,34.7973714285714
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.39018429137881,121.3276,1003.45384615385,19.9985115384615
1.34352118279876,121.3276,1002.97769230769,21.0234556207692
1.34352118279876,121.3276,1002.33230769231,20.9196804723077
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.38443341960821,122.90607,1011.50928571429,36.5011120714286
1.38443341960821,122.90607,1011.47785714286,36.2914927857143
1.34352118279876,121.3276,1002.20323076923,20.8989254426154
1.34352118279876,121.3276,1002.07415384615,20.8781704129231
1.34352118279876,121.3276,1001.94507692308,20.8574153832308
1.34352118279876,121.3276,1001.88053846154,20.8470378683846
1.34352118279876,121.3276,1001.29969230769,20.7536402347692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.10518217403612,121.3276,998.7875,14.51157421875
1.1640132003214,151.2596,1000.97692307692,12.5121692307692
1.38270603676642,136.31906,1006.90121765601,20.8913918112633
1.38270603676642,136.31906,1014.57893175074,20.3390347774481
1.38270603676642,136.31906,1025.6,19.5461471428571
1.10518217403612,121.3276,1044.88666666667,12.38321
1.1640132003214,135.9646,1000.75648854962,12.2945236641221
1.1640132003214,141.2506,1003.89510703364,12.3377865443425
1.1640132003214,146.5006,995.502496099844,12.912487675507
1.1640132003214,148.93092,993.304563335956,13.1627085759245
1.1640132003214,151.2596,996.594539781591,12.912487675507
1.1640132003214,152.93481,992.973517786561,13.3010268774704
1.1640132003214,157.0546,995.586231313926,13.1627085759245
1.1640132003214,158.9674,995.746153846154,12.5121692307692
1.10518217403612,121.3276,996.810691823899,14.6028419811321
1.1640132003214,128.2426,1001.0103343465,12.1655240121581
1.1640132003214,134.3606,1000.4760488177,12.2729417238749
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.39018429137881,121.3276,995.792525570417,20.8399310778914
1.13042757181707,121.3276,1012.98049155146,17.1880906298003
1.38651513852987,121.3276,996.526910953507,20.2345859259259
1.3354406648522,179.0846,989.621274193548,20.6077232258064
1.37517097535697,121.3276,998.706869633099,20.1676277517564
1.39018429137881,121.3276,995.559889937107,21.2665165408805
1.13042757181707,121.3276,1000.56165891473,20.0006025089147
1.25339388367421,121.3276,1003.79227692308,20.4570907692308
1.25339388367421,121.3276,738.454601139601,37.0410071225071
1.10518217403612,121.3276,1001.22403100775,14.3990813953488
1.37075410543601,130.386,986.56063812601,21.9885910339257
1.37075410543601,130.386,988.91375,21.9494571202532
1.25339388367421,121.3276,1003.78576923077,20.4828653846154
1.25339388367421,121.3276,1003.78576923077,20.4828653846154
1.25339388367421,121.3276,1003.94846153846,19.8385
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.25339388367421,121.3276,1003.67188461538,20.9339211538462
1.25339388367421,121.3276,1003.67188461538,20.9339211538462
1.25339388367421,121.3276,1003.73696153846,20.676175
1.22743373508426,121.3276,837.635782747604,33.0965261801917
1.22743373508426,121.3276,1056.60356472796,18.2594097350844
1.22743373508426,121.3276,747.152561562412,38.6923443799604
1.22743373508426,121.3276,747.152561562412,38.6923443799604
1.22743373508426,121.3276,760.041870202373,37.8952216988137
1.22743373508426,121.3276,740.504561003421,39.1034814066135
1.22743373508426,121.3276,742.775486989905,38.9630389157401
1.22743373508426,121.3276,745.035460992908,38.8232737361702
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.1640132003214,141.2506,735.328571428571,36.9506571428571
1.1640132003214,151.2596,733.442857142857,36.9506571428571
1.1640132003214,146.5006,731.442857142857,36.9506571428571
1.1640132003214,148.93092,732.442857142857,36.9506571428571
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.38443341960821,122.90607,1011.53442857143,36.6688075
1.38443341960821,122.90607,1011.52814285714,36.6268836428571
1.38443341960821,122.90607,1011.51557142857,36.5430359285714
1.38443341960821,122.90607,785.30525,63.803579375
1.11263862269811,188.3839,711.911111111111,43.6408
1.11263862269811,188.3839,690.97,39.27672
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.20344408170466,121.3276,736.488571428571,38.2105642857143
1.20344408170466,121.3276,734.62,37.1848428571429
1.20344408170466,121.3276,732.751428571429,36.9506571428571
1.20344408170466,121.3276,730.882857142857,36.9506571428571
1.20344408170466,121.3276,729.014285714286,36.9506571428571
1.20344408170466,121.3276,727.145714285714,36.9506571428571
1.20088590631532,192.981,774.066666666667,32.1635
1.20088590631532,192.981,738.0475,50.245175
1.20088590631532,192.981,704.638888888889,27.3538111111111
1.20088590631532,192.981,774.066666666667,32.1635
1.12135037382873,122.90607,1014.03669064748,36.7396574820144
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.37517097535697,121.3276,998.9502265625,20.7252829683594
1.37576055329539,121.3276,1008.87232156273,19.9804678136739
1.10518217403612,121.3276,997.307221350079,14.5799175824176
1.25339388367421,121.3276,1001.9694508894,21.1552281515855
1.25339388367421,121.3276,1001.76137770898,21.0419311145511
1.25339388367421,121.3276,1001.81594427245,20.8258126934985
1.25339388367421,121.3276,1002.16573859242,20.3778035576179
1.25339388367421,121.3276,1004.05692307692,19.4089230769231
1.34352118279876,121.3276,1001.29876256767,21.1372716991493
1.34352118279876,121.3276,1000.64988399072,21.0329347362722
1.34352118279876,121.3276,998.866072811774,20.8565214779241
1.34352118279876,121.3276,999.509545804465,20.5203647744419
1.34352118279876,121.3276,998.46,20.2970295815385
1.39018429137881,121.3276,1000.42867132867,20.884588966589
1.39018429137881,121.3276,999.140561622465,20.5082152886115
1.37517097535697,121.3276,1001.24434108527,21.1996384573643
1.37517097535697,121.3276,1001.75750773994,21.0299798955108
1.37517097535697,121.3276,999.380031201248,20.9641716458658
1.37517097535697,121.3276,999.726656274357,20.4884926734217
1.37517097535697,121.3276,1001.0448757764,19.9514007375776
1.39018429137881,121.3276,1002.70370084811,19.8185026985351
1.13042757181707,121.3276,1000.2881342701,20.9302107728337
1.13042757181707,121.3276,1001.05621579359,20.4517591868647
1.13042757181707,121.3276,1001.09372056515,20.0188383045526
1.10518217403612,121.3276,1000.01050583658,14.4551089494163
1.1640132003214,141.2506,735.328571428571,36.9506571428571
1.23724044809735,141.2506,736.657142857143,33.0270285714286
1.23724044809735,141.2506,737.985714285714,29.1034
1.23724044809735,141.2506,739.314285714286,25.1797714285714
1.23724044809735,141.2506,740.642857142857,24.9483714285714
1.23724044809735,141.2506,741.971428571429,24.9483714285714
1.28636682704357,122.90607,951.961875,49.8634917099
1.28636682704357,122.90607,935.466867469879,47.2302413126747
1.20088590631532,192.981,774.066666666667,32.1635
1.20088590631532,192.981,774.066666666667,32.1635
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,148.93092,1000.43846153846,12.5121692307692
1.1640132003214,134.3606,997.830769230769,12.5121692307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,135.9646,728.571428571429,36.9506571428571
1.10518217403612,121.3276,998.7875,14.51157421875
1.1640132003214,128.2426,726.371428571429,36.9506571428571
1.20088590631532,192.981,774.066666666667,32.1635
1.09667176877521,122.90607,1011.59714285714,33.2151208571429
1.10518217403612,121.3276,1019.69714285714,6.61651428571429
1.30367131498743,141.2506,1043.64253333333,17.6401266666667
1.10518217403612,121.3276,1019.69714285714,6.61651428571429
1.1640132003214,151.2596,1000.97692307692,12.5121692307692
1.40280858516607,157.0546,1001.4,17.7992692307692
1.40280858516607,157.0546,1001.62,16.0687292307692
1.40280858516607,157.0546,1001.82307692308,14.6941923076923
1.40280858516607,157.0546,1002.04307692308,16.3667823076923
1.40280858516607,157.0546,1002.24615384615,17.9107115384615
1.1640132003214,157.0546,1002.66923076923,12.5121692307692
1.25339388367421,121.3276,738.558571428571,38.4385
1.25339388367421,121.3276,738.76,37.6407142857143
1.25339388367421,121.3276,738.961428571429,36.9506571428571
1.25339388367421,121.3276,739.162857142857,36.9506571428571
1.39018429137881,121.3276,738.231428571429,38.3978085714286
1.39018429137881,121.3276,738.105714285714,37.5593314285714
1.37517097535697,121.3276,738.544285714286,38.3943829285714
1.37517097535697,121.3276,738.918571428571,36.9506571428571
1.37517097535697,121.3276,739.105714285714,36.9506571428571
1.13042757181707,121.3276,740.654285714286,38.3022857142857
1.13042757181707,121.3276,742.951428571429,37.3682857142857
1.1640132003214,146.5006,731.442857142857,36.9506571428571
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.30774864560342,121.3276,1002.85553846154,20.8054323076923
1.30774864560342,121.3276,1001.70423076923,20.3227346153846
1.30774864560342,121.3276,999.785384615384,19.5182384615385
1.10518217403612,121.3276,1003.14622496148,14.3103351309707
1.25339388367421,121.3276,1003.75323076923,20.6117384615385
1.1640132003214,141.2506,1001.99230769231,12.5121692307692
1.1640132003214,135.9646,998.353846153846,12.5121692307692
1.1640132003214,128.2426,726.371428571429,36.9506571428571
1.1640132003214,128.2426,727.2,33.0270285714286
1.1640132003214,128.2426,726.702857142857,35.3812057142857
1.1640132003214,128.2426,727.697142857143,30.6728514285714
1.38208749638531,121.3276,738.099142857143,38.8250285714286
1.38208749638531,121.3276,737.841142857143,38.4137714285714
1.38208749638531,121.3276,737.454142857143,37.7968857142857
1.38208749638531,121.3276,737.067142857143,37.18
1.13042757181707,121.3276,739.046285714286,38.9560857142857
1.13042757181707,121.3276,739.735428571429,38.6758857142857
1.13042757181707,121.3276,740.769142857143,38.2555857142857
1.13042757181707,121.3276,741.802857142857,37.8352857142857
1.34352118279876,121.3276,737.638,39.1206505488571
1.34352118279876,121.3276,736.918857142857,39.0050153834286
1.34352118279876,121.3276,735.827038626609,38.8871156576538
1.34352118279876,121.3276,734.761428571428,38.6581098871429
1.35405196166708,122.90607,738.632857142857,37.2631966428571
1.35405196166708,122.90607,739.184285714286,34.0079357142857
1.35405196166708,122.90607,739.735714285714,32.0461214285714
1.35405196166708,122.90607,740.287142857143,30.0843071428571
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,128.2426,997.169230769231,12.5121692307692
1.1640132003214,134.3606,997.830769230769,12.5121692307692
1.1640132003214,135.9646,998.353846153846,12.5121692307692
1.1640132003214,141.2506,1001.99230769231,12.5121692307692
1.1640132003214,146.5006,999.9,12.5121692307692
1.1640132003214,148.93092,1000.43846153846,12.5121692307692
1.1640132003214,151.2596,1000.97692307692,12.5121692307692
1.1640132003214,152.93481,1001.59230769231,12.5121692307692
1.1640132003214,157.0546,1002.66923076923,12.5121692307692
1.38270603676642,136.31906,1025.6,19.5461471428571
1.38270603676642,136.31906,1025.6,19.5461471428571
1.1640132003214,141.2506,1001.99230769231,12.5121692307692
1.1640132003214,146.5006,999.9,12.5121692307692
1.1640132003214,134.3606,997.830769230769,12.5121692307692
1.1640132003214,148.93092,1000.43846153846,12.5121692307692
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.1640132003214,128.2426,997.169230769231,12.5121692307692
1.38603526612478,128.2426,973.007692307692,18.6606923076923
1.38603526612478,128.2426,944.666666666667,20.21575
1.38603526612478,135.9646,974.192307692308,18.6606923076923
1.1640132003214,141.2506,1001.99230769231,12.5121692307692
1.38603526612478,141.2506,977.830769230769,18.6606923076923
1.10518217403612,121.3276,1000.98207913111,14.4102521334368
1.33973716170034,121.3276,1006.4366539924,20.8130836501901
1.33973716170034,121.3276,1008.95808878856,20.5214522197141
1.33973716170034,121.3276,1010.04835820896,20.2094179104478
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.13042757181707,121.3276,738.931428571429,39.0027857142857
1.13042757181707,121.3276,739.505714285714,38.7692857142857
1.13042757181707,121.3276,740.08,38.5357857142857
1.13042757181707,121.3276,740.654285714286,38.3022857142857
1.13042757181707,121.3276,741.802857142857,37.8352857142857
1.13042757181707,121.3276,742.951428571429,37.3682857142857
1.13042757181707,121.3276,745.248571428571,36.9506571428571
1.1640132003214,141.2506,999.580620155039,12.7331891472868
1.30367131498743,141.2506,999.908527131783,19.9922868217054
1.41993465669975,141.2506,999.88527131783,19.9204683333333
1.10518217403612,121.3276,1001.22403100775,14.3990813953488
1.20088590631532,192.981,1007.38,28.5129653333333
1.39018429137881,121.3276,1003.28461538462,18.8697923076923
1.15968659338134,122.90607,999.938511699271,8.22151292673571
1.15968659338134,122.90607,999.522102839601,9.28473660782809
1.15968659338134,122.90607,998.622491349481,10.3892966551326
1.15968659338134,122.90607,996.499845320959,11.6044437741686
1.15968659338134,122.90607,995.464341085271,12.7331891472868
1.35405196166708,122.90607,1008.45996984546,12.1777289860535
1.35405196166708,122.90607,1007.70853152133,13.2329388448471
1.35405196166708,122.90607,1006.14245640637,14.3292626990144
1.35405196166708,122.90607,1003.73893129771,15.4760057251908
1.35405196166708,122.90607,1001.90015343306,16.6067031070196
1.35405196166708,122.90607,1000.16358381503,17.741894026975
1.35405196166708,122.90607,1007.10840657241,10.4346782575468
1.35405196166708,122.90607,1007.1641221374,12.5313749618321
1.35405196166708,122.90607,1004.75103766334,14.7412958493467
1.35405196166708,122.90607,1003.14399845619,16.9361255113856
1.35405196166708,122.90607,1002.96574074074,19.0610148919753
1.35405196166708,122.90607,1003.72677953059,19.5410977106579
1.35405196166708,122.90607,1003.05605242868,20.1112086738628
1.10518217403612,121.3276,1002.42818532819,14.3434864864865
1.10518217403612,121.3276,1002.18809891808,14.3545710973725
1.35405196166708,122.90607,1002.5027027027,20.6755357722008
1.35405196166708,122.90607,1001.37364341085,20.2203392635659
1.35405196166708,122.90607,1001.4484496124,19.6850050193798
1.35405196166708,122.90607,1001.52325581395,19.1496707751938
1.35405196166708,122.90607,1003.02432432432,16.9426645559846
1.35405196166708,122.90607,1004.51384615385,14.7526353076923
1.35405196166708,122.90607,1005.99195402299,12.5793878927203
1.35405196166708,122.90607,1006.99143730887,10.4386670489297
1.1640132003214,141.2506,735.328571428571,36.9506571428571
1.30367131498743,141.2506,735.479642857143,38.6379464285714
1.30367131498743,141.2506,735.630714285714,38.0396071428571
1.30367131498743,141.2506,735.781785714286,37.4412678571429
1.30367131498743,141.2506,735.932857142857,36.9506571428571
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.15968659338134,122.90607,727.742857142857,36.9506571428571
1.20974090816925,122.90607,730.846428571429,32.9003928571429
1.20974090816925,122.90607,737.053571428571,24.9483714285714
1.20974090816925,122.90607,740.157142857143,24.9483714285714
1.20974090816925,122.90607,746.364285714286,24.9483714285714
1.37517097535697,121.3276,1004.77331288344,20.1585399539877
1.20088590631532,192.981,723.07,40.19614
1.20088590631532,192.981,737.0375,50.245175
1.37517097535697,121.3276,1002.69822530864,21.0560188387346
1.37517097535697,121.3276,1002.98299922899,20.8353130589823
1.37517097535697,121.3276,1004.48641596316,20.4001550844206
1.37517097535697,121.3276,1003.61173979985,20.1227121728252
1.37517097535697,121.3276,1006.51952707857,19.6013761632342
1.39018429137881,121.3276,1003.82036894696,20.8403071483474
1.39018429137881,121.3276,999.663862928349,20.7048278816199
1.39018429137881,121.3276,1000.5347826087,19.9569860248447
1.39018429137881,121.3276,1001.7800618238,18.5037063369397
1.09667176877521,122.90607,1011.22351679771,37.7726106933524
1.09667176877521,122.90607,1011.20294538176,37.130240549042
1.09667176877521,122.90607,1010.89115373604,36.1999911680504
1.09667176877521,122.90607,1011.53507142857,34.9949638357143
1.09667176877521,122.90607,1011.54071428571,34.8331599285714
1.09667176877521,122.90607,1010.02152498564,33.8747455557151
1.09667176877521,122.90607,1009.23218142549,32.8258224046076
1.09667176877521,122.90607,1008.21270047681,31.9577477965612
1.09667176877521,122.90607,1007.88272819326,31.33936975264
1.15968659338134,122.90607,994.935433070866,13.0596913385827
1.15968659338134,122.90607,998.016795069337,10.4401223420647
1.35742892856008,158.9674,736.528571428571,36.9506571428571
1.35742892856008,158.9674,734.7,36.9506571428571
1.35742892856008,158.9674,732.871428571429,36.9506571428571
1.35742892856008,158.9674,731.042857142857,36.9506571428571
1.35742892856008,158.9674,729.214285714286,36.9506571428571
1.35742892856008,158.9674,727.385714285714,36.9506571428571
1.35742892856008,158.9674,725.557142857143,37.64868125
1.15968659338134,122.90607,1010.82,35.741099
1.15968659338134,122.90607,783.00025,57.9867159875
1.09667176877521,122.90607,1010.62005730659,36.5556436962751
1.09667176877521,122.90607,785.321875,62.3738140625
1.09667176877521,122.90607,1010.67664756447,34.9329684097421
1.09667176877521,122.90607,785.420625,59.5422456875
1.09667176877521,122.90607,1011.16580829757,33.2626389127325
1.09667176877521,122.90607,785.56875,56.771293125
1.07118954880035,122.90607,1010.63552461605,37.3062427156595
1.07118954880035,122.90607,1009.89415154134,36.1514577211178
1.07118954880035,122.90607,1009.14741940147,34.9883252855284
1.10518217403612,121.3276,1002.18809891808,14.3545710973725
1.10518217403612,121.3276,1000.98207913111,14.4102521334368
1.10518217403612,121.3276,999.766666666667,14.4663668224299
1.10518217403612,121.3276,999.522447388932,14.4776422447389
1.10518217403612,121.3276,997.554901960784,14.5684823529412
1.10518217403612,121.3276,996.312598425197,14.6258385826772
1.10518217403612,121.3276,988.648387096774,14.979689516129
1.25339388367421,121.3276,1001.03130333592,21.1125659425912
1.25339388367421,121.3276,1001.81594427245,20.8258126934985
1.34352118279876,121.3276,990.985086342229,20.5418258612245
1.34352118279876,121.3276,983.76062992126,19.6079951440945
1.34352118279876,121.3276,1014.85166666667,22.6742294860833
1.34052361678867,121.3276,999.633800623053,21.2484049844237
1.34052361678867,121.3276,998.633333333333,21.0133145979703
1.34052361678867,121.3276,992.719644238206,19.8305645784996
1.1640132003214,135.9646,992.433855799373,13.0484369905956
1.1640132003214,135.9646,995.421428571429,12.7778049689441
1.25339388367421,121.3276,1001.9694508894,21.1552281515855
1.13042757181707,121.3276,994.633238321457,21.7151005542359
1.09667176877521,122.90607,1011.65357142857,31.5970817857143
1.1640132003214,134.3606,858.546666666667,22.1322666666667
1.34753491018002,135.9646,1011.68,31.5632712857143
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.18305212822075,121.3276,1005.48307692308,12.1293507692308
1.18305212822075,121.3276,1005.48307692308,12.1293507692308
1.1640132003214,135.9646,728.571428571429,36.9506571428571
1.1640132003214,134.3606,994.150583657588,12.8449891050584
1.1640132003214,134.3606,994.792307692308,12.2666489510489
1.1640132003214,134.3606,997.049034749035,11.0315922779923
1.1640132003214,134.3606,998.651114527287,10.3791549577248
1.1640132003214,134.3606,999.364620107444,9.49552248656945
1.1640132003214,134.3606,1000.52616679418,8.68200397857689
1.35101174328581,128.2426,782.64925,43.60001
1.10518217403612,121.3276,997.554901960784,14.5684823529412
1.10518217403612,121.3276,996.810691823899,14.6028419811321
1.10518217403612,121.3276,994.304437400951,14.7185538827258
1.1640132003214,151.2596,1000.97692307692,12.5121692307692
1.20088590631532,192.981,1005.86666666667,25.1921866666667
1.16731834008189,192.981,1023.06,39.059199
1.0175329482683,122.90607,1016.87279102384,30.0511837307153
1.09667176877521,122.90607,1011.48428571429,36.451199
1.09667176877521,122.90607,1011.65357142857,31.5970817857143
1.20088590631532,192.981,737.0375,50.245175
1.20088590631532,192.981,723.07,40.19614
1.11263862269811,188.3839,696.9125,49.0959
1.10518217403612,121.3276,998.7875,14.51157421875
1.10518217403612,121.3276,738.357142857143,36.9506571428571
1.10518217403612,121.3276,1003.62307692308,14.2883192307692
1.20088590631532,192.981,1004.87947019868,27.7933033112583
1.20088590631532,192.981,1018.17443946188,34.9691659192825
1.61738071536448,192.981,774.962809917355,26.6274909090909
1.3964750196119,192.981,774.476666666667,25.1974866666667
1.25339388367421,121.3276,738.719714285714,37.8002714285714
1.25339388367421,121.3276,738.961428571429,36.9506571428571
1.20088590631532,192.981,702.737333333333,60.2342906666667
1.3964750196119,192.981,1002.75210526316,15.4266673684211
1.10518217403612,121.3276,992.526294820717,14.8006494023904
1.16731834008189,192.981,1022.22,38.668216
1.38651513852987,121.3276,1003.45576923077,19.8825976923077
1.10518217403612,121.3276,1001.22403100775,14.3990813953488
1.10518217403612,121.3276,999.277847113884,14.4889352574103
1.10518217403612,121.3276,995.311690363349,14.6720497630332
1.10518217403612,121.3276,990.469687249399,14.8956014434643
1.10518217403612,121.3276,990.210754414125,14.9075561797753
1.31069862117967,188.3839,988.633333333333,14.4583764705882
1.10518217403612,121.3276,1007.01333333333,12.38321
1.31623349013004,188.3839,993.237777777778,15.6485888888889
1.31623349013004,188.3839,992.808888888889,15.6485888888889
1.28520320008435,128.2426,1008.81285714286,35.1186142857143
1.10518217403612,121.3276,1000.25396578538,14.4438685847589
1.10518217403612,121.3276,1002.66790123457,14.3324189814815
1.11263862269811,188.3839,690.97,39.27672
1.39018429137881,121.3276,738.294285714286,38.8170471428571
1.39018429137881,121.3276,738.231428571429,38.3978085714286
1.13042757181707,121.3276,739.505714285714,38.7692857142857
1.13042757181707,121.3276,740.654285714286,38.3022857142857
1.1640132003214,128.2426,726.371428571429,36.9506571428571
1.43482831044112,128.2426,726.308571428571,38.8170471428571
1.43482831044112,128.2426,726.245714285714,38.3978085714286
