superconduct/table29.mean_Density,superconduct/table29.wtd_entropy_Density,superconduct/table29.wtd_mean_Density,superconduct/table29.wtd_range_atomic_mass
5358.0,0.781332533618671,6629.0,47.8335
4856.33333333333,0.879750443120511,4856.33333333333,17.31061024
5271.90483333333,1.25175397848828,5412.678625,23.5479875
5515.0,0.656082662914566,4496.66666666667,23.76146
5034.07133333333,0.639419698182163,6643.4515,37.3271785714286
4574.4858,1.19226102661881,4809.98225,22.420334375
5044.33333333333,0.852513862128217,5746.8,12.87508
9291.66666666667,0.807822883507647,6761.31578947368,28.6362336842105
4033.4858,0.904323015571843,3039.47887378566,13.0497207985925
3269.4858,1.22849845883731,2372.535875,18.03327975
5735.4858,0.99847899285144,3291.84638461538,20.6243076923077
6311.0,0.948238129878617,6772.8,22.488
5511.0858,1.15942164923937,3336.04783333333,19.548
3841.5,0.491903638106347,6208.06091370558,35.508665786802
5224.2858,0.91490032089086,3246.10566666667,21.2387791666667
3698.6858,0.819441768777554,3166.11944056525,22.4976059850374
6679.77557142857,1.33218140051603,2945.30064705882,14.8294117647059
5137.0715,1.270966085928,3150.2128,25.1921866666667
8823.33333333333,0.0426903988122354,12397.988011988,101.635903626374
3840.6858,0.845953314471889,5405.347,39.0990205714286
6650.0,0.683127767473466,6531.2,10.795836
7951.75,0.899725097415396,7448.65714285714,80.3359028571429
9480.5,0.692895022719641,8490.66666666667,26.5141666666667
6482.5715,1.30465387329395,3006.0227993921,11.8235866261398
4529.5715,1.02232673814333,3063.08446958254,12.8643840059306
5815.4858,1.21926510411845,3173.84675804662,10.7203733629301
4716.6858,0.921715774007535,3037.52440856031,18.0841793774319
5329.0858,0.811804768697259,2961.32514285714,36.5430359285714
4434.35725,0.769639590698339,2952.19986300199,34.7240272714326
13305.0,0.215288049500772,17681.35,154.350232185
4188.90483333333,0.903962297285078,5502.11842857143,38.6637428571429
6739.80966666667,0.019609831030768,4766.09555555556,45.1087682804938
8815.0,0.534188698328455,9485.0,55.89374
5602.0,0.635052951604429,5054.5,5.46025
4302.0,0.47573293715862,6144.4,32.8139
5170.2858,0.760848959535676,3156.09013333333,18.1537509333333
4586.52083333333,1.12783056883849,3110.52380357143,35.7064659571429
2919.8858,1.05311744384797,2598.06542857143,22.1728637348571
4975.4858,0.800551395537281,2957.05371428571,36.5519513571429
6281.66666666667,1.01298009295708,6489.2,8.0548
6055.23816666667,1.35082962941075,2795.00023076923,10.3970769230769
3959.90483333333,0.944329647637906,5597.02105882353,25.255007
6953.33333333333,0.762763079951531,6772.33830845771,62.4037114427861
14875.0,0.692895523584638,11032.5,9.05717500000001
5944.91842857143,1.2536844259732,6017.18377777778,38.2210755555556
4290.0858,1.08122486546358,5100.23271428571,36.9506571428571
6080.35725,0.952147332827783,3556.34432258064,30.9337455197133
21450.0,0.0,21450.0,0.0
4220.0,0.352284939625863,5165.0,31.18475
4563.2858,0.921769438105302,3229.26946153846,20.8189384615385
2260.0,0.0,2260.0,0.0
7385.40483333333,1.34739393835891,3104.74514285714,12.1496232142857
5710.23816666667,1.25380360458645,2905.48894736842,16.5218789473684
7221.0,1.00620358674667,7339.8,35.963464
7043.47633333333,0.114585631262417,4640.94988235294,35.4385028294118
4235.85725,0.812742640838855,2998.57165625,14.51157421875
6504.75,1.10128955546698,6172.1792,28.27827008
6478.73816666667,1.36854246377317,3093.00371428571,10.6626028571429
4933.347,1.22160436550183,3015.54213333333,27.64612
5572.60725,0.834605676195708,5562.19475,61.169938125
22590.0,0.0,22590.0,0.0
4106.5715,0.771248107524377,5894.841125,31.8637
9820.0,0.656771120886311,8505.0,13.2707
6502.75,1.0884202322673,6168.2552,28.483523486
5532.4858,1.02007819398245,3217.4697751938,15.8294709302326
7360.33333333333,0.898522554321007,7360.33333333333,55.4931
5444.6858,0.854379170545269,5487.57557142857,38.8250285714286
4716.6858,0.921748110712674,3009.43408866615,17.9168623747109
4024.0,0.637504408975039,2243.87733333333,7.78106666666667
4439.0,0.896267044098319,4644.715,24.43363421
4584.2858,1.09951242220735,2953.4288,25.1921866666667
4935.0715,1.18398730662988,3021.9488,25.99584
4565.5715,1.1591204808454,2953.03406578947,26.3276072368421
4235.85725,0.81278844803188,2960.42830582337,14.3268916313151
4434.35725,0.750262022715725,3005.07849249079,36.8117070289034
14502.25,0.985464100006801,9392.88,80.7866148571429
5083.73816666667,0.986976040605036,3277.06176923077,20.8189384615385
9360.0,0.652110128420101,9360.0,7.67
6038.2858,1.19014450869062,3278.98871428571,23.0654295357143
5293.06128571429,1.3694458987293,5348.20414285714,22.7486571428571
8553.33333333333,0.651476230189482,8347.625,61.84302
3943.5715,0.974408280101013,3047.54997026604,14.2897026604069
12323.3333333333,0.789124929083669,8164.6875,36.223390625
9463.33333333333,0.928782815842431,6595.49019607843,24.3879362745098
4434.35725,0.692243058287547,2976.5416227209,38.6459586676017
3366.0,0.693132932952356,2997.33333333333,21.62815
4716.6858,0.921756182977887,3002.49253846154,17.8755157692308
5828.4858,1.22719544333765,5086.25725,33.753582625
4551.23816666667,0.981888768317038,2916.46176923077,13.6727230769231
8212.0,0.441443398626347,10428.0755,152.1249868875
5993.0,0.933312807287063,5857.9552238806,17.4025671641791
5329.0858,0.819924792672462,2961.288,36.5011120714286
3677.85725,0.564182429340536,2302.67108695652,18.2922565217391
5323.63271428571,1.43924669309889,5145.48985714286,22.7486571428571
6504.75,1.06202418221383,6161.4256,28.88868144
9780.0,0.657658893104507,9780.0,24.53695
6501.35725,1.06278950353598,3518.5069499404,25.1618593563766
4760.40483333333,0.951201932278375,3084.39638461538,20.3565
5157.5,0.203973960938058,5157.5,101.0197
4816.6858,0.738662774553207,3153.80213333333,18.2230933333333
4565.5715,0.993264624182074,2956.59535367762,20.8637245696401
8900.0,0.384063608383744,9933.5,68.217015
2299.33333333333,0.650922669186091,2235.36666666667,7.24689102333333
13750.0,0.96647087249353,10669.0,74.7761166666667
5125.4858,0.995511162616625,3001.25085714286,29.4046644
5426.4858,0.969344250080847,3209.71942857143,31.9593353928571
6473.8,1.3493026946433,5881.43089430894,26.4969268292683
19605.0,0.26836122782615,21969.0,154.900512
4975.4858,0.811666663716189,2933.75942857143,35.6251494285714
9018.5,0.659639906868205,9018.5,42.72
4584.2858,1.09773600015173,5536.428625,50.245175
7677.5,0.341604511125381,9241.66666666667,52.394696
6526.0,0.502460322349246,6760.13114754098,58.9502923068853
3712.47633333333,0.171313051430955,2380.50822222222,16.9801888888889
5451.5,0.549420024383896,6144.32,34.03977405
5293.06128571429,1.39737019866837,4912.20414285714,22.7486571428571
3577.825,1.03290197915099,3969.5125,40.19614
8919.33333333333,0.432721550467448,10786.2222222222,77.3143777777778
5841.0858,1.25324738374128,2914.67371428571,5.29785714285714
5922.6,0.896382383764611,5693.84666666667,36.4055
3909.40483333333,1.11932014965642,5325.803625,52.071575
3750.625,1.03681661951389,4142.31784,40.516128
5732.85725,1.05563044888596,2840.79388888889,15.9615555555556
4476.0715,0.930017028759178,2970.78422850503,14.2240278853602
5767.347,1.31794382312627,5543.65633663366,36.7900975247525
4033.4858,0.903200926453725,3073.97911547344,13.4416320246343
5167.0,1.11618399632636,6020.72,26.67594856
3249.4858,1.00240786060842,4253.9715,37.9201
5649.2858,1.03571709351935,3201.19407692308,20.3539923076923
6799.23816666667,1.35677935152246,3086.95942857143,10.8212857142857
6007.0,0.555222107206191,6058.5,20.775375
5162.91842857143,1.33298370764482,5353.23133333333,32.3111695238095
4191.10378,1.09034976391823,5238.79364275,37.54212285
4235.85725,0.812798145814768,2952.46176923077,14.2883192307692
6694.5,0.691425956842675,6069.33333333333,21.6712066666667
5867.25,0.948733360384139,4864.88333333333,24.4827567083333
3993.28125,0.67124016054177,3064.8752,37.19797312
4870.35725,0.889206928275461,3199.21396124031,11.6686387596899
4584.2858,1.09773600015173,5536.428625,50.245175
4235.85725,0.812750980441021,2991.56352844895,14.4776422447389
6039.66666666667,0.677801932905822,7364.75,95.58375
4565.5715,1.12928868183671,5565.648625,51.3560415
6953.33333333333,0.864214548987679,6775.0,58.116509
4235.85725,0.81277042040323,2975.33799224806,14.3990813953488
4928.23816666667,1.32202244393057,4733.98225,19.853493125
4904.66666666667,0.596492668948262,5970.962,37.2229159578
3662.625,1.03533360801216,4054.3125,40.19614
5529.35725,0.886558517250931,3033.73502624538,31.3106334848034
5342.85725,0.936994458255603,3139.00219178082,34.2751452054795
5168.6858,0.907251486149663,2966.05995943838,19.8929781981279
7784.66666666667,0.214848759455239,6045.52941176471,67.5547133599202
6038.2858,1.19810803987115,3378.968,21.9328714285714
19200.0,1.01302972182656,17516.25,47.309125
5727.0,0.0,5727.0,0.0
3861.06128571429,1.2848495144883,2505.631,10.8988307692308
4730.4858,0.98043326295306,3232.38484615385,12.4754230769231
4529.5715,1.05929088137515,3099.94274335611,12.9536066818527
5750.85725,0.813748742683014,3368.39371428571,37.15048
6038.2858,1.11136167281707,3236.65514285714,27.7959006428571
4870.35725,0.889215954085574,3190.56127676846,11.5937735601082
4963.4858,0.764965678789502,3152.6088,18.1241166666667
3928.6858,0.872114663050125,2889.86176923077,20.8574153832308
4235.85725,0.812742640838855,2998.57165625,14.51157421875
4434.35725,0.811622233283745,2944.45934243606,31.9577477965612
1702.33333333333,0.144421927270475,2212.93650793651,10.7089279593651
14875.0,0.676066487315663,9956.6,8.03774199999999
6545.75,0.851670051071591,6746.68525,62.7650225
4975.4858,0.78965140156026,2958.87371428571,36.6173313571429
4368.90483333333,1.02395981697478,2990.30611404189,10.6512404965089
4963.4858,0.838247034106078,2950.791,21.0413153846154
2172.10725,0.81912025589974,1363.82974051896,9.76243912175649
5035.80966666667,0.683137345192369,3006.7632291372,30.3062149929279
5401.0,0.773202062082296,6234.45945945946,28.8558378378378
4491.75,0.959293783077123,6062.78,28.795691
13935.0,0.668050051108064,10930.6,29.13433122
5308.5,0.610670875059431,4891.72,24.15296
2359.80966666667,0.123397992037088,1711.67598908595,12.8644442206821
4491.75,0.931432933649292,5877.0,26.05881
4584.2858,1.08680527410193,3001.09546666667,26.5853893333333
5308.5,0.691869392522494,5148.2,8.3436
4844.5715,1.18973441015856,3030.0288,25.8601533333333
6106.8858,0.848180501684581,3275.24371428571,38.0413214285714
10734.25,0.854027221933248,10442.9705882353,82.1300647058824
4584.2858,1.09951242220735,2953.4288,25.1921866666667
6694.5,0.691425956842675,6069.33333333333,21.6712066666667
5170.2858,1.10813348495499,2950.66176923077,19.0955361538462
9150.25,1.24395696936442,6751.9782535805,22.6998323513915
3389.025,0.761125550561808,5638.64896052632,35.0860921052632
5093.10725,0.90851863481398,3269.41021632025,10.9483559661278
3981.5715,1.10462368069977,2949.5488,27.7107882048
2296.5286,0.623921407574948,1709.63371428571,9.87416291085714
4565.5715,1.13852744705801,2919.02722834646,26.8418776246719
4434.35725,0.718623049021766,3011.70228571429,38.0692380714286
4611.90483333333,0.940122485593925,3102.84638461538,20.8189384615385
4173.24,1.49028054680665,2793.2208,15.6617635294118
8395.5,0.389210690683191,6840.7875,74.8454
6233.33333333333,0.843255857156187,6233.33333333333,23.3654126666667
3993.28125,0.670952997277729,3283.68515714286,40.39778272
4416.5,0.560073314199697,4718.66666666667,2.64433333333333
2857.56,0.0014546059076976,4285.62728,46.293196
8243.0,1.06199418016499,6615.78640776699,26.5124320388349
5038.23816666667,1.09964792342228,5511.06128571429,32.0461214285714
7237.0,0.417336400762437,8036.8,60.380504
5154.0,0.600857756614028,4015.33333333333,14.76546
1397.5,0.337719524577394,1685.0,5.69346666666667
4591.0,0.832882055288466,5057.875,18.321025
9160.0,0.754324150930846,8445.0,61.850105
6233.33333333333,0.843255857156187,6233.33333333333,23.3654126666667
5895.91842857143,1.46118724114391,3088.6288,17.5816106666667
5838.2858,1.2269312746164,5098.50725,33.555670125
5120.0,0.680067925500673,5691.42857142857,29.7108571428571
5488.2858,0.959143912828971,3358.65456862745,21.2680666666667
4963.4858,0.857550194066654,3141.7488,17.5656666666667
6936.25,1.22424169969967,6547.682,27.033607885
4164.35725,0.725626586471361,2971.15942857143,37.1303704285714
2152.66666666667,0.803306922769662,2206.0,7.30095333333333
9529.5,0.517680732967521,10476.3333333333,20.6746666666667
9298.0,0.690654917044958,8037.2,66.362179
9291.66666666667,0.807822883507647,6761.31578947368,28.6362336842105
1681.143,0.346731622834457,841.286,9.50943333333333
4949.4858,0.900804364854912,2994.48228571429,33.4853324571429
2099.0,0.574141240874938,2219.33333333333,0.894333333333334
9555.0,0.53696372588177,7190.0,53.1086266666667
9640.25,1.14647050218488,6413.92,26.06696
4716.6858,0.930987971975549,5593.70414285714,32.0461214285714
6596.347,1.57534144642118,2726.87,12.2796470588235
5287.4858,1.06994120123117,6125.63271428571,57.4230571428571
4434.35725,0.769628332487839,2961.47371428571,34.8331599285714
4816.6858,0.846008938451862,2948.26176923077,20.9763538461538
5058.0858,1.0462019383977,3024.21657142857,24.8450857142857
5531.0,0.420212118699851,7233.65,66.048285
4949.4858,0.917319046506277,2976.90228571429,32.3527051071429
2276.629725,0.226353812099902,2118.11278372093,21.5358134883721
5710.23816666667,1.29705036981989,2989.2859375,15.4171208333333
5776.23816666667,1.12403571658684,5723.1715,68.7884
1923.3633,0.410042511164542,1447.29015686275,7.68278823529412
5329.0858,0.81016608369995,5181.24725,63.950312875
4619.06128571429,1.36581014421485,5535.09211111111,44.6623777777778
2330.0,0.0,2330.0,0.0
4786.40483333333,1.02743358823992,3069.21176923077,11.9932025
4271.75,0.909681037956445,5824.48,26.840776
3861.06128571429,1.2848495144883,2505.631,10.8988307692308
4235.85725,0.81266735922729,3063.1549377494,14.8242737430168
5377.6858,1.11827044012787,5126.54666233766,35.8246155844156
9236.33333333333,0.900282666471471,8999.5,39.0492933333333
5292.8858,0.988446624041667,3169.80938610039,17.9445332046332
5255.60725,0.920750140897601,2898.1374,6.8796
754.434633333333,0.0007490117705425,2121.07279846154,11.2560732307692
4992.0,0.947637828945375,6534.1376,29.3756259728
4877.10725,0.613480389590121,2518.82635714286,25.0308666428571
4527.44642857143,1.22442011384604,4853.1115925,27.73989046625
4235.85725,0.812750980441021,2991.56352844895,14.4776422447389
5324.25,1.02718981373454,5437.81,30.862790175
1896.0,0.14428578837485,2225.33333333333,7.36886666666667
2467.379725,0.130586485768867,1278.8588603352,7.864881424581
4816.6858,0.93387337222313,2931.46176923077,20.3728461538462
5971.0858,1.26071329898671,5277.33225,35.3800051875
5223.60725,0.860955041915467,2810.06657142857,37.1594285714286
5581.73816666667,1.46223002603684,2651.10529411765,8.31196911764706
6595.47633333333,0.0499542785900632,4515.06674418605,42.2692325581395
4235.85725,0.812737078358161,3003.26202034429,14.5342840375587
6300.5,0.69116568374958,6300.5,26.0185
4235.85725,0.812623954631874,3101.50382828283,15.0099515151515
8288.5,1.08037588632356,6904.0,26.9778166666667
5539.6858,0.931907390891761,3217.74328571429,21.2662138953942
7330.0,0.593115117723794,8214.41,67.30629498
14935.0,0.670167600180553,12393.3333333333,15.0676666666667
5511.0858,1.13596440479252,3116.26056596794,11.9912453760789
9787.33333333333,0.871148559983059,7152.63157894737,25.6848947368421
9185.0,0.702102885727006,8782.475,101.758955
5710.23816666667,1.2288918788511,5864.6286,50.481872
5168.6858,0.870082091996112,5481.48985714286,38.8153343214286
10422.0,0.217552282500015,12911.6,169.0492
5122.2858,0.794268434284937,5170.00225,63.7569037
5000.47633333333,0.612194712355057,2519.388,15.8917714285714
4240.35416666667,1.26134028007663,4103.80318,40.836116
4565.5715,1.18656636735376,5682.528625,50.245175
6350.33333333333,0.811178438709224,5893.1,32.37865
6011.54495,8.03486812463259e-05,6580.7741364532,57.7922460974275
4716.6858,0.869736984968135,2969.13869230769,20.0433257692308
4779.2858,0.995915267330143,3232.21926275116,7.96120556414219
4584.2858,1.09954127160925,2929.03210743802,24.9839867768595
4029.75,0.85065930306959,5681.83967935872,27.378248496994
8512.25,1.1094016555256,7639.0,60.1818181818182
5767.347,1.28879541119512,5729.21090476191,31.3594752380952
5889.66666666667,0.99037595125906,6173.2,11.27083
4235.85725,0.812602902074769,3120.40672357724,15.1014756097561
5303.5715,1.21004212124906,5535.228625,51.0664361
9267.0,0.686351008191819,8164.6,31.9308
7405.0,0.693037632022991,7238.57142857143,33.0972657142857
4015.85725,0.764878108159195,2712.79388888889,7.53571481481481
4011.5,0.50025248068309,4457.41,39.758192262
3573.0,0.567877325496623,3573.0,20.828119
4617.8858,0.960796000625959,3014.33322685928,12.5476581823741
5578.10725,0.930382622333031,3365.46176923077,12.5121692307692
4810.21798,1.14465304177065,3818.552475,18.478415
11595.0,0.273170751159062,11378.0597014925,176.484828358209
8197.0,0.373545916821323,9572.8,72.34996
5316.60725,0.915572335602184,3285.00023076923,12.5121692307692
10291.0,0.971674461188222,9464.48,42.4328832
5139.48985714286,1.19685725327568,3743.20325,25.869645769075
6463.0858,1.29425842233945,3184.4845,19.5651755
5392.8858,0.944501870336323,3165.67715384615,20.8254769230769
6703.5,0.693126931843508,5971.33333333333,12.266935
5174.2858,1.12955586185797,6070.1429,39.27672
6090.2858,1.23316256652582,3066.15407692308,11.3022307692308
4654.35725,0.783431690066934,2984.09657142857,34.1626277428571
4637.63271428571,1.26198457018727,5421.847,21.2636428571429
11380.0,0.344399236538915,14015.0,122.975535
4617.8858,0.873216582525463,3019.16540625,19.299277578125
4716.6858,0.901127802162704,2940.59763636364,18.6721568181818
12553.3333333333,0.867937247063973,6899.05882352941,31.0517647058824
3388.70378,0.812801715044728,2775.26804757773,19.7922411569053
5329.0858,0.803197939829711,2986.36514285714,37.4513701428571
5170.2858,1.08710189932991,2950.86176923077,19.32128
4926.90483333333,1.17352607527925,5644.591125,50.245175
8805.0,0.124879803990933,11230.5,90.552925
6476.23816666667,1.3971633360275,5939.33816666667,53.06154
4963.4858,0.906808202114946,3027.91839873418,21.2871439873418
4434.35725,0.848319375790224,2861.01657142857,28.3610036428571
4654.35725,0.814598190091683,2961.50228571429,31.7949208571429
3914.6858,0.89945608781704,2909.55118798151,9.9617873651772
7470.5,0.0777064137891958,6173.8145,135.715194205
3950.025,1.08960772728507,4937.1145925,34.203911412
2804.625,0.785170207821063,2523.63872380952,23.8053405561905
4617.8858,0.801461848852347,3191.37546666667,15.0935270666667
5386.2858,1.13360125542442,5584.553625,50.245175
7257.0858,1.18951045097013,3560.31729268293,32.3241463414634
6946.5,0.458299355156303,7758.25,51.522285
4491.75,0.952884750159125,5993.776,27.7791352
5137.0715,1.15460239748875,5607.877375,50.4760375
6394.48985714286,1.32315594965917,5894.7315,62.46171
3536.85725,0.588210076107478,2462.4614,38.9028058
4596.2858,0.932432455554677,2418.23266666667,13.9902199333333
4235.85725,0.812644974226897,3082.82867871486,14.9195301204819
4816.6858,0.729693513869603,3155.01546666667,18.26668
7705.5,0.675363817089049,7307.33333333333,41.1716016666667
4997.90483333333,0.941420622025083,2921.859,20.8807984615385
4584.2858,1.09773600015173,5536.428625,50.245175
6567.5715,1.43233805656245,3459.0288,15.6384
6982.6858,1.09226501744447,3689.8345,34.1850165
4733.4858,0.869681764431095,2950.67371428571,33.8675532142857
3169.225,0.964519654800103,3961.113925,34.25140742
6928.0,0.884047949721079,6928.0,23.977246
13565.0,0.298664148890304,17292.5,126.919875
5511.0858,1.13597666464671,3104.78084275184,11.9470515970516
6319.0,0.591462825172645,6190.0984,33.10716312
4235.85725,0.812781517022484,2966.14507418856,14.3545710973725
4434.35725,0.791445302359929,2936.35942857143,33.2151208571429
6948.66666666667,0.687984938378875,7986.0,41.1731666666667
5224.2858,0.981936694970443,3139.15407692308,17.8755157692308
7794.0,0.559865488327989,8217.04,70.8035
5093.10725,0.90637612913466,3250.00792307692,11.4558076923077
6994.2,1.07011634765375,6159.6824,29.4856904
4975.4858,0.822678983286418,2931.93942857143,35.5597694285714
3799.5715,0.78423408495903,2959.49657142857,36.5160667857143
5331.23816666667,1.17515216501441,3078.41546666667,27.584666
2804.625,0.7580475231576,2467.45372,16.537082368
4654.35725,0.820222043873938,5171.67225,57.9867159875
4164.35725,0.74261800786997,2938.33085714286,35.8519170714286
4235.85725,0.812709232759972,3026.93578233438,14.6489077287066
4033.4858,0.900056980000472,3048.23131303007,14.6460524286816
2099.0,0.574141240874938,2219.33333333333,0.894333333333334
9770.0,0.109336490043749,18110.3,179.86016655
7205.0,0.370824677328364,7532.8125,39.638078125
4212.1392,1.16504016819734,3672.2392,37.99639936
4716.6858,0.934818895213764,3054.39600389105,17.2226062256809
4235.85725,0.812705329932018,3030.27993952313,14.6650994789199
4272.23816666667,0.961288316536557,2882.30792307692,20.5106461538462
7540.5,0.50326306727471,8055.25,46.873785
2379.47633333333,0.662811881347532,1428.2574,7.9506
6021.4858,0.842251932879045,2951.12514285714,35.6282143857143
1681.143,0.236774374496586,1325.23942857143,12.1366342857143
3950.025,1.08961832439016,4937.1172625,34.01392738
4816.6858,0.871473173476882,2955.42328571429,20.9058841698842
5122.2858,0.787695884665722,2960.23257142857,36.6469085
5122.2858,0.762800405707183,2980.78942857143,37.4645876142857
11860.0,0.120777561686993,17861.3793103448,149.450355413793
6567.5715,1.26128229867869,2894.09770588235,13.7962352941176
6591.33333333333,0.937445685914709,7086.0,34.48644
12610.0,0.300885344982283,15357.2,137.1311984
2804.625,0.725340167119484,2501.29528421053,13.2555745347368
6393.06128571429,1.26503937525306,5497.16908333333,27.684273
4816.6858,0.836445735151139,2949.66176923077,21.0266461538462
6694.5,0.660101439043927,5756.75,35.993405
5710.23816666667,1.27230827111814,5779.02042857143,31.0827561904762
4825.5715,1.12658365011078,3484.5355060241,23.7566867469879
4565.5715,1.19772991973772,3050.8288,26.52812
2099.0,0.574141240874938,2219.33333333333,0.894333333333334
7261.33333333333,0.563993260600487,8237.425,68.8082475
4250.5715,0.958995386774847,5548.43271428571,32.2057571428571
4682.4858,1.15900015634141,5019.80725,23.781244
4584.2858,1.09955832106021,2914.77836508981,24.8623462069873
5455.35725,1.08723938585354,5595.20156410256,37.0579205128205
4235.85725,0.81277042040323,2975.33799224806,14.3990813953488
6146.0,0.0,6146.0,0.0
12252.25,1.05542395602007,9038.78571428571,78.3376607142857
5927.0,0.326649307638982,7098.639375,69.3345405375
4516.33333333333,0.7878235305011,5305.06363636364,29.3152859090909
4963.4858,0.906852311359498,2990.08728125,21.0210546875
5928.40483333333,1.34954268926621,2782.65836842105,13.5601663157895
4733.4858,0.902097552314506,2829.48854545455,22.0743405454545
6346.5,0.637082379070789,6497.57142857143,4.89131868131868
3950.025,1.08961832439016,4937.1172625,34.01392738
5093.10725,0.900447339464779,3231.13734621329,12.644371251932
5504.0,0.969800560870861,3379.51020408163,25.5509183673469
4654.35725,0.783431690066934,2984.09657142857,34.1626277428571
9693.33333333333,0.996660101050307,8689.68253968254,54.1369603174603
6501.35725,1.08056144017472,3570.51773584906,26.4976603773585
2472.5,0.672007379504721,2471.22194513716,6.34941995012469
10025.5,0.85063723312069,9195.63529411765,49.6198117647059
3698.6858,0.819651399471998,3026.1708734988,21.3481505204163
6303.75033333333,0.121758223048499,8790.95861028278,91.8096459640103
5100.66666666667,0.952172681796891,3375.65957446809,30.0955859574468
6728.0,0.596604231745362,6437.0,75.4746025
8212.0,1.0217525167288,7664.625,51.7141425
4164.35725,0.758373097618522,2940.34948575972,34.9883252855284
5505.40483333333,1.30639138480937,2650.41521052632,13.5601663157895
4816.6858,0.93387337222313,2931.46176923077,20.3728461538462
5695.0,0.0198549687890265,6142.9332,137.916513802
5531.0,0.490644027156593,7502.5075,67.0490849865
5041.4858,0.894967666548955,2903.49657142857,34.4539063571429
5737.0,1.15196079535254,5719.33333333333,26.1539183333333
4235.85725,0.812748201121744,2993.89592667707,14.4889352574103
4643.5715,1.14810800780377,2925.91326518615,26.4709570868713
5687.2858,1.19315747217271,3117.05980229226,17.6923653295129
5384.35725,0.833036294415244,3462.49546666667,9.77725333333333
11500.0,0.0,11500.0,0.0
6650.0,0.536012643478325,6326.0,30.35398
5447.85725,0.923329821773043,3358.96015773116,12.8001648795649
4975.4858,0.780298943155772,2968.91942857143,37.0142041285714
4654.35725,0.784532437128604,2983.34342857143,34.08370418
12409.0,0.713280639540161,10311.1173333333,63.228430448
4882.6858,0.871544222770865,5469.147,38.7653881857143
8194.33333333333,0.609551827641791,6095.71428571429,40.1906755447942
4434.35725,0.786368934359607,2942.38685714286,33.6034502342857
4235.85725,0.812798145814768,2952.46176923077,14.2883192307692
4157.143,0.688709811565776,2283.67371428571,30.1582857142857
6982.6858,1.07956381170729,3689.8995,34.25838325
4637.63271428571,1.24600126315933,3022.88808794788,11.6361302931596
4188.90483333333,0.903256551737091,2940.86176923077,20.5106461538462
