gmean_ElectronAffinity,mean_ElectronAffinity
82.3208353907584,91.55
82.3208353907584,91.55
33.1487827641917,73.1
33.1487827641917,73.1
53.5279646494387,77.2375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
60.7214928257155,82.3375
53.5279646494387,77.2375
60.7214928257155,82.3375
33.1487827641917,73.1
48.4772646848066,79.6075
53.5279646494387,77.2375
47.1823579896103,69.31
53.5279646494387,77.2375
60.7214928257155,82.3375
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
58.7537238728356,76.17
60.7214928257155,82.3375
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
62.210509235202,84.49
62.210509235202,84.49
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
26.1868243919949,62.09
26.1868243919949,62.09
60.7214928257155,82.3375
53.5279646494387,77.2375
53.5279646494387,77.2375
48.4772646848066,79.6075
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
53.5279646494387,77.2375
42.6550321302085,65.23
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
57.016925592642,76.47
57.016925592642,76.47
57.016925592642,76.47
57.016925592642,76.47
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
53.5279646494387,77.2375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
57.156068335311,76.65
57.156068335311,76.65
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
60.7214928257155,82.3375
77.1842986381169,106.17
77.1842986381169,106.17
77.1842986381169,106.17
60.7214928257155,82.3375
77.1842986381169,106.17
53.5279646494387,77.2375
69.7781730002019,102.09
69.7781730002019,102.09
69.7781730002019,102.09
53.5279646494387,77.2375
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
60.7214928257155,82.3375
47.1823579896103,69.31
61.5918815193959,78.91
53.5279646494387,77.2375
33.1487827641917,73.1
62.210509235202,84.49
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
60.1231785550982,81.8375
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
53.5279646494387,77.2375
53.5279646494387,77.2375
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
60.7214928257155,82.3375
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
53.5279646494387,77.2375
53.5279646494387,77.2375
60.1231785550982,81.8375
34.7356747059872,66.244
34.7356747059872,66.244
34.7356747059872,66.244
34.7356747059872,66.244
55.6819073296071,74.83
33.1487827641917,73.1
33.1487827641917,73.1
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
60.1231785550982,81.8375
60.1231785550982,81.8375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
60.1231785550982,81.8375
60.1231785550982,81.8375
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
42.5341298772863,78.9425
42.5341298772863,78.9425
42.5341298772863,78.9425
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
42.6550321302085,65.23
42.6550321302085,65.23
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
51.1383255834414,70.31
51.1383255834414,70.31
51.1383255834414,70.31
60.7214928257155,82.3375
60.7214928257155,82.3375
42.6550321302085,65.23
26.1868243919949,62.09
48.4772646848066,79.6075
60.7214928257155,82.3375
49.0672740582682,73.986
53.5279646494387,77.2375
35.1436787444855,63.096
35.1436787444855,63.096
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
49.4575202357316,74.386
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
60.7214928257155,82.3375
33.1487827641917,73.1
56.4912138847514,75.1375
94.5684814775723,103.966666666667
48.4772646848066,79.6075
48.4772646848066,79.6075
33.1487827641917,73.1
33.1487827641917,73.1
29.1775463973801,60.484
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.1487827641917,73.1
33.1487827641917,73.1
39.6247493304713,72.4
33.7005122489562,67.0166666666667
42.6550321302085,65.23
42.6550321302085,65.23
33.1487827641917,73.1
33.7005122489562,67.0166666666667
53.5279646494387,77.2375
56.4912138847514,75.1375
63.6346550387369,87.21
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
27.7868485957919,57.5
53.5279646494387,77.2375
48.576656033667,69.61
48.576656033667,69.61
82.046890506221,91.35
53.5279646494387,77.2375
53.5279646494387,77.2375
29.1775463973801,60.484
62.210509235202,84.49
62.210509235202,84.49
26.1868243919949,62.09
26.1868243919949,62.09
60.7214928257155,82.3375
68.8134171014376,88.57
68.8134171014376,88.57
28.9662452791622,66.17
28.9662452791622,66.17
60.7214928257155,82.3375
68.8134171014376,88.57
68.8134171014376,88.57
28.9662452791622,66.17
28.9662452791622,66.17
60.7214928257155,82.3375
68.8134171014376,88.57
68.8134171014376,88.57
28.9662452791622,66.17
28.9662452791622,66.17
60.7214928257155,82.3375
68.8134171014376,88.57
68.8134171014376,88.57
28.9662452791622,66.17
28.9662452791622,66.17
33.1487827641917,73.1
34.7356747059872,66.244
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
56.4912138847514,75.1375
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
52.6969674774445,71.69
55.6819073296071,74.83
55.6819073296071,74.83
55.6819073296071,74.83
42.6550321302085,65.23
42.6550321302085,65.23
33.1487827641917,73.1
33.1487827641917,73.1
32.7981780734071,66.1
29.1775463973801,60.484
29.1775463973801,60.484
82.046890506221,91.35
49.4575202357316,74.386
94.5684814775723,103.966666666667
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
28.0920399931297,56.75
30.3545696225747,59.8166666666667
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
30.5556188981389,60.15
49.4575202357316,74.386
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
29.1775463973801,60.484
47.1823579896103,69.31
60.7214928257155,82.3375
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
60.7214928257155,82.3375
60.7214928257155,82.3375
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
53.5279646494387,77.2375
48.4772646848066,79.6075
33.1487827641917,73.1
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
33.1487827641917,73.1
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
33.1487827641917,73.1
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
35.9906447008722,69.9666666666667
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.1487827641917,73.1
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
35.4873098857324,69.2333333333333
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
32.7981780734071,66.1
33.1487827641917,73.1
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
60.7214928257155,82.3375
53.5279646494387,77.2375
48.4772646848066,79.6075
49.7056765155976,81.694
49.7056765155976,81.694
50.1010000918658,82.094
56.4912138847514,75.1375
60.1231785550982,81.8375
60.1231785550982,81.8375
53.5279646494387,77.2375
26.1868243919949,62.09
51.4701127180447,70.59
61.686533151315,83.55
29.1775463973801,60.484
94.5684814775723,103.966666666667
60.1231785550982,81.8375
48.4772646848066,79.6075
57.4684730300687,86.386
57.4684730300687,86.386
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
56.7096204624861,90.4075
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
60.7214928257155,82.3375
33.1487827641917,73.1
33.1487827641917,73.1
86.1358700486235,92.3333333333333
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
53.5279646494387,77.2375
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
51.4701127180447,70.59
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
52.2788519569735,71.8125
53.5279646494387,77.2375
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
60.1231785550982,81.8375
24.5609809260892,58.7
24.5609809260892,58.7
29.1775463973801,60.484
33.1487827641917,73.1
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
42.6550321302085,65.23
48.4772646848066,79.6075
24.1907168067826,63.986
24.1907168067826,63.986
24.1907168067826,63.986
24.1907168067826,63.986
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
53.5279646494387,77.2375
53.5279646494387,77.2375
69.7781730002019,102.09
69.7781730002019,102.09
69.4283901001883,101.09
53.5279646494387,77.2375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
32.7981780734071,66.1
32.7981780734071,66.1
33.1487827641917,73.1
32.7981780734071,66.1
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
33.7005122489562,67.0166666666667
52.1535836494592,71.19
33.1487827641917,73.1
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
60.7214928257155,82.3375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.1160816531692,72.09
53.1160816531692,72.09
53.1160816531692,72.09
53.5279646494387,77.2375
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
47.8012551985561,67.87
53.5279646494387,77.2375
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
33.1487827641917,73.1
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
35.4397395157605,69.1666666666667
56.7096204624861,90.4075
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
55.6271536507856,82.626
41.2159164186701,68.226
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
33.1487827641917,73.1
54.0125757298541,69.925
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
40.4080272241202,62.955
41.2159164186701,68.226
41.2159164186701,68.226
40.4080272241202,62.955
40.4080272241202,62.955
41.2159164186701,68.226
82.046890506221,91.35
82.046890506221,91.35
82.046890506221,91.35
62.210509235202,84.49
49.0672740582682,73.986
56.7096204624861,90.4075
55.188225779515,82.226
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
53.5279646494387,77.2375
60.1231785550982,81.8375
94.5684814775723,103.966666666667
33.1487827641917,73.1
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
48.4772646848066,79.6075
53.5279646494387,77.2375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
56.4912138847514,75.1375
56.4912138847514,75.1375
56.4912138847514,75.1375
56.4912138847514,75.1375
56.0618094554014,74.7625
56.4912138847514,75.1375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
60.1231785550982,81.8375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
33.1487827641917,73.1
33.1487827641917,73.1
82.046890506221,91.35
33.1487827641917,73.1
31.6524095958504,62.564
35.1436787444855,63.096
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
42.6550321302085,65.23
42.6550321302085,65.23
37.4547775231424,61.1633333333333
53.1160816531692,72.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
26.1868243919949,62.09
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
62.210509235202,84.49
55.6819073296071,74.83
55.6819073296071,74.83
33.1487827641917,73.1
53.5279646494387,77.2375
53.5279646494387,77.2375
33.1487827641917,73.1
52.7818603341107,71.77
48.4772646848066,79.6075
53.5279646494387,77.2375
29.1775463973801,60.484
48.3485238699581,74.6375
53.5279646494387,77.2375
42.6550321302085,65.23
42.6550321302085,65.23
42.6550321302085,65.23
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
48.4772646848066,79.6075
60.7214928257155,82.3375
60.7214928257155,82.3375
47.1823579896103,69.31
47.1823579896103,69.31
47.1823579896103,69.31
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
33.1487827641917,73.1
53.5279646494387,77.2375
53.5279646494387,77.2375
56.4912138847514,75.1375
60.1231785550982,81.8375
48.4772646848066,79.6075
39.6247493304713,72.4
39.6247493304713,72.4
39.6247493304713,72.4
39.6247493304713,72.4
48.4772646848066,79.6075
60.1231785550982,81.8375
53.5279646494387,77.2375
29.1775463973801,60.484
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
29.1775463973801,60.484
33.1487827641917,73.1
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
29.1775463973801,60.484
28.9022051317958,54.5142857142857
29.1775463973801,60.484
48.3485238699581,74.6375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
53.5279646494387,77.2375
48.3485238699581,74.6375
48.3485238699581,74.6375
48.3485238699581,74.6375
29.1775463973801,60.484
48.3485238699581,74.6375
48.3485238699581,74.6375
48.3485238699581,74.6375
48.3485238699581,74.6375
48.3485238699581,74.6375
48.3485238699581,74.6375
39.6247493304713,72.4
60.7214928257155,82.3375
60.7214928257155,82.3375
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
35.0119375417732,66.644
53.5279646494387,77.2375
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
31.6524095958504,62.564
48.4772646848066,79.6075
33.7005122489562,67.0166666666667
33.1487827641917,73.1
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
33.1487827641917,73.1
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
35.6744697077684,69.5
33.316103326045,61.8857142857143
33.316103326045,61.8857142857143
33.316103326045,61.8857142857143
29.1775463973801,60.484
42.6550321302085,65.23
33.1487827641917,73.1
42.6550321302085,65.23
55.6819073296071,74.83
26.1868243919949,62.09
26.1868243919949,62.09
62.210509235202,84.49
29.1775463973801,60.484
33.1487827641917,73.1
48.576656033667,69.61
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
33.1487827641917,73.1
32.7981780734071,66.1
33.1487827641917,73.1
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
32.7981780734071,66.1
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
60.7214928257155,82.3375
53.5279646494387,77.2375
35.1436787444855,63.096
35.1436787444855,63.096
35.1436787444855,63.096
41.8889368966096,62.4114285714286
41.8889368966096,62.4114285714286
35.1436787444855,63.096
35.1436787444855,63.096
53.5279646494387,77.2375
35.1436787444855,63.096
53.5279646494387,77.2375
24.330881547945,53.225
24.330881547945,53.225
35.1436787444855,63.096
35.1436787444855,63.096
35.1436787444855,63.096
35.1436787444855,63.096
35.1436787444855,63.096
53.5279646494387,77.2375
82.046890506221,91.35
82.046890506221,91.35
82.046890506221,91.35
