superconduct/table49.mean_ThermalConductivity,superconduct/table49.wtd_mean_FusionHeat,superconduct/table49.wtd_mean_ThermalConductivity
74.8,42.8747967479675,66.3983739837398
103.5,27.0,140.7
113.605316,3.83864285714286,61.1009028571429
29.5,12.235,29.5
128.605316,9.09525,135.7533225
68.0,22.4666666666667,85.3333333333333
65.735,12.9803278688525,21.1180327868852
79.6755266666667,8.40688888888889,42.01772
122.75,33.05,114.69
98.4752257142857,8.14171428571428,143.045225714286
4.251856,4.1802,4.287428
112.333333333333,30.6888888888889,108.488888888889
113.805316,5.64114285714286,71.7294742857143
44.145,16.1000666666667,57.5428
121.337763333333,8.84275,127.8783225
5.051856,4.34096,5.0874504
117.506645,3.88666666666667,56.1258777777778
107.00443,4.92037335398915,110.12654281952
101.289511428571,9.3590099009901,164.526394059406
126.205316,4.84547959969207,101.673271301001
35.809,15.2128,48.42832
24.405316,13.9766666666667,19.6710966666667
101.605316,5.15230769230769,91.4927738461538
95.50443,5.96257142857143,67.3723314285714
30.0,18.4975,30.5
102.003797142857,8.91504761904762,163.059674285714
28.441416,12.57146,35.5139562
108.756645,5.25030769230769,96.3989276923077
27.26,12.5333333333333,18.3466666666667
92.25,14.72,89.8416666666667
104.26357,3.77573333333333,57.8826893333333
108.756645,4.94897674418605,97.1382482170543
128.605316,9.09525,135.7533225
108.756645,5.31693374902572,97.6758800779423
11.9083333333333,4.1675,17.68125
110.00443,9.12385,133.9233225
50.6666666666667,12.06487,35.7425
108.756645,5.28928682170543,97.1460001550387
33.50443,12.05175,36.781645
98.3333333333333,18.54942,36.052
9.451856,4.4602,9.487428
107.506645,3.78848405317026,60.4334626885237
110.756645,4.76,43.9917333333333
107.005316,5.28441809672387,95.2717576911076
31.6666666666667,5.62021934197408,29.1615154536391
87.005316,4.43128571428571,60.5123314285714
129.0,25.725,126.375
50.0,27.7,50.0
99.86094,4.58461538461538,75.8450815384615
92.805316,5.22723076923077,96.5912353846154
108.00443,4.78449050873197,101.722898906606
106.006645,4.36685714285714,60.8323314285714
87.005316,4.08142857142857,60.7380457142857
108.756645,4.93618631619637,96.8754798840356
102.805316,5.44073333333333,109.144176
134.005316,5.22630769230769,94.7489276923077
108.756645,5.328875,97.904745625
112.006645,3.90051466551076,62.3615402658575
105.333333333333,100.115714285714,138.349206349206
122.0,21.49,104.08
53.0,12.5099,35.27525
113.605316,3.8265,60.94376
80.50443,5.15357486423584,98.1522991621412
102.805316,5.25138461538462,95.9050815384615
64.256645,5.51165668662675,21.6726027944112
137.675526666667,3.76287694483734,60.2698982461103
32.5066666666667,9.62702702702703,39.6443243243243
61.75,18.0299,57.66
187.0,23.654,112.52
26.5,19.684,24.16
57.00886,6.48949522510232,14.7793860845839
61.75,17.633,63.4
128.605316,4.97373333333333,72.234176
26.5,20.34,25.6
109.337763333333,4.91706666666667,69.2975093333333
101.405316,3.99357142857143,61.4280457142857
35.25,21.6111764705882,38.2823529411765
128.605316,4.9544,72.414176
27.26,12.5333333333333,18.3466666666667
105.205316,5.39223076923077,85.7027738461538
100.0,19.1344541840303,94.7007232839968
87.010856,9.67328947368421,191.188146052632
107.256645,5.16949807544265,95.9303921632025
130.50443,4.9148,72.014176
148.007096,5.14064285714286,112.795851428571
110.00443,4.90218372703412,71.1561036220472
112.006645,3.81042857142857,61.0294742857143
108.00443,4.92907692307692,97.7758507692308
91.2932014285714,18.5982352941176,75.7765622352941
81.0,22.3125,33.15
47.412,15.0133333333333,47.412
104.26357,4.02848571428571,62.0152365714286
39.0,23.8666666666667,46.0
18.01747,13.57862,27.0129225
29.84,10.5085436893204,18.1871844660194
94.6710966666667,9.29421428571429,168.825225714286
41.5,22.558,49.0
107.0,14.7333333333333,124.666666666667
112.5,71.0,121.666666666667
81.3333333333333,18.6575,79.0
83.6666666666667,69.35,98.125
47.412,15.0133333333333,47.412
99.2895114285714,4.69,71.054176
48.005316,11.8655,35.531645
46.4416666666667,16.9985714285714,59.6764285714286
92.405316,5.98611764705882,96.6768168627451
102.805316,5.44773333333333,105.934176
60.75,18.5968,55.597
153.256645,3.83028571428571,63.54376
109.0,39.9,78.8666666666667
65.5,18.9666666666667,83.6666666666667
81.5,10.92,54.1
105.333333333333,36.1052631578947,114.736842105263
35.6755266666667,3.76466666666667,17.8510533333333
93.005316,3.8405,61.3051885714286
93.5,36.2333333333333,71.3333333333333
42.0,45.3333333333333,37.0
54.5,18.324,55.04
89.605316,9.521,178.825225714286
102.718082857143,5.22823529411765,60.0332823529412
124.205316,9.16885714285714,160.36094
112.006645,3.83471428571429,61.34376
111.005316,5.23703846153846,95.7527738461538
92.605316,4.03257142857143,62.8723314285714
116.333333333333,23.83,90.5
93.005316,3.849,61.4151885714286
34.80177,7.07241860465116,32.3505372093023
113.00443,5.00666666666667,88.4721770833333
96.00443,8.387,76.5377633333333
52.7268333333333,58.3364705882353,77.9923529411765
107.805316,6.56475,105.786645
94.3536542857143,9.01044444444444,116.652842222222
150.0,50.2,150.0
107.00443,5.17646153846154,109.975850769231
66.0,17.7464,63.8
99.86094,4.58461538461538,75.8450815384615
108.756645,5.43891939345571,100.013852146848
52.405316,12.4394675324675,37.0487254545454
20.1733333333333,17.6166666666667,19.76
88.805316,5.00871814671815,96.4621413899614
107.256645,4.6012,83.055948
46.7298,98.6947384615384,131.387803076923
39.809,19.408464,59.7213216
44.256645,6.0835,27.1510457142857
23.82204,12.261095,35.6532008
108.756645,5.31693374902572,97.6758800779423
85.5,19.3286,85.8675
99.0,100.104285714286,136.095238095238
60.05177,2.66192737430168,19.1280745810056
111.005316,5.18396153846154,93.1681584615385
48.405316,12.6455,36.294145
106.256645,4.574,61.09376
85.50443,4.96,55.8391647058823
85.00886,8.50372093023256,45.4836604651163
108.756645,5.33686697965571,98.0579195931142
26.5,12.645,26.5
108.756645,5.50426262626263,101.266217979798
73.309,15.6466666666667,48.7453333333333
102.005316,5.10068852459016,96.5137400312256
50.6666666666667,21.784,56.8705
108.5,13.3333333333333,94.6666666666667
125.265316,4.7160813810111,101.388316128237
105.666666666667,34.8947368421053,115.0
41.5,11.128375,19.1725
113.00443,9.6002,156.341772
107.005316,9.58242857142857,176.86094
45.15,2.387,15.67
105.405316,6.55025,106.584145
51.6755266666667,6.084,27.1580457142857
6.04321333333333,4.14972,4.3674728
110.00443,9.23825,126.6033225
100.666666666667,69.0,127.9
35.59025,9.39324904214559,38.9432257799672
89.605316,5.21569230769231,96.3681584615385
93.805316,5.70638948995363,98.0822616074188
128.605316,4.91528925619835,71.8159314049587
117.25,17.5419238476954,83.4468937875751
14.25,13.7304545454545,6.77272727272727
101.289511428571,9.9487619047619,190.134599047619
52.0,20.52,59.0
108.756645,5.53647154471545,101.883532845528
123.837763333333,9.15725,129.7533225
47.0,19.71,37.4
28.5,21.4857142857143,24.8571428571429
113.006645,5.06407407407407,95.3481
147.5,24.837,117.75
30.118,16.22,30.118
89.605316,5.16643170526638,95.6346607154322
108.506645,6.06569230769231,96.3220046153846
85.8361,12.7215,82.925125
40.5,4.72746268656716,35.8208955223881
229.5,10.158,349.8
108.506645,5.68107692307692,96.3220046153846
88.0,27.024,73.72
131.575225714286,4.958925,90.327665
107.465316,4.8542,63.65729
110.205316,5.00069230769231,94.7989276923077
61.0,17.8666666666667,48.0
132.805316,8.1002,172.802658
99.605316,4.26953846153846,72.4758507692308
107.756645,3.83228571428571,60.9723314285714
100.718082857143,8.86314285714286,161.896654285714
44.0,32.7,50.5
89.605316,5.31559375,97.865683125
89.605316,5.10593939393939,94.8781345454545
147.333333333333,15.2270588235294,201.729411764706
87.041416,4.97088792480116,90.6254322342733
107.805316,3.84014285714286,59.8623314285714
105.205316,5.37646153846154,86.8912353846154
109.337763333333,9.0604,131.7795725
41.0,22.99,50.0
81.8377633333333,8.0125,81.5210966666667
102.805316,5.39905696202532,96.6041527848101
112.006645,3.88328571428571,61.9723314285714
107.756645,3.84685714285714,61.0151885714286
94.005316,5.25805546995378,97.4642163636364
14.5,6.41235,13.0315
28.410856,12.006545,35.5066758
123.610856,4.95337142857143,98.6807281904762
89.605316,5.41573333333333,110.147509333333
124.205316,9.12775,165.3158225
113.065316,4.35285365853658,55.7904434146341
57.0,28.05,55.5
61.75,17.88248,59.792
109.00443,9.111675,133.6270725
74.2895114285714,8.1833,79.27443
31.506645,3.49362,11.283948
92.405316,3.51533333333333,69.3243866666667
108.756645,5.47244176706827,100.65634064257
111.005316,5.43456666666667,110.027509333333
61.5,19.4,48.6666666666667
97.3377633333333,5.17028769230769,92.4611584615385
128.605316,9.09525,135.7533225
112.05443,3.93373333333333,72.7008426666667
103.465316,4.045,54.77829
126.005316,3.85771428571429,64.9366171428571
18.458056,5.24145,23.065673
57.7453333333333,14.4466666666667,57.7453333333333
39.5,30.45,43.75
125.265316,4.69951842751843,101.014747076167
127.75,33.1722,114.9828
108.756645,5.2736228748068,96.8457855641422
112.006645,3.84685714285714,61.5009028571429
94.3333333333333,30.6333333333333,112.166666666667
89.605316,4.91492307692308,96.30662
58.0,23.2546,52.72
107.256645,5.158,95.8835430769231
129.4,18.2158,57.8244
113.605316,3.83289285714286,60.8209028571429
111.00443,3.83733714285714,62.0820457142857
109.671096666667,5.08625333333333,70.054176
123.610856,4.94728,109.0809472
107.756645,6.571875,106.775395
153.256645,3.84628571428571,64.8794742857143
108.756645,5.37720504731861,98.8310374132492
126.205316,4.8722698535081,101.887838288358
93.5,36.2333333333333,71.3333333333333
212.333333333333,12.1328,308.61
75.1025,12.3390625,79.78359375
10.84654,4.274,6.28754
89.605316,5.16892607003891,97.3993831128405
108.756645,5.38290320543187,98.9402480877941
125.837763333333,5.12669230769231,95.3373892307692
38.5,25.35,46.25
19.00886,5.4732,11.415948
113.605316,3.88042857142857,60.6694742857143
35.6755266666667,5.74128571428571,19.07376
28.410856,12.006925,35.506687
111.005316,5.24308108108108,95.4737244015444
105.405316,3.83551428571429,60.9769028571429
105.405316,3.8255,60.98876
141.5,29.1551724137931,80.2413793103448
112.05443,4.59976470588235,98.5117188235294
33.3333333333333,23.0,38.5
55.5,34.528,56.52
123.610856,5.06766315789474,117.698270736842
158.289511428571,9.46283333333333,191.452215
111.005316,5.24146153846154,95.9681584615385
27.26,10.75,13.89
113.00443,9.77704761904762,190.172694285714
114.50443,4.62163855421687,87.2728065060241
110.00443,5.04973333333333,66.314176
93.5,36.2333333333333,71.3333333333333
50.0,21.832375,56.775
108.671096666667,9.44,184.189511428571
37.805316,12.9405,39.606645
128.605316,4.89243884466083,71.4664076202382
35.006645,13.4614871794872,35.9035697435897
108.756645,5.28928682170543,97.1460001550387
13.0,6.3,13.0
98.25,6.675,81.5714285714286
104.0,22.764125,99.191875
59.84,8.05277272727273,46.8590909090909
102.805316,5.33434375,95.396933125
100.337763333333,4.29215789473684,65.4727568421053
126.005316,4.45890909090909,95.8554072727273
39.76,10.0153846153846,43.6408791208791
28.410856,12.006925,35.506687
107.256645,5.16543122102009,96.3821070479134
55.0,66.7755102040816,89.4285714285714
107.756645,3.83228571428571,60.9723314285714
78.0,11.5888888888889,76.1904761904762
106.581645,4.18169811320755,60.7750088050314
8.1025,8.84720698254364,8.08280548628429
38.75,27.5423529411765,59.8
127.005316,5.40983026421137,103.264411865492
65.6752766666667,29.336205655527,43.5677609305913
70.3333333333333,65.8255319148936,89.2340425531915
47.5,5.54,30.25
24.0,5.8875,21.25
153.256645,3.90596703773312,67.0094135983808
100.337763333333,4.51621052631579,65.4727568421053
111.005316,5.18396153846154,93.1681584615385
13.5,6.3102,13.0034
116.333333333333,25.99275,72.5625
91.145316,3.85742857142857,58.2640457142857
68.75,42.7,65.5
108.756645,5.32090795631825,97.7520495787831
107.24593,4.90781319399086,70.9512163161333
87.405316,3.87242979942693,61.0151559312321
108.256645,6.00506666666667,110.080842666667
51.0,23.0,51.0
62.5,22.34,43.6
108.756645,5.7206790986791,97.3723857498057
113.605316,3.82164285714286,60.8809028571429
107.756645,3.83277142857143,60.97376
140.0,7.92693333333333,124.008
88.545316,9.56114285714286,175.641225714286
62.7453333333333,9.19128329297821,41.9002421307506
112.006645,3.84394285714286,61.4631885714286
108.756645,5.25030769230769,96.3989276923077
139.342193333333,4.284,62.3009028571429
103.465316,4.039875,55.16454
100.718082857143,4.76297719869707,88.3857943322476
108.00443,5.13707692307692,99.1527738461538
57.0,42.2416666666667,64.9166666666667
26.575,9.233,39.7285
85.75,5.65642857142857,76.5
52.0,18.5666666666667,52.0
174.5,12.1545,305.45
105.205316,5.32915384615385,90.45662
108.006645,5.06911246200608,94.877683343465
108.756645,5.328875,97.904745625
137.675526666667,3.79216543069025,60.7682029321164
122.50443,5.27559877488515,90.914062388974
108.756645,5.25030769230769,96.3989276923077
41.0090466666667,12.218545,36.6116758
109.666666666667,18.308,91.6
109.805316,5.20069230769231,94.6450815384615
21.0,6.1225,17.0
50.0,22.7666666666667,62.3333333333333
123.837763333333,9.11075,134.2533225
94.865316,4.20692581602374,53.2210820771513
89.605316,5.1231565150347,96.498478226677
108.00443,9.38588235294118,198.355547058824
114.50443,4.62376923076923,77.9758507692308
64.6666666666667,33.7333333333333,80.5555555555555
3.0,17.5,3.0
91.0,3.6482,82.54
170.0,35.0,170.0
109.00443,4.97386666666667,69.894176
67.5,32.884,50.262
108.00443,4.76665504169826,100.181282047005
30.2333333333333,22.4382,47.648
143.55125,15.6824270557029,62.2771883289125
87.0,31.0,87.0
88.0,100.099523809524,135.047619047619
128.605316,4.86768062827225,71.0877017277487
89.5,91.1,125.571428571429
120.337763333333,4.37357142857143,48.5566171428571
108.756645,5.28536173508908,97.0707720991479
96.6710966666667,5.10705882352941,59.8097529411765
93.005316,3.87314285714286,61.4780457142857
68.75,41.8,65.5
71.75,17.228,77.16
108.756645,10.3317142857143,179.003797142857
72.2895114285714,4.55838888888889,52.2092111111111
100.0,19.1366829268293,95.1131707317073
122.50443,5.24811367127496,93.5550377572965
129.0,29.74875,98.025
106.006645,3.94171428571429,60.8323314285714
38.5,23.9,38.5
108.506645,11.0745714285714,178.86094
76.6666666666667,11.6666666666667,76.6666666666667
166.735,7.26714285714286,107.26
107.756645,3.84078571428571,60.9973314285714
107.006645,3.99257142857143,61.8866171428571
62.9,28.93,59.0025
15.0,6.316,13.08
101.605316,5.15069230769231,92.2335430769231
112.387763333333,5.1233625,103.228665
171.5,18.875,97.25
50.25,17.749,58.8
132.805316,8.53355555555556,186.891842222222
93.005316,3.83535714285714,61.2794742857143
48.0,33.0,48.0
62.610856,8.61728571428571,43.8999914285714
53.0,23.1325,53.625
50.0683333333333,15.9973684210526,55.8447368421053
57.0,28.05,55.5
53.0,19.56,60.0
113.605316,3.82051785714286,61.0866171428572
109.0,43.5666666666667,86.4
93.5,38.2,65.0
100.671096666667,5.53646153846154,92.7758507692308
108.756645,5.47340939597315,110.953690067114
107.671096666667,5.05556164383562,101.936056407915
27.805316,3.3996,11.850948
108.00443,4.99600737042321,92.0839231407513
14.5,6.614,13.06
70.0,24.838,54.4
66.045125,17.6430993377483,42.971559602649
58.75,18.386,58.36
54.7453333333333,5.81333333333333,54.7453333333333
197.5,9.9,205.0
28.5,21.4857142857143,24.8571428571429
24.0,5.7885,21.25
107.506645,3.77395262935288,60.1873384942901
89.0,3.2904,82.14
71.0330828571429,10.1272857142857,153.641154285714
108.756645,5.54079576891782,101.966410756713
62.5,25.1,58.25
180.0,9.88214285714286,188.571428571429
35.3333333333333,5.5955,30.22
115.405316,4.97705813953488,97.6142172093023
155.25,25.684,218.6
77.3333333333333,23.14,74.8
245.0,22.575,226.5
27.0,22.2,28.3333333333333
101.0,20.1183333333333,52.0
68.735,16.4483333333333,63.6025
124.205316,9.22775,165.3158225
111.506645,5.436,108.16329
107.256645,5.14261538461539,95.9373892307692
113.00443,4.79065789473684,72.6324105263158
119.333333333333,69.81592039801,154.467661691542
89.605316,5.17415384615385,96.3312353846154
94.005316,5.27831188118812,97.9218863118812
151.605316,7.40533333333333,119.347256190476
177.5,6.7025,106.25
87.005316,4.38614285714286,60.7980457142857
107.756645,3.8165,60.9259028571429
84.15,3.8925,46.225
127.005316,5.20630769230769,99.2143123076923
88.205316,3.98114285714286,61.8294742857143
119.0,9.02715,183.894
61.75,17.8538554216867,60.9477911646586
23.0,25.455,23.0
133.0,69.985,138.55
102.805316,5.43933333333333,109.786176
195.0,23.1466666666667,195.0
108.00443,5.1999305019305,97.8551915830116
81.6666666666667,33.64,101.9
127.005316,5.32168725566849,98.6966753870211
64.0,34.0777777777778,80.3333333333333
84.00886,8.7651094890511,43.5765790754258
93.205316,3.82864285714286,61.1680457142857
100.337763333333,4.17322727272727,57.0497972727273
77.6666666666667,16.6,95.75
108.756645,5.35107142857143,103.799953571429
27.012915,26.72068,53.83807749
24.405316,14.0735,19.00443
107.256645,5.26603100775194,96.680883875969
4.251856,4.12405128205128,4.22855554240631
107.005316,5.34508892355694,95.411955975039
98.605316,5.33394267515924,100.411971719745
10.5,7.83333333333333,11.3333333333333
89.605316,5.42912025316456,98.9854818987342
40.7586825,6.42648401826484,49.3686598173516
48.3333333333333,22.8025,54.025
112.006645,5.34475,107.93829
81.8377633333333,3.60125,47.6624458333333
107.24593,9.566375,135.77972375
32.3333333333333,7.245,53.66
104.405316,3.82842857142857,60.5023314285714
96.00443,4.66638636363636,42.9672254545455
96.5066666666667,22.6955,95.7328
5.5,12.55,6.75
40.3770966666667,8.833,29.811145
115.005316,9.43457142857143,180.76094
126.005316,3.85222857142857,64.9091885714286
332.5,11.12,371.5
109.337763333333,4.91066666666667,67.4275093333333
107.756645,5.19794392225585,99.5040788051617
111.005316,5.37485035629454,98.113715391924
108.256645,10.7745714285714,178.718082857143
93.5,33.9,75.3
51.6755266666667,6.084,27.1580457142857
113.50443,4.1278,70.944176
107.337763333333,4.90876923076923,110.091235384615
111.432368571429,5.00393333333333,68.3808426666667
0.19275,0.948666666666667,0.188666666666667
60.0515825,94.1645373134328,129.859213880597
94.9037971428571,8.14042857142857,144.675225714286
144.5,26.13,149.857
108.756645,5.46721548575603,106.149825434624
127.005316,4.96107692307692,110.398927692308
86.0,18.79,25.84
74.6666666666667,17.3166666666667,26.9833333333333
127.046316,9.48438461538461,236.163775384615
81.8377633333333,4.39123216226005,44.4459117638537
120.0,25.191,89.0
132.805316,8.65737142857143,190.917323428571
113.837763333333,9.41385714285714,172.932368571429
109.146654285714,5.32015384615385,96.4681584615385
112.006645,3.84685714285714,61.5009028571429
51.6755266666667,6.084,27.1580457142857
101.8783225,4.85646666666667,68.784176
93.205316,3.82864285714286,61.0830457142857
126.205316,4.77690494296578,96.2844142205323
50.6666666666667,12.1752,35.3
64.6752766666667,24.044,41.010332
109.337763333333,9.0315,134.9283225
58.5,3.864,63.2
63.75,29.7204301075269,53.2258064516129
89.605316,5.13876923076923,96.2450815384615
80.00443,5.01459318001586,99.173962553529
79.0,16.3,79.0
54.15,2.30333333333333,38.8666666666667
89.605316,5.12607142857143,103.599953571429
61.75,18.25568,55.6872
125.265316,4.70778461538462,101.201186769231
174.005316,4.76412290502793,106.439281675978
51.0,22.1,41.0
106.581645,4.01908701605876,55.3226935316818
28.410856,12.0112,35.506813
124.405316,4.9539399085565,86.4285355845852
122.333333333333,70.3,121.1
15.256645,3.1163,8.725948
15.0,6.332,13.16
88.545316,5.25146153846154,91.8723892307692
112.006645,3.82621428571429,61.23376
107.756645,3.82645714285714,60.9551885714286
109.00443,4.96316,71.280176
108.756645,5.27752977571539,96.9206650734725
66.0,18.296,59.44
84.00554,12.745,82.856925
89.605316,5.27610852713178,97.1072404651163
150.0,50.2,150.0
132.805316,8.4194,186.802658
183.401666666667,9.06,100.117142857143
125.171096666667,4.84646153846154,107.50662
97.0,81.54,114.2
92.50443,5.27437110546965,92.7144441880145
107.256645,5.15019722650231,96.0851716795069
136.205316,4.34569230769231,85.8604661538462
28.410856,12.006545,35.5066758
107.256645,5.32964285714286,103.371382142857
110.00443,4.93791809775429,71.1404465785997
44.0,22.90824,31.2132
119.432368571429,4.97082142857143,106.906147142857
140.0,8.025,140.0
89.605316,5.19976025236593,98.6733087066246
118.337763333333,4.75106666666667,61.314176
93.0683333333333,12.1939393939394,54.9727272727273
18.5,15.2333333333333,20.3333333333333
70.6666666666667,17.05,75.75
139.0,10.171,103.55
18.0601666666667,20.9774117647059,25.0212352941176
101.003797142857,5.569125,95.71162875
107.24593,5.05662627755203,66.9048191331117
148.007096,5.15591714285714,112.950137142857
111.00443,5.09930769230769,46.2009723076923
121.171096666667,8.78085714285714,198.489511428571
108.756645,5.328875,97.904745625
85.306316,6.2944,88.460566
37.65,6.7174,63.478
51.0,31.388,49.56
40.7586825,9.06200607902736,19.3418632218845
79.8377633333333,4.90106400123973,97.4495243669611
187.0,26.42,222.2
105.205316,5.31338461538462,91.6450815384615
13.7245,18.32,7.08675
57.6666666666667,9.98666666666667,57.6666666666667
31.13,8.66473557692308,12.7215384615385
100.289511428571,9.01604395604396,142.178745054945
93.005316,3.84292857142857,61.3366171428571
89.605316,5.25538473400154,96.6025645797995
29.210856,12.20626,36.5066674
28.052516,9.776,31.274345
112.006645,3.84685714285714,61.5009028571429
126.205316,4.77754711246201,97.5942486930091
108.756645,5.36908661417323,98.6754398425197
87.005316,4.37328571428571,60.8151885714286
100.289511428571,9.3097,170.272658
63.7180828571429,8.99825,36.3912175
116.718082857143,9.5686,170.452658
128.605316,4.9544,72.414176
109.337763333333,8.9866,123.3645725
111.575225714286,4.1062,71.784176
139.0,36.0,139.0
28.410856,12.1272121212121,35.8651086868687
123.610856,4.74072727272727,94.19652
87.1710966666667,5.16690057729314,77.9363901347017
107.756645,3.84685714285714,61.0151885714286
84.0,43.9481481481481,130.444444444444
94.865316,4.32825730994152,52.6755484210526
94.0,37.116,122.3
128.605316,9.1224,140.630210666667
38.75,27.53,59.7823529411765
112.006645,3.8267,61.2400457142857
227.0,12.266,383.31
